Prediction,Payment,Residual
20989.883,21463,-473.11699999999837
19478.197,19326.3333,151.8637000000017
21593.451,21605.25,-11.798999999999069
21587.785,21293.75,294.03499999999985
20896.852,21611.75,-714.898000000001
20116.33,20337.25,-220.91999999999825
21854.623,22029.75,-175.12700000000041
19385.004,19297.6667,87.337299999999232
21079.82,20373.25,706.56999999999971
21125.482,21011.25,114.23199999999997
23264.666,23370,-105.33399999999892
18539.45,18399.3333,140.11670000000231
18372.918,18157.3333,215.58470000000307
19665.36,21031.5,-1366.1399999999994
19755.621,18642,1113.6209999999992
17937.588,16760,1177.5879999999997
19449.133,20525.5,-1076.3669999999984
20623.22,21015.6667,-392.44670000000042
21870.305,21703.25,167.05500000000029
19373.658,19584,-210.34200000000055
19398.014,19568,-169.98600000000081
22132.906,22123.5,9.40599999999904
19763.162,20253.75,-490.58799999999974
22371.406,22414.25,-42.84400000000096
21334.426,21214.75,119.67599999999948
19977.74,19237.3333,740.40670000000318
21217.334,21354,-136.66600000000108
21839.477,21850,-10.523000000001048
19445.17,20520.5,-1075.3300000000017
19724.648,20410.5,-685.851999999999
21130.396,21075.75,54.64600000000064
19607.738,19084,523.73800000000119
21023.57,21061.5,-37.930000000000291
20889.428,20917.6667,-28.2387000000017
18088.031,18088.6667,-0.63570000000254367
19128.691,18645.6667,483.02429999999731
20955.56,20798.25,157.31000000000131
19354.95,19396.3333,-41.383299999997689
21983.248,22442.5,-459.25200000000041
22589.643,22525,64.643000000000029
21760.271,21788.5,-28.22899999999936
19448.46,19569.6667,-121.20670000000246
23726.508,23670.75,55.75800000000163
21732.04,21691.75,40.290000000000873
21474.734,21836.75,-362.01599999999962
21815.793,21709.5,106.29300000000148
20966.668,20845.25,121.41800000000148
19330.324,19891,-560.67599999999948
18197.521,18198,-0.47899999999935972
19499.217,21387.75,-1888.5329999999994
19925.73,19416.6667,509.063299999998
20772.88,20477.25,295.630000000001
18543.31,18654.6667,-111.35670000000027
22475.537,22805.75,-330.21299999999974
20561.8,20493,68.799999999999272
19874.096,19708.5,165.59600000000137
21437.943,21625,-187.0570000000007
19591.852,19708,-116.14800000000105
18986.148,18923.3333,62.814700000002631
19015.3,18598.3333,416.96670000000086
21651.35,21712,-60.650000000001455
19100.754,19097,3.7540000000008149
21372.432,21033.5,338.9320000000007
18057.602,16816.3333,1241.2687000000005
21091.264,20930.5,160.76399999999921
19651.477,19723.5,-72.023000000001048
21385.676,21585.75,-200.07400000000052
19374.176,17898.3333,1475.8427000000011
21337.287,21200.25,137.03700000000026
19327.932,18786,541.9320000000007
19706.299,19529.75,176.54899999999907
21059.314,21098.3333,-39.01929999999993
21764.428,21483,281.42799999999988
22979.914,23331.5,-351.58599999999933
19433.523,19260.6667,172.85629999999946
18988.73,18414.6667,574.063299999998
19933.209,19446.5,486.70899999999892
21791.895,21847.5,-55.604999999999563
19300.938,20297.75,-996.81200000000172
20921.82,21331.75,-409.93000000000029
21025.639,21382.5,-356.86100000000079
19261.105,20822.75,-1561.6450000000004
19228.98,20212.25,-983.27000000000044
21688.168,21701.75,-13.581999999998516
21122.924,21510.75,-387.82600000000093
22034.148,21770.5,263.64800000000105
21344.879,21509.75,-164.87099999999919
23101.107,23405.75,-304.64300000000003
21975.535,22194,-218.46500000000015
22590.453,22638,-47.546999999998661
21470.03,20974,496.02999999999884
19142.045,19086.3333,55.711699999999837
20181.732,20377.6667,-195.93470000000161
20125.418,20112.3333,13.084700000003068
18463.412,18481.3333,-17.921299999998155
19743.291,18253.25,1490.0410000000011
18583.027,19433.75,-850.72300000000178
18633.768,17187.5,1446.268
20939.342,20768,171.34200000000055
19520.812,20728.75,-1207.9379999999983
18583.08,19214.25,-631.16999999999825
18851.21,20554.5,-1703.2900000000009
19812.45,18392.5,1419.9500000000007
17972.447,18407.5,-435.05299999999988
18851.17,19818.5,-967.33000000000175
17759.457,17507.6667,251.79029999999693
18848.37,19547.75,-699.380000000001
18892.18,18331.25,560.93000000000029
18545.312,17574.6667,970.64530000000013
17670.822,17478,192.82200000000012
18141.523,17946,195.52300000000105
17921.107,17654,267.10699999999997
18583.773,19179.5,-595.726999999999
19597.676,19871.25,-273.57400000000052
19503.365,19094.75,408.6150000000016
19354.11,19195.75,158.36000000000058
19641.834,19188.75,453.08399999999892
19260.535,18068.5,1192.0349999999999
19613.748,18603.75,1009.9979999999996
18718.428,18231.6667,486.7612999999983
19136.088,19364.75,-228.66200000000026
19189.08,18704.25,484.83000000000175
17618.072,21073.5,-3455.428
18861.396,19342.75,-481.35399999999936
20946.846,20758.25,188.59600000000137
22018.807,22365.6667,-346.85970000000088
18765.07,18837.3333,-72.263299999998708
23765.982,23951.25,-185.26800000000003
19783.74,20400.75,-617.0099999999984
21183.447,21689,-505.55299999999988
18919.232,20391,-1471.768
19457.215,20450,-992.78499999999985
21599.996,21323.75,276.24599999999919
22019.963,22056.75,-36.787000000000262
21364.428,21354.5,9.9279999999998836
22838.338,22761.75,76.587999999999738
19079.27,19322.6667,-243.39670000000115
21615.371,21406.5,208.87099999999919
19655.047,19864,-208.95300000000134
20792.285,21037.75,-245.46500000000015
21136.557,21388.25,-251.6929999999993
21220.504,21632.75,-412.24599999999919
19762.537,19993.75,-231.21299999999974
19431.635,20503.5,-1071.8650000000016
22381.373,22067,314.37299999999959
20376.432,19873,503.4320000000007
19931.533,19932.5,-0.967000000000553
21366.334,21263.5,102.83399999999892
19128.213,18495.3333,632.87970000000132
20685.79,20702.3333,-16.543299999997544
19662.156,20841.25,-1179.094000000001
19207.113,19773.3333,-566.22029999999722
22308.746,22264,44.745999999999185
19012.418,19986.25,-973.83199999999852
21461.947,21464.75,-2.8029999999998836
21385.701,21067.5,318.20100000000093
19497,19419.3333,77.666700000001583
20909.93,22187,-1277.0699999999997
23138.678,23390.75,-252.07200000000012
21939.916,21965.75,-25.833999999998923
21889.629,22096.5,-206.87099999999919
19202.69,20917.25,-1714.5600000000013
21600.434,21808.25,-207.81599999999889
21454.62,21193,261.619999999999
19630.03,19236.3333,393.69670000000042
21151.508,21325.25,-173.74199999999837
19921.7,20919.75,-998.04999999999927
19754.225,20249.25,-495.02500000000146
21501.326,21788.75,-287.42399999999907
21317.324,21485.5,-168.17599999999948
20877.531,21144.25,-266.71900000000096
21272.332,21308.75,-36.418000000001484
22453.568,22670.6667,-217.09870000000228
18933.818,18638.5,295.3179999999993
19234.979,19974.75,-739.77100000000064
18503.51,17849,654.5099999999984
21767.691,21825.75,-58.059000000001106
20603.568,21130,-526.4320000000007
19096.207,19299,-202.79300000000148
20291.451,19934,357.45100000000093
19963.62,21158,-1194.380000000001
21645.127,22881.75,-1236.6229999999996
20165.879,20738.25,-572.37099999999919
22731.709,22891,-159.29100000000108
19554.773,20028.6667,-473.89370000000054
21294.594,21597.5,-302.90599999999904
21291.46,21332,-40.540000000000873
21831.645,22454.75,-623.10499999999956
19126.1,18670.3333,455.76670000000013
19507.188,20035.25,-528.06200000000172
19206.992,19742,-535.00800000000163
19748.068,20741.25,-993.1820000000007
20879.482,21242.6667,-363.18470000000161
19620.973,19176.3333,444.63970000000336
19018.562,19165,-146.43799999999828
19214.91,19132,82.909999999999854
21086.219,21177,-90.78099999999904
20798.957,21573.75,-774.79300000000148
20562.871,20952.75,-389.87900000000081
19490.65,20044,-553.34999999999854
18427.207,18075,352.20699999999852
19480.332,19871.75,-391.41800000000148
22268.316,21762.25,506.06599999999889
18127.736,18393.5,-265.76399999999921
19557.965,21080.75,-1522.7849999999999
17988.43,18115.5,-127.06999999999971
19634.3,20580.5,-946.20000000000073
19352.102,19551.25,-199.14800000000105
21330.545,21411.6667,-81.121700000003329
20894.365,20710.75,183.6150000000016
19936.799,20252.5,-315.70100000000093
20066.186,20096,-29.813999999998487
18997.271,19069.5,-72.22899999999936
18880.121,20079,-1198.8790000000008
20697.678,20498,199.67799999999988
19598.248,20855.75,-1257.5020000000004
20984.463,20845.75,138.71299999999974
19392.996,20514,-1121.0040000000008
19691.688,19734.25,-42.562000000001717
19342.814,20778.75,-1435.9360000000015
19438.312,20526.75,-1088.4379999999983
19352.998,19856.75,-503.75200000000041
21635.32,21167.25,468.06999999999971
20935.766,20871.75,64.015999999999622
19154.135,18676.3333,477.8017
22027.984,22264,-236.01599999999962
20849.701,20764,85.701000000000931
19638.627,19881.25,-242.62299999999959
20813.572,20809.5,4.0720000000001164
19367.457,20379,-1011.5430000000015
21805.973,21509.75,296.22300000000178
20955.568,21111.5,-155.9320000000007
19811.459,20106.6667,-295.20770000000266
21660.627,21892.25,-231.62299999999959
19740.518,19588,152.51800000000003
19920.512,20021.5,-100.98800000000119
19322.54,19747.25,-424.70999999999913
19343.51,20548.25,-1204.7400000000016
21095.727,21063.6667,32.060299999997369
19344.557,19959.75,-615.1929999999993
20892.965,21049.5,-156.53499999999985
22145.318,21879.25,266.0679999999993
20991.533,21033,-41.467000000000553
21555.08,21238.5,316.58000000000175
21333.807,21380.25,-46.4429999999993
20856.781,21045.6667,-188.88570000000254
19457.168,19070.5,386.66800000000148
21796.395,22166.25,-369.85499999999956
19106.162,19928,-821.83799999999974
20640.107,21280.5,-640.393
19443.047,20813.5,-1370.4530000000013
23125.762,23325.5,-199.73800000000119
19138.543,19483.6667,-345.1237000000001
21183.678,21457,-273.32200000000012
19480.105,20598.5,-1118.3950000000004
19529.223,19062.75,466.47300000000178
19311.152,19657.25,-346.09800000000178
18620.375,18511,109.375
18811.559,19552.5,-740.94099999999889
21236.514,21151.5,85.013999999999214
19493.584,19654.75,-161.16600000000108
21190.242,20902.75,287.49199999999837
20638.127,20574.25,63.877000000000407
23244.059,23705,-460.94099999999889
21629.238,22344,-714.76199999999881
19917.846,21612.5,-1694.6539999999986
21048.582,20998.25,50.331999999998516
18979.54,19872,-892.45999999999913
19105.406,19484.6667,-379.26070000000254
19558.826,21308.25,-1749.4239999999991
19431.963,19739.25,-307.28700000000026
19174.045,20540.5,-1366.4550000000017
19110.35,20584.75,-1474.4000000000015
18945.63,19006,-60.369999999998981
19102.031,19831.25,-729.219000000001
18190.96,18007.6667,183.29329999999754
18263.479,18190,73.47899999999936
18478.113,17823.3333,654.77970000000278
20867.764,21145,-277.23600000000079
17653.012,16935.6667,717.34529999999722
19274.795,20337,-1062.2050000000017
21160.672,21183.75,-23.078000000001339
21944.768,21903.5,41.268000000000029
22451.527,23702,-1250.4730000000018
19043.578,18826.3333,217.24470000000292
21860.889,21376,484.88899999999921
19294.11,20627,-1332.8899999999994
21507.846,20198,1309.8460000000014
19166.555,20417,-1250.4449999999997
19563.11,19416.25,146.86000000000058
19801.914,20381.75,-579.83599999999933
18954.828,20167.5,-1212.6719999999987
19962.266,19843,119.26599999999962
22125.047,22238.5,-113.45300000000134
19291.768,20265.75,-973.982
20747.33,20162.75,584.58000000000175
16855.502,16796.5,59.002000000000407
19902.65,19143.25,759.40000000000146
19499.32,20532,-1032.6800000000003
19789.164,19955.25,-166.08599999999933
21725.043,21915,-189.95699999999852
19258.055,20373,-1114.9449999999997
18569.26,18314,255.2599999999984
19147.338,19409,-261.66200000000026
19757.36,19337.5,419.86000000000058
20868.111,20863.75,4.3610000000007858
19524.934,21025,-1500.0659999999989
20298.734,20831.25,-532.51599999999962
21094.482,21001.75,92.731999999999971
19189.062,17809.5,1379.5620000000017
21192.953,21243,-50.046999999998661
21041.703,21157.5,-115.79699999999866
18368.617,18156.5,212.11699999999837
20851.328,20408.25,443.07800000000134
17850.96,16340.5,1510.4599999999991
21330.186,21416.75,-86.563999999998487
21211.145,20977.5,233.64500000000044
18161.016,17796,365.01599999999962
19378.348,21235.5,-1857.1519999999982
18954.406,19880.25,-925.844000000001
21324.34,21350.6667,-26.326700000001438
20615.676,20728.25,-112.57400000000052
21727.562,21357.25,370.31200000000172
21045.363,21288.75,-243.38699999999881
20138.809,20436.3333,-297.52429999999731
19463.53,19912.5,-448.97000000000116
16776.543,16390,386.54300000000148
21096.8,21430,-333.20000000000073
21634.416,21748,-113.58399999999892
19619.271,19600.75,18.52100000000064
18011.883,17378,633.88300000000163
19369.314,19801.25,-431.93600000000151
18342.045,17556,786.04499999999825
20528.707,20451,77.706999999998516
19387.008,16892,2495.0080000000016
20155.605,19091.3333,1064.2717000000011
19350.2,20867,-1516.7999999999993
21096.82,21504.75,-407.93000000000029
18929.367,19861.25,-931.88300000000163
21511.61,21563,-51.389999999999418
21613.734,21459.5,154.23400000000038
21621.74,21947.25,-325.5099999999984
22530.414,22118.75,411.66400000000067
24107.79,24266.25,-158.45999999999913
19337.812,20296.5,-958.68799999999828
21958.11,22959.5,-1001.3899999999994
21716.8,21871.25,-154.45000000000073
23623.252,23613.25,10.002000000000407
20077.309,19328.6667,748.64229999999952
22499.459,22423.25,76.208999999998923
21596.055,21237.5,358.55500000000029
22356.135,22020.25,335.8849999999984
22182.45,22164,18.450000000000728
21348.758,21417.5,-68.74199999999837
23466.023,23481.6667,-15.643700000000536
21553.64,21204.5,349.13999999999942
21338.33,21468.6667,-130.33669999999984
22595.262,22648,-52.738000000001193
21310.996,21180.25,130.74599999999919
19932.625,19539.5,393.125
22304.775,22460.5,-155.72499999999854
21158.686,21529.25,-370.56399999999849
21434.68,21322.25,112.43000000000029
22616.207,22507.25,108.95699999999852
21083.742,20986.3333,97.408699999999953
20935.084,20575,360.08399999999892
20991.225,20919.5,71.724999999998545
22543.928,22940.25,-396.32200000000012
23178.25,23256,-77.75
21937.225,22290,-352.77500000000146
21288.193,21184.75,103.4429999999993
22295.531,21630.5,665.030999999999
22653.191,22647.5,5.6909999999988941
21634.408,21355.3333,279.07470000000103
20118.766,19679.3333,439.4327000000012
22426.094,22874.25,-448.15599999999904
22183.875,21863.75,320.125
22517.863,22218.25,299.61300000000119
21784.207,21363.75,420.45699999999852
22077.979,22127,-49.02100000000064
22709.61,22517.25,192.36000000000058
20700.969,19783,917.969000000001
21307.299,21393,-85.701000000000931
17412.514,16765.5,647.01399999999921
21565.875,23031.75,-1465.875
21336.09,21302.25,33.840000000000146
22066.715,22280.25,-213.53499999999985
22591.895,22665.5,-73.604999999999563
22167.56,22131,36.56000000000131
22965.598,23121,-155.40199999999822
21968.69,22182.75,-214.06000000000131
21041.23,21038,3.2299999999995634
23123.582,23242,-118.41800000000148
22571.307,22440.25,131.0570000000007
22575.65,22682.25,-106.59999999999854
27377.992,28127.25,-749.25800000000163
22753.336,22782.5,-29.164000000000669
23757.574,24335.75,-578.17599999999948
20917.344,20646,271.34400000000096
18112.31,17014.5,1097.8100000000013
22685.586,23139.25,-453.66400000000067
23420.61,23544.3333,-123.72329999999783
18912.049,18799.6667,112.38229999999749
23360.738,23972.75,-612.01199999999881
21974.629,21927.5,47.129000000000815
22099.3,22164.75,-65.450000000000728
25017.244,25238.25,-221.00600000000122
23196.477,23429.25,-232.77300000000105
20887.363,20207.25,680.11300000000119
23340.89,23218.5,122.38999999999942
22046.934,22431,-384.06599999999889
22477.975,22405.75,72.224999999998545
20889.053,21164.25,-275.19700000000012
22579.414,22601,-21.585999999999331
23597.967,23705.25,-107.28299999999945
21472.217,21318.75,153.46700000000055
22945.805,22898.25,47.555000000000291
23549.941,23702.75,-152.80900000000111
19555.77,20916.75,-1360.9799999999996
21819.268,19942,1877.268
19195.834,20781.25,-1585.4160000000011
22203.27,22427.25,-223.97999999999956
22185.416,21747,438.41600000000108
19296.129,19561.6667,-265.53770000000077
21065.268,21280.25,-214.98199999999997
23470.854,23599.5,-128.64600000000064
21136.955,21498.5,-361.54499999999825
24083.1,24292.6667,-209.56670000000304
21732.729,21610,122.72899999999936
19765.988,19360,405.98800000000119
23239.27,23344.3333,-105.06329999999798
22176.594,21999.75,176.84400000000096
23994.254,24226.5,-232.24599999999919
21821.496,21711.75,109.74599999999919
23993.658,23983,10.657999999999447
21437.215,22109.75,-672.53499999999985
22483.922,22864.25,-380.32800000000134
21568.172,20854.5,713.67199999999866
22366.928,22591.75,-224.82200000000012
23425.322,23333.5,91.822000000000116
23025.137,23158.75,-133.61300000000119
22798.242,23210.5,-412.25800000000163
21511.13,21141.25,369.880000000001
21778.701,21587.6667,191.03429999999935
21470.66,22434.6667,-964.00670000000173
21293.363,21612,-318.63699999999881
21583.248,24197,-2613.7520000000004
23671.223,23939,-267.77699999999822
21052.518,20955.25,97.268000000000029
23818.664,24069.25,-250.58599999999933
20098.223,20453.6667,-355.44369999999981
23162.37,23133.75,28.619999999998981
21392.271,21092,300.27100000000064
23191.207,23324.5,-133.29300000000148
21851.01,21086.5,764.5099999999984
22705.432,23265.75,-560.3179999999993
20865.746,21279,-413.25400000000081
21744.926,21951.75,-206.82400000000052
22990.824,22929,61.824000000000524
20769.146,20376.25,392.89600000000064
22403.209,22148.25,254.95899999999892
22270.309,21820.75,449.55900000000111
21808.932,21593.25,215.6820000000007
21981.785,21995,-13.215000000000146
21651.23,21969.75,-318.52000000000044
22467.162,22561,-93.837999999999738
23155.648,22997.75,157.89800000000105
19732.213,20956.75,-1224.5370000000003
21275.834,20890.5,385.33399999999892
21030.607,21933,-902.393
22138.666,22173,-34.333999999998923
22281.457,22719.25,-437.79300000000148
23229.102,23315,-85.898000000001048
19633.145,19662,-28.854999999999563
22858.328,23333.5,-475.17199999999866
20785.537,20322.25,463.28700000000026
23198.896,23400.5,-201.60399999999936
22352.805,22377.5,-24.694999999999709
21164.004,23289.5,-2125.4959999999992
22108.17,22328.25,-220.08000000000175
21181.69,21573.25,-391.56000000000131
19408.234,20803,-1394.7659999999996
21803.812,22215.5,-411.68799999999828
18792.887,18757.3333,35.55370000000039
17883.66,17426,457.65999999999985
20971.205,20880.5,90.705000000001746
20926.84,21237.25,-310.40999999999985
18561.318,18795.3333,-234.01529999999912
21504.348,21350.75,153.59800000000178
19757.77,19957.5,-199.72999999999956
18395.068,19627.75,-1232.6820000000007
19296.81,20422.75,-1125.9399999999987
18681.047,18531,150.04699999999866
20942.428,21172,-229.57200000000012
19796.334,20986,-1189.6660000000011
19321.133,20309.3333,-988.20029999999679
22035.822,22602.25,-566.42799999999988
22178.377,22066,112.37700000000041
20240.562,20951,-710.43799999999828
16963.566,17324,-360.43400000000111
18642.879,17822.6667,820.21229999999923
20303.26,21280.5,-977.2400000000016
20439.754,20510.25,-70.495999999999185
19394.916,19787,-392.08399999999892
18912.732,20230.25,-1317.518
17895.094,17579,316.09400000000096
19839.045,18862.6667,976.37829999999667
19331.068,19579.25,-248.1820000000007
19887.562,20040.75,-153.18799999999828
19471.055,19608,-136.94499999999971
20803.795,21125.3333,-321.53830000000016
19918.281,20089.25,-170.96900000000096
20382.934,20449.5,-66.5659999999989
18964.252,19976,-1011.7479999999996
18625.467,19294.5,-669.03299999999945
19290.174,19135,155.17399999999907
20859.844,20737.75,122.09400000000096
20597.09,20181.75,415.34000000000015
19448.504,20649.5,-1200.9959999999992
20889.988,21101.75,-211.76199999999881
20563.838,20213,350.83799999999974
21926.068,22230.5,-304.4320000000007
18846.152,20224,-1377.8480000000018
20474.875,20948.3333,-473.45829999999842
19290.643,20662,-1371.357
19084.074,20256.25,-1172.1759999999995
19341.158,19475.25,-134.09200000000055
20790.291,20393.75,396.54100000000108
19348.775,20029.5,-680.72499999999854
19677.793,20975.25,-1297.4569999999985
19464.324,19976.75,-512.42599999999948
19636.389,20279.25,-642.86100000000079
18908.621,20436.75,-1528.1290000000008
20067.14,20484.75,-417.61000000000058
20927.898,21054,-126.10199999999895
19116.574,20744.25,-1627.6759999999995
20282.537,21112.25,-829.71299999999974
19124.88,18922.3333,202.5467000000026
19348.861,20770,-1421.1389999999992
19678.848,19694.75,-15.901999999998225
21214.984,21036.25,178.73400000000038
19483.32,20611.5,-1128.1800000000003
22143.355,21237.5,905.85499999999956
19774.867,19803.5,-28.63300000000163
16571.654,16895.5,-323.84600000000137
20817.074,21184.25,-367.17599999999948
19374.29,19893.75,-519.45999999999913
19407.498,19716.6667,-309.168700000002
19500.81,20332.25,-831.43999999999869
18727.8,20178.25,-1450.4500000000007
21367.285,21410.5,-43.215000000000146
19251.195,19195.3333,55.861700000001292
20743.412,20635.5,107.91200000000026
20810.2,20915.25,-105.04999999999927
20260.438,20085.3333,175.10469999999987
19439.535,20119.25,-679.71500000000015
18933.488,19851.75,-918.26199999999881
19723.404,19140.75,582.65399999999863
20989.924,20843.5,146.42399999999907
18459.963,20080.25,-1620.2870000000003
21216.498,21323.75,-107.25200000000041
19043.887,19883,-839.11300000000119
21199.127,21488.5,-289.37299999999959
19063.191,19315,-251.80900000000111
19037.537,19321.5,-283.96299999999974
18975.049,20190.25,-1215.2010000000009
20098.684,18998.75,1099.9340000000011
19187.3,19323.75,-136.45000000000073
18818.184,19186.5,-368.31599999999889
20972.86,20992.5,-19.639999999999418
20463.91,20596.5,-132.59000000000015
20062.668,18981.5,1081.1680000000015
19548.79,19422.75,126.04000000000087
19232.025,19070.25,161.77500000000146
19239.723,19120.25,119.47300000000178
18808.975,19541.75,-732.77500000000146
18973.486,19636,-662.51399999999921
21041.518,21666.6667,-625.14870000000155
18759.459,20264,-1504.5410000000011
18847.523,20090.5,-1242.976999999999
19571.148,19185.5,385.64800000000105
20778.67,21183.75,-405.08000000000175
17530.217,17365,165.21700000000055
18800.623,19688.25,-887.62700000000041
18925.836,20304.5,-1378.6640000000007
18527.3,19357.75,-830.45000000000073
21151.975,21292.75,-140.77500000000146
19322.104,18986.5,335.60399999999936
19857.205,18963.25,893.95500000000175
18617.715,19290,-672.28499999999985
19809.646,20394,-584.35399999999936
19786.979,19499.75,287.22899999999936
21267.965,21408.3333,-140.36829999999827
18708.266,20053.25,-1344.9840000000004
20528.023,20381.25,146.77300000000105
19953.764,18833.75,1120.0139999999992
19284.17,18739.25,544.91999999999825
20573.064,20530.5,42.563999999998487
20316.314,18522.3333,1793.9807
18727.676,19808.75,-1081.0740000000005
18702.816,19542.25,-839.43400000000111
18683.805,19458.75,-774.94499999999971
19253.469,21307,-2053.530999999999
18319.996,18989.25,-669.25400000000081
19189.299,18851.75,337.54899999999907
21399.828,21953.25,-553.42199999999866
17448.57,17468.5,-19.930000000000291
20414.629,20947.75,-533.12099999999919
18941.904,18904.3333,37.570700000000215
19844.781,19661.75,183.03099999999904
19844.404,19683.25,161.15399999999863
19242.316,19552,-309.68400000000111
20694.012,20733.5,-39.488000000001193
19493.117,20170.25,-677.13300000000163
22288.39,23851.5,-1563.1100000000006
21323.291,21539.5,-216.20899999999892
19346.506,20581,-1234.4939999999988
18234.023,19805.5,-1571.476999999999
18463.168,18288.6667,174.5012999999999
21692.533,21452.25,240.28299999999945
17103.412,16700.5,402.91200000000026
22960.139,22956.25,3.8889999999992142
19464.826,20837,-1372.1739999999991
20982.164,20741.75,240.41400000000067
21906.678,22525.5,-618.82200000000012
22171.076,22509.3333,-338.25729999999749
20068.676,20792.75,-724.07400000000052
18835.129,20114.75,-1279.6209999999992
20701.143,20300.5,400.64300000000003
19600.945,20070.5,-469.55500000000029
20618.54,20299,319.54000000000087
19161.115,20311,-1149.8849999999984
19025.164,20399.25,-1374.0859999999993
18599.332,18181,418.33199999999852
19286.371,20092.75,-806.37900000000081
21082.045,21719.3333,-637.28830000000016
20403.52,20320.75,82.770000000000437
19624.035,20821.5,-1197.4650000000001
19158.742,20155.5,-996.75800000000163
21238.742,21722.3333,-483.59130000000005
19691.797,19330.25,361.54699999999866
19455.926,19613.5,-157.57400000000052
18680.268,20306.5,-1626.232
19086.068,19904.25,-818.1820000000007
20812.932,20681.75,131.1820000000007
18676.635,20353.5,-1676.8650000000016
19327.842,20278.25,-950.40799999999945
19931.105,20001.75,-70.645000000000437
19427.021,21171,-1743.9789999999994
20863.18,20100,763.18000000000029
19821.822,20298.25,-476.42799999999988
20911.066,21374.75,-463.68400000000111
18971.6,19698,-726.40000000000146
20790.104,20889.3333,-99.229299999999057
19222.014,20733.5,-1511.4860000000008
18782.443,19709.5,-927.0570000000007
19149.771,20528.75,-1378.9789999999994
18893.457,20941.5,-2048.0430000000015
19217.002,19494.75,-277.74799999999959
19395.867,19553,-157.13300000000163
20440.33,20795,-354.66999999999825
19646.291,19858.25,-211.95899999999892
18074.68,18013.3333,61.346700000001874
20086.297,20362,-275.70300000000134
19933.723,19425.5,508.22300000000178
17555.084,16365.6667,1189.4172999999992
18374.652,17741,633.65199999999822
22828.348,22443.25,385.09800000000178
22832.223,23109.6667,-277.44369999999981
23378.67,23359,19.669999999998254
21475.51,21086.25,389.2599999999984
21283.373,20804,479.37299999999959
19138.986,20001,-862.01399999999921
19543.473,19646.3333,-102.86029999999664
19802.047,19816,-13.953000000001339
22969.371,23044,-74.629000000000815
22891.578,22813.25,78.328000000001339
22729.533,22797.75,-68.217000000000553
22736.176,22764,-27.824000000000524
18514.658,18418.3333,96.32470000000103
23010.324,23955.5,-945.17599999999948
21954.092,23203,-1248.9079999999994
20262.78,20989.25,-726.47000000000116
19648.148,20172.75,-524.601999999999
21894.799,21817.25,77.548999999999069
20889.277,20751.75,137.52699999999822
19546.332,21086,-1539.6680000000015
23462.58,23477,-14.419999999998254
21007.273,20915.6667,91.606299999999464
21160.59,21248,-87.409999999999854
19108.33,18836.3333,271.99670000000333
22342.674,22113.75,228.92399999999907
22894.348,22943.5,-49.151999999998225
