EngagementScore_ID,Facility_ID,Comm_Nurses_Baseline,Comm_Nurses_Perform,Comm_Doctors_Baseline,Comm_Doctors_Perform,Comm_Hospital_Baseline,Comm_Hospital_Perform,Care_Transition_Baseline,Care_Transition_Perform,Comm_Medicines_Baseline,Comm_Medicines_Perform,Clean_Quiet_Baseline,Clean_Quiet_Perform,Discharge_Info_Baseline,Discharge_Info_Perform,Overall_Rating_Baseline,Overall_Rating_Perform
454,"050755",71.01300048828125,67.8490982055664,70.692100524902344,68.783798217773438,58.8406982421875,55.049400329589844,41.380298614501953,38.807701110839844,62.146999359130859,44.345699310302734,57.039501190185547,56.602100372314453,78.984298706054687,77.0083999633789,62.708301544189453,60.816200256347656
455,"010055",80.221298217773438,79.824600219726563,82.47540283203125,79.281196594238281,64.2302017211914,60.276100158691406,53.725799560546875,51.859901428222656,69.5270004272461,66.272499084472656,66.334800720214844,65.240303039550781,85.7615966796875,85.0470962524414,74.2959976196289,70.849700927734375
456,"010056",79.649101257324219,78.380401611328125,81.874801635742188,80.8573989868164,68.5022964477539,67.201301574707031,56.72760009765625,56.814701080322266,65.308097839355469,62.13909912109375,67.473098754882813,68.289398193359375,88.040298461914063,88.17919921875,77.0602035522461,78.10479736328125
457,"050517",64.735801696777344,62.74420166015625,69.333503723144531,68.182098388671875,54.079498291015625,49.582401275634766,36.191398620605469,33.2494010925293,54.458900451660156,54.908599853515625,52.016498565673828,48.532398223876953,80.1719970703125,78.314399719238281,50.622398376464844,51.343898773193359
458,"050742",67.781600952148438,71.729896545410156,66.901702880859375,66.629096984863281,56.474700927734375,56.568401336669922,37.747200012207031,36.771900177001953,55.395801544189453,52.537101745605469,61.7963981628418,61.641300201416016,76.3634033203125,71.782997131347656,60.656200408935547,53.235298156738281
459,"050740",74.2571029663086,73.419403076171875,77.9291000366211,77.189399719238281,69.064201354980469,64.581596374511719,49.770599365234375,43.663299560546875,59.936599731445313,56.821998596191406,63.30059814453125,60.075298309326172,82.801399230957031,82.860603332519531,68.463302612304688,68.684501647949219
460,"050746",67.596099853515625,70.952499389648438,70.981498718261719,71.962699890136719,54.664398193359375,52.577301025390625,34.906898498535156,27.924100875854492,62.572101593017578,55.875198364257813,51.21099853515625,57.281299591064453,83.958297729492188,82.205802917480469,62.296501159667969,61.208698272705078
461,"050503",77.485603332519531,80.069099426269531,78.061897277832031,80.422599792480469,60.019401550292969,62.178501129150391,52.570701599121094,53.802700042724609,64.247299194335938,63.090499877929688,59.889701843261719,62.510898590087891,86.52850341796875,89.89849853515625,70.632499694824219,75.208000183105469
462,"010046",77.403999328613281,72.807601928710937,75.977096557617188,70.382499694824219,67.708900451660156,54.469501495361328,49.045700073242188,44.782600402832031,67.370903015136719,52.748100280761719,71.1958999633789,64.612197875976563,84.043899536132812,83.369400024414063,72.802597045898438,60.536300659179687
463,"010049",83.019599914550781,79.059402465820313,85.355903625488281,82.34210205078125,69.866203308105469,56.683101654052734,55.512199401855469,52.433799743652344,68.554702758789063,62.436798095703125,73.312103271484375,65.300498962402344,88.904998779296875,86.7947998046875,73.329299926757813,71.939697265625
464,"050506",76.698799133300781,74.972900390625,76.558097839355469,75.334503173828125,68.3114013671875,61.974601745605469,49.608600616455078,48.185100555419922,68.228401184082031,60.488498687744141,53.493698120117187,51.765701293945313,87.747596740722656,85.316398620605469,69.06390380859375,62.072799682617188
465,"050735",75.639396667480469,72.452301025390625,76.523200988769531,73.761299133300781,64.261703491210938,59.495700836181641,37.599899291992187,34.405998229980469,64.843101501464844,60.202201843261719,61.241401672363281,57.377399444580078,84.728302001953125,79.634002685546875,67.204399108886719,64.3302993774414
466,"050736",76.586898803710938,72.685997009277344,76.051200866699219,73.972000122070313,67.278701782226562,63.969699859619141,38.974998474121094,36.255699157714844,63.4359016418457,60.752601623535156,60.298000335693359,61.711101531982422,85.15570068359375,81.4708023071289,70.6978988647461,66.96240234375
467,"010083",85.330497741699219,84.345001220703125,80.434898376464844,80.051200866699219,76.5198974609375,75.020797729492187,56.963600158691406,54.437698364257813,71.513801574707031,64.54229736328125,73.679801940917969,74.635498046875,87.80889892578125,86.0615005493164,77.646400451660156,74.922698974609375
468,"010085",80.838897705078125,83.0083999633789,84.787101745605469,83.827598571777344,64.867599487304687,58.407100677490234,47.604000091552734,51.537998199462891,61.464801788330078,65.0071029663086,66.429397583007813,71.9574966430664,87.681503295898437,86.188400268554688,70.6238021850586,67.007598876953125
469,"010079",83.591598510742187,85.304000854492187,85.062301635742188,84.033798217773438,64.081596374511719,70.806396484375,50.3223991394043,49.327899932861328,60.235801696777344,64.6686019897461,74.381401062011719,69.989303588867187,87.054000854492188,87.619598388671875,68.625801086425781,78.153701782226563
470,"010078",79.699996948242187,74.87359619140625,78.727096557617188,77.389900207519531,67.427001953125,58.739200592041016,49.89630126953125,46.935001373291016,61.985401153564453,57.278499603271484,68.298301696777344,64.425201416015625,86.275596618652344,87.216499328613281,66.1001968383789,62.819198608398437
471,"050739",75.080596923828125,70.120498657226563,72.87860107421875,71.225898742675781,66.267303466796875,64.05999755859375,37.437801361083984,37.516201019287109,64.816703796386719,60.242500305175781,58.679298400878906,58.612201690673828,82.048599243164063,81.824600219726562,61.954200744628906,60.550498962402344
472,"050737",78.368400573730469,76.700698852539062,78.224502563476562,78.3915023803711,70.0824966430664,67.091796875,46.432899475097656,34.5088005065918,71.240402221679688,67.981903076171875,65.081497192382813,62.934898376464844,85.87750244140625,82.550201416015625,76.941703796386719,69.159500122070313
473,"050738",73.290603637695313,72.55059814453125,69.920402526855469,67.6843032836914,57.885299682617188,57.729301452636719,35.114101409912109,33.4385986328125,58.723201751708984,64.666900634765625,58.051700592041016,60.635101318359375,82.548500061035156,82.4623031616211,60.831001281738281,62.419399261474609
474,"050724",74.426498413085938,75.57440185546875,72.321098327636719,72.514297485351563,70.200798034667969,62.720901489257813,53.725898742675781,48.230400085449219,61.200099945068359,49.376701354980469,61.645198822021484,60.640701293945313,85.945602416992188,86.620498657226563,74.724700927734375,77.876296997070312
475,"050159",72.052001953125,72.234298706054687,80.470001220703125,74.18170166015625,59.9547004699707,54.404499053955078,50.737701416015625,50.91510009765625,61.404098510742188,50.135898590087891,64.007003784179687,62.740200042724609,84.852996826171875,87.0593032836914,69.780502319335938,69.5114974975586
476,"050393",75.777999877929688,78.6697006225586,75.776397705078125,78.1155014038086,61.114700317382812,67.53179931640625,46.543399810791016,40.408599853515625,57.089801788330078,62.5724983215332,65.7322006225586,66.445503234863281,83.982597351074219,85.656303405761719,65.222503662109375,75.12139892578125
477,"050394",79.879898071289063,79.233200073242188,80.534500122070313,78.344802856445313,60.023899078369141,59.073898315429688,49.198501586914063,50.233200073242187,62.900199890136719,58.288700103759766,51.435001373291016,70.9447021484375,86.195396423339844,86.150398254394531,61.410301208496094,78.119300842285156
478,"050152",74.501701354980469,70.017898559570313,80.566596984863281,77.778800964355469,61.143798828125,49.100101470947266,51.349201202392578,51.520599365234375,63.762699127197266,57.440601348876953,60.058998107910156,55.051799774169922,84.7426986694336,81.424003601074219,65.4552001953125,62.3843994140625
479,"050150",79.1708984375,82.038002014160156,80.321701049804687,76.5718994140625,62.232101440429688,68.677597045898438,48.426101684570313,51.800701141357422,64.223396301269531,66.163398742675781,62.895698547363281,65.1167984008789,86.708702087402344,89.519096374511719,67.076797485351562,71.560798645019531
480,"050396",81.1769027709961,82.368499755859375,82.477302551269531,83.051200866699219,63.50579833984375,63.937801361083984,55.971199035644531,56.587501525878906,65.1229019165039,65.441398620605469,68.223701477050781,73.495498657226562,86.016197204589844,87.488899230957031,80.958198547363281,86.710197448730469
481,"050382",79.142997741699219,70.1729965209961,77.203498840332031,69.37750244140625,64.95989990234375,56.556301116943359,50.853900909423828,39.697700500488281,61.559898376464844,53.809200286865234,57.695999145507813,55.589698791503906,84.098503112792969,79.278800964355469,71.7667007446289,61.866001129150391
482,"050140",78.137100219726563,79.5696029663086,80.912803649902344,80.2394027709961,66.100700378417969,65.875900268554688,53.779998779296875,52.232601165771484,66.330802917480469,65.947502136230469,64.479698181152344,67.1041030883789,87.014297485351562,87.388603210449219,77.369300842285156,77.826400756835938
483,"050380",75.437698364257813,68.377899169921875,76.946403503417969,70.459800720214844,59.054298400878906,46.395599365234375,49.569499969482422,41.185501098632813,61.302799224853516,50.057300567626953,57.2495002746582,53.415901184082031,85.384597778320312,81.966903686523438,69.606002807617188,61.360698699951172
484,"050145",79.444099426269531,79.569297790527344,83.579597473144531,80.840400695800781,65.968399047851563,69.935699462890625,56.720600128173828,58.411201477050781,63.0265998840332,59.87030029296875,67.211196899414063,66.87139892578125,85.240997314453125,88.183296203613281,81.156700134277344,77.279502868652344
485,"040114",77.455497741699219,77.283500671386719,79.5740966796875,79.432998657226562,59.965499877929688,57.0713005065918,50.3473014831543,48.069999694824219,59.7406005859375,57.97869873046875,64.607002258300781,62.439701080322266,82.9364013671875,83.4625015258789,70.164703369140625,69.7426986694336
486,"050390",69.8042984008789,64.721000671386719,65.250701904296875,58.757499694824219,52.405399322509766,40.666000366210938,40.846698760986328,35.143699645996094,54.202800750732422,40.243598937988281,50.8557014465332,47.959499359130859,78.724800109863281,80.22039794921875,49.439300537109375,41.303199768066406
487,"040118",81.160003662109375,75.877601623535156,83.055900573730469,80.156303405761719,65.5165023803711,55.353900909423828,53.298000335693359,51.863700866699219,66.132896423339844,62.719200134277344,66.846603393554688,66.020797729492187,86.034103393554688,86.836097717285156,78.384002685546875,71.138496398925781
488,"050135",56.433998107910156,64.755699157714844,61.375900268554688,64.968597412109375,47.378101348876953,51.341499328613281,35.953098297119141,34.911899566650391,52.2406005859375,53.218799591064453,50.722900390625,50.413700103759766,74.414596557617188,73.731597900390625,41.7239990234375,49.078399658203125
489,"050136",77.112098693847656,75.946296691894531,78.4281005859375,77.703598022460938,65.176300048828125,61.891899108886719,47.543498992919922,46.686100006103516,61.363300323486328,56.860500335693359,65.315597534179688,54.676700592041016,87.500602722167969,88.202301025390625,66.643302917480469,64.619499206542969
490,"050133",68.170501708984375,70.807098388671875,69.817596435546875,68.194000244140625,53.0181999206543,48.671298980712891,40.924400329589844,44.682498931884766,52.292499542236328,59.901699066162109,53.074798583984375,57.672401428222656,82.3407974243164,83.5624008178711,53.1974983215332,54.479499816894531
491,"050376",75.326400756835938,73.353996276855469,79.567596435546875,76.456703186035156,59.4473991394043,51.261798858642578,52.7052001953125,44.102401733398437,61.2140998840332,54.693801879882812,50.709400177001953,53.390800476074219,83.085800170898438,83.058799743652344,68.336898803710937,68.331596374511719
492,"050131",80.3322982788086,82.7750015258789,83.120796203613281,87.871902465820313,67.8280029296875,69.950996398925781,58.062301635742187,57.551101684570312,61.324600219726562,59.777500152587891,66.720497131347656,66.239997863769531,90.884902954101563,88.6001968383789,80.738800048828125,76.577499389648437
493,"050132",77.58599853515625,76.767402648925781,79.1697998046875,74.336097717285156,68.6968002319336,66.385696411132813,42.7765998840332,42.838199615478516,69.613700866699219,64.0177993774414,61.960601806640625,63.507999420166016,84.994903564453125,83.861099243164062,71.372001647949219,72.443901062011719
494,"050126",74.984100341796875,73.161697387695313,71.853996276855469,68.603500366210938,61.509498596191406,64.3145980834961,50.090000152587891,51.870800018310547,64.849197387695312,58.1526985168457,67.2654037475586,66.128402709960938,85.7218017578125,86.723701477050781,68.604896545410156,69.621101379394531
495,"050127",81.8655014038086,81.321601867675781,83.666702270507813,83.0989990234375,66.631103515625,62.046600341796875,55.339900970458984,60.898200988769531,66.806602478027344,64.769699096679688,61.395900726318359,61.957401275634766,89.772903442382812,87.086898803710938,74.449798583984375,76.3949966430664
496,"050124",74.346199035644531,75.658599853515625,77.331596374511719,78.364700317382813,60.504398345947266,59.046298980712891,46.866401672363281,48.737201690673828,53.202800750732422,56.783500671386719,51.965400695800781,60.314201354980469,82.256500244140625,82.021499633789063,61.493000030517578,67.462196350097656
497,"050367",80.844596862792969,77.716102600097656,81.057098388671875,79.813400268554687,67.239097595214844,66.514198303222656,55.249298095703125,46.127799987792969,64.375701904296875,62.673000335693359,55.103000640869141,64.314399719238281,89.058799743652344,89.319198608398438,70.415802001953125,74.588699340820312
498,"050125",70.1218032836914,68.033699035644531,70.062698364257813,64.866996765136719,57.435501098632813,50.044601440429688,41.794601440429687,43.057498931884766,57.506599426269531,49.892398834228516,58.397899627685547,58.2859001159668,81.650398254394531,80.944297790527344,61.82440185546875,57.913101196289063
499,"050128",76.227500915527344,68.831497192382813,78.109298706054687,72.2156982421875,66.814399719238281,60.706199645996094,40.7869987487793,36.606498718261719,60.682598114013672,58.319599151611328,56.085399627685547,55.147098541259766,89.626701354980469,83.911102294921875,67.506797790527344,58.07080078125
500,"050360",72.428901672363281,70.734100341796875,74.834999084472656,73.756797790527344,62.098598480224609,61.632198333740234,45.414501190185547,38.515300750732422,56.076801300048828,54.049598693847656,51.764400482177734,52.596298217773437,85.153602600097656,81.804901123046875,66.650398254394531,65.255996704101563
501,"050122",79.266998291015625,76.17449951171875,81.8551025390625,78.28289794921875,64.803497314453125,58.108699798583984,49.636699676513672,51.959598541259766,66.604896545410156,63.5182991027832,63.124698638916016,64.586502075195313,85.592201232910156,87.616401672363281,69.7488021850586,73.272796630859375
502,"050121",76.6488037109375,74.751701354980469,75.902702331542969,75.091796875,62.773200988769531,62.021400451660156,47.311000823974609,38.245700836181641,64.790901184082031,64.405899047851563,66.535202026367188,65.821701049804688,86.469001770019531,86.34100341796875,70.155197143554688,70.811698913574219
503,"050599",79.717697143554688,77.522697448730469,80.674797058105469,79.443603515625,63.578201293945313,54.0265007019043,56.191299438476563,55.666000366210937,62.654499053955078,57.718700408935547,56.160598754882813,49.583000183105469,87.969200134277344,87.290702819824219,75.1166000366211,71.512603759765625
504,"050357",85.0165023803711,87.132499694824219,87.1852035522461,86.183097839355469,75.62139892578125,75.117996215820313,63.800800323486328,61.294498443603516,71.387199401855469,68.899101257324219,74.302398681640625,75.851699829101563,91.427497863769531,91.7251968383789,87.7063980102539,88.662002563476563
505,"050115",79.950798034667969,74.999702453613281,81.0364990234375,76.61090087890625,59.58489990234375,56.354099273681641,52.057498931884766,47.353298187255859,60.477199554443359,57.132900238037109,62.377101898193359,60.61920166015625,87.023200988769531,85.074996948242188,76.415199279785156,72.537300109863281
506,"050597",80.697700500488281,73.084197998046875,79.814903259277344,74.612899780273438,64.480796813964844,51.158199310302734,50.290699005126953,44.296699523925781,61.508998870849609,55.793399810791016,58.677898406982422,52.867099761962891,83.330497741699219,81.629501342773438,74.191596984863281,66.856399536132812
507,"050118",77.0552978515625,71.147499084472656,80.241996765136719,74.72979736328125,64.832199096679688,55.532001495361328,48.636199951171875,46.437198638916016,71.359100341796875,54.928298950195313,62.477798461914062,55.497600555419922,88.14849853515625,81.458198547363281,69.370399475097656,63.369400024414063
508,"050350",72.230400085449219,70.234100341796875,73.3458023071289,67.849601745605469,56.798198699951172,53.999298095703125,49.000198364257813,45.888599395751953,57.327499389648438,53.627101898193359,57.605201721191406,61.8745002746582,81.651397705078125,81.611900329589844,64.15460205078125,61.512001037597656
509,"050590",75.086601257324219,75.31719970703125,75.1050033569336,77.484001159667969,55.136600494384766,54.580898284912109,49.600101470947266,52.419700622558594,64.039901733398437,66.10479736328125,59.897998809814453,59.697299957275391,86.5353012084961,86.883796691894531,66.972297668457031,66.284797668457031
510,"050353",76.776702880859375,77.151298522949219,79.785697937011719,77.744598388671875,61.683101654052734,58.325298309326172,49.767398834228516,48.458499908447266,62.568901062011719,62.787998199462891,61.2848014831543,59.732498168945313,82.400802612304687,81.7301025390625,75.8468017578125,72.6312026977539
511,"050112",79.117500305175781,80.0696029663086,77.896003723144531,79.539199829101563,65.275802612304688,62.373600006103516,53.601799011230469,58.302398681640625,63.656101226806641,63.4197998046875,67.2490005493164,71.108001708984375,84.878097534179688,87.456298828125,79.778602600097656,79.3478012084961
512,"050351",80.92230224609375,81.027603149414063,80.28179931640625,81.3062973022461,67.121002197265625,66.926399230957031,54.518901824951172,54.44329833984375,65.466300964355469,63.112998962402344,66.258697509765625,69.387100219726563,86.174697875976562,87.2051010131836,82.114799499511719,84.4280014038086
513,"050352",83.014396667480469,81.412300109863281,85.262397766113281,84.91510009765625,74.7177963256836,76.074203491210938,60.413501739501953,52.274501800537109,66.478302001953125,55.285400390625,68.822502136230469,66.167800903320313,92.43890380859375,89.749702453613281,74.4719009399414,81.735000610351563
514,"050110",70.575103759765625,67.0186996459961,73.9175033569336,73.852996826171875,63.038200378417969,52.623001098632812,44.274600982666016,43.355201721191406,57.084800720214844,59.053298950195313,65.3479995727539,58.427799224853516,87.167098999023438,80.873703002929688,56.328399658203125,55.150699615478516
515,"050588",73.163002014160156,75.737800598144531,71.2698974609375,74.3781967163086,65.763801574707031,64.546600341796875,48.246498107910156,41.513198852539063,64.082000732421875,62.2515983581543,62.175098419189453,62.602199554443359,83.381301879882813,82.02239990234375,66.4646987915039,66.38330078125
516,"050104",69.436798095703125,60.483600616455078,68.689300537109375,64.442901611328125,54.544898986816406,45.596000671386719,46.352401733398437,29.236299514770508,52.1599006652832,48.355400085449219,59.888198852539062,53.851200103759766,79.307296752929688,73.250198364257813,61.942501068115234,45.875400543212891
517,"050589",74.059196472167969,72.9718017578125,71.452598571777344,74.374603271484375,65.75469970703125,62.858100891113281,47.174701690673828,44.782600402832031,71.362098693847656,58.918098449707031,61.6161003112793,60.066600799560547,85.019599914550781,81.533096313476562,66.51519775390625,63.416000366210938
518,"050586",73.936798095703125,66.950996398925781,74.344200134277344,69.132499694824219,66.269401550292969,56.051101684570313,40.088100433349609,36.361099243164063,65.2957992553711,50.137798309326172,64.669296264648438,56.770198822021484,84.332199096679688,79.071601867675781,71.072097778320313,60.922798156738281
519,"050102",67.767501831054688,71.728599548339844,68.620597839355469,67.836196899414062,53.762798309326172,60.2411003112793,42.848899841308594,36.438899993896484,49.400699615478516,64.7761001586914,55.241901397705078,59.058101654052734,78.7699966430664,82.285896301269531,53.8734016418457,60.0890007019043
520,"050103",76.169097900390625,75.203903198242187,77.3197021484375,76.402999877929688,64.0624008178711,62.597499847412109,44.025299072265625,39.890998840332031,65.10150146484375,62.769500732421875,60.815498352050781,59.898998260498047,86.972000122070313,85.35369873046875,72.276298522949219,72.510299682617188
521,"050108",78.8407974243164,77.9832992553711,78.975898742675781,78.275398254394531,61.605998992919922,58.292999267578125,53.795600891113281,50.911399841308594,63.781398773193359,62.166301727294922,63.222599029541016,64.452598571777344,87.004096984863281,87.561599731445313,76.173103332519531,75.513999938964844
522,"050348",77.241500854492188,77.963203430175781,79.9457015991211,78.629203796386719,65.290496826171875,64.915702819824219,53.202800750732422,53.8765983581543,60.084598541259766,59.337799072265625,62.564899444580078,67.357902526855469,86.4718017578125,87.125503540039062,76.551200866699219,77.294403076171875
523,"050107",76.203201293945313,78.762496948242188,78.007797241210937,79.527297973632812,63.251201629638672,61.655399322509766,50.460498809814453,48.499900817871094,67.012397766113281,64.989303588867187,64.605796813964844,65.619499206542969,89.084602355957031,89.711601257324219,71.631401062011719,75.169998168945313
524,"050580",71.278900146484375,70.041297912597656,69.723396301269531,58.674098968505859,62.964698791503906,65.867996215820313,43.167301177978516,45.363899230957031,59.280998229980469,61.859600067138672,64.048797607421875,61.515499114990234,79.246101379394531,83.016403198242187,58.827400207519531,55.528499603271484
525,"050581",75.700698852539062,75.168403625488281,76.78759765625,73.898002624511719,63.746700286865234,58.222599029541016,44.420101165771484,46.159500122070313,72.218498229980469,61.2661018371582,58.984699249267578,56.804100036621094,83.4583969116211,82.462699890136719,65.6759033203125,65.001502990722656
526,"050100",82.5103988647461,81.966903686523438,81.656600952148438,80.1594009399414,67.654502868652344,67.1676025390625,59.006801605224609,55.482101440429688,66.889701843261719,64.470596313476562,69.580001831054687,69.0509033203125,90.222198486328125,88.684600830078125,83.693000793457031,81.829597473144531
527,"050101",76.721199035644531,71.861503601074219,78.657798767089844,73.1176986694336,56.263198852539063,52.341400146484375,48.821498870849609,41.816799163818359,63.050300598144531,56.610500335693359,58.382598876953125,56.025901794433594,86.3947982788086,85.712997436523438,64.237396240234375,59.815299987792969
528,"050335",78.9093017578125,75.459602355957031,76.125198364257813,75.875396728515625,70.029701232910156,64.68280029296875,52.691898345947266,49.127101898193359,65.501998901367188,57.686798095703125,58.986900329589844,58.988399505615234,89.55560302734375,87.3052978515625,72.121498107910156,69.7177963256836
529,"050336",78.941802978515625,72.917396545410156,74.9561996459961,73.571296691894531,64.422401428222656,56.145099639892578,46.071498870849609,40.171699523925781,60.506999969482422,60.943901062011719,64.4032974243164,65.783599853515625,88.063400268554688,85.783798217773438,73.767898559570313,72.543296813964844
530,"050334",80.332000732421875,79.416099548339844,77.525398254394531,79.454299926757813,67.245498657226562,66.685096740722656,55.167701721191406,55.830398559570312,65.4219970703125,65.3407974243164,61.413898468017578,64.133796691894531,87.8843002319336,90.315803527832031,73.102500915527344,73.288200378417969
531,"050570",68.939399719238281,66.100997924804687,70.037002563476562,63.92919921875,58.470401763916016,49.041301727294922,40.098598480224609,38.334598541259766,60.952301025390625,53.707401275634766,50.952301025390625,50.581699371337891,83.900100708007812,79.3948974609375,59.944499969482422,49.855300903320313
532,"050573",77.233001708984375,77.584602355957031,77.887001037597656,75.138603210449219,65.926498413085938,64.403999328613281,51.095500946044922,50.0015983581543,61.2318000793457,56.443698883056641,63.634201049804688,62.785400390625,83.755599975585937,84.375602722167969,76.240097045898437,76.965896606445313
533,"060132",78.842498779296875,80.155197143554687,79.273101806640625,83.642402648925781,65.098197937011719,60.813400268554688,51.35150146484375,57.784198760986328,63.056800842285156,62.687198638916016,64.628402709960938,71.869903564453125,87.014297485351562,86.347000122070313,71.005096435546875,80.149200439453125
534,"050324",79.665397644042969,82.0916976928711,81.704803466796875,82.152702331542969,63.105598449707031,68.051399230957031,55.595699310302734,56.696098327636719,63.479999542236328,62.507400512695313,67.7510986328125,70.282997131347656,85.601600646972656,88.9906005859375,80.322097778320312,82.5802993774414
535,"050567",80.075401306152344,76.048896789550781,79.8572998046875,79.004798889160156,63.673500061035156,57.738700866699219,52.780399322509766,49.44580078125,64.556503295898438,57.612800598144531,66.682502746582031,64.103103637695313,86.981498718261719,84.26300048828125,76.761199951171875,74.777900695800781
536,"050329",74.5363998413086,67.441001892089844,71.362602233886719,69.497100830078125,63.598899841308594,54.469398498535156,44.335899353027344,33.576000213623047,55.924301147460938,48.049301147460938,53.8942985534668,49.019001007080078,82.448898315429687,80.875900268554688,63.2943000793457,52.239101409912109
537,"050568",75.104400634765625,68.7261962890625,77.3511962890625,69.92340087890625,57.768001556396484,54.806800842285156,44.783901214599609,41.460601806640625,60.047199249267578,55.663799285888672,58.41400146484375,59.106300354003906,84.032302856445313,83.8147964477539,63.008598327636719,60.771198272705078
538,"050327",78.087196350097656,77.854499816894531,78.10479736328125,77.602897644042969,64.094802856445313,64.184898376464844,53.512100219726562,50.991298675537109,63.724399566650391,61.084598541259766,56.7781982421875,58.148899078369141,89.6218032836914,87.188796997070313,77.345596313476562,74.915199279785156
539,"050320",71.108596801757813,72.909797668457031,76.9573974609375,79.642402648925781,59.820400238037109,59.5078010559082,42.816699981689453,44.418598175048828,60.84429931640625,58.779899597167969,58.698299407958984,67.551200866699219,83.876899719238281,82.2865982055664,67.531303405761719,61.785198211669922
540,"060125",79.8644027709961,79.3135986328125,83.317596435546875,85.982498168945313,68.643798828125,61.993598937988281,53.782001495361328,57.964599609375,65.321601867675781,59.249298095703125,69.14129638671875,66.7562026977539,86.254096984863281,89.720703125,75.028999328613281,79.9093017578125
541,"060128",79.949501037597656,80.798698425292969,84.013900756835938,80.856201171875,61.804901123046875,63.633598327636719,54.958900451660156,56.033500671386719,67.162803649902344,65.012603759765625,72.797401428222656,71.398002624511719,88.55560302734375,90.1843032836914,79.302001953125,81.181602478027344
542,"180013",77.307502746582031,78.047698974609375,76.622001647949219,77.691299438476562,57.009700775146484,56.772201538085938,48.388500213623047,48.317401885986328,61.876701354980469,57.963401794433594,61.549301147460937,64.516998291015625,81.009002685546875,81.898399353027344,66.777801513671875,66.579597473144531
543,"180012",84.121299743652344,79.7583999633789,83.004096984863281,78.443397521972656,64.973701477050781,60.851600646972656,53.394100189208984,52.521900177001953,65.548301696777344,62.540199279785156,66.857696533203125,66.532600402832031,88.709701538085938,89.194000244140625,71.760299682617188,70.89520263671875
544,"180017",77.049797058105469,79.753799438476562,80.810501098632813,79.602401733398438,66.834297180175781,68.950996398925781,48.625701904296875,49.203098297119141,54.043399810791016,64.098197937011719,67.108200073242188,68.071296691894531,83.122299194335938,87.570602416992188,60.932701110839844,65.469001770019531
545,"180019",83.15789794921875,81.617103576660156,84.861396789550781,83.59210205078125,74.362503051757812,64.890098571777344,51.636001586914063,50.09320068359375,70.080902099609375,63.0723991394043,69.942802429199219,68.158798217773438,91.34429931640625,86.628898620605469,74.637298583984375,69.1958999633789
546,"110143",75.277999877929687,66.062698364257813,76.201301574707031,70.66619873046875,58.324501037597656,45.098701477050781,48.871601104736328,45.419700622558594,58.010398864746094,54.671501159667969,64.460800170898437,57.722198486328125,83.182296752929688,81.645500183105469,66.9646987915039,65.2969970703125
547,"180018",83.022796630859375,81.80059814453125,82.061599731445312,83.120101928710938,66.632896423339844,56.326698303222656,51.487300872802734,52.741401672363281,68.5728988647461,66.122200012207031,58.137901306152344,62.467300415039062,90.032302856445312,86.175498962402344,66.285400390625,61.844898223876953
548,"180011",81.8041000366211,81.111801147460938,80.851898193359375,78.477798461914062,73.146202087402344,63.897899627685547,52.585800170898437,50.560501098632812,66,64.052803039550781,72.749603271484375,68.8947982788086,83.678398132324219,85.3677978515625,75.408897399902344,75.182998657226563
549,"180010",76.103302001953125,73.861099243164063,77.120796203613281,76.551597595214844,61.657699584960938,52.513801574707031,48.878398895263672,44.153301239013672,60.571701049804688,50.606201171875,65.560096740722656,58.559200286865234,87.40570068359375,84.941902160644531,68.528701782226563,60.609600067138672
550,"190054",79.878402709960938,76.581497192382812,86.071296691894531,80.7615966796875,61.6968994140625,61.157100677490234,51.965301513671875,52.812599182128906,67.8572006225586,58.807598114013672,72.745101928710938,66.428497314453125,86.224899291992188,82.820297241210938,63.591800689697266,65.872001647949219
551,"190053",83.729499816894531,84.98480224609375,88.26409912109375,88.593002319335938,78.876296997070313,70.42120361328125,58.629901885986328,60.162300109863281,74.485603332519531,69.768402099609375,76.647598266601562,78.701202392578125,91.539703369140625,86.621299743652344,76.501800537109375,71.9928970336914
552,"170200",76.000396728515625,78.06390380859375,78.04010009765625,79.12359619140625,64.371498107910156,61.879299163818359,56.0629997253418,58.020599365234375,61.811798095703125,64.141403198242188,70.933998107910156,74.153396606445313,87.0271987915039,88.205902099609375,77.382896423339844,75.953399658203125
553,"190050",82.186698913574219,79.583999633789063,80.324699401855469,72.1968002319336,70.674301147460938,58.030899047851562,56.392898559570313,47.607398986816406,66.498703002929688,53.6421012878418,71.911796569824219,72.978103637695313,84.23370361328125,84.01190185546875,71.968696594238281,64.19329833984375
554,"180027",80.914596557617187,77.277397155761719,86.848297119140625,81.609298706054688,63.324501037597656,59.683799743652344,55.3474006652832,48.345798492431641,65.274696350097656,56.397899627685547,68.135200500488281,63.351600646972656,87.544601440429688,82.444900512695313,73.849601745605469,59.802700042724609
555,"180029",73.96209716796875,74.221000671386719,80.217201232910156,80.052497863769531,66,64.947402954101563,43.915298461914063,41.860801696777344,58.963798522949219,60.917499542236328,55.214900970458984,62.352001190185547,79.824798583984375,80.823898315429688,57.958301544189453,64.435501098632812
556,"190065",81.782501220703125,80.3478012084961,84.336997985839844,84.496597290039062,66.543701171875,58.575298309326172,56.943000793457031,55.334598541259766,64.945602416992188,63.129001617431641,73.7228012084961,70.810302734375,86.596397399902344,86.754302978515625,78.429000854492188,75.318199157714844
