Month & Year,Is Weekday?,Date,Year,Half Year,Quarter,Month,Week,Day of Week,Is Workday?,Europe Season,North America Season,Asia Season,Month Number,Week Number,Month & Year Short
2007-02-01 00:00:00.000,True,2007-02-21 00:00:00.000,2007,"H1","Q1","February","Week 8","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","3","Feb 2007"
2007-02-01 00:00:00.000,True,2007-02-22 00:00:00.000,2007,"H1","Q1","February","Week 8","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","4","Feb 2007"
2007-02-01 00:00:00.000,True,2007-02-23 00:00:00.000,2007,"H1","Q1","February","Week 8","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","5","Feb 2007"
2007-02-01 00:00:00.000,False,2007-02-24 00:00:00.000,2007,"H1","Q1","February","Week 8","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","6","Feb 2007"
2007-02-01 00:00:00.000,False,2007-02-25 00:00:00.000,2007,"H1","Q1","February","Week 9","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","7","Feb 2007"
2007-02-01 00:00:00.000,True,2007-02-26 00:00:00.000,2007,"H1","Q1","February","Week 9","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","1","Feb 2007"
2007-02-01 00:00:00.000,True,2007-02-27 00:00:00.000,2007,"H1","Q1","February","Week 9","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","2","Feb 2007"
2007-02-01 00:00:00.000,True,2007-02-28 00:00:00.000,2007,"H1","Q1","February","Week 9","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","3","Feb 2007"
2008-02-01 00:00:00.000,True,2008-02-01 00:00:00.000,2008,"H1","Q1","February","Week 5","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","5","Feb 2008"
2008-02-01 00:00:00.000,False,2008-02-02 00:00:00.000,2008,"H1","Q1","February","Week 5","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","6","Feb 2008"
2008-02-01 00:00:00.000,False,2008-02-03 00:00:00.000,2008,"H1","Q1","February","Week 6","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","7","Feb 2008"
2008-02-01 00:00:00.000,True,2008-02-04 00:00:00.000,2008,"H1","Q1","February","Week 6","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","1","Feb 2008"
2008-02-01 00:00:00.000,True,2008-02-05 00:00:00.000,2008,"H1","Q1","February","Week 6","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","2","Feb 2008"
2008-02-01 00:00:00.000,True,2008-02-06 00:00:00.000,2008,"H1","Q1","February","Week 6","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","3","Feb 2008"
2008-02-01 00:00:00.000,True,2008-02-07 00:00:00.000,2008,"H1","Q1","February","Week 6","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","4","Feb 2008"
2008-02-01 00:00:00.000,True,2008-02-08 00:00:00.000,2008,"H1","Q1","February","Week 6","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","5","Feb 2008"
2008-02-01 00:00:00.000,False,2008-02-09 00:00:00.000,2008,"H1","Q1","February","Week 6","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","6","Feb 2008"
2008-02-01 00:00:00.000,False,2008-02-10 00:00:00.000,2008,"H1","Q1","February","Week 7","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","7","Feb 2008"
2008-02-01 00:00:00.000,True,2008-02-11 00:00:00.000,2008,"H1","Q1","February","Week 7","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","1","Feb 2008"
2008-02-01 00:00:00.000,True,2008-02-12 00:00:00.000,2008,"H1","Q1","February","Week 7","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","2","Feb 2008"
2008-02-01 00:00:00.000,True,2008-02-13 00:00:00.000,2008,"H1","Q1","February","Week 7","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","3","Feb 2008"
2008-02-01 00:00:00.000,True,2008-02-14 00:00:00.000,2008,"H1","Q1","February","Week 7","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","4","Feb 2008"
2008-02-01 00:00:00.000,True,2008-02-15 00:00:00.000,2008,"H1","Q1","February","Week 7","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","5","Feb 2008"
2008-02-01 00:00:00.000,False,2008-02-16 00:00:00.000,2008,"H1","Q1","February","Week 7","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","6","Feb 2008"
2008-02-01 00:00:00.000,False,2008-02-17 00:00:00.000,2008,"H1","Q1","February","Week 8","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","7","Feb 2008"
2008-02-01 00:00:00.000,True,2008-02-18 00:00:00.000,2008,"H1","Q1","February","Week 8","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","1","Feb 2008"
2008-02-01 00:00:00.000,True,2008-02-19 00:00:00.000,2008,"H1","Q1","February","Week 8","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","2","Feb 2008"
2008-02-01 00:00:00.000,True,2008-02-20 00:00:00.000,2008,"H1","Q1","February","Week 8","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","3","Feb 2008"
2008-02-01 00:00:00.000,True,2008-02-21 00:00:00.000,2008,"H1","Q1","February","Week 8","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","4","Feb 2008"
2008-02-01 00:00:00.000,True,2008-02-22 00:00:00.000,2008,"H1","Q1","February","Week 8","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","5","Feb 2008"
2008-02-01 00:00:00.000,False,2008-02-23 00:00:00.000,2008,"H1","Q1","February","Week 8","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","6","Feb 2008"
2008-02-01 00:00:00.000,False,2008-02-24 00:00:00.000,2008,"H1","Q1","February","Week 9","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","7","Feb 2008"
2008-02-01 00:00:00.000,True,2008-02-25 00:00:00.000,2008,"H1","Q1","February","Week 9","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","1","Feb 2008"
2008-02-01 00:00:00.000,True,2008-02-26 00:00:00.000,2008,"H1","Q1","February","Week 9","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","2","Feb 2008"
2008-02-01 00:00:00.000,True,2008-02-27 00:00:00.000,2008,"H1","Q1","February","Week 9","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","3","Feb 2008"
2008-02-01 00:00:00.000,True,2008-02-28 00:00:00.000,2008,"H1","Q1","February","Week 9","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","4","Feb 2008"
2008-02-01 00:00:00.000,True,2008-02-29 00:00:00.000,2008,"H1","Q1","February","Week 9","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","5","Feb 2008"
2009-02-01 00:00:00.000,False,2009-02-01 00:00:00.000,2009,"H1","Q1","February","Week 6","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","7","Feb 2009"
2009-02-01 00:00:00.000,True,2009-02-02 00:00:00.000,2009,"H1","Q1","February","Week 6","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","1","Feb 2009"
2009-02-01 00:00:00.000,True,2009-02-03 00:00:00.000,2009,"H1","Q1","February","Week 6","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","2","Feb 2009"
2009-02-01 00:00:00.000,True,2009-02-04 00:00:00.000,2009,"H1","Q1","February","Week 6","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","3","Feb 2009"
2009-02-01 00:00:00.000,True,2009-02-05 00:00:00.000,2009,"H1","Q1","February","Week 6","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","4","Feb 2009"
2009-02-01 00:00:00.000,True,2009-02-06 00:00:00.000,2009,"H1","Q1","February","Week 6","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","5","Feb 2009"
2009-02-01 00:00:00.000,False,2009-02-07 00:00:00.000,2009,"H1","Q1","February","Week 6","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","6","Feb 2009"
2009-02-01 00:00:00.000,False,2009-02-08 00:00:00.000,2009,"H1","Q1","February","Week 7","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","7","Feb 2009"
2009-02-01 00:00:00.000,True,2009-02-09 00:00:00.000,2009,"H1","Q1","February","Week 7","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","1","Feb 2009"
2009-02-01 00:00:00.000,True,2009-02-10 00:00:00.000,2009,"H1","Q1","February","Week 7","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","2","Feb 2009"
2009-02-01 00:00:00.000,True,2009-02-11 00:00:00.000,2009,"H1","Q1","February","Week 7","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","3","Feb 2009"
2009-02-01 00:00:00.000,True,2009-02-12 00:00:00.000,2009,"H1","Q1","February","Week 7","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","4","Feb 2009"
2009-02-01 00:00:00.000,True,2009-02-13 00:00:00.000,2009,"H1","Q1","February","Week 7","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","5","Feb 2009"
2009-02-01 00:00:00.000,False,2009-02-14 00:00:00.000,2009,"H1","Q1","February","Week 7","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","6","Feb 2009"
2009-02-01 00:00:00.000,False,2009-02-15 00:00:00.000,2009,"H1","Q1","February","Week 8","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","7","Feb 2009"
2009-02-01 00:00:00.000,True,2009-02-16 00:00:00.000,2009,"H1","Q1","February","Week 8","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","1","Feb 2009"
2009-02-01 00:00:00.000,True,2009-02-17 00:00:00.000,2009,"H1","Q1","February","Week 8","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","2","Feb 2009"
2009-02-01 00:00:00.000,True,2009-02-18 00:00:00.000,2009,"H1","Q1","February","Week 8","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","3","Feb 2009"
2009-02-01 00:00:00.000,True,2009-02-19 00:00:00.000,2009,"H1","Q1","February","Week 8","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","4","Feb 2009"
2009-02-01 00:00:00.000,True,2009-02-20 00:00:00.000,2009,"H1","Q1","February","Week 8","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","5","Feb 2009"
2009-02-01 00:00:00.000,False,2009-02-21 00:00:00.000,2009,"H1","Q1","February","Week 8","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","6","Feb 2009"
2009-02-01 00:00:00.000,False,2009-02-22 00:00:00.000,2009,"H1","Q1","February","Week 9","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","7","Feb 2009"
2009-02-01 00:00:00.000,True,2009-02-23 00:00:00.000,2009,"H1","Q1","February","Week 9","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","1","Feb 2009"
2009-02-01 00:00:00.000,True,2009-02-24 00:00:00.000,2009,"H1","Q1","February","Week 9","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","2","Feb 2009"
2009-02-01 00:00:00.000,True,2009-02-25 00:00:00.000,2009,"H1","Q1","February","Week 9","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","3","Feb 2009"
2009-02-01 00:00:00.000,True,2009-02-26 00:00:00.000,2009,"H1","Q1","February","Week 9","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","4","Feb 2009"
2009-02-01 00:00:00.000,True,2009-02-27 00:00:00.000,2009,"H1","Q1","February","Week 9","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","5","Feb 2009"
2009-02-01 00:00:00.000,False,2009-02-28 00:00:00.000,2009,"H1","Q1","February","Week 9","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","6","Feb 2009"
2007-03-01 00:00:00.000,True,2007-03-01 00:00:00.000,2007,"H1","Q1","March","Week 9","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","4","Mar 2007"
2007-03-01 00:00:00.000,True,2007-03-02 00:00:00.000,2007,"H1","Q1","March","Week 9","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","5","Mar 2007"
2007-03-01 00:00:00.000,False,2007-03-03 00:00:00.000,2007,"H1","Q1","March","Week 9","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","6","Mar 2007"
2007-03-01 00:00:00.000,False,2007-03-04 00:00:00.000,2007,"H1","Q1","March","Week 10","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","7","Mar 2007"
2007-03-01 00:00:00.000,True,2007-03-05 00:00:00.000,2007,"H1","Q1","March","Week 10","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","1","Mar 2007"
2007-03-01 00:00:00.000,True,2007-03-06 00:00:00.000,2007,"H1","Q1","March","Week 10","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","2","Mar 2007"
2007-03-01 00:00:00.000,True,2007-03-07 00:00:00.000,2007,"H1","Q1","March","Week 10","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","3","Mar 2007"
2007-03-01 00:00:00.000,True,2007-03-08 00:00:00.000,2007,"H1","Q1","March","Week 10","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","4","Mar 2007"
2007-03-01 00:00:00.000,True,2007-03-09 00:00:00.000,2007,"H1","Q1","March","Week 10","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","5","Mar 2007"
2007-03-01 00:00:00.000,False,2007-03-10 00:00:00.000,2007,"H1","Q1","March","Week 10","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","6","Mar 2007"
2007-03-01 00:00:00.000,False,2007-03-11 00:00:00.000,2007,"H1","Q1","March","Week 11","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","7","Mar 2007"
2007-03-01 00:00:00.000,True,2007-03-12 00:00:00.000,2007,"H1","Q1","March","Week 11","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","1","Mar 2007"
2007-03-01 00:00:00.000,True,2007-03-13 00:00:00.000,2007,"H1","Q1","March","Week 11","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","2","Mar 2007"
2007-03-01 00:00:00.000,True,2007-03-14 00:00:00.000,2007,"H1","Q1","March","Week 11","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","3","Mar 2007"
2007-03-01 00:00:00.000,True,2007-03-15 00:00:00.000,2007,"H1","Q1","March","Week 11","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","4","Mar 2007"
2007-03-01 00:00:00.000,True,2007-03-16 00:00:00.000,2007,"H1","Q1","March","Week 11","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","5","Mar 2007"
2007-03-01 00:00:00.000,False,2007-03-17 00:00:00.000,2007,"H1","Q1","March","Week 11","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","6","Mar 2007"
2007-03-01 00:00:00.000,False,2007-03-18 00:00:00.000,2007,"H1","Q1","March","Week 12","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","7","Mar 2007"
2007-03-01 00:00:00.000,True,2007-03-19 00:00:00.000,2007,"H1","Q1","March","Week 12","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","1","Mar 2007"
2007-03-01 00:00:00.000,True,2007-03-20 00:00:00.000,2007,"H1","Q1","March","Week 12","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","2","Mar 2007"
2007-03-01 00:00:00.000,True,2007-03-21 00:00:00.000,2007,"H1","Q1","March","Week 12","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","3","Mar 2007"
2007-03-01 00:00:00.000,True,2007-03-22 00:00:00.000,2007,"H1","Q1","March","Week 12","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","4","Mar 2007"
2007-03-01 00:00:00.000,True,2007-03-23 00:00:00.000,2007,"H1","Q1","March","Week 12","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","5","Mar 2007"
2007-03-01 00:00:00.000,False,2007-03-24 00:00:00.000,2007,"H1","Q1","March","Week 12","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","6","Mar 2007"
2007-03-01 00:00:00.000,False,2007-03-25 00:00:00.000,2007,"H1","Q1","March","Week 13","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","7","Mar 2007"
2007-03-01 00:00:00.000,True,2007-03-26 00:00:00.000,2007,"H1","Q1","March","Week 13","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","1","Mar 2007"
2007-03-01 00:00:00.000,True,2007-03-27 00:00:00.000,2007,"H1","Q1","March","Week 13","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","2","Mar 2007"
2007-03-01 00:00:00.000,True,2007-03-28 00:00:00.000,2007,"H1","Q1","March","Week 13","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","3","Mar 2007"
2007-03-01 00:00:00.000,True,2007-03-29 00:00:00.000,2007,"H1","Q1","March","Week 13","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","4","Mar 2007"
2007-03-01 00:00:00.000,True,2007-03-30 00:00:00.000,2007,"H1","Q1","March","Week 13","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","5","Mar 2007"
2007-03-01 00:00:00.000,False,2007-03-31 00:00:00.000,2007,"H1","Q1","March","Week 13","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","6","Mar 2007"
2008-03-01 00:00:00.000,False,2008-03-01 00:00:00.000,2008,"H1","Q1","March","Week 9","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","6","Mar 2008"
2008-03-01 00:00:00.000,False,2008-03-02 00:00:00.000,2008,"H1","Q1","March","Week 10","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","7","Mar 2008"
2008-03-01 00:00:00.000,True,2008-03-03 00:00:00.000,2008,"H1","Q1","March","Week 10","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","1","Mar 2008"
2008-03-01 00:00:00.000,True,2008-03-04 00:00:00.000,2008,"H1","Q1","March","Week 10","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","2","Mar 2008"
2008-03-01 00:00:00.000,True,2008-03-05 00:00:00.000,2008,"H1","Q1","March","Week 10","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","3","Mar 2008"
2008-03-01 00:00:00.000,True,2008-03-06 00:00:00.000,2008,"H1","Q1","March","Week 10","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","4","Mar 2008"
2008-03-01 00:00:00.000,True,2008-03-07 00:00:00.000,2008,"H1","Q1","March","Week 10","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","5","Mar 2008"
2008-03-01 00:00:00.000,False,2008-03-08 00:00:00.000,2008,"H1","Q1","March","Week 10","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","6","Mar 2008"
2008-03-01 00:00:00.000,False,2008-03-09 00:00:00.000,2008,"H1","Q1","March","Week 11","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","7","Mar 2008"
2008-03-01 00:00:00.000,True,2008-03-10 00:00:00.000,2008,"H1","Q1","March","Week 11","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","1","Mar 2008"
2008-03-01 00:00:00.000,True,2008-03-11 00:00:00.000,2008,"H1","Q1","March","Week 11","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","2","Mar 2008"
2008-03-01 00:00:00.000,True,2008-03-12 00:00:00.000,2008,"H1","Q1","March","Week 11","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","3","Mar 2008"
2008-03-01 00:00:00.000,True,2008-03-13 00:00:00.000,2008,"H1","Q1","March","Week 11","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","4","Mar 2008"
2008-03-01 00:00:00.000,True,2008-03-14 00:00:00.000,2008,"H1","Q1","March","Week 11","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","5","Mar 2008"
2008-03-01 00:00:00.000,False,2008-03-15 00:00:00.000,2008,"H1","Q1","March","Week 11","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","6","Mar 2008"
2008-03-01 00:00:00.000,False,2008-03-16 00:00:00.000,2008,"H1","Q1","March","Week 12","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","7","Mar 2008"
2008-03-01 00:00:00.000,True,2008-03-17 00:00:00.000,2008,"H1","Q1","March","Week 12","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","1","Mar 2008"
2008-03-01 00:00:00.000,True,2008-03-18 00:00:00.000,2008,"H1","Q1","March","Week 12","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","2","Mar 2008"
2008-03-01 00:00:00.000,True,2008-03-19 00:00:00.000,2008,"H1","Q1","March","Week 12","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","3","Mar 2008"
2008-03-01 00:00:00.000,True,2008-03-20 00:00:00.000,2008,"H1","Q1","March","Week 12","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","4","Mar 2008"
2008-03-01 00:00:00.000,True,2008-03-21 00:00:00.000,2008,"H1","Q1","March","Week 12","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","5","Mar 2008"
2008-03-01 00:00:00.000,False,2008-03-22 00:00:00.000,2008,"H1","Q1","March","Week 12","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","6","Mar 2008"
2008-03-01 00:00:00.000,False,2008-03-23 00:00:00.000,2008,"H1","Q1","March","Week 13","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","7","Mar 2008"
2008-03-01 00:00:00.000,True,2008-03-24 00:00:00.000,2008,"H1","Q1","March","Week 13","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","1","Mar 2008"
2008-03-01 00:00:00.000,True,2008-03-25 00:00:00.000,2008,"H1","Q1","March","Week 13","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","2","Mar 2008"
2008-03-01 00:00:00.000,True,2008-03-26 00:00:00.000,2008,"H1","Q1","March","Week 13","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","3","Mar 2008"
2008-03-01 00:00:00.000,True,2008-03-27 00:00:00.000,2008,"H1","Q1","March","Week 13","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","4","Mar 2008"
2008-03-01 00:00:00.000,True,2008-03-28 00:00:00.000,2008,"H1","Q1","March","Week 13","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","5","Mar 2008"
2008-03-01 00:00:00.000,False,2008-03-29 00:00:00.000,2008,"H1","Q1","March","Week 13","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","6","Mar 2008"
2008-03-01 00:00:00.000,False,2008-03-30 00:00:00.000,2008,"H1","Q1","March","Week 14","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","7","Mar 2008"
2008-03-01 00:00:00.000,True,2008-03-31 00:00:00.000,2008,"H1","Q1","March","Week 14","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","1","Mar 2008"
2009-03-01 00:00:00.000,False,2009-03-01 00:00:00.000,2009,"H1","Q1","March","Week 10","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","7","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-02 00:00:00.000,2009,"H1","Q1","March","Week 10","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","1","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-03 00:00:00.000,2009,"H1","Q1","March","Week 10","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","2","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-04 00:00:00.000,2009,"H1","Q1","March","Week 10","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","3","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-05 00:00:00.000,2009,"H1","Q1","March","Week 10","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","4","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-06 00:00:00.000,2009,"H1","Q1","March","Week 10","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","5","Mar 2009"
2009-03-01 00:00:00.000,False,2009-03-07 00:00:00.000,2009,"H1","Q1","March","Week 10","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","6","Mar 2009"
2009-03-01 00:00:00.000,False,2009-03-08 00:00:00.000,2009,"H1","Q1","March","Week 11","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","7","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-09 00:00:00.000,2009,"H1","Q1","March","Week 11","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","1","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-10 00:00:00.000,2009,"H1","Q1","March","Week 11","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","2","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-11 00:00:00.000,2009,"H1","Q1","March","Week 11","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","3","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-12 00:00:00.000,2009,"H1","Q1","March","Week 11","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","4","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-13 00:00:00.000,2009,"H1","Q1","March","Week 11","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","5","Mar 2009"
