id,pesid,data_inversa,dia_semana,horario,uf,br,km,municipio,elemento_transito,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,tracado_via,uso_solo,tipo_veiculo,tipo_envolvido,estado_fisico,sexo,ilesos,feridos_leves,feridos_graves,mortos,latitude,longitude
49536,106216,2017-06-27 00:00:00.000,"terça-feira",1899-12-30 08:10:00.000,"MG","50",69,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.89141,-48.25489
49536,106212,2017-06-27 00:00:00.000,"terça-feira",1899-12-30 08:10:00.000,"MG","50",69,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.89141,-48.25489
49536,106202,2017-06-27 00:00:00.000,"terça-feira",1899-12-30 08:10:00.000,"MG","50",69,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.89141,-48.25489
58432,125710,2017-07-30 00:00:00.000,"domingo",1899-12-30 19:15:00.000,"MG","365",640,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Plena Noite","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.89238,-48.41745
59536,128362,2017-08-03 00:00:00.000,"quinta-feira",1899-12-30 08:00:00.000,"MG","365",435,"PATOS DE MINAS","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Amanhecer","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.68251,-46.57495
64899,140232,2017-08-25 00:00:00.000,"sexta-feira",1899-12-30 07:30:00.000,"MG","50",175,"UBERABA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.77915,-47.96154
64899,140230,2017-08-25 00:00:00.000,"sexta-feira",1899-12-30 07:30:00.000,"MG","50",175,"UBERABA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.77915,-47.96154
64899,140229,2017-08-25 00:00:00.000,"sexta-feira",1899-12-30 07:30:00.000,"MG","50",175,"UBERABA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.77915,-47.96154
68387,147396,2017-09-07 00:00:00.000,"quinta-feira",1899-12-30 10:30:00.000,"MG","116",720,"MURIAE","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.24622,-42.39438
69187,149236,2017-09-10 00:00:00.000,"domingo",1899-12-30 14:15:00.000,"MG","50",53,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.7664,-48.24432
69187,149234,2017-09-10 00:00:00.000,"domingo",1899-12-30 14:15:00.000,"MG","50",53,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.7664,-48.24432
104151,226353,2018-01-17 00:00:00.000,"quarta-feira",1899-12-30 12:55:00.000,"MG","116",704,"MURIAE","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.12537864,-42.38239361
104151,226351,2018-01-17 00:00:00.000,"quarta-feira",1899-12-30 12:55:00.000,"MG","116",704,"MURIAE","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.12537864,-42.38239361
104151,226350,2018-01-17 00:00:00.000,"quarta-feira",1899-12-30 12:55:00.000,"MG","116",704,"MURIAE","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.12537864,-42.38239361
108202,236539,2018-02-02 00:00:00.000,"sexta-feira",1899-12-30 18:30:00.000,"MG","116",608,"SAO JOAO DO MANHUACU","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Anoitecer","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.3933,-42.1476
108202,236536,2018-02-02 00:00:00.000,"sexta-feira",1899-12-30 18:30:00.000,"MG","116",608,"SAO JOAO DO MANHUACU","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Anoitecer","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.3933,-42.1476
122944,268459,2018-04-03 00:00:00.000,"terça-feira",1899-12-30 10:40:00.000,"MG","356",264,"MURIAE","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.125526,-42.375477
122944,268457,2018-04-03 00:00:00.000,"terça-feira",1899-12-30 10:40:00.000,"MG","356",264,"MURIAE","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.125526,-42.375477
130252,281107,2018-03-17 00:00:00.000,"sábado",1899-12-30 15:20:00.000,"MG","50",139,"UBERABA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.4771,-48.0533
130706,283747,2018-04-27 00:00:00.000,"sexta-feira",1899-12-30 14:32:00.000,"MG","251",521,"MONTES CLAROS","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-16.6699,-43.7914
142416,310485,2018-06-25 00:00:00.000,"segunda-feira",1899-12-30 10:00:00.000,"MG","365",690,"MONTE ALEGRE DE MINAS","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.8764,-48.8857
158358,346223,2018-09-09 00:00:00.000,"domingo",1899-12-30 16:00:00.000,"MG","365",14,"MONTES CLAROS","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-16.858665,-43.979149
179899,395930,2018-12-21 00:00:00.000,"sexta-feira",1899-12-30 23:15:00.000,"MG","116",276,"TEOFILO OTONI","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.85851868,-41.51733398
208102,463833,2019-05-09 00:00:00.000,"quinta-feira",1899-12-30 02:20:00.000,"MG","116",276,"TEOFILO OTONI","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Plena Noite","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.85105696,-41.51454492
208102,463821,2019-05-09 00:00:00.000,"quinta-feira",1899-12-30 02:20:00.000,"MG","116",276,"TEOFILO OTONI","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Plena Noite","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.85105696,-41.51454492
227809,506582,2019-08-10 00:00:00.000,"sábado",1899-12-30 04:50:00.000,"MG","116",412,"GOVERNADOR VALADARES","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.86882342,-41.97144241
233540,519623,2019-09-06 00:00:00.000,"sexta-feira",1899-12-30 13:39:00.000,"MG","50",51,"ARAGUARI","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Múltipla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.74433705,-48.2313459
233540,519624,2019-09-06 00:00:00.000,"sexta-feira",1899-12-30 13:39:00.000,"MG","50",51,"ARAGUARI","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Múltipla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.74433705,-48.2313459
240707,536373,2019-10-06 00:00:00.000,"domingo",1899-12-30 21:10:00.000,"MG","50",186,"UBERABA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Plena Noite","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.82507776,-47.89035168
252692,560917,2019-11-29 00:00:00.000,"sexta-feira",1899-12-30 17:00:00.000,"MG","116",415,"GOVERNADOR VALADARES","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.88401297,-41.94924399
252692,560916,2019-11-29 00:00:00.000,"sexta-feira",1899-12-30 17:00:00.000,"MG","116",415,"GOVERNADOR VALADARES","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.88401297,-41.94924399
274159,611516,2020-03-08 00:00:00.000,"domingo",1899-12-30 21:30:00.000,"MG","153",244,"FRONTEIRA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.27397451,-49.18858789
278728,621791,2020-04-06 00:00:00.000,"segunda-feira",1899-12-30 22:30:00.000,"MG","365",428,"PATOS DE MINAS","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.75337522,-46.64951796
278728,621789,2020-04-06 00:00:00.000,"segunda-feira",1899-12-30 22:30:00.000,"MG","365",428,"PATOS DE MINAS","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.75337522,-46.64951796
282815,630369,2020-05-04 00:00:00.000,"segunda-feira",1899-12-30 18:02:00.000,"MG","50",69,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Anoitecer","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.88469491,-48.26560783
282815,630368,2020-05-04 00:00:00.000,"segunda-feira",1899-12-30 18:02:00.000,"MG","50",69,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Anoitecer","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.88469491,-48.26560783
313885,699131,2020-10-11 00:00:00.000,"domingo",1899-12-30 01:00:00.000,"MG","50",174,"UBERABA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.770817,-47.973434000000012
313885,699088,2020-10-11 00:00:00.000,"domingo",1899-12-30 01:00:00.000,"MG","50",174,"UBERABA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.770817,-47.973434000000012
328930,731302,2020-12-19 00:00:00.000,"sábado",1899-12-30 13:34:00.000,"MG","50",14,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.90970242,-48.17536181
328,817,2017-01-01 00:00:00.000,"domingo",1899-12-30 20:30:00.000,"MG","116",623,"MANHUACU","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.20839086,-42.1820417
2519,7083,2017-01-09 00:00:00.000,"segunda-feira",1899-12-30 20:20:00.000,"MG","267",312,"CONCEICAO DO RIO VERDE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.9488671,-45.00100851
2773,9646,2017-01-11 00:00:00.000,"quarta-feira",1899-12-30 07:20:00.000,"MG","116",496,"INHAPIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Amanhecer","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.5226,-42.1269
2773,5862,2017-01-11 00:00:00.000,"quarta-feira",1899-12-30 07:20:00.000,"MG","116",496,"INHAPIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Amanhecer","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.5226,-42.1269
30537,66274,2017-04-20 00:00:00.000,"quinta-feira",1899-12-30 18:30:00.000,"MG","116",612,"SAO JOAO DO MANHUACU","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.43766988,-42.1641165
31225,68319,2017-04-22 00:00:00.000,"sábado",1899-12-30 20:20:00.000,"MG","459",94,"POUSO ALEGRE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-22.20054163,-45.96583691
31225,68309,2017-04-22 00:00:00.000,"sábado",1899-12-30 20:20:00.000,"MG","459",94,"POUSO ALEGRE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-22.20054163,-45.96583691
36631,80679,2017-05-12 00:00:00.000,"sexta-feira",1899-12-30 19:30:00.000,"MG","135",372,"MONTES CLAROS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-16.79121798,-43.84586927
42647,92671,2017-06-02 00:00:00.000,"sexta-feira",1899-12-30 18:00:00.000,"MG","135",376,"MONTES CLAROS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-16.82,-43.8515
55151,120816,2017-07-17 00:00:00.000,"segunda-feira",1899-12-30 17:20:00.000,"MG","267",162,"LIMA DUARTE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Anoitecer","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.8479,-43.8007
55583,123685,2017-07-19 00:00:00.000,"quarta-feira",1899-12-30 18:10:00.000,"MG","116",732,"LARANJAL","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.33458,-42.45707
55722,119879,2017-07-16 00:00:00.000,"domingo",1899-12-30 18:50:00.000,"MG","116",415,"GOVERNADOR VALADARES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.8834,-41.9526
63410,136720,2017-05-05 00:00:00.000,"sexta-feira",1899-12-30 20:40:00.000,"MG","116",435,"ENGENHEIRO CALDAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.0298,-41.9904
69068,149795,2017-09-10 00:00:00.000,"domingo",1899-12-30 04:50:00.000,"MG","364",26,"FRUTAL","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.02789,-48.88632
69068,149791,2017-09-10 00:00:00.000,"domingo",1899-12-30 04:50:00.000,"MG","364",26,"FRUTAL","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.02789,-48.88632
69512,150031,2017-09-11 00:00:00.000,"segunda-feira",1899-12-30 17:30:00.000,"MG","50",72,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Anoitecer","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.89518,-48.251090000000012
76132,166349,2017-10-06 00:00:00.000,"sexta-feira",1899-12-30 23:40:00.000,"MG","365",470,"PATROCINIO","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.90934,-46.96792
97159,212903,2017-12-23 00:00:00.000,"sábado",1899-12-30 04:00:00.000,"MG","116",409,"GOVERNADOR VALADARES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.84904,-41.97915
100005,218364,2018-01-01 00:00:00.000,"segunda-feira",1899-12-30 02:15:00.000,"MG","116",482,"DOM CAVATI","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.374363,-42.106747
123212,268803,2018-04-04 00:00:00.000,"quarta-feira",1899-12-30 18:20:00.000,"MG","116",413,"GOVERNADOR VALADARES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.9164805,-41.9412929
129007,278343,2018-04-20 00:00:00.000,"sexta-feira",1899-12-30 05:45:00.000,"MG","365",629,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Amanhecer","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.90489086,-48.33954066
129619,281195,2018-04-22 00:00:00.000,"domingo",1899-12-30 18:30:00.000,"MG","50",30,"ARAGUARI","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.6416,-48.1246
129619,281187,2018-04-22 00:00:00.000,"domingo",1899-12-30 18:30:00.000,"MG","50",30,"ARAGUARI","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.6416,-48.1246
132302,287743,2018-05-05 00:00:00.000,"sábado",1899-12-30 21:00:00.000,"MG","50",123,"UBERABA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.340226,-48.09612
132302,287737,2018-05-05 00:00:00.000,"sábado",1899-12-30 21:00:00.000,"MG","50",123,"UBERABA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.340226,-48.09612
135592,294082,2018-05-20 00:00:00.000,"domingo",1899-12-30 20:26:00.000,"MG","50",77,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.94158452,-48.2189244
145945,318532,2018-07-11 00:00:00.000,"quarta-feira",1899-12-30 18:00:00.000,"MG","116",411,"GOVERNADOR VALADARES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Múltipla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.863163,-41.974065
147686,323358,2018-07-19 00:00:00.000,"quinta-feira",1899-12-30 21:10:00.000,"MG","365",614,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.91227625,-48.21964645
150001,327174,2018-01-20 00:00:00.000,"sábado",1899-12-30 21:00:00.000,"MG","50",21,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.9113,-48.2622
153276,334849,2018-08-15 00:00:00.000,"quarta-feira",1899-12-30 21:30:00.000,"MG","365",579,"INDIANOPOLIS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.880604,-47.933435
153276,334847,2018-08-15 00:00:00.000,"quarta-feira",1899-12-30 21:30:00.000,"MG","365",579,"INDIANOPOLIS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.880604,-47.933435
162628,357830,2018-09-30 00:00:00.000,"domingo",1899-12-30 18:50:00.000,"MG","365",626,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.9066,-48.2971
174886,384573,2018-10-28 00:00:00.000,"domingo",1899-12-30 18:40:00.000,"MG","116",508,"UBAPORANGA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.64258753,-42.12158203
187066,414779,2019-01-24 00:00:00.000,"quinta-feira",1899-12-30 04:30:00.000,"MG","153",23,"CENTRALINA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.6299,-49.1844
190165,421789,2019-02-08 00:00:00.000,"sexta-feira",1899-12-30 18:50:00.000,"MG","116",413,"GOVERNADOR VALADARES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Anoitecer","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.877673,-41.96276
201074,445593,2019-03-31 00:00:00.000,"domingo",1899-12-30 05:55:00.000,"MG","116",278,"TEOFILO OTONI","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Amanhecer","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.8691183,-41.51734471
208461,462537,2019-05-10 00:00:00.000,"sexta-feira",1899-12-30 18:05:00.000,"MG","50",71,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.85140204,-48.25345932
208461,462535,2019-05-10 00:00:00.000,"sexta-feira",1899-12-30 18:05:00.000,"MG","50",71,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.85140204,-48.25345932
208461,462534,2019-05-10 00:00:00.000,"sexta-feira",1899-12-30 18:05:00.000,"MG","50",71,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.85140204,-48.25345932
210416,468372,2019-05-19 00:00:00.000,"domingo",1899-12-30 02:00:00.000,"MG","459",98,"POUSO ALEGRE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-22.199377,-45.969555
214800,476442,2019-06-10 00:00:00.000,"segunda-feira",1899-12-30 08:30:00.000,"MG","365",627,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Amanhecer","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.90359335,-48.34361612
235180,522964,2019-09-13 00:00:00.000,"sexta-feira",1899-12-30 18:35:00.000,"MG","365",613,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Anoitecer","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.884602,-48.26594
239258,533108,2019-09-30 00:00:00.000,"segunda-feira",1899-12-30 19:18:00.000,"MG","267",89,"JUIZ DE FORA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.74845016,-43.27285572
244945,547415,2019-10-24 00:00:00.000,"quinta-feira",1899-12-30 20:00:00.000,"MG","116",409,"GOVERNADOR VALADARES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.84936788,-41.97891368
