device_fk,sensor_type_id,sensor_type,sensor,metric_id,metric,measure_type_id,measure_type,value,timeperiod_id,timeperiod,start_time,end_time,last_updated,percent_value,base_value
16276,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",8124,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.250,0.99,8
16276,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",8124,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.253,0.99,8
16276,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",8124,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.256,0.99,8
16320,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",8114,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.583,0.99,8
16320,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",8114,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.583,0.99,8
16320,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",8113.13,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.586,0.99,8
16320,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",8114,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.586,0.99,8
16320,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",8113,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.590,0.99,8
16321,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",8130,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.616,0.99,8
16321,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",8131,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.616,0.99,8
16321,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",8129.77,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.620,0.99,8
16321,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",8130,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.620,0.99,8
16321,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",8128,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.623,0.99,8
16327,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",8122,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.753,0.99,8
16327,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",8122,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.753,0.99,8
16327,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",8121.73,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.753,0.99,8
16327,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",8122,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.753,0.99,8
16327,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",8121,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.756,0.99,8
16328,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",8120,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.783,0.99,8
16328,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",8121,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.786,0.99,8
16328,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",8120,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.786,0.99,8
16328,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",8120,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.790,0.99,8
16328,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",8120,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.790,0.99,8
16331,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",8123,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.836,0.99,8
16331,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",8128,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.836,0.99,8
16331,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",8121.93,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.836,0.99,8
16331,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",8123,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.840,0.99,8
16332,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",8127,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.893,0.99,8
16332,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",8127,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.893,0.99,8
16332,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",8126.04,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.896,0.99,8
16332,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",8126,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.896,0.99,8
16332,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",8126,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.896,0.99,8
16335,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",8114,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.916,0.99,8
16335,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",8121,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.920,0.99,8
16955,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",8111,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:19.266,0.99,8
16955,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",8111,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:19.266,0.99,8
16955,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",8111,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:19.270,0.99,8
16955,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",8111,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:19.270,0.99,8
16955,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",8111,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:19.273,0.99,8
16967,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",8087,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:19.300,0.99,8
16967,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",8087,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:19.300,0.99,8
16967,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",8085.75,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:19.300,0.99,8
16967,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",8087,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:19.303,0.99,8
16967,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",8084,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:19.303,0.99,8
968,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.55,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:17.276,0.55,1
968,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",0.75,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:17.280,0.75,1
968,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.34,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:17.280,0.34,1
968,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.51,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:17.283,0.51,1
968,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0.16,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:17.283,0.16,1
968,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",690,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:17.030,0.17,4
968,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",690,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:17.030,0.17,4
968,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",690,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:17.033,0.17,4
968,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",690,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:17.033,0.17,4
968,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",690,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:17.033,0.17,4
5564,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",2.97,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:18.993,2.97,1
5564,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",100,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:18.993,100,1
5564,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",2.51,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:18.996,2.51,1
5564,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",2.94,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:18.996,2.94,1
5564,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.000,0,1
5564,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",198.1,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:18.710,0.19,1
5564,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",204.48,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:18.713,0.2,1
5564,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",194.93,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:18.713,0.19,1
5564,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",197.49,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:18.713,0.19,1
5564,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",194.16,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:18.716,0.19,1
5572,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",2.94,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.010,2.94,1
5572,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",100,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.010,100,1
5572,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",2.28,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.013,2.28,1
5572,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",2,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.013,2,1
5572,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.016,0,1
5572,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",683.71,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:18.726,0.67,1
5572,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",904.4,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:18.726,0.88,1
5572,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",673.01,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:18.730,0.66,1
5572,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",682,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:18.730,0.67,1
5572,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",661.88,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:18.733,0.65,1
5616,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",2.94,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.366,2.94,1
5616,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",100,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.366,100,1
5616,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",2.64,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.370,2.64,1
5616,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",2.94,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.370,2.94,1
5616,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0.99,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.373,0.99,1
5616,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",158.18,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.076,0.08,2
5616,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",162.14,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.076,0.08,2
5616,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",153.4,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.080,0.07,2
5616,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",157.83,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.080,0.08,2
5616,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",148.83,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.083,0.07,2
6170,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",3,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.060,3,2
6170,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",51.48,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.063,51.48,2
6170,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.97,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.063,0.97,2
6170,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",1.49,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.063,1.49,2
6170,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.063,0,2
6170,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",293.21,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:18.776,0.04,8
6170,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",2534.22,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:18.780,0.31,8
6170,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",290.57,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:18.780,0.04,8
6170,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",292.2,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:18.783,0.04,8
6170,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",284.6,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:18.783,0.03,8
9553,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",8.43,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:16.583,8.43,1
9553,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",42.15,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:16.583,42.15,1
9553,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",2.55,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:16.586,2.55,1
9553,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",5.01,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:16.586,5.01,1
9553,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",1.05,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:16.590,1.05,1
9553,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",4150,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:16.336,1.01,4
9553,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",4150,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:16.336,1.01,4
9553,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",4147.79,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:16.340,1.01,4
9553,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",4149,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:16.340,1.01,4
9553,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",4146,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:16.340,1.01,4
10269,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1.5,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:18.513,1.5,1
10269,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",2.8,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:18.513,2.8,1
10269,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",1.21,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:18.516,1.21,1
10269,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",1.47,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:18.516,1.47,1
10269,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0.79,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:18.520,0.79,1
10269,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1522,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:18.236,0.5,3
10269,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1581,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:18.236,0.51,3
10269,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1398.59,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:18.240,0.46,3
10269,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1514,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:18.240,0.49,3
10269,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1207,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:18.243,0.39,3
10382,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.87,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.656,0.87,1
10382,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",18.88,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.656,18.88,1
10382,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.57,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.660,0.57,1
10382,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.75,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.660,0.75,1
10382,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0.36,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.663,0.36,1
10382,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1910,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.366,0.93,2
10382,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1911,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.366,0.93,2
10382,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1908.08,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.370,0.93,2
10382,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1910,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.370,0.93,2
10382,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1903,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.370,0.93,2
13300,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",7.74,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:17.520,7.74,2
13300,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",14.86,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:17.520,14.86,2
13300,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",4.41,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:17.523,4.41,2
13300,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",6.47,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:17.523,6.47,2
13300,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",2.85,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:17.526,2.85,2
13300,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",9221,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:17.266,0.9,10
13300,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",9449,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:17.266,0.92,10
13300,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",8543.02,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:17.270,0.83,10
13300,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",8845,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:17.270,0.86,10
13300,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",8031,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:17.273,0.78,10
13315,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.88,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:17.476,0.88,4
13315,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",1.69,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:17.480,1.69,4
13315,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.63,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:17.480,0.63,4
13315,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.77,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:17.483,0.77,4
13315,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0.51,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:17.483,0.51,4
13315,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",19240,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:17.226,0.59,32
