rudata_pk,sensor_type_id,sensor_type,sensor,metric_id,metric,measure_type_id,measure_type,value,units,infeed_outlet_id,timeperiod_id,timeperiod,window,start_time,end_time,device_fk,resource_fk,remotecollector_fk,last_updated
"264400281","14","STORAGE_DISK","1:3:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","388","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2395","113",2021-11-10 09:33:15.856
"264401631","14","STORAGE_DISK","1:4:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","389","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2396","113",2021-11-10 09:33:18.263
"264402981","14","STORAGE_DISK","1:5:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","390","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2397","113",2021-11-10 09:33:20.710
"264404331","14","STORAGE_DISK","1:6:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","391","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2398","113",2021-11-10 09:33:23.100
"264405681","14","STORAGE_DISK","1:7:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","392","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2399","113",2021-11-10 09:33:25.510
"264407031","14","STORAGE_DISK","1:8:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","393","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2400","113",2021-11-10 09:33:27.913
"264408381","14","STORAGE_DISK","1:9:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","394","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2401","113",2021-11-10 09:33:30.336
"264409731","14","STORAGE_DISK","1:10:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","395","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2402","113",2021-11-10 09:33:32.893
"264411081","14","STORAGE_DISK","1:11:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","396","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2403","113",2021-11-10 09:33:35.300
"264412431","14","STORAGE_DISK","1:12:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","397","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2404","113",2021-11-10 09:33:37.693
"264415131","14","STORAGE_DISK","1:14:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","399","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2406","113",2021-11-10 09:33:42.513
"264417831","14","STORAGE_DISK","1:16:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","401","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2408","113",2021-11-10 09:33:47.373
"264420531","14","STORAGE_DISK","1:18:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","403","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2410","113",2021-11-10 09:33:52.206
"264419181","14","STORAGE_DISK","1:17:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","402","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2409","113",2021-11-10 09:33:49.810
"264423231","14","STORAGE_DISK","1:20:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","405","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2412","113",2021-11-10 09:33:57.010
"264425931","14","STORAGE_DISK","1:22:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","407","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2414","113",2021-11-10 09:34:01.846
"264428631","14","STORAGE_DISK","2:0:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","409","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2416","113",2021-11-10 09:34:06.666
"264429981","14","STORAGE_DISK","2:1:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","410","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2417","113",2021-11-10 09:34:09.063
"264431331","14","STORAGE_DISK","2:2:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","411","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2418","113",2021-11-10 09:34:11.493
"264432681","14","STORAGE_DISK","2:3:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","412","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2419","113",2021-11-10 09:34:14.050
"264434031","14","STORAGE_DISK","2:4:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","413","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2420","113",2021-11-10 09:34:16.463
"264435381","14","STORAGE_DISK","2:5:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","414","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2421","113",2021-11-10 09:34:18.873
"264436731","14","STORAGE_DISK","2:6:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","415","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2422","113",2021-11-10 09:34:21.313
"264438081","14","STORAGE_DISK","2:7:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","416","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2423","113",2021-11-10 09:34:23.710
"264440781","14","STORAGE_DISK","2:9:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","418","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2425","113",2021-11-10 09:34:28.510
"264439431","14","STORAGE_DISK","2:8:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","417","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2424","113",2021-11-10 09:34:26.100
"264442131","14","STORAGE_DISK","2:10:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","419","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2426","113",2021-11-10 09:34:30.906
"264443481","14","STORAGE_DISK","2:11:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","420","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2427","113",2021-11-10 09:34:33.290
"264444831","14","STORAGE_DISK","2:12:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","421","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2428","113",2021-11-10 09:34:35.683
"264447531","14","STORAGE_DISK","2:14:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","423","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2430","113",2021-11-10 09:34:40.480
"264450231","14","STORAGE_DISK","2:16:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","425","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2432","113",2021-11-10 09:34:45.286
"264451581","14","STORAGE_DISK","2:17:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","426","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2433","113",2021-11-10 09:34:47.760
"264452931","14","STORAGE_DISK","2:18:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","427","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2434","113",2021-11-10 09:34:50.333
"264455631","14","STORAGE_DISK","2:20:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","429","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2436","113",2021-11-10 09:34:55.150
"264458331","14","STORAGE_DISK","2:22:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","431","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2438","113",2021-11-10 09:34:59.993
"264461031","14","STORAGE_DISK","3:0:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","433","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2440","113",2021-11-10 09:35:04.833
"264463731","14","STORAGE_DISK","3:2:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","435","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2442","113",2021-11-10 09:35:09.650
"264462381","14","STORAGE_DISK","3:1:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","434","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2441","113",2021-11-10 09:35:07.246
"264465081","14","STORAGE_DISK","3:3:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","436","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2443","113",2021-11-10 09:35:12.103
"264466431","14","STORAGE_DISK","3:4:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","437","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2444","113",2021-11-10 09:35:14.513
"264467781","14","STORAGE_DISK","3:5:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","438","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2445","113",2021-11-10 09:35:16.946
"264469131","14","STORAGE_DISK","3:6:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","439","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2446","113",2021-11-10 09:35:19.430
"264470481","14","STORAGE_DISK","3:7:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","440","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2447","113",2021-11-10 09:35:21.883
"264471831","14","STORAGE_DISK","3:8:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","441","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2448","113",2021-11-10 09:35:24.323
"264473181","14","STORAGE_DISK","3:9:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","442","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2449","113",2021-11-10 09:35:26.736
"264474531","14","STORAGE_DISK","3:10:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","443","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2450","113",2021-11-10 09:35:29.153
"264475881","14","STORAGE_DISK","3:11:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","444","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2451","113",2021-11-10 09:35:31.723
"264478581","14","STORAGE_DISK","3:13:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","446","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2453","113",2021-11-10 09:35:36.523
"264481281","14","STORAGE_DISK","3:15:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","448","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2455","113",2021-11-10 09:35:41.363
"264482631","14","STORAGE_DISK","3:16:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","449","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2456","113",2021-11-10 09:35:43.756
"264483981","14","STORAGE_DISK","3:17:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","450","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2457","113",2021-11-10 09:35:46.150
"264614616","14","STORAGE_DISK","da17","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","65","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2496","113",2021-11-10 09:39:41.453
"264615816","14","STORAGE_DISK","da17","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","65","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2522","113",2021-11-10 09:39:43.590
"264619416","14","STORAGE_DISK","da16","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","66","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2497","113",2021-11-10 09:39:50.210
"264620616","14","STORAGE_DISK","da16","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","66","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2523","113",2021-11-10 09:39:52.346
"264623016","14","STORAGE_DISK","da15","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","67","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2524","113",2021-11-10 09:39:56.656
"264621816","14","STORAGE_DISK","da15","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","67","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2498","113",2021-11-10 09:39:54.486
"264624216","14","STORAGE_DISK","da14","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","68","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2499","113",2021-11-10 09:39:58.966
"264625416","14","STORAGE_DISK","da14","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","68","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2525","113",2021-11-10 09:40:01.126
"264626616","14","STORAGE_DISK","da13","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","69","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2500","113",2021-11-10 09:40:03.283
"264485331","14","STORAGE_DISK","3:18:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","451","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2458","113",2021-11-10 09:35:48.683
"264627816","14","STORAGE_DISK","da13","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","69","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2526","113",2021-11-10 09:40:05.450
"264489381","14","STORAGE_DISK","3:21:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","454","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2461","113",2021-11-10 09:35:55.900
"264492081","14","STORAGE_DISK","3:23:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","456","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2463","113",2021-11-10 09:36:00.726
"264493446","14","STORAGE_DISK","1.1","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","478","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2299","113",2021-11-10 09:36:03.233
"264494946","14","STORAGE_DISK","1.2","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","479","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2300","113",2021-11-10 09:36:05.906
"264496446","14","STORAGE_DISK","1.3","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","480","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2301","113",2021-11-10 09:36:08.733
"264499446","14","STORAGE_DISK","1.5","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","482","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2303","113",2021-11-10 09:36:14.340
"264497946","14","STORAGE_DISK","1.4","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","481","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2302","113",2021-11-10 09:36:11.490
"264500946","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","483","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2304","113",2021-11-10 09:36:17.326
"264502446","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","484","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2305","113",2021-11-10 09:36:20.120
"264659181","14","STORAGE_DISK","0:1:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","92","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2330","113",2021-11-10 09:41:01.746
"264657831","14","STORAGE_DISK","0:0:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","91","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2326","113",2021-11-10 09:40:59.346
"264660531","14","STORAGE_DISK","0:2:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","93","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2333","113",2021-11-10 09:41:04.153
"264661881","14","STORAGE_DISK","0:3:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","94","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2336","113",2021-11-10 09:41:06.553
"264663231","14","STORAGE_DISK","0:4:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","95","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2339","113",2021-11-10 09:41:08.956
"264664581","14","STORAGE_DISK","0:5:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","96","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2342","113",2021-11-10 09:41:11.386
"264665931","14","STORAGE_DISK","0:6:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","97","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2345","113",2021-11-10 09:41:13.993
"264667281","14","STORAGE_DISK","0:7:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","98","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2349","113",2021-11-10 09:41:16.390
"264668631","14","STORAGE_DISK","0:8:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","99","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2352","113",2021-11-10 09:41:18.800
"264564216","14","STORAGE_DISK","da21","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","630","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2492","113",2021-11-10 09:38:11.013
"264565416","14","STORAGE_DISK","da21","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","630","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2518","113",2021-11-10 09:38:13.166
"264566616","14","STORAGE_DISK","da20","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","631","1","1 Day",27,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,"","2493","113",2021-11-10 09:38:15.300
"264567776","14","STORAGE_DISK","da20","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","631","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2519","113",2021-11-10 09:38:17.383
"264568976","14","STORAGE_DISK","da19","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","632","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2494","113",2021-11-10 09:38:19.563
"264570176","14","STORAGE_DISK","da19","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","632","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2520","113",2021-11-10 09:38:21.730
"264375936","14","STORAGE_DISK","0:9:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","370","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2355","113",2021-11-10 09:32:31.986
"264377286","14","STORAGE_DISK","0:10:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","371","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2358","113",2021-11-10 09:32:34.386
"264378636","14","STORAGE_DISK","0:11:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","372","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2361","113",2021-11-10 09:32:36.783
"264379986","14","STORAGE_DISK","0:12:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","373","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2364","113",2021-11-10 09:32:39.173
"264382686","14","STORAGE_DISK","0:14:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","375","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2370","113",2021-11-10 09:32:43.963
"264588176","14","STORAGE_DISK","da18","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","64","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2495","113",2021-11-10 09:38:54.130
"264589376","14","STORAGE_DISK","da18","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","64","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2521","113",2021-11-10 09:38:56.290
"264385386","14","STORAGE_DISK","0:16:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","377","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2376","113",2021-11-10 09:32:49.163
"264386736","14","STORAGE_DISK","0:17:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","378","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2381","113",2021-11-10 09:32:51.553
"264388086","14","STORAGE_DISK","0:18:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","379","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2382","113",2021-11-10 09:32:54.103
"264390786","14","STORAGE_DISK","0:20:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","381","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2386","113",2021-11-10 09:32:58.933
"264393486","14","STORAGE_DISK","0:22:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","383","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2390","113",2021-11-10 09:33:03.740
"264396186","14","STORAGE_DISK","1:0:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","385","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2392","113",2021-11-10 09:33:08.550
"264397536","14","STORAGE_DISK","1:1:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","386","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2393","113",2021-11-10 09:33:10.973
"264398886","14","STORAGE_DISK","1:2:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","387","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2394","113",2021-11-10 09:33:13.390
"264401586","14","STORAGE_DISK","1:4:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","389","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2396","113",2021-11-10 09:33:18.206
"264400236","14","STORAGE_DISK","1:3:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","388","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2395","113",2021-11-10 09:33:15.796
"264402936","14","STORAGE_DISK","1:5:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","390","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2397","113",2021-11-10 09:33:20.650
"264404286","14","STORAGE_DISK","1:6:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","391","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2398","113",2021-11-10 09:33:23.043
"264405636","14","STORAGE_DISK","1:7:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","392","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2399","113",2021-11-10 09:33:25.453
"264406986","14","STORAGE_DISK","1:8:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","393","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2400","113",2021-11-10 09:33:27.853
"264408336","14","STORAGE_DISK","1:9:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","394","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2401","113",2021-11-10 09:33:30.276
"264409686","14","STORAGE_DISK","1:10:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","395","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2402","113",2021-11-10 09:33:32.833
"264411036","14","STORAGE_DISK","1:11:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","396","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2403","113",2021-11-10 09:33:35.240
"264412386","14","STORAGE_DISK","1:12:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","397","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2404","113",2021-11-10 09:33:37.633
"264415086","14","STORAGE_DISK","1:14:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","399","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2406","113",2021-11-10 09:33:42.453
"264417786","14","STORAGE_DISK","1:16:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","401","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2408","113",2021-11-10 09:33:47.310
"264420486","14","STORAGE_DISK","1:18:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","403","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2410","113",2021-11-10 09:33:52.150
"264419136","14","STORAGE_DISK","1:17:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","402","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2409","113",2021-11-10 09:33:49.750
"264423186","14","STORAGE_DISK","1:20:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","405","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2412","113",2021-11-10 09:33:56.950
"264425886","14","STORAGE_DISK","1:22:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","407","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2414","113",2021-11-10 09:34:01.790
"264428586","14","STORAGE_DISK","2:0:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","409","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2416","113",2021-11-10 09:34:06.606
"264429936","14","STORAGE_DISK","2:1:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","410","1","1 Day",28,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,"","2417","113",2021-11-10 09:34:09.006
