dim_parking_bay_id,bay_id,marker_id,meter_id,rd_seg_id,rd_seg_dsc,load_id,loaded_on
"D924B52A-CE58-42C5-BB9C-4ED8208F7908",22108,"","","22514","Royal Parade between Grattan Street and Story Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"6BFE759C-7E79-4700-9F35-5D6615746C61",22141,"","","21413","Dudley Street between King Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B302816D-B689-48C3-9188-A39CCC91FF21",20971,"","","20059","Little Bourke Street between Queen Street and William Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"410A9AA3-DADB-4906-AFC1-806E8B7B0E92",21177,"","","22221","Toorak Road between Walsh Street and Punt Road","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"E920ED13-E79F-44A5-B56F-36E4927FC3A8",22617,"","","","","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"52282332-4689-4451-9078-6E4EF73248BB",21218,"","","20514","Cardigan Street between Grattan Street and Faraday Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"887F82A6-06BC-47CD-8CA9-775088F6E998",21229,"","","20530","Lygon Street between Argyle Place North and Grattan Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"661D8F4A-7F33-41DC-B916-A0AA20120772",21966,"","","20112","Collins Street between Swanston Street and Elizabeth Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"BE437223-82C1-4F44-8AF7-037CB1805DFA",21989,"","","22501","Nicholson Street between Victoria Street and Carlton Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4E2AF04B-0DC5-400B-A843-58DEFD14AE4E",22194,"","","20114","Collins Street between Elizabeth Street and Queen Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4E27DC03-71D8-40A0-BF94-F708032FD5CC",22456,"","","20086","Bourke Street between Queen Street and William Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"30181EC9-4A36-496D-B0D2-C7BB2C4C3CB6",20968,"","","20059","Little Bourke Street between Queen Street and William Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"792AB7F7-BED6-4104-BA74-730A798F3B53",20952,"","","20049","Little Bourke Street between Spring Street and Exhibition Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"E6E4A3BC-8F5C-4390-B3FD-4577A5CD70FC",21023,"","","22553","Bourke Street between Wurundjeri Way and Harbour Esplanade","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4644813A-F095-435D-88C5-CE3126BC7006",21278,"","","21182","Flemington Road between Villiers Street and Harcourt Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"155410F2-FA72-4FC1-918F-5BB67807F33D",21669,"","","20042","Little Lonsdale Street between Elizabeth Street and Queen Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"86201A64-09FF-40A9-807A-E6BC8A2BF47E",22262,"","","20838","Lincoln Square South between Swanston Street and Bouverie Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"15159093-E141-43A0-BBF8-800E28F1D7E0",21710,"","","21584","Powlett Street between Albert Street and Victoria Parade","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"57624601-A5B2-4134-8421-97E3F68F2BF8",21715,"","","21584","Powlett Street between Albert Street and Victoria Parade","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D57B1CA6-46BC-4B38-981A-036A5939610A",21942,"","","22020","City Road between Clarke Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"86CC1732-7C30-4001-B8D3-813C90BC0667",22605,"","","20472","Berkeley Street between Queensberry Street and Pelham Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"721418EF-CD4C-4903-B865-7A25BE2632FF",23021,"","","22599","College Crescent between Royal Parade and Cemetery Road West","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5CF7E3BC-E559-48C7-99B9-CB891E3914C6",21779,"","","20464","Bouverie Street between Queensberry Street and Lincoln Square South","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"17AA3998-125F-4B72-8099-0FE783E13D31",22001,"","","20453","Leicester Street between Victoria Street and Berkeley Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5FBD3917-B27A-4B3C-B1A6-F88AE060DE9B",22018,"","","20454","Intersection of Leicester Street and Berkeley Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C6A00C46-8567-480E-B38A-A82A452B3308",22253,"","","22466","St Kilda Road between Southbank Boulevard and Grant Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"09FD7CB6-5FBE-4DCF-BE4D-027BE91D051C",21174,"","","22219","Toorak Road between Marne Street and Walsh Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"41882B48-ABC9-497F-9A1B-192FFEBF5177",21203,"","","20460","Leicester Street between Pelham Street and Grattan Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"FC04D071-4011-4EEA-9469-6A4B36AC0CB9",21262,"","","21342","Miller Street between Abbotsford Street and Lothian Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"89D5FEE6-ED72-4332-BF40-4873C99811C5",21965,"","","20112","Collins Street between Swanston Street and Elizabeth Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"9A7AACF8-5A31-41C9-9536-2DFBA5A9AB4F",22582,"","","21290","Vaughan Terrace between MacAulay Road and Canning Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"9D808979-E799-4534-9AD8-3A6FB2704925",5328,"","","21587","Albert Street between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"9FD3EB3F-313E-43A1-A20B-2C01B0139388",21196,"","","20077","Spencer Street between Lonsdale Street and Little Lonsdale Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B1ACF746-F0E9-437F-AEC0-50123BE44F81",22127,"","","21479","Rosslyn Street between Adderley Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"6C7EA443-754B-4054-A2EA-33816F86C027",22252,"","","22466","St Kilda Road between Southbank Boulevard and Grant Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3EE0679D-0A33-41D6-9867-A3BEF4EEFD78",22386,"","","22492","Alexandra Avenue between Swan Street Bridge and Anderson Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B83C1B17-CC9C-42AF-A1A4-B9E9797D11FD",21441,"","","20042","Little Lonsdale Street between Elizabeth Street and Queen Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5B0FE2F1-8DAC-4A14-86B5-40073B0835AF",22144,"","","21413","Dudley Street between King Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A5C647E3-651E-4AF1-B65C-6962E7A8737C",22438,"","","20394","Bond Street between Flinders Street and Flinders Lane","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A714B11A-AA14-4780-820F-BAB3B3B80089",22631,"","","21549","Railway Place between Abbotsford Street and Adderley Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C37A1AD5-DF39-4C20-B4CF-EDF7E7EBF976",23002,"","","22599","College Crescent between Royal Parade and Cemetery Road West","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3B180707-2184-43C9-8467-38C1FE9FD45F",10862,"","","21587","Albert Street between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"400B2925-97BC-46B2-9A7B-704E70CCCE19",21222,"","","20514","Cardigan Street between Grattan Street and Faraday Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"7903031F-B0A1-466A-95D1-DFEF07A10B8C",22377,"","","22492","Alexandra Avenue between Swan Street Bridge and Anderson Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"090CE7A6-93D3-431B-B2FB-08D0DC419E45",23022,"","","22599","College Crescent between Royal Parade and Cemetery Road West","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F20FE6B8-9968-497C-AF69-DE9EABEAEBBE",23032,"","","20897","Eades Street between Victoria Parade and Albert Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2CC985D3-0AFA-4E9A-B3FF-A4F33A13DECB",22213,"","","22050","City Road between Power Street and Balston Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"72C99406-76C1-46BD-BAE5-CAD76576623D",22988,"","","22607","Royal Parade between Gatehouse Street and Degraves Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"97918C27-7816-4C98-AAB0-DE644A01A6BB",23017,"","","22599","College Crescent between Royal Parade and Cemetery Road West","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"736C278F-11E0-4657-8048-07DFE3339C32",21060,"","","21373","Roden Street between King Street and Eades Place","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"34802DBF-BFF1-47F5-9A6D-99A4F756A761",21126,"","","22245","Park Street between Toorak Road and Mason Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B431F51E-F60D-4AF9-B56E-D80A8C2B441A",21236,"","","20528","Lygon Street between Pelham Street and Argyle Place North","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"32AE93C2-93AB-4CF8-B526-AA25B5D175B8",21436,"","","22651","Elizabeth Street between Little La Trobe Street and A'Beckett Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"CDE25C92-B3C8-4D1E-B4CF-1756D354AB20",22575,"","","21324","Canning Street between Shiel Street and Vaughan Terrace","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2C3FB11C-6EC9-4610-ABF6-E5D6273693A8",22992,"","","22599","College Crescent between Royal Parade and Cemetery Road West","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F315B07C-9AA6-4221-8B58-C8334E44D1EB",21176,"","","22221","Toorak Road between Walsh Street and Punt Road","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"21324E80-7C65-49DD-A614-3638A856799C",22073,"","","22050","City Road between Power Street and Balston Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4FB45B3A-5F62-44AC-A292-40AC7EE626D0",22150,"","","20799","Cornell Place between Swanston Street and Queensberry Place","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C602FEDC-2C78-40FF-8D76-375593A8B8E8",22157,"","","21609","MacKenzie Street between Victoria Street and Russell Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"6375D3AF-0FDD-4EB3-8534-19089A7D1438",22288,"","","22087","St Kilda Road between Yarra River and Southbank Boulevard","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4FFDA801-3169-4628-9F1E-AA1A4EC1DD27",22630,"","","21549","Railway Place between Abbotsford Street and Adderley Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8F65071D-4497-4CE4-B433-16FEC9611971",21107,"","","20172","Queen Street between Collins Street and Little Collins Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"DEF932D7-1448-4486-AC94-F5871937A3F5",22072,"","","22050","City Road between Power Street and Balston Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"21878578-652F-466D-93D3-63B91F1ABD7B",22255,"","","20485","Swanston Street between Lincoln Square South and Pelham Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3148472D-DF92-41AF-860A-4F275978D2DA",22321,"","","21550","Railway Place between Dryburgh Street and Ireland Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"77083A73-3591-417F-9BDE-BB39D2BC6453",22566,"","","21429","Stanley Street between King Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"E533FAA3-DB95-4456-8DA5-3012175968E4",21032,"","","22079","Southbank Boulevard between Sturt Street and Moore Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2DA0399D-F5B7-4C53-9E72-1878FE5502B3",21766,"","","20477","Pelham Street between Berkeley Street and Barry Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"1ACA20B9-4512-4C27-8D88-4F4381EA5797",21969,"","","22501","Nicholson Street between Victoria Street and Carlton Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B448B265-5277-4D0F-B8BE-49723FF5B820",22132,"","","21479","Rosslyn Street between Adderley Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F80B413D-203D-4122-9B14-D498CE962244",22239,"","","22199","Bromby Street between Arnold Street and St Kilda Road","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"59E478A6-0B32-400D-8257-CB4C66903097",21098,"","","20171","Queen Street between Flinders Lane and Collins Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5FE5BDC7-318A-4B4D-83E0-95AA110716D0",22023,"","","20453","Leicester Street between Victoria Street and Berkeley Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"FD3DE031-D278-4F10-ACE3-2EA4E3285E04",22105,"","","20550","Drummond Street between Faraday Street and Elgin Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F3111E4C-9234-472B-9C0A-3955CA14957B",22590,"","","21214","Shiel Street between Dryburgh Street and Canning Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"71CC4EE8-F880-4276-8D1D-3FC47653341A",22595,"","","21688","Macaulay Road between Henry Street and Kensington Road","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B5EFB1B5-B003-4959-AC33-D9FB2EDD8284",21221,"","","20514","Cardigan Street between Grattan Street and Faraday Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"E5CA8716-EB7D-4D57-8202-6D3C3E46B6C0",21908,"","","20125","Flinders Lane between Russell Street and Swanston Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A261069F-34A3-43CC-B02D-3648F31DD436",21994,"","","22501","Nicholson Street between Victoria Street and Carlton Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"0F1AC043-BDD1-4835-810A-87C6B5E60D47",22042,"","","20022","La Trobe Street between Swanston Street and Elizabeth Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"74EED984-5656-4EEE-A031-FB65EA463767",22159,"","","21609","MacKenzie Street between Victoria Street and Russell Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C334A00A-F1F6-410C-974E-B60DC9593B44",21161,"","","22726","Toorak Road between Domain Street and Hope Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A6AF93AB-F20C-4665-A0A9-B0A45C14FE51",9570,"","","","","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"96F6B1CA-EA9E-4E7B-A34E-5AF3D7CA7827",20970,"","","20059","Little Bourke Street between Queen Street and William Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F69F5246-E2FA-4268-95F7-B291D025EFE2",22571,"","","21324","Canning Street between Shiel Street and Vaughan Terrace","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8A77023F-DE11-4A0E-BC66-5F17BF9A8B3E",22585,"","","21290","Vaughan Terrace between MacAulay Road and Canning Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4D1CA694-C752-49DA-B876-A1A35914229D",22999,"","","22599","College Crescent between Royal Parade and Cemetery Road West","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A30AE987-4AE5-4E8C-BE10-35E928010B2B",23027,"","","22598","Intersection of College Crescent and Princes Park Drive","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"FA1A1FDD-E4A1-416D-9996-720E39B562C2",21239,"","","20527","Intersection of Lygon Street and Pelham Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"1CE422FD-CF88-4FA0-8863-C2671011DF59",21242,"","","20527","Intersection of Lygon Street and Pelham Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8D58E707-47E5-4335-B3E1-57605AB2D737",22043,"","","20022","La Trobe Street between Swanston Street and Elizabeth Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"BC3ED40B-CAB5-4707-8A1C-D91A55AFBDB5",22587,"","","21290","Vaughan Terrace between MacAulay Road and Canning Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D5B40374-F7A3-45C1-A768-5F14DE0533C6",22624,"","","22450","Batmans Hill Drive between Wurundjeri Way and Collins Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"53239459-B404-46AB-9E1A-071EDB0B8C9B",22625,"","","21866","Grey Street between Simpson Street and Powlett Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2ABF3966-7447-4281-B4DC-AB628C248A92",21245,"","","20544","Drummond Street between Queensberry Street and Pelham Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"AACE3328-E0EA-4282-B08B-D5E5D2493407",21259,"","","21342","Miller Street between Abbotsford Street and Lothian Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"1249B5BA-1A6D-4ED0-8A63-99F82ADF687F",21774,"","","20464","Bouverie Street between Queensberry Street and Lincoln Square South","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"34CA2FFD-5D89-4237-BA97-6C0441CA0375",22003,"","","20453","Leicester Street between Victoria Street and Berkeley Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"832B26E9-DB80-442B-98E9-BC27D61E990C",22189,"","","21931","George Street between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"22787DEC-B74F-44BB-8DDB-43CA8E70F0E0",22591,"","","21327","MacAulay Road between Fogarty Street and Gracie Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F7A320A9-0431-4E2F-ABC6-B419B92B3ED3",21289,"","","21182","Flemington Road between Villiers Street and Harcourt Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"192152B9-FA1F-40F6-9B34-0D5B07BC63AC",22104,"","","20580","Canning Street between Faraday Street and Elgin Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"42F7355A-7F4A-4D1B-B2F9-E01B35ECD152",22346,"","","22855","Doepel Way between Docklands Drive and Newquay Promenade","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"6EC0A8FE-1967-4942-94D7-AC25442C132C",21971,"","","22501","Nicholson Street between Victoria Street and Carlton Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"70884765-7600-49A5-9749-EE4FAA4FF2A5",22026,"","","20453","Leicester Street between Victoria Street and Berkeley Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B527BE9C-602E-44AB-9646-43B2AEFC8F2B",22063,"","","20009","Lonsdale Street between Elizabeth Street and Queen Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"67B65700-BC13-4401-B497-449BF79AC812",22441,"","","20114","Collins Street between Elizabeth Street and Queen Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"08997937-3BAD-4CD1-A4A1-7558481295A5",22487,"","","22045","Kavanagh Street between Balston Street and Kings Way","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"BE64E8B1-6690-4F3C-86A8-83A9C9F65EE7",22584,"","","21290","Vaughan Terrace between MacAulay Road and Canning Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"76D7BE00-468A-4473-A686-DCAFB47C15FC",23026,"","","22598","Intersection of College Crescent and Princes Park Drive","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D9D0D2BA-664C-4CA6-B289-3E5CBCE4A9CA",21021,"","","21855","St Andrews Place between Lansdowne Street and MacArthur Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"54FD510B-E1BF-40BD-9947-AB19E47702DD",21079,"","","20171","Queen Street between Flinders Lane and Collins Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8FE0DC7E-B465-4BC9-88EF-634F8C69AD26",22075,"","","22908","Pearl River Road between Docklands Drive and Victoria Harbour","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2550141B-F4AB-4E0D-B502-5D2C9B984927",22190,"","","21931","George Street between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5906A56D-7359-481F-9036-1655EDB46B30",22293,"","","22466","St Kilda Road between Southbank Boulevard and Grant Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C3DE3A71-075B-4BD5-9103-63713CF5DAAB",22479,"","","20120","Collins Street between King Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"0131EBF8-A062-4482-958B-DDDD229F85B5",22998,"","","22599","College Crescent between Royal Parade and Cemetery Road West","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"0E941D6E-95C0-43F3-8516-09C2B7448258",23020,"","","22599","College Crescent between Royal Parade and Cemetery Road West","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3A275E3A-F012-4728-8214-562BDD7EE611",21062,"","","21373","Roden Street between King Street and Eades Place","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"30D823F6-C874-4F77-8555-9858F1CA9D89",21159,"","","22726","Toorak Road between Domain Street and Hope Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"49DD5F90-AEE3-4E51-BD01-BBFD62B05574",21936,"","","22010","Haig Street between Clarendon Street and Westgate Freeway","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D4B568A7-BF50-4429-BEB8-571532C46208",21974,"","","22501","Nicholson Street between Victoria Street and Carlton Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"E4ED2E62-7142-4FEB-B89F-D6E5145D8B07",22036,"","","20022","La Trobe Street between Swanston Street and Elizabeth Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"26BAB316-78DE-4526-BB12-E048D7B006B0",22156,"","","21623","Victoria Street between Swanston Street and Bouverie Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5A235A33-B18A-4057-89D2-ED02121AC859",21742,"","","21587","Albert Street between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"29EB70E7-7BB6-4FE7-A87B-804382A8C0AE",21762,"","","20848","Grattan Street between Bouverie Street and Leicester Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"9F163398-61FF-4098-8FB3-9D586B91E3E3",22560,"","","21429","Stanley Street between King Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2234F4C2-D1CA-41AF-8454-FB143DF600A5",21708,"","","21584","Powlett Street between Albert Street and Victoria Parade","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4C0139EA-BA4F-4E0F-B1D8-8579C759A4F9",21763,"","","20848","Grattan Street between Bouverie Street and Leicester Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"57CD8D16-4EFD-4B52-9C1A-EC24C1FD61E0",23031,"","","20897","Eades Street between Victoria Parade and Albert Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"FED428BC-FEA9-4759-9BE5-059C1C5EDD26",21067,"","","21373","Roden Street between King Street and Eades Place","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8461F010-8DB0-4715-8501-0CA4FC6A503E",21103,"","","20172","Queen Street between Collins Street and Little Collins Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C64A9B91-5EFD-434F-95F6-363A3A4AD71C",23011,"","","22599","College Crescent between Royal Parade and Cemetery Road West","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4F0DC458-ED9E-49C5-8FE5-C8883B8D43C3",20954,"","","20049","Little Bourke Street between Spring Street and Exhibition Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"470551F8-F05E-41A6-93A2-4D36580E7EFD",21237,"","","20528","Lygon Street between Pelham Street and Argyle Place North","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
