Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue
6336,197,74,2,"Yeah, and we're about as near getting rid of it as we are to finding the rest of them, aren't we!"
6340,197,74,2,"Don't lie!  You said it, too, you said you were disappointed --"
6342,197,74,2,"Do you know why I listen to that radio, every night?  Do you!  To make sure I don't hear Ginny's name or Fred or George or Mum or --"
6346,197,74,2,"And you?"
6348,197,74,2,"Are you staying?  Or coming?"
6349,197,74,2,"Fine.  I get it.  I saw you two the other night.  Yeah, that's right.  Didn't know I knew, did you?"
6462,201,68,2,"Are -- you -- mental?"
6464,201,68,2,"Well, yeah.  Bit obvious, I'd think."
6466,201,68,2,"No.  I reckoned it was you."
6468,201,68,2,"Right.  Antlers."
6470,201,68,2,"No, I... I did think maybe I saw something -- when I was running -- over there --"
6471,201,68,2,"Anything?"
6473,201,68,2,"And we did, didn't we?"
6475,201,68,2,"What?  No.  Harry.  That thing's bad for me.  I can't handle it. I'm not making excuses for how I acted, but that thing affects me more than it affects you and Hermione.  It made me think stuff -- stuff I was thinking anyway, but it made everything worse."
6477,201,68,2,"No.  I can't --"
6493,201,68,2,"I'm sorry.  I'm sorry I left."
6495,201,68,2,"Saving your life."
6497,201,68,2,"And just think of it.  Only three to go."
6501,201,68,2,"Hey."
6502,201,68,2,"Wo -- hey -- ouch!"
6506,201,68,2,"How come he's got your wand?"
6512,201,68,2,"No, of course not.  I only destroyed a bloody freaking Horcrux!  Why would that change anything!  Do you know what it was like for me to hear those words coming from you!  To see you doing those things --"
6516,202,68,2,"Look, I wanted to come back the minute I'd left.  I just... didn't know how to find you."
6518,202,68,2,"With this."
6519,202,68,2,"It doesn't just turn off lights. I don't know exactly how it works, but Christmas morning I -- I was sleeping -- in this little pub-- I'd given some Snatchers the slip the night before, me being a blood- traitor and all -- anyway, I was sleeping when I heard it..."
6521,202,68,2,"A voice."
6522,202,68,2,"Your voice, Hermione.  Coming out of this."
6524,202,68,2,"My name.  Just my name.  Like a whisper."
6525,202,68,2,"So I took this and I clicked it and this tiny ball of light appeared.  And I knew."
6527,202,68,2,"Just knew.  On account of Hermione's voice.  And sure enough, it floated toward me, the ball of light, right to my chest and then -- went straight through -- right here."
6528,202,68,2,"I could feel it inside me.  It was warm, like the first sip of a good cup of tea.  And I knew it would take me where I needed to go."
6529,202,68,2,"So I Disapparated and came out on this hillside.  It was dark.  I didn't have any idea where I was. I just had to hope one of you would show yourselves in the end. And you did."
6530,202,68,2,"I've always liked it.  These flames Hermione makes."
6531,202,68,2,"How long you reckon she'll stay mad at me?"
6533,202,68,2,"It was true.  Every word."
6534,202,68,2,"Bloody hell.  I just realized. You need a wand, right?"
6536,202,68,2,"Well, I've got one.  Here.  It's Blackthorn, ten inches, nothing special, but I reckon it'll do.  I took it off a Snatcher a few weeks back."
6537,202,68,2,"Don't tell Hermione, but they're a bit dim, Snatchers.  This one was definitely part Troll.  The smell off him..."
6539,202,68,2,"Wo."
6543,202,68,2,"Nothing."
6544,202,68,2,"Maybe a bit more practice, eh?"
6546,202,68,2,"All right."
6554,202,68,2,"But what does it mean?"
6556,202,68,2,"I think Hermione's right.  I think we ought to go and see Lovegood. What say we vote on it?  Those in favor..."
6557,202,68,2,"Sorry, Harry.  Looks like it's Hermione and me this time."
6560,203,12,2,"Luna?"
6563,203,12,2,"Keep off the dirigible plums."
6571,203,12,2,"Aren't you the one who keeps telling everyone it's their first duty to help Harry?"
6574,203,12,2,"He's mental.  Let's face it. Luna's always good value, but she's nutty as squirrel poo."
6576,203,12,2,"Well, yeah, of course.  It's massive, isn't it?"
6579,203,12,2,"Yeah, all right..."
6588,203,12,2,"The what?"
6592,203,12,2,"Yes."
6597,203,12,2,"Midnight.  Mum always said midnight. But twilight's fine.  Better actually."
6607,204,12,2,"Let's get out of here once he's back.  I'm not touching this stuff, hot or cold."
6610,204,12,2,"The Wand."
6613,204,12,2,"You're supposed to say the Cloak, but who wants to spend all day being invisible.  Dead boring if you ask me.  But an unbeatable wand!"
6615,204,12,2,"Yeah, but imagine what a short wicked life you'd lead."
6621,204,12,2,"Not like Harry's.  I've seen a fair few.  Dad used to bring home the ones the Ministry confiscated from petty thieves and the like. They always got holes or tears. Harry's is different.  It's perfect."
6624,204,12,2,"You forgot the water."
6626,204,12,2,"For the tea."
6634,204,12,2,"Nooooooooo!"
6637,204,68,2,"That treacherous old bleeder!  Is there no one we can trust!"
6639,204,68,2,"I'll do the enchantments."
6650,205,68,2,"Don't touch her!"
6657,205,68,2,"Stan Shunpike."
6659,205,68,2,"Weasley... Barney Weasley."
6661,205,68,2,"Piss off!  Arthur Weasley's ten times the wizard you are!"
6686,206,13,2,"What are we gonna do? We can't leave Hermione alone with her."
6692,206,13,2,"We have to do something."
6698,206,13,2,"Let her go."
6705,207,13,2,"Works for me."
6707,207,13,2,"Shell Cottage on the outskirts of Tinworth. Trust me."
6718,207,13,2,"Like hell."
6719,207,13,2,"Expellliarmus!"
6745,210,15,2,"Then you're on our side."
6756,210,15,2,"Who put it there? The fake."
6766,210,15,2,"And if we find one? How're we supposed to destroy it if we've given Griphook the sword?"
6788,211,15,2,"You're sure it's hers?"
6791,211,15,2,"You heard Ollivander. It's Harry's now."
6794,211,15,2,"How will we know what it is when we get in there? After all, a Horcrux can be anything."
6796,211,15,2,"That's a bit scary."
6813,211,15,2,"Always good value. I'll miss her."
6814,211,15,2,"What d'you think?"
6816,211,15,2,"You want to tell me what that is?"
6818,211,15,2,"You mean he could see you?"
6820,211,15,2,"Go on."
6822,211,15,2,"Bloody hell... that's a sight."
6824,211,15,2,"Hideous."
6826,211,15,2,"Couldn't do anything about that bit in the back that's always flipping up, could you? Dead annoying --"
6827,211,15,2,"Never mind. I'm good.  That is you in there, isn't it?"
6831,212,2,2,"Hey. Easy."
6842,212,2,2,"What do you mean?"
6846,212,2,2,"Harry, what do we do? Harry...?"
6858,212,2,2,"What's that? Up ahead."
6864,212,2,2,"You don't say.  Just out of interest... is there any other way out of here?"
6869,212,2,2,"Imperio!"
6871,212,2,2,"No. It's not possible..."
6872,212,2,2,"Bloody hell. That's a Welsh Green."
6875,212,2,2,"It's been trained to expect pain when it hears the noise."
6881,212,2,2,"Lumos !"
6883,212,2,2,"Blimey..."
6886,213,2,2,"Is it here, Harry? Can you feel anything?"
6893,213,2,2,"Keep going!"
6895,213,2,2,"The cup!"
6901,214,2,2,"Foul little git. Least we've got Bogrod."
6902,214,2,2,"That's unfortunate."
6904,214,2,2,"You're asking us? You're the brilliant one."
6907,214,2,2,"That's your idea?"
6910,214,74,2,"That was brilliant! BRILLIANT!"
6911,214,74,2,"Bloody hell."
6913,214,74,2,"I say we jump!"
6921,214,74,2,"Never mind! What did you see?"
6923,214,74,2,"What happens when he finds out four are gone?"
6926,214,74,2,"What?"
6930,214,74,2,"'Fraid he's right. One problem: Snape's Headmaster now. We can't just walk in the front door."
6933,215,74,2,"Maybe it's because of the Horcruxes. Maybe he's growing weaker. Maybe he's dying."
6938,215,21,2,"What's he mean by that?"
6942,216,21,2,"Did you get a look at him! Fora second I thought it was --"
6981,216,21,2,"Who's that with her? Bloody hell..."
6987,217,55,2,"I don't remember this being on the Marauder's Map."
7011,217,55,2,"Excuse me. But would someone tell me: what's a bloody diadem?"
7016,217,55,2,"Six months she hasn't seen me and it's like I'm Frankie First Year. I mean, I'm only her brother."
7018,217,55,2,"Shut up, Seamus."
7049,219,66,2,"Harry, Hermione and I have been thinking. It doesn't really matter if we find the Horcrux."
7051,219,66,2,"So we were thinking --"
7053,219,66,2,"You destroyed Tom Riddle's Diary with a Basilisk fang, right? Well, we know where we might find one, don't we?"
7090,221,25,2,"Harry talks in his sleep. Haven't you noticed?"
7092,221,25,2,"I've never got this far before."
7094,221,25,2,"Me too. Hermione: I didn't expect it to be like this."
7122,223,25,2,"You do it."
7123,223,25,2,"Yes, you can."
7140,223,66,2,"Bloody hell. We/'ll never find him on this."
7142,223,66,2,"Brilliant."
7145,223,66,2,"Let's go."
7164,223,55,2,"RUN! Goyle's set the bioody place on fire!"
7169,223,55,2,"Serves him right."
7172,223,55,2,"Brilliant."
7174,223,55,2,"You're bloody well welcome!"
7178,223,55,2,"Where will he take her?"
7181,223,55,2,"Look inside him, Harry."
7182,223,55,2,"Find out where he is. If we find him, we find the snake. Then we're one step closer to ending this."
7215,225,24,2,"He's gone. The snake too."
7218,225,24,2,"Never! Do you hear me! NEVER!"
7278,226,33,2,"We thought you'd gone to the forest, we thought you might be --"
7280,226,33,2,"Are you mad! No!"
7282,226,33,2,"Rubbish! You can't just give yourself up to him -- Hermione squeezes Ron's arm, silencing him."
7376,230,66,2,"Liar!"
7382,230,66,2,"He saved your life."
7395,231,66,2,"Well done, Malfoy!"
7410,232,66,2,"Hermione!"
7420,233,66,2,"Not exactly leaving the place better than we found it, are we?"
7426,233,66,2,"But that means..."
7428,233,66,2,"What do you reckon we should do with it?"
548,21,39,2,"Queen to E5."
550,21,39,2,"That's wizard's chess.  I see you've packed."
552,21,39,2,"Change of plans, my parents decided to go to Romania to visit my brother Charlie. He's studying dragons there."
554,21,39,2,"We've looked a hundred times."
556,21,39,2,"I think we've had a bad influence on her."
557,21,39,2,"Harry wake up! Come on Harry, wake up!"
558,21,39,2,"Happy Christmas, Harry."
560,21,39,2,"Oh. My mum made it.  It looks like you've got one too."
562,21,39,2,"Yeah!"
563,21,39,2,"There they are."
565,21,39,2,"What is it?"
567,21,39,2,"Well, let's see then, put it on."
568,21,39,2,"Whoa!"
570,21,39,2,"I know what that is. That's an invisibility cloak."
572,21,39,2,"They're really rare.  I wonder who gave it to you?"
702,26,39,2,"But, if he comes back, you don't think he'll try to... kill you, do you?"
704,26,39,2,"And to think I've been worrying about my Potions final."
707,27,39,2,"Speak for yourself. All right there, Harry?"
711,27,39,2,"Perhaps you should see the nurse."
735,27,39,2,"Trevor shh! Go, you shouldn't be here!"
740,27,39,2,"You're a little scary sometimes...you know that? Brilliant, but scary."
1408,52,39,2,"You're a Parselmouth? Why didn't you tell us?"
1414,52,39,2,"Oh, that's what you said to it!"
1416,52,39,2,"I heard you speaking Parseltongue. Snake language?"
1419,52,39,2,"Exactly! Now the whole school's gonna think you're his great- greatgreat grandson, or something."
1580,58,39,2,"Who ever it was, they must have been looking for something."
2054,77,39,2,". Green. That's a monkey. What is that? You call that a monkey? Do not give him one again. Hey, Neville, try an elephant."
2056,77,39,2,"I will."
2058,77,39,2,"Oh, don't try one of them. Oh, no. Look at him. His face."
2160,82,39,2,"Honeyduke's Sweetshop is brilliant, but nothing beats Zonko's Joke Shop. We never did got a chance to go to the Shrieking Shack though. You heard it's the most..."
2162,82,39,2,"Probably Neville forgotten the password again."
2164,82,39,2,"Oh, you're there."
2167,82,39,2,"Serves her right. She was a terrible singer."
2372,89,39,2,"Spiders! There's... There's spiders. Spiders. They want me to tap-dance. I don't wanna tap-dance!"
2374,89,39,2,"Right, yeah. Tell them. I'll tell them..."
2960,111,39,2,"How did you do it?"
2961,111,39,2,"Never mind. Doesn't matter. You could have let your best friend know though."
2963,111,39,2,"You know bloody well what."
2965,111,39,2,"Yeah that's me, Ron Weasley... Harry Potter's stupid friend."
2967,111,39,2,"Piss off."
3006,113,39,2,"Who you talking to?"
3008,113,39,2,"I heard voices."
3010,113,39,2,"You're probably just practicing for your next interview I expect."
3112,116,39,2,"I reckon you'd have to be barking mad to put your own name in the goblet of fire."
3114,116,39,2,"Wasn't just me who thought you'd done it. Everyone was saying it behind your back."
3116,116,39,2,"At least I warned you about the dragons."
3118,116,39,2,"Oh no no, I did. Don't you remember? I told Hermione to tell you that Seamus told me that Parvati told Dean that Hagrid was looking for you. Seamus never actually told me anything, so it was really me all along. I thought you'd be alright, you know, after you figured that out."
3120,116,39,2,"Yeah it is isn't it. Suppose I was a bit distraught."
3184,118,39,2,"There she was walking by. You know I like it when they walk. I couldn't help it, it just sort of slipped out."
3187,118,39,2,"What else? I ran for it. I'm not cut out for this Harry. I don't know what got into me."
3857,141,39,2,"Harry! I tried out for Quidditch Keeper at the tryouts! I'm on the team!"
3858,141,39,2,"Harry--bloody hell!"
3860,141,39,2,"You said she was making you do lines!"
3871,141,39,2,"Always knew she was a bit fishy."
4043,146,39,2,"Get McGonagall! Go!"
4044,146,39,2,"Harry! Harry!"
5003,166,39,2,"Have to admit, thought I was going to miss that last one.  Hope Cormac's not taking it too hard."
5004,166,39,2,"Has a bit of a thing for you, Hermione.  Cormac."
5008,166,39,2,"Not bloody likely.  He's top of the class.  Even better than you, Hermione.  Slughorn thinks he's a genius."
5009,166,39,2,"What?"
5017,166,39,2,"The who?"
5093,167,39,2,"What do you suppose Dean sees in her?  Ginny."
5095,167,39,2,"Dean?  He's brilliant."
5097,167,39,2,"Yeah, well, he was running his hands all over my sister, wasn't he?  Something snaps.  You've got to hate him.  You know, on principle."
5099,167,39,2,"So what is it?  He sees in her?"
5101,167,39,2,"Attractive?"
5103,167,39,2,"Skin?  You're saying Dean's dating my sister because of her skin?"
5105,167,39,2,"Hermione's got nice skin. Wouldn't you say?  As skin goes, I mean."
5108,167,39,2,"Right."
5176,170,39,2,"What's with the birds?"
5179,170,39,2,"Look, I can't help it if she's got her knickers in a twist.  What Lav and I have -- well, let's just say there was no stopping it.  It's chemical.  Will it last?  Who knows?  Point is, I'm a free agent."
5336,175,39,2,"It's beautiful, isn't it?  The moon."
5338,175,39,2,"It was on your bed.  The box. Thought I'd try one..."
5340,175,39,2,"I can't stop thinking about her, Harry."
5342,175,39,2,"She could never annoy me.  I think... I think I love her."
5345,175,39,2,"Do you think she knows I exist?"
5347,175,39,2,"Snogging?  Who're you talking about?"
5349,175,39,2,"Romilda, of course.  Romilda Vane."
5352,175,39,2,"It's no joke!  I'm in love with her!"
5354,175,39,2,"No.  Can you introduce me?"
5435,178,39,2,"So.  Did you and Ginny do it?"
5437,178,39,2,"You know.  Hide the book."
5439,178,39,2,"Still no luck with Slughorn, I take it?"
5448,178,39,2,"No."
246,12,36,2,"Mental that one, I'm telling you."
250,12,36,2,"There isn't a witch or wizard who went bad who wasn't in Slytherin."
253,12,36,2,"Harry, what is it?"
274,13,36,2,"AHH!"
280,13,36,2,"I know you! You're Nearly Headless Nick!"
284,13,36,2,"AHH!"
313,14,36,2,"Turn it into rum. Actually managed a weak tea yesterday, before-"
314,14,36,2,"Ah. Mail's here!"
432,17,36,2,"It's Levioooosa, not Leviosaaaar.  She's a nightmare, honestly. No wonder she hasn't got any friends!"
442,18,36,2,"Not by itself. Trolls are really stupid. Probably people playing jokes.  What?"
472,19,36,2,"Take a bit of toast, mate, go on."
485,19,36,2,"Let's open it."
487,19,36,2,"Thats not just any broomstick, Harry.  It's a Nimbus 2000!"
1158,44,36,2,"Huhh Say it, I'm doomed."
1164,44,36,2,"Bloody bird's a menace. Oh, no!"
1386,51,36,2,"Who cares?"
1861,70,36,2,"Uhh-um Welcome back, Hermione."
2043,77,36,2,"Shove off, Malfoy."
2111,80,36,2,"Listen to the idiot. He's really laying it on thick, isn't he?"
2115,80,36,2,"Who?"
2739,103,36,2,"Stand back, I said! Or I'll take it upstairs if you don't settle."
2743,103,36,2,"Quiet. Let the man through. I didn't mean to open it, Harry. It was badly wrapped. They made me do it."
2748,103,36,2,"No one knows."
2865,108,36,2,"Blimey it's him, Viktor Krum!"
2875,108,36,2,"Bloody hell, it's Mad-Eye Moody."
2877,108,36,2,"He was a catcher. Half the cells in Azkaban are full thanks to him. He's supposed to be mad as a hatter though these days."
2915,109,36,2,"Eternal glory, be brilliant wouldn't it? In three years from now we'll be old enough to be choosen."
3124,116,36,2,"Thank you Nigel."
3125,116,36,2,"Not now Nigel. Later. Go on."
3126,116,36,2,"I told him I'd get him Harry's autograph. Oh look mum's sent me something. Mum sent me a dress??"
3128,116,36,2,"Ginny these must be for you."
3130,116,36,2,"What are you on about?"
3132,116,36,2,"Dress robes? for what?"
3150,118,36,2,"Blimey Harry, you slayed dragons. If you can't get a date who can?"
3154,118,36,2,"This is mad. At this rate we'll be the only ones in our year without dates."
3155,118,36,2,"Well, us and Neville!"
3158,118,36,2,"Now I'm really depressed."
3159,118,36,2,"Well Hermione, you're a girl."
3161,118,36,2,"Come on. It's one thing for a bloke to show up alone. For a girl it's just sad."
3163,118,36,2,"Bloody hell."
3164,118,36,2,"Look. We've just got to grit our teeth and do it. Tonight when we get back to the common room, we'll both have partners. Agreed?"
3191,119,36,2,"Bloody hell."
3192,119,36,2,"What are those??"
3194,119,36,2,"Well they're alright. No lace, no dodgy little collar."
3196,119,36,2,"Traditional?? They're ancient! I look like my great aunt Tessie."
3197,119,36,2,"I smell like my great aunt Tessie. Murder me Harry."
3199,119,36,2,"Poor kid, bet she's alone in her room crying her eyes out."
3201,119,36,2,"Hermione of course. Come on Harry, why'd you think she wouldn't tell us who she's coming with?"
3203,119,36,2,"Because nobody asked her. I would have taken her myself if she weren't so bleeding proud."
3214,119,36,2,"No. Absolutely not."
3219,119,36,2,"No, we'd NOT care to join you and Viktor."
3221,119,36,2,"He's a Durmstrang. You're fraternising with the enemy."
3223,119,36,2,"Hrmph, I think he's got a bit more than friendship on his mind."
3225,119,36,2,"No."
3226,119,36,2,"He's using you."
3228,119,36,2,"Doubt it. He's way too old."
3230,119,36,2,"Yeah that is what I think."
3232,119,36,2,"Go on."
3234,119,36,2,"Well that's completely off the point. Harry..."
3236,119,36,2,"They get scary when they get older."
3948,143,36,2,"She can't!"
3950,143,36,2,"Or somebody at the meeting could have blabbed to her."
3955,143,36,2,"She doesn't look very good."
4244,150,36,2,"You all right?"
4249,150,36,2,"To the Department of Mysteries?"
4252,150,36,2,"Yeah. They can't just waltz into the Ministry of Magic!"
4625,156,36,2,"Good as new, mate."
4649,157,36,2,"Yeah ?"
4876,163,36,2,"Don' you worry.  He'll be 'long soon 'nuff --"
4878,163,36,2,"Oi!  Turn around, you lunatic."
4880,163,36,2,"Looks like his own this time."
4883,163,36,2,"Sorting Hat urged us all to be brave and strong in these troubled times -- easy for it to say -- it's a hat, isn't it?  First Years seemed to enjoy it, though. Wankers. Filch give you the wand outside?"
4892,163,36,2,"That was cheerful."
4903,163,36,2,"But I don't want to take Potions!"
5144,169,36,2,"So.  How was it?"
5146,169,36,2,"Your dinner party."
5149,169,36,2,"I expect you'll be going with McLaggen.  Isn't he a member of the Slug Club?"
5151,169,36,2,"Really?"
5154,169,36,2,"I'm resigning.  After today's match.  McLaggen can have my spot."
5156,169,36,2,"Sure..."
5162,169,36,2,"C'mon, Harry.  We've got a game to win."
5410,176,36,2,"Huh?"
5411,176,36,2,"Tell me again how I broke up with Lavender?"
5413,176,36,2,"Don't get me wrong.  I'm bloody thrilled to be shot of her.  It's just she seems... a bit put out."
5415,176,36,2,"Well... there is... something. But no.  It can't be.  Besides, I was completely boggled, wasn't I?"
241,12,36,3,"It's not real, the ceiling. It's just bewitched to look like the night sky. I read about it in Hogwarts: A History."
245,12,36,3,"Oh, no. Okay, relax."
282,13,36,3,"Nearly headless? How can you be nearly headless?"
317,14,36,3,"I've read about those. When the smoke turns red,  it means you've forgotten something."
473,19,36,3,"Ron's right, Harry. You're gonna need your strength today."
477,19,36,3,"Blood?"
479,19,36,3,"But why would anyone go near that dog?"
481,19,36,3,"So you're saying..."
483,19,36,3,"Bit early for mail, isn't it?"
871,33,36,3,"We're tied with Slytherin!"
877,34,36,3,"Come on, Harry."
884,34,36,3,"Feels strange to be going home, doesn't it?"
1385,51,36,3,"Do you think he's all right?"
1398,51,36,3,"Oh!"
1859,70,36,3,"Thanks, Sir Nicholas!"
1862,70,36,3,"It's good to be back! Congratulations! I can't believe you solved it!"
1864,70,36,3,"Thanks."
1867,70,36,3,"Oh, no!"
2041,77,36,3,"Of course. That's why he knew to give you the chocolate, Harry."
2045,77,36,3,"Just forget it."
2113,80,36,3,"Yeah but I heard Draco's father's furious. We haven't heard the end of this."
2117,80,36,3,"Dufftown? That's not far from here."
2749,103,36,3,"This came with it."
2752,103,36,3,"How fast is it, Harry?"
2876,108,36,3,"Alastor Moody? The aura."
2919,109,36,3,"It's not going to work."
2921,109,36,3,"You see this? This is an age line. Dumbledore drew it himself."
2923,109,36,3,"So a genius like Dumbledore couldn't possibly be fooled by something pathetically dimwitted such as an age potion."
2936,110,36,3,"Go on Harry. Harry for goodness sake."
3122,116,36,3,"Look at this! I can't believe it she's done it again. Miss Granger a plain but ambitious girl seems to be developing a taste for famous wizards. Her latest prey sources report is none other than the Bulgarian bon-bon Viktor Krum. No word yet on how Harry Potter's taking this latest emotional blow."
3131,116,36,3,"They're not for Ginny they're for you! Dress robes."
3157,118,36,3,"It might interest you to know that Neville's already got someone."
3160,118,36,3,"Oh well spotted."
3162,118,36,3,"I won't be going alone because believe it or not someone's asked me. And I said yes."
3218,119,36,3,"Hot isn't it? Viktor's gone to get drinks. Care to join us?"
3220,119,36,3,"What's got your wand in a knot?"
3222,119,36,3,"The enemy?? Who was it wanting his autograph? Besides, the whole point of the tournament is international magical cooperation, to make friends."
3227,119,36,3,"How dare you! Besides I can take care of myself."
3229,119,36,3,"What? What? That's what you think?"
3231,119,36,3,"You know the solution then don't you."
3233,119,36,3,"Next time there's a ball pluck up the courage and ask me before somebody else does, and not as a last resort."
3235,119,36,3,"Where have you been? Nevermind! Off to bed both of you."
3237,119,36,3,"Ron you spoil everything!"
3951,143,36,3,"No, they couldn't have. The parchment we all signed was enchanted, like I said. No one can betray the D.A. without us knowing."
3954,143,36,3,"She's hurt!"
3956,143,36,3,"Harry, you'd better take her to Professor Grubby-Plank. She'll know what to do."
4246,150,36,3,"How do you know?"
4251,150,36,3,"How'd Voldemort get into the Ministry of Magic without being seen? I mean, he and Sirius are the two most wanted wizards in the world..."
4253,150,36,3,"It just seems so unlikely, Harry!"
4257,150,36,3,"Think, Harry! Voldemort knows you! He knows you'd rush off to save Sirius."
4261,150,36,3,"Yes, they can, Harry."
4263,150,36,3,"Before we do anything, we need to establish that Sirius really isn't at Headquarters. Which means we'll need to break into Umbridge's office."
4266,150,36,3,"Mind you, it's got to be really good!"
4269,150,36,3,"We'll also need to keep everyone away from her office."
4271,150,36,3,"We'll probably only manage five minutes or so."
4275,150,36,3,"Break out your Invisibility Cloak, Harry."
4623,156,36,3,"Harry!"
4627,156,36,3,"Come on, let's go in to the feast."
4630,156,36,3,"Take your time, Harry. We'll be here when you are."
4647,157,36,3,"What's that ?"
4877,163,36,3,"Will.  You.  Stop.  Eating!  Your best friend is missing!"
4881,163,36,3,"Where've you been, Harry?  And what happened to your face?"
4885,163,36,3,"What's happened to his hand?"
5145,169,36,3,"How was what?"
5147,169,36,3,"Dead boring.  Though I think Harry enjoyed dessert."
5148,169,36,3,"Ol' Sluggy's having a Christmas do, you know.  And we're meant to bring someone..."
5150,169,36,3,"Actually, I was going to ask you."
5152,169,36,3,"Really.  But seeing as you have such a distaste for the idea --"
5159,169,36,3,"Don't drink that, Ron!"
5160,169,36,3,"You could be expelled for that."
5409,176,36,3,"Ron.  Stop.  You're making it snow."
5412,176,36,3,"Um, well, she came to visit you in the hospital, you see, and you talked -- I don't believe it was a long conversation --"
5414,176,36,3,"Does, doesn't she?  And you say you don't remember a thing from that night?  Not one thing?"
5416,176,36,3,"Right.  Boggled..."
5417,176,36,3,"That's Katie.  That's Katie Bell."
6210,195,74,3,"Harry, quickly, in my bag, there's a small bottle labeled 'Essence of Dittany.'"
6211,195,74,3,"Quickly!"
6213,195,74,3,"Unstopper it."
6215,195,74,3,"Just do it!"
6217,195,74,3,"We were.  We were there.  But Yaxley had hold of me.  I knew we couldn't stay once he'd seen, so when he let go I brought us here. Ron got Splinched.  I'm... sorry."
6219,195,74,3,"It's all I feel safe doing."
6220,195,74,3,"Salvio Hexia... Protego Totalum..."
6222,195,74,3,"Protective enchantments.  I don't fancy another visit like we had on Shaftesbury Avenue, do you? Especially with Ron like this. You can get going on the tent..."
6224,195,74,3,"Repello Muggletum... Muffliato..."
6225,195,74,3,"How're the mushrooms?  Seem to be the only edible things growing round here."
6227,195,74,3,"Make sure to leave some for Ron."
6230,195,74,3,"He'll be alright in a few days. Hopefully.  If we could take him to Hogwarts, to Madam Pomfrey --"
6231,195,74,3,"So where do we go next?"
6233,195,74,3,"It scares me a bit, that, thinking it's a piece of Vol--"
6238,195,74,3,"Dinner?"
6240,195,74,3,"Tea?"
6244,195,74,3,"I hate it.  It's like he's here with us."
6247,195,74,3,"Incendio!"
6249,195,74,3,"Confringo!"
6251,195,74,3,"What're you doing?"
6253,195,74,3,"I can put it in my bag --"
6260,195,74,3,"I thought it had stopped."
6261,195,74,3,"You can't let him in, Harry. Dumbledore himself said it.  You have to close your mind.  It's too dangerous --"
6263,195,74,3,"Tell me. What you saw."
6266,195,74,3,"The wandmaker?"
6268,195,74,3,"Viktor got his wand from Gregorovitch.  Most Durmstrang students did at one time.  What's he got to do with You-Know-Who?"
6270,195,74,3,"Don't -- It... comforts him."
6272,195,74,3,"I think he just hopes he doesn't hear bad news.  It gets him through the day."
6274,195,74,3,"We've all made sacrifices, Harry."
6276,195,74,3,"I don't know.  It takes time.  I'm doing all I can."
6278,195,74,3,"Take it off."
6279,195,74,3,"Take it off.  Now."
6280,195,74,3,"Better?"
6282,195,74,3,"It's cold.  Even though it's been lying against your skin for days."
6283,195,74,3,"We'll take turns.  Okay?"
6287,196,74,3,"He could smell it.  My perfume."
6289,197,74,3,"I told you.  Ron's not strong enough to Apparate."
6295,197,74,3,"No one can conjure food out of thin air.  Food is the first of the five Principal Exceptions to Gamp's Law.  The other four are --"
6299,197,74,3,"Good plan."
6303,197,74,3,"None of us do."
6305,197,74,3,"I don't like this place."
6306,197,74,3,"I want to go."
6307,197,74,3,"I'll tell you in a minute."
6309,197,74,3,"Alright.  The Sword of Gryffindor? It's Goblin made."
6311,197,74,3,"You don't understand.  Dirt and rust have no effect on the blade. It only takes in that which makes it stronger."
6313,197,74,3,"Harry.  You already destroyed one Horcrux, right?  Tom Riddle's diary -- in the Chamber of Secrets."
6315,197,74,3,"Don't you see!  In the Chamber of Secrets, you stabbed the basilisk with the Sword of Gryffindor."
6316,197,74,3,"Its blade is impregnated with basilisk venom."
6318,197,74,3,"Exactly!  Which means..."
6320,197,74,3,"Which is why Dumbledore left it to you in his will."
6322,197,74,3,"Actually, I'm highly logical, which allows me to look past the extraneous detail and perceive clearly that which others overlook."
6330,197,74,3,"Ron..."
6337,197,74,3,"Take it off, Ron.  Please take it off.  You wouldn't be talking like this if you hadn't been wearing it all day --"
6339,197,74,3,"Harry, we weren't --"
6341,197,74,3,"I didn't!  Not like that!  Harry -- I didn't!"
6344,197,74,3,"Stop!  Stop!"
6347,197,74,3,"Me?"
6350,197,74,3,"What?  Ron, no -- please --"
6351,197,74,3,"He's gone."
6353,198,74,3,"It's a Muggle station."
6355,198,74,3,"'I open at the close?'"
6357,198,74,3,"I don't know.  But look, I've found something as well..."
6358,198,74,3,"I thought it was a picture of an eye, but now I don't think it is. It isn't a rune and it's not in Spellman's Syllabary either.  And it's been inked in -- somebody drew it -- it isn't part of the book."
6360,198,74,3,"What d'you mean -- wearing it?"
6362,198,74,3,"Why would someone have drawn it in a children's book?"
6364,198,74,3,"And it's exactly where You-Know- Who will expect you to go. Because it means something to you."
6366,198,74,3,"It's dangerous, Harry.  But I have to admit, recently even I've been thinking we might have to go.  I think it's possible something else is hidden there. The sword.  If Dumbledore didn't want it falling into the Ministry's hands, but wanted you to find it, what better place to hide it than the birthplace of the founder of Gryffindor himself?"
6368,198,74,3,"Harry, did you ever even open A History of Magic?"
6371,198,74,3,"Don't ever let me give you a haircut again."
6914,214,74,3,"When?"
6917,214,74,3,"How is it you --"
6919,214,74,3,"You let him in! Harry, you can't --"
6925,214,74,3,"What?"
6927,214,74,3,"You saw it?"
