ProductID,Category,ManufacturerID,Product,Segment,Price
1084,"Rural",10,"Pirum RP-30","Productivity","USD 55.0725"
1085,"Rural",10,"Pirum RP-31","Productivity","USD 131.2"
1086,"Rural",10,"Pirum RP-32","Productivity","USD 131.2"
1087,"Rural",10,"Pirum RP-33","Productivity","USD 286.075"
1088,"Rural",10,"Pirum RP-34","Productivity","USD 286.075"
1089,"Rural",10,"Pirum RP-35","Productivity","USD 393.7"
1090,"Rural",10,"Pirum RP-36","Productivity","USD 393.7"
1091,"Rural",10,"Pirum RP-37","Productivity","USD 181.075"
1092,"Rural",10,"Pirum RP-38","Productivity","USD 181.075"
1093,"Rural",10,"Pirum RP-39","Productivity","USD 62.95"
1094,"Rural",10,"Pirum RP-40","Productivity","USD 62.95"
1095,"Rural",10,"Pirum RP-41","Productivity","USD 125.95"
1096,"Rural",10,"Pirum RP-42","Productivity","USD 125.95"
1097,"Rural",10,"Pirum RP-43","Productivity","USD 320.2"
1098,"Rural",10,"Pirum RP-44","Productivity","USD 320.2"
1099,"Rural",10,"Pirum RP-45","Productivity","USD 65.5725"
1100,"Rural",10,"Pirum RP-46","Productivity","USD 65.5725"
1101,"Rural",10,"Pirum RP-47","Productivity","USD 238.8225"
1102,"Rural",10,"Pirum RP-48","Productivity","USD 238.8225"
1103,"Rural",10,"Pirum RP-49","Productivity","USD 162.7"
1104,"Rural",10,"Pirum RP-50","Productivity","USD 162.7"
1105,"Rural",10,"Pirum RP-51","Productivity","USD 259.825"
1106,"Rural",10,"Pirum RP-52","Productivity","USD 259.825"
1107,"Rural",10,"Pirum RP-53","Productivity","USD 160.075"
1108,"Rural",10,"Pirum RP-54","Productivity","USD 160.075"
1109,"Rural",10,"Pirum RP-55","Productivity","USD 223.0725"
1110,"Rural",10,"Pirum RP-56","Productivity","USD 223.0725"
1111,"Rural",10,"Pirum RP-57","Productivity","USD 120.7"
1112,"Rural",10,"Pirum RP-58","Productivity","USD 120.7"
1732,"Rural",11,"Pomum RP-01","Productivity","USD 446.1975"
1733,"Rural",11,"Pomum RP-02","Productivity","USD 446.1975"
1734,"Rural",11,"Pomum RP-03","Productivity","USD 449.8725"
1735,"Rural",11,"Pomum RP-04","Productivity","USD 449.8725"
1736,"Rural",11,"Pomum RP-05","Productivity","USD 1680"
1737,"Rural",11,"Pomum RP-06","Productivity","USD 1680"
1740,"Rural",11,"Pomum RP-09","Productivity","USD 456.7"
1741,"Rural",11,"Pomum RP-10","Productivity","USD 456.7"
1742,"Rural",11,"Pomum RP-11","Productivity","USD 288.7"
1743,"Rural",11,"Pomum RP-12","Productivity","USD 288.7"
1744,"Rural",11,"Pomum RP-13","Productivity","USD 446.2"
1745,"Rural",11,"Pomum RP-14","Productivity","USD 446.2"
2204,"Rural",2,"Aliqui RP-01","Productivity","USD 173.2"
2205,"Rural",2,"Aliqui RP-02","Productivity","USD 173.2"
2206,"Rural",2,"Aliqui RP-03","Productivity","USD 117.6"
2207,"Rural",2,"Aliqui RP-04","Productivity","USD 117.6"
2208,"Rural",2,"Aliqui RP-05","Productivity","USD 0"
2209,"Rural",2,"Aliqui RP-06","Productivity","USD 0"
2210,"Rural",2,"Aliqui RP-07","Productivity","USD 107.575"
2211,"Rural",2,"Aliqui RP-08","Productivity","USD 107.575"
2212,"Rural",2,"Aliqui RP-09","Productivity","USD 91.825"
2213,"Rural",2,"Aliqui RP-10","Productivity","USD 91.825"
2214,"Rural",2,"Aliqui RP-11","Productivity","USD 435.23"
2215,"Rural",2,"Aliqui RP-12","Productivity","USD 435.23"
2218,"Rural",2,"Aliqui RP-15","Productivity","USD 172.73"
2219,"Rural",2,"Aliqui RP-16","Productivity","USD 172.73"
2222,"Rural",2,"Aliqui RP-19","Productivity","USD 246.7"
2223,"Rural",2,"Aliqui RP-20","Productivity","USD 246.7"
2224,"Rural",2,"Aliqui RP-21","Productivity","USD 80.85"
2225,"Rural",2,"Aliqui RP-22","Productivity","USD 80.85"
2226,"Rural",2,"Aliqui RP-23","Productivity","USD 325.45"
2227,"Rural",2,"Aliqui RP-24","Productivity","USD 325.45"
2234,"Rural",2,"Aliqui RP-31","Productivity","USD 70.825"
2235,"Rural",2,"Aliqui RP-32","Productivity","USD 70.825"
2236,"Rural",2,"Aliqui RP-33","Productivity","USD 209.48"
2237,"Rural",2,"Aliqui RP-34","Productivity","USD 209.48"
2238,"Rural",2,"Aliqui RP-35","Productivity","USD 141.7"
2239,"Rural",2,"Aliqui RP-36","Productivity","USD 141.7"
2240,"Rural",2,"Aliqui RP-37","Productivity","USD 89.2"
2241,"Rural",2,"Aliqui RP-38","Productivity","USD 89.2"
2246,"Rural",2,"Aliqui RP-43","Productivity","USD 131.2"
2247,"Rural",2,"Aliqui RP-44","Productivity","USD 131.2"
2250,"Rural",2,"Aliqui RP-47","Productivity","USD 125.95"
2251,"Rural",2,"Aliqui RP-48","Productivity","USD 125.95"
2252,"Rural",2,"Aliqui RP-49","Productivity","USD 141.7"
2253,"Rural",2,"Aliqui RP-50","Productivity","USD 141.7"
2254,"Rural",2,"Aliqui RP-51","Productivity","USD 75.6"
2255,"Rural",2,"Aliqui RP-52","Productivity","USD 75.6"
2260,"Rural",2,"Aliqui RP-57","Productivity","USD 188.9475"
2261,"Rural",2,"Aliqui RP-58","Productivity","USD 188.9475"
2262,"Rural",2,"Aliqui RP-59","Productivity","USD 366.98"
2263,"Rural",2,"Aliqui RP-60","Productivity","USD 366.98"
713,"Rural",8,"Natura RP-01","Productivity","USD 162.7"
714,"Rural",8,"Natura RP-02","Productivity","USD 162.7"
715,"Rural",8,"Natura RP-03","Productivity","USD 165.323333333333"
716,"Rural",8,"Natura RP-04","Productivity","USD 165.323333333333"
717,"Rural",8,"Natura RP-05","Productivity","USD 170.575"
718,"Rural",8,"Natura RP-06","Productivity","USD 170.575"
719,"Rural",8,"Natura RP-07","Productivity","USD 104.95"
720,"Rural",8,"Natura RP-08","Productivity","USD 104.95"
721,"Rural",8,"Natura RP-09","Productivity","USD 167.95"
722,"Rural",8,"Natura RP-10","Productivity","USD 167.95"
725,"Rural",8,"Natura RP-13","Productivity","USD 120.7"
726,"Rural",8,"Natura RP-14","Productivity","USD 120.7"
727,"Rural",8,"Natura RP-15","Productivity","USD 68.2"
728,"Rural",8,"Natura RP-16","Productivity","USD 68.2"
729,"Rural",8,"Natura RP-17","Productivity","USD 325.45"
730,"Rural",8,"Natura RP-18","Productivity","USD 325.45"
731,"Rural",8,"Natura RP-19","Productivity","USD 146.95"
732,"Rural",8,"Natura RP-20","Productivity","USD 146.95"
733,"Rural",8,"Natura RP-21","Productivity","USD 443.1"
734,"Rural",8,"Natura RP-22","Productivity","USD 443.1"
735,"Rural",8,"Natura RP-23","Productivity","USD 443.1"
736,"Rural",8,"Natura RP-24","Productivity","USD 443.1"
737,"Rural",8,"Natura RP-25","Productivity","USD 472.4475"
738,"Rural",8,"Natura RP-26","Productivity","USD 472.4475"
739,"Rural",8,"Natura RP-27","Productivity","USD 173.2"
740,"Rural",8,"Natura RP-28","Productivity","USD 173.2"
743,"Rural",8,"Natura RP-31","Productivity","USD 272.95"
744,"Rural",8,"Natura RP-32","Productivity","USD 272.95"
745,"Rural",8,"Natura RP-33","Productivity","USD 220.45"
746,"Rural",8,"Natura RP-34","Productivity","USD 220.45"
747,"Rural",8,"Natura RP-35","Productivity","USD 291.325"
748,"Rural",8,"Natura RP-36","Productivity","USD 291.325"
749,"Rural",8,"Natura RP-37","Productivity","USD 629.9475"
750,"Rural",8,"Natura RP-38","Productivity","USD 629.9475"
753,"Rural",8,"Natura RP-41","Productivity","USD 246.7"
754,"Rural",8,"Natura RP-42","Productivity","USD 246.7"
757,"Rural",8,"Natura RP-45","Productivity","USD 83.95"
758,"Rural",8,"Natura RP-46","Productivity","USD 83.95"
759,"Rural",8,"Natura RP-47","Productivity","USD 191.1"
760,"Rural",8,"Natura RP-48","Productivity","USD 191.1"
761,"Rural",8,"Natura RP-49","Productivity","USD 218.93"
762,"Rural",8,"Natura RP-50","Productivity","USD 218.93"
763,"Rural",8,"Natura RP-51","Productivity","USD 389.55"
764,"Rural",8,"Natura RP-52","Productivity","USD 389.55"
767,"Rural",8,"Natura RP-55","Productivity","USD 104.95"
768,"Rural",8,"Natura RP-56","Productivity","USD 104.95"
769,"Rural",8,"Natura RP-57","Productivity","USD 288.7"
770,"Rural",8,"Natura RP-58","Productivity","USD 288.7"
771,"Rural",8,"Natura RP-59","Productivity","USD 167.95"
772,"Rural",8,"Natura RP-60","Productivity","USD 167.95"
777,"Rural",8,"Natura RP-65","Productivity","USD 151.2"
778,"Rural",8,"Natura RP-66","Productivity","USD 151.2"
779,"Rural",8,"Natura RP-67","Productivity","USD 389.03"
780,"Rural",8,"Natura RP-68","Productivity","USD 389.03"
781,"Rural",8,"Natura RP-69","Productivity","USD 129.68"
782,"Rural",8,"Natura RP-70","Productivity","USD 129.68"
783,"Rural",8,"Natura RP-71","Productivity","USD 120.7"
784,"Rural",8,"Natura RP-72","Productivity","USD 120.7"
785,"Rural",8,"Natura RP-73","Productivity","USD 68.2"
786,"Rural",8,"Natura RP-74","Productivity","USD 68.2"
787,"Rural",8,"Natura RP-75","Productivity","USD 333.3225"
788,"Rural",8,"Natura RP-76","Productivity","USD 333.3225"
789,"Rural",8,"Natura RP-77","Productivity","USD 225.7"
790,"Rural",8,"Natura RP-78","Productivity","USD 225.7"
791,"Rural",8,"Natura RP-79","Productivity","USD 80.85"
792,"Rural",8,"Natura RP-80","Productivity","USD 80.85"
793,"Rural",8,"Natura RP-81","Productivity","USD 102.9"
794,"Rural",8,"Natura RP-82","Productivity","USD 102.9"
795,"Rural",8,"Natura RP-83","Productivity","USD 278.2"
796,"Rural",8,"Natura RP-84","Productivity","USD 278.2"
1309,"Rural",12,"Quibus RP-01","Productivity","USD 290.9025"
1310,"Rural",12,"Quibus RP-02","Productivity","USD 290.9025"
1311,"Rural",12,"Quibus RP-03","Productivity","USD 356.8425"
1312,"Rural",12,"Quibus RP-04","Productivity","USD 356.8425"
1313,"Rural",12,"Quibus RP-05","Productivity","USD 304.4"
1314,"Rural",12,"Quibus RP-06","Productivity","USD 304.4"
1315,"Rural",12,"Quibus RP-07","Productivity","USD 367.45"
1316,"Rural",12,"Quibus RP-08","Productivity","USD 367.45"
1317,"Rural",12,"Quibus RP-09","Productivity","USD 335.9"
1318,"Rural",12,"Quibus RP-10","Productivity","USD 335.9"
1319,"Rural",12,"Quibus RP-11","Productivity","USD 419.95"
1320,"Rural",12,"Quibus RP-12","Productivity","USD 419.95"
1321,"Rural",12,"Quibus RP-13","Productivity","USD 254.52"
1322,"Rural",12,"Quibus RP-14","Productivity","USD 254.52"
1323,"Rural",12,"Quibus RP-15","Productivity","USD 322.77"
1324,"Rural",12,"Quibus RP-16","Productivity","USD 322.77"
1325,"Rural",12,"Quibus RP-17","Productivity","USD 482.895"
1326,"Rural",12,"Quibus RP-18","Productivity","USD 482.895"
1327,"Rural",12,"Quibus RP-19","Productivity","USD 91.77"
1328,"Rural",12,"Quibus RP-20","Productivity","USD 91.77"
1329,"Rural",12,"Quibus RP-21","Productivity","USD 141.65"
1330,"Rural",12,"Quibus RP-22","Productivity","USD 141.65"
1331,"Rural",12,"Quibus RP-23","Productivity","USD 472.395"
1332,"Rural",12,"Quibus RP-24","Productivity","USD 472.395"
1335,"Rural",12,"Quibus RP-27","Productivity","USD 409.4"
1336,"Rural",12,"Quibus RP-28","Productivity","USD 409.4"
1337,"Rural",12,"Quibus RP-29","Productivity","USD 299.145"
1338,"Rural",12,"Quibus RP-30","Productivity","USD 299.145"
1339,"Rural",12,"Quibus RP-31","Productivity","USD 288.7"
1340,"Rural",12,"Quibus RP-32","Productivity","USD 288.7"
1341,"Rural",12,"Quibus RP-33","Productivity","USD 335.95"
1342,"Rural",12,"Quibus RP-34","Productivity","USD 335.95"
1343,"Rural",12,"Quibus RP-35","Productivity","USD 367.4"
1344,"Rural",12,"Quibus RP-36","Productivity","USD 367.4"
1345,"Rural",12,"Quibus RP-37","Productivity","USD 314.9"
1346,"Rural",12,"Quibus RP-38","Productivity","USD 314.9"
1347,"Rural",12,"Quibus RP-39","Productivity","USD 351.7"
1348,"Rural",12,"Quibus RP-40","Productivity","USD 351.7"
1349,"Rural",12,"Quibus RP-41","Productivity","USD 451.45"
1350,"Rural",12,"Quibus RP-42","Productivity","USD 451.45"
1351,"Rural",12,"Quibus RP-43","Productivity","USD 335.9"
1352,"Rural",12,"Quibus RP-44","Productivity","USD 335.9"
1353,"Rural",12,"Quibus RP-45","Productivity","USD 370.02"
1354,"Rural",12,"Quibus RP-46","Productivity","USD 370.02"
1355,"Rural",12,"Quibus RP-47","Productivity","USD 152.145"
1356,"Rural",12,"Quibus RP-48","Productivity","USD 152.145"
1357,"Rural",12,"Quibus RP-49","Productivity","USD 517.0725"
1358,"Rural",12,"Quibus RP-50","Productivity","USD 517.0725"
1359,"Rural",12,"Quibus RP-51","Productivity","USD 385.77"
1360,"Rural",12,"Quibus RP-52","Productivity","USD 385.77"
1361,"Rural",12,"Quibus RP-53","Productivity","USD 397.32"
1362,"Rural",12,"Quibus RP-54","Productivity","USD 397.32"
1363,"Rural",12,"Quibus RP-55","Productivity","USD 204.65"
1364,"Rural",12,"Quibus RP-56","Productivity","USD 204.65"
1365,"Rural",12,"Quibus RP-57","Productivity","USD 825.825"
1366,"Rural",12,"Quibus RP-58","Productivity","USD 825.825"
1369,"Rural",12,"Quibus RP-61","Productivity","USD 498.6975"
1370,"Rural",12,"Quibus RP-62","Productivity","USD 498.6975"
1371,"Rural",12,"Quibus RP-63","Productivity","USD 509.145"
1372,"Rural",12,"Quibus RP-64","Productivity","USD 509.145"
1373,"Rural",12,"Quibus RP-65","Productivity","USD 320.145"
1374,"Rural",12,"Quibus RP-66","Productivity","USD 320.145"
1375,"Rural",12,"Quibus RP-67","Productivity","USD 498.7"
1376,"Rural",12,"Quibus RP-68","Productivity","USD 498.7"
1377,"Rural",12,"Quibus RP-69","Productivity","USD 314.9"
1378,"Rural",12,"Quibus RP-70","Productivity","USD 314.9"
1379,"Rural",12,"Quibus RP-71","Productivity","USD 330.65"
1380,"Rural",12,"Quibus RP-72","Productivity","USD 330.65"
1381,"Rural",12,"Quibus RP-73","Productivity","USD 377.9"
1382,"Rural",12,"Quibus RP-74","Productivity","USD 377.9"
1383,"Rural",12,"Quibus RP-75","Productivity","USD 341.15"
1384,"Rural",12,"Quibus RP-76","Productivity","USD 341.15"
1385,"Rural",12,"Quibus RP-77","Productivity","USD 346.4"
1386,"Rural",12,"Quibus RP-78","Productivity","USD 346.4"
1387,"Rural",12,"Quibus RP-79","Productivity","USD 372.65"
1388,"Rural",12,"Quibus RP-80","Productivity","USD 372.65"
1389,"Rural",12,"Quibus RP-81","Productivity","USD 409.4"
1390,"Rural",12,"Quibus RP-82","Productivity","USD 409.4"
1391,"Rural",12,"Quibus RP-83","Productivity","USD 194.2"
1392,"Rural",12,"Quibus RP-84","Productivity","USD 194.2"
1393,"Rural",12,"Quibus RP-85","Productivity","USD 380.52"
1394,"Rural",12,"Quibus RP-86","Productivity","USD 380.52"
1395,"Rural",12,"Quibus RP-87","Productivity","USD 385.77"
1396,"Rural",12,"Quibus RP-88","Productivity","USD 385.77"
1397,"Rural",12,"Quibus RP-89","Productivity","USD 356.95"
1398,"Rural",12,"Quibus RP-90","Productivity","USD 356.95"
1399,"Rural",12,"Quibus RP-91","Productivity","USD 324.345"
1400,"Rural",12,"Quibus RP-92","Productivity","USD 324.345"
1401,"Rural",12,"Quibus RP-93","Productivity","USD 404.15"
1402,"Rural",12,"Quibus RP-94","Productivity","USD 404.15"
1403,"Rural",12,"Quibus RP-95","Productivity","USD 451.395"
1404,"Rural",12,"Quibus RP-96","Productivity","USD 451.395"
1405,"Rural",12,"Quibus RP-97","Productivity","USD 391.02"
1406,"Rural",12,"Quibus RP-98","Productivity","USD 391.02"
1407,"Rural",12,"Quibus RP-99","Productivity","USD 456.65"
1408,"Rural",12,"Quibus RP-00","Productivity","USD 456.65"
1409,"Rural",12,"Quibus RP-01","Productivity","USD 104.9"
1410,"Rural",12,"Quibus RP-02","Productivity","USD 104.9"
1411,"Rural",12,"Quibus RP-03","Productivity","USD 257.2"
1412,"Rural",12,"Quibus RP-04","Productivity","USD 257.2"
1413,"Rural",12,"Quibus RP-05","Productivity","USD 398.895"
1414,"Rural",12,"Quibus RP-06","Productivity","USD 398.895"
1415,"Rural",12,"Quibus RP-07","Productivity","USD 472.4"
1416,"Rural",12,"Quibus RP-08","Productivity","USD 472.4"
1417,"Rural",12,"Quibus RP-09","Productivity","USD 314.9"
1418,"Rural",12,"Quibus RP-10","Productivity","USD 314.9"
1419,"Rural",12,"Quibus RP-11","Productivity","USD 472.45"
1420,"Rural",12,"Quibus RP-12","Productivity","USD 472.45"
1427,"Rural",12,"Quibus RP-19","Productivity","USD 356.8425"
1428,"Rural",12,"Quibus RP-20","Productivity","USD 356.8425"
1429,"Rural",12,"Quibus RP-21","Productivity","USD 301.77"
1430,"Rural",12,"Quibus RP-22","Productivity","USD 301.77"
1431,"Rural",12,"Quibus RP-23","Productivity","USD 341.15"
1432,"Rural",12,"Quibus RP-24","Productivity","USD 341.15"
1433,"Rural",12,"Quibus RP-25","Productivity","USD 404.2"
1434,"Rural",12,"Quibus RP-26","Productivity","USD 404.2"
1435,"Rural",12,"Quibus RP-27","Productivity","USD 341.15"
1436,"Rural",12,"Quibus RP-28","Productivity","USD 341.15"
1437,"Rural",12,"Quibus RP-29","Productivity","USD 314.895"
1438,"Rural",12,"Quibus RP-30","Productivity","USD 314.895"
1439,"Rural",12,"Quibus RP-31","Productivity","USD 370.02"
1497,"Youth",12,"Quibus RP-89","Productivity","USD 472.45"
1498,"Youth",12,"Quibus RP-90","Productivity","USD 472.45"
1499,"Youth",12,"Quibus RP-91","Productivity","USD 309.65"
1500,"Youth",12,"Quibus RP-92","Productivity","USD 309.65"
1501,"Youth",12,"Quibus RP-93","Productivity","USD 367.4"
1502,"Youth",12,"Quibus RP-94","Productivity","USD 367.4"
1503,"Youth",12,"Quibus RP-95","Productivity","USD 367.4"
1504,"Youth",12,"Quibus RP-96","Productivity","USD 367.4"
1505,"Youth",12,"Quibus RP-97","Productivity","USD 787.395"
1506,"Youth",12,"Quibus RP-98","Productivity","USD 787.395"
1507,"Youth",12,"Quibus RP-99","Productivity","USD 173.2"
1508,"Youth",12,"Quibus RP-00","Productivity","USD 173.2"
1509,"Youth",12,"Quibus RP-01","Productivity","USD 81.27"
1510,"Youth",12,"Quibus RP-02","Productivity","USD 81.27"
1511,"Youth",12,"Quibus RP-03","Productivity","USD 490.77"
1512,"Youth",12,"Quibus RP-04","Productivity","USD 490.77"
1513,"Youth",12,"Quibus RP-05","Productivity","USD 409.4"
1514,"Youth",12,"Quibus RP-06","Productivity","USD 409.4"
1515,"Youth",12,"Quibus RP-07","Productivity","USD 333.27"
1516,"Youth",12,"Quibus RP-08","Productivity","USD 333.27"
1517,"Youth",12,"Quibus RP-09","Productivity","USD 230.95"
1518,"Youth",12,"Quibus RP-10","Productivity","USD 230.95"
1519,"Youth",12,"Quibus RP-11","Productivity","USD 272.95"
1520,"Youth",12,"Quibus RP-12","Productivity","USD 272.95"
1521,"Youth",12,"Quibus RP-13","Productivity","USD 524.9"
1522,"Youth",12,"Quibus RP-14","Productivity","USD 524.9"
1523,"Youth",12,"Quibus RP-15","Productivity","USD 372.7"
1524,"Youth",12,"Quibus RP-16","Productivity","USD 372.7"
1527,"Youth",12,"Quibus RP-19","Productivity","USD 419.95"
1528,"Youth",12,"Quibus RP-20","Productivity","USD 419.95"
1529,"Youth",12,"Quibus RP-21","Productivity","USD 425.2"
1530,"Youth",12,"Quibus RP-22","Productivity","USD 425.2"
1531,"Youth",12,"Quibus RP-23","Productivity","USD 446.2"
1532,"Youth",12,"Quibus RP-24","Productivity","USD 446.2"
1533,"Youth",12,"Quibus RP-25","Productivity","USD 312.27"
1534,"Youth",12,"Quibus RP-26","Productivity","USD 312.27"
1535,"Youth",12,"Quibus RP-27","Productivity","USD 322.77"
1536,"Youth",12,"Quibus RP-28","Productivity","USD 322.77"
1537,"Youth",12,"Quibus RP-29","Productivity","USD 330.645"
1538,"Youth",12,"Quibus RP-30","Productivity","USD 330.645"
1539,"Youth",12,"Quibus RP-31","Productivity","USD 377.9"
1540,"Youth",12,"Quibus RP-32","Productivity","USD 377.9"
1541,"Youth",12,"Quibus RP-33","Productivity","USD 787.395"
1542,"Youth",12,"Quibus RP-34","Productivity","USD 787.395"
1543,"Youth",12,"Quibus RP-35","Productivity","USD 341.15"
1544,"Youth",12,"Quibus RP-36","Productivity","USD 341.15"
1545,"Youth",12,"Quibus RP-37","Productivity","USD 393.65"
1546,"Youth",12,"Quibus RP-38","Productivity","USD 393.65"
1547,"Youth",12,"Quibus RP-39","Productivity","USD 356.9"
1548,"Youth",12,"Quibus RP-40","Productivity","USD 356.9"
1549,"Youth",12,"Quibus RP-41","Productivity","USD 419.9"
1550,"Youth",12,"Quibus RP-42","Productivity","USD 419.9"
1551,"Youth",12,"Quibus RP-43","Productivity","USD 419.9"
1552,"Youth",12,"Quibus RP-44","Productivity","USD 419.9"
1553,"Youth",12,"Quibus RP-45","Productivity","USD 346.395"
1554,"Youth",12,"Quibus RP-46","Productivity","USD 346.395"
1555,"Youth",12,"Quibus RP-47","Productivity","USD 309.7"
1556,"Youth",12,"Quibus RP-48","Productivity","USD 309.7"
1557,"Youth",12,"Quibus RP-49","Productivity","USD 456.65"
1558,"Youth",12,"Quibus RP-50","Productivity","USD 456.65"
1559,"Youth",12,"Quibus RP-51","Productivity","USD 388.45"
1560,"Youth",12,"Quibus RP-52","Productivity","USD 388.45"
1561,"Youth",12,"Quibus RP-53","Productivity","USD 414.175"
1562,"Youth",12,"Quibus RP-54","Productivity","USD 414.175"
1233,"Mix",12,"Quibus MP-01","Productivity","USD 330.645"
1234,"Mix",12,"Quibus MP-02","Productivity","USD 330.645"
1235,"Mix",12,"Quibus MP-03","Productivity","USD 482.9"
1236,"Mix",12,"Quibus MP-04","Productivity","USD 482.9"
1237,"Mix",12,"Quibus MP-05","Productivity","USD 340.095"
1238,"Mix",12,"Quibus MP-06","Productivity","USD 340.095"
1239,"Mix",12,"Quibus MP-07","Productivity","USD 472.45"
1240,"Mix",12,"Quibus MP-08","Productivity","USD 472.45"
1241,"Mix",12,"Quibus MP-09","Productivity","USD 398.895"
1242,"Mix",12,"Quibus MP-10","Productivity","USD 398.895"
1243,"Mix",12,"Quibus MP-11","Productivity","USD 482.9"
1244,"Mix",12,"Quibus MP-12","Productivity","USD 482.9"
1245,"Mix",12,"Quibus MP-13","Productivity","USD 509.2"
1246,"Mix",12,"Quibus MP-14","Productivity","USD 509.2"
1247,"Mix",12,"Quibus MP-15","Productivity","USD 498.65"
1248,"Mix",12,"Quibus MP-16","Productivity","USD 498.65"
1249,"Mix",12,"Quibus MP-17","Productivity","USD 414.6975"
1250,"Mix",12,"Quibus MP-18","Productivity","USD 414.6975"
1251,"Mix",12,"Quibus MP-19","Productivity","USD 430.4"
1252,"Mix",12,"Quibus MP-20","Productivity","USD 430.4"
1253,"Mix",12,"Quibus MP-21","Productivity","USD 446.15"
1254,"Mix",12,"Quibus MP-22","Productivity","USD 446.15"
1255,"Mix",12,"Quibus MP-23","Productivity","USD 377.9"
1256,"Mix",12,"Quibus MP-24","Productivity","USD 377.9"
1257,"Mix",12,"Quibus MP-25","Productivity","USD 322.77"
1258,"Mix",12,"Quibus MP-26","Productivity","USD 322.77"
1259,"Mix",12,"Quibus MP-27","Productivity","USD 388.4"
1260,"Mix",12,"Quibus MP-28","Productivity","USD 388.4"
1261,"Mix",12,"Quibus MP-29","Productivity","USD 498.7"
1262,"Mix",12,"Quibus MP-30","Productivity","USD 498.7"
1263,"Mix",12,"Quibus MP-31","Productivity","USD 498.7"
1264,"Mix",12,"Quibus MP-32","Productivity","USD 498.7"
1421,"Mix",12,"Quibus RP-13","Productivity","USD 430.4"
1422,"Mix",12,"Quibus RP-14","Productivity","USD 430.4"
1423,"Mix",12,"Quibus RP-15","Productivity","USD 367.45"
1424,"Mix",12,"Quibus RP-16","Productivity","USD 367.45"
1425,"Mix",12,"Quibus RP-17","Productivity","USD 307.02"
1426,"Mix",12,"Quibus RP-18","Productivity","USD 307.02"
173,"Urban",1,"Abbas UE-01","Extreme","USD 1077.565"
174,"Urban",1,"Abbas UE-02","Extreme","USD 756"
175,"Urban",1,"Abbas UE-03","Extreme","USD 629.48"
176,"Urban",1,"Abbas UE-04","Extreme","USD 768.08"
177,"Urban",1,"Abbas UE-05","Extreme","USD 786.98"
178,"Urban",1,"Abbas UE-06","Extreme","USD 522.38"
180,"Urban",1,"Abbas UE-08","Extreme","USD 832.13"
181,"Urban",1,"Abbas UE-09","Extreme","USD 708.23"
182,"Urban",1,"Abbas UE-10","Extreme","USD 1338.75"
183,"Urban",1,"Abbas UE-11","Extreme","USD 795.38"
184,"Urban",1,"Abbas UE-12","Extreme","USD 866.25"
185,"Urban",1,"Abbas UE-13","Extreme","USD 830.8125"
187,"Urban",1,"Abbas UE-15","Extreme","USD 823.73"
188,"Urban",1,"Abbas UE-16","Extreme","USD 771.75"
280,"Urban",5,"Fama UE-01","Extreme","USD 1049.74"
281,"Urban",5,"Fama UE-02","Extreme","USD 1312.24"
282,"Urban",5,"Fama UE-03","Extreme","USD 1207.24"
288,"Urban",5,"Fama UE-09","Extreme","USD 865.99"
289,"Urban",5,"Fama UE-10","Extreme","USD 892.2375"
290,"Urban",5,"Fama UE-11","Extreme","USD 1128.49"
291,"Urban",5,"Fama UE-12","Extreme","USD 823.99"
292,"Urban",5,"Fama UE-13","Extreme","USD 697.99"
293,"Urban",5,"Fama UE-14","Extreme","USD 708.49"
294,"Urban",5,"Fama UE-15","Extreme","USD 787.24"
295,"Urban",5,"Fama UE-16","Extreme","USD 1049.74"
296,"Urban",5,"Fama UE-17","Extreme","USD 2309.74"
297,"Urban",5,"Fama UE-18","Extreme","USD 708.49"
298,"Urban",5,"Fama UE-19","Extreme","USD 813.75"
299,"Urban",5,"Fama UE-20","Extreme","USD 734.74"
300,"Urban",5,"Fama UE-21","Extreme","USD 776.74"
303,"Urban",5,"Fama UE-24","Extreme","USD 480.375"
304,"Urban",5,"Fama UE-25","Extreme","USD 944.74"
305,"Urban",5,"Fama UE-26","Extreme","USD 1680"
306,"Urban",5,"Fama UE-27","Extreme","USD 1259.74"
307,"Urban",5,"Fama UE-28","Extreme","USD 1154.74"
308,"Urban",5,"Fama UE-29","Extreme","USD 1285.99"
309,"Urban",5,"Fama UE-30","Extreme","USD 3412.5"
310,"Urban",5,"Fama UE-31","Extreme","USD 944.7375"
311,"Urban",5,"Fama UE-32","Extreme","USD 655.99"
312,"Urban",5,"Fama UE-33","Extreme","USD 776.74"
313,"Urban",5,"Fama UE-34","Extreme","USD 760.99"
314,"Urban",5,"Fama UE-35","Extreme","USD 435.49"
315,"Urban",5,"Fama UE-36","Extreme","USD 550.99"
316,"Urban",5,"Fama UE-37","Extreme","USD 483"
317,"Urban",5,"Fama UE-38","Extreme","USD 945"
318,"Urban",5,"Fama UE-39","Extreme","USD 881.74"
319,"Urban",5,"Fama UE-40","Extreme","USD 1102.24"
320,"Urban",5,"Fama UE-41","Extreme","USD 1364.74"
321,"Urban",5,"Fama UE-42","Extreme","USD 944.74"
322,"Urban",5,"Fama UE-43","Extreme","USD 734.74"
323,"Urban",5,"Fama UE-44","Extreme","USD 787.5"
324,"Urban",5,"Fama UE-45","Extreme","USD 1180.99"
325,"Urban",5,"Fama UE-46","Extreme","USD 598.24"
326,"Urban",5,"Fama UE-47","Extreme","USD 708.49"
