PurchaseId,PurchaseDate,PurchaseDateTime,ProductId,CentreId,Quantity,Price,PaymentDate,StaffId,Bbudget
91221,2019-10-10 00:00:00.000,2019-10-10 10:31:00.000,9,381,3,7.99,"1/6/2020",5286,"AFFORDABLE"
91224,2019-10-10 00:00:00.000,2019-10-10 10:31:00.000,9,373,3,7.99,"1/7/2020",5404,"AFFORDABLE"
91461,2019-10-13 00:00:00.000,2019-10-13 15:53:00.000,9,318,3,7.99,"12/8/2019",4954,"AFFORDABLE"
91819,2019-10-17 00:00:00.000,2019-10-17 18:00:00.000,9,381,3,7.99,"11/18/2019",5339,"AFFORDABLE"
91821,2019-10-17 00:00:00.000,2019-10-17 18:08:00.000,9,141,3,7.99,"12/21/2019",4035,"AFFORDABLE"
92264,2019-10-22 00:00:00.000,2019-10-22 14:54:00.000,9,297,3,7.99,"12/29/2019",4861,"AFFORDABLE"
93304,2019-10-30 00:00:00.000,2019-10-30 09:00:00.000,9,200,3,7.99,"12/1/2019",4350,"AFFORDABLE"
93411,2019-10-31 00:00:00.000,2019-10-31 12:26:00.000,9,186,3,7.99,"12/1/2019",4294,"AFFORDABLE"
93417,2019-10-31 00:00:00.000,2019-10-31 13:35:00.000,9,84,3,7.99,"1/28/2020",3793,"AFFORDABLE"
93879,2019-11-05 00:00:00.000,2019-11-05 16:01:00.000,9,379,3,7.99,"1/1/2020",5272,"AFFORDABLE"
93983,2019-11-06 00:00:00.000,2019-11-06 16:19:00.000,9,379,3,7.99,"12/13/2019",5269,"AFFORDABLE"
94438,2019-11-08 00:00:00.000,2019-11-08 10:07:00.000,9,276,3,7.99,"1/18/2020",4736,"AFFORDABLE"
94549,2019-11-10 00:00:00.000,2019-11-10 18:46:00.000,9,341,3,7.99,"12/12/2019",5575,"AFFORDABLE"
95720,2019-11-19 00:00:00.000,2019-11-19 14:01:00.000,9,313,3,7.99,"1/7/2020",4933,"AFFORDABLE"
95733,2019-11-19 00:00:00.000,2019-11-19 14:20:00.000,9,264,3,7.99,"12/27/2019",4703,"AFFORDABLE"
95837,2019-11-19 00:00:00.000,2019-11-19 09:42:00.000,9,281,3,7.99,"2/7/2020",4758,"AFFORDABLE"
97781,2019-12-12 00:00:00.000,2019-12-12 15:48:00.000,9,383,3,7.99,"1/25/2020",5296,"AFFORDABLE"
98572,2019-12-28 00:00:00.000,2019-12-28 15:01:00.000,9,331,3,7.99,"2/5/2020",5024,"AFFORDABLE"
98584,2019-12-29 00:00:00.000,2019-12-29 18:14:00.000,9,335,3,7.99,"3/8/2020",5615,"AFFORDABLE"
98688,2019-12-30 00:00:00.000,2019-12-30 18:40:00.000,9,243,3,7.99,"3/1/2020",4579,"AFFORDABLE"
99965,2020-01-15 00:00:00.000,2020-01-15 13:18:00.000,9,113,3,7.99,"2/19/2020",3915,"AFFORDABLE"
100778,2020-01-22 00:00:00.000,2020-01-22 17:43:00.000,9,365,3,7.99,"4/18/2020",5200,"AFFORDABLE"
100907,2020-01-23 00:00:00.000,2020-01-23 17:54:00.000,9,378,3,7.99,"3/15/2020",5355,"AFFORDABLE"
100909,2020-01-23 00:00:00.000,2020-01-23 17:57:00.000,9,339,3,7.99,"3/27/2020",5588,"AFFORDABLE"
101248,2020-01-26 00:00:00.000,2020-01-26 18:59:00.000,9,326,3,7.99,"4/25/2020",4992,"AFFORDABLE"
101256,2020-01-26 00:00:00.000,2020-01-26 11:14:00.000,9,245,3,7.99,"3/14/2020",4588,"AFFORDABLE"
101494,2020-01-28 00:00:00.000,2020-01-28 17:24:00.000,9,290,3,7.99,"3/31/2020",4819,"AFFORDABLE"
101620,2020-01-29 00:00:00.000,2020-01-29 16:12:00.000,9,237,3,7.99,"3/21/2020",4557,"AFFORDABLE"
102408,2020-02-05 00:00:00.000,2020-02-05 14:06:00.000,9,168,3,7.99,"3/16/2020",4215,"AFFORDABLE"
102532,2020-02-07 00:00:00.000,2020-02-07 13:16:00.000,9,331,3,7.99,"3/10/2020",5026,"AFFORDABLE"
102750,2020-02-10 00:00:00.000,2020-02-10 14:49:00.000,9,379,3,7.99,"3/16/2020",5269,"AFFORDABLE"
102753,2020-02-10 00:00:00.000,2020-02-10 15:11:00.000,9,312,3,7.99,"4/7/2020",4932,"AFFORDABLE"
105336,2020-03-10 00:00:00.000,2020-03-10 09:00:00.000,9,309,3,7.99,"4/22/2020",4929,"AFFORDABLE"
105677,2020-03-12 00:00:00.000,2020-03-12 17:16:00.000,9,256,3,7.99,"5/31/2020",4667,"AFFORDABLE"
105910,2020-03-16 00:00:00.000,2020-03-16 12:50:00.000,9,294,3,7.99,"5/27/2020",4840,"AFFORDABLE"
106141,2020-03-17 00:00:00.000,2020-03-17 15:55:00.000,9,218,3,7.99,"5/9/2020",4458,"AFFORDABLE"
106374,2020-03-18 00:00:00.000,2020-03-18 14:38:00.000,9,236,3,7.99,"4/26/2020",4554,"AFFORDABLE"
106619,2020-03-20 00:00:00.000,2020-03-20 15:12:00.000,9,231,3,7.99,"6/5/2020",4530,"AFFORDABLE"
106622,2020-03-20 00:00:00.000,2020-03-20 15:27:00.000,9,315,3,7.99,"5/14/2020",4945,"AFFORDABLE"
107322,2020-03-27 00:00:00.000,2020-03-27 16:21:00.000,9,263,3,7.99,"6/19/2020",4701,"AFFORDABLE"
107430,2020-03-28 00:00:00.000,2020-03-28 13:44:00.000,9,375,3,7.99,"5/11/2020",5381,"AFFORDABLE"
107548,2020-03-30 00:00:00.000,2020-03-30 18:41:00.000,9,376,3,7.99,"5/21/2020",5375,"AFFORDABLE"
108939,2020-04-14 00:00:00.000,2020-04-14 17:59:00.000,9,321,3,7.99,"6/27/2020",4964,"AFFORDABLE"
111756,2020-04-25 00:00:00.000,2020-04-25 11:12:00.000,9,364,3,7.99,"6/21/2020",5196,"AFFORDABLE"
113385,2020-05-07 00:00:00.000,2020-05-07 15:18:00.000,9,377,3,7.99,"7/19/2020",5367,"AFFORDABLE"
113497,2020-05-08 00:00:00.000,2020-05-08 11:30:00.000,9,381,3,7.99,"6/23/2020",5340,"AFFORDABLE"
113970,2020-05-13 00:00:00.000,2020-05-13 16:50:00.000,9,166,3,7.99,"7/20/2020",4206,"AFFORDABLE"
115243,2020-05-26 00:00:00.000,2020-05-26 16:53:00.000,9,323,3,7.99,"8/3/2020",4978,"AFFORDABLE"
116388,2020-06-03 00:00:00.000,2020-06-03 11:53:00.000,9,181,3,7.99,"8/4/2020",4263,"AFFORDABLE"
116389,2020-06-03 00:00:00.000,2020-06-03 12:04:00.000,9,100,3,7.99,"7/23/2020",3864,"AFFORDABLE"
116611,2020-06-05 00:00:00.000,2020-06-05 15:28:00.000,9,252,3,7.99,"7/15/2020",4641,"AFFORDABLE"
117060,2020-06-10 00:00:00.000,2020-06-10 15:45:00.000,9,181,3,7.99,"8/9/2020",4265,"AFFORDABLE"
117188,2020-06-11 00:00:00.000,2020-06-11 14:08:00.000,9,344,3,7.99,"8/25/2020",5102,"AFFORDABLE"
117419,2020-06-15 00:00:00.000,2020-06-15 15:41:00.000,9,344,3,7.99,"7/20/2020",5100,"AFFORDABLE"
117768,2020-06-17 00:00:00.000,2020-06-17 18:57:00.000,9,377,3,7.99,"8/15/2020",5263,"AFFORDABLE"
118054,2020-06-20 00:00:00.000,2020-06-20 14:30:00.000,9,357,3,7.99,"8/28/2020",5486,"AFFORDABLE"
118373,2020-06-24 00:00:00.000,2020-06-24 18:59:00.000,9,109,3,7.99,"8/18/2020",3904,"AFFORDABLE"
118471,2020-06-25 00:00:00.000,2020-06-25 17:31:00.000,9,321,3,7.99,"9/3/2020",4964,"AFFORDABLE"
118584,2020-06-26 00:00:00.000,2020-06-26 10:29:00.000,9,386,3,7.99,"9/20/2020",5312,"AFFORDABLE"
119145,2020-07-06 00:00:00.000,2020-07-06 13:54:00.000,9,214,3,7.99,"9/28/2020",4444,"AFFORDABLE"
119264,2020-07-07 00:00:00.000,2020-07-07 13:59:00.000,9,123,3,7.99,"8/29/2020",3956,"AFFORDABLE"
119279,2020-07-07 00:00:00.000,2020-07-07 14:42:00.000,9,246,3,7.99,"9/2/2020",4599,"AFFORDABLE"
119619,2020-07-11 00:00:00.000,2020-07-11 14:05:00.000,9,282,3,7.99,"9/18/2020",4767,"AFFORDABLE"
119734,2020-07-13 00:00:00.000,2020-07-13 11:32:00.000,9,383,3,7.99,"8/22/2020",5295,"AFFORDABLE"
119962,2020-07-15 00:00:00.000,2020-07-15 16:11:00.000,9,195,3,7.99,"10/8/2020",4325,"AFFORDABLE"
120200,2020-07-16 00:00:00.000,2020-07-16 17:54:00.000,9,277,3,7.99,"10/5/2020",4739,"AFFORDABLE"
120676,2020-07-22 00:00:00.000,2020-07-22 17:34:00.000,9,315,3,7.99,"9/21/2020",4940,"AFFORDABLE"
120772,2020-07-23 00:00:00.000,2020-07-23 17:05:00.000,9,300,3,7.99,"10/18/2020",4870,"AFFORDABLE"
121010,2020-07-25 00:00:00.000,2020-07-25 11:16:00.000,9,284,3,7.99,"9/20/2020",4781,"AFFORDABLE"
121013,2020-07-25 00:00:00.000,2020-07-25 11:21:00.000,9,284,3,7.99,"9/12/2020",4781,"AFFORDABLE"
121015,2020-07-25 00:00:00.000,2020-07-25 11:24:00.000,9,311,3,7.99,"9/21/2020",4931,"AFFORDABLE"
121247,2020-07-28 00:00:00.000,2020-07-28 15:36:00.000,9,376,3,7.99,"9/26/2020",5372,"AFFORDABLE"
122302,2020-08-08 00:00:00.000,2020-08-08 18:40:00.000,9,382,3,7.99,"10/13/2020",5292,"AFFORDABLE"
122535,2020-08-11 00:00:00.000,2020-08-11 18:39:00.000,9,294,3,7.99,"10/21/2020",4840,"AFFORDABLE"
123211,2020-08-18 00:00:00.000,2020-08-18 15:13:00.000,9,356,3,7.99,"10/25/2020",5164,"AFFORDABLE"
123562,2020-08-21 00:00:00.000,2020-08-21 16:48:00.000,9,195,3,7.99,"11/19/2020",4323,"AFFORDABLE"
123769,2020-08-23 00:00:00.000,2020-08-23 13:57:00.000,9,268,3,7.99,"10/6/2020",4712,"AFFORDABLE"
124399,2020-08-27 00:00:00.000,2020-08-27 13:01:00.000,9,292,3,7.99,"10/19/2020",4834,"AFFORDABLE"
124971,2020-09-02 00:00:00.000,2020-09-02 18:23:00.000,9,249,3,7.99,"10/11/2020",4619,"AFFORDABLE"
126249,2020-09-09 00:00:00.000,2020-09-09 11:03:00.000,9,382,3,7.99,"11/3/2020",5332,"AFFORDABLE"
127076,2020-09-14 00:00:00.000,2020-09-14 12:49:00.000,9,215,3,7.99,"10/28/2020",4447,"AFFORDABLE"
127299,2020-09-15 00:00:00.000,2020-09-15 17:55:00.000,9,244,3,7.99,"12/3/2020",4581,"AFFORDABLE"
128244,2020-09-21 00:00:00.000,2020-09-21 18:33:00.000,9,138,3,7.99,"10/29/2020",4018,"AFFORDABLE"
128452,2020-09-22 00:00:00.000,2020-09-22 18:26:00.000,9,296,3,7.99,"10/25/2020",4850,"AFFORDABLE"
128699,2020-09-24 00:00:00.000,2020-09-24 13:03:00.000,9,372,3,7.99,"11/21/2020",5409,"AFFORDABLE"
129164,2020-09-28 00:00:00.000,2020-09-28 17:00:00.000,9,296,3,7.99,"11/21/2020",4852,"AFFORDABLE"
129508,2020-10-01 00:00:00.000,2020-10-01 18:27:00.000,9,377,3,7.99,"12/8/2020",5368,"AFFORDABLE"
130344,2020-10-08 00:00:00.000,2020-10-08 17:31:00.000,9,241,3,7.99,"12/3/2020",4573,"AFFORDABLE"
130346,2020-10-08 00:00:00.000,2020-10-08 17:31:00.000,9,194,3,7.99,"11/30/2020",4320,"AFFORDABLE"
130459,2020-10-09 00:00:00.000,2020-10-09 15:21:00.000,9,210,3,7.99,"1/6/2021",4410,"AFFORDABLE"
130567,2020-10-11 00:00:00.000,2020-10-11 13:33:00.000,9,290,3,7.99,"11/12/2020",4821,"AFFORDABLE"
131036,2020-10-15 00:00:00.000,2020-10-15 14:35:00.000,9,237,3,7.99,"11/22/2020",4557,"AFFORDABLE"
131049,2020-10-15 00:00:00.000,2020-10-15 14:52:00.000,9,245,3,7.99,"11/16/2020",4590,"AFFORDABLE"
131580,2020-10-20 00:00:00.000,2020-10-20 11:22:00.000,9,375,3,7.99,"12/7/2020",5381,"AFFORDABLE"
131584,2020-10-20 00:00:00.000,2020-10-20 11:42:00.000,9,303,3,7.99,"1/15/2021",4884,"AFFORDABLE"
131937,2020-10-23 00:00:00.000,2020-10-23 15:13:00.000,9,331,3,7.99,"11/25/2020",5025,"AFFORDABLE"
132169,2020-10-26 00:00:00.000,2020-10-26 18:22:00.000,9,383,3,7.99,"12/3/2020",5293,"AFFORDABLE"
132257,2020-10-27 00:00:00.000,2020-10-27 15:01:00.000,9,342,3,7.99,"12/11/2020",5091,"AFFORDABLE"
132368,2020-10-28 00:00:00.000,2020-10-28 11:38:00.000,9,327,3,7.99,"12/13/2020",5007,"AFFORDABLE"
132954,2020-11-03 00:00:00.000,2020-11-03 14:11:00.000,9,355,3,7.99,"12/12/2020",5159,"AFFORDABLE"
133074,2020-11-04 00:00:00.000,2020-11-04 13:35:00.000,9,265,3,7.99,"12/11/2020",4706,"AFFORDABLE"
133187,2020-11-05 00:00:00.000,2020-11-05 15:17:00.000,9,355,3,7.99,"1/19/2021",5159,"AFFORDABLE"
133879,2020-11-12 00:00:00.000,2020-11-12 13:09:00.000,9,201,3,7.99,"1/11/2021",4363,"AFFORDABLE"
135176,2020-11-25 00:00:00.000,2020-11-25 17:44:00.000,9,62,3,7.99,"1/4/2021",3648,"AFFORDABLE"
135411,2020-11-30 00:00:00.000,2020-11-30 15:47:00.000,9,230,3,7.99,"1/29/2021",4525,"AFFORDABLE"
135872,2020-12-06 00:00:00.000,2020-12-06 11:24:00.000,9,312,3,7.99,"2/28/2021",4932,"AFFORDABLE"
136615,2020-12-11 00:00:00.000,2020-12-11 17:56:00.000,9,367,3,7.99,"2/4/2021",5204,"AFFORDABLE"
136707,2020-12-13 00:00:00.000,2020-12-13 17:39:00.000,9,351,3,7.99,"2/1/2021",5520,"AFFORDABLE"
136837,2020-12-15 00:00:00.000,2020-12-15 09:16:00.000,9,303,3,7.99,"2/28/2021",4882,"AFFORDABLE"
137175,2020-12-18 00:00:00.000,2020-12-18 13:05:00.000,9,338,3,7.99,"2/23/2021",5069,"AFFORDABLE"
137620,2020-12-30 00:00:00.000,2020-12-30 18:19:00.000,9,384,3,7.99,"2/13/2021",5326,"AFFORDABLE"
137626,2020-12-30 00:00:00.000,2020-12-30 18:48:00.000,9,372,3,7.99,"3/10/2021",5233,"AFFORDABLE"
137873,2021-01-05 00:00:00.000,2021-01-05 16:28:00.000,9,80,3,7.99,"2/14/2021",3777,"AFFORDABLE"
137978,2021-01-06 00:00:00.000,2021-01-06 14:05:00.000,9,324,3,7.99,"3/3/2021",4981,"AFFORDABLE"
138094,2021-01-07 00:00:00.000,2021-01-07 18:50:00.000,9,261,3,7.99,"3/5/2021",4693,"AFFORDABLE"
138219,2021-01-07 00:00:00.000,2021-01-07 18:14:00.000,9,125,3,7.99,"2/27/2021",3959,"AFFORDABLE"
138562,2021-01-11 00:00:00.000,2021-01-11 09:59:00.000,9,286,3,7.99,"3/4/2021",4794,"AFFORDABLE"
138696,2021-01-12 00:00:00.000,2021-01-12 18:23:00.000,9,293,3,7.99,"2/24/2021",4837,"AFFORDABLE"
139958,2021-01-22 00:00:00.000,2021-01-22 15:27:00.000,9,174,3,7.99,"2/24/2021",4239,"AFFORDABLE"
140090,2021-01-24 00:00:00.000,2021-01-24 16:43:00.000,9,230,3,7.99,"3/29/2021",4525,"AFFORDABLE"
140922,2021-01-29 00:00:00.000,2021-01-29 11:24:00.000,9,316,3,7.99,"3/1/2021",4946,"AFFORDABLE"
141901,2021-02-07 00:00:00.000,2021-02-07 16:24:00.000,9,276,3,7.99,"4/7/2021",4734,"AFFORDABLE"
141912,2021-02-07 00:00:00.000,2021-02-07 11:17:00.000,9,384,3,7.99,"3/23/2021",5327,"AFFORDABLE"
142027,2021-02-08 00:00:00.000,2021-02-08 16:06:00.000,9,300,3,7.99,"5/5/2021",4870,"AFFORDABLE"
142148,2021-02-09 00:00:00.000,2021-02-09 17:30:00.000,9,108,3,7.99,"4/10/2021",3901,"AFFORDABLE"
142960,2021-02-17 00:00:00.000,2021-02-17 18:29:00.000,9,249,3,7.99,"4/9/2021",4620,"AFFORDABLE"
143075,2021-02-18 00:00:00.000,2021-02-18 17:56:00.000,9,313,3,7.99,"3/24/2021",4933,"AFFORDABLE"
144129,2021-02-28 00:00:00.000,2021-02-28 17:54:00.000,9,297,3,7.99,"5/2/2021",4855,"AFFORDABLE"
144145,2021-02-28 00:00:00.000,2021-02-28 18:29:00.000,9,158,3,7.99,"5/23/2021",4152,"AFFORDABLE"
144846,2021-03-04 00:00:00.000,2021-03-04 16:22:00.000,9,164,3,7.99,"4/14/2021",4189,"AFFORDABLE"
144951,2021-03-06 00:00:00.000,2021-03-06 14:13:00.000,9,308,3,7.99,"4/9/2021",4917,"AFFORDABLE"
146951,2021-03-21 00:00:00.000,2021-03-21 16:05:00.000,9,369,3,7.99,"5/9/2021",5219,"AFFORDABLE"
147183,2021-03-22 00:00:00.000,2021-03-22 09:38:00.000,9,293,3,7.99,"4/22/2021",4839,"AFFORDABLE"
147721,2021-03-29 00:00:00.000,2021-03-29 09:39:00.000,9,301,3,7.99,"5/23/2021",4873,"AFFORDABLE"
148197,2021-04-04 00:00:00.000,2021-04-04 11:29:00.000,9,302,3,7.99,"6/26/2021",4880,"AFFORDABLE"
148655,2021-04-07 00:00:00.000,2021-04-07 15:20:00.000,9,326,3,7.99,"5/31/2021",4996,"AFFORDABLE"
151807,2021-04-19 00:00:00.000,2021-04-19 14:46:00.000,9,242,3,7.99,"7/4/2021",4576,"AFFORDABLE"
152493,2021-04-22 00:00:00.000,2021-04-22 09:23:00.000,9,370,3,7.99,"5/25/2021",5229,"AFFORDABLE"
152855,2021-04-24 00:00:00.000,2021-04-24 09:26:00.000,9,370,3,7.99,"6/19/2021",5419,"AFFORDABLE"
152970,2021-04-25 00:00:00.000,2021-04-25 16:38:00.000,9,274,3,7.99,"6/8/2021",4729,"AFFORDABLE"
154108,2021-05-01 00:00:00.000,2021-05-01 10:01:00.000,9,379,3,7.99,"7/3/2021",5272,"AFFORDABLE"
154580,2021-05-05 00:00:00.000,2021-05-05 09:09:00.000,9,347,3,7.99,"7/20/2021",5125,"AFFORDABLE"
156413,2021-05-19 00:00:00.000,2021-05-19 18:46:00.000,9,162,3,7.99,"7/3/2021",4186,"AFFORDABLE"
157816,2021-06-01 00:00:00.000,2021-06-01 16:32:00.000,9,289,3,7.99,"7/10/2021",4816,"AFFORDABLE"
157916,2021-06-02 00:00:00.000,2021-06-02 18:58:00.000,9,179,3,7.99,"7/25/2021",4256,"AFFORDABLE"
158742,2021-06-09 00:00:00.000,2021-06-09 15:36:00.000,9,131,3,7.99,"8/24/2021",3983,"AFFORDABLE"
158974,2021-06-11 00:00:00.000,2021-06-11 15:41:00.000,9,283,3,7.99,"9/9/2021",4780,"AFFORDABLE"
159400,2021-06-15 00:00:00.000,2021-06-15 15:36:00.000,9,338,3,7.99,"8/19/2021",5070,"AFFORDABLE"
159976,2021-06-22 00:00:00.000,2021-06-22 15:13:00.000,9,248,3,7.99,"9/14/2021",4614,"AFFORDABLE"
160099,2021-06-23 00:00:00.000,2021-06-23 12:09:00.000,9,352,3,7.99,"7/30/2021",5512,"AFFORDABLE"
160337,2021-06-26 00:00:00.000,2021-06-26 14:24:00.000,9,249,3,7.99,"8/24/2021",4617,"AFFORDABLE"
160915,2021-07-01 00:00:00.000,2021-07-01 12:34:00.000,9,385,3,7.99,"9/18/2021",5322,"AFFORDABLE"
161588,2021-07-08 00:00:00.000,2021-07-08 13:04:00.000,9,323,3,7.99,"8/26/2021",4976,"AFFORDABLE"
161607,2021-07-09 00:00:00.000,2021-07-09 14:02:00.000,9,366,3,7.99,"8/28/2021",5202,"AFFORDABLE"
643,2016-04-24 00:00:00.000,2016-04-24 16:05:00.000,9,318,3,7.5,"6/15/2016",4954,"AFFORDABLE"
1084,2016-06-01 00:00:00.000,2016-06-01 17:27:00.000,9,337,3,7.5,"7/28/2016",5597,"AFFORDABLE"
2472,2016-06-25 00:00:00.000,2016-06-25 11:49:00.000,9,277,3,7.5,"8/31/2016",4739,"AFFORDABLE"
3420,2016-07-08 00:00:00.000,2016-07-08 18:23:00.000,9,199,3,7.5,"8/17/2016",4347,"AFFORDABLE"
3659,2016-07-11 00:00:00.000,2016-07-11 14:35:00.000,9,149,3,7.5,"8/27/2016",4078,"AFFORDABLE"
4008,2016-07-15 00:00:00.000,2016-07-15 14:35:00.000,9,280,3,7.5,"9/11/2016",4755,"AFFORDABLE"
5624,2016-08-10 00:00:00.000,2016-08-10 10:48:00.000,9,294,3,7.5,"9/22/2016",4840,"AFFORDABLE"
6107,2016-08-18 00:00:00.000,2016-08-18 12:09:00.000,9,382,3,7.5,"9/23/2016",5334,"AFFORDABLE"
6780,2016-08-30 00:00:00.000,2016-08-30 17:30:00.000,9,379,3,7.5,"10/20/2016",5354,"AFFORDABLE"
7482,2016-09-09 00:00:00.000,2016-09-09 16:55:00.000,9,375,3,7.5,"10/26/2016",5386,"AFFORDABLE"
7483,2016-09-09 00:00:00.000,2016-09-09 16:56:00.000,9,364,3,7.5,"11/24/2016",5194,"AFFORDABLE"
7488,2016-09-09 00:00:00.000,2016-09-09 17:11:00.000,9,299,3,7.5,"11/23/2016",4865,"AFFORDABLE"
7601,2016-09-12 00:00:00.000,2016-09-12 14:39:00.000,9,231,3,7.5,"10/24/2016",4528,"AFFORDABLE"
7942,2016-09-16 00:00:00.000,2016-09-16 17:10:00.000,9,352,3,7.5,"11/19/2016",5149,"AFFORDABLE"
10454,2016-10-21 00:00:00.000,2016-10-21 17:33:00.000,9,366,3,7.5,"12/31/2016",5430,"AFFORDABLE"
10789,2016-10-26 00:00:00.000,2016-10-26 11:39:00.000,9,346,3,7.5,"1/3/2017",5544,"AFFORDABLE"
11151,2016-11-01 00:00:00.000,2016-11-01 10:34:00.000,9,335,3,7.5,"1/27/2017",5050,"AFFORDABLE"
11258,2016-11-02 00:00:00.000,2016-11-02 11:31:00.000,9,212,3,7.5,"1/7/2017",4428,"AFFORDABLE"
12025,2016-11-11 00:00:00.000,2016-11-11 16:48:00.000,9,248,3,7.5,"2/4/2017",4615,"AFFORDABLE"
12032,2016-11-11 00:00:00.000,2016-11-11 17:29:00.000,9,172,3,7.5,"12/27/2016",4234,"AFFORDABLE"
12157,2016-11-14 00:00:00.000,2016-11-14 15:00:00.000,9,279,3,7.5,"12/21/2016",4750,"AFFORDABLE"
12277,2016-11-16 00:00:00.000,2016-11-16 16:19:00.000,9,345,3,7.5,"12/30/2016",5111,"AFFORDABLE"
12278,2016-11-16 00:00:00.000,2016-11-16 16:23:00.000,9,137,3,7.5,"12/20/2016",4013,"AFFORDABLE"
12279,2016-11-16 00:00:00.000,2016-11-16 16:26:00.000,9,285,3,7.5,"12/21/2016",4790,"AFFORDABLE"
12387,2016-11-16 00:00:00.000,2016-11-16 16:04:00.000,9,201,3,7.5,"1/19/2017",4362,"AFFORDABLE"
14258,2016-12-09 00:00:00.000,2016-12-09 17:01:00.000,9,255,3,7.5,"3/3/2017",4666,"AFFORDABLE"
16017,2017-01-06 00:00:00.000,2017-01-06 15:36:00.000,9,276,3,7.5,"2/21/2017",4736,"AFFORDABLE"
16020,2017-01-06 00:00:00.000,2017-01-06 15:40:00.000,9,380,3,7.5,"2/27/2017",5344,"AFFORDABLE"
18120,2017-01-21 00:00:00.000,2017-01-21 16:57:00.000,9,170,3,7.5,"4/9/2017",4229,"AFFORDABLE"
19654,2017-02-04 00:00:00.000,2017-02-04 14:21:00.000,9,338,3,7.5,"3/29/2017",5073,"AFFORDABLE"
19656,2017-02-04 00:00:00.000,2017-02-04 14:44:00.000,9,380,3,7.5,"4/26/2017",5280,"AFFORDABLE"
20241,2017-02-12 00:00:00.000,2017-02-12 18:42:00.000,9,320,3,7.5,"3/14/2017",4960,"AFFORDABLE"
20244,2017-02-12 00:00:00.000,2017-02-12 18:44:00.000,9,307,3,7.5,"4/2/2017",4910,"AFFORDABLE"
20251,2017-02-12 00:00:00.000,2017-02-12 09:28:00.000,9,196,3,7.5,"4/12/2017",4333,"AFFORDABLE"
21513,2017-02-27 00:00:00.000,2017-02-27 18:23:00.000,9,381,3,7.5,"5/13/2017",5289,"AFFORDABLE"
21754,2017-02-28 00:00:00.000,2017-02-28 17:59:00.000,9,249,3,7.5,"5/10/2017",4617,"AFFORDABLE"
21971,2017-03-02 00:00:00.000,2017-03-02 17:15:00.000,9,386,3,7.5,"5/26/2017",5311,"AFFORDABLE"
21991,2017-03-03 00:00:00.000,2017-03-03 17:44:00.000,9,374,3,7.5,"4/10/2017",5241,"AFFORDABLE"
22804,2017-03-09 00:00:00.000,2017-03-09 18:21:00.000,9,366,3,7.5,"4/25/2017",5202,"AFFORDABLE"
22812,2017-03-09 00:00:00.000,2017-03-09 18:34:00.000,9,230,3,7.5,"5/11/2017",4525,"AFFORDABLE"
22925,2017-03-12 00:00:00.000,2017-03-12 15:31:00.000,9,347,3,7.5,"4/19/2017",5535,"AFFORDABLE"
23157,2017-03-12 00:00:00.000,2017-03-12 18:08:00.000,9,315,3,7.5,"5/16/2017",4943,"AFFORDABLE"
23159,2017-03-12 00:00:00.000,2017-03-12 18:30:00.000,9,299,3,7.5,"4/18/2017",4864,"AFFORDABLE"
23160,2017-03-12 00:00:00.000,2017-03-12 18:33:00.000,9,383,3,7.5,"4/24/2017",5298,"AFFORDABLE"
23285,2017-03-13 00:00:00.000,2017-03-13 16:15:00.000,9,327,3,7.5,"4/19/2017",5006,"AFFORDABLE"
23389,2017-03-13 00:00:00.000,2017-03-13 14:47:00.000,9,255,3,7.5,"4/23/2017",4661,"AFFORDABLE"
23861,2017-03-15 00:00:00.000,2017-03-15 17:42:00.000,9,139,3,7.5,"6/7/2017",4019,"AFFORDABLE"
24215,2017-03-16 00:00:00.000,2017-03-16 14:13:00.000,9,376,3,7.5,"4/21/2017",5258,"AFFORDABLE"
24337,2017-03-16 00:00:00.000,2017-03-16 17:55:00.000,9,304,3,7.5,"4/23/2017",4890,"AFFORDABLE"
24682,2017-03-20 00:00:00.000,2017-03-20 12:33:00.000,9,307,3,7.5,"6/3/2017",4910,"AFFORDABLE"
24904,2017-03-20 00:00:00.000,2017-03-20 16:58:00.000,9,124,3,7.5,"6/3/2017",3957,"AFFORDABLE"
25027,2017-03-21 00:00:00.000,2017-03-21 16:12:00.000,9,296,3,7.5,"5/13/2017",4851,"AFFORDABLE"
25617,2017-03-26 00:00:00.000,2017-03-26 11:22:00.000,9,360,3,7.5,"5/18/2017",5181,"AFFORDABLE"
25715,2017-03-26 00:00:00.000,2017-03-26 18:21:00.000,9,345,3,7.5,"6/7/2017",5103,"AFFORDABLE"
26498,2017-04-03 00:00:00.000,2017-04-03 09:40:00.000,9,358,3,7.5,"5/26/2017",5172,"AFFORDABLE"
28403,2017-04-23 00:00:00.000,2017-04-23 14:19:00.000,9,379,3,7.5,"7/22/2017",5349,"AFFORDABLE"
28520,2017-05-04 00:00:00.000,2017-05-04 14:36:00.000,9,239,3,7.5,"6/19/2017",4562,"AFFORDABLE"
28761,2017-04-25 00:00:00.000,2017-04-25 10:46:00.000,9,355,3,7.5,"7/19/2017",5494,"AFFORDABLE"
28988,2017-04-29 00:00:00.000,2017-04-29 18:37:00.000,9,224,3,7.5,"6/4/2017",4486,"AFFORDABLE"
30377,2017-05-25 00:00:00.000,2017-05-25 11:15:00.000,9,256,3,7.5,"8/1/2017",4668,"AFFORDABLE"
