Data_venda,Ano,Trimestre,Mês,Nome do Mês,Semana do Ano,Dia,Nome do Dia
2017-10-06 00:00:00.000,2017,"T4",10,"outubro",40,6,"sexta-feira"
2017-10-07 00:00:00.000,2017,"T4",10,"outubro",40,7,"sábado"
2017-10-08 00:00:00.000,2017,"T4",10,"outubro",41,8,"domingo"
2017-10-09 00:00:00.000,2017,"T4",10,"outubro",41,9,"segunda-feira"
2017-10-10 00:00:00.000,2017,"T4",10,"outubro",41,10,"terça-feira"
2017-10-11 00:00:00.000,2017,"T4",10,"outubro",41,11,"quarta-feira"
2017-10-12 00:00:00.000,2017,"T4",10,"outubro",41,12,"quinta-feira"
2017-10-13 00:00:00.000,2017,"T4",10,"outubro",41,13,"sexta-feira"
2017-10-14 00:00:00.000,2017,"T4",10,"outubro",41,14,"sábado"
2017-10-15 00:00:00.000,2017,"T4",10,"outubro",42,15,"domingo"
2017-10-16 00:00:00.000,2017,"T4",10,"outubro",42,16,"segunda-feira"
2017-10-17 00:00:00.000,2017,"T4",10,"outubro",42,17,"terça-feira"
2017-10-18 00:00:00.000,2017,"T4",10,"outubro",42,18,"quarta-feira"
2017-10-19 00:00:00.000,2017,"T4",10,"outubro",42,19,"quinta-feira"
2017-10-20 00:00:00.000,2017,"T4",10,"outubro",42,20,"sexta-feira"
2017-10-21 00:00:00.000,2017,"T4",10,"outubro",42,21,"sábado"
2017-10-22 00:00:00.000,2017,"T4",10,"outubro",43,22,"domingo"
2017-10-23 00:00:00.000,2017,"T4",10,"outubro",43,23,"segunda-feira"
2017-10-24 00:00:00.000,2017,"T4",10,"outubro",43,24,"terça-feira"
2017-10-25 00:00:00.000,2017,"T4",10,"outubro",43,25,"quarta-feira"
2017-10-26 00:00:00.000,2017,"T4",10,"outubro",43,26,"quinta-feira"
2017-10-27 00:00:00.000,2017,"T4",10,"outubro",43,27,"sexta-feira"
2017-10-28 00:00:00.000,2017,"T4",10,"outubro",43,28,"sábado"
2017-10-29 00:00:00.000,2017,"T4",10,"outubro",44,29,"domingo"
2017-10-30 00:00:00.000,2017,"T4",10,"outubro",44,30,"segunda-feira"
2017-10-31 00:00:00.000,2017,"T4",10,"outubro",44,31,"terça-feira"
2018-10-01 00:00:00.000,2018,"T4",10,"outubro",40,1,"segunda-feira"
2018-10-02 00:00:00.000,2018,"T4",10,"outubro",40,2,"terça-feira"
2018-10-03 00:00:00.000,2018,"T4",10,"outubro",40,3,"quarta-feira"
2018-10-04 00:00:00.000,2018,"T4",10,"outubro",40,4,"quinta-feira"
2018-10-05 00:00:00.000,2018,"T4",10,"outubro",40,5,"sexta-feira"
2018-10-06 00:00:00.000,2018,"T4",10,"outubro",40,6,"sábado"
2018-10-07 00:00:00.000,2018,"T4",10,"outubro",41,7,"domingo"
2018-10-08 00:00:00.000,2018,"T4",10,"outubro",41,8,"segunda-feira"
2018-10-09 00:00:00.000,2018,"T4",10,"outubro",41,9,"terça-feira"
2018-10-10 00:00:00.000,2018,"T4",10,"outubro",41,10,"quarta-feira"
2018-10-11 00:00:00.000,2018,"T4",10,"outubro",41,11,"quinta-feira"
2018-10-12 00:00:00.000,2018,"T4",10,"outubro",41,12,"sexta-feira"
2018-10-13 00:00:00.000,2018,"T4",10,"outubro",41,13,"sábado"
2018-10-14 00:00:00.000,2018,"T4",10,"outubro",42,14,"domingo"
2018-10-15 00:00:00.000,2018,"T4",10,"outubro",42,15,"segunda-feira"
2018-10-16 00:00:00.000,2018,"T4",10,"outubro",42,16,"terça-feira"
2018-10-17 00:00:00.000,2018,"T4",10,"outubro",42,17,"quarta-feira"
2018-10-18 00:00:00.000,2018,"T4",10,"outubro",42,18,"quinta-feira"
2018-10-19 00:00:00.000,2018,"T4",10,"outubro",42,19,"sexta-feira"
2018-10-20 00:00:00.000,2018,"T4",10,"outubro",42,20,"sábado"
2018-10-21 00:00:00.000,2018,"T4",10,"outubro",43,21,"domingo"
2018-10-22 00:00:00.000,2018,"T4",10,"outubro",43,22,"segunda-feira"
2018-10-23 00:00:00.000,2018,"T4",10,"outubro",43,23,"terça-feira"
2018-10-24 00:00:00.000,2018,"T4",10,"outubro",43,24,"quarta-feira"
2018-10-25 00:00:00.000,2018,"T4",10,"outubro",43,25,"quinta-feira"
2018-10-26 00:00:00.000,2018,"T4",10,"outubro",43,26,"sexta-feira"
2018-10-27 00:00:00.000,2018,"T4",10,"outubro",43,27,"sábado"
2018-10-28 00:00:00.000,2018,"T4",10,"outubro",44,28,"domingo"
2018-10-29 00:00:00.000,2018,"T4",10,"outubro",44,29,"segunda-feira"
2018-10-30 00:00:00.000,2018,"T4",10,"outubro",44,30,"terça-feira"
2018-10-31 00:00:00.000,2018,"T4",10,"outubro",44,31,"quarta-feira"
2015-05-01 00:00:00.000,2015,"T2",5,"maio",18,1,"sexta-feira"
2015-05-02 00:00:00.000,2015,"T2",5,"maio",18,2,"sábado"
2015-05-03 00:00:00.000,2015,"T2",5,"maio",19,3,"domingo"
2015-05-04 00:00:00.000,2015,"T2",5,"maio",19,4,"segunda-feira"
2015-05-05 00:00:00.000,2015,"T2",5,"maio",19,5,"terça-feira"
2015-05-06 00:00:00.000,2015,"T2",5,"maio",19,6,"quarta-feira"
2015-05-07 00:00:00.000,2015,"T2",5,"maio",19,7,"quinta-feira"
2015-05-08 00:00:00.000,2015,"T2",5,"maio",19,8,"sexta-feira"
2015-05-09 00:00:00.000,2015,"T2",5,"maio",19,9,"sábado"
2015-05-10 00:00:00.000,2015,"T2",5,"maio",20,10,"domingo"
2015-05-11 00:00:00.000,2015,"T2",5,"maio",20,11,"segunda-feira"
2015-05-12 00:00:00.000,2015,"T2",5,"maio",20,12,"terça-feira"
2015-05-13 00:00:00.000,2015,"T2",5,"maio",20,13,"quarta-feira"
2015-05-14 00:00:00.000,2015,"T2",5,"maio",20,14,"quinta-feira"
2015-05-15 00:00:00.000,2015,"T2",5,"maio",20,15,"sexta-feira"
2015-05-16 00:00:00.000,2015,"T2",5,"maio",20,16,"sábado"
2015-05-17 00:00:00.000,2015,"T2",5,"maio",21,17,"domingo"
2015-05-18 00:00:00.000,2015,"T2",5,"maio",21,18,"segunda-feira"
2015-05-19 00:00:00.000,2015,"T2",5,"maio",21,19,"terça-feira"
2015-05-20 00:00:00.000,2015,"T2",5,"maio",21,20,"quarta-feira"
2015-05-21 00:00:00.000,2015,"T2",5,"maio",21,21,"quinta-feira"
2015-05-22 00:00:00.000,2015,"T2",5,"maio",21,22,"sexta-feira"
2015-05-23 00:00:00.000,2015,"T2",5,"maio",21,23,"sábado"
2015-05-24 00:00:00.000,2015,"T2",5,"maio",22,24,"domingo"
2015-05-25 00:00:00.000,2015,"T2",5,"maio",22,25,"segunda-feira"
2015-05-26 00:00:00.000,2015,"T2",5,"maio",22,26,"terça-feira"
2015-05-27 00:00:00.000,2015,"T2",5,"maio",22,27,"quarta-feira"
2015-05-28 00:00:00.000,2015,"T2",5,"maio",22,28,"quinta-feira"
2015-05-29 00:00:00.000,2015,"T2",5,"maio",22,29,"sexta-feira"
2015-05-30 00:00:00.000,2015,"T2",5,"maio",22,30,"sábado"
2015-05-31 00:00:00.000,2015,"T2",5,"maio",23,31,"domingo"
2016-05-01 00:00:00.000,2016,"T2",5,"maio",19,1,"domingo"
2016-05-02 00:00:00.000,2016,"T2",5,"maio",19,2,"segunda-feira"
2016-05-03 00:00:00.000,2016,"T2",5,"maio",19,3,"terça-feira"
2016-05-04 00:00:00.000,2016,"T2",5,"maio",19,4,"quarta-feira"
2016-05-05 00:00:00.000,2016,"T2",5,"maio",19,5,"quinta-feira"
2016-05-06 00:00:00.000,2016,"T2",5,"maio",19,6,"sexta-feira"
2016-05-07 00:00:00.000,2016,"T2",5,"maio",19,7,"sábado"
2016-05-08 00:00:00.000,2016,"T2",5,"maio",20,8,"domingo"
2016-05-09 00:00:00.000,2016,"T2",5,"maio",20,9,"segunda-feira"
2016-05-10 00:00:00.000,2016,"T2",5,"maio",20,10,"terça-feira"
2016-05-11 00:00:00.000,2016,"T2",5,"maio",20,11,"quarta-feira"
2016-05-12 00:00:00.000,2016,"T2",5,"maio",20,12,"quinta-feira"
2016-05-13 00:00:00.000,2016,"T2",5,"maio",20,13,"sexta-feira"
2016-05-14 00:00:00.000,2016,"T2",5,"maio",20,14,"sábado"
2016-05-15 00:00:00.000,2016,"T2",5,"maio",21,15,"domingo"
2016-05-16 00:00:00.000,2016,"T2",5,"maio",21,16,"segunda-feira"
2016-05-17 00:00:00.000,2016,"T2",5,"maio",21,17,"terça-feira"
2016-05-18 00:00:00.000,2016,"T2",5,"maio",21,18,"quarta-feira"
2016-05-19 00:00:00.000,2016,"T2",5,"maio",21,19,"quinta-feira"
2016-05-20 00:00:00.000,2016,"T2",5,"maio",21,20,"sexta-feira"
2016-05-21 00:00:00.000,2016,"T2",5,"maio",21,21,"sábado"
2016-05-22 00:00:00.000,2016,"T2",5,"maio",22,22,"domingo"
2016-05-23 00:00:00.000,2016,"T2",5,"maio",22,23,"segunda-feira"
2016-05-24 00:00:00.000,2016,"T2",5,"maio",22,24,"terça-feira"
2016-05-25 00:00:00.000,2016,"T2",5,"maio",22,25,"quarta-feira"
2016-05-26 00:00:00.000,2016,"T2",5,"maio",22,26,"quinta-feira"
2016-05-27 00:00:00.000,2016,"T2",5,"maio",22,27,"sexta-feira"
2016-05-28 00:00:00.000,2016,"T2",5,"maio",22,28,"sábado"
2016-05-29 00:00:00.000,2016,"T2",5,"maio",23,29,"domingo"
2016-05-30 00:00:00.000,2016,"T2",5,"maio",23,30,"segunda-feira"
2016-05-31 00:00:00.000,2016,"T2",5,"maio",23,31,"terça-feira"
2017-05-01 00:00:00.000,2017,"T2",5,"maio",18,1,"segunda-feira"
2017-05-02 00:00:00.000,2017,"T2",5,"maio",18,2,"terça-feira"
2017-05-03 00:00:00.000,2017,"T2",5,"maio",18,3,"quarta-feira"
2017-05-04 00:00:00.000,2017,"T2",5,"maio",18,4,"quinta-feira"
2017-05-05 00:00:00.000,2017,"T2",5,"maio",18,5,"sexta-feira"
2017-05-06 00:00:00.000,2017,"T2",5,"maio",18,6,"sábado"
2017-05-07 00:00:00.000,2017,"T2",5,"maio",19,7,"domingo"
2017-05-08 00:00:00.000,2017,"T2",5,"maio",19,8,"segunda-feira"
2017-05-09 00:00:00.000,2017,"T2",5,"maio",19,9,"terça-feira"
2017-05-10 00:00:00.000,2017,"T2",5,"maio",19,10,"quarta-feira"
2017-05-11 00:00:00.000,2017,"T2",5,"maio",19,11,"quinta-feira"
2017-05-12 00:00:00.000,2017,"T2",5,"maio",19,12,"sexta-feira"
2017-05-13 00:00:00.000,2017,"T2",5,"maio",19,13,"sábado"
2017-05-14 00:00:00.000,2017,"T2",5,"maio",20,14,"domingo"
2017-05-15 00:00:00.000,2017,"T2",5,"maio",20,15,"segunda-feira"
2017-05-16 00:00:00.000,2017,"T2",5,"maio",20,16,"terça-feira"
2017-05-17 00:00:00.000,2017,"T2",5,"maio",20,17,"quarta-feira"
2017-05-18 00:00:00.000,2017,"T2",5,"maio",20,18,"quinta-feira"
2017-05-19 00:00:00.000,2017,"T2",5,"maio",20,19,"sexta-feira"
2017-05-20 00:00:00.000,2017,"T2",5,"maio",20,20,"sábado"
2017-05-21 00:00:00.000,2017,"T2",5,"maio",21,21,"domingo"
2017-05-22 00:00:00.000,2017,"T2",5,"maio",21,22,"segunda-feira"
2017-05-23 00:00:00.000,2017,"T2",5,"maio",21,23,"terça-feira"
2017-05-24 00:00:00.000,2017,"T2",5,"maio",21,24,"quarta-feira"
2017-05-25 00:00:00.000,2017,"T2",5,"maio",21,25,"quinta-feira"
2017-05-26 00:00:00.000,2017,"T2",5,"maio",21,26,"sexta-feira"
2017-05-27 00:00:00.000,2017,"T2",5,"maio",21,27,"sábado"
2017-05-28 00:00:00.000,2017,"T2",5,"maio",22,28,"domingo"
2017-05-29 00:00:00.000,2017,"T2",5,"maio",22,29,"segunda-feira"
2017-05-30 00:00:00.000,2017,"T2",5,"maio",22,30,"terça-feira"
2017-05-31 00:00:00.000,2017,"T2",5,"maio",22,31,"quarta-feira"
2018-05-01 00:00:00.000,2018,"T2",5,"maio",18,1,"terça-feira"
2018-05-02 00:00:00.000,2018,"T2",5,"maio",18,2,"quarta-feira"
2018-05-03 00:00:00.000,2018,"T2",5,"maio",18,3,"quinta-feira"
2018-05-04 00:00:00.000,2018,"T2",5,"maio",18,4,"sexta-feira"
2018-05-05 00:00:00.000,2018,"T2",5,"maio",18,5,"sábado"
2018-05-06 00:00:00.000,2018,"T2",5,"maio",19,6,"domingo"
2018-05-07 00:00:00.000,2018,"T2",5,"maio",19,7,"segunda-feira"
2018-05-08 00:00:00.000,2018,"T2",5,"maio",19,8,"terça-feira"
2018-05-09 00:00:00.000,2018,"T2",5,"maio",19,9,"quarta-feira"
2018-05-10 00:00:00.000,2018,"T2",5,"maio",19,10,"quinta-feira"
2018-05-11 00:00:00.000,2018,"T2",5,"maio",19,11,"sexta-feira"
2018-05-12 00:00:00.000,2018,"T2",5,"maio",19,12,"sábado"
2018-05-13 00:00:00.000,2018,"T2",5,"maio",20,13,"domingo"
2018-05-14 00:00:00.000,2018,"T2",5,"maio",20,14,"segunda-feira"
2018-05-15 00:00:00.000,2018,"T2",5,"maio",20,15,"terça-feira"
2018-05-16 00:00:00.000,2018,"T2",5,"maio",20,16,"quarta-feira"
2018-05-17 00:00:00.000,2018,"T2",5,"maio",20,17,"quinta-feira"
2018-05-18 00:00:00.000,2018,"T2",5,"maio",20,18,"sexta-feira"
2018-05-19 00:00:00.000,2018,"T2",5,"maio",20,19,"sábado"
2018-05-20 00:00:00.000,2018,"T2",5,"maio",21,20,"domingo"
2018-05-21 00:00:00.000,2018,"T2",5,"maio",21,21,"segunda-feira"
2018-05-22 00:00:00.000,2018,"T2",5,"maio",21,22,"terça-feira"
2018-05-23 00:00:00.000,2018,"T2",5,"maio",21,23,"quarta-feira"
2018-05-24 00:00:00.000,2018,"T2",5,"maio",21,24,"quinta-feira"
2018-05-25 00:00:00.000,2018,"T2",5,"maio",21,25,"sexta-feira"
2018-05-26 00:00:00.000,2018,"T2",5,"maio",21,26,"sábado"
2018-05-27 00:00:00.000,2018,"T2",5,"maio",22,27,"domingo"
2018-05-28 00:00:00.000,2018,"T2",5,"maio",22,28,"segunda-feira"
2018-05-29 00:00:00.000,2018,"T2",5,"maio",22,29,"terça-feira"
2018-05-30 00:00:00.000,2018,"T2",5,"maio",22,30,"quarta-feira"
2018-05-31 00:00:00.000,2018,"T2",5,"maio",22,31,"quinta-feira"
2015-04-01 00:00:00.000,2015,"T2",4,"abril",14,1,"quarta-feira"
2015-04-02 00:00:00.000,2015,"T2",4,"abril",14,2,"quinta-feira"
2015-04-03 00:00:00.000,2015,"T2",4,"abril",14,3,"sexta-feira"
2015-04-04 00:00:00.000,2015,"T2",4,"abril",14,4,"sábado"
2015-04-05 00:00:00.000,2015,"T2",4,"abril",15,5,"domingo"
2015-04-06 00:00:00.000,2015,"T2",4,"abril",15,6,"segunda-feira"
2015-04-07 00:00:00.000,2015,"T2",4,"abril",15,7,"terça-feira"
2015-04-08 00:00:00.000,2015,"T2",4,"abril",15,8,"quarta-feira"
2015-04-09 00:00:00.000,2015,"T2",4,"abril",15,9,"quinta-feira"
2015-04-10 00:00:00.000,2015,"T2",4,"abril",15,10,"sexta-feira"
2015-04-11 00:00:00.000,2015,"T2",4,"abril",15,11,"sábado"
2015-04-12 00:00:00.000,2015,"T2",4,"abril",16,12,"domingo"
2015-04-13 00:00:00.000,2015,"T2",4,"abril",16,13,"segunda-feira"
2015-04-14 00:00:00.000,2015,"T2",4,"abril",16,14,"terça-feira"
2015-04-15 00:00:00.000,2015,"T2",4,"abril",16,15,"quarta-feira"
2015-04-16 00:00:00.000,2015,"T2",4,"abril",16,16,"quinta-feira"
2015-04-17 00:00:00.000,2015,"T2",4,"abril",16,17,"sexta-feira"
2015-04-18 00:00:00.000,2015,"T2",4,"abril",16,18,"sábado"
2015-04-19 00:00:00.000,2015,"T2",4,"abril",17,19,"domingo"
2015-04-20 00:00:00.000,2015,"T2",4,"abril",17,20,"segunda-feira"
2015-04-21 00:00:00.000,2015,"T2",4,"abril",17,21,"terça-feira"
2015-04-22 00:00:00.000,2015,"T2",4,"abril",17,22,"quarta-feira"
2015-04-23 00:00:00.000,2015,"T2",4,"abril",17,23,"quinta-feira"
2015-04-24 00:00:00.000,2015,"T2",4,"abril",17,24,"sexta-feira"
2015-04-25 00:00:00.000,2015,"T2",4,"abril",17,25,"sábado"
2015-04-26 00:00:00.000,2015,"T2",4,"abril",18,26,"domingo"
2015-04-27 00:00:00.000,2015,"T2",4,"abril",18,27,"segunda-feira"
2015-04-28 00:00:00.000,2015,"T2",4,"abril",18,28,"terça-feira"
2015-04-29 00:00:00.000,2015,"T2",4,"abril",18,29,"quarta-feira"
2015-04-30 00:00:00.000,2015,"T2",4,"abril",18,30,"quinta-feira"
2016-04-01 00:00:00.000,2016,"T2",4,"abril",14,1,"sexta-feira"
2016-04-02 00:00:00.000,2016,"T2",4,"abril",14,2,"sábado"
2016-04-03 00:00:00.000,2016,"T2",4,"abril",15,3,"domingo"
2016-04-04 00:00:00.000,2016,"T2",4,"abril",15,4,"segunda-feira"
2016-04-05 00:00:00.000,2016,"T2",4,"abril",15,5,"terça-feira"
2016-04-06 00:00:00.000,2016,"T2",4,"abril",15,6,"quarta-feira"
2016-04-07 00:00:00.000,2016,"T2",4,"abril",15,7,"quinta-feira"
2016-04-08 00:00:00.000,2016,"T2",4,"abril",15,8,"sexta-feira"
2016-04-09 00:00:00.000,2016,"T2",4,"abril",15,9,"sábado"
2016-04-10 00:00:00.000,2016,"T2",4,"abril",16,10,"domingo"
2016-04-11 00:00:00.000,2016,"T2",4,"abril",16,11,"segunda-feira"
2016-04-12 00:00:00.000,2016,"T2",4,"abril",16,12,"terça-feira"
2016-04-13 00:00:00.000,2016,"T2",4,"abril",16,13,"quarta-feira"
2016-04-14 00:00:00.000,2016,"T2",4,"abril",16,14,"quinta-feira"
2016-04-15 00:00:00.000,2016,"T2",4,"abril",16,15,"sexta-feira"
2016-04-16 00:00:00.000,2016,"T2",4,"abril",16,16,"sábado"
2016-04-17 00:00:00.000,2016,"T2",4,"abril",17,17,"domingo"
2016-04-18 00:00:00.000,2016,"T2",4,"abril",17,18,"segunda-feira"
2016-04-19 00:00:00.000,2016,"T2",4,"abril",17,19,"terça-feira"
2016-04-20 00:00:00.000,2016,"T2",4,"abril",17,20,"quarta-feira"
2016-04-21 00:00:00.000,2016,"T2",4,"abril",17,21,"quinta-feira"
2016-04-22 00:00:00.000,2016,"T2",4,"abril",17,22,"sexta-feira"
2016-04-23 00:00:00.000,2016,"T2",4,"abril",17,23,"sábado"
2016-04-24 00:00:00.000,2016,"T2",4,"abril",18,24,"domingo"
2016-04-25 00:00:00.000,2016,"T2",4,"abril",18,25,"segunda-feira"
2016-04-26 00:00:00.000,2016,"T2",4,"abril",18,26,"terça-feira"
2016-04-27 00:00:00.000,2016,"T2",4,"abril",18,27,"quarta-feira"
2016-04-28 00:00:00.000,2016,"T2",4,"abril",18,28,"quinta-feira"
2016-04-29 00:00:00.000,2016,"T2",4,"abril",18,29,"sexta-feira"
2016-04-30 00:00:00.000,2016,"T2",4,"abril",18,30,"sábado"
2017-04-01 00:00:00.000,2017,"T2",4,"abril",13,1,"sábado"
2017-04-02 00:00:00.000,2017,"T2",4,"abril",14,2,"domingo"
2017-04-03 00:00:00.000,2017,"T2",4,"abril",14,3,"segunda-feira"
2017-04-04 00:00:00.000,2017,"T2",4,"abril",14,4,"terça-feira"
2017-04-05 00:00:00.000,2017,"T2",4,"abril",14,5,"quarta-feira"
2017-04-06 00:00:00.000,2017,"T2",4,"abril",14,6,"quinta-feira"
2017-04-07 00:00:00.000,2017,"T2",4,"abril",14,7,"sexta-feira"
2017-04-08 00:00:00.000,2017,"T2",4,"abril",14,8,"sábado"
2017-04-09 00:00:00.000,2017,"T2",4,"abril",15,9,"domingo"
2017-04-10 00:00:00.000,2017,"T2",4,"abril",15,10,"segunda-feira"
2017-04-11 00:00:00.000,2017,"T2",4,"abril",15,11,"terça-feira"
2017-04-12 00:00:00.000,2017,"T2",4,"abril",15,12,"quarta-feira"
2017-04-13 00:00:00.000,2017,"T2",4,"abril",15,13,"quinta-feira"
2017-04-14 00:00:00.000,2017,"T2",4,"abril",15,14,"sexta-feira"
2017-04-15 00:00:00.000,2017,"T2",4,"abril",15,15,"sábado"
2017-04-16 00:00:00.000,2017,"T2",4,"abril",16,16,"domingo"
2017-04-17 00:00:00.000,2017,"T2",4,"abril",16,17,"segunda-feira"
2017-04-18 00:00:00.000,2017,"T2",4,"abril",16,18,"terça-feira"
2017-04-19 00:00:00.000,2017,"T2",4,"abril",16,19,"quarta-feira"
2017-04-20 00:00:00.000,2017,"T2",4,"abril",16,20,"quinta-feira"
2017-04-21 00:00:00.000,2017,"T2",4,"abril",16,21,"sexta-feira"
2017-04-22 00:00:00.000,2017,"T2",4,"abril",16,22,"sábado"
2017-04-23 00:00:00.000,2017,"T2",4,"abril",17,23,"domingo"
2017-04-24 00:00:00.000,2017,"T2",4,"abril",17,24,"segunda-feira"
2017-04-25 00:00:00.000,2017,"T2",4,"abril",17,25,"terça-feira"
2017-04-26 00:00:00.000,2017,"T2",4,"abril",17,26,"quarta-feira"
2017-04-27 00:00:00.000,2017,"T2",4,"abril",17,27,"quinta-feira"
2017-04-28 00:00:00.000,2017,"T2",4,"abril",17,28,"sexta-feira"
2017-04-29 00:00:00.000,2017,"T2",4,"abril",17,29,"sábado"
2017-04-30 00:00:00.000,2017,"T2",4,"abril",18,30,"domingo"
2018-04-01 00:00:00.000,2018,"T2",4,"abril",14,1,"domingo"
2018-04-02 00:00:00.000,2018,"T2",4,"abril",14,2,"segunda-feira"
2018-04-03 00:00:00.000,2018,"T2",4,"abril",14,3,"terça-feira"
2018-04-04 00:00:00.000,2018,"T2",4,"abril",14,4,"quarta-feira"
2018-04-05 00:00:00.000,2018,"T2",4,"abril",14,5,"quinta-feira"
2018-04-06 00:00:00.000,2018,"T2",4,"abril",14,6,"sexta-feira"
2018-04-07 00:00:00.000,2018,"T2",4,"abril",14,7,"sábado"
2018-04-08 00:00:00.000,2018,"T2",4,"abril",15,8,"domingo"
2018-04-09 00:00:00.000,2018,"T2",4,"abril",15,9,"segunda-feira"
2018-04-10 00:00:00.000,2018,"T2",4,"abril",15,10,"terça-feira"
2018-04-11 00:00:00.000,2018,"T2",4,"abril",15,11,"quarta-feira"
2018-04-12 00:00:00.000,2018,"T2",4,"abril",15,12,"quinta-feira"
2018-04-13 00:00:00.000,2018,"T2",4,"abril",15,13,"sexta-feira"
2018-04-14 00:00:00.000,2018,"T2",4,"abril",15,14,"sábado"
2018-04-15 00:00:00.000,2018,"T2",4,"abril",16,15,"domingo"
2018-04-16 00:00:00.000,2018,"T2",4,"abril",16,16,"segunda-feira"
2018-04-17 00:00:00.000,2018,"T2",4,"abril",16,17,"terça-feira"
2018-04-18 00:00:00.000,2018,"T2",4,"abril",16,18,"quarta-feira"
2018-04-19 00:00:00.000,2018,"T2",4,"abril",16,19,"quinta-feira"
2018-04-20 00:00:00.000,2018,"T2",4,"abril",16,20,"sexta-feira"
2018-04-21 00:00:00.000,2018,"T2",4,"abril",16,21,"sábado"
2018-04-22 00:00:00.000,2018,"T2",4,"abril",17,22,"domingo"
2018-04-23 00:00:00.000,2018,"T2",4,"abril",17,23,"segunda-feira"
2018-04-24 00:00:00.000,2018,"T2",4,"abril",17,24,"terça-feira"
2018-04-25 00:00:00.000,2018,"T2",4,"abril",17,25,"quarta-feira"
2018-04-26 00:00:00.000,2018,"T2",4,"abril",17,26,"quinta-feira"
2018-04-27 00:00:00.000,2018,"T2",4,"abril",17,27,"sexta-feira"
2018-04-28 00:00:00.000,2018,"T2",4,"abril",17,28,"sábado"
2018-04-29 00:00:00.000,2018,"T2",4,"abril",18,29,"domingo"
2018-04-30 00:00:00.000,2018,"T2",4,"abril",18,30,"segunda-feira"
2015-06-01 00:00:00.000,2015,"T2",6,"junho",23,1,"segunda-feira"
2015-06-02 00:00:00.000,2015,"T2",6,"junho",23,2,"terça-feira"
2015-06-03 00:00:00.000,2015,"T2",6,"junho",23,3,"quarta-feira"
2015-06-04 00:00:00.000,2015,"T2",6,"junho",23,4,"quinta-feira"
2015-06-05 00:00:00.000,2015,"T2",6,"junho",23,5,"sexta-feira"
2015-06-06 00:00:00.000,2015,"T2",6,"junho",23,6,"sábado"
2015-06-07 00:00:00.000,2015,"T2",6,"junho",24,7,"domingo"
2015-06-08 00:00:00.000,2015,"T2",6,"junho",24,8,"segunda-feira"
2015-06-09 00:00:00.000,2015,"T2",6,"junho",24,9,"terça-feira"
2015-06-10 00:00:00.000,2015,"T2",6,"junho",24,10,"quarta-feira"
2015-06-11 00:00:00.000,2015,"T2",6,"junho",24,11,"quinta-feira"
2015-06-12 00:00:00.000,2015,"T2",6,"junho",24,12,"sexta-feira"
2015-06-13 00:00:00.000,2015,"T2",6,"junho",24,13,"sábado"
2015-06-14 00:00:00.000,2015,"T2",6,"junho",25,14,"domingo"
2015-06-15 00:00:00.000,2015,"T2",6,"junho",25,15,"segunda-feira"
2015-06-16 00:00:00.000,2015,"T2",6,"junho",25,16,"terça-feira"
2015-06-17 00:00:00.000,2015,"T2",6,"junho",25,17,"quarta-feira"
2015-06-18 00:00:00.000,2015,"T2",6,"junho",25,18,"quinta-feira"
2015-06-19 00:00:00.000,2015,"T2",6,"junho",25,19,"sexta-feira"
2015-06-20 00:00:00.000,2015,"T2",6,"junho",25,20,"sábado"
2015-06-21 00:00:00.000,2015,"T2",6,"junho",26,21,"domingo"
2015-06-22 00:00:00.000,2015,"T2",6,"junho",26,22,"segunda-feira"
2015-06-23 00:00:00.000,2015,"T2",6,"junho",26,23,"terça-feira"
2015-06-24 00:00:00.000,2015,"T2",6,"junho",26,24,"quarta-feira"
2015-06-25 00:00:00.000,2015,"T2",6,"junho",26,25,"quinta-feira"
2015-06-26 00:00:00.000,2015,"T2",6,"junho",26,26,"sexta-feira"
2015-06-27 00:00:00.000,2015,"T2",6,"junho",26,27,"sábado"
2015-06-28 00:00:00.000,2015,"T2",6,"junho",27,28,"domingo"
2015-06-29 00:00:00.000,2015,"T2",6,"junho",27,29,"segunda-feira"
2015-06-30 00:00:00.000,2015,"T2",6,"junho",27,30,"terça-feira"
2016-06-01 00:00:00.000,2016,"T2",6,"junho",23,1,"quarta-feira"
2016-06-02 00:00:00.000,2016,"T2",6,"junho",23,2,"quinta-feira"
2016-06-03 00:00:00.000,2016,"T2",6,"junho",23,3,"sexta-feira"
2016-06-04 00:00:00.000,2016,"T2",6,"junho",23,4,"sábado"
2016-06-05 00:00:00.000,2016,"T2",6,"junho",24,5,"domingo"
2016-06-06 00:00:00.000,2016,"T2",6,"junho",24,6,"segunda-feira"
2016-06-07 00:00:00.000,2016,"T2",6,"junho",24,7,"terça-feira"
2016-06-08 00:00:00.000,2016,"T2",6,"junho",24,8,"quarta-feira"
2016-06-09 00:00:00.000,2016,"T2",6,"junho",24,9,"quinta-feira"
2016-06-10 00:00:00.000,2016,"T2",6,"junho",24,10,"sexta-feira"
2016-06-11 00:00:00.000,2016,"T2",6,"junho",24,11,"sábado"
2016-06-12 00:00:00.000,2016,"T2",6,"junho",25,12,"domingo"
2016-06-13 00:00:00.000,2016,"T2",6,"junho",25,13,"segunda-feira"
2016-06-14 00:00:00.000,2016,"T2",6,"junho",25,14,"terça-feira"
2016-06-15 00:00:00.000,2016,"T2",6,"junho",25,15,"quarta-feira"
2016-06-16 00:00:00.000,2016,"T2",6,"junho",25,16,"quinta-feira"
