Year,Month,AGID,Incident Number,Incident Date,Reported Date Flag,Incident Hour,Cleared Except,Cargo Theft,Offense,Offense Name,Offense Category,Location,Attempt Complete,Method Entry,Premises Entered,Criminal Act,Bias,Weapon,Suspect Using,Victim Seq.,Victim Type,Victim Gender,Victim Race,Victim Ethnicity,victim Age,Victim Injury,Offender Seq.,Offender Gender,Offender Race,Offender Ethnicity,Offender Age,Relationship,Property Loss,Property Desc.,Drug Name,Estimated Drug Qty.,Drug Measure,Stolen,Recovered,Arrestee Seq.,Arrest Number,Arrest Date,Arrestee Age,Arrest Gender,Arrestee Race,Arrestee Enthnicity,Resident Code,Under-18,Clearance Ind,Multiple Indicator,Arrest Offense,Arrest Type,Arrest Weapon,Arrest Offense Name,Arrest Offense Category
2014,2,"MU5025755","1402047820",2014-02-04 00:00:00.000,"R",18,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","F","B","N",39,"-",0,"","NA","",0,"","Burned","16-Household Goods","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,2,"MU5025755","1402047820",2014-02-04 00:00:00.000,"R",18,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","F","B","N",39,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,2,"MU5027755","14-013094-08",2014-02-28 00:00:00.000,"",22,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",2,"Business","","NA","",0,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5705955","14-8735-OF",2014-03-22 00:00:00.000,"",2,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","M","W","N",48,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5705955","14-8735-OF",2014-03-22 00:00:00.000,"",2,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","M","W","N",48,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5225655","14004530",2014-03-07 00:00:00.000,"",19,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Government","","NA","",0,"-",0,"","NA","",0,"","Burned","30-Structure/ Other residence","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5225655","14004530",2014-03-07 00:00:00.000,"",19,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Government","","NA","",0,"-",0,"","NA","",0,"","Stolen/Etc","88-Pending Inventory","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5025755","1403247821",2014-03-24 00:00:00.000,"R",16,"N-Not Applicable","","200-Arson","Arson","20","50-Park/Playground","C","",0,"-","88-None","-","N-Not Applicable",2,"Business","","NA","",0,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5025755","1403247821",2014-03-24 00:00:00.000,"R",16,"N-Not Applicable","","200-Arson","Arson","20","50-Park/Playground","C","",0,"-","88-None","-","N-Not Applicable",2,"Business","","NA","",0,"-",0,"","NA","",0,"","Destroyed/Damaged/Vandalized","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5025755","1403247821",2014-03-24 00:00:00.000,"R",16,"N-Not Applicable","","200-Arson","Arson","20","50-Park/Playground","C","",0,"-","88-None","-","N-Not Applicable",2,"Business","","NA","",0,"-",0,"","NA","",0,"","Destroyed/Damaged/Vandalized","34-Structure/ Storage","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5225655","14005751",2014-03-23 00:00:00.000,"",22,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","U","U","",20,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5225655","14005751",2014-03-23 00:00:00.000,"",22,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",3,"Individual","U","U","",30,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5225655","14006150",2014-03-28 00:00:00.000,"",21,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Government","","NA","",0,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5225655","14006150",2014-03-28 00:00:00.000,"",21,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Government","","NA","",0,"-",0,"","NA","",0,"","Unknown","99-Special","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MUPYC5555","201400062656",2014-03-06 00:00:00.000,"",1,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","M","W","H",33,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MUPYC5555","201400062656",2014-03-06 00:00:00.000,"",1,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","M","W","H",33,"-",0,"","NA","",0,"","Burned","35-Structure/ Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MUPYC5555","201400062656",2014-03-06 00:00:00.000,"",1,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",3,"Individual","F","W","H",27,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MUPYC5555","201400062656",2014-03-06 00:00:00.000,"",1,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",3,"Individual","F","W","H",27,"-",0,"","NA","",0,"","Burned","35-Structure/ Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MUPYC5555","201400062656",2014-03-06 00:00:00.000,"",1,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",4,"Individual","M","W","H",24,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MUPYC5555","201400062656",2014-03-06 00:00:00.000,"",1,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",4,"Individual","M","W","H",24,"-",0,"","NA","",0,"","Burned","35-Structure/ Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MUPYC5555","201400062656",2014-03-06 00:00:00.000,"",1,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",5,"Individual","M","W","H",2,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MUPYC5555","201400062656",2014-03-06 00:00:00.000,"",1,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",5,"Individual","M","W","H",2,"-",0,"","NA","",0,"","Burned","35-Structure/ Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MUPYC5555","201400062656",2014-03-06 00:00:00.000,"",1,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",6,"Individual","F","W","H",3,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MUPYC5555","201400062656",2014-03-06 00:00:00.000,"",1,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",6,"Individual","F","W","H",3,"-",0,"","NA","",0,"","Burned","35-Structure/ Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MUPYC5555","201400062656",2014-03-06 00:00:00.000,"",1,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",7,"Individual","F","W","H",3,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MUPYC5555","201400062656",2014-03-06 00:00:00.000,"",1,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",7,"Individual","F","W","H",3,"-",0,"","NA","",0,"","Burned","35-Structure/ Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MUPYC5555","201400088226",2014-03-31 00:00:00.000,"",9,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","F","B","N",20,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MUPYC5555","201400088226",2014-03-31 00:00:00.000,"",9,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","F","B","N",20,"-",0,"","NA","",0,"","Destroyed/Damaged/Vandalized","06-Clothes/ Furs","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MUPYC5555","201400088226",2014-03-31 00:00:00.000,"",9,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","F","B","N",20,"-",0,"","NA","",0,"","Destroyed/Damaged/Vandalized","30-Structure/ Other residence","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MUPYC5555","201400088226",2014-03-31 00:00:00.000,"",9,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","F","B","N",20,"-",0,"","NA","",0,"","Stolen/Etc","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,4,"MU5775555","EC-14-001384",2014-04-14 00:00:00.000,"R",4,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","F","U","",26,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,4,"MU5905655","14-9377",2014-04-08 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","M","W","",24,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,4,"MU5905655","14-9377",2014-04-08 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",3,"Individual","M","W","",21,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,4,"MU5225655","14007696",2014-04-15 00:00:00.000,"",21,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Government","","NA","",0,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,4,"MU5225655","14007696",2014-04-15 00:00:00.000,"",21,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Government","","NA","",0,"-",0,"","NA","",0,"","Unknown","99-Special","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,4,"MU5235255","14-15125",2014-04-14 00:00:00.000,"",2,"N-Not Applicable","","200-Arson","Arson","20","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","F","W","",26,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,4,"MU5235255","14-15125",2014-04-14 00:00:00.000,"",2,"N-Not Applicable","","200-Arson","Arson","20","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",3,"Individual","F","B","",24,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,4,"MUPYC5555","201400090450",2014-04-02 00:00:00.000,"R",4,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","M","B","H",69,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5025755","1405037820",2014-05-03 00:00:00.000,"R",23,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","M","W","N",62,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5025755","1405037820",2014-05-03 00:00:00.000,"R",23,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","M","W","N",62,"-",0,"","NA","",0,"","None","99-Special","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5605255","14-0507---01",2014-05-06 00:00:00.000,"",11,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","A-Alcohol",2,"Business","","NA","",0,"-",0,"","NA","",0,"","Burned","30-Structure/ Other residence","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5868855","201400004258",2014-05-06 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","10-Field/Woods","C","",0,"-","88-None","-","N-Not Applicable",2,"Business","","NA","",0,"-",0,"","NA","",0,"","Burned","33-Structure/ Public","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5885055","14011605",2014-05-27 00:00:00.000,"",22,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","M","W","",38,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5885055","14011605",2014-05-27 00:00:00.000,"",22,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",3,"Unknown","","NA","",0,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5055455","14-032528",2014-05-12 00:00:00.000,"",2,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","M","B","",28,"-",0,"","NA","",0,"","Burned","16-Household Goods","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5055455","14-032528",2014-05-12 00:00:00.000,"",2,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",3,"Individual","F","B","",2,"-",0,"","NA","",0,"","Burned","16-Household Goods","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5055455","14-038474",2014-05-19 00:00:00.000,"",3,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","F","U","",0,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5055455","14-038474",2014-05-19 00:00:00.000,"",3,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","F","U","",0,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5055455","14-038474",2014-05-19 00:00:00.000,"",3,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",3,"Individual","F","U","",0,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5055455","14-038474",2014-05-19 00:00:00.000,"",3,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",3,"Individual","F","U","",0,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5055455","14-038477",2014-05-25 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Financial Institution","","NA","",0,"-",0,"","NA","",0,"","Burned","24-Other Motor Vehicles","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5905655","14-14495",2014-05-23 00:00:00.000,"R",20,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",3,"Government","","NA","",0,"-",0,"","NA","",0,"","Burned","16-Household Goods","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MUPYC5555","201400126753",2014-05-05 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","F","B","N",25,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MUPYC5555","201400126753",2014-05-05 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",3,"Individual","F","B","",3,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MUPYC5555","201400126753",2014-05-05 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",4,"Individual","M","B","",41,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MU5869755","201400023192",2014-06-14 00:00:00.000,"R",0,"N-Not Applicable","","200-Arson","Arson","20","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","F","B","U",33,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MU5905655","14-16283",2014-06-08 00:00:00.000,"",21,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","A","",0,"-","88-None","-","N-Not Applicable",2,"Individual","M","W","",20,"-",0,"","NA","",0,"","Destroyed/Damaged/Vandalized","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MU5905655","14-16283",2014-06-08 00:00:00.000,"",21,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","A","",0,"-","88-None","-","N-Not Applicable",2,"Individual","M","W","",20,"-",0,"","NA","",0,"","None","99-Special","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MU5025755","1406207820",2014-06-20 00:00:00.000,"R",3,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","F","B","N",57,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MU5055455","14-043669",2014-06-20 00:00:00.000,"",15,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","F","U","",0,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MU5065555","14-017504",2014-06-25 00:00:00.000,"",17,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","M","W","N",45,"-",0,"","NA","",0,"","Burned","15-Industrial Equipment","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MU5225655","14013714",2014-06-21 00:00:00.000,"",1,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Government","","NA","",0,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MU5225655","14013714",2014-06-21 00:00:00.000,"",1,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Government","","NA","",0,"-",0,"","NA","",0,"","Unknown","99-Special","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MUPYC5555","201400166927",2014-06-07 00:00:00.000,"",1,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","F","B","",16,"-",0,"","NA","",0,"","Burned","88-Pending Inventory","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MUPYC5555","201400166927",2014-06-07 00:00:00.000,"",1,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",3,"Unknown","","NA","",0,"-",0,"","NA","",0,"","Burned","88-Pending Inventory","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MUPYC5555","201400166927",2014-06-07 00:00:00.000,"",1,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",4,"Individual","M","B","",1,"-",0,"","NA","",0,"","Burned","88-Pending Inventory","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MUPYC5555","201400166927",2014-06-07 00:00:00.000,"",1,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",5,"Individual","M","B","",10,"-",0,"","NA","",0,"","Burned","88-Pending Inventory","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MU5925055","201400000563",2014-01-05 00:00:00.000,"",3,"N-Not Applicable","","200-Arson","Arson","20","13-Highway/Road/Ally","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","",27,"-",1,"U","U","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MU5065655","201400208",2014-01-12 00:00:00.000,"R",1,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","",78,"-",1,"U","U","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MU5925055","201400003271",2014-01-25 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","B","",22,"-",1,"U","U","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MUPYC5555","201400000994",2014-01-01 00:00:00.000,"",13,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","B","U",20,"-",1,"U","U","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MU5325555","2014010174",2014-01-30 00:00:00.000,"R",11,"N-Not Applicable","","200-Arson","Arson","20","53-School-Elementary/Secondary","C","",0,"-","88-None","-","N-Not Applicable",1,"Business","","NA","",0,"-",1,"U","U","",0,"","Burned","35-Structure/ Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,2,"MUPYC5555","201400056257",2014-02-26 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","A","N",55,"-",1,"M","U","",0,"","Burned","16-Household Goods","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
