Date,Day,Day Name,Month No,Month Name,Quarter No,Year,Year-Month,Year-Quarter,SortDay,SortDayName,SortYearMonth,SortYearQuarter,Week No,SortWeekNo
1996-09-26 00:00:00.000,"26","Thu","9","Sep","3","1996","1996-Sep","1996Q03",26,3,199609,199603,"38","38"
1996-09-27 00:00:00.000,"27","Fri","9","Sep","3","1996","1996-Sep","1996Q03",27,4,199609,199603,"38","38"
1996-09-28 00:00:00.000,"28","Sat","9","Sep","3","1996","1996-Sep","1996Q03",28,5,199609,199603,"38","38"
1996-09-29 00:00:00.000,"29","Sun","9","Sep","3","1996","1996-Sep","1996Q03",29,6,199609,199603,"39","39"
1996-09-30 00:00:00.000,"30","Mon","9","Sep","3","1996","1996-Sep","1996Q03",30,0,199609,199603,"39","39"
1996-10-01 00:00:00.000,"01","Tue","10","Oct","4","1996","1996-Oct","1996Q04",1,1,199610,199604,"39","39"
1996-10-02 00:00:00.000,"02","Wed","10","Oct","4","1996","1996-Oct","1996Q04",2,2,199610,199604,"39","39"
1996-10-03 00:00:00.000,"03","Thu","10","Oct","4","1996","1996-Oct","1996Q04",3,3,199610,199604,"39","39"
1996-10-04 00:00:00.000,"04","Fri","10","Oct","4","1996","1996-Oct","1996Q04",4,4,199610,199604,"39","39"
1996-10-05 00:00:00.000,"05","Sat","10","Oct","4","1996","1996-Oct","1996Q04",5,5,199610,199604,"39","39"
1996-10-06 00:00:00.000,"06","Sun","10","Oct","4","1996","1996-Oct","1996Q04",6,6,199610,199604,"40","40"
1996-10-07 00:00:00.000,"07","Mon","10","Oct","4","1996","1996-Oct","1996Q04",7,0,199610,199604,"40","40"
1996-10-08 00:00:00.000,"08","Tue","10","Oct","4","1996","1996-Oct","1996Q04",8,1,199610,199604,"40","40"
1996-10-09 00:00:00.000,"09","Wed","10","Oct","4","1996","1996-Oct","1996Q04",9,2,199610,199604,"40","40"
1996-10-10 00:00:00.000,"10","Thu","10","Oct","4","1996","1996-Oct","1996Q04",10,3,199610,199604,"40","40"
1996-10-11 00:00:00.000,"11","Fri","10","Oct","4","1996","1996-Oct","1996Q04",11,4,199610,199604,"40","40"
1996-10-12 00:00:00.000,"12","Sat","10","Oct","4","1996","1996-Oct","1996Q04",12,5,199610,199604,"40","40"
1996-10-13 00:00:00.000,"13","Sun","10","Oct","4","1996","1996-Oct","1996Q04",13,6,199610,199604,"41","41"
1996-10-14 00:00:00.000,"14","Mon","10","Oct","4","1996","1996-Oct","1996Q04",14,0,199610,199604,"41","41"
1996-10-15 00:00:00.000,"15","Tue","10","Oct","4","1996","1996-Oct","1996Q04",15,1,199610,199604,"41","41"
1996-10-16 00:00:00.000,"16","Wed","10","Oct","4","1996","1996-Oct","1996Q04",16,2,199610,199604,"41","41"
1996-10-17 00:00:00.000,"17","Thu","10","Oct","4","1996","1996-Oct","1996Q04",17,3,199610,199604,"41","41"
1996-10-18 00:00:00.000,"18","Fri","10","Oct","4","1996","1996-Oct","1996Q04",18,4,199610,199604,"41","41"
1996-10-19 00:00:00.000,"19","Sat","10","Oct","4","1996","1996-Oct","1996Q04",19,5,199610,199604,"41","41"
1996-10-20 00:00:00.000,"20","Sun","10","Oct","4","1996","1996-Oct","1996Q04",20,6,199610,199604,"42","42"
1996-10-21 00:00:00.000,"21","Mon","10","Oct","4","1996","1996-Oct","1996Q04",21,0,199610,199604,"42","42"
1996-10-22 00:00:00.000,"22","Tue","10","Oct","4","1996","1996-Oct","1996Q04",22,1,199610,199604,"42","42"
1996-10-23 00:00:00.000,"23","Wed","10","Oct","4","1996","1996-Oct","1996Q04",23,2,199610,199604,"42","42"
1996-10-24 00:00:00.000,"24","Thu","10","Oct","4","1996","1996-Oct","1996Q04",24,3,199610,199604,"42","42"
1996-10-25 00:00:00.000,"25","Fri","10","Oct","4","1996","1996-Oct","1996Q04",25,4,199610,199604,"42","42"
1996-10-26 00:00:00.000,"26","Sat","10","Oct","4","1996","1996-Oct","1996Q04",26,5,199610,199604,"42","42"
1996-10-27 00:00:00.000,"27","Sun","10","Oct","4","1996","1996-Oct","1996Q04",27,6,199610,199604,"43","43"
1996-10-28 00:00:00.000,"28","Mon","10","Oct","4","1996","1996-Oct","1996Q04",28,0,199610,199604,"43","43"
1996-10-29 00:00:00.000,"29","Tue","10","Oct","4","1996","1996-Oct","1996Q04",29,1,199610,199604,"43","43"
1996-10-30 00:00:00.000,"30","Wed","10","Oct","4","1996","1996-Oct","1996Q04",30,2,199610,199604,"43","43"
1996-10-31 00:00:00.000,"31","Thu","10","Oct","4","1996","1996-Oct","1996Q04",31,3,199610,199604,"43","43"
1996-11-01 00:00:00.000,"01","Fri","11","Nov","4","1996","1996-Nov","1996Q04",1,4,199611,199604,"43","43"
1996-11-02 00:00:00.000,"02","Sat","11","Nov","4","1996","1996-Nov","1996Q04",2,5,199611,199604,"43","43"
1996-11-03 00:00:00.000,"03","Sun","11","Nov","4","1996","1996-Nov","1996Q04",3,6,199611,199604,"44","44"
1996-11-04 00:00:00.000,"04","Mon","11","Nov","4","1996","1996-Nov","1996Q04",4,0,199611,199604,"44","44"
1996-11-05 00:00:00.000,"05","Tue","11","Nov","4","1996","1996-Nov","1996Q04",5,1,199611,199604,"44","44"
1996-11-06 00:00:00.000,"06","Wed","11","Nov","4","1996","1996-Nov","1996Q04",6,2,199611,199604,"44","44"
1996-11-07 00:00:00.000,"07","Thu","11","Nov","4","1996","1996-Nov","1996Q04",7,3,199611,199604,"44","44"
1996-11-08 00:00:00.000,"08","Fri","11","Nov","4","1996","1996-Nov","1996Q04",8,4,199611,199604,"44","44"
1996-11-09 00:00:00.000,"09","Sat","11","Nov","4","1996","1996-Nov","1996Q04",9,5,199611,199604,"44","44"
1996-11-10 00:00:00.000,"10","Sun","11","Nov","4","1996","1996-Nov","1996Q04",10,6,199611,199604,"45","45"
1996-11-11 00:00:00.000,"11","Mon","11","Nov","4","1996","1996-Nov","1996Q04",11,0,199611,199604,"45","45"
1996-11-12 00:00:00.000,"12","Tue","11","Nov","4","1996","1996-Nov","1996Q04",12,1,199611,199604,"45","45"
1996-11-13 00:00:00.000,"13","Wed","11","Nov","4","1996","1996-Nov","1996Q04",13,2,199611,199604,"45","45"
1996-11-14 00:00:00.000,"14","Thu","11","Nov","4","1996","1996-Nov","1996Q04",14,3,199611,199604,"45","45"
1996-11-15 00:00:00.000,"15","Fri","11","Nov","4","1996","1996-Nov","1996Q04",15,4,199611,199604,"45","45"
1996-11-16 00:00:00.000,"16","Sat","11","Nov","4","1996","1996-Nov","1996Q04",16,5,199611,199604,"45","45"
1996-11-17 00:00:00.000,"17","Sun","11","Nov","4","1996","1996-Nov","1996Q04",17,6,199611,199604,"46","46"
1996-11-18 00:00:00.000,"18","Mon","11","Nov","4","1996","1996-Nov","1996Q04",18,0,199611,199604,"46","46"
1996-11-19 00:00:00.000,"19","Tue","11","Nov","4","1996","1996-Nov","1996Q04",19,1,199611,199604,"46","46"
1996-11-20 00:00:00.000,"20","Wed","11","Nov","4","1996","1996-Nov","1996Q04",20,2,199611,199604,"46","46"
1996-11-21 00:00:00.000,"21","Thu","11","Nov","4","1996","1996-Nov","1996Q04",21,3,199611,199604,"46","46"
1996-11-22 00:00:00.000,"22","Fri","11","Nov","4","1996","1996-Nov","1996Q04",22,4,199611,199604,"46","46"
1996-11-23 00:00:00.000,"23","Sat","11","Nov","4","1996","1996-Nov","1996Q04",23,5,199611,199604,"46","46"
1996-11-24 00:00:00.000,"24","Sun","11","Nov","4","1996","1996-Nov","1996Q04",24,6,199611,199604,"47","47"
1996-11-25 00:00:00.000,"25","Mon","11","Nov","4","1996","1996-Nov","1996Q04",25,0,199611,199604,"47","47"
1996-11-26 00:00:00.000,"26","Tue","11","Nov","4","1996","1996-Nov","1996Q04",26,1,199611,199604,"47","47"
1996-11-27 00:00:00.000,"27","Wed","11","Nov","4","1996","1996-Nov","1996Q04",27,2,199611,199604,"47","47"
1996-11-28 00:00:00.000,"28","Thu","11","Nov","4","1996","1996-Nov","1996Q04",28,3,199611,199604,"47","47"
1996-11-29 00:00:00.000,"29","Fri","11","Nov","4","1996","1996-Nov","1996Q04",29,4,199611,199604,"47","47"
1996-11-30 00:00:00.000,"30","Sat","11","Nov","4","1996","1996-Nov","1996Q04",30,5,199611,199604,"47","47"
1996-12-01 00:00:00.000,"01","Sun","12","Dec","4","1996","1996-Dec","1996Q04",1,6,199612,199604,"48","48"
1996-12-02 00:00:00.000,"02","Mon","12","Dec","4","1996","1996-Dec","1996Q04",2,0,199612,199604,"48","48"
1996-12-03 00:00:00.000,"03","Tue","12","Dec","4","1996","1996-Dec","1996Q04",3,1,199612,199604,"48","48"
1996-12-04 00:00:00.000,"04","Wed","12","Dec","4","1996","1996-Dec","1996Q04",4,2,199612,199604,"48","48"
1996-12-05 00:00:00.000,"05","Thu","12","Dec","4","1996","1996-Dec","1996Q04",5,3,199612,199604,"48","48"
1996-12-06 00:00:00.000,"06","Fri","12","Dec","4","1996","1996-Dec","1996Q04",6,4,199612,199604,"48","48"
1996-12-07 00:00:00.000,"07","Sat","12","Dec","4","1996","1996-Dec","1996Q04",7,5,199612,199604,"48","48"
1996-12-08 00:00:00.000,"08","Sun","12","Dec","4","1996","1996-Dec","1996Q04",8,6,199612,199604,"49","49"
1996-12-09 00:00:00.000,"09","Mon","12","Dec","4","1996","1996-Dec","1996Q04",9,0,199612,199604,"49","49"
1996-12-10 00:00:00.000,"10","Tue","12","Dec","4","1996","1996-Dec","1996Q04",10,1,199612,199604,"49","49"
1996-12-11 00:00:00.000,"11","Wed","12","Dec","4","1996","1996-Dec","1996Q04",11,2,199612,199604,"49","49"
1996-12-12 00:00:00.000,"12","Thu","12","Dec","4","1996","1996-Dec","1996Q04",12,3,199612,199604,"49","49"
1996-12-13 00:00:00.000,"13","Fri","12","Dec","4","1996","1996-Dec","1996Q04",13,4,199612,199604,"49","49"
1996-12-14 00:00:00.000,"14","Sat","12","Dec","4","1996","1996-Dec","1996Q04",14,5,199612,199604,"49","49"
1996-12-15 00:00:00.000,"15","Sun","12","Dec","4","1996","1996-Dec","1996Q04",15,6,199612,199604,"50","50"
1996-12-16 00:00:00.000,"16","Mon","12","Dec","4","1996","1996-Dec","1996Q04",16,0,199612,199604,"50","50"
1996-12-17 00:00:00.000,"17","Tue","12","Dec","4","1996","1996-Dec","1996Q04",17,1,199612,199604,"50","50"
1996-12-18 00:00:00.000,"18","Wed","12","Dec","4","1996","1996-Dec","1996Q04",18,2,199612,199604,"50","50"
1996-12-19 00:00:00.000,"19","Thu","12","Dec","4","1996","1996-Dec","1996Q04",19,3,199612,199604,"50","50"
1996-12-20 00:00:00.000,"20","Fri","12","Dec","4","1996","1996-Dec","1996Q04",20,4,199612,199604,"50","50"
1996-12-21 00:00:00.000,"21","Sat","12","Dec","4","1996","1996-Dec","1996Q04",21,5,199612,199604,"50","50"
1996-12-22 00:00:00.000,"22","Sun","12","Dec","4","1996","1996-Dec","1996Q04",22,6,199612,199604,"51","51"
1996-12-23 00:00:00.000,"23","Mon","12","Dec","4","1996","1996-Dec","1996Q04",23,0,199612,199604,"51","51"
1996-12-24 00:00:00.000,"24","Tue","12","Dec","4","1996","1996-Dec","1996Q04",24,1,199612,199604,"51","51"
1996-12-25 00:00:00.000,"25","Wed","12","Dec","4","1996","1996-Dec","1996Q04",25,2,199612,199604,"51","51"
1996-12-26 00:00:00.000,"26","Thu","12","Dec","4","1996","1996-Dec","1996Q04",26,3,199612,199604,"51","51"
1996-12-27 00:00:00.000,"27","Fri","12","Dec","4","1996","1996-Dec","1996Q04",27,4,199612,199604,"51","51"
1996-12-28 00:00:00.000,"28","Sat","12","Dec","4","1996","1996-Dec","1996Q04",28,5,199612,199604,"51","51"
1996-12-29 00:00:00.000,"29","Sun","12","Dec","4","1996","1996-Dec","1996Q04",29,6,199612,199604,"52","52"
1996-12-30 00:00:00.000,"30","Mon","12","Dec","4","1996","1996-Dec","1996Q04",30,0,199612,199604,"52","52"
1996-12-31 00:00:00.000,"31","Tue","12","Dec","4","1996","1996-Dec","1996Q04",31,1,199612,199604,"52","52"
1998-01-01 00:00:00.000,"01","Thu","1","Jan","1","1998","1998-Jan","1998Q01",1,3,199801,199801,"00","0"
1998-01-02 00:00:00.000,"02","Fri","1","Jan","1","1998","1998-Jan","1998Q01",2,4,199801,199801,"00","0"
1998-01-03 00:00:00.000,"03","Sat","1","Jan","1","1998","1998-Jan","1998Q01",3,5,199801,199801,"00","0"
1998-01-04 00:00:00.000,"04","Sun","1","Jan","1","1998","1998-Jan","1998Q01",4,6,199801,199801,"01","1"
1998-01-05 00:00:00.000,"05","Mon","1","Jan","1","1998","1998-Jan","1998Q01",5,0,199801,199801,"01","1"
1998-01-06 00:00:00.000,"06","Tue","1","Jan","1","1998","1998-Jan","1998Q01",6,1,199801,199801,"01","1"
1998-01-07 00:00:00.000,"07","Wed","1","Jan","1","1998","1998-Jan","1998Q01",7,2,199801,199801,"01","1"
1998-01-08 00:00:00.000,"08","Thu","1","Jan","1","1998","1998-Jan","1998Q01",8,3,199801,199801,"01","1"
1998-01-09 00:00:00.000,"09","Fri","1","Jan","1","1998","1998-Jan","1998Q01",9,4,199801,199801,"01","1"
1998-01-10 00:00:00.000,"10","Sat","1","Jan","1","1998","1998-Jan","1998Q01",10,5,199801,199801,"01","1"
1998-01-11 00:00:00.000,"11","Sun","1","Jan","1","1998","1998-Jan","1998Q01",11,6,199801,199801,"02","2"
1998-01-12 00:00:00.000,"12","Mon","1","Jan","1","1998","1998-Jan","1998Q01",12,0,199801,199801,"02","2"
1998-01-13 00:00:00.000,"13","Tue","1","Jan","1","1998","1998-Jan","1998Q01",13,1,199801,199801,"02","2"
1998-01-14 00:00:00.000,"14","Wed","1","Jan","1","1998","1998-Jan","1998Q01",14,2,199801,199801,"02","2"
1998-01-15 00:00:00.000,"15","Thu","1","Jan","1","1998","1998-Jan","1998Q01",15,3,199801,199801,"02","2"
1998-01-16 00:00:00.000,"16","Fri","1","Jan","1","1998","1998-Jan","1998Q01",16,4,199801,199801,"02","2"
1998-01-17 00:00:00.000,"17","Sat","1","Jan","1","1998","1998-Jan","1998Q01",17,5,199801,199801,"02","2"
1998-01-18 00:00:00.000,"18","Sun","1","Jan","1","1998","1998-Jan","1998Q01",18,6,199801,199801,"03","3"
1998-01-19 00:00:00.000,"19","Mon","1","Jan","1","1998","1998-Jan","1998Q01",19,0,199801,199801,"03","3"
1998-01-20 00:00:00.000,"20","Tue","1","Jan","1","1998","1998-Jan","1998Q01",20,1,199801,199801,"03","3"
1998-01-21 00:00:00.000,"21","Wed","1","Jan","1","1998","1998-Jan","1998Q01",21,2,199801,199801,"03","3"
1998-01-22 00:00:00.000,"22","Thu","1","Jan","1","1998","1998-Jan","1998Q01",22,3,199801,199801,"03","3"
1998-01-23 00:00:00.000,"23","Fri","1","Jan","1","1998","1998-Jan","1998Q01",23,4,199801,199801,"03","3"
1998-01-24 00:00:00.000,"24","Sat","1","Jan","1","1998","1998-Jan","1998Q01",24,5,199801,199801,"03","3"
1998-01-25 00:00:00.000,"25","Sun","1","Jan","1","1998","1998-Jan","1998Q01",25,6,199801,199801,"04","4"
1998-01-26 00:00:00.000,"26","Mon","1","Jan","1","1998","1998-Jan","1998Q01",26,0,199801,199801,"04","4"
1998-01-27 00:00:00.000,"27","Tue","1","Jan","1","1998","1998-Jan","1998Q01",27,1,199801,199801,"04","4"
1998-01-28 00:00:00.000,"28","Wed","1","Jan","1","1998","1998-Jan","1998Q01",28,2,199801,199801,"04","4"
1998-01-29 00:00:00.000,"29","Thu","1","Jan","1","1998","1998-Jan","1998Q01",29,3,199801,199801,"04","4"
1998-01-30 00:00:00.000,"30","Fri","1","Jan","1","1998","1998-Jan","1998Q01",30,4,199801,199801,"04","4"
1998-01-31 00:00:00.000,"31","Sat","1","Jan","1","1998","1998-Jan","1998Q01",31,5,199801,199801,"04","4"
1998-02-01 00:00:00.000,"01","Sun","2","Feb","1","1998","1998-Feb","1998Q01",1,6,199802,199801,"05","5"
1998-02-02 00:00:00.000,"02","Mon","2","Feb","1","1998","1998-Feb","1998Q01",2,0,199802,199801,"05","5"
1998-02-03 00:00:00.000,"03","Tue","2","Feb","1","1998","1998-Feb","1998Q01",3,1,199802,199801,"05","5"
1998-02-04 00:00:00.000,"04","Wed","2","Feb","1","1998","1998-Feb","1998Q01",4,2,199802,199801,"05","5"
1998-02-05 00:00:00.000,"05","Thu","2","Feb","1","1998","1998-Feb","1998Q01",5,3,199802,199801,"05","5"
1998-02-06 00:00:00.000,"06","Fri","2","Feb","1","1998","1998-Feb","1998Q01",6,4,199802,199801,"05","5"
1998-02-07 00:00:00.000,"07","Sat","2","Feb","1","1998","1998-Feb","1998Q01",7,5,199802,199801,"05","5"
1998-02-08 00:00:00.000,"08","Sun","2","Feb","1","1998","1998-Feb","1998Q01",8,6,199802,199801,"06","6"
1998-02-09 00:00:00.000,"09","Mon","2","Feb","1","1998","1998-Feb","1998Q01",9,0,199802,199801,"06","6"
1998-02-10 00:00:00.000,"10","Tue","2","Feb","1","1998","1998-Feb","1998Q01",10,1,199802,199801,"06","6"
1998-02-11 00:00:00.000,"11","Wed","2","Feb","1","1998","1998-Feb","1998Q01",11,2,199802,199801,"06","6"
1998-02-12 00:00:00.000,"12","Thu","2","Feb","1","1998","1998-Feb","1998Q01",12,3,199802,199801,"06","6"
1998-02-13 00:00:00.000,"13","Fri","2","Feb","1","1998","1998-Feb","1998Q01",13,4,199802,199801,"06","6"
1998-02-14 00:00:00.000,"14","Sat","2","Feb","1","1998","1998-Feb","1998Q01",14,5,199802,199801,"06","6"
1998-02-15 00:00:00.000,"15","Sun","2","Feb","1","1998","1998-Feb","1998Q01",15,6,199802,199801,"07","7"
1998-02-16 00:00:00.000,"16","Mon","2","Feb","1","1998","1998-Feb","1998Q01",16,0,199802,199801,"07","7"
1998-02-17 00:00:00.000,"17","Tue","2","Feb","1","1998","1998-Feb","1998Q01",17,1,199802,199801,"07","7"
1998-02-18 00:00:00.000,"18","Wed","2","Feb","1","1998","1998-Feb","1998Q01",18,2,199802,199801,"07","7"
1998-02-19 00:00:00.000,"19","Thu","2","Feb","1","1998","1998-Feb","1998Q01",19,3,199802,199801,"07","7"
1998-02-20 00:00:00.000,"20","Fri","2","Feb","1","1998","1998-Feb","1998Q01",20,4,199802,199801,"07","7"
1998-02-21 00:00:00.000,"21","Sat","2","Feb","1","1998","1998-Feb","1998Q01",21,5,199802,199801,"07","7"
1998-02-22 00:00:00.000,"22","Sun","2","Feb","1","1998","1998-Feb","1998Q01",22,6,199802,199801,"08","8"
1998-02-23 00:00:00.000,"23","Mon","2","Feb","1","1998","1998-Feb","1998Q01",23,0,199802,199801,"08","8"
1998-02-24 00:00:00.000,"24","Tue","2","Feb","1","1998","1998-Feb","1998Q01",24,1,199802,199801,"08","8"
1998-02-25 00:00:00.000,"25","Wed","2","Feb","1","1998","1998-Feb","1998Q01",25,2,199802,199801,"08","8"
1998-02-26 00:00:00.000,"26","Thu","2","Feb","1","1998","1998-Feb","1998Q01",26,3,199802,199801,"08","8"
1998-02-27 00:00:00.000,"27","Fri","2","Feb","1","1998","1998-Feb","1998Q01",27,4,199802,199801,"08","8"
1998-02-28 00:00:00.000,"28","Sat","2","Feb","1","1998","1998-Feb","1998Q01",28,5,199802,199801,"08","8"
1998-03-01 00:00:00.000,"01","Sun","3","Mar","1","1998","1998-Mar","1998Q01",1,6,199803,199801,"09","9"
1998-03-02 00:00:00.000,"02","Mon","3","Mar","1","1998","1998-Mar","1998Q01",2,0,199803,199801,"09","9"
1998-03-03 00:00:00.000,"03","Tue","3","Mar","1","1998","1998-Mar","1998Q01",3,1,199803,199801,"09","9"
1998-03-04 00:00:00.000,"04","Wed","3","Mar","1","1998","1998-Mar","1998Q01",4,2,199803,199801,"09","9"
1998-03-05 00:00:00.000,"05","Thu","3","Mar","1","1998","1998-Mar","1998Q01",5,3,199803,199801,"09","9"
1998-03-06 00:00:00.000,"06","Fri","3","Mar","1","1998","1998-Mar","1998Q01",6,4,199803,199801,"09","9"
1998-03-07 00:00:00.000,"07","Sat","3","Mar","1","1998","1998-Mar","1998Q01",7,5,199803,199801,"09","9"
1998-03-08 00:00:00.000,"08","Sun","3","Mar","1","1998","1998-Mar","1998Q01",8,6,199803,199801,"10","10"
1998-03-09 00:00:00.000,"09","Mon","3","Mar","1","1998","1998-Mar","1998Q01",9,0,199803,199801,"10","10"
1998-03-10 00:00:00.000,"10","Tue","3","Mar","1","1998","1998-Mar","1998Q01",10,1,199803,199801,"10","10"
1998-03-11 00:00:00.000,"11","Wed","3","Mar","1","1998","1998-Mar","1998Q01",11,2,199803,199801,"10","10"
1998-03-12 00:00:00.000,"12","Thu","3","Mar","1","1998","1998-Mar","1998Q01",12,3,199803,199801,"10","10"
1998-03-13 00:00:00.000,"13","Fri","3","Mar","1","1998","1998-Mar","1998Q01",13,4,199803,199801,"10","10"
1998-03-14 00:00:00.000,"14","Sat","3","Mar","1","1998","1998-Mar","1998Q01",14,5,199803,199801,"10","10"
1998-03-15 00:00:00.000,"15","Sun","3","Mar","1","1998","1998-Mar","1998Q01",15,6,199803,199801,"11","11"
1998-03-16 00:00:00.000,"16","Mon","3","Mar","1","1998","1998-Mar","1998Q01",16,0,199803,199801,"11","11"
1998-03-17 00:00:00.000,"17","Tue","3","Mar","1","1998","1998-Mar","1998Q01",17,1,199803,199801,"11","11"
1998-03-18 00:00:00.000,"18","Wed","3","Mar","1","1998","1998-Mar","1998Q01",18,2,199803,199801,"11","11"
1998-03-19 00:00:00.000,"19","Thu","3","Mar","1","1998","1998-Mar","1998Q01",19,3,199803,199801,"11","11"
1998-03-20 00:00:00.000,"20","Fri","3","Mar","1","1998","1998-Mar","1998Q01",20,4,199803,199801,"11","11"
1998-03-21 00:00:00.000,"21","Sat","3","Mar","1","1998","1998-Mar","1998Q01",21,5,199803,199801,"11","11"
1998-03-22 00:00:00.000,"22","Sun","3","Mar","1","1998","1998-Mar","1998Q01",22,6,199803,199801,"12","12"
1998-03-23 00:00:00.000,"23","Mon","3","Mar","1","1998","1998-Mar","1998Q01",23,0,199803,199801,"12","12"
1998-03-24 00:00:00.000,"24","Tue","3","Mar","1","1998","1998-Mar","1998Q01",24,1,199803,199801,"12","12"
1998-03-25 00:00:00.000,"25","Wed","3","Mar","1","1998","1998-Mar","1998Q01",25,2,199803,199801,"12","12"
1998-03-26 00:00:00.000,"26","Thu","3","Mar","1","1998","1998-Mar","1998Q01",26,3,199803,199801,"12","12"
1998-03-27 00:00:00.000,"27","Fri","3","Mar","1","1998","1998-Mar","1998Q01",27,4,199803,199801,"12","12"
1998-03-28 00:00:00.000,"28","Sat","3","Mar","1","1998","1998-Mar","1998Q01",28,5,199803,199801,"12","12"
1998-03-29 00:00:00.000,"29","Sun","3","Mar","1","1998","1998-Mar","1998Q01",29,6,199803,199801,"13","13"
1998-03-30 00:00:00.000,"30","Mon","3","Mar","1","1998","1998-Mar","1998Q01",30,0,199803,199801,"13","13"
1998-03-31 00:00:00.000,"31","Tue","3","Mar","1","1998","1998-Mar","1998Q01",31,1,199803,199801,"13","13"
1998-04-01 00:00:00.000,"01","Wed","4","Apr","2","1998","1998-Apr","1998Q02",1,2,199804,199802,"13","13"
1998-04-02 00:00:00.000,"02","Thu","4","Apr","2","1998","1998-Apr","1998Q02",2,3,199804,199802,"13","13"
1998-04-03 00:00:00.000,"03","Fri","4","Apr","2","1998","1998-Apr","1998Q02",3,4,199804,199802,"13","13"
1998-04-04 00:00:00.000,"04","Sat","4","Apr","2","1998","1998-Apr","1998Q02",4,5,199804,199802,"13","13"
1998-04-05 00:00:00.000,"05","Sun","4","Apr","2","1998","1998-Apr","1998Q02",5,6,199804,199802,"14","14"
1998-04-06 00:00:00.000,"06","Mon","4","Apr","2","1998","1998-Apr","1998Q02",6,0,199804,199802,"14","14"
1998-04-07 00:00:00.000,"07","Tue","4","Apr","2","1998","1998-Apr","1998Q02",7,1,199804,199802,"14","14"
1998-04-08 00:00:00.000,"08","Wed","4","Apr","2","1998","1998-Apr","1998Q02",8,2,199804,199802,"14","14"
1998-04-09 00:00:00.000,"09","Thu","4","Apr","2","1998","1998-Apr","1998Q02",9,3,199804,199802,"14","14"
1998-04-10 00:00:00.000,"10","Fri","4","Apr","2","1998","1998-Apr","1998Q02",10,4,199804,199802,"14","14"
1998-04-11 00:00:00.000,"11","Sat","4","Apr","2","1998","1998-Apr","1998Q02",11,5,199804,199802,"14","14"
1998-04-12 00:00:00.000,"12","Sun","4","Apr","2","1998","1998-Apr","1998Q02",12,6,199804,199802,"15","15"
1998-04-13 00:00:00.000,"13","Mon","4","Apr","2","1998","1998-Apr","1998Q02",13,0,199804,199802,"15","15"
1998-04-14 00:00:00.000,"14","Tue","4","Apr","2","1998","1998-Apr","1998Q02",14,1,199804,199802,"15","15"
1998-04-15 00:00:00.000,"15","Wed","4","Apr","2","1998","1998-Apr","1998Q02",15,2,199804,199802,"15","15"
1998-04-16 00:00:00.000,"16","Thu","4","Apr","2","1998","1998-Apr","1998Q02",16,3,199804,199802,"15","15"
1998-04-17 00:00:00.000,"17","Fri","4","Apr","2","1998","1998-Apr","1998Q02",17,4,199804,199802,"15","15"
1998-04-18 00:00:00.000,"18","Sat","4","Apr","2","1998","1998-Apr","1998Q02",18,5,199804,199802,"15","15"
1998-04-19 00:00:00.000,"19","Sun","4","Apr","2","1998","1998-Apr","1998Q02",19,6,199804,199802,"16","16"
1998-04-20 00:00:00.000,"20","Mon","4","Apr","2","1998","1998-Apr","1998Q02",20,0,199804,199802,"16","16"
1998-04-21 00:00:00.000,"21","Tue","4","Apr","2","1998","1998-Apr","1998Q02",21,1,199804,199802,"16","16"
1998-04-22 00:00:00.000,"22","Wed","4","Apr","2","1998","1998-Apr","1998Q02",22,2,199804,199802,"16","16"
1998-04-23 00:00:00.000,"23","Thu","4","Apr","2","1998","1998-Apr","1998Q02",23,3,199804,199802,"16","16"
1998-04-24 00:00:00.000,"24","Fri","4","Apr","2","1998","1998-Apr","1998Q02",24,4,199804,199802,"16","16"
1998-04-25 00:00:00.000,"25","Sat","4","Apr","2","1998","1998-Apr","1998Q02",25,5,199804,199802,"16","16"
1998-04-26 00:00:00.000,"26","Sun","4","Apr","2","1998","1998-Apr","1998Q02",26,6,199804,199802,"17","17"
1998-04-27 00:00:00.000,"27","Mon","4","Apr","2","1998","1998-Apr","1998Q02",27,0,199804,199802,"17","17"
1998-04-28 00:00:00.000,"28","Tue","4","Apr","2","1998","1998-Apr","1998Q02",28,1,199804,199802,"17","17"
1998-04-29 00:00:00.000,"29","Wed","4","Apr","2","1998","1998-Apr","1998Q02",29,2,199804,199802,"17","17"
1998-04-30 00:00:00.000,"30","Thu","4","Apr","2","1998","1998-Apr","1998Q02",30,3,199804,199802,"17","17"
1998-05-01 00:00:00.000,"01","Fri","5","May","2","1998","1998-May","1998Q02",1,4,199805,199802,"17","17"
1998-05-02 00:00:00.000,"02","Sat","5","May","2","1998","1998-May","1998Q02",2,5,199805,199802,"17","17"
1998-05-03 00:00:00.000,"03","Sun","5","May","2","1998","1998-May","1998Q02",3,6,199805,199802,"18","18"
1998-05-04 00:00:00.000,"04","Mon","5","May","2","1998","1998-May","1998Q02",4,0,199805,199802,"18","18"
1998-05-05 00:00:00.000,"05","Tue","5","May","2","1998","1998-May","1998Q02",5,1,199805,199802,"18","18"
1998-05-06 00:00:00.000,"06","Wed","5","May","2","1998","1998-May","1998Q02",6,2,199805,199802,"18","18"
