Key,Date,CumulativeCases,CumulativeDeaths,State,Incremental cases,IncrementalDeaths,total_vaccinations,total_distributed,people_vaccinated,People fully vaccinated per hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
"State_Alabama",2021-01-02 00:00:00.000,369458,4872,"Alabama",3711,0,,,,,,,,,,,,
"State_South Carolina",2020-03-21 00:00:00.000,172,3,"South Carolina",46,0,,,,,,,,,,,,
"State_Iowa",2021-01-03 00:00:00.000,284715,3946,"Iowa",821,0,,,,,,,,,,,,
"State_Utah",2020-09-13 00:00:00.000,57892,434,"Utah",616,0,,,,,,,,,,,,
"State_Nebraska",2020-04-17 00:00:00.000,1216,24,"Nebraska",124,0,,,,,,,,,,,,
"State_West Virginia",2020-07-24 00:00:00.000,5695,103,"West Virginia",146,0,,,,,,,,,,,,
"State_Wisconsin",2020-08-31 00:00:00.000,80733,1132,"Wisconsin",437,0,,,,,,,,,,,,
"State_Puerto Rico",2020-05-27 00:00:00.000,3397,129,"Puerto Rico",73,0,,,,,,,,,,,,
"State_Connecticut",2020-07-10 00:00:00.000,47287,4348,"Connecticut",78,0,,,,,,,,,,,,
"State_West Virginia",2020-06-09 00:00:00.000,2179,84,"West Virginia",19,0,,,,,,,,,,,,
"State_West Virginia",2020-05-28 00:00:00.000,1935,74,"West Virginia",43,0,,,,,,,,,,,,
"State_Wisconsin",2020-07-04 00:00:00.000,34243,804,"Wisconsin",679,0,,,,,,,,,,,,
"State_Arizona",2020-09-07 00:00:00.000,205971,5219,"Arizona",199,0,,,,,,,,,,,,
"State_Washington",2020-12-25 00:00:00.000,237689,3268,"Washington",420,0,,,,,,,,,,,,
"State_Virginia",2020-03-27 00:00:00.000,605,9,"Virginia",37,0,,,,,,,,,,,,
"State_Oregon",2020-06-28 00:00:00.000,8348,204,"Oregon",238,0,,,,,,,,,,,,
"State_Mississippi",2020-11-23 00:00:00.000,143879,3676,"Mississippi",699,0,,,,,,,,,,,,
"State_Kentucky",2020-06-14 00:00:00.000,12652,527,"Kentucky",47,0,,,,,,,,,,,,
"State_Kansas",2020-06-24 00:00:00.000,13110,262,"Kansas",453,0,,,,,,,,,,,,
"State_Colorado",2020-07-03 00:00:00.000,33607,1701,"Colorado",272,0,,,,,,,,,,,,
"State_Kentucky",2020-03-26 00:00:00.000,248,5,"Kentucky",50,0,,,,,,,,,,,,
"State_West Virginia",2020-07-20 00:00:00.000,5142,100,"West Virginia",108,0,,,,,,,,,,,,
"State_Puerto Rico",2020-06-23 00:00:00.000,6685,149,"Puerto Rico",189,0,,,,,,,,,,,,
"State_Michigan",2020-12-25 00:00:00.000,508171,12406,"Michigan",142,0,,,,,,,,,,,,
"State_Kentucky",2020-08-09 00:00:00.000,36316,790,"Kentucky",348,0,,,,,,,,,,,,
"State_Alabama",2020-10-13 00:00:00.000,167193,2665,"Alabama",1117,0,,,,,,,,,,,,
"State_Oregon",2020-12-26 00:00:00.000,108348,1431,"Oregon",517,0,,,,,,,,,,,,
"State_Oregon",2020-10-18 00:00:00.000,39532,622,"Oregon",216,0,,,,,,,,,,,,
"State_Connecticut",2020-09-04 00:00:00.000,53365,4468,"Connecticut",156,0,,,,,,,,,,,,
"State_Puerto Rico",2020-06-09 00:00:00.000,5185,142,"Puerto Rico",139,0,,,,,,,,,,,,
"State_Missouri",2020-03-22 00:00:00.000,130,3,"Missouri",37,0,,,,,,,,,,,,
"State_Wisconsin",2020-07-05 00:00:00.000,34750,804,"Wisconsin",509,0,,,,,,,,,,,,
"State_Alabama",2020-03-28 00:00:00.000,720,4,"Alabama",81,0,,,,,,,,,,,,
"State_Minnesota",2020-11-26 00:00:00.000,289362,3434,"Minnesota",1651,0,,,,,,,,,,,,
"State_Washington",2020-09-27 00:00:00.000,89822,2196,"Washington",309,0,,,,,,,,,,,,
"State_Utah",2020-05-24 00:00:00.000,8392,97,"Utah",132,0,,,,,,,,,,,,
"State_Washington",2020-12-06 00:00:00.000,185505,3065,"Washington",1426,0,,,,,,,,,,,,
"State_Ohio",2020-03-22 00:00:00.000,351,3,"Ohio",104,0,,,,,,,,,,,,
"State_Minnesota",2020-07-04 00:00:00.000,37661,1503,"Minnesota",1651,0,,,,,,,,,,,,
"State_West Virginia",2020-06-28 00:00:00.000,2831,93,"West Virginia",51,0,,,,,,,,,,,,
"State_Nebraska",2020-11-08 00:00:00.000,83969,715,"Nebraska",1574,0,,,,,,,,,,,,
"State_Puerto Rico",2020-07-12 00:00:00.000,9654,167,"Puerto Rico",288,0,,,,,,,,,,,,
"State_Utah",2020-06-07 00:00:00.000,12084,121,"Utah",218,0,,,,,,,,,,,,
"State_Washington",2020-07-11 00:00:00.000,41326,1426,"Washington",236,0,,,,,,,,,,,,
"State_Oklahoma",2020-06-01 00:00:00.000,6573,334,"Oklahoma",67,0,,,,,,,,,,,,
"State_Nebraska",2020-07-26 00:00:00.000,24618,322,"Nebraska",205,0,,,,,,,,,,,,
"State_Iowa",2020-07-04 00:00:00.000,31167,721,"Iowa",536,0,,,,,,,,,,,,
"State_Puerto Rico",2020-06-22 00:00:00.000,6564,149,"Puerto Rico",39,0,,,,,,,,,,,,
"State_Oregon",2020-05-31 00:00:00.000,4243,153,"Oregon",58,0,,,,,,,,,,,,
"State_Oregon",2020-05-03 00:00:00.000,2680,109,"Oregon",45,0,,,,,,,,,,,,
"State_Kentucky",2020-07-04 00:00:00.000,16709,608,"Kentucky",54,0,,,,,,,,,,,,
"State_Oklahoma",2020-06-29 00:00:00.000,13172,385,"Oklahoma",230,0,,,,,,,,,,,,
"State_Utah",2020-04-12 00:00:00.000,2305,18,"Utah",98,0,,,,,,,,,,,,
"State_Tennessee",2020-03-26 00:00:00.000,981,3,"Tennessee",176,0,,,,,,,,,,,,
"State_Oklahoma",2020-06-15 00:00:00.000,8417,359,"Oklahoma",186,0,,,,,,,,,,,,
"State_Oregon",2020-05-16 00:00:00.000,3612,137,"Oregon",75,0,,,,,,,,,,,,
"State_Kansas",2020-10-04 00:00:00.000,62479,698,"Kansas",33,0,,,,,,,,,,,,
"State_Nevada",2020-07-06 00:00:00.000,22930,537,"Nevada",412,0,,,,,,,,,,,,
"State_Michigan",2020-09-13 00:00:00.000,123075,6912,"Michigan",36,0,,,,,,,,,,,,
"State_Puerto Rico",2020-07-05 00:00:00.000,7916,155,"Puerto Rico",129,0,,,,,,,,,,,,
"State_Oregon",2020-05-29 00:00:00.000,4133,151,"Oregon",49,0,,,,,,,,,,,,
"State_North Carolina",2020-11-26 00:00:00.000,348148,5177,"North Carolina",46,0,,,,,,,,,,,,
"State_Pennsylvania",2020-09-06 00:00:00.000,143902,7837,"Pennsylvania",602,0,,,,,,,,,,,,
"State_Oklahoma",2020-06-14 00:00:00.000,8231,359,"Oklahoma",158,0,,,,,,,,,,,,
"State_Puerto Rico",2020-06-24 00:00:00.000,6820,149,"Puerto Rico",135,0,,,,,,,,,,,,
"State_Utah",2020-06-01 00:00:00.000,10026,113,"Utah",197,0,,,,,,,,,,,,
"State_Kansas",2020-05-23 00:00:00.000,9119,200,"Kansas",51,0,,,,,,,,,,,,
"State_Utah",2020-09-20 00:00:00.000,63774,440,"Utah",881,0,,,,,,,,,,,,
"State_Virginia",2020-11-22 00:00:00.000,217796,3938,"Virginia",2117,0,,,,,,,,,,,,
"State_West Virginia",2020-08-06 00:00:00.000,7277,124,"West Virginia",122,0,,,,,,,,,,,,
"State_Kansas",2020-06-07 00:00:00.000,10549,234,"Kansas",32,0,,,,,,,,,,,,
"State_Puerto Rico",2020-04-29 00:00:00.000,1465,86,"Puerto Rico",65,0,,,,,,,,,,,,
"State_Oklahoma",2020-05-17 00:00:00.000,5310,288,"Oklahoma",73,0,,,,,,,,,,,,
"State_Nebraska",2020-04-11 00:00:00.000,718,18,"Nebraska",40,0,,,,,,,,,,,,
"State_Minnesota",2020-04-13 00:00:00.000,1650,70,"Minnesota",29,0,,,,,,,,,,,,
"State_Oregon",2021-01-10 00:00:00.000,125683,1607,"Oregon",1208,0,,,,,,,,,,,,
"State_Kansas",2020-05-10 00:00:00.000,7045,172,"Kansas",122,0,,,,,,,,,,,,
"State_Oklahoma",2020-05-03 00:00:00.000,3972,238,"Oklahoma",121,0,,,,,,,,,,,,
"State_Iowa",2020-12-18 00:00:00.000,264729,3451,"Iowa",2527,0,,,,,,,,,,,,
"State_Wisconsin",2020-09-27 00:00:00.000,122498,1291,"Wisconsin",2249,0,,,,,,,,,,,,
"State_Oregon",2020-05-12 00:00:00.000,3359,130,"Oregon",73,0,,,,,,,,,,,,
"State_Oklahoma",2020-07-26 00:00:00.000,31285,496,"Oklahoma",1207,0,,,,,,,,,,,,
"State_Alabama",2020-09-07 00:00:00.000,132973,2276,"Alabama",660,0,,,,,,,,,,,,
"State_Alabama",2020-10-26 00:00:00.000,185322,2866,"Alabama",967,0,,,,,,,,,,,,
"State_Utah",2020-05-04 00:00:00.000,5326,50,"Utah",160,0,,,,,,,,,,,,
"State_West Virginia",2020-07-06 00:00:00.000,3442,95,"West Virginia",108,0,,,,,,,,,,,,
"State_Nebraska",2020-06-05 00:00:00.000,15379,193,"Nebraska",278,0,,,,,,,,,,,,
"State_West Virginia",2020-06-08 00:00:00.000,2161,84,"West Virginia",19,0,,,,,,,,,,,,
"State_Louisiana",2020-03-20 00:00:00.000,537,10,"Louisiana",145,0,,,,,,,,,,,,
"State_Washington",2020-10-03 00:00:00.000,93160,2238,"Washington",433,0,,,,,,,,,,,,
"State_Oklahoma",2020-05-18 00:00:00.000,5398,288,"Oklahoma",88,0,,,,,,,,,,,,
"State_Puerto Rico",2020-04-14 00:00:00.000,923,45,"Puerto Rico",20,0,,,,,,,,,,,,
"State_New Jersey",2020-03-17 00:00:00.000,268,3,"New Jersey",92,0,,,,,,,,,,,,
"State_Louisiana",2020-11-14 00:00:00.000,201981,6121,"Louisiana",1,0,,,,,,,,,,,,
"State_Utah",2020-07-19 00:00:00.000,34117,243,"Utah",656,0,,,,,,,,,,,,
"State_Nebraska",2020-06-08 00:00:00.000,15752,196,"Nebraska",130,0,,,,,,,,,,,,
"State_Puerto Rico",2020-03-28 00:00:00.000,100,3,"Puerto Rico",21,0,,,,,,,,,,,,
"State_Oregon",2020-08-23 00:00:00.000,24938,422,"Oregon",227,0,,,,,,,,,,,,
"State_Nebraska",2020-09-06 00:00:00.000,35891,415,"Nebraska",121,0,,,,,,,,,,,,
"State_Oregon",2020-06-04 00:00:00.000,4475,159,"Oregon",77,0,,,,,,,,,,,,
"State_Oklahoma",2020-08-09 00:00:00.000,43561,603,"Oklahoma",499,0,,,,,,,,,,,,
"State_West Virginia",2020-11-08 00:00:00.000,28404,502,"West Virginia",662,0,,,,,,,,,,,,
"State_Georgia",2020-03-23 00:00:00.000,800,25,"Georgia",180,0,,,,,,,,,,,,
"State_Oregon",2020-05-15 00:00:00.000,3541,137,"Oregon",62,0,,,,,,,,,,,,
"State_Utah",2020-08-08 00:00:00.000,43821,336,"Utah",291,0,,,,,,,,,,,,
"State_Maryland",2020-03-26 00:00:00.000,581,4,"Maryland",158,0,,,,,,,,,,,,
"State_Oklahoma",2020-05-04 00:00:00.000,4044,238,"Oklahoma",73,0,,,,,,,,,,,,
"State_Iowa",2020-07-05 00:00:00.000,31612,721,"Iowa",447,0,,,,,,,,,,,,
"State_Washington",2020-11-28 00:00:00.000,166736,2828,"Washington",1506,0,,,,,,,,,,,,
"State_Kansas",2020-03-25 00:00:00.000,134,3,"Kansas",32,0,,,,,,,,,,,,
"State_Puerto Rico",2020-07-19 00:00:00.000,12063,178,"Puerto Rico",610,0,,,,,,,,,,,,
"State_Iowa",2020-03-28 00:00:00.000,298,3,"Iowa",63,0,,,,,,,,,,,,
"State_Michigan",2020-11-22 00:00:00.000,328833,8874,"Michigan",655,0,,,,,,,,,,,,
"State_Oklahoma",2020-09-14 00:00:00.000,70223,905,"Oklahoma",874,0,,,,,,,,,,,,
"State_West Virginia",2020-06-19 00:00:00.000,2468,88,"West Virginia",50,0,,,,,,,,,,,,
"State_Michigan",2020-12-06 00:00:00.000,426124,10313,"Michigan",348,0,,,,,,,,,,,,
"State_Kentucky",2020-05-24 00:00:00.000,8842,399,"Kentucky",30,0,,,,,,,,,,,,
"State_Puerto Rico",2020-06-07 00:00:00.000,4985,142,"Puerto Rico",106,0,,,,,,,,,,,,
"State_Nebraska",2020-08-24 00:00:00.000,32047,384,"Nebraska",172,0,,,,,,,,,,,,
"State_Florida",2020-03-15 00:00:00.000,109,3,"Florida",39,0,,,,,,,,,,,,
"State_West Virginia",2020-07-08 00:00:00.000,3707,95,"West Virginia",203,0,,,,,,,,,,,,
"State_Washington",2020-08-05 00:00:00.000,62389,1704,"Washington",561,0,,,,,,,,,,,,
"State_Michigan",2021-01-03 00:00:00.000,536037,13296,"Michigan",222,0,,,,,,,,,,,,
"State_Oklahoma",2020-05-13 00:00:00.000,4852,278,"Oklahoma",126,0,,,,,,,,,,,,
"State_Washington",2020-09-07 00:00:00.000,80485,2043,"Washington",116,0,,,,,,,,,,,,
"State_Nebraska",2020-10-18 00:00:00.000,58068,557,"Nebraska",737,0,,,,,,,,,,,,
"State_Rhode Island",2020-08-07 00:00:00.000,19738,1014,"Rhode Island",127,0,,,,,,,,,,,,
"State_Michigan",2020-10-11 00:00:00.000,149448,7221,"Michigan",42,0,,,,,,,,,,,,
"State_Puerto Rico",2020-08-17 00:00:00.000,26760,335,"Puerto Rico",754,0,,,,,,,,,,,,
"State_Utah",2020-06-04 00:00:00.000,10858,117,"Utah",300,0,,,,,,,,,,,,
"State_West Virginia",2020-08-03 00:00:00.000,6973,117,"West Virginia",122,0,,,,,,,,,,,,
"State_Washington",2020-09-19 00:00:00.000,85886,2130,"Washington",322,0,,,,,,,,,,,,
"State_Oregon",2020-05-04 00:00:00.000,2759,109,"Oregon",79,0,,,,,,,,,,,,
"State_Nevada",2020-04-05 00:00:00.000,1880,46,"Nevada",122,0,,,,,,,,,,,,
"State_Utah",2020-04-09 00:00:00.000,1980,13,"Utah",120,0,,,,,,,,,,,,
"State_Alabama",2020-10-04 00:00:00.000,159169,2558,"Alabama",789,0,,,,,,,,,,,,
"State_Arkansas",2020-06-07 00:00:00.000,9426,154,"Arkansas",325,0,,,,,,,,,,,,
"State_Puerto Rico",2020-06-19 00:00:00.000,6195,147,"Puerto Rico",88,0,,,,,,,,,,,,
"State_Iowa",2020-09-20 00:00:00.000,80410,1265,"Iowa",626,0,,,,,,,,,,,,
"State_Nebraska",2020-09-20 00:00:00.000,41083,457,"Nebraska",287,0,,,,,,,,,,,,
"State_Nevada",2020-08-31 00:00:00.000,69318,1305,"Nevada",337,0,,,,,,,,,,,,
"State_Utah",2020-06-02 00:00:00.000,10237,113,"Utah",211,0,,,,,,,,,,,,
"State_Oregon",2020-03-23 00:00:00.000,191,5,"Oregon",30,0,,,,,,,,,,,,
"State_Kansas",2020-08-01 00:00:00.000,28147,358,"Kansas",26,0,,,,,,,,,,,,
"State_Utah",2020-07-26 00:00:00.000,37973,278,"Utah",350,0,,,,,,,,,,,,
"State_Missouri",2020-04-12 00:00:00.000,4160,116,"Missouri",136,0,,,,,,,,,,,,
"State_Michigan",2020-07-05 00:00:00.000,73027,6222,"Michigan",325,0,,,,,,,,,,,,
"State_Utah",2020-04-07 00:00:00.000,1737,13,"Utah",100,0,,,,,,,,,,,,
"State_Nebraska",2020-07-25 00:00:00.000,24412,322,"Nebraska",319,0,,,,,,,,,,,,
"State_Louisiana",2020-05-25 00:00:00.000,37916,2690,"Louisiana",641,0,,,,,,,,,,,,
"State_West Virginia",2020-07-07 00:00:00.000,3505,95,"West Virginia",65,0,,,,,,,,,,,,
"State_Maryland",2020-03-25 00:00:00.000,423,4,"Maryland",74,0,,,,,,,,,,,,
"State_Oklahoma",2020-05-31 00:00:00.000,6506,334,"Oklahoma",88,0,,,,,,,,,,,,
"State_Puerto Rico",2020-07-21 00:00:00.000,12940,180,"Puerto Rico",479,0,,,,,,,,,,,,
"State_West Virginia",2020-06-24 00:00:00.000,2629,92,"West Virginia",39,0,,,,,,,,,,,,
"State_Mississippi",2020-11-02 00:00:00.000,120865,3348,"Mississippi",365,0,,,,,,,,,,,,
"State_West Virginia",2020-06-18 00:00:00.000,2418,88,"West Virginia",43,0,,,,,,,,,,,,
"State_Alabama",2020-09-20 00:00:00.000,144962,2437,"Alabama",798,0,,,,,,,,,,,,
"State_West Virginia",2020-08-01 00:00:00.000,6735,116,"West Virginia",94,0,,,,,,,,,,,,
"State_New Mexico",2020-09-08 00:00:00.000,26181,807,"New Mexico",39,0,,,,,,,,,,,,
"State_West Virginia",2020-07-02 00:00:00.000,3053,93,"West Virginia",76,0,,,,,,,,,,,,
"State_Washington",2020-06-28 00:00:00.000,33341,1311,"Washington",310,0,,,,,,,,,,,,
"State_Mississippi",2020-10-18 00:00:00.000,110239,3171,"Mississippi",47,0,,,,,,,,,,,,
"State_Puerto Rico",2020-07-09 00:00:00.000,8862,159,"Puerto Rico",154,0,,,,,,,,,,,,
"State_Puerto Rico",2020-11-07 00:00:00.000,71532,862,"Puerto Rico",1013,0,,,,,,,,,,,,
"State_Maryland",2020-03-22 00:00:00.000,245,3,"Maryland",50,0,,,,,,,,,,,,
"State_Washington",2020-10-31 00:00:00.000,112580,2468,"Washington",687,0,,,,,,,,,,,,
"State_Michigan",2020-09-27 00:00:00.000,134409,7044,"Michigan",37,0,,,,,,,,,,,,
"State_Massachusetts",2020-06-30 00:00:00.000,108882,8054,"Massachusetts",114,0,,,,,,,,,,,,
"State_West Virginia",2020-07-03 00:00:00.000,3126,93,"West Virginia",73,0,,,,,,,,,,,,
"State_Alabama",2020-12-13 00:00:00.000,295631,4102,"Alabama",2790,0,,,,,,,,,,,,
"State_Washington",2020-05-31 00:00:00.000,22814,1126,"Washington",196,0,,,,,,,,,,,,
"State_West Virginia",2020-05-07 00:00:00.000,1298,51,"West Virginia",23,0,,,,,,,,,,,,
"State_Missouri",2020-03-21 00:00:00.000,93,3,"Missouri",20,0,,,,,,,,,,,,
"State_Kentucky",2021-01-01 00:00:00.000,269470,2956,"Kentucky",642,0,,,,,,,,,,,,
"State_Connecticut",2020-08-05 00:00:00.000,50225,4437,"Connecticut",115,0,,,,,,,,,,,,
"State_West Virginia",2020-07-19 00:00:00.000,5042,100,"West Virginia",126,0,,,,,,,,,,,,
"State_Kansas",2020-03-26 00:00:00.000,173,3,"Kansas",39,0,,,,,,,,,,,,
"State_Puerto Rico",2020-05-22 00:00:00.000,3030,126,"Puerto Rico",117,0,,,,,,,,,,,,
"State_Colorado",2020-07-26 00:00:00.000,44364,1795,"Colorado",521,0,,,,,,,,,,,,
"State_Arkansas",2020-05-08 00:00:00.000,3747,88,"Arkansas",53,0,,,,,,,,,,,,
"State_Utah",2020-04-05 00:00:00.000,1618,8,"Utah",192,0,,,,,,,,,,,,
"State_New Mexico",2020-10-06 00:00:00.000,30947,894,"New Mexico",315,0,,,,,,,,,,,,
"State_Missouri",2020-10-11 00:00:00.000,148481,2483,"Missouri",282,0,,,,,,,,,,,,
"State_Tennessee",2020-05-31 00:00:00.000,22832,360,"Tennessee",156,0,,,,,,,,,,,,
"State_Utah",2020-11-02 00:00:00.000,117767,614,"Utah",1388,0,,,,,,,,,,,,
"State_Connecticut",2020-08-24 00:00:00.000,52011,4460,"Connecticut",492,0,,,,,,,,,,,,
"State_Missouri",2020-08-02 00:00:00.000,52577,1311,"Missouri",566,0,,,,,,,,,,,,
"State_Arkansas",2020-03-27 00:00:00.000,385,3,"Arkansas",35,0,,,,,,,,,,,,
"State_Mississippi",2020-10-05 00:00:00.000,100703,3013,"Mississippi",215,0,,,,,,,,,,,,
"State_West Virginia",2020-05-24 00:00:00.000,1771,72,"West Virginia",42,0,,,,,,,,,,,,
"State_Nebraska",2020-12-25 00:00:00.000,161960,1594,"Nebraska",623,0,,,,,,,,,,,,
"State_Kansas",2020-05-24 00:00:00.000,9135,200,"Kansas",16,0,,,,,,,,,,,,
"State_Nevada",2020-06-28 00:00:00.000,17187,500,"Nevada",787,0,,,,,,,,,,,,
"State_Wisconsin",2020-09-14 00:00:00.000,95564,1219,"Wisconsin",842,0,,,,,,,,,,,,
"State_West Virginia",2020-07-18 00:00:00.000,4922,100,"West Virginia",139,0,,,,,,,,,,,,
"State_Alabama",2020-11-02 00:00:00.000,194892,2973,"Alabama",907,0,,,,,,,,,,,,
"State_Oregon",2020-04-22 00:00:00.000,2059,78,"Oregon",57,0,,,,,,,,,,,,
"State_Nebraska",2020-12-27 00:00:00.000,162886,1595,"Nebraska",616,0,,,,,,,,,,,,
"State_Washington",2020-09-20 00:00:00.000,86169,2130,"Washington",283,0,,,,,,,,,,,,
"State_Texas",2020-03-23 00:00:00.000,728,7,"Texas",89,0,,,,,,,,,,,,
"State_Tennessee",2020-06-28 00:00:00.000,39945,577,"Tennessee",132,0,,,,,,,,,,,,
"State_Nebraska",2020-06-14 00:00:00.000,16735,221,"Nebraska",101,0,,,,,,,,,,,,
"State_Washington",2020-11-29 00:00:00.000,168333,2828,"Washington",1597,0,,,,,,,,,,,,
"State_Utah",2020-05-18 00:00:00.000,7384,80,"Utah",153,0,,,,,,,,,,,,
"State_Arkansas",2020-08-16 00:00:00.000,52665,599,"Arkansas",675,0,,,,,,,,,,,,
"State_Kansas",2020-10-18 00:00:00.000,72722,859,"Kansas",106,0,,,,,,,,,,,,
"State_Nebraska",2020-05-04 00:00:00.000,6123,78,"Nebraska",438,0,,,,,,,,,,,,
"State_Nebraska",2020-07-12 00:00:00.000,21214,296,"Nebraska",182,0,,,,,,,,,,,,
"State_Maryland",2020-03-23 00:00:00.000,290,3,"Maryland",45,0,,,,,,,,,,,,
"State_Alabama",2020-12-14 00:00:00.000,297895,4102,"Alabama",2264,0,,,,,,,,,,,,
"State_Kentucky",2020-07-05 00:00:00.000,16712,608,"Kentucky",3,0,,,,,,,,,,,,
"State_West Virginia",2020-06-20 00:00:00.000,2500,88,"West Virginia",34,0,,,,,,,,,,,,
"State_North Carolina",2020-07-05 00:00:00.000,73096,1414,"North Carolina",1361,0,,,,,,,,,,,,
"State_Washington",2020-10-04 00:00:00.000,93527,2238,"Washington",367,0,,,,,,,,,,,,
"State_Alabama",2020-06-03 00:00:00.000,18851,653,"Alabama",81,0,,,,,,,,,,,,
"State_Puerto Rico",2020-06-20 00:00:00.000,6463,147,"Puerto Rico",269,0,,,,,,,,,,,,
"State_Nebraska",2020-06-28 00:00:00.000,18900,271,"Nebraska",204,0,,,,,,,,,,,,
"State_Kansas",2020-11-15 00:00:00.000,117851,1256,"Kansas",123,0,,,,,,,,,,,,
"State_Nebraska",2020-08-09 00:00:00.000,28432,353,"Nebraska",187,0,,,,,,,,,,,,
"State_Kansas",2020-06-16 00:00:00.000,11569,246,"Kansas",53,0,,,,,,,,,,,,
"State_Nebraska",2020-05-17 00:00:00.000,10348,129,"Nebraska",169,0,,,,,,,,,,,,
"State_Rhode Island",2020-09-04 00:00:00.000,22243,1055,"Rhode Island",100,0,,,,,,,,,,,,
"State_Alabama",2020-10-18 00:00:00.000,172626,2788,"Alabama",964,0,,,,,,,,,,,,
"State_Kansas",2020-06-30 00:00:00.000,14629,276,"Kansas",61,0,,,,,,,,,,,,
"State_West Virginia",2020-04-10 00:00:00.000,537,5,"West Virginia",16,0,,,,,,,,,,,,
"State_Alabama",2020-04-12 00:00:00.000,3583,93,"Alabama",321,0,,,,,,,,,,,,
"State_Mississippi",2020-10-19 00:00:00.000,110592,3171,"Mississippi",587,0,,,,,,,,,,,,
"State_Utah",2020-08-23 00:00:00.000,49125,387,"Utah",218,0,,,,,,,,,,,,
"State_Michigan",2020-12-20 00:00:00.000,495458,12066,"Michigan",176,0,,,,,,,,,,,,
"State_Nevada",2020-05-26 00:00:00.000,8059,396,"Nevada",105,0,,,,,,,,,,,,
"State_Colorado",2020-10-18 00:00:00.000,85803,2199,"Colorado",999,0,,,,,,,,,,,,
"State_Utah",2020-06-13 00:00:00.000,14061,139,"Utah",380,0,,,,,,,,,,,,
"State_West Virginia",2020-06-06 00:00:00.000,2136,84,"West Virginia",18,0,,,,,,,,,,,,
"State_Washington",2020-10-18 00:00:00.000,102403,2339,"Washington",349,0,,,,,,,,,,,,
"State_Utah",2020-06-28 00:00:00.000,21155,167,"Utah",420,0,,,,,,,,,,,,
"State_West Virginia",2020-08-05 00:00:00.000,7159,124,"West Virginia",108,0,,,,,,,,,,,,
"State_Utah",2020-06-14 00:00:00.000,14313,139,"Utah",252,0,,,,,,,,,,,,
"State_Missouri",2020-06-07 00:00:00.000,14985,823,"Missouri",327,0,,,,,,,,,,,,
"State_Mississippi",2020-09-21 00:00:00.000,93556,2810,"Mississippi",192,0,,,,,,,,,,,,
"State_Virginia",2020-04-05 00:00:00.000,2636,52,"Virginia",228,0,,,,,,,,,,,,
"State_West Virginia",2020-10-24 00:00:00.000,21712,422,"West Virginia",324,0,,,,,,,,,,,,
"State_Missouri",2020-06-21 00:00:00.000,18552,975,"Missouri",397,0,,,,,,,,,,,,
"State_Puerto Rico",2020-05-24 00:00:00.000,3189,127,"Puerto Rico",89,0,,,,,,,,,,,,
"State_Nebraska",2020-04-19 00:00:00.000,1473,28,"Nebraska",125,0,,,,,,,,,,,,
"State_West Virginia",2020-08-13 00:00:00.000,8151,153,"West Virginia",148,0,,,,,,,,,,,,
"State_Connecticut",2020-08-11 00:00:00.000,50684,4444,"Connecticut",117,0,,,,,,,,,,,,
"State_West Virginia",2020-06-07 00:00:00.000,2144,84,"West Virginia",10,0,,,,,,,,,,,,
"State_Iowa",2020-04-09 00:00:00.000,1270,27,"Iowa",125,0,,,,,,,,,,,,
"State_Puerto Rico",2020-04-27 00:00:00.000,1388,84,"Puerto Rico",17,0,,,,,,,,,,,,
"State_Nebraska",2020-04-05 00:00:00.000,377,8,"Nebraska",38,0,,,,,,,,,,,,
"State_Alabama",2020-06-28 00:00:00.000,35441,919,"Alabama",360,0,,,,,,,,,,,,
"State_Michigan",2020-10-25 00:00:00.000,175515,7522,"Michigan",130,0,,,,,,,,,,,,
"State_Nebraska",2020-09-19 00:00:00.000,40797,457,"Nebraska",411,0,,,,,,,,,,,,
"State_Kentucky",2020-05-10 00:00:00.000,6486,312,"Kentucky",17,0,,,,,,,,,,,,
"State_Washington",2020-11-01 00:00:00.000,113109,2468,"Washington",529,0,,,,,,,,,,,,
"State_Nebraska",2020-09-07 00:00:00.000,35975,415,"Nebraska",87,0,,,,,,,,,,,,
"State_Washington",2020-12-27 00:00:00.000,241036,3283,"Washington",273,0,,,,,,,,,,,,
"State_Nebraska",2020-07-27 00:00:00.000,24899,322,"Nebraska",286,0,,,,,,,,,,,,
"State_Iowa",2020-12-28 00:00:00.000,276649,3745,"Iowa",1351,0,,,,,,,,,,,,
"State_West Virginia",2020-05-23 00:00:00.000,1729,72,"West Virginia",29,0,,,,,,,,,,,,
"State_Utah",2020-05-16 00:00:00.000,7068,78,"Utah",139,0,,,,,,,,,,,,
"State_Missouri",2020-07-05 00:00:00.000,24334,1062,"Missouri",275,0,,,,,,,,,,,,
"State_Washington",2020-11-15 00:00:00.000,135365,2638,"Washington",1754,0,,,,,,,,,,,,
"State_Kansas",2020-06-03 00:00:00.000,10281,227,"Kansas",144,0,,,,,,,,,,,,
"State_Guam",2020-11-23 00:00:00.000,7571,107,"Guam",53,0,,,,,,,,,,,,
"State_Guam",2021-01-03 00:00:00.000,8296,124,"Guam",1,0,,,,,,,,,,,,
"State_Guam",2020-08-31 00:00:00.000,2364,11,"Guam",108,0,,,,,,,,,,,,
"State_Guam",2020-10-12 00:00:00.000,4139,61,"Guam",92,0,,,,,,,,,,,,
