ID,ISO,COUNTRY,REGION,Category,Measure,Specific Group Targeted,Comments,NON_COMPLIANCE,Date implemented,Source,Source type,LINK,Entry date,Alternative source,Max Daily Vaccinations,Daily Cases When Implemented,Change in cases after 60 days,Non compliance result
10546,"ISL","Iceland","Europe","Movement restrictions","Border closure","True","Some professionals arriving in Iceland including scientists, filmmakers and athletes will be eligible for a modified quarantine","Not applicable",2020-05-15 00:00:00.000,"Government","Government","https://www.government.is/news/article/2020/05/12/Testing-for-international-arrivals-could-start-in-June/",2020-05-14 00:00:00.000,"",,0,0,"Not applicable"
12456,"ISL","Iceland","Europe","Movement restrictions","Border closure","True","Icelandic companies can apply for an exemption for nationals of non-EEA and EFTA nationals on the basis that these are urgent matters from the existing travel restrictions","Not applicable",2020-05-26 00:00:00.000,"Government","Government","https://www.stjornarradid.is/efst-a-baugi/frettir/stok-frett/2020/05/26/Islensk-fyrirtaeki-geta-sott-um-undanthagu-/",2020-05-31 00:00:00.000,"",,0,2,"Not applicable"
13843,"ISL","Iceland","Europe","Movement restrictions","Border closure","True","Extension until 1st July: Border closure for external EU, EFTA and UK borders","Not applicable",2020-06-12 00:00:00.000,"Government","Government","https://www.government.is/news/article/2020/06/12/Changes-in-travel-restrictions-untill-1-July/",2020-06-17 00:00:00.000,"",,0,4,"Not applicable"
13245,"ISL","Iceland","Europe","Movement restrictions","Additional health/documents requirements upon arrival","False","Arriving tourists need to fill a form prior to arrival","Not applicable",2020-06-15 00:00:00.000,"Government","Government","https://www.landlaeknir.is/um-embaettid/frettir/frett/item41741/15-juni",2020-06-07 00:00:00.000,"",,0,4,"Not applicable"
3095,"LVA","Latvia","Europe","Movement restrictions","Surveillance and monitoring","False","The police has the right to obtain specific information on status of whether an individual is COVID-19 infected to verify the accuracy of information given by a person","Not applicable",2020-03-29 00:00:00.000,"Government","Government","https://mk.gov.lv/lv/aktualitates/tiek-ieviesti-stingraki-personu-fiziskas-distancesanas-noteikumi-covid-19-izplatisanas",2020-03-30 00:00:00.000,"",,25,-21,"Not applicable"
6179,"LIE","Liechtenstein","Europe","Movement restrictions","Surveillance and monitoring","True","Monitoring of waste water, as some evidence from the Netherlands showed that the coronavirus could be measured there and may help as case tracking tool potentially","Not applicable",2020-04-15 00:00:00.000,"Government","Government","https://www.regierung.li/de/mitteilungen/223398/?typ=content&nid=11076",2020-04-18 00:00:00.000,"",,0,0,"Not applicable"
6180,"LIE","Liechtenstein","Europe","Movement restrictions","Surveillance and monitoring","True","Pilot research project started to identify whether elderly wrist bands may be used for the early detection of COVID-19","Not applicable",2020-04-15 00:00:00.000,"Government","Government","https://www.regierung.li/de/mitteilungen/223398/?typ=content&nid=11076",2020-04-18 00:00:00.000,"",,0,0,"Not applicable"
10600,"LIE","Liechtenstein","Europe","Movement restrictions","Border closure","False","Extension until 15th June: of all borders, except to Switzerland","Not applicable",2020-05-14 00:00:00.000,"Government","Government","https://www.medienportal.li/news-detail/article/die-schweizer-auslandreise-im-jahr-2020-liechtenstein/",2020-05-15 00:00:00.000,"",,0,0,"Not applicable"
10622,"LTU","Lithuania","Europe","Movement restrictions","International flights suspension","False","Unscheduled flights of more than 10 persons allowed at the case-by-case decision of the Ministry of Transport","Not applicable",,"Government","Government","https://lrv.lt/en/news/lockdown-restrictions-continue-to-relax",2020-05-15 00:00:00.000,"",,,,"Not applicable"
4409,"LTU","Lithuania","Europe","Movement restrictions","Surveillance and monitoring","False","App launched to monitor self-isolation and check symptoms + give advice","Not applicable",2020-04-07 00:00:00.000,"Government","Government","https://lrv.lt/en/news/useful-and-meaningful-self-isolation-with-a-mobile-app-quarantine",2020-04-09 00:00:00.000,"",,43,-33,"Not applicable"
8612,"LTU","Lithuania","Europe","Movement restrictions","Border closure","True","Lithuanian citizens are not banned anymore from leaving the country","Not applicable",2020-05-04 00:00:00.000,"Government","Government","https://lrv.lt/en/news/lithuania-eases-lockdown-restrictions",2020-05-02 00:00:00.000,"",,8,-4,"Not applicable"
10606,"LTU","Lithuania","Europe","Movement restrictions","Border closure","False","Extended until 31st May: border closure, except for Baltic states and additional exemptions for the border with Poland","Not applicable",2020-05-12 00:00:00.000,"Government","Government","https://vrm.lrv.lt/en/news/from-11-may-new-updates-regarding-cross-border-and-self-isolation",2020-05-15 00:00:00.000,"",,8,-5,"Not applicable"
6190,"LUX","Luxembourg","Europe","Movement restrictions","Border closure","True","Two specific border crossings to Germany have re-opened","Not applicable",2020-04-17 00:00:00.000,"Government","Government","https://gouvernement.lu/de/actualites/toutes_actualites/communiques/2020/04-avril/17-oeffnung-grenzen.html",2020-04-18 00:00:00.000,"",,71,-69,"Not applicable"
591,"MLT","Malta","Europe","Movement restrictions","International flights suspension","True","suspension of all flights to Milan","Not applicable",2020-03-08 00:00:00.000,"Government","Government","https://covid19malta.info/",2020-03-16 00:00:00.000,"",,0,3,"Not applicable"
592,"MLT","Malta","Europe","Movement restrictions","International flights suspension","True","suspension of air and sea travel with France, Spain, Switzerland, Germany as of 11 March","Not applicable",2020-03-11 00:00:00.000,"Government","Government","https://covid19malta.info/",2020-03-16 00:00:00.000,"",,2,-1,"Not applicable"
2159,"MLT","Malta","Europe","Movement restrictions","International flights suspension","False","Closure of Malta International Airport","Not applicable",2020-03-20 00:00:00.000,"Government","Government","https://covid19malta.info/",2020-03-24 00:00:00.000,"",,4,1,"Not applicable"
8640,"MLT","Malta","Europe","Movement restrictions","International flights suspension","False","Extension until end of May: closure of airport","Not applicable",2020-05-04 00:00:00.000,"Government","Government","https://www.gov.mt/en/Government/DOI/Press Releases/Pages/2020/May/01/pr200801.aspx",2020-05-02 00:00:00.000,"",,9,-9,"Not applicable"
473,"NOR","Norway","Europe","Movement restrictions","Border checks","False","border checks at all borders","Not applicable",2020-03-15 00:00:00.000,"Government","Government","https://www.regjeringen.no/en/aktuelt/stricter-border-controls-being-introduced/id2693624/",2020-03-16 00:00:00.000,"",,286,-263,"Not applicable"
4438,"NOR","Norway","Europe","Movement restrictions","Border closure","False","Norway is opening its borders for seasonal workers from EEA countries in the agricultural, horticultural and forestry sectors and the food industry.","Not applicable",2020-04-01 00:00:00.000,"Government","Government","https://www.regjeringen.no/en/aktuelt/innreisemuligheter-for-eos-borgere/id2695783/",2020-04-09 00:00:00.000,"",,221,-221,"Not applicable"
10975,"NOR","Norway","Europe","Movement restrictions","Border closure","False","Extension until 20th August: Border closure with exceptions of certain groups (measure will be evaluated continuously)","Not applicable",2020-05-15 00:00:00.000,"Government","Government","https://www.regjeringen.no/en/aktuelt/new-guidance-on-holiday-and-leisure-travel/id2702827/",2020-05-18 00:00:00.000,"",,17,-1,"Not applicable"
13875,"NOR","Norway","Europe","Movement restrictions","Domestic travel restrictions","False","Cruise ships to svalbard to be allowed again with max. of 250 persons and hygiene restrictions","Not applicable",2020-06-12 00:00:00.000,"Government","Government","https://www.regjeringen.no/en/aktuelt/norway-opening-up-for-more-leisure-travel-to-and-from-the-other-nordic-countries/id2706368/",2020-06-17 00:00:00.000,"",,18,152,"Not applicable"
13874,"NOR","Norway","Europe","Movement restrictions","Border closure","True","Transit restrictions through areas of high-risk transmission lifted, if one car is used for transit","Not applicable",2020-06-12 00:00:00.000,"Government","Government","https://www.regjeringen.no/en/aktuelt/norway-opening-up-for-more-leisure-travel-to-and-from-the-other-nordic-countries/id2706368/",2020-06-17 00:00:00.000,"",,18,152,"Not applicable"
13873,"NOR","Norway","Europe","Movement restrictions","Border closure","True","Additional border opening to Finland, Iceland, Greenland, the Faroe Islands","Not applicable",2020-06-12 00:00:00.000,"Government","Government","https://www.regjeringen.no/en/aktuelt/norway-opening-up-for-more-leisure-travel-to-and-from-the-other-nordic-countries/id2706368/",2020-06-17 00:00:00.000,"",,18,152,"Not applicable"
12616,"NOR","Norway","Europe","Movement restrictions","Border closure","True","Norway to open borders to Denmark","Not applicable",2020-06-15 00:00:00.000,"Government","Government","https://www.regjeringen.no/en/aktuelt/reopening-of-border-between-norway-and-denmark-from-15-june/id2704552/",2020-06-03 00:00:00.000,"",,0,33,"Not applicable"
2311,"POL","Poland","Europe","Movement restrictions","Visa restrictions","False","Cancellation of all visa appointments","Not applicable",2020-03-18 00:00:00.000,"Government","Government","https://www.gov.pl/web/uae/all-visa-appointments-are-being-canceled-as-of-18th-march-2020-until-further-notice",2020-03-25 00:00:00.000,"",,61,180,"Not applicable"
10697,"POL","Poland","Europe","Movement restrictions","Border checks","False","Extension until 12th June: checks at all borders (Germany, Lithuania, the Czech Republic and Slovakia) incl. seaports and airports","Not applicable",2020-05-12 00:00:00.000,"Government","Government","https://www.gov.pl/web/koronawirus/3etap",2020-05-15 00:00:00.000,"",,330,-65,"Not applicable"
12859,"POL","Poland","Europe","Movement restrictions","Border closure","False","People crossing the border for business are exempted from the 14 day quarantine","Not applicable",2020-05-16 00:00:00.000,"Government","Government","https://www.gov.pl/web/coronavirus/temporary-limitations",2020-06-05 00:00:00.000,"",,401,-134,"Not applicable"
10690,"POL","Poland","Europe","Movement restrictions","Curfews","True","Children under the age of 13 will be able to leave the house without adult supervision","Not applicable",2020-05-17 00:00:00.000,"Government","Government","https://www.gov.pl/web/koronawirus/3etap",2020-05-15 00:00:00.000,"",,241,82,"Not applicable"
10740,"POL","Poland","Europe","Movement restrictions","International flights suspension","False","Resumption of some selected flights internationally","Not applicable",2020-05-23 00:00:00.000,"Government","Government","https://www.gov.pl/web/coronavirus/temporary-limitations",2020-05-15 00:00:00.000,"",,476,-77,"Not applicable"
10741,"POL","Poland","Europe","Movement restrictions","Domestic travel restrictions","False","Resumption of flights domestically","Not applicable",2020-05-23 00:00:00.000,"Government","Government","https://www.gov.pl/web/coronavirus/temporary-limitations",2020-05-15 00:00:00.000,"",,476,-77,"Not applicable"
12855,"POL","Poland","Europe","Movement restrictions","Domestic travel restrictions","False","Domestic flights resumed","Not applicable",2020-06-01 00:00:00.000,"Government","Government","https://www.gov.pl/web/coronavirus/temporary-limitations",2020-06-05 00:00:00.000,"",,215,400,"Not applicable"
13887,"POL","Poland","Europe","Movement restrictions","Border closure","True","Poland re-opening the national border with Lithuania","Not applicable",2020-06-12 00:00:00.000,"Government","Government","https://www.premier.gov.pl/en/news/news/poland-re-opening-the-national-border-with-lithuania.html",2020-06-17 00:00:00.000,"",,444,175,"Not applicable"
675,"SRB","Serbia","Europe","Movement restrictions","Border checks","False","intensified border checks","Not applicable",2020-03-15 00:00:00.000,"Government","Government","https://www.srbija.gov.rs/vest/en/151410/serbia-closes-borders-due-to-coronavirus.php",2020-03-16 00:00:00.000,"",,32,20,"Not applicable"
671,"SRB","Serbia","Europe","Movement restrictions","Border closure","False","closure of all borders","Not applicable",2020-03-15 00:00:00.000,"Government","Government","https://www.srbija.gov.rs/vest/en/151410/serbia-closes-borders-due-to-coronavirus.php",2020-03-16 00:00:00.000,"",,32,20,"Not applicable"
670,"SRB","Serbia","Europe","Movement restrictions","Border closure","True","only citizens are permitted to enter","Not applicable",2020-03-15 00:00:00.000,"Government","Government","https://www.srbija.gov.rs/vest/en/151410/serbia-closes-borders-due-to-coronavirus.php",2020-03-16 00:00:00.000,"",,32,20,"Not applicable"
11865,"SVK","Slovakia","Europe","Movement restrictions","Border checks","False","Extension until 26th June: border checks","Not applicable",2020-05-20 00:00:00.000,"Government","Government","https://www.vlada.gov.sk//vlada-predlzila-kontroly-na-hraniciach-do-26-juna/",2020-05-25 00:00:00.000,"",,1,13,"Not applicable"
12871,"SVK","Slovakia","Europe","Movement restrictions","Border closure","True","Border to Czech Republic opening without restrictions","Not applicable",2020-06-04 00:00:00.000,"Government","Government","https://www.vlada.gov.sk//od-polnoci-sa-obnovi-volny-pohyb-medzi-sr-a-cr-bez-obmedzeni/",2020-06-05 00:00:00.000,"",,0,45,"Not applicable"
12872,"SVK","Slovakia","Europe","Movement restrictions","Border closure","True","Hungary, Austria borders opened without restrictions","Not applicable",2020-06-05 00:00:00.000,"Government","Government","https://www.vlada.gov.sk//igor-matovic-otvarame-hranice-medzi-ceskom-madarskom-rakuskom-a-sr/",2020-06-05 00:00:00.000,"",,3,4,"Not applicable"
2412,"ESP","Spain","Europe","Movement restrictions","International flights suspension","True","Direct flights from Italy to Spain are prohibited","Not applicable",2020-03-11 00:00:00.000,"Government","Government","https://www.mscbs.gob.es/gabinete/notasPrensa.do?id=4807",2020-03-26 00:00:00.000,"",,650,277,"Not applicable"
3698,"ESP","Spain","Europe","Movement restrictions","Surveillance and monitoring","False","A mobility study implemented to analyse anonymous data compiled on movements of the population during the health emergency and for as long as necessary until conditions of normality are re-established, to help contribute to more efficient data-based decision-making.","Not applicable",2020-04-01 00:00:00.000,"Government","Government","https://www.lamoncloa.gob.es/lang/en/gobierno/news/Paginas/2020/20200401datacovid.aspx",2020-04-03 00:00:00.000,"",,8008,-7303,"Not applicable"
10724,"ESP","Spain","Europe","Movement restrictions","Border closure","False","Same entry restrictions set on ports and airports entries as for land borders, with only exemptions allowed to enter being: Spanish citizens, Residents in Spain, Cross-border workers, Healthcare professionals or those who look after the elderly, people with causes of force majeure or a situation of need","Not applicable",2020-05-15 00:00:00.000,"Government","Government","https://www.lamoncloa.gob.es/lang/en/gobierno/news/Paginas/2020/20200512restrictions.aspx",2020-05-16 00:00:00.000,"",,780,-393,"Not applicable"
2380,"SWE","Sweden","Europe","Movement restrictions","Border closure","True","For all non-EEA or Swiss citizen that travel to Sweden for non-essential travel","Not applicable",2020-03-19 00:00:00.000,"Government","Government","https://www.government.se/press-releases/2020/03/temporary-ban-on-travel-to-sweden-due-to-covid-19/",2020-03-25 00:00:00.000,"",,119,239,"Not applicable"
8694,"SWE","Sweden","Europe","Movement restrictions","Border checks","False","Extension until 11 November 2020: internal border control","Not applicable",2020-04-30 00:00:00.000,"Government","Government","https://www.government.se/press-releases/2020/04/decision-on-continued-border-controls-at-internal-borders/",2020-05-02 00:00:00.000,"",,742,13,"Not applicable"
12883,"SWE","Sweden","Europe","Movement restrictions","Border closure","True","Seasonal workers in the agricultural, forestry and horticulture sectors are added to the list of groups with essential functions in Sweden who can be exempted from the entry ban","Not applicable",2020-06-04 00:00:00.000,"Government","Government","https://www.government.se/press-releases/2020/06/amendments-to-the-temporary-ban-on-entry-into-sweden/",2020-06-05 00:00:00.000,"",,900,-597,"Not applicable"
515,"CHE","Switzerland","Europe","Movement restrictions","Border checks","False","reinforced border checks on all borders","Not applicable",2020-02-13 00:00:00.000,"Government","Government","https://www.bag.admin.ch/bag/de/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/massnahmen-des-bundes.html#470035799",2020-03-16 00:00:00.000,"",,0,219,"Not applicable"
516,"CHE","Switzerland","Europe","Movement restrictions","Visa restrictions","True","Italian citizens without a resident permit in Switerzland are not permitted entering","Not applicable",2020-02-13 00:00:00.000,"Government","Government","https://www.bag.admin.ch/bag/de/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/massnahmen-des-bundes.html#470035800",2020-03-16 00:00:00.000,"",,0,219,"Not applicable"
3717,"CHE","Switzerland","Europe","Movement restrictions","Surveillance and monitoring","False","The federal government is using data from Swisscom to assess whether bans on gatherings are being followed","Not applicable",2020-03-27 00:00:00.000,"Government","Government","https://www.bag.admin.ch/bag/en/home/das-bag/aktuell/news/news-26-03-2020.html",2020-04-03 00:00:00.000,"",,1114,-1099,"Not applicable"
8704,"CHE","Switzerland","Europe","Movement restrictions","Border closure","False","Certain additional exemptions for entry defined, e.g. family members","Not applicable",2020-04-17 00:00:00.000,"Government","Government","https://www.ch.ch/de/coronavirus-fragen-antworten/#no-akkordeon",2020-05-02 00:00:00.000,"",,320,-288,"Not applicable"
12889,"CHE","Switzerland","Europe","Movement restrictions","International flights suspension","False","Flights will no longer be chanelled through the three main airports","Not applicable",2020-06-08 00:00:00.000,"Government","Government","https://www.admin.ch/gov/en/start/documentation/media-releases.msg-id-79248.html",2020-06-05 00:00:00.000,"",,8,148,"Not applicable"
12890,"CHE","Switzerland","Europe","Movement restrictions","Border checks","True","To France, Germany and Austria","Not applicable",2020-06-15 00:00:00.000,"Government","Government","Government",2020-06-05 00:00:00.000,"",,12,261,"Not applicable"
12942,"CHE","Switzerland","Europe","Movement restrictions","Border closure","True","Borders to Austria, France and Germany","Not applicable",2020-06-15 00:00:00.000,"Government","Government","https://www.admin.ch/gov/en/start/documentation/media-releases.msg-id-79248.html",2020-06-05 00:00:00.000,"",,12,261,"Not applicable"
6441,"AUT","Austria","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","True","Crises unit implemented specifically to ensure the tackling of fake news online; major news institutes of Austria are part of unit","Not applicable",2020-03-19 00:00:00.000,"Government","Government","https://www.oesterreich.gv.at/nachrichten/allgemein/Digitaler-Krisenstab-und-Aufdecker-Netzwerk.html",2020-04-20 00:00:00.000,"",,314,-300,"Not applicable"
85,"BEL","Belgium","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","False","all decisions will be taken by a management cell composed of, among others, the Prime Minister, the competent ministers and the Ministers-Presidents.","Not applicable",2020-03-12 00:00:00.000,"Government","Government","https://www.info-coronavirus.be/en/2020/03/12/phase-2-maintained-transition-to-the-federal-phase-and-additional-measures/",2020-03-14 00:00:00.000,"",,268,-150,"Not applicable"
947,"HRV","Croatia","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","False","The national civil protection agency's powers were extended to respond more appropriately","Not applicable",2020-03-12 00:00:00.000,"Government","Government","https://vlada.gov.hr/news/pm-says-national-civil-protection-authority-to-get-new-bigger-powers/29012",2020-03-20 00:00:00.000,"",,3,8,"Not applicable"
7682,"CZE","Czech Republic","Europe","Governance and socio-economic measures","Limit product imports/exports","True","Export of disinfectant forbidden outside EU","Not applicable",2020-03-05 00:00:00.000,"Government","Government","https://koronavirus.mzcr.cz/wp-content/uploads/2020/04/Mimo?ï¿½dnï¿½-opat?enï¿½-vy?len?nï¿½-kapacity-l?ï¿½ek-v-krajï¿½ch-a-hl.-m.-Praze.pdf",2020-04-26 00:00:00.000,"",,,,"Not applicable"
2934,"CZE","Czech Republic","Europe","Governance and socio-economic measures","Limit product imports/exports","False","reexports of medicines and medicinal products registered for CZ market to the EU and the export of such outside the EU is forbidden","Not applicable",2020-03-18 00:00:00.000,"Government","Government","https://www.vlada.cz/en/media-centrum/aktualne/measures-adopted-by-the-czech-government-against-coronavirus-180545/",2020-03-28 00:00:00.000,"",,,,"Not applicable"
5892,"CZE","Czech Republic","Europe","Governance and socio-economic measures","State of emergency declared","False","Extension: of state of emergency until 30.04.2020","Not applicable",2020-04-09 00:00:00.000,"Government","Government","https://www.vlada.cz/en/media-centrum/aktualne/the-government-has-decided-to-extend-the-state-of-emergency-until-30-april--more-than-a-billion-crowns-of-support-for-cultural-institutions-180964/",2020-04-17 00:00:00.000,"",,,,"Not applicable"
5893,"CZE","Czech Republic","Europe","Governance and socio-economic measures","Military deployment","False","Additional military forced deployed to support police, 2000 soldiers","Not applicable",2020-04-09 00:00:00.000,"Government","Government","https://www.vlada.cz/en/media-centrum/aktualne/the-government-has-decided-to-extend-the-state-of-emergency-until-30-april--more-than-a-billion-crowns-of-support-for-cultural-institutions-180964/",2020-04-17 00:00:00.000,"",,,,"Not applicable"
5889,"CZE","Czech Republic","Europe","Governance and socio-economic measures","Military deployment","False","Additional military deployed; preparation to allocate up to 360 soldiers.","Not applicable",2020-04-14 00:00:00.000,"Government","Government","https://www.vlada.cz/en/media-centrum/aktualne/government-discusses-proposal-for-gradually-easing-exceptional-measures-181015/",2020-04-17 00:00:00.000,"",,,,"Not applicable"
7683,"CZE","Czech Republic","Europe","Governance and socio-economic measures","Limit product imports/exports","True","Export of disinfectant allowed again outside EU","Not applicable",2020-04-21 00:00:00.000,"Government","Government","https://koronavirus.mzcr.cz/wp-content/uploads/2020/04/Mimo?ï¿½dnï¿½-opat?enï¿½-vy?len?nï¿½-kapacity-l?ï¿½ek-v-krajï¿½ch-a-hl.-m.-Praze.pdf",2020-04-26 00:00:00.000,"",,,,"Not applicable"
8823,"CZE","Czech Republic","Europe","Governance and socio-economic measures","State of emergency declared","False","Extended until 17th May","Not applicable",2020-04-30 00:00:00.000,"Government","Government","https://koronavirus.mzcr.cz/vlada-schvalila-pravidla-rozvolnovani-mimoradnych-opatreni-od-11-kvetna-nouzovy-stav-plati-do-17-kvetna/",2020-05-03 00:00:00.000,"",,,,"Not applicable"
10286,"CZE","Czech Republic","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","False","Public procurement act amendend to simplify the procurement of personal protective equipment","Not applicable",2020-05-11 00:00:00.000,"Government","Government","https://www.vlada.cz/en/media-centrum/aktualne/students-taking-secondary-school---university-entrance-and-final-examinations-will-not-have-to-wear-face-masks-181466/",2020-05-12 00:00:00.000,"",,,,"Not applicable"
1318,"EST","Estonia","Europe","Governance and socio-economic measures","State of emergency declared","False","Provisionary until 1st May 2020","Not applicable",2020-03-12 00:00:00.000,"Government","Government","https://www.valitsus.ee/en/news/government-declared-emergency-situation-estonia-until-1-may",2020-03-21 00:00:00.000,"",,3,3,"Not applicable"
3020,"EST","Estonia","Europe","Governance and socio-economic measures","Military deployment","False","Military deployment to support police on the enforcement of the part lock-down on the two islands","Not applicable",2020-03-30 00:00:00.000,"Government","Government","https://www.kriis.ee/en/news/defence-league-will-assist-police-checking-implementation-emergency-orders-saaremaa-and-muhu",2020-03-30 00:00:00.000,"",,39,-28,"Not applicable"
8395,"EST","Estonia","Europe","Governance and socio-economic measures","State of emergency declared","False","Extension until 17th May: State of emergency","Not applicable",2020-04-24 00:00:00.000,"Government","Government","https://www.valitsus.ee/en/news/special-notice-government-has-extended-emergency-situation-estonia-until-may-17",2020-05-01 00:00:00.000,"",,33,-33,"Not applicable"
8394,"EST","Estonia","Europe","Lockdown","Partial lockdown","False","People are again able to move around on the island, not limited by special reasons as before","Not applicable",2020-04-27 00:00:00.000,"Government","Government","https://www.valitsus.ee/en/news/special-notice-restrictions-emergency-situation-will-be-eased-saaremaa-and-muhu-island",2020-05-01 00:00:00.000,"",,8,-7,"Not applicable"
8391,"EST","Estonia","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","False","The Government decided to support the supplementing of the Law amending the Medical Devices Act currently in the proceedings of the Estonian Parliament in order to exit the emergency situation.  Amendments are necessary to ensure that emergency situation management and exit from the emergency situations would be as operational as possible and that the cooperation would be clear and effective.","Not applicable",2020-04-30 00:00:00.000,"Government","Government","https://www.valitsus.ee/en/news/government-supports-draft-law-which-creates-greater-legal-clarity-management-emergency",2020-05-01 00:00:00.000,"",,6,-5,"Not applicable"
1335,"FIN","Finland","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","False","The Emergency Powers Act was implemented","Not applicable",2020-03-16 00:00:00.000,"Government","Government","https://valtioneuvosto.fi/en/article/-/asset_publisher/10616/hallitus-totesi-suomen-olevan-poikkeusoloissa-koronavirustilanteen-vuoksi",2020-03-21 00:00:00.000,"",,57,34,"Not applicable"
1327,"FIN","Finland","Europe","Governance and socio-economic measures","State of emergency declared","False","Implemented the Emergency Powers Act to Parliament per decree; provisionally until April 13th","Not applicable",2020-03-17 00:00:00.000,"Government","Government","https://valtioneuvosto.fi/en/article/-/asset_publisher/10616/hallitus-totesi-suomen-olevan-poikkeusoloissa-koronavirustilanteen-vuoksi",2020-03-21 00:00:00.000,"",,5,78,"Not applicable"
5932,"FIN","Finland","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","True","Apppointment of a working group to draft proposals for regeneration measures after the coronavirus crisis to respond to the climate crisis and decline in biodiversit","Not applicable",2020-04-15 00:00:00.000,"Government","Government","https://valtioneuvosto.fi/en/article/-/asset_publisher/tyoryhma-laatimaan-ehdotuksia-ilmaston-ja-luonnon-kannalta-kestavaksi-elvytykseksi",2020-04-17 00:00:00.000,"",,97,-83,"Not applicable"
10432,"FIN","Finland","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","False","High-profile group for strengthening wellbeing and equality in the aftermath of the coronavirus epidemic established","Not applicable",2020-05-07 00:00:00.000,"Government","Government","https://valtioneuvosto.fi/en/article/-/asset_publisher/1271139/korkean-profiilin-ryhma-etsii-keinoja-hyvinvoinnin-ja-tasa-arvon-vahvistamiseksi-koronakriisin-jalkihoidossa",2020-05-13 00:00:00.000,"",,161,-159,"Not applicable"
1632,"FRA","France","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","False","The Regional Health Agency was asked to activate the ORSAN REB plan in their region. The objective of this plan is to organize the mobilization of the health system","Not applicable",2020-02-13 00:00:00.000,"Government","Government","https://www.gouvernement.fr/info-coronavirus",2020-03-23 00:00:00.000,"",,0,1595,"Not applicable"
1633,"FRA","France","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","False","Economic continuity unity activated in Ministry of Economics","Not applicable",2020-03-03 00:00:00.000,"Government","Government","https://www.gouvernement.fr/info-coronavirus",2020-03-23 00:00:00.000,"",,48,553,"Not applicable"
5596,"DEU","Germany","Europe","Lockdown","Partial lockdown","False","Only essential trips, including for work are still allowed and with more stringent public movement rules","Not applicable",2020-03-22 00:00:00.000,"Government","Government","https://www.bundesregierung.de/breg-de/themen/coronavirus/besprechung-der-bundeskanzlerin-mit-den-regierungschefinnen-und-regierungschefs-der-laender-1733248",2020-04-16 00:00:00.000,"",,3276,-2531,"Not applicable"
530,"HUN","Hungary","Europe","Governance and socio-economic measures","State of emergency declared","False","","Not applicable",2020-03-11 00:00:00.000,"Government","Government","http://abouthungary.hu/coronavirus/",2020-03-16 00:00:00.000,"",,3,47,"Not applicable"
1647,"ISL","Iceland","Europe","Governance and socio-economic measures","State of emergency declared","False","Did not trigger additional measures than those already in place","Not applicable",2020-03-06 00:00:00.000,"Government","Government","https://www.government.is/news/article/2020/03/09/response-to-COVID-19-in-Iceland/",2020-03-23 00:00:00.000,"",,9,-9,"Not applicable"
6089,"ISL","Iceland","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","True","Cross-Nordic group tasked to outline a Nordic roadmap for closer cooperation established; particularly for tourism and industry","Not applicable",2020-04-14 00:00:00.000,"Government","Government","https://www.stjornarradid.is/efst-a-baugi/frettir/stok-frett/2020/04/14/Norraenu-rikin-thetta-radirnar-eftir-COVID-19/",2020-04-18 00:00:00.000,"",,10,-9,"Not applicable"
7221,"ISL","Iceland","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","False","Unit on information mismanagement established","Not applicable",2020-04-20 00:00:00.000,"Government","Government","https://www.stjornarradid.is/efst-a-baugi/frettir/stok-frett/2020/04/20/Vinnuhopur-gegn-upplysingaoreidu/",2020-04-23 00:00:00.000,"",,11,-9,"Not applicable"
11793,"ISL","Iceland","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","True","Working group assigned to assess the state of the local government","Not applicable",2020-05-19 00:00:00.000,"Government","Government","https://www.stjornarradid.is/efst-a-baugi/frettir/stok-frett/2020/05/19/Starfshopi-falid-ad-meta-stodu-sveitarfelaga-vegna-Covid-19-faraldursins/",2020-05-25 00:00:00.000,"",,0,0,"Not applicable"
12451,"ISL","Iceland","Europe","Governance and socio-economic measures","State of emergency declared","False","State of emergency lowered to crisis state","Not applicable",2020-05-26 00:00:00.000,"Government","Government","https://www.landlaeknir.is/um-embaettid/frettir/frett/item41637/almannavarnastig-laekkad-nidur-a-haettustig-vegna-covid-19",2020-05-31 00:00:00.000,"",,0,2,"Not applicable"
