numero_boletim,data hora_boletim,data_inclusao,tipo_acidente,desc_tipo_acidente,cod_tempo,desc_tempo,cod_pavimento,pavimento,cod_regional,desc_regional,origem_boletim,local_sinalizado,velocidade_permitida,coordenada_x,coordenada_y,hora_informada,indicador_fatalidade,valor_ups,descricao_ups,data_alteracao_smsa,valor_ups_antiga,descricao_ups_antiga
"2018-010899655-001",2018-03-10 19:40:00.000,2018-03-10 20:40:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-022155130-001",2018-05-19 01:09:00.000,2018-05-19 02:36:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-023339284-001",2018-05-26 16:44:00.000,2018-05-26 17:22:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-023410880-001",2018-05-27 08:33:00.000,2018-05-27 08:36:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-028710005-001",2018-06-29 18:00:00.000,2018-06-29 21:45:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029202910-001",2018-07-03 12:47:00.000,2018-07-03 13:26:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029426088-001",2018-07-04 19:00:00.000,2018-07-04 19:06:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029676006-001",2018-07-06 07:38:00.000,2018-07-06 08:44:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029811737-001",2018-07-06 23:19:00.000,2018-07-07 01:10:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-030045382-001",2018-07-08 20:08:00.000,2018-07-08 20:46:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-013932815-001",2018-03-28 18:31:00.000,2018-03-28 19:16:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-019480934-001",2018-05-02 22:45:00.000,2018-05-02 23:35:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-033092297-001",2018-07-27 10:36:00.000,2018-07-27 12:05:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-044264805-001",2018-10-03 17:51:00.000,2018-10-03 20:22:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-044267291-001",2018-10-03 18:56:00.000,2018-10-03 20:43:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-033230680-001",2018-07-28 06:44:00.000,2018-07-28 09:17:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-033361605-002",2018-07-29 06:08:00.000,2018-07-29 07:58:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-033845294-001",2018-08-01 07:57:00.000,2018-08-01 07:57:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-044746664-001",2018-10-06 22:09:00.000,2018-10-06 22:14:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-048057117-001",2018-10-27 03:41:00.000,2018-10-27 05:23:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-034181312-001",2018-08-03 06:23:00.000,2018-08-03 07:21:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-040051375-001",2018-09-07 18:25:00.000,2018-09-07 18:48:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-034595337-001",2018-08-06 01:49:00.000,2018-08-06 02:22:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-048883263-001",2018-11-01 13:05:00.000,2018-11-01 14:49:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-035084856-001",2018-08-08 17:38:00.000,2018-08-08 20:44:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-049243652-001",2018-11-04 01:49:00.000,2018-11-04 08:35:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-035336032-001",2018-08-10 08:06:00.000,2018-08-10 08:57:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-046613108-001",2018-10-18 16:59:00.000,2018-10-18 17:01:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-046853983-001",2018-10-20 05:28:00.000,2018-10-20 06:21:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-049259420-001",2018-11-04 08:27:00.000,2018-11-04 09:46:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-049313979-002",2018-11-04 16:22:00.000,2018-11-04 19:46:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-041483044-001",2018-09-16 23:28:00.000,2018-09-16 23:33:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-049740440-001",2018-11-07 09:19:00.000,2018-11-07 10:13:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-049802760-001",2018-11-07 14:51:00.000,2018-11-07 16:12:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-036986323-001",2018-08-20 09:12:00.000,2018-08-20 12:04:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-056829640-001",2018-12-22 10:17:00.000,2018-12-22 10:33:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-056987415-001",2018-12-23 14:45:00.000,2018-12-23 16:04:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-057036783-001",2018-12-23 21:54:00.000,2018-12-23 22:32:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-052516327-001",2018-11-25 09:55:00.000,2018-11-25 10:59:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-053269250-001",2018-11-29 17:29:00.000,2018-11-29 18:20:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-054619804-001",2018-12-08 04:51:00.000,2018-12-08 05:10:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-055216317-001",2018-12-12 03:20:00.000,2018-12-12 03:42:00.000," H08002","CHOQUE MECANICO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-024333607-001",2018-06-03 04:29:00.000,2018-06-03 07:44:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","SIM",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-040176726-001",2018-09-08 16:14:00.000,2018-09-08 17:50:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","SIM",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-036924804-001",2018-08-19 23:18:00.000,2018-08-20 00:56:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","SIM",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-007154399-001",2018-02-16 16:29:00.000,2018-02-16 16:47:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-008210609-001",2018-02-22 22:32:00.000,2018-02-23 00:42:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-008434197-001",2018-02-24 10:44:00.000,2018-02-24 11:35:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-002544377-001",2018-01-18 11:30:00.000,2018-01-18 13:54:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-002699436-001",2018-01-19 10:10:00.000,2018-01-19 13:03:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-008824431-001",2018-02-26 20:34:00.000,2018-02-26 21:17:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-003349318-001",2018-01-23 18:01:00.000,2018-01-23 20:32:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-003357418-001",2018-01-23 18:53:00.000,2018-01-23 21:43:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-005694279-001",2018-02-07 18:31:00.000,2018-02-07 20:09:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-014551813-001",2018-04-02 07:54:00.000,2018-04-02 08:35:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-025300827-001",2018-06-08 16:30:00.000,2018-06-08 18:21:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-031155522-001",2018-07-15 12:02:00.000,2018-07-15 12:47:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-025599109-001",2018-06-10 23:17:00.000,2018-06-11 00:07:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-015486945-001",2018-04-07 15:58:00.000,2018-04-07 19:19:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-026371686-001",2018-06-15 14:03:00.000,2018-06-15 14:50:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-032086199-001",2018-07-20 19:50:00.000,2018-07-20 21:58:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-015805115-001",2018-04-09 19:54:00.000,2018-04-09 21:55:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-021071665-001",2018-05-09 16:30:00.000,2018-05-12 18:11:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-021371125-001",2018-05-14 17:10:00.000,2018-05-14 17:49:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-027153124-001",2018-06-20 14:57:00.000,2018-06-20 15:41:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-027266160-001",2018-06-21 09:25:00.000,2018-06-21 09:31:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-011198850-001",2018-03-12 17:39:00.000,2018-03-12 17:44:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-027613610-001",2018-06-23 10:17:00.000,2018-06-23 12:28:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-027742646-001",2018-06-24 09:07:00.000,2018-06-24 10:26:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-027853417-001",2018-06-25 06:40:00.000,2018-06-25 07:32:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-017266658-001",2018-04-18 19:26:00.000,2018-04-18 20:03:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-028296621-001",2018-06-27 16:02:00.000,2018-06-27 16:18:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-011895823-001",2018-03-16 14:01:00.000,2018-03-16 14:46:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-017604090-001",2018-04-20 19:41:00.000,2018-04-20 20:29:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-023028125-001",2018-05-24 13:50:00.000,2018-05-24 14:59:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-012038400-001",2018-03-17 13:25:00.000,2018-03-17 13:30:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-012248359-001",2018-03-19 00:46:00.000,2018-03-19 01:00:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-017958277-001",2018-04-23 13:38:00.000,2018-04-23 14:29:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-023141945-001",2018-05-25 09:03:00.000,2018-05-25 09:05:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-028772953-001",2018-06-30 10:09:00.000,2018-06-30 11:40:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-018074408-001",2018-04-24 08:34:00.000,2018-04-24 09:11:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-023607877-001",2018-05-28 18:43:00.000,2018-05-28 19:15:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029324487-001",2018-07-04 08:57:00.000,2018-07-04 08:58:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-013129717-001",2018-03-23 18:58:00.000,2018-03-23 19:32:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-018334292-001",2018-04-25 16:43:00.000,2018-04-25 17:04:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-018344439-001",2018-04-25 17:32:00.000,2018-04-25 17:54:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-018413538-001",2018-04-26 07:34:00.000,2018-04-26 08:05:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
