CurrencyKey,DateKey,AverageRate,EndOfDayRate
3,20011020,1.00050025012506,1.00090081072966
3,20011021,1.00050025012506,1
3,20011026,1.00050025012506,1.00130169219986
3,20011027,1.00050025012506,0.999700089973008
3,20011028,1.00050025012506,1.00140196274785
3,20011102,1.00050025012506,0.999700089973008
3,20011103,1.00050025012506,1.00110121133247
3,20011104,1.00050025012506,1.000100010001
3,20011109,1.00050025012506,1.00120144173008
3,20011110,1.00050025012506,0.999800039992002
3,20011111,1.00050025012506,1.00070049034324
3,20011116,1.00050025012506,0.999600159936026
3,20011117,1.00050025012506,1.00090081072966
3,20011118,1.00050025012506,0.999600159936026
3,20011123,1.00050025012506,1.00070049034324
3,20011124,1.00050025012506,0.999600159936026
3,20011125,1.00050025012506,1.00050025012506
3,20011130,1.00050025012506,1.00040016006403
3,20011201,1.00050025012506,1.001001001001
3,20011202,1.00050025012506,1.00040016006403
3,20020104,1.00050025012506,1.00140196274785
3,20020105,1.00050025012506,1.000200040008
3,20020106,1.00050025012506,1.00150225338007
3,20020118,1.00050025012506,1.00110121133247
3,20020119,1.00050025012506,0.999800039992002
3,20020120,1.00050025012506,1.00080064051241
3,20020208,1.00050025012506,1.000200040008
3,20020209,1.00050025012506,1.00120144173008
3,20020210,1.00050025012506,0.999600159936026
3,20020215,1.00050025012506,1.00080064051241
3,20020216,1.00050025012506,0.999900009999
3,20020222,1.00050025012506,1.00040016006403
3,20020223,1.00050025012506,1.00050025012506
3,20020224,1.00050025012506,1.000200040008
3,20020315,1.00050025012506,1.00090081072966
3,20020316,1.00050025012506,1
3,20020317,1.00050025012506,1.001001001001
3,20020322,1.00050025012506,0.999700089973008
3,20020323,1.00050025012506,1.00050025012506
3,20020324,1.00050025012506,0.999900009999
3,20020329,1.00050025012506,1.001001001001
3,20020330,1.00050025012506,0.999700089973008
3,20020331,1.00050025012506,1.00110121133247
3,20020705,1.00050025012506,1.001001001001
3,20020706,1.00050025012506,0.999800039992002
3,20020707,1.00050025012506,1.00140196274785
3,20020906,1.00050025012506,1.000200040008
3,20020907,1.00050025012506,1.00110121133247
3,20020908,1.00050025012506,1.000100010001
3,20020913,1.00050025012506,1.00090081072966
3,20020914,1.00050025012506,1.000100010001
3,20020915,1.00050025012506,1.00120144173008
3,20020920,1.00050025012506,0.999600159936026
3,20020921,1.00050025012506,1.00130169219986
3,20020922,1.00050025012506,1.000200040008
3,20021004,1.00050025012506,0.999800039992002
3,20021005,1.00050025012506,1.00150225338007
3,20021006,1.00050025012506,1.00030009002701
3,20021122,1.00050025012506,1.00140196274785
3,20021123,1.00050025012506,0.999600159936026
3,20021124,1.00050025012506,1.00120144173008
3,20030103,1.00050025012506,1.00070049034324
3,20030104,1.00050025012506,0.999800039992002
3,20030105,1.00050025012506,1.00130169219986
3,20030109,1.00050025012506,1.001001001001
3,20030110,1.00050025012506,0.999900009999
3,20030111,1.00050025012506,1.00150225338007
3,20030112,1.00050025012506,1.000100010001
3,20030117,1.00050025012506,1.00090081072966
3,20030118,1.00050025012506,0.999700089973008
3,20030119,1.00050025012506,1.00140196274785
3,20030131,1.00050025012506,1.00080064051241
3,20030201,1.00050025012506,0.999800039992002
3,20030202,1.00050025012506,1.00090081072966
3,20030203,1.00050025012506,0.999800039992002
3,20030207,1.00050025012506,1.00050025012506
3,20030208,1.00050025012506,1.00120144173008
3,20030209,1.00050025012506,0.999800039992002
3,20030227,1.00050025012506,0.999900009999
3,20030324,1.00050025012506,1.00120144173008
3,20030325,1.00050025012506,1
3,20030501,1.00050025012506,1.00140196274785
3,20010726,1.00040016006403,1.00110121133247
3,20010727,1.00040016006403,1.00030009002701
3,20010728,1.00040016006403,1.00070049034324
3,20010729,1.00040016006403,0.999800039992002
3,20010730,1.00040016006403,1.001001001001
3,20010731,1.00040016006403,0.999900009999
3,20010801,1.00040016006403,1.00110121133247
3,20010802,1.00040016006403,0.999600159936026
3,20010803,1.00040016006403,1.001001001001
3,20010804,1.00040016006403,1.00030009002701
3,20010805,1.00040016006403,1.00090081072966
3,20010806,1.00040016006403,0.999600159936026
3,20010807,1.00040016006403,1.00090081072966
3,20010808,1.00040016006403,1
3,20010809,1.00040016006403,1.00070049034324
3,20010810,1.00040016006403,0.999600159936026
3,20010811,1.00040016006403,1.00090081072966
3,20010812,1.00040016006403,0.999700089973008
3,20010813,1.00040016006403,1.00050025012506
3,20010824,1.00040016006403,1.000100010001
3,20010825,1.00040016006403,1.00120144173008
3,20010826,1.00040016006403,1
3,20011208,1.00040016006403,0.999700089973008
3,20020217,1.00040016006403,1.00090081072966
3,20020218,1.00040016006403,0.999700089973008
3,20020627,1.00040016006403,1.00120144173008
3,20020710,1.00040016006403,0.999600159936026
3,20020801,1.00040016006403,0.999600159936026
3,20020805,1.00040016006403,1.00030009002701
3,20020927,1.00040016006403,1.00080064051241
3,20020928,1.00040016006403,0.999600159936026
3,20020929,1.00040016006403,1.001001001001
3,20021011,1.00040016006403,1.00070049034324
3,20021012,1.00040016006403,0.999600159936026
3,20021013,1.00040016006403,1.00050025012506
3,20021018,1.00040016006403,1.000200040008
3,20021019,1.00040016006403,1.001001001001
3,20021020,1.00040016006403,1.00030009002701
3,20021025,1.00040016006403,1.00120144173008
3,20021026,1.00040016006403,0.999700089973008
3,20021027,1.00040016006403,1.00070049034324
3,20021114,1.00040016006403,1.00090081072966
3,20021120,1.00040016006403,1.00070049034324
3,20030214,1.00040016006403,1.001001001001
3,20030215,1.00040016006403,0.999600159936026
3,20030216,1.00040016006403,1.00080064051241
3,20030221,1.00040016006403,0.999600159936026
3,20030222,1.00040016006403,1.00050025012506
3,20030223,1.00040016006403,0.999600159936026
3,20030224,1.00040016006403,1.00070049034324
3,20030306,1.00040016006403,1.00130169219986
3,20030310,1.00040016006403,1.00090081072966
3,20030311,1.00040016006403,0.999900009999
3,20030312,1.00040016006403,1.001001001001
3,20030318,1.00040016006403,1.00090081072966
3,20030331,1.00040016006403,0.999800039992002
3,20030421,1.00040016006403,1.00090081072966
3,20030424,1.00040016006403,1.000100010001
3,20030506,1.00040016006403,1.00030009002701
3,20030507,1.00040016006403,1.001001001001
3,20030508,1.00040016006403,0.999800039992002
3,20030509,1.00040016006403,1.00120144173008
3,20030510,1.00040016006403,0.999900009999
3,20030511,1.00040016006403,1.00120144173008
3,20030512,1.00040016006403,0.999500249875062
3,20030513,1.00040016006403,1.00120144173008
3,20030514,1.00040016006403,1.00040016006403
3,20030515,1.00040016006403,1.00090081072966
3,20030516,1.00040016006403,0.999800039992002
3,20030517,1.00040016006403,1.00130169219986
3,20030518,1.00040016006403,1.000200040008
3,20030519,1.00040016006403,1.00080064051241
3,20030520,1.00040016006403,1.000100010001
3,20030521,1.00040016006403,1.00070049034324
3,20030522,1.00040016006403,0.999900009999
3,20030523,1.00040016006403,1.00120144173008
3,20030524,1.00040016006403,1.00040016006403
3,20030525,1.00040016006403,1.00080064051241
3,20030526,1.00040016006403,1.000100010001
3,20030527,1.00040016006403,1.00070049034324
3,20030528,1.00040016006403,1.00030009002701
3,20030529,1.00040016006403,1.00050025012506
3,20030530,1.00040016006403,0.999900009999
3,20030531,1.00040016006403,1.00090081072966
3,20030601,1.00040016006403,1.000100010001
3,20030602,1.00040016006403,1.00120144173008
3,20030603,1.00040016006403,1.00040016006403
3,20030604,1.00040016006403,1.001001001001
3,20030605,1.00040016006403,0.999700089973008
3,20030606,1.00040016006403,1.001001001001
3,20030607,1.00040016006403,1.000100010001
3,20030608,1.00040016006403,1.001001001001
3,20030609,1.00040016006403,0.999600159936026
3,20030610,1.00040016006403,1.00040016006403
3,20030611,1.00040016006403,1
3,20030612,1.00040016006403,1.00050025012506
3,20030613,1.00040016006403,0.999500249875062
3,20030614,1.00040016006403,1.00130169219986
3,20030615,1.00040016006403,0.999600159936026
3,20030616,1.00040016006403,1.00090081072966
3,20030617,1.00040016006403,1.00040016006403
3,20030618,1.00040016006403,1.00090081072966
3,20030619,1.00040016006403,0.999700089973008
3,20030620,1.00040016006403,1.00070049034324
3,20030621,1.00040016006403,0.999600159936026
3,20030622,1.00040016006403,1.001001001001
3,20030623,1.00040016006403,0.999700089973008
3,20030624,1.00040016006403,1.001001001001
3,20030625,1.00040016006403,1.000200040008
3,20030626,1.00040016006403,1.00130169219986
3,20030627,1.00040016006403,0.999700089973008
3,20030628,1.00040016006403,1.00090081072966
3,20030629,1.00040016006403,1.000200040008
3,20030630,1.00040016006403,1.00040016006403
3,20030701,1.00040016006403,0.999900009999
3,20030702,1.00040016006403,1.00050025012506
3,20030703,1.00040016006403,0.999700089973008
3,20030704,1.00040016006403,1.00050025012506
3,20030705,1.00040016006403,1.000200040008
3,20030706,1.00040016006403,1.00050025012506
3,20010815,1.000200040008,1.001001001001
3,20010830,1.000200040008,0.999700089973008
3,20010905,1.000200040008,0.999900009999
3,20010906,1.000200040008,1.00040016006403
3,20010911,1.000200040008,0.999900009999
3,20010912,1.000200040008,1.00110121133247
3,20010913,1.000200040008,0.999900009999
3,20010917,1.000200040008,0.999600159936026
3,20010918,1.000200040008,1.00080064051241
3,20010919,1.000200040008,1.000100010001
3,20010920,1.000200040008,1.00110121133247
3,20010924,1.000200040008,1.00110121133247
3,20010925,1.000200040008,1.000200040008
3,20010926,1.000200040008,1.00080064051241
3,20010927,1.000200040008,0.999500249875062
3,20011001,1.000200040008,0.999600159936026
3,20011002,1.000200040008,1.00080064051241
3,20011003,1.000200040008,0.999600159936026
3,20011004,1.000200040008,1.00120144173008
3,20011008,1.000200040008,1.000200040008
3,20011010,1.000200040008,1.00110121133247
3,20011011,1.000200040008,0.999800039992002
3,20011017,1.000200040008,0.999600159936026
3,20011018,1.000200040008,1.00110121133247
3,20011029,1.000200040008,0.999500249875062
3,20011030,1.000200040008,1.00110121133247
3,20011031,1.000200040008,0.999600159936026
3,20011101,1.000200040008,1.00030009002701
3,20011105,1.000200040008,1.00110121133247
3,20011106,1.000200040008,0.999900009999
3,20011108,1.000200040008,0.999900009999
3,20011119,1.000200040008,1.00070049034324
3,20011120,1.000200040008,1.000100010001
3,20011121,1.000200040008,1.000200040008
3,20011122,1.000200040008,0.999600159936026
3,20011126,1.000200040008,0.999500249875062
3,20011127,1.000200040008,1.00070049034324
3,20011128,1.000200040008,0.999800039992002
3,20011129,1.000200040008,1.00050025012506
3,20011210,1.000200040008,0.999400359784129
3,20011211,1.000200040008,1.001001001001
3,20011212,1.000200040008,0.999900009999
3,20011213,1.000200040008,1.001001001001
3,20011218,1.000200040008,0.999600159936026
3,20011219,1.000200040008,1.000200040008
3,20011220,1.000200040008,0.999600159936026
3,20011224,1.000200040008,0.999600159936026
3,20011225,1.000200040008,1.00090081072966
3,20011226,1.000200040008,0.999600159936026
3,20011227,1.000200040008,1.000200040008
3,20011231,1.000200040008,1.00030009002701
3,20020101,1.000200040008,0.999700089973008
3,20020102,1.000200040008,1.001001001001
3,20020103,1.000200040008,0.999800039992002
3,20020107,1.000200040008,0.999600159936026
3,20020108,1.000200040008,1.00090081072966
3,20020109,1.000200040008,0.999400359784129
3,20020110,1.000200040008,1.00110121133247
3,20020117,1.000200040008,0.999700089973008
3,20020121,1.000200040008,0.999400359784129
3,20020122,1.000200040008,1.00110121133247
3,20020123,1.000200040008,1.000200040008
3,20020124,1.000200040008,1.00120144173008
3,20020125,1.000200040008,1
3,20020126,1.000200040008,1.000200040008
3,20020127,1.000200040008,0.999400359784129
3,20020128,1.000200040008,1.00090081072966
3,20020129,1.000200040008,0.999600159936026
3,20020130,1.000200040008,1.00070049034324
3,20020131,1.000200040008,0.999600159936026
3,20020205,1.000200040008,1.00050025012506
3,20020206,1.000200040008,0.999400359784129
3,20020207,1.000200040008,1.00030009002701
3,20020211,1.000200040008,1.00070049034324
3,20020212,1.000200040008,0.999600159936026
3,20020213,1.000200040008,1.00070049034324
3,20020214,1.000200040008,0.999900009999
3,20020219,1.000200040008,1.000200040008
3,20020220,1.000200040008,0.999400359784129
3,20020221,1.000200040008,1.001001001001
3,20020225,1.000200040008,1.001001001001
3,20020226,1.000200040008,0.999600159936026
3,20020227,1.000200040008,1.00110121133247
3,20020228,1.000200040008,1.000100010001
3,20020304,1.000200040008,1
3,20020305,1.000200040008,1.00120144173008
3,20020306,1.000200040008,1
3,20020307,1.000200040008,1.00070049034324
3,20020311,1.000200040008,1.00110121133247
3,20020312,1.000200040008,0.999700089973008
3,20020313,1.000200040008,1.00030009002701
3,20020314,1.000200040008,0.999500249875062
3,20020318,1.000200040008,0.999600159936026
3,20020319,1.000200040008,1.001001001001
3,20020320,1.000200040008,0.999500249875062
3,20020321,1.000200040008,1.00080064051241
3,20020325,1.000200040008,1.001001001001
3,20020327,1.000200040008,1.00110121133247
3,20020328,1.000200040008,0.999900009999
3,20020401,1.000200040008,0.999600159936026
3,20020402,1.000200040008,1.00030009002701
3,20020403,1.000200040008,0.999400359784129
3,20020404,1.000200040008,1.000200040008
3,20020409,1.000200040008,1.000200040008
3,20020410,1.000200040008,1.00080064051241
3,20020411,1.000200040008,0.999900009999
3,20020415,1.000200040008,1
3,20020416,1.000200040008,1.00070049034324
3,20020417,1.000200040008,0.999900009999
3,20020418,1.000200040008,1.00050025012506
3,20020422,1.000200040008,1.000200040008
3,20020423,1.000200040008,0.999600159936026
3,20020424,1.000200040008,1.00080064051241
3,20020425,1.000200040008,0.999800039992002
3,20020429,1.000200040008,0.999600159936026
3,20020430,1.000200040008,1.00030009002701
3,20020501,1.000200040008,0.99930048965724
3,20020502,1.000200040008,1.001001001001
3,20020506,1.000200040008,1.00080064051241
3,20020507,1.000200040008,0.999800039992002
3,20020508,1.000200040008,1.00030009002701
3,20020509,1.000200040008,0.999800039992002
3,20020513,1.000200040008,1.000100010001
3,20020514,1.000200040008,1.00050025012506
3,20020515,1.000200040008,1
3,20020520,1.000200040008,1.000200040008
3,20020521,1.000200040008,0.999500249875062
3,20020522,1.000200040008,1.00080064051241
3,20020523,1.000200040008,0.999600159936026
3,20020527,1.000200040008,0.999900009999
3,20020528,1.000200040008,1.001001001001
3,20020529,1.000200040008,0.999600159936026
3,20020530,1.000200040008,1.00120144173008
3,20020604,1.000200040008,0.999400359784129
3,20020605,1.000200040008,1.00030009002701
3,20020606,1.000200040008,0.99930048965724
3,20020610,1.000200040008,0.999900009999
3,20020611,1.000200040008,1.001001001001
3,20020612,1.000200040008,0.999500249875062
3,20020613,1.000200040008,1.00030009002701
3,20020617,1.000200040008,1.001001001001
3,20020618,1.000200040008,0.99930048965724
3,20020619,1.000200040008,1.000200040008
3,20020620,1.000200040008,0.999500249875062
3,20020701,1.000200040008,1.00050025012506
3,20020702,1.000200040008,1.000200040008
3,20020703,1.000200040008,1.00090081072966
3,20020704,1.000200040008,1.000100010001
3,20020708,1.000200040008,0.999800039992002
3,20020709,1.000200040008,1.00080064051241
3,20020715,1.000200040008,1.00080064051241
3,20020716,1.000200040008,1
3,20020717,1.000200040008,1.001001001001
3,20020718,1.000200040008,1
3,20020722,1.000200040008,0.999700089973008
3,20020723,1.000200040008,1.00040016006403
3,20020822,1.000200040008,1.001001001001
3,20020826,1.000200040008,1.00050025012506
3,20020827,1.000200040008,0.999600159936026
3,20020828,1.000200040008,1.00070049034324
3,20020829,1.000200040008,1
3,20020902,1.000200040008,0.99930048965724
3,20020903,1.000200040008,1.00040016006403
3,20020904,1.000200040008,0.999900009999
3,20020905,1.000200040008,1.00040016006403
3,20020909,1.000200040008,1.000200040008
3,20020910,1.000200040008,0.999600159936026
3,20020911,1.000200040008,1.001001001001
3,20020912,1.000200040008,0.999800039992002
3,20020916,1.000200040008,0.999400359784129
3,20021030,1.000200040008,0.999800039992002
3,20021107,1.000200040008,0.999600159936026
3,20021111,1.000200040008,1.000200040008
3,20021113,1.000200040008,0.999900009999
3,20021121,1.000200040008,1
3,20021125,1.000200040008,0.999400359784129
3,20021126,1.000200040008,1.00080064051241
3,20021203,1.000200040008,0.999500249875062
3,20021205,1.000200040008,0.999600159936026
3,20021210,1.000200040008,1.00070049034324
3,20021211,1.000200040008,1.000100010001
3,20021223,1.000200040008,0.999800039992002
3,20021224,1.000200040008,1.00040016006403
3,20021225,1.000200040008,1
3,20021226,1.000200040008,1.00050025012506
3,20021231,1.000200040008,1.000200040008
3,20030101,1.000200040008,1.001001001001
3,20030102,1.000200040008,1.000100010001
3,20030120,1.000200040008,1.000100010001
3,20030205,1.000200040008,0.999400359784129
3,20030206,1.000200040008,1.00030009002701
3,20030217,1.000200040008,0.999500249875062
3,20030220,1.000200040008,1.00110121133247
3,20030225,1.000200040008,1.000200040008
3,20030320,1.000200040008,1.000200040008
3,20030402,1.000200040008,0.999900009999
3,20030414,1.000200040008,0.999800039992002
3,20030428,1.000200040008,1
3,20030429,1.000200040008,1.00090081072966
3,20030430,1.000200040008,1.000100010001
16,20010701,0.516022498580938,0.51495957567331
16,20010702,0.517089818501474,0.517330574236937
16,20010703,0.516555607211116,0.51440329218107
16,20010704,0.518268981601451,0.519480519480519
16,20010705,0.517625135876598,0.516262261228704
16,20010706,0.517330574236937,0.519480519480519
16,20010707,0.517330574236937,0.516022498580938
16,20010708,0.517330574236937,0.520020800832033
16,20010709,0.517330574236937,0.517089818501474
16,20010710,0.518403317781234,0.520860461482369
16,20010711,0.518161562775273,0.517866390471258
16,20010712,0.51907604464054,0.520318434882148
16,20010713,0.519777535214928,0.518941359626362
16,20010714,0.519777535214928,0.521403618541113
16,20010715,0.519777535214928,0.519480519480519
16,20010716,0.519777535214928,0.522493338209938
16,20010717,0.519777535214928,0.517330574236937
16,20010718,0.519777535214928,0.520318434882148
16,20010719,0.519777535214928,0.517330574236937
16,20010720,0.519777535214928,0.521403618541113
16,20010721,0.519777535214928,0.518699102650552
16,20010722,0.519777535214928,0.521403618541113
16,20010723,0.519777535214928,0.518941359626362
16,20010724,0.535905680600214,0.536193029490617
16,20010725,0.535331905781585,0.53475935828877
16,20010726,0.535905680600214,0.537345513164965
16,20010727,0.536480686695279,0.535045478865704
16,20010728,0.536480686695279,0.538793103448276
16,20010729,0.53850296176629,0.537634408602151
16,20010730,0.541125541125541,0.543183052688756
16,20010731,0.539956803455724,0.538213132400431
16,20010801,0.542740841248304,0.544365813826892
16,20010802,0.550388023556607,0.548847420417124
16,20010803,0.552211607487989,0.554323725055432
16,20010804,0.552211607487989,0.54945054945055
16,20010805,0.552211607487989,0.555277916597257
16,20010806,0.547345374931582,0.545553737043099
16,20010807,0.549148819330038,0.55005500550055
16,20010808,0.546448087431694,0.545553737043099
16,20010809,0.545553737043099,0.546448087431694
16,20010810,0.54585152838428,0.543478260869565
16,20010811,0.54585152838428,0.547945205479452
16,20010812,0.546896363139185,0.545553737043099
16,20010813,0.546896363139185,0.549148819330038
16,20010814,0.546448087431694,0.544365813826892
16,20010815,0.552486187845304,0.552486187845304
16,20010816,0.552486187845304,0.550994545154003
16,20010817,0.55343405833195,0.554047315640756
16,20010818,0.55343405833195,0.553097345132743
16,20010819,0.55343405833195,0.556513996327008
16,20010820,0.550994545154003,0.550388023556607
16,20010821,0.540540540540541,0.540540540540541
16,20010822,0.539956803455724,0.538793103448276
16,20010823,0.542888165038002,0.54585152838428
16,20010824,0.546746856205577,0.544662309368192
16,20010825,0.546746856205577,0.549148819330038
16,20010826,0.546746856205577,0.546746856205577
16,20010827,0.550994545154003,0.552822157112057
16,20010828,0.548546352166758,0.547945205479452
16,20010829,0.546746856205577,0.549148819330038
16,20010830,0.551602404986486,0.550994545154003
16,20010831,0.554047315640756,0.555555555555556
16,20010901,0.554047315640756,0.551267916207277
16,20010902,0.554047315640756,0.554047315640756
16,20010903,0.557413600891862,0.555555555555556
16,20010904,0.557755591499805,0.559284116331096
16,20010905,0.558035714285714,0.556173526140156
16,20010906,0.560538116591928,0.562145145876665
16,20010907,0.564047605617914,0.56277787157409
16,20010908,0.564047605617914,0.566251415628539
16,20010909,0.564047605617914,0.563063063063063
16,20010910,0.564047605617914,0.565610859728507
16,20010911,0.56277787157409,0.562429696287964
16,20010912,0.562145145876665,0.564334085778781
16,20010913,0.561797752808989,0.559910414333707
16,20010914,0.557413600891862,0.558378468926238
16,20010915,0.556173526140156,0.555555555555556
16,20010916,0.556173526140156,0.559284116331096
16,20010917,0.560224089635854,0.558378468926238
16,20010918,0.558659217877095,0.560255476497283
16,20010919,0.559910414333707,0.559910414333707
16,20010920,0.560224089635854,0.561167227833895
16,20010921,0.565323082141444,0.562429696287964
16,20010922,0.564971751412429,0.565323082141444
16,20010923,0.564971751412429,0.564334085778781
16,20010924,0.565323082141444,0.566604340189246
16,20010925,0.566251415628539,0.564971751412429
16,20010926,0.565323082141444,0.566251415628539
16,20010927,0.565962986020714,0.564971751412429
16,20010928,0.564047605617914,0.566604340189246
16,20010929,0.564047605617914,0.563063063063063
16,20010930,0.564047605617914,0.566604340189246
16,20011001,0.56369785794814,0.561167227833895
16,20011002,0.56277787157409,0.565610859728507
16,20011003,0.563380281690141,0.56277787157409
16,20011004,0.564047605617914,0.564047605617914
16,20011005,0.562145145876665,0.561513841316188
16,20011006,0.561797752808989,0.56369785794814
16,20011007,0.561797752808989,0.561513841316188
16,20011008,0.562145145876665,0.564047605617914
16,20011009,0.559910414333707,0.558659217877095
16,20011010,0.560538116591928,0.560883953110102
16,20011011,0.562429696287964,0.560255476497283
16,20011012,0.56369785794814,0.566604340189246
16,20011013,0.563063063063063,0.559910414333707
16,20011014,0.563063063063063,0.564971751412429
16,20011015,0.562429696287964,0.562429696287964
16,20011016,0.565323082141444,0.567891419160657
16,20011017,0.567247149583073,0.564334085778781
16,20011018,0.568828213879408,0.571428571428571
16,20011019,0.572737686139748,0.570125427594071
16,20011020,0.572409845449342,0.572737686139748
16,20011021,0.572409845449342,0.569833038919597
16,20011022,0.572409845449342,0.572409845449342
16,20011023,0.572409845449342,0.570125427594071
16,20011024,0.574052812858783,0.575043128234618
16,20011025,0.57372346528973,0.5720823798627
16,20011026,0.573065902578797,0.57372346528973
16,20011027,0.5720823798627,0.5720823798627
16,20011028,0.5720823798627,0.574052812858783
16,20011029,0.573065902578797,0.570776255707763
16,20011030,0.575043128234618,0.577034045008656
16,20011031,0.574382538770821,0.571428571428571
16,20011101,0.575043128234618,0.577034045008656
16,20011102,0.575043128234618,0.572737686139748
16,20011103,0.574382538770821,0.574712643678161
16,20011104,0.574382538770821,0.571755288736421
16,20011105,0.575373993095512,0.577034045008656
16,20011106,0.575970510309872,0.574382538770821
16,20011107,0.578034682080925,0.580046403712297
16,20011108,0.581057524694945,0.580720092915215
16,20011109,0.576701268742791,0.577700751010976
16,20011110,0.576036866359447,0.573394495412844
16,20011111,0.576036866359447,0.579038795599305
16,20011112,0.572737686139748,0.5720823798627
16,20011113,0.57372346528973,0.574052812858783
16,20011114,0.573263013070397,0.5720823798627
16,20011115,0.571755288736421,0.57372346528973
16,20011116,0.576701268742791,0.576036866359447
16,20011117,0.576701268742791,0.579038795599305
16,20011118,0.576701268742791,0.576701268742791
16,20011119,0.57372346528973,0.574052812858783
16,20011120,0.572737686139748,0.570776255707763
16,20011121,0.571167466301119,0.572409845449342
16,20011122,0.572409845449342,0.570776255707763
16,20011123,0.574712643678161,0.575373993095512
16,20011124,0.57372346528973,0.571755288736421
16,20011125,0.57372346528973,0.576368876080692
16,20011126,0.57372346528973,0.572737686139748
16,20011127,0.573394495412844,0.573394495412844
16,20011128,0.569411228789432,0.567536889897843
16,20011129,0.567247149583073,0.569833038919597
16,20011130,0.559785042543663,0.559284116331096
16,20011201,0.559284116331096,0.560538116591928
16,20011202,0.559284116331096,0.559002739113422
16,20011203,0.559284116331096,0.560538116591928
16,20011204,0.567375886524823,0.565323082141444
16,20011205,0.563063063063063,0.565323082141444
16,20011206,0.560538116591928,0.559284116331096
16,20011207,0.562145145876665,0.564971751412429
16,20011208,0.56072670180554,0.557755591499805
16,20011209,0.559221563583492,0.561167227833895
16,20011210,0.557755591499805,0.557134102178394
16,20011211,0.559002739113422,0.560538116591928
16,20011212,0.554415922825304,0.55343405833195
16,20011213,0.553495322964521,0.556173526140156
16,20011214,0.553709856035437,0.552486187845304
16,20011215,0.55343405833195,0.553709856035437
16,20011216,0.55343405833195,0.551267916207277
16,20011217,0.55343405833195,0.554047315640756
16,20011218,0.554323725055432,0.552822157112057
16,20011219,0.550691117352277,0.551602404986486
16,20011220,0.551876379690949,0.550994545154003
16,20011221,0.555277916597257,0.558035714285714
16,20011222,0.554938956714761,0.554938956714761
16,20011223,0.554938956714761,0.555277916597257
16,20011224,0.553097345132743,0.552822157112057
16,20011225,0.551876379690949,0.554323725055432
16,20011226,0.54945054945055,0.547645125958379
16,20011227,0.548245614035088,0.550994545154003
16,20011228,0.544691976687183,0.543183052688756
16,20011229,0.543773790103317,0.54525627044711
16,20011230,0.543773790103317,0.541125541125541
16,20011231,0.542593597395551,0.542888165038002
16,20020101,0.54945054945055,0.546448087431694
16,20020102,0.546448087431694,0.547045951859956
16,20020103,0.544959128065395,0.544365813826892
16,20020104,0.543478260869565,0.544662309368192
16,20020105,0.543478260869565,0.541125541125541
16,20020106,0.543478260869565,0.54525627044711
16,20020107,0.539956803455724,0.539083557951483
16,20020108,0.539956803455724,0.541125541125541
16,20020109,0.541125541125541,0.539083557951483
16,20020110,0.541125541125541,0.543183052688756
16,20020111,0.543183052688756,0.540832882639264
16,20020112,0.544069640914037,0.546448087431694
16,20020113,0.544069640914037,0.543183052688756
16,20020114,0.544069640914037,0.547045951859956
16,20020115,0.546448087431694,0.544365813826892
16,20020116,0.547945205479452,0.548245614035088
16,20020117,0.549148819330038,0.548245614035088
16,20020118,0.555247084952804,0.556173526140156
16,20020119,0.5546619335515,0.552211607487989
16,20020120,0.5546619335515,0.556173526140156
16,20020121,0.558035714285714,0.555555555555556
16,20020122,0.556173526140156,0.557413600891862
16,20020123,0.554938956714761,0.554323725055432
16,20020124,0.554692700244065,0.556513996327008
16,20020125,0.554047315640756,0.552211607487989
16,20020126,0.554323725055432,0.555555555555556
16,20020127,0.554323725055432,0.554323725055432
16,20020128,0.55343405833195,0.555277916597257
16,20020129,0.552028705492686,0.54945054945055
16,20020130,0.552211607487989,0.552486187845304
16,20020131,0.551876379690949,0.550388023556607
16,20020201,0.554323725055432,0.556173526140156
16,20020202,0.554047315640756,0.551876379690949
16,20020203,0.554047315640756,0.556792873051225
16,20020204,0.554323725055432,0.552211607487989
16,20020205,0.555277916597257,0.556792873051225
16,20020206,0.552120141342756,0.551876379690949
16,20020207,0.551267916207277,0.551267916207277
16,20020208,0.547735115298242,0.547345374931582
16,20020209,0.547045951859956,0.549752611324904
16,20020210,0.547045951859956,0.54525627044711
16,20020211,0.548516263507213,0.549752611324904
16,20020212,0.548546352166758,0.546448087431694
16,20020213,0.549148819330038,0.549752611324904
16,20020214,0.552211607487989,0.549752611324904
16,20020215,0.553679198272521,0.555555555555556
16,20020216,0.553679198272521,0.551267916207277
16,20020217,0.552822157112057,0.555555555555556
16,20020218,0.550842789467886,0.548847420417124
16,20020219,0.552486187845304,0.5546619335515
16,20020220,0.554323725055432,0.551876379690949
16,20020221,0.554938956714761,0.556173526140156
16,20020222,0.555493834018442,0.554047315640756
16,20020223,0.5546619335515,0.556513996327008
16,20020224,0.5546619335515,0.554323725055432
16,20020225,0.557134102178394,0.557755591499805
16,20020226,0.5546619335515,0.553097345132743
16,20020227,0.554815801154017,0.556173526140156
16,20020228,0.551876379690949,0.551602404986486
16,20020301,0.554538900903898,0.557755591499805
16,20020302,0.554323725055432,0.552822157112057
16,20020303,0.554323725055432,0.557413600891862
16,20020304,0.555864369093941,0.555895269331258
16,20020305,0.556513996327008,0.558035714285714
16,20020306,0.5546619335515,0.553097345132743
16,20020307,0.556513996327008,0.559284116331096
16,20020308,0.556173526140156,0.553709856035437
