FACT_EINSATZ.Alarmdatumbezug,FACT_EINSATZ.Alarmdatumzeit,FACT_EINSATZ.Belegnummer,FACT_EINSATZ.DIM_AUFTRAGSSTATUS_INKL_ARS_KEY,FACT_EINSATZ.DIM_AUFTRAGSSTATUS_KEY,FACT_EINSATZ.DIM_DATE_ALARM_KEY,FACT_EINSATZ.DIM_TIME_ALARM_KEY,FACT_EINSATZ.DIM_URSACHE_ALARM_KEY,FACT_EINSATZ.dss_create_time,FACT_EINSATZ.dss_update_time,FACT_EINSATZ.ernam,FACT_EINSATZ.FACT_EINSATZ_SK,FACT_EINSATZ.HatDurchgeführteARSPosition,FACT_EINSATZ.IstNachteinsatz,FACT_EINSATZ.Vertriebsorganisation
2018-10-13 00:00:00.000,2018-10-13 16:24:00.000,"0000412339","2","2","10514","40426","0",2018-10-17 14:50:31.000,2018-11-05 05:48:35.000,"JCO_ELS","2071","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 16:27:00.000,"0000412338","2","2","10514","48895","0",2018-10-17 14:50:31.000,2018-11-05 05:48:35.000,"JCO_ELS","301","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 16:41:00.000,"0000412342","2","2","10514","45242","0",2018-10-17 14:50:31.000,2018-11-05 05:48:35.000,"JCO_ELS","302","","1","0001"
2018-10-13 00:00:00.000,2018-10-13 17:51:00.000,"0000412347","2","2","10514","72808","0",2018-10-17 14:50:31.000,2018-11-05 05:48:35.000,"JCO_ELS","303","","1","0001"
2018-10-14 00:00:00.000,2018-10-14 08:15:00.000,"0000412366","2","2","10515","79263","0",2018-10-17 14:50:47.000,2018-11-05 05:48:35.000,"JCO_ELS","242759","","0","0001"
2018-10-14 00:00:00.000,2018-10-14 19:37:00.000,"0000412418","2","2","10515","56170","0",2018-10-17 14:50:47.000,2018-11-05 05:48:35.000,"JCO_ELS","234597","1","0","0001"
2018-10-02 00:00:00.000,2018-10-03 05:16:00.000,"0000411853","2","2","10504","67249","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280502","","1","0001"
2018-10-02 00:00:00.000,2018-10-02 09:21:00.000,"0000411822","2","2","10503","26131","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280173","","0","0001"
2018-10-02 00:00:00.000,2018-10-02 10:23:00.000,"0000411824","2","2","10503","25613","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","258409","","0","0001"
2018-10-02 00:00:00.000,2018-10-02 11:09:00.000,"0000411830","2","2","10503","80590","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","259932","","0","0001"
2018-10-02 00:00:00.000,2018-10-02 11:53:00.000,"0000411826","2","2","10503","32900","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","258410","","0","0001"
2018-10-02 00:00:00.000,2018-10-02 12:22:00.000,"0000411828","2","2","10503","36805","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","259931","","0","0001"
2018-10-02 00:00:00.000,2018-10-02 12:37:00.000,"0000411829","2","2","10503","36079","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280441","","0","0001"
2018-10-02 00:00:00.000,2018-10-02 13:41:00.000,"0000411832","2","2","10503","37478","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","259933","","0","0001"
2018-10-02 00:00:00.000,2018-10-02 14:30:00.000,"0000411834","2","2","10503","41482","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","255778","","0","0001"
2018-10-02 00:00:00.000,2018-10-02 15:27:00.000,"0000411835","2","2","10503","82561","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280174","","0","0001"
2018-10-02 00:00:00.000,2018-10-02 15:57:00.000,"0000411838","2","2","10503","43059","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277609","","0","0001"
2018-10-02 00:00:00.000,2018-10-02 16:43:00.000,"0000411841","2","2","10503","45265","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280390","","0","0001"
2018-10-02 00:00:00.000,2018-10-02 17:49:00.000,"0000411843","2","2","10503","44560","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","258465","","0","0001"
2018-10-02 00:00:00.000,2018-10-02 18:37:00.000,"0000411844","2","2","10503","46560","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","260085","","1","0001"
2018-10-02 00:00:00.000,2018-10-02 18:52:00.000,"0000411845","2","2","10503","51311","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","3347","","1","0001"
2018-10-02 00:00:00.000,2018-10-02 20:04:00.000,"0000411849","2","2","10503","58162","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","258467","","0","0001"
2018-10-02 00:00:00.000,2018-10-02 23:41:00.000,"0000411852","2","2","10503","75464","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","3349","","1","0001"
2018-10-03 00:00:00.000,2018-10-03 08:04:00.000,"0000411854","2","2","10504","24124","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280265","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 09:43:00.000,"0000411857","2","2","10504","28447","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","255825","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 10:39:00.000,"0000411859","2","2","10504","29654","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280266","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 12:27:00.000,"0000411861","2","2","10504","36841","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","880","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 13:43:00.000,"0000411863","2","2","10504","40892","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","881","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 13:57:00.000,"0000411864","2","2","10504","39868","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280503","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 14:32:00.000,"0000411871","2","2","10504","43315","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","255827","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 14:33:00.000,"0000411870","2","2","10504","36499","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","255826","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 15:09:00.000,"0000411873","2","2","10504","82432","0",2018-10-17 14:50:47.000,2018-11-05 05:48:34.000,"JCO_ELS","241225","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 15:29:00.000,"0000411877","2","2","10504","82581","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280268","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 15:34:00.000,"0000411874","2","2","10504","44469","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280267","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 15:56:00.000,"0000411876","2","2","10504","44684","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","255828","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 16:09:00.000,"0000411880","2","2","10504","46497","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280504","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 17:29:00.000,"0000411882","2","2","10504","83459","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280505","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 18:25:00.000,"0000411883","2","2","10504","55477","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","884","","1","0001"
2018-10-03 00:00:00.000,2018-10-03 18:27:00.000,"0000411886","2","2","10504","50389","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","886","","1","0001"
2018-10-03 00:00:00.000,2018-10-03 18:34:00.000,"0000411885","2","2","10504","83933","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","885","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 18:43:00.000,"0000411884","2","2","10504","47132","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280506","","1","0001"
2018-10-03 00:00:00.000,2018-10-03 18:47:00.000,"0000411889","2","2","10504","53971","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280507","","1","0001"
2018-10-04 00:00:00.000,2018-10-04 09:45:00.000,"0000411904","2","2","10505","29426","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277730","","0","0001"
2018-10-04 00:00:00.000,2018-10-04 09:51:00.000,"0000411906","2","2","10505","27810","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277731","","0","0001"
2018-10-04 00:00:00.000,2018-10-04 13:40:00.000,"0000411917","2","2","10505","33436","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","261295","","1","0001"
2018-10-04 00:00:00.000,2018-10-04 14:37:00.000,"0000411923","2","2","10505","36533","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277767","","0","0001"
2018-10-04 00:00:00.000,2018-10-04 15:53:00.000,"0000411931","2","2","10505","43037","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277768","","0","0001"
2018-10-04 00:00:00.000,2018-10-04 17:22:00.000,"0000411934","2","2","10505","48369","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","3130","","0","0001"
2018-10-04 00:00:00.000,2018-10-04 17:22:00.000,"0000411935","2","2","10505","48369","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","3275","1","0","0001"
2018-10-04 00:00:00.000,2018-10-04 18:08:00.000,"0000411939","2","2","10505","49420","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277769","","0","0001"
2018-10-04 00:00:00.000,2018-10-04 18:37:00.000,"0000411941","2","2","10505","46560","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","3779","","1","0001"
2018-10-04 00:00:00.000,2018-10-04 20:41:00.000,"0000411943","2","2","10505","52212","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277770","","1","0001"
2018-10-05 00:00:00.000,2018-10-05 10:02:00.000,"0000411954","2","2","10506","69343","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280703","","0","0001"
2018-10-05 00:00:00.000,2018-10-05 10:13:00.000,"0000411953","2","2","10506","24638","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","5173","","0","0001"
2018-10-05 00:00:00.000,2018-10-05 16:04:00.000,"0000411967","2","2","10506","40015","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280704","","0","0001"
2018-10-05 00:00:00.000,2018-10-05 17:32:00.000,"0000411978","2","2","10506","47534","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280705","","0","0001"
2018-10-05 00:00:00.000,2018-10-05 18:42:00.000,"0000411980","2","2","10506","55958","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280706","","1","0001"
2018-10-05 00:00:00.000,2018-10-05 22:07:00.000,"0000411992","2","2","10506","56281","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280707","","1","0001"
2018-10-06 00:00:00.000,2018-10-06 07:37:00.000,"0000411998","2","2","10507","21093","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","260139","","0","0001"
2018-10-06 00:00:00.000,2018-10-06 07:38:00.000,"0000411997","2","2","10507","22748","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","260138","","0","0001"
2018-10-06 00:00:00.000,2018-10-06 11:01:00.000,"0000412005","2","2","10507","31554","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","260149","","0","0001"
2018-10-06 00:00:00.000,2018-10-06 11:07:00.000,"0000412004","2","2","10507","69805","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","260148","","0","0001"
2018-10-06 00:00:00.000,2018-10-06 12:26:00.000,"0000412007","2","2","10507","35631","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","260150","","0","0001"
2018-10-06 00:00:00.000,2018-10-06 12:44:00.000,"0000412009","2","2","10507","81318","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280615","","0","0001"
2018-10-06 00:00:00.000,2018-10-06 13:49:00.000,"0000412013","2","2","10507","41365","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","260151","","0","0001"
2018-10-06 00:00:00.000,2018-10-06 13:57:00.000,"0000412011","2","2","10507","39868","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280616","1","0","0001"
2018-10-06 00:00:00.000,2018-10-06 17:32:00.000,"0000412026","2","2","10507","47534","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280600","","0","0001"
2018-10-06 00:00:00.000,2018-10-06 17:39:00.000,"0000412029","2","2","10507","52756","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","5114","","0","0001"
2018-10-06 00:00:00.000,2018-10-06 18:09:00.000,"0000412028","2","2","10507","72960","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277555","","0","0001"
2018-10-06 00:00:00.000,2018-10-06 19:20:00.000,"0000412034","2","2","10507","53845","0",2018-10-17 14:50:45.000,2018-11-05 05:48:34.000,"JCO_ELS","217536","1","0","0001"
2018-10-07 00:00:00.000,2018-10-07 08:27:00.000,"0000412045","2","2","10508","79373","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277750","","0","0001"
2018-10-07 00:00:00.000,2018-10-07 09:36:00.000,"0000412047","2","2","10508","79919","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277526","","0","0001"
2018-10-07 00:00:00.000,2018-10-07 12:35:00.000,"0000412051","2","2","10508","30849","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280766","","0","0001"
2018-10-07 00:00:00.000,2018-10-07 12:38:00.000,"0000412049","2","2","10508","36086","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280765","","0","0001"
2018-10-07 00:00:00.000,2018-10-07 12:38:00.000,"0000412052","2","2","10508","36086","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","3112","","0","0001"
2018-10-07 00:00:00.000,2018-10-07 14:16:00.000,"0000412060","2","2","10508","35574","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277529","1","0","0001"
2018-10-07 00:00:00.000,2018-10-07 14:22:00.000,"0000412056","2","2","10508","35615","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277528","1","0","0001"
2018-10-07 00:00:00.000,2018-10-07 14:26:00.000,"0000412055","2","2","10508","36005","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277527","","0","0001"
2018-10-07 00:00:00.000,2018-10-07 14:34:00.000,"0000412058","2","2","10508","82152","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277752","1","0","0001"
2018-10-07 00:00:00.000,2018-10-07 16:05:00.000,"0000412059","2","2","10508","46469","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","3113","","0","0001"
2018-10-07 00:00:00.000,2018-10-07 18:01:00.000,"0000412064","2","2","10508","52065","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277754","","0","0001"
2018-10-07 00:00:00.000,2018-10-07 18:04:00.000,"0000412063","2","2","10508","50195","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277753","","1","0001"
2018-10-07 00:00:00.000,2018-10-07 18:09:00.000,"0000412065","2","2","10508","72960","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277755","","0","0001"
2018-10-07 00:00:00.000,2018-10-07 19:22:00.000,"0000412067","2","2","10508","55685","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277756","","1","0001"
2018-10-08 00:00:00.000,2018-10-09 05:09:00.000,"0000412109","2","2","10510","14097","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","253527","","0","0001"
2018-10-08 00:00:00.000,2018-10-08 08:10:00.000,"0000412080","2","2","10509","20446","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","275330","","0","0001"
2018-10-08 00:00:00.000,2018-10-08 10:05:00.000,"0000412079","2","2","10509","69368","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","267878","","0","0001"
2018-10-08 00:00:00.000,2018-10-08 11:28:00.000,"0000412084","2","2","10509","31762","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","267879","","0","0001"
2018-10-08 00:00:00.000,2018-10-08 12:49:00.000,"0000412091","2","2","10509","31387","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","267882","1","0","0001"
2018-10-08 00:00:00.000,2018-10-08 12:50:00.000,"0000412088","2","2","10509","70572","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","267880","","0","0001"
2018-10-08 00:00:00.000,2018-10-08 12:50:00.000,"0000412089","2","2","10509","70572","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","267881","","0","0001"
2018-10-08 00:00:00.000,2018-10-08 16:06:00.000,"0000412098","2","2","10509","40550","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","253524","","0","0001"
2018-10-08 00:00:00.000,2018-10-08 16:13:00.000,"0000412101","2","2","10509","82880","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","267883","","0","0001"
2018-10-08 00:00:00.000,2018-10-08 17:34:00.000,"0000412105","2","2","10509","48843","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","267885","","0","0001"
2018-10-08 00:00:00.000,2018-10-08 17:43:00.000,"0000412103","2","2","10509","48579","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","267884","","0","0001"
2018-10-08 00:00:00.000,2018-10-08 18:52:00.000,"0000412107","2","2","10509","51311","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","253525","","1","0001"
2018-10-08 00:00:00.000,2018-10-08 23:39:00.000,"0000412108","2","2","10509","58966","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","253526","","1","0001"
2018-10-09 00:00:00.000,2018-10-10 00:29:00.000,"0000412148","2","2","10511","1315","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","275499","","1","0001"
2018-10-09 00:00:00.000,2018-10-09 10:18:00.000,"0000412114","2","2","10510","25045","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","267886","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 11:35:00.000,"0000412201","2","2","10510","28022","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","267987","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 12:51:00.000,"0000412117","2","2","10510","32214","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","267887","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 12:54:00.000,"0000412118","2","2","10510","31787","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","267888","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 15:37:00.000,"0000412133","2","2","10510","38826","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","275355","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 15:42:00.000,"0000412129","2","2","10510","46442","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","275353","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 15:42:00.000,"0000412131","2","2","10510","46442","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","275354","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 16:13:00.000,"0000412134","2","2","10510","82880","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","267984","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 18:51:00.000,"0000412141","2","2","10510","47558","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"JCO_ELS","253545","","1","0001"
2018-10-09 00:00:00.000,2018-10-09 21:09:00.000,"0000412147","2","2","10510","60044","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","267986","","1","0001"
2018-10-10 00:00:00.000,2018-10-10 07:58:00.000,"0000412168","2","2","10511","79128","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","275590","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 10:03:00.000,"0000412159","2","2","10511","80111","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","275587","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 10:07:00.000,"0000412156","2","2","10511","25201","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","4857","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 11:20:00.000,"0000412160","2","2","10511","69896","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","275588","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 11:25:00.000,"0000412163","2","2","10511","28107","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","275589","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 12:32:00.000,"0000412170","2","2","10511","70438","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","275591","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 12:34:00.000,"0000412172","2","2","10511","31152","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","275592","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 12:48:00.000,"0000412166","2","2","10511","37020","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","4858","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 17:21:00.000,"0000412189","2","2","10511","43414","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","275593","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 18:51:00.000,"0000412193","2","2","10511","47558","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","275594","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 18:55:00.000,"0000412192","2","2","10511","47438","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","4859","","1","0001"
2018-10-10 00:00:00.000,2018-10-10 21:06:00.000,"0000412194","2","2","10511","53379","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","4860","","1","0001"
2018-10-10 00:00:00.000,2018-10-10 22:12:00.000,"0000412196","2","2","10511","64720","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","275595","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 22:22:00.000,"0000412197","2","2","10511","64874","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","4861","","1","0001"
2018-10-11 00:00:00.000,2018-10-12 00:40:00.000,"0000412235","2","2","10513","1501","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","4862","1","1","0001"
2018-10-11 00:00:00.000,2018-10-12 06:45:00.000,"0000412239","2","2","10513","67875","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","4863","","1","0001"
2018-10-11 00:00:00.000,2018-10-11 10:11:00.000,"0000412208","2","2","10512","30648","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","4952","","0","0001"
2018-10-11 00:00:00.000,2018-10-11 11:10:00.000,"0000412253","2","2","10512","69830","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","3357","","0","0001"
2018-10-11 00:00:00.000,2018-10-11 12:37:00.000,"0000412214","2","2","10512","36079","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280473","1","0","0001"
2018-10-11 00:00:00.000,2018-10-11 12:53:00.000,"0000412213","2","2","10512","38544","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","4953","","0","0001"
2018-10-11 00:00:00.000,2018-10-11 16:17:00.000,"0000412222","2","2","10512","43991","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","4954","","0","0001"
2018-10-11 00:00:00.000,2018-10-11 18:50:00.000,"0000412228","2","2","10512","84069","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280475","","0","0001"
2018-10-11 00:00:00.000,2018-10-11 18:51:00.000,"0000412226","2","2","10512","47558","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","280474","1","0","0001"
2018-10-11 00:00:00.000,2018-10-11 23:50:00.000,"0000412234","2","2","10512","59725","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","4955","","1","0001"
2018-10-12 00:00:00.000,2018-10-13 02:06:00.000,"0000412293","2","2","10514","6050","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277531","","1","0001"
2018-10-12 00:00:00.000,2018-10-12 10:16:00.000,"0000412241","2","2","10513","69452","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","4864","","0","0001"
2018-10-12 00:00:00.000,2018-10-12 11:31:00.000,"0000412246","2","2","10513","69981","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","4865","","0","0001"
2018-10-12 00:00:00.000,2018-10-12 11:35:00.000,"0000412247","2","2","10513","28022","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","4866","","0","0001"
2018-10-12 00:00:00.000,2018-10-12 12:40:00.000,"0000412252","2","2","10513","81290","0",2018-10-17 14:50:47.000,2018-11-05 05:48:34.000,"JCO_ELS","244556","","0","0001"
2018-10-12 00:00:00.000,2018-10-12 12:58:00.000,"0000412255","2","2","10513","31813","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","4867","","0","0001"
2018-10-12 00:00:00.000,2018-10-12 12:58:00.000,"0000412261","2","2","10513","31813","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","4868","","0","0001"
2018-10-12 00:00:00.000,2018-10-12 16:07:00.000,"0000412283","2","2","10513","40557","0",2018-10-17 14:50:47.000,2018-11-05 05:48:34.000,"JCO_ELS","244559","1","0","0001"
