" supplier_code",article_number,item,description,group,category,class,ABC Ind,brand,supply chain ind,classification,stock on hand,allocated_stock,on_order,available_stock,customer orders,age,ranged_cnt,predecessor,average cost,LT Qty,SS Qty,forecast history_Jun 21,actual sales_Jun 21,forecast history_Jul 21,actual sales_Jul 21,forecast history_Aug 21,actual sales_Aug 21,actual sales_Sep 21,forecast_Sep 21,forecast_Oct 21,forecast_Nov 21,forecast_Dec 21,forecast_Jan 22,forecast_Feb 22,forecast_Mar 22,forecast_Apr 22,forecast_May 22,forecast_Jun 22,forecast_Jul 22,forecast_Aug 22
"Unknown","11240604","PRO-VAC1","VACPRO HOME VACUUM SEALER KIT","SMALL APPLIANCES","FOOD SAVER","FOOD VACUUM SEALERS","Z","AQUAPORT","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10255280","PS250","HO-MEDICS GARMENT STEAMER","SMALL APPLIANCES","IRONS","HANDHELD GARMENT STEAMERS","Z","HOMEDICS","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10150601","PS350","HO-MEDICS PROF GARMENT STEAMER","SMALL APPLIANCES","IRONS","HANDHELD GARMENT STEAMERS","Z","HOMEDICS","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11021547","RHEFP17","RUSS/HOBBS CERAMIC COATING FRYPAN","SMALL APPLIANCES","ELECTRIC FRYWARE","FRYPAN","Z","RUSS/HOBBS","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11203194","RHMS1","RUSS/HOBBS ROSETTA MILKSHAKE MAKER","SMALL APPLIANCES","NOVELTY","MILKSHAKE MAKER","Z","RUSS/HOBBS","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11021548","RHPC1000","RUSS/HOBBS DIGITAL PRESSURE COOKER","SMALL APPLIANCES","ELECTRIC COOKWARE","PRESSURE COOKER","Z","RUSS/HOBBS","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10092144","RHPK1000","RUSS/HOBBS SALT PEPPER GRINDER","SMALL APPLIANCES","APPLIANCE ACCESSORIES","ACCESSORIES","Z","RUSS/HOBBS","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10109190","RHWU88","RUSS/HOBBS 8.8L WATER URN S/S","SMALL APPLIANCES","WATER & BEVERAGES","HOT WATER URNS","Z","RUSS/HOBBS","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10154598","S4A756","LAURASTAR MAGIC S4A IRONSYSTEM","SMALL APPLIANCES","IRONS","STEAM STATION IRONS","Z","LAURASTAR","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11331062","S7A775","S7A IRONING SYSTEM WITH ACTIVE BOARD","SMALL APPLIANCES","IRONS","STEAM STATION IRONS","Z","LAURASTAR","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10159685","SB0830","SUNBEAM COUTURE REPLACE COVER","SMALL APPLIANCES","IRONS","IRON ACCESSORIES","Z","SUNBEAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11099207","SC-06","LENOXX PNK SCOOTER WITH 3 WHEELS","SMALL APPLIANCES","TOYS & HOME","TOYS","Z","LENOXX","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11115093","SC5.800","KARCHER STEAMER 1800W - 14391300","SMALL APPLIANCES","MISCELLANEOUS","MISCELLANEOUS","Z","KARCHER","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10139824","SER3013","DELONGHI 250ML MILK DEGREASER","SMALL APPLIANCES","APPLIANCE ACCESSORIES","ACCESSORIES","Z","DELONGHI","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10246682","SL5200","SUNBEAM SLUSH MAGIC","SMALL APPLIANCES","NOVELTY","ICE SHAVER","Z","SUNBEAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11071975","SM065","MAXIM 2 UP DEEP DISH SANDWICH MAKER","SMALL APPLIANCES","ELECTRIC COOKWARE","SNACK MAKERS","Z","","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10192638","SP030","HELLER 2 SLICE SANDWICH PRESS","SMALL APPLIANCES","ELECTRIC COOKWARE","GRILLS & PRESSES","Z","HELLER","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10192632","SR222454","STANLEY ROGERS TECHTONIC","SMALL APPLIANCES","MISCELLANEOUS","MISCELLANEOUS","Z","STANLEYROG","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10224093","SR2600","SUNBEAM/IRON TEFLON BASE","SMALL APPLIANCES","IRONS","IRONS - DRY ONLY","Z","SUNBEAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10079224","SR4300","SUNBEAM IRON PRO STEAM","SMALL APPLIANCES","IRONS","IRONS - STEAM DRY & SPRAY","Z","SUNBEAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11371185","SRZE105WSTM","PANA 1 LITRE 5 CUP RICE COOKER","SMALL APPLIANCES","ELECTRIC COOKWARE","RICE COOKERS","Z","PANASONIC","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11023881","SWS_KBS","SWISS SWORD KNIFE BLOCK SET","SMALL APPLIANCES","APPLIANCE ACCESSORIES","ACCESSORIES","Z","SWISSSWORD","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11071977","TG100","MAXIM BBQ & TEPPANYAKI GRILL","SMALL APPLIANCES","ELECTRIC COOKWARE","GRILLS & PRESSES","Z","MAXIM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11060899","TS525A","BRAUN APP TEXSTYLE5 BLUE SOLEPLATE","SMALL APPLIANCES","IRONS","IRONS - STEAM DRY & SPRAY","Z","BRAUN","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10193537","U9","LENOXX HELICOPTER 3.5 CHANNEL","SMALL APPLIANCES","TOYS & HOME","TOYS","Z","LENOXX","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11120543","UFO50","LENOXX FLYING DRONE WITH LIGHTS LARGE","SMALL APPLIANCES","TOYS & HOME","TOYS","Z","LENOXX","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11019803","UTLSETBLK","VIVACE 6PCE UTENSIL SET BLK","SMALL APPLIANCES","NON ELECTRIC COOKING","SAUCEPAN","Z","VIVACE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10197158","VHGVACBLI0021","BESTDIRECT KENJI 4","SMALL APPLIANCES","NON ELECTRIC COOKING","SAUCEPAN","Z","BESTDIRECT","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10077501","VS0650","FOODSAVER 3PK FRESH CONTAINER SET","SMALL APPLIANCES","FOOD SAVER","FOOD VAC SEALER ACCESSORIES","Z","SUNBEAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11388659","VS1300-","FOODSAVER FRESH","SMALL APPLIANCES","FOOD SAVER","FOOD VACUUM SEALERS","Z","SUNBEAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11119578","VS5000","FOODSAVER VAC500 SEALER","SMALL APPLIANCES","FOOD SAVER","FOOD VACUUM SEALERS","Z","SUNBEAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10048024","VS7000","FOODSAVER VAC700 SEALER","SMALL APPLIANCES","FOOD SAVER","FOOD VACUUM SEALERS","Z","SUNBEAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11286053","VSR400","SUNBEAM STEAM IRON 2400W","SMALL APPLIANCES","IRONS","IRONS - STEAM DRY & SPRAY","Z","SUNBEAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11026258","W1321","WILTSHIRE CHOPPING BOARD MEDIUM","SMALL APPLIANCES","MISCELLANEOUS","MISCELLANEOUS","Z","WILTSHIRE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10109476","WF0500","SUNBEAM WATER PURIFIERS ACCESS","SMALL APPLIANCES","WATER & BEVERAGES","WATER PURIFIERS","Z","SUNBEAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11252192","WH10P01SS","WESTINGHOUSE 10 PCE S/S POT & PAN SET","SMALL APPLIANCES","NON ELECTRIC COOKING","SAUCEPAN","Z","WESTINGHOU","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11089164","WHFP2401AQM","WESTINGHOUSE FRYPAN 24CM AQUA MARINE","SMALL APPLIANCES","NON ELECTRIC COOKING","FRYPAN","Z","WESTINGHOU","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11089166","WHFP2801BLK","WESTINGHOUSE FRYPAN 28CM BLK","SMALL APPLIANCES","NON ELECTRIC COOKING","FRYPAN","Z","WESTINGHOU","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11376238","WHIR04WB","WEST/HOUSE STEAM IRON 2400W","SMALL APPLIANCES","IRONS","IRONS - STEAM DRY & SPRAY","Z","WESTINGHOU","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11145440","WHOF01FB","WESTINGHOUSE OPTI-FRY 1500W 3.2L BLK","SMALL APPLIANCES","ELECTRIC FRYWARE","DEEP FRYERS","Z","WESTINGHOU","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11089161","WHWK3001AQM","WESTINGHOUSE WOK 30CM AQUA MARINE","SMALL APPLIANCES","NON ELECTRIC COOKING","WOK","Z","WESTINGHOU","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10001241","WM800B","BREVILLE WAFFLE CREATIONS","SMALL APPLIANCES","NOVELTY","WAFFLE MAKERS","Z","BREVILLE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11021452","YG6548","TEFAL DAIRY CHOICES DESSERT/YOGHURT MKR","SMALL APPLIANCES","NOVELTY","YOGURT MAKER","Z","TEFAL","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10188346","3330","BRAUN SERIES 3330 MEN'S SHAVER","PERSONAL CARE","MENS GROOMING","MENS SHAVERS RECHARGEABLES","Z","BRAUN","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10135687","33301","PHILIPS SONIC FLEXCARE+ T/B","PERSONAL CARE","DENTAL CARE","TOOTHBRUSH","Z","PHILIPS","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10135690","33341","PHILIPS SONIC FOR KIDS SFK T/B","PERSONAL CARE","DENTAL CARE","TOOTHBRUSH","Z","PHILIPS","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10149707","33360","PHILIPS SONIC DIAMONDCLEAN T/B","PERSONAL CARE","DENTAL CARE","TOOTHBRUSH","Z","PHILIPS","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11298481","33379","SONICARE AIRFLOSS ULTRA PINK","PERSONAL CARE","DENTAL CARE","FLOSSER","Z","SONICARE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11180859","33381","PHILIPS AIRFLOSS ULTRA","PERSONAL CARE","DENTAL CARE","FLOSSER","Z","PHILIPS","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11076219","33382","PHILIPS AIRFLOSS EDITION","PERSONAL CARE","DENTAL CARE","FLOSSER","Z","PHILIPS","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11113995","33383","PHILIPS AIRFLOSS PNK","PERSONAL CARE","DENTAL CARE","FLOSSER","Z","PHILIPS","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10135691","33401","PHILIPS REPLACEMENT B/HEADX3","PERSONAL CARE","DENTAL CARE","ACCESSORIES","Z","PHILIPS","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11113992","33403","PHILIPS PLAQUE DEFENCE REPLACE HEADS 3PK","PERSONAL CARE","DENTAL CARE","ACCESSORIES","Z","PHILIPS","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11203579","33418","SONICARE INTERCARE REPLACEMENT HEADS","PERSONAL CARE","DENTAL CARE","ACCESSORIES","Z","SONICARE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10189232","41808LO","CONAIR FOG FREE MIRROR HNG EXC","PERSONAL CARE","MENS GROOMING","MULTI GROOMING","Z","CONAIR","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11192893","760CC-7","BRAUN SERIES 7 MEN'S SHAVER","PERSONAL CARE","MENS GROOMING","MENS SHAVERS RECHARGEABLES","Z","BRAUN","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10056006","AC3500AU","REMINGTON SALON STYLIST 2300W HAIR DRYER","PERSONAL CARE","HAIR CARE PRODUCTS","HAIR DRYERS","Z","REMINGTON","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11079656","AC3501AU","REMINGTON BLOW DRY IN A BOX","PERSONAL CARE","HAIR CARE PRODUCTS","HAIR DRYERS - PACKS","Z","REMINGTON","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10056007","AC8500AU","REMINGTON 2300W HAIRDRYER","PERSONAL CARE","HAIR CARE PRODUCTS","HAIR DRYERS","Z","REMINGTON","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11408243","AC9005RAU","REMINGTON RAIDANCE HAIR DRYER GIFT PACK","PERSONAL CARE","HAIR CARE PRODUCTS","HAIR DRYERS","Z","REMINGTON","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10087802","AD355","REMINGTON 300W HOT AIR STYLER","PERSONAL CARE","HAIR CARE PRODUCTS","HAIR DRYERS","Z","REMINGTON","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10182054","AP3MP","EMJOI PEDISMOOTH PLUS EXFOLIAT","PERSONAL CARE","WELL BEING","BEAUTY","Z","EMJOI","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11192884","ARX","APNEARX FROM SLEEP SCIENCE AUS HNG EXCL","PERSONAL CARE","HEALTHCARE","HEALTHCARE","Z","APNEARX","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11039105","AS1282","TOB 3-1 FACIAL CLEANSER","PERSONAL CARE","MASSAGERS","MASSAGERS","Z","TOUCH OF B","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10049428","AS7065AU","REMINGTON BIG STYLE 2IN1 BRUSH","PERSONAL CARE","HAIR CARE PRODUCTS","CURLING WANDS","Z","REMINGTON","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11097635","AT928SC","PHILIPSDAP AQUATOUCH TRIPLE TRACK SC","PERSONAL CARE","MENS GROOMING","MENS SHAVERS RECHARGEABLES","Z","PHILIPS","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11329465","BAOILCOCS12","BABYLISS ARGAN OIL COLOR OASIS CLARIFY","PERSONAL CARE","HAIR CARE PRODUCTS","HAIR DRYERS - ACCESSORIES","Z","BABYLISS","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10100129","BRAUN760CC","BRAUN 760CC MALE SHAVER","PERSONAL CARE","MENS GROOMING","MENS SHAVERS RECHARGEABLES","Z","BRAUN","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10100128","BRAUN790CC","BRAUN 790CC MALE SHAVER","PERSONAL CARE","MENS GROOMING","MENS SHAVERS RECHARGEABLES","Z","BRAUN","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11199739","BRE630","PHILIPS EPILATOR WET&DRY + SHAVER & CAPS","PERSONAL CARE","HAIR REMOVAL","EPILATORS","Z","PHILIPS","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10112710","BS29","BEURER COSMETIC MIRROR W/POUCH","PERSONAL CARE","MAKEUP MIRRORS","MAKEUP MIRRORS","Z","BEURER","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11076563","C794296A","CONAIR FOR MEN NOMAD BEARD TRIMMER","PERSONAL CARE","MENS GROOMING","FACE GROOMING","Z","CONAIR","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11076564","C794297A","CONAIR FOR MEN NOMAD BODY GROOMER","PERSONAL CARE","MENS GROOMING","MULTI GROOMING","Z","CONAIR","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11076562","C794298A","CONAIR FOR MEN NOMAD FOIL SHAVER","PERSONAL CARE","MENS GROOMING","MENS SHAVERS BATTERY OPERATED","Z","CONAIR","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11076565","C794299A","CONAIR FOR MEN NOMAD NOSE/EAR TRIMMER","PERSONAL CARE","MENS GROOMING","MULTI GROOMING","Z","CONAIR","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11080575","CBE12PKA","CONAIR TRUE GLOW LIGHTED MIRROR","PERSONAL CARE","MAKEUP MIRRORS","MAKEUP MIRRORS","Z","CONAIR","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11276017","CBE4STA","CONAIR ADORN LED LIGHTED MIRROR","PERSONAL CARE","MAKEUP MIRRORS","MAKEUP MIRRORS","Z","CONAIR","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10267929","CGP2RA","CONAIR FACIAL SPA PACK","PERSONAL CARE","WELL BEING","BEAUTY","Z","CONAIR","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11166836","CHJ5A","SCUNCI QUICK GEMS","PERSONAL CARE","HAIR CARE PRODUCTS","HAIR DRYERS - ACCESSORIES","Z","SCUNCI","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10199072","CI2088AU","PERFECT WAVES CERAMIC CURLER","PERSONAL CARE","HAIR CARE PRODUCTS","CURLING WANDS","Z","REMINGTON","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10023339","CI519","REMINGTON CURL IT TONG","PERSONAL CARE","HAIR CARE PRODUCTS","CURLING WANDS","Z","REMINGTON","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10056011","CI52T1AU","REMINGTON STUDIO WAVES CRIMPER","PERSONAL CARE","HAIR CARE PRODUCTS","CRIMPERS","Z","REMINGTON","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10271930","CI5319LAU","REMINGTON KERATIN THERAPY TONG","PERSONAL CARE","HAIR CARE PRODUCTS","CURLING WANDS","Z","REMINGTON","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10033908","CI6219AU","REMINGTON PERFECT CURLS","PERSONAL CARE","HAIR CARE PRODUCTS","CURLING WANDS","Z","REMINGTON","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10049419","CI6232AU","REMINGTON PERFECT BIG CURLS","PERSONAL CARE","HAIR CARE PRODUCTS","CURLING WANDS","Z","REMINGTON","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10033909","CI650AU","REMINGTON CURL POWER","PERSONAL CARE","HAIR CARE PRODUCTS","CURLING WANDS","Z","REMINGTON","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11079643","CI850AU","REMINGTON CURL REVOLUTION STYLISTS KIT","PERSONAL CARE","HAIR CARE PRODUCTS","CURLING WANDS","Z","REMINGTON","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11079652","CI97M5AU","REMINGTON STYLIST EXTRA LONG CURLER","PERSONAL CARE","HAIR CARE PRODUCTS","CURLING WANDS","Z","REMINGTON","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11165900","CLT7CA","CONAIR SATINY SMOOTH TRIM N SHAVE","PERSONAL CARE","SHAVERS - LADIES","LADIES SHAVERS BATTERY OPERATE","Z","CONAIR","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11166835","CNC10A","SCUNCI NAIL GLITTER & GEMS","PERSONAL CARE","HAIR CARE PRODUCTS","HAIR DRYERS - ACCESSORIES","Z","SCUNCI","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10097771","CVSM20A","CONAIR MENS MASSAGING SLIPPERS","PERSONAL CARE","MASSAGERS","MASSAGERS","Z","CONAIR","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
