Date,Year,Month,MonthNum,Month Year,MonthYearNum,Quarter Year,QtrYearNum,Day of Week,Last5Working,DayOffset
2019-11-21 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Thu","",-1003
2019-11-22 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Fri","",-1002
2019-11-23 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Sat","",-1001
2019-11-24 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Sun","",-1000
2019-11-25 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Mon","",-999
2019-11-26 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Tue","",-998
2019-11-27 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Wed","",-997
2019-11-28 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Thu","",-996
2019-11-29 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Fri","",-995
2019-11-30 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Sat","",-994
2019-12-01 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Sun","",-993
2019-12-02 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Mon","",-992
2019-12-03 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Tue","",-991
2019-12-04 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Wed","",-990
2019-12-05 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Thu","",-989
2019-12-06 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Fri","",-988
2019-12-07 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Sat","",-987
2019-12-08 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Sun","",-986
2019-12-09 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Mon","",-985
2019-12-10 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Tue","",-984
2019-12-11 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Wed","",-983
2019-12-12 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Thu","",-982
2019-12-13 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Fri","",-981
2019-12-14 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Sat","",-980
2019-12-15 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Sun","",-979
2019-12-16 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Mon","",-978
2019-12-17 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Tue","",-977
2019-12-18 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Wed","",-976
2019-12-19 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Thu","",-975
2019-12-20 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Fri","",-974
2019-12-21 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Sat","",-973
2019-12-22 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Sun","",-972
2019-12-23 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Mon","",-971
2019-12-24 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Tue","",-970
2019-12-25 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Wed","",-969
2019-12-26 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Thu","",-968
2019-12-27 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Fri","",-967
2019-12-28 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Sat","",-966
2019-12-29 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Sun","",-965
2019-12-30 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Mon","",-964
2019-12-31 00:00:00.000,2019,"December",12,"Dec-2019",201912,"Q4-2019",201904,"Tue","",-963
2019-04-01 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Mon","",-1237
2019-04-02 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Tue","",-1236
2019-04-03 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Wed","",-1235
2019-04-04 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Thu","",-1234
2019-04-05 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Fri","",-1233
2019-04-06 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Sat","",-1232
2019-04-07 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Sun","",-1231
2019-04-08 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Mon","",-1230
2019-04-09 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Tue","",-1229
2019-04-10 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Wed","",-1228
2019-04-11 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Thu","",-1227
2019-04-12 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Fri","",-1226
2019-04-13 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Sat","",-1225
2019-04-14 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Sun","",-1224
2019-04-15 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Mon","",-1223
2019-04-16 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Tue","",-1222
2019-04-17 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Wed","",-1221
2019-04-18 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Thu","",-1220
2019-04-19 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Fri","",-1219
2019-04-20 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Sat","",-1218
2019-04-21 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Sun","",-1217
2019-04-22 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Mon","",-1216
2019-04-23 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Tue","",-1215
2019-04-24 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Wed","",-1214
2019-04-25 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Thu","",-1213
2019-04-26 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Fri","",-1212
2019-04-27 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Sat","",-1211
2019-04-28 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Sun","",-1210
2019-04-29 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Mon","",-1209
2019-04-30 00:00:00.000,2019,"April",4,"Apr-2019",201904,"Q2-2019",201902,"Tue","",-1208
2019-05-01 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Wed","",-1207
2019-05-02 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Thu","",-1206
2019-05-03 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Fri","",-1205
2019-05-04 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Sat","",-1204
2019-05-05 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Sun","",-1203
2019-05-06 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Mon","",-1202
2019-05-07 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Tue","",-1201
2019-05-08 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Wed","",-1200
2019-05-09 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Thu","",-1199
2019-05-10 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Fri","",-1198
2019-05-11 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Sat","",-1197
2019-05-12 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Sun","",-1196
2019-05-13 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Mon","",-1195
2019-05-14 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Tue","",-1194
2019-05-15 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Wed","",-1193
2019-05-16 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Thu","",-1192
2019-05-17 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Fri","",-1191
2019-05-18 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Sat","",-1190
2019-05-19 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Sun","",-1189
2019-05-20 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Mon","",-1188
2019-05-21 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Tue","",-1187
2019-05-22 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Wed","",-1186
2019-05-23 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Thu","",-1185
2019-05-24 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Fri","",-1184
2019-05-25 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Sat","",-1183
2019-05-26 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Sun","",-1182
2019-05-27 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Mon","",-1181
2019-05-28 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Tue","",-1180
2019-05-29 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Wed","",-1179
2019-05-30 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Thu","",-1178
2019-05-31 00:00:00.000,2019,"May",5,"May-2019",201905,"Q2-2019",201902,"Fri","",-1177
2019-06-01 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Sat","",-1176
2019-06-02 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Sun","",-1175
2019-06-03 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Mon","",-1174
2019-06-04 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Tue","",-1173
2019-06-05 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Wed","",-1172
2019-06-06 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Thu","",-1171
2019-06-07 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Fri","",-1170
2019-06-08 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Sat","",-1169
2019-06-09 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Sun","",-1168
2019-06-10 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Mon","",-1167
2019-06-11 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Tue","",-1166
2019-06-12 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Wed","",-1165
2019-06-13 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Thu","",-1164
2019-06-14 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Fri","",-1163
2019-06-15 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Sat","",-1162
2019-06-16 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Sun","",-1161
2019-06-17 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Mon","",-1160
2019-06-18 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Tue","",-1159
2019-06-19 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Wed","",-1158
2019-06-20 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Thu","",-1157
2019-06-21 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Fri","",-1156
2019-06-22 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Sat","",-1155
2019-06-23 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Sun","",-1154
2019-06-24 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Mon","",-1153
2019-06-25 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Tue","",-1152
2019-06-26 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Wed","",-1151
2019-06-27 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Thu","",-1150
2019-06-28 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Fri","",-1149
2019-06-29 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Sat","",-1148
2019-06-30 00:00:00.000,2019,"June",6,"Jun-2019",201906,"Q2-2019",201902,"Sun","",-1147
2019-07-01 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Mon","",-1146
2019-07-02 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Tue","",-1145
2019-07-03 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Wed","",-1144
2019-07-04 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Thu","",-1143
2019-07-05 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Fri","",-1142
2019-07-06 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Sat","",-1141
2019-07-07 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Sun","",-1140
2019-07-08 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Mon","",-1139
2019-07-09 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Tue","",-1138
2019-07-10 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Wed","",-1137
2019-07-11 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Thu","",-1136
2019-07-12 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Fri","",-1135
2019-07-13 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Sat","",-1134
2019-07-14 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Sun","",-1133
2019-07-15 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Mon","",-1132
2019-07-16 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Tue","",-1131
2019-07-17 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Wed","",-1130
2019-07-18 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Thu","",-1129
2019-07-19 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Fri","",-1128
2019-07-20 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Sat","",-1127
2019-07-21 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Sun","",-1126
2019-07-22 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Mon","",-1125
2019-07-23 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Tue","",-1124
2019-07-24 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Wed","",-1123
2019-07-25 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Thu","",-1122
2019-07-26 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Fri","",-1121
2019-07-27 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Sat","",-1120
2019-07-28 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Sun","",-1119
2019-07-29 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Mon","",-1118
2019-07-30 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Tue","",-1117
2019-07-31 00:00:00.000,2019,"July",7,"Jul-2019",201907,"Q3-2019",201903,"Wed","",-1116
2019-08-01 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Thu","",-1115
2019-08-02 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Fri","",-1114
2019-08-03 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Sat","",-1113
2019-08-04 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Sun","",-1112
2019-08-05 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Mon","",-1111
2019-08-06 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Tue","",-1110
2019-08-07 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Wed","",-1109
2019-08-08 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Thu","",-1108
2019-08-09 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Fri","",-1107
2019-08-10 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Sat","",-1106
2019-08-11 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Sun","",-1105
2019-08-12 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Mon","",-1104
2019-08-13 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Tue","",-1103
2019-08-14 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Wed","",-1102
2019-08-15 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Thu","",-1101
2019-08-16 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Fri","",-1100
2019-08-17 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Sat","",-1099
2019-08-18 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Sun","",-1098
2019-08-19 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Mon","",-1097
2019-08-20 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Tue","",-1096
2019-08-21 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Wed","",-1095
2019-08-22 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Thu","",-1094
2019-08-23 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Fri","",-1093
2019-08-24 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Sat","",-1092
2019-08-25 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Sun","",-1091
2019-08-26 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Mon","",-1090
2019-08-27 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Tue","",-1089
2019-08-28 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Wed","",-1088
2019-08-29 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Thu","",-1087
2019-08-30 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Fri","",-1086
2019-08-31 00:00:00.000,2019,"August",8,"Aug-2019",201908,"Q3-2019",201903,"Sat","",-1085
2019-09-01 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Sun","",-1084
2019-09-02 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Mon","",-1083
2019-09-03 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Tue","",-1082
2019-09-04 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Wed","",-1081
2019-09-05 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Thu","",-1080
2019-09-06 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Fri","",-1079
2019-09-07 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Sat","",-1078
2019-09-08 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Sun","",-1077
2019-09-09 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Mon","",-1076
2019-09-10 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Tue","",-1075
2019-09-11 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Wed","",-1074
2019-09-12 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Thu","",-1073
2019-09-13 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Fri","",-1072
2019-09-14 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Sat","",-1071
2019-09-15 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Sun","",-1070
2019-09-16 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Mon","",-1069
2019-09-17 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Tue","",-1068
2019-09-18 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Wed","",-1067
2019-09-19 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Thu","",-1066
2019-09-20 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Fri","",-1065
2019-09-21 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Sat","",-1064
2019-09-22 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Sun","",-1063
2019-09-23 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Mon","",-1062
2019-09-24 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Tue","",-1061
2019-09-25 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Wed","",-1060
2019-09-26 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Thu","",-1059
2019-09-27 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Fri","",-1058
2019-09-28 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Sat","",-1057
2019-09-29 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Sun","",-1056
2019-09-30 00:00:00.000,2019,"September",9,"Sep-2019",201909,"Q3-2019",201903,"Mon","",-1055
