Date,Year,Start of Year,End of Year,Month,Days in Month,Day Name,Day of Week,Day of Year,Month Name,Quarter,Week of Year,JaarMaand,Day,Day Offset,Start of Month
2017-03-17 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,3,31,"vrijdag",4,76,"maart",1,12,"2017 - 3",17,"-1368",2017-03-01 00:00:00.000
2017-03-18 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,3,31,"zaterdag",5,77,"maart",1,12,"2017 - 3",18,"-1367",2017-03-01 00:00:00.000
2017-03-19 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,3,31,"zondag",6,78,"maart",1,12,"2017 - 3",19,"-1366",2017-03-01 00:00:00.000
2018-03-19 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,31,"maandag",0,78,"maart",1,12,"2018 - 3",19,"-1001",2018-03-01 00:00:00.000
2018-03-20 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,31,"dinsdag",1,79,"maart",1,12,"2018 - 3",20,"-1000",2018-03-01 00:00:00.000
2018-03-21 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,31,"woensdag",2,80,"maart",1,12,"2018 - 3",21,"-999",2018-03-01 00:00:00.000
2018-03-22 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,31,"donderdag",3,81,"maart",1,12,"2018 - 3",22,"-998",2018-03-01 00:00:00.000
2018-03-23 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,31,"vrijdag",4,82,"maart",1,12,"2018 - 3",23,"-997",2018-03-01 00:00:00.000
2018-03-24 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,31,"zaterdag",5,83,"maart",1,12,"2018 - 3",24,"-996",2018-03-01 00:00:00.000
2018-03-25 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,31,"zondag",6,84,"maart",1,12,"2018 - 3",25,"-995",2018-03-01 00:00:00.000
2019-03-18 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,3,31,"maandag",0,77,"maart",1,12,"2019 - 3",18,"-637",2019-03-01 00:00:00.000
2019-03-19 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,3,31,"dinsdag",1,78,"maart",1,12,"2019 - 3",19,"-636",2019-03-01 00:00:00.000
2019-03-20 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,3,31,"woensdag",2,79,"maart",1,12,"2019 - 3",20,"-635",2019-03-01 00:00:00.000
2019-03-21 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,3,31,"donderdag",3,80,"maart",1,12,"2019 - 3",21,"-634",2019-03-01 00:00:00.000
2019-03-22 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,3,31,"vrijdag",4,81,"maart",1,12,"2019 - 3",22,"-633",2019-03-01 00:00:00.000
2019-03-23 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,3,31,"zaterdag",5,82,"maart",1,12,"2019 - 3",23,"-632",2019-03-01 00:00:00.000
2019-03-24 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,3,31,"zondag",6,83,"maart",1,12,"2019 - 3",24,"-631",2019-03-01 00:00:00.000
2020-03-16 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,31,"maandag",0,76,"maart",1,12,"2020 - 3",16,"-273",2020-03-01 00:00:00.000
2020-03-17 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,31,"dinsdag",1,77,"maart",1,12,"2020 - 3",17,"-272",2020-03-01 00:00:00.000
2020-03-18 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,31,"woensdag",2,78,"maart",1,12,"2020 - 3",18,"-271",2020-03-01 00:00:00.000
2020-03-19 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,31,"donderdag",3,79,"maart",1,12,"2020 - 3",19,"-270",2020-03-01 00:00:00.000
2020-03-20 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,31,"vrijdag",4,80,"maart",1,12,"2020 - 3",20,"-269",2020-03-01 00:00:00.000
2020-03-21 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,31,"zaterdag",5,81,"maart",1,12,"2020 - 3",21,"-268",2020-03-01 00:00:00.000
2020-03-22 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,31,"zondag",6,82,"maart",1,12,"2020 - 3",22,"-267",2020-03-01 00:00:00.000
2021-03-15 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,31,"maandag",0,74,"maart",1,12,"2021 - 3",15,"91",2021-03-01 00:00:00.000
2021-03-16 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,31,"dinsdag",1,75,"maart",1,12,"2021 - 3",16,"92",2021-03-01 00:00:00.000
2021-03-17 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,31,"woensdag",2,76,"maart",1,12,"2021 - 3",17,"93",2021-03-01 00:00:00.000
2021-03-18 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,31,"donderdag",3,77,"maart",1,12,"2021 - 3",18,"94",2021-03-01 00:00:00.000
2021-03-19 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,31,"vrijdag",4,78,"maart",1,12,"2021 - 3",19,"95",2021-03-01 00:00:00.000
2021-03-20 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,31,"zaterdag",5,79,"maart",1,12,"2021 - 3",20,"96",2021-03-01 00:00:00.000
2021-03-21 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,31,"zondag",6,80,"maart",1,12,"2021 - 3",21,"97",2021-03-01 00:00:00.000
2007-03-12 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,3,31,"maandag",0,71,"maart",1,11,"2007 - 3",12,"-5026",2007-03-01 00:00:00.000
2007-03-13 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,3,31,"dinsdag",1,72,"maart",1,11,"2007 - 3",13,"-5025",2007-03-01 00:00:00.000
2007-03-14 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,3,31,"woensdag",2,73,"maart",1,11,"2007 - 3",14,"-5024",2007-03-01 00:00:00.000
2007-03-15 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,3,31,"donderdag",3,74,"maart",1,11,"2007 - 3",15,"-5023",2007-03-01 00:00:00.000
2007-03-16 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,3,31,"vrijdag",4,75,"maart",1,11,"2007 - 3",16,"-5022",2007-03-01 00:00:00.000
2007-03-17 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,3,31,"zaterdag",5,76,"maart",1,11,"2007 - 3",17,"-5021",2007-03-01 00:00:00.000
2007-03-18 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,3,31,"zondag",6,77,"maart",1,11,"2007 - 3",18,"-5020",2007-03-01 00:00:00.000
2008-03-10 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,3,31,"maandag",0,70,"maart",1,11,"2008 - 3",10,"-4662",2008-03-01 00:00:00.000
2008-03-11 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,3,31,"dinsdag",1,71,"maart",1,11,"2008 - 3",11,"-4661",2008-03-01 00:00:00.000
2008-03-12 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,3,31,"woensdag",2,72,"maart",1,11,"2008 - 3",12,"-4660",2008-03-01 00:00:00.000
2008-03-13 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,3,31,"donderdag",3,73,"maart",1,11,"2008 - 3",13,"-4659",2008-03-01 00:00:00.000
2008-03-14 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,3,31,"vrijdag",4,74,"maart",1,11,"2008 - 3",14,"-4658",2008-03-01 00:00:00.000
2008-03-15 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,3,31,"zaterdag",5,75,"maart",1,11,"2008 - 3",15,"-4657",2008-03-01 00:00:00.000
2008-03-16 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,3,31,"zondag",6,76,"maart",1,11,"2008 - 3",16,"-4656",2008-03-01 00:00:00.000
2009-03-09 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,3,31,"maandag",0,68,"maart",1,11,"2009 - 3",9,"-4298",2009-03-01 00:00:00.000
2009-03-10 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,3,31,"dinsdag",1,69,"maart",1,11,"2009 - 3",10,"-4297",2009-03-01 00:00:00.000
2009-03-11 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,3,31,"woensdag",2,70,"maart",1,11,"2009 - 3",11,"-4296",2009-03-01 00:00:00.000
2009-03-12 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,3,31,"donderdag",3,71,"maart",1,11,"2009 - 3",12,"-4295",2009-03-01 00:00:00.000
2009-03-13 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,3,31,"vrijdag",4,72,"maart",1,11,"2009 - 3",13,"-4294",2009-03-01 00:00:00.000
2009-03-14 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,3,31,"zaterdag",5,73,"maart",1,11,"2009 - 3",14,"-4293",2009-03-01 00:00:00.000
2009-03-15 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,3,31,"zondag",6,74,"maart",1,11,"2009 - 3",15,"-4292",2009-03-01 00:00:00.000
2010-03-08 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,3,31,"maandag",0,67,"maart",1,11,"2010 - 3",8,"-3934",2010-03-01 00:00:00.000
2010-03-09 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,3,31,"dinsdag",1,68,"maart",1,11,"2010 - 3",9,"-3933",2010-03-01 00:00:00.000
2010-03-10 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,3,31,"woensdag",2,69,"maart",1,11,"2010 - 3",10,"-3932",2010-03-01 00:00:00.000
2010-03-11 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,3,31,"donderdag",3,70,"maart",1,11,"2010 - 3",11,"-3931",2010-03-01 00:00:00.000
2010-03-12 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,3,31,"vrijdag",4,71,"maart",1,11,"2010 - 3",12,"-3930",2010-03-01 00:00:00.000
2010-03-13 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,3,31,"zaterdag",5,72,"maart",1,11,"2010 - 3",13,"-3929",2010-03-01 00:00:00.000
2010-03-14 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,3,31,"zondag",6,73,"maart",1,11,"2010 - 3",14,"-3928",2010-03-01 00:00:00.000
2011-03-07 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,3,31,"maandag",0,66,"maart",1,11,"2011 - 3",7,"-3570",2011-03-01 00:00:00.000
2011-03-08 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,3,31,"dinsdag",1,67,"maart",1,11,"2011 - 3",8,"-3569",2011-03-01 00:00:00.000
2011-03-09 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,3,31,"woensdag",2,68,"maart",1,11,"2011 - 3",9,"-3568",2011-03-01 00:00:00.000
2011-03-10 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,3,31,"donderdag",3,69,"maart",1,11,"2011 - 3",10,"-3567",2011-03-01 00:00:00.000
2011-03-11 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,3,31,"vrijdag",4,70,"maart",1,11,"2011 - 3",11,"-3566",2011-03-01 00:00:00.000
2011-03-12 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,3,31,"zaterdag",5,71,"maart",1,11,"2011 - 3",12,"-3565",2011-03-01 00:00:00.000
2011-03-13 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,3,31,"zondag",6,72,"maart",1,11,"2011 - 3",13,"-3564",2011-03-01 00:00:00.000
2012-03-05 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,3,31,"maandag",0,65,"maart",1,11,"2012 - 3",5,"-3206",2012-03-01 00:00:00.000
2012-03-06 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,3,31,"dinsdag",1,66,"maart",1,11,"2012 - 3",6,"-3205",2012-03-01 00:00:00.000
2012-03-07 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,3,31,"woensdag",2,67,"maart",1,11,"2012 - 3",7,"-3204",2012-03-01 00:00:00.000
2012-03-08 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,3,31,"donderdag",3,68,"maart",1,11,"2012 - 3",8,"-3203",2012-03-01 00:00:00.000
2012-03-09 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,3,31,"vrijdag",4,69,"maart",1,11,"2012 - 3",9,"-3202",2012-03-01 00:00:00.000
2012-03-10 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,3,31,"zaterdag",5,70,"maart",1,11,"2012 - 3",10,"-3201",2012-03-01 00:00:00.000
2012-03-11 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,3,31,"zondag",6,71,"maart",1,11,"2012 - 3",11,"-3200",2012-03-01 00:00:00.000
2013-03-11 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,3,31,"maandag",0,70,"maart",1,11,"2013 - 3",11,"-2835",2013-03-01 00:00:00.000
2013-03-12 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,3,31,"dinsdag",1,71,"maart",1,11,"2013 - 3",12,"-2834",2013-03-01 00:00:00.000
2013-03-13 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,3,31,"woensdag",2,72,"maart",1,11,"2013 - 3",13,"-2833",2013-03-01 00:00:00.000
2013-03-14 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,3,31,"donderdag",3,73,"maart",1,11,"2013 - 3",14,"-2832",2013-03-01 00:00:00.000
2013-03-15 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,3,31,"vrijdag",4,74,"maart",1,11,"2013 - 3",15,"-2831",2013-03-01 00:00:00.000
2013-03-16 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,3,31,"zaterdag",5,75,"maart",1,11,"2013 - 3",16,"-2830",2013-03-01 00:00:00.000
2013-03-17 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,3,31,"zondag",6,76,"maart",1,11,"2013 - 3",17,"-2829",2013-03-01 00:00:00.000
2014-03-10 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,3,31,"maandag",0,69,"maart",1,11,"2014 - 3",10,"-2471",2014-03-01 00:00:00.000
2014-03-11 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,3,31,"dinsdag",1,70,"maart",1,11,"2014 - 3",11,"-2470",2014-03-01 00:00:00.000
2014-03-12 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,3,31,"woensdag",2,71,"maart",1,11,"2014 - 3",12,"-2469",2014-03-01 00:00:00.000
2014-03-13 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,3,31,"donderdag",3,72,"maart",1,11,"2014 - 3",13,"-2468",2014-03-01 00:00:00.000
2014-03-14 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,3,31,"vrijdag",4,73,"maart",1,11,"2014 - 3",14,"-2467",2014-03-01 00:00:00.000
2014-03-15 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,3,31,"zaterdag",5,74,"maart",1,11,"2014 - 3",15,"-2466",2014-03-01 00:00:00.000
2014-03-16 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,3,31,"zondag",6,75,"maart",1,11,"2014 - 3",16,"-2465",2014-03-01 00:00:00.000
2015-03-09 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,3,31,"maandag",0,68,"maart",1,11,"2015 - 3",9,"-2107",2015-03-01 00:00:00.000
2015-03-10 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,3,31,"dinsdag",1,69,"maart",1,11,"2015 - 3",10,"-2106",2015-03-01 00:00:00.000
2015-03-11 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,3,31,"woensdag",2,70,"maart",1,11,"2015 - 3",11,"-2105",2015-03-01 00:00:00.000
2015-03-12 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,3,31,"donderdag",3,71,"maart",1,11,"2015 - 3",12,"-2104",2015-03-01 00:00:00.000
2015-03-13 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,3,31,"vrijdag",4,72,"maart",1,11,"2015 - 3",13,"-2103",2015-03-01 00:00:00.000
2015-03-14 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,3,31,"zaterdag",5,73,"maart",1,11,"2015 - 3",14,"-2102",2015-03-01 00:00:00.000
2015-03-15 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,3,31,"zondag",6,74,"maart",1,11,"2015 - 3",15,"-2101",2015-03-01 00:00:00.000
2016-03-07 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,3,31,"maandag",0,67,"maart",1,11,"2016 - 3",7,"-1743",2016-03-01 00:00:00.000
2016-03-08 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,3,31,"dinsdag",1,68,"maart",1,11,"2016 - 3",8,"-1742",2016-03-01 00:00:00.000
2016-03-09 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,3,31,"woensdag",2,69,"maart",1,11,"2016 - 3",9,"-1741",2016-03-01 00:00:00.000
2016-03-10 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,3,31,"donderdag",3,70,"maart",1,11,"2016 - 3",10,"-1740",2016-03-01 00:00:00.000
2016-03-11 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,3,31,"vrijdag",4,71,"maart",1,11,"2016 - 3",11,"-1739",2016-03-01 00:00:00.000
2016-03-12 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,3,31,"zaterdag",5,72,"maart",1,11,"2016 - 3",12,"-1738",2016-03-01 00:00:00.000
2016-03-13 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,3,31,"zondag",6,73,"maart",1,11,"2016 - 3",13,"-1737",2016-03-01 00:00:00.000
2017-03-06 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,3,31,"maandag",0,65,"maart",1,11,"2017 - 3",6,"-1379",2017-03-01 00:00:00.000
2017-03-07 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,3,31,"dinsdag",1,66,"maart",1,11,"2017 - 3",7,"-1378",2017-03-01 00:00:00.000
2017-03-08 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,3,31,"woensdag",2,67,"maart",1,11,"2017 - 3",8,"-1377",2017-03-01 00:00:00.000
2017-03-09 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,3,31,"donderdag",3,68,"maart",1,11,"2017 - 3",9,"-1376",2017-03-01 00:00:00.000
2017-03-10 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,3,31,"vrijdag",4,69,"maart",1,11,"2017 - 3",10,"-1375",2017-03-01 00:00:00.000
2017-03-11 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,3,31,"zaterdag",5,70,"maart",1,11,"2017 - 3",11,"-1374",2017-03-01 00:00:00.000
2017-03-12 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,3,31,"zondag",6,71,"maart",1,11,"2017 - 3",12,"-1373",2017-03-01 00:00:00.000
2018-03-12 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,31,"maandag",0,71,"maart",1,11,"2018 - 3",12,"-1008",2018-03-01 00:00:00.000
2018-03-13 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,31,"dinsdag",1,72,"maart",1,11,"2018 - 3",13,"-1007",2018-03-01 00:00:00.000
2018-03-14 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,31,"woensdag",2,73,"maart",1,11,"2018 - 3",14,"-1006",2018-03-01 00:00:00.000
2018-03-15 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,31,"donderdag",3,74,"maart",1,11,"2018 - 3",15,"-1005",2018-03-01 00:00:00.000
2018-03-16 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,31,"vrijdag",4,75,"maart",1,11,"2018 - 3",16,"-1004",2018-03-01 00:00:00.000
2018-03-17 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,31,"zaterdag",5,76,"maart",1,11,"2018 - 3",17,"-1003",2018-03-01 00:00:00.000
2018-03-18 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,31,"zondag",6,77,"maart",1,11,"2018 - 3",18,"-1002",2018-03-01 00:00:00.000
2019-03-11 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,3,31,"maandag",0,70,"maart",1,11,"2019 - 3",11,"-644",2019-03-01 00:00:00.000
2019-03-12 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,3,31,"dinsdag",1,71,"maart",1,11,"2019 - 3",12,"-643",2019-03-01 00:00:00.000
2019-03-13 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,3,31,"woensdag",2,72,"maart",1,11,"2019 - 3",13,"-642",2019-03-01 00:00:00.000
2019-03-14 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,3,31,"donderdag",3,73,"maart",1,11,"2019 - 3",14,"-641",2019-03-01 00:00:00.000
2019-03-15 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,3,31,"vrijdag",4,74,"maart",1,11,"2019 - 3",15,"-640",2019-03-01 00:00:00.000
2019-03-16 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,3,31,"zaterdag",5,75,"maart",1,11,"2019 - 3",16,"-639",2019-03-01 00:00:00.000
2019-03-17 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,3,31,"zondag",6,76,"maart",1,11,"2019 - 3",17,"-638",2019-03-01 00:00:00.000
2020-03-09 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,31,"maandag",0,69,"maart",1,11,"2020 - 3",9,"-280",2020-03-01 00:00:00.000
2020-03-10 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,31,"dinsdag",1,70,"maart",1,11,"2020 - 3",10,"-279",2020-03-01 00:00:00.000
2020-03-11 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,31,"woensdag",2,71,"maart",1,11,"2020 - 3",11,"-278",2020-03-01 00:00:00.000
2020-03-12 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,31,"donderdag",3,72,"maart",1,11,"2020 - 3",12,"-277",2020-03-01 00:00:00.000
2020-03-13 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,31,"vrijdag",4,73,"maart",1,11,"2020 - 3",13,"-276",2020-03-01 00:00:00.000
2020-03-14 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,31,"zaterdag",5,74,"maart",1,11,"2020 - 3",14,"-275",2020-03-01 00:00:00.000
2020-03-15 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,31,"zondag",6,75,"maart",1,11,"2020 - 3",15,"-274",2020-03-01 00:00:00.000
2021-03-08 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,31,"maandag",0,67,"maart",1,11,"2021 - 3",8,"84",2021-03-01 00:00:00.000
2021-03-09 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,31,"dinsdag",1,68,"maart",1,11,"2021 - 3",9,"85",2021-03-01 00:00:00.000
2021-03-10 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,31,"woensdag",2,69,"maart",1,11,"2021 - 3",10,"86",2021-03-01 00:00:00.000
2021-03-11 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,31,"donderdag",3,70,"maart",1,11,"2021 - 3",11,"87",2021-03-01 00:00:00.000
2021-03-12 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,31,"vrijdag",4,71,"maart",1,11,"2021 - 3",12,"88",2021-03-01 00:00:00.000
2021-03-13 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,31,"zaterdag",5,72,"maart",1,11,"2021 - 3",13,"89",2021-03-01 00:00:00.000
2021-03-14 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,31,"zondag",6,73,"maart",1,11,"2021 - 3",14,"90",2021-03-01 00:00:00.000
2007-05-14 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,5,31,"maandag",0,134,"mei",2,20,"2007 - 5",14,"-4963",2007-05-01 00:00:00.000
2007-05-15 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,5,31,"dinsdag",1,135,"mei",2,20,"2007 - 5",15,"-4962",2007-05-01 00:00:00.000
2007-05-16 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,5,31,"woensdag",2,136,"mei",2,20,"2007 - 5",16,"-4961",2007-05-01 00:00:00.000
