ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,FrenchDescription,ChineseDescription,ArabicDescription,HebrewDescription,ThaiDescription,GermanDescription,JapaneseDescription,TurkishDescription,StartDate,EndDate,Status
468,"GL-F110-S",20,"","","Full-Finger Gloves, S","Guantes completos, P","Gants longs, taille S",15.6709,True,"Black",4,3,37.99,"S","S",,0,"M",22.794,"","U","Full-Finger Gloves","Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.","Paume synthétique, poignets souples, ouverture maillée anti-transpiration. Adopté par les professionnels de l'équipe AWC.","合成材质手掌、灵活的指关节、上部带有透气型网眼。AWC车队赛手专用。","قفاز ذو راحة يد صناعية، ومفاصل أصابع مرنة، وفتحات علوية تسمح بمرور الهواء. يرتديه راكبو دراجات فريق AWC.","אזור כף יד מחומר סינטטי, מפרקים גמישים, רשת נושמת בחלק העליון. נלבש על-ידי רוכבי קבוצת AWC.","แผ่นฝ่ามือสังเคราะห์ ข้อนิ้วยืดหยุ่น และตาข่ายส่วนบนช่วยระบายอากาศ  ได้รับความไว้วางใจจากนักแข่งทีม AWC","""Ballenschutz Synthetik, flexible Fingerpartie, atmungsaktives Netz am Handrücken. Wird von den Fahrern des AWC-Teams getragen.""","シンセティック レザーの手のひら部分、柔軟性のある関節部分、通気性のあるメッシュの甲部分。AWC チームのライダーも愛用しています。","""Sentetik avuç içi, esnek parmaklar, üst tarafı hava alan ağdan imal edilmiştir. AWC takımı sürücüleri tarafından takılmaktadır.""",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
469,"GL-F110-M",20,"","","Full-Finger Gloves, M","Guantes completos, M","Gants longs, taille M",15.6709,True,"Black",4,3,37.99,"M","M",,0,"M",22.794,"","U","Full-Finger Gloves","Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.","Paume synthétique, poignets souples, ouverture maillée anti-transpiration. Adopté par les professionnels de l'équipe AWC.","合成材质手掌、灵活的指关节、上部带有透气型网眼。AWC车队赛手专用。","قفاز ذو راحة يد صناعية، ومفاصل أصابع مرنة، وفتحات علوية تسمح بمرور الهواء. يرتديه راكبو دراجات فريق AWC.","אזור כף יד מחומר סינטטי, מפרקים גמישים, רשת נושמת בחלק העליון. נלבש על-ידי רוכבי קבוצת AWC.","แผ่นฝ่ามือสังเคราะห์ ข้อนิ้วยืดหยุ่น และตาข่ายส่วนบนช่วยระบายอากาศ  ได้รับความไว้วางใจจากนักแข่งทีม AWC","""Ballenschutz Synthetik, flexible Fingerpartie, atmungsaktives Netz am Handrücken. Wird von den Fahrern des AWC-Teams getragen.""","シンセティック レザーの手のひら部分、柔軟性のある関節部分、通気性のあるメッシュの甲部分。AWC チームのライダーも愛用しています。","""Sentetik avuç içi, esnek parmaklar, üst tarafı hava alan ağdan imal edilmiştir. AWC takımı sürücüleri tarafından takılmaktadır.""",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
470,"GL-F110-L",20,"","","Full-Finger Gloves, L","Guantes completos, G","Gants longs, taille L",15.6709,True,"Black",4,3,37.99,"L","L",,0,"M",22.794,"","U","Full-Finger Gloves","Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.","Paume synthétique, poignets souples, ouverture maillée anti-transpiration. Adopté par les professionnels de l'équipe AWC.","合成材质手掌、灵活的指关节、上部带有透气型网眼。AWC车队赛手专用。","قفاز ذو راحة يد صناعية، ومفاصل أصابع مرنة، وفتحات علوية تسمح بمرور الهواء. يرتديه راكبو دراجات فريق AWC.","אזור כף יד מחומר סינטטי, מפרקים גמישים, רשת נושמת בחלק העליון. נלבש על-ידי רוכבי קבוצת AWC.","แผ่นฝ่ามือสังเคราะห์ ข้อนิ้วยืดหยุ่น และตาข่ายส่วนบนช่วยระบายอากาศ  ได้รับความไว้วางใจจากนักแข่งทีม AWC","""Ballenschutz Synthetik, flexible Fingerpartie, atmungsaktives Netz am Handrücken. Wird von den Fahrern des AWC-Teams getragen.""","シンセティック レザーの手のひら部分、柔軟性のある関節部分、通気性のあるメッシュの甲部分。AWC チームのライダーも愛用しています。","""Sentetik avuç içi, esnek parmaklar, üst tarafı hava alan ağdan imal edilmiştir. AWC takımı sürücüleri tarafından takılmaktadır.""",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
471,"VE-C304-S",25,"","","Classic Vest, S","Camiseta clásica, P","Veste classique, taille S",23.749,True,"Blue",4,3,63.5,"S","S",,0,"S",38.1,"","U","Classic Vest","Light-weight, wind-resistant, packs to fit into a pocket.","Sacs légers et résistants au vent ; tiennent dans la poche.","轻型抗风，可折叠放入口袋。","علب خفيفة الوزن، ومقاومة للريح، تناسب حجم الجيب.","קל-משקל, מגן מרוח, מתקפל לגודל המתאים לכיס.","น้ำหนักเบา กันลม ขนาดกะทัดรัดพอดีกระเป๋า","""Leicht, windabweisend, passt in kleine Tasche.""","ポケットに収まる軽量耐風性パック。","""Hafif, rüzgar geçirmez, katlandığında cebe sığar.""",2013-07-01 00:00:00.000,,"Current"
472,"VE-C304-M",25,"","","Classic Vest, M","Camiseta clásica, M","Veste classique, taille M",23.749,True,"Blue",4,3,63.5,"M","M",,0,"S",38.1,"","U","Classic Vest","Light-weight, wind-resistant, packs to fit into a pocket.","Sacs légers et résistants au vent ; tiennent dans la poche.","轻型抗风，可折叠放入口袋。","علب خفيفة الوزن، ومقاومة للريح، تناسب حجم الجيب.","קל-משקל, מגן מרוח, מתקפל לגודל המתאים לכיס.","น้ำหนักเบา กันลม ขนาดกะทัดรัดพอดีกระเป๋า","""Leicht, windabweisend, passt in kleine Tasche.""","ポケットに収まる軽量耐風性パック。","""Hafif, rüzgar geçirmez, katlandığında cebe sığar.""",2013-07-01 00:00:00.000,,"Current"
473,"VE-C304-L",25,"","","Classic Vest, L","Camiseta clásica, G","Veste classique, taille L",23.749,True,"Blue",4,3,63.5,"L","L",,0,"S",38.1,"","U","Classic Vest","Light-weight, wind-resistant, packs to fit into a pocket.","Sacs légers et résistants au vent ; tiennent dans la poche.","轻型抗风，可折叠放入口袋。","علب خفيفة الوزن، ومقاومة للريح، تناسب حجم الجيب.","קל-משקל, מגן מרוח, מתקפל לגודל המתאים לכיס.","น้ำหนักเบา กันลม ขนาดกะทัดรัดพอดีกระเป๋า","""Leicht, windabweisend, passt in kleine Tasche.""","ポケットに収まる軽量耐風性パック。","""Hafif, rüzgar geçirmez, katlandığında cebe sığar.""",2013-07-01 00:00:00.000,,"Current"
474,"SH-W890-S",22,"","","Women's Mountain Shorts, S","","",26.1763,True,"Black",4,3,69.99,"S","S",,0,"M",41.994,"","W","Women's Mountain Shorts","Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.","Cuissards résistants à l'usure pour utilisation intensive, doublés à l'intérieur en Spandex, sans couture, peau de chamois anti-bactérie pour un meilleur confort.","高弹力、耐磨型运动短裤，无缝氨纶内衬带有抗菌麂皮，确保穿着舒适。","قمصان شديدة التحمل مقاومة للاحتكاكات تحتوي على قمصان داخلية أخرى خالية من الفتحات مصنوعة من قماش سباندكس ومبطنة بشمواة مضاد للبكتريا لتوفير الراحة.","מכנסיים קצרים לפעילות מאומצת, מונעי שפשוף מאופיינים בחלק פנימי מספנדקס נטול תפרים ועור רך אנטי-בקטריאלי לתוספת נוחות.","กางเกงขาสั้น ทนการขีดข่วน ทำจากเส้นใยสแปนเด็กซ์ไร้ตะเข็บ พร้อมด้วยชามัวส์ป้องกันแบคทีเรีย สวมสบาย","""Robuste, abnutzungsresistente Radlerhose mit nahtloser Innenhose aus Lycra mit antibakteriellem Gemsleder für höchsten Komfort.""","丈夫で耐摩耗性に優れたショーツは、抗菌シャモアで快適さを追求するシームレス ライクラ インナー付き。","""Ağır işe ve aşınmaya dayanıklı şortlar, konfor için anti bakteriyel pedli dikişsiz likra astar şort.""",2013-07-01 00:00:00.000,,"Current"
475,"SH-W890-M",22,"","","Women's Mountain Shorts, M","","",26.1763,True,"Black",4,3,69.99,"M","M",,0,"M",41.994,"","W","Women's Mountain Shorts","Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.","Cuissards résistants à l'usure pour utilisation intensive, doublés à l'intérieur en Spandex, sans couture, peau de chamois anti-bactérie pour un meilleur confort.","高弹力、耐磨型运动短裤，无缝氨纶内衬带有抗菌麂皮，确保穿着舒适。","قمصان شديدة التحمل مقاومة للاحتكاكات تحتوي على قمصان داخلية أخرى خالية من الفتحات مصنوعة من قماش سباندكس ومبطنة بشمواة مضاد للبكتريا لتوفير الراحة.","מכנסיים קצרים לפעילות מאומצת, מונעי שפשוף מאופיינים בחלק פנימי מספנדקס נטול תפרים ועור רך אנטי-בקטריאלי לתוספת נוחות.","กางเกงขาสั้น ทนการขีดข่วน ทำจากเส้นใยสแปนเด็กซ์ไร้ตะเข็บ พร้อมด้วยชามัวส์ป้องกันแบคทีเรีย สวมสบาย","""Robuste, abnutzungsresistente Radlerhose mit nahtloser Innenhose aus Lycra mit antibakteriellem Gemsleder für höchsten Komfort.""","丈夫で耐摩耗性に優れたショーツは、抗菌シャモアで快適さを追求するシームレス ライクラ インナー付き。","""Ağır işe ve aşınmaya dayanıklı şortlar, konfor için anti bakteriyel pedli dikişsiz likra astar şort.""",2013-07-01 00:00:00.000,,"Current"
476,"SH-W890-L",22,"","","Women's Mountain Shorts, L","","",26.1763,True,"Black",4,3,69.99,"L","L",,0,"M",41.994,"","W","Women's Mountain Shorts","Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.","Cuissards résistants à l'usure pour utilisation intensive, doublés à l'intérieur en Spandex, sans couture, peau de chamois anti-bactérie pour un meilleur confort.","高弹力、耐磨型运动短裤，无缝氨纶内衬带有抗菌麂皮，确保穿着舒适。","قمصان شديدة التحمل مقاومة للاحتكاكات تحتوي على قمصان داخلية أخرى خالية من الفتحات مصنوعة من قماش سباندكس ومبطنة بشمواة مضاد للبكتريا لتوفير الراحة.","מכנסיים קצרים לפעילות מאומצת, מונעי שפשוף מאופיינים בחלק פנימי מספנדקס נטול תפרים ועור רך אנטי-בקטריאלי לתוספת נוחות.","กางเกงขาสั้น ทนการขีดข่วน ทำจากเส้นใยสแปนเด็กซ์ไร้ตะเข็บ พร้อมด้วยชามัวส์ป้องกันแบคทีเรีย สวมสบาย","""Robuste, abnutzungsresistente Radlerhose mit nahtloser Innenhose aus Lycra mit antibakteriellem Gemsleder für höchsten Komfort.""","丈夫で耐摩耗性に優れたショーツは、抗菌シャモアで快適さを追求するシームレス ライクラ インナー付き。","""Ağır işe ve aşınmaya dayanıklı şortlar, konfor için anti bakteriyel pedli dikişsiz likra astar şort.""",2013-07-01 00:00:00.000,,"Current"
481,"SO-R809-M",23,"","","Racing Socks, M","Calcetines para carreras, M","Chaussettes de course, taille M",3.3623,True,"White",4,3,8.99,"M","M",,0,"R",5.394,"","U","Racing Socks","Thin, lightweight and durable with cuffs that stay up.","Fin, léger et résistant avec des poignets qui restent en place.","贴身设计，轻便耐穿，带有紧口袖边。","رفيعة وخفيفة الوزن وشديدة التحمل ذات أكمام تظل ثابتة.","דק, קל-משקל ועמיד, עם חפתים שנותרים מורמים.","บาง น้ำหนักเบา และทนทาน พร้อมส่วนพับที่ไม่หลุด","""Dünn, leicht und robust mit Bündchen, die nicht verrutschen.""","上部のカフスにより、薄くて軽量で耐久性があります。","""İnce, hafif ve dayanıklı kelepçeler.""",2013-07-01 00:00:00.000,,"Current"
482,"SO-R809-L",23,"","","Racing Socks, L","Calcetines para carreras, G","Chaussettes de course, taille L",3.3623,True,"White",4,3,8.99,"L","L",,0,"R",5.394,"","U","Racing Socks","Thin, lightweight and durable with cuffs that stay up.","Fin, léger et résistant avec des poignets qui restent en place.","贴身设计，轻便耐穿，带有紧口袖边。","رفيعة وخفيفة الوزن وشديدة التحمل ذات أكمام تظل ثابتة.","דק, קל-משקל ועמיד, עם חפתים שנותרים מורמים.","บาง น้ำหนักเบา และทนทาน พร้อมส่วนพับที่ไม่หลุด","""Dünn, leicht und robust mit Bündchen, die nicht verrutschen.""","上部のカフスにより、薄くて軽量で耐久性があります。","""İnce, hafif ve dayanıklı kelepçeler.""",2013-07-01 00:00:00.000,,"Current"
487,"HY-1023-70",32,"","","Hydration Pack - 70 oz.","","",20.5663,True,"Silver",4,3,54.99,"70","70",,0,"S",32.994,"","","Hydration Pack","Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.","Sac d'hydratation de 3 l polyvalent. Permet de stocker des aliments supplémentaires. Facile d'accès et fourni avec une ceinture.","多用途 70 盎司水袋的空间更大，易于装填并配有腰带。","شنطة ظهر مائية متعددة الأغراض والاستعمالات تزن 1.960 كيلوجرام وتوفر مساحة تخزين إضافية، وإمكانية تعبئة سهلة، مع حزام وسط.","מיכל 2 ליטר רב-תכליתי לשתייה מציע מקום אחסון נוסף, גישה קלה למילוי וחגורת מותניים.","แพ็คขนาด 70 ออนซ์ บรรจุเครื่องดื่มสำรอง เติมง่าย พร้อมสายรัดเอว","""Vielseitiger Behälter für 2 Liter Flüssigkeit, einfach aufzufüllen und mit Gürtel.""","多目的の 70 オンスのハイドレーション パックは、収納に余裕があり、詰め替えが容易でウエスト ベルト付きです。","""Çok yönlü 2 litre su torbası fazladan saklama alanı sağlar, kolay doldurulabilir ve kemerlidir.""",2013-07-01 00:00:00.000,,"Current"
488,"SJ-0194-S",21,"","","Short-Sleeve Classic Jersey, S","Jersey clásico de manga corta, P","Maillot manches courtes classique, taille S",41.5723,True,"Yellow",4,3,53.99,"S","S",,0,"S",32.394,"","U","Short-Sleeve Classic Jersey","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.","Maillot manches courtes classique et anti-transpiration avec contrôle de l'humidité, fermeture avant à glissière et 3 poches arrière.","短袖、式样经典的透气型运动衫，极佳的湿度控制、前拉练并带有三个后袋。","قميص صوفي قصير الأكمام كلاسيكي يسمح بمرور الهواء خلاله مع تحكم فائق في الرطوبة، مزود بزمام منزلق أمامي، وثلاثة جيوب خلفية.","סריג קלאסי,נושם, שרוול קצר, עם בקרת לחות מעולה, רוכסן קדמי ושלושה כיסי גב.","เสื้อแขนสั้นแบบคลาสสิค ระบายอากาศได้ดี ควบคุมความชื้น ซิปหน้า พร้อมกระเป๋าหลัง 3 ใบ","""Klassisches, atmungsaktives Trikot mit hochwertiger Feuchtigkeitsableitung, Reißverschluss und drei Rückentaschen.""","優れた湿度調整機能、前面ジッパー、および後ろポケット 3 つが付いた、通気性に富むクラシックな半袖ジャージ。","""Üstün nem kontrollü, önden fermuarlı ve üç arka cepli kısa kollu hava alan mayo.""",2013-07-01 00:00:00.000,,"Current"
489,"SJ-0194-M",21,"","","Short-Sleeve Classic Jersey, M","Jersey clásico de manga corta, M","Maillot manches courtes classique, taille M",41.5723,True,"Yellow",4,3,53.99,"M","M",,0,"S",32.394,"","U","Short-Sleeve Classic Jersey","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.","Maillot manches courtes classique et anti-transpiration avec contrôle de l'humidité, fermeture avant à glissière et 3 poches arrière.","短袖、式样经典的透气型运动衫，极佳的湿度控制、前拉练并带有三个后袋。","قميص صوفي قصير الأكمام كلاسيكي يسمح بمرور الهواء خلاله مع تحكم فائق في الرطوبة، مزود بزمام منزلق أمامي، وثلاثة جيوب خلفية.","סריג קלאסי,נושם, שרוול קצר, עם בקרת לחות מעולה, רוכסן קדמי ושלושה כיסי גב.","เสื้อแขนสั้นแบบคลาสสิค ระบายอากาศได้ดี ควบคุมความชื้น ซิปหน้า พร้อมกระเป๋าหลัง 3 ใบ","""Klassisches, atmungsaktives Trikot mit hochwertiger Feuchtigkeitsableitung, Reißverschluss und drei Rückentaschen.""","優れた湿度調整機能、前面ジッパー、および後ろポケット 3 つが付いた、通気性に富むクラシックな半袖ジャージ。","""Üstün nem kontrollü, önden fermuarlı ve üç arka cepli kısa kollu hava alan mayo.""",2013-07-01 00:00:00.000,,"Current"
490,"SJ-0194-L",21,"","","Short-Sleeve Classic Jersey, L","Jersey clásico de manga corta, G","Maillot manches courtes classique, taille L",41.5723,True,"Yellow",4,3,53.99,"L","L",,0,"S",32.394,"","U","Short-Sleeve Classic Jersey","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.","Maillot manches courtes classique et anti-transpiration avec contrôle de l'humidité, fermeture avant à glissière et 3 poches arrière.","短袖、式样经典的透气型运动衫，极佳的湿度控制、前拉练并带有三个后袋。","قميص صوفي قصير الأكمام كلاسيكي يسمح بمرور الهواء خلاله مع تحكم فائق في الرطوبة، مزود بزمام منزلق أمامي، وثلاثة جيوب خلفية.","סריג קלאסי,נושם, שרוול קצר, עם בקרת לחות מעולה, רוכסן קדמי ושלושה כיסי גב.","เสื้อแขนสั้นแบบคลาสสิค ระบายอากาศได้ดี ควบคุมความชื้น ซิปหน้า พร้อมกระเป๋าหลัง 3 ใบ","""Klassisches, atmungsaktives Trikot mit hochwertiger Feuchtigkeitsableitung, Reißverschluss und drei Rückentaschen.""","優れた湿度調整機能、前面ジッパー、および後ろポケット 3 つが付いた、通気性に富むクラシックな半袖ジャージ。","""Üstün nem kontrollü, önden fermuarlı ve üç arka cepli kısa kollu hava alan mayo.""",2013-07-01 00:00:00.000,,"Current"
491,"SJ-0194-X",21,"","","Short-Sleeve Classic Jersey, XL","Jersey clásico de manga corta, SG","Maillot manches courtes classique, taille XL",41.5723,True,"Yellow",4,3,53.99,"XL","XL",,0,"S",32.394,"","U","Short-Sleeve Classic Jersey","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.","Maillot manches courtes classique et anti-transpiration avec contrôle de l'humidité, fermeture avant à glissière et 3 poches arrière.","短袖、式样经典的透气型运动衫，极佳的湿度控制、前拉练并带有三个后袋。","قميص صوفي قصير الأكمام كلاسيكي يسمح بمرور الهواء خلاله مع تحكم فائق في الرطوبة، مزود بزمام منزلق أمامي، وثلاثة جيوب خلفية.","סריג קלאסי,נושם, שרוול קצר, עם בקרת לחות מעולה, רוכסן קדמי ושלושה כיסי גב.","เสื้อแขนสั้นแบบคลาสสิค ระบายอากาศได้ดี ควบคุมความชื้น ซิปหน้า พร้อมกระเป๋าหลัง 3 ใบ","""Klassisches, atmungsaktives Trikot mit hochwertiger Feuchtigkeitsableitung, Reißverschluss und drei Rückentaschen.""","優れた湿度調整機能、前面ジッパー、および後ろポケット 3 つが付いた、通気性に富むクラシックな半袖ジャージ。","""Üstün nem kontrollü, önden fermuarlı ve üç arka cepli kısa kollu hava alan mayo.""",2013-07-01 00:00:00.000,,"Current"
180,"RM-M464",,"G","","LL Mountain Rim","","",,False,"NA",800,600,,"","NA",435,0,"",,"L","","","","","","","","","","","",2003-07-01 00:00:00.000,,"Current"
181,"RM-M692",,"G","","ML Mountain Rim","","",,False,"NA",800,600,,"","NA",450,0,"",,"M","","","","","","","","","","","",2003-07-01 00:00:00.000,,"Current"
182,"RM-M823",,"G","","HL Mountain Rim","","",,False,"NA",800,600,,"","NA",400,0,"",,"","","","","","","","","","","","",2003-07-01 00:00:00.000,,"Current"
183,"RM-R436",,"G","","LL Road Rim","","",,False,"NA",800,600,,"","NA",445,0,"",,"L","","","","","","","","","","","",2003-07-01 00:00:00.000,,"Current"
184,"RM-R600",,"G","","ML Road Rim","","",,False,"NA",800,600,,"","NA",450,0,"",,"M","","","","","","","","","","","",2003-07-01 00:00:00.000,,"Current"
185,"RM-R800",,"G","","HL Road Rim","","",,False,"NA",800,600,,"","NA",400,0,"",,"","","","","","","","","","","","",2003-07-01 00:00:00.000,,"Current"
186,"RM-T801",,"G","","Touring Rim","","",,False,"NA",800,600,,"","NA",460,0,"",,"","","","","","","","","","","","",2003-07-01 00:00:00.000,,"Current"
413,"FW-R623",17,"G","","LL Road Front Wheel","Rueda de carretera delantera GB","Roue avant de vélo de route LL",37.9909,True,"Black",500,375,85.565,"","NA",900,1,"R",51.339,"L","","LL Road Front Wheel","Replacement road front wheel for entry-level cyclist.","Roue avant pour vélo de route pour cycliste occasionnel.","适用于入门级骑乘者的公路型备用前轮。","عجلة طريق أمامية بديلة لقائدي الدراجات المبتدئين.","גלגל חלופי קדמי לרכיבת כביש לרוכב המתחיל.","ล้อหน้าจักรยานภูเขาอะไหล่สำหรับนักปั่นระดับเริ่มต้น","Ersatzvorderrad für Einsteiger.","初心者向けの交換用フロント ロード ホイール。","Başlangıç seviyesindeki sürücüler için yedek ön yol tekerleği.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
414,"FW-R762",17,"G","","ML Road Front Wheel","Rueda de carretera delantera GM","Roue avant de vélo de route ML",110.2829,True,"Black",500,375,248.385,"","NA",850,1,"R",149.031,"M","","ML Road Front Wheel","Sturdy alloy features a quick-release hub.","Alliage robuste avec moyeu à blocage rapide.","坚固的合金具有快拆式车毂。","تتميز بوجود سبيكة قوية تحتوي على محور عجلة سريع التفكيك.","סגסוגת איתנה מאפיינת את מנגנון השחרור המהיר של טבור האופן.","ดุมล้ออัลลอยด์ที่ทนทาน ถอดได้อย่างรวดเร็ว","Robustes Design mit Schnellspann-Nabe.","頑丈な合金による、クイックリリース ハブ。","""Dayanıklı alaşım, kolay sökülebilen göbek içerir.""",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
415,"FW-R820",17,"G","","HL Road Front Wheel","Rueda de carretera delantera GA","Roue avant de vélo de route HL",146.5466,True,"Black",500,375,330.06,"","NA",650,1,"R",198.036,"H","","HL Road Front Wheel","Strong wheel with double-walled rim.","Roue solide avec jante double paroi.","具有双层轮缘的坚固车轮。","عجلة قوية بإطار معدني ذي طبقتين.","גלגל חזק עם חישוק בעל הלחמה כפולה.","ล้อที่แข็งแกร่งพร้อมขอบล้อผนังสองชั้น","Starkes Rad mit doppelt beschichteter Felge.","ダブルウォール リムを持つ頑丈なホイール。","İki duvarlı jantlı güçlü tekerlek.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
422,"RW-R623",17,"G","","LL Road Rear Wheel","Rueda de carretera trasera GB","Roue arrière de vélo de route LL",49.9789,True,"Black",500,375,112.565,"","NA",1050,1,"R",67.539,"L","","LL Road Rear Wheel","Replacement road rear wheel for entry-level cyclist.","Roue avant pour vélo de route pour cycliste occasionnel.","适用于入门级骑乘者的公路型备用前轮。","عجلة طريق أمامية بديلة لقائدي الدراجات المبتدئين.","גלגל חלופי קדמי לרכיבת כביש לרוכב המתחיל.","ล้อหน้าจักรยานภูเขาอะไหล่สำหรับนักปั่นระดับเริ่มต้น","Ersatzhinterrad für Einsteiger.","初心者向けの交換用リア ロード ホイール。","Başlangıç seviyesinde sürücüler için yedek arka yol tekerleği.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
423,"RW-R762",17,"G","","ML Road Rear Wheel","Rueda de carretera trasera GM","Roue arrière de vélo de route ML",122.2709,True,"Black",500,375,275.385,"","NA",1000,1,"R",165.231,"M","","ML Road Rear Wheel","Aluminum alloy rim with stainless steel spokes; built for speed.","Jante en alliage d'aluminium avec rayons en acier inoxydable ; pour une vitesse optimale.","带不锈钢辐条的铝合金轮缘；特别为提速而设计。","إطار معدني مصنوع من سبيكة الألومنيوم بقضبان شعاعية من الفولاذ الذي لا يصدأ، مصمم لزيادة السرعة.","חישוק מסגסוגת אלומיניום עם חישורים מפלדת אל-חלד; בנויים למהירות.","ขอบอลูมิเนียมอัลลอยด์พร้อมซี่ล้อสเตนเลส สำหรับความเร็วสูง","Felge aus Aluminiumlegierung mit Speichen aus Edelstahl für ultimative Geschwindigkeit.","高速走行用のステンレス製スポークを備えたアルミニウム合金リム。","Paslanmaz çelik telli alüminyum alaşımı jantlar hız için üretildi.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
424,"RW-R820",17,"G","","HL Road Rear Wheel","Rueda de carretera trasera GA","Roue arrière de vélo de route HL",158.5346,True,"Black",500,375,357.06,"","NA",890,1,"R",214.236,"H","","HL Road Rear Wheel","Strong rear wheel with double-walled rim.","Roue arrière solide avec jante doublée.","具有双层轮缘的坚固后轮。","عجلة خلفية قوية بإطار معدني ذي طبقتين.","גלגל אחורי חזק עם חישוק בעל הלחמה כפולה.","ล้อหลังที่แข็งแกร่งพร้อมขอบล้อผนังสองชั้น","Starkes Hinterrad mit doppelt beschichteter Felge.","ダブルウォール リムを持つ頑丈なリア ホイール。","İki duvarlı jantlı güçlü arka tekerlek.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
501,"RD-2308",9,"G","","Rear Derailleur","Desviador trasero","Dérailleur arrière",53.9282,True,"Silver",500,375,121.46,"","NA",215,1,"",72.876,"","","Rear Derailleur","Wide-link design.","Conception liaison large.","宽连杆设计。","تصميم عريض الوصلات.","עיצוב רחב-חוליות.","การออกแบบให้มีจุดเชื่อมกว้าง","Wide-Link-Design.","ワイドリンク デザイン。","Geniş bağlantılı tasarım.",2013-07-01 00:00:00.000,,"Current"
514,"RB-9231",6,"G","","Rear Brakes","Frenos traseros","Freins arrière",47.286,True,"Silver",500,375,106.5,"","NA",317,1,"",63.9,"","","Rear Brakes","","","","","","","","","",2013-07-01 00:00:00.000,,"Current"
542,"PD-M282",13,"G","","LL Mountain Pedal","Pedal de montaña GB","Pédale de VTT LL",17.9776,True,"Silver/Black",500,375,40.49,"","NA",218,1,"M",24.294,"L","","LL Mountain Pedal","Expanded platform so you can ride in any shoes; great for all-around riding.","Plate-forme allongée permettant de rouler avec tous types de chaussures ; idéal pour la randonnée.","展开式踏板便于您穿任何鞋子骑乘；适用于各种情况。","هيكل أساسي واسع بحيث يمكنك القيادة بأي حذاء، وهذا أمر رائع للقيادة متعددة الأغراض.","משטח דוושות מורחב המתאים לרכיבה בכל סוגי הנעלים; מצוין לרכיבה לכל מטרה.","คันถีบขนาดใหญ่ สำหรับการขับขี่ด้วยรองเท้าชนิดใดก็ได้ เหมาะสำหรับการขับขี่อเนกประสงค์","Größere Fläche für Komfort in allen Schuhen.","靴を選ばない拡張プラットフォームなので、オールラウンド ライディングに最適です。","""Geniş pedalı sayesinde her tür ayakkabıyla sürebilirsiniz, günlük kullanım için çok uygundur.""",2013-07-01 00:00:00.000,,"Current"
543,"PD-M340",13,"G","","ML Mountain Pedal","Pedal de montaña GM","Pédale de VTT ML",27.568,True,"Silver/Black",500,375,62.09,"","NA",215,1,"M",37.254,"M","","ML Mountain Pedal","Lightweight, durable, clipless pedal with adjustable tension.","Pédales automatiques légères et robustes avec tension réglable.","无扣带式脚踏轻型耐用且松紧可调。","دواسة خفيفة الوزن شديدة التحمّل بلا مشابك وذات قوة شدّ يمكن تعديلها.","דוושה עמידה נטולת חבקים עם מאמץ מתכוונן.","คันถีบน้ำหนักเบา ทนทาน ไม่มีคลิป และสามารถปรับความตึงได้","Leichte Pedale ohne Pedalhaken mit anpassbarer Spannung.","軽量で耐久性に優れ、テンション調整が可能なクリップレス ペダル。","""Hafif, dayanıklı klipssiz pedal, gerginliği ayarlanabilir.""",2013-07-01 00:00:00.000,,"Current"
