DateTime,Date,Calendar QTR,Year,Day of Year,Month,DayofWeekID,Day,Wk Start,Month Name,Cal Wk,Wk Beginning,FY Week number,WkStartYear,WkStartDay,WkStartMonth,WkStartMonthName,MonthID,Fin Yr,Month/WkStartMonthID,Fiscal QTR Number,Fiscal QTR,Index,FinYear & FYweek,FY & QTR,FY Yr,SortID,FYWeeknYear,FYMonthInYear,FYQTRinYear,Fiscal Month & FY,Wk Ending,MonthID2,RelativeMonthOffset,RelativeWeekOffset,FiscalYearOffset,FiscalMonthOffset,RelativeMonthOffset v2
2024-08-24 00:00:00.000,2024-08-24 00:00:00.000,3,2024,237,8,6,24,20240824,"August",33,2024-08-19 00:00:00.000,8,2024,19,8,"August",2,2025,"False","1","Q1",322,"FY2025- WK8","FY2025-Q1","FY25","2",2025800,20250800,20250100,"August - FY2025",2024-08-25 00:00:00.000,"20248",42,183,4,41,24
2024-08-25 00:00:00.000,2024-08-25 00:00:00.000,3,2024,238,8,7,25,20240825,"August",33,2024-08-19 00:00:00.000,8,2024,19,8,"August",2,2025,"False","1","Q1",322,"FY2025- WK8","FY2025-Q1","FY25","2",2025800,20250800,20250100,"August - FY2025",2024-08-25 00:00:00.000,"20248",42,183,4,41,24
2024-08-26 00:00:00.000,2024-08-26 00:00:00.000,3,2024,239,8,1,26,20240826,"August",34,2024-08-26 00:00:00.000,9,2024,26,8,"August",2,2025,"False","1","Q1",323,"FY2025- WK9","FY2025-Q1","FY25","2",2025900,20250800,20250100,"August - FY2025",2024-09-01 00:00:00.000,"20248",42,184,4,41,24
2024-08-27 00:00:00.000,2024-08-27 00:00:00.000,3,2024,240,8,2,27,20240827,"August",34,2024-08-26 00:00:00.000,9,2024,26,8,"August",2,2025,"False","1","Q1",323,"FY2025- WK9","FY2025-Q1","FY25","2",2025900,20250800,20250100,"August - FY2025",2024-09-01 00:00:00.000,"20248",42,184,4,41,24
2024-08-28 00:00:00.000,2024-08-28 00:00:00.000,3,2024,241,8,3,28,20240828,"August",34,2024-08-26 00:00:00.000,9,2024,26,8,"August",2,2025,"False","1","Q1",323,"FY2025- WK9","FY2025-Q1","FY25","2",2025900,20250800,20250100,"August - FY2025",2024-09-01 00:00:00.000,"20248",42,184,4,41,24
2024-08-29 00:00:00.000,2024-08-29 00:00:00.000,3,2024,242,8,4,29,20240829,"August",34,2024-08-26 00:00:00.000,9,2024,26,8,"August",2,2025,"False","1","Q1",323,"FY2025- WK9","FY2025-Q1","FY25","2",2025900,20250800,20250100,"August - FY2025",2024-09-01 00:00:00.000,"20248",42,184,4,41,24
2024-08-30 00:00:00.000,2024-08-30 00:00:00.000,3,2024,243,8,5,30,20240830,"August",34,2024-08-26 00:00:00.000,9,2024,26,8,"August",2,2025,"False","1","Q1",323,"FY2025- WK9","FY2025-Q1","FY25","2",2025900,20250800,20250100,"August - FY2025",2024-09-01 00:00:00.000,"20248",42,184,4,41,24
2024-08-31 00:00:00.000,2024-08-31 00:00:00.000,3,2024,244,8,6,31,20240831,"August",34,2024-08-26 00:00:00.000,9,2024,26,8,"August",2,2025,"False","1","Q1",323,"FY2025- WK9","FY2025-Q1","FY25","2",2025900,20250800,20250100,"August - FY2025",2024-09-01 00:00:00.000,"20248",42,184,4,41,24
2025-08-04 00:00:00.000,2025-08-04 00:00:00.000,3,2025,216,8,1,4,20250804,"August",31,2025-08-04 00:00:00.000,6,2025,4,8,"August",2,2026,"False","1","Q1",372,"FY2026- WK6","FY2026-Q1","FY26","2",2026600,20260800,20260100,"August - FY2026",2025-08-10 00:00:00.000,"20258",54,233,5,53,36
2025-08-05 00:00:00.000,2025-08-05 00:00:00.000,3,2025,217,8,2,5,20250805,"August",31,2025-08-04 00:00:00.000,6,2025,4,8,"August",2,2026,"False","1","Q1",372,"FY2026- WK6","FY2026-Q1","FY26","2",2026600,20260800,20260100,"August - FY2026",2025-08-10 00:00:00.000,"20258",54,233,5,53,36
2025-08-06 00:00:00.000,2025-08-06 00:00:00.000,3,2025,218,8,3,6,20250806,"August",31,2025-08-04 00:00:00.000,6,2025,4,8,"August",2,2026,"False","1","Q1",372,"FY2026- WK6","FY2026-Q1","FY26","2",2026600,20260800,20260100,"August - FY2026",2025-08-10 00:00:00.000,"20258",54,233,5,53,36
2025-08-07 00:00:00.000,2025-08-07 00:00:00.000,3,2025,219,8,4,7,20250807,"August",31,2025-08-04 00:00:00.000,6,2025,4,8,"August",2,2026,"False","1","Q1",372,"FY2026- WK6","FY2026-Q1","FY26","2",2026600,20260800,20260100,"August - FY2026",2025-08-10 00:00:00.000,"20258",54,233,5,53,36
2025-08-08 00:00:00.000,2025-08-08 00:00:00.000,3,2025,220,8,5,8,20250808,"August",31,2025-08-04 00:00:00.000,6,2025,4,8,"August",2,2026,"False","1","Q1",372,"FY2026- WK6","FY2026-Q1","FY26","2",2026600,20260800,20260100,"August - FY2026",2025-08-10 00:00:00.000,"20258",54,233,5,53,36
2025-08-09 00:00:00.000,2025-08-09 00:00:00.000,3,2025,221,8,6,9,20250809,"August",31,2025-08-04 00:00:00.000,6,2025,4,8,"August",2,2026,"False","1","Q1",372,"FY2026- WK6","FY2026-Q1","FY26","2",2026600,20260800,20260100,"August - FY2026",2025-08-10 00:00:00.000,"20258",54,233,5,53,36
2025-08-10 00:00:00.000,2025-08-10 00:00:00.000,3,2025,222,8,7,10,20250810,"August",31,2025-08-04 00:00:00.000,6,2025,4,8,"August",2,2026,"False","1","Q1",372,"FY2026- WK6","FY2026-Q1","FY26","2",2026600,20260800,20260100,"August - FY2026",2025-08-10 00:00:00.000,"20258",54,233,5,53,36
2025-08-11 00:00:00.000,2025-08-11 00:00:00.000,3,2025,223,8,1,11,20250811,"August",32,2025-08-11 00:00:00.000,7,2025,11,8,"August",2,2026,"False","1","Q1",373,"FY2026- WK7","FY2026-Q1","FY26","2",2026700,20260800,20260100,"August - FY2026",2025-08-17 00:00:00.000,"20258",54,234,5,53,36
2025-08-12 00:00:00.000,2025-08-12 00:00:00.000,3,2025,224,8,2,12,20250812,"August",32,2025-08-11 00:00:00.000,7,2025,11,8,"August",2,2026,"False","1","Q1",373,"FY2026- WK7","FY2026-Q1","FY26","2",2026700,20260800,20260100,"August - FY2026",2025-08-17 00:00:00.000,"20258",54,234,5,53,36
2025-08-13 00:00:00.000,2025-08-13 00:00:00.000,3,2025,225,8,3,13,20250813,"August",32,2025-08-11 00:00:00.000,7,2025,11,8,"August",2,2026,"False","1","Q1",373,"FY2026- WK7","FY2026-Q1","FY26","2",2026700,20260800,20260100,"August - FY2026",2025-08-17 00:00:00.000,"20258",54,234,5,53,36
2025-08-14 00:00:00.000,2025-08-14 00:00:00.000,3,2025,226,8,4,14,20250814,"August",32,2025-08-11 00:00:00.000,7,2025,11,8,"August",2,2026,"False","1","Q1",373,"FY2026- WK7","FY2026-Q1","FY26","2",2026700,20260800,20260100,"August - FY2026",2025-08-17 00:00:00.000,"20258",54,234,5,53,36
2025-08-15 00:00:00.000,2025-08-15 00:00:00.000,3,2025,227,8,5,15,20250815,"August",32,2025-08-11 00:00:00.000,7,2025,11,8,"August",2,2026,"False","1","Q1",373,"FY2026- WK7","FY2026-Q1","FY26","2",2026700,20260800,20260100,"August - FY2026",2025-08-17 00:00:00.000,"20258",54,234,5,53,36
2025-08-16 00:00:00.000,2025-08-16 00:00:00.000,3,2025,228,8,6,16,20250816,"August",32,2025-08-11 00:00:00.000,7,2025,11,8,"August",2,2026,"False","1","Q1",373,"FY2026- WK7","FY2026-Q1","FY26","2",2026700,20260800,20260100,"August - FY2026",2025-08-17 00:00:00.000,"20258",54,234,5,53,36
2025-08-17 00:00:00.000,2025-08-17 00:00:00.000,3,2025,229,8,7,17,20250817,"August",32,2025-08-11 00:00:00.000,7,2025,11,8,"August",2,2026,"False","1","Q1",373,"FY2026- WK7","FY2026-Q1","FY26","2",2026700,20260800,20260100,"August - FY2026",2025-08-17 00:00:00.000,"20258",54,234,5,53,36
2025-08-18 00:00:00.000,2025-08-18 00:00:00.000,3,2025,230,8,1,18,20250818,"August",33,2025-08-18 00:00:00.000,8,2025,18,8,"August",2,2026,"False","1","Q1",374,"FY2026- WK8","FY2026-Q1","FY26","2",2026800,20260800,20260100,"August - FY2026",2025-08-24 00:00:00.000,"20258",54,235,5,53,36
2025-08-19 00:00:00.000,2025-08-19 00:00:00.000,3,2025,231,8,2,19,20250819,"August",33,2025-08-18 00:00:00.000,8,2025,18,8,"August",2,2026,"False","1","Q1",374,"FY2026- WK8","FY2026-Q1","FY26","2",2026800,20260800,20260100,"August - FY2026",2025-08-24 00:00:00.000,"20258",54,235,5,53,36
2025-08-20 00:00:00.000,2025-08-20 00:00:00.000,3,2025,232,8,3,20,20250820,"August",33,2025-08-18 00:00:00.000,8,2025,18,8,"August",2,2026,"False","1","Q1",374,"FY2026- WK8","FY2026-Q1","FY26","2",2026800,20260800,20260100,"August - FY2026",2025-08-24 00:00:00.000,"20258",54,235,5,53,36
2025-08-21 00:00:00.000,2025-08-21 00:00:00.000,3,2025,233,8,4,21,20250821,"August",33,2025-08-18 00:00:00.000,8,2025,18,8,"August",2,2026,"False","1","Q1",374,"FY2026- WK8","FY2026-Q1","FY26","2",2026800,20260800,20260100,"August - FY2026",2025-08-24 00:00:00.000,"20258",54,235,5,53,36
2025-08-22 00:00:00.000,2025-08-22 00:00:00.000,3,2025,234,8,5,22,20250822,"August",33,2025-08-18 00:00:00.000,8,2025,18,8,"August",2,2026,"False","1","Q1",374,"FY2026- WK8","FY2026-Q1","FY26","2",2026800,20260800,20260100,"August - FY2026",2025-08-24 00:00:00.000,"20258",54,235,5,53,36
2025-08-23 00:00:00.000,2025-08-23 00:00:00.000,3,2025,235,8,6,23,20250823,"August",33,2025-08-18 00:00:00.000,8,2025,18,8,"August",2,2026,"False","1","Q1",374,"FY2026- WK8","FY2026-Q1","FY26","2",2026800,20260800,20260100,"August - FY2026",2025-08-24 00:00:00.000,"20258",54,235,5,53,36
2025-08-24 00:00:00.000,2025-08-24 00:00:00.000,3,2025,236,8,7,24,20250824,"August",33,2025-08-18 00:00:00.000,8,2025,18,8,"August",2,2026,"False","1","Q1",374,"FY2026- WK8","FY2026-Q1","FY26","2",2026800,20260800,20260100,"August - FY2026",2025-08-24 00:00:00.000,"20258",54,235,5,53,36
2025-08-25 00:00:00.000,2025-08-25 00:00:00.000,3,2025,237,8,1,25,20250825,"August",34,2025-08-25 00:00:00.000,9,2025,25,8,"August",2,2026,"False","1","Q1",375,"FY2026- WK9","FY2026-Q1","FY26","2",2026900,20260800,20260100,"August - FY2026",2025-08-31 00:00:00.000,"20258",54,236,5,53,36
2025-08-26 00:00:00.000,2025-08-26 00:00:00.000,3,2025,238,8,2,26,20250826,"August",34,2025-08-25 00:00:00.000,9,2025,25,8,"August",2,2026,"False","1","Q1",375,"FY2026- WK9","FY2026-Q1","FY26","2",2026900,20260800,20260100,"August - FY2026",2025-08-31 00:00:00.000,"20258",54,236,5,53,36
2025-08-27 00:00:00.000,2025-08-27 00:00:00.000,3,2025,239,8,3,27,20250827,"August",34,2025-08-25 00:00:00.000,9,2025,25,8,"August",2,2026,"False","1","Q1",375,"FY2026- WK9","FY2026-Q1","FY26","2",2026900,20260800,20260100,"August - FY2026",2025-08-31 00:00:00.000,"20258",54,236,5,53,36
2025-08-28 00:00:00.000,2025-08-28 00:00:00.000,3,2025,240,8,4,28,20250828,"August",34,2025-08-25 00:00:00.000,9,2025,25,8,"August",2,2026,"False","1","Q1",375,"FY2026- WK9","FY2026-Q1","FY26","2",2026900,20260800,20260100,"August - FY2026",2025-08-31 00:00:00.000,"20258",54,236,5,53,36
2025-08-29 00:00:00.000,2025-08-29 00:00:00.000,3,2025,241,8,5,29,20250829,"August",34,2025-08-25 00:00:00.000,9,2025,25,8,"August",2,2026,"False","1","Q1",375,"FY2026- WK9","FY2026-Q1","FY26","2",2026900,20260800,20260100,"August - FY2026",2025-08-31 00:00:00.000,"20258",54,236,5,53,36
2025-08-30 00:00:00.000,2025-08-30 00:00:00.000,3,2025,242,8,6,30,20250830,"August",34,2025-08-25 00:00:00.000,9,2025,25,8,"August",2,2026,"False","1","Q1",375,"FY2026- WK9","FY2026-Q1","FY26","2",2026900,20260800,20260100,"August - FY2026",2025-08-31 00:00:00.000,"20258",54,236,5,53,36
2025-08-31 00:00:00.000,2025-08-31 00:00:00.000,3,2025,243,8,7,31,20250831,"August",34,2025-08-25 00:00:00.000,9,2025,25,8,"August",2,2026,"False","1","Q1",375,"FY2026- WK9","FY2026-Q1","FY26","2",2026900,20260800,20260100,"August - FY2026",2025-08-31 00:00:00.000,"20258",54,236,5,53,36
2018-09-03 00:00:00.000,2018-09-03 00:00:00.000,3,2018,246,9,1,3,20180903,"September",35,2018-09-03 00:00:00.000,11,2018,3,9,"September",3,2019,"False","1","Q1",11,"FY2019- WK11","FY2019-Q1","FY19","3",2020100,20190900,20190100,"September - FY2019",2018-09-09 00:00:00.000,"20189",-29,-128,-2,-30,-47
2018-09-04 00:00:00.000,2018-09-04 00:00:00.000,3,2018,247,9,2,4,20180904,"September",35,2018-09-03 00:00:00.000,11,2018,3,9,"September",3,2019,"False","1","Q1",11,"FY2019- WK11","FY2019-Q1","FY19","3",2020100,20190900,20190100,"September - FY2019",2018-09-09 00:00:00.000,"20189",-29,-128,-2,-30,-47
2018-09-05 00:00:00.000,2018-09-05 00:00:00.000,3,2018,248,9,3,5,20180905,"September",35,2018-09-03 00:00:00.000,11,2018,3,9,"September",3,2019,"False","1","Q1",11,"FY2019- WK11","FY2019-Q1","FY19","3",2020100,20190900,20190100,"September - FY2019",2018-09-09 00:00:00.000,"20189",-29,-128,-2,-30,-47
2018-09-06 00:00:00.000,2018-09-06 00:00:00.000,3,2018,249,9,4,6,20180906,"September",35,2018-09-03 00:00:00.000,11,2018,3,9,"September",3,2019,"False","1","Q1",11,"FY2019- WK11","FY2019-Q1","FY19","3",2020100,20190900,20190100,"September - FY2019",2018-09-09 00:00:00.000,"20189",-29,-128,-2,-30,-47
2018-09-07 00:00:00.000,2018-09-07 00:00:00.000,3,2018,250,9,5,7,20180907,"September",35,2018-09-03 00:00:00.000,11,2018,3,9,"September",3,2019,"False","1","Q1",11,"FY2019- WK11","FY2019-Q1","FY19","3",2020100,20190900,20190100,"September - FY2019",2018-09-09 00:00:00.000,"20189",-29,-128,-2,-30,-47
2018-09-08 00:00:00.000,2018-09-08 00:00:00.000,3,2018,251,9,6,8,20180908,"September",35,2018-09-03 00:00:00.000,11,2018,3,9,"September",3,2019,"False","1","Q1",11,"FY2019- WK11","FY2019-Q1","FY19","3",2020100,20190900,20190100,"September - FY2019",2018-09-09 00:00:00.000,"20189",-29,-128,-2,-30,-47
2018-09-09 00:00:00.000,2018-09-09 00:00:00.000,3,2018,252,9,7,9,20180909,"September",35,2018-09-03 00:00:00.000,11,2018,3,9,"September",3,2019,"False","1","Q1",11,"FY2019- WK11","FY2019-Q1","FY19","3",2020100,20190900,20190100,"September - FY2019",2018-09-09 00:00:00.000,"20189",-29,-128,-2,-30,-47
2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,3,2018,253,9,1,10,20180910,"September",36,2018-09-10 00:00:00.000,12,2018,10,9,"September",3,2019,"False","1","Q1",12,"FY2019- WK12","FY2019-Q1","FY19","3",2020200,20190900,20190100,"September - FY2019",2018-09-16 00:00:00.000,"20189",-29,-127,-2,-30,-47
2018-09-11 00:00:00.000,2018-09-11 00:00:00.000,3,2018,254,9,2,11,20180911,"September",36,2018-09-10 00:00:00.000,12,2018,10,9,"September",3,2019,"False","1","Q1",12,"FY2019- WK12","FY2019-Q1","FY19","3",2020200,20190900,20190100,"September - FY2019",2018-09-16 00:00:00.000,"20189",-29,-127,-2,-30,-47
2018-09-12 00:00:00.000,2018-09-12 00:00:00.000,3,2018,255,9,3,12,20180912,"September",36,2018-09-10 00:00:00.000,12,2018,10,9,"September",3,2019,"False","1","Q1",12,"FY2019- WK12","FY2019-Q1","FY19","3",2020200,20190900,20190100,"September - FY2019",2018-09-16 00:00:00.000,"20189",-29,-127,-2,-30,-47
2018-09-13 00:00:00.000,2018-09-13 00:00:00.000,3,2018,256,9,4,13,20180913,"September",36,2018-09-10 00:00:00.000,12,2018,10,9,"September",3,2019,"False","1","Q1",12,"FY2019- WK12","FY2019-Q1","FY19","3",2020200,20190900,20190100,"September - FY2019",2018-09-16 00:00:00.000,"20189",-29,-127,-2,-30,-47
2018-09-14 00:00:00.000,2018-09-14 00:00:00.000,3,2018,257,9,5,14,20180914,"September",36,2018-09-10 00:00:00.000,12,2018,10,9,"September",3,2019,"False","1","Q1",12,"FY2019- WK12","FY2019-Q1","FY19","3",2020200,20190900,20190100,"September - FY2019",2018-09-16 00:00:00.000,"20189",-29,-127,-2,-30,-47
2018-09-15 00:00:00.000,2018-09-15 00:00:00.000,3,2018,258,9,6,15,20180915,"September",36,2018-09-10 00:00:00.000,12,2018,10,9,"September",3,2019,"False","1","Q1",12,"FY2019- WK12","FY2019-Q1","FY19","3",2020200,20190900,20190100,"September - FY2019",2018-09-16 00:00:00.000,"20189",-29,-127,-2,-30,-47
2018-09-16 00:00:00.000,2018-09-16 00:00:00.000,3,2018,259,9,7,16,20180916,"September",36,2018-09-10 00:00:00.000,12,2018,10,9,"September",3,2019,"False","1","Q1",12,"FY2019- WK12","FY2019-Q1","FY19","3",2020200,20190900,20190100,"September - FY2019",2018-09-16 00:00:00.000,"20189",-29,-127,-2,-30,-47
2018-09-17 00:00:00.000,2018-09-17 00:00:00.000,3,2018,260,9,1,17,20180917,"September",37,2018-09-17 00:00:00.000,13,2018,17,9,"September",3,2019,"False","1","Q1",13,"FY2019- WK13","FY2019-Q1","FY19","3",2020300,20190900,20190100,"September - FY2019",2018-09-23 00:00:00.000,"20189",-29,-126,-2,-30,-47
2018-09-18 00:00:00.000,2018-09-18 00:00:00.000,3,2018,261,9,2,18,20180918,"September",37,2018-09-17 00:00:00.000,13,2018,17,9,"September",3,2019,"False","1","Q1",13,"FY2019- WK13","FY2019-Q1","FY19","3",2020300,20190900,20190100,"September - FY2019",2018-09-23 00:00:00.000,"20189",-29,-126,-2,-30,-47
2018-09-19 00:00:00.000,2018-09-19 00:00:00.000,3,2018,262,9,3,19,20180919,"September",37,2018-09-17 00:00:00.000,13,2018,17,9,"September",3,2019,"False","1","Q1",13,"FY2019- WK13","FY2019-Q1","FY19","3",2020300,20190900,20190100,"September - FY2019",2018-09-23 00:00:00.000,"20189",-29,-126,-2,-30,-47
2018-09-20 00:00:00.000,2018-09-20 00:00:00.000,3,2018,263,9,4,20,20180920,"September",37,2018-09-17 00:00:00.000,13,2018,17,9,"September",3,2019,"False","1","Q1",13,"FY2019- WK13","FY2019-Q1","FY19","3",2020300,20190900,20190100,"September - FY2019",2018-09-23 00:00:00.000,"20189",-29,-126,-2,-30,-47
2018-09-21 00:00:00.000,2018-09-21 00:00:00.000,3,2018,264,9,5,21,20180921,"September",37,2018-09-17 00:00:00.000,13,2018,17,9,"September",3,2019,"False","1","Q1",13,"FY2019- WK13","FY2019-Q1","FY19","3",2020300,20190900,20190100,"September - FY2019",2018-09-23 00:00:00.000,"20189",-29,-126,-2,-30,-47
2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,3,2018,265,9,6,22,20180922,"September",37,2018-09-17 00:00:00.000,13,2018,17,9,"September",3,2019,"False","1","Q1",13,"FY2019- WK13","FY2019-Q1","FY19","3",2020300,20190900,20190100,"September - FY2019",2018-09-23 00:00:00.000,"20189",-29,-126,-2,-30,-47
2018-09-23 00:00:00.000,2018-09-23 00:00:00.000,3,2018,266,9,7,23,20180923,"September",37,2018-09-17 00:00:00.000,13,2018,17,9,"September",3,2019,"False","1","Q1",13,"FY2019- WK13","FY2019-Q1","FY19","3",2020300,20190900,20190100,"September - FY2019",2018-09-23 00:00:00.000,"20189",-29,-126,-2,-30,-47
2018-09-24 00:00:00.000,2018-09-24 00:00:00.000,3,2018,267,9,1,24,20180924,"September",38,2018-09-24 00:00:00.000,14,2018,24,9,"September",3,2019,"False","1","Q1",14,"FY2019- WK14","FY2019-Q1","FY19","3",2020400,20190900,20190100,"September - FY2019",2018-09-30 00:00:00.000,"20189",-29,-125,-2,-30,-47
2018-09-25 00:00:00.000,2018-09-25 00:00:00.000,3,2018,268,9,2,25,20180925,"September",38,2018-09-24 00:00:00.000,14,2018,24,9,"September",3,2019,"False","1","Q1",14,"FY2019- WK14","FY2019-Q1","FY19","3",2020400,20190900,20190100,"September - FY2019",2018-09-30 00:00:00.000,"20189",-29,-125,-2,-30,-47
2018-09-26 00:00:00.000,2018-09-26 00:00:00.000,3,2018,269,9,3,26,20180926,"September",38,2018-09-24 00:00:00.000,14,2018,24,9,"September",3,2019,"False","1","Q1",14,"FY2019- WK14","FY2019-Q1","FY19","3",2020400,20190900,20190100,"September - FY2019",2018-09-30 00:00:00.000,"20189",-29,-125,-2,-30,-47
2018-09-27 00:00:00.000,2018-09-27 00:00:00.000,3,2018,270,9,4,27,20180927,"September",38,2018-09-24 00:00:00.000,14,2018,24,9,"September",3,2019,"False","1","Q1",14,"FY2019- WK14","FY2019-Q1","FY19","3",2020400,20190900,20190100,"September - FY2019",2018-09-30 00:00:00.000,"20189",-29,-125,-2,-30,-47
2018-09-28 00:00:00.000,2018-09-28 00:00:00.000,3,2018,271,9,5,28,20180928,"September",38,2018-09-24 00:00:00.000,14,2018,24,9,"September",3,2019,"False","1","Q1",14,"FY2019- WK14","FY2019-Q1","FY19","3",2020400,20190900,20190100,"September - FY2019",2018-09-30 00:00:00.000,"20189",-29,-125,-2,-30,-47
2018-09-29 00:00:00.000,2018-09-29 00:00:00.000,3,2018,272,9,6,29,20180929,"September",38,2018-09-24 00:00:00.000,14,2018,24,9,"September",3,2019,"False","1","Q1",14,"FY2019- WK14","FY2019-Q1","FY19","3",2020400,20190900,20190100,"September - FY2019",2018-09-30 00:00:00.000,"20189",-29,-125,-2,-30,-47
2018-09-30 00:00:00.000,2018-09-30 00:00:00.000,3,2018,273,9,7,30,20180930,"September",38,2018-09-24 00:00:00.000,14,2018,24,9,"September",3,2019,"False","1","Q1",14,"FY2019- WK14","FY2019-Q1","FY19","3",2020400,20190900,20190100,"September - FY2019",2018-09-30 00:00:00.000,"20189",-29,-125,-2,-30,-47
2019-09-02 00:00:00.000,2019-09-02 00:00:00.000,3,2019,245,9,1,2,20190902,"September",35,2019-09-02 00:00:00.000,10,2019,2,9,"September",3,2020,"False","1","Q1",63,"FY2020- WK10","FY2020-Q1","FY20","3",2021000,20200900,20200100,"September - FY2020",2019-09-08 00:00:00.000,"20199",-17,-76,-1,-18,-35
2019-09-03 00:00:00.000,2019-09-03 00:00:00.000,3,2019,246,9,2,3,20190903,"September",35,2019-09-02 00:00:00.000,10,2019,2,9,"September",3,2020,"False","1","Q1",63,"FY2020- WK10","FY2020-Q1","FY20","3",2021000,20200900,20200100,"September - FY2020",2019-09-08 00:00:00.000,"20199",-17,-76,-1,-18,-35
2019-09-04 00:00:00.000,2019-09-04 00:00:00.000,3,2019,247,9,3,4,20190904,"September",35,2019-09-02 00:00:00.000,10,2019,2,9,"September",3,2020,"False","1","Q1",63,"FY2020- WK10","FY2020-Q1","FY20","3",2021000,20200900,20200100,"September - FY2020",2019-09-08 00:00:00.000,"20199",-17,-76,-1,-18,-35
2019-09-05 00:00:00.000,2019-09-05 00:00:00.000,3,2019,248,9,4,5,20190905,"September",35,2019-09-02 00:00:00.000,10,2019,2,9,"September",3,2020,"False","1","Q1",63,"FY2020- WK10","FY2020-Q1","FY20","3",2021000,20200900,20200100,"September - FY2020",2019-09-08 00:00:00.000,"20199",-17,-76,-1,-18,-35
2019-09-06 00:00:00.000,2019-09-06 00:00:00.000,3,2019,249,9,5,6,20190906,"September",35,2019-09-02 00:00:00.000,10,2019,2,9,"September",3,2020,"False","1","Q1",63,"FY2020- WK10","FY2020-Q1","FY20","3",2021000,20200900,20200100,"September - FY2020",2019-09-08 00:00:00.000,"20199",-17,-76,-1,-18,-35
2019-09-07 00:00:00.000,2019-09-07 00:00:00.000,3,2019,250,9,6,7,20190907,"September",35,2019-09-02 00:00:00.000,10,2019,2,9,"September",3,2020,"False","1","Q1",63,"FY2020- WK10","FY2020-Q1","FY20","3",2021000,20200900,20200100,"September - FY2020",2019-09-08 00:00:00.000,"20199",-17,-76,-1,-18,-35
2019-09-08 00:00:00.000,2019-09-08 00:00:00.000,3,2019,251,9,7,8,20190908,"September",35,2019-09-02 00:00:00.000,10,2019,2,9,"September",3,2020,"False","1","Q1",63,"FY2020- WK10","FY2020-Q1","FY20","3",2021000,20200900,20200100,"September - FY2020",2019-09-08 00:00:00.000,"20199",-17,-76,-1,-18,-35
2019-09-09 00:00:00.000,2019-09-09 00:00:00.000,3,2019,252,9,1,9,20190909,"September",36,2019-09-09 00:00:00.000,11,2019,9,9,"September",3,2020,"False","1","Q1",64,"FY2020- WK11","FY2020-Q1","FY20","3",2021100,20200900,20200100,"September - FY2020",2019-09-15 00:00:00.000,"20199",-17,-75,-1,-18,-35
2019-09-10 00:00:00.000,2019-09-10 00:00:00.000,3,2019,253,9,2,10,20190910,"September",36,2019-09-09 00:00:00.000,11,2019,9,9,"September",3,2020,"False","1","Q1",64,"FY2020- WK11","FY2020-Q1","FY20","3",2021100,20200900,20200100,"September - FY2020",2019-09-15 00:00:00.000,"20199",-17,-75,-1,-18,-35
2019-09-11 00:00:00.000,2019-09-11 00:00:00.000,3,2019,254,9,3,11,20190911,"September",36,2019-09-09 00:00:00.000,11,2019,9,9,"September",3,2020,"False","1","Q1",64,"FY2020- WK11","FY2020-Q1","FY20","3",2021100,20200900,20200100,"September - FY2020",2019-09-15 00:00:00.000,"20199",-17,-75,-1,-18,-35
2019-09-12 00:00:00.000,2019-09-12 00:00:00.000,3,2019,255,9,4,12,20190912,"September",36,2019-09-09 00:00:00.000,11,2019,9,9,"September",3,2020,"False","1","Q1",64,"FY2020- WK11","FY2020-Q1","FY20","3",2021100,20200900,20200100,"September - FY2020",2019-09-15 00:00:00.000,"20199",-17,-75,-1,-18,-35
2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,3,2019,256,9,5,13,20190913,"September",36,2019-09-09 00:00:00.000,11,2019,9,9,"September",3,2020,"False","1","Q1",64,"FY2020- WK11","FY2020-Q1","FY20","3",2021100,20200900,20200100,"September - FY2020",2019-09-15 00:00:00.000,"20199",-17,-75,-1,-18,-35
2019-09-14 00:00:00.000,2019-09-14 00:00:00.000,3,2019,257,9,6,14,20190914,"September",36,2019-09-09 00:00:00.000,11,2019,9,9,"September",3,2020,"False","1","Q1",64,"FY2020- WK11","FY2020-Q1","FY20","3",2021100,20200900,20200100,"September - FY2020",2019-09-15 00:00:00.000,"20199",-17,-75,-1,-18,-35
2019-09-15 00:00:00.000,2019-09-15 00:00:00.000,3,2019,258,9,7,15,20190915,"September",36,2019-09-09 00:00:00.000,11,2019,9,9,"September",3,2020,"False","1","Q1",64,"FY2020- WK11","FY2020-Q1","FY20","3",2021100,20200900,20200100,"September - FY2020",2019-09-15 00:00:00.000,"20199",-17,-75,-1,-18,-35
2019-09-16 00:00:00.000,2019-09-16 00:00:00.000,3,2019,259,9,1,16,20190916,"September",37,2019-09-16 00:00:00.000,12,2019,16,9,"September",3,2020,"False","1","Q1",65,"FY2020- WK12","FY2020-Q1","FY20","3",2021200,20200900,20200100,"September - FY2020",2019-09-22 00:00:00.000,"20199",-17,-74,-1,-18,-35
