DATEKEY,YEAR,QUARTER,UNIQUE_CARRIER,NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS
2019-09-30 00:00:00.000,2019,3,"KD",-14303.36,-14264.97,0,0,0,0,0,0,0,32991.73,0,0,965.14,0,0,33956.88,31730.08,5441.89,0,3912.85,0,5263.19,0,1873.84,0,48221.84,0,0,-38.67,0,0,0.28,-38.39,-14303.36,0,-14303.36,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"MQ",-8880.92,-11915.7,343923.9,0,0,0,0,0,0,0,0,0,78.93,0,22.45,344025.3,117565.2,67570.35,12379.27,65373.14,132.08,87520.2,0,5387.25,13.48,355941,0,-0.01,-1.91,0,0,226.18,224.26,-11691.44,-2810.52,-8880.92,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"MQ",-8569.87,614.74,345850.5,0,0,0,0,0,0,0,0,0,76.21,0,22.47,345949.2,115771.9,68291.29,12002.95,67140.12,77.99,76150.79,0,5878.89,20.49,345334.4,0,0.65,3.06,0,0,78.15,81.86,696.6,9266.47,-8569.87,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"N8",-5487.86,-5361.06,0,0,0,0,0,0,5201.22,0,0,0,6.73,0,0,5207.95,7201.5,813.67,635.9,148.61,0.22,1440.35,0,328.76,0,10569.01,-0.41,0,-1.63,0,0,-124.76,-126.8,-5487.86,0,-5487.86,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"N8",-2091.44,-152.39,0,0,0,0,0,0,0,24985.19,0,0,0,0,0,24985.19,19262.74,2375.28,0,880.55,1.24,1519.89,0,1097.88,0,25137.59,-183.24,0,-1.49,0,0,-1754.32,-1939.05,-2091.44,0,-2091.44,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"N8",-1532.64,-351.94,0,0,0,0,0,0,0,28092.01,0,0,0,0,0,28092.01,20730.05,3727.45,0,925.46,5.24,1754.62,0,1301.12,0,28443.95,-173.36,0,-14.46,0,0,-992.88,-1180.7,-1532.64,0,-1532.64,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"N8",-974.04,-162.53,0,0,0,0,0,0,9033.02,0,0,0,885.9,0,0,9918.92,6097.41,881.62,1200.12,470.79,4.18,807.71,0,619.63,0,10081.45,-60.73,-2.58,-37.8,0,0,-710.39,-811.51,-974.04,0,-974.04,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"N8",-936.9,692.36,0,0,0,0,0,0,0,27346.51,0,0,0,0,0,27346.51,20834.9,2003.15,0,941.57,8.36,1615.41,0,1250.75,0,26654.15,-121.46,-5.17,-81.85,0,0,-1420.79,-1629.26,-936.9,0,-936.9,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"MQ",-218.49,-293.15,8461.29,0,0,0,0,0,0,0,0,0,1.94,0,0.55,8463.78,2892.36,1662.38,304.56,1608.32,3.25,2153.19,0,132.54,0.33,8756.93,0,0,-0.05,0,0,5.56,5.52,-287.64,-69.15,-218.49,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"MQ",-201.09,14.43,8115.15,0,0,0,0,0,0,0,0,0,1.79,0,0.53,8117.47,2716.51,1602.41,281.64,1575.4,1.83,1786.83,0,137.94,0.48,8103.05,0,0.02,0.07,0,0,1.83,1.92,16.35,217.43,-201.09,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"MQ",191.3,249.15,7331.85,0,0,0,0,0,0,0,0,0,2.39,0,0.54,7334.78,2370.3,1325.73,254.88,1362.69,1.78,1655.18,0,114.9,0.17,7085.63,0,-0.01,0.15,0,0,2.89,3.03,252.19,60.88,191.3,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"MQ",214.94,282.44,8005.18,0,0,0,0,0,0,0,0,0,3.21,0,0.52,8008.91,2555.41,1565.81,277.24,1462.85,3.15,1740.31,0,121.37,0.34,7726.47,0,0.04,0.06,0,0,2.44,2.54,284.98,70.04,214.94,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"KD",3487.93,3495.99,0,0,0,0,0,0,0,61910.48,0,0,1112.73,0,0,63023.22,35581.63,10133.59,0,4470.11,0,7068.03,0,2273.88,0,59527.23,0,0,-8.19,0,0,0.14,-8.05,3487.93,0,3487.93,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"N8",6464.46,6591.26,0,0,0,0,0,0,0,32431.54,0,0,0,0,0,32431.54,21108.04,1667.93,0,445.75,0.22,1440.35,0,1178.01,0,25840.29,-0.41,0,-1.63,0,0,-124.76,-126.8,6464.46,0,6464.46,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"MQ",9150.01,12023.45,340786.1,0,0,0,0,0,0,0,0,0,136.65,0,22.23,340945,108785.8,66657.57,11802.12,62274.47,133.87,74086.36,0,5166.91,14.45,328921.6,0,1.52,2.64,0,0,104.06,108.21,12131.66,2981.64,9150.01,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"KD",20848.34,20855.63,0,0,0,0,0,0,0,82780.67,0,0,1583.35,0,0,84364.03,38970.66,8089.02,0,6728.06,0,7354.86,0,2365.78,0,63508.39,0,0,-7.66,0,0,0.37,-7.29,20848.34,0,20848.34,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"N8",-3296.47,-3291.64,0,0,0,0,0,0,4664.95,0,0,0,0,0,0,4664.95,4612.87,897.01,405.15,362.74,0.1,1106.21,0,572.51,0,7956.59,-0.49,0,-5.54,0,0,1.2,-4.83,-3296.47,0,-3296.47,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"N8",-3280.61,-3275.78,0,0,0,0,0,0,0,25121.93,0,0,0,0,0,25121.93,22556.98,1889.3,0,1661.98,0.1,1106.21,0,1183.14,0,28397.71,-0.49,0,-5.54,0,0,1.2,-4.83,-3280.61,0,-3280.61,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"KD",-1097.92,-1028.18,0,0,0,0,0,0,0,44883.09,0,0,863.91,0,0,45747,29074.73,5552.5,0,3963.44,0,5644.79,0,2539.71,0,46775.17,0,0,-72.33,0,0,2.59,-69.74,-1097.92,0,-1097.92,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"MQ",51.21,66.63,8291.83,0,0,0,0,0,0,0,0,0,2,0,0.35,8294.18,2657.88,1680.05,284.79,1541.07,2.2,1931.46,0,129.72,0.38,8227.55,0,0,-0.17,0,0,-0.48,-0.65,65.98,14.77,51.21,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"MQ",2154.83,2803.53,348876.1,0,0,0,0,0,0,0,0,0,84.04,0,14.65,348974.8,111829.3,70687.49,11982.53,64839.95,92.55,81265.61,0,5458.01,15.82,346171.3,0,-0.04,-7.11,0,0,-20.24,-27.39,2776.13,621.3,2154.83,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"WL",209.96,225.65,0,0,0,0,0,0,4661.31,0,0,213.4,693.01,0,0,5567.71,1769.31,1852.65,371.18,488.51,114.45,552.89,0,193.07,0,5342.07,0,11.35,0,0,0,-27.03,-15.68,209.96,0,209.96,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"WL",289.95,311.6,0,0,0,0,0,0,6437.05,0,0,294.7,957.01,0,0,7688.75,2443.33,2558.43,512.58,674.61,158.06,763.52,0,266.62,0,7377.14,0,15.67,0,0,0,-37.33,-21.66,289.95,0,289.95,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"WL",1605.86,1182.65,0,0,0,0,0,0,2294.26,0,0,479.15,655.88,0,0,3429.29,841.68,997.82,206.16,349.29,17.4,495.55,0,-661.24,0,2246.65,0,-38.99,0,0,0,462.2,423.21,1605.86,0,1605.86,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"WL",1962.71,1445.46,0,0,0,0,0,0,2804.09,0,0,585.63,801.64,0,0,4191.36,1028.72,1219.56,251.97,426.91,21.27,605.67,0,-808.18,0,2745.9,0,-47.65,0,0,0,564.91,517.26,1962.71,0,1962.71,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"WL",321.69,343.69,0,0,0,0,0,0,2647.47,0,0,414.44,0,0,0,3061.91,890.76,755.7,184.9,427.27,14.76,444.82,0,0,0,2718.21,-22,0,0,0,0,0,-22,321.69,0,321.69,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"SY",-778.79,-186.22,16194.33,0,0,0,1928.26,0,3672.48,0,0,166.72,12.06,0,237.73,22211.57,9476.86,1584.96,1357.04,4304.94,1418.83,3087.17,0,1067.66,100.34,22397.79,-561.56,21.62,0,0,0,-52.62,-592.56,-778.79,0,-778.79,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"SY",288.92,692.45,10290.14,0,0,0,1514.42,0,3469.78,0,0,183.64,8.9,0,97.99,15564.87,6121.94,1166.4,1092.08,3753.15,826.3,1124.96,0,718.43,69.14,14872.42,-346.72,6.84,0,0,0,-63.66,-403.53,288.92,0,288.92,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"SY",517.28,930.96,9032.64,0,0,0,863.45,0,4740.41,0,0,117.18,5.71,0,69.89,14829.27,5737.54,1640.56,967.4,2525.07,824.6,1351.38,0,790.43,61.33,13898.31,-367.4,22.24,0,0,0,-68.51,-413.68,517.28,0,517.28,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"NK",6729.12,10536.53,56629.65,0,0,0,21127.56,0,0,0,0,1716.46,23003.61,0,218.25,102695.5,46935.96,5817.33,5329.54,7929.02,4286.27,15773.76,0,6087.12,0,92159,0,-1858.86,-27.94,0,0,0,-1886.8,8649.73,1920.61,6729.12,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"F9",7541.68,9635.81,20019.14,0,0,0,2947.43,0,0,0,0,278.28,551,0,4015.32,27811.18,13684.69,812.74,1014.84,2521.69,304.86,-306.99,0,143.53,0,18175.36,-68.62,153.84,0,0,0,0,85.22,9721.03,2179.35,7541.68,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"MQ",8411.18,10954.72,322367.5,0,0,0,0.2,0,0,0,0,0,104.99,0,23.51,322496.2,104217.6,58289.86,11206.77,59914.88,78.13,72774.97,0,5051.91,7.38,311541.5,0,-0.36,6.5,0,0,127.25,133.39,11088.11,2676.93,8411.18,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"NK",8446.3,12960.89,54458.11,0,0,0,20458.95,0,0,0,0,1602.03,24151.94,0,189.88,100860.9,44044.44,6262.96,5000.57,7727.29,3982.03,14443.79,0,6438.94,0,87900.01,0,-1828.77,-28.67,0,0,0,-1857.52,11103.37,2657.08,8446.3,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"NK",9347.96,13964.37,61840.2,0,0,0,21400.07,0,0,0,0,1904.65,25747.82,0,207.63,111100.4,47619.82,6171.85,5574.59,8314.6,4385.8,18605.48,0,6463.87,0,97136,0,-1729.94,-25.03,0,0,0,-1754.97,12209.4,2861.43,9347.96,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"SY",9913.23,10756.23,46646.87,0,0,0,3704.98,0,3805.78,0,0,260.68,21.92,0,1043.67,55483.9,19432.26,4278.81,2698.79,8021.71,3761.77,4210.38,0,2100.72,223.24,44727.67,-1006.12,67.53,0,0,0,95.59,-843,9913.23,0,9913.23,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"F9",10063.14,12940.46,20963.94,0,0,0,3213.53,0,0,0,0,337.62,242.67,0,4170.01,28927.77,9880.44,905.42,953.83,3002.99,570.2,587.25,0,87.2,0,15987.32,-86.79,153.56,0,0,0,0,66.77,13007.22,2944.08,10063.14,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"F9",10724.78,13861.56,31067.35,0,0,0,4288.18,0,0,0,0,509.37,384.5,0,7963.26,44212.65,20768.01,1227.68,1509.93,5314.38,1486.04,-102.72,0,147.77,0,30351.09,-154.15,230.08,0,0,0,0,75.93,13937.49,3212.71,10724.78,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"F9",10964.54,14055.49,38019.35,0,0,0,2383.46,0,0,0,0,261.81,-23.53,0,5203.28,45844.38,22736.1,785.51,1765.62,5548.79,715.29,126.11,0,111.48,0,31788.89,-94.66,219.31,0,0,0,0,124.65,14180.14,3215.6,10964.54,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"NK",13854.66,19836.54,69701.11,0,0,0,23584.73,0,0,0,0,1961.42,27049.96,0,270.45,122567.7,52987.51,6314.36,5735.71,8351.3,4912.86,17784.92,0,6644.46,0,102731.1,0,-1842.16,-16.31,0,0,0,-1859.68,17976.86,4122.2,13854.66,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"F9",16088.28,16512.17,258769.3,0,0,0,89005.31,0,0,0,0,9776.91,1329.99,0,141857.2,500738.8,296251.4,22326.74,44685.57,75610.62,26582.63,5880.57,0,12889.03,0,484226.6,-2444.13,6738.49,0,0,0,0,4294.36,20806.53,4718.25,16088.28,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"F9",48049.5,57817.67,328892.6,0,0,0,132249.5,0,0,0,0,12486.33,1416.89,0,152729.1,627774.5,368555.4,36277.6,39362.24,86507.25,33025.37,-4788.74,0,11017.64,0,569956.8,-2076.08,6192.99,0,0,0,0,4116.91,61934.58,13885.08,48049.5,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"NK",49346.88,77267.86,415284.1,0,0,0,154935.4,0,0,0,0,12587.4,168693.1,0,1600.51,753100.6,344197.1,42660.41,39083.33,58146.11,31432.65,115674.2,0,44638.89,0,675832.7,0,-13631.66,-204.88,0,0,0,-13836.55,63431.32,14084.43,49346.88,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"G4",54431.3,63909.96,309539.5,0,0,0,64957.2,0,19797.41,0,0,11745.92,1058.73,0,3767.64,410866.4,157003.7,37496.04,19574.77,45047.93,17681.18,32409.94,0,37742.96,0,346956.5,-9753.02,0,0,0,0,275.22,-9477.8,54432.15,0.86,54431.3,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"F9",69809.24,87285.94,318079.9,0,0,0,97278.96,0,0,0,0,11555.28,1364.31,0,165172.7,593451.1,310422,29136.46,37083.49,85619.86,31390.12,1117.92,0,11395.36,0,506165.2,-2433.62,5868.97,0,0,0,0,3435.35,90721.29,20912.05,69809.24,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"NK",72768.09,111663,469177.6,0,0,0,176261.8,0,0,0,0,13802.07,208078.2,0,1635.86,868955.5,379459.8,53957.8,43081.85,66573.6,34306.74,124438.8,0,55473.91,0,757292.4,0,-15755.55,-247,0,0,0,-16003.23,95659.82,22891.73,72768.09,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"NK",74115.98,110717.5,490304.4,0,0,0,169672,0,0,0,0,15101.12,204143.4,0,1646.2,880867.2,377557.1,48933.92,44198.55,65922.88,34773.15,147514.9,0,51249.22,0,770149.7,0,-13715.98,-198.45,0,0,0,-13914.43,96803.06,22687.08,74115.98,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"G4",75740.85,84556.7,334856.3,0,0,0,62550.7,0,22198.93,0,0,14092.94,1191.17,0,3722.43,438612.5,158366.2,36045.33,17724.91,45909.11,19686.8,36310.7,0,40012.77,0,354055.8,-9090.71,0,0,0,0,274.86,-8815.86,75740.85,0,75740.85,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"G4",76966.84,85040.74,273271.7,0,0,0,63660.47,0,10574.52,0,0,5739.84,630.61,0,75783.43,429660.6,161306.2,35298.15,20864.13,40556.62,20604.2,31412.33,0,34578.14,0,344619.8,-8483.45,0,0,0,0,229.69,-8253.77,76786.98,-179.87,76966.84,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"F9",77605.93,96348.71,349861.8,0,0,0,127791.9,0,0,0,0,13426.21,1382.55,0,147126.6,639589,314278.7,34021.61,38101.92,94354.01,34762.99,17423.53,0,10297.54,0,543240.3,-2462.47,6424.16,0,0,0,0,3961.69,100310.4,22704.47,77605.93,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"G4",91340.63,100607.4,282742.1,0,0,0,73926.49,0,12486.62,0,0,6562.6,1286.31,0,89841.62,466845.7,173921.9,33611.42,20720.5,47292.47,20092.73,34375.25,0,36224.01,0,366238.3,-9557.62,0,0,0,0,290.85,-9266.77,91340.63,0,91340.63,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"NK",100655.5,144101.8,506341.1,0,0,0,171330.4,0,0,0,0,14248.63,196503.4,0,1964.7,890388.3,384925.8,45870.4,41666.85,60667.73,35689.27,129197.9,0,48268.47,0,746286.4,0,-13382.3,-118.51,0,0,0,-13500.81,130601,29945.54,100655.5,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"F9",-68633.49,-113566.3,231511.7,0,0,0,105118.9,0,0,0,0,40614.54,1421.66,0,121311.6,499978.4,392852.3,36727.02,38852.59,95354.63,29218.8,12178.11,0,8361.33,0,613544.8,-1856.8,5201.53,0,0,0,0,3344.73,-110221.6,-41588.12,-68633.49,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"NK",-25184.62,-52482.74,342657.6,0,0,0,158442.3,0,0,0,0,11130.31,183626.9,0,1971.14,697828.3,361841.3,48611.65,47857.06,67643.41,30537.11,134098.9,0,59721.49,0,750310.9,0,-15041.98,17.06,0,0,0,-15024.92,-67507.66,-42323.04,-25184.62,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"3M",-7791.86,-5023.98,15634.25,0,0,0,1709.52,0,-2.38,0,0,0,1415.27,0,0,18756.66,8411.04,2810.21,0,0,0,0,11852.9,706.5,0,23780.64,0,-2595,0,0,0,-172.88,-2767.88,-7791.86,0,-7791.86,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"NK",-2643.69,-5509.24,35969.58,0,0,0,16632.07,0,0,0,0,1168.38,19275.75,0,206.92,73252.69,37983.35,5102.88,5023.67,7100.69,3205.55,14076.68,0,6269.11,0,78761.92,0,-1578.99,1.79,0,0,0,-1577.2,-7086.44,-4442.75,-2643.69,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"3M",-2464.72,-1589.18,4945.42,0,0,0,540.76,0,-0.75,0,0,0,447.68,0,0,5933.1,2660.58,888.92,0,0,0,0,3749.3,223.48,0,7522.28,0,-820.85,0,0,0,-54.69,-875.53,-2464.72,0,-2464.72,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"SY",5270.25,6794.84,46523.59,0,0,0,4152.11,0,4315.96,0,0,613.23,19.88,0,276.91,55901.67,24617.3,3797.75,2443.49,7792.25,2961.2,4594.18,0,2900.66,0,49106.83,-1533.48,-13.9,0,0,0,22.78,-1524.6,5270.25,0,5270.25,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"F9",9127.98,14530.18,30357.19,0,0,0,4681.78,0,0,0,0,1808.89,507.93,0,6583.71,43939.5,18864.71,1566.04,1561.02,5378.55,1278.13,644.77,0,116.09,0,29409.32,-113.49,242.35,0,0,0,0,128.86,14659.04,5531.06,9127.98,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"G4",29778.84,38659.28,299862.9,0,0,0,57336.92,0,8918.84,0,0,16311.73,58.14,0,4116.19,386604.8,158833.3,34689.47,23686.02,42751.16,18349.79,27712.06,0,41923.68,0,347945.5,-9078.52,0,0,0,0,198.08,-8880.44,29778.84,0,29778.84,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"AS",-5105,-4185,83009,0,0,-90,4388,0,159,15,0,3196,0,0,0,90677,40018,10139,9427,15770,6329,8087,0,5091,0,94861,-1248,119,0,0,116,317,-696,-4881,224,-5105,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"5V",-797.04,-1299.57,138.53,7876.78,0,2508.64,11.11,0,229.77,2881.93,0,0,98.57,0,248.68,13994.01,6364.7,4737.68,0,0,0,0,3528.99,609.01,53.2,15293.58,7.21,0,0,0,0,495.33,502.53,-797.04,0,-797.04,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"SY",3683.87,9783.25,91268.6,794.63,0,196.4,17278.7,0,42401.43,0,0,2095.23,751.58,0,1126.1,155912.7,67234.71,12980.93,8929.7,24544.43,9354.15,13561.27,0,8647.37,876.86,146129.4,-4173.21,82.35,0,0,0,-766.19,-4857.05,4926.2,1242.33,3683.87,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"AS",4071,5580,81512,3,0,180,3963,0,297,15,0,2020,0,0,0,87989,34732,7472,8440,13904,5476,8003,0,4383,0,82409,-680,-22,0,0,62,434,-207,5373,1302,4071,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"SY",4490.9,9725.6,88206.36,845.82,0,195.24,15812.86,0,38015.74,0,0,1367.18,758.54,0,1961.15,147162.9,60450.4,9438.62,7657.3,20141.02,10116.54,21467.26,0,7415.27,750.86,137437.3,-3900.27,150.13,0,0,0,-365.43,-4115.57,5610.03,1119.12,4490.9,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"SY",4501.51,10674.87,83117.93,795.79,0,80.71,16482.4,0,44106.43,0,0,2236.84,874.21,0,1339.24,149033.5,58016.69,15350.67,8009.29,23038.16,9486.05,14952.62,0,8715.33,789.86,138358.7,-4051.01,245.21,0,0,0,-755.44,-4561.24,6113.63,1612.11,4501.51,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"AS",6007,7901,56786,-3,0,-180,3097,0,127,8,0,1593,0,0,0,61428,22664,5010,5480,9411,3571,4589,0,2803,0,53527,-514,66,0,0,-141,426,-163,7738,1731,6007,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"AS",6159,8867,72463,-2,0,-118,3760,0,110,10,0,2304,0,0,0,78528,30923,6685,7086,10380,4921,5953,0,3712,0,69661,-767,79,0,0,-292,374,-607,8260,2102,6159,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"SY",23455.67,35745.45,87853.21,611.62,0,46.87,12982.15,0,34349.51,0,0,913.41,757.97,0,3669.88,141184.6,45507.25,10376.99,6207.46,16904.69,9605.28,10856.88,0,5421.34,559.28,105439.2,-2596.51,174.28,0,0,0,246.69,-2175.54,33569.91,10114.24,23455.67,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"AA",167004.5,282529.7,4838971,4107.48,0,24922.18,207210.1,0,2326.4,0,0,135019.4,460623.2,0,1793085,7466265,2093415,678011.4,530861.8,662094.6,278984.9,821128.9,0,306964.9,1812274,7183735,-271898.4,-5163.59,-2234.51,0,0,237833.4,-41463.15,241066.6,74062,167004.5,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"AA",261135,581527.8,5090187,2738.84,0,18567.75,207127.1,0,5576.05,0,0,125176.2,428137,0,2091148,7968658,2090522,656893.6,543939.6,665423.1,293042.7,901387.2,0,298792.3,1937130,7387131,-265774.2,-15306.87,-10982.91,0,0,132002.9,-160061.1,421466.8,160331.7,261135,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"AA",415863.3,641417.9,5164000,4098.87,0,21793.56,213267.1,0,8791.04,0,0,127228.5,485975.5,0,2061796,8086951,2092366,732759.3,540367.3,689571,302155.5,834190.1,0,329360.1,1924763,7445533,-254892.7,-18231.2,-8082.92,0,0,216890.7,-64316.16,577101.8,161238.4,415863.3,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"AA",472610.1,885779.4,5222345,3084.39,0,21043,217799.7,0,3552.27,0,0,129835.1,451640.6,0,2144109,8193409,2132263,645337.4,538564.5,665353,283762.9,811462.8,0,296350.4,1934536,7307629,-268748.7,-8389.2,-10964.06,0,0,112325.8,-175776.1,710003.3,237393.1,472610.1,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"AA",-1735854,-2102710,3699698,3311.16,0,17653.3,183375.9,0,2297.92,0,0,131170.6,461042.3,0,1548839,6047388,1980084,769270.6,526995.3,677679.9,250647.2,1656595,0,379274.9,1909551,8150098,-246680,-13724.91,-5305.7,0,0,4844.86,-260865.8,-2363576,-627722,-1735854,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"AS",-16632,-20484,75893,0,0,-228,4222,0,369,17,0,2692,0,0,0,82965,39196,10917,11044,16835,5802,13814,0,5840,0,103448,-750,136,0,0,-879,1056,-437,-20920,-4289,-16632,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"1BQ",-6884.86,-6403.72,4645.78,0,0,71.07,0,0,3195.01,0,0,0,3.51,0,0,7915.36,3675.69,1585.07,0,0,0,0,7029.43,2028.9,0,14319.09,-481.19,0,0,0,0,0.05,-481.14,-6884.86,0,-6884.86,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"5V",-1707.91,-2080.37,154.93,7814.75,0,2476.02,9.91,0,73.66,925.09,0,0,26.89,0,226.96,11708.22,5130.48,3778.93,0,0,0,0,3988.76,752.8,137.61,13788.59,62.38,0,0,0,0,310.08,372.46,-1707.91,0,-1707.91,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"1BQ",-870.98,-810.11,587.72,0,0,8.99,0,0,404.19,0,0,0,0.44,0,0,1001.34,465,200.52,0,0,0,0,889.27,256.67,0,1811.45,-60.87,0,0,0,0,0.01,-60.87,-870.98,0,-870.98,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"SY",1980.37,8434.26,80406.46,566.51,0,52.83,14503.06,0,24911.04,0,0,2141.96,868.9,0,977.68,124428.4,58353.2,8155.87,5902.79,16141.4,7738.06,12076.13,0,7626.71,0,115994.2,-4031.97,-36.54,0,0,0,59.89,-4008.62,4425.64,2445.28,1980.37,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"M6",-3179.22,-2781.34,0,0,0,17034.41,0,0,0,3258.77,0,0,395.97,0,0,20689.15,9324.07,3390.07,0,1089.91,100.89,7258.81,0,951.48,1355.27,23470.49,-308,-23.86,0,0,0,-36.85,-368.7,-3150.05,29.14,-3179.18,-0.04,0,0,0
2019-06-30 00:00:00.000,2019,2,"FX",-392212,-618716,0,90,0,462011,0,0,0,8413,0,0,1137,0,1513665,1985316,207151,89999,0,262472,50363,141479,0,49337,1803231,2604032,1750,-11343,-1419,0,0,160394,149382,-469334,-77122,-392212,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"FX",-384441,-617926,0,410,0,504293,0,0,0,14626,0,0,845,0,1514804,2034978,210015,187921,0,262979,56461,172806,0,51197,1711525,2652904,2944,-2274,-71,0,0,117306,117905,-500021,-115580,-384441,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"FX",-309146,-610020,0,355,0,471623,0,0,0,11400,0,0,1187,0,1485315,1969880,204111,136150,0,261031,51296,143557,0,51134,1732621,2579900,4358,-1635,-1818,0,0,219432,220337,-389683,-80537,-309146,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"FX",-299806,-308655,0,3407,0,493415,0,0,0,660,0,0,13714,0,594476,1105672,255218,102259,0,194433,31544,149958,0,62412,618503,1414327,-1701,-1928,-61,0,0,-56082,-59772,-368427,-68621,-299806,0,0,0,0
