id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders,week (bins)
1448392,58,53,1770,486.03,485.03,0,0,14,56
1126338,59,24,1770,486.03,485.03,0,0,14,56
1264465,61,55,1770,486.03,485.03,0,0,14,60
1143238,61,109,1770,486.03,485.03,0,0,14,60
1452722,61,152,1770,486.03,485.03,0,0,14,60
1445835,62,108,1770,486.03,485.03,0,0,14,60
1188258,63,83,1770,486.03,485.03,0,0,14,60
1255467,63,17,1770,486.03,485.03,0,0,14,60
1306529,64,146,1770,486.03,485.03,0,0,14,64
1427012,64,124,1770,486.03,485.03,0,0,14,64
1038375,66,67,1770,486.03,485.03,0,0,14,64
1431225,67,186,1770,486.03,485.03,0,0,14,64
1302175,72,124,1770,486.03,485.03,0,0,14,72
1061633,72,110,1770,486.03,485.03,0,0,14,72
1234102,73,36,1770,486.03,485.03,0,0,14,72
1287178,73,129,1770,486.03,485.03,0,0,14,72
1027725,73,110,1770,486.03,485.03,0,0,14,72
1397859,75,42,1770,486.03,485.03,0,0,14,72
1288586,76,81,1770,486.03,485.03,0,0,14,76
1202357,76,101,1770,486.03,485.03,0,0,14,76
1197905,77,106,1770,486.03,485.03,0,0,14,76
1471408,77,50,1770,486.03,485.03,0,0,14,76
1040170,78,124,1770,486.03,485.03,0,0,14,76
1117215,78,64,1770,486.03,485.03,0,0,14,76
1381355,79,145,1770,486.03,485.03,0,0,14,76
1190527,81,89,1770,486.03,485.03,0,0,14,80
1368238,82,14,1770,486.03,485.03,0,0,14,80
1177990,86,55,1770,486.03,485.03,0,0,14,84
1345634,86,14,1770,486.03,485.03,0,0,14,84
1348816,87,106,1770,486.03,485.03,0,0,14,84
1071815,94,30,1770,486.03,485.03,0,0,14,92
1094753,95,186,1770,486.03,485.03,0,0,14,92
1188432,98,126,1770,486.03,485.03,0,0,14,96
1340123,101,36,1770,486.03,485.03,0,0,14,100
1359536,101,106,1770,486.03,485.03,0,0,14,100
1221031,101,17,1770,486.03,485.03,0,0,14,100
1196842,101,104,1770,486.03,485.03,0,0,14,100
1010018,102,14,1770,486.03,485.03,0,0,14,100
1235135,103,59,1770,486.03,485.03,0,0,14,100
1300483,103,102,1770,486.03,485.03,0,0,14,100
1438797,111,34,1770,486.03,485.03,0,0,14,108
1046954,111,102,1770,486.03,485.03,0,0,14,108
1223551,112,93,1770,486.03,485.03,0,0,14,112
1134381,113,74,1770,486.03,485.03,0,0,14,112
1162919,114,53,1770,486.03,485.03,0,0,14,112
1006165,117,93,1770,486.03,485.03,0,0,14,116
1207870,118,108,1770,486.03,485.03,0,0,14,116
1490396,118,64,1770,486.03,485.03,0,0,14,116
1353693,118,61,1770,486.03,485.03,0,0,14,116
1431832,119,177,1770,486.03,485.03,0,0,14,116
1334029,125,137,1770,486.03,485.03,0,0,14,124
1437145,133,106,1770,486.03,485.03,0,0,14,132
1361930,134,73,1770,486.03,485.03,0,0,14,132
1460324,135,97,1770,486.03,485.03,0,0,14,132
1185134,135,14,1770,486.03,485.03,0,0,14,132
1188266,136,124,1770,486.03,485.03,0,0,14,136
1006417,137,86,1770,486.03,485.03,0,0,14,136
1183133,140,76,1770,486.03,485.03,0,0,14,140
1114577,141,64,1770,486.03,485.03,0,0,14,140
1182393,142,29,1770,486.03,485.03,0,0,14,140
1086338,143,124,1770,486.03,485.03,0,0,14,140
1113420,144,65,1770,486.03,485.03,0,0,14,144
1236950,145,113,1770,486.03,485.03,0,0,14,144
1386150,2,68,1770,485.03,485.03,0,0,14,0
1043739,2,61,1770,485.03,485.03,0,0,14,0
1022487,3,34,1770,485.03,485.03,0,0,14,0
1417721,5,161,1770,485.03,485.03,0,0,14,4
1262505,7,77,1770,485.03,485.03,0,0,14,4
1115269,7,59,1770,485.03,485.03,0,0,14,4
1036299,9,94,1770,485.03,485.03,0,0,14,8
1159327,11,34,1770,485.03,485.03,0,0,14,8
1389570,14,20,1770,485.03,485.03,0,0,14,12
1291540,14,30,1770,485.03,485.03,0,0,14,12
1476374,15,174,1770,485.03,485.03,0,0,14,12
1192424,16,20,1770,485.03,485.03,0,0,14,16
1427486,16,110,1770,485.03,485.03,0,0,14,16
1301628,20,146,1770,485.03,485.03,0,0,14,20
1484556,24,74,1770,485.03,485.03,0,0,14,24
1211498,24,139,1770,485.03,485.03,0,0,14,24
1380199,24,101,1770,485.03,485.03,0,0,14,24
1336371,25,66,1770,485.03,485.03,0,0,14,24
1020878,26,14,1770,485.03,485.03,0,0,14,24
1337427,26,104,1770,485.03,485.03,0,0,14,24
1414839,27,58,1770,485.03,485.03,0,0,14,24
1283396,27,39,1770,485.03,485.03,0,0,14,24
1228041,28,129,1770,485.03,485.03,0,0,14,28
1375510,28,39,1770,485.03,485.03,0,0,14,28
1116943,33,132,1770,485.03,485.03,0,0,14,32
1019920,34,108,1770,485.03,485.03,0,0,14,32
1166396,34,20,1770,485.03,485.03,0,0,14,32
1334416,36,67,1770,485.03,485.03,0,0,14,36
1186253,38,72,1770,485.03,485.03,0,0,14,36
1204794,39,64,1770,485.03,485.03,0,0,14,36
1436758,39,72,1770,485.03,485.03,0,0,14,36
1322155,40,66,1770,485.03,485.03,0,0,14,40
1270477,41,39,1770,485.03,485.03,0,0,14,40
1014770,50,74,1770,485.03,485.03,0,0,14,48
1175406,51,64,1770,485.03,485.03,0,0,14,48
1369689,57,20,1770,485.03,485.03,0,0,14,56
1456945,62,124,1770,485.03,485.03,0,0,14,60
1438958,62,75,1770,485.03,485.03,0,0,14,60
1050579,62,67,1770,485.03,485.03,0,0,14,60
1301638,64,109,1770,485.03,485.03,0,0,14,64
1401011,65,74,1770,485.03,485.03,0,0,14,64
1126502,65,94,1770,485.03,485.03,0,0,14,64
1327185,65,92,1770,485.03,485.03,0,0,14,64
1295516,65,177,1770,485.03,485.03,0,0,14,64
1388853,65,86,1770,485.03,485.03,0,0,14,64
1491872,68,29,1770,485.03,485.03,0,0,14,68
1288230,72,83,1770,485.03,485.03,0,0,14,72
1052180,72,145,1770,485.03,485.03,0,0,14,72
1018908,73,81,1770,485.03,485.03,0,0,14,72
1086543,74,93,1770,485.03,485.03,0,0,14,72
1354286,74,81,1770,485.03,485.03,0,0,14,72
1405711,74,80,1770,485.03,485.03,0,0,14,72
1431542,74,132,1770,485.03,485.03,0,0,14,72
1365838,75,53,1770,485.03,485.03,0,0,14,72
1071876,78,57,1770,485.03,485.03,0,0,14,76
1357727,79,101,1770,485.03,485.03,0,0,14,76
1080145,80,152,1770,485.03,485.03,0,0,14,80
1096005,87,20,1770,485.03,485.03,0,0,14,84
1229497,97,68,1770,485.03,485.03,0,0,14,96
1177931,98,108,1770,485.03,485.03,0,0,14,96
1114199,98,153,1770,485.03,485.03,0,0,14,96
1287116,99,81,1770,485.03,485.03,0,0,14,96
1317466,99,58,1770,485.03,485.03,0,0,14,96
1324084,101,99,1770,485.03,485.03,0,0,14,100
1093635,102,57,1770,485.03,485.03,0,0,14,100
1483439,103,137,1770,485.03,485.03,0,0,14,100
1059307,108,67,1770,485.03,485.03,0,0,14,108
1461058,111,52,1770,485.03,485.03,0,0,14,108
1378899,112,20,1770,485.03,485.03,0,0,14,112
1200106,112,143,1770,485.03,485.03,0,0,14,112
1344399,115,101,1770,485.03,485.03,0,0,14,112
1433236,115,65,1770,485.03,485.03,0,0,14,112
1067027,116,26,1770,485.03,485.03,0,0,14,116
1206970,117,145,1770,485.03,485.03,0,0,14,116
1013984,117,88,1770,485.03,485.03,0,0,14,116
1319555,118,126,1770,485.03,485.03,0,0,14,116
1022696,119,109,1770,485.03,485.03,0,0,14,116
1439115,124,75,1770,485.03,485.03,0,0,14,124
1038977,124,110,1770,485.03,485.03,0,0,14,124
1138153,125,55,1770,485.03,485.03,0,0,14,124
1270819,125,27,1770,485.03,485.03,0,0,14,124
1458105,125,42,1770,485.03,485.03,0,0,14,124
1114518,125,10,1770,485.03,485.03,0,0,14,124
1002423,128,106,1770,485.03,485.03,0,0,14,128
1438372,135,113,1770,485.03,485.03,0,0,14,132
1071752,135,77,1770,485.03,485.03,0,0,14,132
1345538,135,80,1770,485.03,485.03,0,0,14,132
1332995,138,39,1770,485.03,485.03,0,0,14,136
1411576,139,32,1770,485.03,485.03,0,0,14,136
1043167,139,109,1770,485.03,485.03,0,0,14,136
1064633,139,66,1770,485.03,485.03,0,0,14,136
1433507,139,67,1770,485.03,485.03,0,0,14,136
1434679,140,65,1770,485.03,485.03,0,0,14,140
1311433,143,68,1770,485.03,485.03,0,0,14,140
1419980,144,23,1770,485.03,485.03,0,0,14,144
1457031,5,14,2704,290.03,290.03,0,0,14,4
1304880,6,14,2704,290.03,290.03,0,0,14,4
1006677,16,14,2704,292.03,290.03,0,0,14,16
1024508,21,80,2704,292.03,290.03,0,0,14,20
1409835,25,89,2704,290.03,290.03,0,0,14,24
1267203,25,86,2704,290.03,290.03,0,0,14,24
1356083,26,14,2704,292.03,290.03,0,0,14,24
1408234,27,29,2704,292.03,290.03,0,0,14,24
1288021,27,101,2704,291.03,290.03,0,0,14,24
1190195,30,55,1525,262.93,290.03,0,0,14,28
1103336,31,55,1525,290.03,290.03,0,0,14,28
1200659,31,93,2704,292.03,290.03,0,0,14,28
1370210,32,108,1525,291.03,290.03,0,0,14,32
1208379,32,92,1525,291.03,290.03,0,0,14,32
1147220,32,113,1525,291.03,290.03,0,0,14,32
1107665,32,53,1525,290.03,290.03,0,0,14,32
1419861,33,102,1525,291.03,290.03,0,0,14,32
1335091,34,92,2704,290.03,290.03,0,0,14,32
1248871,34,77,1525,291.03,290.03,0,0,14,32
1039648,34,102,1525,242.5,290.03,0,0,14,32
1170547,35,77,1525,242.5,290.03,0,0,14,32
1262341,35,132,1525,241.53,290.03,0,0,14,32
1296531,36,77,1525,244.5,290.03,0,0,14,36
1163436,38,77,1525,243.5,290.03,0,0,14,36
1055376,39,29,1525,291.03,290.03,0,0,14,36
1369571,40,106,1525,290.03,290.03,0,0,14,40
1102763,41,20,1525,292.03,290.03,0,0,14,40
1367371,42,26,1525,242.5,290.03,0,0,14,40
1007682,46,77,2704,290.03,290.03,0,0,14,44
1138552,46,80,2704,291.03,290.03,0,0,14,44
1267049,47,149,1525,290.03,290.03,0,0,14,44
1131547,47,92,2704,290.03,290.03,0,0,14,44
1115317,47,58,1525,292.03,290.03,0,0,14,44
1422917,49,92,1525,292.03,290.03,0,0,14,48
1467268,50,29,1525,292.03,290.03,0,0,14,48
1099553,51,102,1525,242.53,290.03,0,0,14,48
1463863,53,41,2704,290.03,290.03,0,0,14,52
1293920,55,55,1525,290.03,290.03,0,0,14,52
1269942,55,149,1525,291.03,290.03,0,0,14,52
1051083,55,101,1525,292.03,290.03,0,0,14,52
1324885,56,41,1525,242.53,290.03,0,0,14,56
1033907,58,72,2640,291.03,290.03,0,0,14,56
1196585,58,86,2704,242.53,290.03,0,0,14,56
1441773,59,124,2704,292.03,290.03,0,0,14,56
1212189,59,126,2577,292.03,290.03,0,0,14,56
1315662,59,26,2704,292.03,290.03,0,0,14,56
1102459,59,72,2704,292.03,290.03,0,0,14,56
1035462,60,29,1525,291.03,290.03,0,0,14,60
1187226,62,124,2640,291.03,290.03,0,0,14,60
1450853,62,99,2704,291.03,290.03,0,0,14,60
1080176,62,162,2704,291.03,290.03,0,0,14,60
1111067,62,51,2704,290.03,290.03,0,0,14,60
1204447,63,55,1754,291.03,290.03,0,0,14,60
1292038,63,91,1878,292.03,290.03,0,0,14,60
1165108,64,91,1878,292.03,290.03,0,0,14,64
1311354,64,101,2577,290.03,290.03,0,0,14,64
1214084,66,14,2640,291.03,290.03,0,0,14,64
1060186,67,41,2640,292.03,290.03,0,0,14,64
1436618,68,55,2704,291.03,290.03,0,0,14,68
1243192,68,149,1525,292.03,290.03,0,0,14,68
1116308,69,149,2704,290.03,290.03,0,0,14,68
1351117,69,41,2704,291.03,290.03,0,0,14,68
1068804,70,162,1525,292.03,290.03,0,0,14,68
1376711,70,113,1525,291.03,290.03,0,0,14,68
1129335,71,91,1525,292.03,290.03,0,0,14,68
1309773,71,88,1525,290.03,290.03,0,0,14,68
1242998,73,41,2704,244.5,290.03,0,0,14,72
1473489,74,14,2704,242.5,290.03,0,0,14,72
1378938,75,41,1878,292.03,290.03,0,0,14,72
1010415,76,39,1525,242.5,290.03,0,0,14,76
1015580,77,55,1525,292.03,290.03,0,0,14,76
1021279,78,162,2704,290.03,290.03,0,0,14,76
1047408,80,101,2640,291.03,290.03,0,0,14,80
1032695,82,92,1525,243.53,290.03,0,0,14,80
1435062,82,58,1525,243.53,290.03,0,0,14,80
1471938,82,86,2577,290.03,290.03,0,0,14,80
1483816,83,93,1525,292.03,290.03,0,0,14,80
1024356,83,124,2640,291.03,290.03,0,0,14,80
1374325,83,26,2704,290.03,290.03,0,0,14,80
1300449,84,86,2704,291.03,290.03,0,0,14,84
1478481,85,58,1525,243.5,290.03,0,0,14,84
1423445,85,101,1525,244.5,290.03,0,0,14,84
1219648,85,86,1525,242.5,290.03,0,0,14,84
1128236,88,186,1525,242.5,290.03,0,0,14,88
1107488,88,91,2704,243.5,290.03,0,0,14,88
1432372,88,157,1525,242.5,290.03,0,0,14,88
1479451,89,101,2704,292.03,290.03,0,0,14,88
1017045,89,80,2704,291.03,290.03,0,0,14,88
1148672,92,57,1525,292.03,290.03,0,0,14,92
1452363,94,74,2704,291.03,290.03,0,0,14,92
1316784,94,77,2704,291.03,290.03,0,0,14,92
1181685,95,83,1525,291.03,290.03,0,0,14,92
1372135,96,14,2577,292.03,290.03,0,0,14,96
1224777,97,91,2704,242.53,290.03,0,0,14,96
1035131,97,27,2577,290.03,290.03,0,0,14,96
1259723,97,53,2640,292.03,290.03,0,0,14,96
1037685,97,39,1525,241.53,290.03,0,0,14,96
1193540,98,92,1525,242.53,290.03,0,0,14,96
1435305,98,26,1525,242.53,290.03,0,0,14,96
1215443,99,72,2704,291.03,290.03,0,0,14,96
1145689,99,102,1525,291.03,290.03,0,0,14,96
1346585,100,57,2704,290.03,290.03,0,0,14,100
1450944,100,139,1525,290.03,290.03,0,0,14,100
1287074,101,57,2704,291.03,290.03,0,0,14,100
1107169,101,94,1525,292.03,290.03,0,0,14,100
1294348,101,58,1525,291.03,290.03,0,0,14,100
1024987,102,55,1525,291.03,290.03,0,0,14,100
1186592,102,26,1525,290.03,290.03,0,0,14,100
1146516,103,124,2704,291.03,290.03,0,0,14,100
1447863,104,55,1525,242.5,290.03,0,0,14,104
1455659,105,55,1525,290.03,290.03,0,0,14,104
1457099,106,106,1525,261.93,290.03,0,0,14,104
1315799,106,53,1878,292.03,290.03,0,0,14,104
1044071,106,72,2577,291.03,290.03,0,0,14,104
1480543,108,55,1525,261.93,290.03,0,0,14,108
1324798,109,41,2704,261.93,290.03,0,0,14,108
1410973,109,86,1525,262.93,290.03,0,0,14,108
1145679,111,14,2640,291.03,290.03,0,0,14,108
1139745,112,41,2640,292.03,290.03,0,0,14,112
1115286,116,74,1525,290.03,290.03,0,0,14,116
1008429,116,26,2704,290.03,290.03,0,0,14,116
1480039,117,27,1878,292.03,290.03,0,0,14,116
1141988,118,77,1525,291.03,290.03,0,0,14,116
1148231,119,58,1525,290.03,290.03,0,0,14,116
1092344,119,86,2577,292.03,290.03,0,0,14,116
1135671,120,149,2490,292.03,290.03,0,0,14,120
1297341,120,58,1525,290.03,290.03,0,0,14,120
1275516,121,139,2704,243.53,290.03,0,0,14,120
1198068,121,26,1525,243.53,290.03,0,0,14,120
1292690,121,113,2704,241.53,290.03,0,0,14,120
1465565,122,17,2577,292.03,290.03,0,0,14,120
1382478,122,29,1525,242.53,290.03,0,0,14,120
1257270,124,149,1525,258.08,290.03,0,0,14,124
1255976,125,72,1878,291.03,290.03,0,0,14,124
1187081,125,76,2640,292.03,290.03,0,0,14,124
1252412,126,124,1878,292.03,290.03,0,0,14,124
1470671,126,91,2640,290.03,290.03,0,0,14,124
1454921,126,80,2577,292.03,290.03,0,0,14,124
1254226,127,124,2577,290.03,290.03,0,0,14,124
1264021,127,86,2577,292.03,290.03,0,0,14,124
1208641,128,91,2640,291.03,290.03,0,0,14,128
1019089,128,41,2640,291.03,290.03,0,0,14,128
1357685,131,14,1878,292.03,290.03,0,0,14,128
1252664,1,186,1525,282.33,280.33,0,0,14,0
1314015,2,55,1525,244.5,280.33,0,0,14,0
1378412,2,72,2577,280.33,280.33,0,0,14,0
1182677,3,41,2577,244.5,280.33,0,0,14,0
1091214,5,149,1525,282.33,280.33,0,0,14,4
1481629,5,86,1878,241.53,280.33,0,0,14,4
1140323,11,157,2704,242.53,280.33,0,0,14,8
1069612,11,113,1525,243.53,280.33,0,0,14,8
1445569,12,55,2640,280.33,280.33,0,0,14,12
1340674,13,20,2577,281.33,280.33,0,0,14,12
1264844,13,92,2704,282.33,280.33,0,0,14,12
1163076,13,162,2704,280.33,280.33,0,0,14,12
1415485,13,58,1525,282.33,280.33,0,0,14,12
1103717,14,72,2577,281.33,280.33,0,0,14,12
1110116,15,39,1525,280.33,280.33,0,0,14,12
1040016,16,92,1525,281.33,280.33,0,0,14,16
1057880,17,92,1525,280.33,280.33,0,0,14,16
1017164,17,92,2704,281.33,280.33,0,0,14,16
1070913,18,149,1525,280.33,280.33,0,0,14,16
1494816,19,94,1525,281.33,280.33,0,0,14,16
1052138,19,102,2704,282.33,280.33,0,0,14,16
1242331,20,124,2640,280.33,280.33,0,0,14,20
1361777,20,20,2577,281.33,280.33,0,0,14,20
1246070,20,92,2704,280.33,280.33,0,0,14,20
1353274,21,92,2704,280.33,280.33,0,0,14,20
1027141,21,41,2577,280.33,280.33,0,0,14,20
1096267,21,59,1878,280.33,280.33,0,0,14,20
1230433,21,86,2577,281.33,280.33,0,0,14,20
1016569,24,26,2577,282.33,280.33,0,0,14,24
1226149,24,72,1878,280.33,280.33,0,0,14,24
1323673,25,94,2577,281.33,280.33,0,0,14,24
1189231,25,77,2577,282.33,280.33,0,0,14,24
1261581,26,94,1878,282.33,280.33,0,0,14,24
1474382,27,99,2640,282.33,280.33,0,0,14,24
1178085,27,72,1878,280.33,280.33,0,0,14,24
1072106,29,77,1878,281.33,280.33,0,0,14,28
1068552,29,39,1878,281.33,280.33,0,0,14,28
1118470,31,126,1878,282.33,280.33,0,0,14,28
1398060,34,26,2577,282.33,280.33,0,0,14,32
1219021,34,26,2640,280.33,280.33,0,0,14,32
1062638,34,77,2640,280.33,280.33,0,0,14,32
1271560,34,41,2640,282.33,280.33,0,0,14,32
1493071,35,139,2640,282.33,280.33,0,0,14,32
1314774,35,29,2577,282.33,280.33,0,0,14,32
1249398,35,80,2577,280.33,280.33,0,0,14,32
1285439,36,126,2577,282.33,280.33,0,0,14,36
1453413,36,139,1878,282.33,280.33,0,0,14,36
1150806,36,26,2577,281.33,280.33,0,0,14,36
1421912,37,101,1878,281.33,280.33,0,0,14,36
1236132,38,106,2577,282.33,280.33,0,0,14,36
1148649,39,26,2640,280.33,280.33,0,0,14,36
1336631,39,76,1878,280.33,280.33,0,0,14,36
1031753,39,23,2640,282.33,280.33,0,0,14,36
1055631,40,153,1878,282.33,280.33,0,0,14,40
1443830,41,57,2640,280.33,280.33,0,0,14,40
1399705,41,73,2577,282.33,280.33,0,0,14,40
1092302,42,39,2577,280.33,280.33,0,0,14,40
1440780,46,109,1878,281.33,280.33,0,0,14,44
1388414,46,91,1878,280.33,280.33,0,0,14,44
1184898,46,139,2640,281.33,280.33,0,0,14,44
1478143,47,126,2577,280.33,280.33,0,0,14,44
1371565,47,104,2577,281.33,280.33,0,0,14,44
1225336,47,110,2577,282.33,280.33,0,0,14,44
1014916,48,162,2640,282.33,280.33,0,0,14,48
1493286,48,64,2577,281.33,280.33,0,0,14,48
1221398,48,80,1878,281.33,280.33,0,0,14,48
1270700,51,57,2577,282.33,280.33,0,0,14,48
1125838,51,81,2577,282.33,280.33,0,0,14,48
1148607,51,41,2640,282.33,280.33,0,0,14,48
1079630,53,99,1878,280.33,280.33,0,0,14,52
1423608,53,80,2640,281.33,280.33,0,0,14,52
1419119,54,104,2577,280.33,280.33,0,0,14,52
1397847,54,88,2577,282.33,280.33,0,0,14,52
1377464,55,162,1878,282.33,280.33,0,0,14,52
1138715,55,76,1878,280.33,280.33,0,0,14,52
1020253,55,101,2640,282.33,280.33,0,0,14,52
1323001,57,92,2640,282.33,280.33,0,0,14,56
1486586,62,92,1878,282.33,280.33,0,0,14,60
1471272,63,88,2577,282.33,280.33,0,0,14,60
1074756,66,92,1878,280.33,280.33,0,0,14,64
1063122,67,57,1878,282.33,280.33,0,0,14,64
1497324,68,102,1878,281.33,280.33,0,0,14,68
1050817,70,162,2640,280.33,280.33,0,0,14,68
1438428,73,162,1878,281.33,280.33,0,0,14,72
1334194,73,77,2577,280.33,280.33,0,0,14,72
1401647,78,92,2640,281.33,280.33,0,0,14,76
1016287,78,139,2640,280.33,280.33,0,0,14,76
1174678,78,26,2577,280.33,280.33,0,0,14,76
1067237,78,29,1878,280.33,280.33,0,0,14,76
1190597,81,162,1878,280.33,280.33,0,0,14,80
1122158,82,92,1878,282.33,280.33,0,0,14,80
1191529,82,113,2577,282.33,280.33,0,0,14,80
1322528,82,102,1878,280.33,280.33,0,0,14,80
1103722,83,113,2577,280.33,280.33,0,0,14,80
1228543,84,92,2640,282.33,280.33,0,0,14,84
1473977,84,113,1878,282.33,280.33,0,0,14,84
1335355,88,88,2577,282.33,280.33,0,0,14,88
1109521,92,26,2640,280.33,280.33,0,0,14,92
1366265,92,29,1878,282.33,280.33,0,0,14,92
1499379,96,113,1878,280.33,280.33,0,0,14,96
1343419,98,113,2577,280.33,280.33,0,0,14,96
1380561,100,94,2640,282.33,280.33,0,0,14,100
1220269,102,81,2577,282.33,280.33,0,0,14,100
1219226,104,92,2640,281.33,280.33,0,0,14,104
1350060,106,81,2577,281.33,280.33,0,0,14,104
1041192,110,57,1878,211.46,280.33,0,0,14,108
1246723,111,93,2577,280.33,280.33,0,0,14,108
1252108,111,29,2640,281.33,280.33,0,0,14,108
1055760,111,88,2640,281.33,280.33,0,0,14,108
1450097,112,162,2640,281.33,280.33,0,0,14,112
1192854,112,65,2577,282.33,280.33,0,0,14,112
1034317,112,39,2577,281.33,280.33,0,0,14,112
1162381,112,102,1878,282.33,280.33,0,0,14,112
1379011,113,29,2577,281.33,280.33,0,0,14,112
1388912,114,102,2640,280.33,280.33,0,0,14,112
1296269,115,139,1878,282.33,280.33,0,0,14,112
1311880,118,29,2640,281.33,280.33,0,0,14,116
1499701,118,58,1878,280.33,280.33,0,0,14,116
1046392,119,92,2640,281.33,280.33,0,0,14,116
1184420,120,161,2577,281.33,280.33,0,0,14,120
1065603,121,162,2640,282.33,280.33,0,0,14,120
1495748,121,139,2640,282.33,280.33,0,0,14,120
1357135,122,57,1878,281.33,280.33,0,0,14,120
1281046,122,162,1878,281.33,280.33,0,0,14,120
1115356,123,162,1878,241.53,280.33,0,0,14,120
1304606,127,57,2640,280.33,280.33,0,0,14,124
1247680,127,102,1878,282.33,280.33,0,0,14,124
1039906,128,186,2577,282.33,280.33,0,0,14,128
1472753,129,94,1878,282.33,280.33,0,0,14,128
1101380,129,162,2640,282.33,280.33,0,0,14,128
1125387,129,113,1878,280.33,280.33,0,0,14,128
1239228,129,102,1878,281.33,280.33,0,0,14,128
1065050,130,74,2577,282.33,280.33,0,0,14,128
1172251,11,55,1525,243.53,291.03,0,0,14,8
1307472,21,55,2704,291.03,291.03,0,0,14,20
1146274,25,55,1525,291.03,291.03,0,0,14,24
1428757,25,157,2704,290.03,291.03,0,0,14,24
1477260,25,101,1525,290.03,291.03,0,0,14,24
1050343,26,94,1525,291.03,291.03,0,0,14,24
1382900,26,129,1525,290.03,291.03,0,0,14,24
1218910,30,162,2704,290.03,291.03,0,0,14,28
1470873,30,77,2704,241.53,291.03,0,0,14,28
1470958,33,89,1525,290.03,291.03,0,0,14,32
1364769,34,94,2704,291.03,291.03,0,0,14,32
1068407,35,101,1525,242.53,291.03,0,0,14,32
1240076,37,106,1525,242.5,291.03,0,0,14,36
1093114,38,42,2704,243.5,291.03,0,0,14,36
1182029,39,177,1525,292.03,291.03,0,0,14,36
1246727,39,157,1525,292.03,291.03,0,0,14,36
1476356,39,77,1525,243.5,291.03,0,0,14,36
1006957,39,86,2704,291.03,291.03,0,0,14,36
1470878,40,162,2704,292.03,291.03,0,0,14,40
1403987,40,177,2704,291.03,291.03,0,0,14,40
1105595,41,39,1525,292.03,291.03,0,0,14,40
1465992,45,39,1525,243.53,291.03,0,0,14,44
1352802,47,58,2704,291.03,291.03,0,0,14,44
1420894,48,41,2704,292.03,291.03,0,0,14,48
1170285,48,102,1525,243.53,291.03,0,0,14,48
1029289,49,39,2704,291.03,291.03,0,0,14,48
1234057,50,26,2704,242.53,291.03,0,0,14,48
1389150,51,106,1525,291.03,291.03,0,0,14,48
1160579,52,94,1525,292.03,291.03,0,0,14,52
1012383,53,29,1525,290.03,291.03,0,0,14,52
1401522,53,41,1525,291.03,291.03,0,0,14,52
1046353,54,91,1525,290.03,291.03,0,0,14,52
1391731,55,94,1525,292.03,291.03,0,0,14,52
1423035,55,162,1525,290.03,291.03,0,0,14,52
1255797,55,113,1525,290.03,291.03,0,0,14,52
1076905,55,29,1525,291.03,291.03,0,0,14,52
1054379,55,77,2704,290.03,291.03,0,0,14,52
1175174,55,39,1525,291.03,291.03,0,0,14,52
1477121,58,55,2704,242.53,291.03,0,0,14,56
1305654,58,149,1525,242.53,291.03,0,0,14,56
1103265,58,17,2577,292.03,291.03,0,0,14,56
1007523,58,76,1878,290.03,291.03,0,0,14,56
1355424,59,55,1878,290.03,291.03,0,0,14,56
1485413,59,86,1878,292.03,291.03,0,0,14,56
1110320,62,93,2704,290.03,291.03,0,0,14,60
1177398,62,99,1878,291.03,291.03,0,0,14,60
1414403,62,92,2704,290.03,291.03,0,0,14,60
1055028,62,14,1525,292.03,291.03,0,0,14,60
1199699,62,72,1878,291.03,291.03,0,0,14,60
1063371,64,23,2577,291.03,291.03,0,0,14,64
1255704,66,99,1878,292.03,291.03,0,0,14,64
1339717,66,77,2704,291.03,291.03,0,0,14,64
1040077,66,58,1525,290.03,291.03,0,0,14,64
1172902,67,113,1525,290.03,291.03,0,0,14,64
1251840,68,94,1525,290.03,291.03,0,0,14,68
1135866,68,92,2704,291.03,291.03,0,0,14,68
1192978,69,186,1525,290.03,291.03,0,0,14,68
1232369,70,77,1525,292.03,291.03,0,0,14,68
1431623,71,41,2640,291.03,291.03,0,0,14,68
1317180,71,102,1525,291.03,291.03,0,0,14,68
1000633,73,91,2704,244.5,291.03,0,0,14,72
1239955,73,41,2640,292.03,291.03,0,0,14,72
1284707,73,101,2640,291.03,291.03,0,0,14,72
1021850,77,153,1878,291.03,291.03,0,0,14,76
1413307,78,86,2704,292.03,291.03,0,0,14,76
1431192,79,177,1525,290.03,291.03,0,0,14,76
1475806,79,113,2704,290.03,291.03,0,0,14,76
1117033,80,80,2704,242.53,291.03,0,0,14,80
1352542,82,162,1525,292.03,291.03,0,0,14,80
1082605,83,153,2640,290.03,291.03,0,0,14,80
1445912,83,80,2577,290.03,291.03,0,0,14,80
1222684,85,73,1525,242.5,291.03,0,0,14,84
1447268,85,39,1525,243.5,291.03,0,0,14,84
1363701,87,86,1525,242.5,291.03,0,0,14,84
1367339,89,124,2704,292.03,291.03,0,0,14,88
1485886,90,162,1525,290.03,291.03,0,0,14,88
1426952,90,177,2704,291.03,291.03,0,0,14,88
1036991,90,39,1525,292.03,291.03,0,0,14,88
1363141,91,39,1525,291.03,291.03,0,0,14,88
1460691,92,94,1525,290.03,291.03,0,0,14,92
1026347,93,41,1525,291.03,291.03,0,0,14,92
1324430,93,58,1525,291.03,291.03,0,0,14,92
