num_boletim,data_hora_boletim,numero_envolvido,condutor,codigo_severidade,desc_severidade,sexo,cinto_seguranca,Embreagues,Idade,nascimento,categoria_habilitacao,descricao_habilitacao,declaracao_obito,cod_severidade_antiga,especie_veiculo,pedestre,passageiro
"2018-011218656-001",2018-03-12 17:01:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"20/10/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-011345473-001",2018-03-09 02:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",56,"01/11/1961","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-011382995-001",2018-03-13 17:15:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",54,"13/04/1963","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-014517113-001",2018-04-01 22:19:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",50,"11/01/1968","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-014551631-001",2018-04-02 07:47:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"22/01/1997","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-014685435-001",2018-04-02 19:09:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",43,"29/11/1974","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-014685780-001",2018-04-02 19:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"28/11/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-004613245-001",2018-01-31 20:37:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"26/04/1983","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-004672479-001",2018-02-01 09:41:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",43,"15/08/1974","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-004691434-001",2018-02-01 11:06:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"01/12/1964","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-008181060-001",2018-02-22 19:48:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",19,"03/03/1998","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-008210609-001",2018-02-22 22:32:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"14/08/1990","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-008256413-001",2018-02-23 09:27:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",55,"04/03/1962","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-008323435-001",2018-02-23 16:04:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",26,"25/02/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-011403453-001",2018-03-13 18:26:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",55,"22/08/1962","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-011472810-001",2018-03-14 07:50:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",26,"00/00/0000","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-011482543-001",2018-03-14 08:10:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"00/00/0000","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-011494338-001",2018-03-13 12:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"00/00/0000","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-011536356-001",2018-03-14 13:46:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",35,"00/00/0000","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-011573508-001",2018-03-14 17:12:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",60,"00/00/0000","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-001646648-001",2018-01-12 11:59:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",86,"05/12/1931","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-001686797-001",2018-01-12 14:49:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",20,"28/09/1997","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-001692606-001",2018-01-12 08:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",26,"27/04/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-001780467-001",2018-01-13 08:37:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",58,"10/08/1959","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-004921147-001",2018-02-02 15:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"01/02/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-004935090-001",2018-02-02 19:14:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",47,"03/11/1970","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-008387239-001",2018-02-23 23:09:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",23,"28/01/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-008421038-001",2018-02-24 08:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"18/03/1983","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-008422606-001",2018-02-24 07:13:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"18/03/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-008422989-001",2018-02-24 08:42:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",49,"20/04/1968","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-008464215-001",2018-02-24 16:17:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"07/04/1990","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-008474490-001",2018-02-23 18:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",54,"28/01/1964","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-008487880-001",2018-02-24 17:35:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"29/04/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-011589620-001",2018-03-14 18:31:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",65,"00/00/0000","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-011653782-001",2018-03-15 07:19:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",54,"26/02/1964","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-011661660-001",2018-03-15 08:27:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",46,"11/09/1971","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-011691810-001",2018-03-15 07:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",28,"20/07/1989","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-011716828-001",2018-03-15 13:48:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"10/01/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-011723700-001",2018-03-15 15:12:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",22,"02/07/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-011769359-001",2018-03-15 18:53:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",47,"11/10/1970","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-001815797-001",2018-01-13 14:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",37,"11/03/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-001879612-001",2018-01-14 00:37:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"30/03/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-001887478-001",2018-01-14 01:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",47,"16/09/1970","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-001905233-001",2018-01-14 07:23:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",23,"25/07/1994","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-001913950-001",2018-01-14 09:41:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"20/06/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-001958290-001",2018-01-14 16:43:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",23,"02/04/1994","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-001977910-001",2018-01-14 22:17:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",49,"02/11/1968","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-005070770-001",2018-02-03 18:03:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",19,"09/03/1998","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-005076567-001",2018-02-03 20:16:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"05/12/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-005079179-001",2018-02-03 21:18:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"14/01/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-005196116-001",2018-02-04 21:18:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"23/10/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-005198510-001",2018-02-04 19:46:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"17/03/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-005229538-001",2018-02-05 06:52:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",65,"10/06/1952","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-008525411-001",2018-02-24 23:53:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",22,"31/01/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-008624874-001",2018-02-25 17:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",79,"13/07/1938","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-008676329-001",2018-02-26 07:42:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"08/08/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-008691775-001",2018-02-26 09:36:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"06/11/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-011808659-001",2018-03-15 23:31:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"26/08/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-011821883-001",2018-03-16 02:26:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"21/07/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-011895823-001",2018-03-16 14:01:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",59,"15/05/1958","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-011904280-001",2018-03-16 13:41:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",55,"13/10/1962","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-011936850-001",2018-03-16 17:45:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"03/10/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-002034630-001",2018-01-15 08:40:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"06/07/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-002116857-001",2018-01-15 17:53:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",51,"27/11/1966","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-005284356-001",2018-02-05 12:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",60,"25/10/1957","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-005317530-001",2018-02-05 15:44:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",68,"03/07/1949","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-005369928-001",2018-02-05 23:11:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"04/08/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-005400344-001",2018-02-06 08:27:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"22/07/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-005418374-001",2018-02-06 10:12:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",57,"22/05/1960","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-008769981-001",2018-02-26 15:40:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",93,"07/08/1924","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-008786829-001",2018-02-26 16:55:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",59,"12/05/1958","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-008792014-001",2018-02-26 17:23:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"18/11/1983","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-008913390-001",2018-02-27 10:22:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"22/05/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-011946673-001",2018-03-16 17:57:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",65,"07/11/1952","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012019997-001",2018-03-17 09:10:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",66,"19/04/1951","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012054300-001",2018-03-17 15:33:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",37,"29/06/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012059421-001",2018-03-17 12:45:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",41,"11/03/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012100614-001",2018-03-17 21:41:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"27/08/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012109487-001",2018-03-17 21:49:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"19/06/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-002207774-001",2018-01-16 11:13:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"14/09/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-002293879-001",2018-01-16 16:20:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",22,"25/05/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-002361553-001",2018-01-17 08:51:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",40,"07/10/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-002413066-001",2018-01-17 15:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"10/02/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-002439939-001",2018-01-17 18:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",37,"25/12/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-005499279-001",2018-02-06 17:48:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",61,"20/09/1956","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-005545373-001",2018-02-06 23:35:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",22,"13/04/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-005671142-001",2018-02-07 17:45:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"29/06/1983","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-008986680-001",2018-02-27 16:56:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",40,"13/07/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-008996539-001",2018-02-27 18:04:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",20,"18/12/1997","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-009009979-001",2018-02-27 20:15:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"09/11/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-009042994-001",2018-02-28 00:06:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"18/05/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-009069614-001",2018-02-28 07:46:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",43,"12/03/1974","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-009113384-001",2018-02-28 11:26:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",57,"30/10/1960","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-009144147-001",2018-02-28 13:51:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",36,"24/07/1981","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012137080-001",2018-03-18 03:56:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",35,"11/07/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012145411-001",2018-03-18 07:08:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",48,"29/01/1970","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012153223-001",2018-03-18 08:51:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",19,"13/08/1998","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012153277-001",2018-03-18 09:17:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",44,"25/07/1973","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-002484316-001",2018-01-17 23:43:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"03/06/1983","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-002508950-001",2018-01-18 07:36:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",59,"12/12/1958","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-002561515-001",2018-01-18 15:21:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"25/12/1983","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-005857308-001",2018-02-08 16:40:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",41,"30/03/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-009203030-001",2018-02-28 19:34:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",66,"02/08/1951","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
