CO_Number,Invoice_Number,Invoice_amount,Invoice_date,Commission_Amount,Discount_Amount,RM_Territory_Code,Distributor_ID,Exchange_Rate,Net Sales
172403,183355,0,2015-10-08 00:00:00.000,0,0,27,60620,0,0
172405,183420,0,2015-10-12 00:00:00.000,0,0,27,60620,0,0
172326,183310,0,2015-10-07 00:00:00.000,0,0,27,60800,0,0
172857,183745,0,2015-10-21 00:00:00.000,0,0,27,60620,0,0
172922,183876,0,2015-10-23 00:00:00.000,0,0,27,60520,0,0
173140,184196,0,2015-11-04 00:00:00.000,0,0,27,60800,0,0
173293,184325,0,2015-11-05 00:00:00.000,0,0,27,60520,0,0
173142,184185,0,2015-11-04 00:00:00.000,0,0,27,60880,0,0
173146,184183,0,2015-11-04 00:00:00.000,0,0,27,60620,0,0
173149,184252,0,2015-11-04 00:00:00.000,0,0,27,60520,0,0
173378,184411,0,2015-11-09 00:00:00.000,0,0,27,60520,0,0
173379,184412,0,2015-11-09 00:00:00.000,0,0,27,60520,0,0
173328,184410,0,2015-11-09 00:00:00.000,0,0,27,60520,0,0
181832,193368,0,2016-09-15 00:00:00.000,0,0,27,60520,0,0
181830,193395,0,2016-09-16 00:00:00.000,0,0,27,60880,0,0
181751,193285,0,2016-09-14 00:00:00.000,0,0,27,60620,0,0
181751,193606,0,2016-09-22 00:00:00.000,0,0,27,60620,0,0
181754,193170,0,2016-09-10 00:00:00.000,0,0,27,60880,0,0
181986,193059,0,2016-09-08 00:00:00.000,0,0,27,60880,0,0
181855,193369,0,2016-09-15 00:00:00.000,0,0,27,60520,0,0
181788,193367,0,2016-09-15 00:00:00.000,0,0,27,60520,0,0
181789,193339,0,2016-09-15 00:00:00.000,0,0,27,60620,0,0
182065,193471,0,2016-09-19 00:00:00.000,0,0,27,60620,0,0
182299,193608,0,2016-09-22 00:00:00.000,0,0,27,60880,0,0
182301,193607,0,2016-09-22 00:00:00.000,0,0,27,60620,0,0
182464,193524,0,2016-09-20 00:00:00.000,0,0,27,60530,0,0
182465,193878,0,2016-09-29 00:00:00.000,0,0,27,60530,0,0
182588,193610,0,2016-09-22 00:00:00.000,0,0,27,60880,0,0
182624,193706,0,2016-09-23 00:00:00.000,0,0,27,60520,0,0
180082,191515,0,2016-07-20 00:00:00.000,0,0,27,60520,0,0
180303,191850,0,2016-08-01 00:00:00.000,0,0,27,60620,0,0
180940,191992,0,2016-08-03 00:00:00.000,0,0,27,60520,0,0
181392,192845,0,2016-09-01 00:00:00.000,0,0,27,60520,0,0
181286,192575,0,2016-08-26 00:00:00.000,0,0,27,60620,0,0
183050,194176,0,2016-10-07 00:00:00.000,0,0,27,60520,0,0
183414,195028,0,2016-11-07 00:00:00.000,0,0,27,60530,0,0
183661,195334,0,2016-11-15 00:00:00.000,0,0,27,60620,0,0
179022,189961,0,2016-05-27 00:00:00.000,0,0,27,60520,0,0
179579,191196,0,2016-07-11 00:00:00.000,0,0,27,60880,0,0
179584,191195,0,2016-07-11 00:00:00.000,0,0,27,60620,0,0
179720,191215,0,2016-07-11 00:00:00.000,0,0,27,60520,0,0
180015,191325,0,2016-07-14 00:00:00.000,0,0,27,60620,0,0
180100,191131,0,2016-07-08 00:00:00.000,0,0,27,60250,0,0
180103,191216,0,2016-07-11 00:00:00.000,0,0,27,60520,0,0
178623,189534,0,2016-05-16 00:00:00.000,0,0,27,60880,0,0
178753,189916,0,2016-05-26 00:00:00.000,0,0,27,60520,0,0
178640,189620,0,2016-05-18 00:00:00.000,0,0,27,60880,0,0
178194,189194,0,2016-05-03 00:00:00.000,0,0,27,60620,0,0
178208,189195,0,2016-05-03 00:00:00.000,0,0,27,60620,0,0
178211,189327,0,2016-05-06 00:00:00.000,0,0,27,60620,0,0
177948,189068,0,2016-04-28 00:00:00.000,0,0,27,60620,0,0
177949,189069,0,2016-04-28 00:00:00.000,0,0,27,60880,0,0
175646,186676,0,2016-02-04 00:00:00.000,0,0,27,60520,0,0
176021,187064,0,2016-02-18 00:00:00.000,0,0,27,60520,0,0
175888,187063,0,2016-02-18 00:00:00.000,0,0,27,60520,0,0
176054,187035,0,2016-02-18 00:00:00.000,0,0,27,60880,0,0
175107,186136,0,2016-01-14 00:00:00.000,0,0,27,60880,0,0
175530,186589,0,2016-02-04 00:00:00.000,0,0,27,60620,0,0
177066,188211,0,2016-03-29 00:00:00.000,0,0,27,60520,0,0
177068,188287,0,2016-03-31 00:00:00.000,0,0,27,60620,0,0
176886,188123,0,2016-03-28 00:00:00.000,0,0,27,60620,0,0
176911,188183,0,2016-03-29 00:00:00.000,0,0,27,60880,0,0
176527,187708,0,2016-03-14 00:00:00.000,0,0,27,60880,0,0
176194,187590,0,2016-03-10 00:00:00.000,0,0,27,60880,0,0
176188,187589,0,2016-03-10 00:00:00.000,0,0,27,60880,0,0
176730,187668,0,2016-03-11 00:00:00.000,0,0,27,60520,0,0
176743,188320,0,2016-03-31 00:00:00.000,0,0,27,60520,0,0
176831,188124,0,2016-03-28 00:00:00.000,0,0,27,60880,0,0
186712,198493,0,2017-03-07 00:00:00.000,0,0,27,60530,0,0
186763,198510,0,2017-03-07 00:00:00.000,0,0,27,60520,0,0
186574,198249,0,2017-02-28 00:00:00.000,0,0,27,60830,0,0
186444,198049,0,2017-02-22 00:00:00.000,0,0,27,60620,0,0
186441,198509,0,2017-03-07 00:00:00.000,0,0,27,60520,0,0
186272,197971,0,2017-02-17 00:00:00.000,0,0,27,60830,0,0
186289,197452,0,2017-02-02 00:00:00.000,0,0,27,60880,0,0
185834,197298,0,2017-01-26 00:00:00.000,0,0,27,60520,0,0
185835,197299,0,2017-01-26 00:00:00.000,0,0,27,60520,0,0
185842,197111,0,2017-01-20 00:00:00.000,0,0,27,60530,0,0
185693,197768,0,2017-02-10 00:00:00.000,0,0,27,60530,0,0
184766,196355,0,2016-12-20 00:00:00.000,0,0,27,60620,0,0
184838,196168,0,2016-12-14 00:00:00.000,0,0,27,60880,0,0
185014,196317,0,2016-12-19 00:00:00.000,0,0,27,60620,0,0
185017,196318,0,2016-12-19 00:00:00.000,0,0,27,60880,0,0
184222,195670,0,2016-11-28 00:00:00.000,0,0,27,60830,0,0
184156,195300,0,2016-11-14 00:00:00.000,0,0,27,60530,0,0
184481,195567,0,2016-11-22 00:00:00.000,0,0,27,60620,0,0
184527,195722,0,2016-11-29 00:00:00.000,0,0,27,60830,0,0
187171,198745,0,2017-03-16 00:00:00.000,0,0,27,60830,0,0
187099,198321,0,2017-03-01 00:00:00.000,0,0,27,60520,0,0
188076,199386,0,2017-04-04 00:00:00.000,0,0,27,60830,0,0
187863,199372,0,2017-04-03 00:00:00.000,0,0,27,60530,0,0
187966,199215,0,2017-03-30 00:00:00.000,0,0,27,60530,0,0
188991,200634,0,2017-05-15 00:00:00.000,0,0,27,60530,0,0
188955,200573,0,2017-05-12 00:00:00.000,0,0,27,60620,0,0
189214,200815,0,2017-05-19 00:00:00.000,0,0,27,60830,0,0
191035,202518,0,2017-07-14 00:00:00.000,0,0,27,60530,0,0
191217,203253,0,2017-08-05 00:00:00.000,0,0,27,60830,0,0
191591,203592,0,2017-08-22 00:00:00.000,0,0,27,60530,0,0
191595,202863,0,2017-07-26 00:00:00.000,0,0,27,60520,0,0
191645,204216,0,2017-09-07 00:00:00.000,0,0,27,60830,0,0
191966,205318,0,2017-10-04 00:00:00.000,0,0,27,60520,0,0
191968,205336,0,2017-10-04 00:00:00.000,0,0,27,60830,0,0
189666,201367,0,2017-06-08 00:00:00.000,0,0,27,60530,0,0
190300,201723,0,2017-06-19 00:00:00.000,0,0,27,60830,0,0
190704,202218,0,2017-07-05 00:00:00.000,0,0,27,60830,0,0
193300,205459,0,2017-10-06 00:00:00.000,0,0,27,60830,0,0
192247,204120,0,2017-09-05 00:00:00.000,0,0,27,60520,0,0
193613,205032,0,2017-09-27 00:00:00.000,0,0,27,60530,0,0
193626,205507,0,2017-10-09 00:00:00.000,0,0,27,60530,0,0
193627,204820,0,2017-09-22 00:00:00.000,0,0,27,60530,0,0
193592,205506,0,2017-10-09 00:00:00.000,0,0,27,60530,0,0
194062,205734,0,2017-10-17 00:00:00.000,0,0,27,60530,0,0
193974,205573,0,2017-10-10 00:00:00.000,0,0,27,60520,0,0
193975,205574,0,2017-10-10 00:00:00.000,0,0,27,60520,0,0
193979,205904,0,2017-10-20 00:00:00.000,0,0,27,60530,0,0
193801,205130,0,2017-09-28 00:00:00.000,0,0,27,60520,0,0
194088,206014,0,2017-10-24 00:00:00.000,0,0,27,60830,0,0
194110,206009,0,2017-10-24 00:00:00.000,0,0,27,60620,0,0
202606,214709,0,2018-07-25 00:00:00.000,0,0,27,60830,0,0
202668,214772,0,2018-07-26 00:00:00.000,0,0,27,60830,0,0
202716,214773,0,2018-07-26 00:00:00.000,0,0,27,60830,0,0
202191,214111,0,2018-07-02 00:00:00.000,0,0,27,60830,0,0
201706,213852,0,2018-06-27 00:00:00.000,0,0,27,60830,0,0
201716,213295,0,2018-06-12 00:00:00.000,0,0,27,60530,0,0
201718,213915,0,2018-06-28 00:00:00.000,0,0,27,60530,0,0
201903,213916,0,2018-06-28 00:00:00.000,0,0,27,60530,0,0
201921,213924,0,2018-06-28 00:00:00.000,0,0,27,60830,0,0
201368,212986,0,2018-05-31 00:00:00.000,0,0,27,60520,0,0
201350,213507,0,2018-06-18 00:00:00.000,0,0,27,60620,0,0
201017,212919,0,2018-05-30 00:00:00.000,0,0,27,60830,0,0
200273,211897,0,2018-04-26 00:00:00.000,0,0,27,60520,0,0
203157,215122,0,2018-08-03 00:00:00.000,0,0,27,60830,0,0
203395,215224,0,2018-08-06 00:00:00.000,0,0,27,60830,0,0
203109,215120,0,2018-08-03 00:00:00.000,0,0,27,60830,0,0
203113,215121,0,2018-08-03 00:00:00.000,0,0,27,60830,0,0
203035,214621,0,2018-07-23 00:00:00.000,0,0,27,60830,0,0
203209,215123,0,2018-08-03 00:00:00.000,0,0,27,60830,0,0
203475,215225,0,2018-08-06 00:00:00.000,0,0,27,60830,0,0
203476,215126,0,2018-08-03 00:00:00.000,0,0,27,60830,0,0
203524,215152,0,2018-08-03 00:00:00.000,0,0,27,60520,0,0
203545,215241,0,2018-08-07 00:00:00.000,0,0,27,60530,0,0
203972,215981,0,2018-09-05 00:00:00.000,0,0,27,60830,0,0
203978,215978,0,2018-09-05 00:00:00.000,0,0,27,60620,0,0
195752,207761,0,2017-12-13 00:00:00.000,0,0,27,60530,0,0
195482,207511,0,2017-12-06 00:00:00.000,0,0,27,60530,0,0
195011,206363,0,2017-11-06 00:00:00.000,0,0,27,60520,0,0
194894,206960,0,2017-11-20 00:00:00.000,0,0,27,60830,0,0
195388,207445,0,2017-12-04 00:00:00.000,0,0,27,60830,0,0
196645,208420,0,2018-01-02 00:00:00.000,0,0,27,60520,0,0
196709,208622,0,2018-01-11 00:00:00.000,0,0,27,60620,0,0
196127,208146,0,2017-12-21 00:00:00.000,0,0,27,60520,0,0
196334,207857,0,2017-12-14 00:00:00.000,0,0,27,60520,0,0
196373,208057,0,2017-12-20 00:00:00.000,0,0,27,60830,0,0
197401,209418,0,2018-02-05 00:00:00.000,0,0,27,60520,0,0
197267,209407,0,2018-02-05 00:00:00.000,0,0,27,60830,0,0
197036,209113,0,2018-01-26 00:00:00.000,0,0,27,60530,0,0
199628,211963,0,2018-04-30 00:00:00.000,0,0,27,60830,0,0
199310,210982,0,2018-03-27 00:00:00.000,0,0,27,60830,0,0
198420,210246,0,2018-03-06 00:00:00.000,0,0,27,60530,0,0
198163,209775,0,2018-02-16 00:00:00.000,0,0,27,60530,0,0
198259,210052,0,2018-02-27 00:00:00.000,0,0,27,60830,0,0
198264,210100,0,2018-02-28 00:00:00.000,0,0,27,60830,0,0
198266,210101,0,2018-02-28 00:00:00.000,0,0,27,60830,0,0
197893,209750,0,2018-02-15 00:00:00.000,0,0,27,60520,0,0
197895,209945,0,2018-02-22 00:00:00.000,0,0,27,60520,0,0
197763,209691,0,2018-02-14 00:00:00.000,0,0,27,60830,0,0
198066,209967,0,2018-02-23 00:00:00.000,0,0,27,60530,0,0
207888,219796,0,2018-12-26 00:00:00.000,0,0,27,60830,0,0
208001,219923,0,2019-01-02 00:00:00.000,0,0,27,60830,0,0
207745,219795,0,2018-12-26 00:00:00.000,0,0,27,60830,0,0
207818,219744,0,2018-12-21 00:00:00.000,0,0,27,60830,0,0
207118,219298,0,2018-12-10 00:00:00.000,0,0,27,60830,0,0
207184,219343,0,2018-12-11 00:00:00.000,0,0,27,60830,0,0
207514,219249,0,2018-12-07 00:00:00.000,0,0,27,60530,0,0
208226,220553,0,2019-01-24 00:00:00.000,0,0,27,60830,0,0
208325,220554,0,2019-01-24 00:00:00.000,0,0,27,60830,0,0
205830,217505,0,2018-10-12 00:00:00.000,0,0,27,60520,0,0
205844,217938,0,2018-10-26 00:00:00.000,0,0,27,60520,0,0
205943,217899,0,2018-10-26 00:00:00.000,0,0,27,60530,0,0
206068,218146,0,2018-11-05 00:00:00.000,0,0,27,60830,0,0
206105,218147,0,2018-11-05 00:00:00.000,0,0,27,60830,0,0
205507,217748,0,2018-10-22 00:00:00.000,0,0,27,60830,0,0
205658,217306,0,2018-10-09 00:00:00.000,0,0,27,60530,0,0
206203,218290,0,2018-11-08 00:00:00.000,0,0,27,60520,0,0
206204,218291,0,2018-11-08 00:00:00.000,0,0,27,60520,0,0
206205,218292,0,2018-11-08 00:00:00.000,0,0,27,60520,0,0
206205,218692,0,2018-11-19 00:00:00.000,0,0,27,60520,0,0
206340,218551,0,2018-11-15 00:00:00.000,0,0,27,60620,0,0
206522,218450,0,2018-11-13 00:00:00.000,0,0,27,60530,0,0
206559,218722,0,2018-11-20 00:00:00.000,0,0,27,60830,0,0
206723,218840,0,2018-11-26 00:00:00.000,0,0,27,60520,0,0
206728,218830,0,2018-11-26 00:00:00.000,0,0,27,60830,0,0
204789,217067,0,2018-10-01 00:00:00.000,0,0,27,60530,0,0
205059,217265,0,2018-10-08 00:00:00.000,0,0,27,60620,0,0
204646,216568,0,2018-09-19 00:00:00.000,0,0,27,60830,0,0
173696,184729,0,2015-11-18 00:00:00.000,0,0,27,60250,0,0
173613,184679,0,2015-11-17 00:00:00.000,0,0,27,60250,0,0
173666,184727,0,2015-11-18 00:00:00.000,0,0,27,60250,0,0
173667,184728,0,2015-11-18 00:00:00.000,0,0,27,60250,0,0
174774,185961,0,2016-01-07 00:00:00.000,0,0,27,60250,0,0
174322,185414,0,2015-12-14 00:00:00.000,0,0,27,60250,0,0
172588,183531,0,2015-10-14 00:00:00.000,0,0,27,60250,0,0
172232,183174,0,2015-10-01 00:00:00.000,0,0,27,60250,0,0
173291,184414,0,2015-11-09 00:00:00.000,0,0,27,60250,0,0
173292,184267,0,2015-11-04 00:00:00.000,0,0,27,60250,0,0
181591,192488,0,2016-08-24 00:00:00.000,0,0,27,60250,0,0
181591,192548,0,2016-08-25 00:00:00.000,0,0,27,60250,0,0
182365,193372,0,2016-09-15 00:00:00.000,0,0,27,60250,0,0
182682,194002,0,2016-09-30 00:00:00.000,0,0,27,60250,0,0
182756,194003,0,2016-09-30 00:00:00.000,0,0,27,60250,0,0
182757,194004,0,2016-09-30 00:00:00.000,0,0,27,60250,0,0
180228,191607,0,2016-07-22 00:00:00.000,0,0,27,60250,0,0
180871,192379,0,2016-08-22 00:00:00.000,0,0,27,60250,0,0
180874,192380,0,2016-08-22 00:00:00.000,0,0,27,60250,0,0
181307,192636,0,2016-08-26 00:00:00.000,0,0,27,60250,0,0
181304,192342,0,2016-08-12 00:00:00.000,0,0,27,60250,0,0
182926,194298,0,2016-10-12 00:00:00.000,0,0,27,60250,0,0
183048,194134,0,2016-10-06 00:00:00.000,0,0,27,60250,0,0
183834,195558,0,2016-11-21 00:00:00.000,0,0,27,60250,0,0
179339,190768,0,2016-06-23 00:00:00.000,0,0,27,60250,0,0
179346,190368,0,2016-06-10 00:00:00.000,0,0,27,60250,0,0
179695,191112,0,2016-07-07 00:00:00.000,0,0,27,60250,0,0
179716,191113,0,2016-07-07 00:00:00.000,0,0,27,60250,0,0
179717,191114,0,2016-07-07 00:00:00.000,0,0,27,60250,0,0
179767,191219,0,2016-07-11 00:00:00.000,0,0,27,60250,0,0
178390,189440,0,2016-05-11 00:00:00.000,0,0,27,60250,0,0
178763,189739,0,2016-05-20 00:00:00.000,0,0,27,60250,0,0
177357,189608,0,2016-05-17 00:00:00.000,0,0,27,60250,0,0
177352,188425,0,2016-04-02 00:00:00.000,0,0,27,60250,0,0
176885,188167,0,2016-03-28 00:00:00.000,0,0,27,60250,0,0
176314,187271,0,2016-02-26 00:00:00.000,0,0,27,60250,0,0
176319,187623,0,2016-03-10 00:00:00.000,0,0,27,60250,0,0
176189,187622,0,2016-03-10 00:00:00.000,0,0,27,60250,0,0
176694,187908,0,2016-03-18 00:00:00.000,0,0,27,60250,0,0
186816,198478,0,2017-03-06 00:00:00.000,0,0,27,60250,0,0
186467,197797,0,2017-02-10 00:00:00.000,0,0,27,60250,0,0
186468,198127,0,2017-02-23 00:00:00.000,0,0,27,60250,0,0
186409,198082,0,2017-02-22 00:00:00.000,0,0,27,60250,0,0
186435,197649,0,2017-02-07 00:00:00.000,0,0,27,60250,0,0
186203,197940,0,2017-02-16 00:00:00.000,0,0,27,60250,0,0
186015,197217,0,2017-01-24 00:00:00.000,0,0,27,60250,0,0
185028,196307,0,2016-12-16 00:00:00.000,0,0,27,60250,0,0
185403,196697,0,2017-01-04 00:00:00.000,0,0,27,60250,0,0
184453,195696,0,2016-11-28 00:00:00.000,0,0,27,60250,0,0
184454,195742,0,2016-11-29 00:00:00.000,0,0,27,60250,0,0
184624,196199,0,2016-12-14 00:00:00.000,0,0,27,60250,0,0
184464,196198,0,2016-12-14 00:00:00.000,0,0,27,60250,0,0
184467,195697,0,2016-11-28 00:00:00.000,0,0,27,60250,0,0
184528,195743,0,2016-11-29 00:00:00.000,0,0,27,60250,0,0
184529,195744,0,2016-11-29 00:00:00.000,0,0,27,60250,0,0
187154,198479,0,2017-03-06 00:00:00.000,0,0,27,60250,0,0
187021,198608,0,2017-03-09 00:00:00.000,0,0,27,60250,0,0
186990,198607,0,2017-03-09 00:00:00.000,0,0,27,60250,0,0
187669,199380,0,2017-04-03 00:00:00.000,0,0,27,60250,0,0
187670,199381,0,2017-04-03 00:00:00.000,0,0,27,60250,0,0
187719,199382,0,2017-04-03 00:00:00.000,0,0,27,60250,0,0
187720,199383,0,2017-04-03 00:00:00.000,0,0,27,60250,0,0
188921,200624,0,2017-05-12 00:00:00.000,0,0,27,60250,0,0
189219,200844,0,2017-05-19 00:00:00.000,0,0,27,60250,0,0
189330,201048,0,2017-05-26 00:00:00.000,0,0,27,60250,0,0
189273,201047,0,2017-05-26 00:00:00.000,0,0,27,60250,0,0
188336,199876,0,2017-04-20 00:00:00.000,0,0,27,60250,0,0
188767,200415,0,2017-05-08 00:00:00.000,0,0,27,60250,0,0
188768,200416,0,2017-05-08 00:00:00.000,0,0,27,60250,0,0
191225,204125,0,2017-09-05 00:00:00.000,0,0,27,60250,0,0
191594,202870,0,2017-07-26 00:00:00.000,0,0,27,60250,0,0
191841,205294,0,2017-10-02 00:00:00.000,0,0,27,60250,0,0
191842,205069,0,2017-09-27 00:00:00.000,0,0,27,60250,0,0
189663,200986,0,2017-05-25 00:00:00.000,0,0,27,60250,0,0
189664,201405,0,2017-06-08 00:00:00.000,0,0,27,60250,0,0
189784,201555,0,2017-06-13 00:00:00.000,0,0,27,60250,0,0
190412,201743,0,2017-06-19 00:00:00.000,0,0,27,60250,0,0
192863,204622,0,2017-09-18 00:00:00.000,0,0,27,60250,0,0
193084,204625,0,2017-09-18 00:00:00.000,0,0,27,60250,0,0
192789,204959,0,2017-09-25 00:00:00.000,0,0,27,60250,0,0
202549,214796,0,2018-07-26 00:00:00.000,0,0,27,60250,0,0
202760,214741,0,2018-07-25 00:00:00.000,0,0,27,60250,0,0
202817,214742,0,2018-07-25 00:00:00.000,0,0,27,60250,0,0
203019,215037,0,2018-08-01 00:00:00.000,0,0,27,60250,0,0
202140,214124,0,2018-07-02 00:00:00.000,0,0,27,60250,0,0
201660,213894,0,2018-06-27 00:00:00.000,0,0,27,60250,0,0
201884,213493,0,2018-06-15 00:00:00.000,0,0,27,60250,0,0
201824,213969,0,2018-06-28 00:00:00.000,0,0,27,60250,0,0
201217,212860,0,2018-05-25 00:00:00.000,0,0,27,60250,0,0
201236,213092,0,2018-06-04 00:00:00.000,0,0,27,60250,0,0
201139,213090,0,2018-06-04 00:00:00.000,0,0,27,60250,0,0
201140,213091,0,2018-06-04 00:00:00.000,0,0,27,60250,0,0
200635,212279,0,2018-05-09 00:00:00.000,0,0,27,60250,0,0
200764,212382,0,2018-05-11 00:00:00.000,0,0,27,60250,0,0
200805,212546,0,2018-05-17 00:00:00.000,0,0,27,60250,0,0
200806,212547,0,2018-05-17 00:00:00.000,0,0,27,60250,0,0
200200,211834,0,2018-04-24 00:00:00.000,0,0,27,60250,0,0
203394,215236,0,2018-08-06 00:00:00.000,0,0,27,60250,0,0
203326,214969,0,2018-07-31 00:00:00.000,0,0,27,60250,0,0
203337,215235,0,2018-08-06 00:00:00.000,0,0,27,60250,0,0
203966,215969,0,2018-09-04 00:00:00.000,0,0,27,60250,0,0
203967,215970,0,2018-09-04 00:00:00.000,0,0,27,60250,0,0
195991,207587,0,2017-12-07 00:00:00.000,0,0,27,60250,0,0
195817,207954,0,2017-12-15 00:00:00.000,0,0,27,60250,0,0
195375,207294,0,2017-11-29 00:00:00.000,0,0,27,60250,0,0
194887,206875,0,2017-11-16 00:00:00.000,0,0,27,60250,0,0
195223,207233,0,2017-11-28 00:00:00.000,0,0,27,60250,0,0
195146,207231,0,2017-11-28 00:00:00.000,0,0,27,60250,0,0
195147,207232,0,2017-11-28 00:00:00.000,0,0,27,60250,0,0
196445,208422,0,2018-01-02 00:00:00.000,0,0,27,60250,0,0
196119,208150,0,2017-12-21 00:00:00.000,0,0,27,60250,0,0
197409,209549,0,2018-02-08 00:00:00.000,0,0,27,60250,0,0
196877,208873,0,2018-01-17 00:00:00.000,0,0,27,60250,0,0
196891,208874,0,2018-01-17 00:00:00.000,0,0,27,60250,0,0
196824,208872,0,2018-01-17 00:00:00.000,0,0,27,60250,0,0
197035,208990,0,2018-01-22 00:00:00.000,0,0,27,60250,0,0
199577,211608,0,2018-04-17 00:00:00.000,0,0,27,60250,0,0
199741,211777,0,2018-04-23 00:00:00.000,0,0,27,60250,0,0
199753,211778,0,2018-04-23 00:00:00.000,0,0,27,60250,0,0
199287,211016,0,2018-03-27 00:00:00.000,0,0,27,60250,0,0
199416,211570,0,2018-04-16 00:00:00.000,0,0,27,60250,0,0
199388,211324,0,2018-04-06 00:00:00.000,0,0,27,60250,0,0
199377,211534,0,2018-04-13 00:00:00.000,0,0,27,60250,0,0
199036,210773,0,2018-03-20 00:00:00.000,0,0,27,60250,0,0
198884,210772,0,2018-03-20 00:00:00.000,0,0,27,60250,0,0
198906,210496,0,2018-03-13 00:00:00.000,0,0,27,60250,0,0
198564,210255,0,2018-03-06 00:00:00.000,0,0,27,60250,0,0
198565,210256,0,2018-03-06 00:00:00.000,0,0,27,60250,0,0
198674,210545,0,2018-03-14 00:00:00.000,0,0,27,60250,0,0
198772,210495,0,2018-03-13 00:00:00.000,0,0,27,60250,0,0
197521,209488,0,2018-02-07 00:00:00.000,0,0,27,60250,0,0
197522,209489,0,2018-02-07 00:00:00.000,0,0,27,60250,0,0
197535,209491,0,2018-02-07 00:00:00.000,0,0,27,60250,0,0
197894,209947,0,2018-02-22 00:00:00.000,0,0,27,60250,0,0
197765,209855,0,2018-02-20 00:00:00.000,0,0,27,60250,0,0
207875,219813,0,2018-12-26 00:00:00.000,0,0,27,60250,0,0
207879,219814,0,2018-12-26 00:00:00.000,0,0,27,60250,0,0
207739,219778,0,2018-12-21 00:00:00.000,0,0,27,60250,0,0
207790,219780,0,2018-12-21 00:00:00.000,0,0,27,60250,0,0
207591,219606,0,2018-12-18 00:00:00.000,0,0,27,60250,0,0
207087,219321,0,2018-12-10 00:00:00.000,0,0,27,60250,0,0
206963,218706,0,2018-11-19 00:00:00.000,0,0,27,60250,0,0
206878,218882,0,2018-11-27 00:00:00.000,0,0,27,60250,0,0
206842,218846,0,2018-11-26 00:00:00.000,0,0,27,60250,0,0
207392,219164,0,2018-12-05 00:00:00.000,0,0,27,60250,0,0
207443,219551,0,2018-12-17 00:00:00.000,0,0,27,60250,0,0
207451,219552,0,2018-12-17 00:00:00.000,0,0,27,60250,0,0
207225,219549,0,2018-12-17 00:00:00.000,0,0,27,60250,0,0
207281,219550,0,2018-12-17 00:00:00.000,0,0,27,60250,0,0
207286,219059,0,2018-11-30 00:00:00.000,0,0,27,60250,0,0
208771,220587,0,2019-01-24 00:00:00.000,0,0,27,60250,0,0
208238,220101,0,2019-01-09 00:00:00.000,0,0,27,60250,0,0
205906,217947,0,2018-10-26 00:00:00.000,0,0,27,60250,0,0
206013,218118,0,2018-10-31 00:00:00.000,0,0,27,60250,0,0
205659,217774,0,2018-10-22 00:00:00.000,0,0,27,60250,0,0
205715,217845,0,2018-10-24 00:00:00.000,0,0,27,60250,0,0
205720,217846,0,2018-10-24 00:00:00.000,0,0,27,60250,0,0
206195,218301,0,2018-11-08 00:00:00.000,0,0,27,60250,0,0
206398,218702,0,2018-11-19 00:00:00.000,0,0,27,60250,0,0
206602,218814,0,2018-11-21 00:00:00.000,0,0,27,60250,0,0
206604,218593,0,2018-11-15 00:00:00.000,0,0,27,60250,0,0
205182,217512,0,2018-10-12 00:00:00.000,0,0,27,60250,0,0
204869,216834,0,2018-09-25 00:00:00.000,0,0,27,60250,0,0
204872,217085,0,2018-10-01 00:00:00.000,0,0,27,60250,0,0
204636,216833,0,2018-09-25 00:00:00.000,0,0,27,60250,0,0
204341,216221,0,2018-09-10 00:00:00.000,0,0,27,60250,0,0
204248,215759,0,2018-08-28 00:00:00.000,0,0,27,60250,0,0
172097,183104,0,2015-10-01 00:00:00.000,0,0,27,60790,0,0
169890,180978,0,2015-07-30 00:00:00.000,0,0,27,60790,0,0
169892,180979,0,2015-07-30 00:00:00.000,0,0,27,60790,0,0
170000,180802,0,2015-07-23 00:00:00.000,0,0,27,60790,0,0
169742,180977,0,2015-07-30 00:00:00.000,0,0,27,60790,0,0
170442,181476,0,2015-08-20 00:00:00.000,0,0,27,60790,0,0
170321,181323,0,2015-08-17 00:00:00.000,0,0,27,60790,0,0
170092,180980,0,2015-07-30 00:00:00.000,0,0,27,60790,0,0
171553,182937,0,2015-09-25 00:00:00.000,0,0,27,60790,0,0
171941,182752,0,2015-09-22 00:00:00.000,0,0,27,60790,0,0
171895,183101,0,2015-10-01 00:00:00.000,0,0,27,60790,0,0
170831,182099,0,2015-09-03 00:00:00.000,0,0,27,60790,0,0
170833,182100,0,2015-09-03 00:00:00.000,0,0,27,60790,0,0
171271,182437,0,2015-09-14 00:00:00.000,0,0,27,60790,0,0
171182,182168,0,2015-09-04 00:00:00.000,0,0,27,60790,0,0
171415,182700,0,2015-09-21 00:00:00.000,0,0,27,60790,0,0
173660,184654,0,2015-11-17 00:00:00.000,0,0,27,60790,0,0
173669,184707,0,2015-11-18 00:00:00.000,0,0,27,60790,0,0
173962,185024,0,2015-12-02 00:00:00.000,0,0,27,60790,0,0
174771,185915,0,2016-01-07 00:00:00.000,0,0,27,60790,0,0
174706,185752,0,2015-12-29 00:00:00.000,0,0,27,60790,0,0
174490,185506,0,2015-12-17 00:00:00.000,0,0,27,60790,0,0
174491,185507,0,2015-12-17 00:00:00.000,0,0,27,60790,0,0
172606,183515,0,2015-10-14 00:00:00.000,0,0,27,60790,0,0
