FullDateAlternateKey,Year,Month,Month Name,Quarter,Week of Year,Week of Month,Day of Month,Day of Week,Day of Year,Day Name,Financial Year,Financial Period,YearMonth,Financial Quarter,MonthYY,Finance Year Date Min,Finance Year Date Max
2018-12-16 00:00:00.000,2018,12,"December",4,50,3,16,0,350,"Sunday",2019,6,201812,2,"Dec  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-01-14 00:00:00.000,2019,1,"January",1,3,3,14,1,14,"Monday",2019,7,201901,3,"Jan  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-01-15 00:00:00.000,2019,1,"January",1,3,3,15,2,15,"Tuesday",2019,7,201901,3,"Jan  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-01-16 00:00:00.000,2019,1,"January",1,3,3,16,3,16,"Wednesday",2019,7,201901,3,"Jan  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-01-17 00:00:00.000,2019,1,"January",1,3,3,17,4,17,"Thursday",2019,7,201901,3,"Jan  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-01-18 00:00:00.000,2019,1,"January",1,3,3,18,5,18,"Friday",2019,7,201901,3,"Jan  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-01-19 00:00:00.000,2019,1,"January",1,3,3,19,6,19,"Saturday",2019,7,201901,3,"Jan  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-01-20 00:00:00.000,2019,1,"January",1,3,3,20,0,20,"Sunday",2019,7,201901,3,"Jan  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-02-11 00:00:00.000,2019,2,"February",1,7,3,11,1,42,"Monday",2019,8,201902,3,"Feb  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-02-12 00:00:00.000,2019,2,"February",1,7,3,12,2,43,"Tuesday",2019,8,201902,3,"Feb  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-02-13 00:00:00.000,2019,2,"February",1,7,3,13,3,44,"Wednesday",2019,8,201902,3,"Feb  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-02-14 00:00:00.000,2019,2,"February",1,7,3,14,4,45,"Thursday",2019,8,201902,3,"Feb  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-02-15 00:00:00.000,2019,2,"February",1,7,3,15,5,46,"Friday",2019,8,201902,3,"Feb  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-02-16 00:00:00.000,2019,2,"February",1,7,3,16,6,47,"Saturday",2019,8,201902,3,"Feb  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-02-17 00:00:00.000,2019,2,"February",1,7,3,17,0,48,"Sunday",2019,8,201902,3,"Feb  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-03-11 00:00:00.000,2019,3,"March",1,11,3,11,1,70,"Monday",2019,9,201903,3,"Mar  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-03-12 00:00:00.000,2019,3,"March",1,11,3,12,2,71,"Tuesday",2019,9,201903,3,"Mar  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-03-13 00:00:00.000,2019,3,"March",1,11,3,13,3,72,"Wednesday",2019,9,201903,3,"Mar  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-03-14 00:00:00.000,2019,3,"March",1,11,3,14,4,73,"Thursday",2019,9,201903,3,"Mar  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-03-15 00:00:00.000,2019,3,"March",1,11,3,15,5,74,"Friday",2019,9,201903,3,"Mar  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-03-16 00:00:00.000,2019,3,"March",1,11,3,16,6,75,"Saturday",2019,9,201903,3,"Mar  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-03-17 00:00:00.000,2019,3,"March",1,11,3,17,0,76,"Sunday",2019,9,201903,3,"Mar  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-04-15 00:00:00.000,2019,4,"April",2,16,3,15,1,105,"Monday",2019,10,201904,4,"Apr  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-04-16 00:00:00.000,2019,4,"April",2,16,3,16,2,106,"Tuesday",2019,10,201904,4,"Apr  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-04-17 00:00:00.000,2019,4,"April",2,16,3,17,3,107,"Wednesday",2019,10,201904,4,"Apr  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-04-18 00:00:00.000,2019,4,"April",2,16,3,18,4,108,"Thursday",2019,10,201904,4,"Apr  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-04-19 00:00:00.000,2019,4,"April",2,16,3,19,5,109,"Friday",2019,10,201904,4,"Apr  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-04-20 00:00:00.000,2019,4,"April",2,16,3,20,6,110,"Saturday",2019,10,201904,4,"Apr  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-04-21 00:00:00.000,2019,4,"April",2,16,3,21,0,111,"Sunday",2019,10,201904,4,"Apr  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-05-13 00:00:00.000,2019,5,"May",2,20,3,13,1,133,"Monday",2019,11,201905,4,"May  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-05-14 00:00:00.000,2019,5,"May",2,20,3,14,2,134,"Tuesday",2019,11,201905,4,"May  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-05-15 00:00:00.000,2019,5,"May",2,20,3,15,3,135,"Wednesday",2019,11,201905,4,"May  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-05-16 00:00:00.000,2019,5,"May",2,20,3,16,4,136,"Thursday",2019,11,201905,4,"May  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-05-17 00:00:00.000,2019,5,"May",2,20,3,17,5,137,"Friday",2019,11,201905,4,"May  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-05-18 00:00:00.000,2019,5,"May",2,20,3,18,6,138,"Saturday",2019,11,201905,4,"May  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-05-19 00:00:00.000,2019,5,"May",2,20,3,19,0,139,"Sunday",2019,11,201905,4,"May  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-06-10 00:00:00.000,2019,6,"June",2,24,3,10,1,161,"Monday",2019,12,201906,4,"Jun  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-06-11 00:00:00.000,2019,6,"June",2,24,3,11,2,162,"Tuesday",2019,12,201906,4,"Jun  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-06-12 00:00:00.000,2019,6,"June",2,24,3,12,3,163,"Wednesday",2019,12,201906,4,"Jun  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-06-13 00:00:00.000,2019,6,"June",2,24,3,13,4,164,"Thursday",2019,12,201906,4,"Jun  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-06-14 00:00:00.000,2019,6,"June",2,24,3,14,5,165,"Friday",2019,12,201906,4,"Jun  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-06-15 00:00:00.000,2019,6,"June",2,24,3,15,6,166,"Saturday",2019,12,201906,4,"Jun  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-06-16 00:00:00.000,2019,6,"June",2,24,3,16,0,167,"Sunday",2019,12,201906,4,"Jun  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-07-15 00:00:00.000,2019,7,"July",3,29,3,15,1,196,"Monday",2020,1,201907,1,"Jul  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-07-16 00:00:00.000,2019,7,"July",3,29,3,16,2,197,"Tuesday",2020,1,201907,1,"Jul  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-07-17 00:00:00.000,2019,7,"July",3,29,3,17,3,198,"Wednesday",2020,1,201907,1,"Jul  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-07-18 00:00:00.000,2019,7,"July",3,29,3,18,4,199,"Thursday",2020,1,201907,1,"Jul  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-07-19 00:00:00.000,2019,7,"July",3,29,3,19,5,200,"Friday",2020,1,201907,1,"Jul  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-07-20 00:00:00.000,2019,7,"July",3,29,3,20,6,201,"Saturday",2020,1,201907,1,"Jul  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-07-21 00:00:00.000,2019,7,"July",3,29,3,21,0,202,"Sunday",2020,1,201907,1,"Jul  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-08-12 00:00:00.000,2019,8,"August",3,33,3,12,1,224,"Monday",2020,2,201908,1,"Aug  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-08-13 00:00:00.000,2019,8,"August",3,33,3,13,2,225,"Tuesday",2020,2,201908,1,"Aug  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-08-14 00:00:00.000,2019,8,"August",3,33,3,14,3,226,"Wednesday",2020,2,201908,1,"Aug  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-08-15 00:00:00.000,2019,8,"August",3,33,3,15,4,227,"Thursday",2020,2,201908,1,"Aug  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-08-16 00:00:00.000,2019,8,"August",3,33,3,16,5,228,"Friday",2020,2,201908,1,"Aug  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-08-17 00:00:00.000,2019,8,"August",3,33,3,17,6,229,"Saturday",2020,2,201908,1,"Aug  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-08-18 00:00:00.000,2019,8,"August",3,33,3,18,0,230,"Sunday",2020,2,201908,1,"Aug  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-09-09 00:00:00.000,2019,9,"September",3,37,3,9,1,252,"Monday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-09-10 00:00:00.000,2019,9,"September",3,37,3,10,2,253,"Tuesday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-09-11 00:00:00.000,2019,9,"September",3,37,3,11,3,254,"Wednesday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-09-12 00:00:00.000,2019,9,"September",3,37,3,12,4,255,"Thursday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-09-13 00:00:00.000,2019,9,"September",3,37,3,13,5,256,"Friday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-09-14 00:00:00.000,2019,9,"September",3,37,3,14,6,257,"Saturday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-09-15 00:00:00.000,2019,9,"September",3,37,3,15,0,258,"Sunday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-10-14 00:00:00.000,2019,10,"October",4,42,3,14,1,287,"Monday",2020,4,201910,2,"Oct  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-10-15 00:00:00.000,2019,10,"October",4,42,3,15,2,288,"Tuesday",2020,4,201910,2,"Oct  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-10-16 00:00:00.000,2019,10,"October",4,42,3,16,3,289,"Wednesday",2020,4,201910,2,"Oct  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-10-17 00:00:00.000,2019,10,"October",4,42,3,17,4,290,"Thursday",2020,4,201910,2,"Oct  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-10-18 00:00:00.000,2019,10,"October",4,42,3,18,5,291,"Friday",2020,4,201910,2,"Oct  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-10-19 00:00:00.000,2019,10,"October",4,42,3,19,6,292,"Saturday",2020,4,201910,2,"Oct  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-10-20 00:00:00.000,2019,10,"October",4,42,3,20,0,293,"Sunday",2020,4,201910,2,"Oct  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-11-11 00:00:00.000,2019,11,"November",4,46,3,11,1,315,"Monday",2020,5,201911,2,"Nov  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-11-12 00:00:00.000,2019,11,"November",4,46,3,12,2,316,"Tuesday",2020,5,201911,2,"Nov  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-11-13 00:00:00.000,2019,11,"November",4,46,3,13,3,317,"Wednesday",2020,5,201911,2,"Nov  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-11-14 00:00:00.000,2019,11,"November",4,46,3,14,4,318,"Thursday",2020,5,201911,2,"Nov  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-11-15 00:00:00.000,2019,11,"November",4,46,3,15,5,319,"Friday",2020,5,201911,2,"Nov  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-11-16 00:00:00.000,2019,11,"November",4,46,3,16,6,320,"Saturday",2020,5,201911,2,"Nov  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-11-17 00:00:00.000,2019,11,"November",4,46,3,17,0,321,"Sunday",2020,5,201911,2,"Nov  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-09 00:00:00.000,2019,12,"December",4,50,3,9,1,343,"Monday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-10 00:00:00.000,2019,12,"December",4,50,3,10,2,344,"Tuesday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-11 00:00:00.000,2019,12,"December",4,50,3,11,3,345,"Wednesday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-12 00:00:00.000,2019,12,"December",4,50,3,12,4,346,"Thursday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-13 00:00:00.000,2019,12,"December",4,50,3,13,5,347,"Friday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-14 00:00:00.000,2019,12,"December",4,50,3,14,6,348,"Saturday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-15 00:00:00.000,2019,12,"December",4,50,3,15,0,349,"Sunday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-01-13 00:00:00.000,2020,1,"January",1,3,3,13,1,13,"Monday",2020,7,202001,3,"Jan  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-01-14 00:00:00.000,2020,1,"January",1,3,3,14,2,14,"Tuesday",2020,7,202001,3,"Jan  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-01-15 00:00:00.000,2020,1,"January",1,3,3,15,3,15,"Wednesday",2020,7,202001,3,"Jan  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-01-16 00:00:00.000,2020,1,"January",1,3,3,16,4,16,"Thursday",2020,7,202001,3,"Jan  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-01-17 00:00:00.000,2020,1,"January",1,3,3,17,5,17,"Friday",2020,7,202001,3,"Jan  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-01-18 00:00:00.000,2020,1,"January",1,3,3,18,6,18,"Saturday",2020,7,202001,3,"Jan  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-01-19 00:00:00.000,2020,1,"January",1,3,3,19,0,19,"Sunday",2020,7,202001,3,"Jan  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-02-10 00:00:00.000,2020,2,"February",1,7,3,10,1,41,"Monday",2020,8,202002,3,"Feb  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-02-11 00:00:00.000,2020,2,"February",1,7,3,11,2,42,"Tuesday",2020,8,202002,3,"Feb  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-02-12 00:00:00.000,2020,2,"February",1,7,3,12,3,43,"Wednesday",2020,8,202002,3,"Feb  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-02-13 00:00:00.000,2020,2,"February",1,7,3,13,4,44,"Thursday",2020,8,202002,3,"Feb  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-02-14 00:00:00.000,2020,2,"February",1,7,3,14,5,45,"Friday",2020,8,202002,3,"Feb  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-02-15 00:00:00.000,2020,2,"February",1,7,3,15,6,46,"Saturday",2020,8,202002,3,"Feb  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-02-16 00:00:00.000,2020,2,"February",1,7,3,16,0,47,"Sunday",2020,8,202002,3,"Feb  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-09 00:00:00.000,2020,3,"March",1,11,3,9,1,69,"Monday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-10 00:00:00.000,2020,3,"March",1,11,3,10,2,70,"Tuesday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-11 00:00:00.000,2020,3,"March",1,11,3,11,3,71,"Wednesday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-12 00:00:00.000,2020,3,"March",1,11,3,12,4,72,"Thursday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-13 00:00:00.000,2020,3,"March",1,11,3,13,5,73,"Friday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-14 00:00:00.000,2020,3,"March",1,11,3,14,6,74,"Saturday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-15 00:00:00.000,2020,3,"March",1,11,3,15,0,75,"Sunday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-04-13 00:00:00.000,2020,4,"April",2,16,3,13,1,104,"Monday",2020,10,202004,4,"Apr  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-04-14 00:00:00.000,2020,4,"April",2,16,3,14,2,105,"Tuesday",2020,10,202004,4,"Apr  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-04-15 00:00:00.000,2020,4,"April",2,16,3,15,3,106,"Wednesday",2020,10,202004,4,"Apr  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-04-16 00:00:00.000,2020,4,"April",2,16,3,16,4,107,"Thursday",2020,10,202004,4,"Apr  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-04-17 00:00:00.000,2020,4,"April",2,16,3,17,5,108,"Friday",2020,10,202004,4,"Apr  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-04-18 00:00:00.000,2020,4,"April",2,16,3,18,6,109,"Saturday",2020,10,202004,4,"Apr  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-04-19 00:00:00.000,2020,4,"April",2,16,3,19,0,110,"Sunday",2020,10,202004,4,"Apr  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-05-11 00:00:00.000,2020,5,"May",2,20,3,11,1,132,"Monday",2020,11,202005,4,"May  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-05-12 00:00:00.000,2020,5,"May",2,20,3,12,2,133,"Tuesday",2020,11,202005,4,"May  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-05-13 00:00:00.000,2020,5,"May",2,20,3,13,3,134,"Wednesday",2020,11,202005,4,"May  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-05-14 00:00:00.000,2020,5,"May",2,20,3,14,4,135,"Thursday",2020,11,202005,4,"May  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-05-15 00:00:00.000,2020,5,"May",2,20,3,15,5,136,"Friday",2020,11,202005,4,"May  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-05-16 00:00:00.000,2020,5,"May",2,20,3,16,6,137,"Saturday",2020,11,202005,4,"May  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-05-17 00:00:00.000,2020,5,"May",2,20,3,17,0,138,"Sunday",2020,11,202005,4,"May  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-06-15 00:00:00.000,2020,6,"June",2,25,3,15,1,167,"Monday",2020,12,202006,4,"Jun  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-06-16 00:00:00.000,2020,6,"June",2,25,3,16,2,168,"Tuesday",2020,12,202006,4,"Jun  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-06-17 00:00:00.000,2020,6,"June",2,25,3,17,3,169,"Wednesday",2020,12,202006,4,"Jun  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-06-18 00:00:00.000,2020,6,"June",2,25,3,18,4,170,"Thursday",2020,12,202006,4,"Jun  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-06-19 00:00:00.000,2020,6,"June",2,25,3,19,5,171,"Friday",2020,12,202006,4,"Jun  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-06-20 00:00:00.000,2020,6,"June",2,25,3,20,6,172,"Saturday",2020,12,202006,4,"Jun  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-06-21 00:00:00.000,2020,6,"June",2,25,3,21,0,173,"Sunday",2020,12,202006,4,"Jun  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-07-13 00:00:00.000,2020,7,"July",3,29,3,13,1,195,"Monday",2021,1,202007,1,"Jul  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-07-14 00:00:00.000,2020,7,"July",3,29,3,14,2,196,"Tuesday",2021,1,202007,1,"Jul  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-07-15 00:00:00.000,2020,7,"July",3,29,3,15,3,197,"Wednesday",2021,1,202007,1,"Jul  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-07-16 00:00:00.000,2020,7,"July",3,29,3,16,4,198,"Thursday",2021,1,202007,1,"Jul  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-07-17 00:00:00.000,2020,7,"July",3,29,3,17,5,199,"Friday",2021,1,202007,1,"Jul  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-07-18 00:00:00.000,2020,7,"July",3,29,3,18,6,200,"Saturday",2021,1,202007,1,"Jul  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-07-19 00:00:00.000,2020,7,"July",3,29,3,19,0,201,"Sunday",2021,1,202007,1,"Jul  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-10 00:00:00.000,2020,8,"August",3,33,3,10,1,223,"Monday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-11 00:00:00.000,2020,8,"August",3,33,3,11,2,224,"Tuesday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-12 00:00:00.000,2020,8,"August",3,33,3,12,3,225,"Wednesday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-13 00:00:00.000,2020,8,"August",3,33,3,13,4,226,"Thursday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-14 00:00:00.000,2020,8,"August",3,33,3,14,5,227,"Friday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-15 00:00:00.000,2020,8,"August",3,33,3,15,6,228,"Saturday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-16 00:00:00.000,2020,8,"August",3,33,3,16,0,229,"Sunday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-09-14 00:00:00.000,2020,9,"September",3,38,3,14,1,258,"Monday",2021,3,202009,1,"Sep  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-09-15 00:00:00.000,2020,9,"September",3,38,3,15,2,259,"Tuesday",2021,3,202009,1,"Sep  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-09-16 00:00:00.000,2020,9,"September",3,38,3,16,3,260,"Wednesday",2021,3,202009,1,"Sep  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-09-17 00:00:00.000,2020,9,"September",3,38,3,17,4,261,"Thursday",2021,3,202009,1,"Sep  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-09-18 00:00:00.000,2020,9,"September",3,38,3,18,5,262,"Friday",2021,3,202009,1,"Sep  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-09-19 00:00:00.000,2020,9,"September",3,38,3,19,6,263,"Saturday",2021,3,202009,1,"Sep  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-09-20 00:00:00.000,2020,9,"September",3,38,3,20,0,264,"Sunday",2021,3,202009,1,"Sep  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-10-12 00:00:00.000,2020,10,"October",4,42,3,12,1,286,"Monday",2021,4,202010,2,"Oct  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-10-13 00:00:00.000,2020,10,"October",4,42,3,13,2,287,"Tuesday",2021,4,202010,2,"Oct  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-10-14 00:00:00.000,2020,10,"October",4,42,3,14,3,288,"Wednesday",2021,4,202010,2,"Oct  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-10-15 00:00:00.000,2020,10,"October",4,42,3,15,4,289,"Thursday",2021,4,202010,2,"Oct  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-10-16 00:00:00.000,2020,10,"October",4,42,3,16,5,290,"Friday",2021,4,202010,2,"Oct  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-10-17 00:00:00.000,2020,10,"October",4,42,3,17,6,291,"Saturday",2021,4,202010,2,"Oct  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-10-18 00:00:00.000,2020,10,"October",4,42,3,18,0,292,"Sunday",2021,4,202010,2,"Oct  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-11-09 00:00:00.000,2020,11,"November",4,46,3,9,1,314,"Monday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-11-10 00:00:00.000,2020,11,"November",4,46,3,10,2,315,"Tuesday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-11-11 00:00:00.000,2020,11,"November",4,46,3,11,3,316,"Wednesday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
