Category,RecommendationType,ImpactedField,ImpactedValue,ResourceType,ResourceId,RecommendationLastUpdated,RecommendationId,Source,RecommendationStatusId,RecommendationStatus,CostSavingCurrency,CostSavingPA,Impact,Solution,MonthlyCostSavingPA,ResourceName,ResourceGroupId,ResourceGroupName,SubscriptionId,SubscriptionName,CostGroupId,CostGroupName,RecommendationTypeId,SourceLink,AzureRecommendationId
"Cost","Geolocalized Storage Accounts","Replication","Standard_GRS","Resource","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/databricks-rg-DBWS-PROD-g6ikgd2nwuocy/providers/Microsoft.Storage/storageAccounts/dbstoragelkry2bikrwleq",2021-05-07 00:59:57.090,95,"CloudMonitor",1,"Active","AUD",0.011818893839999999,"Low","Storage account not set to LRS",0.00098490782,"dbstoragelkry2bikrwleq","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/databricks-rg-DBWS-PROD-g6ikgd2nwuocy","databricks-rg-DBWS-PROD-g6ikgd2nwuocy","ed42b78a-dad6-4e14-89b9-e88191618c37","KK - MSDN",,"",1,"",""
"Cost","Geolocalized Storage Accounts","Replication","Standard_RAGRS","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Storage/storageAccounts/srclanding",2021-05-07 00:59:57.090,96,"CloudMonitor",1,"Active","AUD",0.0065640107520000025,"Low","Storage account not set to LRS",0.00054700089600000017,"srclanding","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","Test-JeffreyUng","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",1,"",""
"Cost","Geolocalized Storage Accounts","Replication","Standard_RAGRS","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/AbnerSynapseTest/providers/Microsoft.Storage/storageAccounts/nytaxi2013",2021-05-07 00:59:57.090,97,"CloudMonitor",1,"Active","AUD",0.0065170224600000007,"Low","Storage account not set to LRS",0.00054308520500000006,"nytaxi2013","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/AbnerSynapseTest","AbnerSynapseTest","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",1,"",""
"Cost","Geolocalized Storage Accounts","Replication","Standard_RAGRS","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/AbnerSynapseTest/providers/Microsoft.Storage/storageAccounts/datalakegen2testde",2021-05-07 00:59:57.090,98,"CloudMonitor",1,"Active","AUD",0.0065221765440000024,"Low","Storage account not set to LRS",0.00054351471200000023,"datalakegen2testde","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/AbnerSynapseTest","AbnerSynapseTest","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",1,"",""
"Cost","Geolocalized Storage Accounts","Replication","Standard_RAGRS","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/SynapseDemo/providers/Microsoft.Storage/storageAccounts/synapsedemorj",2021-05-07 00:59:57.090,99,"CloudMonitor",1,"Active","AUD",0.0065134102800000013,"Low","Storage account not set to LRS",0.00054278419000000015,"synapsedemorj","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/SynapseDemo","SynapseDemo","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",1,"",""
"Cost","Geolocalized Storage Accounts","Replication","Standard_RAGRS","Resource","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotSynapseArchive/providers/Microsoft.Storage/storageAccounts/cbprodprocessing01",2021-05-07 00:59:57.090,100,"CloudMonitor",1,"Active","AUD",0.006582698928000002,"Low","Storage account not set to LRS",0.00054855824400000021,"cbprodprocessing01","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotSynapseArchive","CostBotSynapseArchive","3b850c94-10ac-4e1b-8824-4d83a8002e5f","CloudMonitor - DEV - MSDN",,"",1,"",""
"Cost","Geolocalized Storage Accounts","Replication","Standard_GRS","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/PokerDIY/providers/Microsoft.Storage/storageAccounts/pokerdiy",2021-05-07 00:59:57.090,101,"CloudMonitor",1,"Active","AUD",0.0028434691200000003,"Low","Storage account not set to LRS",0.00023695576000000004,"pokerdiy","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/PokerDIY","PokerDIY","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",1,"",""
"Cost","Geolocalized Storage Accounts","Replication","Standard_RAGRS","Resource","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/NSWTransport/providers/Microsoft.Storage/storageAccounts/ddtossdvshastoadmin002",2021-05-07 00:59:57.090,102,"CloudMonitor",1,"Active","AUD",0.0065099133840000011,"Low","Storage account not set to LRS",0.00054249278200000012,"ddtossdvshastoadmin002","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/NSWTransport","NSWTransport","ed42b78a-dad6-4e14-89b9-e88191618c37","KK - MSDN",,"",1,"",""
"Cost","Geolocalized Storage Accounts","Replication","Standard_RAGRS","Resource","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/NSWTransport/providers/Microsoft.Storage/storageAccounts/ddtossdvshastologging001",2021-05-07 00:59:57.090,103,"CloudMonitor",1,"Active","AUD",0.063334347852000011,"Low","Storage account not set to LRS",0.0052778623210000012,"ddtossdvshastologging001","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/NSWTransport","NSWTransport","ed42b78a-dad6-4e14-89b9-e88191618c37","KK - MSDN",,"",1,"",""
"Cost","Geolocalized Storage Accounts","Replication","Standard_RAGRS","Resource","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotSynapseArchive/providers/Microsoft.Storage/storageAccounts/costbotprodadl01",2021-05-07 00:59:57.090,104,"CloudMonitor",1,"Active","AUD",0.084972605616,"Low","Storage account not set to LRS",0.0070810504679999992,"costbotprodadl01","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotSynapseArchive","CostBotSynapseArchive","3b850c94-10ac-4e1b-8824-4d83a8002e5f","CloudMonitor - DEV - MSDN",,"",1,"",""
"Cost","Geolocalized Storage Accounts","Replication","Standard_GRS","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/QueMesa/providers/Microsoft.Storage/storageAccounts/quemesaadmin",2021-05-07 00:59:57.090,105,"CloudMonitor",1,"Active","AUD",1.2314868382079995,"Low","Storage account not set to LRS",0.10262390318399996,"quemesaadmin","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/QueMesa","QueMesa","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",1,"",""
"Cost","Geolocalized Storage Accounts","Replication","Standard_RAGRS","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Storage/storageAccounts/srcinbound",2021-05-07 00:59:57.090,106,"CloudMonitor",1,"Active","AUD",0.020063411154000003,"Low","Storage account not set to LRS",0.0016719509295000004,"srcinbound","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","Test-JeffreyUng","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",1,"",""
"Cost","Geolocalized Storage Accounts","Replication","Standard_RAGRS","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/AbnerSynapseTest/providers/Microsoft.Storage/storageAccounts/streamcall",2021-05-07 00:59:57.090,107,"CloudMonitor",1,"Active","AUD",0.0065215537920000014,"Low","Storage account not set to LRS",0.00054346281600000008,"streamcall","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/AbnerSynapseTest","AbnerSynapseTest","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",1,"",""
"Cost","Geolocalized Storage Accounts","Replication","Standard_RAGRS","Resource","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/TechnicalTest-SM/providers/Microsoft.Storage/storageAccounts/shubhankar",2021-05-07 00:59:57.090,108,"CloudMonitor",1,"Active","AUD",0.0064737362040000017,"Low","Storage account not set to LRS",0.00053947801700000018,"shubhankar","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/TechnicalTest-SM","TechnicalTest-SM","734d4013-00e7-4561-8e04-2121d8d5a702","DEV - 001 - MPN",,"",1,"",""
"Cost","Geolocalized Storage Accounts","Replication","Standard_GRS","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/databricks-rg-databricks-gl2rxihgmq3ss/providers/Microsoft.Storage/storageAccounts/dbstorage45sp77jrvzgu4",2021-05-07 00:59:57.090,109,"CloudMonitor",1,"Active","AUD",0.015410991359999996,"Low","Storage account not set to LRS",0.0012842492799999996,"dbstorage45sp77jrvzgu4","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/databricks-rg-databricks-gl2rxihgmq3ss","databricks-rg-databricks-gl2rxihgmq3ss","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",1,"",""
"Cost","Geolocalized Storage Accounts","Replication","Standard_GRS","Resource","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/databricks-rg-datafoundation-databricks-01-bphexn7iazjmo/providers/Microsoft.Storage/storageAccounts/dbstoragexp7x2kb54lisu",2021-05-07 00:59:57.090,110,"CloudMonitor",1,"Active","AUD",0.01433181336,"Low","Storage account not set to LRS",0.00119431778,"dbstoragexp7x2kb54lisu","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/databricks-rg-datafoundation-databricks-01-bphexn7iazjmo","databricks-rg-datafoundation-databricks-01-bphexn7iazjmo","734d4013-00e7-4561-8e04-2121d8d5a702","DEV - 001 - MPN",,"",1,"",""
"Cost","Geolocalized Storage Accounts","Replication","Standard_RAGRS","Resource","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotSynapseArchive/providers/Microsoft.Storage/storageAccounts/costbotprodblob01",2021-05-07 00:59:57.090,111,"CloudMonitor",1,"Active","AUD",1.1571127304879998,"Low","Storage account not set to LRS",0.096426060873999977,"costbotprodblob01","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotSynapseArchive","CostBotSynapseArchive","3b850c94-10ac-4e1b-8824-4d83a8002e5f","CloudMonitor - DEV - MSDN",,"",1,"",""
"Cost","Geolocalized Storage Accounts","Replication","Standard_RAGRS","Resource","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Storage/storageAccounts/rmcostbotstorage001",2021-05-07 00:59:57.090,112,"CloudMonitor",1,"Active","AUD",0.006563121552000002,"Low","Storage account not set to LRS",0.00054692679600000017,"rmcostbotstorage001","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","CostBotDev","3b850c94-10ac-4e1b-8824-4d83a8002e5f","CloudMonitor - DEV - MSDN",,"",1,"",""
"Cost","Geolocalized Storage Accounts","Replication","Standard_RAGRS","Resource","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Storage/storageAccounts/costbot",2021-05-07 00:59:57.090,113,"CloudMonitor",1,"Active","AUD",0.19412035426799998,"Low","Storage account not set to LRS",0.016176696188999997,"costbot","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","CostBotDev","3b850c94-10ac-4e1b-8824-4d83a8002e5f","CloudMonitor - DEV - MSDN",,"",1,"",""
"Cost","VMAbandonedDisks","DiskState","Unattached","Resource","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/NSWTRANSPORT/providers/Microsoft.Compute/disks/vm-transport_OsDisk_1_a884a7e8b3af4acc932b8330b0b99980",2021-05-07 00:59:57.630,114,"CloudMonitor",1,"Active","AUD",92.381490328896,"Low","Abandoned VM Disk",7.698457527408,"vm-transport_OsDisk_1_a884a7e8b3af4acc932b8330b0b99980","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/NSWTransport","NSWTransport","ed42b78a-dad6-4e14-89b9-e88191618c37","KK - MSDN",,"",4,"",""
"Cost","VMAbandonedDisks","DiskState","Unattached","Resource","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK/providers/Microsoft.Compute/disks/vmbackuprestore_DataDisk_0",2021-05-07 00:59:57.630,115,"CloudMonitor",1,"Active","AUD",7.8623293729680013,"Low","Abandoned VM Disk",0.65519411441400011,"vmbackuprestore_DataDisk_0","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK","KK","ed42b78a-dad6-4e14-89b9-e88191618c37","KK - MSDN",,"",4,"",""
"Cost","VMAbandonedDisks","DiskState","Unattached","Resource","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Compute/disks/costbot-oms-loganalytics-test-001_OsDisk_1_0a8d8412e66b498bb24f7c08fcbb1933",2021-05-07 00:59:57.630,116,"CloudMonitor",1,"Active","AUD",143.90859925382404,"Low","Abandoned VM Disk",11.992383271152002,"costbot-oms-loganalytics-test-001_OsDisk_1_0a8d8412e66b498bb24f7c08fcbb1933","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","CostBotDev","3b850c94-10ac-4e1b-8824-4d83a8002e5f","CloudMonitor - DEV - MSDN",,"",4,"",""
"Cost","VMAbandonedDisks","DiskState","Unattached","Resource","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotSynapseArchive/providers/Microsoft.Compute/disks/kk-delete-02_OsDisk_1_7cf753ee6eea426ead0d228b067283e6",2021-05-07 00:59:57.630,117,"CloudMonitor",1,"Active","AUD",143.90859925382404,"Low","Abandoned VM Disk",11.992383271152002,"kk-delete-02_OsDisk_1_7cf753ee6eea426ead0d228b067283e6","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotSynapseArchive","CostBotSynapseArchive","3b850c94-10ac-4e1b-8824-4d83a8002e5f","CloudMonitor - DEV - MSDN",,"",4,"",""
"Cost","VMPremiumDisk","Tier","microsoft.compute/disks","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/DEVOPSBUILDAGENTSPRODRG/providers/Microsoft.Compute/disks/DevOpsBuildAgentProdWindowsVM_OsDisk_1_85ed6b7e15654f34a5e477d256c79a89",2021-05-07 00:59:58.710,118,"CloudMonitor",1,"Active","AUD",120.60760518259204,"Medium","Using Premium Disks instead of Standard Disks",10.050633765216004,"DevOpsBuildAgentProdWindowsVM_OsDisk_1_85ed6b7e15654f34a5e477d256c79a89","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/DevOpsBuildAgentsProdRG","DevOpsBuildAgentsProdRG","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",6,"",""
"Cost","VMPremiumDisk","Tier","microsoft.compute/disks","Resource","/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DevOps-Build-Agents/providers/Microsoft.Compute/disks/DevOpsBuildAgentProdLinuxPoolVM_OsDisk_1_53bacf1e342d4320aac4d08e31d1f07f",2021-05-07 00:59:58.710,119,"CloudMonitor",1,"Active","AUD",46.10045340073443,"Medium","Using Premium Disks instead of Standard Disks",3.8417044500612025,"DevOpsBuildAgentProdLinuxPoolVM_OsDisk_1_53bacf1e342d4320aac4d08e31d1f07f","/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DevOps-Build-Agents","DevOps-Build-Agents","0b99ca5c-439a-4841-9e1b-bc078bc5d07a","PROD - Build Server - MSDN- DEL",1,"test1",6,"",""
"Cost","VMPremiumDisk","Tier","microsoft.compute/disks","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/RG-NSWTRANSPORT/providers/Microsoft.Compute/disks/TestVmLinux001_OsDisk_1_853ce99674c94b28ae62a3160da5bbbb",2021-05-07 00:59:58.710,120,"CloudMonitor",1,"Active","AUD",62.457728366246421,"Medium","Using Premium Disks instead of Standard Disks",5.2048106971872015,"TestVmLinux001_OsDisk_1_853ce99674c94b28ae62a3160da5bbbb","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",6,"",""
"Cost","VMPremiumDisk","Tier","microsoft.compute/disks","Resource","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK/providers/Microsoft.Compute/disks/vmbackuprestore_DataDisk_0",2021-05-07 00:59:58.710,121,"CloudMonitor",1,"Active","AUD",3.1449317491872009,"Medium","Using Premium Disks instead of Standard Disks",0.26207764576560005,"vmbackuprestore_DataDisk_0","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK","KK","ed42b78a-dad6-4e14-89b9-e88191618c37","KK - MSDN",,"",6,"",""
"Cost","VMPremiumDisk","Tier","microsoft.compute/disks","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/RG-NSWTRANSPORT/providers/Microsoft.Compute/disks/TestVMDevLinux_OsDisk_1_62024975f8bc4535bd64afb8ec351de1",2021-05-07 00:59:58.710,122,"CloudMonitor",1,"Active","AUD",32.305824842227196,"Medium","Using Premium Disks instead of Standard Disks",2.6921520701855997,"TestVMDevLinux_OsDisk_1_62024975f8bc4535bd64afb8ec351de1","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",6,"",""
"Cost","VMPremiumDisk","Tier","microsoft.compute/disks","Resource","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/CB-TEST/providers/Microsoft.Compute/disks/VMCostBot_OsDisk_1_b167dd73ead243c4aa2252ec045a11ca",2021-05-07 00:59:58.710,123,"CloudMonitor",1,"Active","AUD",120.78218646028805,"Medium","Using Premium Disks instead of Standard Disks",10.065182205024003,"VMCostBot_OsDisk_1_b167dd73ead243c4aa2252ec045a11ca","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/CB-Test","CB-Test","734d4013-00e7-4561-8e04-2121d8d5a702","DEV - 001 - MPN",,"",6,"",""
"Cost","VMPremiumDisk","Tier","microsoft.compute/disks","Resource","/subscriptions/461eb62b-c31f-4350-aea1-36b9e4532fb1/resourceGroups/KARANVM/providers/Microsoft.Compute/disks/KaranWindowsVM_disk1_5ee4b96d351948a18f74ff4f7e0db780",2021-05-07 00:59:58.710,124,"CloudMonitor",1,"Active","AUD",115.00853420505605,"Medium","Using Premium Disks instead of Standard Disks",9.5840445170880049,"KaranWindowsVM_disk1_5ee4b96d351948a18f74ff4f7e0db780","/subscriptions/461eb62b-c31f-4350-aea1-36b9e4532fb1/resourceGroups/KaranVM","KaranVM","461eb62b-c31f-4350-aea1-36b9e4532fb1","WK - MSDN",,"",6,"",""
"Cost","VMPremiumDisk","Tier","microsoft.compute/disks","Resource","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/RgForVM/providers/Microsoft.Compute/disks/windowsTestVM_DataDisk_0",2021-05-07 00:59:58.710,125,"CloudMonitor",1,"Active","AUD",32.3525879975808,"Medium","Using Premium Disks instead of Standard Disks",2.6960489997984,"windowsTestVM_DataDisk_0","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/RgForVM","RgForVM","734d4013-00e7-4561-8e04-2121d8d5a702","DEV - 001 - MPN",,"",6,"",""
"Cost","VMPremiumDisk","Tier","microsoft.compute/disks","Resource","/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DevOps-Build-Agents/providers/Microsoft.Compute/disks/DevOpsBuildAgentProdWindowsPoolVM_OsDisk_1_2db926b1577b4f928eb2d45a0adc5da7",2021-05-07 00:59:58.710,126,"CloudMonitor",1,"Active","AUD",89.021253701232013,"Medium","Using Premium Disks instead of Standard Disks",7.4184378084360008,"DevOpsBuildAgentProdWindowsPoolVM_OsDisk_1_2db926b1577b4f928eb2d45a0adc5da7","/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DevOps-Build-Agents","DevOps-Build-Agents","0b99ca5c-439a-4841-9e1b-bc078bc5d07a","PROD - Build Server - MSDN- DEL",1,"test1",6,"",""
"Cost","ASPEmptyAppServicePlan","NumberOfServices","0","Resource","/subscriptions/fb65911d-36e6-4b33-b8f4-05c36019a2bf/resourceGroups/yt-agf-rgp-001/providers/Microsoft.Web/serverFarms/hpnw-yt-agf-rgp-001",2021-05-07 00:59:54.740,129,"CloudMonitor",1,"Active","AUD",755.68821600000047,"Low","App Service Plan has no App Services",62.974018000000036,"hpnw-yt-agf-rgp-001","/subscriptions/fb65911d-36e6-4b33-b8f4-05c36019a2bf/resourceGroups/yt-agf-rgp-001","yt-agf-rgp-001","fb65911d-36e6-4b33-b8f4-05c36019a2bf","YT - MSDN",,"",10,"",""
"Cost","StorageTier","StorageTier","Hot","Resource","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/NSWTransport/providers/Microsoft.Storage/storageAccounts/ddtossdvshaadl001",2021-05-18 01:40:11.703,131,"CloudMonitor",1,"Active","AUD",3.6212561130523682,"Medium","Storage Account Tier set to Hot",0.301771342754364,"ddtossdvshaadl001","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/NSWTransport","NSWTransport","ed42b78a-dad6-4e14-89b9-e88191618c37","KK - MSDN",,"",12,"",""
"Cost","StorageTier","StorageTier","Hot","Resource","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/datadriven-rg-dev-datafoundation/providers/Microsoft.Storage/storageAccounts/datadrivendevblob01",2021-05-18 01:40:11.703,132,"CloudMonitor",1,"Active","AUD",0.034328736364841461,"Medium","Storage Account Tier set to Hot",0.0028607280304034552,"datadrivendevblob01","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/datadriven-rg-dev-datafoundation","datadriven-rg-dev-datafoundation","734d4013-00e7-4561-8e04-2121d8d5a702","DEV - 001 - MPN",,"",12,"",""
"Cost","StorageTier","StorageTier","Hot","Resource","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotSynapseArchive/providers/Microsoft.Storage/storageAccounts/costbotprodadl01",2021-05-18 01:40:11.703,133,"CloudMonitor",1,"Active","AUD",0.049822688102722168,"Medium","Storage Account Tier set to Hot",0.0041518906752268476,"costbotprodadl01","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotSynapseArchive","CostBotSynapseArchive","3b850c94-10ac-4e1b-8824-4d83a8002e5f","CloudMonitor - DEV - MSDN",,"",12,"",""
"Cost","StorageTier","StorageTier","Hot","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Storage/storageAccounts/srcinbound",2021-05-18 01:40:11.703,134,"CloudMonitor",1,"Active","AUD",0.29034942388534546,"Medium","Storage Account Tier set to Hot",0.024195785323778789,"srcinbound","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","Test-JeffreyUng","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",12,"",""
"Cost","StorageTier","StorageTier","Hot","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/databricks-rg-databricks-gl2rxihgmq3ss/providers/Microsoft.Storage/storageAccounts/dbstorage45sp77jrvzgu4",2021-05-18 01:40:11.703,135,"CloudMonitor",1,"Active","AUD",0.092560850083827972,"Medium","Storage Account Tier set to Hot",0.0077134041736523313,"dbstorage45sp77jrvzgu4","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/databricks-rg-databricks-gl2rxihgmq3ss","databricks-rg-databricks-gl2rxihgmq3ss","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",12,"",""
"Cost","StorageTier","StorageTier","Hot","Resource","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/datadriven-rg-dev-datafoundation/providers/Microsoft.Storage/storageAccounts/datadrivendevadls01",2021-05-18 01:40:11.703,136,"CloudMonitor",1,"Active","AUD",0.0017723649507388473,"Medium","Storage Account Tier set to Hot",0.00014769707922823727,"datadrivendevadls01","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/datadriven-rg-dev-datafoundation","datadriven-rg-dev-datafoundation","734d4013-00e7-4561-8e04-2121d8d5a702","DEV - 001 - MPN",,"",12,"",""
"Cost","StorageTier","StorageTier","Hot","Resource","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotSynapseArchive/providers/Microsoft.Storage/storageAccounts/costbotprodblob01",2021-05-18 01:40:11.703,137,"CloudMonitor",1,"Active","AUD",5.991093635559082,"Medium","Storage Account Tier set to Hot",0.49925780296325684,"costbotprodblob01","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotSynapseArchive","CostBotSynapseArchive","3b850c94-10ac-4e1b-8824-4d83a8002e5f","CloudMonitor - DEV - MSDN",,"",12,"",""
"Cost","StorageTier","StorageTier","Hot","Resource","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Storage/storageAccounts/costbot",2021-05-18 01:40:11.703,138,"CloudMonitor",1,"Active","AUD",0.55804240703582764,"Medium","Storage Account Tier set to Hot",0.046503533919652305,"costbot","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","CostBotDev","3b850c94-10ac-4e1b-8824-4d83a8002e5f","CloudMonitor - DEV - MSDN",,"",12,"",""
"Cost","StorageTier","StorageTier","Hot","Resource","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/GTFS/providers/Microsoft.Storage/storageAccounts/datalaketransport",2021-05-18 01:40:11.703,139,"CloudMonitor",1,"Active","AUD",0.25475573539733887,"Medium","Storage Account Tier set to Hot",0.021229644616444904,"datalaketransport","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/GTFS","GTFS","734d4013-00e7-4561-8e04-2121d8d5a702","DEV - 001 - MPN",,"",12,"",""
