Last_Discovered,Device ID,Device_Name,Tags,In Service,Service_Level,Device_Type,Device Subtype,Device_Serial,Virtual Host,Network Device,OS Architecture,Total CPUs,Cores Per CPU,Threads Per Core,CPU Speed,Total Cores,RAM,OS Vendor,OS Category,OS Name,OS Version,OS Version Number,OS_End of Life,OS_End of Support,Manufacturer,Hardware Model,Asset Number,Software Discovered,Services Discovered,Application Components Discovered,Local Disk Count,Mounts Discovered,IP Addresses Discovered,Parts Discovered,BIOS Version,BIOS Revision,BIOS Release Date,Storage Room,Building Name,Room Name,Row Name,Rack Name,Size (RU),network_shares,mount_points,account,Cloud Service Provider,Cloud Service Name,Cloud Instance ID,Cloud Instance Name,Cloud Instance Type,Cloud Instance Status,Cloud Location,Cloud Notes,PO Date,PO Cost,Line Item Cost,Order Number,Cost Center,Cost Center Description,all_listener_device_ips,all_labels,Used Space,Total Space,Total Free Space,IP_Address,Customer
2021-02-19 05:07:46.346,"14308","ec0fe4884389","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:52.833,"16105","ecstatic_hypatia_ed3e1409f5ee","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:57.710,"16236","ecstatic_wescoff_548fc97e295f","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:07:43.993,"14242","ed4c7514c56b","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:07:55.373,"14564","eec4b31b0685","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:07:50.303,"14412","eef4a6708eda","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:07:57.343,"14628","ef4476e7cd0c","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:07:57.560,"14634","efb2332a543f","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:58.623,"16260","elastic_booth_de8cea061110","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:53.600,"16126","elastic_mccarthy_aa123144284a","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:55.390,"16174","elastic_montalcini_115abdc77d60","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:46.303,"15924","elastic_shirley_615f88397fb3","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:47.443,"15955","elated_wescoff_111c4b666961","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:52.566,"16098","elegant_bose_70a3ac1a229c","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:52.873,"16106","elegant_fermi_fa69b73e8c89","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:55.623,"16180","elegant_murdock_15b9e369422f","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:52.643,"16100","eloquent_kirch_ed06e7beb4f0","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:53.066,"16111","epic_kilby_dfc6e4c57856","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:52.116,"16086","epic_kowalevski_f10fab8df9d1","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:31.360,"15537","f160052d699f","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:07:50.950,"14430","f180ec9b61fa","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:07:51.750,"14451","f196f7af480c","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:07:55.340,"14563","f2480a7f2794","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:07:46.310,"14307","f30a2baec75d","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:31.626,"15544","f3433c1f9646","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:07:56.720,"14610","f473b26ec619","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:07:38.350,"13812","f5184b7034f3","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:29.526,"15486","f571569f4934","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:07:43.843,"14238","f63c0b91cf98","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:07:56.866,"14614","f73625fae500","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:28.313,"15454","f74e1dab48cb","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:07:51.323,"14440","f803c0810483","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:07:45.470,"14283","f84a88bfd4ff","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:07:47.363,"14338","f95c695940d0","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:31.246,"15534","f9ebd05fb81f","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:07:55.586,"14573","fa7cf7f8d9be","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:07:46.713,"14319","fe005d923902","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:45.826,"15911","fervent_hawking_9035ad9c4d67","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:54.503,"16151","fervent_knuth_7f02459bff50","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:53.890,"16134","fervent_lewin_be014fa77268","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:48.053,"15971","fervent_shaw_94590136f264","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:47.026,"15943","festive_albattani_0c58cd9235ce","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:52.913,"16107","festive_bose_d7de7f80c638","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:51.023,"16057","festive_lichterman_59998819e00f","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:57.603,"16233","festive_wiles_a37dab3c4b8e","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:07:37.820,"13798","ffbd4873b7bd","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:56.006,"16191","firefoxBrowser-1_5eec6b424c6d","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:55.966,"16190","firefoxBrowser-2_65b65b6d3841","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:55.930,"16189","firefoxBrowser-3_dc69f5851f09","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:55.893,"16188","firefoxBrowser-4_f36c5315409c","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:55.853,"16187","firefoxBrowser-5_356be3227627","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:46.083,"15918","flamboyant_almeida_28fd728c7a2a","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:56.430,"16202","flamboyant_brattain_7e9ec5397a5d","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:58.583,"16259","flamboyant_einstein_d14829bc25f1","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:51.203,"16062","flamboyant_engelbart_214d21bac864","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:46.343,"15925","flamboyant_nobel_4a4bf94e6830","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:53.816,"16132","focused_easley_ea884f18a54f","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:48.660,"15987","focused_euler_57fa13169866","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:48.853,"15992","focused_lichterman_dbeb7b6d419a","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:56.506,"16204","friendly_brahmagupta_eb97f04b55af","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:46.116,"15919","friendly_darwin_01dae3da366e","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:58.186,"16249","friendly_poincare_3f4b64af940d","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:09:02.046,"16371","frosty_cray_ea0304eee7ed","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:58.226,"16250","frosty_goldstine_f6688f3c793d","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:47.780,"15964","frosty_goldwasser_465789dee355","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:51.883,"16080","frosty_hugle_b7886a88902f","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:53.106,"16112","frosty_morse_16e68254d11b","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:50.090,"16025","gifted_murdock_fd528920654d","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:51.236,"16063","goofy_easley_6f6c6c511d0e","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:47.976,"15969","goofy_goodall_865ebd9c0a17","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:56.903,"16215","goofy_hoover_367ab45fd852","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:51.413,"16068","goofy_poincare_a67126dac732","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:54.276,"16145","goofy_shockley_cb88db899c3b","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
