TestID,EquipmentID,SONumber,FCID,CompleteFlag,PmID,HoldUserID,CreateTime,inactive,CompleteTime,CompleteFlag1,CompleteFlag2,CompleteFlag3,CompleteTime1,CompleteTime2,CompleteTime3,LPR,PlnLaunch,PlnModTstStat,PlnMfgComp,LmkShipDate,STD,MCSD,Index,Group,CompleteTime2 Date/Time,Complete Time 2 Final,complete Time2 Time
2471,34,"B6133","202705",1,0,,2020-06-12 14:21:00.210,0,2020-06-23 16:27:01.100,1,1,1,2020-06-18 00:00:00.000,2020-06-20 00:00:00.000,2020-06-23 16:27:01.100,"367642",2020-06-15 14:21:05.000,2020-06-19 14:21:05.000,2020-06-25 14:21:05.000,2020-06-28 14:21:05.000,2020-06-18 14:21:05.000,2020-07-03 14:21:05.000,1202,"Depo",2020-06-20 15:44:31.143,2020-06-20 00:00:00.000,1899-12-30 15:44:31.000
2482,34,"B9081","203239",1,0,,2020-06-15 14:39:11.243,0,2020-06-24 16:45:38.463,1,1,1,2020-06-21 00:00:00.000,2020-06-23 00:00:00.000,2020-06-24 16:45:38.463,"401659",2020-06-16 14:39:17.000,2020-06-22 14:39:17.000,2020-06-26 14:39:17.000,2020-07-01 14:39:17.000,2020-07-05 14:39:17.000,2020-07-06 14:39:17.000,1213,"Depo",2020-06-23 16:43:09.026,2020-06-23 00:00:00.000,1899-12-30 16:43:09.000
2489,34,"B6937","204760",1,0,,2020-06-17 07:44:12.056,0,2020-06-25 16:00:51.923,1,1,1,2020-06-21 00:00:00.000,2020-06-24 00:00:00.000,2020-06-25 16:00:51.923,"381268",2020-06-17 07:44:17.000,2020-06-23 07:44:17.000,2020-06-29 07:44:17.000,2020-07-01 07:44:17.000,2020-06-28 07:44:17.000,2020-07-01 07:44:17.000,1220,"Depo",2020-06-24 11:28:09.123,2020-06-24 00:00:00.000,1899-12-30 11:28:09.000
2494,34,"B6938","204761",1,0,,2020-06-18 07:47:56.003,0,2020-06-26 16:42:28.686,1,1,1,2020-06-22 00:00:00.000,2020-06-24 00:00:00.000,2020-06-26 16:42:28.686,"382188",2020-06-18 07:48:01.000,2020-06-24 07:48:01.000,2020-06-30 07:48:01.000,2020-07-02 07:48:01.000,2020-06-29 07:48:01.000,2020-07-02 07:48:01.000,1225,"Depo",2020-06-24 19:35:51.350,2020-06-24 00:00:00.000,1899-12-30 19:35:51.000
2498,34,"B7292","205640",1,0,,2020-06-18 15:43:21.183,0,2020-06-29 16:26:02.050,1,1,1,2020-06-24 00:00:00.000,2020-06-27 00:00:00.000,2020-06-29 16:26:02.050,"387687",2020-06-19 15:43:27.000,2020-06-25 15:43:27.000,2020-07-01 15:43:27.000,2020-07-10 15:43:27.000,2020-07-02 15:43:27.000,2020-06-10 15:43:27.000,1229,"Depo",2020-06-27 14:52:09.043,2020-06-27 00:00:00.000,1899-12-30 14:52:09.000
2506,34,"B6936","200097",1,0,,2020-06-19 15:38:57.320,0,2020-07-01 11:10:22.040,1,1,1,2020-06-25 00:00:00.000,2020-06-29 00:00:00.000,2020-07-01 11:10:22.040,"360848",2020-06-22 15:39:02.000,2020-06-26 15:39:02.000,2020-07-02 15:39:02.000,2020-07-12 15:39:02.000,2020-06-27 15:39:02.000,2020-07-12 15:39:02.000,1237,"Depo",2020-06-29 11:30:09.673,2020-06-29 00:00:00.000,1899-12-30 11:30:10.000
2514,34,"B7100","198074",1,0,,2020-06-22 13:40:38.340,0,2020-07-03 11:39:28.046,1,1,1,2020-06-26 00:00:00.000,2020-07-03 00:00:00.000,2020-07-01 16:54:45.793,"341837",2020-06-23 13:41:07.000,2020-06-29 13:41:07.000,2020-07-03 13:41:07.000,2020-07-15 13:41:07.000,2020-07-14 13:41:07.000,2020-07-15 13:41:07.000,1245,"Depo",2020-07-03 11:39:28.046,2020-07-03 00:00:00.000,1899-12-30 11:39:28.000
2522,34,"B9343","206779",1,0,,2020-06-25 08:08:17.213,0,2020-07-01 19:32:25.000,1,1,1,2020-06-30 00:00:00.000,2020-07-01 00:00:00.000,2020-07-02 16:33:30.383,"398474",2020-06-25 08:08:38.000,2020-06-30 08:08:38.000,2020-07-06 08:08:38.000,2020-07-15 08:08:38.000,2020-07-14 08:08:38.000,2020-07-15 08:08:38.000,1252,"Depo",2020-07-01 19:32:25.000,2020-07-01 00:00:00.000,1899-12-30 19:32:25.000
2546,34,"B3247","179943",1,0,,2020-06-29 14:25:53.266,0,2020-07-09 15:55:56.850,1,1,1,2020-07-07 00:00:00.000,2020-07-08 00:00:00.000,2020-07-09 15:55:56.850,"359197",2020-06-30 14:26:00.000,2020-07-06 14:26:00.000,2020-07-10 14:26:00.000,2020-07-28 14:26:00.000,2020-07-31 14:26:00.000,2020-08-01 14:26:00.000,1276,"Depo",2020-07-08 13:31:49.110,2020-07-08 00:00:00.000,1899-12-30 13:31:49.000
2590,34,"B7575","199474",1,0,,2020-07-08 16:44:55.890,0,2020-07-20 16:04:14.583,1,1,1,2020-07-14 00:00:00.000,2020-07-16 00:00:00.000,2020-07-20 16:04:14.583,"352446",2020-07-09 16:45:09.000,2020-07-15 16:45:09.000,2020-07-21 16:45:09.000,2020-08-05 16:45:09.000,2020-08-09 16:45:09.000,2020-08-10 16:45:09.000,1315,"Depo",2020-07-16 14:38:51.856,2020-07-16 00:00:00.000,1899-12-30 14:38:52.000
2601,34,"B7573","204758",1,0,,2020-07-10 13:06:15.906,0,2020-07-21 16:21:37.220,1,1,1,2020-07-15 00:00:00.000,2020-07-20 00:00:00.000,2020-07-21 16:21:37.220,"381258",2020-07-13 13:06:22.000,2020-07-17 13:06:22.000,2020-07-23 13:06:22.000,2020-08-05 13:06:22.000,2020-08-09 13:06:22.000,2020-08-10 13:06:22.000,1326,"Depo",2020-07-20 11:36:34.293,2020-07-20 00:00:00.000,1899-12-30 11:36:34.000
2607,34,"B8350","206366",1,0,,2020-07-14 09:39:17.116,0,2020-07-24 16:38:27.676,1,1,1,2020-07-20 00:00:00.000,2020-07-23 00:00:00.000,2020-07-24 16:38:27.676,"391710",2020-07-15 09:39:33.000,2020-07-21 09:39:33.000,2020-07-27 09:39:32.000,2020-08-05 09:39:32.000,2020-08-09 09:39:32.000,2020-08-10 09:39:32.000,1330,"Depo",2020-07-23 16:08:03.233,2020-07-23 00:00:00.000,1899-12-30 16:08:03.000
2661,34,"B8349","206464",1,0,,2020-07-27 16:43:47.230,0,2020-08-05 16:20:25.686,1,1,1,2020-07-30 00:00:00.000,2020-08-03 00:00:00.000,2020-08-05 16:20:25.686,"393826",2020-07-28 16:43:52.000,2020-08-03 16:43:52.000,2020-08-07 16:43:52.000,2020-08-10 16:43:52.000,2020-08-09 16:43:52.000,2020-08-10 16:43:52.000,1384,"Depo",2020-08-03 16:19:17.606,2020-08-03 00:00:00.000,1899-12-30 16:19:18.000
2666,34,"B5571","199342",1,0,,2020-07-29 08:29:02.493,0,2020-08-03 08:30:34.796,1,1,1,2020-07-29 00:00:00.000,2020-08-03 00:00:00.000,2020-07-30 16:03:05.076,"351537",2020-07-27 08:29:38.000,2020-07-31 08:29:38.000,2020-08-06 08:29:38.000,2020-08-10 08:29:38.000,2020-08-14 08:29:38.000,2020-08-15 08:29:38.000,1389,"Depo",2020-08-03 08:30:34.796,2020-08-02 00:00:00.000,1899-12-30 08:30:35.000
2686,34,"B9940","207369",1,0,,2020-08-10 07:00:55.056,0,2020-08-24 08:51:32.310,1,1,1,2020-08-13 00:00:00.000,2020-08-24 00:00:00.000,2020-08-21 16:55:38.050,"398510",2020-08-11 07:01:00.000,2020-08-17 07:01:00.000,2020-08-21 07:01:00.000,2020-09-05 07:01:00.000,2020-09-09 07:01:00.000,2020-09-10 07:01:00.000,1409,"Depo",2020-08-24 08:51:32.310,2020-08-23 00:00:00.000,1899-12-30 08:51:32.000
2707,34,"B3929","202660",1,0,,2020-08-14 11:37:54.973,0,2020-08-27 13:42:05.740,1,1,1,2020-08-21 00:00:00.000,2020-08-25 00:00:00.000,2020-08-27 13:42:05.740,"369503",2020-08-18 11:38:00.000,2020-08-24 11:38:00.000,2020-08-28 11:38:00.000,2020-09-09 11:38:00.000,2020-09-13 11:38:00.000,2020-09-24 11:38:00.000,1429,"Depo",2020-08-25 18:49:01.190,2020-08-25 00:00:00.000,1899-12-30 18:49:01.000
2720,34,"B8582","206287",1,0,,2020-08-20 10:09:57.970,0,2020-09-01 16:18:41.770,1,1,1,2020-08-26 00:00:00.000,2020-08-31 00:00:00.000,2020-09-01 16:18:41.770,"393953",2020-08-21 10:10:05.000,2020-08-27 10:10:05.000,2020-09-02 10:10:05.000,2020-09-13 10:10:05.000,2020-09-17 10:10:05.000,2020-09-18 10:10:05.000,1442,"Depo",2020-08-31 11:45:34.716,2020-08-31 00:00:00.000,1899-12-30 11:45:35.000
2795,34,"C1592","205259",1,0,,2020-09-14 08:00:41.783,0,2020-09-24 11:26:51.320,1,1,1,2020-09-16 00:00:00.000,2020-09-18 00:00:00.000,2020-09-24 11:26:51.320,"384189",2020-09-15 08:00:58.000,2020-09-21 08:00:58.000,2020-09-25 08:00:58.000,2020-10-11 08:00:58.000,2020-10-12 08:00:58.000,2020-10-26 08:00:58.000,1513,"Depo",2020-09-18 16:19:41.300,2020-09-18 00:00:00.000,1899-12-30 16:19:41.000
2832,34,"B8026","199340",1,0,,2020-09-28 07:44:46.653,0,2020-10-20 16:41:25.983,1,1,1,2020-10-05 00:00:00.000,2020-10-15 00:00:00.000,2020-10-20 16:41:25.983,"351525",2020-09-28 07:44:53.000,2020-10-07 07:44:53.000,2020-10-15 07:44:53.000,2020-10-21 07:44:53.000,2020-10-27 07:44:53.000,2020-10-27 07:44:53.000,1548,"Depo",2020-10-15 14:34:05.993,2020-10-15 00:00:00.000,1899-12-30 14:34:06.000
2837,34,"C0383","202183",1,0,,2020-10-05 08:01:37.533,0,2020-10-22 16:44:30.713,1,1,1,2020-10-14 00:00:00.000,2020-10-20 00:00:00.000,2020-10-22 16:44:30.713,"365252",2020-10-06 08:01:43.000,2020-10-14 08:01:43.000,2020-10-20 08:01:43.000,2020-10-23 08:01:43.000,2020-10-29 08:01:43.000,2020-11-12 08:01:43.000,1553,"Depo",2020-10-20 14:59:27.343,2020-10-20 00:00:00.000,1899-12-30 14:59:27.000
1942,33,"B1937","197634",1,0,,2020-01-22 09:17:04.083,0,2020-02-04 08:02:28.040,0,1,1,,2020-01-29 00:00:00.000,2020-02-04 08:02:28.040,"342069",2020-01-23 09:17:10.000,2020-01-28 09:17:10.000,2020-02-03 09:17:10.000,2020-02-05 09:17:09.000,2020-02-08 09:17:09.000,2020-02-09 09:17:09.000,699,"Depo",2020-01-29 13:59:41.860,2020-01-29 00:00:00.000,1899-12-30 13:59:42.000
2379,36,"B7630","204347",1,0,,2020-06-01 07:12:04.123,0,2020-06-10 16:23:33.726,0,1,1,,2020-06-10 00:00:00.000,2020-06-10 16:23:33.726,"391652",2020-06-02 07:12:09.000,2020-06-08 07:12:09.000,2020-06-12 07:12:09.000,2020-06-21 07:12:09.000,2020-06-25 07:12:09.000,2020-06-26 07:12:09.000,1115,"Depo",2020-06-10 14:59:56.193,2020-06-10 00:00:00.000,1899-12-30 14:59:56.000
2783,8,"C1803","209117",1,0,,2020-09-09 07:49:29.710,0,2020-10-23 08:06:33.490,0,1,1,,2020-10-23 00:00:00.000,2020-10-23 08:06:33.490,"410693",2020-09-09 07:49:38.000,2020-09-17 07:49:38.000,2020-09-28 07:49:38.000,2020-10-27 07:49:38.000,2020-11-06 07:49:38.000,2020-11-16 07:49:38.000,1504,"Depo",2020-10-23 08:06:29.620,2020-10-22 00:00:00.000,1899-12-30 08:06:30.000
2985,8,"C5034","205904",1,0,,2020-11-20 07:16:51.113,0,2020-12-07 16:06:31.266,0,1,1,,2020-12-02 00:00:00.000,2020-12-07 16:06:31.266,"390303",2020-11-23 07:16:58.000,2020-12-01 07:16:58.000,2020-12-10 07:16:58.000,2021-01-15 07:16:58.000,2021-01-11 07:16:58.000,2021-01-25 07:16:58.000,1690,"Depo",2020-12-02 19:28:57.413,2020-12-02 00:00:00.000,1899-12-30 19:28:57.000
1592,5,"A8222","199070",1,0,,2019-09-27 14:39:01.953,0,2019-10-28 18:18:00.840,1,1,1,2019-09-30 00:00:00.000,2019-10-01 00:00:00.000,2019-10-28 18:18:00.840,"349834",2019-09-20 07:26:35.000,2019-09-30 07:26:35.000,2019-10-11 07:26:35.000,,,,371,"Depo",2019-10-01 14:19:39.093,2019-10-01 00:00:00.000,1899-12-30 14:19:39.000
1596,5,"A8936","200491",1,0,,2019-09-30 21:14:51.010,0,2019-10-28 18:17:39.846,1,1,1,2019-10-01 00:00:00.000,2019-10-07 00:00:00.000,2019-10-28 18:17:39.846,"354702",2019-09-24 07:23:27.000,2019-10-01 07:23:27.000,2019-10-11 07:23:27.000,,,,374,"Depo",2019-10-07 14:06:48.790,2019-10-07 00:00:00.000,1899-12-30 14:06:49.000
1606,33,"A8458","196773",1,0,,2019-10-08 13:34:57.470,0,2019-10-14 19:35:23.000,1,1,1,2019-10-14 00:00:00.000,2019-10-14 00:00:00.000,2019-10-23 11:27:04.946,"338503",2019-10-10 15:12:42.000,2019-10-15 07:06:40.000,2019-10-21 07:06:40.000,2019-10-22 09:45:04.000,2019-10-24 09:45:04.000,2019-10-25 09:45:04.000,382,"Depo",2019-10-14 19:35:23.000,2019-10-14 00:00:00.000,1899-12-30 19:35:23.000
1608,36,"A8541","196778",1,0,,2019-10-08 14:31:05.470,0,2019-10-26 11:23:45.300,1,1,1,2019-10-15 00:00:00.000,2019-10-17 00:00:00.000,2019-10-26 11:23:45.300,"338409",2019-10-10 15:11:19.000,2019-10-16 15:11:19.000,2019-10-22 15:11:19.000,2019-11-25 15:11:19.000,2019-10-31 15:11:19.000,2019-11-01 15:11:19.000,384,"Depo",2019-10-17 06:40:04.000,2019-10-16 00:00:00.000,1899-12-30 06:40:04.000
1611,6,"A9028","198437",1,0,,2019-10-10 08:45:12.690,0,2019-10-23 16:20:14.520,1,1,1,2019-10-10 00:00:00.000,2019-10-22 00:00:00.000,2019-10-23 16:20:14.520,"345447",2019-10-01 13:28:22.000,2019-10-10 13:28:22.000,2019-10-18 13:28:22.000,2019-10-23 13:28:22.000,2019-10-30 13:28:22.000,2019-10-30 13:28:21.000,386,"Depo",2019-10-22 14:50:52.440,2019-10-22 00:00:00.000,1899-12-30 14:50:52.000
1614,35,"A8541","196778",1,0,,2019-10-10 15:45:36.566,0,2019-12-18 15:47:33.120,1,1,1,2019-10-16 00:00:00.000,2019-10-17 00:00:00.000,2019-12-18 15:47:33.120,"338408",2019-10-11 15:45:52.000,2019-10-16 15:45:52.000,2019-10-22 15:45:52.000,2019-10-25 15:45:52.000,2019-10-31 15:45:52.000,2019-11-01 15:45:52.000,389,"Depo",2019-10-17 20:00:15.000,2019-10-17 00:00:00.000,1899-12-30 20:00:15.000
1621,8,"A9675","197486",1,0,,2019-10-14 11:12:07.573,0,2019-10-29 16:49:41.426,1,1,1,2019-10-18 00:00:00.000,2019-10-24 00:00:00.000,2019-10-29 16:49:41.426,"341686",2019-10-14 11:12:37.000,2019-10-21 11:12:37.000,2019-10-29 11:12:37.000,2019-11-22 11:12:37.000,2019-11-22 11:12:37.000,2019-12-15 11:12:37.000,395,"Depo",2019-10-24 18:43:49.736,2019-10-24 00:00:00.000,1899-12-30 18:43:50.000
1629,10,"A9007","198165",1,0,,2019-10-15 10:33:36.246,0,2019-11-12 09:56:47.050,1,1,1,2019-10-29 00:00:00.000,2019-11-12 00:00:00.000,2019-11-01 16:17:13.033,"343878",2019-10-16 10:33:44.000,2019-10-23 10:33:44.000,2019-10-31 10:33:44.000,2019-11-25 10:33:44.000,2019-11-21 10:33:44.000,2019-12-16 10:33:44.000,402,"Depo",2019-11-12 09:56:47.050,2019-11-12 00:00:00.000,1899-12-30 09:56:47.000
1631,32,"A8772","199987",1,0,,2019-10-15 13:09:30.576,0,2019-10-24 16:52:39.330,1,1,1,2019-10-16 00:00:00.000,2019-10-17 00:00:00.000,2019-10-24 16:52:39.330,"353635",,,,,,,404,"Depo",2019-10-17 14:42:39.753,2019-10-17 00:00:00.000,1899-12-30 14:42:40.000
1636,33,"A8791","196763",1,0,,2019-10-16 16:24:34.436,0,2019-10-28 16:14:02.550,1,1,1,2019-10-23 00:00:00.000,2019-10-18 00:00:00.000,2019-10-28 16:14:02.550,"338478",2019-10-17 14:24:01.000,2019-10-22 14:24:01.000,2019-10-28 14:24:01.000,2019-11-19 14:24:01.000,2019-11-22 14:24:01.000,2019-11-25 14:24:01.000,408,"Depo",2019-10-18 19:35:03.000,2019-10-18 00:00:00.000,1899-12-30 19:35:03.000
1637,32,"A8779","199988",1,0,,2019-10-17 10:41:43.373,0,2019-11-18 14:40:25.140,1,1,1,2019-11-12 00:00:00.000,2019-11-13 00:00:00.000,2019-11-18 14:40:25.140,"353603",2019-10-17 16:01:54.000,2019-10-23 16:01:54.000,2019-10-31 16:01:54.000,2019-11-01 16:01:54.000,2019-11-11 16:01:54.000,2019-11-22 16:01:54.000,409,"Depo",2019-11-13 14:07:27.076,2019-11-13 00:00:00.000,1899-12-30 14:07:27.000
1641,6,"A9031","194598",1,0,,2019-10-21 13:31:04.703,0,2019-10-31 17:08:22.000,1,1,1,2019-10-24 00:00:00.000,2019-11-12 00:00:00.000,2019-10-31 17:08:22.000,"336181",2019-10-21 08:59:31.000,2019-10-28 08:59:31.000,2019-11-12 08:59:31.000,2019-11-26 08:59:31.000,2019-12-03 08:59:31.000,2019-12-04 08:59:31.000,413,"Depo",2019-11-12 09:53:05.293,2019-11-12 00:00:00.000,1899-12-30 09:53:05.000
1647,33,"A9515","196764",1,0,,2019-10-23 11:13:50.536,0,2019-11-11 16:15:32.790,1,1,1,2019-10-25 00:00:00.000,2019-10-30 00:00:00.000,2019-11-11 16:15:32.790,"338481",2019-10-24 11:13:59.000,2019-10-29 11:13:59.000,2019-11-11 11:13:59.000,2019-11-15 11:13:59.000,2019-11-24 11:13:59.000,2019-11-25 11:13:59.000,418,"Depo",2019-10-30 18:47:35.843,2019-10-30 00:00:00.000,1899-12-30 18:47:36.000
1648,32,"A7683","197718",1,0,,2019-10-23 14:00:31.660,0,2019-11-13 15:45:17.446,1,1,1,2019-10-26 00:00:00.000,2019-10-31 00:00:00.000,2019-11-13 15:45:17.446,"348649",2019-10-24 15:43:40.000,2019-10-29 15:43:40.000,2019-11-13 15:43:40.000,2019-11-15 15:43:40.000,2019-11-17 15:43:40.000,2019-11-18 15:43:40.000,419,"Depo",2019-10-31 13:52:53.786,2019-10-31 00:00:00.000,1899-12-30 13:52:54.000
1652,36,"A9168","198175",1,0,,2019-10-24 13:15:32.970,0,2019-11-13 15:46:49.510,1,1,1,2019-10-30 00:00:00.000,2019-11-12 00:00:00.000,2019-11-13 15:46:49.510,"344999",2019-10-25 13:15:42.000,2019-10-31 13:15:42.000,2019-11-13 13:15:42.000,2019-11-14 13:15:42.000,2019-11-21 13:15:42.000,2019-11-22 13:15:42.000,423,"Depo",2019-11-12 09:39:08.690,2019-11-12 00:00:00.000,1899-12-30 09:39:09.000
1658,32,"A5959","194151",1,0,,2019-10-25 09:47:25.806,0,2019-11-14 16:06:01.376,1,1,1,2019-11-01 00:00:00.000,2019-11-11 00:00:00.000,2019-11-14 16:06:01.376,"339339",2019-10-25 08:07:14.000,2019-10-30 08:07:14.000,2019-11-14 08:07:14.000,2019-11-15 08:07:14.000,2019-11-17 08:07:14.000,2019-11-18 08:07:14.000,428,"Depo",2019-11-11 09:29:18.740,2019-11-11 00:00:00.000,1899-12-30 09:29:19.000
1659,35,"A9168","198175",1,0,,2019-10-25 15:12:17.693,0,2019-11-13 15:46:08.596,1,1,1,2019-10-30 00:00:00.000,2019-11-12 00:00:00.000,2019-11-13 15:46:08.596,"344998",2019-10-28 15:12:35.000,2019-10-31 15:12:35.000,2019-11-13 15:12:35.000,2019-11-14 15:12:35.000,2019-11-21 15:12:35.000,2019-11-22 15:12:35.000,429,"Depo",2019-11-12 13:06:25.253,2019-11-12 00:00:00.000,1899-12-30 13:06:25.000
1660,36,"A9135","200520",1,0,,2019-10-26 11:20:31.950,0,2019-11-14 16:05:13.186,1,1,1,2019-10-31 00:00:00.000,2019-11-13 00:00:00.000,2019-11-14 16:05:13.186,"356346",2019-10-28 11:20:40.000,2019-11-01 11:20:40.000,2019-11-14 11:20:40.000,2019-11-20 11:20:40.000,2019-11-06 11:20:40.000,2019-11-26 11:20:40.000,430,"Depo",2019-11-13 14:35:04.410,2019-11-13 00:00:00.000,1899-12-30 14:35:04.000
1666,35,"A9135","200520",1,0,,2019-10-28 15:43:43.333,0,2019-11-14 16:04:32.706,1,1,1,2019-10-31 00:00:00.000,2019-11-12 00:00:00.000,2019-11-14 16:04:32.706,"356345",2019-10-29 15:43:53.000,2019-11-01 15:43:53.000,2019-11-14 15:43:53.000,2019-11-20 15:43:53.000,2019-11-06 15:43:53.000,2019-11-26 15:43:53.000,436,"Depo",2019-11-12 12:56:27.126,2019-11-12 00:00:00.000,1899-12-30 12:56:27.000
1676,33,"B0170","185687",1,0,,2019-10-31 12:55:38.036,0,2019-11-18 14:38:34.086,1,1,1,2019-11-11 00:00:00.000,2019-11-13 00:00:00.000,2019-11-18 14:38:34.086,"345368",2019-11-01 12:55:44.000,2019-11-13 12:55:44.000,2019-11-19 12:55:44.000,2019-11-25 12:55:44.000,2019-12-01 12:55:44.000,2019-12-02 12:55:44.000,445,"Depo",2019-11-13 14:08:02.470,2019-11-13 00:00:00.000,1899-12-30 14:08:02.000
1681,6,"A9041","190703",1,0,,2019-11-01 09:29:38.093,0,2019-11-20 16:40:25.500,1,1,1,2019-11-13 00:00:00.000,2019-11-18 00:00:00.000,2019-11-20 16:40:25.500,"331862",2019-11-01 09:29:50.000,2019-11-15 09:29:50.000,2019-11-25 09:29:50.000,2019-12-10 09:29:50.000,2019-12-17 09:29:50.000,2019-12-28 09:29:50.000,450,"Depo",2019-11-18 14:26:32.816,2019-11-18 00:00:00.000,1899-12-30 14:26:33.000
1682,32,"B0054","201091",1,0,,2019-11-01 13:40:06.493,0,2019-11-25 16:45:27.013,1,1,1,2019-11-15 00:00:00.000,2019-11-18 00:00:00.000,2019-11-25 16:45:27.013,"359244",2019-11-11 13:40:12.000,2019-11-16 13:40:12.000,2019-11-23 13:40:12.000,2019-11-27 13:40:12.000,2019-12-02 13:40:12.000,2019-12-03 13:40:12.000,451,"Depo",2019-11-18 14:08:34.366,2019-11-18 00:00:00.000,1899-12-30 14:08:34.000
1688,33,"A9935","198310",1,0,,2019-11-12 08:41:00.833,0,2019-11-21 16:50:03.166,1,1,1,2019-11-15 00:00:00.000,2019-11-20 00:00:00.000,2019-11-21 16:50:03.166,"345484",2019-11-13 08:42:55.000,2019-11-16 08:42:55.000,2019-11-21 08:42:55.000,2019-11-25 08:42:55.000,2019-12-11 08:42:55.000,2019-12-12 08:42:55.000,456,"Depo",2019-11-20 14:44:28.576,2019-11-20 00:00:00.000,1899-12-30 14:44:29.000
1697,32,"A5995","194416",1,0,,2019-11-12 13:02:12.423,0,2019-11-26 16:37:17.886,1,1,1,2019-11-16 00:00:00.000,2019-11-21 00:00:00.000,2019-11-26 16:37:17.886,"339407",2019-11-12 13:02:21.000,2019-11-18 13:02:21.000,2019-11-26 13:02:21.000,2019-11-28 13:02:21.000,2019-12-05 13:02:21.000,2019-12-13 13:02:21.000,464,"Depo",2019-11-21 08:25:20.170,2019-11-20 00:00:00.000,1899-12-30 08:25:20.000
1699,36,"A9395","198592",1,0,,2019-11-12 16:31:31.366,0,2019-11-19 13:29:17.000,1,1,1,2019-11-17 00:00:00.000,2019-11-19 00:00:00.000,2019-11-26 11:31:33.960,"351751",2019-11-13 16:31:37.000,2019-11-20 16:31:37.000,2019-11-26 16:31:37.000,2019-12-28 16:31:37.000,2019-12-09 16:31:37.000,2020-01-07 16:31:37.000,466,"Depo",2019-11-19 13:29:17.000,2019-11-19 00:00:00.000,1899-12-30 13:29:17.000
1703,32,"A8988","200492",1,0,,2019-11-14 08:46:08.883,0,2019-12-13 16:36:19.086,1,1,1,2019-11-26 00:00:00.000,2019-12-13 00:00:00.000,2019-11-29 17:44:42.523,"354249",2019-11-14 09:44:52.000,2019-11-20 09:44:52.000,2019-11-28 09:44:52.000,2019-11-29 09:44:52.000,2019-12-05 09:44:52.000,2019-12-19 09:44:52.000,470,"Depo",2019-12-13 16:36:19.086,2019-12-13 00:00:00.000,1899-12-30 16:36:19.000
1704,35,"A9395","198592",1,0,,2019-11-14 09:08:20.000,0,2019-11-29 17:46:23.093,1,1,1,2019-11-22 00:00:00.000,2019-11-28 00:00:00.000,2019-11-29 17:46:23.093,"351750",2019-11-14 09:08:29.000,2019-11-17 09:08:29.000,2019-11-21 09:08:29.000,2019-12-02 09:08:29.000,2019-12-09 09:08:29.000,2020-01-07 09:08:29.000,471,"Depo",2019-11-28 14:07:10.266,2019-11-28 00:00:00.000,1899-12-30 14:07:10.000
1705,36,"A9827","165740",1,0,,2019-11-14 10:36:55.326,0,2019-11-21 15:39:37.000,1,1,1,2019-11-19 00:00:00.000,2019-11-21 00:00:00.000,2019-11-25 16:44:42.413,"341590",2019-11-14 10:37:33.000,2019-11-19 10:37:33.000,2019-11-23 10:37:33.000,2019-11-29 10:37:33.000,2019-12-15 10:37:33.000,2019-12-16 10:37:33.000,472,"Depo",2019-11-21 15:39:37.000,2019-11-21 00:00:00.000,1899-12-30 15:39:37.000
1710,35,"A9827","165740",1,0,,2019-11-15 10:19:57.740,0,2019-11-25 16:44:18.093,1,1,1,2019-11-19 00:00:00.000,2019-11-21 00:00:00.000,2019-11-25 16:44:18.093,"341589",2019-11-15 10:20:08.000,2019-11-19 10:20:08.000,2019-11-23 10:20:08.000,2019-11-29 10:20:08.000,2019-12-15 10:20:08.000,2019-12-16 10:20:08.000,477,"Depo",2019-11-21 11:37:49.636,2019-11-21 00:00:00.000,1899-12-30 11:37:50.000
1713,10,"A9751","198179",1,0,,2019-11-15 11:07:21.710,0,2019-12-03 16:49:02.410,1,1,1,2019-11-27 00:00:00.000,2019-11-28 00:00:00.000,2019-12-03 16:49:02.410,"343884",2019-11-15 11:07:46.000,2019-11-21 11:07:46.000,2019-11-28 11:07:46.000,2019-12-17 11:07:46.000,2019-12-24 11:07:46.000,2019-12-28 11:07:46.000,479,"Depo",2019-11-28 20:56:34.000,2019-11-28 00:00:00.000,1899-12-30 20:56:34.000
1714,33,"B0079","197103",1,0,,2019-11-15 16:52:39.486,0,2019-11-23 13:33:36.460,1,1,1,2019-11-20 00:00:00.000,2019-11-21 00:00:00.000,2019-11-23 13:33:36.460,"340195",2019-11-16 16:52:46.000,2019-11-20 16:52:46.000,2019-11-26 16:52:46.000,2019-11-28 16:52:46.000,2019-12-05 16:52:46.000,2019-12-06 16:52:46.000,480,"Depo",2019-11-21 21:04:05.806,2019-11-21 00:00:00.000,1899-12-30 21:04:06.000
1715,5,"A8952","199999",1,0,,2019-11-17 15:10:38.893,0,2019-11-27 16:43:15.340,1,1,1,2019-11-21 00:00:00.000,2019-11-26 00:00:00.000,2019-11-27 16:43:15.340,"353558",2019-11-16 15:10:47.000,2019-11-22 15:10:47.000,2019-12-02 15:10:47.000,2019-12-12 15:10:47.000,2019-12-19 15:10:47.000,2019-12-20 15:10:47.000,481,"Depo",2019-11-26 16:46:36.566,2019-11-26 00:00:00.000,1899-12-30 16:46:37.000
