show_id,type,title,date_added,release_year,rating,duration,movie_duration_mins,Content,movie_duration_mins (bins),release_year (bins)
"a6201","Movie","The Secret of NIMH",,1982,"G","83 min",83,"Amazon",80,1980
"a6220","Movie","PrimeVideoQAMovie11 US",,2015,"G","0 min",0,"Amazon",0,2010
"a6291","Movie","Wild Kratts: Creatures of the Deep Sea",,2016,"G","50 min",50,"Amazon",50,2010
"a6304","Movie","Ramona and Beezus",,2010,"G","104 min",104,"Amazon",100,2010
"a632","Movie","The Green Glove",,2011,"G","89 min",89,"Amazon",80,2010
"a6452","Movie","Pinkfong! Baby Shark's Ultimate Collection",,2021,"G","26 min",26,"Amazon",20,2020
"a6759","Movie","Thunderbird 6",,1968,"G","89 min",89,"Amazon",80,1960
"a6781","Movie","Daniel Tiger's Neighborhood: Tiger Family Trip",,2017,"G","51 min",51,"Amazon",50,2010
"a6870","Movie","Angel in Training",,1999,"G","92 min",92,"Amazon",90,1990
"a718","Movie","The Christmas Lodge",,2014,"G","89 min",89,"Amazon",80,2010
"a7816","Movie","Destined To Ride",,2018,"G","90 min",90,"Amazon",90,2010
"a7965","Movie","Nuttiest Nutcracker",,1999,"G","48 min",48,"Amazon",40,1990
"a8056","Movie","Annie: A Royal Adventure",,1995,"G","92 min",92,"Amazon",90,1990
"a8103","Movie","Pokémon 3: The Movie",,2001,"G","73 min",73,"Amazon",70,2000
"a8374","Movie","The King & I",,1999,"G","89 min",89,"Amazon",80,1990
"a8527","Movie","Wheely",,2019,"G","90 min",90,"Amazon",90,2010
"a8576","Movie","ProjectUNUnApprovedMovieTarget",,2019,"G","0 min",0,"Amazon",0,2010
"a9123","Movie","Pokémon the Movie 2000",,2000,"G","80 min",80,"Amazon",80,2000
"a9188","Movie","Grizzly Mountain",,1996,"G","96 min",96,"Amazon",90,1990
"a9256","Movie","Babes in Toyland (1997)",,1997,"G","74 min",74,"Amazon",70,1990
"a9257","Movie","Babes in Toyland (1986)",,1986,"G","96 min",96,"Amazon",90,1980
"a9261","Movie","An All Dogs Christmas Carol",,1998,"G","73 min",73,"Amazon",70,1990
"a9262","Movie","Amazing Grace (1974)",,1974,"G","98 min",98,"Amazon",90,1970
"a9374","Movie","Secret of NIMH 2: Timmy to the Rescue",,1998,"G","69 min",69,"Amazon",60,1990
"a9378","Movie","Noddy Saves Christmas",,2004,"G","26 min",26,"Amazon",20,2000
"a9471","Movie","A Monkey's Tale",,2000,"G","76 min",76,"Amazon",70,2000
"a9631","Movie","SNOW WHITE",,1987,"G","85 min",85,"Amazon",80,1980
"a9653","Movie","Famo$o (4K UHD)",,2016,"G","111 min",111,"Amazon",110,2010
"a1110","TV Show","Sagrada Reset",,2017,"TV-14","2 Seasons",2,"Amazon",0,2010
"a1172","TV Show","Rex the Runt",,2001,"TV-PG","2 Seasons",2,"Amazon",0,2000
"a1202","TV Show","Reading Rainbow",,1997,"TV-Y","2 Seasons",2,"Amazon",0,1990
"a1237","TV Show","Pushpavalli (Telugu)",,2020,"TV-NR","2 Seasons",2,"Amazon",0,2020
"a1238","TV Show","Pushpavalli (Tamil)",,2020,"TV-NR","2 Seasons",2,"Amazon",0,2020
"a1266","TV Show","Prey",,2015,"TV-14","2 Seasons",2,"Amazon",0,2010
"a1346","TV Show","Peppa Pig",,2011,"TV-Y","2 Seasons",2,"Amazon",0,2010
"a1388","TV Show","Pandora",,2020,"TV-NR","2 Seasons",2,"Amazon",0,2020
"a1409","TV Show","Orphan Black (4K UHD)",,2014,"TV-MA","2 Seasons",2,"Amazon",0,2010
"a1595","TV Show","Mountain Men",,2013,"TV-PG","2 Seasons",2,"Amazon",0,2010
"a1631","TV Show","Momo Plays a Matching Game",,2014,"TV-Y","2 Seasons",2,"Amazon",0,2010
"a1633","TV Show","Momo Loves to Sing and Dance",,2016,"TV-Y","2 Seasons",2,"Amazon",0,2010
"a1634","TV Show","Momo Loves to Sing",,2016,"TV-Y","2 Seasons",2,"Amazon",0,2010
"a1635","TV Show","Momo Loves to Dance",,2015,"TV-Y","2 Seasons",2,"Amazon",0,2010
"a1637","TV Show","Momo Let's be Nice",,2014,"TV-Y","2 Seasons",2,"Amazon",0,2010
"a1638","TV Show","Momo Learns to Write",,2014,"TV-Y","2 Seasons",2,"Amazon",0,2010
"a1818","TV Show","Looped",,2016,"TV-Y","2 Seasons",2,"Amazon",0,2010
"a1836","TV Show","Little Women: NY",,2016,"TV-14","2 Seasons",2,"Amazon",0,2010
"a1838","TV Show","Little Women: Dallas",,2017,"TV-14","2 Seasons",2,"Amazon",0,2010
"a1841","TV Show","Little Men",,1999,"TV-G","2 Seasons",2,"Amazon",0,1990
"a1913","TV Show","Laakhon Mein Ek (Telugu)",,2019,"TV-NR","2 Seasons",2,"Amazon",0,2010
"a1914","TV Show","Laakhon Mein Ek (Tamil)",,2019,"TV-NR","2 Seasons",2,"Amazon",0,2010
"a1915","TV Show","Laakhon Mein Ek",,2019,"TV-NR","2 Seasons",2,"Amazon",0,2010
"a2059","TV Show","James May's Cars of the People",,2016,"TV-PG","2 Seasons",2,"Amazon",0,2010
"a2158","TV Show","Hyperdrive",,2007,"TV-PG","2 Seasons",2,"Amazon",0,2000
"a2166","TV Show","Hunderby",,2015,"TV-MA","2 Seasons",2,"Amazon",0,2010
"a2199","TV Show","Home Fires",,2017,"TV-PG","2 Seasons",2,"Amazon",0,2010
"a2265","TV Show","Hangar 1: The UFO Files",,2015,"TV-PG","2 Seasons",2,"Amazon",0,2010
"a230","TV Show","Uncle",,2014,"TV-14","2 Seasons",2,"Amazon",0,2010
"a231","TV Show","Uncharted Waters with Peter Miller",,2020,"TV-PG","2 Seasons",2,"Amazon",0,2020
"a2387","TV Show","Gardeners' World",,2017,"TV-G","2 Seasons",2,"Amazon",0,2010
"a241","TV Show","UFO Hunters",,2009,"TV-PG","2 Seasons",2,"Amazon",0,2000
"a2485","TV Show","Field of Stars",,2017,"TV-NR","2 Seasons",2,"Amazon",0,2010
"a2505","TV Show","Family Feud with Richard Dawson",,1985,"TV-G","2 Seasons",2,"Amazon",0,1980
"a2510","TV Show","Falling Water",,2018,"TV-14","2 Seasons",2,"Amazon",0,2010
"a2616","TV Show","Down East Dickering",,2015,"TV-PG","2 Seasons",2,"Amazon",0,2010
"a2625","TV Show","Dora the Explorer",,2007,"TV-Y","2 Seasons",2,"Amazon",0,2000
"a268","TV Show","Trapped [English Subtitled]",,2019,"TV-14","2 Seasons",2,"Amazon",0,2010
"a2775","TV Show","Country Buck$",,2015,"TV-PG","2 Seasons",2,"Amazon",0,2010
"a2776","TV Show","Counting Cars",,2015,"TV-PG","2 Seasons",2,"Amazon",0,2010
"a2777","TV Show","Counterpart",,2019,"TV-MA","2 Seasons",2,"Amazon",0,2010
"a2865","TV Show","Child Genius",,2016,"TV-PG","2 Seasons",2,"Amazon",0,2010
"a2961","TV Show","Bring It",,2018,"TV-PG","2 Seasons",2,"Amazon",0,2010
"a31","TV Show","Yu-Gi-Oh! 5D's",,2011,"TV-Y7","2 Seasons",2,"Amazon",0,2010
"a3145","TV Show","Barter Kings",,2013,"TV-PG","2 Seasons",2,"Amazon",0,2010
"a3168","TV Show","Bad Ink",,2014,"TV-14","2 Seasons",2,"Amazon",0,2010
"a3188","TV Show","Ax Men",,2016,"TV-14","2 Seasons",2,"Amazon",0,2010
"a3203","TV Show","Atlanta Plastic",,2016,"TV-14","2 Seasons",2,"Amazon",0,2010
"a3246","TV Show","Animal Mechanicals",,2011,"TV-Y","2 Seasons",2,"Amazon",0,2010
"a3315","TV Show","Almost Royal",,2016,"TV-MA","2 Seasons",2,"Amazon",0,2010
"a3464","TV Show","4 Blocks",,2018,"TV-MA","2 Seasons",2,"Amazon",0,2010
"a3488","TV Show","24 to Life",,2018,"TV-PG","2 Seasons",2,"Amazon",0,2010
"a350","TV Show","Threesome",,2012,"TV-MA","2 Seasons",2,"Amazon",0,2010
"a378","TV Show","The Wubbulous World of Dr. Seuss",,1997,"TV-Y","2 Seasons",2,"Amazon",0,1990
"a4909","TV Show","L.A. Complex, The",,2012,"TV-14","2 Seasons",2,"Amazon",0,2010
"a494","TV Show","The Paradise",,2013,"TV-PG","2 Seasons",2,"Amazon",0,2010
"a504","TV Show","The Office",,2003,"TV-14","2 Seasons",2,"Amazon",0,2000
"a519","TV Show","The Neighbors [English Subtitled]",,2016,"TV-NR","2 Seasons",2,"Amazon",0,2010
"a536","TV Show","The Missing",,2017,"TV-14","2 Seasons",2,"Amazon",0,2010
"a5382","TV Show","Baywatch Hawaii",,2001,"TV-PG","2 Seasons",2,"Amazon",0,2000
"a5766","TV Show","Timothy Goes To School",,2000,"TV-G","2 Seasons",2,"Amazon",0,2000
"a585","TV Show","The Killer Speaks",,2014,"TV-14","2 Seasons",2,"Amazon",0,2010
"a5863","TV Show","Da Kink In My Hair",,2009,"TV-14","2 Seasons",2,"Amazon",0,2000
"a6336","TV Show","Detentionaire",,2015,"TV-Y7","2 Seasons",2,"Amazon",0,2010
"a642","TV Show","The Glory Is Gone",,2017,"TV-NR","2 Seasons",2,"Amazon",0,2010
"a6763","TV Show","Starhunter Redux",,2003,"TV-PG","2 Seasons",2,"Amazon",0,2000
"a7039","TV Show","Con Man",,2017,"TV-MA","2 Seasons",2,"Amazon",0,2010
"a7721","TV Show","Now Go Build with Werner Vogels",,2020,"TV-G","2 Seasons",2,"Amazon",0,2020
"a779","TV Show","The A Word",,2016,"TV-NR","2 Seasons",2,"Amazon",0,2010
"a838","TV Show","Swedish Dicks",,2018,"TV-MA","2 Seasons",2,"Amazon",0,2010
"a845","TV Show","Supermarket Sweep",,2000,"TV-G","2 Seasons",2,"Amazon",0,2000
"a864","TV Show","Sunny Bunnies",,2018,"TV-Y","2 Seasons",2,"Amazon",0,2010
"a894","TV Show","Steven Seagal Lawman",,2010,"TV-14","2 Seasons",2,"Amazon",0,2010
"a9057","TV Show","The Village",,2014,"TV-14","2 Seasons",2,"Amazon",0,2010
"a9081","TV Show","The Best of I Love Lucy",,1954,"TV-PG","2 Seasons",2,"Amazon",0,1950
"n6067","TV Show","A Young Doctor's Notebook and Other Stories",,2013,"TV-MA","2 Seasons",2,"Netflix",0,2010
"n6902","TV Show","Gunslinger Girl",,2008,"TV-14","2 Seasons",2,"Netflix",0,2000
"n7197","TV Show","Kikoriki",,2010,"TV-Y","2 Seasons",2,"Netflix",0,2010
"n8183","TV Show","The Adventures of Figaro Pho",,2015,"TV-Y7","2 Seasons",2,"Netflix",0,2010
"a1005","Movie","Silver Blaze",,1937,"NR","70 min",70,"Amazon",70,1930
"a1017","Movie","Shoutoutoutout",,2011,"NR","35 min",35,"Amazon",30,2010
"a1079","Movie","Sean Bones: Live in Concert",,2011,"NR","29 min",29,"Amazon",20,2010
"a1094","Movie","Savoir Adore",,2006,"NR","34 min",34,"Amazon",30,2000
"a111","Movie","Who Killed Doc Robin",,1948,"NR","52 min",52,"Amazon",50,1940
"a1115","Movie","Ryan Shaw",,2004,"NR","26 min",26,"Amazon",20,2000
"a1119","Movie","Rustum",,2019,"NR","127 min",127,"Amazon",120,2010
"a1135","Movie","Romola",,1924,"NR","118 min",118,"Amazon",110,1920
"a1153","Movie","Riders of the Whistling Pines",,1949,"NR","70 min",70,"Amazon",70,1940
"a1173","Movie","Rex the Devil Horse (Silent)",,1926,"NR","53 min",53,"Amazon",50,1920
"a1204","Movie","Reaching for the Moon",,1930,"NR","73 min",73,"Amazon",70,1930
"a1230","Movie","Queer Nation",,2018,"NR","60 min",60,"Amazon",60,2010
"a1245","TV Show","PSYCHO-PASS (SUB)",,2020,"NR","2 Seasons",2,"Amazon",0,2020
"a1256","Movie","Prison Shadows (1936)",,1936,"NR","73 min",73,"Amazon",70,1930
"a1274","Movie","Power Douglas",,2008,"NR","19 min",19,"Amazon",10,2000
"a1279","Movie","Portastatic",,2011,"NR","42 min",42,"Amazon",40,2010
"a1280","Movie","Port of New York",,1949,"NR","82 min",82,"Amazon",80,1940
"a1285","Movie","Pollyanna",,1920,"NR","60 min",60,"Amazon",60,1920
"a1339","Movie","Phantom From 10,000 Leagues-1955",,1996,"NR","80 min",80,"Amazon",80,1990
"a1341","Movie","Petromax",,2019,"NR","127 min",127,"Amazon",120,2010
"a1363","Movie","Pattern Is Movement",,2008,"NR","27 min",27,"Amazon",20,2000
"a137","Movie","West of Nevada",,1936,"NR","59 min",59,"Amazon",50,1930
"a1400","Movie","Oxford Collapse",,2011,"NR","38 min",38,"Amazon",30,2010
"a1432","Movie","Omoo, Omoo the Shark God",,1949,"NR","58 min",58,"Amazon",50,1940
"a1435","Movie","Oliver Twist",,1933,"NR","98 min",98,"Amazon",90,1930
"a1441","Movie","Odeya",,2019,"NR","162 min",162,"Amazon",160,2010
"a1486","Movie","Night at the Follies",,1947,"NR","65 min",65,"Amazon",60,1940
"a1503","Movie","New Faces",,1954,"NR","97 min",97,"Amazon",90,1950
"a1507","Movie","Neimo",,2011,"NR","31 min",31,"Amazon",30,2010
"a153","Movie","War Comes to America",,1945,"NR","65 min",65,"Amazon",60,1940
"a1532","Movie","Nakhuda",,1981,"NR","117 min",117,"Amazon",110,1980
"a1534","Movie","N.T.R: Mahanayakudu (4K UHD)",,2019,"NR","125 min",125,"Amazon",120,2010
"a1562","Movie","My Brightest Diamond",,2009,"NR","54 min",54,"Amazon",50,2000
"a1569","Movie","Murder with Music",,1941,"NR","57 min",57,"Amazon",50,1940
"a1621","Movie","Monsters are Waiting",,2011,"NR","30 min",30,"Amazon",30,2010
"a1663","Movie","Mind Over Murder",,1979,"NR","89 min",89,"Amazon",80,1970
"a1695","Movie","Meet Dr. Christian",,1939,"NR","68 min",68,"Amazon",60,1930
"a1700","Movie","Me Pan Sachin",,2019,"NR","135 min",135,"Amazon",130,2010
"a1734","Movie","Maritime",,2007,"NR","33 min",33,"Amazon",30,2000
"a1760","Movie","Make Believe",,2011,"NR","36 min",36,"Amazon",30,2010
"a1774","Movie","Made in Mexico (Spanish Language, No Subtitles)",,2011,"NR","21 min",21,"Amazon",20,2010
"a1777","Movie","Madame Behave",,1925,"NR","55 min",55,"Amazon",50,1920
"a1779","Movie","Mad To The Max: Hoon Nation",,2018,"NR","87 min",87,"Amazon",80,2010
"a1877","Movie","Les Savy Fav",,2011,"NR","55 min",55,"Amazon",50,2010
"a1921","Movie","Kshay",,2012,"NR","92 min",92,"Amazon",90,2010
"a1967","Movie","Kapatadhaari",,2021,"NR","137 min",137,"Amazon",130,2020
"a2004","Movie","Joseph Israel",,2008,"NR","42 min",42,"Amazon",40,2000
"a2006","Movie","Jonas Kaufmann - a global star in private",,2020,"NR","75 min",75,"Amazon",70,2020
"a2014","Movie","John Brown's Body",,2004,"NR","90 min",90,"Amazon",90,2000
"a2018","Movie","Joan of Arc",,2011,"NR","39 min",39,"Amazon",30,2010
"a2031","Movie","Jill Cunniff",,2007,"NR","41 min",41,"Amazon",40,2000
"a209","Movie","USAISAMONSTER",,2007,"NR","46 min",46,"Amazon",40,2000
"a2131","Movie","Icy Demons",,2008,"NR","38 min",38,"Amazon",30,2000
"a2184","Movie","Hot Buttered Rum",,2011,"NR","38 min",38,"Amazon",30,2010
"a2202","Movie","Holy Hail",,2011,"NR","26 min",26,"Amazon",20,2010
"a2236","Movie","Hearts in Bondage",,1936,"NR","99 min",99,"Amazon",90,1930
"a2239","Movie","HEALTH",,2008,"NR","30 min",30,"Amazon",30,2000
"a2251","Movie","Harlem Shakes",,2011,"NR","35 min",35,"Amazon",30,2010
"a23","Movie","Zis Boom Bah",,1941,"NR","62 min",62,"Amazon",60,1940
"a2341","Movie","Girls In Chains",,1943,"NR","70 min",70,"Amazon",70,1940
"a235","Movie","Ujda Chaman (4K UHD)",,2019,"NR","115 min",115,"Amazon",110,2010
"a2351","Movie","Gil Mantera's Party Dream",,2011,"NR","55 min",55,"Amazon",50,2010
"a2480","Movie","Figurines",,2011,"NR","42 min",42,"Amazon",40,2010
"a2484","Movie","Fiery Furnaces",,2011,"NR","56 min",56,"Amazon",50,2010
"a2496","Movie","Favourite Sons",,2011,"NR","40 min",40,"Amazon",40,2010
"a2521","Movie","Faces on Film",,2011,"NR","34 min",34,"Amazon",30,2010
"a2527","Movie","Extra Golden",,2018,"NR","58 min",58,"Amazon",50,2010
"a2531","Movie","EXIT cLoV",,2011,"NR","39 min",39,"Amazon",30,2010
"a2566","Movie","Electric Six",,2008,"NR","51 min",51,"Amazon",50,2000
"a2571","Movie","El Ascensor",,2021,"NR","70 min",70,"Amazon",70,2020
"a2591","Movie","Early Day Miners",,2011,"NR","36 min",36,"Amazon",30,2010
"a2601","Movie","Drug Rug",,2011,"NR","14 min",14,"Amazon",10,2010
"a2638","Movie","Dodos",,2008,"NR","60 min",60,"Amazon",60,2000
"a264","Movie","Triple Seat (4K UHD)",,2019,"NR","126 min",126,"Amazon",120,2010
"a2650","Movie","Dirty On Purpose",,2011,"NR","31 min",31,"Amazon",30,2010
"a2652","Movie","Dios",,2011,"NR","26 min",26,"Amazon",20,2010
"a2684","Movie","Deluka",,2006,"NR","27 min",27,"Amazon",20,2000
"a2698","Movie","Deadboy and the Elephantmen",,2011,"NR","26 min",26,"Amazon",20,2010
"a2702","Movie","Dead Combo",,2011,"NR","28 min",28,"Amazon",20,2010
"a2708","Movie","Daylight's for the Birds",,2011,"NR","36 min",36,"Amazon",30,2010
"a2736","Movie","Damien Jurado",,2011,"NR","43 min",43,"Amazon",40,2010
"a2741","Movie","Cymbals Eat Guitars",,2011,"NR","42 min",42,"Amazon",40,2010
"a285","Movie","Tormented",,1960,"NR","75 min",75,"Amazon",70,1960
"a2887","Movie","Chairlift",,2008,"NR","30 min",30,"Amazon",30,2000
"a2962","Movie","Bright Light Fever",,2011,"NR","21 min",21,"Amazon",20,2010
"a2982","Movie","Brahms",,2006,"NR","30 min",30,"Amazon",30,2000
"a3006","TV Show","Bones",,2017,"NR","12 Seasons",12,"Amazon",10,2010
"a3033","Movie","Blitzen Trapper",,2011,"NR","29 min",29,"Amazon",20,2010
"a3040","Movie","Bling Kong",,2011,"NR","40 min",40,"Amazon",40,2010
"a3062","Movie","Birdmonster",,2011,"NR","30 min",30,"Amazon",30,2010
"a307","Movie","Tom Hamilton's American Babies",,2007,"NR","42 min",42,"Amazon",40,2000
"a3149","Movie","Barefoot Boy (1938)",,1938,"NR","60 min",60,"Amazon",60,1930
"a3195","Movie","Au Revoir Simone",,2011,"NR","31 min",31,"Amazon",30,2010
"a3196","Movie","Attack! The Battle Of New Britain",,1944,"NR","59 min",59,"Amazon",50,1940
"a3204","Movie","Asobi Seksu",,2011,"NR","37 min",37,"Amazon",30,2010
"a3207","Movie","Asha Jaoar Majhe (Non-English Dialog)",,2015,"NR","82 min",82,"Amazon",80,2010
"a3230","Movie","Appointment in Tokyo",,1945,"NR","54 min",54,"Amazon",50,1940
"a324","Movie","Titus Andronicus",,2008,"NR","32 min",32,"Amazon",30,2000
"a3251","Movie","Angrezi Mein Kehte Hain",,2018,"NR","108 min",108,"Amazon",100,2010
"a3337","Movie","Alexi Murdoch",,2011,"NR","48 min",48,"Amazon",40,2010
"a3368","Movie","Aberdeen City",,2011,"NR","27 min",27,"Amazon",20,2010
"a3373","Movie","Aadar Malik: Stand Up The Musical",,2017,"NR","65 min",65,"Amazon",60,2010
"a338","Movie","TigerCity",,2007,"NR","43 min",43,"Amazon",40,2000
"a34","Movie","Young Love (at the Sun Factory)",,2007,"NR","36 min",36,"Amazon",30,2000
"a343","Movie","Thunderbirds are Now",,2007,"NR","29 min",29,"Amazon",20,2000
"a3438","Movie","A Boy, A Girl, and a Dog",,1946,"NR","91 min",91,"Amazon",90,1940
"a349","Movie","Thrissur Pooram (4K UHD)",,2019,"NR","152 min",152,"Amazon",150,2010
"a35","Movie","Young Love (at Bowery Ballroom)",,2007,"NR","37 min",37,"Amazon",30,2000
"a353","Movie","Those We Love",,1932,"NR","73 min",73,"Amazon",70,1930
"a387","Movie","The Woman of the Town",,1943,"NR","87 min",87,"Amazon",80,1940
"a4102","Movie","Yuvarathnaa (Kannada)",,2021,"NR","159 min",159,"Amazon",150,2020
"a412","TV Show","The Tunnel",,2018,"NR","3 Seasons",3,"Amazon",0,2010
"a4265","Movie","Yuvarathnaa (Telugu)",,2021,"NR","159 min",159,"Amazon",150,2020
"a4283","Movie","Jathi Ratnalu",,2021,"NR","146 min",146,"Amazon",140,2020
"a4354","Movie","Yuvarathnaa (Tamil)",,2021,"NR","159 min",159,"Amazon",150,2020
"a4355","Movie","Yuvarathnaa (Hindi)",,2021,"NR","159 min",159,"Amazon",150,2020
"a4359","Movie","The Priest",,2021,"NR","145 min",145,"Amazon",140,2020
"a4434","Movie","Souvenir",,2020,"NR","107 min",107,"Amazon",100,2020
"a4505","Movie","Soulmate",,2014,"NR","104 min",104,"Amazon",100,2010
"a4510","Movie","Live-In Maid (English Subtitled)",,2005,"NR","83 min",83,"Amazon",80,2000
"a4558","Movie","Roberrt (4K UHD)",,2021,"NR","165 min",165,"Amazon",160,2020
"a4559","Movie","Roberrt",,2021,"NR","165 min",165,"Amazon",160,2020
"a463","Movie","The Rosewood Thieves",,2007,"NR","26 min",26,"Amazon",20,2000
"a474","Movie","The Raveonettes",,2007,"NR","48 min",48,"Amazon",40,2000
"a475","Movie","The Racketeer",,1929,"NR","66 min",66,"Amazon",60,1920
"a481","Movie","The PRiMMS",,2007,"NR","36 min",36,"Amazon",30,2000
"a497","Movie","The Pains of Being Pure at Heart",,2009,"NR","22 min",22,"Amazon",20,2000
"a503","Movie","The Oohlas",,2007,"NR","23 min",23,"Amazon",20,2000
"a5121","Movie","Don't Wake Mommy",,2016,"NR","90 min",90,"Amazon",90,2010
"a518","Movie","The New Adventures of Tarzan",,1935,"NR","58 min",58,"Amazon",50,1930
"a5218","Movie","Yakov Smirnoff's Happily Ever Laughter",,2016,"NR","82 min",82,"Amazon",80,2010
"a5219","Movie","Trip to the Tax Paradise",,2021,"NR","73 min",73,"Amazon",70,2020
"a5224","Movie","Once Upon a Time in London",,2019,"NR","111 min",111,"Amazon",110,2010
"a5226","Movie","Mohan Kumar Fans",,2021,"NR","125 min",125,"Amazon",120,2020
"a5227","Movie","Major Ajay Krishna",,2020,"NR","171 min",171,"Amazon",170,2020
"a5254","Movie","Raaz Reboot",,2016,"NR","128 min",128,"Amazon",120,2010
"a5287","Movie","Fukrey",,2013,"NR","136 min",136,"Amazon",130,2010
"a5290","Movie","Don",,2006,"NR","169 min",169,"Amazon",160,2000
"a576","Movie","The Last Mile (1932)",,1932,"NR","69 min",69,"Amazon",60,1930
"a5781","Movie","The Adventures Of Tartu",,1943,"NR","103 min",103,"Amazon",100,1940
"a5799","Movie","Nose",,2021,"NR","71 min",71,"Amazon",70,2020
"a5834","Movie","Werewolf",,2020,"NR","88 min",88,"Amazon",80,2020
"a5845","Movie","Reunion",,2021,"NR","95 min",95,"Amazon",90,2020
"a6041","Movie","Big Bad Wolves (English Subtitled)",,2014,"NR","110 min",110,"Amazon",110,2010
"a6208","Movie","The Blazing Sun",,1950,"NR","70 min",70,"Amazon",70,1950
"a621","Movie","The Hold Steady",,2007,"NR","48 min",48,"Amazon",40,2000
"a6211","Movie","Texans Never Cry",,1951,"NR","67 min",67,"Amazon",60,1950
"a6239","Movie","Gene Autry And The Mounties",,1951,"NR","71 min",71,"Amazon",70,1950
"a6364","Movie","Person to Person",,2017,"NR","84 min",84,"Amazon",80,2010
"a6508","Movie","Three Stooges: Family Album",,1998,"NR","28 min",28,"Amazon",20,1990
"a6674","Movie","Standby",,2015,"NR","83 min",83,"Amazon",80,2010
"a6730","Movie","Straight Edge Kegger",,2019,"NR","78 min",78,"Amazon",70,2010
"a6774","Movie","Major Chandrakanth",,1966,"NR","157 min",157,"Amazon",150,1960
"a682","Movie","The End of the World",,2009,"NR","34 min",34,"Amazon",30,2000
"a687","Movie","The Dying of the Light",,2015,"NR","95 min",95,"Amazon",90,2010
"a6936","Movie","The Little Death",,2015,"NR","96 min",96,"Amazon",90,2010
"a71","Movie","World Inferno Friendship Society",,2007,"NR","40 min",40,"Amazon",40,2000
"a7155","Movie","Severed Ways",,2007,"NR","110 min",110,"Amazon",110,2000
"a7163","Movie","Merrick",,2020,"NR","82 min",82,"Amazon",80,2020
"a7369","Movie","15 Years",,2020,"NR","89 min",89,"Amazon",80,2020
"a740","Movie","The Big Sleep",,2007,"NR","29 min",29,"Amazon",20,2000
"a7459","Movie","Sarpatta Parampara",,2021,"NR","174 min",174,"Amazon",170,2020
"a7460","Movie","Sarpatta Parambarai",,2021,"NR","174 min",174,"Amazon",170,2020
"a760","Movie","The Appleseed Cast",,2007,"NR","49 min",49,"Amazon",40,2000
"a761","Movie","The Annuals",,2007,"NR","36 min",36,"Amazon",30,2000
"a7624","Movie","Killer Among Us",,2021,"NR","81 min",81,"Amazon",80,2020
"a765","TV Show","The Americans",,2018,"NR","6 Seasons",6,"Amazon",0,2010
"a7705","Movie","Stranger from Shaolin",,1977,"NR","94 min",94,"Amazon",90,1970
"a786","Movie","Thao and the Get Down Stay Down",,2011,"NR","56 min",56,"Amazon",50,2010
"a8034","Movie","I Am Durán",,2019,"NR","84 min",84,"Amazon",80,2010
"a8048","Movie","Chandni Multiple Test 3",,2016,"NR","10 min",10,"Amazon",10,2010
"a814","Movie","Target for Tonight",,1941,"NR","49 min",49,"Amazon",40,1940
"a8164","Movie","All Marketplaces",,1954,"NR","7 min",7,"Amazon",0,1950
"a819","Movie","Tall Firs",,2007,"NR","34 min",34,"Amazon",30,2000
"a8310","Movie","I Am Bolt",,2016,"NR","103 min",103,"Amazon",100,2010
"a8623","Movie","The Strange Love Of Martha Ivers",,1946,"NR","115 min",115,"Amazon",110,1940
"a8655","Movie","Shaolin Kung Fu Master",,1978,"NR","88 min",88,"Amazon",80,1970
"a868","TV Show","Suits",,2019,"NR","9 Seasons",9,"Amazon",0,2010
"a8881","Movie","Dead Bodies",,2006,"NR","83 min",83,"Amazon",80,2000
"a89","Movie","Winterset",,1936,"NR","77 min",77,"Amazon",70,1930
"a9034","Movie","American Masters: Raul Julia: The World's a Stage",,2019,"NR","84 min",84,"Amazon",80,2010
"a9037","Movie","Adrift In Soho",,2020,"NR","108 min",108,"Amazon",100,2020
"a907","TV Show","Star Trek: The Next Generation",,1994,"NR","7 Seasons",7,"Amazon",0,1990
"a9083","Movie","The Bad News Bears (1976)",,2021,"NR","102 min",102,"Amazon",100,2020
"a9226","Movie","Chehre",,2021,"NR","139 min",139,"Amazon",130,2020
"a9278","Movie","Welcome To The Jungle",,2014,"NR","94 min",94,"Amazon",90,2010
"a9368","Movie","The Girl Who Killed Her Parents",,2021,"NR","85 min",85,"Amazon",80,2020
"a9370","Movie","The Boy Who Killed My Parents",,2021,"NR","88 min",88,"Amazon",80,2020
"a9418","Movie","The Tall Texan",,2021,"NR","82 min",82,"Amazon",80,2020
"a9452","Movie","Gerri Curls",,2021,"NR","74 min",74,"Amazon",70,2020
"a950","Movie","Someone Still Loves You Boris Yeltsin",,2008,"NR","42 min",42,"Amazon",40,2000
"a9514","Movie","A Stormy Night",,2020,"NR","77 min",77,"Amazon",70,2020
"a9531","Movie","The A Team: Making a Scene",,2010,"NR","10 min",10,"Amazon",10,2010
"a9557","Movie","Dead Serious",,2021,"NR","99 min",99,"Amazon",90,2020
"a9558","Movie","Date Night: World Premiere",,2010,"NR","5 min",5,"Amazon",0,2010
"a9559","Movie","Date Night: Making a Scene",,2010,"NR","10 min",10,"Amazon",10,2010
"a959","Movie","Snowden",,2007,"NR","36 min",36,"Amazon",30,2000
"a9614","Movie","What Happens in Vegas (Extended Edition)",,2008,"NR","101 min",101,"Amazon",100,2000
"a975","Movie","Sleepytime Gorilla Museum",,2011,"NR","55 min",55,"Amazon",50,2010
