SalesOrderLineKey,ResellerKey,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Extended Amount,Product Standard Cost,Total Product Cost,Sales,Unit Price Discount Pct,Total Profit
63133013,605,-1,237,20200203,20200213,20200210,1,5,29.994,149.97,38.4923,192.4615,149.97,0,-42.4915
63133022,605,-1,560,20200203,20200213,20200210,1,5,728.91,3644.55,755.1508,3775.754,3644.55,0,-131.204
63148010,361,-1,483,20200205,20200215,20200212,1,5,72,360,44.88,224.4,360,0,135.6
63149006,236,-1,359,20200206,20200216,20200213,1,5,1376.994,6884.97,1251.9813,6259.9065,6884.97,0,625.0635
63149011,236,-1,559,20200206,20200216,20200213,1,5,12.144,60.72,8.9866,44.933,60.72,0,15.787
63149015,236,-1,398,20200206,20200216,20200213,1,5,26.724,133.62,19.7758,98.879,133.62,0,34.741
63157019,650,-1,558,20200208,20200218,20200215,1,5,242.994,1214.97,179.8156,899.078,1214.97,0,315.892
63157027,650,-1,527,20200208,20200218,20200215,1,5,158.43,792.15,144.5938,722.969,792.15,0,69.181
63157034,650,-1,551,20200208,20200218,20200215,1,5,158.43,792.15,144.5938,722.969,792.15,0,69.181
63157038,650,-1,463,20200208,20200218,20200215,1,5,14.694,73.47,9.1593,45.7965,73.47,0,27.6735
63157045,650,-1,217,20200208,20200218,20200215,1,5,20.994,104.97,13.0863,65.4315,104.97,0,39.5385
63202011,43,-1,598,20200213,20200223,20200220,1,5,323.994,1619.97,294.5797,1472.8985,1619.97,0,147.0715
63202023,43,-1,483,20200213,20200223,20200220,1,5,72,360,44.88,224.4,360,0,135.6
63224002,433,-1,491,20200218,20200228,20200225,1,5,32.394,161.97,41.5723,207.8615,161.97,0,-45.8915
63224003,433,-1,584,20200218,20200228,20200225,1,5,323.994,1619.97,343.6496,1718.248,1619.97,0,-98.278
63224006,433,-1,372,20200218,20200228,20200225,1,5,1466.01,7330.05,1554.9479,7774.7395,7330.05,0,-444.6895
63224014,433,-1,545,20200218,20200228,20200225,1,5,24.294,121.47,17.9776,89.888,121.47,0,31.582
63224016,433,-1,390,20200218,20200228,20200225,1,5,672.294,3361.47,713.0798,3565.399,3361.47,0,-203.929
63224020,433,-1,384,20200218,20200228,20200225,1,5,672.294,3361.47,713.0798,3565.399,3361.47,0,-203.929
63249016,343,-1,388,20200222,20200303,20200229,1,5,672.294,3361.47,713.0798,3565.399,3361.47,0,-203.929
65159005,272,-1,359,20200303,20200313,20200310,1,5,1376.994,6884.97,1251.9813,6259.9065,6884.97,0,625.0635
65199009,621,-1,585,20200311,20200321,20200318,1,5,445.41,2227.05,461.4448,2307.224,2227.05,0,-80.174
65199020,621,-1,586,20200311,20200321,20200318,1,5,445.41,2227.05,461.4448,2307.224,2227.05,0,-80.174
65199025,621,-1,566,20200311,20200321,20200318,1,5,445.41,2227.05,461.4448,2307.224,2227.05,0,-80.174
65200004,254,-1,558,20200311,20200321,20200318,1,5,242.994,1214.97,179.8156,899.078,1214.97,0,315.892
65200007,254,-1,555,20200311,20200321,20200318,1,5,63.9,319.5,47.286,236.43,319.5,0,83.07
65200024,254,-1,527,20200311,20200321,20200318,1,5,158.43,792.15,144.5938,722.969,792.15,0,69.181
65200030,254,-1,398,20200311,20200321,20200318,1,5,26.724,133.62,19.7758,98.879,133.62,0,34.741
65234001,182,-1,578,20200316,20200326,20200323,1,5,728.91,3644.55,755.1508,3775.754,3644.55,0,-131.204
65234009,182,-1,564,20200316,20200326,20200323,1,5,1430.442,7152.21,1481.9379,7409.6895,7152.21,0,-257.4795
65234017,182,-1,577,20200316,20200326,20200323,1,5,728.91,3644.55,755.1508,3775.754,3644.55,0,-131.204
65234019,182,-1,558,20200316,20200326,20200323,1,5,242.994,1214.97,179.8156,899.078,1214.97,0,315.892
65234029,182,-1,563,20200316,20200326,20200323,1,5,1430.442,7152.21,1481.9379,7409.6895,7152.21,0,-257.4795
65252004,672,-1,503,20200319,20200329,20200326,1,5,200.052,1000.26,199.8519,999.2595,1000.26,0,1.0005
65255017,163,-1,564,20200319,20200329,20200326,1,5,1430.442,7152.21,1481.9379,7409.6895,7152.21,0,-257.4795
65258005,293,-1,476,20200319,20200329,20200326,1,5,41.994,209.97,26.1763,130.8815,209.97,0,79.0885
65263007,542,-1,474,20200320,20200330,20200327,1,5,41.994,209.97,26.1763,130.8815,209.97,0,79.0885
65278008,308,-1,561,20200322,20200401,20200329,1,5,1430.442,7152.21,1481.9379,7409.6895,7152.21,0,-257.4795
65312001,109,-1,511,20200328,20200407,20200404,1,5,218.454,1092.27,199.3757,996.8785,1092.27,0,95.3915
65312017,109,-1,471,20200328,20200407,20200404,1,5,38.1,190.5,23.749,118.745,190.5,0,71.755
65312022,109,-1,355,20200328,20200407,20200404,1,5,1391.994,6959.97,1265.6195,6328.0975,6959.97,0,631.8725
65316001,470,-1,476,20200329,20200408,20200405,1,5,41.994,209.97,26.1763,130.8815,209.97,0,79.0885
67266001,146,-1,361,20200403,20200413,20200410,1,5,1376.994,6884.97,1251.9813,6259.9065,6884.97,0,625.0635
67266019,146,-1,532,20200403,20200413,20200410,1,5,149.874,749.37,136.785,683.925,749.37,0,65.445
67266026,146,-1,475,20200403,20200413,20200410,1,5,41.994,209.97,26.1763,130.8815,209.97,0,79.0885
67294026,290,-1,382,20200413,20200423,20200420,1,5,672.294,3361.47,713.0798,3565.399,3361.47,0,-203.929
67294027,290,-1,436,20200413,20200423,20200420,1,5,356.898,1784.49,360.9428,1804.714,1784.49,0,-20.224
67294028,290,-1,580,20200413,20200423,20200420,1,5,1020.594,5102.97,1082.51,5412.55,5102.97,0,-309.58
67297004,506,-1,596,20200414,20200424,20200421,1,5,323.994,1619.97,294.5797,1472.8985,1619.97,0,147.0715
67297023,506,-1,517,20200414,20200424,20200421,1,5,31.584,157.92,23.3722,116.861,157.92,0,41.059
67315004,668,-1,490,20200419,20200429,20200426,1,5,32.394,161.97,41.5723,207.8615,161.97,0,-45.8915
67315007,668,-1,545,20200419,20200429,20200426,1,5,24.294,121.47,17.9776,89.888,121.47,0,31.582
67321016,505,-1,502,20200421,20200501,20200428,1,5,200.052,1000.26,199.8519,999.2595,1000.26,0,1.0005
67321021,505,-1,562,20200421,20200501,20200428,1,5,1430.442,7152.21,1481.9379,7409.6895,7152.21,0,-257.4795
67322015,110,-1,578,20200422,20200502,20200429,1,5,728.91,3644.55,755.1508,3775.754,3644.55,0,-131.204
67322016,110,-1,560,20200422,20200502,20200429,1,5,728.91,3644.55,755.1508,3775.754,3644.55,0,-131.204
67322027,110,-1,555,20200422,20200502,20200429,1,5,63.9,319.5,47.286,236.43,319.5,0,83.07
67322034,110,-1,573,20200422,20200502,20200429,1,5,1430.442,7152.21,1481.9379,7409.6895,7152.21,0,-257.4795
67346016,451,-1,586,20200429,20200509,20200506,1,5,445.41,2227.05,461.4448,2307.224,2227.05,0,-80.174
69406003,361,-1,231,20200505,20200515,20200512,1,5,29.994,149.97,38.4923,192.4615,149.97,0,-42.4915
69406025,361,-1,465,20200505,20200515,20200512,1,5,14.694,73.47,9.1593,45.7965,73.47,0,27.6735
69408001,236,-1,512,20200505,20200515,20200512,1,5,218.454,1092.27,199.3757,996.8785,1092.27,0,95.3915
69408002,236,-1,603,20200505,20200515,20200512,1,5,72.894,364.47,53.9416,269.708,364.47,0,94.762
69408016,236,-1,532,20200505,20200515,20200512,1,5,149.874,749.37,136.785,683.925,749.37,0,65.445
69408029,236,-1,601,20200505,20200515,20200512,1,5,32.394,161.97,23.9716,119.858,161.97,0,42.112
69408035,236,-1,552,20200505,20200515,20200512,1,5,54.894,274.47,40.6216,203.108,274.47,0,71.362
69408043,236,-1,398,20200505,20200515,20200512,1,5,26.724,133.62,19.7758,98.879,133.62,0,34.741
69413026,43,-1,488,20200506,20200516,20200513,1,5,32.394,161.97,41.5723,207.8615,161.97,0,-45.8915
69421005,199,-1,565,20200507,20200517,20200514,1,5,445.41,2227.05,461.4448,2307.224,2227.05,0,-80.174
69422014,650,-1,298,20200507,20200517,20200514,1,5,809.76,4048.8,739.041,3695.205,4048.8,0,353.595
69422015,650,-1,295,20200507,20200517,20200514,1,5,818.7,4093.5,747.2002,3736.001,4093.5,0,357.499
69422021,650,-1,472,20200507,20200517,20200514,1,5,38.1,190.5,23.749,118.745,190.5,0,71.755
69422029,650,-1,559,20200507,20200517,20200514,1,5,12.144,60.72,8.9866,44.933,60.72,0,15.787
69422031,650,-1,551,20200507,20200517,20200514,1,5,158.43,792.15,144.5938,722.969,792.15,0,69.181
69422033,650,-1,398,20200507,20200517,20200514,1,5,26.724,133.62,19.7758,98.879,133.62,0,34.741
69422048,650,-1,467,20200507,20200517,20200514,1,5,14.694,73.47,9.1593,45.7965,73.47,0,27.6735
69422060,650,-1,516,20200507,20200517,20200514,1,5,23.484,117.42,17.3782,86.891,117.42,0,30.529
69422061,650,-1,525,20200507,20200517,20200514,1,5,158.43,792.15,144.5938,722.969,792.15,0,69.181
69471001,697,-1,596,20200515,20200525,20200522,1,5,323.994,1619.97,294.5797,1472.8985,1619.97,0,147.0715
69471006,697,-1,590,20200515,20200525,20200522,1,5,461.694,2308.47,419.7784,2098.892,2308.47,0,209.578
69471009,697,-1,353,20200515,20200525,20200522,1,5,1391.994,6959.97,1265.6195,6328.0975,6959.97,0,631.8725
69471012,697,-1,398,20200515,20200525,20200522,1,5,26.724,133.62,19.7758,98.879,133.62,0,34.741
69475043,605,-1,491,20200515,20200525,20200522,1,5,32.394,161.97,41.5723,207.8615,161.97,0,-45.8915
69488001,2,-1,491,20200516,20200526,20200523,1,5,32.394,161.97,41.5723,207.8615,161.97,0,-45.8915
69508002,433,-1,481,20200520,20200530,20200527,1,5,5.394,26.97,3.3623,16.8115,26.97,0,10.1585
69508009,433,-1,380,20200520,20200530,20200527,1,5,1466.01,7330.05,1554.9479,7774.7395,7330.05,0,-444.6895
69508021,433,-1,484,20200520,20200530,20200527,1,5,4.77,23.85,2.9733,14.8665,23.85,0,8.9835
69508024,433,-1,384,20200520,20200530,20200527,1,5,672.294,3361.47,713.0798,3565.399,3361.47,0,-203.929
69525003,343,-1,388,20200524,20200603,20200531,1,5,672.294,3361.47,713.0798,3565.399,3361.47,0,-203.929
71785005,272,-1,559,20200602,20200612,20200609,1,5,12.144,60.72,8.9866,44.933,60.72,0,15.787
71791005,644,-1,386,20200602,20200612,20200609,1,5,672.294,3361.47,713.0798,3565.399,3361.47,0,-203.929
71812002,293,-1,511,20200604,20200614,20200611,1,5,218.454,1092.27,199.3757,996.8785,1092.27,0,95.3915
71818020,672,-1,498,20200604,20200614,20200611,1,5,602.346,3011.73,601.7437,3008.7185,3011.73,0,3.0115
71818026,672,-1,572,20200604,20200614,20200611,1,5,445.41,2227.05,461.4448,2307.224,2227.05,0,-80.174
71833007,182,-1,471,20200606,20200616,20200613,1,5,38.1,190.5,23.749,118.745,190.5,0,71.755
71833025,182,-1,222,20200606,20200616,20200613,1,5,20.994,104.97,13.0863,65.4315,104.97,0,39.5385
71833037,182,-1,562,20200606,20200616,20200613,1,5,1430.442,7152.21,1481.9379,7409.6895,7152.21,0,-257.4795
71833038,182,-1,564,20200606,20200616,20200613,1,5,1430.442,7152.21,1481.9379,7409.6895,7152.21,0,-257.4795
71833039,182,-1,559,20200606,20200616,20200613,1,5,12.144,60.72,8.9866,44.933,60.72,0,15.787
71835002,621,-1,586,20200606,20200616,20200613,1,5,445.41,2227.05,461.4448,2307.224,2227.05,0,-80.174
71835011,621,-1,603,20200606,20200616,20200613,1,5,72.894,364.47,53.9416,269.708,364.47,0,94.762
71835016,621,-1,565,20200606,20200616,20200613,1,5,445.41,2227.05,461.4448,2307.224,2227.05,0,-80.174
71836017,254,-1,603,20200606,20200616,20200613,1,5,72.894,364.47,53.9416,269.708,364.47,0,94.762
71836019,254,-1,556,20200606,20200616,20200613,1,5,105.294,526.47,77.9176,389.588,526.47,0,136.882
71836026,254,-1,363,20200606,20200616,20200613,1,5,1376.994,6884.97,1251.9813,6259.9065,6884.97,0,625.0635
71836031,254,-1,531,20200606,20200616,20200613,1,5,149.874,749.37,136.785,683.925,749.37,0,65.445
71836045,254,-1,527,20200606,20200616,20200613,1,5,158.43,792.15,144.5938,722.969,792.15,0,69.181
71836048,254,-1,524,20200606,20200616,20200613,1,5,158.43,792.15,144.5938,722.969,792.15,0,69.181
71880011,542,-1,357,20200609,20200619,,1,5,1391.994,6959.97,1265.6195,6328.0975,6959.97,0,631.8725
71886001,109,-1,483,20200610,20200620,,1,5,72,360,44.88,224.4,360,0,135.6
71886015,109,-1,234,20200610,20200620,,1,5,29.994,149.97,38.4923,192.4615,149.97,0,-42.4915
71886029,109,-1,353,20200610,20200620,,1,5,1391.994,6959.97,1265.6195,6328.0975,6959.97,0,631.8725
71893003,163,-1,579,20200610,20200620,,1,5,728.91,3644.55,755.1508,3775.754,3644.55,0,-131.204
71904006,308,-1,569,20200612,20200622,,1,5,445.41,2227.05,461.4448,2307.224,2227.05,0,-80.174
71904008,308,-1,562,20200612,20200622,,1,5,1430.442,7152.21,1481.9379,7409.6895,7152.21,0,-257.4795
71941006,235,-1,483,20200615,20200625,,1,5,72,360,44.88,224.4,360,0,135.6
71941012,235,-1,471,20200615,20200625,,1,5,38.1,190.5,23.749,118.745,190.5,0,71.755
43675002,670,-1,220,20170717,20170727,20170724,3,5,20.1865,100.9325,12.0278,60.139,100.9325,0,40.7935
43843004,18,-1,350,20170801,20170811,20170808,3,5,2024.994,10124.97,1898.0944,9490.472,10124.97,0,634.498
43881003,346,-1,345,20170816,20170826,20170823,3,5,2039.994,10199.97,1912.1544,9560.772,10199.97,0,639.198
43884006,623,-1,349,20170817,20170827,20170824,3,5,2024.994,10124.97,1898.0944,9490.472,10124.97,0,634.498
43884007,623,-1,346,20170817,20170827,20170824,3,5,2039.994,10199.97,1912.1544,9560.772,10199.97,0,639.198
43884009,623,-1,220,20170817,20170827,20170824,3,5,20.1865,100.9325,12.0278,60.139,100.9325,0,40.7935
43916001,348,-1,348,20170831,20170910,20170907,3,5,2024.994,10124.97,1898.0944,9490.472,10124.97,0,634.498
44079013,57,-1,229,20170903,20170913,20170910,3,5,28.8404,144.202,31.7244,158.622,144.202,0,-14.42
44079020,57,-1,326,20170903,20170913,20170910,3,5,419.4589,2097.2945,413.1463,2065.7315,2097.2945,0,31.563
44079024,57,-1,322,20170903,20170913,20170910,3,5,419.4589,2097.2945,413.1463,2065.7315,2097.2945,0,31.563
44110004,579,-1,232,20170911,20170921,20170918,3,5,28.8404,144.202,31.7244,158.622,144.202,0,-14.42
44110007,579,-1,326,20170911,20170921,20170918,3,5,419.4589,2097.2945,413.1463,2065.7315,2097.2945,0,31.563
44110011,579,-1,215,20170911,20170921,20170918,3,5,20.1865,100.9325,12.0278,60.139,100.9325,0,40.7935
44296004,670,-1,215,20170923,20171003,20170930,3,5,20.1865,100.9325,12.0278,60.139,100.9325,0,40.7935
44296011,670,-1,310,20170923,20171003,20170930,3,5,2146.962,10734.81,2171.2942,10856.471,10734.81,0,-121.661
44487008,18,-1,349,20171103,20171113,20171110,3,5,2024.994,10124.97,1898.0944,9490.472,10124.97,0,634.498
44528008,346,-1,345,20171111,20171121,20171118,3,5,2039.994,10199.97,1912.1544,9560.772,10199.97,0,639.198
44530014,623,-1,212,20171111,20171121,20171118,3,5,20.1865,100.9325,12.0278,60.139,100.9325,0,40.7935
44530019,623,-1,349,20171111,20171121,20171118,3,5,2024.994,10124.97,1898.0944,9490.472,10124.97,0,634.498
44550016,364,-1,336,20171115,20171125,20171122,3,5,419.4589,2097.2945,413.1463,2065.7315,2097.2945,0,31.563
44569004,348,-1,345,20171119,20171129,20171126,3,5,2039.994,10199.97,1912.1544,9560.772,10199.97,0,639.198
44742017,57,-1,322,20171120,20171130,20171127,3,5,419.4589,2097.2945,413.1463,2065.7315,2097.2945,0,31.563
44758024,418,-1,232,20171123,20171203,20171130,3,5,28.8404,144.202,31.7244,158.622,144.202,0,-14.42
44772005,579,-1,310,20171125,20171205,20171202,3,5,2146.962,10734.81,2171.2942,10856.471,10734.81,0,-121.661
44772031,579,-1,338,20171125,20171205,20171202,3,5,419.4589,2097.2945,413.1463,2065.7315,2097.2945,0,31.563
44780002,222,-1,332,20171126,20171206,20171203,3,5,419.4589,2097.2945,413.1463,2065.7315,2097.2945,0,31.563
44785001,111,-1,232,20171127,20171207,20171204,3,5,28.8404,144.202,31.7244,158.622,144.202,0,-14.42
45298010,527,-1,340,20180207,20180217,20180214,3,5,419.4589,2097.2945,413.1463,2065.7315,2097.2945,0,31.563
45308001,623,-1,220,20180209,20180219,20180216,3,5,20.1865,100.9325,12.0278,60.139,100.9325,0,40.7935
45308004,623,-1,235,20180209,20180219,20180216,3,5,28.8404,144.202,31.7244,158.622,144.202,0,-14.42
45308007,623,-1,346,20180209,20180219,20180216,3,5,2039.994,10199.97,1912.1544,9560.772,10199.97,0,639.198
45308013,623,-1,350,20180209,20180219,20180216,3,5,2024.994,10124.97,1898.0944,9490.472,10124.97,0,634.498
45308020,623,-1,229,20180209,20180219,20180216,3,5,28.8404,144.202,31.7244,158.622,144.202,0,-14.42
45326012,364,-1,320,20180213,20180223,20180220,3,5,419.4589,2097.2945,413.1463,2065.7315,2097.2945,0,31.563
45547005,453,-1,344,20180221,20180303,20180228,3,5,2039.994,10199.97,1912.1544,9560.772,10199.97,0,639.198
45550023,579,-1,312,20180221,20180303,20180228,3,5,2146.962,10734.81,2171.2942,10856.471,10734.81,0,-121.661
45550026,579,-1,223,20180221,20180303,20180228,3,5,5.1865,25.9325,5.7052,28.526,25.9325,0,-2.5935
45557004,222,-1,328,20180223,20180305,20180302,3,5,419.4589,2097.2945,413.1463,2065.7315,2097.2945,0,31.563
45557014,222,-1,310,20180223,20180305,20180302,3,5,2146.962,10734.81,2171.2942,10856.471,10734.81,0,-121.661
45795003,670,-1,220,20180412,20180422,20180419,3,5,20.1865,100.9325,12.0278,60.139,100.9325,0,40.7935
46055008,527,-1,215,20180512,20180522,20180519,3,5,20.1865,100.9325,12.0278,60.139,100.9325,0,40.7935
46067001,623,-1,215,20180516,20180526,20180523,3,5,20.1865,100.9325,12.0278,60.139,100.9325,0,40.7935
46067010,623,-1,348,20180516,20180526,20180523,3,5,2024.994,10124.97,1898.0944,9490.472,10124.97,0,634.498
46067013,623,-1,229,20180516,20180526,20180523,3,5,28.8404,144.202,31.7244,158.622,144.202,0,-14.42
46067014,623,-1,218,20180516,20180526,20180523,3,5,5.7,28.5,3.3963,16.9815,28.5,0,11.5185
46067018,623,-1,347,20180516,20180526,20180523,3,5,2039.994,10199.97,1912.1544,9560.772,10199.97,0,639.198
46325009,57,-1,342,20180602,20180612,20180609,3,5,419.4589,2097.2945,413.1463,2065.7315,2097.2945,0,31.563
46325012,57,-1,330,20180602,20180612,20180609,3,5,419.4589,2097.2945,413.1463,2065.7315,2097.2945,0,31.563
46325013,57,-1,264,20180602,20180612,20180609,3,5,183.9382,919.691,181.4857,907.4285,919.691,0,12.2625
46358032,579,-1,326,20180616,20180626,20180623,3,5,419.4589,2097.2945,413.1463,2065.7315,2097.2945,0,31.563
46605013,622,-1,233,20180701,20180711,20180708,3,5,28.8404,144.202,29.0807,145.4035,144.202,0,-1.2015
46629006,670,-1,339,20180713,20180723,20180720,3,5,469.794,2348.97,486.7066,2433.533,2348.97,0,-84.563
46629033,670,-1,337,20180713,20180723,20180720,3,5,469.794,2348.97,486.7066,2433.533,2348.97,0,-84.563
46629038,670,-1,286,20180713,20180723,20180720,3,5,183.9382,919.691,170.1428,850.714,919.691,0,68.977
46651001,183,-1,410,20180723,20180802,20180730,3,5,36.447,182.235,26.9708,134.854,182.235,0,47.381
46651003,183,-1,354,20180723,20180802,20180730,3,5,1242.8518,6214.259,1117.8559,5589.2795,6214.259,0,624.9795
46662003,660,-1,236,20180726,20180805,20180802,3,5,28.8404,144.202,29.0807,145.4035,144.202,0,-1.2015
46662004,660,-1,286,20180726,20180805,20180802,3,5,183.9382,919.691,170.1428,850.714,919.691,0,68.977
46662014,660,-1,263,20180726,20180805,20180802,3,5,202.332,1011.66,187.1571,935.7855,1011.66,0,75.8745
46662033,660,-1,456,20180726,20180805,20180802,3,5,44.994,224.97,30.9334,154.667,224.97,0,70.303
46662055,660,-1,454,20180726,20180805,20180802,3,5,35.994,179.97,24.7459,123.7295,179.97,0,56.2405
46664010,431,-1,460,20180728,20180807,20180804,3,5,53.994,269.97,37.1209,185.6045,269.97,0,84.3655
46664017,431,-1,323,20180728,20180807,20180804,3,5,469.794,2348.97,486.7066,2433.533,2348.97,0,-84.563
46671008,523,-1,369,20180731,20180810,20180807,3,5,1466.01,7330.05,1518.7864,7593.932,7330.05,0,-263.882
46671019,523,-1,242,20180731,20180810,20180807,3,5,780.8182,3904.091,722.2568,3611.284,3904.091,0,292.807
46671036,523,-1,333,20180731,20180810,20180807,3,5,469.794,2348.97,486.7066,2433.533,2348.97,0,-84.563
46671038,523,-1,286,20180731,20180810,20180807,3,5,183.9382,919.691,170.1428,850.714,919.691,0,68.977
46671045,523,-1,325,20180731,20180810,20180807,3,5,469.794,2348.97,486.7066,2433.533,2348.97,0,-84.563
46931014,18,-1,352,20180801,20180811,20180808,3,5,1242.8518,6214.259,1117.8559,5589.2795,6214.259,0,624.9795
46931028,18,-1,421,20180801,20180811,20180808,3,5,196.329,981.645,145.2835,726.4175,981.645,0,255.2275
46968013,377,-1,414,20180810,20180820,20180817,3,5,149.031,745.155,110.2829,551.4145,745.155,0,193.7405
46968022,377,-1,325,20180810,20180820,20180817,3,5,469.794,2348.97,486.7066,2433.533,2348.97,0,-84.563
46969011,381,-1,358,20180810,20180820,20180817,3,5,1229.4589,6147.2945,1105.81,5529.05,6147.2945,0,618.2445
46969027,381,-1,297,20180810,20180820,20180817,3,5,736.1455,3680.7275,653.6971,3268.4855,3680.7275,0,412.242
46979001,310,-1,286,20180814,20180824,20180821,3,5,183.9382,919.691,170.1428,850.714,919.691,0,68.977
46979002,310,-1,216,20180814,20180824,20180821,3,5,20.1865,100.9325,13.8782,69.391,100.9325,0,31.5415
46979003,310,-1,224,20180814,20180824,20180821,3,5,5.1865,25.9325,5.2297,26.1485,25.9325,0,-0.216
46980004,527,-1,369,20180814,20180824,20180821,3,5,1466.01,7330.05,1518.7864,7593.932,7330.05,0,-263.882
46980026,527,-1,254,20180814,20180824,20180821,3,5,183.9382,919.691,170.1428,850.714,919.691,0,68.977
47041006,79,-1,414,20180827,20180906,20180903,3,5,149.031,745.155,110.2829,551.4145,745.155,0,193.7405
47041007,79,-1,265,20180827,20180906,20180903,3,5,202.332,1011.66,187.1571,935.7855,1011.66,0,75.8745
47041014,79,-1,447,20180827,20180906,20180903,3,5,15,75,10.3125,51.5625,75,0,23.4375
47041017,79,-1,254,20180827,20180906,20180903,3,5,183.9382,919.691,170.1428,850.714,919.691,0,68.977
47041027,79,-1,433,20180827,20180906,20180903,3,5,324.4527,1622.2635,300.1188,1500.594,1622.2635,0,121.6695
47041032,79,-1,216,20180827,20180906,20180903,3,5,20.1865,100.9325,13.8782,69.391,100.9325,0,31.5415
47041033,79,-1,373,20180827,20180906,20180903,3,5,1308.9375,6544.6875,1320.6838,6603.419,6544.6875,0,-58.7315
47041048,79,-1,459,20180827,20180906,20180903,3,5,53.994,269.97,37.1209,185.6045,269.97,0,84.3655
47065024,546,-1,468,20180831,20180910,20180907,3,5,22.794,113.97,15.6709,78.3545,113.97,0,35.6155
47352018,149,-1,447,20180901,20180911,20180908,3,5,15,75,10.3125,51.5625,75,0,23.4375
47352022,149,-1,230,20180901,20180911,20180908,3,5,28.8404,144.202,29.0807,145.4035,144.202,0,-1.2015
47378009,327,-1,447,20180909,20180919,20180916,3,5,15,75,10.3125,51.5625,75,0,23.4375
47378023,327,-1,464,20180909,20180919,20180916,3,5,14.1289,70.6445,9.7136,48.568,70.6445,0,22.0765
47384004,418,-1,407,20180911,20180921,20180918,3,5,65.6018,328.009,48.5453,242.7265,328.009,0,85.2825
47384010,418,-1,221,20180911,20180921,20180918,3,5,20.1865,100.9325,13.8782,69.391,100.9325,0,31.5415
47384022,418,-1,417,20180911,20180921,20180918,3,5,324.4527,1622.2635,300.1188,1500.594,1622.2635,0,121.6695
47384035,418,-1,464,20180911,20180921,20180918,3,5,14.1289,70.6445,9.7136,48.568,70.6445,0,22.0765
47384041,418,-1,271,20180911,20180921,20180918,3,5,202.332,1011.66,187.1571,935.7855,1011.66,0,75.8745
47394002,197,-1,224,20180913,20180923,20180920,3,5,5.1865,25.9325,5.2297,26.1485,25.9325,0,-0.216
47394012,197,-1,420,20180913,20180923,20180920,3,5,141.615,708.075,104.7951,523.9755,708.075,0,184.0995
47394022,197,-1,456,20180913,20180923,20180920,3,5,44.994,224.97,30.9334,154.667,224.97,0,70.303
47394024,197,-1,459,20180913,20180923,20180920,3,5,53.994,269.97,37.1209,185.6045,269.97,0,84.3655
47419002,147,-1,333,20180918,20180928,20180925,3,5,469.794,2348.97,486.7066,2433.533,2348.97,0,-84.563
47419007,147,-1,325,20180918,20180928,20180925,3,5,469.794,2348.97,486.7066,2433.533,2348.97,0,-84.563
47440002,695,-1,456,20180925,20181005,20181002,3,5,44.994,224.97,30.9334,154.667,224.97,0,70.303
47459002,395,-1,352,20180930,20181010,20181007,3,5,1242.8518,6214.259,1117.8559,5589.2795,6214.259,0,624.9795
47659003,622,-1,458,20181002,20181012,20181009,3,5,44.994,224.97,30.9334,154.667,224.97,0,70.303
47674002,643,-1,323,20181008,20181018,20181015,3,5,469.794,2348.97,486.7066,2433.533,2348.97,0,-84.563
47683024,670,-1,381,20181012,20181022,20181019,3,5,600.2625,3001.3125,605.6492,3028.246,3001.3125,0,-26.9335
47683027,670,-1,343,20181012,20181022,20181019,3,5,469.794,2348.97,486.7066,2433.533,2348.97,0,-84.563
47716006,660,-1,454,20181023,20181102,20181030,3,5,35.994,179.97,24.7459,123.7295,179.97,0,56.2405
47716025,660,-1,375,20181023,20181102,20181030,3,5,1308.9375,6544.6875,1320.6838,6603.419,6544.6875,0,-58.7315
47716027,660,-1,447,20181023,20181102,20181030,3,5,15,75,10.3125,51.5625,75,0,23.4375
47716039,660,-1,325,20181023,20181102,20181030,3,5,469.794,2348.97,486.7066,2433.533,2348.97,0,-84.563
47724011,523,-1,331,20181028,20181107,20181104,3,5,469.794,2348.97,486.7066,2433.533,2348.97,0,-84.563
47724012,523,-1,417,20181028,20181107,20181104,3,5,324.4527,1622.2635,300.1188,1500.594,1622.2635,0,121.6695
47724013,523,-1,454,20181028,20181107,20181104,3,5,35.994,179.97,24.7459,123.7295,179.97,0,56.2405
47724024,523,-1,323,20181028,20181107,20181104,3,5,469.794,2348.97,486.7066,2433.533,2348.97,0,-84.563
47724033,523,-1,422,20181028,20181107,20181104,3,5,67.539,337.695,49.9789,249.8945,337.695,0,87.8005
47995006,377,-1,343,20181109,20181119,20181116,3,5,469.794,2348.97,486.7066,2433.533,2348.97,0,-84.563
47996019,381,-1,360,20181109,20181119,20181116,3,5,1229.4589,6147.2945,1105.81,5529.05,6147.2945,0,618.2445
48004010,527,-1,373,20181111,20181121,20181118,3,5,1308.9375,6544.6875,1320.6838,6603.419,6544.6875,0,-58.7315
48004020,527,-1,329,20181111,20181121,20181118,3,5,469.794,2348.97,486.7066,2433.533,2348.97,0,-84.563
48004023,527,-1,415,20181111,20181121,20181118,3,5,198.036,990.18,146.5466,732.733,990.18,0,257.447
48065012,79,-1,370,20181124,20181204,20181201,3,5,1466.01,7330.05,1518.7864,7593.932,7330.05,0,-263.882
48065036,79,-1,453,20181124,20181204,20181201,3,5,35.994,179.97,24.7459,123.7295,179.97,0,56.2405
