PK_dim_Data,Ano,Mes,Mes_N,Dia,MesAno,MesAno_Ordem,DiaSemana,NomeDiaSemana_Abr,SemanaAno,isAnoAtual,isDataPassada,Trimestre,Semestre,Ano-Semestre
2019-03-22 00:00:00.000,2019,"Março",3,22,"Mar-19",24231,5,"Sex",12,False,True,1,1,"2019-1"
2019-03-23 00:00:00.000,2019,"Março",3,23,"Mar-19",24231,6,"Sáb",12,False,True,1,1,"2019-1"
2019-03-24 00:00:00.000,2019,"Março",3,24,"Mar-19",24231,0,"Dom",13,False,True,1,1,"2019-1"
2019-03-25 00:00:00.000,2019,"Março",3,25,"Mar-19",24231,1,"Seg",13,False,True,1,1,"2019-1"
2019-03-26 00:00:00.000,2019,"Março",3,26,"Mar-19",24231,2,"Ter",13,False,True,1,1,"2019-1"
2019-03-27 00:00:00.000,2019,"Março",3,27,"Mar-19",24231,3,"Qua",13,False,True,1,1,"2019-1"
2019-03-28 00:00:00.000,2019,"Março",3,28,"Mar-19",24231,4,"Qui",13,False,True,1,1,"2019-1"
2019-03-29 00:00:00.000,2019,"Março",3,29,"Mar-19",24231,5,"Sex",13,False,True,1,1,"2019-1"
2019-03-30 00:00:00.000,2019,"Março",3,30,"Mar-19",24231,6,"Sáb",13,False,True,1,1,"2019-1"
2019-03-31 00:00:00.000,2019,"Março",3,31,"Mar-19",24231,0,"Dom",14,False,True,1,1,"2019-1"
2019-04-01 00:00:00.000,2019,"Abril",4,1,"Abr-19",24232,1,"Seg",14,False,True,2,1,"2019-1"
2019-04-02 00:00:00.000,2019,"Abril",4,2,"Abr-19",24232,2,"Ter",14,False,True,2,1,"2019-1"
2019-04-03 00:00:00.000,2019,"Abril",4,3,"Abr-19",24232,3,"Qua",14,False,True,2,1,"2019-1"
2019-04-04 00:00:00.000,2019,"Abril",4,4,"Abr-19",24232,4,"Qui",14,False,True,2,1,"2019-1"
2019-04-05 00:00:00.000,2019,"Abril",4,5,"Abr-19",24232,5,"Sex",14,False,True,2,1,"2019-1"
2019-04-06 00:00:00.000,2019,"Abril",4,6,"Abr-19",24232,6,"Sáb",14,False,True,2,1,"2019-1"
2019-04-07 00:00:00.000,2019,"Abril",4,7,"Abr-19",24232,0,"Dom",15,False,True,2,1,"2019-1"
2019-04-08 00:00:00.000,2019,"Abril",4,8,"Abr-19",24232,1,"Seg",15,False,True,2,1,"2019-1"
2019-04-09 00:00:00.000,2019,"Abril",4,9,"Abr-19",24232,2,"Ter",15,False,True,2,1,"2019-1"
2019-04-10 00:00:00.000,2019,"Abril",4,10,"Abr-19",24232,3,"Qua",15,False,True,2,1,"2019-1"
2019-04-11 00:00:00.000,2019,"Abril",4,11,"Abr-19",24232,4,"Qui",15,False,True,2,1,"2019-1"
2019-04-12 00:00:00.000,2019,"Abril",4,12,"Abr-19",24232,5,"Sex",15,False,True,2,1,"2019-1"
2019-04-13 00:00:00.000,2019,"Abril",4,13,"Abr-19",24232,6,"Sáb",15,False,True,2,1,"2019-1"
2019-04-14 00:00:00.000,2019,"Abril",4,14,"Abr-19",24232,0,"Dom",16,False,True,2,1,"2019-1"
2019-04-15 00:00:00.000,2019,"Abril",4,15,"Abr-19",24232,1,"Seg",16,False,True,2,1,"2019-1"
2019-04-16 00:00:00.000,2019,"Abril",4,16,"Abr-19",24232,2,"Ter",16,False,True,2,1,"2019-1"
2019-04-17 00:00:00.000,2019,"Abril",4,17,"Abr-19",24232,3,"Qua",16,False,True,2,1,"2019-1"
2019-04-18 00:00:00.000,2019,"Abril",4,18,"Abr-19",24232,4,"Qui",16,False,True,2,1,"2019-1"
2019-04-19 00:00:00.000,2019,"Abril",4,19,"Abr-19",24232,5,"Sex",16,False,True,2,1,"2019-1"
2019-04-20 00:00:00.000,2019,"Abril",4,20,"Abr-19",24232,6,"Sáb",16,False,True,2,1,"2019-1"
2019-04-21 00:00:00.000,2019,"Abril",4,21,"Abr-19",24232,0,"Dom",17,False,True,2,1,"2019-1"
2019-04-22 00:00:00.000,2019,"Abril",4,22,"Abr-19",24232,1,"Seg",17,False,True,2,1,"2019-1"
2019-04-23 00:00:00.000,2019,"Abril",4,23,"Abr-19",24232,2,"Ter",17,False,True,2,1,"2019-1"
2019-04-24 00:00:00.000,2019,"Abril",4,24,"Abr-19",24232,3,"Qua",17,False,True,2,1,"2019-1"
2019-04-25 00:00:00.000,2019,"Abril",4,25,"Abr-19",24232,4,"Qui",17,False,True,2,1,"2019-1"
2019-04-26 00:00:00.000,2019,"Abril",4,26,"Abr-19",24232,5,"Sex",17,False,True,2,1,"2019-1"
2019-04-27 00:00:00.000,2019,"Abril",4,27,"Abr-19",24232,6,"Sáb",17,False,True,2,1,"2019-1"
2019-04-28 00:00:00.000,2019,"Abril",4,28,"Abr-19",24232,0,"Dom",18,False,True,2,1,"2019-1"
2019-04-29 00:00:00.000,2019,"Abril",4,29,"Abr-19",24232,1,"Seg",18,False,True,2,1,"2019-1"
2019-04-30 00:00:00.000,2019,"Abril",4,30,"Abr-19",24232,2,"Ter",18,False,True,2,1,"2019-1"
2019-05-01 00:00:00.000,2019,"Maio",5,1,"Mai-19",24233,3,"Qua",18,False,True,2,1,"2019-1"
2019-05-02 00:00:00.000,2019,"Maio",5,2,"Mai-19",24233,4,"Qui",18,False,True,2,1,"2019-1"
2019-05-03 00:00:00.000,2019,"Maio",5,3,"Mai-19",24233,5,"Sex",18,False,True,2,1,"2019-1"
2019-05-04 00:00:00.000,2019,"Maio",5,4,"Mai-19",24233,6,"Sáb",18,False,True,2,1,"2019-1"
2019-05-05 00:00:00.000,2019,"Maio",5,5,"Mai-19",24233,0,"Dom",19,False,True,2,1,"2019-1"
2019-05-06 00:00:00.000,2019,"Maio",5,6,"Mai-19",24233,1,"Seg",19,False,True,2,1,"2019-1"
2019-05-07 00:00:00.000,2019,"Maio",5,7,"Mai-19",24233,2,"Ter",19,False,True,2,1,"2019-1"
2019-05-08 00:00:00.000,2019,"Maio",5,8,"Mai-19",24233,3,"Qua",19,False,True,2,1,"2019-1"
2019-05-09 00:00:00.000,2019,"Maio",5,9,"Mai-19",24233,4,"Qui",19,False,True,2,1,"2019-1"
2019-05-10 00:00:00.000,2019,"Maio",5,10,"Mai-19",24233,5,"Sex",19,False,True,2,1,"2019-1"
2019-05-11 00:00:00.000,2019,"Maio",5,11,"Mai-19",24233,6,"Sáb",19,False,True,2,1,"2019-1"
2019-05-12 00:00:00.000,2019,"Maio",5,12,"Mai-19",24233,0,"Dom",20,False,True,2,1,"2019-1"
2019-05-13 00:00:00.000,2019,"Maio",5,13,"Mai-19",24233,1,"Seg",20,False,True,2,1,"2019-1"
2019-05-14 00:00:00.000,2019,"Maio",5,14,"Mai-19",24233,2,"Ter",20,False,True,2,1,"2019-1"
2019-05-15 00:00:00.000,2019,"Maio",5,15,"Mai-19",24233,3,"Qua",20,False,True,2,1,"2019-1"
2019-05-16 00:00:00.000,2019,"Maio",5,16,"Mai-19",24233,4,"Qui",20,False,True,2,1,"2019-1"
2019-05-17 00:00:00.000,2019,"Maio",5,17,"Mai-19",24233,5,"Sex",20,False,True,2,1,"2019-1"
2019-05-18 00:00:00.000,2019,"Maio",5,18,"Mai-19",24233,6,"Sáb",20,False,True,2,1,"2019-1"
2019-05-19 00:00:00.000,2019,"Maio",5,19,"Mai-19",24233,0,"Dom",21,False,True,2,1,"2019-1"
2019-05-20 00:00:00.000,2019,"Maio",5,20,"Mai-19",24233,1,"Seg",21,False,True,2,1,"2019-1"
2019-05-21 00:00:00.000,2019,"Maio",5,21,"Mai-19",24233,2,"Ter",21,False,True,2,1,"2019-1"
2019-05-22 00:00:00.000,2019,"Maio",5,22,"Mai-19",24233,3,"Qua",21,False,True,2,1,"2019-1"
2019-05-23 00:00:00.000,2019,"Maio",5,23,"Mai-19",24233,4,"Qui",21,False,True,2,1,"2019-1"
2019-05-24 00:00:00.000,2019,"Maio",5,24,"Mai-19",24233,5,"Sex",21,False,True,2,1,"2019-1"
2019-05-25 00:00:00.000,2019,"Maio",5,25,"Mai-19",24233,6,"Sáb",21,False,True,2,1,"2019-1"
2019-05-26 00:00:00.000,2019,"Maio",5,26,"Mai-19",24233,0,"Dom",22,False,True,2,1,"2019-1"
2019-05-27 00:00:00.000,2019,"Maio",5,27,"Mai-19",24233,1,"Seg",22,False,True,2,1,"2019-1"
2019-05-28 00:00:00.000,2019,"Maio",5,28,"Mai-19",24233,2,"Ter",22,False,True,2,1,"2019-1"
2019-05-29 00:00:00.000,2019,"Maio",5,29,"Mai-19",24233,3,"Qua",22,False,True,2,1,"2019-1"
2019-05-30 00:00:00.000,2019,"Maio",5,30,"Mai-19",24233,4,"Qui",22,False,True,2,1,"2019-1"
2019-05-31 00:00:00.000,2019,"Maio",5,31,"Mai-19",24233,5,"Sex",22,False,True,2,1,"2019-1"
2019-06-01 00:00:00.000,2019,"Junho",6,1,"Jun-19",24234,6,"Sáb",22,False,True,2,1,"2019-1"
2019-06-02 00:00:00.000,2019,"Junho",6,2,"Jun-19",24234,0,"Dom",23,False,True,2,1,"2019-1"
2019-06-03 00:00:00.000,2019,"Junho",6,3,"Jun-19",24234,1,"Seg",23,False,True,2,1,"2019-1"
2019-06-04 00:00:00.000,2019,"Junho",6,4,"Jun-19",24234,2,"Ter",23,False,True,2,1,"2019-1"
2019-06-05 00:00:00.000,2019,"Junho",6,5,"Jun-19",24234,3,"Qua",23,False,True,2,1,"2019-1"
2019-06-06 00:00:00.000,2019,"Junho",6,6,"Jun-19",24234,4,"Qui",23,False,True,2,1,"2019-1"
2019-06-07 00:00:00.000,2019,"Junho",6,7,"Jun-19",24234,5,"Sex",23,False,True,2,1,"2019-1"
2019-06-08 00:00:00.000,2019,"Junho",6,8,"Jun-19",24234,6,"Sáb",23,False,True,2,1,"2019-1"
2019-06-09 00:00:00.000,2019,"Junho",6,9,"Jun-19",24234,0,"Dom",24,False,True,2,1,"2019-1"
2019-06-10 00:00:00.000,2019,"Junho",6,10,"Jun-19",24234,1,"Seg",24,False,True,2,1,"2019-1"
2019-06-11 00:00:00.000,2019,"Junho",6,11,"Jun-19",24234,2,"Ter",24,False,True,2,1,"2019-1"
2019-06-12 00:00:00.000,2019,"Junho",6,12,"Jun-19",24234,3,"Qua",24,False,True,2,1,"2019-1"
2019-06-13 00:00:00.000,2019,"Junho",6,13,"Jun-19",24234,4,"Qui",24,False,True,2,1,"2019-1"
2019-06-14 00:00:00.000,2019,"Junho",6,14,"Jun-19",24234,5,"Sex",24,False,True,2,1,"2019-1"
2019-06-15 00:00:00.000,2019,"Junho",6,15,"Jun-19",24234,6,"Sáb",24,False,True,2,1,"2019-1"
2019-06-16 00:00:00.000,2019,"Junho",6,16,"Jun-19",24234,0,"Dom",25,False,True,2,1,"2019-1"
2019-06-17 00:00:00.000,2019,"Junho",6,17,"Jun-19",24234,1,"Seg",25,False,True,2,1,"2019-1"
2019-06-18 00:00:00.000,2019,"Junho",6,18,"Jun-19",24234,2,"Ter",25,False,True,2,1,"2019-1"
2019-06-19 00:00:00.000,2019,"Junho",6,19,"Jun-19",24234,3,"Qua",25,False,True,2,1,"2019-1"
2019-06-20 00:00:00.000,2019,"Junho",6,20,"Jun-19",24234,4,"Qui",25,False,True,2,1,"2019-1"
2019-06-21 00:00:00.000,2019,"Junho",6,21,"Jun-19",24234,5,"Sex",25,False,True,2,1,"2019-1"
2019-06-22 00:00:00.000,2019,"Junho",6,22,"Jun-19",24234,6,"Sáb",25,False,True,2,1,"2019-1"
2019-06-23 00:00:00.000,2019,"Junho",6,23,"Jun-19",24234,0,"Dom",26,False,True,2,1,"2019-1"
2019-06-24 00:00:00.000,2019,"Junho",6,24,"Jun-19",24234,1,"Seg",26,False,True,2,1,"2019-1"
2019-06-25 00:00:00.000,2019,"Junho",6,25,"Jun-19",24234,2,"Ter",26,False,True,2,1,"2019-1"
2019-06-26 00:00:00.000,2019,"Junho",6,26,"Jun-19",24234,3,"Qua",26,False,True,2,1,"2019-1"
2019-06-27 00:00:00.000,2019,"Junho",6,27,"Jun-19",24234,4,"Qui",26,False,True,2,1,"2019-1"
2019-06-28 00:00:00.000,2019,"Junho",6,28,"Jun-19",24234,5,"Sex",26,False,True,2,1,"2019-1"
2019-06-29 00:00:00.000,2019,"Junho",6,29,"Jun-19",24234,6,"Sáb",26,False,True,2,1,"2019-1"
2019-06-30 00:00:00.000,2019,"Junho",6,30,"Jun-19",24234,0,"Dom",27,False,True,2,1,"2019-1"
2019-07-01 00:00:00.000,2019,"Julho",7,1,"Jul-19",24235,1,"Seg",27,False,True,3,2,"2019-2"
2019-07-02 00:00:00.000,2019,"Julho",7,2,"Jul-19",24235,2,"Ter",27,False,True,3,2,"2019-2"
2019-07-03 00:00:00.000,2019,"Julho",7,3,"Jul-19",24235,3,"Qua",27,False,True,3,2,"2019-2"
2019-07-04 00:00:00.000,2019,"Julho",7,4,"Jul-19",24235,4,"Qui",27,False,True,3,2,"2019-2"
2019-07-05 00:00:00.000,2019,"Julho",7,5,"Jul-19",24235,5,"Sex",27,False,True,3,2,"2019-2"
2019-07-06 00:00:00.000,2019,"Julho",7,6,"Jul-19",24235,6,"Sáb",27,False,True,3,2,"2019-2"
2019-07-07 00:00:00.000,2019,"Julho",7,7,"Jul-19",24235,0,"Dom",28,False,True,3,2,"2019-2"
2019-07-08 00:00:00.000,2019,"Julho",7,8,"Jul-19",24235,1,"Seg",28,False,True,3,2,"2019-2"
2019-07-09 00:00:00.000,2019,"Julho",7,9,"Jul-19",24235,2,"Ter",28,False,True,3,2,"2019-2"
2019-07-10 00:00:00.000,2019,"Julho",7,10,"Jul-19",24235,3,"Qua",28,False,True,3,2,"2019-2"
2019-07-11 00:00:00.000,2019,"Julho",7,11,"Jul-19",24235,4,"Qui",28,False,True,3,2,"2019-2"
2019-07-12 00:00:00.000,2019,"Julho",7,12,"Jul-19",24235,5,"Sex",28,False,True,3,2,"2019-2"
2019-07-13 00:00:00.000,2019,"Julho",7,13,"Jul-19",24235,6,"Sáb",28,False,True,3,2,"2019-2"
2019-07-14 00:00:00.000,2019,"Julho",7,14,"Jul-19",24235,0,"Dom",29,False,True,3,2,"2019-2"
2019-07-15 00:00:00.000,2019,"Julho",7,15,"Jul-19",24235,1,"Seg",29,False,True,3,2,"2019-2"
2019-07-16 00:00:00.000,2019,"Julho",7,16,"Jul-19",24235,2,"Ter",29,False,True,3,2,"2019-2"
2019-07-17 00:00:00.000,2019,"Julho",7,17,"Jul-19",24235,3,"Qua",29,False,True,3,2,"2019-2"
2019-07-18 00:00:00.000,2019,"Julho",7,18,"Jul-19",24235,4,"Qui",29,False,True,3,2,"2019-2"
2019-07-19 00:00:00.000,2019,"Julho",7,19,"Jul-19",24235,5,"Sex",29,False,True,3,2,"2019-2"
2019-07-20 00:00:00.000,2019,"Julho",7,20,"Jul-19",24235,6,"Sáb",29,False,True,3,2,"2019-2"
2019-07-21 00:00:00.000,2019,"Julho",7,21,"Jul-19",24235,0,"Dom",30,False,True,3,2,"2019-2"
2019-07-22 00:00:00.000,2019,"Julho",7,22,"Jul-19",24235,1,"Seg",30,False,True,3,2,"2019-2"
2019-07-23 00:00:00.000,2019,"Julho",7,23,"Jul-19",24235,2,"Ter",30,False,True,3,2,"2019-2"
2019-07-24 00:00:00.000,2019,"Julho",7,24,"Jul-19",24235,3,"Qua",30,False,True,3,2,"2019-2"
2019-07-25 00:00:00.000,2019,"Julho",7,25,"Jul-19",24235,4,"Qui",30,False,True,3,2,"2019-2"
2019-07-26 00:00:00.000,2019,"Julho",7,26,"Jul-19",24235,5,"Sex",30,False,True,3,2,"2019-2"
2019-07-27 00:00:00.000,2019,"Julho",7,27,"Jul-19",24235,6,"Sáb",30,False,True,3,2,"2019-2"
2019-07-28 00:00:00.000,2019,"Julho",7,28,"Jul-19",24235,0,"Dom",31,False,True,3,2,"2019-2"
2019-07-29 00:00:00.000,2019,"Julho",7,29,"Jul-19",24235,1,"Seg",31,False,True,3,2,"2019-2"
2019-07-30 00:00:00.000,2019,"Julho",7,30,"Jul-19",24235,2,"Ter",31,False,True,3,2,"2019-2"
2019-07-31 00:00:00.000,2019,"Julho",7,31,"Jul-19",24235,3,"Qua",31,False,True,3,2,"2019-2"
2019-08-01 00:00:00.000,2019,"Agosto",8,1,"Ago-19",24236,4,"Qui",31,False,True,3,2,"2019-2"
2019-08-02 00:00:00.000,2019,"Agosto",8,2,"Ago-19",24236,5,"Sex",31,False,True,3,2,"2019-2"
2019-08-03 00:00:00.000,2019,"Agosto",8,3,"Ago-19",24236,6,"Sáb",31,False,True,3,2,"2019-2"
2019-08-04 00:00:00.000,2019,"Agosto",8,4,"Ago-19",24236,0,"Dom",32,False,True,3,2,"2019-2"
2019-08-05 00:00:00.000,2019,"Agosto",8,5,"Ago-19",24236,1,"Seg",32,False,True,3,2,"2019-2"
2019-08-06 00:00:00.000,2019,"Agosto",8,6,"Ago-19",24236,2,"Ter",32,False,True,3,2,"2019-2"
2019-08-07 00:00:00.000,2019,"Agosto",8,7,"Ago-19",24236,3,"Qua",32,False,True,3,2,"2019-2"
2019-08-08 00:00:00.000,2019,"Agosto",8,8,"Ago-19",24236,4,"Qui",32,False,True,3,2,"2019-2"
2019-08-09 00:00:00.000,2019,"Agosto",8,9,"Ago-19",24236,5,"Sex",32,False,True,3,2,"2019-2"
2019-08-10 00:00:00.000,2019,"Agosto",8,10,"Ago-19",24236,6,"Sáb",32,False,True,3,2,"2019-2"
2019-08-11 00:00:00.000,2019,"Agosto",8,11,"Ago-19",24236,0,"Dom",33,False,True,3,2,"2019-2"
2019-08-12 00:00:00.000,2019,"Agosto",8,12,"Ago-19",24236,1,"Seg",33,False,True,3,2,"2019-2"
2019-08-13 00:00:00.000,2019,"Agosto",8,13,"Ago-19",24236,2,"Ter",33,False,True,3,2,"2019-2"
2019-08-14 00:00:00.000,2019,"Agosto",8,14,"Ago-19",24236,3,"Qua",33,False,True,3,2,"2019-2"
2019-08-15 00:00:00.000,2019,"Agosto",8,15,"Ago-19",24236,4,"Qui",33,False,True,3,2,"2019-2"
2019-08-16 00:00:00.000,2019,"Agosto",8,16,"Ago-19",24236,5,"Sex",33,False,True,3,2,"2019-2"
2019-08-17 00:00:00.000,2019,"Agosto",8,17,"Ago-19",24236,6,"Sáb",33,False,True,3,2,"2019-2"
2019-08-18 00:00:00.000,2019,"Agosto",8,18,"Ago-19",24236,0,"Dom",34,False,True,3,2,"2019-2"
2019-08-19 00:00:00.000,2019,"Agosto",8,19,"Ago-19",24236,1,"Seg",34,False,True,3,2,"2019-2"
2019-08-20 00:00:00.000,2019,"Agosto",8,20,"Ago-19",24236,2,"Ter",34,False,True,3,2,"2019-2"
2019-08-21 00:00:00.000,2019,"Agosto",8,21,"Ago-19",24236,3,"Qua",34,False,True,3,2,"2019-2"
2019-08-22 00:00:00.000,2019,"Agosto",8,22,"Ago-19",24236,4,"Qui",34,False,True,3,2,"2019-2"
2019-08-23 00:00:00.000,2019,"Agosto",8,23,"Ago-19",24236,5,"Sex",34,False,True,3,2,"2019-2"
2019-08-24 00:00:00.000,2019,"Agosto",8,24,"Ago-19",24236,6,"Sáb",34,False,True,3,2,"2019-2"
2019-08-25 00:00:00.000,2019,"Agosto",8,25,"Ago-19",24236,0,"Dom",35,False,True,3,2,"2019-2"
2019-08-26 00:00:00.000,2019,"Agosto",8,26,"Ago-19",24236,1,"Seg",35,False,True,3,2,"2019-2"
2019-08-27 00:00:00.000,2019,"Agosto",8,27,"Ago-19",24236,2,"Ter",35,False,True,3,2,"2019-2"
2019-08-28 00:00:00.000,2019,"Agosto",8,28,"Ago-19",24236,3,"Qua",35,False,True,3,2,"2019-2"
2019-08-29 00:00:00.000,2019,"Agosto",8,29,"Ago-19",24236,4,"Qui",35,False,True,3,2,"2019-2"
2019-08-30 00:00:00.000,2019,"Agosto",8,30,"Ago-19",24236,5,"Sex",35,False,True,3,2,"2019-2"
2019-08-31 00:00:00.000,2019,"Agosto",8,31,"Ago-19",24236,6,"Sáb",35,False,True,3,2,"2019-2"
2019-09-01 00:00:00.000,2019,"Setembro",9,1,"Set-19",24237,0,"Dom",36,False,True,3,2,"2019-2"
2019-09-02 00:00:00.000,2019,"Setembro",9,2,"Set-19",24237,1,"Seg",36,False,True,3,2,"2019-2"
2019-09-03 00:00:00.000,2019,"Setembro",9,3,"Set-19",24237,2,"Ter",36,False,True,3,2,"2019-2"
2019-09-04 00:00:00.000,2019,"Setembro",9,4,"Set-19",24237,3,"Qua",36,False,True,3,2,"2019-2"
2019-09-05 00:00:00.000,2019,"Setembro",9,5,"Set-19",24237,4,"Qui",36,False,True,3,2,"2019-2"
2019-09-06 00:00:00.000,2019,"Setembro",9,6,"Set-19",24237,5,"Sex",36,False,True,3,2,"2019-2"
2019-09-07 00:00:00.000,2019,"Setembro",9,7,"Set-19",24237,6,"Sáb",36,False,True,3,2,"2019-2"
2019-09-08 00:00:00.000,2019,"Setembro",9,8,"Set-19",24237,0,"Dom",37,False,True,3,2,"2019-2"
2019-09-09 00:00:00.000,2019,"Setembro",9,9,"Set-19",24237,1,"Seg",37,False,True,3,2,"2019-2"
2019-09-10 00:00:00.000,2019,"Setembro",9,10,"Set-19",24237,2,"Ter",37,False,True,3,2,"2019-2"
2019-09-11 00:00:00.000,2019,"Setembro",9,11,"Set-19",24237,3,"Qua",37,False,True,3,2,"2019-2"
2019-09-12 00:00:00.000,2019,"Setembro",9,12,"Set-19",24237,4,"Qui",37,False,True,3,2,"2019-2"
2019-09-13 00:00:00.000,2019,"Setembro",9,13,"Set-19",24237,5,"Sex",37,False,True,3,2,"2019-2"
2019-09-14 00:00:00.000,2019,"Setembro",9,14,"Set-19",24237,6,"Sáb",37,False,True,3,2,"2019-2"
2019-09-15 00:00:00.000,2019,"Setembro",9,15,"Set-19",24237,0,"Dom",38,False,True,3,2,"2019-2"
2019-09-16 00:00:00.000,2019,"Setembro",9,16,"Set-19",24237,1,"Seg",38,False,True,3,2,"2019-2"
2019-09-17 00:00:00.000,2019,"Setembro",9,17,"Set-19",24237,2,"Ter",38,False,True,3,2,"2019-2"
2019-09-18 00:00:00.000,2019,"Setembro",9,18,"Set-19",24237,3,"Qua",38,False,True,3,2,"2019-2"
2019-09-19 00:00:00.000,2019,"Setembro",9,19,"Set-19",24237,4,"Qui",38,False,True,3,2,"2019-2"
2019-09-20 00:00:00.000,2019,"Setembro",9,20,"Set-19",24237,5,"Sex",38,False,True,3,2,"2019-2"
2019-09-21 00:00:00.000,2019,"Setembro",9,21,"Set-19",24237,6,"Sáb",38,False,True,3,2,"2019-2"
2019-09-22 00:00:00.000,2019,"Setembro",9,22,"Set-19",24237,0,"Dom",39,False,True,3,2,"2019-2"
2019-09-23 00:00:00.000,2019,"Setembro",9,23,"Set-19",24237,1,"Seg",39,False,True,3,2,"2019-2"
2019-09-24 00:00:00.000,2019,"Setembro",9,24,"Set-19",24237,2,"Ter",39,False,True,3,2,"2019-2"
2019-09-25 00:00:00.000,2019,"Setembro",9,25,"Set-19",24237,3,"Qua",39,False,True,3,2,"2019-2"
2019-09-26 00:00:00.000,2019,"Setembro",9,26,"Set-19",24237,4,"Qui",39,False,True,3,2,"2019-2"
2019-09-27 00:00:00.000,2019,"Setembro",9,27,"Set-19",24237,5,"Sex",39,False,True,3,2,"2019-2"
2019-09-28 00:00:00.000,2019,"Setembro",9,28,"Set-19",24237,6,"Sáb",39,False,True,3,2,"2019-2"
2019-09-29 00:00:00.000,2019,"Setembro",9,29,"Set-19",24237,0,"Dom",40,False,True,3,2,"2019-2"
2019-09-30 00:00:00.000,2019,"Setembro",9,30,"Set-19",24237,1,"Seg",40,False,True,3,2,"2019-2"
2019-10-01 00:00:00.000,2019,"Outubro",10,1,"Out-19",24238,2,"Ter",40,False,True,4,2,"2019-2"
2019-10-02 00:00:00.000,2019,"Outubro",10,2,"Out-19",24238,3,"Qua",40,False,True,4,2,"2019-2"
2019-10-03 00:00:00.000,2019,"Outubro",10,3,"Out-19",24238,4,"Qui",40,False,True,4,2,"2019-2"
2019-10-04 00:00:00.000,2019,"Outubro",10,4,"Out-19",24238,5,"Sex",40,False,True,4,2,"2019-2"
2019-10-05 00:00:00.000,2019,"Outubro",10,5,"Out-19",24238,6,"Sáb",40,False,True,4,2,"2019-2"
2019-10-06 00:00:00.000,2019,"Outubro",10,6,"Out-19",24238,0,"Dom",41,False,True,4,2,"2019-2"
2019-10-07 00:00:00.000,2019,"Outubro",10,7,"Out-19",24238,1,"Seg",41,False,True,4,2,"2019-2"
2019-10-08 00:00:00.000,2019,"Outubro",10,8,"Out-19",24238,2,"Ter",41,False,True,4,2,"2019-2"
2019-10-09 00:00:00.000,2019,"Outubro",10,9,"Out-19",24238,3,"Qua",41,False,True,4,2,"2019-2"
2019-10-10 00:00:00.000,2019,"Outubro",10,10,"Out-19",24238,4,"Qui",41,False,True,4,2,"2019-2"
2019-10-11 00:00:00.000,2019,"Outubro",10,11,"Out-19",24238,5,"Sex",41,False,True,4,2,"2019-2"
2019-10-12 00:00:00.000,2019,"Outubro",10,12,"Out-19",24238,6,"Sáb",41,False,True,4,2,"2019-2"
2019-10-13 00:00:00.000,2019,"Outubro",10,13,"Out-19",24238,0,"Dom",42,False,True,4,2,"2019-2"
2019-10-14 00:00:00.000,2019,"Outubro",10,14,"Out-19",24238,1,"Seg",42,False,True,4,2,"2019-2"
2019-10-15 00:00:00.000,2019,"Outubro",10,15,"Out-19",24238,2,"Ter",42,False,True,4,2,"2019-2"
2019-10-16 00:00:00.000,2019,"Outubro",10,16,"Out-19",24238,3,"Qua",42,False,True,4,2,"2019-2"
2019-10-17 00:00:00.000,2019,"Outubro",10,17,"Out-19",24238,4,"Qui",42,False,True,4,2,"2019-2"
2019-10-18 00:00:00.000,2019,"Outubro",10,18,"Out-19",24238,5,"Sex",42,False,True,4,2,"2019-2"
2019-10-19 00:00:00.000,2019,"Outubro",10,19,"Out-19",24238,6,"Sáb",42,False,True,4,2,"2019-2"
2019-10-20 00:00:00.000,2019,"Outubro",10,20,"Out-19",24238,0,"Dom",43,False,True,4,2,"2019-2"
2019-10-21 00:00:00.000,2019,"Outubro",10,21,"Out-19",24238,1,"Seg",43,False,True,4,2,"2019-2"
2019-10-22 00:00:00.000,2019,"Outubro",10,22,"Out-19",24238,2,"Ter",43,False,True,4,2,"2019-2"
2019-10-23 00:00:00.000,2019,"Outubro",10,23,"Out-19",24238,3,"Qua",43,False,True,4,2,"2019-2"
2019-10-24 00:00:00.000,2019,"Outubro",10,24,"Out-19",24238,4,"Qui",43,False,True,4,2,"2019-2"
2019-10-25 00:00:00.000,2019,"Outubro",10,25,"Out-19",24238,5,"Sex",43,False,True,4,2,"2019-2"
2019-10-26 00:00:00.000,2019,"Outubro",10,26,"Out-19",24238,6,"Sáb",43,False,True,4,2,"2019-2"
2019-10-27 00:00:00.000,2019,"Outubro",10,27,"Out-19",24238,0,"Dom",44,False,True,4,2,"2019-2"
2019-10-28 00:00:00.000,2019,"Outubro",10,28,"Out-19",24238,1,"Seg",44,False,True,4,2,"2019-2"
2019-10-29 00:00:00.000,2019,"Outubro",10,29,"Out-19",24238,2,"Ter",44,False,True,4,2,"2019-2"
2019-10-30 00:00:00.000,2019,"Outubro",10,30,"Out-19",24238,3,"Qua",44,False,True,4,2,"2019-2"
2019-10-31 00:00:00.000,2019,"Outubro",10,31,"Out-19",24238,4,"Qui",44,False,True,4,2,"2019-2"
2019-11-01 00:00:00.000,2019,"Novembro",11,1,"Nov-19",24239,5,"Sex",44,False,True,4,2,"2019-2"
2019-11-02 00:00:00.000,2019,"Novembro",11,2,"Nov-19",24239,6,"Sáb",44,False,True,4,2,"2019-2"
