order_id,invoice_id,product_id,count,discount,Sum of price,Sales
1543,1805,66,10,0,"16.12",161.20000000000002
1547,434,48,88,0,"17.29",1521.52
1549,244,88,55,0,"69.95",3847.25
1551,819,66,18,0,"16.12",290.16
1555,1659,2,76,0,"35.93",2730.68
1556,1038,79,23,0,"0.31",7.13
1557,1141,93,95,0,"45.26",4299.7
1559,517,98,8,0,"63.15",505.2
1562,1076,56,11,0,"63.21",695.31000000000006
1566,634,97,87,0,"30.89",2687.43
1572,1721,57,24,0,"32.58",781.92
1574,1677,50,86,0,"59.89",5150.54
1576,1200,25,87,0,"81.41",7082.67
1579,491,19,10,0,"17.68",176.8
1580,1927,86,15,0,"23.74",356.09999999999997
1588,666,38,38,0,"35.6",1352.8
1590,766,68,11,0,"75.49",830.39
1595,1917,45,91,0,"52.57",4783.87
1596,1424,72,29,0,"16.1",466.90000000000003
1597,901,71,66,0,"11.78",777.4799999999999
1599,396,56,79,0,"63.21",4993.59
1604,587,72,96,0,"16.1",1545.6000000000001
1608,1561,80,51,0,"40.88",2084.88
1609,1080,37,44,0,"32.79",1442.76
1610,1711,42,90,0,"39.94",3594.6
1611,785,21,91,0,"9.37",852.67
1614,651,47,77,0,"25.9",1994.3
1615,232,63,88,0,"3.21",282.48
1616,1569,90,70,0,"16.62",1163.4
1618,932,28,65,0,"8.36",543.4
1626,1575,5,9,0,"37.11",333.99
1627,1131,43,7,0,"58.35",408.45
1629,253,93,18,0,"45.26",814.68
1634,734,81,63,0,"26.67",1680.21
1641,32,83,48,0,"8.79",421.91999999999996
1642,1693,33,59,0,"14",826
1646,280,42,28,0,"39.94",1118.32
1650,694,97,42,0,"30.89",1297.38
1651,1970,92,35,0,"34.26",1199.1
1652,1314,92,17,0,"34.26",582.42
1654,1683,26,91,0,"20.06",1825.4599999999998
1655,803,31,2,0,"3.77",7.54
1657,1227,75,69,0,"35.33",2437.77
1662,154,93,54,0,"45.26",2444.04
1663,908,33,80,0,"14",1120
1664,314,92,26,0,"34.26",890.76
1665,1864,29,48,0,"81.81",3926.88
1666,1980,15,13,0,"38.12",495.55999999999995
1670,1861,56,76,0,"63.21",4803.96
1671,1507,79,83,0,"0.31",25.73
1674,795,49,93,0,"17.77",1652.61
1675,262,82,78,0,"27.9",2176.2
1680,1260,74,39,0,"75.9",2960.1000000000004
1681,1816,5,26,0,"37.11",964.86
1683,544,84,12,0,"76.11",913.31999999999994
1694,1409,45,12,0,"52.57",630.84
1697,128,40,78,0,"36.34",2834.5200000000004
1698,1026,14,88,0,"17.42",1532.96
1707,65,3,96,0,"38.16",3663.3599999999997
1711,490,61,86,0,"29.28",2518.08
1714,1798,100,53,0,"13.72",727.16000000000008
1715,404,4,58,0,"78.09",4529.22
1716,1420,76,40,0,"37.53",1501.2
1717,104,96,95,0,"35.95",3415.2500000000005
1718,1748,7,1,0,"43.57",43.57
1720,1182,89,89,0,"27.92",2484.88
1723,1216,34,52,0,"32.8",1705.6
1726,48,73,83,0,"53.3",4423.9
1727,15,94,97,0,"27.06",2624.8199999999997
1729,1784,35,68,0,"67.38",4581.84
1732,1555,68,93,0,"75.49",7020.57
1734,1673,94,65,0,"27.06",1758.8999999999999
1735,1609,84,1,0,"76.11",76.11
1738,1487,85,91,0,"62.51",5688.41
1740,1052,7,100,0,"43.57",4357
1741,1414,78,51,0,"72.19",3681.69
1745,1594,83,33,0,"8.79",290.07
1747,1303,100,43,0,"13.72",589.96
1749,322,5,75,0,"37.11",2783.25
1752,848,42,30,0,"39.94",1198.1999999999998
1754,575,98,21,0,"63.15",1326.1499999999999
1756,1694,54,51,0,"49.33",2515.83
1757,548,33,63,0,"14",882
1759,1093,75,1,0,"35.33",35.33
1761,260,36,60,0,"77.49",4649.4
1763,1028,17,100,0,"0.71",71
1766,1153,45,31,0,"52.57",1629.67
1768,1175,88,41,0,"69.95",2867.9500000000003
1772,1024,7,94,0,"43.57",4095.58
1778,143,18,81,0,"48.37",3917.97
1779,78,18,40,0,"48.37",1934.8
1782,1062,19,45,0,"17.68",795.6
1786,1564,18,8,0,"48.37",386.96
1789,981,57,29,0,"32.58",944.81999999999994
1790,1981,15,9,0,"38.12",343.08
1791,60,74,15,0,"75.9",1138.5
1793,1511,33,73,0,"14",1022
1796,1510,82,33,0,"27.9",920.69999999999993
1802,280,38,54,0,"35.6",1922.4
1803,92,18,73,0,"48.37",3531.0099999999998
1804,678,53,53,0,"17.39",921.67000000000007
1805,460,21,66,0,"9.37",618.42
1813,1039,54,13,0,"49.33",641.29
1814,618,75,29,0,"35.33",1024.57
1818,226,51,31,0,"48.44",1501.6399999999999
1824,212,60,15,0,"71.64",1074.6
1827,754,18,13,0,"48.37",628.81
1832,392,68,66,0,"75.49",4982.3399999999992
1833,728,19,45,0,"17.68",795.6
1836,944,83,74,0,"8.79",650.45999999999992
1838,1210,42,69,0,"39.94",2755.8599999999997
1842,258,77,55,0,"80.12",4406.6
1854,1734,64,55,0,"48.28",2655.4
1855,1331,35,58,0,"67.38",3908.04
1857,261,42,80,0,"39.94",3195.2
1867,1842,34,67,0,"32.8",2197.6
1873,1807,68,83,0,"75.49",6265.6699999999992
1875,921,67,30,0,"7.21",216.3
1876,941,9,33,0,"15.21",501.93
1877,248,91,28,0,"3.9",109.2
1880,1939,11,42,0,"36.9",1549.8
1894,585,48,9,0,"17.29",155.60999999999999
1900,782,60,80,0,"71.64",5731.2
1901,694,11,74,0,"36.9",2730.6
1902,545,34,51,0,"32.8",1672.8
1903,1331,14,12,0,"17.42",209.04000000000002
1906,211,64,73,0,"48.28",3524.44
1908,249,44,79,0,"15.93",1258.47
1910,739,4,69,0,"78.09",5388.21
1917,1508,4,6,0,"78.09",468.54
1918,693,27,5,0,"28.97",144.85
1923,1033,62,8,0,"54.82",438.56
1925,1326,27,32,0,"28.97",927.04
1926,883,46,35,0,"16.55",579.25
1928,1054,41,50,0,"39.13",1956.5000000000002
1929,1590,68,2,0,"75.49",150.98
1933,1269,68,80,0,"75.49",6039.2
1934,1630,93,5,0,"45.26",226.29999999999998
1935,973,27,48,0,"28.97",1390.56
1936,1286,68,46,0,"75.49",3472.54
1939,1507,22,14,0,"1.03",14.42
1943,1735,20,54,0,"40.84",2205.36
1945,806,63,28,0,"3.21",89.88
1946,1003,92,74,0,"34.26",2535.24
1949,1438,66,44,0,"16.12",709.28000000000009
1952,700,42,97,0,"39.94",3874.18
1956,359,9,52,0,"15.21",790.92000000000007
1961,210,19,69,0,"17.68",1219.92
1973,621,22,71,0,"1.03",73.13
1983,1796,85,80,0,"62.51",5000.8
1987,1404,31,68,0,"3.77",256.36
1991,241,28,46,0,"8.36",384.55999999999995
1995,1117,10,78,0,"31.46",2453.88
1999,1719,13,99,0,"54.94",5439.0599999999995
2000,370,72,88,0,"16.1",1416.8000000000002
10,40,65,15,2,"82.79",1211.8500000000001
15,16,21,71,2,"9.37",523.27
43,36,93,90,2,"45.26",3893.3999999999996
45,6,63,38,2,"3.21",45.98
56,13,94,32,2,"27.06",801.92
62,11,99,2,2,"16.22",28.439999999999998
65,8,85,4,2,"62.51",242.04
69,17,42,86,2,"39.94",3262.8399999999997
70,54,71,13,2,"11.78",127.13999999999999
79,44,15,85,2,"38.12",3070.2
82,69,62,71,2,"54.82",3750.22
94,37,40,13,2,"36.34",446.42000000000007
105,79,8,71,2,"21.14",1358.94
114,15,15,50,2,"38.12",1805.9999999999998
134,80,29,6,2,"81.81",478.86
147,54,24,99,2,"44.87",4244.13
154,49,57,88,2,"32.58",2691.04
157,84,39,30,2,"7.92",177.6
158,28,77,47,2,"80.12",3671.6400000000003
163,20,32,83,2,"40.69",3211.27
165,90,37,76,2,"32.79",2340.04
189,33,82,94,2,"27.9",2434.6
198,77,52,59,2,"78.3",4501.7
201,7,95,30,2,"82.8",2424
204,26,75,69,2,"35.33",2299.77
206,92,24,22,2,"44.87",943.14
207,10,35,44,2,"67.38",2876.72
208,99,28,90,2,"8.36",572.4
210,88,67,54,2,"7.21",281.34
223,73,18,86,2,"48.37",3987.8199999999997
228,6,29,29,2,"81.81",2314.4900000000002
232,4,9,100,2,"15.21",1321
234,52,1,19,2,"6.18",79.419999999999987
235,36,47,49,2,"25.9",1171.1
238,74,40,91,2,"36.34",3124.9400000000005
240,2,85,26,2,"62.51",1573.26
246,6,47,6,2,"25.9",143.39999999999998
250,70,52,53,2,"78.3",4043.8999999999996
253,73,87,97,2,"15.7",1328.8999999999999
260,45,53,26,2,"17.39",400.14
264,17,93,62,2,"45.26",2682.12
272,82,81,43,2,"26.67",1060.8100000000002
274,94,31,76,2,"3.77",134.52
280,90,11,42,2,"36.9",1465.8
283,42,18,65,2,"48.37",3014.0499999999997
286,82,18,17,2,"48.37",788.29
291,58,19,21,2,"17.68",329.28
296,61,6,28,2,"31.81",834.68
297,75,73,16,2,"53.3",820.8
299,17,26,12,2,"20.06",216.71999999999997
312,95,44,26,2,"15.93",362.18
313,87,62,42,2,"54.82",2218.44
318,1,1,100,2,"6.18",418
333,78,21,38,2,"9.37",280.05999999999995
338,25,67,100,2,"7.21",521
341,95,88,84,2,"69.95",5707.8
342,18,10,13,2,"31.46",382.98
347,12,88,30,2,"69.95",2038.5
349,78,54,83,2,"49.33",3928.39
350,90,91,94,2,"3.9",178.6
353,2,30,46,2,"28.06",1198.76
359,71,54,86,2,"49.33",4070.3799999999997
368,28,90,75,2,"16.62",1096.5
370,26,65,66,2,"82.79",5332.14
374,48,29,76,2,"81.81",6065.56
376,5,20,33,2,"40.84",1281.72
378,7,67,89,2,"7.21",463.69
386,30,93,52,2,"45.26",2249.52
395,55,43,39,2,"58.35",2197.65
398,99,84,76,2,"76.11",5632.36
402,42,63,55,2,"3.21",66.55
403,33,80,59,2,"40.88",2293.92
408,15,58,74,2,"71.87",5170.38
409,88,96,73,2,"35.95",2478.3500000000004
417,23,81,65,2,"26.67",1603.5500000000002
418,65,68,66,2,"75.49",4850.3399999999992
426,1,34,88,2,"32.8",2710.3999999999996
427,59,85,84,2,"62.51",5082.84
430,7,71,4,2,"11.78",39.12
442,67,77,63,2,"80.12",4921.56
449,92,59,87,2,"7.81",505.46999999999997
463,67,6,8,2,"31.81",238.48
465,100,74,75,2,"75.9",5542.5
470,13,22,35,2,"1.03",-33.949999999999996
471,51,97,86,2,"30.89",2484.54
472,65,63,68,2,"3.21",82.28
484,5,61,56,2,"29.28",1527.68
489,41,19,78,2,"17.68",1223.04
491,7,10,10,2,"31.46",294.6
496,19,11,56,2,"36.9",1954.3999999999999
500,73,72,60,2,"16.1",846.00000000000011
505,22,46,40,2,"16.55",582
511,81,45,53,2,"52.57",2680.21
528,64,49,16,2,"17.77",252.32
531,18,37,40,2,"32.79",1231.6
535,77,3,32,2,"38.16",1157.12
554,65,36,38,2,"77.49",2868.62
555,86,46,36,2,"16.55",523.80000000000007
562,76,87,21,2,"15.7",287.7
564,98,90,82,2,"16.62",1198.8400000000001
577,69,100,27,2,"13.72",316.44
591,38,34,21,2,"32.8",646.8
592,38,38,79,2,"35.6",2654.4
593,2,14,56,2,"17.42",863.5200000000001
597,7,32,60,2,"40.69",2321.3999999999996
602,76,5,97,2,"37.11",3405.67
603,51,47,51,2,"25.9",1218.8999999999999
605,7,54,19,2,"49.33",899.27
616,17,64,85,2,"48.28",3933.8
629,61,14,61,2,"17.42",940.62000000000012
635,90,6,1,2,"31.81",29.81
641,31,43,49,2,"58.35",2761.15
646,76,98,54,2,"63.15",3302.1
649,35,94,80,2,"27.06",2004.8
653,31,92,47,2,"34.26",1516.2199999999998
654,44,25,7,2,"81.41",555.87
657,73,74,93,2,"75.9",6872.7000000000007
658,7,20,19,2,"40.84",737.96
673,44,5,12,2,"37.11",421.32
679,58,49,80,2,"17.77",1261.6
681,85,6,55,2,"31.81",1639.55
682,68,1,15,2,"6.18",62.699999999999996
684,27,36,8,2,"77.49",603.92
689,94,43,33,2,"58.35",1859.55
692,96,74,65,2,"75.9",4803.5
696,38,17,85,2,"0.71",-109.65
700,31,82,26,2,"27.9",673.4
711,19,56,2,2,"63.21",122.42
714,41,87,74,2,"15.7",1013.8
721,62,10,9,2,"31.46",265.14
726,78,76,6,2,"37.53",213.18
732,82,68,71,2,"75.49",5217.79
749,92,30,57,2,"28.06",1485.4199999999998
750,90,22,70,2,"1.03",-67.899999999999991
751,40,42,48,2,"39.94",1821.12
759,12,47,54,2,"25.9",1290.6
761,64,37,92,2,"32.79",2832.68
767,42,9,62,2,"15.21",819.0200000000001
771,22,52,41,2,"78.3",3128.2999999999997
790,64,46,58,2,"16.55",843.90000000000009
792,60,72,77,2,"16.1",1085.7
796,62,87,45,2,"15.7",616.5
810,70,74,86,2,"75.9",6355.4000000000015
811,92,65,58,2,"82.79",4685.8200000000006
818,89,6,29,2,"31.81",864.49
824,45,88,14,2,"69.95",951.30000000000007
829,10,96,78,2,"35.95",2648.1000000000004
834,49,100,82,2,"13.72",961.04000000000008
836,61,92,60,2,"34.26",1935.6
838,6,69,77,2,"59.75",4446.75
840,98,73,24,2,"53.3",1231.1999999999998
842,11,61,100,2,"29.28",2728
849,78,42,2,2,"39.94",75.88
851,52,30,47,2,"28.06",1224.82
853,15,95,36,2,"82.8",2908.7999999999997
873,6,40,1,2,"36.34",34.34
875,89,33,44,2,"14",528
891,56,90,58,2,"16.62",847.96
895,84,54,73,2,"49.33",3455.0899999999997
901,83,38,29,2,"35.6",974.40000000000009
902,98,78,42,2,"72.19",2947.98
908,69,61,98,2,"29.28",2673.44
909,66,58,90,2,"71.87",6288.3
912,56,8,1,2,"21.14",19.14
924,92,69,86,2,"59.75",4966.5
925,80,93,70,2,"45.26",3028.2
929,95,91,56,2,"3.9",106.39999999999999
934,77,72,51,2,"16.1",719.1
940,98,67,35,2,"7.21",182.35
943,34,64,50,2,"48.28",2314
955,46,89,46,2,"27.92",1192.3200000000002
956,27,62,77,2,"54.82",4067.14
960,36,71,97,2,"11.78",948.66
962,49,89,43,2,"27.92",1114.5600000000002
965,81,62,81,2,"54.82",4278.42
976,94,3,10,2,"38.16",361.59999999999997
979,72,85,42,2,"62.51",2541.42
981,60,87,73,2,"15.7",1000.0999999999999
983,90,89,38,2,"27.92",984.96
984,10,21,33,2,"9.37",243.20999999999998
985,88,33,91,2,"14",1092
988,30,36,2,2,"77.49",150.98
997,93,93,15,2,"45.26",648.9
1004,946,19,57,2,"17.68",893.76
1014,987,61,50,2,"29.28",1364
1030,1257,76,96,2,"37.53",3410.88
1031,388,55,55,2,"35.91",1865.0499999999997
1033,1897,2,30,2,"35.93",1017.9
1043,693,67,58,2,"7.21",302.18
1045,1897,63,83,2,"3.21",100.42999999999999
1046,539,56,61,2,"63.21",3733.81
1048,85,52,61,2,"78.3",4654.3
1052,464,19,61,2,"17.68",956.48
1054,900,89,21,2,"27.92",544.32
1060,996,31,16,2,"3.77",28.32
1062,1028,100,64,2,"13.72",750.08
1081,457,82,91,2,"27.9",2356.9
1088,1862,40,45,2,"36.34",1545.3000000000002
1092,915,52,59,2,"78.3",4501.7
1103,975,12,93,2,"53.5",4789.5
1105,1387,75,63,2,"35.33",2099.79
1110,1420,92,35,2,"34.26",1129.1
1113,297,44,82,2,"15.93",1142.26
1122,1220,92,8,2,"34.26",258.08
1123,35,27,34,2,"28.97",916.98
1124,649,34,67,2,"32.8",2063.6
1129,530,17,20,2,"0.71",-25.8
1133,1099,54,58,2,"49.33",2745.14
1138,308,53,52,2,"17.39",800.28
1139,88,82,55,2,"27.9",1424.5
1145,1233,12,68,2,"53.5",3502
1146,1311,83,28,2,"8.79",190.11999999999998
1152,1971,57,98,2,"32.58",2996.8399999999997
1153,1615,94,56,2,"27.06",1403.36
1154,1140,42,30,2,"39.94",1138.1999999999998
1156,1815,34,9,2,"32.8",277.2
1163,1495,63,95,2,"3.21",114.95
1164,1037,49,98,2,"17.77",1545.46
1181,1011,64,95,2,"48.28",4396.6
1182,789,65,51,2,"82.79",4120.29
1197,1472,66,91,2,"16.12",1284.92
1206,1620,38,12,2,"35.6",403.20000000000005
1216,1393,28,94,2,"8.36",597.83999999999992
1232,1223,73,6,2,"53.3",307.79999999999995
1242,1889,69,62,2,"59.75",3580.5
1251,1604,32,3,2,"40.69",116.07
1261,684,44,86,2,"15.93",1197.98
1263,1973,29,37,2,"81.81",2952.9700000000003
1267,887,45,60,2,"52.57",3034.2
1268,935,65,46,2,"82.79",3716.34
1270,780,9,4,2,"15.21",52.84
1271,983,44,6,2,"15.93",83.58
1275,1184,26,68,2,"20.06",1228.08
1281,1522,4,91,2,"78.09",6924.1900000000005
1282,519,41,18,2,"39.13",668.34
1288,1053,12,23,2,"53.5",1184.5
1289,1438,49,87,2,"17.77",1371.99
1304,386,35,23,2,"67.38",1503.7399999999998
1311,1752,20,4,2,"40.84",155.36
1317,152,92,98,2,"34.26",3161.48
1330,1746,66,1,2,"16.12",14.120000000000001
1340,1190,69,42,2,"59.75",2425.5
1342,856,82,3,2,"27.9",77.699999999999989
1346,1876,36,83,2,"77.49",6265.6699999999992
1349,1904,96,93,2,"35.95",3157.3500000000004
1355,962,80,76,2,"40.88",2954.88
1361,672,94,27,2,"27.06",676.62
1363,156,90,83,2,"16.62",1213.46
1377,1573,53,74,2,"17.39",1138.8600000000001
1381,454,92,73,2,"34.26",2354.98
1389,390,34,38,2,"32.8",1170.3999999999999
1394,1141,70,37,2,"3.14",42.180000000000007
1398,57,96,99,2,"35.95",3361.05
1405,512,92,88,2,"34.26",2838.8799999999997
1408,1249,9,71,2,"15.21",937.91000000000008
1410,1375,34,51,2,"32.8",1570.8
1411,24,77,80,2,"80.12",6249.6
1413,174,47,48,2,"25.9",1147.1999999999998
1423,1025,46,66,2,"16.55",960.30000000000007
1449,1677,46,10,2,"16.55",145.5
1455,737,15,32,2,"38.12",1155.84
1457,1333,93,80,2,"45.26",3460.7999999999997
1470,11,40,21,2,"36.34",721.1400000000001
1479,347,11,44,2,"36.9",1535.6
1484,1063,24,31,2,"44.87",1328.97
1485,1841,51,29,2,"48.44",1346.76
1486,1789,76,72,2,"37.53",2558.16
1487,1796,14,85,2,"17.42",1310.7
1496,943,39,99,2,"7.92",586.08
1507,913,76,30,2,"37.53",1065.9
1512,239,72,73,2,"16.1",1029.3000000000002
1521,1201,19,1,2,"17.68",15.68
1522,855,26,43,2,"20.06",776.57999999999993
1524,1970,92,4,2,"34.26",129.04
1525,1897,14,49,2,"17.42",755.58
1526,1548,81,17,2,"26.67",419.39000000000004
1528,1148,63,58,2,"3.21",70.179999999999993
1545,190,40,30,2,"36.34",1030.2
1546,330,73,95,2,"53.3",4873.5
1553,2000,86,18,2,"23.74",391.32
1560,1773,11,41,2,"36.9",1430.8999999999999
1561,393,71,27,2,"11.78",264.06
1568,323,33,13,2,"14",156
1575,1487,31,8,2,"3.77",14.16
1583,818,88,32,2,"69.95",2174.4
1585,932,72,5,2,"16.1",70.5
1612,256,31,27,2,"3.77",47.79
1617,1139,20,68,2,"40.84",2641.1200000000003
1624,1044,38,2,2,"35.6",67.2
1630,1430,50,91,2,"59.89",5267.99
1635,1516,99,5,2,"16.22",71.1
1637,890,91,16,2,"3.9",30.4
1639,1781,92,75,2,"34.26",2419.5
1643,1091,15,73,2,"38.12",2636.7599999999998
1653,313,80,83,2,"40.88",3227.0400000000004
1667,1057,73,94,2,"53.3",4822.2
1672,257,23,76,2,"31.89",2271.64
1682,338,7,90,2,"43.57",3741.3
1686,1368,27,54,2,"28.97",1456.3799999999999
1689,842,100,66,2,"13.72",773.5200000000001
1690,60,22,2,2,"1.03",-1.94
1691,357,19,26,2,"17.68",407.68
1700,1974,84,92,2,"76.11",6818.12
1713,557,80,49,2,"40.88",1905.1200000000001
1730,127,41,56,2,"39.13",2079.28
1744,1776,88,89,2,"69.95",6047.55
1753,1910,69,57,2,"59.75",3291.75
1755,1699,88,37,2,"69.95",2514.15
1762,829,80,51,2,"40.88",1982.88
1767,1078,65,17,2,"82.79",1373.43
1769,516,38,37,2,"35.6",1243.2
1770,921,83,94,2,"8.79",638.25999999999988
1775,681,39,54,2,"7.92",319.68
1780,262,51,46,2,"48.44",2136.24
1783,1003,98,82,2,"63.15",5014.3
1784,852,69,84,2,"59.75",4851
1785,1341,85,63,2,"62.51",3812.1299999999997
1787,625,76,48,2,"37.53",1705.44
1794,1712,87,58,2,"15.7",794.59999999999991
1795,202,61,66,2,"29.28",1800.48
1799,1435,48,92,2,"17.29",1406.6799999999998
1800,1658,9,40,2,"15.21",528.40000000000009
1801,1353,17,31,2,"0.71",-39.99
1806,1741,70,23,2,"3.14",26.220000000000002
1808,728,14,36,2,"17.42",555.12000000000012
1810,323,57,3,2,"32.58",91.74
1821,66,65,35,2,"82.79",2827.65
1822,1456,40,31,2,"36.34",1064.5400000000002
1825,65,14,83,2,"17.42",1279.8600000000001
1846,1816,50,32,2,"59.89",1852.48
1848,282,18,98,2,"48.37",4544.2599999999993
1849,1819,48,56,2,"17.29",856.24
1851,111,84,84,2,"76.11",6225.24
1853,858,60,74,2,"71.64",5153.36
1856,598,98,80,2,"63.15",4892
1860,1695,56,69,2,"63.21",4223.49
1884,716,47,57,2,"25.9",1362.3
1885,1133,11,73,2,"36.9",2547.7
1893,1986,41,14,2,"39.13",519.82
1904,440,51,15,2,"48.44",696.59999999999991
1909,141,90,72,2,"16.62",1052.64
1916,1248,36,57,2,"77.49",4302.9299999999994
1922,570,30,41,2,"28.06",1068.46
1924,563,78,13,2,"72.19",912.47
1927,1843,58,83,2,"71.87",5799.21
1930,801,46,54,2,"16.55",785.7
1931,1967,10,27,2,"31.46",795.42000000000007
1953,1997,70,67,2,"3.14",76.38000000000001
1959,634,37,65,2,"32.79",2001.35
1966,103,14,91,2,"17.42",1403.2200000000003
1971,1319,6,53,2,"31.81",1579.9299999999998
1975,1401,32,36,2,"40.69",1392.84
1976,233,76,37,2,"37.53",1314.6100000000001
1978,466,21,47,2,"9.37",346.39
1981,1472,47,63,2,"25.9",1505.6999999999998
1986,140,40,85,2,"36.34",2918.9
1993,646,97,84,2,"30.89",2426.76
1996,679,55,37,2,"35.91",1254.6699999999998
1997,26,84,3,2,"76.11",222.32999999999998
1,62,46,59,3,"16.55",799.45
24,4,66,91,3,"16.12",1193.92
27,43,70,37,3,"3.14",5.180000000000005
35,83,13,22,3,"54.94",1142.6799999999998
57,83,44,99,3,"15.93",1280.07
66,38,96,3,3,"35.95",98.850000000000009
76,46,23,24,3,"31.89",693.36
81,38,25,24,3,"81.41",1881.84
85,74,16,16,3,"73.22",1123.52
95,78,45,91,3,"52.57",4510.87
127,84,45,3,3,"52.57",148.71
174,32,96,73,3,"35.95",2405.3500000000004
195,25,70,49,3,"3.14",6.8600000000000065
209,51,88,57,3,"69.95",3816.15
241,30,77,83,3,"80.12",6400.96
243,5,68,91,3,"75.49",6596.5899999999992
244,55,34,60,3,"32.8",1787.9999999999998
252,65,55,50,3,"35.91",1645.4999999999998
258,49,52,1,3,"78.3",75.3
259,100,38,79,3,"35.6",2575.4
275,53,32,56,3,"40.69",2110.64
289,42,92,43,3,"34.26",1344.1799999999998
320,51,65,41,3,"82.79",3271.3900000000003
326,35,76,57,3,"37.53",1968.21
336,78,36,43,3,"77.49",3203.0699999999997
337,12,65,11,3,"82.79",877.69
351,54,43,23,3,"58.35",1273.05
360,67,52,37,3,"78.3",2786.1
366,6,99,12,3,"16.22",158.64
389,84,32,34,3,"40.69",1281.46
397,45,43,73,3,"58.35",4040.55
431,80,44,32,3,"15.93",413.76
445,83,22,36,3,"1.03",-70.92
498,69,4,22,3,"78.09",1651.98
513,2,38,17,3,"35.6",554.2
515,84,1,4,3,"6.18",12.719999999999999
520,78,37,45,3,"32.79",1340.55
524,38,94,77,3,"27.06",1852.62
538,14,29,63,3,"81.81",4965.03
542,34,71,26,3,"11.78",228.27999999999997
549,19,78,66,3,"72.19",4566.54
569,96,97,14,3,"30.89",390.46000000000004
570,26,32,66,3,"40.69",2487.54
571,73,55,62,3,"35.91",2040.4199999999998
594,98,34,74,3,"32.8",2205.2
609,19,78,71,3,"72.19",4912.49
624,84,25,51,3,"81.41",3998.91
643,59,94,37,3,"27.06",890.21999999999991
668,98,69,54,3,"59.75",3064.5
678,56,28,83,3,"8.36",444.87999999999994
687,45,37,32,3,"32.79",953.28
694,98,31,94,3,"3.77",72.38
703,96,52,88,3,"78.3",6626.4
708,24,20,47,3,"40.84",1778.4800000000002
719,43,94,7,3,"27.06",168.42
724,25,58,19,3,"71.87",1308.5300000000002
753,11,99,74,3,"16.22",978.28
762,39,22,83,3,"1.03",-163.51
791,81,48,75,3,"17.29",1071.75
798,2,89,14,3,"27.92",348.88
799,88,6,77,3,"31.81",2218.37
830,26,83,20,3,"8.79",115.79999999999998
837,10,20,24,3,"40.84",908.16000000000008
859,7,81,51,3,"26.67",1207.17
866,48,44,40,3,"15.93",517.2
869,34,27,65,3,"28.97",1688.05
877,88,8,60,3,"21.14",1088.4
883,38,98,52,3,"63.15",3127.7999999999997
886,55,94,77,3,"27.06",1852.62
893,67,100,57,3,"13.72",611.04000000000008
933,64,79,36,3,"0.31",-96.84
966,92,25,60,3,"81.41",4704.5999999999995
967,10,10,72,3,"31.46",2049.12
987,62,100,86,3,"13.72",921.92000000000007
1001,903,45,63,3,"52.57",3122.91
1008,454,85,95,3,"62.51",5653.45
1019,1013,49,81,3,"17.77",1196.37
1028,1065,92,35,3,"34.26",1094.1
1035,122,67,46,3,"7.21",193.66
1077,1796,25,42,3,"81.41",3293.22
1095,251,23,81,3,"31.89",2340.09
1116,1743,74,73,3,"75.9",5321.7000000000007
1134,710,44,90,3,"15.93",1163.7
1135,1805,89,66,3,"27.92",1644.72
1175,369,17,6,3,"0.71",-13.74
1179,769,13,89,3,"54.94",4622.66
1187,1341,43,83,3,"58.35",4594.05
1196,932,16,1,3,"73.22",70.22
1208,1103,42,15,3,"39.94",554.09999999999991
1238,176,95,27,3,"82.8",2154.6
1246,1713,75,51,3,"35.33",1648.83
1259,1705,76,69,3,"37.53",2382.57
1265,279,100,19,3,"13.72",203.68
1299,1466,51,83,3,"48.44",3771.52
1307,737,46,82,3,"16.55",1111.1000000000001
1323,1521,61,29,3,"29.28",762.12
1333,1190,44,36,3,"15.93",465.48
1360,1073,97,96,3,"30.89",2677.44
1365,1580,95,21,3,"82.8",1675.8
1366,1829,10,66,3,"31.46",1878.3600000000001
1367,1349,51,63,3,"48.44",2862.72
1428,352,5,43,3,"37.11",1466.73
1432,1255,56,52,3,"63.21",3130.92
1440,1240,2,57,3,"35.93",1877.01
1442,1319,6,18,3,"31.81",518.57999999999993
1448,1085,25,67,3,"81.41",5253.4699999999993
1461,1997,44,24,3,"15.93",310.32
1480,314,89,2,3,"27.92",49.84
1548,1089,27,100,3,"28.97",2597
1601,545,97,49,3,"30.89",1366.6100000000001
1636,855,68,59,3,"75.49",4276.91
1669,240,47,99,3,"25.9",2267.1
1699,907,55,85,3,"35.91",2797.35
1706,5,91,58,3,"3.9",52.199999999999996
1709,766,61,91,3,"29.28",2391.48
1712,690,16,44,3,"73.22",3089.68
1719,1522,19,18,3,"17.68",264.24
1737,1717,35,66,3,"67.38",4249.08
1758,432,81,24,3,"26.67",568.08
1765,1406,43,51,3,"58.35",2822.85
1773,1379,31,20,3,"3.77",15.4
1797,695,100,69,3,"13.72",739.68000000000006
1828,177,56,6,3,"63.21",361.26
1840,1685,87,74,3,"15.7",939.8
1863,1145,18,65,3,"48.37",2949.0499999999997
1871,1880,74,36,3,"75.9",2624.4
1912,926,7,35,3,"43.57",1419.95
1937,1088,1,50,3,"6.18",159
1965,1053,38,51,3,"35.6",1662.6000000000001
1968,1080,96,30,3,"35.95",988.50000000000011
1969,449,26,3,3,"20.06",51.179999999999993
1970,1518,42,79,3,"39.94",2918.2599999999998
