DayOfMonth,MonthNumberOfYear,Year,DayOfWeekNumber,MonthName,DayName,IsToday,Week Ending,DaysFromToday,Month-Year,MonthYearSortBy,Datestamp
27,3,2018,3,"March","Tuesday",False,2018-03-31 00:00:00.000,-554,"Mar-2018",201803,2018-03-27 00:00:00.000
28,3,2018,4,"March","Wednesday",False,2018-03-31 00:00:00.000,-553,"Mar-2018",201803,2018-03-28 00:00:00.000
29,3,2018,5,"March","Thursday",False,2018-03-31 00:00:00.000,-552,"Mar-2018",201803,2018-03-29 00:00:00.000
30,3,2018,6,"March","Friday",False,2018-03-31 00:00:00.000,-551,"Mar-2018",201803,2018-03-30 00:00:00.000
31,3,2018,7,"March","Saturday",False,2018-03-31 00:00:00.000,-550,"Mar-2018",201803,2018-03-31 00:00:00.000
1,4,2018,1,"April","Sunday",False,2018-04-07 00:00:00.000,-549,"Apr-2018",201804,2018-04-01 00:00:00.000
2,4,2018,2,"April","Monday",False,2018-04-07 00:00:00.000,-548,"Apr-2018",201804,2018-04-02 00:00:00.000
3,4,2018,3,"April","Tuesday",False,2018-04-07 00:00:00.000,-547,"Apr-2018",201804,2018-04-03 00:00:00.000
4,4,2018,4,"April","Wednesday",False,2018-04-07 00:00:00.000,-546,"Apr-2018",201804,2018-04-04 00:00:00.000
5,4,2018,5,"April","Thursday",False,2018-04-07 00:00:00.000,-545,"Apr-2018",201804,2018-04-05 00:00:00.000
6,4,2018,6,"April","Friday",False,2018-04-07 00:00:00.000,-544,"Apr-2018",201804,2018-04-06 00:00:00.000
7,4,2018,7,"April","Saturday",False,2018-04-07 00:00:00.000,-543,"Apr-2018",201804,2018-04-07 00:00:00.000
8,4,2018,1,"April","Sunday",False,2018-04-14 00:00:00.000,-542,"Apr-2018",201804,2018-04-08 00:00:00.000
9,4,2018,2,"April","Monday",False,2018-04-14 00:00:00.000,-541,"Apr-2018",201804,2018-04-09 00:00:00.000
10,4,2018,3,"April","Tuesday",False,2018-04-14 00:00:00.000,-540,"Apr-2018",201804,2018-04-10 00:00:00.000
11,4,2018,4,"April","Wednesday",False,2018-04-14 00:00:00.000,-539,"Apr-2018",201804,2018-04-11 00:00:00.000
12,4,2018,5,"April","Thursday",False,2018-04-14 00:00:00.000,-538,"Apr-2018",201804,2018-04-12 00:00:00.000
13,4,2018,6,"April","Friday",False,2018-04-14 00:00:00.000,-537,"Apr-2018",201804,2018-04-13 00:00:00.000
14,4,2018,7,"April","Saturday",False,2018-04-14 00:00:00.000,-536,"Apr-2018",201804,2018-04-14 00:00:00.000
15,4,2018,1,"April","Sunday",False,2018-04-21 00:00:00.000,-535,"Apr-2018",201804,2018-04-15 00:00:00.000
16,4,2018,2,"April","Monday",False,2018-04-21 00:00:00.000,-534,"Apr-2018",201804,2018-04-16 00:00:00.000
17,4,2018,3,"April","Tuesday",False,2018-04-21 00:00:00.000,-533,"Apr-2018",201804,2018-04-17 00:00:00.000
18,4,2018,4,"April","Wednesday",False,2018-04-21 00:00:00.000,-532,"Apr-2018",201804,2018-04-18 00:00:00.000
19,4,2018,5,"April","Thursday",False,2018-04-21 00:00:00.000,-531,"Apr-2018",201804,2018-04-19 00:00:00.000
20,4,2018,6,"April","Friday",False,2018-04-21 00:00:00.000,-530,"Apr-2018",201804,2018-04-20 00:00:00.000
21,4,2018,7,"April","Saturday",False,2018-04-21 00:00:00.000,-529,"Apr-2018",201804,2018-04-21 00:00:00.000
22,4,2018,1,"April","Sunday",False,2018-04-28 00:00:00.000,-528,"Apr-2018",201804,2018-04-22 00:00:00.000
23,4,2018,2,"April","Monday",False,2018-04-28 00:00:00.000,-527,"Apr-2018",201804,2018-04-23 00:00:00.000
24,4,2018,3,"April","Tuesday",False,2018-04-28 00:00:00.000,-526,"Apr-2018",201804,2018-04-24 00:00:00.000
25,4,2018,4,"April","Wednesday",False,2018-04-28 00:00:00.000,-525,"Apr-2018",201804,2018-04-25 00:00:00.000
26,4,2018,5,"April","Thursday",False,2018-04-28 00:00:00.000,-524,"Apr-2018",201804,2018-04-26 00:00:00.000
27,4,2018,6,"April","Friday",False,2018-04-28 00:00:00.000,-523,"Apr-2018",201804,2018-04-27 00:00:00.000
28,4,2018,7,"April","Saturday",False,2018-04-28 00:00:00.000,-522,"Apr-2018",201804,2018-04-28 00:00:00.000
29,4,2018,1,"April","Sunday",False,2018-05-05 00:00:00.000,-521,"Apr-2018",201804,2018-04-29 00:00:00.000
30,4,2018,2,"April","Monday",False,2018-05-05 00:00:00.000,-520,"Apr-2018",201804,2018-04-30 00:00:00.000
1,5,2018,3,"May","Tuesday",False,2018-05-05 00:00:00.000,-519,"May-2018",201805,2018-05-01 00:00:00.000
2,5,2018,4,"May","Wednesday",False,2018-05-05 00:00:00.000,-518,"May-2018",201805,2018-05-02 00:00:00.000
3,5,2018,5,"May","Thursday",False,2018-05-05 00:00:00.000,-517,"May-2018",201805,2018-05-03 00:00:00.000
4,5,2018,6,"May","Friday",False,2018-05-05 00:00:00.000,-516,"May-2018",201805,2018-05-04 00:00:00.000
5,5,2018,7,"May","Saturday",False,2018-05-05 00:00:00.000,-515,"May-2018",201805,2018-05-05 00:00:00.000
6,5,2018,1,"May","Sunday",False,2018-05-12 00:00:00.000,-514,"May-2018",201805,2018-05-06 00:00:00.000
7,5,2018,2,"May","Monday",False,2018-05-12 00:00:00.000,-513,"May-2018",201805,2018-05-07 00:00:00.000
8,5,2018,3,"May","Tuesday",False,2018-05-12 00:00:00.000,-512,"May-2018",201805,2018-05-08 00:00:00.000
9,5,2018,4,"May","Wednesday",False,2018-05-12 00:00:00.000,-511,"May-2018",201805,2018-05-09 00:00:00.000
10,5,2018,5,"May","Thursday",False,2018-05-12 00:00:00.000,-510,"May-2018",201805,2018-05-10 00:00:00.000
11,5,2018,6,"May","Friday",False,2018-05-12 00:00:00.000,-509,"May-2018",201805,2018-05-11 00:00:00.000
12,5,2018,7,"May","Saturday",False,2018-05-12 00:00:00.000,-508,"May-2018",201805,2018-05-12 00:00:00.000
13,5,2018,1,"May","Sunday",False,2018-05-19 00:00:00.000,-507,"May-2018",201805,2018-05-13 00:00:00.000
14,5,2018,2,"May","Monday",False,2018-05-19 00:00:00.000,-506,"May-2018",201805,2018-05-14 00:00:00.000
15,5,2018,3,"May","Tuesday",False,2018-05-19 00:00:00.000,-505,"May-2018",201805,2018-05-15 00:00:00.000
16,5,2018,4,"May","Wednesday",False,2018-05-19 00:00:00.000,-504,"May-2018",201805,2018-05-16 00:00:00.000
17,5,2018,5,"May","Thursday",False,2018-05-19 00:00:00.000,-503,"May-2018",201805,2018-05-17 00:00:00.000
18,5,2018,6,"May","Friday",False,2018-05-19 00:00:00.000,-502,"May-2018",201805,2018-05-18 00:00:00.000
19,5,2018,7,"May","Saturday",False,2018-05-19 00:00:00.000,-501,"May-2018",201805,2018-05-19 00:00:00.000
20,5,2018,1,"May","Sunday",False,2018-05-26 00:00:00.000,-500,"May-2018",201805,2018-05-20 00:00:00.000
21,5,2018,2,"May","Monday",False,2018-05-26 00:00:00.000,-499,"May-2018",201805,2018-05-21 00:00:00.000
22,5,2018,3,"May","Tuesday",False,2018-05-26 00:00:00.000,-498,"May-2018",201805,2018-05-22 00:00:00.000
23,5,2018,4,"May","Wednesday",False,2018-05-26 00:00:00.000,-497,"May-2018",201805,2018-05-23 00:00:00.000
24,5,2018,5,"May","Thursday",False,2018-05-26 00:00:00.000,-496,"May-2018",201805,2018-05-24 00:00:00.000
25,5,2018,6,"May","Friday",False,2018-05-26 00:00:00.000,-495,"May-2018",201805,2018-05-25 00:00:00.000
26,5,2018,7,"May","Saturday",False,2018-05-26 00:00:00.000,-494,"May-2018",201805,2018-05-26 00:00:00.000
27,5,2018,1,"May","Sunday",False,2018-06-02 00:00:00.000,-493,"May-2018",201805,2018-05-27 00:00:00.000
28,5,2018,2,"May","Monday",False,2018-06-02 00:00:00.000,-492,"May-2018",201805,2018-05-28 00:00:00.000
29,5,2018,3,"May","Tuesday",False,2018-06-02 00:00:00.000,-491,"May-2018",201805,2018-05-29 00:00:00.000
30,5,2018,4,"May","Wednesday",False,2018-06-02 00:00:00.000,-490,"May-2018",201805,2018-05-30 00:00:00.000
31,5,2018,5,"May","Thursday",False,2018-06-02 00:00:00.000,-489,"May-2018",201805,2018-05-31 00:00:00.000
1,6,2018,6,"June","Friday",False,2018-06-02 00:00:00.000,-488,"Jun-2018",201806,2018-06-01 00:00:00.000
2,6,2018,7,"June","Saturday",False,2018-06-02 00:00:00.000,-487,"Jun-2018",201806,2018-06-02 00:00:00.000
3,6,2018,1,"June","Sunday",False,2018-06-09 00:00:00.000,-486,"Jun-2018",201806,2018-06-03 00:00:00.000
4,6,2018,2,"June","Monday",False,2018-06-09 00:00:00.000,-485,"Jun-2018",201806,2018-06-04 00:00:00.000
5,6,2018,3,"June","Tuesday",False,2018-06-09 00:00:00.000,-484,"Jun-2018",201806,2018-06-05 00:00:00.000
6,6,2018,4,"June","Wednesday",False,2018-06-09 00:00:00.000,-483,"Jun-2018",201806,2018-06-06 00:00:00.000
7,6,2018,5,"June","Thursday",False,2018-06-09 00:00:00.000,-482,"Jun-2018",201806,2018-06-07 00:00:00.000
8,6,2018,6,"June","Friday",False,2018-06-09 00:00:00.000,-481,"Jun-2018",201806,2018-06-08 00:00:00.000
9,6,2018,7,"June","Saturday",False,2018-06-09 00:00:00.000,-480,"Jun-2018",201806,2018-06-09 00:00:00.000
10,6,2018,1,"June","Sunday",False,2018-06-16 00:00:00.000,-479,"Jun-2018",201806,2018-06-10 00:00:00.000
11,6,2018,2,"June","Monday",False,2018-06-16 00:00:00.000,-478,"Jun-2018",201806,2018-06-11 00:00:00.000
12,6,2018,3,"June","Tuesday",False,2018-06-16 00:00:00.000,-477,"Jun-2018",201806,2018-06-12 00:00:00.000
13,6,2018,4,"June","Wednesday",False,2018-06-16 00:00:00.000,-476,"Jun-2018",201806,2018-06-13 00:00:00.000
14,6,2018,5,"June","Thursday",False,2018-06-16 00:00:00.000,-475,"Jun-2018",201806,2018-06-14 00:00:00.000
15,6,2018,6,"June","Friday",False,2018-06-16 00:00:00.000,-474,"Jun-2018",201806,2018-06-15 00:00:00.000
16,6,2018,7,"June","Saturday",False,2018-06-16 00:00:00.000,-473,"Jun-2018",201806,2018-06-16 00:00:00.000
17,6,2018,1,"June","Sunday",False,2018-06-23 00:00:00.000,-472,"Jun-2018",201806,2018-06-17 00:00:00.000
18,6,2018,2,"June","Monday",False,2018-06-23 00:00:00.000,-471,"Jun-2018",201806,2018-06-18 00:00:00.000
19,6,2018,3,"June","Tuesday",False,2018-06-23 00:00:00.000,-470,"Jun-2018",201806,2018-06-19 00:00:00.000
20,6,2018,4,"June","Wednesday",False,2018-06-23 00:00:00.000,-469,"Jun-2018",201806,2018-06-20 00:00:00.000
21,6,2018,5,"June","Thursday",False,2018-06-23 00:00:00.000,-468,"Jun-2018",201806,2018-06-21 00:00:00.000
22,6,2018,6,"June","Friday",False,2018-06-23 00:00:00.000,-467,"Jun-2018",201806,2018-06-22 00:00:00.000
23,6,2018,7,"June","Saturday",False,2018-06-23 00:00:00.000,-466,"Jun-2018",201806,2018-06-23 00:00:00.000
24,6,2018,1,"June","Sunday",False,2018-06-30 00:00:00.000,-465,"Jun-2018",201806,2018-06-24 00:00:00.000
25,6,2018,2,"June","Monday",False,2018-06-30 00:00:00.000,-464,"Jun-2018",201806,2018-06-25 00:00:00.000
26,6,2018,3,"June","Tuesday",False,2018-06-30 00:00:00.000,-463,"Jun-2018",201806,2018-06-26 00:00:00.000
27,6,2018,4,"June","Wednesday",False,2018-06-30 00:00:00.000,-462,"Jun-2018",201806,2018-06-27 00:00:00.000
28,6,2018,5,"June","Thursday",False,2018-06-30 00:00:00.000,-461,"Jun-2018",201806,2018-06-28 00:00:00.000
29,6,2018,6,"June","Friday",False,2018-06-30 00:00:00.000,-460,"Jun-2018",201806,2018-06-29 00:00:00.000
30,6,2018,7,"June","Saturday",False,2018-06-30 00:00:00.000,-459,"Jun-2018",201806,2018-06-30 00:00:00.000
1,7,2018,1,"July","Sunday",False,2018-07-07 00:00:00.000,-458,"Jul-2018",201807,2018-07-01 00:00:00.000
2,7,2018,2,"July","Monday",False,2018-07-07 00:00:00.000,-457,"Jul-2018",201807,2018-07-02 00:00:00.000
3,7,2018,3,"July","Tuesday",False,2018-07-07 00:00:00.000,-456,"Jul-2018",201807,2018-07-03 00:00:00.000
4,7,2018,4,"July","Wednesday",False,2018-07-07 00:00:00.000,-455,"Jul-2018",201807,2018-07-04 00:00:00.000
5,7,2018,5,"July","Thursday",False,2018-07-07 00:00:00.000,-454,"Jul-2018",201807,2018-07-05 00:00:00.000
6,7,2018,6,"July","Friday",False,2018-07-07 00:00:00.000,-453,"Jul-2018",201807,2018-07-06 00:00:00.000
7,7,2018,7,"July","Saturday",False,2018-07-07 00:00:00.000,-452,"Jul-2018",201807,2018-07-07 00:00:00.000
8,7,2018,1,"July","Sunday",False,2018-07-14 00:00:00.000,-451,"Jul-2018",201807,2018-07-08 00:00:00.000
9,7,2018,2,"July","Monday",False,2018-07-14 00:00:00.000,-450,"Jul-2018",201807,2018-07-09 00:00:00.000
10,7,2018,3,"July","Tuesday",False,2018-07-14 00:00:00.000,-449,"Jul-2018",201807,2018-07-10 00:00:00.000
11,7,2018,4,"July","Wednesday",False,2018-07-14 00:00:00.000,-448,"Jul-2018",201807,2018-07-11 00:00:00.000
12,7,2018,5,"July","Thursday",False,2018-07-14 00:00:00.000,-447,"Jul-2018",201807,2018-07-12 00:00:00.000
13,7,2018,6,"July","Friday",False,2018-07-14 00:00:00.000,-446,"Jul-2018",201807,2018-07-13 00:00:00.000
14,7,2018,7,"July","Saturday",False,2018-07-14 00:00:00.000,-445,"Jul-2018",201807,2018-07-14 00:00:00.000
15,7,2018,1,"July","Sunday",False,2018-07-21 00:00:00.000,-444,"Jul-2018",201807,2018-07-15 00:00:00.000
16,7,2018,2,"July","Monday",False,2018-07-21 00:00:00.000,-443,"Jul-2018",201807,2018-07-16 00:00:00.000
17,7,2018,3,"July","Tuesday",False,2018-07-21 00:00:00.000,-442,"Jul-2018",201807,2018-07-17 00:00:00.000
18,7,2018,4,"July","Wednesday",False,2018-07-21 00:00:00.000,-441,"Jul-2018",201807,2018-07-18 00:00:00.000
19,7,2018,5,"July","Thursday",False,2018-07-21 00:00:00.000,-440,"Jul-2018",201807,2018-07-19 00:00:00.000
20,7,2018,6,"July","Friday",False,2018-07-21 00:00:00.000,-439,"Jul-2018",201807,2018-07-20 00:00:00.000
21,7,2018,7,"July","Saturday",False,2018-07-21 00:00:00.000,-438,"Jul-2018",201807,2018-07-21 00:00:00.000
22,7,2018,1,"July","Sunday",False,2018-07-28 00:00:00.000,-437,"Jul-2018",201807,2018-07-22 00:00:00.000
23,7,2018,2,"July","Monday",False,2018-07-28 00:00:00.000,-436,"Jul-2018",201807,2018-07-23 00:00:00.000
24,7,2018,3,"July","Tuesday",False,2018-07-28 00:00:00.000,-435,"Jul-2018",201807,2018-07-24 00:00:00.000
25,7,2018,4,"July","Wednesday",False,2018-07-28 00:00:00.000,-434,"Jul-2018",201807,2018-07-25 00:00:00.000
26,7,2018,5,"July","Thursday",False,2018-07-28 00:00:00.000,-433,"Jul-2018",201807,2018-07-26 00:00:00.000
27,7,2018,6,"July","Friday",False,2018-07-28 00:00:00.000,-432,"Jul-2018",201807,2018-07-27 00:00:00.000
28,7,2018,7,"July","Saturday",False,2018-07-28 00:00:00.000,-431,"Jul-2018",201807,2018-07-28 00:00:00.000
29,7,2018,1,"July","Sunday",False,2018-08-04 00:00:00.000,-430,"Jul-2018",201807,2018-07-29 00:00:00.000
30,7,2018,2,"July","Monday",False,2018-08-04 00:00:00.000,-429,"Jul-2018",201807,2018-07-30 00:00:00.000
31,7,2018,3,"July","Tuesday",False,2018-08-04 00:00:00.000,-428,"Jul-2018",201807,2018-07-31 00:00:00.000
1,8,2018,4,"August","Wednesday",False,2018-08-04 00:00:00.000,-427,"Aug-2018",201808,2018-08-01 00:00:00.000
2,8,2018,5,"August","Thursday",False,2018-08-04 00:00:00.000,-426,"Aug-2018",201808,2018-08-02 00:00:00.000
3,8,2018,6,"August","Friday",False,2018-08-04 00:00:00.000,-425,"Aug-2018",201808,2018-08-03 00:00:00.000
4,8,2018,7,"August","Saturday",False,2018-08-04 00:00:00.000,-424,"Aug-2018",201808,2018-08-04 00:00:00.000
5,8,2018,1,"August","Sunday",False,2018-08-11 00:00:00.000,-423,"Aug-2018",201808,2018-08-05 00:00:00.000
6,8,2018,2,"August","Monday",False,2018-08-11 00:00:00.000,-422,"Aug-2018",201808,2018-08-06 00:00:00.000
7,8,2018,3,"August","Tuesday",False,2018-08-11 00:00:00.000,-421,"Aug-2018",201808,2018-08-07 00:00:00.000
8,8,2018,4,"August","Wednesday",False,2018-08-11 00:00:00.000,-420,"Aug-2018",201808,2018-08-08 00:00:00.000
9,8,2018,5,"August","Thursday",False,2018-08-11 00:00:00.000,-419,"Aug-2018",201808,2018-08-09 00:00:00.000
10,8,2018,6,"August","Friday",False,2018-08-11 00:00:00.000,-418,"Aug-2018",201808,2018-08-10 00:00:00.000
11,8,2018,7,"August","Saturday",False,2018-08-11 00:00:00.000,-417,"Aug-2018",201808,2018-08-11 00:00:00.000
12,8,2018,1,"August","Sunday",False,2018-08-18 00:00:00.000,-416,"Aug-2018",201808,2018-08-12 00:00:00.000
13,8,2018,2,"August","Monday",False,2018-08-18 00:00:00.000,-415,"Aug-2018",201808,2018-08-13 00:00:00.000
14,8,2018,3,"August","Tuesday",False,2018-08-18 00:00:00.000,-414,"Aug-2018",201808,2018-08-14 00:00:00.000
15,8,2018,4,"August","Wednesday",False,2018-08-18 00:00:00.000,-413,"Aug-2018",201808,2018-08-15 00:00:00.000
16,8,2018,5,"August","Thursday",False,2018-08-18 00:00:00.000,-412,"Aug-2018",201808,2018-08-16 00:00:00.000
17,8,2018,6,"August","Friday",False,2018-08-18 00:00:00.000,-411,"Aug-2018",201808,2018-08-17 00:00:00.000
18,8,2018,7,"August","Saturday",False,2018-08-18 00:00:00.000,-410,"Aug-2018",201808,2018-08-18 00:00:00.000
19,8,2018,1,"August","Sunday",False,2018-08-25 00:00:00.000,-409,"Aug-2018",201808,2018-08-19 00:00:00.000
20,8,2018,2,"August","Monday",False,2018-08-25 00:00:00.000,-408,"Aug-2018",201808,2018-08-20 00:00:00.000
21,8,2018,3,"August","Tuesday",False,2018-08-25 00:00:00.000,-407,"Aug-2018",201808,2018-08-21 00:00:00.000
22,8,2018,4,"August","Wednesday",False,2018-08-25 00:00:00.000,-406,"Aug-2018",201808,2018-08-22 00:00:00.000
23,8,2018,5,"August","Thursday",False,2018-08-25 00:00:00.000,-405,"Aug-2018",201808,2018-08-23 00:00:00.000
24,8,2018,6,"August","Friday",False,2018-08-25 00:00:00.000,-404,"Aug-2018",201808,2018-08-24 00:00:00.000
25,8,2018,7,"August","Saturday",False,2018-08-25 00:00:00.000,-403,"Aug-2018",201808,2018-08-25 00:00:00.000
26,8,2018,1,"August","Sunday",False,2018-09-01 00:00:00.000,-402,"Aug-2018",201808,2018-08-26 00:00:00.000
27,8,2018,2,"August","Monday",False,2018-09-01 00:00:00.000,-401,"Aug-2018",201808,2018-08-27 00:00:00.000
28,8,2018,3,"August","Tuesday",False,2018-09-01 00:00:00.000,-400,"Aug-2018",201808,2018-08-28 00:00:00.000
29,8,2018,4,"August","Wednesday",False,2018-09-01 00:00:00.000,-399,"Aug-2018",201808,2018-08-29 00:00:00.000
30,8,2018,5,"August","Thursday",False,2018-09-01 00:00:00.000,-398,"Aug-2018",201808,2018-08-30 00:00:00.000
31,8,2018,6,"August","Friday",False,2018-09-01 00:00:00.000,-397,"Aug-2018",201808,2018-08-31 00:00:00.000
1,9,2018,7,"September","Saturday",False,2018-09-01 00:00:00.000,-396,"Sep-2018",201809,2018-09-01 00:00:00.000
2,9,2018,1,"September","Sunday",False,2018-09-08 00:00:00.000,-395,"Sep-2018",201809,2018-09-02 00:00:00.000
3,9,2018,2,"September","Monday",False,2018-09-08 00:00:00.000,-394,"Sep-2018",201809,2018-09-03 00:00:00.000
4,9,2018,3,"September","Tuesday",False,2018-09-08 00:00:00.000,-393,"Sep-2018",201809,2018-09-04 00:00:00.000
5,9,2018,4,"September","Wednesday",False,2018-09-08 00:00:00.000,-392,"Sep-2018",201809,2018-09-05 00:00:00.000
6,9,2018,5,"September","Thursday",False,2018-09-08 00:00:00.000,-391,"Sep-2018",201809,2018-09-06 00:00:00.000
7,9,2018,6,"September","Friday",False,2018-09-08 00:00:00.000,-390,"Sep-2018",201809,2018-09-07 00:00:00.000
8,9,2018,7,"September","Saturday",False,2018-09-08 00:00:00.000,-389,"Sep-2018",201809,2018-09-08 00:00:00.000
9,9,2018,1,"September","Sunday",False,2018-09-15 00:00:00.000,-388,"Sep-2018",201809,2018-09-09 00:00:00.000
10,9,2018,2,"September","Monday",False,2018-09-15 00:00:00.000,-387,"Sep-2018",201809,2018-09-10 00:00:00.000
11,9,2018,3,"September","Tuesday",False,2018-09-15 00:00:00.000,-386,"Sep-2018",201809,2018-09-11 00:00:00.000
12,9,2018,4,"September","Wednesday",False,2018-09-15 00:00:00.000,-385,"Sep-2018",201809,2018-09-12 00:00:00.000
13,9,2018,5,"September","Thursday",False,2018-09-15 00:00:00.000,-384,"Sep-2018",201809,2018-09-13 00:00:00.000
14,9,2018,6,"September","Friday",False,2018-09-15 00:00:00.000,-383,"Sep-2018",201809,2018-09-14 00:00:00.000
15,9,2018,7,"September","Saturday",False,2018-09-15 00:00:00.000,-382,"Sep-2018",201809,2018-09-15 00:00:00.000
16,9,2018,1,"September","Sunday",False,2018-09-22 00:00:00.000,-381,"Sep-2018",201809,2018-09-16 00:00:00.000
17,9,2018,2,"September","Monday",False,2018-09-22 00:00:00.000,-380,"Sep-2018",201809,2018-09-17 00:00:00.000
18,9,2018,3,"September","Tuesday",False,2018-09-22 00:00:00.000,-379,"Sep-2018",201809,2018-09-18 00:00:00.000
19,9,2018,4,"September","Wednesday",False,2018-09-22 00:00:00.000,-378,"Sep-2018",201809,2018-09-19 00:00:00.000
20,9,2018,5,"September","Thursday",False,2018-09-22 00:00:00.000,-377,"Sep-2018",201809,2018-09-20 00:00:00.000
21,9,2018,6,"September","Friday",False,2018-09-22 00:00:00.000,-376,"Sep-2018",201809,2018-09-21 00:00:00.000
22,9,2018,7,"September","Saturday",False,2018-09-22 00:00:00.000,-375,"Sep-2018",201809,2018-09-22 00:00:00.000
23,9,2018,1,"September","Sunday",False,2018-09-29 00:00:00.000,-374,"Sep-2018",201809,2018-09-23 00:00:00.000
24,9,2018,2,"September","Monday",False,2018-09-29 00:00:00.000,-373,"Sep-2018",201809,2018-09-24 00:00:00.000
25,9,2018,3,"September","Tuesday",False,2018-09-29 00:00:00.000,-372,"Sep-2018",201809,2018-09-25 00:00:00.000
26,9,2018,4,"September","Wednesday",False,2018-09-29 00:00:00.000,-371,"Sep-2018",201809,2018-09-26 00:00:00.000
27,9,2018,5,"September","Thursday",False,2018-09-29 00:00:00.000,-370,"Sep-2018",201809,2018-09-27 00:00:00.000
28,9,2018,6,"September","Friday",False,2018-09-29 00:00:00.000,-369,"Sep-2018",201809,2018-09-28 00:00:00.000
29,9,2018,7,"September","Saturday",False,2018-09-29 00:00:00.000,-368,"Sep-2018",201809,2018-09-29 00:00:00.000
30,9,2018,1,"September","Sunday",False,2018-10-06 00:00:00.000,-367,"Sep-2018",201809,2018-09-30 00:00:00.000
1,10,2018,2,"October","Monday",False,2018-10-06 00:00:00.000,-366,"Oct-2018",201810,2018-10-01 00:00:00.000
2,10,2018,3,"October","Tuesday",False,2018-10-06 00:00:00.000,-365,"Oct-2018",201810,2018-10-02 00:00:00.000
3,10,2018,4,"October","Wednesday",False,2018-10-06 00:00:00.000,-364,"Oct-2018",201810,2018-10-03 00:00:00.000
4,10,2018,5,"October","Thursday",False,2018-10-06 00:00:00.000,-363,"Oct-2018",201810,2018-10-04 00:00:00.000
5,10,2018,6,"October","Friday",False,2018-10-06 00:00:00.000,-362,"Oct-2018",201810,2018-10-05 00:00:00.000
6,10,2018,7,"October","Saturday",False,2018-10-06 00:00:00.000,-361,"Oct-2018",201810,2018-10-06 00:00:00.000
7,10,2018,1,"October","Sunday",False,2018-10-13 00:00:00.000,-360,"Oct-2018",201810,2018-10-07 00:00:00.000
8,10,2018,2,"October","Monday",False,2018-10-13 00:00:00.000,-359,"Oct-2018",201810,2018-10-08 00:00:00.000
9,10,2018,3,"October","Tuesday",False,2018-10-13 00:00:00.000,-358,"Oct-2018",201810,2018-10-09 00:00:00.000
10,10,2018,4,"October","Wednesday",False,2018-10-13 00:00:00.000,-357,"Oct-2018",201810,2018-10-10 00:00:00.000
11,10,2018,5,"October","Thursday",False,2018-10-13 00:00:00.000,-356,"Oct-2018",201810,2018-10-11 00:00:00.000
12,10,2018,6,"October","Friday",False,2018-10-13 00:00:00.000,-355,"Oct-2018",201810,2018-10-12 00:00:00.000
13,10,2018,7,"October","Saturday",False,2018-10-13 00:00:00.000,-354,"Oct-2018",201810,2018-10-13 00:00:00.000
14,10,2018,1,"October","Sunday",False,2018-10-20 00:00:00.000,-353,"Oct-2018",201810,2018-10-14 00:00:00.000
15,10,2018,2,"October","Monday",False,2018-10-20 00:00:00.000,-352,"Oct-2018",201810,2018-10-15 00:00:00.000
16,10,2018,3,"October","Tuesday",False,2018-10-20 00:00:00.000,-351,"Oct-2018",201810,2018-10-16 00:00:00.000
17,10,2018,4,"October","Wednesday",False,2018-10-20 00:00:00.000,-350,"Oct-2018",201810,2018-10-17 00:00:00.000
18,10,2018,5,"October","Thursday",False,2018-10-20 00:00:00.000,-349,"Oct-2018",201810,2018-10-18 00:00:00.000
19,10,2018,6,"October","Friday",False,2018-10-20 00:00:00.000,-348,"Oct-2018",201810,2018-10-19 00:00:00.000
20,10,2018,7,"October","Saturday",False,2018-10-20 00:00:00.000,-347,"Oct-2018",201810,2018-10-20 00:00:00.000
21,10,2018,1,"October","Sunday",False,2018-10-27 00:00:00.000,-346,"Oct-2018",201810,2018-10-21 00:00:00.000
22,10,2018,2,"October","Monday",False,2018-10-27 00:00:00.000,-345,"Oct-2018",201810,2018-10-22 00:00:00.000
23,10,2018,3,"October","Tuesday",False,2018-10-27 00:00:00.000,-344,"Oct-2018",201810,2018-10-23 00:00:00.000
24,10,2018,4,"October","Wednesday",False,2018-10-27 00:00:00.000,-343,"Oct-2018",201810,2018-10-24 00:00:00.000
25,10,2018,5,"October","Thursday",False,2018-10-27 00:00:00.000,-342,"Oct-2018",201810,2018-10-25 00:00:00.000
26,10,2018,6,"October","Friday",False,2018-10-27 00:00:00.000,-341,"Oct-2018",201810,2018-10-26 00:00:00.000
27,10,2018,7,"October","Saturday",False,2018-10-27 00:00:00.000,-340,"Oct-2018",201810,2018-10-27 00:00:00.000
28,10,2018,1,"October","Sunday",False,2018-11-03 00:00:00.000,-339,"Oct-2018",201810,2018-10-28 00:00:00.000
29,10,2018,2,"October","Monday",False,2018-11-03 00:00:00.000,-338,"Oct-2018",201810,2018-10-29 00:00:00.000
30,10,2018,3,"October","Tuesday",False,2018-11-03 00:00:00.000,-337,"Oct-2018",201810,2018-10-30 00:00:00.000
31,10,2018,4,"October","Wednesday",False,2018-11-03 00:00:00.000,-336,"Oct-2018",201810,2018-10-31 00:00:00.000
1,11,2018,5,"November","Thursday",False,2018-11-03 00:00:00.000,-335,"Nov-2018",201811,2018-11-01 00:00:00.000
2,11,2018,6,"November","Friday",False,2018-11-03 00:00:00.000,-334,"Nov-2018",201811,2018-11-02 00:00:00.000
