Row ID,Order ID,Order Date,Ship Date,Shipping Code,Customer ID,Postal Code,Product ID,Sales,Quantity,Discount,Profit,Ship Mode
6435,"CA-2015-121405",2015-03-30 00:00:00.000,2015-04-04 00:00:00.000,"D","FC-14335","60610","TEC-PH-10002890",180.96,5,0,13.572,"Standard Class"
7275,"CA-2015-144519",2015-11-13 00:00:00.000,2015-11-17 00:00:00.000,"D","AW-10930","59601","TEC-PH-10004908",339.96,5,0,42.495,"Standard Class"
7711,"US-2015-142811",2015-04-02 00:00:00.000,2015-04-07 00:00:00.000,"D","JL-15850","85204","TEC-PH-10003095",87.8,5,0,32.925,"Standard Class"
8606,"US-2016-116365",2016-01-03 00:00:00.000,2016-01-08 00:00:00.000,"D","CA-12310","78207","TEC-PH-10002890",180.96,5,0,13.572,"Standard Class"
9139,"CA-2014-123400",2014-02-02 00:00:00.000,2014-02-09 00:00:00.000,"D","EB-13930","33710","TEC-PH-10002890",180.96,5,0,13.572,"Standard Class"
9430,"CA-2015-166219",2015-08-28 00:00:00.000,2015-09-01 00:00:00.000,"D","BP-11185","75081","TEC-PH-10004165",1099.96,5,0,82.497,"Standard Class"
110,"CA-2015-129476",2015-10-15 00:00:00.000,2015-10-20 00:00:00.000,"D","PA-19060","60462","TEC-AC-10000844",339.96,5,0,67.992,"Standard Class"
432,"US-2016-123750",2016-04-15 00:00:00.000,2016-04-21 00:00:00.000,"D","RB-19795","28052","TEC-AC-10004659",291.96,5,0,54.7425,"Standard Class"
4876,"CA-2014-132864",2014-12-02 00:00:00.000,2014-12-07 00:00:00.000,"D","KN-16390","43229","TEC-AC-10001267",119.8,5,0,29.95,"Standard Class"
8507,"CA-2016-130400",2016-03-08 00:00:00.000,2016-03-12 00:00:00.000,"D","SJ-20125","75217","TEC-AC-10004633",27.96,5,0,8.388,"Standard Class"
8693,"CA-2016-136770",2016-08-14 00:00:00.000,2016-08-18 00:00:00.000,"D","SP-20650","44312","TEC-AC-10000420",279.96,5,0,48.993,"Standard Class"
285,"CA-2015-130883",2015-09-26 00:00:00.000,2015-10-02 00:00:00.000,"D","TB-21520","97206","TEC-AC-10001956",239.8,5,0,47.96,"Standard Class"
436,"US-2014-150574",2014-12-19 00:00:00.000,2014-12-25 00:00:00.000,"D","MK-18160","32216","TEC-AC-10002600",247.8,5,0,-18.585,"Standard Class"
4269,"US-2016-131611",2016-11-05 00:00:00.000,2016-11-09 00:00:00.000,"D","EP-13915","77036","TEC-AC-10004001",171.96,5,0,45.1395,"Standard Class"
5837,"CA-2015-101868",2015-06-09 00:00:00.000,2015-06-16 00:00:00.000,"D","MJ-17740","33178","TEC-AC-10004396",72.6,5,0,-8.1675,"Standard Class"
6108,"CA-2014-120852",2014-12-20 00:00:00.000,2014-12-25 00:00:00.000,"D","WB-21850","75051","TEC-AC-10004510",65.44,5,0,-8.18,"Standard Class"
8625,"CA-2015-136147",2015-11-13 00:00:00.000,2015-11-18 00:00:00.000,"D","FM-14380","33178","TEC-AC-10004568",111.96,5,0,-1.3995,"Standard Class"
9714,"CA-2014-114251",2014-11-05 00:00:00.000,2014-11-10 00:00:00.000,"D","MD-17350","19143","TEC-AC-10001101",51.56,5,0,-6.445,"Standard Class"
284,"CA-2015-130883",2015-09-26 00:00:00.000,2015-10-02 00:00:00.000,"D","TB-21520","97206","OFF-PA-10000474",141.76,5,0,47.844,"Standard Class"
359,"CA-2016-130001",2016-04-23 00:00:00.000,2016-04-28 00:00:00.000,"D","HK-14890","28205","OFF-PA-10002666",36.24,5,0,11.325,"Standard Class"
1404,"US-2016-161396",2016-04-19 00:00:00.000,2016-04-25 00:00:00.000,"D","GM-14455","43229","OFF-PA-10000418",419.4,5,0,146.79,"Standard Class"
1523,"CA-2015-144806",2015-12-06 00:00:00.000,2015-12-11 00:00:00.000,"D","GH-14425","85705","OFF-PA-10002586",19.92,5,0,6.723,"Standard Class"
2903,"CA-2016-164035",2016-06-12 00:00:00.000,2016-06-17 00:00:00.000,"D","CR-12730","60610","OFF-PA-10002160",23.12,5,0,8.381,"Standard Class"
3322,"CA-2014-134551",2014-12-20 00:00:00.000,2014-12-25 00:00:00.000,"D","TS-21505","38401","OFF-PA-10002689",25.92,5,0,9.072,"Standard Class"
6434,"CA-2015-121405",2015-03-30 00:00:00.000,2015-04-04 00:00:00.000,"D","FC-14335","60610","OFF-PA-10001838",23.52,5,0,8.526,"Standard Class"
7600,"CA-2014-131947",2014-09-17 00:00:00.000,2014-09-22 00:00:00.000,"D","JA-15970","97477","OFF-PA-10000246",40.24,5,0,13.078,"Standard Class"
7717,"CA-2015-149636",2015-01-06 00:00:00.000,2015-01-12 00:00:00.000,"D","SP-20620","80906","OFF-PA-10004041",29.6,5,0,9.25,"Standard Class"
7933,"US-2016-168095",2016-07-15 00:00:00.000,2016-07-20 00:00:00.000,"D","MC-17425","97206","OFF-PA-10003641",105.52,5,0,34.294,"Standard Class"
257,"US-2015-159982",2015-11-28 00:00:00.000,2015-12-04 00:00:00.000,"D","DR-12880","60623","OFF-ST-10001590",53.92,5,0,4.044,"Standard Class"
1637,"CA-2014-168984",2014-11-26 00:00:00.000,2014-12-02 00:00:00.000,"D","NW-18400","97224","OFF-ST-10001097",669.08,5,0,-167.27,"Standard Class"
2832,"CA-2014-148915",2014-11-01 00:00:00.000,2014-11-05 00:00:00.000,"D","ND-18370","97206","OFF-ST-10001128",443.92,5,0,-94.333,"Standard Class"
2996,"US-2014-150532",2014-07-14 00:00:00.000,2014-07-21 00:00:00.000,"D","PB-19150","85023","OFF-ST-10000760",55.92,5,0,6.291,"Standard Class"
3491,"CA-2015-157322",2015-07-02 00:00:00.000,2015-07-06 00:00:00.000,"D","RH-19600","60188","OFF-ST-10004507",68.6,5,0,6.0025,"Standard Class"
3595,"CA-2016-164154",2016-09-11 00:00:00.000,2016-09-17 00:00:00.000,"D","NZ-18565","43615","OFF-ST-10002562",37.52,5,0,3.752,"Standard Class"
3699,"CA-2014-140039",2014-09-13 00:00:00.000,2014-09-17 00:00:00.000,"D","ON-18715","85281","OFF-ST-10001034",79.4,5,0,5.955,"Standard Class"
4058,"CA-2014-163034",2014-11-24 00:00:00.000,2014-11-28 00:00:00.000,"D","DK-12985","60610","OFF-ST-10000046",646.2,5,0,-8.0775,"Standard Class"
5975,"CA-2016-135636",2016-10-08 00:00:00.000,2016-10-13 00:00:00.000,"D","DB-13615","28205","OFF-ST-10000676",387.72,5,0,-67.851,"Standard Class"
6376,"CA-2014-107811",2014-04-29 00:00:00.000,2014-05-03 00:00:00.000,"D","LA-16780","38109","OFF-ST-10000798",99.92,5,0,-1.249,"Standard Class"
6493,"CA-2016-113845",2016-11-20 00:00:00.000,2016-11-25 00:00:00.000,"D","FA-14230","32839","OFF-ST-10003327",39.72,5,0,4.4685,"Standard Class"
8649,"CA-2016-164574",2016-07-29 00:00:00.000,2016-08-03 00:00:00.000,"D","RH-19555","28205","OFF-ST-10003816",704.76,5,0,26.4285,"Standard Class"
2095,"US-2015-164357",2015-11-25 00:00:00.000,2015-11-29 00:00:00.000,"D","SF-20065","28403","OFF-AR-10001177",13.12,5,0,1.476,"Standard Class"
3807,"CA-2015-113628",2015-11-12 00:00:00.000,2015-11-19 00:00:00.000,"D","AH-10690","33317","OFF-AR-10001246",11.76,5,0,1.323,"Standard Class"
4785,"CA-2015-104346",2015-12-11 00:00:00.000,2015-12-16 00:00:00.000,"D","IM-15070","80906","OFF-AR-10001473",13.12,5,0,1.148,"Standard Class"
6687,"US-2015-129637",2015-12-17 00:00:00.000,2015-12-22 00:00:00.000,"D","MC-18100","61701","OFF-AR-10003829",13.12,5,0,1.476,"Standard Class"
7834,"CA-2015-128958",2015-01-24 00:00:00.000,2015-01-28 00:00:00.000,"D","CR-12820","33407","OFF-AR-10004757",13.12,5,0,2.132,"Standard Class"
8288,"CA-2014-156244",2014-08-12 00:00:00.000,2014-08-16 00:00:00.000,"D","DH-13675","33180","OFF-AR-10004344",47.96,5,0,4.1965,"Standard Class"
647,"CA-2016-103947",2016-04-01 00:00:00.000,2016-04-08 00:00:00.000,"D","BB-10990","85635","OFF-FA-10003112",31.56,5,0,9.8625,"Standard Class"
706,"CA-2014-138527",2014-09-12 00:00:00.000,2014-09-17 00:00:00.000,"D","BN-11470","27511","OFF-AP-10001469",166.84,5,0,18.7695,"Standard Class"
3010,"CA-2016-115525",2016-07-25 00:00:00.000,2016-07-29 00:00:00.000,"D","RR-19525","43615","OFF-AP-10000026",243.88,5,0,27.4365,"Standard Class"
3418,"CA-2015-151841",2015-04-27 00:00:00.000,2015-05-02 00:00:00.000,"D","TC-21475","80013","OFF-AP-10003971",43.56,5,0,3.267,"Standard Class"
3661,"CA-2016-161676",2016-07-18 00:00:00.000,2016-07-23 00:00:00.000,"D","JP-15460","85301","OFF-SU-10004782",33.8,5,0,4.225,"Standard Class"
3668,"CA-2014-129364",2014-12-08 00:00:00.000,2014-12-13 00:00:00.000,"D","TB-21250","97301","OFF-SU-10000432",13.88,5,0,-2.6025,"Standard Class"
3670,"CA-2014-129364",2014-12-08 00:00:00.000,2014-12-13 00:00:00.000,"D","TB-21250","97301","OFF-LA-10004409",11.52,5,0,3.744,"Standard Class"
4066,"CA-2014-102673",2014-11-01 00:00:00.000,2014-11-05 00:00:00.000,"D","KH-16630","28205","OFF-FA-10003021",7.52,5,0,1.41,"Standard Class"
4985,"CA-2015-160696",2015-09-06 00:00:00.000,2015-09-10 00:00:00.000,"D","CK-12760","37211","OFF-FA-10003059",7.24,5,0,1.1765,"Standard Class"
5471,"CA-2016-158547",2016-05-30 00:00:00.000,2016-06-04 00:00:00.000,"D","JM-16195","45011","OFF-AP-10003842",123.92,5,0,9.294,"Standard Class"
6763,"CA-2016-144764",2016-09-02 00:00:00.000,2016-09-08 00:00:00.000,"D","RL-19615","60623","OFF-LA-10000240",29.24,5,0,9.8685,"Standard Class"
8083,"CA-2015-150714",2015-10-26 00:00:00.000,2015-11-01 00:00:00.000,"D","KH-16690","97477","OFF-AP-10003287",203.88,5,0,20.388,"Standard Class"
8344,"US-2014-155544",2014-03-21 00:00:00.000,2014-03-25 00:00:00.000,"D","GM-14440","37918","OFF-LA-10004544",59.2,5,0,22.2,"Standard Class"
9479,"CA-2014-126193",2014-09-07 00:00:00.000,2014-09-14 00:00:00.000,"D","SS-20410","60543","OFF-FA-10000936",13.16,5,0,4.1125,"Standard Class"
1558,"CA-2016-109176",2016-05-09 00:00:00.000,2016-05-15 00:00:00.000,"D","JW-16075","19140","OFF-AR-10001955",79.36,5,0,9.92,"Standard Class"
6356,"CA-2014-110611",2014-10-06 00:00:00.000,2014-10-13 00:00:00.000,"D","JD-16015","19120","OFF-ST-10000642",83.92,5,0,-13.637,"Standard Class"
7354,"CA-2016-151974",2016-09-22 00:00:00.000,2016-09-29 00:00:00.000,"D","RD-19660","19134","OFF-LA-10004484",16.52,5,0,5.369,"Standard Class"
8538,"CA-2015-157343",2015-06-07 00:00:00.000,2015-06-11 00:00:00.000,"D","HD-14785","19143","OFF-PA-10000552",25.92,5,0,9.072,"Standard Class"
3328,"CA-2014-165309",2014-11-11 00:00:00.000,2014-11-15 00:00:00.000,"D","KD-16270","77095","OFF-PA-10003724",21.72,5,0,7.8735,"Standard Class"
4502,"CA-2014-116757",2014-06-30 00:00:00.000,2014-07-04 00:00:00.000,"D","MS-17980","77095","OFF-PA-10002005",25.92,5,0,9.072,"Standard Class"
9391,"CA-2015-163734",2015-06-19 00:00:00.000,2015-06-24 00:00:00.000,"D","KM-16375","77070","OFF-ST-10003692",228.92,5,0,14.3075,"Standard Class"
743,"US-2016-146710",2016-08-27 00:00:00.000,2016-09-01 00:00:00.000,"D","SS-20875","75220","OFF-SU-10004498",51.52,5,0,-10.948,"Standard Class"
1592,"US-2016-132423",2016-04-15 00:00:00.000,2016-04-19 00:00:00.000,"D","MY-18295","76051","OFF-FA-10002988",8.04,5,0,2.9145,"Standard Class"
2346,"CA-2016-159373",2016-03-13 00:00:00.000,2016-03-18 00:00:00.000,"D","LT-17110","78207","OFF-PA-10000659",70.08,5,0,24.528,"Standard Class"
7074,"CA-2016-112256",2016-07-23 00:00:00.000,2016-07-28 00:00:00.000,"D","CK-12205","78501","OFF-AR-10001953",175.92,5,0,15.393,"Standard Class"
7948,"CA-2014-131009",2014-03-01 00:00:00.000,2014-03-05 00:00:00.000,"D","SC-20380","79907","OFF-FA-10004395",18.84,5,0,-3.5325,"Standard Class"
8023,"CA-2014-129189",2014-07-21 00:00:00.000,2014-07-25 00:00:00.000,"D","HM-14860","75217","OFF-EN-10003567",87.92,5,0,29.673,"Standard Class"
8032,"CA-2016-158806",2016-01-07 00:00:00.000,2016-01-11 00:00:00.000,"D","NM-18520","79109","OFF-PA-10004621",25.92,5,0,9.072,"Standard Class"
1173,"CA-2014-158064",2014-04-21 00:00:00.000,2014-04-25 00:00:00.000,"D","AA-10375","90008","OFF-BI-10002976",16.52,5,0,5.5755,"Standard Class"
2450,"CA-2016-140207",2016-11-05 00:00:00.000,2016-11-10 00:00:00.000,"D","CS-12400","95123","OFF-BI-10003963",29.12,5,0,9.828,"Standard Class"
3499,"CA-2016-107328",2016-08-08 00:00:00.000,2016-08-15 00:00:00.000,"D","CA-12055","90036","OFF-BI-10002160",15.24,5,0,5.334,"Standard Class"
4501,"CA-2016-124814",2016-04-10 00:00:00.000,2016-04-16 00:00:00.000,"D","FM-14215","93309","OFF-BI-10000174",23.2,5,0,8.12,"Standard Class"
5357,"CA-2016-138037",2016-09-29 00:00:00.000,2016-10-03 00:00:00.000,"D","AR-10540","94109","OFF-BI-10002982",27.24,5,0,9.534,"Standard Class"
8058,"CA-2015-121188",2015-08-28 00:00:00.000,2015-09-04 00:00:00.000,"D","CB-12025","90049","OFF-BI-10001617",41.36,5,0,13.959,"Standard Class"
946,"CA-2015-120880",2015-05-29 00:00:00.000,2015-06-03 00:00:00.000,"D","JL-15850","98105","OFF-BI-10002931",167.76,5,0,62.91,"Standard Class"
2178,"CA-2016-125738",2016-10-15 00:00:00.000,2016-10-21 00:00:00.000,"D","PB-18805","84106","OFF-BI-10001628",41.72,5,0,13.0375,"Standard Class"
3023,"CA-2015-123568",2015-11-08 00:00:00.000,2015-11-14 00:00:00.000,"D","SC-20095","84084","OFF-BI-10001510",91.68,5,0,28.65,"Standard Class"
3928,"CA-2014-103940",2014-09-17 00:00:00.000,2014-09-21 00:00:00.000,"D","BN-11515","98103","OFF-BI-10002735",137.24,5,0,46.3185,"Standard Class"
7438,"CA-2014-165568",2014-02-15 00:00:00.000,2014-02-19 00:00:00.000,"D","BF-11020","98105","OFF-BI-10001031",21.36,5,0,7.209,"Standard Class"
7618,"CA-2016-144309",2016-12-10 00:00:00.000,2016-12-16 00:00:00.000,"D","CM-12235","13601","OFF-BI-10003656",679.96,5,0,220.987,"Standard Class"
1165,"CA-2014-127964",2014-03-03 00:00:00.000,2014-03-08 00:00:00.000,"D","AP-10720","10035","OFF-BI-10003429",25.32,5,0,9.1785,"Standard Class"
3311,"CA-2016-111416",2016-09-17 00:00:00.000,2016-09-22 00:00:00.000,"D","LW-17215","10035","OFF-BI-10002026",232.4,5,0,78.435,"Standard Class"
3974,"CA-2016-167556",2016-03-29 00:00:00.000,2016-04-02 00:00:00.000,"D","JM-15250","10009","OFF-BI-10003708",29.8,5,0,9.3125,"Standard Class"
5226,"CA-2016-119865",2016-06-21 00:00:00.000,2016-06-26 00:00:00.000,"D","AS-10090","10011","OFF-BI-10001553",36.56,5,0,12.796,"Standard Class"
5332,"CA-2016-123120",2016-09-04 00:00:00.000,2016-09-08 00:00:00.000,"D","CV-12295","10011","OFF-BI-10001460",60.6,5,0,20.4525,"Standard Class"
6336,"CA-2014-133305",2014-07-11 00:00:00.000,2014-07-15 00:00:00.000,"D","MH-17455","10011","OFF-BI-10002954",18.28,5,0,6.398,"Standard Class"
7011,"US-2014-135881",2014-05-23 00:00:00.000,2014-05-27 00:00:00.000,"D","GT-14710","10035","OFF-BI-10000829",17.96,5,0,5.837,"Standard Class"
4,"US-2015-108966",2015-10-11 00:00:00.000,2015-10-18 00:00:00.000,"D","SO-20335","33311","FUR-TA-10000577",957.5775,5,0,-383.031,"Standard Class"
214,"CA-2015-146262",2015-01-02 00:00:00.000,2015-01-09 00:00:00.000,"D","VW-21775","44256","FUR-BO-10004695",452.45,5,0,-244.323,"Standard Class"
624,"CA-2015-138009",2015-11-29 00:00:00.000,2015-12-03 00:00:00.000,"D","SF-20965","48126","OFF-AP-10000179",555.21,5,0,178.901,"Standard Class"
1864,"US-2016-100839",2016-10-13 00:00:00.000,2016-10-17 00:00:00.000,"D","NC-18625","80013","FUR-TA-10004575",727.45,5,0,-465.568,"Standard Class"
2651,"US-2016-146794",2016-09-26 00:00:00.000,2016-10-01 00:00:00.000,"D","SH-19975","92345","FUR-BO-10004467",424.9575,5,0,19.998,"Standard Class"
3375,"CA-2015-161718",2015-12-04 00:00:00.000,2015-12-10 00:00:00.000,"D","SO-20335","11550","FUR-CH-10002372",364.41,5,0,8.098,"Standard Class"
4023,"CA-2014-154963",2014-06-22 00:00:00.000,2014-06-27 00:00:00.000,"D","AA-10645","19013","FUR-CH-10000454",853.93,5,0,0,"Standard Class"
4791,"CA-2015-104346",2015-12-11 00:00:00.000,2015-12-16 00:00:00.000,"D","IM-15070","80906","FUR-TA-10000849",364.95,5,0,-248.166,"Standard Class"
5400,"CA-2016-117681",2016-04-09 00:00:00.000,2016-04-14 00:00:00.000,"D","HF-14995","90004","FUR-BO-10001798",556.665,5,0,6.549,"Standard Class"
6382,"CA-2016-127236",2016-03-29 00:00:00.000,2016-04-02 00:00:00.000,"D","TB-21595","45503","FUR-BO-10004015",299.975,5,0,-167.986,"Standard Class"
7248,"US-2014-127978",2014-03-03 00:00:00.000,2014-03-08 00:00:00.000,"D","JS-15595","43229","FUR-BO-10001972",302.45,5,0,-199.617,"Standard Class"
7404,"CA-2015-100146",2015-05-14 00:00:00.000,2015-05-19 00:00:00.000,"D","CB-12535","93010","FUR-BO-10004015",509.9575,5,0,41.9965,"Standard Class"
9151,"US-2014-157070",2014-06-01 00:00:00.000,2014-06-06 00:00:00.000,"D","QJ-19255","48234","OFF-AP-10004859",65.52,5,0,12.376,"Standard Class"
9264,"CA-2015-124499",2015-10-09 00:00:00.000,2015-10-13 00:00:00.000,"D","FM-14380","48227","OFF-AP-10002191",269.91,5,0,53.982,"Standard Class"
67,"US-2015-164175",2015-04-30 00:00:00.000,2015-05-05 00:00:00.000,"D","PS-18970","60610","FUR-CH-10001146",213.115,5,0,-15.2225,"Standard Class"
3173,"US-2016-133879",2016-03-21 00:00:00.000,2016-03-28 00:00:00.000,"D","KT-16465","60623","FUR-CH-10000665",528.43,5,0,0,"Standard Class"
4386,"US-2015-122784",2015-07-20 00:00:00.000,2015-07-27 00:00:00.000,"D","RA-19915","60035","FUR-BO-10002545",913.43,5,0,-52.196,"Standard Class"
5095,"US-2014-140452",2014-12-06 00:00:00.000,2014-12-10 00:00:00.000,"D","BK-11260","60610","FUR-TA-10004086",214.95,5,0,-120.372,"Standard Class"
820,"CA-2014-140858",2014-06-28 00:00:00.000,2014-07-02 00:00:00.000,"D","CA-12775","19140","FUR-CH-10001394",1228.465,5,0,0,"Standard Class"
2448,"CA-2016-119165",2016-10-31 00:00:00.000,2016-11-06 00:00:00.000,"D","BD-11320","19143","FUR-CH-10000988",492.835,5,0,-14.081,"Standard Class"
3603,"CA-2014-159835",2014-11-17 00:00:00.000,2014-11-24 00:00:00.000,"D","RB-19330","19143","FUR-CH-10004997",657.93,5,0,-93.99,"Standard Class"
3908,"CA-2015-167010",2015-04-05 00:00:00.000,2015-04-10 00:00:00.000,"D","VT-21700","19143","TEC-PH-10000347",14.85,5,0,-3.2175,"Standard Class"
3911,"CA-2015-167010",2015-04-05 00:00:00.000,2015-04-10 00:00:00.000,"D","VT-21700","19143","FUR-BO-10004218",352.45,5,0,-211.47,"Standard Class"
8182,"CA-2015-119879",2015-11-21 00:00:00.000,2015-11-25 00:00:00.000,"D","SS-20410","19120","TEC-PH-10002923",110.97,5,0,-24.0435,"Standard Class"
9674,"CA-2016-114867",2016-12-23 00:00:00.000,2016-12-28 00:00:00.000,"D","FM-14290","19143","TEC-PH-10002645",1499.97,5,0,-374.9925,"Standard Class"
8573,"CA-2014-121629",2014-11-28 00:00:00.000,2014-12-02 00:00:00.000,"D","BT-11680","77041","TEC-MA-10004679",998.85,5,0,-199.77,"Standard Class"
3239,"US-2016-127971",2016-11-20 00:00:00.000,2016-11-27 00:00:00.000,"D","DW-13195","77095","FUR-CH-10003774",318.43,5,0,-77.333,"Standard Class"
5291,"CA-2014-146283",2014-09-08 00:00:00.000,2014-09-15 00:00:00.000,"D","KT-16465","77036","FUR-CH-10004287",966.7,5,0,-13.81,"Standard Class"
9088,"CA-2016-143406",2016-09-26 00:00:00.000,2016-09-30 00:00:00.000,"D","LR-17035","77041","FUR-CH-10000513",454.965,5,0,-136.4895,"Standard Class"
662,"CA-2015-146563",2015-08-24 00:00:00.000,2015-08-28 00:00:00.000,"D","CB-12025","76017","FUR-TA-10001768",918.785,5,0,-118.1295,"Standard Class"
2348,"CA-2016-159373",2016-03-13 00:00:00.000,2016-03-18 00:00:00.000,"D","LT-17110","78207","FUR-TA-10004619",557.585,5,0,0,"Standard Class"
2610,"CA-2014-127446",2014-11-25 00:00:00.000,2014-11-30 00:00:00.000,"D","MC-17590","76017","FUR-TA-10000577",1218.735,5,0,-121.8735,"Standard Class"
8024,"CA-2014-129189",2014-07-21 00:00:00.000,2014-07-25 00:00:00.000,"D","HM-14860","75217","FUR-CH-10004997",657.93,5,0,-93.99,"Standard Class"
9920,"CA-2016-149272",2016-03-15 00:00:00.000,2016-03-19 00:00:00.000,"D","MY-18295","77803","FUR-CH-10000863",528.43,5,0,-143.431,"Standard Class"
6019,"CA-2014-102652",2014-04-06 00:00:00.000,2014-04-12 00:00:00.000,"D","AY-10555","90049","OFF-PA-10001977",55.48,1,0,26.6304,"Standard Class"
8173,"CA-2014-114125",2014-07-09 00:00:00.000,2014-07-13 00:00:00.000,"D","GH-14410","90049","OFF-LA-10004559",2.88,1,0,1.4112,"Standard Class"
92,"CA-2016-109806",2016-09-17 00:00:00.000,2016-09-22 00:00:00.000,"D","JS-15685","90036","OFF-PA-10000304",6.48,1,0,3.1104,"Standard Class"
693,"CA-2015-131534",2015-03-28 00:00:00.000,2015-04-02 00:00:00.000,"D","AB-10165","90036","TEC-AC-10002253",166.24,1,0,24.936,"Standard Class"
1144,"CA-2014-146969",2014-09-29 00:00:00.000,2014-10-03 00:00:00.000,"D","AP-10915","90045","OFF-PA-10002105",6.48,1,0,3.1104,"Standard Class"
1146,"CA-2014-146969",2014-09-29 00:00:00.000,2014-10-03 00:00:00.000,"D","AP-10915","90045","OFF-ST-10004340",62.18,1,0,16.7886,"Standard Class"
1267,"US-2014-167738",2014-12-24 00:00:00.000,2014-12-29 00:00:00.000,"D","JC-16105","90045","OFF-ST-10003306",142.86,1,0,41.4294,"Standard Class"
2589,"CA-2016-137729",2016-05-05 00:00:00.000,2016-05-09 00:00:00.000,"D","BF-11005","90004","OFF-ST-10001505",5.98,1,0,1.0166,"Standard Class"
4450,"CA-2015-121965",2015-06-19 00:00:00.000,2015-06-23 00:00:00.000,"D","LH-17155","90032","OFF-PA-10004355",6.48,1,0,3.1104,"Standard Class"
4508,"US-2014-138247",2014-12-24 00:00:00.000,2014-12-29 00:00:00.000,"D","BF-11170","90045","OFF-ST-10002301",20.34,1,0,0.2034,"Standard Class"
4509,"US-2014-138247",2014-12-24 00:00:00.000,2014-12-29 00:00:00.000,"D","BF-11170","90045","FUR-FU-10002554",23.99,1,0,5.5177,"Standard Class"
4795,"CA-2015-144722",2015-03-16 00:00:00.000,2015-03-23 00:00:00.000,"D","MF-18250","90036","FUR-FU-10001215",43.13,1,0,18.1146,"Standard Class"
4961,"CA-2016-166226",2016-11-18 00:00:00.000,2016-11-22 00:00:00.000,"D","TC-21535","90008","OFF-AP-10002867",67.84,1,0,18.3168,"Standard Class"
5406,"US-2016-143280",2016-02-22 00:00:00.000,2016-02-26 00:00:00.000,"D","TZ-21580","90045","TEC-AC-10003399",36.24,1,0,15.2208,"Standard Class"
5944,"CA-2014-104178",2014-08-25 00:00:00.000,2014-08-29 00:00:00.000,"D","JM-15265","90036","FUR-FU-10000771",6.28,1,0,2.6376,"Standard Class"
9987,"CA-2016-125794",2016-09-29 00:00:00.000,2016-10-03 00:00:00.000,"D","ML-17410","90008","TEC-AC-10003399",36.24,1,0,15.2208,"Standard Class"
5778,"CA-2016-112060",2016-12-04 00:00:00.000,2016-12-09 00:00:00.000,"D","KT-16465","94109","OFF-PA-10000994",104.85,1,0,50.328,"Standard Class"
3451,"CA-2014-168592",2014-09-08 00:00:00.000,2014-09-14 00:00:00.000,"D","DP-13390","94110","OFF-ST-10002406",14.97,1,0,4.1916,"Standard Class"
7741,"CA-2014-154781",2014-11-21 00:00:00.000,2014-11-26 00:00:00.000,"D","SC-20680","94110","TEC-AC-10000474",94.99,1,0,28.497,"Standard Class"
83,"CA-2014-139451",2014-10-12 00:00:00.000,2014-10-16 00:00:00.000,"D","DN-13690","94122","OFF-ST-10002370",21.39,1,0,6.2031,"Standard Class"
4635,"CA-2015-130456",2015-08-21 00:00:00.000,2015-08-26 00:00:00.000,"D","DS-13180","94122","OFF-ST-10000736",80.98,1,0,3.2392,"Standard Class"
5358,"CA-2014-150490",2014-08-05 00:00:00.000,2014-08-11 00:00:00.000,"D","SS-20590","94122","TEC-AC-10004510",16.36,1,0,1.636,"Standard Class"
251,"CA-2016-145625",2016-09-11 00:00:00.000,2016-09-17 00:00:00.000,"D","KC-16540","92037","OFF-PA-10004569",7.61,1,0,3.5767,"Standard Class"
1295,"CA-2015-101707",2015-08-27 00:00:00.000,2015-09-01 00:00:00.000,"D","PF-19165","92105","OFF-LA-10000134",3.08,1,0,1.4784,"Standard Class"
2607,"CA-2016-154053",2016-03-04 00:00:00.000,2016-03-10 00:00:00.000,"D","MG-17890","92024","OFF-AR-10003727",16.99,1,0,4.9271,"Standard Class"
3204,"CA-2014-158372",2014-11-10 00:00:00.000,2014-11-16 00:00:00.000,"D","RD-19900","92037","TEC-AC-10004209",10.99,1,0,4.2861,"Standard Class"
3795,"US-2014-117163",2014-01-27 00:00:00.000,2014-02-02 00:00:00.000,"D","EJ-13720","92037","OFF-ST-10003692",57.23,1,0,14.3075,"Standard Class"
325,"CA-2016-162138",2016-04-23 00:00:00.000,2016-04-27 00:00:00.000,"D","GK-14620","92345","TEC-AC-10001908",99.99,1,0,34.9965,"Standard Class"
2149,"CA-2014-141607",2014-12-12 00:00:00.000,2014-12-17 00:00:00.000,"D","WB-21850","94521","FUR-FU-10003975",43.31,1,0,4.331,"Standard Class"
6792,"CA-2016-162348",2016-11-10 00:00:00.000,2016-11-15 00:00:00.000,"D","BF-11170","95823","FUR-FU-10003731",9.98,1,0,2.7944,"Standard Class"
1892,"CA-2014-157623",2014-03-14 00:00:00.000,2014-03-18 00:00:00.000,"D","DK-13225","92646","OFF-AR-10003723",3.38,1,0,1.2506,"Standard Class"
2162,"CA-2016-101938",2016-01-07 00:00:00.000,2016-01-12 00:00:00.000,"D","DW-13480","94601","OFF-AR-10003696",34.58,1,0,10.0282,"Standard Class"
3578,"CA-2016-103163",2016-06-07 00:00:00.000,2016-06-11 00:00:00.000,"D","FM-14290","93309","OFF-PA-10004000",4.73,1,0,2.3177,"Standard Class"
5654,"US-2014-134187",2014-11-04 00:00:00.000,2014-11-11 00:00:00.000,"D","TH-21235","90805","OFF-AR-10000940",2.94,1,0,0.7938,"Standard Class"
