Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Purchase Date,Quantity
"AX14423","ENX2009","A179","EMP1006","C1360",2016-11-04 00:00:00.000,3
"AX14430","ENX2018","A175","EMP1028","C1661",2017-02-18 00:00:00.000,3
"AX14439","ENX2026","A171","EMP1003","C1006",2017-05-27 00:00:00.000,3
"AX14442","ENX2099","A123","EMP1014","C1517",2019-12-17 00:00:00.000,3
"AX14483","ENX2062","A164","EMP1031","C1264",2018-08-31 00:00:00.000,3
"AX14486","ENX2081","A196","EMP1042","C1210",2019-04-28 00:00:00.000,3
"AX14487","ENX2082","A183","EMP1042","C1632",2019-05-09 00:00:00.000,3
"AX14500","ENX2050","A174","EMP1025","C1076",2018-04-04 00:00:00.000,3
"AX14520","ENX2010","A165","EMP1017","C1366",2016-11-11 00:00:00.000,3
"AX14525","ENX2075","A133","EMP1028","C1503",2019-02-06 00:00:00.000,3
"AX14543","ENX2010","A136","EMP1014","C1490",2016-11-10 00:00:00.000,3
"AX14550","ENX2035","A122","EMP1003","C1268",2017-09-18 00:00:00.000,3
"AX14561","ENX2015","A151","EMP1006","C1265",2017-01-08 00:00:00.000,3
"AX14568","ENX2096","A182","EMP1003","C1623",2019-11-10 00:00:00.000,3
"AX14569","ENX2068","A140","EMP1004","C1650",2018-11-09 00:00:00.000,3
"AX14576","ENX2077","A149","EMP1008","C1146",2019-03-05 00:00:00.000,3
"AX14579","ENX2098","A173","EMP1020","C1571",2019-11-30 00:00:00.000,3
"AX14606","ENX2012","A159","EMP1017","C1749",2016-12-08 00:00:00.000,3
"AX14615","ENX2031","A139","EMP1017","C1597",2017-07-28 00:00:00.000,3
"AX14616","ENX2054","A162","EMP1004","C1760",2018-05-19 00:00:00.000,3
"AX14618","ENX2051","A107","EMP1003","C1673",2018-04-18 00:00:00.000,3
"AX14624","ENX2036","A174","EMP1027","C1093",2017-10-05 00:00:00.000,3
"AX14644","ENX2079","A151","EMP1031","C1578",2019-04-02 00:00:00.000,3
"AX14662","ENX2049","A142","EMP1042","C1027",2018-03-25 00:00:00.000,3
"AX14675","ENX2051","A192","EMP1021","C1653",2018-04-18 00:00:00.000,3
"AX14693","ENX2005","A111","EMP1038","C1206",2016-09-06 00:00:00.000,3
"AX14720","ENX2019","A190","EMP1022","C1755",2017-03-03 00:00:00.000,3
"AX14731","ENX2053","A176","EMP1014","C1464",2018-05-03 00:00:00.000,3
"AX14763","ENX2047","A137","EMP1004","C1542",2018-02-22 00:00:00.000,3
"AX14774","ENX2027","A170","EMP1008","C1140",2017-06-08 00:00:00.000,3
"AX14786","ENX2035","A124","EMP1017","C1313",2017-09-19 00:00:00.000,3
"AX14803","ENX2069","A188","EMP1042","C1200",2018-11-30 00:00:00.000,3
"AX14808","ENX2067","A111","EMP1003","C1179",2018-11-06 00:00:00.000,3
"AX14811","ENX2059","A149","EMP1008","C1182",2018-07-20 00:00:00.000,3
"AX14813","ENX2051","A109","EMP1034","C1186",2018-04-09 00:00:00.000,3
"AX14840","ENX2031","A177","EMP1023","C1093",2017-08-07 00:00:00.000,3
"AX14849","ENX2013","A145","EMP1032","C1723",2016-12-18 00:00:00.000,3
"AX14859","ENX2061","A193","EMP1003","C1105",2018-08-17 00:00:00.000,3
"AX14873","ENX2021","A177","EMP1027","C1433",2017-04-03 00:00:00.000,3
"AX14898","ENX2026","A172","EMP1038","C1186",2017-05-28 00:00:00.000,3
"AX14930","ENX2072","A193","EMP1017","C1083",2018-12-29 00:00:00.000,3
"AX14943","ENX2082","A178","EMP1011","C1356",2019-05-13 00:00:00.000,3
"AX14953","ENX2022","A116","EMP1024","C1570",2017-04-07 00:00:00.000,3
"AX14961","ENX2032","A146","EMP1023","C1072",2017-08-21 00:00:00.000,3
"AX14969","ENX2074","A155","EMP1011","C1190",2019-01-31 00:00:00.000,3
"AX14982","ENX2065","A182","EMP1014","C1368",2018-10-02 00:00:00.000,3
"AX14983","ENX2013","A189","EMP1008","C1293",2016-12-16 00:00:00.000,3
"AX14988","ENX2024","A156","EMP1021","C1526",2017-05-04 00:00:00.000,3
"AX15008","ENX2039","A113","EMP1017","C1538",2017-11-12 00:00:00.000,3
"AX15018","ENX2020","A181","EMP1003","C1198",2017-03-14 00:00:00.000,3
"AX15022","ENX2046","A128","EMP1021","C1131",2018-02-05 00:00:00.000,3
"AX15034","ENX2024","A165","EMP1031","C1247",2017-05-07 00:00:00.000,3
"AX15041","ENX2089","A162","EMP1031","C1145",2019-08-08 00:00:00.000,3
"AX15042","ENX2038","A137","EMP1006","C1614",2017-11-05 00:00:00.000,3
"AX15044","ENX2011","A167","EMP1024","C1640",2016-11-23 00:00:00.000,3
"AX15051","ENX2030","A106","EMP1014","C1264",2017-07-27 00:00:00.000,3
"AX15064","ENX2054","A140","EMP1031","C1445",2018-05-26 00:00:00.000,3
"AX15069","ENX2038","A117","EMP1028","C1766",2017-11-01 00:00:00.000,3
"AX15073","ENX2081","A180","EMP1034","C1714",2019-05-03 00:00:00.000,3
"AX15082","ENX2058","A151","EMP1038","C1575",2018-07-15 00:00:00.000,3
"AX15085","ENX2042","A122","EMP1031","C1529",2017-12-19 00:00:00.000,3
"AX15086","ENX2098","A101","EMP1020","C1284",2019-12-04 00:00:00.000,3
"AX15106","ENX2011","A172","EMP1034","C1126",2016-11-24 00:00:00.000,3
"AX15108","ENX2040","A141","EMP1017","C1238",2017-11-21 00:00:00.000,3
"AX15125","ENX2094","A146","EMP1003","C1651",2019-10-14 00:00:00.000,3
"AX15136","ENX2052","A113","EMP1042","C1184",2018-04-30 00:00:00.000,3
"AX15146","ENX2051","A111","EMP1038","C1611",2018-04-11 00:00:00.000,3
"AX15173","ENX2075","A166","EMP1024","C1141",2019-02-10 00:00:00.000,3
"AX15189","ENX2029","A123","EMP1024","C1478",2017-07-14 00:00:00.000,3
"AX15190","ENX2037","A159","EMP1032","C1720",2017-10-22 00:00:00.000,3
"AX15205","ENX2026","A192","EMP1020","C1652",2017-05-26 00:00:00.000,3
"AX15213","ENX2019","A127","EMP1014","C1699",2017-03-03 00:00:00.000,3
"AX15224","ENX2004","A100","EMP1025","C1451",2016-08-23 00:00:00.000,3
"AX15244","ENX2010","A124","EMP1003","C1667",2016-11-14 00:00:00.000,3
"AX15248","ENX2003","A134","EMP1011","C1645",2016-08-19 00:00:00.000,3
"AX15250","ENX2066","A101","EMP1042","C1724",2018-10-24 00:00:00.000,3
"AX15265","ENX2011","A183","EMP1017","C1088",2016-11-24 00:00:00.000,3
"AX15276","ENX2098","A118","EMP1027","C1344",2019-11-25 00:00:00.000,3
"AX15329","ENX2054","A161","EMP1020","C1657",2018-05-22 00:00:00.000,3
"AX15350","ENX2036","A159","EMP1004","C1158",2017-10-07 00:00:00.000,3
"AX15351","ENX2074","A138","EMP1032","C1005",2019-01-23 00:00:00.000,3
"AX15371","ENX2067","A115","EMP1014","C1252",2018-10-30 00:00:00.000,3
"AX15372","ENX2016","A125","EMP1027","C1186",2017-01-24 00:00:00.000,3
"AX15389","ENX2088","A157","EMP1042","C1018",2019-07-22 00:00:00.000,3
"AX15396","ENX2072","A167","EMP1020","C1348",2018-12-30 00:00:00.000,3
"AX15399","ENX2085","A114","EMP1020","C1096",2019-06-13 00:00:00.000,3
"AX15427","ENX2054","A155","EMP1004","C1417",2018-05-26 00:00:00.000,3
"AX15445","ENX2017","A193","EMP1008","C1594",2017-02-04 00:00:00.000,3
"AX15448","ENX2012","A192","EMP1023","C1209",2016-12-04 00:00:00.000,3
"AX15450","ENX2091","A170","EMP1024","C1026",2019-09-03 00:00:00.000,3
"AX15451","ENX2003","A177","EMP1008","C1478",2016-08-11 00:00:00.000,3
"AX15466","ENX2004","A111","EMP1003","C1296",2016-08-30 00:00:00.000,3
"AX15483","ENX2075","A172","EMP1022","C1049",2019-02-11 00:00:00.000,3
"AX15489","ENX2037","A176","EMP1031","C1689",2017-10-20 00:00:00.000,3
"AX15529","ENX2093","A192","EMP1006","C1196",2019-09-24 00:00:00.000,3
"AX15530","ENX2049","A127","EMP1032","C1093",2018-03-15 00:00:00.000,3
"AX15549","ENX2077","A142","EMP1004","C1637",2019-03-10 00:00:00.000,3
"AX15567","ENX2061","A136","EMP1027","C1022",2018-08-21 00:00:00.000,3
"AX15577","ENX2066","A138","EMP1023","C1038",2018-10-16 00:00:00.000,3
"AX15580","ENX2092","A193","EMP1021","C1451",2019-09-08 00:00:00.000,3
"AX15587","ENX2086","A151","EMP1017","C1172",2019-06-24 00:00:00.000,3
"AX15649","ENX2036","A144","EMP1003","C1722",2017-09-29 00:00:00.000,3
"AX15666","ENX2021","A169","EMP1017","C1289",2017-04-03 00:00:00.000,3
"AX15684","ENX2097","A128","EMP1022","C1364",2019-11-20 00:00:00.000,3
"AX15686","ENX2067","A108","EMP1006","C1672",2018-10-28 00:00:00.000,3
"AX15700","ENX2012","A176","EMP1023","C1546",2016-12-02 00:00:00.000,3
"AX15727","ENX2015","A168","EMP1038","C1609",2017-01-10 00:00:00.000,3
"AX15740","ENX2008","A125","EMP1027","C1729",2016-10-20 00:00:00.000,3
"AX15758","ENX2023","A164","EMP1025","C1158",2017-04-19 00:00:00.000,3
"AX15767","ENX2018","A113","EMP1028","C1750",2017-02-25 00:00:00.000,3
"AX15776","ENX2060","A115","EMP1017","C1248",2018-08-10 00:00:00.000,3
"AX15791","ENX2018","A117","EMP1025","C1708",2017-02-23 00:00:00.000,3
"AX15801","ENX2008","A125","EMP1027","C1357",2016-10-14 00:00:00.000,3
"AX15803","ENX2016","A133","EMP1008","C1554",2017-01-29 00:00:00.000,3
"AX15804","ENX2100","A179","EMP1038","C1620",2019-12-19 00:00:00.000,3
"AX15805","ENX2031","A124","EMP1034","C1302",2017-08-06 00:00:00.000,3
"AX15820","ENX2063","A104","EMP1032","C1609",2018-09-14 00:00:00.000,3
"AX15827","ENX2062","A153","EMP1004","C1596",2018-09-02 00:00:00.000,3
"AX15833","ENX2022","A166","EMP1038","C1194",2017-04-17 00:00:00.000,3
"AX15838","ENX2022","A137","EMP1034","C1550",2017-04-14 00:00:00.000,3
"AX15844","ENX2059","A131","EMP1042","C1039",2018-07-28 00:00:00.000,3
"AX15860","ENX2042","A141","EMP1028","C1102",2017-12-22 00:00:00.000,3
"AX15884","ENX2020","A187","EMP1006","C1720",2017-03-23 00:00:00.000,3
"AX15899","ENX2053","A112","EMP1034","C1371",2018-05-11 00:00:00.000,3
"AX15919","ENX2022","A147","EMP1034","C1249",2017-04-07 00:00:00.000,3
"AX15932","ENX2017","A158","EMP1014","C1576",2017-02-05 00:00:00.000,3
"AX15950","ENX2043","A158","EMP1042","C1265",2018-01-07 00:00:00.000,3
"AX15959","ENX2061","A145","EMP1006","C1029",2018-08-13 00:00:00.000,3
"AX15970","ENX2073","A166","EMP1017","C1519",2019-01-12 00:00:00.000,3
"AX16001","ENX2046","A186","EMP1021","C1778",2018-02-09 00:00:00.000,3
"AX16030","ENX2068","A171","EMP1020","C1649",2018-11-14 00:00:00.000,3
"AX16042","ENX2059","A153","EMP1008","C1640",2018-07-20 00:00:00.000,3
"AX16049","ENX2032","A118","EMP1021","C1140",2017-08-13 00:00:00.000,3
"AX16083","ENX2033","A142","EMP1027","C1677",2017-08-27 00:00:00.000,3
"AX16094","ENX2099","A103","EMP1025","C1326",2019-12-17 00:00:00.000,3
"AX16097","ENX2032","A161","EMP1006","C1161",2017-08-15 00:00:00.000,3
"AX16105","ENX2069","A150","EMP1011","C1798",2018-12-02 00:00:00.000,3
"AX16119","ENX2032","A135","EMP1008","C1458",2017-08-14 00:00:00.000,3
"AX16125","ENX2083","A102","EMP1011","C1763",2019-05-27 00:00:00.000,3
"AX16148","ENX2051","A176","EMP1023","C1126",2018-04-13 00:00:00.000,3
"AX16161","ENX2078","A126","EMP1042","C1377",2019-03-19 00:00:00.000,3
"AX16172","ENX2042","A186","EMP1025","C1697",2017-12-18 00:00:00.000,3
"AX16173","ENX2032","A110","EMP1023","C1582",2017-08-21 00:00:00.000,3
"AX16175","ENX2014","A157","EMP1011","C1719",2016-12-28 00:00:00.000,3
"AX16182","ENX2007","A123","EMP1028","C1793",2016-09-28 00:00:00.000,3
"AX16201","ENX2087","A149","EMP1024","C1536",2019-07-12 00:00:00.000,3
"AX16203","ENX2020","A150","EMP1027","C1408",2017-03-17 00:00:00.000,3
"AX16238","ENX2081","A167","EMP1008","C1052",2019-05-04 00:00:00.000,3
"AX16266","ENX2044","A101","EMP1034","C1076",2018-01-09 00:00:00.000,3
"AX16269","ENX2020","A124","EMP1034","C1388",2017-03-17 00:00:00.000,3
"AX16292","ENX2032","A137","EMP1021","C1234",2017-08-13 00:00:00.000,3
"AX16295","ENX2053","A109","EMP1006","C1183",2018-05-02 00:00:00.000,3
"AX16303","ENX2003","A137","EMP1025","C1045",2016-08-08 00:00:00.000,3
"AX16308","ENX2012","A136","EMP1032","C1270",2016-12-04 00:00:00.000,3
"AX16336","ENX2054","A196","EMP1031","C1464",2018-05-16 00:00:00.000,3
"AX16337","ENX2007","A188","EMP1020","C1343",2016-10-05 00:00:00.000,3
"AX16341","ENX2067","A195","EMP1022","C1298",2018-11-02 00:00:00.000,3
"AX16360","ENX2047","A150","EMP1006","C1781",2018-02-23 00:00:00.000,3
"AX16379","ENX2005","A193","EMP1020","C1682",2016-09-04 00:00:00.000,3
"AX16414","ENX2000","A162","EMP1038","C1657",2016-07-07 00:00:00.000,3
"AX16419","ENX2034","A177","EMP1017","C1649",2017-09-08 00:00:00.000,3
"AX16432","ENX2078","A150","EMP1023","C1434",2019-03-26 00:00:00.000,3
"AX16456","ENX2022","A116","EMP1023","C1580",2017-04-09 00:00:00.000,3
"AX16461","ENX2089","A130","EMP1028","C1587",2019-08-07 00:00:00.000,3
"AX16479","ENX2081","A182","EMP1025","C1185",2019-04-26 00:00:00.000,3
"AX16493","ENX2088","A180","EMP1028","C1265",2019-07-28 00:00:00.000,3
"AX16497","ENX2080","A167","EMP1020","C1560",2019-04-19 00:00:00.000,3
"AX16534","ENX2015","A106","EMP1038","C1103",2017-01-14 00:00:00.000,3
"AX16563","ENX2097","A117","EMP1003","C1735",2019-11-13 00:00:00.000,3
"AX16569","ENX2023","A122","EMP1017","C1417",2017-04-22 00:00:00.000,3
"AX16574","ENX2044","A187","EMP1038","C1547",2018-01-11 00:00:00.000,3
"AX16586","ENX2079","A187","EMP1021","C1200",2019-04-05 00:00:00.000,3
"AX16596","ENX2094","A141","EMP1032","C1361",2019-10-08 00:00:00.000,3
"AX16597","ENX2036","A126","EMP1020","C1470",2017-10-08 00:00:00.000,3
"AX16623","ENX2063","A192","EMP1004","C1348",2018-09-06 00:00:00.000,3
"AX16624","ENX2017","A146","EMP1038","C1513",2017-02-06 00:00:00.000,3
"AX16626","ENX2026","A161","EMP1038","C1161",2017-06-04 00:00:00.000,3
"AX16635","ENX2064","A139","EMP1031","C1279",2018-09-28 00:00:00.000,3
"AX16646","ENX2091","A186","EMP1028","C1205",2019-09-05 00:00:00.000,3
"AX16648","ENX2075","A123","EMP1025","C1625",2019-02-17 00:00:00.000,3
"AX16650","ENX2072","A155","EMP1006","C1025",2019-01-02 00:00:00.000,3
"AX16652","ENX2023","A155","EMP1038","C1489",2017-04-27 00:00:00.000,3
"AX16656","ENX2095","A183","EMP1023","C1169",2019-10-16 00:00:00.000,3
"AX16688","ENX2037","A105","EMP1017","C1514",2017-10-23 00:00:00.000,3
"AX16694","ENX2044","A164","EMP1028","C1094",2018-01-17 00:00:00.000,3
"AX16711","ENX2048","A175","EMP1014","C1486",2018-03-03 00:00:00.000,3
"AX16719","ENX2024","A148","EMP1028","C1098",2017-05-12 00:00:00.000,3
"AX16728","ENX2074","A145","EMP1017","C1340",2019-01-30 00:00:00.000,3
"AX16741","ENX2024","A180","EMP1031","C1690",2017-05-12 00:00:00.000,3
"AX16743","ENX2075","A138","EMP1011","C1419",2019-02-09 00:00:00.000,3
"AX16768","ENX2045","A148","EMP1022","C1402",2018-01-27 00:00:00.000,3
"AX16773","ENX2024","A162","EMP1020","C1722",2017-05-11 00:00:00.000,3
"AX16779","ENX2057","A136","EMP1003","C1102",2018-06-29 00:00:00.000,3
"AX16782","ENX2019","A128","EMP1042","C1285",2017-02-28 00:00:00.000,3
"AX16784","ENX2099","A181","EMP1028","C1329",2019-12-06 00:00:00.000,3
"AX16796","ENX2017","A181","EMP1006","C1645",2017-02-02 00:00:00.000,3
"AX16809","ENX2013","A142","EMP1025","C1572",2016-12-14 00:00:00.000,3
"AX16827","ENX2086","A189","EMP1022","C1408",2019-06-30 00:00:00.000,3
"AX16841","ENX2022","A103","EMP1003","C1605",2017-04-15 00:00:00.000,3
"AX16858","ENX2092","A164","EMP1022","C1274",2019-09-08 00:00:00.000,3
"AX16860","ENX2022","A158","EMP1006","C1369",2017-04-12 00:00:00.000,3
"AX16861","ENX2095","A116","EMP1004","C1366",2019-10-24 00:00:00.000,3
"AX16872","ENX2017","A175","EMP1032","C1531",2017-02-13 00:00:00.000,3
"AX16879","ENX2018","A130","EMP1021","C1426",2017-02-19 00:00:00.000,3
"AX16886","ENX2058","A172","EMP1032","C1744",2018-07-12 00:00:00.000,3
"AX16899","ENX2072","A189","EMP1011","C1551",2019-01-06 00:00:00.000,3
"AX16900","ENX2048","A125","EMP1020","C1461",2018-03-09 00:00:00.000,3
"AX16913","ENX2031","A184","EMP1022","C1224",2017-08-05 00:00:00.000,3
"AX16916","ENX2058","A186","EMP1025","C1464",2018-07-07 00:00:00.000,3
"AX16918","ENX2057","A129","EMP1003","C1567",2018-07-03 00:00:00.000,3
"AX16931","ENX2052","A149","EMP1025","C1267",2018-04-24 00:00:00.000,3
"AX16937","ENX2043","A156","EMP1031","C1622",2017-12-30 00:00:00.000,3
"AX16944","ENX2055","A165","EMP1038","C1657",2018-05-31 00:00:00.000,3
"AX16963","ENX2068","A192","EMP1020","C1457",2018-11-20 00:00:00.000,3
"AX17005","ENX2066","A144","EMP1011","C1099",2018-10-24 00:00:00.000,3
"AX17010","ENX2082","A119","EMP1031","C1675",2019-05-16 00:00:00.000,3
"AX17018","ENX2064","A115","EMP1017","C1374",2018-09-19 00:00:00.000,3
"AX17019","ENX2095","A104","EMP1027","C1562",2019-10-24 00:00:00.000,3
"AX17032","ENX2057","A118","EMP1021","C1594",2018-07-01 00:00:00.000,3
"AX17050","ENX2066","A177","EMP1023","C1316",2018-10-20 00:00:00.000,3
"AX17102","ENX2005","A109","EMP1023","C1740",2016-09-09 00:00:00.000,3
"AX17124","ENX2067","A168","EMP1038","C1130",2018-10-30 00:00:00.000,3
"AX17154","ENX2013","A152","EMP1020","C1707",2016-12-16 00:00:00.000,3
"AX17155","ENX2009","A137","EMP1011","C1140",2016-10-31 00:00:00.000,3
"AX17160","ENX2089","A129","EMP1014","C1015",2019-08-05 00:00:00.000,3
"AX17163","ENX2042","A113","EMP1008","C1211",2017-12-25 00:00:00.000,3
"AX17169","ENX2080","A155","EMP1011","C1344",2019-04-13 00:00:00.000,3
"AX17253","ENX2070","A188","EMP1025","C1535",2018-12-14 00:00:00.000,3
"AX17260","ENX2053","A171","EMP1021","C1071",2018-05-14 00:00:00.000,3
"AX17271","ENX2013","A131","EMP1042","C1434",2016-12-22 00:00:00.000,3
"AX17274","ENX2070","A150","EMP1003","C1786",2018-12-13 00:00:00.000,3
"AX17326","ENX2078","A130","EMP1025","C1193",2019-03-22 00:00:00.000,3
"AX17383","ENX2084","A172","EMP1027","C1317",2019-06-10 00:00:00.000,3
"AX17388","ENX2019","A125","EMP1020","C1650",2017-03-06 00:00:00.000,3
"AX17424","ENX2085","A104","EMP1006","C1762",2019-06-21 00:00:00.000,3
"AX17448","ENX2034","A182","EMP1021","C1561",2017-09-16 00:00:00.000,3
"AX17459","ENX2014","A125","EMP1006","C1252",2017-01-05 00:00:00.000,3
"AX17462","ENX2040","A192","EMP1024","C1366",2017-11-22 00:00:00.000,3
"AX17465","ENX2028","A105","EMP1028","C1072",2017-06-24 00:00:00.000,3
"AX17466","ENX2100","A187","EMP1024","C1150",2019-12-21 00:00:00.000,3
"AX17470","ENX2063","A109","EMP1022","C1347",2018-09-07 00:00:00.000,3
"AX17477","ENX2049","A154","EMP1011","C1753",2018-03-14 00:00:00.000,3
"AX17523","ENX2063","A176","EMP1025","C1716",2018-09-13 00:00:00.000,3
"AX17569","ENX2028","A129","EMP1024","C1761",2017-06-25 00:00:00.000,3
"AX17584","ENX2051","A178","EMP1006","C1787",2018-04-09 00:00:00.000,3
"AX17588","ENX2092","A108","EMP1024","C1766",2019-09-20 00:00:00.000,3
"AX17623","ENX2005","A116","EMP1008","C1176",2016-09-08 00:00:00.000,3
"AX17647","ENX2070","A126","EMP1020","C1537",2018-12-15 00:00:00.000,3
"AX17661","ENX2055","A109","EMP1006","C1107",2018-05-30 00:00:00.000,3
"AX17668","ENX2095","A193","EMP1014","C1036",2019-10-16 00:00:00.000,3
"AX17669","ENX2043","A114","EMP1024","C1090",2018-01-05 00:00:00.000,3
"AX17671","ENX2073","A193","EMP1003","C1169",2019-01-15 00:00:00.000,3
"AX17673","ENX2100","A132","EMP1020","C1540",2019-12-20 00:00:00.000,3
"AX17675","ENX2051","A135","EMP1020","C1384",2018-04-18 00:00:00.000,3
"AX17676","ENX2020","A169","EMP1034","C1656",2017-03-13 00:00:00.000,3
"AX17690","ENX2061","A103","EMP1003","C1049",2018-08-22 00:00:00.000,3
"AX17691","ENX2081","A139","EMP1032","C1217",2019-04-24 00:00:00.000,3
"AX17708","ENX2039","A174","EMP1008","C1069",2017-11-14 00:00:00.000,3
"AX17720","ENX2052","A116","EMP1004","C1216",2018-04-23 00:00:00.000,3
"AX17780","ENX2026","A196","EMP1011","C1260",2017-06-02 00:00:00.000,3
"AX17805","ENX2016","A136","EMP1023","C1274",2017-01-21 00:00:00.000,3
"AX17833","ENX2088","A140","EMP1003","C1058",2019-07-26 00:00:00.000,3
"AX17855","ENX2027","A129","EMP1032","C1299",2017-06-16 00:00:00.000,3
"AX17858","ENX2020","A126","EMP1034","C1245",2017-03-17 00:00:00.000,3
"AX17861","ENX2017","A196","EMP1025","C1386",2017-02-03 00:00:00.000,3
"AX17873","ENX2036","A179","EMP1042","C1384",2017-10-11 00:00:00.000,3
"AX17878","ENX2036","A103","EMP1027","C1054",2017-10-06 00:00:00.000,3
"AX17899","ENX2030","A181","EMP1014","C1202",2017-07-26 00:00:00.000,3
"AX17918","ENX2044","A190","EMP1025","C1062",2018-01-15 00:00:00.000,3
"AX17933","ENX2014","A170","EMP1023","C1035",2016-12-27 00:00:00.000,3
"AX17936","ENX2034","A153","EMP1020","C1669",2017-09-16 00:00:00.000,3
"AX17941","ENX2025","A193","EMP1027","C1579",2017-05-21 00:00:00.000,3
"AX17952","ENX2075","A122","EMP1008","C1348",2019-02-17 00:00:00.000,3
"AX17978","ENX2079","A104","EMP1003","C1103",2019-04-05 00:00:00.000,3
"AX17987","ENX2093","A103","EMP1008","C1600",2019-09-22 00:00:00.000,3
"AX17988","ENX2055","A196","EMP1003","C1156",2018-06-04 00:00:00.000,3
"AX18006","ENX2028","A160","EMP1011","C1720",2017-07-01 00:00:00.000,3
"AX18017","ENX2061","A174","EMP1038","C1338",2018-08-16 00:00:00.000,3
"AX18018","ENX2022","A144","EMP1025","C1286",2017-04-15 00:00:00.000,3
"AX18032","ENX2023","A195","EMP1042","C1586",2017-04-18 00:00:00.000,3
"AX18080","ENX2046","A140","EMP1025","C1353",2018-02-07 00:00:00.000,3
"AX18093","ENX2069","A102","EMP1014","C1000",2018-12-01 00:00:00.000,3
"AX18102","ENX2018","A196","EMP1034","C1400",2017-02-24 00:00:00.000,3
"AX18108","ENX2054","A155","EMP1003","C1175",2018-05-25 00:00:00.000,3
"AX18124","ENX2033","A177","EMP1034","C1712",2017-09-02 00:00:00.000,3
"AX18138","ENX2058","A162","EMP1038","C1548",2018-07-06 00:00:00.000,3
"AX18144","ENX2002","A160","EMP1034","C1662",2016-07-30 00:00:00.000,3
"AX18145","ENX2009","A194","EMP1031","C1455",2016-10-25 00:00:00.000,3
"AX18155","ENX2072","A112","EMP1020","C1531",2019-01-01 00:00:00.000,3
"AX18163","ENX2004","A189","EMP1003","C1103",2016-08-23 00:00:00.000,3
"AX18206","ENX2013","A109","EMP1022","C1011",2016-12-20 00:00:00.000,3
"AX18211","ENX2080","A187","EMP1014","C1181",2019-04-18 00:00:00.000,3
"AX18250","ENX2031","A134","EMP1021","C1107",2017-07-31 00:00:00.000,3
"AX18255","ENX2002","A149","EMP1004","C1210",2016-07-31 00:00:00.000,3
"AX18271","ENX2002","A168","EMP1021","C1104",2016-07-27 00:00:00.000,3
"AX18276","ENX2041","A176","EMP1006","C1263",2017-12-06 00:00:00.000,3
"AX18283","ENX2013","A128","EMP1038","C1412",2016-12-13 00:00:00.000,3
"AX18286","ENX2028","A100","EMP1020","C1343",2017-06-24 00:00:00.000,3
"AX18304","ENX2043","A144","EMP1034","C1363",2017-12-27 00:00:00.000,3
"AX18305","ENX2050","A174","EMP1028","C1298",2018-04-01 00:00:00.000,3
"AX18318","ENX2022","A180","EMP1025","C1550",2017-04-14 00:00:00.000,3
"AX18325","ENX2032","A104","EMP1014","C1759",2017-08-18 00:00:00.000,3
"AX18344","ENX2045","A139","EMP1004","C1217",2018-01-26 00:00:00.000,3
"AX18365","ENX2063","A171","EMP1008","C1436",2018-09-08 00:00:00.000,3
"AX18380","ENX2072","A134","EMP1028","C1569",2019-01-08 00:00:00.000,3
"AX18386","ENX2076","A163","EMP1008","C1561",2019-02-25 00:00:00.000,3
"AX18394","ENX2022","A163","EMP1011","C1770",2017-04-05 00:00:00.000,3
"AX18403","ENX2045","A171","EMP1008","C1070",2018-01-30 00:00:00.000,3
"AX18428","ENX2062","A122","EMP1022","C1756",2018-09-02 00:00:00.000,3
"AX18432","ENX2040","A144","EMP1021","C1261",2017-11-30 00:00:00.000,3
"AX18438","ENX2080","A148","EMP1014","C1704",2019-04-14 00:00:00.000,3
"AX18454","ENX2095","A168","EMP1004","C1775",2019-10-20 00:00:00.000,3
"AX18464","ENX2095","A160","EMP1025","C1463",2019-10-22 00:00:00.000,3
"AX18482","ENX2070","A171","EMP1027","C1778",2018-12-11 00:00:00.000,3
"AX18496","ENX2067","A160","EMP1017","C1566",2018-11-01 00:00:00.000,3
"AX18498","ENX2052","A162","EMP1021","C1326",2018-04-27 00:00:00.000,3
"AX18511","ENX2098","A108","EMP1023","C1155",2019-12-03 00:00:00.000,3
"AX18540","ENX2033","A107","EMP1003","C1103",2017-08-28 00:00:00.000,3
"AX18543","ENX2011","A132","EMP1017","C1729",2016-11-26 00:00:00.000,3
"AX18555","ENX2021","A139","EMP1034","C1324",2017-03-25 00:00:00.000,3
"AX18559","ENX2061","A140","EMP1008","C1687",2018-08-20 00:00:00.000,3
"AX18561","ENX2084","A134","EMP1014","C1374",2019-05-31 00:00:00.000,3
"AX18571","ENX2011","A186","EMP1011","C1093",2016-11-27 00:00:00.000,3
"AX18572","ENX2022","A121","EMP1032","C1397",2017-04-14 00:00:00.000,3
"AX18576","ENX2022","A161","EMP1031","C1004",2017-04-06 00:00:00.000,3
"AX18582","ENX2050","A112","EMP1034","C1798",2018-04-04 00:00:00.000,3
"AX18595","ENX2001","A120","EMP1017","C1009",2016-07-18 00:00:00.000,3
"AX18605","ENX2017","A109","EMP1006","C1591",2017-02-03 00:00:00.000,3
"AX18663","ENX2054","A155","EMP1003","C1423",2018-05-23 00:00:00.000,3
"AX18671","ENX2003","A181","EMP1003","C1125",2016-08-08 00:00:00.000,3
"AX18672","ENX2058","A143","EMP1022","C1079",2018-07-11 00:00:00.000,3
"AX18676","ENX2056","A175","EMP1011","C1441",2018-06-21 00:00:00.000,3
