DateKey,AccountKey,ScenarioKey,DepartmentGroupKey,OrganizationKey,Amount,GL Entry Date
20170528,92,1,4,6,285,2017-05-28 00:00:00.000
20170528,96,1,4,6,6,2017-05-28 00:00:00.000
20170628,60,1,4,6,16411,2017-06-28 00:00:00.000
20170628,61,1,4,6,2020,2017-06-28 00:00:00.000
20170628,62,1,4,6,1516,2017-06-28 00:00:00.000
20170628,65,1,4,6,206,2017-06-28 00:00:00.000
20170628,66,1,4,6,187,2017-06-28 00:00:00.000
20170628,67,1,4,6,92,2017-06-28 00:00:00.000
20170628,68,1,4,6,69,2017-06-28 00:00:00.000
20170628,69,1,4,6,21,2017-06-28 00:00:00.000
20170628,71,1,4,6,29,2017-06-28 00:00:00.000
20170628,73,1,4,6,122,2017-06-28 00:00:00.000
20170628,74,1,4,6,105,2017-06-28 00:00:00.000
20170628,76,1,4,6,135,2017-06-28 00:00:00.000
20170628,77,1,4,6,242,2017-06-28 00:00:00.000
20170628,78,1,4,6,67,2017-06-28 00:00:00.000
20170628,80,1,4,6,259,2017-06-28 00:00:00.000
20170628,81,1,4,6,160,2017-06-28 00:00:00.000
20170628,82,1,4,6,16,2017-06-28 00:00:00.000
20170628,83,1,4,6,56,2017-06-28 00:00:00.000
20170628,84,1,4,6,48,2017-06-28 00:00:00.000
20170628,85,1,4,6,45,2017-06-28 00:00:00.000
20170628,87,1,4,6,229,2017-06-28 00:00:00.000
20170628,89,1,4,6,204,2017-06-28 00:00:00.000
20170628,90,1,4,6,313,2017-06-28 00:00:00.000
20170628,91,1,4,6,-250,2017-06-28 00:00:00.000
20170628,92,1,4,6,418,2017-06-28 00:00:00.000
20170628,96,1,4,6,11,2017-06-28 00:00:00.000
20170728,60,1,4,6,18897,2017-07-28 00:00:00.000
20170728,61,1,4,6,1939,2017-07-28 00:00:00.000
20170728,62,1,4,6,1163,2017-07-28 00:00:00.000
20170728,65,1,4,6,229,2017-07-28 00:00:00.000
20170728,66,1,4,6,208,2017-07-28 00:00:00.000
20170728,67,1,4,6,110,2017-07-28 00:00:00.000
20170728,68,1,4,6,81,2017-07-28 00:00:00.000
20170728,69,1,4,6,23,2017-07-28 00:00:00.000
20170728,71,1,4,6,33,2017-07-28 00:00:00.000
20170728,73,1,4,6,160,2017-07-28 00:00:00.000
20170728,74,1,4,6,132,2017-07-28 00:00:00.000
20170728,76,1,4,6,203,2017-07-28 00:00:00.000
20170728,77,1,4,6,366,2017-07-28 00:00:00.000
20170728,78,1,4,6,116,2017-07-28 00:00:00.000
20170728,80,1,4,6,471,2017-07-28 00:00:00.000
20170728,81,1,4,6,291,2017-07-28 00:00:00.000
20170728,82,1,4,6,30,2017-07-28 00:00:00.000
20170728,83,1,4,6,106,2017-07-28 00:00:00.000
20170728,84,1,4,6,95,2017-07-28 00:00:00.000
20170728,85,1,4,6,85,2017-07-28 00:00:00.000
20170728,87,1,4,6,382,2017-07-28 00:00:00.000
20170728,89,1,4,6,240,2017-07-28 00:00:00.000
20170728,90,1,4,6,369,2017-07-28 00:00:00.000
20170728,91,1,4,6,-295,2017-07-28 00:00:00.000
20170728,92,1,4,6,492,2017-07-28 00:00:00.000
20170728,96,1,4,6,11,2017-07-28 00:00:00.000
20170828,60,1,4,6,18241,2017-08-28 00:00:00.000
20170828,61,1,4,6,1497,2017-08-28 00:00:00.000
20170828,62,1,4,6,1872,2017-08-28 00:00:00.000
20170828,65,1,4,6,328,2017-08-28 00:00:00.000
20170828,66,1,4,6,298,2017-08-28 00:00:00.000
20170828,67,1,4,6,146,2017-08-28 00:00:00.000
20170828,68,1,4,6,112,2017-08-28 00:00:00.000
20170828,69,1,4,6,33,2017-08-28 00:00:00.000
20170828,71,1,4,6,50,2017-08-28 00:00:00.000
20170828,73,1,4,6,195,2017-08-28 00:00:00.000
20170828,74,1,4,6,180,2017-08-28 00:00:00.000
20170828,76,1,4,6,208,2017-08-28 00:00:00.000
20170828,77,1,4,6,375,2017-08-28 00:00:00.000
20170828,78,1,4,6,103,2017-08-28 00:00:00.000
20170828,80,1,4,6,408,2017-08-28 00:00:00.000
20170828,81,1,4,6,253,2017-08-28 00:00:00.000
20170828,82,1,4,6,25,2017-08-28 00:00:00.000
20170828,83,1,4,6,90,2017-08-28 00:00:00.000
20170828,84,1,4,6,78,2017-08-28 00:00:00.000
20170828,85,1,4,6,71,2017-08-28 00:00:00.000
20170828,87,1,4,6,347,2017-08-28 00:00:00.000
20170828,89,1,4,6,199,2017-08-28 00:00:00.000
20170828,90,1,4,6,306,2017-08-28 00:00:00.000
20170828,91,1,4,6,-245,2017-08-28 00:00:00.000
20170828,92,1,4,6,408,2017-08-28 00:00:00.000
20170828,96,1,4,6,10,2017-08-28 00:00:00.000
20150629,60,1,5,6,9984,2015-06-29 00:00:00.000
20150629,61,1,5,6,1098,2015-06-29 00:00:00.000
20150629,62,1,5,6,898,2015-06-29 00:00:00.000
20150629,65,1,5,6,198,2015-06-29 00:00:00.000
20150629,66,1,5,6,179,2015-06-29 00:00:00.000
20150629,67,1,5,6,88,2015-06-29 00:00:00.000
20150629,68,1,5,6,68,2015-06-29 00:00:00.000
20150629,69,1,5,6,20,2015-06-29 00:00:00.000
20150629,71,1,5,6,18,2015-06-29 00:00:00.000
20150629,73,1,5,6,122,2015-06-29 00:00:00.000
20150629,74,1,5,6,148,2015-06-29 00:00:00.000
20150629,76,1,5,6,135,2015-06-29 00:00:00.000
20150629,77,1,5,6,243,2015-06-29 00:00:00.000
20150629,78,1,5,6,71,2015-06-29 00:00:00.000
20150629,80,1,5,6,262,2015-06-29 00:00:00.000
20150629,81,1,5,6,162,2015-06-29 00:00:00.000
20150629,82,1,5,6,16,2015-06-29 00:00:00.000
20150629,83,1,5,6,55,2015-06-29 00:00:00.000
20150629,84,1,5,6,47,2015-06-29 00:00:00.000
20150629,85,1,5,6,44,2015-06-29 00:00:00.000
20150629,87,1,5,6,234,2015-06-29 00:00:00.000
20150629,89,1,5,6,71,2015-06-29 00:00:00.000
20150629,90,1,5,6,109,2015-06-29 00:00:00.000
20150629,91,1,5,6,-87,2015-06-29 00:00:00.000
20150629,92,1,5,6,145,2015-06-29 00:00:00.000
20150629,94,1,5,6,36,2015-06-29 00:00:00.000
20150629,96,1,5,6,4,2015-06-29 00:00:00.000
20150729,60,1,5,6,7878,2015-07-29 00:00:00.000
20150729,61,1,5,6,630,2015-07-29 00:00:00.000
20150729,62,1,5,6,630,2015-07-29 00:00:00.000
20150729,65,1,5,6,131,2015-07-29 00:00:00.000
20150729,66,1,5,6,118,2015-07-29 00:00:00.000
20150729,67,1,5,6,60,2015-07-29 00:00:00.000
20150729,68,1,5,6,45,2015-07-29 00:00:00.000
20150729,69,1,5,6,13,2015-07-29 00:00:00.000
20150729,71,1,5,6,14,2015-07-29 00:00:00.000
20150729,73,1,5,6,83,2015-07-29 00:00:00.000
20150729,74,1,5,6,131,2015-07-29 00:00:00.000
20150729,76,1,5,6,98,2015-07-29 00:00:00.000
20150729,77,1,5,6,177,2015-07-29 00:00:00.000
20150729,78,1,5,6,58,2015-07-29 00:00:00.000
20150729,80,1,5,6,202,2015-07-29 00:00:00.000
20150729,81,1,5,6,125,2015-07-29 00:00:00.000
20150729,82,1,5,6,12,2015-07-29 00:00:00.000
20150729,83,1,5,6,44,2015-07-29 00:00:00.000
20150729,84,1,5,6,38,2015-07-29 00:00:00.000
20150729,85,1,5,6,35,2015-07-29 00:00:00.000
20150729,87,1,5,6,176,2015-07-29 00:00:00.000
20150729,89,1,5,6,57,2015-07-29 00:00:00.000
20150729,90,1,5,6,88,2015-07-29 00:00:00.000
20150729,91,1,5,6,-70,2015-07-29 00:00:00.000
20150729,92,1,5,6,117,2015-07-29 00:00:00.000
20150729,94,1,5,6,28,2015-07-29 00:00:00.000
20150729,96,1,5,6,3,2015-07-29 00:00:00.000
20150901,60,1,5,6,10400,2015-09-01 00:00:00.000
20150901,61,1,5,6,1040,2015-09-01 00:00:00.000
20150901,62,1,5,6,728,2015-09-01 00:00:00.000
20150901,65,1,5,6,164,2015-09-01 00:00:00.000
20150901,66,1,5,6,149,2015-09-01 00:00:00.000
20150901,67,1,5,6,75,2015-09-01 00:00:00.000
20150901,68,1,5,6,57,2015-09-01 00:00:00.000
20150901,69,1,5,6,16,2015-09-01 00:00:00.000
20150901,71,1,5,6,23,2015-09-01 00:00:00.000
20150901,73,1,5,6,108,2015-09-01 00:00:00.000
20150901,74,1,5,6,128,2015-09-01 00:00:00.000
20150901,76,1,5,6,129,2015-09-01 00:00:00.000
20150901,77,1,5,6,231,2015-09-01 00:00:00.000
20150901,78,1,5,6,74,2015-09-01 00:00:00.000
20150901,80,1,5,6,270,2015-09-01 00:00:00.000
20150901,81,1,5,6,167,2015-09-01 00:00:00.000
20150901,82,1,5,6,17,2015-09-01 00:00:00.000
20150901,83,1,5,6,59,2015-09-01 00:00:00.000
20150901,84,1,5,6,51,2015-09-01 00:00:00.000
20150901,85,1,5,6,47,2015-09-01 00:00:00.000
20150901,87,1,5,6,234,2015-09-01 00:00:00.000
20150901,89,1,5,6,76,2015-09-01 00:00:00.000
20150901,90,1,5,6,117,2015-09-01 00:00:00.000
20150901,91,1,5,6,-94,2015-09-01 00:00:00.000
20150901,92,1,5,6,156,2015-09-01 00:00:00.000
20150901,94,1,5,6,38,2015-09-01 00:00:00.000
20150901,96,1,5,6,4,2015-09-01 00:00:00.000
20150930,60,1,5,6,10192,2015-09-30 00:00:00.000
20150930,61,1,5,6,917,2015-09-30 00:00:00.000
20150930,62,1,5,6,510,2015-09-30 00:00:00.000
20150930,65,1,5,6,112,2015-09-30 00:00:00.000
20150930,66,1,5,6,101,2015-09-30 00:00:00.000
20150930,67,1,5,6,55,2015-09-30 00:00:00.000
20150930,68,1,5,6,39,2015-09-30 00:00:00.000
20150930,69,1,5,6,11,2015-09-30 00:00:00.000
20150930,71,1,5,6,13,2015-09-30 00:00:00.000
20150930,73,1,5,6,85,2015-09-30 00:00:00.000
20150930,74,1,5,6,96,2015-09-30 00:00:00.000
20150930,76,1,5,6,118,2015-09-30 00:00:00.000
20150930,77,1,5,6,213,2015-09-30 00:00:00.000
20150930,78,1,5,6,72,2015-09-30 00:00:00.000
20150930,80,1,5,6,265,2015-09-30 00:00:00.000
20150930,81,1,5,6,164,2015-09-30 00:00:00.000
20150930,82,1,5,6,16,2015-09-30 00:00:00.000
20150930,83,1,5,6,57,2015-09-30 00:00:00.000
20150930,84,1,5,6,49,2015-09-30 00:00:00.000
20150930,85,1,5,6,46,2015-09-30 00:00:00.000
20150930,87,1,5,6,234,2015-09-30 00:00:00.000
20150930,89,1,5,6,73,2015-09-30 00:00:00.000
20150930,90,1,5,6,112,2015-09-30 00:00:00.000
20150930,91,1,5,6,-90,2015-09-30 00:00:00.000
20150930,92,1,5,6,150,2015-09-30 00:00:00.000
20150930,94,1,5,6,37,2015-09-30 00:00:00.000
20150930,96,1,5,6,4,2015-09-30 00:00:00.000
20151101,60,1,5,6,10400,2015-11-01 00:00:00.000
20151101,61,1,5,6,1040,2015-11-01 00:00:00.000
20151101,62,1,5,6,832,2015-11-01 00:00:00.000
20151101,65,1,5,6,174,2015-11-01 00:00:00.000
20151101,66,1,5,6,158,2015-11-01 00:00:00.000
20151101,67,1,5,6,81,2015-11-01 00:00:00.000
20151101,68,1,5,6,60,2015-11-01 00:00:00.000
20151101,69,1,5,6,17,2015-11-01 00:00:00.000
20151101,71,1,5,6,13,2015-11-01 00:00:00.000
20151101,73,1,5,6,111,2015-11-01 00:00:00.000
20151101,74,1,5,6,135,2015-11-01 00:00:00.000
20151101,76,1,5,6,131,2015-11-01 00:00:00.000
20151101,77,1,5,6,236,2015-11-01 00:00:00.000
20151101,78,1,5,6,80,2015-11-01 00:00:00.000
20151101,80,1,5,6,289,2015-11-01 00:00:00.000
20151101,81,1,5,6,179,2015-11-01 00:00:00.000
20151101,82,1,5,6,18,2015-11-01 00:00:00.000
20151101,83,1,5,6,64,2015-11-01 00:00:00.000
20151101,84,1,5,6,57,2015-11-01 00:00:00.000
20151101,85,1,5,6,51,2015-11-01 00:00:00.000
20151101,87,1,5,6,234,2015-11-01 00:00:00.000
20151101,89,1,5,6,86,2015-11-01 00:00:00.000
20151101,90,1,5,6,133,2015-11-01 00:00:00.000
20151101,91,1,5,6,-106,2015-11-01 00:00:00.000
20151101,92,1,5,6,177,2015-11-01 00:00:00.000
20151101,94,1,5,6,40,2015-11-01 00:00:00.000
20151101,96,1,5,6,4,2015-11-01 00:00:00.000
20151130,60,1,5,6,9568,2015-11-30 00:00:00.000
20151130,61,1,5,6,957,2015-11-30 00:00:00.000
20151130,62,1,5,6,574,2015-11-30 00:00:00.000
20151130,65,1,5,6,138,2015-11-30 00:00:00.000
20151130,66,1,5,6,125,2015-11-30 00:00:00.000
20151130,67,1,5,6,65,2015-11-30 00:00:00.000
20151130,68,1,5,6,49,2015-11-30 00:00:00.000
20151130,69,1,5,6,14,2015-11-30 00:00:00.000
20151130,71,1,5,6,21,2015-11-30 00:00:00.000
20151130,73,1,5,6,98,2015-11-30 00:00:00.000
20151130,74,1,5,6,111,2015-11-30 00:00:00.000
20151130,76,1,5,6,124,2015-11-30 00:00:00.000
20151130,77,1,5,6,222,2015-11-30 00:00:00.000
20151130,78,1,5,6,66,2015-11-30 00:00:00.000
20151130,80,1,5,6,246,2015-11-30 00:00:00.000
20151130,81,1,5,6,152,2015-11-30 00:00:00.000
20151130,82,1,5,6,14,2015-11-30 00:00:00.000
20151130,83,1,5,6,51,2015-11-30 00:00:00.000
20151130,84,1,5,6,42,2015-11-30 00:00:00.000
20151130,85,1,5,6,40,2015-11-30 00:00:00.000
20151130,87,1,5,6,234,2015-11-30 00:00:00.000
20151130,89,1,5,6,62,2015-11-30 00:00:00.000
20151130,90,1,5,6,96,2015-11-30 00:00:00.000
20151130,91,1,5,6,-77,2015-11-30 00:00:00.000
20151130,92,1,5,6,128,2015-11-30 00:00:00.000
20151130,94,1,5,6,34,2015-11-30 00:00:00.000
20151130,96,1,5,6,4,2015-11-30 00:00:00.000
20160101,60,1,5,6,8580,2016-01-01 00:00:00.000
20160101,61,1,5,6,858,2016-01-01 00:00:00.000
20160101,62,1,5,6,601,2016-01-01 00:00:00.000
20160101,65,1,5,6,125,2016-01-01 00:00:00.000
20160101,66,1,5,6,113,2016-01-01 00:00:00.000
20160101,67,1,5,6,59,2016-01-01 00:00:00.000
20160101,68,1,5,6,43,2016-01-01 00:00:00.000
20160101,69,1,5,6,13,2016-01-01 00:00:00.000
20160101,71,1,5,6,12,2016-01-01 00:00:00.000
20160101,73,1,5,6,81,2016-01-01 00:00:00.000
20160101,74,1,5,6,127,2016-01-01 00:00:00.000
20160101,76,1,5,6,98,2016-01-01 00:00:00.000
20160101,77,1,5,6,176,2016-01-01 00:00:00.000
20160101,78,1,5,6,51,2016-01-01 00:00:00.000
20160101,80,1,5,6,188,2016-01-01 00:00:00.000
20160101,81,1,5,6,116,2016-01-01 00:00:00.000
20160101,82,1,5,6,11,2016-01-01 00:00:00.000
20160101,83,1,5,6,39,2016-01-01 00:00:00.000
20160101,84,1,5,6,33,2016-01-01 00:00:00.000
20160101,85,1,5,6,31,2016-01-01 00:00:00.000
20160101,87,1,5,6,176,2016-01-01 00:00:00.000
20160101,89,1,5,6,49,2016-01-01 00:00:00.000
20160101,90,1,5,6,75,2016-01-01 00:00:00.000
20160101,91,1,5,6,-60,2016-01-01 00:00:00.000
20160101,94,1,5,6,26,2016-01-01 00:00:00.000
20160101,96,1,5,6,3,2016-01-01 00:00:00.000
20160201,60,1,5,6,11830,2016-02-01 00:00:00.000
20160201,61,1,5,6,1420,2016-02-01 00:00:00.000
20160201,62,1,5,6,1065,2016-02-01 00:00:00.000
20160201,65,1,5,6,241,2016-02-01 00:00:00.000
20160201,66,1,5,6,218,2016-02-01 00:00:00.000
20160201,67,1,5,6,111,2016-02-01 00:00:00.000
20160201,68,1,5,6,81,2016-02-01 00:00:00.000
20160201,69,1,5,6,24,2016-02-01 00:00:00.000
20160201,71,1,5,6,29,2016-02-01 00:00:00.000
20160201,73,1,5,6,148,2016-02-01 00:00:00.000
20160201,74,1,5,6,148,2016-02-01 00:00:00.000
20160201,76,1,5,6,169,2016-02-01 00:00:00.000
20160201,77,1,5,6,304,2016-02-01 00:00:00.000
20160201,78,1,5,6,90,2016-02-01 00:00:00.000
20160201,80,1,5,6,334,2016-02-01 00:00:00.000
20160201,81,1,5,6,207,2016-02-01 00:00:00.000
20160201,82,1,5,6,21,2016-02-01 00:00:00.000
20160201,83,1,5,6,72,2016-02-01 00:00:00.000
20160201,84,1,5,6,62,2016-02-01 00:00:00.000
20160201,85,1,5,6,58,2016-02-01 00:00:00.000
20160201,87,1,5,6,293,2016-02-01 00:00:00.000
20160201,89,1,5,6,94,2016-02-01 00:00:00.000
20160201,90,1,5,6,144,2016-02-01 00:00:00.000
20160201,91,1,5,6,-115,2016-02-01 00:00:00.000
20160201,92,1,5,6,192,2016-02-01 00:00:00.000
20160201,94,1,5,6,47,2016-02-01 00:00:00.000
20160201,96,1,5,6,5,2016-02-01 00:00:00.000
20160229,60,1,5,6,7644,2016-02-29 00:00:00.000
20160229,61,1,5,6,688,2016-02-29 00:00:00.000
20160229,62,1,5,6,382,2016-02-29 00:00:00.000
20160229,65,1,5,6,82,2016-02-29 00:00:00.000
20160229,66,1,5,6,74,2016-02-29 00:00:00.000
20160229,67,1,5,6,41,2016-02-29 00:00:00.000
20160229,68,1,5,6,29,2016-02-29 00:00:00.000
20160229,69,1,5,6,8,2016-02-29 00:00:00.000
20160229,71,1,5,6,10,2016-02-29 00:00:00.000
20160229,73,1,5,6,63,2016-02-29 00:00:00.000
20160229,74,1,5,6,92,2016-02-29 00:00:00.000
20160229,76,1,5,6,88,2016-02-29 00:00:00.000
20160229,77,1,5,6,159,2016-02-29 00:00:00.000
20160229,78,1,5,6,56,2016-02-29 00:00:00.000
20160229,80,1,5,6,198,2016-02-29 00:00:00.000
20160229,81,1,5,6,123,2016-02-29 00:00:00.000
20160229,82,1,5,6,12,2016-02-29 00:00:00.000
20160229,83,1,5,6,42,2016-02-29 00:00:00.000
20160229,84,1,5,6,36,2016-02-29 00:00:00.000
20160229,85,1,5,6,34,2016-02-29 00:00:00.000
20160229,87,1,5,6,176,2016-02-29 00:00:00.000
20160229,89,1,5,6,55,2016-02-29 00:00:00.000
20160229,90,1,5,6,84,2016-02-29 00:00:00.000
20160229,91,1,5,6,-67,2016-02-29 00:00:00.000
20160229,92,1,5,6,112,2016-02-29 00:00:00.000
20160229,94,1,5,6,27,2016-02-29 00:00:00.000
20160229,96,1,5,6,3,2016-02-29 00:00:00.000
20160329,60,1,5,6,11362,2016-03-29 00:00:00.000
20160329,61,1,5,6,1399,2016-03-29 00:00:00.000
20160329,62,1,5,6,582,2016-03-29 00:00:00.000
20160329,65,1,5,6,117,2016-03-29 00:00:00.000
20160329,66,1,5,6,106,2016-03-29 00:00:00.000
20160329,67,1,5,6,57,2016-03-29 00:00:00.000
20160329,68,1,5,6,42,2016-03-29 00:00:00.000
20160329,69,1,5,6,12,2016-03-29 00:00:00.000
20160329,71,1,5,6,17,2016-03-29 00:00:00.000
20160329,73,1,5,6,88,2016-03-29 00:00:00.000
20160329,74,1,5,6,99,2016-03-29 00:00:00.000
20160329,76,1,5,6,120,2016-03-29 00:00:00.000
20160329,77,1,5,6,215,2016-03-29 00:00:00.000
20160329,78,1,5,6,85,2016-03-29 00:00:00.000
20160329,80,1,5,6,300,2016-03-29 00:00:00.000
20160329,81,1,5,6,186,2016-03-29 00:00:00.000
20160329,82,1,5,6,20,2016-03-29 00:00:00.000
20160329,83,1,5,6,68,2016-03-29 00:00:00.000
20160329,84,1,5,6,62,2016-03-29 00:00:00.000
20160329,85,1,5,6,55,2016-03-29 00:00:00.000
20160329,87,1,5,6,234,2016-03-29 00:00:00.000
20160329,89,1,5,6,94,2016-03-29 00:00:00.000
20160329,90,1,5,6,144,2016-03-29 00:00:00.000
20160329,91,1,5,6,-115,2016-03-29 00:00:00.000
20160329,92,1,5,6,192,2016-03-29 00:00:00.000
20160329,94,1,5,6,42,2016-03-29 00:00:00.000
20160329,96,1,5,6,4,2016-03-29 00:00:00.000
20160429,60,1,5,6,9598,2016-04-29 00:00:00.000
20160429,61,1,5,6,788,2016-04-29 00:00:00.000
20160429,62,1,5,6,492,2016-04-29 00:00:00.000
20160429,65,1,5,6,82,2016-04-29 00:00:00.000
20160429,66,1,5,6,74,2016-04-29 00:00:00.000
20160429,67,1,5,6,41,2016-04-29 00:00:00.000
20160429,68,1,5,6,29,2016-04-29 00:00:00.000
20160429,69,1,5,6,8,2016-04-29 00:00:00.000
20160429,71,1,5,6,12,2016-04-29 00:00:00.000
20160429,73,1,5,6,63,2016-04-29 00:00:00.000
20160429,74,1,5,6,92,2016-04-29 00:00:00.000
20160429,76,1,5,6,88,2016-04-29 00:00:00.000
20160429,77,1,5,6,159,2016-04-29 00:00:00.000
20160429,78,1,5,6,59,2016-04-29 00:00:00.000
20160429,80,1,5,6,207,2016-04-29 00:00:00.000
20160429,81,1,5,6,127,2016-04-29 00:00:00.000
20160429,82,1,5,6,13,2016-04-29 00:00:00.000
20160429,83,1,5,6,45,2016-04-29 00:00:00.000
20160429,84,1,5,6,39,2016-04-29 00:00:00.000
20160429,85,1,5,6,36,2016-04-29 00:00:00.000
20160429,87,1,5,6,176,2016-04-29 00:00:00.000
20160429,89,1,5,6,59,2016-04-29 00:00:00.000
20160429,90,1,5,6,90,2016-04-29 00:00:00.000
20160429,91,1,5,6,-72,2016-04-29 00:00:00.000
20160429,92,1,5,6,121,2016-04-29 00:00:00.000
20160429,94,1,5,6,29,2016-04-29 00:00:00.000
20160429,96,1,5,6,3,2016-04-29 00:00:00.000
20160529,60,1,5,6,15997,2016-05-29 00:00:00.000
20160529,61,1,5,6,1970,2016-05-29 00:00:00.000
20160529,62,1,5,6,985,2016-05-29 00:00:00.000
20160529,65,1,5,6,182,2016-05-29 00:00:00.000
20160529,66,1,5,6,165,2016-05-29 00:00:00.000
20160529,67,1,5,6,85,2016-05-29 00:00:00.000
20160529,68,1,5,6,65,2016-05-29 00:00:00.000
20160529,69,1,5,6,18,2016-05-29 00:00:00.000
20160529,71,1,5,6,25,2016-05-29 00:00:00.000
20160529,73,1,5,6,127,2016-05-29 00:00:00.000
20160529,74,1,5,6,119,2016-05-29 00:00:00.000
20160529,76,1,5,6,156,2016-05-29 00:00:00.000
20160529,77,1,5,6,281,2016-05-29 00:00:00.000
20160529,78,1,5,6,94,2016-05-29 00:00:00.000
20160529,80,1,5,6,351,2016-05-29 00:00:00.000
20160529,81,1,5,6,217,2016-05-29 00:00:00.000
20160529,82,1,5,6,22,2016-05-29 00:00:00.000
20160529,83,1,5,6,77,2016-05-29 00:00:00.000
20160529,84,1,5,6,68,2016-05-29 00:00:00.000
20160529,85,1,5,6,62,2016-05-29 00:00:00.000
20160529,87,1,5,6,293,2016-05-29 00:00:00.000
20160529,89,1,5,6,103,2016-05-29 00:00:00.000
20160529,90,1,5,6,157,2016-05-29 00:00:00.000
20160529,91,1,5,6,-126,2016-05-29 00:00:00.000
20160529,92,1,5,6,210,2016-05-29 00:00:00.000
20160529,94,1,5,6,49,2016-05-29 00:00:00.000
20160529,96,1,5,6,5,2016-05-29 00:00:00.000
20160629,60,1,5,6,15070,2016-06-29 00:00:00.000
20160629,61,1,5,6,1392,2016-06-29 00:00:00.000
20160629,62,1,5,6,1082,2016-06-29 00:00:00.000
20160629,65,1,5,6,151,2016-06-29 00:00:00.000
20160629,66,1,5,6,137,2016-06-29 00:00:00.000
20160629,67,1,5,6,71,2016-06-29 00:00:00.000
20160629,68,1,5,6,53,2016-06-29 00:00:00.000
20160629,69,1,5,6,15,2016-06-29 00:00:00.000
20160629,71,1,5,6,22,2016-06-29 00:00:00.000
20160629,73,1,5,6,102,2016-06-29 00:00:00.000
20160629,74,1,5,6,141,2016-06-29 00:00:00.000
20160629,76,1,5,6,123,2016-06-29 00:00:00.000
20160629,77,1,5,6,222,2016-06-29 00:00:00.000
20160629,78,1,5,6,65,2016-06-29 00:00:00.000
20160629,80,1,5,6,246,2016-06-29 00:00:00.000
20160629,81,1,5,6,152,2016-06-29 00:00:00.000
20160629,82,1,5,6,15,2016-06-29 00:00:00.000
20160629,83,1,5,6,51,2016-06-29 00:00:00.000
20160629,84,1,5,6,43,2016-06-29 00:00:00.000
20160629,85,1,5,6,41,2016-06-29 00:00:00.000
20160629,87,1,5,6,227,2016-06-29 00:00:00.000
20160629,89,1,5,6,101,2016-06-29 00:00:00.000
20160629,90,1,5,6,154,2016-06-29 00:00:00.000
20160629,91,1,5,6,-123,2016-06-29 00:00:00.000
20160629,92,1,5,6,206,2016-06-29 00:00:00.000
20160629,96,1,5,6,6,2016-06-29 00:00:00.000
20160729,60,1,5,6,13689,2016-07-29 00:00:00.000
20160729,61,1,5,6,1685,2016-07-29 00:00:00.000
20160729,62,1,5,6,1404,2016-07-29 00:00:00.000
20160729,65,1,5,6,179,2016-07-29 00:00:00.000
20160729,66,1,5,6,162,2016-07-29 00:00:00.000
20160729,67,1,5,6,80,2016-07-29 00:00:00.000
20160729,68,1,5,6,61,2016-07-29 00:00:00.000
20160729,69,1,5,6,18,2016-07-29 00:00:00.000
20160729,71,1,5,6,27,2016-07-29 00:00:00.000
20160729,73,1,5,6,106,2016-07-29 00:00:00.000
20160729,74,1,5,6,183,2016-07-29 00:00:00.000
20160729,76,1,5,6,113,2016-07-29 00:00:00.000
20160729,77,1,5,6,204,2016-07-29 00:00:00.000
20160729,78,1,5,6,64,2016-07-29 00:00:00.000
20160729,80,1,5,6,242,2016-07-29 00:00:00.000
20160729,81,1,5,6,150,2016-07-29 00:00:00.000
20160729,82,1,5,6,15,2016-07-29 00:00:00.000
20160729,83,1,5,6,55,2016-07-29 00:00:00.000
20160729,84,1,5,6,50,2016-07-29 00:00:00.000
20160729,85,1,5,6,43,2016-07-29 00:00:00.000
20160729,87,1,5,6,189,2016-07-29 00:00:00.000
20160729,89,1,5,6,116,2016-07-29 00:00:00.000
20160729,90,1,5,6,178,2016-07-29 00:00:00.000
20160729,91,1,5,6,-142,2016-07-29 00:00:00.000
20160729,92,1,5,6,238,2016-07-29 00:00:00.000
20160729,96,1,5,6,5,2016-07-29 00:00:00.000
20160828,60,1,5,6,15371,2016-08-28 00:00:00.000
20160828,61,1,5,6,1893,2016-08-28 00:00:00.000
20160828,62,1,5,6,1577,2016-08-28 00:00:00.000
20160828,65,1,5,6,214,2016-08-28 00:00:00.000
20160828,66,1,5,6,195,2016-08-28 00:00:00.000
20160828,67,1,5,6,96,2016-08-28 00:00:00.000
20160828,68,1,5,6,73,2016-08-28 00:00:00.000
20160828,69,1,5,6,21,2016-08-28 00:00:00.000
20160828,71,1,5,6,33,2016-08-28 00:00:00.000
20160828,73,1,5,6,127,2016-08-28 00:00:00.000
20160828,74,1,5,6,186,2016-08-28 00:00:00.000
20160828,76,1,5,6,136,2016-08-28 00:00:00.000
20160828,77,1,5,6,245,2016-08-28 00:00:00.000
20160828,78,1,5,6,69,2016-08-28 00:00:00.000
20160828,80,1,5,6,259,2016-08-28 00:00:00.000
20160828,81,1,5,6,160,2016-08-28 00:00:00.000
20160828,82,1,5,6,16,2016-08-28 00:00:00.000
20160828,83,1,5,6,57,2016-08-28 00:00:00.000
20160828,84,1,5,6,49,2016-08-28 00:00:00.000
20160828,85,1,5,6,46,2016-08-28 00:00:00.000
20160828,87,1,5,6,227,2016-08-28 00:00:00.000
20160828,89,1,5,6,113,2016-08-28 00:00:00.000
20160828,90,1,5,6,174,2016-08-28 00:00:00.000
20160828,91,1,5,6,-139,2016-08-28 00:00:00.000
