_nadb_projecttype_risk_value,modifiedon,nadb_factortype,nadb_customertype_risk,statecode,_owningbusinessunit_value,importsequencenumber,createdon,nadb_riskratingindicatorid,timezoneruleversionnumber,versionnumber,nadb_numberid,statuscode,_nadb_indicatormethodology_value,nadb_domain,_ownerid_value,_createdby_value,_modifiedby_value,_owninguser_value,utcconversiontimezonecode,_owningteam_value,overriddencreatedon,_createdonbehalfby_value,nadb_indicatorname,_modifiedonbehalfby_value
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"8b9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005599,"Robustness of FM Sub-Contract Package Terms",1,"0ec0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","8.5",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"8d9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005600,"Robustness of Lifecycle Contract Arrangements",1,"0ec0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","8.6",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"8f9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005601,"Adequacy of Lifecycle Plan",1,"0ec0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","8.7",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"919a30ab-c154-ea11-a813-000d3a4ed0f6",,12005602,"Performance and Quality of Sub-Contractor",1,"0ec0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","8.8",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"939a30ab-c154-ea11-a813-000d3a4ed0f6",,12005603,"Minimum Annual Debt Service Coverage Ratio (DSCR)",1,"0ec0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","8.9",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"959a30ab-c154-ea11-a813-000d3a4ed0f6",,12005604,"Construction Complexity",1,"10c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","7.1",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"979a30ab-c154-ea11-a813-000d3a4ed0f6",,12005605,"Third-party review (IE) of construction schedule, cost estimates, technology, and delivery of construction status and progress reports",1,"10c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","7.10",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"999a30ab-c154-ea11-a813-000d3a4ed0f6",,12005606,"Technological Complexity",1,"10c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","7.2",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"9b9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005607,"Technology selected comes from a Tier 1 manufacturer",1,"10c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","7.3",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"9d9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005608,"Project Physical Completion %",1,"10c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","7.4",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"9f9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005609,"Ratio of NADB loan to total project costs",1,"10c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","7.5",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"a19a30ab-c154-ea11-a813-000d3a4ed0f6",,12005610,"Project Delay",1,"10c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","7.6",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"a39a30ab-c154-ea11-a813-000d3a4ed0f6",,12005611,"Fully wrapped experienced EPC Contractor",1,"10c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","7.7",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"a59a30ab-c154-ea11-a813-000d3a4ed0f6",,12005612,"Counterparty strenght of contingency and completion guarantees",1,"10c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","7.8",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"a79a30ab-c154-ea11-a813-000d3a4ed0f6",,12005613,"Change in project scope during construction process",1,"10c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","7.9",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"a99a30ab-c154-ea11-a813-000d3a4ed0f6",,12005614,"Borrower's Rol in Group",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.1",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"ab9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005615,"Competitive Position",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.10",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"ad9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005616,"Business Model",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.11",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"af9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005617,"Organizational Structure",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.12",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"b19a30ab-c154-ea11-a813-000d3a4ed0f6",,12005618," Business and Economic Environment",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.13",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"b39a30ab-c154-ea11-a813-000d3a4ed0f6",,12005619,"Regulatory Environment",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.14",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"b59a30ab-c154-ea11-a813-000d3a4ed0f6",,12005620," Actual Production / Expected Production based on an Availability factor of 92% (8,059 hours per year)",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.15",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"b79a30ab-c154-ea11-a813-000d3a4ed0f6",,12005621,"Real DSCR = Net Revenue / DS",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.16",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"b99a30ab-c154-ea11-a813-000d3a4ed0f6",,12005622,"Contractual DSCR= [ Net Revenue –  (COGS + OPEX) ] / Debt Service",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.17",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"bb9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005623," (COGS + OPEX) / Net Revenue",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.18",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"bd9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005624,"Guaranty Type",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.19",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"bf9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005625,"Implications of Default",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.2",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"c19a30ab-c154-ea11-a813-000d3a4ed0f6",,12005626,"Debt Service Reserve Fund",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.20",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"c39a30ab-c154-ea11-a813-000d3a4ed0f6",,12005627,"Additional Reserves in Place",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.21",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"c59a30ab-c154-ea11-a813-000d3a4ed0f6",,12005628,"Residual Value (Gap of Present Value of Expected Cashflow to Outstanding Balance of Loan)",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.22",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"c79a30ab-c154-ea11-a813-000d3a4ed0f6",,12005629,"Full Compliance with Contractual Conditions and Covenants",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.23",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"c99a30ab-c154-ea11-a813-000d3a4ed0f6",,12005630,"Historical payment experience with NADB within the last 24 months",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.24",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"cb9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005631,"Level of Integration",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.3",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"cd9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005633,"History of Support",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.4",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"cf9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005634,"Performance and Prospects",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.5",""
"",2020-02-21 15:49:22.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:22.000,"d19a30ab-c154-ea11-a813-000d3a4ed0f6",,12005635,"Quality of Management",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.6",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"d39a30ab-c154-ea11-a813-000d3a4ed0f6",,12005636,"Corporate Governance",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.7",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"d59a30ab-c154-ea11-a813-000d3a4ed0f6",,12005637,"Strategic Objectives",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.8",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"d79a30ab-c154-ea11-a813-000d3a4ed0f6",,12005638,"Execution",1,"12c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","9.9",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"d99a30ab-c154-ea11-a813-000d3a4ed0f6",,12005639,"Borrower's Rol in Group",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.1",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"db9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005640," Business Model",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.10",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"dd9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005641,"Organizational Structure",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.11",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"df9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005642,"Quality of Management",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.12",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"e19a30ab-c154-ea11-a813-000d3a4ed0f6",,12005643,"Corporate Governance",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.13",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"e39a30ab-c154-ea11-a813-000d3a4ed0f6",,12005644,"Strategic Objectives",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.14",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"e59a30ab-c154-ea11-a813-000d3a4ed0f6",,12005645,"Execution",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.15",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"e79a30ab-c154-ea11-a813-000d3a4ed0f6",,12005646,"Risk Controls",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.16",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"e99a30ab-c154-ea11-a813-000d3a4ed0f6",,12005647,"Growth",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.17",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"eb9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005648,"Indirect and Direct Market Risks",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.18",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"ed9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005649,"Operational Risks",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.19",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"ef9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005650,"Implications of Default",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.2",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"f19a30ab-c154-ea11-a813-000d3a4ed0f6",,12005651,"Financial Margin = Ajusted Financial Margin to Total Asset (12 Mo Average)",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.20",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"f39a30ab-c154-ea11-a813-000d3a4ed0f6",,12005652,"ROE = NI / Average Equity",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.21",""
