_modifiedby_value,createdon,versionnumber,_modifiedonbehalfby_value,utcconversiontimezonecode,nadb_statuscode,nadb_statuspoints,nadb_indicatorname_status,_createdonbehalfby_value,nadb_name2,importsequencenumber,_owningbusinessunit_value,nadb_statuspoints2,_nadb_riskindicator_value,statuscode,overriddencreatedon,modifiedon,_owningteam_value,_createdby_value,_owninguser_value,timezoneruleversionnumber,nadb_statusname,statecode,nadb_variablerange,nadb_creditriskstatusid,_ownerid_value,_nadb_statusmethodology_value
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:59.000,12033399,"",,"Participaciones Federales (Municipality)",,"Source of payment (primary source)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",20,"4f9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:05.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.11.1",0,"","22819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:59.000,12033394,"",,"Own Revenues",,"Source of payment (primary source)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",15,"4f9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:05.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.11.2",0,"","24819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:59.000,12033400,"",,"Other Revenues",,"Source of payment (primary source)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",10,"4f9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:05.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.11.3",0,"","26819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:59.000,12033402,"",,"Trust Agreement",,"Financial structure of payment (Primary source)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",25,"519a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:05.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.12.1",0,"","28819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:59.000,12033407,"",,"Mandate Agreement",,"Financial structure of payment (Primary source)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",20,"519a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:05.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.12.2",0,"","2a819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:59.000,12033408,"",,"Concentration Account",,"Financial structure of payment (Primary source)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",15,"519a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:05.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.12.3",0,"","2c819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:59.000,12033413,"",,"Part. Fed (State) + Joint Obligor rated at least at BBB-",,"Additional enhancements","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",25,"539a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:05.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.13.1",0,"","30819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:59.000,12033427,"",,"Participaciones Federales (State)",,"Additional enhancements","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",20,"539a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.13.2",0,"","32819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:59.000,12033419,"",,"Joint Obligor (State) rated at least at BBB-",,"Additional enhancements","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",15,"539a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.13.3",0,"","34819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:59.000,12033424,"",,"Yes",,"Financial structure includes a debt service reserve fund","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"559a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.14.1",0,"","38819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:59.000,12033433,"",,"Yes",,"Debt Service Coverage Ratio is above minimum required ratio from loan agreement","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"579a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.15.1",0,"","3c819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:59.000,12033440,"",,"Above BBB-",,"Municipality is currently rated by any credit rating agencies within the last 12 months","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"599a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.16.1",0,"","40819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:59.000,12033445,"",,"Below BBB-",,"Municipality is currently rated by any credit rating agencies within the last 12 months","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",2,"599a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.16.2",0,"","42819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:59.000,12033448,"",,"Positive",,"Sector Outlook","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"5b9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.17.1",0,"","46819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:59.000,12033457,"",,"Negative",,"Sector Outlook","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-5,"5b9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.17.3",0,"","4a819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033456,"",,"<= 5.0%",,"Total Debt & Obligations Service / Available Revenues","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",20,"5d9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.2.1",0,"","4c819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033460,"",,"<5.0% y 10%= <",,"Total Debt & Obligations Service / Available Revenues","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"5d9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.2.2",0,"","4e819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033462,"",,">10%",,"Total Debt & Obligations Service / Available Revenues","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-20,"5d9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.2.3",0,"","50819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033463,"",,"<=15.0%",,"All Short -term Debt & Obligations / Total Revenues","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",10,"5f9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.3.1",0,"","52819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033469,"",,"<15.0% y 25.0%= <",,"All Short -term Debt & Obligations / Total Revenues","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"5f9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.3.2",0,"","54819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033466,"",,">25%",,"All Short -term Debt & Obligations / Total Revenues","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-10,"5f9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.3.3",0,"","56819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033468,"",,"Above Average (56.91%)",,"Phisycal Efficiency (invoiced volume/ produced volume)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"619a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.4.1",0,"","58819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033473,"",,"Above Average (72.1%)",,"Commercial Efficiency (collected volume / billed volume)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"639a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.5.1",0,"","5c819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033478,"",,"Above Average (43.65%)",,"Global Efficiency (phisycal efficiency * commercial efficiency)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"659a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.6.1",0,"","60819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033480,"",,"<90 days",,"Receivables turnover (days)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",10,"679a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.7.1",0,"","64819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033483,"",,"90 to 120 days",,"Receivables turnover (days)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"679a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.7.2",0,"","66819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033486,"",,"> 250",,"Receivables turnover (days)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-10,"679a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.7.4",0,"","6a819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033624,"",,">0.50x",,"Cash & Liquid investments / Current Liabilities (times, x)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"699a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.8.1",0,"","6c819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033517,"",,"0.50x to 0.30x",,"Cash & Liquid investments / Current Liabilities (times, x)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",2,"699a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.8.2",0,"","6e819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033518,"",,"<0.15x",,"Cash & Liquid investments / Current Liabilities (times, x)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-10,"699a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.8.4",0,"","72819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033646,"",,"Current up to 3 days past due",,"Historical payment experience with NADB within the last 24 months","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",20,"6b9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.9.1",0,"","74819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033511,"",,"Between 4 and 29 days past due",,"Historical payment experience with NADB within the last 24 months","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-25,"6b9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.9.2",0,"","76819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033634,"",,"Between 30 and 90 days past due",,"Historical payment experience with NADB within the last 24 months","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-30,"6b9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.9.3",0,"","78819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033629,"",,"More than 90 days past due",,"Historical payment experience with NADB within the last 24 months","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-50,"6b9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"3.9.4",0,"","7a819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033635,"",,">1.20",,"Senior Lien Debt Service Coverage (x)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",10,"1d9b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.1.1",0,"","7c819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033652,"",,"1.20 to 1.0",,"Senior Lien Debt Service Coverage (x)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"1d9b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.1.2",0,"","7e819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033647,"",,"<1",,"Senior Lien Debt Service Coverage (x)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-10,"1d9b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.1.3",0,"","80819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033657,"",,"Complies",,"Full compliance with main contractual conditions and covenants","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",10,"1f9b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:06.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.10.1",0,"","82819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033665,"",,"At least 1.25",,"Average Net Revenues to Average Debt Service [3Y] (x)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",10,"219b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.2.1",0,"","86819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033668,"",,"1.25 to 1.20",,"Average Net Revenues to Average Debt Service [3Y] (x)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"219b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.2.2",0,"","88819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:01.000,12033677,"",,">250 days",,"Days Cash on Hand","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",10,"239b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.3.1",0,"","8c819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:01.000,12033678,"",,"250 to 180 days",,"Days Cash on Hand","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"239b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.3.2",0,"","8e819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:01.000,12033687,"",,"<90 days",,"Days Cash on Hand","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-5,"239b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.3.4",0,"","92819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:01.000,12033685,"",,"<2.0",,"Debt to Operating Revenues (x)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",10,"259b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.4.1",0,"","94819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:01.000,12033702,"",,"2.0 to 4.0",,"Debt to Operating Revenues (x)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"259b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.4.2",0,"","96819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:01.000,12033705,"",,">8.0",,"Debt to Operating Revenues (x)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-5,"259b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.4.4",0,"","9a819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:01.000,12033720,"",,"< 30 days",,"Receivables turnover (days)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",10,"279b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.5.1",0,"","9c819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:01.000,12033709,"",,"30 to 90 days",,"Receivables turnover (days)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"279b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.5.2",0,"","9e819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:01.000,12033716,"",,"> 90 %",,"Free Cash to Depreciation (%)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",10,"299b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.6.1",0,"","a2819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:01.000,12033727,"",,"50 to 90%",,"Free Cash to Depreciation (%)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"299b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.6.2",0,"","a4819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
