ProductKey,OrderDateKey,DueDateKey,ShipDateKey,ResellerKey,EmployeeKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
414,20121028,20121109,20121104,78,282,1,100,4,"SO50226",23,1,1,149.031,149.031,0,0,110.2829,110.2829,149.031,11.9225,3.7258,"75E5-4EFD-A7","PO12499165634",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
263,20121028,20121109,20121104,78,282,1,100,4,"SO50226",25,1,1,202.332,202.332,0,0,187.1571,187.1571,202.332,16.1866,5.0583,"75E5-4EFD-A7","PO12499165634",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
254,20121028,20121109,20121104,78,282,1,100,4,"SO50226",27,1,1,183.9382,183.9382,0,0,170.1428,170.1428,183.9382,14.7151,4.5985,"75E5-4EFD-A7","PO12499165634",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
383,20121028,20121109,20121104,78,282,1,100,4,"SO50226",31,1,1,600.2625,600.2625,0,0,605.6492,605.6492,600.2625,48.021,15.0066,"75E5-4EFD-A7","PO12499165634",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
439,20121028,20121109,20121104,78,282,1,100,4,"SO50226",33,1,1,780.8182,780.8182,0,0,722.2568,722.2568,780.8182,62.4655,19.5205,"75E5-4EFD-A7","PO12499165634",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
273,20121028,20121109,20121104,78,282,1,100,4,"SO50226",34,1,1,202.332,202.332,0,0,187.1571,187.1571,202.332,16.1866,5.0583,"75E5-4EFD-A7","PO12499165634",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
407,20121028,20121109,20121104,78,282,1,100,4,"SO50226",36,1,1,65.6018,65.6018,0,0,48.5453,48.5453,65.6018,5.2481,1.64,"75E5-4EFD-A7","PO12499165634",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
325,20121028,20121109,20121104,78,282,1,100,4,"SO50226",42,1,1,469.794,469.794,0,0,486.7066,486.7066,469.794,37.5835,11.7449,"75E5-4EFD-A7","PO12499165634",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
407,20121028,20121109,20121104,529,282,1,100,4,"SO50249",3,1,1,65.6018,65.6018,0,0,48.5453,48.5453,65.6018,5.2481,1.64,"72CA-4901-8D","PO2320117235",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
370,20121028,20121109,20121104,529,282,1,100,4,"SO50249",4,1,1,1466.01,1466.01,0,0,1518.7864,1518.7864,1466.01,117.2808,36.6503,"72CA-4901-8D","PO2320117235",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
375,20121028,20121109,20121104,529,282,1,100,4,"SO50249",5,1,1,1308.9375,1308.9375,0,0,1320.6838,1320.6838,1308.9375,104.715,32.7234,"72CA-4901-8D","PO2320117235",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
239,20121028,20121109,20121104,529,282,1,100,4,"SO50249",7,1,1,780.8182,780.8182,0,0,722.2568,722.2568,780.8182,62.4655,19.5205,"72CA-4901-8D","PO2320117235",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
271,20121028,20121109,20121104,529,282,1,100,4,"SO50249",10,1,1,202.332,202.332,0,0,187.1571,187.1571,202.332,16.1866,5.0583,"72CA-4901-8D","PO2320117235",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
377,20121028,20121109,20121104,529,282,1,100,4,"SO50249",11,1,1,1308.9375,1308.9375,0,0,1320.6838,1320.6838,1308.9375,104.715,32.7234,"72CA-4901-8D","PO2320117235",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
280,20121028,20121109,20121104,529,282,1,100,4,"SO50249",12,1,1,183.9382,183.9382,0,0,170.1428,170.1428,183.9382,14.7151,4.5985,"72CA-4901-8D","PO2320117235",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
358,20121028,20121109,20121104,583,282,1,100,4,"SO50269",5,1,1,1229.4589,1229.4589,0,0,1105.81,1105.81,1229.4589,98.3567,30.7365,"78AA-40D5-B3","PO18647136011",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
327,20121028,20121109,20121104,97,282,1,100,4,"SO50272",3,1,1,469.794,469.794,0,0,486.7066,486.7066,469.794,37.5835,11.7449,"E0A6-4CFA-90","PO11745174916",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
341,20121028,20121109,20121104,97,282,1,100,4,"SO50272",5,1,1,469.794,469.794,0,0,486.7066,486.7066,469.794,37.5835,11.7449,"E0A6-4CFA-90","PO11745174916",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
271,20121028,20121109,20121104,97,282,1,100,4,"SO50272",6,1,1,202.332,202.332,0,0,187.1571,187.1571,202.332,16.1866,5.0583,"E0A6-4CFA-90","PO11745174916",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
329,20121028,20121109,20121104,97,282,1,100,4,"SO50272",7,1,1,469.794,469.794,0,0,486.7066,486.7066,469.794,37.5835,11.7449,"E0A6-4CFA-90","PO11745174916",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
216,20121028,20121109,20121104,97,282,1,100,4,"SO50272",8,1,1,20.1865,20.1865,0,0,13.8782,13.8782,20.1865,1.6149,0.5047,"E0A6-4CFA-90","PO11745174916",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
337,20121028,20121109,20121104,97,282,1,100,4,"SO50272",10,1,1,469.794,469.794,0,0,486.7066,486.7066,469.794,37.5835,11.7449,"E0A6-4CFA-90","PO11745174916",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
286,20121028,20121109,20121104,97,282,1,100,4,"SO50272",13,1,1,183.9382,183.9382,0,0,170.1428,170.1428,183.9382,14.7151,4.5985,"E0A6-4CFA-90","PO11745174916",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
389,20121028,20121109,20121104,97,282,1,100,4,"SO50272",20,1,1,600.2625,600.2625,0,0,605.6492,605.6492,600.2625,48.021,15.0066,"E0A6-4CFA-90","PO11745174916",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
433,20121028,20121109,20121104,97,282,1,100,4,"SO50272",33,1,1,324.4527,324.4527,0,0,300.1188,300.1188,324.4527,25.9562,8.1113,"E0A6-4CFA-90","PO11745174916",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
453,20121028,20121109,20121104,97,282,1,100,4,"SO50272",40,1,1,35.994,35.994,0,0,24.7459,24.7459,35.994,2.8795,0.8999,"E0A6-4CFA-90","PO11745174916",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
323,20121028,20121109,20121104,313,282,1,100,4,"SO50296",4,1,1,469.794,469.794,0,0,486.7066,486.7066,469.794,37.5835,11.7449,"F3B0-4811-BE","PO4553114154",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
428,20121028,20121109,20121104,385,282,1,100,4,"SO50301",5,1,1,209.256,209.256,0,0,185.8193,185.8193,209.256,16.7405,5.2314,"94B2-4C2F-8C","PO5684190027",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
409,20121028,20121109,20121104,385,282,1,100,4,"SO50301",7,1,1,209.256,209.256,0,0,185.8193,185.8193,209.256,16.7405,5.2314,"94B2-4C2F-8C","PO5684190027",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
401,20121028,20121109,20121104,385,282,1,100,4,"SO50301",13,1,1,65.6018,65.6018,0,0,48.5453,48.5453,65.6018,5.2481,1.64,"94B2-4C2F-8C","PO5684190027",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
435,20121128,20121210,20121205,24,282,1,100,4,"SO50663",9,1,1,324.4527,324.4527,0,0,300.1188,300.1188,324.4527,25.9562,8.1113,"286E-4915-89","PO19343130555",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
242,20121128,20121210,20121205,24,282,1,100,4,"SO50663",27,1,1,780.8182,780.8182,0,0,722.2568,722.2568,780.8182,62.4655,19.5205,"286E-4915-89","PO19343130555",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
370,20121128,20121210,20121205,24,282,1,100,4,"SO50663",40,1,1,1466.01,1466.01,0,0,1518.7864,1518.7864,1466.01,117.2808,36.6503,"286E-4915-89","PO19343130555",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
439,20121128,20121210,20121205,24,282,1,100,4,"SO50663",53,1,1,780.8182,780.8182,0,0,722.2568,722.2568,780.8182,62.4655,19.5205,"286E-4915-89","PO19343130555",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
354,20121128,20121210,20121205,133,282,1,100,4,"SO50688",21,1,1,1242.8518,1242.8518,0,0,1117.8559,1117.8559,1242.8518,99.4281,31.0713,"C55C-41B0-92","PO10701178438",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
428,20121128,20121210,20121205,133,282,1,100,4,"SO50688",26,1,1,209.256,209.256,0,0,185.8193,185.8193,209.256,16.7405,5.2314,"C55C-41B0-92","PO10701178438",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
308,20121128,20121210,20121205,187,282,1,100,4,"SO50702",7,1,1,744.2727,744.2727,0,0,660.9142,660.9142,744.2727,59.5418,18.6068,"6D0A-413E-BE","PO2697119650",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
297,20121128,20121210,20121205,187,282,1,100,4,"SO50702",8,1,1,736.1455,736.1455,0,0,653.6971,653.6971,736.1455,58.8916,18.4036,"6D0A-413E-BE","PO2697119650",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
364,20121128,20121210,20121205,187,282,1,100,4,"SO50702",10,1,1,647.994,647.994,0,0,598.4354,598.4354,647.994,51.8395,16.1999,"6D0A-413E-BE","PO2697119650",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
409,20121128,20121210,20121205,187,282,1,100,4,"SO50702",11,1,1,209.256,209.256,0,0,185.8193,185.8193,209.256,16.7405,5.2314,"6D0A-413E-BE","PO2697119650",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
354,20121128,20121210,20121205,187,282,1,100,4,"SO50702",16,1,1,1242.8518,1242.8518,0,0,1117.8559,1117.8559,1242.8518,99.4281,31.0713,"6D0A-413E-BE","PO2697119650",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
343,20121128,20121210,20121205,649,282,1,100,4,"SO50707",3,1,1,469.794,469.794,0,0,486.7066,486.7066,469.794,37.5835,11.7449,"C071-42D6-B3","PO16124195115",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
329,20121128,20121210,20121205,649,282,1,100,4,"SO50707",4,1,1,469.794,469.794,0,0,486.7066,486.7066,469.794,37.5835,11.7449,"C071-42D6-B3","PO16124195115",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
433,20121128,20121210,20121205,649,282,1,100,4,"SO50707",5,1,1,324.4527,324.4527,0,0,300.1188,300.1188,324.4527,25.9562,8.1113,"C071-42D6-B3","PO16124195115",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
333,20121128,20121210,20121205,649,282,1,100,4,"SO50707",6,1,1,469.794,469.794,0,0,486.7066,486.7066,469.794,37.5835,11.7449,"C071-42D6-B3","PO16124195115",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
305,20121128,20121210,20121205,457,282,1,100,4,"SO50724",3,1,1,736.1455,736.1455,0,0,653.6971,653.6971,736.1455,58.8916,18.4036,"E9DD-40CA-B2","PO9686154363",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
420,20121128,20121210,20121205,457,282,1,100,4,"SO50724",10,1,1,141.615,141.615,0,0,104.7951,104.7951,141.615,11.3292,3.5404,"E9DD-40CA-B2","PO9686154363",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
343,20121128,20121210,20121205,674,282,1,100,4,"SO50737",3,1,1,469.794,469.794,0,0,486.7066,486.7066,469.794,37.5835,11.7449,"1B3A-4961-B0","PO4002125356",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
297,20121128,20121210,20121205,25,282,1,100,4,"SO50744",3,1,1,736.1455,736.1455,0,0,653.6971,653.6971,736.1455,58.8916,18.4036,"2D17-4C84-9B","PO4582137475",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
456,20121128,20121210,20121205,25,282,1,100,4,"SO50744",5,1,1,44.994,44.994,0,0,30.9334,30.9334,44.994,3.5995,1.1249,"2D17-4C84-9B","PO4582137475",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
230,20121128,20121210,20121205,61,282,1,100,4,"SO50745",3,1,1,28.8404,28.8404,0,0,29.0807,29.0807,28.8404,2.3072,0.721,"02DB-4CC5-85","PO5539140407",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
410,20121128,20121210,20121205,61,282,1,100,4,"SO50745",7,1,1,36.447,36.447,0,0,26.9708,26.9708,36.447,2.9158,0.9112,"02DB-4CC5-85","PO5539140407",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
427,20121128,20121210,20121205,61,282,1,100,4,"SO50745",11,1,1,209.256,209.256,0,0,185.8193,185.8193,209.256,16.7405,5.2314,"02DB-4CC5-85","PO5539140407",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
411,20121128,20121210,20121205,61,282,1,100,4,"SO50745",17,1,1,125.415,125.415,0,0,92.8071,92.8071,125.415,10.0332,3.1354,"02DB-4CC5-85","PO5539140407",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
468,20121128,20121210,20121205,61,282,1,100,4,"SO50745",21,1,1,22.794,22.794,0,0,15.6709,15.6709,22.794,1.8235,0.5699,"02DB-4CC5-85","PO5539140407",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
356,20121128,20121210,20121205,61,282,1,100,4,"SO50745",26,1,1,1242.8518,1242.8518,0,0,1117.8559,1117.8559,1242.8518,99.4281,31.0713,"02DB-4CC5-85","PO5539140407",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
551,20121228,20130109,20130104,475,282,1,100,4,"SO51090",18,1,1,158.43,158.43,0,0,144.5938,144.5938,158.43,12.6744,3.9608,"EBDE-4A71-8E","PO13688110947",2012-12-28 00:00:00.000,2013-01-09 00:00:00.000,2013-01-04 00:00:00.000
517,20121228,20130109,20130104,475,282,1,100,4,"SO51090",32,1,1,31.584,31.584,0,0,23.3722,23.3722,31.584,2.5267,0.7896,"EBDE-4A71-8E","PO13688110947",2012-12-28 00:00:00.000,2013-01-09 00:00:00.000,2013-01-04 00:00:00.000
593,20121228,20130109,20130104,475,282,1,100,4,"SO51090",37,1,1,338.994,338.994,0,0,308.2179,308.2179,338.994,27.1195,8.4749,"EBDE-4A71-8E","PO13688110947",2012-12-28 00:00:00.000,2013-01-09 00:00:00.000,2013-01-04 00:00:00.000
543,20121228,20130109,20130104,475,282,1,100,4,"SO51090",48,1,1,37.254,37.254,0,0,27.568,27.568,37.254,2.9803,0.9314,"EBDE-4A71-8E","PO13688110947",2012-12-28 00:00:00.000,2013-01-09 00:00:00.000,2013-01-04 00:00:00.000
603,20121228,20130109,20130104,475,282,1,100,4,"SO51090",52,1,1,72.894,72.894,0,0,53.9416,53.9416,72.894,5.8315,1.8224,"EBDE-4A71-8E","PO13688110947",2012-12-28 00:00:00.000,2013-01-09 00:00:00.000,2013-01-04 00:00:00.000
525,20121228,20130109,20130104,475,282,1,100,4,"SO51090",61,1,1,158.43,158.43,0,0,144.5938,144.5938,158.43,12.6744,3.9608,"EBDE-4A71-8E","PO13688110947",2012-12-28 00:00:00.000,2013-01-09 00:00:00.000,2013-01-04 00:00:00.000
599,20121228,20130109,20130104,475,282,1,100,4,"SO51090",66,1,1,323.994,323.994,0,0,294.5797,294.5797,323.994,25.9195,8.0999,"EBDE-4A71-8E","PO13688110947",2012-12-28 00:00:00.000,2013-01-09 00:00:00.000,2013-01-04 00:00:00.000
573,20121228,20130109,20130104,331,282,1,100,4,"SO51106",3,1,1,1430.442,1430.442,0,0,1481.9379,1481.9379,1430.442,114.4354,35.7611,"3D96-4D27-92","PO12528166058",2012-12-28 00:00:00.000,2013-01-09 00:00:00.000,2013-01-04 00:00:00.000
556,20121228,20130109,20130104,331,282,1,100,4,"SO51106",6,1,1,105.294,105.294,0,0,77.9176,77.9176,105.294,8.4235,2.6324,"3D96-4D27-92","PO12528166058",2012-12-28 00:00:00.000,2013-01-09 00:00:00.000,2013-01-04 00:00:00.000
498,20121228,20130109,20130104,205,282,1,100,4,"SO51126",10,1,1,602.346,602.346,0,0,601.7437,601.7437,602.346,48.1877,15.0587,"7A9E-43B4-B3","PO2755153471",2012-12-28 00:00:00.000,2013-01-09 00:00:00.000,2013-01-04 00:00:00.000
553,20121228,20130109,20130104,205,282,1,100,4,"SO51126",11,1,1,27.654,27.654,0,0,20.464,20.464,27.654,2.2123,0.6914,"7A9E-43B4-B3","PO2755153471",2012-12-28 00:00:00.000,2013-01-09 00:00:00.000,2013-01-04 00:00:00.000
548,20121228,20130109,20130104,205,282,1,100,4,"SO51126",15,1,1,48.594,48.594,0,0,35.9596,35.9596,48.594,3.8875,1.2149,"7A9E-43B4-B3","PO2755153471",2012-12-28 00:00:00.000,2013-01-09 00:00:00.000,2013-01-04 00:00:00.000
495,20121228,20130109,20130104,205,282,1,100,4,"SO51126",28,1,1,602.346,602.346,0,0,601.7437,601.7437,602.346,48.1877,15.0587,"7A9E-43B4-B3","PO2755153471",2012-12-28 00:00:00.000,2013-01-09 00:00:00.000,2013-01-04 00:00:00.000
521,20121228,20130109,20130104,205,282,1,100,4,"SO51126",30,1,1,16.272,16.272,0,0,12.0413,12.0413,16.272,1.3018,0.4068,"7A9E-43B4-B3","PO2755153471",2012-12-28 00:00:00.000,2013-01-09 00:00:00.000,2013-01-04 00:00:00.000
497,20121228,20130109,20130104,205,282,1,100,4,"SO51126",31,1,1,602.346,602.346,0,0,601.7437,601.7437,602.346,48.1877,15.0587,"7A9E-43B4-B3","PO2755153471",2012-12-28 00:00:00.000,2013-01-09 00:00:00.000,2013-01-04 00:00:00.000
217,20130128,20130209,20130204,259,282,1,100,4,"SO51706",3,1,1,20.994,20.994,0,0,13.0863,13.0863,20.994,1.6795,0.5249,"EC0B-4A2D-A1","PO16762139224",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
580,20130128,20130209,20130204,259,282,1,100,4,"SO51706",7,1,1,1020.594,1020.594,0,0,1082.51,1082.51,1020.594,81.6475,25.5149,"EC0B-4A2D-A1","PO16762139224",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
606,20130128,20130209,20130204,259,282,1,100,4,"SO51706",8,1,1,323.994,323.994,0,0,343.6496,343.6496,323.994,25.9195,8.0999,"EC0B-4A2D-A1","PO16762139224",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
434,20130128,20130209,20130204,259,282,1,100,4,"SO51706",10,1,1,356.898,356.898,0,0,360.9428,360.9428,356.898,28.5518,8.9225,"EC0B-4A2D-A1","PO16762139224",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
546,20130128,20130209,20130204,258,282,1,100,4,"SO51722",5,1,1,37.254,37.254,0,0,27.568,27.568,37.254,2.9803,0.9314,"735D-4C32-A1","PO15196144426",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
240,20130128,20130209,20130204,258,282,1,100,4,"SO51722",6,1,1,858.9,858.9,0,0,868.6342,868.6342,858.9,68.712,21.4725,"735D-4C32-A1","PO15196144426",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
372,20130128,20130209,20130204,258,282,1,100,4,"SO51722",15,1,1,1466.01,1466.01,0,0,1554.9479,1554.9479,1466.01,117.2808,36.6503,"735D-4C32-A1","PO15196144426",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
582,20130128,20130209,20130204,258,282,1,100,4,"SO51722",16,1,1,1020.594,1020.594,0,0,1082.51,1082.51,1020.594,81.6475,25.5149,"735D-4C32-A1","PO15196144426",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
384,20130128,20130209,20130204,258,282,1,100,4,"SO51722",19,1,1,672.294,672.294,0,0,713.0798,713.0798,672.294,53.7835,16.8074,"735D-4C32-A1","PO15196144426",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
382,20130128,20130209,20130204,258,282,1,100,4,"SO51722",22,1,1,672.294,672.294,0,0,713.0798,713.0798,672.294,53.7835,16.8074,"735D-4C32-A1","PO15196144426",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
408,20130128,20130209,20130204,258,282,1,100,4,"SO51722",23,1,1,72.162,72.162,0,0,53.3999,53.3999,72.162,5.773,1.8041,"735D-4C32-A1","PO15196144426",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
404,20130128,20130209,20130204,258,282,1,100,4,"SO51722",25,1,1,26.724,26.724,0,0,19.7758,19.7758,26.724,2.1379,0.6681,"735D-4C32-A1","PO15196144426",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
287,20130128,20130209,20130204,258,282,1,100,4,"SO51722",26,1,1,202.332,202.332,0,0,204.6251,204.6251,202.332,16.1866,5.0583,"735D-4C32-A1","PO15196144426",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
386,20130128,20130209,20130204,258,282,1,100,4,"SO51722",28,1,1,672.294,672.294,0,0,713.0798,713.0798,672.294,53.7835,16.8074,"735D-4C32-A1","PO15196144426",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
380,20130128,20130209,20130204,258,282,1,100,4,"SO51722",30,1,1,1466.01,1466.01,0,0,1554.9479,1554.9479,1466.01,117.2808,36.6503,"735D-4C32-A1","PO15196144426",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
581,20130128,20130209,20130204,258,282,1,100,4,"SO51722",31,1,1,1020.594,1020.594,0,0,1082.51,1082.51,1020.594,81.6475,25.5149,"735D-4C32-A1","PO15196144426",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
234,20130128,20130209,20130204,97,282,1,100,4,"SO51745",6,1,1,29.994,29.994,0,0,38.4923,38.4923,29.994,2.3995,0.7499,"C261-441D-A5","PO11745132954",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
400,20130128,20130209,20130204,492,282,1,100,4,"SO51764",8,1,1,37.152,37.152,0,0,27.4925,27.4925,37.152,2.9722,0.9288,"D5EC-49D5-9F","PO609164065",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
544,20130128,20130209,20130204,492,282,1,100,4,"SO51764",13,1,1,48.594,48.594,0,0,35.9596,35.9596,48.594,3.8875,1.2149,"D5EC-49D5-9F","PO609164065",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
517,20130128,20130209,20130204,492,282,1,100,4,"SO51764",16,1,1,31.584,31.584,0,0,23.3722,23.3722,31.584,2.5267,0.7896,"D5EC-49D5-9F","PO609164065",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
463,20130128,20130209,20130204,385,282,1,100,4,"SO51833",15,1,1,14.694,14.694,0,0,9.1593,9.1593,14.694,1.1755,0.3674,"67A5-4BBC-8F","PO5684113634",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
402,20130128,20130209,20130204,385,282,1,100,4,"SO51833",24,1,1,72.162,72.162,0,0,53.3999,53.3999,72.162,5.773,1.8041,"67A5-4BBC-8F","PO5684113634",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
472,20130128,20130209,20130204,313,282,1,100,4,"SO51844",3,1,1,38.1,38.1,0,0,23.749,23.749,38.1,3.048,0.9525,"DE76-4481-AA","PO4553182082",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
580,20130128,20130209,20130204,313,282,1,100,4,"SO51844",10,1,1,1020.594,1020.594,0,0,1082.51,1082.51,1020.594,81.6475,25.5149,"DE76-4481-AA","PO4553182082",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
547,20130128,20130209,20130204,313,282,1,100,4,"SO51844",14,1,1,48.594,48.594,0,0,35.9596,35.9596,48.594,3.8875,1.2149,"DE76-4481-AA","PO4553182082",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
491,20130128,20130209,20130204,313,282,1,100,4,"SO51844",18,1,1,32.394,32.394,0,0,41.5723,41.5723,32.394,2.5915,0.8099,"DE76-4481-AA","PO4553182082",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
442,20130128,20130209,20130204,493,282,1,100,4,"SO51848",3,1,1,858.9,858.9,0,0,868.6342,868.6342,858.9,68.712,21.4725,"1298-4CA7-A6","PO3219116070",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
378,20130128,20130209,20130204,493,282,1,100,4,"SO51848",4,1,1,1466.01,1466.01,0,0,1554.9479,1554.9479,1466.01,117.2808,36.6503,"1298-4CA7-A6","PO3219116070",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
246,20130128,20130209,20130204,493,282,1,100,4,"SO51848",5,1,1,858.9,858.9,0,0,868.6342,868.6342,858.9,68.712,21.4725,"1298-4CA7-A6","PO3219116070",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
