season,match_key,match_date,team,innings,overs_played,runs_made,allocated_overs,rr,date_abr
"2008","20080526RR",2008-05-26 00:00:00.000,"Mumbai Indians",1,19.7,145,20,7.25,"26 May 2008"
"2008","20080528KXP",2008-05-28 00:00:00.000,"Kings XI Punjab",1,19.7,221,20,11.05,"28 May 2008"
"2009","20090418RCB",2009-04-18 00:00:00.000,"Royal Challengers Bangalore",1,19.7,133,20,6.65,"18 Apr 2009"
"2009","20090420CSK",2009-04-20 00:00:00.000,"Chennai Super Kings",1,19.7,179,20,8.95,"20 Apr 2009"
"2009","20090421KKR",2009-04-21 00:00:00.000,"Kings XI Punjab",1,19.7,158,20,7.9,"21 Apr 2009"
"2009","20090426DD",2009-04-26 00:00:00.000,"Royal Challengers Bangalore",1,19.7,149,20,7.45,"26 Apr 2009"
"2009","20090426KXP",2009-04-26 00:00:00.000,"Kings XI Punjab",1,19.7,139,20,6.95,"26 Apr 2009"
"2009","20090427DC",2009-04-27 00:00:00.000,"Chennai Super Kings",1,19.7,165,20,8.25,"27 Apr 2009"
"2009","20090501RCB",2009-05-01 00:00:00.000,"Royal Challengers Bangalore",1,19.7,145,20,7.25,"1 May 2009"
"2009","20090503RCB",2009-05-03 00:00:00.000,"Mumbai Indians",1,19.7,149,20,7.45,"3 May 2009"
"2009","20090504CSK",2009-05-04 00:00:00.000,"Chennai Super Kings",1,19.7,178,20,8.9,"4 May 2009"
"2009","20090509CSK",2009-05-09 00:00:00.000,"Rajasthan Royals",1,19.7,140,20,7,"9 May 2009"
"2009","20090509KXP",2009-05-09 00:00:00.000,"Deccan Chargers",1,19.7,168,20,8.4,"9 May 2009"
"2009","20090510MI",2009-05-10 00:00:00.000,"Mumbai Indians",1,19.7,157,20,7.85,"10 May 2009"
"2009","20090512MI",2009-05-12 00:00:00.000,"Kings XI Punjab",1,19.7,119,20,5.95,"12 May 2009"
"2009","20090513DD",2009-05-13 00:00:00.000,"Delhi Daredevils",1,19.7,173,20,8.65,"13 May 2009"
"2009","20090517KXP",2009-05-17 00:00:00.000,"Kings XI Punjab",1,19.7,134,20,6.7,"17 May 2009"
"2009","20090518KKR",2009-05-18 00:00:00.000,"Chennai Super Kings",1,19.7,188,20,9.4,"18 May 2009"
"2009","20090521DD",2009-05-21 00:00:00.000,"Mumbai Indians",1,19.7,165,20,8.25,"21 May 2009"
"2009","20090522DC",2009-05-22 00:00:00.000,"Delhi Daredevils",1,19.7,153,20,7.65,"22 May 2009"
"2010","20100315DD",2010-03-15 00:00:00.000,"Rajasthan Royals",1,19.7,141,20,7.05,"15 Mar 2010"
"2010","20100316RCB",2010-03-16 00:00:00.000,"Kings XI Punjab",1,19.7,203,20,10.15,"16 Mar 2010"
"2010","20100321",2010-03-21 00:00:00.000,"Kings XI Punjab",1,19.7,136,20,6.8,"21 Mar 2010"
"2010","20100325MI",2010-03-25 00:00:00.000,"Chennai Super Kings",1,19.7,180,20,9,"25 Mar 2010"
"2010","20100330MI",2010-03-30 00:00:00.000,"Kings XI Punjab",1,19.7,163,20,8.15,"30 Mar 2010"
"2010","20100402RCB",2010-04-02 00:00:00.000,"Kings XI Punjab",1,19.7,181,20,9.05,"2 Apr 2010"
"2010","20100403CSK",2010-04-03 00:00:00.000,"Chennai Super Kings",1,19.7,246,20,12.3,"3 Apr 2010"
"2010","20100409KXP",2010-04-09 00:00:00.000,"Mumbai Indians",1,19.7,154,20,7.7,"9 Apr 2010"
"2010","20100410RCB",2010-04-10 00:00:00.000,"Kolkata Knight Riders",1,19.7,160,20,8,"10 Apr 2010"
"2010","20100413CSK",2010-04-13 00:00:00.000,"Kolkata Knight Riders",1,19.7,139,20,6.95,"13 Apr 2010"
"2010","20100421MI",2010-04-21 00:00:00.000,"Mumbai Indians",1,19.7,184,20,9.2,"21 Apr 2010"
"2010","20100425CSK",2010-04-25 00:00:00.000,"Chennai Super Kings",1,19.7,168,20,8.4,"25 Apr 2010"
"2011","20110412MI",2011-04-12 00:00:00.000,"Royal Challengers Bangalore",1,19.7,140,20,7,"12 Apr 2011"
"2011","20110412RR",2011-04-12 00:00:00.000,"Delhi Daredevils",1,19.7,151,20,7.55,"12 Apr 2011"
"2011","20110413PW",2011-04-13 00:00:00.000,"Kochi Tuskers Kerala",1,19.7,148,20,7.4,"13 Apr 2011"
"2011","20110415KKR",2011-04-15 00:00:00.000,"Rajasthan Royals",1,19.7,159,20,7.95,"15 Apr 2011"
"2011","20110417DD",2011-04-17 00:00:00.000,"Pune Warriors",1,19.7,187,20,9.35,"17 Apr 2011"
"2011","20110422MI",2011-04-22 00:00:00.000,"Mumbai Indians",1,19.7,164,20,8.2,"22 Apr 2011"
"2011","20110422RCB",2011-04-22 00:00:00.000,"Kolkata Knight Riders",1,19.7,171,20,8.55,"22 Apr 2011"
"2011","20110423DD",2011-04-23 00:00:00.000,"Delhi Daredevils",1,19.7,231,20,11.55,"23 Apr 2011"
"2011","20110426RCB",2011-04-26 00:00:00.000,"Delhi Daredevils",1,19.7,160,20,8,"26 Apr 2011"
"2011","20110509CSK",2011-05-09 00:00:00.000,"Chennai Super Kings",1,19.7,196,20,9.8,"9 May 2011"
"2011","20110519KKR",2011-05-19 00:00:00.000,"Pune Warriors",1,19.7,118,20,5.9,"19 May 2011"
"2012","20120407CSK",2012-04-07 00:00:00.000,"Chennai Super Kings",1,19.7,193,20,9.65,"7 Apr 2012"
"2012","20120409MI",2012-04-09 00:00:00.000,"Deccan Chargers",1,19.7,138,20,6.9,"9 Apr 2012"
"2012","20120413KKR",2012-04-13 00:00:00.000,"Rajasthan Royals",1,19.7,131,20,6.55,"13 Apr 2012"
"2012","20120423RCB",2012-04-23 00:00:00.000,"Royal Challengers Bangalore",1,19.7,189,20,9.45,"23 Apr 2012"
"2012","20120502KXP",2012-05-02 00:00:00.000,"Royal Challengers Bangalore",1,19.7,158,20,7.9,"2 May 2012"
"2012","20120506RCB",2012-05-06 00:00:00.000,"Deccan Chargers",1,19.7,181,20,9.05,"6 May 2012"
"2012","20120507KKR",2012-05-07 00:00:00.000,"Delhi Daredevils",1,19.7,153,20,7.65,"7 May 2012"
"2012","20120519KKR",2012-05-19 00:00:00.000,"Kolkata Knight Riders",1,19.7,136,20,6.8,"19 May 2012"
"2012","20120520DC",2012-05-20 00:00:00.000,"Deccan Chargers",1,19.7,132,20,6.6,"20 May 2012"
"2012","20120523CSK",2012-05-23 00:00:00.000,"Chennai Super Kings",1,19.7,187,20,9.35,"23 May 2012"
"2012","20120527KKR",2012-05-27 00:00:00.000,"Chennai Super Kings",1,19.7,190,20,9.5,"27 May 2012"
"2013","20130408RR",2013-04-08 00:00:00.000,"Rajasthan Royals",1,19.7,144,20,7.2,"8 Apr 2013"
"2013","20130415PW",2013-04-15 00:00:00.000,"Pune Warriors",1,19.7,159,20,7.95,"15 Apr 2013"
"2013","20130417SH",2013-04-17 00:00:00.000,"Sunrisers Hyderabad",1,19.7,119,20,5.95,"17 Apr 2013"
"2013","20130418CSK",2013-04-18 00:00:00.000,"Chennai Super Kings",1,19.7,169,20,8.45,"18 Apr 2013"
"2013","20130427RR",2013-04-27 00:00:00.000,"Sunrisers Hyderabad",1,19.7,144,20,7.2,"27 Apr 2013"
"2013","20130429MI",2013-04-29 00:00:00.000,"Mumbai Indians",1,19.7,174,20,8.7,"29 Apr 2013"
"2013","20130501SH",2013-05-01 00:00:00.000,"Mumbai Indians",1,19.7,129,20,6.45,"1 May 2013"
"2013","20130503KKR",2013-05-03 00:00:00.000,"Rajasthan Royals",1,19.7,132,20,6.6,"3 May 2013"
"2013","20130505RR",2013-05-05 00:00:00.000,"Pune Warriors",1,19.7,178,20,8.9,"5 May 2013"
"2013","20130507MI",2013-05-07 00:00:00.000,"Mumbai Indians",1,19.7,170,20,8.5,"7 May 2013"
"2013","20130509RR",2013-05-09 00:00:00.000,"Kings XI Punjab",1,19.7,145,20,7.25,"9 May 2013"
"2014","20140421CSK",2014-04-21 00:00:00.000,"Chennai Super Kings",1,19.7,177,20,8.85,"21 Apr 2014"
"2014","20140423CSK",2014-04-23 00:00:00.000,"Chennai Super Kings",1,19.7,140,20,7,"23 Apr 2014"
"2014","20140424KKR",2014-04-24 00:00:00.000,"Kolkata Knight Riders",1,19.7,150,20,7.5,"24 Apr 2014"
"2014","20140428KXP",2014-04-28 00:00:00.000,"Royal Challengers Bangalore",1,19.7,124,20,6.2,"28 Apr 2014"
"2014","20140506MI",2014-05-06 00:00:00.000,"Mumbai Indians",1,19.7,187,20,9.35,"6 May 2014"
"2014","20140508SH",2014-05-08 00:00:00.000,"Sunrisers Hyderabad",1,19.7,134,20,6.7,"8 May 2014"
"2014","20140510CSK",2014-05-10 00:00:00.000,"Mumbai Indians",1,19.7,157,20,7.85,"10 May 2014"
"2014","20140511RR",2014-05-11 00:00:00.000,"Royal Challengers Bangalore",1,19.7,190,20,9.5,"11 May 2014"
"2014","20140512MI",2014-05-12 00:00:00.000,"Sunrisers Hyderabad",1,19.7,157,20,7.85,"12 May 2014"
"2014","20140514KXP",2014-05-14 00:00:00.000,"Sunrisers Hyderabad",1,19.7,205,20,10.25,"14 May 2014"
"2014","20140515RR",2014-05-15 00:00:00.000,"Rajasthan Royals",1,19.7,201,20,10.05,"15 May 2014"
"2014","20140520KKR",2014-05-20 00:00:00.000,"Chennai Super Kings",1,19.7,154,20,7.7,"20 May 2014"
"2014","20140524CSK",2014-05-24 00:00:00.000,"Royal Challengers Bangalore",1,19.7,154,20,7.7,"24 May 2014"
"2014","20140524KKR",2014-05-24 00:00:00.000,"Sunrisers Hyderabad",1,19.7,160,20,8,"24 May 2014"
"2014","20140525MI",2014-05-25 00:00:00.000,"Rajasthan Royals",1,19.7,189,20,9.45,"25 May 2014"
"2015","20150411RCB",2015-04-11 00:00:00.000,"Kolkata Knight Riders",1,19.7,177,20,8.85,"11 Apr 2015"
"2015","20150412KXP",2015-04-12 00:00:00.000,"Kings XI Punjab",1,19.7,177,20,8.85,"12 Apr 2015"
"2015","20150419MI",2015-04-19 00:00:00.000,"Mumbai Indians",1,19.7,209,20,10.45,"19 Apr 2015"
"2015","20150422SH",2015-04-22 00:00:00.000,"Sunrisers Hyderabad",1,19.7,176,20,8.8,"22 Apr 2015"
"2015","20150425MI",2015-04-25 00:00:00.000,"Mumbai Indians",1,19.7,157,20,7.85,"25 Apr 2015"
"2015","20150503MI",2015-05-03 00:00:00.000,"Mumbai Indians",1,19.7,172,20,8.6,"3 May 2015"
"2015","20150504CSK",2015-05-04 00:00:00.000,"Chennai Super Kings",1,19.7,148,20,7.4,"4 May 2015"
"2015","20150507SH",2015-05-07 00:00:00.000,"Sunrisers Hyderabad",1,19.7,201,20,10.05,"7 May 2015"
"2015","20150514MI",2015-05-14 00:00:00.000,"Mumbai Indians",1,19.7,171,20,8.55,"14 May 2015"
"2015","20150522CSK",2015-05-22 00:00:00.000,"Royal Challengers Bangalore",1,19.7,139,20,6.95,"22 May 2015"
"2016","20160422RCB",2016-04-22 00:00:00.000,"Royal Challengers Bangalore",1,19.7,185,20,9.25,"22 Apr 2016"
"2016","20160423DD",2016-04-23 00:00:00.000,"Delhi Daredevils",1,19.7,164,20,8.2,"23 Apr 2016"
"2016","20160424GL",2016-04-24 00:00:00.000,"Royal Challengers Bangalore",1,19.7,180,20,9,"24 Apr 2016"
"2016","20160430SH",2016-04-30 00:00:00.000,"Sunrisers Hyderabad",1,19.7,194,20,9.7,"30 Apr 2016"
"2016","20160507KXP",2016-05-07 00:00:00.000,"Kings XI Punjab",1,19.7,181,20,9.05,"7 May 2016"
"2016","20160508GL",2016-05-08 00:00:00.000,"Kolkata Knight Riders",1,19.7,158,20,7.9,"8 May 2016"
"2016","20160509RCB",2016-05-09 00:00:00.000,"Royal Challengers Bangalore",1,19.7,175,20,8.75,"9 May 2016"
"2016","20160511MI",2016-05-11 00:00:00.000,"Royal Challengers Bangalore",1,19.7,151,20,7.55,"11 May 2016"
"2016","20160512DD",2016-05-12 00:00:00.000,"Sunrisers Hyderabad",1,19.7,146,20,7.3,"12 May 2016"
"2016","20160516RCB",2016-05-16 00:00:00.000,"Kolkata Knight Riders",1,19.7,183,20,9.15,"16 May 2016"
"2016","20160527SH",2016-05-27 00:00:00.000,"Gujarat Lions",1,19.7,162,20,8.1,"27 May 2016"
"2017","20170406RPS",2017-04-06 00:00:00.000,"Mumbai Indians",1,19.7,184,20,9.2,"6 Apr 2017"
"2017","20170413KKR",2017-04-13 00:00:00.000,"Kings XI Punjab",1,19.7,170,20,8.5,"13 Apr 2017"
"2017","20170420MI",2017-04-20 00:00:00.000,"Kings XI Punjab",1,19.7,198,20,9.9,"20 Apr 2017"
"2017","20170426KKR",2017-04-26 00:00:00.000,"Rising Pune Supergiant",1,19.7,182,20,9.1,"26 Apr 2017"
"2017","20170502DD",2017-05-02 00:00:00.000,"Sunrisers Hyderabad",1,19.7,185,20,9.25,"2 May 2017"
"2017","20170504DD",2017-05-04 00:00:00.000,"Gujarat Lions",1,19.7,208,20,10.4,"4 May 2017"
"2017","20170505KXP",2017-05-05 00:00:00.000,"Kings XI Punjab",1,19.7,138,20,6.9,"5 May 2017"
"2017","20170508SH",2017-05-08 00:00:00.000,"Mumbai Indians",1,19.7,138,20,6.9,"8 May 2017"
"2017","20170511KXP",2017-05-11 00:00:00.000,"Kings XI Punjab",1,19.7,230,20,11.5,"11 May 2017"
"2017","20170513MI",2017-05-13 00:00:00.000,"Mumbai Indians",1,19.7,173,20,8.65,"13 May 2017"
"2017","20170517KKR",2017-05-17 00:00:00.000,"Sunrisers Hyderabad",1,19.7,128,20,6.4,"17 May 2017"
"2008","20080420KKR",2008-04-20 00:00:00.000,"Deccan Chargers",1,18.4,110,20,5.5,"20 Apr 2008"
"2008","20080504RR",2008-05-04 00:00:00.000,"Chennai Super Kings",1,18.6,109,20,5.45,"4 May 2008"
"2008","20080505KXP",2008-05-05 00:00:00.000,"Royal Challengers Bangalore",1,19.2,126,20,6.3,"5 May 2008"
"2008","20080507MI",2008-05-07 00:00:00.000,"Rajasthan Royals",1,16.2,103,20,5.15,"7 May 2008"
"2008","20080508KKR",2008-05-08 00:00:00.000,"Kolkata Knight Riders",1,15.6,129,20,6.45,"8 May 2008"
"2008","20080514MI",2008-05-14 00:00:00.000,"Chennai Super Kings",1,19.9,156,20,7.8,"14 May 2008"
"2008","20080516MI",2008-05-16 00:00:00.000,"Kolkata Knight Riders",1,15.2,67,20,3.35,"16 May 2008"
"2008","20080517KXP",2008-05-17 00:00:00.000,"Delhi Daredevils",1,10.6,118,20,5.9,"17 May 2008"
"2008","20080528MI",2008-05-28 00:00:00.000,"Royal Challengers Bangalore",1,17.6,122,20,6.1,"28 May 2008"
"2009","20090419DC",2009-04-19 00:00:00.000,"Kolkata Knight Riders",1,19.4,101,20,5.05,"19 Apr 2009"
"2009","20090419DD",2009-04-19 00:00:00.000,"Kings XI Punjab",1,11.6,104,20,5.2,"19 Apr 2009"
"2009","20090507CSK",2009-05-07 00:00:00.000,"Chennai Super Kings",1,17.6,185,20,9.25,"7 May 2009"
"2009","20090512RCB",2009-05-12 00:00:00.000,"Kolkata Knight Riders",1,19.8,173,20,8.65,"12 May 2009"
"2009","20090514RCB",2009-05-14 00:00:00.000,"Chennai Super Kings",1,19.4,129,20,6.45,"14 May 2009"
"2010","20100314DC",2010-03-14 00:00:00.000,"Deccan Chargers",1,19.8,190,20,9.5,"14 Mar 2010"
"2010","20100318RCB",2010-03-18 00:00:00.000,"Rajasthan Royals",1,19.5,92,20,4.6,"18 Mar 2010"
"2010","20100328MI",2010-03-28 00:00:00.000,"Mumbai Indians",1,19.8,172,20,8.6,"28 Mar 2010"
"2010","20100404KXP",2010-04-04 00:00:00.000,"Kolkata Knight Riders",1,19.8,200,20,10,"4 Apr 2010"
"2010","20100405RR",2010-04-05 00:00:00.000,"Rajasthan Royals",1,19.5,159,20,7.95,"5 Apr 2010"
"2010","20100411KXP",2010-04-11 00:00:00.000,"Delhi Daredevils",1,19.5,111,20,5.55,"11 Apr 2010"
"2010","20100424RCB",2010-04-24 00:00:00.000,"Deccan Chargers",1,18.3,82,20,4.1,"24 Apr 2010"
"2011","20110410MI",2011-04-10 00:00:00.000,"Delhi Daredevils",1,17.4,95,20,4.75,"10 Apr 2011"
"2011","20110417KKR",2011-04-17 00:00:00.000,"Rajasthan Royals",1,15.2,81,20,4.05,"17 Apr 2011"
"2011","20110418KTK",2011-04-18 00:00:00.000,"Chennai Super Kings",1,16.6,131,20,6.55,"18 Apr 2011"
"2011","20110420MI",2011-04-20 00:00:00.000,"Pune Warriors",1,17.2,118,20,5.9,"20 Apr 2011"
"2011","20110514RCB",2011-05-14 00:00:00.000,"Kolkata Knight Riders",1,12.6,89,20,4.45,"14 May 2011"
"2011","20110515KTK",2011-05-15 00:00:00.000,"Rajasthan Royals",1,18.3,97,20,4.85,"15 May 2011"
"2011","20110521",2011-05-21 00:00:00.000,"Delhi Daredevils",1,10.1,56,20,2.8,"21 May 2011"
"2012","20120404MI",2012-04-04 00:00:00.000,"Chennai Super Kings",1,19.5,112,20,5.6,"4 Apr 2012"
"2012","20120405DD",2012-04-05 00:00:00.000,"Kolkata Knight Riders",1,11.6,97,20,4.85,"5 Apr 2012"
"2012","20120412KXP",2012-04-12 00:00:00.000,"Pune Warriors",1,18.6,115,20,5.75,"12 Apr 2012"
"2012","20120416DD",2012-04-16 00:00:00.000,"Mumbai Indians",1,19.2,92,20,4.6,"16 Apr 2012"
"2012","20120422KXP",2012-04-22 00:00:00.000,"Mumbai Indians",1,19.9,163,20,8.15,"22 Apr 2012"
"2012","20120429MI",2012-04-29 00:00:00.000,"Deccan Chargers",1,18.4,100,20,5,"29 Apr 2012"
"2013","20130410CSK",2013-04-10 00:00:00.000,"Kings XI Punjab",1,19.5,138,20,6.9,"10 Apr 2013"
"2013","20130414RR",2013-04-14 00:00:00.000,"Kings XI Punjab",1,18.5,124,20,6.2,"14 Apr 2013"
"2013","20130420RCB",2013-04-20 00:00:00.000,"Rajasthan Royals",1,19.4,117,20,5.85,"20 Apr 2013"
"2013","20130504SH",2013-05-04 00:00:00.000,"Delhi Daredevils",1,19.1,80,20,4,"4 May 2013"
"2013","20130508CSK",2013-05-08 00:00:00.000,"Chennai Super Kings",1,19.8,223,20,11.15,"8 May 2013"
"2013","20130518RCB",2013-05-18 00:00:00.000,"Royal Challengers Bangalore",1,7.6,106,20,5.3,"18 May 2013"
"2013","20130524MI",2013-05-24 00:00:00.000,"Rajasthan Royals",1,19.9,165,20,8.25,"24 May 2013"
"2014","20140419DD",2014-04-19 00:00:00.000,"Kolkata Knight Riders",1,19.8,166,20,8.3,"19 Apr 2014"
"2014","20140426RR",2014-04-26 00:00:00.000,"Royal Challengers Bangalore",1,14.6,70,20,3.5,"26 Apr 2014"
"2014","20140502CSK",2014-05-02 00:00:00.000,"Chennai Super Kings",1,16.6,148,20,7.4,"2 May 2014"
"2014","20140513RCB",2014-05-13 00:00:00.000,"Royal Challengers Bangalore",1,19.8,186,20,9.3,"13 May 2014"
"2014","20140518KKR",2014-05-18 00:00:00.000,"Sunrisers Hyderabad",1,19.8,142,20,7.1,"18 May 2014"
"2014","20140523MI",2014-05-23 00:00:00.000,"Mumbai Indians",1,19.4,173,20,8.65,"23 May 2014"
"2014","20140525KXP",2014-05-25 00:00:00.000,"Delhi Daredevils",1,18.1,115,20,5.75,"25 May 2014"
"2015","20150413SH",2015-04-13 00:00:00.000,"Royal Challengers Bangalore",1,19.5,166,20,8.3,"13 Apr 2015"
"2015","20150426RCB",2015-04-26 00:00:00.000,"Delhi Daredevils",1,18.2,95,20,4.75,"26 Apr 2015"
"2015","20150502RCB",2015-05-02 00:00:00.000,"Kolkata Knight Riders",1,9.8,111,20,5.55,"2 May 2015"
"2015","20150513KXP",2015-05-13 00:00:00.000,"Kings XI Punjab",1,9.6,106,20,5.3,"13 May 2015"
"2015","20150515RCB",2015-05-15 00:00:00.000,"Sunrisers Hyderabad",1,10.6,135,20,6.75,"15 May 2015"
"2015","20150519MI",2015-05-19 00:00:00.000,"Mumbai Indians",1,19.9,187,20,9.35,"19 May 2015"
"2016","20160410KKR",2016-04-10 00:00:00.000,"Delhi Daredevils",1,17.4,98,20,4.9,"10 Apr 2016"
"2016","20160501KXP",2016-05-01 00:00:00.000,"Kings XI Punjab",1,19.5,154,20,7.7,"1 May 2016"
"2016","20160514KKR",2016-05-14 00:00:00.000,"Rising Pune Supergiants",1,17.4,103,20,5.15,"14 May 2016"
"2016","20160518RCB",2016-05-18 00:00:00.000,"Royal Challengers Bangalore",1,14.6,211,20,10.55,"18 May 2016"
"2017","20170409MI",2017-04-09 00:00:00.000,"Kolkata Knight Riders",1,19.8,178,20,8.9,"9 Apr 2017"
"2017","20170423KKR",2017-04-23 00:00:00.000,"Kolkata Knight Riders",1,19.3,131,20,6.55,"23 Apr 2017"
"2017","20170430KXP",2017-04-30 00:00:00.000,"Delhi Daredevils",1,17.1,67,20,3.35,"30 Apr 2017"
"2017","20170501RPS",2017-05-01 00:00:00.000,"Gujarat Lions",1,19.5,161,20,8.05,"1 May 2017"
"2017","20170506MI",2017-05-06 00:00:00.000,"Mumbai Indians",1,19.8,212,20,10.6,"6 May 2017"
"2017","20170513SH",2017-05-13 00:00:00.000,"Gujarat Lions",1,19.2,154,20,7.7,"13 May 2017"
"2017","20170514RCB",2017-05-14 00:00:00.000,"Royal Challengers Bangalore",1,19.8,161,20,8.05,"14 May 2017"
"2017","20170514RPS",2017-05-14 00:00:00.000,"Kings XI Punjab",1,15.5,73,20,3.65,"14 May 2017"
"2017","20170519MI",2017-05-19 00:00:00.000,"Kolkata Knight Riders",1,18.5,107,20,5.35,"19 May 2017"
"2017","20170521MI",2017-05-21 00:00:00.000,"Mumbai Indians",1,19.8,129,20,6.45,"21 May 2017"
"2008","20080418KKR",2008-04-18 00:00:00.000,"Royal Challengers Bangalore",2,15.2,82,15.2,5.3947368421052637,"18 Apr 2008"
"2008","20080419DD",2008-04-19 00:00:00.000,"Delhi Daredevils",2,15.1,132,15.1,8.741721854304636,"19 Apr 2008"
"2008","20080420KKR",2008-04-20 00:00:00.000,"Kolkata Knight Riders",2,18.6,112,18.6,6.021505376344086,"20 Apr 2008"
"2008","20080420RCB",2008-04-20 00:00:00.000,"Royal Challengers Bangalore",2,19.5,166,19.5,8.5128205128205128,"20 Apr 2008"
"2008","20080421RR",2008-04-21 00:00:00.000,"Rajasthan Royals",2,18.1,168,18.1,9.2817679558011044,"21 Apr 2008"
"2008","20080422DD",2008-04-22 00:00:00.000,"Delhi Daredevils",2,13.1,143,13.1,10.916030534351146,"22 Apr 2008"
"2008","20080423CSK",2008-04-23 00:00:00.000,"Mumbai Indians",2,19.7,202,19.7,10.253807106598986,"23 Apr 2008"
"2008","20080424RR",2008-04-24 00:00:00.000,"Rajasthan Royals",2,19.5,217,19.5,11.128205128205128,"24 Apr 2008"
"2008","20080426CSK",2008-04-26 00:00:00.000,"Chennai Super Kings",2,16.6,152,16.6,9.1566265060240948,"26 Apr 2008"
"2008","20080426RR",2008-04-26 00:00:00.000,"Rajasthan Royals",2,17.1,138,17.1,8.07017543859649,"26 Apr 2008"
"2008","20080427DC",2008-04-27 00:00:00.000,"Deccan Chargers",2,11.6,155,11.6,13.362068965517242,"27 Apr 2008"
"2008","20080427KXP",2008-04-27 00:00:00.000,"Kings XI Punjab",2,19.3,162,19.3,8.3937823834196887,"27 Apr 2008"
"2008","20080428CSK",2008-04-28 00:00:00.000,"Royal Challengers Bangalore",2,19.4,165,19.4,8.5051546391752577,"28 Apr 2008"
"2008","20080429MI",2008-04-29 00:00:00.000,"Mumbai Indians",2,18.4,138,18.4,7.5000000000000009,"29 Apr 2008"
"2008","20080501KXP",2008-05-01 00:00:00.000,"Kings XI Punjab",2,18.6,167,18.6,8.978494623655914,"1 May 2008"
"2008","20080501RR",2008-05-01 00:00:00.000,"Kolkata Knight Riders",2,19.1,151,19.1,7.9057591623036645,"1 May 2008"
"2008","20080502DD",2008-05-02 00:00:00.000,"Delhi Daredevils",2,18.7,172,18.7,9.1978609625668462,"2 May 2008"
"2008","20080504MI",2008-05-04 00:00:00.000,"Delhi Daredevils",2,18.5,133,18.5,7.1891891891891895,"4 May 2008"
"2008","20080504RR",2008-05-04 00:00:00.000,"Rajasthan Royals",2,14.2,110,14.2,7.746478873239437,"4 May 2008"
"2008","20080505KXP",2008-05-05 00:00:00.000,"Kings XI Punjab",2,18.3,127,18.3,6.9398907103825138,"5 May 2008"
"2008","20080506DC",2008-05-06 00:00:00.000,"Deccan Chargers",2,17.6,148,17.6,8.4090909090909083,"6 May 2008"
"2008","20080507MI",2008-05-07 00:00:00.000,"Mumbai Indians",2,15.3,104,15.3,6.7973856209150325,"7 May 2008"
"2008","20080508CSK",2008-05-08 00:00:00.000,"Chennai Super Kings",2,19.7,188,19.7,9.5431472081218285,"8 May 2008"
"2008","20080508KKR",2008-05-08 00:00:00.000,"Royal Challengers Bangalore",2,15.6,124,15.6,7.9487179487179489,"8 May 2008"
"2008","20080509RR",2008-05-09 00:00:00.000,"Rajasthan Royals",2,15.6,141,15.6,9.0384615384615383,"9 May 2008"
"2008","20080511KKR",2008-05-11 00:00:00.000,"Deccan Chargers",2,19.7,181,19.7,9.18781725888325,"11 May 2008"
"2008","20080511RR",2008-05-11 00:00:00.000,"Rajasthan Royals",2,19.1,159,19.1,8.3246073298429319,"11 May 2008"
"2008","20080512KXP",2008-05-12 00:00:00.000,"Kings XI Punjab",2,15.4,144,15.4,9.35064935064935,"12 May 2008"
"2008","20080513KKR",2008-05-13 00:00:00.000,"Delhi Daredevils",2,17.6,110,17.6,6.2499999999999991,"13 May 2008"
"2008","20080514MI",2008-05-14 00:00:00.000,"Mumbai Indians",2,13.5,158,13.5,11.703703703703704,"14 May 2008"
"2008","20080516MI",2008-05-16 00:00:00.000,"Mumbai Indians",2,5.4,68,5.4,12.592592592592592,"16 May 2008"
"2008","20080517KXP",2008-05-17 00:00:00.000,"Kings XI Punjab",2,7.6,94,7.6,12.368421052631579,"17 May 2008"
"2008","20080518CSK",2008-05-18 00:00:00.000,"Chennai Super Kings",2,7.7,55,7.7,7.1428571428571423,"18 May 2008"
"2008","20080519DD",2008-05-19 00:00:00.000,"Delhi Daredevils",2,18.2,158,18.2,8.6813186813186825,"19 May 2008"
"2008","20080520RR",2008-05-20 00:00:00.000,"Rajasthan Royals",2,16.5,150,16.5,9.0909090909090917,"20 May 2008"
"2008","20080521KXP",2008-05-21 00:00:00.000,"Mumbai Indians",2,19.7,188,19.7,9.5431472081218285,"21 May 2008"
"2008","20080523KXP",2008-05-23 00:00:00.000,"Kings XI Punjab",2,19.3,178,19.3,9.2227979274611389,"23 May 2008"
"2008","20080524DD",2008-05-24 00:00:00.000,"Delhi Daredevils",2,19.5,179,19.5,9.1794871794871788,"24 May 2008"
"2008","20080524RR",2008-05-24 00:00:00.000,"Chennai Super Kings",2,19.7,201,19.7,10.203045685279188,"24 May 2008"
"2008","20080525KKR",2008-05-25 00:00:00.000,"Kolkata Knight Riders",2,19.4,175,19.4,9.02061855670103,"25 May 2008"
"2008","20080525RCB",2008-05-25 00:00:00.000,"Royal Challengers Bangalore",2,18.6,171,18.6,9.193548387096774,"25 May 2008"
"2008","20080526RR",2008-05-26 00:00:00.000,"Rajasthan Royals",2,19.7,146,19.7,7.4111675126903558,"26 May 2008"
"2008","20080527CSK",2008-05-27 00:00:00.000,"Chennai Super Kings",2,19.2,148,19.2,7.7083333333333339,"27 May 2008"
"2008","20080528MI",2008-05-28 00:00:00.000,"Mumbai Indians",2,15.6,126,15.6,8.0769230769230766,"28 May 2008"
