QuoteName,Date,Open,High,Low,Close,Adj Close,Volume
"SMH",2020-09-04 00:00:00.000,172.39,174.72,165.5,171.41,170.2244,4925400
"SMH",2020-09-08 00:00:00.000,164.8,168.62,163.57,163.81,162.677,3996700
"SMH",2020-09-09 00:00:00.000,167.83,169.77,165.99,168.5,167.3345,2336100
"SMH",2020-09-10 00:00:00.000,170.48,171.31,165.4,166.38,165.2292,2918800
"SMH",2020-09-11 00:00:00.000,167.8,169.37,164.47,166.06,164.9114,2389600
"SMH",2020-09-14 00:00:00.000,169.95,171.01,168.53,169.8,168.6256,2274500
"SMH",2020-09-15 00:00:00.000,172.18,174.48,171.77,173.37,172.1709,3848100
"SMH",2020-09-16 00:00:00.000,174.48,174.74,170.97,171.24,170.0556,1935000
"SMH",2020-09-17 00:00:00.000,166.52,171.12,166.21,170.85,169.6683,2186800
"SMH",2020-09-18 00:00:00.000,171.84,172.18,166.24,168.27,167.1062,2754600
"SMH",2020-09-21 00:00:00.000,165.43,168.36,164.03,168.35,167.1856,4005700
"SMH",2020-09-22 00:00:00.000,169.35,170.03,166.36,169.73,168.556,1607100
"SMH",2020-09-23 00:00:00.000,169.9,170.65,165.25,165.85,164.7029,2426100
"SMH",2020-09-24 00:00:00.000,164.3,169.61,164.1,167.3,166.1429,3192800
"SMH",2020-09-25 00:00:00.000,166.86,169.76,164.92,169.24,168.0694,2538200
"SMH",2020-09-28 00:00:00.000,171.86,173.68,170.46,173.54,172.3397,1959000
"SMH",2020-09-29 00:00:00.000,173.13,175.57,173.13,174.46,173.2533,3215700
"SMH",2020-09-30 00:00:00.000,174.13,176.19,173.45,174.2,172.9951,2891100
"SMH",2020-10-01 00:00:00.000,177.53,179.08,176.65,178.5,177.2654,2362400
"SMH",2020-10-02 00:00:00.000,174.53,176.95,173.08,173.15,171.9524,3139300
"SMH",2020-10-05 00:00:00.000,174.79,179.05,174.65,179.05,177.8116,1916100
"SMH",2020-10-06 00:00:00.000,178.62,181.61,176.78,177.48,176.2524,5250100
"SMH",2020-10-07 00:00:00.000,180.16,181.77,180.12,181.28,180.0262,1733800
"SMH",2020-10-08 00:00:00.000,183.24,183.74,182.36,183.5,182.2308,1886600
"SMH",2020-10-09 00:00:00.000,186.27,187.1,185.4,186.65,185.359,2655100
"SMH",2020-10-12 00:00:00.000,189.24,190.72,188.11,189.94,188.6263,2303100
"SMH",2020-10-13 00:00:00.000,190.07,190.95,188.58,189.37,188.0602,1591400
"SMH",2020-10-14 00:00:00.000,190.18,190.54,187.2,188.37,187.0671,2147000
"SMH",2020-10-15 00:00:00.000,184.91,187.9,184.4,187.64,186.3422,1327900
"SMH",2020-10-16 00:00:00.000,189.02,189.02,186.32,186.47,185.1803,1733300
"SMH",2020-10-19 00:00:00.000,187.85,189.09,184.82,185.55,184.2666,2319100
"SMH",2020-10-20 00:00:00.000,186.85,187.17,185.09,185.7,184.4156,2497200
"SMH",2020-10-21 00:00:00.000,186,186.71,184.32,184.51,183.2338,2445300
"SMH",2020-10-22 00:00:00.000,184.59,185.29,182.33,184.44,183.1643,1573200
"SMH",2020-10-23 00:00:00.000,184.23,184.23,182.25,184,182.7274,1665800
"SMH",2020-10-26 00:00:00.000,182.57,183.25,177.87,180.06,178.8146,3232300
"SMH",2020-10-27 00:00:00.000,181.52,181.94,178.7,179.44,178.1989,1875800
"SMH",2020-10-28 00:00:00.000,176.36,176.59,173.27,173.65,172.4489,4577900
"SMH",2020-10-29 00:00:00.000,173.87,179.51,173.36,177.94,176.7093,2296800
"SMH",2020-10-30 00:00:00.000,175.79,177,173.06,174.95,173.7399,2423600
"SMH",2020-11-02 00:00:00.000,176.51,177.86,174.61,176.31,175.0905,1939100
"SMH",2020-11-03 00:00:00.000,177.83,181.27,177.71,179.98,178.7352,2945000
"SMH",2020-11-04 00:00:00.000,183.9,187.24,181.62,186.58,185.2895,3911300
"SMH",2020-11-05 00:00:00.000,191.4,194.27,191.01,193.99,192.6483,3022300
"SMH",2020-11-06 00:00:00.000,193.69,197.59,192.6,197,195.6374,3151600
"SMH",2020-11-09 00:00:00.000,201.82,202.89,194.65,194.85,193.5023,5390200
"SMH",2020-11-10 00:00:00.000,193.7,193.75,188.37,188.82,187.514,3451500
"SMH",2020-11-11 00:00:00.000,192,195.95,191.83,195.46,194.1081,2687700
"SMH",2020-11-12 00:00:00.000,195.69,196.68,192.47,193.35,192.0127,3202500
"SMH",2020-11-13 00:00:00.000,195.84,197.73,194.88,196.2,194.843,2437400
"SMH",2020-11-16 00:00:00.000,197.74,202.31,197.42,201.72,200.3248,2386700
"SMH",2020-11-17 00:00:00.000,201.25,201.25,198.49,199.4,198.0208,1715100
"SMH",2020-11-18 00:00:00.000,200.46,201.36,198.32,198.41,197.0377,3832300
"SMH",2020-11-19 00:00:00.000,197.37,201.19,196.67,201,199.6098,2197400
"SMH",2020-11-20 00:00:00.000,201.41,202.63,199.76,199.98,198.5968,1789600
"SMH",2020-11-23 00:00:00.000,201.51,203.95,200.79,203.06,201.6555,2519300
"SMH",2020-11-24 00:00:00.000,204.39,204.48,200.77,203.7,202.2911,1954900
"SMH",2020-11-25 00:00:00.000,203.9,205,202.85,203.69,202.2812,1797800
"SMH",2020-11-27 00:00:00.000,205.1,207.57,205.1,206.42,204.9923,1842300
"SMH",2020-11-30 00:00:00.000,206.76,210.55,203.98,208.61,207.1671,4266200
"SMH",2020-12-01 00:00:00.000,210.63,214,209.75,212.4,210.9309,3369100
"SMH",2020-12-02 00:00:00.000,212.32,213.95,211.4,213.25,211.775,2654500
"SMH",2020-12-03 00:00:00.000,214.62,215.66,212.92,213.17,211.6956,2302500
"SMH",2020-12-04 00:00:00.000,214.46,219.39,214.07,219.39,217.8726,2683500
"SMH",2020-12-07 00:00:00.000,220.82,220.9,218.69,220.64,219.1139,2075300
"SMH",2020-12-08 00:00:00.000,220.53,221.79,219.13,220.93,219.4019,1862800
"SMH",2020-12-09 00:00:00.000,219.79,220.63,212.67,214.09,212.6092,3587400
"SMH",2020-12-10 00:00:00.000,212.17,215.69,211.36,214.25,212.7681,2119700
"SMH",2020-12-11 00:00:00.000,212.82,214.19,210.41,212.51,211.0401,2075700
"SMH",2020-12-14 00:00:00.000,214.4,215.94,213.54,214.68,213.1951,2173000
"SMH",2020-12-15 00:00:00.000,217.39,218.62,216.4,218.05,216.5418,2514700
"SMH",2020-12-16 00:00:00.000,218.96,218.96,216.26,217.96,216.4525,1268100
"SMH",2020-12-17 00:00:00.000,219.33,219.4,217.08,217.91,216.4028,1125400
"SMH",2020-12-18 00:00:00.000,218.19,218.55,215.78,217.16,215.658,3410400
"SMH",2020-12-21 00:00:00.000,212.36,214.69,210.8,214.57,214.57,2130100
"SMH",2020-12-22 00:00:00.000,214.91,214.92,212.35,214.19,214.19,1846800
"SMH",2020-12-23 00:00:00.000,214.5,215.23,212.47,212.59,212.59,1329800
"SMH",2020-12-24 00:00:00.000,213.2,214.91,213.2,214.87,214.87,571400
"SMH",2020-12-28 00:00:00.000,217.28,217.49,214.24,214.44,214.44,1222800
"SMH",2020-12-29 00:00:00.000,215.68,215.79,211.92,213.9,213.9,2248800
"SMH",2020-12-30 00:00:00.000,215.15,218.1,215.15,217.85,217.85,1054400
"SMH",2020-12-31 00:00:00.000,217.96,218.54,216.27,218.42,218.42,1431500
"SMH",2021-01-04 00:00:00.000,220.55,225,216.56,218.86,218.86,4650300
"SMH",2021-01-05 00:00:00.000,218.45,222.9,218.45,222.69,222.69,2319500
"SMH",2021-01-06 00:00:00.000,220.83,226.21,219.94,222.01,222.01,3844500
"SMH",2021-01-07 00:00:00.000,225.8,231.66,225.8,231.17,231.17,2622300
"SMH",2021-01-08 00:00:00.000,235.12,235.93,227.86,230.34,230.34,3364000
"SMH",2021-01-11 00:00:00.000,229.44,235.35,228.98,233.79,233.79,3133500
"SMH",2021-01-12 00:00:00.000,235.82,236.75,232.54,234.88,234.88,3187600
"SMH",2021-01-13 00:00:00.000,236.5,236.63,232.5,233.61,233.61,2213900
"SMH",2021-01-14 00:00:00.000,237.06,242.87,236.78,239.42,239.42,3302800
"SMH",2021-01-15 00:00:00.000,238.8,239.19,232.71,234.76,234.76,3828200
"SMH",2021-01-19 00:00:00.000,239.25,243,237.97,242.82,242.82,3072200
"SMH",2021-01-20 00:00:00.000,246.08,246.79,241.29,241.81,241.81,3154900
"SMH",2021-01-21 00:00:00.000,244.93,246.14,241.88,245.55,245.55,3608800
"SMH",2021-01-22 00:00:00.000,243,244.28,240.79,240.93,240.93,2754400
"SMH",2021-01-25 00:00:00.000,243.17,243.69,236.97,241.88,241.88,3524200
"SMH",2021-01-26 00:00:00.000,241.46,241.6,237.64,237.7,237.7,2696500
"SMH",2021-01-27 00:00:00.000,232.88,232.88,224.93,226.09,226.09,5791800
"SMH",2021-01-28 00:00:00.000,231.16,234.37,228.78,230.82,230.82,3976500
"SMH",2021-01-29 00:00:00.000,231,231.82,225.57,226.61,226.61,4041500
"SMH",2021-02-01 00:00:00.000,230.14,235.84,229.49,235.49,235.49,2718900
"SMH",2021-02-02 00:00:00.000,239.17,239.17,235.8,238.71,238.71,4338500
"SMH",2021-02-03 00:00:00.000,239.82,239.82,234.01,234.22,234.22,3239900
"SMH",2021-02-04 00:00:00.000,233.69,236.93,232.34,236.93,236.93,2947900
"SMH",2021-02-05 00:00:00.000,238.44,238.49,234.88,235.21,235.21,2460200
"SMH",2021-02-08 00:00:00.000,237.52,243.1,237.19,243.07,243.07,4484600
"SMH",2021-02-09 00:00:00.000,242.05,244.23,241.23,242.35,242.35,1607800
"SMH",2021-02-10 00:00:00.000,244.5,245.89,239.99,242.97,242.97,3740600
"SMH",2021-02-11 00:00:00.000,245.69,252,245.55,251.97,251.97,5168400
"SMH",2021-02-12 00:00:00.000,251.07,255.04,249.55,254.56,254.56,3398200
"SMH",2021-02-16 00:00:00.000,257.98,258.59,254.66,256.12,256.12,3473900
"SMH",2021-02-17 00:00:00.000,253.47,254.48,248.02,251.16,251.16,3668800
"SMH",2021-02-18 00:00:00.000,248.24,249.6,245.3,248.49,248.49,3030000
"SMH",2021-02-19 00:00:00.000,252.3,255.81,251.2,253.86,253.86,4329400
"SMH",2021-02-22 00:00:00.000,250.53,251.86,243.67,244.58,244.58,3376500
"SMH",2021-02-23 00:00:00.000,239.95,243.88,232.88,242.23,242.23,4746200
"SMH",2021-02-24 00:00:00.000,239.97,250.05,238.44,250.02,250.02,4645500
"SMH",2021-02-25 00:00:00.000,247.04,248.29,235.23,236.08,236.08,6155900
"SMH",2021-02-26 00:00:00.000,240.13,242.89,234.92,240.95,240.95,5155900
"SMH",2021-03-01 00:00:00.000,244.69,248.25,242.36,248.2,248.2,3559200
"SMH",2021-03-02 00:00:00.000,248.68,248.68,240.36,240.57,240.57,3845000
"SMH",2021-03-03 00:00:00.000,240.86,241.55,232.75,232.99,232.99,4515800
"SMH",2021-03-04 00:00:00.000,231.77,233.39,218.36,221.68,221.68,9020900
"SMH",2021-03-05 00:00:00.000,227.39,229.25,216.91,228.79,228.79,7382200
"SMH",2021-03-08 00:00:00.000,227.54,228.56,216.14,216.22,216.22,7806500
"SMH",2021-03-09 00:00:00.000,224.21,230.52,223.3,229.03,229.03,7081700
"SMH",2021-03-10 00:00:00.000,232.54,232.54,224.21,224.38,224.38,6312500
"SMH",2021-03-11 00:00:00.000,231.26,234.93,230.07,233.81,233.81,4476700
"SMH",2021-03-12 00:00:00.000,229.5,231.4,227.75,230.89,230.89,3724200
"SMH",2021-03-15 00:00:00.000,232.22,235.87,230.33,235.87,235.87,3434600
"SMH",2021-03-16 00:00:00.000,238.23,241.82,236.71,238.45,238.45,4623000
"SMH",2021-03-17 00:00:00.000,234.71,242.58,233.03,240.69,240.69,5144900
"SMH",2021-03-18 00:00:00.000,237.2,237.56,230.83,231.05,231.05,4467100
"SMH",2021-03-19 00:00:00.000,231.39,235.72,228.8,233.68,233.68,7073500
"SMH",2021-03-22 00:00:00.000,236.83,241.82,236.15,239.25,239.25,4913700
"SMH",2021-03-23 00:00:00.000,239.53,239.53,232.22,233.26,233.26,4519300
"SMH",2021-03-24 00:00:00.000,236.84,237.32,229.14,229.26,229.26,4462500
"SMH",2021-03-25 00:00:00.000,226.22,230.82,224.41,230.1,230.1,6763900
"SOXX",2020-03-26 00:00:00.000,204.66,213.71,202.81,212.84,210.7848,1100600
"SOXX",2020-03-27 00:00:00.000,206.12,209.14,201.59,202.28,200.3268,833600
"SOXX",2020-03-30 00:00:00.000,204.4,209.94,202.9,209.32,207.2988,1113800
"SOXX",2020-03-31 00:00:00.000,209.35,212.88,203.42,205.21,203.2285,1447400
"SOXX",2020-04-01 00:00:00.000,198.46,203.21,191.92,193.98,192.1069,979600
"SOXX",2020-04-02 00:00:00.000,192.31,200.23,191.9,199.76,197.8311,1179300
"SOXX",2020-04-03 00:00:00.000,199.45,201.98,193.4,195.98,194.0876,1036800
"SOXX",2020-04-06 00:00:00.000,204.49,216.95,204.49,215.97,213.8846,1670600
"SOXX",2020-04-07 00:00:00.000,223.52,224.38,214.95,215.2,213.122,2232100
"SOXX",2020-04-08 00:00:00.000,218.82,223.22,215.76,222.4,220.2525,1305300
"SOXX",2020-04-09 00:00:00.000,225.57,227.31,215.46,217.59,215.489,2264100
"SOXX",2020-04-13 00:00:00.000,216.76,220.71,215.01,220.05,217.9252,1322700
"SOXX",2020-04-14 00:00:00.000,225.38,230.2,224.84,230.2,227.9772,1957100
"SOXX",2020-04-15 00:00:00.000,225.37,225.37,221.25,223.35,221.1934,1206800
"SOXX",2020-04-16 00:00:00.000,227.4,230.11,224.38,229.62,227.4028,1112700
"SOXX",2020-04-17 00:00:00.000,233.66,234.13,228.55,231.4,229.1656,924200
"SOXX",2020-04-20 00:00:00.000,227.92,231.31,226.07,226.37,224.1842,904400
"SOXX",2020-04-21 00:00:00.000,222.84,223.99,214.58,215.28,213.2013,1217700
"SOXX",2020-04-22 00:00:00.000,222.3,229.39,221.17,228.31,226.1054,1113700
"SOXX",2020-04-23 00:00:00.000,228.32,230.67,225.23,226.03,223.8475,977700
"SOXX",2020-04-24 00:00:00.000,225.88,231.24,223.99,230.73,228.5021,962400
"SOXX",2020-04-27 00:00:00.000,233.71,236.14,232.73,233.81,231.5523,1070800
"SOXX",2020-04-28 00:00:00.000,238.17,239.36,232.34,232.6,230.354,1364700
"SOXX",2020-04-29 00:00:00.000,236.73,244.63,236.29,243.64,241.2874,1325300
"SOXX",2020-04-30 00:00:00.000,242.61,242.91,234.64,235.04,232.7705,1724100
"SOXX",2020-05-01 00:00:00.000,228.86,230.11,222.5,223.58,221.4211,2011200
"SOXX",2020-05-04 00:00:00.000,221.45,225.72,220.57,225.44,223.2632,1127100
"SOXX",2020-05-05 00:00:00.000,229.64,233.5,227.86,229.23,227.0166,1502100
"SOXX",2020-05-06 00:00:00.000,231.73,235.61,231.37,232.04,229.7994,1469300
"SOXX",2020-05-07 00:00:00.000,236.14,237.03,232.96,234.13,231.8693,941900
"SOXX",2020-05-08 00:00:00.000,236.58,241.29,235.91,241.04,238.7125,1295200
"SOXX",2020-05-11 00:00:00.000,238.78,242.97,238.34,240.81,238.4848,1166100
"SOXX",2020-05-12 00:00:00.000,242.44,243.25,234.22,234.42,232.1565,1254700
"SOXX",2020-05-13 00:00:00.000,235.56,236.64,226.42,229.9,227.6801,2296500
"SOXX",2020-05-14 00:00:00.000,227.94,236.28,224.11,236.05,233.7707,2173900
"SOXX",2020-05-15 00:00:00.000,228.14,231.96,226.74,231.17,228.9378,1885700
"SOXX",2020-05-18 00:00:00.000,236.66,243.08,236.66,241.79,239.4553,1648100
"SOXX",2020-05-19 00:00:00.000,241.84,246.58,240.91,241,238.6729,1436000
"SOXX",2020-05-20 00:00:00.000,245.96,251.51,245.96,249.88,247.4672,1263700
"SOXX",2020-05-21 00:00:00.000,249.96,250.15,243.19,243.59,241.2379,1269900
"SOXX",2020-05-22 00:00:00.000,243.83,245.08,240.81,244.67,242.3075,820800
"SOXX",2020-05-26 00:00:00.000,251.22,252.43,246.91,247.24,244.8527,1436800
"SOXX",2020-05-27 00:00:00.000,248,251.05,240.98,251.05,248.6259,1765800
"SOXX",2020-05-28 00:00:00.000,249.21,252.56,244.22,245.57,243.1988,1486700
"SOXX",2020-05-29 00:00:00.000,246.38,252.53,245.62,251.86,249.428,2094000
"SOXX",2020-06-01 00:00:00.000,250.56,251.68,248.27,250.5,248.0812,926700
"SOXX",2020-06-02 00:00:00.000,251.22,256.1,250.05,255.91,253.439,1053300
"SOXX",2020-06-03 00:00:00.000,259.71,264.5,259.64,263.3,260.7576,593900
"SOXX",2020-06-04 00:00:00.000,262.3,267.67,261.47,265.7,263.1344,649500
"SOXX",2020-06-05 00:00:00.000,272.05,276.16,270.77,272.21,269.5815,959400
"SOXX",2020-06-08 00:00:00.000,273.83,274.26,268.97,271.65,269.0269,843800
"SOXX",2020-06-09 00:00:00.000,268.91,272.83,267.72,271.86,269.2349,652800
"SOXX",2020-06-10 00:00:00.000,273.67,275.41,271.7,272.82,270.1857,859800
"SOXX",2020-06-11 00:00:00.000,265.9,266.77,255.21,255.49,253.023,1330700
"SOXX",2020-06-12 00:00:00.000,262.03,264.17,253.19,258.97,256.4694,1537800
"SOXX",2020-06-15 00:00:00.000,252.72,262.3,251.84,261.89,259.9263,710800
"SOXX",2020-06-16 00:00:00.000,269.59,271.3,262.24,267,264.998,1128100
"SOXX",2020-06-17 00:00:00.000,269.54,271.5,267.47,269.08,267.0624,457100
"SOXX",2020-06-18 00:00:00.000,268.72,270.02,267.39,268.58,266.5661,446800
"SOXX",2020-06-19 00:00:00.000,271.95,272.8,266.55,267.28,265.2759,757100
"SOXX",2020-06-22 00:00:00.000,267,269.88,264.42,269.25,267.2311,428700
"SOXX",2020-06-23 00:00:00.000,271.87,273.02,269.73,270.21,268.1839,392600
"SOXX",2020-06-24 00:00:00.000,268.74,270.16,262.24,264.28,262.2984,658000
"SOXX",2020-06-25 00:00:00.000,263.96,266.69,259.93,266.17,264.1742,458800
"SOXX",2020-06-26 00:00:00.000,266.5,266.76,260.53,261.18,259.2216,545900
"SOXX",2020-06-29 00:00:00.000,261.25,264.13,257.96,264.03,262.0503,888300
"SOXX",2020-06-30 00:00:00.000,265.23,271.88,265.01,270.87,268.839,1362000
"SOXX",2020-07-01 00:00:00.000,271.12,271.22,267.15,267.4,265.395,636400
"SOXX",2020-07-02 00:00:00.000,271.53,273.19,269.85,270.67,268.6405,595800
"SOXX",2020-07-06 00:00:00.000,275.99,278.88,275.13,277.82,275.7369,770900
"SOXX",2020-07-07 00:00:00.000,277.24,278.94,274.1,274.54,272.4814,631000
"SOXX",2020-07-08 00:00:00.000,276.63,278.5,274.46,278.26,276.1736,536900
"SOXX",2020-07-09 00:00:00.000,279.6,283.66,275.33,281.95,279.8359,669300
"SOXX",2020-07-10 00:00:00.000,282.7,283.04,278.28,281,278.893,322000
"SOXX",2020-07-13 00:00:00.000,284.98,288.05,275.85,276.38,274.3076,983900
"SOXX",2020-07-14 00:00:00.000,274.43,281.65,270.85,280.95,278.8434,1041400
"SOXX",2020-07-15 00:00:00.000,283.2,283.21,276.16,280.46,278.357,749000
"SOXX",2020-07-16 00:00:00.000,277.2,280.31,275.98,279.41,277.3149,448200
"SOXX",2020-07-17 00:00:00.000,280.33,281.96,279.45,280.82,278.7144,446800
"SOXX",2020-07-20 00:00:00.000,281.29,287.17,279.44,286.37,284.2227,594400
"SOXX",2020-07-21 00:00:00.000,288.49,288.87,283.74,284.91,282.7737,531300
"SOXX",2020-07-22 00:00:00.000,285.69,288.02,283.53,285.85,283.7066,413500
"SOXX",2020-07-23 00:00:00.000,286,288.23,279,281.48,279.3694,668700
"SOXX",2020-07-24 00:00:00.000,276.5,281.01,272.77,277.06,274.9825,905800
"SOXX",2020-07-27 00:00:00.000,280.56,285.81,280.36,285.69,283.5478,774800
"SOXX",2020-07-28 00:00:00.000,283.6,283.97,279.61,280.17,278.0692,607500
"SOXX",2020-07-29 00:00:00.000,282.66,287.11,282.36,285.94,283.796,484000
"SOXX",2020-07-30 00:00:00.000,285.11,291.84,285.04,291.57,289.3837,905800
"SOXX",2020-07-31 00:00:00.000,292.3,292.44,285.96,290.39,288.2126,642800
"SOXX",2020-08-03 00:00:00.000,292.16,296.37,292.12,295.66,293.4431,551400
"SOXX",2020-08-04 00:00:00.000,295.66,300.26,295.51,300,297.7505,484300
"SOXX",2020-08-05 00:00:00.000,299.53,301.02,297.6,299.69,297.4428,580500
"SOXX",2020-08-06 00:00:00.000,299.46,300.02,296.49,299.53,297.284,365400
"SOXX",2020-08-07 00:00:00.000,299.19,300.3,292.6,296.2,293.9791,454900
"SOXX",2020-08-10 00:00:00.000,297.09,297.45,291.9,296.19,293.9691,442300
"SOXX",2020-08-11 00:00:00.000,295.85,298.91,292.2,293.1,290.9023,705500
"SOXX",2020-08-12 00:00:00.000,295.59,303.37,294.64,302.57,300.3013,648600
"SOXX",2020-08-13 00:00:00.000,302.57,302.88,298.07,299.56,297.3138,507400
"SOXX",2020-08-14 00:00:00.000,300.52,302.88,298.32,299.38,297.1352,362900
"SOXX",2020-08-17 00:00:00.000,301.85,304.18,301.16,302.75,300.4799,309500
"SOXX",2020-08-18 00:00:00.000,304.47,304.69,300.29,301.15,298.8919,340100
"SOXX",2020-08-19 00:00:00.000,301.52,302.07,298.53,299.44,297.1947,399200
"SOXX",2020-08-20 00:00:00.000,296,298.15,294.57,296.78,294.5547,633100
"SOXX",2020-08-21 00:00:00.000,296.2,299.02,295.07,298.79,296.5496,413100
"SOXX",2020-08-24 00:00:00.000,302.25,302.98,299.54,301.9,299.6363,347900
"SOXX",2020-08-25 00:00:00.000,302.5,305.07,301.89,304.83,302.5443,363300
"SOXX",2020-08-26 00:00:00.000,305.52,306.9,304.25,305.81,303.5169,339900
"SOXX",2020-08-27 00:00:00.000,307.15,307.15,300.41,302.33,300.063,553400
"SOXX",2020-08-28 00:00:00.000,302.7,308.03,302.17,307.91,305.6012,570400
"SOXX",2020-08-31 00:00:00.000,307.7,309.8,305.25,307.22,304.9164,337800
"SOXX",2020-09-01 00:00:00.000,309.68,313.53,308.07,313.32,310.9706,474000
"SOXX",2020-09-02 00:00:00.000,318.26,324.26,315.22,322.4,319.9826,990600
"SOXX",2020-09-03 00:00:00.000,317.22,317.93,302.3,304.42,302.1374,1307000
"SOXX",2020-09-04 00:00:00.000,302.39,306.45,290.52,301.26,299.0011,1155600
"SOXX",2020-09-08 00:00:00.000,290.44,295.77,286.76,287.18,285.0267,1012000
"SOXX",2020-09-09 00:00:00.000,294.46,297.46,290.59,295,292.788,638200
"SOXX",2020-09-10 00:00:00.000,298.99,299.87,289.29,291,288.818,638000
"SOXX",2020-09-11 00:00:00.000,293.03,296.06,287.75,290.92,288.7386,508100
"SOXX",2020-09-14 00:00:00.000,296.75,298.6,294.46,296.74,294.515,385200
"SOXX",2020-09-15 00:00:00.000,300.8,303.94,300.28,301.86,299.5966,419900
"SOXX",2020-09-16 00:00:00.000,304.03,304.39,298.57,299.03,296.7878,405800
"SOXX",2020-09-17 00:00:00.000,291.41,299.36,290.39,298.88,296.6389,571600
"SOXX",2020-09-18 00:00:00.000,300.25,301.01,290.37,294.2,291.994,403600
"SOXX",2020-09-21 00:00:00.000,288.66,293.67,286.18,293.67,291.468,777200
"SOXX",2020-09-22 00:00:00.000,295.55,297.11,290.4,296.7,294.4753,365400
"SOXX",2020-09-23 00:00:00.000,295.71,297.3,287.74,288.81,287.6809,632000
"SOXX",2020-09-24 00:00:00.000,286.42,295.3,286.21,291.25,290.1114,783500
"SOXX",2020-09-25 00:00:00.000,291.76,296.18,287.39,295.25,294.0958,538100
"SOXX",2020-09-28 00:00:00.000,299.44,303.68,297.5,303.38,302.194,612000
"SOXX",2020-09-29 00:00:00.000,303.64,306.94,303.18,304.09,302.9012,638500
"SOXX",2020-09-30 00:00:00.000,303.89,307.61,302.83,304.61,303.4192,649200
"SOXX",2020-10-01 00:00:00.000,308.75,311.72,307.33,311.13,309.9137,681800
"SOXX",2020-10-02 00:00:00.000,303.09,308.09,301.38,301.8,300.6202,669500
"SOXX",2020-10-05 00:00:00.000,304.55,311.51,304.14,311.23,310.0133,513400
"SOXX",2020-10-06 00:00:00.000,311.48,317.21,308.48,309.75,308.5391,629600
"SOXX",2020-10-07 00:00:00.000,314.16,316.65,314.11,315.68,314.4459,416400
"SOXX",2020-10-08 00:00:00.000,318.57,320.24,317.57,319.59,318.3406,326600
"SOXX",2020-10-09 00:00:00.000,324.21,326.12,322.98,325.21,323.9386,655800
"SOXX",2020-10-12 00:00:00.000,329.51,331.73,327.87,330.04,328.7498,530500
"SOXX",2020-10-13 00:00:00.000,330.6,332.26,327.96,329.45,328.1621,766300
"SOXX",2020-10-14 00:00:00.000,330.82,331.83,326.25,328.12,326.8372,520800
"SOXX",2020-10-15 00:00:00.000,322,327.88,321.33,327.24,325.9607,402400
"SOXX",2020-10-16 00:00:00.000,329.5,330.1,325.42,325.68,324.4068,288600
"SOXX",2020-10-19 00:00:00.000,328.35,330.29,322.8,324.04,322.7732,402900
"SOXX",2020-10-20 00:00:00.000,325.5,326.38,322.75,323.51,322.2453,349600
"SOXX",2020-10-21 00:00:00.000,324.28,324.93,321.08,321.34,320.0838,358100
"SOXX",2020-10-22 00:00:00.000,321.74,323.14,317.57,321.47,320.2133,301700
"SOXX",2020-10-23 00:00:00.000,320.24,320.34,317.31,320.34,319.0877,262000
"SOXX",2020-10-26 00:00:00.000,317.6,318.74,309.31,313.4,312.1748,557100
"SOXX",2020-10-27 00:00:00.000,315.57,316.34,311.09,312.17,310.9496,296700
"SOXX",2020-10-28 00:00:00.000,307.25,307.25,301.45,301.95,300.7696,493700
"SOXX",2020-10-29 00:00:00.000,302,312.84,301.58,309.61,308.3996,501500
"SOXX",2020-10-30 00:00:00.000,306.34,308.34,301.44,305.48,304.2858,445700
"SOXX",2020-11-02 00:00:00.000,308.34,309.75,303.94,306.57,305.3715,485400
"SOXX",2020-11-03 00:00:00.000,309.27,315,309.21,312.35,311.1289,461700
"SOXX",2020-11-04 00:00:00.000,319.01,324.95,315.2,323.27,322.0062,1008900
"SOXX",2020-11-05 00:00:00.000,332.61,338.63,332.31,337.79,336.4695,936200
"SOXX",2020-11-06 00:00:00.000,336.99,344.55,335.9,343.3,341.9579,672000
"SOXX",2020-11-09 00:00:00.000,352.52,353.77,339.28,339.3,337.9736,640300
"SOXX",2020-11-10 00:00:00.000,336.26,337.7,328.27,329.12,327.8333,620700
"SOXX",2020-11-11 00:00:00.000,334.2,341.58,334.17,340.98,339.647,556800
"SOXX",2020-11-12 00:00:00.000,341.52,342.33,334.98,336.77,335.4535,401200
"SOXX",2020-11-13 00:00:00.000,340.78,343.74,338.46,340.9,339.5673,356900
"SOXX",2020-11-16 00:00:00.000,343.69,349.38,342.75,349.38,348.0142,485400
"SOXX",2020-11-17 00:00:00.000,348.14,348.24,343.93,346.5,345.1454,457200
"SOXX",2020-11-18 00:00:00.000,347.11,349.5,343.7,343.92,342.5755,453700
"SOXX",2020-11-19 00:00:00.000,342.69,349.33,341.12,349,347.6357,352100
"SOXX",2020-11-20 00:00:00.000,349.12,352.07,346.96,347.37,346.012,456500
"SOXX",2020-11-23 00:00:00.000,348.92,353.55,347.8,352.32,350.9427,458300
"SOXX",2020-11-24 00:00:00.000,354.85,354.87,348.78,354.24,352.8552,608200
"SOXX",2020-11-25 00:00:00.000,354.76,356.18,352,353.46,352.0782,324700
"SOXX",2020-11-27 00:00:00.000,355.7,359.76,355.7,357.67,356.2718,571100
"SOXX",2020-11-30 00:00:00.000,358.27,362.23,353.74,361.81,360.3956,624700
