Invoice #,Date,Operation Type (purchase / relocation),Product,Quantity,Cost Price,Supplier Type,Store
904973,2017-01-04 00:00:00.000,"Purchase","Tablet Type 7, HP",8,78,"C",10
905035,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, HP",8,66,"C",10
905049,2017-01-04 00:00:00.000,"Purchase","Headphones Type 3, Dell",8,33,"C",10
905073,2017-01-04 00:00:00.000,"Purchase","Laptop Type 4, HP",8,112,"C",10
905138,2017-01-04 00:00:00.000,"Purchase","Headphones Type 5, HP",8,23,"C",10
905172,2017-01-04 00:00:00.000,"Purchase","Desktop Type 7, Dell",8,162,"C",10
905207,2017-01-04 00:00:00.000,"Purchase","Charger Type 1, HP",8,140,"C",10
905222,2017-01-04 00:00:00.000,"Purchase","Tablet Type 4, Samsung",8,1667,"C",10
905236,2017-01-04 00:00:00.000,"Purchase","Monitor Type 3, HP",8,45,"C",10
905242,2017-01-04 00:00:00.000,"Purchase","Desktop Type 4, Huawei",8,104,"C",10
905257,2017-01-04 00:00:00.000,"Purchase","Headphones Type 2, Samsung",8,2214,"C",10
905271,2017-01-04 00:00:00.000,"Purchase","Laptop Type 2, Dell",8,53,"C",10
905333,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 3, Samsung",8,404,"C",10
905367,2017-01-04 00:00:00.000,"Purchase","Phone Type 9, HP",8,57,"C",10
905374,2017-01-04 00:00:00.000,"Purchase","Mouse Type 5, Dell",8,407,"C",10
905381,2017-01-04 00:00:00.000,"Purchase","Phone Type 6, HP",8,229,"C",10
905386,2017-01-04 00:00:00.000,"Purchase","Tablet Type 6, Samsung",8,2237,"C",10
905411,2017-01-04 00:00:00.000,"Purchase","Headphones Type 3, Huawei",8,23,"C",10
905415,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 1, Dell",8,20,"C",10
905420,2017-01-04 00:00:00.000,"Purchase","Desktop Type 10, Samsung",8,314,"C",10
905422,2017-01-04 00:00:00.000,"Purchase","Desktop Type 3, Dell",8,193,"C",10
905433,2017-01-04 00:00:00.000,"Purchase","Phone Type 3, Dell",8,112,"C",10
905434,2017-01-04 00:00:00.000,"Purchase","Desktop Type 11, Samsung",8,224,"C",10
905455,2017-01-04 00:00:00.000,"Purchase","Speakers Type 7, Huawei",8,100,"C",10
905464,2017-01-04 00:00:00.000,"Purchase","Tablet Type 4, Samsung",8,709,"C",10
905468,2017-01-04 00:00:00.000,"Purchase","Phone Type 5, Dell",8,119,"C",10
905474,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 1, HP",8,18,"C",10
905480,2017-01-04 00:00:00.000,"Purchase","Microphone Type 2, HP",8,71,"C",10
905483,2017-01-04 00:00:00.000,"Purchase","Speakers Type 7, Huawei",8,47,"C",10
905494,2017-01-04 00:00:00.000,"Purchase","Microphone Type 2, HP",8,91,"C",10
905512,2017-01-04 00:00:00.000,"Purchase","Speakers Type 7, Dell",8,246,"C",10
905517,2017-01-04 00:00:00.000,"Purchase","Laptop Type 3, Samsung",8,106,"C",10
905525,2017-01-04 00:00:00.000,"Purchase","Speakers Type 2, Dell",8,475,"C",10
905595,2017-01-04 00:00:00.000,"Purchase","Tablet Type 1, Samsung",8,85,"C",10
905603,2017-01-04 00:00:00.000,"Purchase","Tablet Type 1, Dell",8,108,"C",10
905609,2017-01-04 00:00:00.000,"Purchase","Laptop Type 1, Dell",8,567,"C",10
905655,2017-01-04 00:00:00.000,"Purchase","Desktop Type 9, HP",8,66,"C",10
905659,2017-01-04 00:00:00.000,"Purchase","Desktop Type 11, Huawei",8,110,"C",10
905702,2017-01-04 00:00:00.000,"Purchase","Microphone Type 3, Samsung",8,518,"C",10
905707,2017-01-04 00:00:00.000,"Purchase","Monitor Type 2, HP",8,446,"C",10
905763,2017-01-04 00:00:00.000,"Purchase","Tablet Type 3, Dell",8,59,"C",10
905771,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 3, Huawei",8,112,"C",10
905791,2017-01-04 00:00:00.000,"Purchase","Tablet Type 2, Samsung",8,486,"C",10
905812,2017-01-04 00:00:00.000,"Purchase","Tablet Type 7, Huawei",8,111,"C",10
905814,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 3, Dell",8,57,"C",10
905831,2017-01-04 00:00:00.000,"Purchase","Desktop Type 12, Huawei",8,434,"C",10
905886,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 2, Huawei",8,54,"C",10
905891,2017-01-04 00:00:00.000,"Purchase","Desktop Type 11, HP",8,475,"C",10
905897,2017-01-04 00:00:00.000,"Purchase","Desktop Type 11, Huawei",8,63,"C",10
905932,2017-01-04 00:00:00.000,"Purchase","Mouse Type 4, Samsung",8,66,"C",10
905942,2017-01-04 00:00:00.000,"Purchase","Laptop Type 2, Dell",8,223,"C",10
905986,2017-01-04 00:00:00.000,"Purchase","Memory Type 1, Huawei",8,104,"C",10
906014,2017-01-04 00:00:00.000,"Purchase","Speakers Type 2, HP",8,16,"C",10
906070,2017-01-04 00:00:00.000,"Purchase","Mouse Type 1, Dell",8,562,"C",10
906075,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 3, Huawei",8,10,"C",10
906213,2017-01-04 00:00:00.000,"Purchase","Speakers Type 2, HP",8,37,"C",10
906268,2017-01-04 00:00:00.000,"Purchase","Desktop Type 7, HP",8,784,"C",10
906272,2017-01-04 00:00:00.000,"Purchase","Laptop Type 4, Samsung",8,50,"C",10
906331,2017-01-04 00:00:00.000,"Purchase","Memory Type 2, HP",8,59,"C",10
906336,2017-01-04 00:00:00.000,"Purchase","Phone Type 7, HP",8,194,"C",10
906346,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 2, Samsung",8,72,"C",10
906387,2017-01-04 00:00:00.000,"Purchase","Phone Type 5, Huawei",8,18,"C",10
906409,2017-01-04 00:00:00.000,"Purchase","Monitor Type 2, Dell",8,268,"C",10
906447,2017-01-04 00:00:00.000,"Purchase","Speakers Type 7, Samsung",8,211,"C",10
906469,2017-01-04 00:00:00.000,"Purchase","Microphone Type 3, Dell",8,1505,"C",10
906506,2017-01-04 00:00:00.000,"Purchase","Desktop Type 7, Dell",8,280,"C",10
906526,2017-01-04 00:00:00.000,"Purchase","Headphones Type 5, HP",8,112,"C",10
906534,2017-01-04 00:00:00.000,"Purchase","Desktop Type 3, Huawei",8,112,"C",10
906563,2017-01-04 00:00:00.000,"Purchase","Desktop Type 7, Dell",8,1241,"C",10
906584,2017-01-04 00:00:00.000,"Purchase","Monitor Type 2, Samsung",8,18,"C",10
906585,2017-01-04 00:00:00.000,"Purchase","Laptop Type 1, HP",8,43,"C",10
906592,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 5, Huawei",8,36,"C",10
906607,2017-01-04 00:00:00.000,"Purchase","Charger Type 1, Dell",8,197,"C",10
906619,2017-01-04 00:00:00.000,"Purchase","Desktop Type 7, Dell",8,112,"C",10
906668,2017-01-04 00:00:00.000,"Purchase","Headphones Type 2, Dell",8,115,"C",10
906692,2017-01-04 00:00:00.000,"Purchase","Phone Type 6, Huawei",8,127,"C",10
906710,2017-01-04 00:00:00.000,"Purchase","Laptop Type 6, Dell",8,45,"C",10
906717,2017-01-04 00:00:00.000,"Purchase","Headphones Type 5, Samsung",8,731,"C",10
906732,2017-01-04 00:00:00.000,"Purchase","Tablet Type 7, Samsung",8,115,"C",10
906735,2017-01-04 00:00:00.000,"Purchase","Phone Type 7, Huawei",8,33,"C",10
906740,2017-01-04 00:00:00.000,"Purchase","Phone Type 3, Huawei",8,22,"C",10
906786,2017-01-04 00:00:00.000,"Purchase","Phone Type 2, HP",8,457,"C",10
906809,2017-01-04 00:00:00.000,"Purchase","Speakers Type 7, Dell",8,112,"C",10
906829,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 2, Huawei",8,971,"C",10
906841,2017-01-04 00:00:00.000,"Purchase","Desktop Type 2, HP",8,116,"C",10
906854,2017-01-04 00:00:00.000,"Purchase","Charger Type 1, HP",8,103,"C",10
906930,2017-01-04 00:00:00.000,"Purchase","Phone Type 8, Dell",8,145,"C",10
907023,2017-01-04 00:00:00.000,"Purchase","Tablet Type 7, Dell",8,102,"C",10
907128,2017-01-04 00:00:00.000,"Purchase","Monitor Type 1, HP",8,57,"C",10
907132,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 3, Dell",8,51,"C",10
907139,2017-01-04 00:00:00.000,"Purchase","Laptop Type 4, Samsung",8,223,"C",10
907157,2017-01-04 00:00:00.000,"Purchase","Laptop Type 6, Dell",8,108,"C",10
907167,2017-01-04 00:00:00.000,"Purchase","Memory Type 3, Samsung",8,46,"C",10
907168,2017-01-04 00:00:00.000,"Purchase","Memory Type 1, Dell",8,71,"C",10
907248,2017-01-04 00:00:00.000,"Purchase","Headphones Type 3, Samsung",8,420,"C",10
907311,2017-01-04 00:00:00.000,"Purchase","Monitor Type 4, Dell",8,113,"C",10
907332,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 3, Huawei",8,118,"C",10
907368,2017-01-04 00:00:00.000,"Purchase","Tablet Type 6, Samsung",8,548,"C",10
907386,2017-01-04 00:00:00.000,"Purchase","Monitor Type 2, HP",8,106,"C",10
907395,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 2, Huawei",8,407,"C",10
907409,2017-01-04 00:00:00.000,"Purchase","Laptop Type 5, Huawei",8,486,"C",10
907450,2017-01-04 00:00:00.000,"Purchase","Phone Type 2, HP",8,54,"C",10
907455,2017-01-04 00:00:00.000,"Purchase","Memory Type 1, HP",8,650,"C",10
907521,2017-01-04 00:00:00.000,"Purchase","Desktop Type 12, Huawei",8,1336,"C",10
907567,2017-01-04 00:00:00.000,"Purchase","Headphones Type 6, HP",8,523,"C",10
907578,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, HP",8,41,"C",10
907619,2017-01-04 00:00:00.000,"Purchase","Phone Type 12, Dell",8,43,"C",10
907647,2017-01-04 00:00:00.000,"Purchase","Phone Type 6, Huawei",8,194,"C",10
907692,2017-01-04 00:00:00.000,"Purchase","Speakers Type 2, Samsung",8,80,"C",10
907696,2017-01-04 00:00:00.000,"Purchase","Mouse Type 2, Samsung",8,78,"C",10
907723,2017-01-04 00:00:00.000,"Purchase","Speakers Type 3, Samsung",8,463,"C",10
907731,2017-01-04 00:00:00.000,"Purchase","Tablet Type 3, Samsung",8,1154,"C",10
907747,2017-01-04 00:00:00.000,"Purchase","Laptop Type 1, HP",8,114,"C",10
907801,2017-01-04 00:00:00.000,"Purchase","Laptop Type 1, Huawei",8,486,"C",10
907805,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 6, Dell",8,507,"C",10
907812,2017-01-04 00:00:00.000,"Purchase","Phone Type 1, HP",8,1182,"C",10
907821,2017-01-04 00:00:00.000,"Purchase","Mouse Type 2, Huawei",8,41,"C",10
907831,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 1, Huawei",8,353,"C",10
907863,2017-01-04 00:00:00.000,"Purchase","Monitor Type 1, Huawei",8,420,"C",10
907866,2017-01-04 00:00:00.000,"Purchase","Desktop Type 1, Dell",8,33,"C",10
907869,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 8, HP",8,709,"C",10
907879,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, Samsung",8,427,"C",10
907891,2017-01-04 00:00:00.000,"Purchase","Laptop Type 1, Dell",8,11,"C",10
907897,2017-01-04 00:00:00.000,"Purchase","Microphone Type 3, Samsung",8,231,"C",10
907912,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 2, Huawei",8,58,"C",10
907960,2017-01-04 00:00:00.000,"Purchase","Desktop Type 3, Huawei",8,382,"C",10
907991,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 4, Huawei",8,115,"C",10
908015,2017-01-04 00:00:00.000,"Purchase","Tablet Type 5, HP",8,93,"C",10
908016,2017-01-04 00:00:00.000,"Purchase","Tablet Type 1, Huawei",8,174,"C",10
908018,2017-01-04 00:00:00.000,"Purchase","Tablet Type 4, HP",8,703,"C",10
908042,2017-01-04 00:00:00.000,"Purchase","Laptop Type 6, Dell",8,445,"C",10
908043,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, Dell",8,71,"C",10
908048,2017-01-04 00:00:00.000,"Purchase","Desktop Type 10, Dell",8,91,"C",10
908105,2017-01-04 00:00:00.000,"Purchase","Microphone Type 1, Huawei",8,385,"C",10
908118,2017-01-04 00:00:00.000,"Purchase","Phone Type 11, Dell",8,222,"C",10
908142,2017-01-04 00:00:00.000,"Purchase","Tablet Type 2, HP",8,117,"C",10
908152,2017-01-04 00:00:00.000,"Purchase","Laptop Type 3, HP",8,73,"C",10
908216,2017-01-04 00:00:00.000,"Purchase","Microphone Type 3, HP",8,33,"C",10
908219,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, Huawei",8,784,"C",10
908223,2017-01-04 00:00:00.000,"Purchase","Phone Type 5, HP",8,2237,"C",10
908224,2017-01-04 00:00:00.000,"Purchase","Tablet Type 1, Huawei",8,115,"C",10
908304,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 3, HP",8,54,"C",10
908331,2017-01-04 00:00:00.000,"Purchase","Desktop Type 7, Samsung",8,612,"C",10
908358,2017-01-04 00:00:00.000,"Purchase","Speakers Type 2, Huawei",8,327,"C",10
908364,2017-01-04 00:00:00.000,"Purchase","Speakers Type 7, Huawei",8,1582,"C",10
908369,2017-01-04 00:00:00.000,"Purchase","Microphone Type 3, Samsung",8,606,"C",10
908371,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 3, Dell",8,283,"C",10
908378,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 7, Huawei",8,72,"C",10
908380,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 8, Samsung",8,88,"C",10
908386,2017-01-04 00:00:00.000,"Purchase","Phone Type 3, HP",8,59,"C",10
908391,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, Samsung",8,573,"C",10
908468,2017-01-04 00:00:00.000,"Purchase","Mouse Type 2, Dell",8,490,"C",10
908478,2017-01-04 00:00:00.000,"Purchase","Desktop Type 2, Dell",8,364,"C",10
908508,2017-01-04 00:00:00.000,"Purchase","Tablet Type 3, Samsung",8,59,"C",10
908534,2017-01-04 00:00:00.000,"Purchase","Mouse Type 7, Huawei",8,211,"C",10
908547,2017-01-04 00:00:00.000,"Purchase","Phone Type 1, Dell",8,164,"C",10
908551,2017-01-04 00:00:00.000,"Purchase","Monitor Type 4, Samsung",8,290,"C",10
908570,2017-01-04 00:00:00.000,"Purchase","Headphones Type 6, Huawei",8,201,"C",10
908633,2017-01-04 00:00:00.000,"Purchase","Mouse Type 7, Huawei",8,191,"C",10
908697,2017-01-04 00:00:00.000,"Purchase","Desktop Type 4, Huawei",8,92,"C",10
908773,2017-01-04 00:00:00.000,"Purchase","Monitor Type 3, HP",8,113,"C",10
908851,2017-01-04 00:00:00.000,"Purchase","Tablet Type 4, HP",8,290,"C",10
908856,2017-01-04 00:00:00.000,"Purchase","Mouse Type 6, Huawei",8,690,"C",10
908909,2017-01-04 00:00:00.000,"Purchase","Speakers Type 5, HP",8,91,"C",10
908958,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, Huawei",8,46,"C",10
908967,2017-01-04 00:00:00.000,"Purchase","Laptop Type 4, Huawei",8,382,"C",10
909023,2017-01-04 00:00:00.000,"Purchase","Microphone Type 2, Huawei",8,268,"C",10
909030,2017-01-04 00:00:00.000,"Purchase","Laptop Type 6, Samsung",8,103,"C",10
905010,2017-01-04 00:00:00.000,"Purchase","Speakers Type 7, Huawei",15,573,"C",10
905029,2017-01-04 00:00:00.000,"Purchase","Charger Type 1, Samsung",15,724,"C",10
905053,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 1, Dell",15,444,"C",10
905100,2017-01-04 00:00:00.000,"Purchase","Phone Type 3, Dell",15,40,"C",10
905110,2017-01-04 00:00:00.000,"Purchase","Speakers Type 4, Huawei",15,30,"C",10
905112,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 3, Samsung",15,493,"C",10
905137,2017-01-04 00:00:00.000,"Purchase","Desktop Type 9, HP",15,105,"C",10
905193,2017-01-04 00:00:00.000,"Purchase","Speakers Type 4, HP",15,703,"C",10
905230,2017-01-04 00:00:00.000,"Purchase","Monitor Type 2, Samsung",15,475,"C",10
905296,2017-01-04 00:00:00.000,"Purchase","Laptop Type 2, HP",15,447,"C",10
905303,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 2, Dell",15,1241,"C",10
905359,2017-01-04 00:00:00.000,"Purchase","Speakers Type 2, Huawei",15,256,"C",10
905364,2017-01-04 00:00:00.000,"Purchase","Desktop Type 6, Samsung",15,126,"C",10
905438,2017-01-04 00:00:00.000,"Purchase","Headphones Type 5, HP",15,425,"C",10
905488,2017-01-04 00:00:00.000,"Purchase","Monitor Type 1, Samsung",15,319,"C",10
905513,2017-01-04 00:00:00.000,"Purchase","Tablet Type 4, Dell",15,57,"C",10
905528,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 1, Huawei",15,225,"C",10
905529,2017-01-04 00:00:00.000,"Purchase","Headphones Type 2, Samsung",15,46,"C",10
905530,2017-01-04 00:00:00.000,"Purchase","Phone Type 5, HP",15,18,"C",10
905586,2017-01-04 00:00:00.000,"Purchase","Headphones Type 3, HP",15,937,"C",10
905594,2017-01-04 00:00:00.000,"Purchase","Desktop Type 1, HP",15,507,"C",10
905611,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 2, Dell",15,33,"C",10
905705,2017-01-04 00:00:00.000,"Purchase","Tablet Type 5, Huawei",15,19,"C",10
905728,2017-01-04 00:00:00.000,"Purchase","Tablet Type 3, HP",15,40,"C",10
905744,2017-01-04 00:00:00.000,"Purchase","Desktop Type 1, Dell",15,413,"C",10
905756,2017-01-04 00:00:00.000,"Purchase","Desktop Type 4, HP",15,2384,"C",10
905810,2017-01-04 00:00:00.000,"Purchase","Monitor Type 2, Huawei",15,66,"C",10
905859,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 4, Dell",15,209,"C",10
905883,2017-01-04 00:00:00.000,"Purchase","Charger Type 1, Samsung",15,20,"C",10
905892,2017-01-04 00:00:00.000,"Purchase","Monitor Type 1, HP",15,274,"C",10
905951,2017-01-04 00:00:00.000,"Purchase","Desktop Type 9, Dell",15,268,"C",10
905963,2017-01-04 00:00:00.000,"Purchase","Microphone Type 1, Huawei",15,159,"C",10
906008,2017-01-04 00:00:00.000,"Purchase","Desktop Type 11, HP",15,149,"C",10
906054,2017-01-04 00:00:00.000,"Purchase","Desktop Type 6, Huawei",15,40,"C",10
906059,2017-01-04 00:00:00.000,"Purchase","Phone Type 10, Huawei",15,98,"C",10
906087,2017-01-04 00:00:00.000,"Purchase","Mouse Type 6, Samsung",15,1505,"C",10
906097,2017-01-04 00:00:00.000,"Purchase","Headphones Type 6, Dell",15,158,"C",10
906104,2017-01-04 00:00:00.000,"Purchase","Headphones Type 6, Dell",15,486,"C",10
906110,2017-01-04 00:00:00.000,"Purchase","Tablet Type 7, Huawei",15,507,"C",10
906117,2017-01-04 00:00:00.000,"Purchase","Monitor Type 4, Dell",15,314,"C",10
906118,2017-01-04 00:00:00.000,"Purchase","Headphones Type 4, HP",15,224,"C",10
906157,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 3, Dell",15,724,"C",10
906245,2017-01-04 00:00:00.000,"Purchase","Desktop Type 9, Samsung",15,143,"C",10
906258,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 2, HP",15,481,"C",10
906308,2017-01-04 00:00:00.000,"Purchase","Speakers Type 5, HP",15,382,"C",10
906318,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, Dell",15,73,"C",10
906325,2017-01-04 00:00:00.000,"Purchase","Headphones Type 4, Huawei",15,75,"C",10
906364,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, HP",15,465,"C",10
906394,2017-01-04 00:00:00.000,"Purchase","Laptop Type 5, HP",15,56,"C",10
906437,2017-01-04 00:00:00.000,"Purchase","Speakers Type 6, HP",15,173,"C",10
906540,2017-01-04 00:00:00.000,"Purchase","Phone Type 11, HP",15,115,"C",10
906551,2017-01-04 00:00:00.000,"Purchase","Desktop Type 3, Samsung",15,74,"C",10
906568,2017-01-04 00:00:00.000,"Purchase","Tablet Type 6, HP",15,91,"C",10
906590,2017-01-04 00:00:00.000,"Purchase","Headphones Type 1, Samsung",15,130,"C",10
906598,2017-01-04 00:00:00.000,"Purchase","Microphone Type 3, Huawei",15,16,"C",10
906624,2017-01-04 00:00:00.000,"Purchase","Mouse Type 3, Dell",15,56,"C",10
906635,2017-01-04 00:00:00.000,"Purchase","Memory Type 2, Dell",15,283,"C",10
906704,2017-01-04 00:00:00.000,"Purchase","Headphones Type 5, Samsung",15,154,"C",10
906713,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 2, Huawei",15,114,"C",10
906718,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 8, HP",15,481,"C",10
906760,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 7, Samsung",15,140,"C",10
906814,2017-01-04 00:00:00.000,"Purchase","Headphones Type 3, HP",15,542,"C",10
906857,2017-01-04 00:00:00.000,"Purchase","Headphones Type 2, HP",15,1667,"C",10
906894,2017-01-04 00:00:00.000,"Purchase","Phone Type 6, Samsung",15,101,"C",10
906903,2017-01-04 00:00:00.000,"Purchase","Phone Type 7, HP",15,66,"C",10
906933,2017-01-04 00:00:00.000,"Purchase","Phone Type 12, HP",15,59,"C",10
906976,2017-01-04 00:00:00.000,"Purchase","Phone Type 6, HP",15,20,"C",10
907011,2017-01-04 00:00:00.000,"Purchase","Desktop Type 1, Dell",15,457,"C",10
907015,2017-01-04 00:00:00.000,"Purchase","Headphones Type 6, Huawei",15,731,"C",10
907024,2017-01-04 00:00:00.000,"Purchase","Desktop Type 2, HP",15,103,"C",10
907026,2017-01-04 00:00:00.000,"Purchase","Laptop Type 2, Dell",15,115,"C",10
907059,2017-01-04 00:00:00.000,"Purchase","Phone Type 8, Dell",15,52,"C",10
907083,2017-01-04 00:00:00.000,"Purchase","Speakers Type 5, Huawei",15,314,"C",10
907097,2017-01-04 00:00:00.000,"Purchase","Microphone Type 1, Huawei",15,55,"C",10
907159,2017-01-04 00:00:00.000,"Purchase","Headphones Type 2, Dell",15,16,"C",10
907216,2017-01-04 00:00:00.000,"Purchase","Memory Type 4, Huawei",15,271,"C",10
907230,2017-01-04 00:00:00.000,"Purchase","Tablet Type 6, HP",15,68,"C",10
907237,2017-01-04 00:00:00.000,"Purchase","Desktop Type 4, Samsung",15,272,"C",10
907249,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 3, Dell",15,66,"C",10
907284,2017-01-04 00:00:00.000,"Purchase","Desktop Type 2, HP",15,85,"C",10
907292,2017-01-04 00:00:00.000,"Purchase","Phone Type 10, Dell",15,457,"C",10
907293,2017-01-04 00:00:00.000,"Purchase","Laptop Type 6, Huawei",15,66,"C",10
907310,2017-01-04 00:00:00.000,"Purchase","Desktop Type 4, HP",15,110,"C",10
907319,2017-01-04 00:00:00.000,"Purchase","Monitor Type 3, HP",15,108,"C",10
907340,2017-01-04 00:00:00.000,"Purchase","Speakers Type 2, Dell",15,249,"C",10
907341,2017-01-04 00:00:00.000,"Purchase","Mouse Type 7, Huawei",15,41,"C",10
907353,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 3, Dell",15,37,"C",10
907354,2017-01-04 00:00:00.000,"Purchase","Desktop Type 4, Dell",15,194,"C",10
907359,2017-01-04 00:00:00.000,"Purchase","Tablet Type 7, Huawei",15,54,"C",10
907385,2017-01-04 00:00:00.000,"Purchase","Monitor Type 1, Dell",15,66,"C",10
907402,2017-01-04 00:00:00.000,"Purchase","Mouse Type 2, Dell",15,48,"C",10
907425,2017-01-04 00:00:00.000,"Purchase","Tablet Type 3, Huawei",15,327,"C",10
907488,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, HP",15,562,"C",10
907500,2017-01-04 00:00:00.000,"Purchase","Mouse Type 6, Dell",15,481,"C",10
907553,2017-01-04 00:00:00.000,"Purchase","Desktop Type 4, Huawei",15,72,"C",10
907557,2017-01-04 00:00:00.000,"Purchase","Speakers Type 3, Huawei",15,518,"C",10
907572,2017-01-04 00:00:00.000,"Purchase","Laptop Type 1, Samsung",15,119,"C",10
907579,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 7, Huawei",15,10,"C",10
907595,2017-01-04 00:00:00.000,"Purchase","Phone Type 9, HP",15,153,"C",10
907609,2017-01-04 00:00:00.000,"Purchase","Tablet Type 3, Dell",15,36,"C",10
907624,2017-01-04 00:00:00.000,"Purchase","Microphone Type 3, HP",15,420,"C",10
907663,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 7, Huawei",15,142,"C",10
907687,2017-01-04 00:00:00.000,"Purchase","Memory Type 1, Dell",15,16,"C",10
907735,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, Dell",15,149,"C",10
907771,2017-01-04 00:00:00.000,"Purchase","Laptop Type 6, Dell",15,33,"C",10
907811,2017-01-04 00:00:00.000,"Purchase","Mouse Type 2, Samsung",15,2237,"C",10
907819,2017-01-04 00:00:00.000,"Purchase","Monitor Type 4, Samsung",15,112,"C",10
907855,2017-01-04 00:00:00.000,"Purchase","Tablet Type 7, Huawei",15,507,"C",10
907871,2017-01-04 00:00:00.000,"Purchase","Speakers Type 4, Samsung",15,115,"C",10
907874,2017-01-04 00:00:00.000,"Purchase","Tablet Type 7, Huawei",15,58,"C",10
907888,2017-01-04 00:00:00.000,"Purchase","Speakers Type 4, HP",15,104,"C",10
907900,2017-01-04 00:00:00.000,"Purchase","Memory Type 2, Huawei",15,724,"C",10
907910,2017-01-04 00:00:00.000,"Purchase","Phone Type 5, Dell",15,158,"C",10
907931,2017-01-04 00:00:00.000,"Purchase","Speakers Type 4, Samsung",15,2404,"C",10
907939,2017-01-04 00:00:00.000,"Purchase","Laptop Type 1, Dell",15,58,"C",10
907942,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 2, Dell",15,111,"C",10
907952,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 6, Huawei",15,123,"C",10
907964,2017-01-04 00:00:00.000,"Purchase","Desktop Type 8, Huawei",15,122,"C",10
908002,2017-01-04 00:00:00.000,"Purchase","Microphone Type 1, Dell",15,110,"C",10
908023,2017-01-04 00:00:00.000,"Purchase","Desktop Type 6, Huawei",15,523,"C",10
908073,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 2, Dell",15,1503,"C",10
908100,2017-01-04 00:00:00.000,"Purchase","Mouse Type 2, Dell",15,108,"C",10
908135,2017-01-04 00:00:00.000,"Purchase","Memory Type 1, Huawei",15,48,"C",10
908145,2017-01-04 00:00:00.000,"Purchase","Desktop Type 9, Huawei",15,66,"C",10
908147,2017-01-04 00:00:00.000,"Purchase","Headphones Type 4, Samsung",15,54,"C",10
908180,2017-01-04 00:00:00.000,"Purchase","Phone Type 6, HP",15,80,"C",10
908214,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 2, HP",15,1970,"C",10
908237,2017-01-04 00:00:00.000,"Purchase","Phone Type 5, Huawei",15,709,"C",10
908291,2017-01-04 00:00:00.000,"Purchase","Monitor Type 2, Dell",15,1582,"C",10
908299,2017-01-04 00:00:00.000,"Purchase","Tablet Type 7, Huawei",15,119,"C",10
908321,2017-01-04 00:00:00.000,"Purchase","Laptop Type 4, Dell",15,2031,"C",10
908325,2017-01-04 00:00:00.000,"Purchase","Headphones Type 6, Dell",15,51,"C",10
908406,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, Dell",15,57,"C",10
