State,Date,Active,Active Added,Deaths,Deaths Added,Recovered,Recovered Added,Running Total by State,Total,Total Added
Maharashtra,2021-03-07 00:00:00.000,99206.0,5090.0,52477.0,38.0,2068044.0,6013.0,11228555.0,2219727.0,11141.0
Maharashtra,2021-03-08 00:00:00.000,98860.0,-346.0,52499.0,22.0,2077112.0,9068.0,11243908.0,2228471.0,8744.0
Maharashtra,2021-03-09 00:00:00.000,96549.0,-2311.0,52555.0,56.0,2089294.0,12182.0,11261781.0,2238398.0,9927.0
Maharashtra,2021-03-10 00:00:00.000,100241.0,3692.0,52609.0,54.0,2099207.0,9913.0,11284632.0,2252057.0,13659.0
Maharashtra,2021-03-11 00:00:00.000,107308.0,7067.0,52666.0,57.0,2106400.0,7193.0,11307930.0,2266374.0,14317.0
Maharashtra,2021-03-12 00:00:00.000,111725.0,4417.0,52722.0,56.0,2117744.0,11344.0,11332775.0,2282191.0,15817.0
Maharashtra,2021-03-13 00:00:00.000,119772.0,8047.0,52810.0,88.0,2125211.0,7467.0,11357929.0,2297793.0,15602.0
Maharashtra,2021-03-14 00:00:00.000,127481.0,7709.0,52860.0,50.0,2134072.0,8861.0,11384442.0,2314413.0,16620.0
Maharashtra,2021-03-15 00:00:00.000,131813.0,4332.0,52908.0,48.0,2144743.0,10671.0,11408879.0,2329464.0,15051.0
Maharashtra,2021-03-16 00:00:00.000,140080.0,8267.0,52995.0,87.0,2154253.0,9510.0,11437748.0,2347328.0,17864.0
Maharashtra,2021-03-17 00:00:00.000,154037.0,13957.0,53079.0,84.0,2163391.0,9138.0,11473586.0,2370507.0,23179.0
Maharashtra,2021-03-18 00:00:00.000,167638.0,13601.0,53137.0,58.0,2175565.0,12174.0,11513273.0,2396340.0,25833.0
Maharashtra,2021-03-19 00:00:00.000,178849.0,11211.0,53207.0,70.0,2189965.0,14400.0,11554179.0,2422021.0,25681.0
Maharashtra,2021-03-20 00:00:00.000,192295.0,13446.0,53299.0,92.0,2203553.0,13588.0,11597994.0,2449147.0,27126.0
Maharashtra,2021-03-21 00:00:00.000,211417.0,19122.0,53398.0,99.0,2214867.0,11314.0,11645003.0,2479682.0,30535.0
Maharashtra,2021-03-22 00:00:00.000,216541.0,5124.0,53456.0,58.0,2234330.0,19463.0,11685639.0,2504327.0,24645.0
Maharashtra,2021-03-23 00:00:00.000,231943.0,15402.0,53588.0,132.0,2247495.0,13165.0,11732878.0,2533026.0,28699.0
Maharashtra,2021-03-24 00:00:00.000,248605.0,16662.0,53683.0,95.0,2262593.0,15098.0,11786297.0,2564881.0,31855.0
Maharashtra,2021-03-25 00:00:00.000,264002.0,15397.0,53794.0,111.0,2283037.0,20444.0,11845380.0,2600833.0,35952.0
Maharashtra,2021-03-26 00:00:00.000,283773.0,19771.0,53906.0,112.0,2300056.0,17019.0,11907656.0,2637735.0,36902.0
Maharashtra,2021-03-27 00:00:00.000,304810.0,21037.0,54072.0,166.0,2314579.0,14523.0,11970288.0,2673461.0,35726.0
Maharashtra,2021-03-28 00:00:00.000,327242.0,22432.0,54180.0,108.0,2332453.0,17874.0,12038494.0,2713875.0,40414.0
Maharashtra,2021-03-29 00:00:00.000,337929.0,10687.0,54282.0,102.0,2353307.0,20854.0,12094646.0,2745518.0,31643.0
Maharashtra,2021-03-30 00:00:00.000,341888.0,3959.0,54421.0,139.0,2377127.0,23820.0,12147883.0,2773436.0,27918.0
Maharashtra,2021-03-31 00:00:00.000,357605.0,15717.0,54648.0,227.0,2400727.0,23600.0,12219996.0,2812980.0,39544.0
Maharashtra,2021-04-01 00:00:00.000,367898.0,10293.0,54897.0,249.0,2433368.0,32641.0,12301394.0,2856163.0,43183.0
Maharashtra,2021-04-02 00:00:00.000,391204.0,23306.0,55378.0,481.0,2457494.0,24126.0,12390417.0,2904076.0,47913.0
Maharashtra,2021-04-03 00:00:00.000,402553.0,11349.0,55655.0,277.0,2495315.0,37821.0,12483411.0,2953523.0,49447.0
Maharashtra,2021-04-04 00:00:00.000,431897.0,29344.0,55877.0,222.0,2522823.0,27508.0,12587205.0,3010597.0,57074.0
Maharashtra,2021-04-05 00:00:00.000,452778.0,20881.0,56032.0,155.0,2549075.0,26252.0,12683768.0,3057885.0,47288.0
Maharashtra,2021-04-06 00:00:00.000,473694.0,20916.0,56329.0,297.0,2583331.0,34256.0,12799080.0,3113354.0,55469.0
Maharashtra,2021-04-07 00:00:00.000,502983.0,29289.0,56651.0,322.0,2613627.0,30296.0,12925356.0,3173261.0,59907.0
Maharashtra,2021-04-08 00:00:00.000,522763.0,19780.0,57027.0,376.0,2649757.0,36130.0,13057234.0,3229547.0,56286.0
Maharashtra,2021-04-09 00:00:00.000,536064.0,13301.0,57328.0,301.0,2695148.0,45391.0,13202179.0,3288540.0,58993.0
Maharashtra,2021-04-10 00:00:00.000,538161.0,2097.0,57637.0,309.0,2748153.0,53005.0,13354744.0,3343951.0,55411.0
Maharashtra,2021-04-11 00:00:00.000,567098.0,28937.0,57986.0,349.0,2782161.0,34008.0,13524658.0,3407245.0,63294.0
Maharashtra,2021-04-12 00:00:00.000,566279.0,-819.0,58244.0,258.0,2834473.0,52312.0,13685496.0,3458996.0,51751.0
Maharashtra,2021-04-13 00:00:00.000,594586.0,28307.0,58525.0,281.0,2866097.0,31624.0,13870793.0,3519208.0,60212.0
Maharashtra,2021-04-14 00:00:00.000,613636.0,19050.0,58803.0,278.0,2905721.0,39624.0,14070377.0,3578160.0,58952.0
Maharashtra,2021-04-15 00:00:00.000,621647.0,8011.0,59152.0,349.0,2959056.0,53335.0,14287205.0,3639855.0,61695.0
Maharashtra,2021-04-16 00:00:00.000,639643.0,17996.0,59550.0,398.0,3004391.0,45335.0,14521207.0,3703584.0,63729.0
Maharashtra,2021-04-17 00:00:00.000,649564.0,9921.0,59969.0,419.0,3061174.0,56783.0,14782102.0,3770707.0,67123.0
Maharashtra,2021-04-18 00:00:00.000,672038.0,22474.0,60472.0,503.0,3106828.0,45654.0,15057165.0,3839338.0,68631.0
Maharashtra,2021-04-19 00:00:00.000,678199.0,6161.0,60823.0,351.0,3159240.0,52412.0,15314168.0,3898262.0,58924.0
Maharashtra,2021-04-20 00:00:00.000,685553.0,7354.0,61342.0,519.0,3213464.0,54224.0,15608533.0,3960359.0,62097.0
Maharashtra,2021-04-21 00:00:00.000,697468.0,11915.0,61910.0,568.0,3268449.0,54985.0,15924268.0,4027827.0,67468.0
Maharashtra,2021-04-22 00:00:00.000,701615.0,4147.0,62478.0,568.0,3330747.0,62298.0,16256786.0,4094840.0,67013.0
Maharashtra,2021-04-23 00:00:00.000,693633.0,-7982.0,63251.0,773.0,3404792.0,74045.0,16602067.0,4161676.0,66836.0
Maharashtra,2021-04-24 00:00:00.000,696299.0,2666.0,63927.0,676.0,3468610.0,63818.0,16951046.0,4228836.0,67160.0
Maharashtra,2021-04-25 00:00:00.000,700208.0,3909.0,64759.0,832.0,3530060.0,61450.0,17305699.0,4295027.0,66191.0
Maharashtra,2021-04-26 00:00:00.000,676648.0,-23560.0,65283.0,524.0,3601796.0,71736.0,17625236.0,4343727.0,48700.0
Maharashtra,2021-04-27 00:00:00.000,674359.0,-2289.0,66178.0,895.0,3669548.0,67752.0,17988149.0,4410085.0,66358.0
Maharashtra,2021-04-28 00:00:00.000,675452.0,1093.0,67213.0,1035.0,3730729.0,61181.0,18367547.0,4473394.0,63309.0
Maharashtra,2021-04-29 00:00:00.000,672303.0,-3149.0,67984.0,771.0,3799266.0,68537.0,18754327.0,4539553.0,66159.0
Maharashtra,2021-04-30 00:00:00.000,664684.0,-7619.0,68812.0,828.0,3868976.0,69710.0,19156341.0,4602472.0,62919.0
Maharashtra,2021-05-01 00:00:00.000,665838.0,1154.0,69614.0,802.0,3930302.0,61326.0,19548917.0,4665754.0,63282.0
Maharashtra,2021-05-02 00:00:00.000,670460.0,4622.0,70283.0,669.0,3981658.0,51356.0,19919007.0,4722401.0,56647.0
Maharashtra,2021-05-03 00:00:00.000,659014.0,-11446.0,70850.0,567.0,4041158.0,59500.0,20274776.0,4771022.0,48621.0
Maharashtra,2021-05-04 00:00:00.000,644069.0,-14945.0,71741.0,891.0,4107092.0,65934.0,20657623.0,4822902.0,51880.0
Maharashtra,2021-05-05 00:00:00.000,643783.0,-286.0,72661.0,920.0,4164098.0,57006.0,21070247.0,4880542.0,57640.0
Maharashtra,2021-05-06 00:00:00.000,641282.0,-2501.0,73514.0,853.0,4227940.0,63842.0,21484527.0,4942736.0,62194.0
Manipur,2020-01-30 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Manipur,2020-01-31 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Manipur,2020-02-01 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Manipur,2020-02-02 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-03 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-04 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-05 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-06 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-07 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-08 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-09 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-10 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-11 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-12 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-13 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-14 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-15 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-16 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-17 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-18 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-19 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-20 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-21 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-22 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-23 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-24 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-25 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-26 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-27 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-28 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-02-29 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-03-01 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Manipur,2020-03-02 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Manipur,2020-03-03 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
Manipur,2020-03-04 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
Manipur,2020-03-05 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
Manipur,2020-03-06 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
Manipur,2020-03-07 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
Manipur,2020-03-08 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0
Manipur,2020-03-09 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0
Manipur,2020-03-10 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0
Manipur,2020-03-11 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0
Manipur,2020-03-12 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0
Manipur,2020-03-13 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0
Manipur,2020-03-14 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0
Manipur,2020-03-15 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0
Manipur,2020-03-16 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0
Manipur,2020-03-17 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0
Manipur,2020-03-18 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0
Manipur,2020-03-19 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0
Manipur,2020-03-20 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0
Manipur,2020-03-21 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,361.0,0.0,0.0
Manipur,2020-03-22 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,0.0
Manipur,2020-03-23 00:00:00.000,1.0,1.0,0.0,0.0,0.0,0.0,517.0,1.0,1.0
Manipur,2020-03-24 00:00:00.000,1.0,0.0,0.0,0.0,0.0,0.0,602.0,1.0,0.0
Manipur,2020-03-25 00:00:00.000,1.0,0.0,0.0,0.0,0.0,0.0,646.0,1.0,0.0
Manipur,2020-03-26 00:00:00.000,1.0,0.0,0.0,0.0,0.0,0.0,725.0,1.0,0.0
Manipur,2020-03-27 00:00:00.000,1.0,0.0,0.0,0.0,0.0,0.0,884.0,1.0,0.0
Manipur,2020-03-28 00:00:00.000,1.0,0.0,0.0,0.0,0.0,0.0,1026.0,1.0,0.0
Manipur,2020-03-29 00:00:00.000,1.0,0.0,0.0,0.0,0.0,0.0,1143.0,1.0,0.0
Manipur,2020-03-30 00:00:00.000,1.0,0.0,0.0,0.0,0.0,0.0,1349.0,1.0,0.0
Manipur,2020-03-31 00:00:00.000,1.0,0.0,0.0,0.0,0.0,0.0,1610.0,1.0,0.0
Manipur,2020-04-01 00:00:00.000,1.0,0.0,0.0,0.0,0.0,0.0,2014.0,1.0,0.0
Manipur,2020-04-02 00:00:00.000,2.0,1.0,0.0,0.0,0.0,0.0,2537.0,2.0,1.0
Manipur,2020-04-03 00:00:00.000,2.0,0.0,0.0,0.0,0.0,0.0,3108.0,2.0,0.0
Manipur,2020-04-04 00:00:00.000,2.0,0.0,0.0,0.0,0.0,0.0,3686.0,2.0,0.0
Manipur,2020-04-05 00:00:00.000,2.0,0.0,0.0,0.0,0.0,0.0,4289.0,2.0,0.0
Manipur,2020-04-06 00:00:00.000,1.0,-1.0,0.0,0.0,1.0,1.0,4782.0,2.0,0.0
Manipur,2020-04-07 00:00:00.000,1.0,0.0,0.0,0.0,1.0,0.0,5374.0,2.0,0.0
Manipur,2020-04-08 00:00:00.000,1.0,0.0,0.0,0.0,1.0,0.0,5962.0,2.0,0.0
Manipur,2020-04-09 00:00:00.000,1.0,0.0,0.0,0.0,1.0,0.0,6725.0,2.0,0.0
Manipur,2020-04-10 00:00:00.000,1.0,0.0,0.0,0.0,1.0,0.0,7607.0,2.0,0.0
Manipur,2020-04-11 00:00:00.000,1.0,0.0,0.0,0.0,1.0,0.0,8450.0,2.0,0.0
Manipur,2020-04-12 00:00:00.000,1.0,0.0,0.0,0.0,1.0,0.0,9285.0,2.0,0.0
Manipur,2020-04-13 00:00:00.000,1.0,0.0,0.0,0.0,1.0,0.0,10453.0,2.0,0.0
Manipur,2020-04-14 00:00:00.000,1.0,0.0,0.0,0.0,1.0,0.0,11489.0,2.0,0.0
Manipur,2020-04-15 00:00:00.000,1.0,0.0,0.0,0.0,1.0,0.0,12372.0,2.0,0.0
Manipur,2020-04-16 00:00:00.000,1.0,0.0,0.0,0.0,1.0,0.0,13431.0,2.0,0.0
Manipur,2020-04-17 00:00:00.000,1.0,0.0,0.0,0.0,1.0,0.0,14362.0,2.0,0.0
Manipur,2020-04-18 00:00:00.000,1.0,0.0,0.0,0.0,1.0,0.0,15733.0,2.0,0.0
Manipur,2020-04-19 00:00:00.000,0.0,-1.0,0.0,0.0,2.0,1.0,17304.0,2.0,0.0
Manipur,2020-04-20 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,18542.0,2.0,0.0
Manipur,2020-04-21 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,20082.0,2.0,0.0
Manipur,2020-04-22 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,21372.0,2.0,0.0
Manipur,2020-04-23 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,23041.0,2.0,0.0
Manipur,2020-04-24 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,24451.0,2.0,0.0
Manipur,2020-04-25 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,26285.0,2.0,0.0
Manipur,2020-04-26 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,27897.0,2.0,0.0
Manipur,2020-04-27 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,29455.0,2.0,0.0
Manipur,2020-04-28 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,31362.0,2.0,0.0
Manipur,2020-04-29 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,33068.0,2.0,0.0
Manipur,2020-04-30 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,34865.0,2.0,0.0
Manipur,2020-05-01 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,37258.0,2.0,0.0
Manipur,2020-05-02 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,39705.0,2.0,0.0
Manipur,2020-05-03 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,42503.0,2.0,0.0
Manipur,2020-05-04 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,46435.0,2.0,0.0
Manipur,2020-05-05 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,49400.0,2.0,0.0
Manipur,2020-05-06 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,52987.0,2.0,0.0
Manipur,2020-05-07 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,56497.0,2.0,0.0
Manipur,2020-05-08 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,59694.0,2.0,0.0
Manipur,2020-05-09 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,62808.0,2.0,0.0
Manipur,2020-05-10 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,67159.0,2.0,0.0
Manipur,2020-05-11 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,70770.0,2.0,0.0
Manipur,2020-05-12 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,74281.0,2.0,0.0
Manipur,2020-05-13 00:00:00.000,0.0,0.0,0.0,0.0,2.0,0.0,78055.0,2.0,0.0
Manipur,2020-05-14 00:00:00.000,1.0,1.0,0.0,0.0,2.0,0.0,81996.0,3.0,1.0
Manipur,2020-05-15 00:00:00.000,1.0,0.0,0.0,0.0,2.0,0.0,85793.0,3.0,0.0
Manipur,2020-05-16 00:00:00.000,1.0,0.0,0.0,0.0,2.0,0.0,90520.0,3.0,0.0
Manipur,2020-05-17 00:00:00.000,5.0,4.0,0.0,0.0,2.0,0.0,95696.0,7.0,4.0
Manipur,2020-05-18 00:00:00.000,5.0,0.0,0.0,0.0,2.0,0.0,100411.0,7.0,0.0
Manipur,2020-05-19 00:00:00.000,5.0,0.0,0.0,0.0,2.0,0.0,106419.0,7.0,0.0
Manipur,2020-05-20 00:00:00.000,23.0,18.0,0.0,0.0,2.0,0.0,112003.0,25.0,18.0
Manipur,2020-05-21 00:00:00.000,23.0,0.0,0.0,0.0,2.0,0.0,118225.0,25.0,0.0
Manipur,2020-05-22 00:00:00.000,24.0,1.0,0.0,0.0,2.0,0.0,124753.0,26.0,1.0
Manipur,2020-05-23 00:00:00.000,25.0,1.0,0.0,0.0,2.0,0.0,131422.0,27.0,1.0
Manipur,2020-05-24 00:00:00.000,30.0,5.0,0.0,0.0,2.0,0.0,138552.0,32.0,5.0
Manipur,2020-05-25 00:00:00.000,34.0,4.0,0.0,0.0,2.0,0.0,145000.0,36.0,4.0
Manipur,2020-05-26 00:00:00.000,35.0,1.0,0.0,0.0,4.0,2.0,150921.0,39.0,3.0
Manipur,2020-05-27 00:00:00.000,40.0,5.0,0.0,0.0,4.0,0.0,158144.0,44.0,5.0
Manipur,2020-05-28 00:00:00.000,51.0,11.0,0.0,0.0,4.0,0.0,165362.0,55.0,11.0
Manipur,2020-05-29 00:00:00.000,53.0,2.0,0.0,0.0,6.0,2.0,173491.0,59.0,4.0
Manipur,2020-05-30 00:00:00.000,54.0,1.0,0.0,0.0,8.0,2.0,183018.0,62.0,3.0
Manipur,2020-05-31 00:00:00.000,60.0,6.0,0.0,0.0,11.0,3.0,190535.0,71.0,9.0
Manipur,2020-06-01 00:00:00.000,72.0,12.0,0.0,0.0,11.0,0.0,198373.0,83.0,12.0
Manipur,2020-06-02 00:00:00.000,75.0,3.0,0.0,0.0,14.0,3.0,207183.0,89.0,6.0
Manipur,2020-06-03 00:00:00.000,70.0,-5.0,0.0,0.0,38.0,24.0,216789.0,108.0,19.0
Manipur,2020-06-04 00:00:00.000,86.0,16.0,0.0,0.0,38.0,0.0,226713.0,124.0,16.0
Manipur,2020-06-05 00:00:00.000,94.0,8.0,0.0,0.0,38.0,0.0,236092.0,132.0,8.0
Manipur,2020-06-06 00:00:00.000,105.0,11.0,0.0,0.0,52.0,14.0,246625.0,157.0,25.0
Manipur,2020-06-07 00:00:00.000,120.0,15.0,0.0,0.0,52.0,0.0,257392.0,172.0,15.0
Manipur,2020-06-08 00:00:00.000,214.0,94.0,0.0,0.0,58.0,6.0,265931.0,272.0,100.0
Manipur,2020-06-09 00:00:00.000,240.0,26.0,0.0,0.0,63.0,5.0,276148.0,304.0,32.0
Manipur,2020-06-10 00:00:00.000,247.0,7.0,0.0,0.0,64.0,1.0,287157.0,311.0,7.0
Manipur,2020-06-11 00:00:00.000,293.0,46.0,0.0,0.0,73.0,9.0,298286.0,366.0,55.0
Manipur,2020-06-12 00:00:00.000,312.0,19.0,0.0,0.0,73.0,0.0,309605.0,385.0,19.0
Manipur,2020-06-13 00:00:00.000,358.0,46.0,0.0,0.0,91.0,18.0,321628.0,449.0,64.0
Manipur,2020-06-14 00:00:00.000,367.0,9.0,0.0,0.0,91.0,0.0,333022.0,458.0,9.0
Manipur,2020-06-15 00:00:00.000,339.0,-28.0,0.0,0.0,151.0,60.0,343043.0,490.0,32.0
Manipur,2020-06-16 00:00:00.000,341.0,2.0,0.0,0.0,159.0,8.0,354149.0,500.0,10.0
Manipur,2020-06-17 00:00:00.000,360.0,19.0,0.0,0.0,192.0,33.0,367267.0,552.0,52.0
Manipur,2020-06-18 00:00:00.000,414.0,54.0,0.0,0.0,192.0,0.0,381093.0,606.0,54.0
Manipur,2020-06-19 00:00:00.000,463.0,49.0,0.0,0.0,218.0,26.0,395815.0,681.0,75.0
Manipur,2020-06-20 00:00:00.000,463.0,0.0,0.0,0.0,218.0,0.0,411341.0,681.0,0.0
Manipur,2020-06-21 00:00:00.000,591.0,128.0,0.0,0.0,250.0,32.0,426914.0,841.0,160.0
Manipur,2020-06-22 00:00:00.000,648.0,57.0,0.0,0.0,250.0,0.0,440451.0,898.0,57.0
Manipur,2020-06-23 00:00:00.000,663.0,15.0,0.0,0.0,258.0,8.0,456115.0,921.0,23.0
Manipur,2020-06-24 00:00:00.000,642.0,-21.0,0.0,0.0,328.0,70.0,472974.0,970.0,49.0
Manipur,2020-06-25 00:00:00.000,702.0,60.0,0.0,0.0,354.0,26.0,481717.0,1056.0,86.0
Manipur,2020-06-26 00:00:00.000,682.0,-20.0,0.0,0.0,393.0,39.0,509466.0,1075.0,19.0
Manipur,2020-06-27 00:00:00.000,660.0,-22.0,0.0,0.0,432.0,39.0,529579.0,1092.0,17.0
Manipur,2020-06-28 00:00:00.000,730.0,70.0,0.0,0.0,455.0,23.0,548871.0,1185.0,93.0
Manipur,2020-06-29 00:00:00.000,733.0,3.0,0.0,0.0,494.0,39.0,567235.0,1227.0,42.0
Manipur,2020-06-30 00:00:00.000,733.0,0.0,0.0,0.0,494.0,0.0,584668.0,1227.0,0.0
Manipur,2020-07-01 00:00:00.000,681.0,-52.0,0.0,0.0,579.0,85.0,604811.0,1260.0,33.0
Manipur,2020-07-02 00:00:00.000,663.0,-18.0,0.0,0.0,616.0,37.0,625247.0,1279.0,19.0
Manipur,2020-07-03 00:00:00.000,677.0,14.0,0.0,0.0,639.0,23.0,649889.0,1316.0,37.0
Manipur,2020-07-04 00:00:00.000,658.0,-19.0,0.0,0.0,667.0,28.0,673906.0,1325.0,9.0
Manipur,2020-07-05 00:00:00.000,677.0,19.0,0.0,0.0,689.0,22.0,697071.0,1366.0,41.0
Manipur,2020-07-06 00:00:00.000,656.0,-21.0,0.0,0.0,734.0,45.0,720237.0,1390.0,24.0
Manipur,2020-07-07 00:00:00.000,659.0,3.0,0.0,0.0,771.0,37.0,743483.0,1430.0,40.0
Manipur,2020-07-08 00:00:00.000,642.0,-17.0,0.0,0.0,793.0,22.0,768346.0,1435.0,5.0
Manipur,2020-07-09 00:00:00.000,651.0,9.0,0.0,0.0,799.0,6.0,794843.0,1450.0,15.0
Manipur,2020-07-10 00:00:00.000,750.0,99.0,0.0,0.0,832.0,33.0,821493.0,1582.0,132.0
Manipur,2020-07-11 00:00:00.000,750.0,0.0,0.0,0.0,843.0,11.0,850358.0,1593.0,11.0
Manipur,2020-07-12 00:00:00.000,713.0,-37.0,0.0,0.0,896.0,53.0,879448.0,1609.0,16.0
Manipur,2020-07-13 00:00:00.000,656.0,-57.0,0.0,0.0,970.0,74.0,907614.0,1626.0,17.0
Manipur,2020-07-14 00:00:00.000,652.0,-4.0,0.0,0.0,1020.0,50.0,937562.0,1672.0,46.0
Manipur,2020-07-15 00:00:00.000,620.0,-32.0,0.0,0.0,1080.0,60.0,970169.0,1700.0,28.0
Manipur,2020-07-16 00:00:00.000,635.0,15.0,0.0,0.0,1129.0,49.0,1005637.0,1764.0,64.0
Manipur,2020-07-17 00:00:00.000,637.0,2.0,0.0,0.0,1163.0,34.0,1040457.0,1800.0,36.0
