WellName,HoleSize inch,BitType,Manufacturer,IADCCode,TFA,EVENT,Formation," depth "," clockdate ",ROP MPH,WOB KLBS,Hookload KLBS,RPM,TQ IBF.FT,PumpPressure PSI,GPM,MW
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",858,2019-09-23 07:02:43.000,2.0002,34.351106883474031,145,172,5644,2297,839,86
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",859,2019-09-23 07:32:36.000,2.0129,32.28228901733543,147,172,4457,2289,841,85
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",860,2019-09-23 08:02:44.000,1.9871,32.0250095576398,148,172,4557,2285,843,85
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",861,2019-09-23 08:59:28.000,1.679,29.490795856524791,150,170,4582,2198,830,85
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",862,2019-09-23 09:54:57.000,1.3963,28.646645855518322,151,167,5057,2214,838,85
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",863,2019-09-23 17:41:46.000,1.5008,24.97925612798042,155,167,3269,1976,806,85
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",864,2019-09-23 18:02:25.000,3.0321,29.260853717310965,150,169,6214,2277,858,85
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",865,2019-09-23 18:25:10.000,2.6457,29.417602385557398,149,170,5230,2272,858,85
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",866,2019-09-23 18:48:33.000,2.5604,29.114466775376176,150,170,5377,2246,861,85
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",868,2019-09-24 20:07:55.000,3.1671,19.793763264654967,154,165,5615,1895,802,86
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",869,2019-09-24 20:28:30.000,2.9585,15.076091321187365,159,164,4856,1926,811,86
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",870,2019-09-24 20:45:02.000,3.6218,26.167327257628859,152,164,5316,2070,843,86
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",872,2019-09-24 21:56:44.000,5.2153,15.048092613919717,165,164,3982,2153,849,86
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",873,2019-09-24 22:07:37.000,5.5243,16.081399235679267,163,164,4809,2149,850,87
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",874,2019-09-25 00:48:49.000,6.7153,34.473683901118214,467,161,4151,1984,712,87
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",878,2019-09-25 02:49:02.000,1.5575,31.363181847265963,155,163,4948,1979,870,87
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",879,2019-09-25 03:20:14.000,1.9263,30.988175539689045,155,163,5016,2069,840,87
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",882,2019-09-25 04:50:26.000,1.872,26.172618351915659,159,171,3818,1644,749,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",883,2019-09-25 05:20:44.000,3.9915,21.100884015756389,164,165,4478,1926,829,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",887,2019-09-25 06:39:46.000,3.429,25.015632401202165,160,164,4763,1943,808,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",893,2019-09-25 09:49:35.000,1.2762,22.060556242024649,163,161,3580,2040,822,87
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",894,2019-09-25 10:36:51.000,1.2766,20.842061320227113,164,161,3739,2148,847,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",900,2019-09-25 14:14:21.000,2.0864,11.942881654354263,170,154,3119,2037,828,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",901,2019-09-25 14:22:24.000,7.4847,13.43629301680342,164,154,3654,1683,749,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",902,2019-09-25 14:30:36.000,7.2887,13.444450120495569,163,154,4040,1688,749,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",903,2019-09-25 14:38:00.000,4.6807,13.125220765192,163,154,3474,1676,749,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",904,2019-09-25 15:15:14.000,2.551,15.652600136186559,162,154,4075,1875,791,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",905,2019-09-25 15:48:22.000,1.8112,28.03817001253638,154,155,4711,2138,852,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",921,2019-09-26 17:06:49.000,10.3715,27.039255503641023,140,169,6016,1788,855,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",926,2019-09-26 17:51:00.000,10.2987,15.826544860865091,148,169,4954,1792,853,87
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",927,2019-09-26 17:57:15.000,9.6091,16.965232443836733,147,169,5477,1792,853,87
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",928,2019-09-26 18:05:31.000,5.669,19.186169270720821,146,169,5322,1792,853,87
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",929,2019-09-26 18:20:25.000,4.7606,19.257599043592613,145,169,5579,1789,853,87
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",933,2019-09-28 04:20:38.000,3.9683,11.714262288712135,151,165,5146,1753,838,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",934,2019-09-28 04:57:52.000,1.6072,18.844011840174453,145,170,5137,1774,847,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",935,2019-09-28 05:39:59.000,1.4221,27.504210414093528,140,170,5344,1791,851,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",936,2019-09-28 06:18:32.000,1.5548,27.124353936753717,140,170,5883,1808,854,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",937,2019-09-28 07:20:55.000,1.7415,26.100527192258014,142,170,6667,1803,848,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",939,2019-09-28 08:08:04.000,2.6935,30.933721360987402,138,170,7086,1825,845,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",940,2019-09-28 08:28:29.000,2.9499,32.909945077107018,136,170,7545,1822,845,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",961,2019-09-28 17:45:43.000,4.3221,17.358978043679397,151,167,5623,1813,849,87
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",991,2019-09-29 18:05:59.000,2.4207,10.80485545816847,159,169,3154,1847,845,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",992,2019-09-29 18:15:14.000,6.5049,15.914729765645085,154,169,6150,1850,844,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",993,2019-09-29 18:24:11.000,6.732,10.127595389458135,160,169,3157,1850,844,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",994,2019-09-29 18:32:23.000,7.3071,11.105565983468242,159,168,4983,1850,844,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",995,2019-09-29 18:56:50.000,6.1487,19.217033987393819,152,167,6192,1857,842,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",996,2019-09-29 19:16:42.000,2.9854,14.067256010504259,157,165,4762,1856,842,89
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",871,2019-09-24 21:48:10.000,3.3399,19.632164426645627,159,161,4623,2091,846,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",875,2019-09-25 01:14:48.000,2.3056,17.740157294590908,168,163,4085,1678,3604,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",876,2019-09-25 01:41:26.000,2.2575,14.082026982054909,172,163,2868,1807,984,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",877,2019-09-25 02:10:34.000,2.0901,23.182268230826143,162,163,5357,1813,812,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",880,2019-09-25 03:46:43.000,3.1077,27.521406470525626,158,163,5425,1967,815,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",881,2019-09-25 04:11:39.000,2.4216,29.116891860257628,157,166,4996,1843,790,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",884,2019-09-25 05:36:46.000,3.74,21.650716897059638,164,165,4289,1718,758,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",885,2019-09-25 05:59:52.000,2.6041,25.144382362180956,160,165,4554,1771,770,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",886,2019-09-25 06:22:19.000,2.6817,24.247541880568441,161,164,5397,1843,787,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",888,2019-09-25 06:48:23.000,6.9965,23.938453789314568,161,163,5249,1941,809,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",889,2019-09-25 07:02:33.000,4.2226,20.181776845686926,165,163,3889,1949,809,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",890,2019-09-25 07:12:36.000,6.0035,19.50892602221559,165,163,3481,1956,808,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",891,2019-09-25 07:22:51.000,5.8277,19.992840687195795,165,163,3854,1953,808,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",892,2019-09-25 08:38:40.000,2.0132,22.765153631216783,163,160,3806,1990,813,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",895,2019-09-25 11:12:37.000,1.9429,19.106582394156881,165,161,4084,2120,844,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",896,2019-09-25 12:04:38.000,1.8248,17.563787485030929,167,160,3859,2121,845,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",897,2019-09-25 12:19:56.000,3.9262,16.013055934474774,169,159,2991,2122,842,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",898,2019-09-25 12:37:26.000,3.4045,14.998929529504871,170,158,3347,2139,846,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",899,2019-09-25 13:10:35.000,1.7985,12.549593799240604,171,149,2862,2128,847,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",906,2019-09-25 16:18:23.000,2.0057,27.670879884127714,154,156,4245,2130,853,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",907,2019-09-25 16:40:45.000,3.9706,24.809059261755035,157,153,5410,2117,851,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",908,2019-09-25 16:53:50.000,5.3303,22.157118712758738,160,156,5565,2116,851,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",909,2019-09-25 17:03:38.000,6.2074,23.429185964210117,158,156,5485,2133,851,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",910,2019-09-25 17:13:31.000,6.0024,23.882456374779277,158,155,6005,2145,850,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",911,2019-09-25 17:18:30.000,8.8402,18.743921973249165,163,153,4522,2135,849,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",912,2019-09-25 17:42:30.000,4.7183,19.715499161662724,162,155,4466,2114,850,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",913,2019-09-25 18:13:49.000,1.9211,23.484301529697614,159,158,4250,2105,851,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",914,2019-09-25 19:30:05.000,2.8155,32.216370801012381,150,168,5959,2112,855,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",915,2019-09-25 19:51:49.000,2.7624,31.347749488929463,150,169,5293,1871,800,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",916,2019-09-25 20:28:23.000,4.1845,27.233041831895058,155,159,4400,1912,815,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",918,2019-09-26 16:04:26.000,12.8444,11.833752834689022,157,169,5421,1804,850,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",919,2019-09-26 16:10:11.000,10.3559,27.003761079467075,142,170,6059,1811,852,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",920,2019-09-26 16:36:48.000,13.9893,28.66781023266552,139,170,6111,1806,853,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",922,2019-09-26 17:24:34.000,4.5533,25.873010137925633,139,169,6540,1785,855,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",923,2019-09-26 17:35:08.000,8.0889,20.79730748105127,144,166,6990,1791,854,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",924,2019-09-26 17:39:38.000,13.1917,16.648869097938515,148,168,6271,1792,853,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",925,2019-09-26 17:45:11.000,10.8413,16.345292563233393,148,169,6323,1791,853,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",930,2019-09-26 18:38:05.000,3.3917,17.995011669405084,146,170,5094,1782,852,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",931,2019-09-26 18:54:38.000,3.6533,19.397151655406955,144,170,6200,1666,818,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",932,2019-09-26 19:03:21.000,6.8655,17.918731726770396,145,170,7291,1613,806,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",938,2019-09-28 07:45:49.000,2.9245,30.865378059782909,138,167,7419,1812,848,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",941,2019-09-28 08:49:52.000,2.8195,32.76025120124298,136,171,7085,1817,845,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",942,2019-09-28 09:37:26.000,2.5303,30.597736873775634,138,170,7020,1490,758,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",943,2019-09-28 10:02:00.000,4.2703,26.151894899292358,142,155,7276,1632,796,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",944,2019-09-28 10:08:30.000,11.4327,20.095796563526434,149,170,6396,1861,857,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",945,2019-09-28 10:16:04.000,7.9168,16.740140474385807,152,170,5089,1860,857,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",946,2019-09-28 10:26:38.000,5.6997,18.737969492176514,150,170,4909,1860,856,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",947,2019-09-28 10:52:30.000,2.3255,22.806820998725328,146,170,5346,1858,856,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",948,2019-09-28 11:13:13.000,2.8951,23.659789490209796,145,169,5730,1855,856,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",949,2019-09-28 11:35:37.000,2.6775,23.84233224310438,145,169,5611,1852,857,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",950,2019-09-28 11:53:32.000,3.3411,24.282374917956538,144,169,6062,1850,857,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",951,2019-09-28 14:39:04.000,3.7641,21.062744044439043,148,162,5946,1834,856,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",952,2019-09-28 14:50:43.000,5.1528,18.034033489770231,150,165,3846,1809,851,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",953,2019-09-28 15:08:09.000,3.4487,19.632605351169531,149,166,4794,1805,850,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",954,2019-09-28 15:33:03.000,2.4084,21.250577891620424,147,166,4904,1805,849,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",955,2019-09-28 16:07:05.000,1.771,18.814028972549256,150,166,4309,1807,849,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",956,2019-09-28 16:43:07.000,1.66,16.869551822150445,152,167,4906,1808,849,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",957,2019-09-28 17:00:42.000,3.4247,14.795663323986989,154,167,3704,1806,849,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",958,2019-09-28 17:13:26.000,4.7371,11.693759298350786,157,167,4854,1808,850,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",959,2019-09-28 17:22:04.000,6.9606,14.499582506188169,154,167,5193,1809,849,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",960,2019-09-28 17:31:51.000,6.1401,16.351685968829941,152,167,5346,1811,849,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",962,2019-09-28 18:31:27.000,1.8096,18.717246039553217,150,163,5150,1621,800,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",963,2019-09-28 19:16:20.000,1.7138,23.138837165221997,145,162,5327,1614,801,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",964,2019-09-28 19:54:57.000,2.0662,23.918832648001018,144,168,5038,1771,839,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",965,2019-09-28 20:26:00.000,1.8999,27.147061549734566,141,167,5621,1748,831,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",966,2019-09-28 21:25:52.000,2.7666,24.213149767704245,145,167,5650,1806,847,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",967,2019-09-28 21:52:01.000,2.2861,24.049566769337357,146,167,4512,1806,846,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",968,2019-09-28 22:13:11.000,2.8715,22.932484488036813,147,167,3799,1806,846,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",969,2019-09-28 22:42:51.000,2.2276,21.298638664725519,149,165,5797,1810,845,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",970,2019-09-28 22:59:22.000,3.6702,14.154999990760352,155,168,4115,1806,846,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",971,2019-09-28 23:14:17.000,4.055,15.320363507427942,154,168,4276,1802,846,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",972,2019-09-28 23:23:02.000,6.7643,16.79327187951575,153,169,4125,1799,847,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",973,2019-09-28 23:35:28.000,4.8333,12.563041997219553,157,168,2636,1799,847,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",974,2019-09-29 00:06:00.000,1.9646,17.042173773257275,153,169,4704,1798,847,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",975,2019-09-29 00:43:02.000,1.617,18.823067925289209,151,168,4193,1796,847,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",976,2019-09-29 01:15:37.000,1.8623,25.30377657757079,147,168,4867,1794,847,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",977,2019-09-29 01:46:27.000,1.9544,25.253731644108147,149,167,4493,1793,847,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",978,2019-09-29 02:09:38.000,2.5677,20.550830672191193,154,167,4774,1791,848,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",979,2019-09-29 02:31:59.000,2.67,17.537993400382778,157,167,3972,1788,848,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",980,2019-09-29 02:51:35.000,3.0714,17.2826981010447,157,168,3840,1785,849,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",981,2019-09-29 03:09:50.000,3.3025,16.426422675630985,158,168,3264,1784,849,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",982,2019-09-29 03:33:59.000,2.4853,14.621498137046508,160,169,3601,1784,849,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",983,2019-09-29 03:57:55.000,2.5152,15.402816393397233,159,168,3728,1781,850,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",984,2019-09-29 04:16:42.000,3.1664,19.771055651674118,154,170,5258,1773,851,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",985,2019-09-29 04:35:23.000,3.2,20.742853302349623,153,171,4450,1766,852,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",986,2019-09-29 05:11:28.000,3.6524,22.901178846839919,152,170,5279,1765,854,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",987,2019-09-29 06:14:29.000,3.1055,22.78036552729133,152,170,4951,1683,837,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",988,2019-09-29 07:54:39.000,1.9435,15.095271537977013,153,170,5557,1750,857,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",989,2019-09-29 17:21:09.000,3.8324,12.936725531224768,153,171,3927,1597,816,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",990,2019-09-29 17:41:46.000,2.9905,6.7540818570995569,156,180,3626,1845,846,88
"WellA",26,"PDC","BESTE","1973",1.104,"","Gachsaran5-2",997,2019-09-29 20:02:59.000,1.4844,15.091523679523862,156,172,3654,1848,841,88
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",999,2019-10-06 04:03:15.000,6.5449,22.268672617305427,133,82,2045,275,352,90
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1000,2019-10-06 04:48:05.000,1.3383,23.82315202631473,132,90,2011,280,347,90
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1001,2019-10-06 05:30:59.000,1.4005,25.868380430424686,126,84,2178,302,366,90
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1002,2019-10-06 06:55:50.000,1.33,20.489983087893,127,100,2058,414,424,90
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1003,2019-10-06 07:51:11.000,1.08,17.54593004181298,129,100,2106,465,457,90
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1004,2019-10-06 20:43:23.000,0.9006,9.9977431171695983,139,79,1303,915,544,100
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1005,2019-10-06 22:31:13.000,0.9859,11.564347950586148,141,83,828,1040,580,100
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1006,2019-10-07 00:20:31.000,0.8792,15.609169070582412,137,82,1642,1091,599,101
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1007,2019-10-07 01:51:25.000,0.6604,18.383466174960947,134,94,1509,1090,598,101
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1008,2019-10-07 06:13:18.000,0.3826,17.53556831550133,134,94,1391,1120,613,101
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1009,2019-10-07 08:15:40.000,0.5129,21.551508879182148,131,97,1874,1267,649,100
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1010,2019-10-07 08:54:56.000,1.5334,27.694910270680264,125,113,2112,1439,699,100
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1011,2019-10-07 10:06:04.000,1.0125,28.171549681016117,124,114,2191,1462,702,100
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1012,2019-10-07 10:31:27.000,2.3458,27.926616107989688,124,115,2278,1443,697,100
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1013,2019-10-07 10:54:31.000,2.5981,28.940962975221542,123,114,2467,1465,701,100
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1014,2019-10-07 11:49:33.000,1.0897,30.134766123680681,122,113,1869,1468,702,100
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1015,2019-10-07 14:49:17.000,0.9024,11.87233373053027,103,93,1730,1209,582,100
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1016,2019-10-07 16:19:01.000,0.8599,24.738511337931044,126,112,2317,1436,693,100
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1017,2019-10-07 16:34:57.000,3.7698,23.275523767630986,127,113,2297,1466,700,100
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1018,2019-10-07 16:58:52.000,2.5351,23.712479970815842,127,113,2370,1465,700,100
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1019,2019-10-07 17:35:16.000,1.642,25.344782558293485,125,117,2182,1463,700,100
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1020,2019-10-07 18:04:54.000,2.0236,24.372103058570179,126,123,2160,1461,700,100
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1021,2019-10-07 18:55:56.000,1.1874,23.31608882382978,126,123,2216,1462,699,100
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1022,2019-10-07 20:01:34.000,0.9889,21.946136328072608,129,115,2142,1458,699,100
"WellA",17.5,"Tricone","BESTE","437",1.169,"","Gachsaran5-2",1023,2019-10-11 09:48:11.000,1.1787,19.020822574258339,102,86,2,1123,548,108
"WellA",17.5,"Tricone","TSK","445",1.169,"","Gachsaran5-2",1834,2019-11-08 02:57:03.000,0.9142,16.274303714885498,196,112,1568,2508,723,112
"WellA",17.5,"Tricone","TSK","445",1.169,"","Gachsaran5-2",1835,2019-11-08 03:53:01.000,1.0762,18.400221306869145,194,98,1341,2554,729,112
"WellA",17.5,"Tricone","TSK","445",1.169,"","Gachsaran5-2",1836,2019-11-08 05:06:47.000,0.8989,19.695216633563323,193,87,1319,2595,727,112
"WellA",17.5,"Tricone","TSK","445",1.169,"","Gachsaran5-2",1837,2019-11-08 06:11:01.000,0.933,19.866956735622356,192,101,1456,2640,724,111
"WellA",17.5,"Tricone","TSK","445",1.169,"","Gachsaran5-2",1838,2019-11-08 07:58:41.000,1.0615,22.178944476691786,190,101,1748,2431,714,111
"WellA",17.5,"Tricone","TSK","445",1.169,"","Gachsaran5-2",1839,2019-11-08 08:56:00.000,1.3089,24.914881147491027,187,103,1916,2618,714,111
"WellA",17.5,"Tricone","TSK","445",1.169,"","Gachsaran5-2",1840,2019-11-08 10:06:22.000,1.108,23.639947886634296,188,104,1853,2594,710,111
"WellA",17.5,"Tricone","TSK","445",1.169,"","Gachsaran5-2",1841,2019-11-08 10:55:49.000,1.2211,20.67032121816808,191,103,1988,2578,708,111
"WellA",17.5,"Tricone","TSK","445",1.169,"","Gachsaran5-2",1842,2019-11-08 16:17:17.000,2.1509,16.575896089233073,196,103,2249,2580,710,104
