Date,Chain,Postcode,Category,Total Units,Sale Price,Cost Price,Sales,Cost,Gross Profit
2016-09-01 00:00:00.000,"Bellings",870,"Home",1,2,4,2,4,-2
2016-09-01 00:00:00.000,"Bellings",2141,"Home",1,2,4,2,4,-2
2016-09-01 00:00:00.000,"Bellings",7250,"Home",1,2,2.75,2,2.75,-0.75
2016-09-01 00:00:00.000,"Ready Wear",3018,"Kids",1,2,1.25,2,1.25,0.75
2016-09-01 00:00:00.000,"Ready Wear",4119,"Kids",1,2,1.25,2,1.25,0.75
2016-09-01 00:00:00.000,"Bellings",4703,"Accessories",1,2,1.25,2,1.25,0.75
2016-10-01 00:00:00.000,"Bellings",6027,"Kids",1,2,3,2,3,-1
2016-10-01 00:00:00.000,"Bellings",5168,"Kids",1,2,2.75,2,2.75,-0.75
2016-10-01 00:00:00.000,"Ready Wear",2560,"Kids",1,2,1.7,2,1.7,0.30000000000000004
2016-10-01 00:00:00.000,"Ready Wear",2116,"Juniors",1,2,1.64,2,1.64,0.3600000000000001
2016-10-01 00:00:00.000,"Ready Wear",4558,"Kids",1,2,1,2,1,1
2016-11-01 00:00:00.000,"Ready Wear",4053,"Womens",1,2,6,2,6,-4
2016-11-01 00:00:00.000,"Ready Wear",2350,"Kids",1,2,5.5,2,5.5,-3.5
2016-11-01 00:00:00.000,"Ready Wear",2015,"Kids",1,2,5.25,2,5.25,-3.25
2016-11-01 00:00:00.000,"Bellings",4825,"Womens",1,2,3.25,2,3.25,-1.25
2016-11-01 00:00:00.000,"Bellings",5168,"Womens",1,2,2.47,2,2.47,-0.4700000000000002
2016-11-01 00:00:00.000,"Bellings",3280,"Womens",1,2,2.45,2,2.45,-0.45000000000000018
2016-11-01 00:00:00.000,"Bellings",7250,"Womens",1,2,2.39,2,2.39,-0.39000000000000012
2016-11-01 00:00:00.000,"Ready Wear",2480,"Juniors",1,2,1.65,2,1.65,0.35000000000000009
2016-11-01 00:00:00.000,"Ready Wear",2020,"Kids",1,2,1.5,2,1.5,0.5
2016-11-01 00:00:00.000,"Ready Wear",3148,"Womens",1,2,1.25,2,1.25,0.75
2016-11-01 00:00:00.000,"Bellings",2750,"Accessories",1,2,1,2,1,1
2016-11-01 00:00:00.000,"Ready Wear",2154,"Intimate",1,2,0.25,2,0.25,1.75
2016-12-01 00:00:00.000,"Ready Wear",4068,"Womens",1,2,6,2,6,-4
2016-12-01 00:00:00.000,"Ready Wear",2617,"Intimate",1,2,3.75,2,3.75,-1.75
2016-12-01 00:00:00.000,"Ready Wear",4119,"Intimate",1,2,3.75,2,3.75,-1.75
2016-12-01 00:00:00.000,"Ready Wear",4068,"Womens",1,2,3.5,2,3.5,-1.5
2016-12-01 00:00:00.000,"Bellings",2750,"Mens",1,2,2.56,2,2.56,-0.56
2016-12-01 00:00:00.000,"Ready Wear",2830,"Shoes",1,2,2.55,2,2.55,-0.54999999999999982
2016-12-01 00:00:00.000,"Bellings",2141,"Mens",1,2,2.44,2,2.44,-0.43999999999999995
2016-12-01 00:00:00.000,"Ready Wear",4068,"Womens",1,2,2.43,2,2.43,-0.43000000000000016
2016-12-01 00:00:00.000,"Ready Wear",2480,"Accessories",1,2,2.16,2,2.16,-0.16000000000000014
2016-12-01 00:00:00.000,"Ready Wear",2560,"Shoes",1,2,2.16,2,2.16,-0.16000000000000014
2016-12-01 00:00:00.000,"Ready Wear",3551,"Accessories",1,2,2.16,2,2.16,-0.16000000000000014
2016-12-01 00:00:00.000,"Bellings",3931,"Womens",1,2,2,2,2,0
2016-12-01 00:00:00.000,"Bellings",4700,"Womens",1,2,2,2,2,0
2016-12-01 00:00:00.000,"Bellings",5607,"Womens",1,2,2,2,2,0
2016-12-01 00:00:00.000,"Bellings",7320,"Kids",1,2,1.75,2,1.75,0.25
2016-12-01 00:00:00.000,"Ready Wear",2830,"Juniors",1,2,1.5,2,1.5,0.5
2016-12-01 00:00:00.000,"Bellings",2790,"Accessories",1,2,1.25,2,1.25,0.75
2016-12-01 00:00:00.000,"Bellings",3630,"Shoes",1,2,1.25,2,1.25,0.75
2016-12-01 00:00:00.000,"Ready Wear",4053,"Intimate",1,2,1.25,2,1.25,0.75
2016-12-01 00:00:00.000,"Ready Wear",4119,"Mens",1,2,1.25,2,1.25,0.75
2016-12-01 00:00:00.000,"Ready Wear",4551,"Intimate",1,2,1.25,2,1.25,0.75
2016-12-01 00:00:00.000,"Ready Wear",2015,"Accessories",1,2,1,2,1,1
2016-12-01 00:00:00.000,"Bellings",4566,"Kids",1,2,0.5,2,0.5,1.5
2017-01-01 00:00:00.000,"Ready Wear",2031,"Womens",1,2,7.75,2,7.75,-5.75
2017-01-01 00:00:00.000,"Ready Wear",3018,"Womens",1,2,7.75,2,7.75,-5.75
2017-01-01 00:00:00.000,"Bellings",2141,"Womens",1,2,7.5,2,7.5,-5.5
2017-01-01 00:00:00.000,"Bellings",2790,"Womens",1,2,7.5,2,7.5,-5.5
2017-01-01 00:00:00.000,"Bellings",6010,"Womens",1,2,7.5,2,7.5,-5.5
2017-01-01 00:00:00.000,"Bellings",2131,"Kids",1,2,5.9,2,5.9,-3.9000000000000004
2017-01-01 00:00:00.000,"Bellings",2539,"Kids",1,2,5.9,2,5.9,-3.9000000000000004
2017-01-01 00:00:00.000,"Bellings",7018,"Mens",1,2,4,2,4,-2
2017-01-01 00:00:00.000,"Bellings",3429,"Womens",1,2,3.5,2,3.5,-1.5
2017-01-01 00:00:00.000,"Bellings",6027,"Womens",1,2,3.5,2,3.5,-1.5
2017-01-01 00:00:00.000,"Bellings",2141,"Mens",1,2,3,2,3,-1
2017-01-01 00:00:00.000,"Ready Wear",2617,"Mens",1,2,3,2,3,-1
2017-01-01 00:00:00.000,"Ready Wear",4053,"Mens",1,2,3,2,3,-1
2017-01-01 00:00:00.000,"Ready Wear",4558,"Mens",1,2,3,2,3,-1
2017-01-01 00:00:00.000,"Bellings",7018,"Intimate",1,2,3,2,3,-1
2017-01-01 00:00:00.000,"Ready Wear",3148,"Intimate",1,2,2.5,2,2.5,-0.5
2017-01-01 00:00:00.000,"Ready Wear",3550,"Shoes",1,2,2.4,2,2.4,-0.39999999999999991
2017-01-01 00:00:00.000,"Bellings",4655,"Womens",1,2,2,2,2,0
2017-01-01 00:00:00.000,"Bellings",4740,"Kids",1,2,2,2,2,0
2017-01-01 00:00:00.000,"Ready Wear",2480,"Womens",1,2,1.95,2,1.95,0.050000000000000044
2017-01-01 00:00:00.000,"Bellings",4740,"Groceries",1,2,1.5,2,1.5,0.5
2017-01-01 00:00:00.000,"Ready Wear",2015,"Mens",1,2,1.3,2,1.3,0.7
2017-01-01 00:00:00.000,"Ready Wear",2031,"Mens",1,2,1.25,2,1.25,0.75
2017-01-01 00:00:00.000,"Ready Wear",3066,"Accessories",1,2,1,2,1,1
2017-01-01 00:00:00.000,"Ready Wear",4509,"Kids",1,2,1,2,1,1
2017-01-01 00:00:00.000,"Ready Wear",4053,"Mens",1,2,0.85,2,0.85,1.15
2017-01-01 00:00:00.000,"Ready Wear",2020,"Shoes",1,2,0.5,2,0.5,1.5
2017-01-01 00:00:00.000,"Ready Wear",2067,"Shoes",1,2,0.5,2,0.5,1.5
2017-01-01 00:00:00.000,"Ready Wear",2350,"Shoes",1,2,0.5,2,0.5,1.5
2017-01-01 00:00:00.000,"Ready Wear",2650,"Shoes",1,2,0.5,2,0.5,1.5
2017-01-01 00:00:00.000,"Ready Wear",3076,"Shoes",1,2,0.5,2,0.5,1.5
2017-01-01 00:00:00.000,"Ready Wear",800,"Mens",1,2,3,2,3,-1
2017-01-01 00:00:00.000,"Ready Wear",800,"Shoes",1,2,2.4,2,2.4,-0.39999999999999991
2017-02-01 00:00:00.000,"Bellings",5343,"Kids",1,2,6.09,2,6.09,-4.09
2017-02-01 00:00:00.000,"Bellings",3280,"Kids",1,2,5.9,2,5.9,-3.9000000000000004
2017-02-01 00:00:00.000,"Bellings",4220,"Kids",1,2,5.9,2,5.9,-3.9000000000000004
2017-02-01 00:00:00.000,"Bellings",4305,"Kids",1,2,5.9,2,5.9,-3.9000000000000004
2017-02-01 00:00:00.000,"Ready Wear",2116,"Kids",1,2,5,2,5,-3
2017-02-01 00:00:00.000,"Ready Wear",2480,"Kids",1,2,5,2,5,-3
2017-02-01 00:00:00.000,"Bellings",3280,"Mens",1,2,4,2,4,-2
2017-02-01 00:00:00.000,"Bellings",3500,"Home",1,2,4,2,4,-2
2017-02-01 00:00:00.000,"Ready Wear",3018,"Kids",1,2,2.75,2,2.75,-0.75
2017-02-01 00:00:00.000,"Ready Wear",3550,"Kids",1,2,2.75,2,2.75,-0.75
2017-02-01 00:00:00.000,"Bellings",870,"Kids",1,2,2.5,2,2.5,-0.5
2017-02-01 00:00:00.000,"Bellings",3690,"Kids",1,2,1.75,2,1.75,0.25
2017-02-01 00:00:00.000,"Bellings",3931,"Kids",1,2,1.75,2,1.75,0.25
2017-02-01 00:00:00.000,"Ready Wear",3076,"Mens",1,2,1.3,2,1.3,0.7
2017-02-01 00:00:00.000,"Bellings",3690,"Accessories",1,2,1.25,2,1.25,0.75
2017-02-01 00:00:00.000,"Ready Wear",3148,"Shoes",1,2,1,2,1,1
2017-03-01 00:00:00.000,"Bellings",6010,"Kids",1,2,5.9,2,5.9,-3.9000000000000004
2017-03-01 00:00:00.000,"Bellings",870,"Home",1,2,4,2,4,-2
2017-03-01 00:00:00.000,"Bellings",2141,"Home",1,2,4,2,4,-2
2017-03-01 00:00:00.000,"Bellings",7250,"Home",1,2,2.75,2,2.75,-0.75
2017-03-01 00:00:00.000,"Ready Wear",3018,"Kids",1,2,1.25,2,1.25,0.75
2017-03-01 00:00:00.000,"Ready Wear",4119,"Kids",1,2,1.25,2,1.25,0.75
2017-03-01 00:00:00.000,"Bellings",4703,"Accessories",1,2,1.25,2,1.25,0.75
2017-04-01 00:00:00.000,"Bellings",6027,"Kids",1,2,3,2,3,-1
2017-04-01 00:00:00.000,"Bellings",5168,"Kids",1,2,2.75,2,2.75,-0.75
2017-04-01 00:00:00.000,"Ready Wear",2560,"Kids",1,2,1.7,2,1.7,0.30000000000000004
2017-04-01 00:00:00.000,"Ready Wear",2116,"Juniors",1,2,1.64,2,1.64,0.3600000000000001
2017-04-01 00:00:00.000,"Ready Wear",4558,"Kids",1,2,1,2,1,1
2017-05-01 00:00:00.000,"Ready Wear",4053,"Womens",1,2,6,2,6,-4
2017-05-01 00:00:00.000,"Ready Wear",2350,"Kids",1,2,5.5,2,5.5,-3.5
2017-05-01 00:00:00.000,"Ready Wear",2015,"Kids",1,2,5.25,2,5.25,-3.25
2017-05-01 00:00:00.000,"Bellings",4825,"Womens",1,2,3.25,2,3.25,-1.25
2017-05-01 00:00:00.000,"Bellings",5168,"Womens",1,2,2.47,2,2.47,-0.4700000000000002
2017-05-01 00:00:00.000,"Bellings",3280,"Womens",1,2,2.45,2,2.45,-0.45000000000000018
2017-05-01 00:00:00.000,"Bellings",7250,"Womens",1,2,2.39,2,2.39,-0.39000000000000012
2017-05-01 00:00:00.000,"Ready Wear",2480,"Juniors",1,2,1.65,2,1.65,0.35000000000000009
2017-05-01 00:00:00.000,"Ready Wear",2020,"Kids",1,2,1.5,2,1.5,0.5
2017-05-01 00:00:00.000,"Ready Wear",3148,"Womens",1,2,1.25,2,1.25,0.75
2017-05-01 00:00:00.000,"Bellings",2750,"Accessories",1,2,1,2,1,1
2017-05-01 00:00:00.000,"Ready Wear",2154,"Intimate",1,2,0.25,2,0.25,1.75
2017-06-01 00:00:00.000,"Ready Wear",4068,"Womens",1,2,6,2,6,-4
2017-06-01 00:00:00.000,"Ready Wear",2617,"Intimate",1,2,3.75,2,3.75,-1.75
2017-06-01 00:00:00.000,"Ready Wear",4119,"Intimate",1,2,3.75,2,3.75,-1.75
2017-06-01 00:00:00.000,"Ready Wear",4068,"Womens",1,2,3.5,2,3.5,-1.5
2017-06-01 00:00:00.000,"Bellings",2750,"Mens",1,2,2.56,2,2.56,-0.56
2017-06-01 00:00:00.000,"Ready Wear",2830,"Shoes",1,2,2.55,2,2.55,-0.54999999999999982
2017-06-01 00:00:00.000,"Bellings",2141,"Mens",1,2,2.44,2,2.44,-0.43999999999999995
2017-06-01 00:00:00.000,"Ready Wear",4068,"Womens",1,2,2.43,2,2.43,-0.43000000000000016
2017-06-01 00:00:00.000,"Ready Wear",2480,"Accessories",1,2,2.16,2,2.16,-0.16000000000000014
2017-06-01 00:00:00.000,"Ready Wear",2560,"Shoes",1,2,2.16,2,2.16,-0.16000000000000014
2017-06-01 00:00:00.000,"Ready Wear",3551,"Accessories",1,2,2.16,2,2.16,-0.16000000000000014
2017-06-01 00:00:00.000,"Bellings",3931,"Womens",1,2,2,2,2,0
2017-06-01 00:00:00.000,"Bellings",4700,"Womens",1,2,2,2,2,0
2017-06-01 00:00:00.000,"Bellings",5607,"Womens",1,2,2,2,2,0
2017-06-01 00:00:00.000,"Bellings",7320,"Kids",1,2,1.75,2,1.75,0.25
2017-06-01 00:00:00.000,"Ready Wear",2830,"Juniors",1,2,1.5,2,1.5,0.5
2017-06-01 00:00:00.000,"Bellings",2790,"Accessories",1,2,1.25,2,1.25,0.75
2017-06-01 00:00:00.000,"Bellings",3630,"Shoes",1,2,1.25,2,1.25,0.75
2017-06-01 00:00:00.000,"Ready Wear",4053,"Intimate",1,2,1.25,2,1.25,0.75
2017-06-01 00:00:00.000,"Ready Wear",4119,"Mens",1,2,1.25,2,1.25,0.75
2017-06-01 00:00:00.000,"Ready Wear",4551,"Intimate",1,2,1.25,2,1.25,0.75
2017-06-01 00:00:00.000,"Ready Wear",2015,"Accessories",1,2,1,2,1,1
2017-06-01 00:00:00.000,"Bellings",4566,"Kids",1,2,0.5,2,0.5,1.5
2017-07-01 00:00:00.000,"Bellings",2478,"Juniors",1,2,10,2,10,-8
2017-07-01 00:00:00.000,"Ready Wear",3148,"Mens",1,2,4,2,4,-2
2017-07-01 00:00:00.000,"Ready Wear",4558,"Hosiery",1,2,3.9,2,3.9,-1.9
2017-07-01 00:00:00.000,"Ready Wear",3551,"Womens",1,2,3.5,2,3.5,-1.5
2017-07-01 00:00:00.000,"Bellings",2539,"Mens",1,2,3,2,3,-1
2017-07-01 00:00:00.000,"Ready Wear",4068,"Kids",1,2,3,2,3,-1
2017-07-01 00:00:00.000,"Bellings",4740,"Juniors",1,2,3,2,3,-1
2017-07-01 00:00:00.000,"Bellings",5169,"Juniors",1,2,3,2,3,-1
2017-07-01 00:00:00.000,"Bellings",2064,"Mens",1,2,2.61,2,2.61,-0.60999999999999988
2017-07-01 00:00:00.000,"Ready Wear",3551,"Kids",1,2,2.5,2,2.5,-0.5
2017-07-01 00:00:00.000,"Bellings",4883,"Womens",1,2,2.5,2,2.5,-0.5
2017-07-01 00:00:00.000,"Bellings",6725,"Womens",1,2,2.5,2,2.5,-0.5
2017-07-01 00:00:00.000,"Ready Wear",2015,"Mens",1,2,2.16,2,2.16,-0.16000000000000014
2017-07-01 00:00:00.000,"Ready Wear",4053,"Accessories",1,2,2.16,2,2.16,-0.16000000000000014
2017-07-01 00:00:00.000,"Ready Wear",2154,"Accessories",1,2,2.03,2,2.03,-0.029999999999999805
2017-07-01 00:00:00.000,"Bellings",4703,"Womens",1,2,2,2,2,0
2017-07-01 00:00:00.000,"Bellings",4825,"Womens",1,2,2,2,2,0
2017-07-01 00:00:00.000,"Ready Wear",2020,"Accessories",1,2,1.96,2,1.96,0.040000000000000036
2017-07-01 00:00:00.000,"Ready Wear",2795,"Kids",1,2,1.75,2,1.75,0.25
2017-07-01 00:00:00.000,"Bellings",4700,"Home",1,2,1.65,2,1.65,0.35000000000000009
2017-07-01 00:00:00.000,"Ready Wear",6280,"Juniors",1,2,1.64,2,1.64,0.3600000000000001
2017-07-01 00:00:00.000,"Bellings",3280,"Juniors",1,2,1.5,2,1.5,0.5
2017-07-01 00:00:00.000,"Ready Wear",4068,"Juniors",1,2,1.5,2,1.5,0.5
2017-07-01 00:00:00.000,"Bellings",5011,"Mens",1,2,1.25,2,1.25,0.75
2017-07-01 00:00:00.000,"Ready Wear",3175,"Kids",1,2,1.1,2,1.1,0.89999999999999991
2017-07-01 00:00:00.000,"Ready Wear",2560,"Accessories",1,2,1,2,1,1
2017-07-01 00:00:00.000,"Ready Wear",2116,"Kids",1,2,0.5,2,0.5,1.5
2017-07-01 00:00:00.000,"Ready Wear",2650,"Accessories",1,2,0.5,2,0.5,1.5
2017-07-01 00:00:00.000,"Ready Wear",2560,"Intimate",1,2,0.25,2,0.25,1.75
2017-08-01 00:00:00.000,"Bellings",4870,"Juniors",1,2,18,2,18,-16
2017-08-01 00:00:00.000,"Ready Wear",2116,"Womens",1,2,5.5,2,5.5,-3.5
2017-08-01 00:00:00.000,"Ready Wear",6330,"Womens",1,2,5.5,2,5.5,-3.5
2017-08-01 00:00:00.000,"Bellings",4740,"Womens",1,2,4.5,2,4.5,-2.5
2017-08-01 00:00:00.000,"Ready Wear",4053,"Kids",1,2,4,2,4,-2
2017-08-01 00:00:00.000,"Ready Wear",3148,"Juniors",1,2,3.5,2,3.5,-1.5
2017-08-01 00:00:00.000,"Ready Wear",2830,"Shoes",1,2,3,2,3,-1
2017-08-01 00:00:00.000,"Ready Wear",4119,"Mens",1,2,3,2,3,-1
2017-08-01 00:00:00.000,"Bellings",4570,"Womens",1,2,3,2,3,-1
2017-08-01 00:00:00.000,"Bellings",4802,"Mens",1,2,2.62,2,2.62,-0.62000000000000011
2017-08-01 00:00:00.000,"Bellings",4703,"Womens",1,2,2.5,2,2.5,-0.5
2017-08-01 00:00:00.000,"Ready Wear",2560,"Juniors",1,2,2.25,2,2.25,-0.25
2017-08-01 00:00:00.000,"Ready Wear",2116,"Mens",1,2,2,2,2,0
2017-08-01 00:00:00.000,"Ready Wear",2101,"Mens",1,2,1.25,2,1.25,0.75
2017-08-01 00:00:00.000,"Ready Wear",2830,"Kids",1,2,1.25,2,1.25,0.75
2017-08-01 00:00:00.000,"Ready Wear",2830,"Kids",1,2,1.25,2,1.25,0.75
2017-08-01 00:00:00.000,"Ready Wear",3551,"Accessories",1,2,1.25,2,1.25,0.75
2017-08-01 00:00:00.000,"Ready Wear",2101,"Accessories",1,2,1,2,1,1
2017-08-01 00:00:00.000,"Bellings",3030,"Intimate",1,2,1,2,1,1
2017-08-01 00:00:00.000,"Bellings",3179,"Mens",1,2,1,2,1,1
2017-08-01 00:00:00.000,"Bellings",4566,"Intimate",1,2,1,2,1,1
2017-08-01 00:00:00.000,"Bellings",4220,"Mens",1,2,0.5,2,0.5,1.5
2017-08-01 00:00:00.000,"Bellings",4870,"Juniors",1,2,18,2,18,-16
2017-08-01 00:00:00.000,"Ready Wear",2116,"Womens",1,2,5.5,2,5.5,-3.5
2017-08-01 00:00:00.000,"Ready Wear",6330,"Womens",1,2,5.5,2,5.5,-3.5
2017-08-01 00:00:00.000,"Bellings",4740,"Womens",1,2,4.5,2,4.5,-2.5
2017-08-01 00:00:00.000,"Ready Wear",4053,"Kids",1,2,4,2,4,-2
2017-08-01 00:00:00.000,"Ready Wear",3148,"Juniors",1,2,3.5,2,3.5,-1.5
2017-08-01 00:00:00.000,"Ready Wear",2830,"Shoes",1,2,3,2,3,-1
2017-08-01 00:00:00.000,"Ready Wear",4119,"Mens",1,2,3,2,3,-1
2017-08-01 00:00:00.000,"Bellings",4570,"Womens",1,2,3,2,3,-1
2017-08-01 00:00:00.000,"Bellings",4802,"Mens",1,2,2.62,2,2.62,-0.62000000000000011
2017-08-01 00:00:00.000,"Bellings",4703,"Womens",1,2,2.5,2,2.5,-0.5
2017-08-01 00:00:00.000,"Ready Wear",2560,"Juniors",1,2,2.25,2,2.25,-0.25
2017-08-01 00:00:00.000,"Ready Wear",2116,"Mens",1,2,2,2,2,0
2017-08-01 00:00:00.000,"Ready Wear",2101,"Mens",1,2,1.25,2,1.25,0.75
2017-08-01 00:00:00.000,"Ready Wear",2830,"Kids",1,2,1.25,2,1.25,0.75
2017-08-01 00:00:00.000,"Ready Wear",2830,"Kids",1,2,1.25,2,1.25,0.75
2017-08-01 00:00:00.000,"Ready Wear",3551,"Accessories",1,2,1.25,2,1.25,0.75
2017-08-01 00:00:00.000,"Ready Wear",2101,"Accessories",1,2,1,2,1,1
2017-08-01 00:00:00.000,"Bellings",3030,"Intimate",1,2,1,2,1,1
2017-08-01 00:00:00.000,"Bellings",3179,"Mens",1,2,1,2,1,1
2017-08-01 00:00:00.000,"Bellings",4566,"Intimate",1,2,1,2,1,1
2017-08-01 00:00:00.000,"Bellings",4220,"Mens",1,2,0.5,2,0.5,1.5
2016-01-01 00:00:00.000,"Bellings",4655,"Mens",1,9.99,5,9.99,5,4.99
2016-01-01 00:00:00.000,"Bellings",4870,"Mens",1,9.99,5,9.99,5,4.99
2016-01-01 00:00:00.000,"Bellings",3280,"Womens",1,9.99,3.75,9.99,3.75,6.24
2016-01-01 00:00:00.000,"Ready Wear",6280,"Intimate",1,9.99,2,9.99,2,7.99
2016-01-01 00:00:00.000,"Ready Wear",4558,"Shoes",1,9.99,1.76,9.99,1.76,8.23
2016-01-01 00:00:00.000,"Bellings",3690,"Juniors",1,9.99,1,9.99,1,8.99
2016-02-01 00:00:00.000,"Bellings",2478,"Kids",1,9.99,5.25,9.99,5.25,4.74
2016-02-01 00:00:00.000,"Bellings",4680,"Juniors",1,9.99,5.25,9.99,5.25,4.74
2016-02-01 00:00:00.000,"Bellings",7250,"Juniors",1,9.99,5.25,9.99,5.25,4.74
2016-02-01 00:00:00.000,"Bellings",2158,"Juniors",1,9.99,5,9.99,5,4.99
2016-02-01 00:00:00.000,"Bellings",5011,"Mens",1,9.99,4.5,9.99,4.5,5.49
2016-02-01 00:00:00.000,"Bellings",7250,"Juniors",1,9.99,4.25,9.99,4.25,5.74
2016-03-01 00:00:00.000,"Ready Wear",4509,"Juniors",1,9.99,6.5,9.99,6.5,3.49
2016-03-01 00:00:00.000,"Ready Wear",6280,"Juniors",1,9.99,6.5,9.99,6.5,3.49
2016-03-01 00:00:00.000,"Bellings",3136,"Juniors",1,9.99,5.75,9.99,5.75,4.24
2016-03-01 00:00:00.000,"Bellings",4703,"Juniors",1,9.99,5.75,9.99,5.75,4.24
2016-03-01 00:00:00.000,"Bellings",6450,"Juniors",1,9.99,5.75,9.99,5.75,4.24
2016-03-01 00:00:00.000,"Ready Wear",3551,"Juniors",1,9.99,5.5,9.99,5.5,4.49
2016-03-01 00:00:00.000,"Bellings",3630,"Womens",1,9.99,5.5,9.99,5.5,4.49
2016-03-01 00:00:00.000,"Bellings",4700,"Juniors",1,9.99,5,9.99,5,4.99
2016-03-01 00:00:00.000,"Bellings",2120,"Mens",1,9.99,4,9.99,4,5.99
2016-03-01 00:00:00.000,"Bellings",6027,"Mens",1,9.99,4,9.99,4,5.99
2016-03-01 00:00:00.000,"Ready Wear",4551,"Home",1,9.99,3.25,9.99,3.25,6.74
2016-03-01 00:00:00.000,"Ready Wear",2020,"Juniors",1,9.99,3.19,9.99,3.19,6.8000000000000007
2016-03-01 00:00:00.000,"Ready Wear",4068,"Shoes",1,9.99,1.76,9.99,1.76,8.23
2016-03-01 00:00:00.000,"Ready Wear",6330,"Shoes",1,9.99,1.76,9.99,1.76,8.23
2016-03-01 00:00:00.000,"Bellings",3977,"Accessories",1,9.99,1,9.99,1,8.99
2016-03-01 00:00:00.000,"Ready Wear",6330,"Home",1,9.99,1,9.99,1,8.99
2016-04-01 00:00:00.000,"Bellings",3030,"Kids",1,9.99,15,9.99,15,-5.01
2016-04-01 00:00:00.000,"Ready Wear",800,"Juniors",1,9.99,6.5,9.99,6.5,3.49
2016-04-01 00:00:00.000,"Bellings",2609,"Accessories",1,9.99,4.95,9.99,4.95,5.04
2016-04-01 00:00:00.000,"Bellings",3429,"Accessories",1,9.99,4.95,9.99,4.95,5.04
2016-04-01 00:00:00.000,"Bellings",6109,"Accessories",1,9.99,4.95,9.99,4.95,5.04
2016-04-01 00:00:00.000,"Ready Wear",800,"Home",1,9.99,3.25,9.99,3.25,6.74
2016-04-01 00:00:00.000,"Bellings",3030,"Home",1,9.99,4,9.99,4,5.99
2016-04-01 00:00:00.000,"Bellings",2141,"Home",1,9.99,3.75,9.99,3.75,6.24
2016-04-01 00:00:00.000,"Ready Wear",3175,"Mens",1,9.99,3.75,9.99,3.75,6.24
2016-04-01 00:00:00.000,"Ready Wear",3550,"Juniors",1,9.99,3.75,9.99,3.75,6.24
2016-04-01 00:00:00.000,"Ready Wear",2650,"Home",1,9.99,3.25,9.99,3.25,6.74
2016-04-01 00:00:00.000,"Bellings",3179,"Womens",1,9.99,3,9.99,3,6.99
2016-04-01 00:00:00.000,"Ready Wear",2154,"Mens",1,9.99,2.74,9.99,2.74,7.25
2016-04-01 00:00:00.000,"Ready Wear",2541,"Home",1,9.99,1,9.99,1,8.99
2016-04-01 00:00:00.000,"Bellings",3690,"Juniors",1,9.99,1,9.99,1,8.99
2016-05-01 00:00:00.000,"Ready Wear",3551,"Womens",1,9.99,6.5,9.99,6.5,3.49
2016-05-01 00:00:00.000,"Bellings",3977,"Juniors",1,9.99,5.75,9.99,5.75,4.24
2016-05-01 00:00:00.000,"Bellings",6052,"Kids",1,9.99,5,9.99,5,4.99
2016-05-01 00:00:00.000,"Bellings",6027,"Womens",1,9.99,4.25,9.99,4.25,5.74
2016-05-01 00:00:00.000,"Bellings",2158,"Kids",1,9.99,3.75,9.99,3.75,6.24
2016-05-01 00:00:00.000,"Bellings",6725,"Juniors",1,9.99,3.75,9.99,3.75,6.24
2016-05-01 00:00:00.000,"Ready Wear",6330,"Shoes",1,9.99,2.77,9.99,2.77,7.2200000000000006
2016-05-01 00:00:00.000,"Ready Wear",2541,"Juniors",1,9.99,2.74,9.99,2.74,7.25
2016-05-01 00:00:00.000,"Bellings",3131,"Womens",1,9.99,2.5,9.99,2.5,7.49
2016-05-01 00:00:00.000,"Ready Wear",3018,"Home",1,9.99,1,9.99,1,8.99
2016-06-01 00:00:00.000,"Ready Wear",2795,"Home",1,9.99,6.24,9.99,6.24,3.75
2016-06-01 00:00:00.000,"Bellings",4655,"Home",1,9.99,6,9.99,6,3.99
2016-06-01 00:00:00.000,"Bellings",6109,"Womens",1,9.99,5.95,9.99,5.95,4.04
2016-06-01 00:00:00.000,"Bellings",870,"Juniors",1,9.99,5,9.99,5,4.99
2016-06-01 00:00:00.000,"Ready Wear",2350,"Juniors",1,9.99,4.36,9.99,4.36,5.63
2016-06-01 00:00:00.000,"Ready Wear",3066,"Juniors",1,9.99,4.36,9.99,4.36,5.63
2016-06-01 00:00:00.000,"Bellings",5290,"Juniors",1,9.99,4,9.99,4,5.99
2016-07-01 00:00:00.000,"Bellings",7320,"Juniors",1,9.99,8,9.99,8,1.9900000000000002
2016-07-01 00:00:00.000,"Ready Wear",3148,"Womens",1,9.99,6,9.99,6,3.99
2016-07-01 00:00:00.000,"Ready Wear",2116,"Juniors",1,9.99,5,9.99,5,4.99
2016-07-01 00:00:00.000,"Ready Wear",3018,"Juniors",1,9.99,5,9.99,5,4.99
2016-07-01 00:00:00.000,"Bellings",5011,"Womens",1,9.99,5,9.99,5,4.99
2016-07-01 00:00:00.000,"Bellings",3131,"Kids",1,9.99,3.75,9.99,3.75,6.24
2016-07-01 00:00:00.000,"Ready Wear",2031,"Home",1,9.99,1,9.99,1,8.99
2016-08-01 00:00:00.000,"Ready Wear",3550,"Juniors",1,9.99,5.5,9.99,5.5,4.49
2016-08-01 00:00:00.000,"Bellings",4570,"Juniors",1,9.99,5.5,9.99,5.5,4.49
2016-08-01 00:00:00.000,"Bellings",5082,"Juniors",1,9.99,5.5,9.99,5.5,4.49
2016-08-01 00:00:00.000,"Ready Wear",2154,"Mens",1,9.99,5,9.99,5,4.99
