CourseID,CampusID,RevisionDate,AcademicTerm,CourseOffering.CourseID,CourseOffering.CourseName,CourseOffering.CourseType,CourseOffering.Grades.CourseID,CourseOffering.Grades.StudentID,CourseOffering.Grades.CGPA,CourseOffering.Grades.Result,CourseOffering.Grades.Grade
6009,202,2021-11-15 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,364,3.32,"Pass","C"
6009,202,2021-11-15 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,373,3.21,"Pass","C"
6009,202,2021-11-15 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,379,3.86,"Pass","A-"
6010,204,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,110,3.71,"Pass","A-"
6010,204,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,127,3.86,"Pass","A-"
6010,204,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,135,3.73,"Pass","A-"
6010,204,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,140,2.67,"Pass","D"
6010,204,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,181,2.71,"Pass","D"
6010,204,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,193,3.56,"Pass","B"
6010,204,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,197,3.59,"Pass","B"
6010,204,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,206,3.98,"Pass","A"
6010,204,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,225,3.39,"Pass","C"
6010,204,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,251,2.72,"Pass","D"
6010,204,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,255,3.88,"Pass","A-"
6010,204,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,281,3.55,"Pass","B"
6010,204,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,309,2.89,"Pass","D"
6010,204,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,342,3.37,"Pass","C"
6010,204,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,348,2.82,"Pass","D"
6010,204,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,359,3.22,"Pass","C"
6010,204,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,365,3.97,"Pass","A"
6010,204,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,382,3.65,"Pass","B"
6010,204,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,400,3.97,"Pass","A"
6010,206,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,110,3.71,"Pass","A-"
6010,206,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,127,3.86,"Pass","A-"
6010,206,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,135,3.73,"Pass","A-"
6010,206,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,140,2.67,"Pass","D"
6010,206,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,181,2.71,"Pass","D"
6010,206,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,193,3.56,"Pass","B"
6010,206,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,197,3.59,"Pass","B"
6010,206,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,206,3.98,"Pass","A"
6010,206,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,225,3.39,"Pass","C"
6010,206,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,251,2.72,"Pass","D"
6010,206,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,255,3.88,"Pass","A-"
6010,206,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,281,3.55,"Pass","B"
6010,206,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,309,2.89,"Pass","D"
6010,206,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,342,3.37,"Pass","C"
6010,206,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,348,2.82,"Pass","D"
6010,206,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,359,3.22,"Pass","C"
6010,206,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,365,3.97,"Pass","A"
6010,206,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,382,3.65,"Pass","B"
6010,206,2021-11-15 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,400,3.97,"Pass","A"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,100,3.45,"Pass","C"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,142,2.69,"Pass","D"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,166,3.61,"Pass","B"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,180,3.38,"Pass","C"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,190,3.23,"Pass","C"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,198,3.64,"Pass","B"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,233,3.66,"Pass","B"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,252,3.1,"Pass","D"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,264,3.89,"Pass","A-"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,282,3.57,"Pass","B"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,296,3.49,"Pass","C"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,310,3.96,"Pass","A"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,312,3.74,"Pass","A-"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,350,3.74,"Pass","A-"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,398,3.56,"Pass","B"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,101,3.54,"Pass","B"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,143,3.57,"Pass","B"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,156,3.78,"Pass","A-"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,167,3.27,"Pass","C"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,183,3.33,"Pass","C"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,199,3.62,"Pass","B"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,227,3.73,"Pass","A-"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,239,2.53,"Pass","D"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,279,3.25,"Pass","C"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,289,3.4,"Pass","C"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,293,3.66,"Pass","B"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,297,3.78,"Pass","A-"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,300,3.57,"Pass","B"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,317,3.89,"Pass","A-"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,323,3.12,"Pass","D"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,353,2.95,"Pass","D"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,369,3.74,"Pass","A-"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,102,2.65,"Pass","D"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,130,3.24,"Pass","C"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,157,2.53,"Pass","D"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,200,3.77,"Pass","A-"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,214,3.66,"Pass","B"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,240,3.58,"Pass","B"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,244,3.28,"Pass","C"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,257,3.57,"Pass","B"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,315,3.18,"Pass","D"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,325,3.57,"Pass","B"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,326,3.12,"Pass","D"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,328,3.66,"Pass","B"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,331,3.89,"Pass","A-"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,354,2.79,"Pass","D"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,385,2.84,"Pass","D"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,390,3.42,"Pass","C"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,103,3.12,"Pass","D"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,115,2.91,"Pass","D"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,121,3.58,"Pass","B"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,145,3.32,"Pass","C"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,202,3.94,"Pass","A"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,215,3.63,"Pass","B"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,223,3.77,"Pass","A-"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,229,3.8,"Pass","A-"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,246,3.13,"Pass","D"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,272,3.53,"Pass","B"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,285,3.55,"Pass","B"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,308,3.68,"Pass","B"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,316,2.54,"Pass","D"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,334,3.29,"Pass","C"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,344,3.43,"Pass","C"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,355,3.81,"Pass","A-"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,371,3.46,"Pass","C"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,104,3.19,"Pass","D"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,116,3.89,"Pass","A-"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,118,3.59,"Pass","B"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,132,3.4,"Pass","C"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,137,3.16,"Pass","D"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,149,3.91,"Pass","A"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,173,3.17,"Pass","D"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,188,3.97,"Pass","A"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,203,2.59,"Pass","D"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,259,3.89,"Pass","A-"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,286,2.56,"Pass","D"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,301,2.88,"Pass","D"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,314,3.77,"Pass","A-"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,319,3.96,"Pass","A"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,338,3.29,"Pass","C"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,345,3.68,"Pass","B"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,356,3.13,"Pass","D"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,360,3.43,"Pass","C"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,380,3.29,"Pass","C"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,105,3.57,"Pass","B"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,122,3.6,"Pass","B"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,133,3.39,"Pass","C"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,141,3.3,"Pass","C"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,168,3.16,"Pass","D"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,189,2.92,"Pass","D"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,192,3.44,"Pass","C"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,231,3.72,"Pass","A-"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,243,2.59,"Pass","D"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,260,3.69,"Pass","B"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,302,3.52,"Pass","B"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,320,2.91,"Pass","D"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,336,3.91,"Pass","A"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,339,2.66,"Pass","D"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,352,3.77,"Pass","A-"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,106,3.46,"Pass","C"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,125,3.78,"Pass","A-"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,150,3.17,"Pass","D"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,161,3.45,"Pass","C"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,191,3.47,"Pass","C"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,211,3.49,"Pass","C"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,232,3.21,"Pass","C"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,245,2.62,"Pass","D"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,261,2.88,"Pass","D"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,270,3.71,"Pass","A-"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,288,2.74,"Pass","D"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,321,3.55,"Pass","B"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,340,3.48,"Pass","C"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,351,3.34,"Pass","C"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,377,3.6,"Pass","B"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,389,3.91,"Pass","A"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,103,3.12,"Pass","D"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,115,2.91,"Pass","D"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,121,3.58,"Pass","B"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,145,3.32,"Pass","C"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,202,3.94,"Pass","A"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,215,3.63,"Pass","B"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,223,3.77,"Pass","A-"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,229,3.8,"Pass","A-"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,246,3.13,"Pass","D"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,272,3.53,"Pass","B"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,285,3.55,"Pass","B"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,308,3.68,"Pass","B"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,316,2.54,"Pass","D"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,334,3.29,"Pass","C"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,344,3.43,"Pass","C"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,355,3.81,"Pass","A-"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,371,3.46,"Pass","C"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,104,3.19,"Pass","D"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,116,3.89,"Pass","A-"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,118,3.59,"Pass","B"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,132,3.4,"Pass","C"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,137,3.16,"Pass","D"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,149,3.91,"Pass","A"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,173,3.17,"Pass","D"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,188,3.97,"Pass","A"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,203,2.59,"Pass","D"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,259,3.89,"Pass","A-"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,286,2.56,"Pass","D"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,301,2.88,"Pass","D"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,314,3.77,"Pass","A-"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,319,3.96,"Pass","A"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,338,3.29,"Pass","C"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,345,3.68,"Pass","B"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,356,3.13,"Pass","D"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,360,3.43,"Pass","C"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,380,3.29,"Pass","C"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,104,3.19,"Pass","D"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,116,3.89,"Pass","A-"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,118,3.59,"Pass","B"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,132,3.4,"Pass","C"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,137,3.16,"Pass","D"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,149,3.91,"Pass","A"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,173,3.17,"Pass","D"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,188,3.97,"Pass","A"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,203,2.59,"Pass","D"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,259,3.89,"Pass","A-"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,286,2.56,"Pass","D"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,301,2.88,"Pass","D"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,314,3.77,"Pass","A-"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,319,3.96,"Pass","A"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,338,3.29,"Pass","C"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,345,3.68,"Pass","B"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,356,3.13,"Pass","D"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,360,3.43,"Pass","C"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,380,3.29,"Pass","C"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,104,3.19,"Pass","D"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,116,3.89,"Pass","A-"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,118,3.59,"Pass","B"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,132,3.4,"Pass","C"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,137,3.16,"Pass","D"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,149,3.91,"Pass","A"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,173,3.17,"Pass","D"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,188,3.97,"Pass","A"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,203,2.59,"Pass","D"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,259,3.89,"Pass","A-"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,286,2.56,"Pass","D"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,301,2.88,"Pass","D"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,314,3.77,"Pass","A-"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,319,3.96,"Pass","A"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,338,3.29,"Pass","C"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,345,3.68,"Pass","B"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,356,3.13,"Pass","D"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,360,3.43,"Pass","C"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,380,3.29,"Pass","C"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,105,3.57,"Pass","B"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,122,3.6,"Pass","B"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,133,3.39,"Pass","C"
