Data,Produto,Meta
2020-05-01 00:00:00.000,"Produto 30",290312.16199439933
2021-05-01 00:00:00.000,"Produto 20",804834.18115499907
2021-05-01 00:00:00.000,"Produto 21",384451.762
2021-05-01 00:00:00.000,"Produto 22",1809581.0840457352
2021-05-01 00:00:00.000,"Produto 23",845738.98936618015
2021-05-01 00:00:00.000,"Produto 24",1449009.6231401998
2021-05-01 00:00:00.000,"Produto 25",2384426.923515
2021-05-01 00:00:00.000,"Produto 26",1302321.456828
2021-05-01 00:00:00.000,"Produto 27",245098.34609
2021-05-01 00:00:00.000,"Produto 28",176042.2026875
2021-05-01 00:00:00.000,"Produto 29",296082.88276799995
2021-05-01 00:00:00.000,"Produto 30",160327.82821999918
2018-03-01 00:00:00.000,"Produto 20",1019360.2271938875
2018-03-01 00:00:00.000,"Produto 21",814648.292378999
2018-03-01 00:00:00.000,"Produto 22",313558.30193089508
2018-03-01 00:00:00.000,"Produto 23",835617.7517642501
2018-03-01 00:00:00.000,"Produto 24",1910410.3883469254
2018-03-01 00:00:00.000,"Produto 25",2846245.740262459
2018-03-01 00:00:00.000,"Produto 26",1768386.9106209537
2018-03-01 00:00:00.000,"Produto 27",348352.14533793757
2018-03-01 00:00:00.000,"Produto 28",413370.13716911251
2018-03-01 00:00:00.000,"Produto 29",596376.86363279866
2019-03-01 00:00:00.000,"Produto 20",1433150.9514359881
2019-03-01 00:00:00.000,"Produto 21",597206.49057
2019-03-01 00:00:00.000,"Produto 22",596376.86363279866
2019-03-01 00:00:00.000,"Produto 23",970509.26910892525
2019-03-01 00:00:00.000,"Produto 24",1744071.9252625494
2019-03-01 00:00:00.000,"Produto 25",2546757.8908931143
2019-03-01 00:00:00.000,"Produto 26",1461271.4917416004
2019-03-01 00:00:00.000,"Produto 27",317646.618359625
2019-03-01 00:00:00.000,"Produto 28",522677.70737887395
2019-03-01 00:00:00.000,"Produto 29",1678757.89263325
2019-03-01 00:00:00.000,"Produto 30",268296.44297400006
2020-03-01 00:00:00.000,"Produto 20",446442.35645099997
2020-03-01 00:00:00.000,"Produto 21",277606.47005000006
2020-03-01 00:00:00.000,"Produto 22",1224472.6581505602
2020-03-01 00:00:00.000,"Produto 23",894900.44365722
2020-03-01 00:00:00.000,"Produto 24",1912601.903390175
2020-03-01 00:00:00.000,"Produto 25",1315579.9274617936
2020-03-01 00:00:00.000,"Produto 26",845364.804648
2020-03-01 00:00:00.000,"Produto 27",254536.4981705
2020-03-01 00:00:00.000,"Produto 28",175540.153698
2020-03-01 00:00:00.000,"Produto 29",240557.1447552
2020-03-01 00:00:00.000,"Produto 30",777444.59151236142
2021-03-01 00:00:00.000,"Produto 20",637849.70014275017
2021-03-01 00:00:00.000,"Produto 21",225546.67333692004
2021-03-01 00:00:00.000,"Produto 22",1200153.5558967486
2021-03-01 00:00:00.000,"Produto 23",1912012.850977825
2021-03-01 00:00:00.000,"Produto 24",2832414.3778039091
2021-03-01 00:00:00.000,"Produto 25",1339392.3206101204
2021-03-01 00:00:00.000,"Produto 26",216116.95967460005
2021-03-01 00:00:00.000,"Produto 27",374677.24651807506
2021-03-01 00:00:00.000,"Produto 28",296118.14446935
2021-03-01 00:00:00.000,"Produto 30",1030350.4743127489
2020-01-01 00:00:00.000,"Produto 4",246792.6486225
2020-02-01 00:00:00.000,"Produto 4",296118.14446935
2020-03-01 00:00:00.000,"Produto 4",632704.94987427
2020-04-01 00:00:00.000,"Produto 4",1739411.0502563496
2020-05-01 00:00:00.000,"Produto 4",2885383.4046014249
2020-06-01 00:00:00.000,"Produto 4",1400979.5702532001
2020-07-01 00:00:00.000,"Produto 4",358772.974295625
2020-08-01 00:00:00.000,"Produto 4",351683.427543749
2020-09-01 00:00:00.000,"Produto 4",1084822.894210248
2020-10-01 00:00:00.000,"Produto 4",337102.59534000006
2020-11-01 00:00:00.000,"Produto 4",786213.69826999318
2020-12-01 00:00:00.000,"Produto 4",243230.18174
2020-01-01 00:00:00.000,"Produto 5",1054347.1961331314
2020-02-01 00:00:00.000,"Produto 5",1207992.52488914
2020-03-01 00:00:00.000,"Produto 5",2013402.592780625
2020-04-01 00:00:00.000,"Produto 5",1599602.5821684939
2020-05-01 00:00:00.000,"Produto 5",1073894.6316279962
2020-06-01 00:00:00.000,"Produto 5",248702.355083
2020-07-01 00:00:00.000,"Produto 5",276071.65090049943
2020-08-01 00:00:00.000,"Produto 5",185310.01332479934
2020-09-01 00:00:00.000,"Produto 5",316789.17710440006
2020-10-01 00:00:00.000,"Produto 5",763222.57356499915
2020-11-01 00:00:00.000,"Produto 5",182809.36935
2020-12-01 00:00:00.000,"Produto 5",1617270.7950189598
2020-01-01 00:00:00.000,"Produto 6",639112.45496371
2020-02-01 00:00:00.000,"Produto 6",1716098.4669732752
2020-03-01 00:00:00.000,"Produto 6",2137321.0404455
2020-04-01 00:00:00.000,"Produto 6",1037762.644632
2020-05-01 00:00:00.000,"Produto 6",265757.7587375
2020-06-01 00:00:00.000,"Produto 6",260506.24262499923
2020-07-01 00:00:00.000,"Produto 6",135060.16833599997
2020-08-01 00:00:00.000,"Produto 6",383666.788928
2020-09-01 00:00:00.000,"Produto 6",746878.62963026238
2020-10-01 00:00:00.000,"Produto 6",597614.25138074881
2020-11-01 00:00:00.000,"Produto 6",157567.37980144503
2020-12-01 00:00:00.000,"Produto 6",1221017.8965666487
2020-01-01 00:00:00.000,"Produto 7",1808873.9571360748
2020-02-01 00:00:00.000,"Produto 7",2697364.3331243703
2020-03-01 00:00:00.000,"Produto 7",1862358.8847040804
2020-04-01 00:00:00.000,"Produto 7",323623.82448855
2020-05-01 00:00:00.000,"Produto 7",431137.94739491149
2020-06-01 00:00:00.000,"Produto 7",473534.22655439872
2020-08-01 00:00:00.000,"Produto 7",866882.08424025
2020-09-01 00:00:00.000,"Produto 7",682149.57347249892
2020-10-01 00:00:00.000,"Produto 7",473534.22655439872
2020-11-01 00:00:00.000,"Produto 7",785594.59754958015
2020-12-01 00:00:00.000,"Produto 7",1828524.9539074996
2020-01-01 00:00:00.000,"Produto 8",2615778.1517253644
2020-02-01 00:00:00.000,"Produto 8",1507095.5609052002
2020-03-01 00:00:00.000,"Produto 8",469837.88355825
2020-04-01 00:00:00.000,"Produto 8",557755.2480566249
2020-05-01 00:00:00.000,"Produto 8",1193044.72608425
2020-06-01 00:00:00.000,"Produto 8",321339.09918599931
2020-07-01 00:00:00.000,"Produto 8",464919.43079399929
2020-08-01 00:00:00.000,"Produto 8",299488.42014
2020-09-01 00:00:00.000,"Produto 8",1302766.1069905213
2020-10-01 00:00:00.000,"Produto 8",658093.529428335
2020-11-01 00:00:00.000,"Produto 8",1837647.7641330499
2020-12-01 00:00:00.000,"Produto 8",1563932.6433730938
2020-01-01 00:00:00.000,"Produto 9",913409.91465360008
2020-02-01 00:00:00.000,"Produto 9",266904.881516
2020-03-01 00:00:00.000,"Produto 9",190536.97203449998
2020-04-01 00:00:00.000,"Produto 9",220396.65822719998
2020-05-01 00:00:00.000,"Produto 9",193027.41057599938
2020-06-01 00:00:00.000,"Produto 9",642134.877215
2020-07-01 00:00:00.000,"Produto 9",505295.98034999915
2020-08-01 00:00:00.000,"Produto 9",1501696.28799827
2020-09-01 00:00:00.000,"Produto 9",744893.13962336013
2020-10-01 00:00:00.000,"Produto 9",1177377.1146101251
2020-11-01 00:00:00.000,"Produto 9",1937613.4457224922
2020-12-01 00:00:00.000,"Produto 9",1116367.0821520002
2021-01-01 00:00:00.000,"Produto 1",348028.061895
2021-02-01 00:00:00.000,"Produto 1",413152.03559749993
2021-03-01 00:00:00.000,"Produto 1",346214.02905599994
2021-04-01 00:00:00.000,"Produto 1",208728.57636199915
2021-05-01 00:00:00.000,"Produto 1",1008360.3746694376
2021-06-01 00:00:00.000,"Produto 1",327502.20751649875
2021-07-01 00:00:00.000,"Produto 1",399915.08545482007
2021-08-01 00:00:00.000,"Produto 1",1010622.1757904985
2021-09-01 00:00:00.000,"Produto 1",1601127.2453742498
2021-10-01 00:00:00.000,"Produto 1",2616870.4658726067
2021-11-01 00:00:00.000,"Produto 1",1551101.825014553
2021-12-01 00:00:00.000,"Produto 1",395537.00411160005
2021-01-01 00:00:00.000,"Produto 10",414212.07588896248
2021-02-01 00:00:00.000,"Produto 10",322721.75596545
2021-04-01 00:00:00.000,"Produto 10",1248925.0422993752
2021-05-01 00:00:00.000,"Produto 10",387482.45440499997
2021-06-01 00:00:00.000,"Produto 10",322721.75596545
2021-07-01 00:00:00.000,"Produto 10",744371.0771392351
2021-08-01 00:00:00.000,"Produto 10",1953912.6239112495
2021-09-01 00:00:00.000,"Produto 10",2620294.7538426644
2021-10-01 00:00:00.000,"Produto 10",1854006.4970405931
2021-11-01 00:00:00.000,"Produto 10",423151.64662274893
2021-12-01 00:00:00.000,"Produto 10",323066.803856625
2021-01-01 00:00:00.000,"Produto 11",950876.57685474993
2021-02-01 00:00:00.000,"Produto 11",217493.29740599927
2021-03-01 00:00:00.000,"Produto 11",542309.9108245
2021-04-01 00:00:00.000,"Produto 11",347625.82035999931
2021-05-01 00:00:00.000,"Produto 11",922678.3582807699
2021-06-01 00:00:00.000,"Produto 11",1389803.3167268252
2021-07-01 00:00:00.000,"Produto 11",1888433.3671111367
2021-08-01 00:00:00.000,"Produto 11",1249469.1278978935
2021-09-01 00:00:00.000,"Produto 11",950554.60922240035
2021-10-01 00:00:00.000,"Produto 11",184182.87373849936
2021-11-01 00:00:00.000,"Produto 11",372513.10673849942
2021-12-01 00:00:00.000,"Produto 11",261480.58547519933
2021-01-01 00:00:00.000,"Produto 12",135473.69137120002
2021-02-01 00:00:00.000,"Produto 12",925129.66096249991
2021-03-01 00:00:00.000,"Produto 12",287024.0403
2021-04-01 00:00:00.000,"Produto 12",1053706.1941960999
2021-05-01 00:00:00.000,"Produto 12",710362.98406801
2021-06-01 00:00:00.000,"Produto 12",1452670.7683479618
2021-07-01 00:00:00.000,"Produto 12",1940959.0769204921
2021-08-01 00:00:00.000,"Produto 12",1373338.145955995
2021-09-01 00:00:00.000,"Produto 12",313445.66416499921
2021-10-01 00:00:00.000,"Produto 12",239308.74359749997
2021-11-01 00:00:00.000,"Produto 12",264726.812016
2021-12-01 00:00:00.000,"Produto 12",192130.194146
2021-01-01 00:00:00.000,"Produto 13",1482964.7071999998
2021-02-01 00:00:00.000,"Produto 13",1428619.4159499998
2021-03-01 00:00:00.000,"Produto 13",1667752.41235
2021-04-01 00:00:00.000,"Produto 13",1574134.50495
2021-05-01 00:00:00.000,"Produto 13",1305061.88185
2021-06-01 00:00:00.000,"Produto 13",1423922.0627
2021-07-01 00:00:00.000,"Produto 13",1667340.96535
2021-08-01 00:00:00.000,"Produto 13",1322376.9431
2021-09-01 00:00:00.000,"Produto 13",1397754.0335
2021-10-01 00:00:00.000,"Produto 13",1579113.0136499996
2021-11-01 00:00:00.000,"Produto 13",1669151.33215
2021-12-01 00:00:00.000,"Produto 13",1692596.9536999895
2021-01-01 00:00:00.000,"Produto 14",1281474.9505999999
2021-02-01 00:00:00.000,"Produto 14",1423708.0178
2021-03-01 00:00:00.000,"Produto 14",1522542.0560999997
2021-04-01 00:00:00.000,"Produto 14",1418141.7716999997
2021-05-01 00:00:00.000,"Produto 14",1419038.9418999997
2021-06-01 00:00:00.000,"Produto 14",1195055.9788
2021-07-01 00:00:00.000,"Produto 14",1449776.4983999904
2021-08-01 00:00:00.000,"Produto 14",1424567.2793999999
2021-09-01 00:00:00.000,"Produto 14",1705729.0474999996
2021-10-01 00:00:00.000,"Produto 14",1596267.9649999996
2021-11-01 00:00:00.000,"Produto 14",1518473.1996999998
2021-12-01 00:00:00.000,"Produto 14",1623018.8003999998
2021-01-01 00:00:00.000,"Produto 15",1391182.4389999886
2021-02-01 00:00:00.000,"Produto 15",1292445.4066499888
2021-03-01 00:00:00.000,"Produto 15",1669665.5638499998
2021-04-01 00:00:00.000,"Produto 15",1110307.6821499988
2021-05-01 00:00:00.000,"Produto 15",1751347.2704999999
2021-06-01 00:00:00.000,"Produto 15",1553477.0917499885
2021-07-01 00:00:00.000,"Produto 15",1194440.8115999887
2021-08-01 00:00:00.000,"Produto 15",1382677.1976999997
2021-09-01 00:00:00.000,"Produto 15",1648566.8852999886
2021-10-01 00:00:00.000,"Produto 15",1604232.0070999998
2021-11-01 00:00:00.000,"Produto 15",1757662.6737499998
2021-12-01 00:00:00.000,"Produto 15",1306742.8816999998
2021-01-01 00:00:00.000,"Produto 16",967333.47100000014
2021-02-01 00:00:00.000,"Produto 16",872256.853
2021-03-01 00:00:00.000,"Produto 16",1465524.1315
2021-04-01 00:00:00.000,"Produto 16",965039.69249999837
2021-05-01 00:00:00.000,"Produto 16",1047305.2069999999
2021-06-01 00:00:00.000,"Produto 16",1359078.7859999985
2021-07-01 00:00:00.000,"Produto 16",1110709.652
2021-08-01 00:00:00.000,"Produto 16",1076393.123
2021-09-01 00:00:00.000,"Produto 16",830097.4045
2021-10-01 00:00:00.000,"Produto 16",1041505.6535
2021-11-01 00:00:00.000,"Produto 16",947030.02549999836
2021-12-01 00:00:00.000,"Produto 16",1056690.6675
2021-01-01 00:00:00.000,"Produto 17",847047.78809999907
2021-02-01 00:00:00.000,"Produto 17",931676.42609999073
2021-03-01 00:00:00.000,"Produto 17",734222.0862
2021-04-01 00:00:00.000,"Produto 17",787414.555349999
2021-05-01 00:00:00.000,"Produto 17",705725.4519
2021-06-01 00:00:00.000,"Produto 17",500719.44149999996
2021-07-01 00:00:00.000,"Produto 17",773309.78235
2021-08-01 00:00:00.000,"Produto 17",920361.40245
2021-09-01 00:00:00.000,"Produto 17",754093.58939999912
2021-10-01 00:00:00.000,"Produto 17",577958.67629999993
2021-11-01 00:00:00.000,"Produto 17",674208.1494
2021-12-01 00:00:00.000,"Produto 17",692843.92470000009
2021-01-01 00:00:00.000,"Produto 18",991923.36209999886
2021-02-01 00:00:00.000,"Produto 18",693876.47174999875
2021-03-01 00:00:00.000,"Produto 18",1205643.2651999998
2021-04-01 00:00:00.000,"Produto 18",774282.6926999999
2021-05-01 00:00:00.000,"Produto 18",1264958.2044
2021-06-01 00:00:00.000,"Produto 18",1004295.8969999987
2021-07-01 00:00:00.000,"Produto 18",978711.75269999984
2021-08-01 00:00:00.000,"Produto 18",969184.44315
2021-09-01 00:00:00.000,"Produto 18",1268154.3154499885
2021-10-01 00:00:00.000,"Produto 18",1027828.12275
2021-11-01 00:00:00.000,"Produto 18",1498121.75205
2021-12-01 00:00:00.000,"Produto 18",886207.60304999875
2021-01-01 00:00:00.000,"Produto 19",1033325.5631999999
2021-02-01 00:00:00.000,"Produto 19",772162.5848999999
2021-03-01 00:00:00.000,"Produto 19",716097.1523999999
2021-04-01 00:00:00.000,"Produto 19",497370.23209999996
2021-05-01 00:00:00.000,"Produto 19",790465.96649999986
2021-06-01 00:00:00.000,"Produto 19",1196545.8176
2021-07-01 00:00:00.000,"Produto 19",622669.8666999999
2021-08-01 00:00:00.000,"Produto 19",811797.259
2021-09-01 00:00:00.000,"Produto 19",755052.2455
2021-10-01 00:00:00.000,"Produto 19",524568.5739
2021-11-01 00:00:00.000,"Produto 19",744352.62019999989
2021-12-01 00:00:00.000,"Produto 19",670180.12949999992
2021-01-01 00:00:00.000,"Produto 2",1680220.1039999998
2021-02-01 00:00:00.000,"Produto 2",1140771.4799999984
2021-03-01 00:00:00.000,"Produto 2",1585023.2879999862
2021-04-01 00:00:00.000,"Produto 2",1425354.1139999863
2021-05-01 00:00:00.000,"Produto 2",1412335.7459999998
2021-06-01 00:00:00.000,"Produto 2",2032834.8059999859
2021-07-01 00:00:00.000,"Produto 2",1646823.5519999859
2021-08-01 00:00:00.000,"Produto 2",2135992.428
2021-09-01 00:00:00.000,"Produto 2",1266332.1599999997
2021-10-01 00:00:00.000,"Produto 2",1873803.6059999859
2021-11-01 00:00:00.000,"Produto 2",1506386.058
2021-12-01 00:00:00.000,"Produto 2",1526505.3539999998
2018-11-01 00:00:00.000,"Produto 20",984107.07786374853
2018-11-01 00:00:00.000,"Produto 21",807404.68372500013
2018-11-01 00:00:00.000,"Produto 22",285502.11814800004
2018-11-01 00:00:00.000,"Produto 23",1519181.7163249981
2018-11-01 00:00:00.000,"Produto 24",2420269.4316175
2018-11-01 00:00:00.000,"Produto 25",3585334.655447986
2018-11-01 00:00:00.000,"Produto 26",1695433.3172280004
2018-11-01 00:00:00.000,"Produto 27",273565.77174000005
2018-11-01 00:00:00.000,"Produto 28",474274.99559250008
2018-11-01 00:00:00.000,"Produto 29",374833.09426499996
2019-11-01 00:00:00.000,"Produto 20",1304241.1067249984
2019-11-01 00:00:00.000,"Produto 21",312395.75775
2019-11-01 00:00:00.000,"Produto 22",374833.09426499996
2019-11-01 00:00:00.000,"Produto 23",800892.34161299991
2019-11-01 00:00:00.000,"Produto 24",2201786.1395649994
2019-11-01 00:00:00.000,"Produto 25",3652384.0564575
2019-11-01 00:00:00.000,"Produto 26",1773391.86108
2019-11-01 00:00:00.000,"Produto 27",454143.00543749996
2019-11-01 00:00:00.000,"Produto 28",445168.89562499867
2019-11-01 00:00:00.000,"Produto 29",1373193.5369749975
2019-11-01 00:00:00.000,"Produto 30",426712.14600000007
2020-11-01 00:00:00.000,"Produto 20",995207.21299999137
2020-11-01 00:00:00.000,"Produto 21",307886.306
2020-11-01 00:00:00.000,"Produto 22",1334616.7039659889
2020-11-01 00:00:00.000,"Produto 23",1529104.4618849871
2020-11-01 00:00:00.000,"Produto 24",2548610.8769374997
2020-11-01 00:00:00.000,"Produto 25",2024813.3951499921
2020-11-01 00:00:00.000,"Produto 26",1359360.2931999953
2020-11-01 00:00:00.000,"Produto 27",314813.1077
2020-11-01 00:00:00.000,"Produto 28",349457.78594999923
2020-11-01 00:00:00.000,"Produto 29",234569.63711999916
2020-11-01 00:00:00.000,"Produto 30",400998.95836000005
2021-11-01 00:00:00.000,"Produto 20",966104.52349999885
2021-11-01 00:00:00.000,"Produto 21",231404.26499999998
2021-11-01 00:00:00.000,"Produto 22",2047178.221542987
2021-11-01 00:00:00.000,"Produto 23",809003.107549
2021-11-01 00:00:00.000,"Produto 24",2172276.5404725
2021-11-01 00:00:00.000,"Produto 25",2705469.67145
2021-11-01 00:00:00.000,"Produto 26",1313623.6008
2021-11-01 00:00:00.000,"Produto 27",336402.22624999995
2021-11-01 00:00:00.000,"Produto 28",329754.737499999
2021-11-01 00:00:00.000,"Produto 29",170962.23839999997
2021-11-01 00:00:00.000,"Produto 30",485654.1632
2018-10-01 00:00:00.000,"Produto 20",945415.98687374988
2018-10-01 00:00:00.000,"Produto 21",756473.73592499853
2018-10-01 00:00:00.000,"Produto 22",199452.37949550003
2018-10-01 00:00:00.000,"Produto 23",1545592.2741349984
2018-10-01 00:00:00.000,"Produto 24",2289713.8697924996
2018-10-01 00:00:00.000,"Produto 25",3414385.2318030004
2018-10-01 00:00:00.000,"Produto 26",2357416.3097520005
2018-10-01 00:00:00.000,"Produto 27",409650.410745
2018-10-01 00:00:00.000,"Produto 28",545744.2372087487
2018-10-01 00:00:00.000,"Produto 29",599410.41335999838
2019-10-01 00:00:00.000,"Produto 20",1097319.093975
2019-10-01 00:00:00.000,"Produto 21",863480.47274999856
2019-10-01 00:00:00.000,"Produto 22",599410.41335999838
2019-10-01 00:00:00.000,"Produto 23",994423.54120200011
2019-10-01 00:00:00.000,"Produto 24",2314588.5492499992
2019-10-01 00:00:00.000,"Produto 25",3311111.5844624867
2019-10-01 00:00:00.000,"Produto 26",1907715.8998800002
2019-10-01 00:00:00.000,"Produto 27",594731.498175
2019-10-01 00:00:00.000,"Produto 28",706019.30133749987
2019-10-01 00:00:00.000,"Produto 29",1510183.1975749999
2019-10-01 00:00:00.000,"Produto 30",406758.35339999909
2020-10-01 00:00:00.000,"Produto 20",588505.6085999991
2020-10-01 00:00:00.000,"Produto 21",379099.266
2020-10-01 00:00:00.000,"Produto 22",1649071.0215069889
2020-10-01 00:00:00.000,"Produto 23",833029.78408650006
2020-10-01 00:00:00.000,"Produto 24",2326136.410295
2020-10-01 00:00:00.000,"Produto 25",1979661.5738899922
2020-10-01 00:00:00.000,"Produto 26",1156215.08184
2020-10-01 00:00:00.000,"Produto 27",337854.2804
2020-10-01 00:00:00.000,"Produto 28",241186.04054999998
2020-10-01 00:00:00.000,"Produto 29",278983.11168
2020-10-01 00:00:00.000,"Produto 30",244338.49439999921
2021-10-01 00:00:00.000,"Produto 20",812828.9585
2021-10-01 00:00:00.000,"Produto 21",639615.16499999887
2021-10-01 00:00:00.000,"Produto 22",1900881.3772129999
2021-10-01 00:00:00.000,"Produto 23",942902.70838400011
2021-10-01 00:00:00.000,"Produto 24",1490350.7779875
2021-10-01 00:00:00.000,"Produto 25",2452675.24774999
2021-10-01 00:00:00.000,"Produto 26",1413122.8888
2021-10-01 00:00:00.000,"Produto 27",440541.85049999994
2021-10-01 00:00:00.000,"Produto 28",522977.26024999988
2021-10-01 00:00:00.000,"Produto 29",438245.60639999987
2021-10-01 00:00:00.000,"Produto 30",264213.38779999892
2018-09-01 00:00:00.000,"Produto 20",1276405.53755625
2018-09-01 00:00:00.000,"Produto 21",414559.75634999841
2018-09-01 00:00:00.000,"Produto 22",506221.62715800008
2018-09-01 00:00:00.000,"Produto 23",1279268.576949998
2018-09-01 00:00:00.000,"Produto 24",2026743.3485749997
2018-09-01 00:00:00.000,"Produto 25",3312494.2605982362
2018-09-01 00:00:00.000,"Produto 26",1963420.031663991
2018-09-01 00:00:00.000,"Produto 27",500679.75204000005
2018-09-01 00:00:00.000,"Produto 28",524319.08340375
2018-09-01 00:00:00.000,"Produto 29",408508.551855
2019-09-01 00:00:00.000,"Produto 20",1580917.7750625
2019-09-01 00:00:00.000,"Produto 21",490484.1195
2019-09-01 00:00:00.000,"Produto 22",408508.551855
2019-09-01 00:00:00.000,"Produto 23",942241.86979650008
2019-09-01 00:00:00.000,"Produto 24",2473307.1188749992
2019-09-01 00:00:00.000,"Produto 25",3316828.8023324865
2019-09-01 00:00:00.000,"Produto 26",2346843.6671399912
2019-09-01 00:00:00.000,"Produto 27",535634.99572499865
2019-09-01 00:00:00.000,"Produto 28",408945.32133749995
2019-09-01 00:00:00.000,"Produto 29",1203641.2365249998
2019-09-01 00:00:00.000,"Produto 30",275307.97139999905
2020-09-01 00:00:00.000,"Produto 20",686468.24155
2020-09-01 00:00:00.000,"Produto 21",440032.68399999908
2020-09-01 00:00:00.000,"Produto 22",1167947.2889629998
2020-09-01 00:00:00.000,"Produto 23",1759244.7047175001
2020-09-01 00:00:00.000,"Produto 24",2390421.9836849831
2020-09-01 00:00:00.000,"Produto 25",1581606.4910099918
2020-09-01 00:00:00.000,"Produto 26",1203233.6825600003
2020-09-01 00:00:00.000,"Produto 27",233142.87814999919
2020-09-01 00:00:00.000,"Produto 28",471535.57814999926
2020-09-01 00:00:00.000,"Produto 29",330988.08287999913
2021-01-01 00:00:00.000,"Produto 3",1971790.4024999999
2021-02-01 00:00:00.000,"Produto 3",1647057.7839999981
2021-03-01 00:00:00.000,"Produto 3",2026958.973
2021-04-01 00:00:00.000,"Produto 3",1542809.51925
2021-05-01 00:00:00.000,"Produto 3",1808831.9640000002
2021-06-01 00:00:00.000,"Produto 3",1678842.835249983
2021-07-01 00:00:00.000,"Produto 3",1636611.7302499982
2021-08-01 00:00:00.000,"Produto 3",2247208.7095
2021-09-01 00:00:00.000,"Produto 3",1813792.4429999832
2021-10-01 00:00:00.000,"Produto 3",2280591.3924999996
2021-11-01 00:00:00.000,"Produto 3",1815512.9694999994
2021-12-01 00:00:00.000,"Produto 3",1738927.19575
2020-09-01 00:00:00.000,"Produto 30",171485.68528
2021-09-01 00:00:00.000,"Produto 20",1171050.2037499999
2021-09-01 00:00:00.000,"Produto 21",363321.56999999995
2021-09-01 00:00:00.000,"Produto 22",1333805.3091089872
2021-09-01 00:00:00.000,"Produto 23",899193.650719
2021-09-01 00:00:00.000,"Produto 24",1838823.7574024831
2021-09-01 00:00:00.000,"Produto 25",2456910.22394999
2021-09-01 00:00:00.000,"Produto 26",1738402.7163999935
2021-09-01 00:00:00.000,"Produto 27",396766.663499999
2021-09-01 00:00:00.000,"Produto 28",302922.46024999995
2021-09-01 00:00:00.000,"Produto 29",335097.23039999994
2021-09-01 00:00:00.000,"Produto 30",243202.7774
2021-01-01 00:00:00.000,"Produto 4",1442960.3471999888
2021-02-01 00:00:00.000,"Produto 4",1523385.7535999888
2021-03-01 00:00:00.000,"Produto 4",1310794.3247999887
2021-04-01 00:00:00.000,"Produto 4",1208200.7087999887
2021-05-01 00:00:00.000,"Produto 4",1203444.566399989
2021-06-01 00:00:00.000,"Produto 4",1277316.4079999889
2021-07-01 00:00:00.000,"Produto 4",1290748.9967999998
2021-08-01 00:00:00.000,"Produto 4",1791800.832
2021-09-01 00:00:00.000,"Produto 4",1576635.3167999997
2021-10-01 00:00:00.000,"Produto 4",964047.13439999986
2021-11-01 00:00:00.000,"Produto 4",1189523.7887999888
2021-12-01 00:00:00.000,"Produto 4",1319862.8015999997
2021-01-01 00:00:00.000,"Produto 5",1475945.9145
2021-02-01 00:00:00.000,"Produto 5",1705089.5324999895
2021-03-01 00:00:00.000,"Produto 5",2012648.4764999996
2021-04-01 00:00:00.000,"Produto 5",1331264.5064999997
2021-05-01 00:00:00.000,"Produto 5",1272522.3569999896
2021-06-01 00:00:00.000,"Produto 5",1441703.3534999897
2021-07-01 00:00:00.000,"Produto 5",1579353.1785
2021-08-01 00:00:00.000,"Produto 5",1390436.595
2021-09-01 00:00:00.000,"Produto 5",1005294.4649999999
2021-10-01 00:00:00.000,"Produto 5",1601231.5259999998
2021-11-01 00:00:00.000,"Produto 5",1572203.7089999998
2021-12-01 00:00:00.000,"Produto 5",1449574.0109999897
2021-01-01 00:00:00.000,"Produto 6",701700.82219999994
2021-02-01 00:00:00.000,"Produto 6",733645.135799999
2021-03-01 00:00:00.000,"Produto 6",609279.65539999993
2021-04-01 00:00:00.000,"Produto 6",935211.48009999888
2021-05-01 00:00:00.000,"Produto 6",944435.90609999979
2021-06-01 00:00:00.000,"Produto 6",811244.0399999998
2021-07-01 00:00:00.000,"Produto 6",687213.41889999993
2021-08-01 00:00:00.000,"Produto 6",953811.96649999986
2021-09-01 00:00:00.000,"Produto 6",513870.0272999999
2021-10-01 00:00:00.000,"Produto 6",986786.13039999059
2021-11-01 00:00:00.000,"Produto 6",696892.74809999892
2021-12-01 00:00:00.000,"Produto 6",728912.8789
2021-01-01 00:00:00.000,"Produto 7",601396.82399999991
2021-02-01 00:00:00.000,"Produto 7",444399.74399999989
2021-03-01 00:00:00.000,"Produto 7",362776.05599999859
2021-04-01 00:00:00.000,"Produto 7",507605.39999999991
2021-05-01 00:00:00.000,"Produto 7",419213.63999999996
2021-06-01 00:00:00.000,"Produto 7",403893.01799999992
2021-07-01 00:00:00.000,"Produto 7",399787.79399999994
2021-08-01 00:00:00.000,"Produto 7",248440.01999999859
2021-09-01 00:00:00.000,"Produto 7",376145.772
2021-10-01 00:00:00.000,"Produto 7",331894.41599999997
2021-11-01 00:00:00.000,"Produto 7",344922.02999999863
2021-12-01 00:00:00.000,"Produto 7",433951.76399999997
2021-01-01 00:00:00.000,"Produto 8",381956.88299999875
2021-02-01 00:00:00.000,"Produto 8",407067.16980000003
2021-03-01 00:00:00.000,"Produto 8",399275.79674999876
2021-04-01 00:00:00.000,"Produto 8",410240.16585000005
2021-05-01 00:00:00.000,"Produto 8",442868.14410000003
2021-06-01 00:00:00.000,"Produto 8",299133.98880000005
2021-07-01 00:00:00.000,"Produto 8",806180.4681
2021-08-01 00:00:00.000,"Produto 8",369179.3733
2021-09-01 00:00:00.000,"Produto 8",592820.00325
2021-10-01 00:00:00.000,"Produto 8",554983.52205
