SalesOrderNumber,OrderDate,ProductKey,ResellerKey,EmployeeKey,SalesTerritoryKey,Quantity,Unit Price,Sales,Cost
"SO69536",2020-05-27 00:00:00.000,555,435,281,4,2,63.9,127.8,94.57
"SO69536",2020-05-27 00:00:00.000,290,435,281,4,2,818.7,1637.4,1494.4
"SO69536",2020-05-27 00:00:00.000,295,435,281,4,2,818.7,1637.4,1494.4
"SO69536",2020-05-27 00:00:00.000,544,435,281,4,2,48.59,97.18,71.92
"SO69536",2020-05-27 00:00:00.000,595,435,281,4,2,113,226,616.44
"SO69536",2020-05-27 00:00:00.000,298,435,281,4,2,809.76,1619.52,1478.08
"SO69536",2020-05-27 00:00:00.000,594,435,281,4,2,113,226,616.44
"SO69536",2020-05-27 00:00:00.000,474,435,281,4,2,41.99,83.98,52.35
"SO69536",2020-05-27 00:00:00.000,588,435,281,4,2,461.69,923.38,839.56
"SO69536",2020-05-27 00:00:00.000,592,435,281,4,2,113,226,616.44
"SO69536",2020-05-27 00:00:00.000,533,435,281,4,2,149.87,299.74,273.57
"SO48740",2019-01-08 00:00:00.000,339,4,281,4,2,469.79,939.58,973.41
"SO48740",2019-01-08 00:00:00.000,325,4,281,4,2,469.79,939.58,973.41
"SO48740",2019-01-08 00:00:00.000,370,4,281,4,2,1466.01,2932.02,3037.57
"SO48740",2019-01-08 00:00:00.000,371,4,281,4,2,1308.94,2617.88,2641.37
"SO48745",2019-01-10 00:00:00.000,399,184,281,4,2,33.77,67.54,49.99
"SO48745",2019-01-10 00:00:00.000,230,184,281,4,2,28.84,57.68,58.16
"SO48745",2019-01-10 00:00:00.000,460,184,281,4,2,53.99,107.98,74.24
"SO48745",2019-01-10 00:00:00.000,410,184,281,4,2,36.45,72.9,53.94
"SO48745",2019-01-10 00:00:00.000,221,184,281,4,2,20.19,40.38,27.76
"SO48745",2019-01-10 00:00:00.000,216,184,281,4,2,20.19,40.38,27.76
"SO48745",2019-01-10 00:00:00.000,358,184,281,4,2,1229.46,2458.92,2211.62
"SO48780",2019-01-24 00:00:00.000,339,166,281,4,2,469.79,939.58,973.41
"SO48780",2019-01-24 00:00:00.000,381,166,281,4,2,600.26,1200.52,1211.3
"SO48780",2019-01-24 00:00:00.000,462,166,281,4,2,14.13,28.26,19.43
"SO48780",2019-01-24 00:00:00.000,422,166,281,4,2,67.54,135.08,99.96
"SO48780",2019-01-24 00:00:00.000,369,166,281,4,2,1466.01,2932.02,3037.57
"SO48780",2019-01-24 00:00:00.000,368,166,281,4,2,1466.01,2932.02,3037.57
"SO49099",2019-02-12 00:00:00.000,375,328,281,4,2,1308.94,2617.88,2641.37
"SO49099",2019-02-12 00:00:00.000,383,328,281,4,2,600.26,1200.52,1211.3
"SO49099",2019-02-12 00:00:00.000,341,328,281,4,2,469.79,939.58,973.41
"SO49151",2019-02-25 00:00:00.000,356,309,281,4,2,1242.85,2485.7,2235.71
"SO49151",2019-02-25 00:00:00.000,221,309,281,4,2,20.19,40.38,27.76
"SO49151",2019-02-25 00:00:00.000,460,309,281,4,2,53.99,107.98,74.24
"SO49444",2019-03-01 00:00:00.000,435,647,281,4,2,324.45,648.9,600.24
"SO49463",2019-03-06 00:00:00.000,358,291,281,4,2,1229.46,2458.92,2211.62
"SO49515",2019-03-21 00:00:00.000,305,490,281,4,2,736.15,1472.3,1307.39
"SO49515",2019-03-21 00:00:00.000,421,490,281,4,2,196.33,392.66,290.57
"SO49515",2019-03-21 00:00:00.000,427,490,281,4,2,209.26,418.52,371.64
"SO49515",2019-03-21 00:00:00.000,469,490,281,4,2,22.79,45.58,31.34
"SO49515",2019-03-21 00:00:00.000,367,490,281,4,2,647.99,1295.98,1196.87
"SO49515",2019-03-21 00:00:00.000,428,490,281,4,2,209.26,418.52,371.64
"SO49515",2019-03-21 00:00:00.000,470,490,281,4,2,22.79,45.58,31.34
"SO49523",2019-03-25 00:00:00.000,333,130,281,4,2,469.79,939.58,973.41
"SO49523",2019-03-25 00:00:00.000,368,130,281,4,2,1466.01,2932.02,3037.57
"SO49523",2019-03-25 00:00:00.000,464,130,281,4,2,14.13,28.26,19.43
"SO49523",2019-03-25 00:00:00.000,459,130,281,4,2,53.99,107.98,74.24
"SO49523",2019-03-25 00:00:00.000,230,130,281,4,2,28.84,57.68,58.16
"SO49523",2019-03-25 00:00:00.000,327,130,281,4,2,469.79,939.58,973.41
"SO49523",2019-03-25 00:00:00.000,335,130,281,4,2,469.79,939.58,973.41
"SO49523",2019-03-25 00:00:00.000,213,130,281,4,2,20.19,40.38,27.76
"SO49523",2019-03-25 00:00:00.000,263,130,281,4,2,202.33,404.66,374.31
"SO49523",2019-03-25 00:00:00.000,422,130,281,4,2,67.54,135.08,99.96
"SO49526",2019-03-27 00:00:00.000,329,165,281,4,2,469.79,939.58,973.41
"SO49526",2019-03-27 00:00:00.000,325,165,281,4,2,469.79,939.58,973.41
"SO49533",2019-03-29 00:00:00.000,428,75,281,4,2,209.26,418.52,371.64
"SO49533",2019-03-29 00:00:00.000,393,75,281,4,2,137.69,275.38,203.79
"SO49533",2019-03-29 00:00:00.000,364,75,281,4,2,647.99,1295.98,1196.87
"SO49533",2019-03-29 00:00:00.000,308,75,281,4,2,744.27,1488.54,1321.83
"SO49533",2019-03-29 00:00:00.000,358,75,281,4,2,1229.46,2458.92,2211.62
"SO49533",2019-03-29 00:00:00.000,294,75,281,4,2,744.27,1488.54,1321.83
"SO49533",2019-03-29 00:00:00.000,356,75,281,4,2,1242.85,2485.7,2235.71
"SO49533",2019-03-29 00:00:00.000,224,75,281,4,2,5.19,10.38,10.46
"SO49538",2019-03-29 00:00:00.000,329,3,281,4,2,469.79,939.58,973.41
"SO49538",2019-03-29 00:00:00.000,271,3,281,4,2,202.33,404.66,374.31
"SO49538",2019-03-29 00:00:00.000,460,3,281,4,2,53.99,107.98,74.24
"SO49538",2019-03-29 00:00:00.000,333,3,281,4,2,469.79,939.58,973.41
"SO49538",2019-03-29 00:00:00.000,343,3,281,4,2,469.79,939.58,973.41
"SO49538",2019-03-29 00:00:00.000,448,3,281,4,2,11.99,23.98,16.49
"SO49538",2019-03-29 00:00:00.000,325,3,281,4,2,469.79,939.58,973.41
"SO49538",2019-03-29 00:00:00.000,453,3,281,4,2,35.99,71.98,49.49
"SO49538",2019-03-29 00:00:00.000,381,3,281,4,2,600.26,1200.52,1211.3
"SO49540",2019-03-29 00:00:00.000,360,21,281,4,2,1229.46,2458.92,2211.62
"SO49540",2019-03-29 00:00:00.000,395,21,281,4,2,61.37,122.74,90.83
"SO49540",2019-03-29 00:00:00.000,462,21,281,4,2,14.13,28.26,19.43
"SO49540",2019-03-29 00:00:00.000,305,21,281,4,2,736.15,1472.3,1307.39
"SO49540",2019-03-29 00:00:00.000,399,21,281,4,2,33.77,67.54,49.99
"SO49540",2019-03-29 00:00:00.000,410,21,281,4,2,36.45,72.9,53.94
"SO49540",2019-03-29 00:00:00.000,358,21,281,4,2,1229.46,2458.92,2211.62
"SO49540",2019-03-29 00:00:00.000,427,21,281,4,2,209.26,418.52,371.64
"SO49540",2019-03-29 00:00:00.000,367,21,281,4,2,647.99,1295.98,1196.87
"SO49540",2019-03-29 00:00:00.000,396,21,281,4,2,74.84,149.68,110.76
"SO49821",2019-04-01 00:00:00.000,341,4,281,4,2,469.79,939.58,973.41
"SO49821",2019-04-01 00:00:00.000,379,4,281,4,2,1308.94,2617.88,2641.37
"SO49821",2019-04-01 00:00:00.000,369,4,281,4,2,1466.01,2932.02,3037.57
"SO49821",2019-04-01 00:00:00.000,371,4,281,4,2,1308.94,2617.88,2641.37
"SO49821",2019-04-01 00:00:00.000,370,4,281,4,2,1466.01,2932.02,3037.57
"SO49851",2019-04-13 00:00:00.000,354,184,281,4,2,1242.85,2485.7,2235.71
"SO49851",2019-04-13 00:00:00.000,421,184,281,4,2,196.33,392.66,290.57
"SO49851",2019-04-13 00:00:00.000,230,184,281,4,2,28.84,57.68,58.16
"SO49851",2019-04-13 00:00:00.000,428,184,281,4,2,209.26,418.52,371.64
"SO49851",2019-04-13 00:00:00.000,294,184,281,4,2,744.27,1488.54,1321.83
"SO49851",2019-04-13 00:00:00.000,409,184,281,4,2,209.26,418.52,371.64
"SO49851",2019-04-13 00:00:00.000,447,184,281,4,2,15,30,20.63
"SO49851",2019-04-13 00:00:00.000,233,184,281,4,2,28.84,57.68,58.16
"SO49882",2019-04-26 00:00:00.000,236,94,281,4,2,28.84,57.68,58.16
"SO49884",2019-04-26 00:00:00.000,417,166,281,4,2,324.45,648.9,600.24
"SO49884",2019-04-26 00:00:00.000,239,166,281,4,2,780.82,1561.64,1444.51
"SO49884",2019-04-26 00:00:00.000,331,166,281,4,2,469.79,939.58,973.41
"SO49884",2019-04-26 00:00:00.000,433,166,281,4,2,324.45,648.9,600.24
"SO49884",2019-04-26 00:00:00.000,242,166,281,4,2,780.82,1561.64,1444.51
"SO49884",2019-04-26 00:00:00.000,273,166,281,4,2,202.33,404.66,374.31
"SO49884",2019-04-26 00:00:00.000,385,166,281,4,2,600.26,1200.52,1211.3
"SO49884",2019-04-26 00:00:00.000,407,166,281,4,2,65.6,131.2,97.09
"SO49887",2019-04-27 00:00:00.000,327,292,281,4,2,469.79,939.58,973.41
"SO49887",2019-04-27 00:00:00.000,325,292,281,4,2,469.79,939.58,973.41
"SO49887",2019-04-27 00:00:00.000,329,292,281,4,2,469.79,939.58,973.41
"SO50208",2019-05-05 00:00:00.000,453,328,281,4,2,35.99,71.98,49.49
"SO50208",2019-05-05 00:00:00.000,381,328,281,4,2,600.26,1200.52,1211.3
"SO50208",2019-05-05 00:00:00.000,385,328,281,4,2,600.26,1200.52,1211.3
"SO50208",2019-05-05 00:00:00.000,383,328,281,4,2,600.26,1200.52,1211.3
"SO50208",2019-05-05 00:00:00.000,323,328,281,4,2,469.79,939.58,973.41
"SO50208",2019-05-05 00:00:00.000,273,328,281,4,2,202.33,404.66,374.31
"SO50208",2019-05-05 00:00:00.000,224,328,281,4,2,5.19,10.38,10.46
"SO50282",2019-05-22 00:00:00.000,397,345,281,4,2,24.29,48.58,35.96
"SO50282",2019-05-22 00:00:00.000,362,345,281,4,2,1229.46,2458.92,2211.62
"SO50282",2019-05-22 00:00:00.000,352,345,281,4,2,1242.85,2485.7,2235.71
"SO50282",2019-05-22 00:00:00.000,365,345,281,4,2,647.99,1295.98,1196.87
"SO50282",2019-05-22 00:00:00.000,469,345,281,4,2,22.79,45.58,31.34
"SO50282",2019-05-22 00:00:00.000,294,345,281,4,2,744.27,1488.54,1321.83
"SO50282",2019-05-22 00:00:00.000,448,345,281,4,2,11.99,23.98,16.49
"SO50282",2019-05-22 00:00:00.000,421,345,281,4,2,196.33,392.66,290.57
"SO50282",2019-05-22 00:00:00.000,391,345,281,4,2,88.93,177.86,131.62
"SO50282",2019-05-22 00:00:00.000,356,345,281,4,2,1242.85,2485.7,2235.71
"SO50289",2019-05-23 00:00:00.000,335,436,281,4,2,469.79,939.58,973.41
"SO50289",2019-05-23 00:00:00.000,458,436,281,4,2,44.99,89.98,61.87
"SO50289",2019-05-23 00:00:00.000,415,436,281,4,2,198.04,396.08,293.09
"SO50289",2019-05-23 00:00:00.000,286,436,281,4,2,183.94,367.88,340.29
"SO50289",2019-05-23 00:00:00.000,329,436,281,4,2,469.79,939.58,973.41
"SO50289",2019-05-23 00:00:00.000,422,436,281,4,2,67.54,135.08,99.96
"SO50289",2019-05-23 00:00:00.000,417,436,281,4,2,324.45,648.9,600.24
"SO50289",2019-05-23 00:00:00.000,447,436,281,4,2,15,30,20.63
"SO50310",2019-05-29 00:00:00.000,308,309,281,4,2,744.27,1488.54,1321.83
"SO50310",2019-05-29 00:00:00.000,458,309,281,4,2,44.99,89.98,61.87
"SO50310",2019-05-29 00:00:00.000,427,309,281,4,2,209.26,418.52,371.64
"SO50310",2019-05-29 00:00:00.000,365,309,281,4,2,647.99,1295.98,1196.87
"SO50310",2019-05-29 00:00:00.000,447,309,281,4,2,15,30,20.63
"SO50310",2019-05-29 00:00:00.000,421,309,281,4,2,196.33,392.66,290.57
"SO50310",2019-05-29 00:00:00.000,401,309,281,4,2,65.6,131.2,97.09
"SO50310",2019-05-29 00:00:00.000,412,309,281,4,2,180.13,360.26,266.59
"SO50695",2019-06-12 00:00:00.000,428,291,281,4,2,209.26,418.52,371.64
"SO50720",2019-06-19 00:00:00.000,391,490,281,4,2,88.93,177.86,131.62
"SO50720",2019-06-19 00:00:00.000,469,490,281,4,2,22.79,45.58,31.34
"SO50720",2019-06-19 00:00:00.000,305,490,281,4,2,736.15,1472.3,1307.39
"SO50720",2019-06-19 00:00:00.000,364,490,281,4,2,647.99,1295.98,1196.87
"SO50720",2019-06-19 00:00:00.000,354,490,281,4,2,1242.85,2485.7,2235.71
"SO50720",2019-06-19 00:00:00.000,409,490,281,4,2,209.26,418.52,371.64
"SO50720",2019-06-19 00:00:00.000,360,490,281,4,2,1229.46,2458.92,2211.62
"SO50720",2019-06-19 00:00:00.000,410,490,281,4,2,36.45,72.9,53.94
"SO50736",2019-06-24 00:00:00.000,407,647,281,4,2,65.6,131.2,97.09
"SO50736",2019-06-24 00:00:00.000,325,647,281,4,2,469.79,939.58,973.41
"SO50738",2019-06-25 00:00:00.000,453,130,281,4,2,35.99,71.98,49.49
"SO50738",2019-06-25 00:00:00.000,433,130,281,4,2,324.45,648.9,600.24
"SO50738",2019-06-25 00:00:00.000,329,130,281,4,2,469.79,939.58,973.41
"SO50738",2019-06-25 00:00:00.000,383,130,281,4,2,600.26,1200.52,1211.3
"SO50738",2019-06-25 00:00:00.000,435,130,281,4,2,324.45,648.9,600.24
"SO50738",2019-06-25 00:00:00.000,273,130,281,4,2,202.33,404.66,374.31
"SO50738",2019-06-25 00:00:00.000,460,130,281,4,2,53.99,107.98,74.24
"SO50738",2019-06-25 00:00:00.000,414,130,281,4,2,149.03,298.06,220.57
"SO50738",2019-06-25 00:00:00.000,381,130,281,4,2,600.26,1200.52,1211.3
"SO50738",2019-06-25 00:00:00.000,459,130,281,4,2,53.99,107.98,74.24
"SO50738",2019-06-25 00:00:00.000,254,130,281,4,2,183.94,367.88,340.29
"SO50738",2019-06-25 00:00:00.000,417,130,281,4,2,324.45,648.9,600.24
"SO50738",2019-06-25 00:00:00.000,333,130,281,4,2,469.79,939.58,973.41
"SO50738",2019-06-25 00:00:00.000,331,130,281,4,2,469.79,939.58,973.41
"SO50738",2019-06-25 00:00:00.000,369,130,281,4,2,1466.01,2932.02,3037.57
"SO50739",2019-06-25 00:00:00.000,433,165,281,4,2,324.45,648.9,600.24
"SO50739",2019-06-25 00:00:00.000,221,165,281,4,2,20.19,40.38,27.76
"SO50739",2019-06-25 00:00:00.000,325,165,281,4,2,469.79,939.58,973.41
"SO50747",2019-06-26 00:00:00.000,360,75,281,4,2,1229.46,2458.92,2211.62
"SO50747",2019-06-26 00:00:00.000,391,75,281,4,2,88.93,177.86,131.62
"SO50747",2019-06-26 00:00:00.000,399,75,281,4,2,33.77,67.54,49.99
"SO50747",2019-06-26 00:00:00.000,230,75,281,4,2,28.84,57.68,58.16
"SO50747",2019-06-26 00:00:00.000,447,75,281,4,2,15,30,20.63
"SO50747",2019-06-26 00:00:00.000,216,75,281,4,2,20.19,40.38,27.76
"SO50747",2019-06-26 00:00:00.000,462,75,281,4,2,14.13,28.26,19.43
"SO50747",2019-06-26 00:00:00.000,469,75,281,4,2,22.79,45.58,31.34
"SO50747",2019-06-26 00:00:00.000,464,75,281,4,2,14.13,28.26,19.43
"SO50748",2019-06-26 00:00:00.000,265,3,281,4,2,202.33,404.66,374.31
"SO50748",2019-06-26 00:00:00.000,459,3,281,4,2,53.99,107.98,74.24
"SO50748",2019-06-26 00:00:00.000,453,3,281,4,2,35.99,71.98,49.49
"SO50748",2019-06-26 00:00:00.000,286,3,281,4,2,183.94,367.88,340.29
"SO50748",2019-06-26 00:00:00.000,435,3,281,4,2,324.45,648.9,600.24
"SO50748",2019-06-26 00:00:00.000,224,3,281,4,2,5.19,10.38,10.46
"SO50748",2019-06-26 00:00:00.000,339,3,281,4,2,469.79,939.58,973.41
"SO50748",2019-06-26 00:00:00.000,445,3,281,4,2,35.99,71.98,49.49
"SO50748",2019-06-26 00:00:00.000,375,3,281,4,2,1308.94,2617.88,2641.37
"SO50748",2019-06-26 00:00:00.000,389,3,281,4,2,600.26,1200.52,1211.3
"SO50748",2019-06-26 00:00:00.000,460,3,281,4,2,53.99,107.98,74.24
"SO50748",2019-06-26 00:00:00.000,368,3,281,4,2,1466.01,2932.02,3037.57
"SO50748",2019-06-26 00:00:00.000,254,3,281,4,2,183.94,367.88,340.29
"SO50749",2019-06-26 00:00:00.000,391,21,281,4,2,88.93,177.86,131.62
"SO50749",2019-06-26 00:00:00.000,366,21,281,4,2,647.99,1295.98,1196.87
"SO50749",2019-06-26 00:00:00.000,420,21,281,4,2,141.62,283.24,209.59
"SO51122",2019-07-15 00:00:00.000,372,4,281,4,2,1466.01,2932.02,3109.9
"SO51122",2019-07-15 00:00:00.000,418,4,281,4,2,356.9,713.8,721.89
"SO51122",2019-07-15 00:00:00.000,240,4,281,4,2,858.9,1717.8,1737.27
"SO51122",2019-07-15 00:00:00.000,243,4,281,4,2,858.9,1717.8,1737.27
"SO51122",2019-07-15 00:00:00.000,408,4,281,4,2,72.16,144.32,106.8
"SO51144",2019-07-20 00:00:00.000,217,292,281,4,2,15.75,31.5,26.17
"SO51144",2019-07-20 00:00:00.000,214,292,281,4,2,15.75,31.5,26.17
"SO51144",2019-07-20 00:00:00.000,491,292,281,4,2,32.39,64.78,83.14
"SO51144",2019-07-20 00:00:00.000,547,292,281,4,2,48.59,97.18,71.92
"SO51153",2019-07-23 00:00:00.000,418,166,281,4,2,356.9,713.8,721.89
"SO51153",2019-07-23 00:00:00.000,376,166,281,4,2,1466.01,2932.02,3109.9
"SO51153",2019-07-23 00:00:00.000,442,166,281,4,2,858.9,1717.8,1737.27
"SO51153",2019-07-23 00:00:00.000,520,166,281,4,2,31.58,63.16,46.74
"SO51153",2019-07-23 00:00:00.000,258,166,281,4,2,202.33,404.66,409.25
"SO51153",2019-07-23 00:00:00.000,246,166,281,4,2,858.9,1717.8,1737.27
"SO51714",2019-08-05 00:00:00.000,390,328,281,4,2,672.29,1344.58,1426.16
"SO51714",2019-08-05 00:00:00.000,243,328,281,4,2,858.9,1717.8,1737.27
"SO51714",2019-08-05 00:00:00.000,388,328,281,4,2,672.29,1344.58,1426.16
"SO51714",2019-08-05 00:00:00.000,374,328,281,4,2,1466.01,2932.02,3109.9
"SO51714",2019-08-05 00:00:00.000,214,328,281,4,2,20.99,41.98,26.17
"SO51714",2019-08-05 00:00:00.000,240,328,281,4,2,858.9,1717.8,1737.27
"SO51714",2019-08-05 00:00:00.000,287,328,281,4,2,202.33,404.66,409.25
"SO51714",2019-08-05 00:00:00.000,581,328,281,4,2,1020.59,2041.18,2165.02
"SO51808",2019-08-20 00:00:00.000,559,607,281,4,2,12.14,24.28,17.97
"SO51809",2019-08-20 00:00:00.000,527,309,281,4,2,158.43,316.86,289.19
"SO51809",2019-08-20 00:00:00.000,587,309,281,4,2,461.69,923.38,839.56
"SO51809",2019-08-20 00:00:00.000,517,309,281,4,2,31.58,63.16,46.74
"SO51809",2019-08-20 00:00:00.000,596,309,281,4,2,323.99,647.98,589.16
"SO51809",2019-08-20 00:00:00.000,551,309,281,4,2,158.43,316.86,289.19
"SO51809",2019-08-20 00:00:00.000,513,309,281,4,2,218.45,436.9,398.75
"SO51809",2019-08-20 00:00:00.000,398,309,281,4,2,26.72,53.44,39.55
"SO51809",2019-08-20 00:00:00.000,363,309,281,4,2,1376.99,2753.98,2503.96
"SO51809",2019-08-20 00:00:00.000,290,309,281,4,2,818.7,1637.4,1494.4
"SO51809",2019-08-20 00:00:00.000,298,309,281,4,2,809.76,1619.52,1478.08
"SO51809",2019-08-20 00:00:00.000,600,309,281,4,2,323.99,647.98,589.16
"SO51809",2019-08-20 00:00:00.000,353,309,281,4,2,1391.99,2783.98,2531.24
"SO51809",2019-08-20 00:00:00.000,512,309,281,4,2,218.45,436.9,398.75
"SO51809",2019-08-20 00:00:00.000,355,309,281,4,2,1391.99,2783.98,2531.24
"SO51825",2019-08-23 00:00:00.000,544,345,281,4,2,48.59,97.18,71.92
"SO51825",2019-08-23 00:00:00.000,557,345,281,4,2,153.89,307.78,227.76
"SO51825",2019-08-23 00:00:00.000,526,345,281,4,2,158.43,316.86,289.19
"SO51825",2019-08-23 00:00:00.000,551,345,281,4,2,158.43,316.86,289.19
"SO51825",2019-08-23 00:00:00.000,402,345,281,4,2,72.16,144.32,106.8
"SO51825",2019-08-23 00:00:00.000,298,345,281,4,2,809.76,1619.52,1478.08
"SO51825",2019-08-23 00:00:00.000,488,345,281,4,2,32.39,64.78,83.14
"SO51825",2019-08-23 00:00:00.000,359,345,281,4,2,1376.99,2753.98,2503.96
"SO51825",2019-08-23 00:00:00.000,222,345,281,4,2,20.99,41.98,26.17
"SO51825",2019-08-23 00:00:00.000,531,345,281,4,2,149.87,299.74,273.57
"SO51825",2019-08-23 00:00:00.000,558,345,281,4,2,242.99,485.98,359.63
"SO51825",2019-08-23 00:00:00.000,475,345,281,4,2,41.99,83.98,52.35
"SO51825",2019-08-23 00:00:00.000,400,345,281,4,2,37.15,74.3,54.99
"SO51825",2019-08-23 00:00:00.000,524,345,281,4,2,158.43,316.86,289.19
"SO51825",2019-08-23 00:00:00.000,592,345,281,4,2,338.99,677.98,616.44
"SO51825",2019-08-23 00:00:00.000,533,345,281,4,2,149.87,299.74,273.57
"SO51825",2019-08-23 00:00:00.000,517,345,281,4,2,31.58,63.16,46.74
"SO51825",2019-08-23 00:00:00.000,398,345,281,4,2,26.72,53.44,39.55
"SO51825",2019-08-23 00:00:00.000,512,345,281,4,2,218.45,436.9,398.75
"SO51825",2019-08-23 00:00:00.000,595,345,281,4,2,338.99,677.98,616.44
"SO51836",2019-08-25 00:00:00.000,584,255,281,4,2,323.99,647.98,687.3
"SO51836",2019-08-25 00:00:00.000,436,255,281,4,2,356.9,713.8,721.89
"SO51836",2019-08-25 00:00:00.000,378,255,281,4,2,1466.01,2932.02,3109.9
"SO51836",2019-08-25 00:00:00.000,582,255,281,4,2,1020.59,2041.18,2165.02
"SO51836",2019-08-25 00:00:00.000,604,255,281,4,2,323.99,647.98,687.3
"SO51836",2019-08-25 00:00:00.000,382,255,281,4,2,672.29,1344.58,1426.16
"SO51855",2019-08-28 00:00:00.000,418,436,281,4,2,356.9,713.8,721.89
"SO51855",2019-08-28 00:00:00.000,520,436,281,4,2,31.58,63.16,46.74
"SO51855",2019-08-28 00:00:00.000,255,436,281,4,2,202.33,404.66,409.25
"SO51855",2019-08-28 00:00:00.000,480,436,281,4,2,1.37,2.74,1.71
"SO51855",2019-08-28 00:00:00.000,217,436,281,4,2,20.99,41.98,26.17
"SO51855",2019-08-28 00:00:00.000,404,436,281,4,2,26.72,53.44,39.55
"SO51855",2019-08-28 00:00:00.000,545,436,281,4,2,24.29,48.58,35.96
"SO51855",2019-08-28 00:00:00.000,287,436,281,4,2,202.33,404.66,409.25
"SO53489",2019-09-08 00:00:00.000,562,202,281,4,2,953.63,1907.26,2963.88
"SO53583",2019-09-24 00:00:00.000,599,75,281,4,2,323.99,647.98,589.16
"SO53583",2019-09-24 00:00:00.000,516,75,281,4,2,23.48,46.96,34.76
"SO53583",2019-09-24 00:00:00.000,532,75,281,4,2,149.87,299.74,273.57
"SO53583",2019-09-24 00:00:00.000,597,75,281,4,2,323.99,647.98,589.16
"SO53583",2019-09-24 00:00:00.000,511,75,281,4,2,218.45,436.9,398.75
"SO53583",2019-09-24 00:00:00.000,526,75,281,4,2,158.43,316.86,289.19
"SO53583",2019-09-24 00:00:00.000,295,75,281,4,2,818.7,1637.4,1494.4
"SO53583",2019-09-24 00:00:00.000,593,75,281,4,2,338.99,677.98,616.44
"SO53592",2019-09-25 00:00:00.000,562,112,281,4,2,953.63,1907.26,2963.88
"SO53599",2019-09-26 00:00:00.000,560,201,281,4,2,728.91,1457.82,1510.3
"SO53599",2019-09-26 00:00:00.000,552,201,281,4,2,54.89,109.78,81.24
"SO53602",2019-09-27 00:00:00.000,605,165,281,4,2,323.99,647.98,687.3
"SO53614",2019-09-28 00:00:00.000,475,21,281,4,2,41.99,83.98,52.35
"SO53614",2019-09-28 00:00:00.000,532,21,281,4,2,149.87,299.74,273.57
"SO53614",2019-09-28 00:00:00.000,555,21,281,4,2,63.9,127.8,94.57
"SO53614",2019-09-28 00:00:00.000,400,21,281,4,2,37.15,74.3,54.99
"SO53614",2019-09-28 00:00:00.000,551,21,281,4,2,158.43,316.86,289.19
"SO53614",2019-09-28 00:00:00.000,516,21,281,4,2,23.48,46.96,34.76
"SO53614",2019-09-28 00:00:00.000,588,21,281,4,2,461.69,923.38,839.56
"SO53614",2019-09-28 00:00:00.000,542,21,281,4,2,24.29,48.58,35.96
"SO53616",2019-09-28 00:00:00.000,546,3,281,4,2,37.25,74.5,55.14
"SO53616",2019-09-28 00:00:00.000,436,3,281,4,2,356.9,713.8,721.89
"SO53616",2019-09-28 00:00:00.000,376,3,281,4,2,1466.01,2932.02,3109.9
"SO53616",2019-09-28 00:00:00.000,440,3,281,4,2,858.9,1717.8,1737.27
"SO53616",2019-09-28 00:00:00.000,217,3,281,4,2,20.99,41.98,26.17
"SO53616",2019-09-28 00:00:00.000,482,3,281,4,2,5.39,10.78,6.72
"SO53616",2019-09-28 00:00:00.000,287,3,281,4,2,202.33,404.66,409.25
"SO53616",2019-09-28 00:00:00.000,281,3,281,4,2,202.33,404.66,409.25
"SO53616",2019-09-28 00:00:00.000,584,3,281,4,2,323.99,647.98,687.3
"SO53616",2019-09-28 00:00:00.000,378,3,281,4,2,1466.01,2932.02,3109.9
"SO53616",2019-09-28 00:00:00.000,581,3,281,4,2,1020.59,2041.18,2165.02
"SO53616",2019-09-28 00:00:00.000,240,3,281,4,2,858.9,1717.8,1737.27
"SO53616",2019-09-28 00:00:00.000,545,3,281,4,2,24.29,48.58,35.96
"SO53616",2019-09-28 00:00:00.000,547,3,281,4,2,48.59,97.18,71.92
"SO53621",2019-09-30 00:00:00.000,290,490,281,4,2,818.7,1637.4,1494.4
"SO53621",2019-09-30 00:00:00.000,524,490,281,4,2,158.43,316.86,289.19
"SO53621",2019-09-30 00:00:00.000,501,490,281,4,2,72.88,145.76,107.86
"SO53621",2019-09-30 00:00:00.000,298,490,281,4,2,809.76,1619.52,1478.08
"SO53621",2019-09-30 00:00:00.000,309,490,281,4,2,818.7,1637.4,1494.4
"SO53621",2019-09-30 00:00:00.000,593,490,281,4,2,338.99,677.98,616.44
"SO53621",2019-09-30 00:00:00.000,531,490,281,4,2,149.87,299.74,273.57
"SO53621",2019-09-30 00:00:00.000,598,490,281,4,2,323.99,647.98,589.16
"SO55233",2019-10-01 00:00:00.000,384,4,281,4,2,672.29,1344.58,1426.16
"SO55233",2019-10-01 00:00:00.000,583,4,281,4,2,1020.59,2041.18,2165.02
"SO55296",2019-10-21 00:00:00.000,501,597,281,4,2,72.88,145.76,107.86
"SO55303",2019-10-23 00:00:00.000,545,166,281,4,2,24.29,48.58,35.96
"SO55303",2019-10-23 00:00:00.000,240,166,281,4,2,858.9,1717.8,1737.27
"SO55303",2019-10-23 00:00:00.000,386,166,281,4,2,672.29,1344.58,1426.16
"SO57034",2019-11-05 00:00:00.000,378,328,281,4,2,1466.01,2932.02,3109.9
"SO57034",2019-11-05 00:00:00.000,546,328,281,4,2,37.25,74.5,55.14
"SO57034",2019-11-05 00:00:00.000,606,328,281,4,2,323.99,647.98,687.3
"SO57128",2019-11-19 00:00:00.000,524,345,281,4,2,158.43,316.86,289.19
