Invoice #,Date,Operation Type (purchase / relocation),Product,Quantity,Cost Price,Supplier Type,Store
652448,2018-07-01 00:00:00.000,"Purchase","Mouse Type 7, Dell",17,10,"C",9
652449,2018-07-01 00:00:00.000,"Purchase","Keyboard Type 2, Samsung",44,62,"C",9
652450,2018-07-01 00:00:00.000,"Purchase","Monitor Type 1, Dell",17,95,"C",9
652451,2018-07-01 00:00:00.000,"Purchase","Desktop Type 7, HP",26,383,"C",9
652452,2018-07-01 00:00:00.000,"Purchase","Phone Type 12, Dell",29,275,"C",9
652454,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 3, HP",24,43,"C",9
652455,2018-07-01 00:00:00.000,"Purchase","Laptop Type 2, HP",42,1437,"C",9
652456,2018-07-01 00:00:00.000,"Purchase","Desktop Type 10, Dell",31,355,"C",9
652458,2018-07-01 00:00:00.000,"Purchase","Desktop Type 2, Huawei",18,466,"C",9
652460,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 1, Dell",22,32,"C",9
652461,2018-07-01 00:00:00.000,"Purchase","Headphones Type 6, Huawei",44,92,"C",9
652462,2018-07-01 00:00:00.000,"Purchase","Keyboard Type 2, Huawei",29,51,"C",9
652465,2018-07-01 00:00:00.000,"Purchase","Speakers Type 3, Samsung",31,99,"C",9
652466,2018-07-01 00:00:00.000,"Purchase","Tablet Type 4, Huawei",44,278,"C",9
652467,2018-07-01 00:00:00.000,"Purchase","Desktop Type 7, Dell",19,649,"C",9
652471,2018-07-01 00:00:00.000,"Purchase","Desktop Type 2, Huawei",35,466,"C",9
652473,2018-07-01 00:00:00.000,"Purchase","Mouse Type 5, Dell",36,10,"C",9
652474,2018-07-01 00:00:00.000,"Purchase","Laptop Type 4, Samsung",20,1315,"C",9
652475,2018-07-01 00:00:00.000,"Purchase","Desktop Type 12, Samsung",30,393,"C",9
652476,2018-07-01 00:00:00.000,"Purchase","Desktop Type 1, HP",20,515,"C",9
652477,2018-07-01 00:00:00.000,"Purchase","Phone Type 11, Huawei",17,362,"C",9
652478,2018-07-01 00:00:00.000,"Purchase","Phone Type 4, Huawei",41,364,"C",9
652481,2018-07-01 00:00:00.000,"Purchase","Tablet Type 6, HP",35,235,"C",9
652483,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 2, Dell",37,36,"C",9
652485,2018-07-01 00:00:00.000,"Purchase","Phone Type 7, Huawei",25,351,"C",9
652486,2018-07-01 00:00:00.000,"Purchase","Phone Type 2, Samsung",21,208,"C",9
652487,2018-07-01 00:00:00.000,"Purchase","Phone Type 8, Samsung",25,331,"C",9
652488,2018-07-01 00:00:00.000,"Purchase","Tablet Type 1, Samsung",38,436,"C",9
652490,2018-07-01 00:00:00.000,"Purchase","Tablet Type 1, Huawei",18,344,"C",9
652492,2018-07-01 00:00:00.000,"Purchase","Memory Type 4, Huawei",29,52,"C",9
652494,2018-07-01 00:00:00.000,"Purchase","Memory Type 3, Samsung",26,38,"C",9
652495,2018-07-01 00:00:00.000,"Purchase","Phone Type 5, Huawei",32,409,"C",9
652497,2018-07-01 00:00:00.000,"Purchase","Memory Type 4, Huawei",42,52,"C",9
652498,2018-07-01 00:00:00.000,"Purchase","Phone Type 1, Samsung",18,233,"C",9
652500,2018-07-01 00:00:00.000,"Purchase","Phone Type 10, Dell",38,321,"C",9
652501,2018-07-01 00:00:00.000,"Purchase","Laptop Type 3, Dell",39,1599,"C",9
652502,2018-07-01 00:00:00.000,"Purchase","Keyboard Type 1, HP",20,69,"C",9
652505,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 2, Huawei",39,33,"C",9
652508,2018-07-01 00:00:00.000,"Purchase","Phone Type 3, HP",45,333,"C",9
652509,2018-07-01 00:00:00.000,"Purchase","Tablet Type 4, HP",44,355,"C",9
652511,2018-07-01 00:00:00.000,"Purchase","Desktop Type 1, Huawei",29,627,"C",9
652512,2018-07-01 00:00:00.000,"Purchase","Phone Type 6, Dell",28,316,"C",9
652514,2018-07-01 00:00:00.000,"Purchase","Desktop Type 8, HP",37,571,"C",9
652515,2018-07-01 00:00:00.000,"Purchase","Phone Type 12, HP",26,316,"C",9
652516,2018-07-01 00:00:00.000,"Purchase","Desktop Type 12, Dell",43,513,"C",9
652517,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 1, Dell",39,32,"C",9
652518,2018-07-01 00:00:00.000,"Purchase","Desktop Type 5, Huawei",22,546,"C",9
652519,2018-07-01 00:00:00.000,"Purchase","Desktop Type 4, Samsung",26,465,"C",9
652520,2018-07-01 00:00:00.000,"Purchase","Phone Type 4, Dell",43,336,"C",9
652523,2018-07-01 00:00:00.000,"Purchase","Mouse Type 3, Huawei",37,12,"C",9
652524,2018-07-01 00:00:00.000,"Purchase","Tablet Type 6, HP",39,235,"C",9
652525,2018-07-01 00:00:00.000,"Purchase","Microphone Type 3, Dell",39,48,"C",9
652527,2018-07-01 00:00:00.000,"Purchase","Laptop Type 3, HP",26,1559,"C",9
652528,2018-07-01 00:00:00.000,"Purchase","Phone Type 10, Samsung",26,263,"C",9
652531,2018-07-01 00:00:00.000,"Purchase","Headphones Type 2, Huawei",24,66,"C",9
652534,2018-07-01 00:00:00.000,"Purchase","Laptop Type 2, Dell",26,1532,"C",9
652536,2018-07-01 00:00:00.000,"Purchase","Headphones Type 5, Huawei",24,40,"C",9
652538,2018-07-01 00:00:00.000,"Purchase","Headphones Type 2, HP",25,61,"C",9
652539,2018-07-01 00:00:00.000,"Purchase","Tablet Type 6, HP",15,235,"C",9
652540,2018-07-01 00:00:00.000,"Purchase","Monitor Type 4, Samsung",24,84,"C",9
652541,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 4, Samsung",45,59,"C",9
652542,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 6, Samsung",23,76,"C",9
652543,2018-07-01 00:00:00.000,"Purchase","Monitor Type 1, Dell",20,95,"C",9
652544,2018-07-01 00:00:00.000,"Purchase","Speakers Type 4, HP",15,78,"C",9
652545,2018-07-01 00:00:00.000,"Purchase","Speakers Type 4, Huawei",16,78,"C",9
652546,2018-07-01 00:00:00.000,"Purchase","Desktop Type 5, HP",25,682,"C",9
652547,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 3, Huawei",36,39,"C",9
652548,2018-07-01 00:00:00.000,"Purchase","Desktop Type 10, HP",33,456,"C",9
652549,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 4, HP",28,59,"C",9
652550,2018-07-01 00:00:00.000,"Purchase","Microphone Type 2, Samsung",39,32,"C",9
652551,2018-07-01 00:00:00.000,"Purchase","Speakers Type 7, Samsung",31,99,"C",9
652552,2018-07-01 00:00:00.000,"Purchase","Desktop Type 5, Huawei",28,546,"C",9
652553,2018-07-01 00:00:00.000,"Purchase","Headphones Type 2, HP",19,61,"C",9
652555,2018-07-01 00:00:00.000,"Purchase","Smart Watch Type 2, Huawei",28,138,"C",9
652556,2018-07-01 00:00:00.000,"Purchase","Laptop Type 1, Huawei",39,622,"C",9
652558,2018-07-01 00:00:00.000,"Purchase","Charger Type 2, Samsung",38,9,"C",9
652559,2018-07-01 00:00:00.000,"Purchase","Tablet Type 4, Dell",40,380,"C",9
652560,2018-07-01 00:00:00.000,"Purchase","Phone Type 3, HP",36,333,"C",9
652562,2018-07-01 00:00:00.000,"Purchase","Phone Type 8, Samsung",35,331,"C",9
652563,2018-07-01 00:00:00.000,"Purchase","Desktop Type 6, Huawei",27,597,"C",9
652565,2018-07-01 00:00:00.000,"Purchase","Tablet Type 2, Dell",29,256,"C",9
652566,2018-07-01 00:00:00.000,"Purchase","Desktop Type 5, Huawei",35,546,"C",9
652568,2018-07-01 00:00:00.000,"Purchase","Desktop Type 8, Dell",35,484,"C",9
652569,2018-07-01 00:00:00.000,"Purchase","Phone Type 12, Samsung",16,275,"C",9
652570,2018-07-01 00:00:00.000,"Purchase","Mouse Type 6, Dell",26,22,"C",9
652571,2018-07-01 00:00:00.000,"Purchase","Tablet Type 1, HP",26,341,"C",9
652572,2018-07-01 00:00:00.000,"Purchase","Phone Type 10, Huawei",26,234,"C",9
652573,2018-07-01 00:00:00.000,"Purchase","Tablet Type 7, Dell",28,160,"C",9
652575,2018-07-01 00:00:00.000,"Purchase","Charger Type 2, Dell",34,12,"C",9
652581,2018-07-01 00:00:00.000,"Purchase","Tablet Type 2, Samsung",44,351,"C",9
652582,2018-07-01 00:00:00.000,"Purchase","Laptop Type 2, HP",36,1437,"C",9
652583,2018-07-01 00:00:00.000,"Purchase","Mouse Type 4, Dell",45,16,"C",9
652584,2018-07-01 00:00:00.000,"Purchase","Memory Type 1, Samsung",36,43,"C",9
652586,2018-07-01 00:00:00.000,"Purchase","Desktop Type 11, Samsung",36,373,"C",9
652587,2018-07-01 00:00:00.000,"Purchase","Phone Type 12, Huawei",36,304,"C",9
652591,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 4, Dell",17,61,"C",9
652592,2018-07-01 00:00:00.000,"Purchase","Laptop Type 1, Dell",43,762,"C",9
652593,2018-07-01 00:00:00.000,"Purchase","Mouse Type 4, HP",26,21,"C",9
652594,2018-07-01 00:00:00.000,"Purchase","Tablet Type 4, Dell",17,380,"C",9
652596,2018-07-01 00:00:00.000,"Purchase","Speakers Type 3, Samsung",25,99,"C",9
652597,2018-07-01 00:00:00.000,"Purchase","Headphones Type 4, Huawei",34,77,"C",9
652598,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 1, Samsung",31,38,"C",9
652600,2018-07-01 00:00:00.000,"Purchase","Tablet Type 4, Huawei",32,278,"C",9
652602,2018-07-01 00:00:00.000,"Purchase","Tablet Type 7, Dell",39,160,"C",9
652603,2018-07-01 00:00:00.000,"Purchase","Laptop Type 6, HP",22,817,"C",9
652604,2018-07-01 00:00:00.000,"Purchase","Keyboard Type 2, Samsung",26,62,"C",9
652606,2018-07-01 00:00:00.000,"Purchase","Laptop Type 4, Dell",20,1701,"C",9
652608,2018-07-01 00:00:00.000,"Purchase","Headphones Type 5, Huawei",24,40,"C",9
652613,2018-07-01 00:00:00.000,"Purchase","Tablet Type 7, HP",45,234,"C",9
652614,2018-07-01 00:00:00.000,"Purchase","Phone Type 10, Samsung",36,263,"C",9
652615,2018-07-01 00:00:00.000,"Purchase","Tablet Type 7, Dell",20,160,"C",9
652617,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 2, HP",22,36,"C",9
652619,2018-07-01 00:00:00.000,"Purchase","Memory Type 1, Samsung",22,43,"C",9
652620,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 3, HP",40,43,"C",9
652621,2018-07-01 00:00:00.000,"Purchase","Tablet Type 1, Huawei",31,344,"C",9
652622,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 8, Dell",39,69,"C",9
652623,2018-07-01 00:00:00.000,"Purchase","Charger Type 1, HP",35,7,"C",9
652624,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 7, HP",21,121,"C",9
652625,2018-07-01 00:00:00.000,"Purchase","Desktop Type 12, Dell",19,513,"C",9
652627,2018-07-01 00:00:00.000,"Purchase","Desktop Type 10, HP",24,456,"C",9
652629,2018-07-01 00:00:00.000,"Purchase","Tablet Type 1, Samsung",20,436,"C",9
652630,2018-07-01 00:00:00.000,"Purchase","Memory Type 4, Dell",41,63,"C",9
652631,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 6, HP",45,68,"C",9
652633,2018-07-01 00:00:00.000,"Purchase","Tablet Type 6, Samsung",17,246,"C",9
652635,2018-07-01 00:00:00.000,"Purchase","Headphones Type 5, Dell",34,56,"C",9
652636,2018-07-01 00:00:00.000,"Purchase","Monitor Type 3, HP",35,94,"C",9
652637,2018-07-01 00:00:00.000,"Purchase","Desktop Type 6, HP",40,609,"C",9
652638,2018-07-01 00:00:00.000,"Purchase","Memory Type 2, Huawei",34,90,"C",9
652641,2018-07-01 00:00:00.000,"Purchase","Headphones Type 5, Huawei",30,40,"C",9
652642,2018-07-01 00:00:00.000,"Purchase","Keyboard Type 4, Dell",37,112,"C",9
652643,2018-07-01 00:00:00.000,"Purchase","Headphones Type 2, HP",17,61,"C",9
652648,2018-07-01 00:00:00.000,"Purchase","Desktop Type 1, HP",38,515,"C",9
652649,2018-07-01 00:00:00.000,"Purchase","Smart Watch Type 3, Dell",35,181,"C",9
652650,2018-07-01 00:00:00.000,"Purchase","Laptop Type 4, HP",16,1158,"C",9
652651,2018-07-01 00:00:00.000,"Purchase","Tablet Type 3, Samsung",16,232,"C",9
652654,2018-07-01 00:00:00.000,"Purchase","Desktop Type 4, Samsung",18,465,"C",9
652655,2018-07-01 00:00:00.000,"Purchase","Desktop Type 10, Dell",29,355,"C",9
652657,2018-07-01 00:00:00.000,"Purchase","Microphone Type 2, Huawei",31,58,"C",9
652658,2018-07-01 00:00:00.000,"Purchase","Phone Type 9, Dell",27,258,"C",9
652659,2018-07-01 00:00:00.000,"Purchase","Monitor Type 1, Samsung",24,99,"C",9
652662,2018-07-01 00:00:00.000,"Purchase","Phone Type 7, Dell",38,434,"C",9
652665,2018-07-01 00:00:00.000,"Purchase","Headphones Type 1, Dell",37,37,"C",9
652666,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 5, Samsung",34,55,"C",9
652668,2018-07-01 00:00:00.000,"Purchase","Microphone Type 3, HP",42,32,"C",9
652669,2018-07-01 00:00:00.000,"Purchase","Monitor Type 4, Samsung",23,84,"C",9
652670,2018-07-01 00:00:00.000,"Purchase","Mouse Type 6, HP",24,20,"C",9
652673,2018-07-01 00:00:00.000,"Purchase","Desktop Type 12, Huawei",23,596,"C",9
652678,2018-07-01 00:00:00.000,"Purchase","Monitor Type 1, Dell",28,95,"C",9
652679,2018-07-01 00:00:00.000,"Purchase","Desktop Type 1, HP",39,515,"C",9
652680,2018-07-01 00:00:00.000,"Purchase","Laptop Type 4, Huawei",33,1172,"C",9
652682,2018-07-01 00:00:00.000,"Purchase","Desktop Type 8, HP",25,571,"C",9
652683,2018-07-01 00:00:00.000,"Purchase","Memory Type 4, Huawei",45,52,"C",9
652684,2018-07-01 00:00:00.000,"Purchase","Desktop Type 3, HP",21,499,"C",9
652686,2018-07-01 00:00:00.000,"Purchase","Headphones Type 2, HP",38,61,"C",9
652688,2018-07-01 00:00:00.000,"Purchase","Smart Watch Type 1, Huawei",40,187,"C",9
652692,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 7, Huawei",29,118,"C",9
652694,2018-07-01 00:00:00.000,"Purchase","Memory Type 2, Dell",16,68,"C",9
652695,2018-07-01 00:00:00.000,"Purchase","Desktop Type 2, Dell",43,543,"C",9
652696,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 5, Dell",32,77,"C",9
652697,2018-07-01 00:00:00.000,"Purchase","Phone Type 11, HP",31,372,"C",9
652699,2018-07-01 00:00:00.000,"Purchase","Phone Type 12, Samsung",38,275,"C",9
652700,2018-07-01 00:00:00.000,"Purchase","Smart Watch Type 2, Dell",42,154,"C",9
652701,2018-07-01 00:00:00.000,"Purchase","Charger Type 2, HP",44,9,"C",9
652702,2018-07-01 00:00:00.000,"Purchase","Phone Type 9, Huawei",22,261,"C",9
652704,2018-07-01 00:00:00.000,"Purchase","Desktop Type 12, Huawei",45,596,"C",9
652705,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 2, Dell",33,36,"C",9
652706,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 2, HP",42,36,"C",9
652708,2018-07-01 00:00:00.000,"Purchase","Charger Type 1, Dell",44,7,"C",9
652709,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 5, Huawei",30,54,"C",9
652710,2018-07-01 00:00:00.000,"Purchase","Mouse Type 6, Huawei",35,16,"C",9
652711,2018-07-01 00:00:00.000,"Purchase","Monitor Type 4, Samsung",40,84,"C",9
652712,2018-07-01 00:00:00.000,"Purchase","Monitor Type 1, Huawei",45,82,"C",9
652713,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 7, HP",18,121,"C",9
652714,2018-07-01 00:00:00.000,"Purchase","Memory Type 4, Samsung",34,50,"C",9
652715,2018-07-01 00:00:00.000,"Purchase","Desktop Type 3, Huawei",37,555,"C",9
652716,2018-07-01 00:00:00.000,"Purchase","Speakers Type 1, HP",33,83,"C",9
652717,2018-07-01 00:00:00.000,"Purchase","Memory Type 2, Huawei",34,90,"C",9
652718,2018-07-01 00:00:00.000,"Purchase","Desktop Type 8, Samsung",23,511,"C",9
652720,2018-07-01 00:00:00.000,"Purchase","Phone Type 9, Samsung",45,340,"C",9
652721,2018-07-01 00:00:00.000,"Purchase","Laptop Type 1, Samsung",31,628,"C",9
652722,2018-07-01 00:00:00.000,"Purchase","Tablet Type 4, Samsung",24,368,"C",9
652723,2018-07-01 00:00:00.000,"Purchase","Desktop Type 2, Huawei",42,466,"C",9
652725,2018-07-01 00:00:00.000,"Purchase","Microphone Type 1, Huawei",40,41,"C",9
652726,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 7, Samsung",29,113,"C",9
652729,2018-07-01 00:00:00.000,"Purchase","Headphones Type 1, Samsung",24,66,"C",9
652730,2018-07-01 00:00:00.000,"Purchase","Memory Type 2, Dell",39,68,"C",9
652731,2018-07-01 00:00:00.000,"Purchase","Desktop Type 7, Samsung",19,617,"C",9
652732,2018-07-01 00:00:00.000,"Purchase","Desktop Type 12, Samsung",43,393,"C",9
652733,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 6, Dell",15,73,"C",9
652734,2018-07-01 00:00:00.000,"Purchase","Desktop Type 2, HP",18,485,"C",9
652735,2018-07-01 00:00:00.000,"Purchase","Speakers Type 3, Samsung",17,99,"C",9
652736,2018-07-01 00:00:00.000,"Purchase","Phone Type 1, Samsung",43,233,"C",9
652737,2018-07-01 00:00:00.000,"Purchase","Tablet Type 4, HP",42,355,"C",9
652738,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 3, Samsung",41,48,"C",9
652739,2018-07-01 00:00:00.000,"Purchase","Microphone Type 3, Dell",34,48,"C",9
652740,2018-07-01 00:00:00.000,"Purchase","Phone Type 11, Dell",36,362,"C",9
652743,2018-07-01 00:00:00.000,"Purchase","Headphones Type 1, Huawei",37,72,"C",9
652746,2018-07-01 00:00:00.000,"Purchase","Desktop Type 8, HP",17,571,"C",9
652747,2018-07-01 00:00:00.000,"Purchase","Memory Type 4, HP",41,59,"C",9
652748,2018-07-01 00:00:00.000,"Purchase","Desktop Type 6, HP",20,609,"C",9
652749,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 1, Dell",18,32,"C",9
652750,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 1, Dell",33,32,"C",9
652751,2018-07-01 00:00:00.000,"Purchase","Monitor Type 1, Dell",29,95,"C",9
652752,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 2, Dell",45,36,"C",9
652754,2018-07-01 00:00:00.000,"Purchase","Keyboard Type 1, HP",35,69,"C",9
652755,2018-07-01 00:00:00.000,"Purchase","Mouse Type 4, HP",42,21,"C",9
652757,2018-07-01 00:00:00.000,"Purchase","Speakers Type 4, Huawei",23,78,"C",9
652758,2018-07-01 00:00:00.000,"Purchase","Tablet Type 1, Samsung",33,436,"C",9
652760,2018-07-01 00:00:00.000,"Purchase","Desktop Type 4, Huawei",17,400,"C",9
652762,2018-07-01 00:00:00.000,"Purchase","Laptop Type 1, HP",18,603,"C",9
652763,2018-07-01 00:00:00.000,"Purchase","Headphones Type 4, Samsung",16,95,"C",9
652764,2018-07-01 00:00:00.000,"Purchase","Tablet Type 5, Samsung",38,162,"C",9
652766,2018-07-01 00:00:00.000,"Purchase","Headphones Type 1, Huawei",16,72,"C",9
652767,2018-07-01 00:00:00.000,"Purchase","Laptop Type 6, Samsung",33,789,"C",9
652771,2018-07-01 00:00:00.000,"Purchase","Phone Type 5, HP",25,431,"C",9
652773,2018-07-01 00:00:00.000,"Purchase","Memory Type 2, Dell",40,68,"C",9
652775,2018-07-01 00:00:00.000,"Purchase","Smart Watch Type 1, HP",36,224,"C",9
652776,2018-07-01 00:00:00.000,"Purchase","Smart Watch Type 1, HP",38,224,"C",9
652777,2018-07-01 00:00:00.000,"Purchase","Headphones Type 1, HP",15,61,"C",9
652778,2018-07-01 00:00:00.000,"Purchase","Speakers Type 1, Samsung",33,86,"C",9
652779,2018-07-01 00:00:00.000,"Purchase","Speakers Type 7, HP",36,98,"C",9
652780,2018-07-01 00:00:00.000,"Purchase","Memory Type 4, Huawei",35,52,"C",9
652781,2018-07-01 00:00:00.000,"Purchase","Tablet Type 6, Samsung",39,246,"C",9
652782,2018-07-01 00:00:00.000,"Purchase","Memory Type 2, HP",29,78,"C",9
652783,2018-07-01 00:00:00.000,"Purchase","Desktop Type 11, Huawei",20,362,"C",9
652784,2018-07-01 00:00:00.000,"Purchase","Phone Type 7, HP",22,320,"C",9
652785,2018-07-01 00:00:00.000,"Purchase","Desktop Type 12, Huawei",15,596,"C",9
652786,2018-07-01 00:00:00.000,"Purchase","Mouse Type 3, Samsung",35,11,"C",9
652787,2018-07-01 00:00:00.000,"Purchase","Monitor Type 1, Samsung",16,99,"C",9
652788,2018-07-01 00:00:00.000,"Purchase","Headphones Type 2, HP",28,61,"C",9
652789,2018-07-01 00:00:00.000,"Purchase","Mouse Type 4, Samsung",45,20,"C",9
652793,2018-07-01 00:00:00.000,"Purchase","Desktop Type 2, Huawei",27,466,"C",9
652794,2018-07-01 00:00:00.000,"Purchase","Tablet Type 6, Huawei",44,209,"C",9
652795,2018-07-01 00:00:00.000,"Purchase","Speakers Type 7, Dell",32,88,"C",9
652797,2018-07-01 00:00:00.000,"Purchase","Memory Type 3, Dell",32,40,"C",9
652800,2018-07-01 00:00:00.000,"Purchase","Smart Watch Type 2, Dell",28,154,"C",9
652804,2018-07-01 00:00:00.000,"Purchase","Charger Type 2, Dell",24,12,"C",9
652808,2018-07-01 00:00:00.000,"Purchase","Headphones Type 3, Huawei",21,54,"C",9
652809,2018-07-01 00:00:00.000,"Purchase","Memory Type 4, Samsung",23,50,"C",9
652810,2018-07-01 00:00:00.000,"Purchase","Speakers Type 7, Huawei",25,58,"C",9
652811,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 3, Huawei",39,39,"C",9
652813,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 1, Dell",40,32,"C",9
652814,2018-07-01 00:00:00.000,"Purchase","Phone Type 6, Samsung",17,281,"C",9
652817,2018-07-01 00:00:00.000,"Purchase","Charger Type 1, Samsung",15,7,"C",9
652818,2018-07-01 00:00:00.000,"Purchase","Headphones Type 1, Samsung",32,66,"C",9
652819,2018-07-01 00:00:00.000,"Purchase","Mouse Type 6, Huawei",25,16,"C",9
652820,2018-07-01 00:00:00.000,"Purchase","Memory Type 2, HP",40,78,"C",9
652821,2018-07-01 00:00:00.000,"Purchase","Speakers Type 2, Huawei",29,65,"C",9
652822,2018-07-01 00:00:00.000,"Purchase","Speakers Type 4, Huawei",38,78,"C",9
652823,2018-07-01 00:00:00.000,"Purchase","Speakers Type 3, HP",42,93,"C",9
652824,2018-07-01 00:00:00.000,"Purchase","Microphone Type 2, Samsung",15,32,"C",9
652825,2018-07-01 00:00:00.000,"Purchase","Keyboard Type 3, Dell",17,33,"C",9
652827,2018-07-01 00:00:00.000,"Purchase","Memory Type 3, Dell",43,40,"C",9
652828,2018-07-01 00:00:00.000,"Purchase","Desktop Type 11, Samsung",32,373,"C",9
652829,2018-07-01 00:00:00.000,"Purchase","Speakers Type 5, Huawei",15,54,"C",9
652831,2018-07-01 00:00:00.000,"Purchase","Phone Type 7, Huawei",23,351,"C",9
652832,2018-07-01 00:00:00.000,"Purchase","Phone Type 3, Dell",29,432,"C",9
652833,2018-07-01 00:00:00.000,"Purchase","Mouse Type 1, Huawei",22,4,"C",9
652834,2018-07-01 00:00:00.000,"Purchase","Headphones Type 6, Huawei",28,92,"C",9
652837,2018-07-01 00:00:00.000,"Purchase","Laptop Type 4, HP",35,1158,"C",9
652838,2018-07-01 00:00:00.000,"Purchase","Memory Type 1, Huawei",26,37,"C",9
652840,2018-07-01 00:00:00.000,"Purchase","Phone Type 6, Huawei",45,285,"C",9
652841,2018-07-01 00:00:00.000,"Purchase","Headphones Type 5, Huawei",27,40,"C",9
652842,2018-07-01 00:00:00.000,"Purchase","Tablet Type 5, Samsung",18,162,"C",9
652843,2018-07-01 00:00:00.000,"Purchase","Charger Type 2, Dell",36,12,"C",9
652844,2018-07-01 00:00:00.000,"Purchase","Charger Type 1, Dell",16,7,"C",9
652846,2018-07-01 00:00:00.000,"Purchase","Memory Type 2, Dell",33,68,"C",9
652847,2018-07-01 00:00:00.000,"Purchase","Phone Type 2, HP",28,237,"C",9
652848,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 1, Dell",40,32,"C",9
652849,2018-07-01 00:00:00.000,"Purchase","Desktop Type 1, Samsung",45,615,"C",9
652850,2018-07-01 00:00:00.000,"Purchase","Headphones Type 4, Dell",37,50,"C",9
652851,2018-07-01 00:00:00.000,"Purchase","Tablet Type 6, Huawei",41,209,"C",9
652852,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 5, HP",30,78,"C",9
652856,2018-07-01 00:00:00.000,"Purchase","Phone Type 8, HP",39,331,"C",9
652857,2018-07-01 00:00:00.000,"Purchase","Tablet Type 1, Dell",39,433,"C",9
652858,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 7, Dell",35,86,"C",9
652859,2018-07-01 00:00:00.000,"Purchase","Microphone Type 1, Samsung",44,40,"C",9
652860,2018-07-01 00:00:00.000,"Purchase","Phone Type 9, Huawei",22,261,"C",9
652862,2018-07-01 00:00:00.000,"Purchase","Phone Type 6, Dell",15,316,"C",9
652864,2018-07-01 00:00:00.000,"Purchase","Smart Watch Type 2, Huawei",31,138,"C",9
652865,2018-07-01 00:00:00.000,"Purchase","Desktop Type 12, HP",23,577,"C",9
652866,2018-07-01 00:00:00.000,"Purchase","Smart Watch Type 2, Huawei",44,138,"C",9
652867,2018-07-01 00:00:00.000,"Purchase","Phone Type 3, Huawei",16,336,"C",9
652869,2018-07-01 00:00:00.000,"Purchase","Tablet Type 3, Huawei",38,253,"C",9
652871,2018-07-01 00:00:00.000,"Purchase","Smart Watch Type 3, Huawei",20,153,"C",9
652872,2018-07-01 00:00:00.000,"Purchase","Desktop Type 3, Huawei",27,555,"C",9
652874,2018-07-01 00:00:00.000,"Purchase","Desktop Type 5, HP",34,682,"C",9
652875,2018-07-01 00:00:00.000,"Purchase","Phone Type 8, HP",21,331,"C",9
652876,2018-07-01 00:00:00.000,"Purchase","Laptop Type 1, Dell",35,762,"C",9
652877,2018-07-01 00:00:00.000,"Purchase","Speakers Type 7, HP",45,98,"C",9
652878,2018-07-01 00:00:00.000,"Purchase","Phone Type 7, Huawei",19,351,"C",9
652879,2018-07-01 00:00:00.000,"Purchase","Desktop Type 12, Dell",27,513,"C",9
652880,2018-07-01 00:00:00.000,"Purchase","Phone Type 12, Huawei",38,304,"C",9
652881,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 7, Dell",36,86,"C",9
652882,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 1, Dell",39,32,"C",9
652883,2018-07-01 00:00:00.000,"Purchase","Desktop Type 6, Samsung",33,654,"C",9
652885,2018-07-01 00:00:00.000,"Purchase","Speakers Type 4, Dell",19,76,"C",9
652886,2018-07-01 00:00:00.000,"Purchase","Hard Drive Type 4, Huawei",30,45,"C",9
652887,2018-07-01 00:00:00.000,"Purchase","Laptop Type 1, HP",38,603,"C",9
652890,2018-07-01 00:00:00.000,"Purchase","Tablet Type 4, HP",25,355,"C",9
