Receipt Number,Date,Time,Product,Quantity,Price $/each,Payment Type (cash / credit),CustomerID,Store,Cost of goods,Shipment date,Type
1000005923,2019-03-12 00:00:00.000,1899-12-30 10:20:32.000,"Phone Type 6, Dell",20,379,"cash",,11,316,2019-03-18 00:00:00.000,"Type 6"
1000005924,2019-03-13 00:00:00.000,1899-12-30 20:36:33.000,"Phone Type 6, Dell",16,379,"cash",,11,316,2019-03-15 00:00:00.000,"Type 6"
1000005924,2019-03-13 00:00:00.000,1899-12-30 20:36:33.000,"Phone Type 6, Dell",12,379,"cash",,11,316,2019-03-15 00:00:00.000,"Type 6"
1000005929,2019-03-19 00:00:00.000,1899-12-30 20:30:42.000,"Hard Drive Type 6, Samsung",8,111,"cash",,11,86,2019-03-26 00:00:00.000,"Type 6"
1000005929,2019-03-19 00:00:00.000,1899-12-30 20:30:42.000,"Hard Drive Type 6, Samsung",5,111,"cash",,11,86,2019-03-26 00:00:00.000,"Type 6"
1000005952,2019-04-12 00:00:00.000,1899-12-30 09:40:22.000,"Desktop Type 6, Samsung",8,381,"cash",,11,321,2019-04-17 00:00:00.000,"Type 6"
1000005999,2019-01-09 00:00:00.000,1899-12-30 17:01:17.000,"Phone Type 6, Dell",6,360,"cash",,12,316,2019-01-15 00:00:00.000,"Type 6"
1000005999,2019-01-09 00:00:00.000,1899-12-30 17:01:17.000,"Phone Type 6, Dell",9,360,"cash",,12,316,2019-01-15 00:00:00.000,"Type 6"
1000006150,2019-08-15 00:00:00.000,1899-12-30 09:12:49.000,"Phone Type 6, Samsung",6,340,"cash",,1,281,2019-08-17 00:00:00.000,"Type 6"
1000006154,2019-08-19 00:00:00.000,1899-12-30 13:28:00.000,"Tablet Type 6, Huawei",10,236,"cash",,1,209,2019-08-23 00:00:00.000,"Type 6"
1000006182,2019-09-06 00:00:00.000,1899-12-30 12:15:39.000,"Headphones Type 6, Dell",9,43,"cash",,1,34,2019-09-11 00:00:00.000,"Type 6"
1000006451,2019-08-05 00:00:00.000,1899-12-30 11:37:30.000,"Phone Type 6, HP",9,439,"cash",,4,341,2019-08-11 00:00:00.000,"Type 6"
1000006469,2019-08-20 00:00:00.000,1899-12-30 19:57:38.000,"Mouse Type 6, HP",28,24,"cash",,4,20,2019-08-22 00:00:00.000,"Type 6"
1000006475,2019-08-23 00:00:00.000,1899-12-30 13:30:46.000,"Hard Drive Type 6, HP",32,78,"cash",,4,68,2019-08-29 00:00:00.000,"Type 6"
1000006667,2019-10-14 00:00:00.000,1899-12-30 10:20:19.000,"Desktop Type 6, HP",12,389,"cash",,6,348,2019-10-15 00:00:00.000,"Type 6"
1000006675,2019-08-02 00:00:00.000,1899-12-30 09:56:34.000,"Laptop Type 6, Huawei",45,1125,"cash",,7,1005,2019-08-06 00:00:00.000,"Type 6"
1000006683,2019-08-07 00:00:00.000,1899-12-30 15:24:30.000,"Tablet Type 6, HP",2,274,"cash",,7,235,2019-08-13 00:00:00.000,"Type 6"
1000006725,2019-08-30 00:00:00.000,1899-12-30 11:36:56.000,"Hard Drive Type 6, Huawei",30,77,"cash",,7,68,2019-09-02 00:00:00.000,"Type 6"
1000006846,2019-08-14 00:00:00.000,1899-12-30 20:37:00.000,"Desktop Type 6, Samsung",14,340,"cash",,8,272,2019-08-19 00:00:00.000,"Type 6"
1000006898,2019-09-26 00:00:00.000,1899-12-30 11:06:55.000,"Headphones Type 6, Samsung",6,41,"cash",,8,34,2019-09-29 00:00:00.000,"Type 6"
1000006979,2019-08-19 00:00:00.000,1899-12-30 19:28:28.000,"Hard Drive Type 6, Samsung",12,97,"cash",,9,83,2019-08-21 00:00:00.000,"Type 6"
1000007047,2019-08-08 00:00:00.000,1899-12-30 12:46:47.000,"Laptop Type 6, Huawei",35,1025,"cash",,10,789,2019-08-15 00:00:00.000,"Type 6"
1000007194,2019-08-06 00:00:00.000,1899-12-30 19:28:52.000,"Hard Drive Type 6, Dell",24,107,"cash",,11,85,2019-08-12 00:00:00.000,"Type 6"
1000007325,2019-09-18 00:00:00.000,1899-12-30 17:58:17.000,"Tablet Type 6, Samsung",16,319,"cash",,12,246,2019-09-20 00:00:00.000,"Type 6"
1000007509,2019-06-06 00:00:00.000,1899-12-30 17:13:23.000,"Laptop Type 6, Samsung",6,883,"cash",,1,789,2019-06-10 00:00:00.000,"Type 6"
1000007761,2019-06-27 00:00:00.000,1899-12-30 20:35:39.000,"Laptop Type 6, Huawei",24,1068,"cash",,1,855,2019-07-02 00:00:00.000,"Type 6"
1000008837,2019-06-02 00:00:00.000,1899-12-30 19:40:17.000,"Tablet Type 6, Huawei",9,269,"cash",,4,209,2019-06-03 00:00:00.000,"Type 6"
1000008876,2019-06-04 00:00:00.000,1899-12-30 17:25:56.000,"Headphones Type 6, Samsung",9,52,"cash",,4,45,2019-06-10 00:00:00.000,"Type 6"
1000009807,2019-06-23 00:00:00.000,1899-12-30 11:07:33.000,"Tablet Type 6, Huawei",12,246,"cash",,6,209,2019-06-29 00:00:00.000,"Type 6"
1000009865,2019-06-26 00:00:00.000,1899-12-30 14:20:01.000,"Hard Drive Type 6, Dell",3,83,"cash",,6,73,2019-07-01 00:00:00.000,"Type 6"
1000010001,2019-06-04 00:00:00.000,1899-12-30 19:58:28.000,"Desktop Type 6, HP",3,410,"cash",,7,348,2019-06-07 00:00:00.000,"Type 6"
1000010078,2019-06-06 00:00:00.000,1899-12-30 17:14:27.000,"Hard Drive Type 6, HP",2,84,"cash",,7,77,2019-06-13 00:00:00.000,"Type 6"
1000010903,2019-06-05 00:00:00.000,1899-12-30 11:03:46.000,"Phone Type 6, Huawei",7,353,"cash",,9,285,2019-06-12 00:00:00.000,"Type 6"
1000011426,2019-06-06 00:00:00.000,1899-12-30 17:03:21.000,"Desktop Type 6, HP",8,428,"cash",,10,348,2019-06-10 00:00:00.000,"Type 6"
1000011960,2019-06-02 00:00:00.000,1899-12-30 10:28:12.000,"Hard Drive Type 6, HP",4,86,"cash",,11,77,2019-06-03 00:00:00.000,"Type 6"
1000012444,2019-06-27 00:00:00.000,1899-12-30 17:39:53.000,"Phone Type 6, Samsung",10,415,"cash",,11,327,2019-07-01 00:00:00.000,"Type 6"
1000012667,2019-06-11 00:00:00.000,1899-12-30 16:38:28.000,"Mouse Type 6, Samsung",10,27,"cash",,12,24,2019-06-16 00:00:00.000,"Type 6"
1000013036,2019-06-06 00:00:00.000,1899-12-30 17:13:23.000,"Laptop Type 6, Samsung",3,883,"cash",,1,789,2019-06-10 00:00:00.000,"Type 6"
1000013288,2019-06-27 00:00:00.000,1899-12-30 20:35:39.000,"Laptop Type 6, Huawei",20,1068,"cash",,1,855,2019-07-02 00:00:00.000,"Type 6"
1000014403,2019-06-04 00:00:00.000,1899-12-30 17:25:56.000,"Headphones Type 6, Samsung",6,52,"cash",,4,45,2019-06-10 00:00:00.000,"Type 6"
1000015392,2019-06-26 00:00:00.000,1899-12-30 14:20:01.000,"Hard Drive Type 6, Dell",10,83,"cash",,6,73,2019-07-01 00:00:00.000,"Type 6"
1000015528,2019-06-04 00:00:00.000,1899-12-30 19:58:28.000,"Desktop Type 6, HP",10,410,"cash",,7,348,2019-06-07 00:00:00.000,"Type 6"
1000015605,2019-06-06 00:00:00.000,1899-12-30 17:14:27.000,"Hard Drive Type 6, HP",9,84,"cash",,7,77,2019-06-13 00:00:00.000,"Type 6"
1000016430,2019-06-05 00:00:00.000,1899-12-30 11:03:46.000,"Phone Type 6, Huawei",2,353,"cash",,9,285,2019-06-12 00:00:00.000,"Type 6"
1000016953,2019-06-06 00:00:00.000,1899-12-30 17:03:21.000,"Desktop Type 6, HP",4,428,"cash",,10,348,2019-06-10 00:00:00.000,"Type 6"
1000017487,2019-06-02 00:00:00.000,1899-12-30 10:28:12.000,"Hard Drive Type 6, HP",3,86,"cash",,11,77,2019-06-03 00:00:00.000,"Type 6"
1000017971,2019-06-27 00:00:00.000,1899-12-30 17:39:53.000,"Phone Type 6, Samsung",6,415,"cash",,11,327,2019-07-01 00:00:00.000,"Type 6"
1000018194,2019-06-11 00:00:00.000,1899-12-30 16:38:28.000,"Mouse Type 6, Samsung",6,27,"cash",,12,24,2019-06-16 00:00:00.000,"Type 6"
1000018563,2019-06-06 00:00:00.000,1899-12-30 17:13:23.000,"Laptop Type 6, Samsung",9,883,"cash",,1,789,2019-06-10 00:00:00.000,"Type 6"
1000018815,2019-06-27 00:00:00.000,1899-12-30 20:35:39.000,"Laptop Type 6, Huawei",32,1068,"cash",,1,855,2019-07-02 00:00:00.000,"Type 6"
1000019930,2019-06-04 00:00:00.000,1899-12-30 17:25:56.000,"Headphones Type 6, Samsung",44,52,"cash",,4,45,2019-06-10 00:00:00.000,"Type 6"
1000020861,2019-06-23 00:00:00.000,1899-12-30 11:07:33.000,"Tablet Type 6, Huawei",53,246,"cash",,6,209,2019-06-29 00:00:00.000,"Type 6"
1000020919,2019-06-26 00:00:00.000,1899-12-30 14:20:01.000,"Hard Drive Type 6, Dell",53,83,"cash",,6,73,2019-07-01 00:00:00.000,"Type 6"
1000021055,2019-06-04 00:00:00.000,1899-12-30 19:58:28.000,"Desktop Type 6, HP",61,410,"cash",,7,348,2019-06-07 00:00:00.000,"Type 6"
1000021133,2019-06-06 00:00:00.000,1899-12-30 17:14:27.000,"Hard Drive Type 6, HP",56,84,"cash",,7,77,2019-06-13 00:00:00.000,"Type 6"
1000021937,2019-06-04 00:00:00.000,1899-12-30 16:41:22.000,"Headphones Type 6, Huawei",44,51,"cash",,9,47,2019-06-06 00:00:00.000,"Type 6"
1000022480,2019-06-06 00:00:00.000,1899-12-30 17:03:21.000,"Desktop Type 6, HP",100,428,"cash",,10,348,2019-06-10 00:00:00.000,"Type 6"
1000023014,2019-06-02 00:00:00.000,1899-12-30 10:28:12.000,"Hard Drive Type 6, HP",94,86,"cash",,11,77,2019-06-03 00:00:00.000,"Type 6"
1000023499,2019-06-27 00:00:00.000,1899-12-30 17:39:53.000,"Phone Type 6, Samsung",40,415,"cash",,11,327,2019-07-01 00:00:00.000,"Type 6"
1000023722,2019-06-11 00:00:00.000,1899-12-30 16:38:28.000,"Mouse Type 6, Samsung",53,27,"cash",,12,24,2019-06-16 00:00:00.000,"Type 6"
1000024090,2019-06-06 00:00:00.000,1899-12-30 17:13:23.000,"Laptop Type 6, Samsung",71,883,"cash",,1,789,2019-06-10 00:00:00.000,"Type 6"
1000024342,2019-06-27 00:00:00.000,1899-12-30 20:35:39.000,"Laptop Type 6, Huawei",84,1068,"cash",,1,855,2019-07-02 00:00:00.000,"Type 6"
1000025419,2019-06-02 00:00:00.000,1899-12-30 19:40:17.000,"Tablet Type 6, Huawei",93,269,"cash",,4,209,2019-06-03 00:00:00.000,"Type 6"
1000025457,2019-06-04 00:00:00.000,1899-12-30 17:25:56.000,"Headphones Type 6, Samsung",58,52,"cash",,4,45,2019-06-10 00:00:00.000,"Type 6"
1000026388,2019-06-23 00:00:00.000,1899-12-30 11:07:33.000,"Tablet Type 6, Huawei",71,246,"cash",,6,209,2019-06-29 00:00:00.000,"Type 6"
1000026446,2019-06-26 00:00:00.000,1899-12-30 14:20:01.000,"Hard Drive Type 6, Dell",95,83,"cash",,6,73,2019-07-01 00:00:00.000,"Type 6"
1000026582,2019-06-04 00:00:00.000,1899-12-30 19:58:28.000,"Desktop Type 6, HP",59,410,"cash",,7,348,2019-06-07 00:00:00.000,"Type 6"
1000026660,2019-06-06 00:00:00.000,1899-12-30 17:14:27.000,"Hard Drive Type 6, HP",26,84,"cash",,7,77,2019-06-13 00:00:00.000,"Type 6"
1000027465,2019-06-04 00:00:00.000,1899-12-30 16:41:22.000,"Headphones Type 6, Huawei",55,51,"cash",,9,47,2019-06-06 00:00:00.000,"Type 6"
1000027484,2019-06-05 00:00:00.000,1899-12-30 11:03:46.000,"Phone Type 6, Huawei",70,353,"cash",,9,285,2019-06-12 00:00:00.000,"Type 6"
1000028008,2019-06-06 00:00:00.000,1899-12-30 17:03:21.000,"Desktop Type 6, HP",19,428,"cash",,10,348,2019-06-10 00:00:00.000,"Type 6"
1000028541,2019-06-02 00:00:00.000,1899-12-30 10:28:12.000,"Hard Drive Type 6, HP",19,86,"cash",,11,77,2019-06-03 00:00:00.000,"Type 6"
1000029026,2019-06-27 00:00:00.000,1899-12-30 17:39:53.000,"Phone Type 6, Samsung",58,415,"cash",,11,327,2019-07-01 00:00:00.000,"Type 6"
1000029249,2019-06-11 00:00:00.000,1899-12-30 16:38:28.000,"Mouse Type 6, Samsung",69,27,"cash",,12,24,2019-06-16 00:00:00.000,"Type 6"
1000029617,2019-06-06 00:00:00.000,1899-12-30 17:13:23.000,"Laptop Type 6, Samsung",24,883,"cash",,1,789,2019-06-10 00:00:00.000,"Type 6"
1000029869,2019-06-27 00:00:00.000,1899-12-30 20:35:39.000,"Laptop Type 6, Huawei",26,1068,"cash",,1,855,2019-07-02 00:00:00.000,"Type 6"
1000030946,2019-06-02 00:00:00.000,1899-12-30 19:40:17.000,"Tablet Type 6, Huawei",75,269,"cash",,4,209,2019-06-03 00:00:00.000,"Type 6"
1000030984,2019-06-04 00:00:00.000,1899-12-30 17:25:56.000,"Headphones Type 6, Samsung",92,52,"cash",,4,45,2019-06-10 00:00:00.000,"Type 6"
1000031915,2019-06-23 00:00:00.000,1899-12-30 11:07:33.000,"Tablet Type 6, Huawei",47,246,"cash",,6,209,2019-06-29 00:00:00.000,"Type 6"
1000031974,2019-06-26 00:00:00.000,1899-12-30 14:20:01.000,"Hard Drive Type 6, Dell",77,83,"cash",,6,73,2019-07-01 00:00:00.000,"Type 6"
1000032109,2019-06-04 00:00:00.000,1899-12-30 19:58:28.000,"Desktop Type 6, HP",99,410,"cash",,7,348,2019-06-07 00:00:00.000,"Type 6"
1000032187,2019-06-06 00:00:00.000,1899-12-30 17:14:27.000,"Hard Drive Type 6, HP",57,84,"cash",,7,77,2019-06-13 00:00:00.000,"Type 6"
1000032992,2019-06-04 00:00:00.000,1899-12-30 16:41:22.000,"Headphones Type 6, Huawei",93,51,"cash",,9,47,2019-06-06 00:00:00.000,"Type 6"
1000033011,2019-06-05 00:00:00.000,1899-12-30 11:03:46.000,"Phone Type 6, Huawei",64,353,"cash",,9,285,2019-06-12 00:00:00.000,"Type 6"
1000034068,2019-06-02 00:00:00.000,1899-12-30 10:28:12.000,"Hard Drive Type 6, HP",4,86,"cash",,11,77,2019-06-03 00:00:00.000,"Type 6"
1000034553,2019-06-27 00:00:00.000,1899-12-30 17:39:53.000,"Phone Type 6, Samsung",6,415,"cash",,11,327,2019-07-01 00:00:00.000,"Type 6"
1000034776,2019-06-11 00:00:00.000,1899-12-30 16:38:28.000,"Mouse Type 6, Samsung",10,27,"cash",,12,24,2019-06-16 00:00:00.000,"Type 6"
1000035144,2019-06-06 00:00:00.000,1899-12-30 17:13:23.000,"Laptop Type 6, Samsung",7,883,"cash",,1,789,2019-06-10 00:00:00.000,"Type 6"
1000035396,2019-06-27 00:00:00.000,1899-12-30 20:35:39.000,"Laptop Type 6, Huawei",28,1068,"cash",,1,855,2019-07-02 00:00:00.000,"Type 6"
1000036473,2019-06-02 00:00:00.000,1899-12-30 19:40:17.000,"Tablet Type 6, Huawei",671,1833,"cash",,4,209,2019-06-03 00:00:00.000,"Type 6"
1000036512,2019-06-04 00:00:00.000,1899-12-30 17:25:56.000,"Headphones Type 6, Samsung",607,882,"cash",,4,45,2019-06-10 00:00:00.000,"Type 6"
1000037442,2019-06-23 00:00:00.000,1899-12-30 11:07:33.000,"Tablet Type 6, Huawei",6,246,"cash",,6,209,2019-06-29 00:00:00.000,"Type 6"
1000037501,2019-06-26 00:00:00.000,1899-12-30 14:20:01.000,"Hard Drive Type 6, Dell",7,83,"cash",,6,73,2019-07-01 00:00:00.000,"Type 6"
1000037636,2019-06-04 00:00:00.000,1899-12-30 19:58:28.000,"Desktop Type 6, HP",5,410,"cash",,7,348,2019-06-07 00:00:00.000,"Type 6"
1000037714,2019-06-06 00:00:00.000,1899-12-30 17:14:27.000,"Hard Drive Type 6, HP",4,84,"cash",,7,77,2019-06-13 00:00:00.000,"Type 6"
1000038519,2019-06-04 00:00:00.000,1899-12-30 16:41:22.000,"Headphones Type 6, Huawei",27,51,"cash",,9,47,2019-06-06 00:00:00.000,"Type 6"
1000038538,2019-06-05 00:00:00.000,1899-12-30 11:03:46.000,"Phone Type 6, Huawei",3,353,"cash",,9,285,2019-06-12 00:00:00.000,"Type 6"
1000039062,2019-06-06 00:00:00.000,1899-12-30 17:03:21.000,"Desktop Type 6, HP",6,428,"cash",,10,348,2019-06-10 00:00:00.000,"Type 6"
1000039595,2019-06-02 00:00:00.000,1899-12-30 10:28:12.000,"Hard Drive Type 6, HP",4,86,"cash",,11,77,2019-06-03 00:00:00.000,"Type 6"
1000040080,2019-06-27 00:00:00.000,1899-12-30 17:39:53.000,"Phone Type 6, Samsung",10,415,"cash",,11,327,2019-07-01 00:00:00.000,"Type 6"
1000040303,2019-06-11 00:00:00.000,1899-12-30 16:38:28.000,"Mouse Type 6, Samsung",10,27,"cash",,12,24,2019-06-16 00:00:00.000,"Type 6"
1000040671,2019-06-06 00:00:00.000,1899-12-30 17:13:23.000,"Laptop Type 6, Samsung",10,883,"cash",,1,789,2019-06-10 00:00:00.000,"Type 6"
1000040924,2019-06-27 00:00:00.000,1899-12-30 20:35:39.000,"Laptop Type 6, Huawei",16,1068,"cash",,1,855,2019-07-02 00:00:00.000,"Type 6"
1000042000,2019-06-02 00:00:00.000,1899-12-30 19:40:17.000,"Tablet Type 6, Huawei",12,269,"cash",,4,209,2019-06-03 00:00:00.000,"Type 6"
1000042039,2019-06-04 00:00:00.000,1899-12-30 17:25:56.000,"Headphones Type 6, Samsung",27,52,"cash",,4,45,2019-06-10 00:00:00.000,"Type 6"
1000042970,2019-06-23 00:00:00.000,1899-12-30 11:07:33.000,"Tablet Type 6, Huawei",12,246,"cash",,6,209,2019-06-29 00:00:00.000,"Type 6"
1000043028,2019-06-26 00:00:00.000,1899-12-30 14:20:01.000,"Hard Drive Type 6, Dell",7,83,"cash",,6,73,2019-07-01 00:00:00.000,"Type 6"
1000043164,2019-06-04 00:00:00.000,1899-12-30 19:58:28.000,"Desktop Type 6, HP",3,410,"cash",,7,348,2019-06-07 00:00:00.000,"Type 6"
1000043241,2019-06-06 00:00:00.000,1899-12-30 17:14:27.000,"Hard Drive Type 6, HP",2,84,"cash",,7,77,2019-06-13 00:00:00.000,"Type 6"
1000044046,2019-06-04 00:00:00.000,1899-12-30 16:41:22.000,"Headphones Type 6, Huawei",21,51,"cash",,9,47,2019-06-06 00:00:00.000,"Type 6"
1000044065,2019-06-05 00:00:00.000,1899-12-30 11:03:46.000,"Phone Type 6, Huawei",9,353,"cash",,9,285,2019-06-12 00:00:00.000,"Type 6"
1000044589,2019-06-06 00:00:00.000,1899-12-30 17:03:21.000,"Desktop Type 6, HP",14,428,"cash",,10,348,2019-06-10 00:00:00.000,"Type 6"
1000045122,2019-06-02 00:00:00.000,1899-12-30 10:28:12.000,"Hard Drive Type 6, HP",9,86,"cash",,11,77,2019-06-03 00:00:00.000,"Type 6"
1000045607,2019-06-27 00:00:00.000,1899-12-30 17:39:53.000,"Phone Type 6, Samsung",8,415,"cash",,11,327,2019-07-01 00:00:00.000,"Type 6"
1000045830,2019-06-11 00:00:00.000,1899-12-30 16:38:28.000,"Mouse Type 6, Samsung",2,27,"cash",,12,24,2019-06-16 00:00:00.000,"Type 6"
1000046955,2019-07-02 00:00:00.000,1899-12-30 19:40:17.000,"Tablet Type 6, Huawei",12,269,"cash",,4,209,2019-07-03 00:00:00.000,"Type 6"
1000046994,2019-07-04 00:00:00.000,1899-12-30 17:25:56.000,"Headphones Type 6, Samsung",27,52,"cash",,4,45,2019-07-10 00:00:00.000,"Type 6"
1000047925,2019-07-23 00:00:00.000,1899-12-30 11:07:33.000,"Tablet Type 6, Huawei",12,246,"cash",,6,209,2019-07-29 00:00:00.000,"Type 6"
1000047983,2019-07-26 00:00:00.000,1899-12-30 14:20:01.000,"Hard Drive Type 6, Dell",7,83,"cash",,6,73,2019-08-01 00:00:00.000,"Type 6"
1000048119,2019-07-04 00:00:00.000,1899-12-30 19:58:28.000,"Desktop Type 6, HP",3,410,"cash",,7,348,2019-07-07 00:00:00.000,"Type 6"
1000048196,2019-07-06 00:00:00.000,1899-12-30 17:14:27.000,"Hard Drive Type 6, HP",2,84,"cash",,7,77,2019-07-13 00:00:00.000,"Type 6"
1000049001,2019-07-04 00:00:00.000,1899-12-30 16:41:22.000,"Headphones Type 6, Huawei",21,51,"cash",,9,47,2019-07-06 00:00:00.000,"Type 6"
1000049020,2019-07-05 00:00:00.000,1899-12-30 11:03:46.000,"Phone Type 6, Huawei",9,353,"cash",,9,285,2019-07-12 00:00:00.000,"Type 6"
1000049224,2019-07-31 00:00:00.000,1899-12-30 10:59:14.000,"Phone Type 6, Dell",14,369,"cash",,9,316,2019-08-01 00:00:00.000,"Type 6"
1000049544,2019-07-06 00:00:00.000,1899-12-30 17:03:21.000,"Desktop Type 6, HP",14,428,"cash",,10,348,2019-07-10 00:00:00.000,"Type 6"
1000050077,2019-07-02 00:00:00.000,1899-12-30 10:28:12.000,"Hard Drive Type 6, HP",9,86,"cash",,11,77,2019-07-03 00:00:00.000,"Type 6"
1000050562,2019-07-27 00:00:00.000,1899-12-30 17:39:53.000,"Phone Type 6, Samsung",8,415,"cash",,11,327,2019-08-01 00:00:00.000,"Type 6"
1000050785,2019-07-11 00:00:00.000,1899-12-30 16:38:28.000,"Mouse Type 6, Samsung",2,27,"cash",,12,24,2019-07-16 00:00:00.000,"Type 6"
1000054024,2019-07-16 00:00:00.000,1899-12-30 20:15:13.000,"Headphones Type 6, Samsung",16,39,"cash",,2,34,2019-07-19 00:00:00.000,"Type 6"
1000054034,2019-07-16 00:00:00.000,1899-12-30 20:15:13.000,"Headphones Type 6, Samsung",100,39,"cash",,2,34,2019-07-19 00:00:00.000,"Type 6"
1000054043,2019-07-16 00:00:00.000,1899-12-30 20:15:13.000,"Headphones Type 6, Samsung",99,39,"cash",,2,34,2019-07-19 00:00:00.000,"Type 6"
1000054053,2019-07-16 00:00:00.000,1899-12-30 20:15:13.000,"Headphones Type 6, Samsung",35,39,"cash",,2,34,2019-07-19 00:00:00.000,"Type 6"
1000054063,2019-07-16 00:00:00.000,1899-12-30 20:15:13.000,"Headphones Type 6, Samsung",226,1712,"cash",,2,34,2019-07-19 00:00:00.000,"Type 6"
1000057398,2019-07-02 00:00:00.000,1899-12-30 11:43:10.000,"Laptop Type 6, HP",14,900,"cash",,5,770,2019-07-06 00:00:00.000,"Type 6"
1000057408,2019-07-02 00:00:00.000,1899-12-30 11:43:10.000,"Laptop Type 6, HP",57,900,"cash",,5,770,2019-07-06 00:00:00.000,"Type 6"
1000057418,2019-07-02 00:00:00.000,1899-12-30 11:43:10.000,"Laptop Type 6, HP",81,900,"cash",,5,770,2019-07-06 00:00:00.000,"Type 6"
1000057427,2019-07-02 00:00:00.000,1899-12-30 11:43:10.000,"Laptop Type 6, HP",48,900,"cash",,5,770,2019-07-06 00:00:00.000,"Type 6"
1000057437,2019-07-02 00:00:00.000,1899-12-30 11:43:10.000,"Laptop Type 6, HP",264,1020,"cash",,5,770,2019-07-06 00:00:00.000,"Type 6"
1000057447,2019-07-02 00:00:00.000,1899-12-30 11:43:10.000,"Laptop Type 6, HP",6,900,"cash",,5,770,2019-07-06 00:00:00.000,"Type 6"
1000058736,2019-07-26 00:00:00.000,1899-12-30 17:18:10.000,"Mouse Type 6, Samsung",32,29,"cash",,5,24,2019-07-30 00:00:00.000,"Type 6"
1000058746,2019-07-26 00:00:00.000,1899-12-30 17:18:10.000,"Mouse Type 6, Samsung",61,29,"cash",,5,24,2019-07-30 00:00:00.000,"Type 6"
1000058756,2019-07-26 00:00:00.000,1899-12-30 17:18:10.000,"Mouse Type 6, Samsung",23,29,"cash",,5,24,2019-07-30 00:00:00.000,"Type 6"
1000058766,2019-07-26 00:00:00.000,1899-12-30 17:18:10.000,"Mouse Type 6, Samsung",78,29,"cash",,5,24,2019-07-30 00:00:00.000,"Type 6"
1000058775,2019-07-26 00:00:00.000,1899-12-30 17:18:10.000,"Mouse Type 6, Samsung",688,30924,"cash",,5,24,2019-07-30 00:00:00.000,"Type 6"
1000058785,2019-07-26 00:00:00.000,1899-12-30 17:18:10.000,"Mouse Type 6, Samsung",32,29,"cash",,5,24,2019-07-30 00:00:00.000,"Type 6"
1000059173,2019-07-02 00:00:00.000,1899-12-30 15:54:03.000,"Desktop Type 6, Samsung",6,359,"cash",,6,295,2019-07-04 00:00:00.000,"Type 6"
1000059212,2019-07-02 00:00:00.000,1899-12-30 15:54:03.000,"Desktop Type 6, Samsung",56,359,"cash",,6,295,2019-07-04 00:00:00.000,"Type 6"
1000059250,2019-07-02 00:00:00.000,1899-12-30 15:54:03.000,"Desktop Type 6, Samsung",45,359,"cash",,6,295,2019-07-04 00:00:00.000,"Type 6"
1000059289,2019-07-02 00:00:00.000,1899-12-30 15:54:03.000,"Desktop Type 6, Samsung",69,359,"cash",,6,295,2019-07-04 00:00:00.000,"Type 6"
1000059328,2019-07-02 00:00:00.000,1899-12-30 15:54:03.000,"Desktop Type 6, Samsung",3,359,"cash",,6,295,2019-07-04 00:00:00.000,"Type 6"
1000059367,2019-07-02 00:00:00.000,1899-12-30 15:54:03.000,"Desktop Type 6, Samsung",8,359,"cash",,6,295,2019-07-04 00:00:00.000,"Type 6"
1000060307,2019-07-15 00:00:00.000,1899-12-30 11:03:58.000,"Mouse Type 6, Dell",16,26,"cash",,6,22,2019-07-22 00:00:00.000,"Type 6"
1000060317,2019-07-15 00:00:00.000,1899-12-30 11:03:58.000,"Mouse Type 6, Dell",38,26,"cash",,6,22,2019-07-22 00:00:00.000,"Type 6"
1000060327,2019-07-15 00:00:00.000,1899-12-30 11:03:58.000,"Mouse Type 6, Dell",65,26,"cash",,6,22,2019-07-22 00:00:00.000,"Type 6"
1000060336,2019-07-15 00:00:00.000,1899-12-30 11:03:58.000,"Mouse Type 6, Dell",83,26,"cash",,6,22,2019-07-22 00:00:00.000,"Type 6"
1000060346,2019-07-15 00:00:00.000,1899-12-30 11:03:58.000,"Mouse Type 6, Dell",8,26,"cash",,6,22,2019-07-22 00:00:00.000,"Type 6"
1000060356,2019-07-15 00:00:00.000,1899-12-30 11:03:58.000,"Mouse Type 6, Dell",16,26,"cash",,6,22,2019-07-22 00:00:00.000,"Type 6"
1000061587,2019-07-01 00:00:00.000,1899-12-30 19:45:29.000,"Mouse Type 6, Dell",9,24,"cash",,7,19,2019-07-06 00:00:00.000,"Type 6"
1000061597,2019-07-01 00:00:00.000,1899-12-30 19:45:29.000,"Mouse Type 6, Dell",52,24,"cash",,7,19,2019-07-06 00:00:00.000,"Type 6"
1000061607,2019-07-01 00:00:00.000,1899-12-30 19:45:29.000,"Mouse Type 6, Dell",72,24,"cash",,7,19,2019-07-06 00:00:00.000,"Type 6"
1000061616,2019-07-01 00:00:00.000,1899-12-30 19:45:29.000,"Mouse Type 6, Dell",87,24,"cash",,7,19,2019-07-06 00:00:00.000,"Type 6"
1000061626,2019-07-01 00:00:00.000,1899-12-30 19:45:29.000,"Mouse Type 6, Dell",12,24,"cash",,7,19,2019-07-06 00:00:00.000,"Type 6"
1000061636,2019-07-01 00:00:00.000,1899-12-30 19:45:29.000,"Mouse Type 6, Dell",30,24,"cash",,7,19,2019-07-06 00:00:00.000,"Type 6"
1000063740,2019-07-20 00:00:00.000,1899-12-30 09:19:14.000,"Phone Type 6, Dell",20,398,"cash",,7,316,2019-07-23 00:00:00.000,"Type 6"
