CourseID,Course Code,Course Name
45618424,"SS.USHST4","US History: Reconst - Present  4"
45618158,"MA.GEO2","Geometry 2"
45659382,"FNM.MATH1","Fund Math 1"
45618222,"SC.BIO1H","Biology 1 Honors"
45671739,"MAM.IB74H","IBMYP Math 7 4 Honors"
45671718,"MSM.DIS3","Discovery 3"
45660975,"MSM.DIS1","Discovery 1"
45617923,"EN.ENG4H","English 4- Honors"
45672980,"ESLM.RW4","Academic Read/Write Enrich 4"
45618464,"SS.USGOV","United States Government"
45618173,"MA.TOPICS1","Topics in Math 1"
45636410,"FN.SS5","Fund of Social Studies 5"
45671776,"LAM.IB84H","IBMYP Language Arts 8 4 Honors"
45617846,"CF.INDLIV","Independent Living"
45656349,"ELEM-GR-KB","Kindergarten Full Day"
45659446,"ME.STTUTOR","Student Tutor"
45623195,"EN.ESL2","ESL English 2"
45618593,"MA.CALCUL3","Calculus III"
45663297,"MUM.BGCH3","Beginning Choir 3"
45618664,"SS.21CGWH1","21st Cent Geo/Wld Hist 1"
45671475,"SCM.IB84H","IBMYP Science 8 4 Honors"
45617968,"FL.GER1","German 1"
45665535,"ITM.IBGTT1","IBMYP Gate to Tech Intro to CS1"
45618704,"ME.SKILLS1","Study Skills 1"
45656449,"EN.READIN2","Reading Tutorial 2"
45618368,"MU.SYMORC2","Symph Orch 2"
45612407,"SSM.IBGH73","IBMYP Geography/History 7 3"
45618486,"SC.PES1","Phys Science/Earth/Space 1"
45664775,"MSM.DIS3","Discovery 3"
45618139,"MA.FNTRIG2","Functions/Trig 2"
45659078,"FNM.READ1","Fund Reading 1"
45617911,"EN.ENG4","English 4"
45618536,"MA.STAT2AP","Statistic 2 AP"
45664221,"MSM.DIS3","Discovery 3"
45618257,"SC.CPCHM1","CP Chemistry 1"
45657206,"ELEM-GR-03","Third Grade"
45618418,"SS.USHST4","US History: Reconst - Present  4"
45622904,"SSM.IBH81H","IBMYP History 8 1 Honors"
45618616,"SS.GEWHS2H","21st Cent Geo/Wld Hist H2"
45622723,"SSM.IBGH61","IBMYP Geography/History 6 1"
45618454,"MA.INALGE1","Integrated Algebra/Geometry 1"
45661797,"MSM.DIS2","Discovery 2"
45618729,"ME.NOVANET","Novanet at Schools"
45617902,"EN.ENG3H","English 3- Honors"
45663732,"FNM.READ3","Fund Reading 3"
45621990,"MU.WINDE1H","Wind Ensemble 1H"
45618014,"FL.SPA4","Spanish 4"
45671836,"MSM.DIS3","Discovery 3"
45618340,"PE.PE9","PE 9"
45618236,"SC.BIO2","Biology 2"
45618533,"BU.MKTGED2","Marketing and Advertising 2"
45618657,"EN.ENG8","English 8"
45618558,"SS.PRNECON","Principles of Economics"
45636484,"FN.SS1","Fund of Social Studies 1"
45617991,"FL.SPA1","Spanish 1"
45612304,"FLM.IBF83","IBMYP French 8 3"
45622657,"SSM.IBG61H","IBMYP Geog/History 6 1 Honors"
45656529,"VE.VACE1","Voc ACE 1"
45656453,"ME.STTUTOR","Student Tutor"
45663844,"MAM.IB63","IBMYP Math 6 3"
45612301,"FLM.WRLD","World Languages/Cultures"
45671352,"BEM.IBVP64","IBMYP Video Prod 6 4"
45659437,"ME.STTUTOR","Student Tutor"
45657097,"ELEM-GR-01","First Grade"
45618187,"MU.JAZZEN3","Jazz Ensemble 3"
45656444,"EN.READING","Reading Tutorial 1"
45618644,"EN.ENG7","English 7"
45671689,"ARM.IB64","IBMYP Art 6 4"
45618632,"PE.INSPORT","Individual Sports"
45663837,"MUM.SYMB3","Symphonic Band 3"
45671683,"SSM.IBGH74","IBMYP Geography/History 7 4"
45661796,"MAM.IB72H","IBMYP Math 7 2 Honors"
45617935,"EN.ENG6","English 6"
45618005,"FL.SPA2","Spanish 2"
45661764,"SSM.IBG62H","IBMYP Geog/History 6 2 Honors"
45618123,"MA.CAAB2AP","Calculus AB 2 AP"
45618547,"MA.ALG1H","Algebra 1 Honors"
45618445,"BU.WEBDSN1","Website Design 1"
45671374,"MSM.AVID64","Success Path 6-4"
45623200,"ME.PEERCN1","Peer Counseling 1"
45663846,"MAM.TUT7","Math Tutorial Grade 7"
45622814,"SCM.IB81","IBMYP Science 8 1"
45617963,"FL.FREN5","French 5"
45618687,"PLTW.IED1H","Intro to Engineering Design 1H"
45611816,"LAM.IB71","IBMYP Language Arts 7 1"
45622435,"MAM.IB61H","IBMYP Math 6 1 Honors"
45623194,"EN.ESL1","ESL English 1"
45618468,"SS.USGOV","United States Government"
45660962,"SSM.IBGH62","IBMYP Geography/History 6 2"
45618442,"EN.LACO2AP","AP Language & Composition 2"
45659546,"PLTW.DEL1H","Digital Electronics 1H"
45657140,"ELEM-GR-01","First Grade"
45618457,"MA.ALG1","Algebra 1"
45663836,"MUM.BGBD3","Beginning Band 3"
45618315,"VE.VACE4","Voc ACE 4"
45671500,"LAM.IB64","IBMYP Language Arts 6 4"
45661637,"FNM.READ2","Fund Reading 2"
45618000,"FL.SPA2","Spanish 2"
45617867,"EN.ENG2","English 2"
45622824,"LAM.IB81","IBMYP Language Arts 8 1"
45617934,"EN.ENG6","English 6"
45612536,"SCM.IB63","IBMYP Science 6 3"
45661649,"SSM.IBGH72","IBMYP Geography/History 7 2"
45618046,"IT.AUTO1","Automotive Tech 1"
45659610,"FLM.IBF72","IBMYP French 7 2"
45618387,"FL.G9AP","German 9 AP"
45665052,"MAM.IB73","IBMYP Math 7 3"
45661608,"LAM.IB62","IBMYP Language Arts 6 2"
45671481,"PEM.IB71","IBMYP Physical Education 7 1"
45673236,"FNM.STSK4","Fund Study Skills 4"
45618367,"MU.CONCH2","Concert Choir 2"
45617887,"EN.ENG3","English 3"
45661606,"SSM.IBH82H","IBMYP History 8 2 Honors"
45618714,"ME.SKILLS2","Study Skills 2"
45618331,"EN.ENG5","English 5"
45618260,"SC.CPCHM2","CP Chemistry 2"
45618362,"PE.LIFEGRD","Life Guard Level 1"
45664275,"BU.WBDSIN1","Website Design Internship 1"
45618141,"MA.FNTRIG2","Functions/Trig 2"
45671503,"MSM.DIS1","Discovery 1"
45618091,"MA.ALG3","Algebra 3"
45618642,"EN.ENG7","English 7"
45661783,"FLM.IBS72","IBMYP Spanish 7 2"
45618189,"MU.SYMORC1","Symph Orch 1"
45671715,"SSM.IBH84","IBMYP History 8 4"
45613841,"ITM.IBGTTD","IBMYP Gate to Tech Design & Mod"
45618634,"PE.WTRAING","Weight Training for Performance"
45671755,"ITM.GRNARC","IBMYP Gate to Tech Green Archit"
45618689,"PLTW.IED1H","Intro to Engineering Design 1H"
45618031,"HE.HEALTH","Health"
45611819,"LAM.IB71H","IBMYP Language Arts 7 1 Honors"
45671670,"MAM.IB64H","IBMYP Math 6 4 Honors"
45622586,"ARM.IB6","IBMYP Art 6 1"
45618550,"MA.ALG2H","Algebra 2 Honors"
45670877,"MAM.ALG1","Algebra 1"
45618061,"MA.ALG1","Algebra 1"
45636337,"ME.SKILLS1","Study Skills 1"
45617896,"EN.ENG3","English 3"
45617899,"EN.ENG3H","English 3- Honors"
45617994,"FL.SPA1","Spanish 1"
45663426,"ESLM.BGEN3","Beginning ESL English 3"
45671369,"SSM.IBGH64","IBMYP Geography/History 6 4"
45661720,"SCM.IB82","IBMYP Science 8 2"
45661877,"FLM.IBCH72","IB Chinese 7 2"
45617944,"EN.THTR2","Theater 2"
45618562,"SS.REGECON","Economics"
45618452,"PE.PARTNER","Partners in Physical Education"
45612585,"MSM.DIS2","Discovery 2"
45661777,"FLM.WRLD","World Languages/Cultures"
45661766,"MSM.DIS1","Discovery 1"
45618021,"FL.SPA6","Spanish 6"
45671364,"BEM.IBVP84","IBMYP Video Prod 8 4"
45659993,"ME.STTUTOR","Student Tutor"
45612538,"SCM.IB63H","IBMYP Science 6 3 Honors"
45622675,"MAM.IB61","IBMYP Math 6 1"
45618360,"PE.PE10","PE 10"
45661760,"MSM.AVID82","AVID 8-2"
45665118,"FNM.STSK3","Fund Study Skills 3"
45618212,"SC.BIO1","Biology 1"
45617916,"EN.ENG4","English 4"
45659441,"ME.STTUTOR","Student Tutor"
45671697,"MAM.IB64","IBMYP Math 6 4"
45664765,"MAM.IB73","IBMYP Math 7 3"
45617929,"EN.ENG6","English 6"
45618365,"PE.WTRAING","Weight Training for Performance"
45671750,"SCM.IB74","IBMYP Science 7 4"
45618213,"SC.BIO1","Biology 1"
45671519,"FNM.MATH4","Fund Math 4"
45663751,"SCM.IB73","IBMYP Science 7 3"
45664781,"SCM.IB73H","IBMYP Science 7 3 Honors"
45671356,"BEM.IBVP74","IBMYP Video Prod 7 4"
45618087,"MA.ALG3","Algebra 3"
45665549,"MSM.DIS9","Discovery 9"
45618683,"PLTW.CVL2H","Civil Engineer & Architecture 2H"
45659613,"FLM.IBF72","IBMYP French 7 2"
45622763,"SCM.IB71","IBMYP Science 7 1"
45618351,"PE.PE9","PE 9"
45618718,"ME.NOVANET","Novanet at Schools"
45618359,"PE.PE10","PE 10"
45623198,"ME.PEERCN1","Peer Counseling 1"
45659449,"ME.STTUTOR","Student Tutor"
45617908,"EN.ENG4","English 4"
45656500,"FL.SLA9AP","Spanish 9 Lang AP"
45671713,"SSM.IBG64H","IBMYP Geog/History 6 4 Honors"
45618150,"MA.GEO1","Geometry 1"
45657251,"ELEM-GR-05","Fifth Grade"
45659440,"ME.STTUTOR","Student Tutor"
45617834,"CE.CMPAPL","Computer Apps"
45623207,"ME.PEERCN2","Peer Counseling 2"
45622907,"SSM.IBH81","IBMYP History 8 1"
45661817,"EEM.TUT7","Literacy Tutorial 7"
45617844,"CF.INDLIV","Independent Living"
45617975,"FL.GER4","German 4"
45618284,"SC.PHY2","Physics 2"
45661758,"LAM.IB72H","IBMYP Language Arts 7 2 Honors"
45665098,"FLM.IBCH83","IB Chinese 8 3"
45618403,"EN.ADVACT","Advanced Acting"
45618160,"MA.GEO2","Geometry 2"
45671328,"FLM.IBF74","IBMYP French 7 4"
45618258,"SC.CPCHM1H","CP Chemistry 1H"
45657579,"ELEM-GR-04","Fourth Grade"
45663827,"MAM.IB83","IBMYP Math 8 3"
45663736,"PEM.IB61","IBMYP Physical Education 6 1"
45618063,"MA.ALG1","Algebra 1"
45611859,"FLM.IBCH81","IB Chinese 8 1"
45658889,"ESLM.RW1","Academic Read/Write Enrich 1"
45671774,"LAM.IB84","IBMYP Language Arts 8 4"
45618200,"SC.ANAT2","Hu Anatomy/Physiology 2"
45671527,"PEM.IB71","IBMYP Physical Education 7 1"
45622622,"FLM.IBF71","IBMYP French 7 1"
45622588,"ARM.IB81","IBMYP Art 8 1"
45618144,"MA.GEO1","Geometry 1"
45656489,"MU.SSAACH2","Sop Sop Alto Alto Choir 2"
45612165,"FLM.WRLD","World Languages/Cultures"
45618583,"SS.USGV2AP","AP US Government & Politics 2"
45622560,"MUM.BEGOR1","Beginning Orchestra 1"
45612303,"FLM.IBF83","IBMYP French 8 3"
45618089,"MA.ALG3","Algebra 3"
45663797,"PLTW.DEL2H","Digital Electronics 2H"
45618018,"FL.SPA4","Spanish 4"
45618602,"SS.21CGWH1","21st Cent Geo/Wld Hist 1"
45622570,"MUM.CONCB1","Concert Band 1"
45636371,"FN.SCI1","Fund of Science 1"
45618500,"SC.PES2","Phys Science Earth/Space 2"
45617823,"AR.PHOTO2","Photography 2"
45618065,"MA.ALG1","Algebra 1"
45671349,"FLM.IBCH84","IB Chinese 8 4"
45622891,"MSM.DIS3","Discovery 3"
45661635,"FNM.READ2","Fund Reading 2"
45618026,"HE.HEALTH","Health"
45622729,"MSM.DIS1","Discovery 1"
45658888,"ESLM.RW1","Academic Read/Write Enrich 1"
45618477,"US.NROTC3","Navy JROTC II 3"
45618274,"SC.ENVR2","Envir Science 2"
45618680,"PLTW.CVL1H","Civil Engineer & Architecture 1H"
45670819,"SS.AMLAW","American Law & Mock Trial"
45612589,"FNM.STSK3","Fund Study Skills 3"
45618421,"SS.USHST4","US History: Reconst - Present  4"
45671827,"MAM.IBDA64","IBMYP Pre-Algebra 6 4"
45661810,"SCM.IB72H","IBMYP Science 7 2 Honors"
45618508,"SC.PES2","Phys Science Earth/Space 2"
45623202,"ME.PEERCN1","Peer Counseling 1"
45671688,"ARM.IB64","IBMYP Art 6 4"
45671521,"MAM.IB74","IBMYP Math 7 4"
45671677,"MSM.DIS2","Discovery 2"
45657249,"ELEM-GR-05","Fifth Grade"
45618668,"BU.BUMKES2","Business & Marketing Essentials2"
45671487,"LAM.IB74H","IBMYP Language Arts 7 4 Honors"
45618310,"SS.USH2AP","US History 2 AP"
45618325,"EN.ENG5","English 5"
45612041,"MSM.DIS2","Discovery 2"
45636328,"ME.SKILLS1","Study Skills 1"
45622802,"MAM.IB71","IBMYP Math 7 1"
45657162,"ELEM-GR-02","Second Grade"
45618054,"IT.TECHDR1","Technical Drawing 1"
45657205,"ELEM-GR-03","Third Grade"
45618474,"US.NROTC2","Navy JROTC I 2"
45660958,"BEM.IBVP62","IBMYP Video Prod 6 2"
45636396,"FN.ENG6","Fund of Eng 6"
45618287,"SS.USGVPAP","AP US Government & Politics"
45656455,"ME.STTUTOR","Student Tutor"
45618402,"SS.MACROAP","Macro Econ AP"
45618096,"MA.ALG3H","Algebra 3 Honors"
45618630,"SS.GEWHST2","21st Cent Geo/Wld Hist 2"
45623206,"ME.PEERCN2","Peer Counseling 2"
45622641,"FLM.IBCH71","IB Chinese 7 1"
45622589,"ARM.IB6","IBMYP Art 6 1"
45671693,"MAM.TUT7","Math Tutorial Grade 7"
45665499,"MAM.IB73","IBMYP Math 7 3"
45656338,"ELEM-GR-KB","Kindergarten Full Day"
45636338,"ME.SKILLS2","Study Skills 2"
45659234,"SS.21CGWH1","21st Cent Geo/Wld Hist 1"
45656448,"EN.READIN2","Reading Tutorial 2"
45611976,"FLM.WRLD","World Languages/Cultures"
45618211,"SC.BIO1","Biology 1"
45617869,"EN.ENG2","English 2"
45663824,"SCM.IB83","IBMYP Science 8 3"
45617940,"EN.MYTH","Mythology"
45617974,"FL.GER3","German 3"
45663845,"MAM.IB63H","IBMYP Math 6 3 Honors"
45671667,"MAM.IB64","IBMYP Math 6 4"
45661875,"FLM.IBCH72","IB Chinese 7 2"
45665029,"LAM.IB83","IBMYP Language Arts 8 3"
45618449,"SS.HUGE2AP","Human Geography 2 AP"
45618716,"ME.SKILLS2","Study Skills 2"
45618145,"MA.GEO1","Geometry 1"
45623190,"EN.ESL5","ESL English 5"
45671348,"FLM.IBCH84","IB Chinese 8 4"
45618437,"EN.LACO1AP","AP Language & Composition 1"
45611912,"LAM.IB61","IBMYP Language Arts 6 1"
45618590,"CF.FSCNUT2","Food Science and Nutrition II"
45618358,"PE.PE10","PE 10"
45618619,"SS.GEWHS2H","21st Cent Geo/Wld Hist H2"
45622818,"LAM.IB81","IBMYP Language Arts 8 1"
45618291,"SS.ISSUES","Current Issues"
45618498,"SC.PES1","Phys Science/Earth/Space 1"
45671778,"FLM.IBCH61","IB Intro to Chinese 6 1"
45665096,"FLM.WRLD","World Languages/Cultures"
45617914,"EN.ENG4","English 4"
45618488,"SC.PES1","Phys Science/Earth/Space 1"
45661780,"FLM.IBS82","IBMYP Spanish 8 2"
45617931,"EN.ENG6","English 6"
45659358,"SS.USHST3","US History: Reconst - Present  3"
45611770,"MSM.DIS1","Discovery 1"
45618263,"SC.CPCHM2","CP Chemistry 2"
45618240,"SC.BIO2H","Biology 2 Honors"
45665616,"ME.STTUTOR","Student Tutor"
45664747,"FLM.IBS73","IBMYP Spanish 7 3"
45618071,"MA.ALG2","Algebra 2"
45622676,"MSM.DIS1","Discovery 1"
45617836,"CE.CMPAPL","Computer Apps"
45618663,"EN.ENG2","English 2"
45661722,"SCM.IB82H","IBMYP Science 8 2 Honors"
45618185,"MU.CONCH1","Concert Choir 1"
45665100,"FLM.IBCH83","IB Chinese 8 3"
45617838,"CE.CMPAPL","Computer Apps"
45618638,"FL.SPA3H","Spanish 3 Honors"
45671484,"LAM.IB74","IBMYP Language Arts 7 4"
45618320,"MU.CHMSGR1","Chamber Singer 1"
45618570,"BU.GAME","Game Programming 1"
45618636,"PE.WTRAING","Weight Training for Performance"
45618252,"SC.CPCHM1","CP Chemistry 1"
45618120,"MA.PRCAL2H","Precalculus 2H"
45618301,"SS.PSY","Psychology"
45617828,"CE.CMPAPL","Computer Apps"
45617928,"EN.ENG6","English 6"
45663876,"MAM.IB72","IBMYP Math 7 2"
45618707,"ME.SKILLS1","Study Skills 1"
45663233,"FLM.WRLD","World Languages/Cultures"
45659267,"ME.STTUTOR","Student Tutor"
45661759,"LAM.IB72","IBMYP Language Arts 7 2"
45657229,"ELEM-GR-04","Fourth Grade"
45663848,"MSM.AVID83","AVID 8-3"
45618192,"SC.ANAT1","Hu Anatomy/Physiology 1"
45622432,"MAM.IBDA61","IBMYP Pre-Algebra 6 1"
45671819,"SCM.IB64","IBMYP Science 6 4"
45661881,"MSM.DIS1","Discovery 1"
45622760,"SCM.IB71H","IBMYP Science 7 1 Honors"
45663298,"MUM.CMSH3","Chamber/Show Choir 3"
45611865,"FLM.WRLD","World Languages/Cultures"
45658883,"FNM.READ1","Fund Reading 1"
45661782,"FLM.IBS72","IBMYP Spanish 7 2"
45618440,"EN.LACO2AP","AP Language & Composition 2"
45636335,"ME.SKILLS2","Study Skills 2"
45663316,"PEM.IB71","IBMYP Physical Education 7 1"
45618215,"SC.BIO1","Biology 1"
45618016,"FL.SPA4","Spanish 4"
45671704,"LAM.IB74H","IBMYP Language Arts 7 4 Honors"
45618720,"ME.NOVANET","Novanet at Schools"
45618540,"SS.CNCRLAW","Constitutional & Criminal Law"
45660982,"MUM.ADOR2","Advanced Orchestra 2"
45663760,"FNM.MATH3","Fund Math 3"
45671330,"FLM.IBF74","IBMYP French 7 4"
45618495,"SC.PES1","Phys Science/Earth/Space 1"
45622810,"MAM.IB81","IBMYP Math 8 1"
45659286,"ME.STTUTOR","Student Tutor"
45661751,"ARM.IB82","IBMYP Art 8 2"
45612215,"MSM.DIS1","Discovery 1"
45618599,"SS.21CGWH1","21st Cent Geo/Wld Hist 1"
45618225,"SC.BIO1H","Biology 1 Honors"
45665031,"LAM.IB83H","IBMYP Language Arts 8 3 Honors"
45636388,"FN.ENG5","Fund of Eng 5"
45617845,"CF.INDLIV","Independent Living"
45659608,"FLM.WRLD","World Languages/Cultures"
45617921,"EN.ENG4H","English 4- Honors"
45618235,"SC.BIO2","Biology 2"
45671528,"PEM.IB81","IBMYP Physical Education 8 1"
45618609,"SS.21GWHH1","21st Cent Geo/Wld Hist H1"
45659476,"FN.ENG4","Fund of Eng 4"
45622615,"MSM.AVID81","AVID 8-1"
45671595,"SCM.IB74","IBMYP Science 7 4"
45664748,"FLM.IBS73","IBMYP Spanish 7 3"
45618129,"MA.CONS2","Consumer Math 2"
45618412,"SS.USHST3","US History: Reconst - Present  3"
45623189,"EN.ESL4","ESL English 4"
45622636,"FLM.WRLD","World Languages/Cultures"
45618487,"SC.PES1","Phys Science/Earth/Space 1"
45636373,"FN.SCI5","Fund of Science 5"
45622807,"SCM.IB81H","IBMYP Science 8 1 Honors"
45618611,"EN.ENG7H","English 7 Honors"
45661811,"ITM.IBGTTM","IBMYP Gate to Tech Magic of Elec"
45622687,"SCM.IB61H","IBMYP Science 6 1 Honors"
45622659,"SSM.IBG61H","IBMYP Geog/History 6 1 Honors"
45618398,"PE.RMHIGH","Rocky Mountain High"
45661602,"MAM.ALG1","Algebra 1"
45618115,"MA.PRCAL1H","Precalculus 1H"
45664755,"BEM.IBVP83","IBMYP Video Prod 8 3"
45618662,"EN.ENG1","English 1"
45665011,"ITM.GRNARC","IBMYP Gate to Tech Green Archit"
45612362,"LAM.IB73","IBMYP Language Arts 7 3"
45663281,"MSM.DIS1","Discovery 1"
45618251,"SC.CPCHM1","CP Chemistry 1"
45612387,"ESLM.BGEN3","Beginning ESL English 3"
45661757,"MSM.AVID82","AVID 8-2"
45663757,"EEM.IBDR83","IBMYP Drama 8 3"
45618080,"MA.ALG2","Algebra 2"
45661883,"MSM.DIS3","Discovery 3"
45658891,"ESLM.RW1","Academic Read/Write Enrich 1"
45661661,"EEM.IBDR62","IBMYP Drama 6 2"
45671362,"BEM.IBVP84","IBMYP Video Prod 8 4"
45665617,"ME.STTUTOR","Student Tutor"
45623209,"ME.PEERCN2","Peer Counseling 2"
45664764,"MAM.IB73","IBMYP Math 7 3"
45618480,"US.NROTC4","Navy JROTC II 4"
45618598,"SS.21CGWH1","21st Cent Geo/Wld Hist 1"
45671731,"SSM.IBH84","IBMYP History 8 4"
45618048,"IT.AUTO1","Automotive Tech 1"
45618349,"PE.PE9","PE 9"
45665036,"SCM.IB63H","IBMYP Science 6 3 Honors"
45612257,"MSM.DIS1","Discovery 1"
45660960,"BEM.IBVP82","IBMYP Video Prod 8 2"
45618339,"PE.PE9","PE 9"
45636331,"ME.SKILLS1","Study Skills 1"
45622587,"ARM.IB81","IBMYP Art 8 1"
45661528,"LAM.IB72","IBMYP Language Arts 7 2"
45661775,"SSM.IBH82","IBMYP History 8 2"
45671526,"PEM.IB71","IBMYP Physical Education 7 1"
45617891,"EN.ENG3","English 3"
45618307,"SS.USH1AP","US History 1 AP"
45663318,"PEM.IB81","IBMYP Physical Education 8 1"
45618179,"ME.COUN2","Council 2"
45618557,"SS.PRNECON","Principles of Economics"
45617857,"EN.ENG1","English 1"
45671694,"MAM.TUT8","Math Tutorial Grade 8"
45660980,"MUM.BEGOR2","Beginning Orchestra 2"
45622816,"SCM.IB81H","IBMYP Science 8 1 Honors"
45617843,"CF.CHLDDEV","Child Development"
45661656,"MSM.DIS2","Discovery 2"
45618281,"SC.PHY1AP","Physics 1 AP"
45663839,"SSM.IBG73H","IBMYP Geog/History 7 3 Honors"
45617978,"FL.GER6","German 6"
45618295,"SS.MICROAP","AP Microeconomics"
45618314,"VE.VACE3","Voc ACE 3"
45665028,"LAM.IB83","IBMYP Language Arts 8 3"
45665049,"MAM.IBDA63","IBMYP Pre-Algebra 6 3"
45618097,"MA.ALG3H","Algebra 3 Honors"
45618532,"SC.ENSCAP2","Environmental Science, AP2"
45618695,"PLTW.PEG1H","Principles of Engineering 1H"
45665551,"FNM.READ3","Fund Reading 3"
45618471,"US.NROTC1","Navy JROTC I 1"
45660985,"MUM.BGCH2","Beginning Choir 2"
45622808,"SCM.IB81","IBMYP Science 8 1"
45664231,"SSM.IBH83H","IBMYP History 8 3 Honors"
45618162,"MA.GEO2","Geometry 2"
45636418,"FN.SS6","Fund of Social Studies 6"
45612565,"FLM.IBCH83","IB Chinese 8 3"
45618273,"SC.ENVR2","Envir Science 2"
45657271,"ELEM-GR-05","Fifth Grade"
45622813,"MSM.DIS3","Discovery 3"
45656410,"SC.PES2","Phys Science Earth/Space 2"
45671813,"MSM.DIS1","Discovery 1"
45618527,"EN.AVID121","AVID 121"
45659444,"ME.STTUTOR","Student Tutor"
45612408,"SSM.IBGH73","IBMYP Geography/History 7 3"
45611799,"SSM.IBGH71","IBMYP Geography/History 7 1"
45671609,"SCM.IB84","IBMYP Science 8 4"
45661884,"MSM.DIS3","Discovery 3"
45656336,"EN.ENG7","English 7"
45618294,"SS.MICROAP","AP Microeconomics"
45618516,"EN.MYTH","Mythology"
45661736,"MUM.BGBD2","Beginning Band 2"
45611847,"FLM.IBS81","IBMYP Spanish 8 1"
45618693,"PLTW.IED2H","Intro to Engineering Design 2H"
45671372,"SSM.IBG64H","IBMYP Geog/History 6 4 Honors"
45618535,"MA.STAT1AP","Statistic 1 AP"
45612058,"ESLM.RW2","Academic Read/Write Enrich 2"
45636390,"FN.ENG7","Fund of Eng 7"
45663875,"MAM.IB62","IBMYP Math 6 2"
45618463,"SS.USGOV","United States Government"
45659618,"BEM.IBVP62","IBMYP Video Prod 6 2"
45618004,"FL.SPA2","Spanish 2"
45622779,"LAM.IB71","IBMYP Language Arts 7 1"
45622901,"SSM.IBH81","IBMYP History 8 1"
45617888,"EN.ENG3","English 3"
45671703,"LAM.IB74","IBMYP Language Arts 7 4"
45622642,"FLM.IBCH71","IB Chinese 7 1"
45617865,"EN.ENG1H","English 1- Honors"
45617998,"FL.SPA2","Spanish 2"
45671494,"MAM.IB84","IBMYP Math 8 4"
45611766,"SCM.IB61","IBMYP Science 6 1"
45671760,"ITM.IBGTT1","IBMYP Gate to Tech Intro to CS1"
45618628,"SS.GEWHST2","21st Cent Geo/Wld Hist 2"
45618175,"MA.TOPICS2","Topics in Math 2"
45661607,"LAM.IB62","IBMYP Language Arts 6 2"
45618012,"FL.SPA3","Spanish 3"
45618466,"SS.USGOV","United States Government"
45618537,"MA.STAT2AP","Statistic 2 AP"
45612480,"FLM.WRLD","World Languages/Cultures"
45618220,"SC.BIO1","Biology 1"
45663829,"MAM.IB63","IBMYP Math 6 3"
45661833,"SCM.IB62","IBMYP Science 6 2"
45671682,"SSM.IBGH74","IBMYP Geography/History 7 4"
45663243,"FLM.IBF73","IBMYP French 7 3"
45622661,"SSM.IBGH61","IBMYP Geography/History 6 1"
45617961,"FL.FREN4","French 4"
45663796,"PLTW.DEL1H","Digital Electronics 1H"
45630302,"PLTW.DEL1H","Digital Electronics 1H"
45618492,"SC.PES1","Phys Science/Earth/Space 1"
45618013,"FL.SPA4","Spanish 4"
45671338,"FLM.IBS74","IBMYP Spanish 7 4"
45618137,"MA.FNTRIG1","Functions/Trig 1"
45617895,"EN.ENG3","English 3"
45661818,"EEM.TUT8","Literacy Tutorial Grade 8"
45661860,"SCM.IB62","IBMYP Science 6 2"
45661827,"MSM.DIS3","Discovery 3"
45617990,"FL.SPA1","Spanish 1"
45617851,"EN.ENG1","English 1"
45612046,"MAM.IB82","IBMYP Math 8 2"
45618125,"MA.CABC2AP","Calculus BC 2 AP"
45671341,"FLM.IBS84","IBMYP Spanish 8 4"
45661794,"MAM.IB72","IBMYP Math 7 2"
45618426,"SS.USHST4","US History: Reconst - Present  4"
45622505,"EEM.TUT7","Literacy Tutorial 7"
45671604,"EEM.IBDR84","IBMYP Drama 8 4"
45671821,"SCM.IB64H","IBMYP Science 6 4 Honors"
45618574,"AR.INTROVA","Intro to Visual Arts"
45617937,"EN.ENG7AP","English 7- AP"
45617967,"FL.GER1","German 1"
45618121,"MA.CAAB1AP","Calculus AB 1 AP"
45617826,"BU.MGMT","Entrepreneurship 1"
45656369,"ELEM-GR-KB","Kindergarten Full Day"
45618589,"CF.FSCNUT1","Food Science and Nutrition I"
45664751,"BEM.IBVP63","IBMYP Video Prod 6 3"
45618520,"EN.AVID91","AVID 91"
45664744,"FLM.IBS83","IBMYP Spanish 8 3"
45618703,"ME.SKILLS1","Study Skills 1"
45665534,"ITM.IBGTT1","IBMYP Gate to Tech Intro to CS1"
45618352,"PE.PE9","PE 9"
45618155,"MA.GEO1H","Geometry 1 Honors"
45661598,"MAM.IB82","IBMYP Math 8 2"
45671342,"FLM.IBS84","IBMYP Spanish 8 4"
45671473,"SCM.IB84","IBMYP Science 8 4"
45617847,"EN.ENG1","English 1"
45659448,"ME.STTUTOR","Student Tutor"
45671737,"MAM.IB74","IBMYP Math 7 4"
45618364,"PE.WTRAING","Weight Training for Performance"
45660981,"MUM.INTOR2","Intermediate Orchestra 2"
45617943,"EN.THTR2","Theater 2"
45671616,"ME.STTUTOR","Student Tutor"
45618417,"SS.USHST4","US History: Reconst - Present  4"
45618276,"SC.OCEAN1","Oceanology 1"
45611841,"FLM.WRLD","World Languages/Cultures"
45619844,"MU.CHMORC2","Chamber Orch 2"
45671347,"FLM.IBCH74","IB Chinese 7 4"
45659387,"MSM.DIS9","Discovery 9"
45617909,"EN.ENG4","English 4"
45618447,"SS.HUGE1AP","Human Geography 1 AP"
45661634,"FNM.MATH2","Fund Math 2"
45612089,"SSM.IBGH72","IBMYP Geography/History 7 2"
45618157,"MA.GEO2","Geometry 2"
