StudentID,Student Name,Gender,Federal Race,Primar yLanguage,GradeNum,Grade,CumulativeGPA,StudentImage
40865541,"FBC551C3374B, Male","Male","White","English",6,"Sixth",2.889,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40868650,"E41DF17D769B, Female","Female","White","English",6,"Sixth",3.9,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40870602,"92A06379A24C, Female","Female","White","English",6,"Sixth",3.364,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40872303,"46E94B25B423, Male","Male","White","English",6,"Sixth",3.214,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40874621,"1C3515B287E8, Female","Female","White","English",6,"Sixth",3.389,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40874801,"207A66BCF626, Female","Female","White","English",6,"Sixth",3.857,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40876910,"EB89FAB349C1, Female","Female","White","English",6,"Sixth",2.939,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40878782,"254D2B997151, Male","Male","White","English",6,"Sixth",3.5,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40880588,"BCF8CBE492CD, Female","Female","White","English",6,"Sixth",3.577,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40881211,"6643A12F0717, Female","Female","White","English",6,"Sixth",3.343,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40881901,"C259B7055764, Female","Female","White","English",6,"Sixth",2.485,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40883104,"66F36E739901, Male","Male","White","English",6,"Sixth",2.176,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40885284,"1C2D965EE9C3, Female","Female","White","English",6,"Sixth",3.667,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40887097,"1298126278A2, Female","Female","White","English",6,"Sixth",3.808,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40887307,"256830192A0E, Male","Male","White","English",6,"Sixth",3.806,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40888698,"FAB4FD41453B, Female","Female","White","English",6,"Sixth",4,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40890248,"900AAD8B4EE4, Female","Female","White","English",6,"Sixth",3.839,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40892527,"DAEE2B52EE63, Female","Female","White","English",6,"Sixth",3.176,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40892590,"0985BA0944B3, Female","Female","White","English",6,"Sixth",4,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40892636,"BE072DCB9E82, Female","Female","White","English",6,"Sixth",2.968,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40892924,"D4414458D0F4, Male","Male","White","English",6,"Sixth",2.412,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40893366,"DF5AC93C872C, Male","Male","White","English",6,"Sixth",3.406,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40893651,"7F0DF14EA486, Female","Female","White","English",6,"Sixth",3.833,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40893837,"2E3EB6840E26, Male","Male","White","English",6,"Sixth",2.821,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40893972,"7104A8E72B6A, Female","Female","White","English",6,"Sixth",2.143,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40894603,"4FF64FFAF9D6, Male","Male","White","English",6,"Sixth",3.864,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40896377,"73C11392530A, Female","Female","White","English",6,"Sixth",4,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40896416,"3F1AA80390D2, Male","Male","White","English",6,"Sixth",3.826,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40896766,"A146A6DB8FAB, Female","Female","White","English",6,"Sixth",3.406,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40896928,"1876A144E4B1, Male","Male","White","English",6,"Sixth",3.194,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40897385,"7568423B8C61, Male","Male","White","English",6,"Sixth",3.625,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40897457,"FCCD4864F12B, Female","Female","White","English",6,"Sixth",3.9,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40900287,"91E537814F71, Male","Male","White","English",6,"Sixth",3.609,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40900288,"E4A4B4EC97E2, Female","Female","White","English",6,"Sixth",3.923,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40901726,"933493726500, Male","Male","White","English",6,"Sixth",2.375,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40901793,"1DE1725FF4AB, Female","Female","White","English",6,"Sixth",3.273,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40902230,"4C912D31022E, Male","Male","White","English",6,"Sixth",0.875,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40805846,"D98C118C2771, Male","Male","White","English",8,"Eighth",3.625,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40806811,"3D68909ADEA7, Male","Male","White","English",8,"Eighth",2.242,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40808079,"4AC5937B9355, Male","Male","White","English",8,"Eighth",3.604,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40814334,"AE46F2224031, Female","Female","White","English",8,"Eighth",3.124,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40814413,"38F46EAFDC05, Male","Male","White","English",8,"Eighth",3.891,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40814577,"3BBB252FA6C3, Female","Female","White","English",8,"Eighth",3.663,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40815085,"A07F93BE3CAE, Female","Female","White","English",8,"Eighth",3.167,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40815171,"35720BBAD4B6, Male","Male","White","English",8,"Eighth",2.673,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40817075,"A67D75B5618D, Male","Male","White","English",8,"Eighth",2.233,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40818426,"A3462320A647, Female","Female","White","English",8,"Eighth",2.688,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40818754,"A5FAB3A7C42D, Male","Male","White","English",8,"Eighth",3.088,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40820960,"91E4D8FD4A3F, Male","Male","White","English",8,"Eighth",3.104,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40821232,"8F9B143A4073, Female","Female","White","English",8,"Eighth",2.594,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40821242,"BE6804931C2A, Male","Male","White","English",8,"Eighth",1.774,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40821586,"9D2CEB8A772F, Female","Female","White","English",8,"Eighth",3.976,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40821666,"37ABDFD828FA, Male","Male","White","English",8,"Eighth",3.292,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40821700,"17818FFE0197, Male","Male","White","English",8,"Eighth",2.151,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40821717,"32215D880F2F, Female","Female","White","English",8,"Eighth",3.825,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40822045,"34A16019DD9F, Female","Female","White","English",8,"Eighth",3.966,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40822109,"3F171104E2F6, Female","Female","White","English",8,"Eighth",2.484,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40822212,"1C0E8A721B2F, Female","Female","White","English",8,"Eighth",4,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40822462,"0EA3E2D90A9D, Female","Female","White","English",8,"Eighth",3.444,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40823301,"1FFE0015804B, Female","Female","White","English",8,"Eighth",3.679,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40823467,"7D4C208A5D63, Male","Male","White","English",8,"Eighth",3.038,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40823596,"997247F07703, Female","Female","White","English",8,"Eighth",2.769,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40825288,"5C1EFAC9DC05, Female","Female","White","English",8,"Eighth",3.989,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40825431,"7FA4B2CA4686, Female","Female","White","English",8,"Eighth",3.904,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40825467,"C8B609CC2073, Male","Male","White","English",8,"Eighth",3.479,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40825476,"04389E379A95, Male","Male","White","English",8,"Eighth",2.984,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40825495,"8D9122B75F58, Female","Female","White","English",8,"Eighth",3.895,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40825652,"9FAC6F8C1C5B, Male","Male","White","English",8,"Eighth",2.33,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40825698,"AD1DDA0827B8, Male","Male","White","English",8,"Eighth",3.269,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40825709,"3970CB13A448, Male","Male","White","English",8,"Eighth",1.781,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40825715,"3CCD2708453D, Male","Male","White","English",8,"Eighth",1.293,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40825898,"FEE312CA68FA, Female","Female","White","English",8,"Eighth",4,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40825900,"34E4A9497365, Female","Female","White","English",8,"Eighth",3.569,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40825905,"E3F4550C27FC, Female","Female","White","English",8,"Eighth",2.602,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40825944,"9B5FC95B83D8, Female","Female","White","English",8,"Eighth",3.19,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40826178,"41FA537A5BFF, Female","Female","White","English",8,"Eighth",2.452,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40826208,"77F2D7751101, Female","Female","White","English",8,"Eighth",3.982,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40826224,"89072E91AD4E, Female","Female","White","English",8,"Eighth",2.258,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40826248,"781718A7D98D, Female","Female","White","English",8,"Eighth",3.733,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40826558,"367F05C4BD6B, Male","Male","White","English",8,"Eighth",4,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40826709,"7D835B7E4123, Male","Male","White","English",8,"Eighth",2.314,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40826809,"527E1A72AC89, Male","Male","White","English",8,"Eighth",3.208,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40826971,"1AA037C96306, Male","Male","White","English",8,"Eighth",2.691,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40827070,"9498B8D9D974, Male","Male","White","English",8,"Eighth",2.613,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40827484,"7F2F38FE2484, Male","Male","White","English",8,"Eighth",1.313,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40827839,"64E3D229458A, Female","Female","White","English",8,"Eighth",3.059,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40828071,"76A6D62D34CB, Female","Female","White","English",8,"Eighth",2.54,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40828424,"D5F168D2CE78, Female","Female","White","English",8,"Eighth",3.043,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40828427,"EE001193BDC5, Female","Female","White","English",8,"Eighth",3.688,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40828769,"7DDF1B5F8902, Male","Male","White","English",8,"Eighth",1.756,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40829388,"88732BBF354A, Female","Female","White","English",8,"Eighth",1.859,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40829592,"CB681769E989, Female","Female","White","English",8,"Eighth",3.563,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40829832,"6444AC80C279, Male","Male","White","English",8,"Eighth",2.374,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40832024,"3A1143A0233F, Male","Male","White","English",8,"Eighth",3.964,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40835776,"C839FB1D54C6, Male","Male","White","English",8,"Eighth",2.455,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40837891,"4C6D791F24F0, Female","Female","White","English",8,"Eighth",2.286,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40846435,"69A39C9FF343, Male","Male","White","English",8,"Eighth",2.833,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40846524,"8C2A43F2DDC1, Male","Male","White","English",8,"Eighth",3.133,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40846600,"E17A761044C4, Female","Female","White","English",8,"Eighth",3.4,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40846824,"BDE8283E849F, Male","Male","White","English",8,"Eighth",3.716,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40849828,"86B88B22401F, Male","Male","White","English",8,"Eighth",3.215,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40849975,"439B96D0CAEC, Male","Male","White","English",8,"Eighth",3,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40851573,"78B2F32D433E, Female","Female","White","English",8,"Eighth",3.212,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40853885,"BED23C129F39, Female","Female","White","English",8,"Eighth",3.636,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40854362,"0F2AB6B581A1, Male","Male","White","English",8,"Eighth",3.093,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40854773,"944E2C4E020B, Female","Female","White","English",8,"Eighth",3.151,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40855536,"C94A16B25714, Female","Female","White","English",8,"Eighth",3.471,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40859673,"074A0317D4E4, Male","Male","White","English",8,"Eighth",2.782,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40863535,"CBA1015111F6, Female","Female","White","English",8,"Eighth",2.874,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40863652,"5F8C9F8BFA90, Male","Male","White","English",8,"Eighth",3.154,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40864114,"893F524BAD66, Female","Female","White","English",8,"Eighth",3.216,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40870485,"13586F2ED7FC, Female","Female","White","English",8,"Eighth",3.919,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40872330,"9D4A09AC0F61, Female","Female","White","English",8,"Eighth",3.029,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40875542,"B935030C7C0B, Male","Male","White","English",8,"Eighth",3.055,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40880300,"36BED3836C64, Female","Female","White","English",8,"Eighth",2.949,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40885374,"82119EB7C263, Female","Female","White","English",8,"Eighth",3.925,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40887437,"B1BCD1E052F6, Female","Female","White","English",8,"Eighth",3.565,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40887878,"ECD927ACDF0D, Male","Male","White","English",8,"Eighth",1.717,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40892236,"A24194ED234E, Male","Male","White","English",8,"Eighth",2.889,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40892706,"FB9B41C167A0, Male","Male","White","English",8,"Eighth",2.08,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40893653,"F488B67F25EE, Female","Female","White","English",8,"Eighth",1.71,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40896405,"CDEA7655963D, Female","Female","White","English",8,"Eighth",3.529,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40896778,"1B0C63680FCB, Female","Female","White","English",8,"Eighth",4,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40897088,"A8DC6345F0D7, Female","Female","White","English",8,"Eighth",3.967,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40898242,"EA1E30C93605, Female","Female","White","English",8,"Eighth",2.633,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40900629,"1843CCB309BB, Female","Female","White","English",8,"Eighth",2.37,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40901916,"7AF6B4B38FDA, Male","Male","White","English",8,"Eighth",2.375,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40903554,"E99E978BC8BC, Female","Female","White","English",8,"Eighth",,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40821724,"C89022A6542F, Male","Male","White","English",7,"Seventh",2.968,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40821748,"68C8D34C9820, Male","Male","White","English",7,"Seventh",3.413,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40822842,"9B50F5677525, Female","Female","White","English",7,"Seventh",3.818,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40824488,"580B88A1A58C, Male","Male","White","English",7,"Seventh",3.088,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40826960,"F9461E896EF1, Female","Female","White","English",7,"Seventh",2.333,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40827409,"A5B0757836D1, Male","Male","White","English",7,"Seventh",2.647,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40829511,"B1F7E5F40D6B, Female","Female","White","English",7,"Seventh",3.594,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40829522,"35E3EDC68D94, Male","Male","White","English",7,"Seventh",3.781,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40829752,"FABC6DD3C817, Female","Female","White","English",7,"Seventh",2.586,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40830555,"41661BA80DE3, Female","Female","White","English",7,"Seventh",3.456,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40830556,"16DA414203C4, Male","Male","White","English",7,"Seventh",3.184,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40830578,"26C30F9C2330, Female","Female","White","English",7,"Seventh",3.347,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40830650,"BFE3CCDC2D03, Female","Female","White","English",7,"Seventh",2.65,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40834067,"1DF37F9F8DCE, Male","Male","White","English",7,"Seventh",3.741,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40834136,"812B3DF72B42, Male","Male","White","English",7,"Seventh",2.652,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40834147,"877BAC8280EE, Female","Female","White","English",7,"Seventh",3.85,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40834168,"628261739BD9, Female","Female","White","English",7,"Seventh",3.909,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40834214,"9D6E937E8AD4, Male","Male","White","English",7,"Seventh",3.379,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40834215,"5DB9132E7D3F, Female","Female","White","English",7,"Seventh",3.914,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40834220,"CC15FAE893DF, Male","Male","White","English",7,"Seventh",3,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40834396,"B53498FC53D5, Male","Male","White","English",7,"Seventh",3.407,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40834476,"759C851FBC9E, Female","Female","White","English",7,"Seventh",3.956,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40834550,"A38570EED44C, Female","Female","White","English",7,"Seventh",3.887,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40834556,"78B8C96EC568, Female","Female","White","English",7,"Seventh",3.044,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40834768,"EC88E6C3A04C, Male","Male","White","English",7,"Seventh",2.965,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40834773,"FA4F455FA877, Male","Male","White","English",7,"Seventh",3.203,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40834915,"D35DDFD9AA68, Male","Male","White","English",7,"Seventh",3.933,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40834955,"021FE0C26479, Male","Male","White","English",7,"Seventh",3.953,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40834959,"1DA35DD9C69E, Female","Female","White","English",7,"Seventh",2.75,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40835193,"4CBD1C95E4DE, Male","Male","White","English",7,"Seventh",3.581,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40835639,"B3A458F10516, Female","Female","White","English",7,"Seventh",3.219,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40836029,"56DD9F6E8298, Male","Male","White","English",7,"Seventh",2.353,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40836243,"FBA246D7678D, Female","Female","White","English",7,"Seventh",3.955,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40836335,"307FE99A5106, Female","Female","White","English",7,"Seventh",3.8,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40836737,"6F4E8DD1FC1C, Male","Male","White","English",7,"Seventh",2.469,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40837013,"2F3565B30CA2, Female","Female","White","English",7,"Seventh",3.662,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40837133,"3407198B0EA0, Male","Male","White","English",7,"Seventh",0.6,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40837208,"F84E83C20F7F, Female","Female","White","English",7,"Seventh",3.204,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40837844,"68F47D86F794, Male","Male","White","English",7,"Seventh",1.833,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40838071,"55500EECCFCB, Female","Female","White","English",7,"Seventh",2.682,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40840361,"6A16F4E1A07D, Female","Female","White","English",7,"Seventh",3.333,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40840832,"8AA40A823C16, Male","Male","White","English",7,"Seventh",1.122,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40844288,"04D915CB358E, Female","Female","White","English",7,"Seventh",3.394,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40846424,"DCBFFA40A1BD, Male","Male","White","English",7,"Seventh",2.306,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40847510,"BBAAC5697DC4, Male","Male","White","English",7,"Seventh",1.879,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40850400,"4DA00B6AD0E9, Male","Male","White","English",7,"Seventh",3.188,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40851061,"7FCE3312DF80, Male","Male","White","English",7,"Seventh",2.894,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40852327,"5CAD5831BE71, Male","Male","White","English",7,"Seventh",3.351,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40854427,"E0904364379D, Female","Female","White","English",7,"Seventh",3.809,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40854664,"E9B765C82865, Female","Female","White","English",7,"Seventh",3.551,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40856444,"7657EA382AB5, Female","Female","White","English",7,"Seventh",3.493,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40856849,"6DBFFDC47456, Male","Male","White","English",7,"Seventh",3.75,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40860472,"91749EC5D543, Female","Female","White","English",7,"Seventh",3.983,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40862584,"92F547B690C3, Female","Female","White","English",7,"Seventh",3.922,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40862686,"2D220FD0C8A5, Male","Male","White","English",7,"Seventh",2.219,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40864042,"07E5E0CF3328, Male","Male","White","English",7,"Seventh",1.866,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40867006,"7DA484010B70, Male","Male","White","English",7,"Seventh",3.266,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40870753,"766580C8BACC, Male","Male","White","English",7,"Seventh",3.233,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40870807,"4FDA58FCE909, Male","Male","White","English",7,"Seventh",4,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40871103,"853FB2006172, Female","Female","White","English",7,"Seventh",2.194,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40872910,"B74D65859B73, Female","Female","White","English",7,"Seventh",3.73,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40876496,"0BD8F40726D2, Male","Male","White","English",7,"Seventh",2.134,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40877577,"3F79D168990D, Male","Male","White","English",7,"Seventh",2.692,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40878334,"C3854A57F50F, Female","Female","White","English",7,"Seventh",3.983,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40880590,"9CE10190C144, Male","Male","White","English",7,"Seventh",3.516,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40880690,"1E0F96F11AE3, Female","Female","White","English",7,"Seventh",3.127,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40883652,"9C3368606E00, Male","Male","White","English",7,"Seventh",2.098,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40883730,"C69FCB51BA06, Male","Male","White","English",7,"Seventh",2,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40883737,"7A0D1FF9EC5E, Female","Female","White","English",7,"Seventh",3.603,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40886518,"AA7033FFAAA2, Female","Female","White","English",7,"Seventh",3.118,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40887888,"EADE6A050291, Female","Female","White","English",7,"Seventh",3.358,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40888141,"D1BE9873D4FD, Male","Male","White","English",7,"Seventh",3.209,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40888430,"C6A11E551B78, Female","Female","White","English",7,"Seventh",3.537,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40888796,"B543507FDB94, Female","Female","White","English",7,"Seventh",2.873,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40889161,"9B21F15F9627, Female","Female","White","English",7,"Seventh",3.525,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40892313,"87544D5475CD, Female","Female","White","English",7,"Seventh",3.536,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40894238,"1667FCFF96CC, Male","Male","White","English",7,"Seventh",3.465,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40895423,"5D26CB7A3007, Female","Female","White","English",7,"Seventh",4,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40898236,"ABC8A566FA55, Male","Male","White","English",7,"Seventh",3.281,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40900300,"4407AF108A39, Male","Male","White","English",7,"Seventh",1.429,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
40900773,"7D539E4DDFFE, Female","Female","White","English",7,"Seventh",3.091,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40902071,"B2E8F50051ED, Female","Female","White","English",7,"Seventh",3.444,"https://demoimageuploader.blob.core.windows.net/students/female.png"
40902544,"ABD5A5CAD1C0, Male","Male","White","English",7,"Seventh",,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
10501034,"69F8B226F5FB, Male","Male","White","English",11,"Eleventh",2.5,"https://demoimageuploader.blob.core.windows.net/students/male.jpg"
13000531,"9BFF7B860C8C, Female","Female","White","English",11,"Eleventh",2.529,"https://demoimageuploader.blob.core.windows.net/students/female.png"
