StudentID,SchoolID,IncidentID,InvolvementID,IncidentDate,ActionID
"40827484","245","IS2","P",2016-11-09 00:00:00.000,"IS"
"40893040","245","IS2","P",2017-02-27 00:00:00.000,"IS"
"40826225","245","IS2","P",2017-02-01 00:00:00.000,"IS"
"40884515","245","IS2","P",2016-12-01 00:00:00.000,"IS"
"40826224","245","IS2","P",2017-02-03 00:00:00.000,"IS"
"40890219","245","IS2","P",2017-02-21 00:00:00.000,"IS"
"40828041","245","IS2","P",2017-01-19 00:00:00.000,"IS"
"40892706","245","IS2","P",2017-01-31 00:00:00.000,"IS"
"40892706","245","IS2","P",2017-02-28 00:00:00.000,"IS"
"40842613","245","IS2","P",2016-11-01 00:00:00.000,"IS"
"40897668","245","IS2","P",2017-01-17 00:00:00.000,"IS"
"40897668","245","IS2","P",2017-03-09 00:00:00.000,"IS"
"40897668","245","IS2","P",2016-08-29 00:00:00.000,"IS"
"40825652","245","IS2","P",2017-04-06 00:00:00.000,"IS"
"40890978","245","IS2","P",2016-12-12 00:00:00.000,"IS"
"40859677","245","IS2","P",2017-02-27 00:00:00.000,"IS"
"40846510","245","IS2","P",2016-10-19 00:00:00.000,"IS"
"40829413","245","IS2","P",2016-09-16 00:00:00.000,"IS"
"40898563","245","IS2","P",2016-10-05 00:00:00.000,"IS"
"40825246","245","IS2","P",2016-09-20 00:00:00.000,"IS"
"40846167","245","IS2","P",2017-01-23 00:00:00.000,"IS"
"40892706","245","IS2","P",2016-12-01 00:00:00.000,"IS"
"40897668","245","IS2","P",2017-03-08 00:00:00.000,"IS"
"40832170","245","IS2","P",2016-09-22 00:00:00.000,"IS"
"40884916","245","IS2","P",2016-09-06 00:00:00.000,"IS"
"40800706","245","IS2","P",2017-02-16 00:00:00.000,"IS"
"40800705","245","IS2","P",2016-11-01 00:00:00.000,"IS"
"40842832","245","IS2","P",2017-01-25 00:00:00.000,"IS"
"40889193","245","IS2","P",2017-02-06 00:00:00.000,"IS"
"40888796","245","IS2","P",2016-12-01 00:00:00.000,"IS"
"40826947","245","IS2","P",2017-02-14 00:00:00.000,"IS"
"40845339","245","IS2","P",2016-10-06 00:00:00.000,"IS"
"40814829","245","IS2","P",2017-02-23 00:00:00.000,"IS"
"40800130","245","IS2","P",2016-11-16 00:00:00.000,"IS"
"40821943","245","IS2","P",2016-10-07 00:00:00.000,"IS"
"40818672","245","IS2","P",2017-02-01 00:00:00.000,"IS"
"40852949","245","IS2","P",2017-03-07 00:00:00.000,"IS"
"40806811","245","IS2","P",2017-01-26 00:00:00.000,"IS"
"40837838","245","IS2","P",2016-11-04 00:00:00.000,"IS"
"40800705","245","IS2","P",2017-02-14 00:00:00.000,"IS"
"40800705","245","IS2","P",2016-11-14 00:00:00.000,"IS"
"40844695","245","IS2","P",2016-09-16 00:00:00.000,"IS"
"40837891","245","IS2","P",2017-01-19 00:00:00.000,"IS"
"40821800","245","IS2","P",2017-01-17 00:00:00.000,"IS"
"40837838","245","IS2","P",2017-02-16 00:00:00.000,"IS"
"40837838","245","IS2","P",2016-09-30 00:00:00.000,"IS"
"40800130","245","IS2","P",2016-11-03 00:00:00.000,"IS"
"40830597","245","IS2","P",2017-02-10 00:00:00.000,"IS"
"40843657","245","IS2","P",2017-05-04 00:00:00.000,"IS"
"40883104","245","IS2","P",2017-02-17 00:00:00.000,"IS"
"40836227","245","IS2","P",2016-11-04 00:00:00.000,"IS"
"40837133","245","IS2","P",2017-03-07 00:00:00.000,"IS"
"40887878","245","IS2","P",2017-03-16 00:00:00.000,"IS"
"40887878","245","IS2","P",2016-12-02 00:00:00.000,"IS"
"40846707","245","IS2","P",2017-02-21 00:00:00.000,"IS"
"40834768","245","IS2","P",2016-11-15 00:00:00.000,"IS"
"40829172","245","IS2","P",2016-11-02 00:00:00.000,"IS"
"40864042","245","IS2","P",2017-03-07 00:00:00.000,"IS"
"40843496","245","IS2","P",2016-10-07 00:00:00.000,"IS"
"40829177","245","IS2","P",2016-10-25 00:00:00.000,"IS"
"40849975","245","IS2","P",2016-12-09 00:00:00.000,"IS"
"40849975","245","IS2","P",2017-02-13 00:00:00.000,"IS"
"40829832","245","IS2","P",2017-01-26 00:00:00.000,"IS"
"40829832","245","IS2","P",2017-02-02 00:00:00.000,"IS"
"40836518","245","IS2","P",2017-05-04 00:00:00.000,"IS"
"40882957","245","IS2","P",2017-05-12 00:00:00.000,"IS"
"40825824","245","IS2","P",2017-03-16 00:00:00.000,"IS"
"40846824","245","IS2","P",2017-03-02 00:00:00.000,"IS"
"40849975","245","IS2","P",2017-02-21 00:00:00.000,"IS"
"40814872","245","IS2","P",2017-02-02 00:00:00.000,"IS"
"40838933","245","IS2","P",2017-01-13 00:00:00.000,"IS"
"40900300","245","IS2","P",2017-02-21 00:00:00.000,"IS"
"40827484","245","IS2","P",2016-10-25 00:00:00.000,"IS"
"40893040","245","IS2","P",2017-03-06 00:00:00.000,"IS"
"40851578","245","IS2","P",2016-12-16 00:00:00.000,"IS"
"40834374","245","IS2","P",2016-12-01 00:00:00.000,"IS"
"40821242","245","IS2","P",2016-10-10 00:00:00.000,"IS"
"40835347","245","IS2","P",2016-12-09 00:00:00.000,"IS"
"40859425","245","IS2","P",2016-10-11 00:00:00.000,"IS"
"40859677","245","IS2","P",2016-10-12 00:00:00.000,"IS"
"40871767","245","IS2","P",2017-03-16 00:00:00.000,"IS"
"40846167","245","IS2","P",2017-02-03 00:00:00.000,"IS"
"40862686","245","IS2","P",2017-01-19 00:00:00.000,"IS"
"40884916","245","IS2","P",2016-08-30 00:00:00.000,"IS"
"40845339","245","IS2","P",2017-02-21 00:00:00.000,"IS"
"40800706","245","IS2","P",2016-10-25 00:00:00.000,"IS"
"40800705","245","IS2","P",2016-09-16 00:00:00.000,"IS"
"40842832","245","IS2","P",2017-04-05 00:00:00.000,"IS"
"40842832","245","IS2","P",2016-12-06 00:00:00.000,"IS"
"40842832","245","IS2","P",2017-03-09 00:00:00.000,"IS"
"40837838","245","IS2","P",2017-02-03 00:00:00.000,"IS"
"40837838","245","IS2","P",2016-10-25 00:00:00.000,"IS"
"40896206","245","IS2","P",2017-05-04 00:00:00.000,"IS"
"40806811","245","IS2","P",2016-10-13 00:00:00.000,"IS"
"40817136","245","IS2","P",2017-02-23 00:00:00.000,"IS"
"40840376","245","IS2","P",2016-12-01 00:00:00.000,"IS"
"40849319","245","IS2","P",2017-04-10 00:00:00.000,"IS"
"40836029","245","IS2","P",2017-01-18 00:00:00.000,"IS"
"40864042","245","IS2","P",2016-12-01 00:00:00.000,"IS"
"40864042","245","IS2","P",2017-05-10 00:00:00.000,"IS"
"40814657","245","IS2","P",2016-12-05 00:00:00.000,"IS"
"40829832","245","IS2","P",2017-03-03 00:00:00.000,"IS"
"40825824","245","IS2","P",2017-03-09 00:00:00.000,"IS"
"40838933","245","IS2","P",2016-10-04 00:00:00.000,"IS"
"40814511","245","IS2","P",2017-02-01 00:00:00.000,"IS"
"40863251","245","IS2","P",2016-10-31 00:00:00.000,"IS"
"40849975","245","IS2","P",2016-10-26 00:00:00.000,"IS"
"40880786","245","CP2","P",2017-03-02 00:00:00.000,"IS"
"40871670","245","CP2","P",2017-05-02 00:00:00.000,"IS"
"40862220","245","CP2","P",2017-02-28 00:00:00.000,"IS"
"40843412","245","CP2","P",2017-04-27 00:00:00.000,"IS"
"40900300","245","CP2","P",2017-03-21 00:00:00.000,"IS"
"40843846","245","CP2","P",2017-02-24 00:00:00.000,"IS"
"40890219","245","CP2","P",2016-10-20 00:00:00.000,"IS"
"40828041","245","CP2","P",2017-01-12 00:00:00.000,"IS"
"40893040","245","CP2","P",2017-01-25 00:00:00.000,"IS"
"40893040","245","CP2","P",2016-11-28 00:00:00.000,"IS"
"40825827","245","CP2","P",2016-11-11 00:00:00.000,"IS"
"40862220","245","CP2","P",2016-12-14 00:00:00.000,"IS"
"40824488","245","CP2","P",2016-10-04 00:00:00.000,"IS"
"40851573","245","CP2","P",2017-04-10 00:00:00.000,"IS"
"40829550","245","CP2","P",2017-02-15 00:00:00.000,"IS"
"40828030","245","CP2","P",2016-12-07 00:00:00.000,"IS"
"40830749","245","CP2","P",2017-04-20 00:00:00.000,"IS"
"40892706","245","CP2","P",2017-02-16 00:00:00.000,"IS"
"40892706","245","CP2","P",2017-04-26 00:00:00.000,"IS"
"40892706","245","CP2","P",2017-04-07 00:00:00.000,"IS"
"40892272","245","CP2","P",2017-03-14 00:00:00.000,"IS"
"40889590","245","CP2","P",2017-02-28 00:00:00.000,"IS"
"40851578","245","CP2","P",2017-03-22 00:00:00.000,"IS"
"40851578","245","CP2","P",2017-05-09 00:00:00.000,"IS"
"40828041","245","CP2","P",2017-01-23 00:00:00.000,"IS"
"40859425","245","CP2","P",2016-12-14 00:00:00.000,"IS"
"40870563","245","CP2","P",2016-12-14 00:00:00.000,"IS"
"40859677","245","CP2","P",2017-02-15 00:00:00.000,"IS"
"40833932","245","CP2","P",2017-02-17 00:00:00.000,"IS"
"40846510","245","CP2","P",2016-09-14 00:00:00.000,"IS"
"40829413","245","CP2","P",2017-03-14 00:00:00.000,"IS"
"40893040","245","CP2","P",2017-03-21 00:00:00.000,"IS"
"40834396","245","CP2","P",2017-04-14 00:00:00.000,"IS"
"40889590","245","CP2","P",2017-04-28 00:00:00.000,"IS"
"40821748","245","CP2","P",2016-11-02 00:00:00.000,"IS"
"40854362","245","CP2","P",2017-02-03 00:00:00.000,"IS"
"40842690","245","CP2","P",2017-03-21 00:00:00.000,"IS"
"40821242","245","CP2","P",2017-02-02 00:00:00.000,"IS"
"40842613","245","CP2","P",2016-09-06 00:00:00.000,"IS"
"40859425","245","CP2","P",2017-04-06 00:00:00.000,"IS"
"40861452","245","CP2","P",2017-02-22 00:00:00.000,"IS"
"40864309","245","CP2","P",2017-01-27 00:00:00.000,"IS"
"40837255","245","CP2","P",2017-01-23 00:00:00.000,"IS"
"40842690","245","CP2","P",2016-12-14 00:00:00.000,"IS"
"40846167","245","CP2","P",2016-12-07 00:00:00.000,"IS"
"40846167","245","CP2","P",2017-02-21 00:00:00.000,"IS"
"40889193","245","CP2","P",2017-03-07 00:00:00.000,"IS"
"40842613","245","CP2","P",2016-08-30 00:00:00.000,"IS"
"40826947","245","CP2","P",2017-05-08 00:00:00.000,"IS"
"40859425","245","CP2","P",2017-04-27 00:00:00.000,"IS"
"40897668","245","CP2","P",2016-12-12 00:00:00.000,"IS"
"40843974","245","CP2","P",2017-02-08 00:00:00.000,"IS"
"40884916","245","CP2","P",2016-09-19 00:00:00.000,"IS"
"40825652","245","CP2","P",2017-02-24 00:00:00.000,"IS"
"40825652","245","CP2","P",2017-04-14 00:00:00.000,"IS"
"40821232","245","CP2","P",2016-11-02 00:00:00.000,"IS"
"40859677","245","CP2","P",2017-05-11 00:00:00.000,"IS"
"40800706","245","CP2","P",2017-01-23 00:00:00.000,"IS"
"40846505","245","CP2","P",2016-12-16 00:00:00.000,"IS"
"40829413","245","CP2","P",2016-11-30 00:00:00.000,"IS"
"40846704","245","CP2","P",2016-12-07 00:00:00.000,"IS"
"40876497","245","CP2","P",2017-02-15 00:00:00.000,"IS"
"40889193","245","CP2","P",2016-11-28 00:00:00.000,"IS"
"40826947","245","CP2","P",2017-03-15 00:00:00.000,"IS"
"40800705","245","CP2","P",2016-11-30 00:00:00.000,"IS"
"40842581","245","CP2","P",2016-11-09 00:00:00.000,"IS"
"40829573","245","CP2","P",2017-04-19 00:00:00.000,"IS"
"40901726","245","CP2","P",2017-05-15 00:00:00.000,"IS"
"40821943","245","CP2","P",2016-10-03 00:00:00.000,"IS"
"40889807","245","CP2","P",2017-03-14 00:00:00.000,"IS"
"40825973","245","CP2","P",2017-04-17 00:00:00.000,"IS"
"40888796","245","CP2","P",2017-04-17 00:00:00.000,"IS"
"40842581","245","CP2","P",2017-03-14 00:00:00.000,"IS"
"40877577","245","CP2","P",2017-04-28 00:00:00.000,"IS"
"40835105","245","CP2","P",2017-03-22 00:00:00.000,"IS"
"40840933","245","CP2","P",2017-04-10 00:00:00.000,"IS"
"40887878","245","CP2","P",2016-10-20 00:00:00.000,"IS"
"40834780","245","CP2","P",2017-02-10 00:00:00.000,"IS"
"40834780","245","CP2","P",2016-12-07 00:00:00.000,"IS"
"40877577","245","CP2","P",2016-09-13 00:00:00.000,"IS"
"40832656","245","CP2","P",2017-03-23 00:00:00.000,"IS"
"40800130","245","CP2","P",2017-04-17 00:00:00.000,"IS"
"40839665","245","CP2","P",2016-10-14 00:00:00.000,"IS"
"40830597","245","CP2","P",2016-11-09 00:00:00.000,"IS"
"40896206","245","CP2","P",2017-03-21 00:00:00.000,"IS"
"40823021","245","CP2","P",2016-11-02 00:00:00.000,"IS"
"40830554","245","CP2","P",2017-03-14 00:00:00.000,"IS"
"40830963","245","CP2","P",2017-02-28 00:00:00.000,"IS"
"40901560","245","CP2","P",2017-04-17 00:00:00.000,"IS"
"40818754","245","CP2","P",2017-04-14 00:00:00.000,"IS"
"40818754","245","CP2","P",2017-01-12 00:00:00.000,"IS"
"40862063","245","CP2","P",2016-12-07 00:00:00.000,"IS"
"40831798","245","CP2","P",2017-04-28 00:00:00.000,"IS"
"40850400","245","CP2","P",2017-04-28 00:00:00.000,"IS"
"40845690","245","CP2","P",2017-05-09 00:00:00.000,"IS"
"40836518","245","CP2","P",2017-02-10 00:00:00.000,"IS"
"40836518","245","CP2","P",2017-04-19 00:00:00.000,"IS"
"40825824","245","CP2","P",2017-01-18 00:00:00.000,"IS"
"40836029","245","CP2","P",2016-12-07 00:00:00.000,"IS"
"40829846","245","CP2","P",2016-11-02 00:00:00.000,"IS"
"40826350","245","CP2","P",2016-10-24 00:00:00.000,"IS"
"40814511","245","CP2","P",2017-04-13 00:00:00.000,"IS"
"40830597","245","CP2","P",2017-03-07 00:00:00.000,"IS"
"40814334","245","CP2","P",2017-03-16 00:00:00.000,"IS"
"40838933","245","CP2","P",2016-10-03 00:00:00.000,"IS"
"40843657","245","CP2","P",2017-05-09 00:00:00.000,"IS"
"40863251","245","CP2","P",2017-02-21 00:00:00.000,"IS"
"40829751","245","CP2","P",2017-02-03 00:00:00.000,"IS"
"40845690","245","CP2","P",2017-03-22 00:00:00.000,"IS"
"40825824","245","CP2","P",2017-03-13 00:00:00.000,"IS"
"40849975","245","CP2","P",2017-03-14 00:00:00.000,"IS"
"40863251","245","CP2","P",2017-05-03 00:00:00.000,"IS"
"40863251","245","CP2","P",2017-01-25 00:00:00.000,"IS"
"40849975","245","CP2","P",2017-03-21 00:00:00.000,"IS"
"40843412","245","CP2","P",2017-03-14 00:00:00.000,"IS"
"40900287","245","CP2","P",2017-03-21 00:00:00.000,"IS"
"40870563","245","CP2","P",2017-02-17 00:00:00.000,"IS"
"40859425","245","CP2","P",2017-01-19 00:00:00.000,"IS"
"40829413","245","CP2","P",2016-10-20 00:00:00.000,"IS"
"40830144","245","CP2","P",2016-12-16 00:00:00.000,"IS"
"40889193","245","CP2","P",2017-01-26 00:00:00.000,"IS"
"40829525","245","CP2","P",2016-11-02 00:00:00.000,"IS"
"40821232","245","CP2","P",2017-04-17 00:00:00.000,"IS"
"40874314","245","CP2","P",2017-01-19 00:00:00.000,"IS"
"40838234","245","CP2","P",2017-01-17 00:00:00.000,"IS"
"40837838","245","CP2","P",2017-01-27 00:00:00.000,"IS"
"40800130","245","CP2","P",2016-10-19 00:00:00.000,"IS"
"40883104","245","CP2","P",2016-10-05 00:00:00.000,"IS"
"40843628","245","CP2","P",2017-01-27 00:00:00.000,"IS"
"40896928","245","CP2","P",2017-01-27 00:00:00.000,"IS"
"40892086","245","CP2","P",2017-02-24 00:00:00.000,"IS"
"40878354","245","CP2","P",2017-03-21 00:00:00.000,"IS"
"40825824","245","CP2","P",2017-02-23 00:00:00.000,"IS"
"40814872","245","CP2","P",2017-02-24 00:00:00.000,"IS"
"40829597","245","CP2","P",2017-04-14 00:00:00.000,"IS"
"40828262","245","CP2","P",2017-02-16 00:00:00.000,"IS"
"40814511","245","CP2","P",2017-03-09 00:00:00.000,"IS"
"40849975","245","CP2","P",2017-04-05 00:00:00.000,"IS"
"40880786","245","CLM","P",2017-02-24 00:00:00.000,"PC"
"40862107","245","CLM","P",2016-11-30 00:00:00.000,"PC"
"40900287","245","CLM","P",2017-02-09 00:00:00.000,"PC"
"40846752","245","CLM","P",2016-08-29 00:00:00.000,"PC"
"40846752","245","CLM","P",2016-09-26 00:00:00.000,"PC"
"40828041","245","CLM","P",2016-09-07 00:00:00.000,"PC"
"40827484","245","CLM","P",2016-10-03 00:00:00.000,"PC"
"40867006","245","CLM","P",2017-03-01 00:00:00.000,"PC"
"40850442","245","CLM","P",2016-11-16 00:00:00.000,"PC"
"40890978","245","CLM","P",2017-01-11 00:00:00.000,"PC"
"40826105","245","CLM","P",2017-02-15 00:00:00.000,"PC"
"40836200","245","CLM","P",2016-11-04 00:00:00.000,"PC"
"40826225","245","CLM","P",2017-01-10 00:00:00.000,"PC"
"40828041","245","CLM","P",2016-10-24 00:00:00.000,"PC"
"40859425","245","CLM","P",2017-02-13 00:00:00.000,"PC"
"40829413","245","CLM","P",2016-09-21 00:00:00.000,"PC"
"40844211","245","CLM","P",2016-12-14 00:00:00.000,"PC"
"40862686","245","CLM","P",2017-02-28 00:00:00.000,"PC"
"40862686","245","CLM","P",2016-08-31 00:00:00.000,"PC"
"40889193","245","CLM","P",2017-03-16 00:00:00.000,"PC"
"40889193","245","CLM","P",2017-01-13 00:00:00.000,"PC"
"40889193","245","CLM","P",2016-10-13 00:00:00.000,"PC"
"40826947","245","CLM","P",2017-01-18 00:00:00.000,"PC"
"40814829","245","CLM","P",2017-02-01 00:00:00.000,"PC"
"40814829","245","CLM","P",2017-02-01 00:00:00.000,"PC"
"40846510","245","CLM","P",2016-09-06 00:00:00.000,"PC"
"40844211","245","CLM","P",2016-08-30 00:00:00.000,"PC"
"40889193","245","CLM","P",2017-02-24 00:00:00.000,"PC"
"40826225","245","CLM","P",2016-08-30 00:00:00.000,"PC"
"40826225","245","CLM","P",2016-12-14 00:00:00.000,"PC"
"40826947","245","CLM","P",2017-01-11 00:00:00.000,"PC"
"40861452","245","CLM","P",2017-02-10 00:00:00.000,"PC"
"40884916","245","CLM","P",2016-10-12 00:00:00.000,"PC"
"40825652","245","CLM","P",2017-01-09 00:00:00.000,"PC"
"40825652","245","CLM","P",2017-01-11 00:00:00.000,"PC"
"40825652","245","CLM","P",2016-12-14 00:00:00.000,"PC"
"40800705","245","CLM","P",2016-10-04 00:00:00.000,"PC"
"40818672","245","CLM","P",2017-01-11 00:00:00.000,"PC"
"40846510","245","CLM","P",2016-09-09 00:00:00.000,"PC"
"40900286","245","CLM","P",2017-03-02 00:00:00.000,"PC"
"40850864","245","CLM","P",2017-01-18 00:00:00.000,"PC"
"40850864","245","CLM","P",2016-09-01 00:00:00.000,"PC"
"40852947","245","CLM","P",2017-05-02 00:00:00.000,"PC"
"40889193","245","CLM","P",2017-01-11 00:00:00.000,"PC"
"40826947","245","CLM","P",2016-12-14 00:00:00.000,"PC"
"40834780","245","CLM","P",2016-10-18 00:00:00.000,"PC"
"40825652","245","CLM","P",2016-10-24 00:00:00.000,"PC"
"40825715","245","CLM","P",2016-10-24 00:00:00.000,"PC"
"40800130","245","CLM","P",2017-04-05 00:00:00.000,"PC"
"40844695","245","CLM","P",2017-02-08 00:00:00.000,"PC"
"40859005","245","CLM","P",2016-08-22 00:00:00.000,"PC"
"40818672","245","CLM","P",2016-10-24 00:00:00.000,"PC"
"40806811","245","CLM","P",2016-09-28 00:00:00.000,"PC"
"40837838","245","CLM","P",2016-09-01 00:00:00.000,"PC"
"40888796","245","CLM","P",2017-02-23 00:00:00.000,"PC"
"40821571","245","CLM","P",2017-03-21 00:00:00.000,"PC"
"40829388","245","CLM","P",2017-01-18 00:00:00.000,"PC"
"40806811","245","CLM","P",2016-09-22 00:00:00.000,"PC"
"40845339","245","CLM","P",2016-09-21 00:00:00.000,"PC"
"40800706","245","CLM","P",2016-09-14 00:00:00.000,"PC"
"40892310","245","CLM","P",2017-02-13 00:00:00.000,"PC"
"40850400","245","CLM","P",2017-01-26 00:00:00.000,"PC"
"40887878","245","CLM","P",2016-08-30 00:00:00.000,"PC"
"40887878","245","CLM","P",2016-10-12 00:00:00.000,"PC"
"40821724","245","CLM","P",2016-11-04 00:00:00.000,"PC"
"40834780","245","CLM","P",2016-12-05 00:00:00.000,"PC"
"40837891","245","CLM","P",2017-03-03 00:00:00.000,"PC"
"40842581","245","CLM","P",2017-02-09 00:00:00.000,"PC"
"40800130","245","CLM","P",2017-01-11 00:00:00.000,"PC"
"40892086","245","CLM","P",2017-01-19 00:00:00.000,"PC"
"40892086","245","CLM","P",2017-02-09 00:00:00.000,"PC"
"40864042","245","CLM","P",2016-11-15 00:00:00.000,"PC"
"40892086","245","CLM","P",2017-03-14 00:00:00.000,"PC"
"40878354","245","CLM","P",2017-03-16 00:00:00.000,"PC"
"40829177","245","CLM","P",2016-08-30 00:00:00.000,"PC"
"40814657","245","CLM","P",2016-09-15 00:00:00.000,"PC"
"40834412","245","CLM","P",2017-03-15 00:00:00.000,"PC"
"40832656","245","CLM","P",2017-03-08 00:00:00.000,"PC"
"40832656","245","CLM","P",2016-10-18 00:00:00.000,"PC"
"40829832","245","CLM","P",2017-01-25 00:00:00.000,"PC"
"40829832","245","CLM","P",2017-04-05 00:00:00.000,"PC"
"40829832","245","CLM","P",2016-10-11 00:00:00.000,"PC"
"40829832","245","CLM","P",2017-04-05 00:00:00.000,"PC"
"40829832","245","CLM","P",2017-02-27 00:00:00.000,"PC"
"40829832","245","CLM","P",2017-02-27 00:00:00.000,"PC"
"40840933","245","CLM","P",2016-08-24 00:00:00.000,"PC"
"40887878","245","CLM","P",2016-10-10 00:00:00.000,"PC"
"40825824","245","CLM","P",2016-12-14 00:00:00.000,"PC"
"40814872","245","CLM","P",2016-12-14 00:00:00.000,"PC"
"40834214","245","CLM","P",2017-05-02 00:00:00.000,"PC"
"40825905","245","CLM","P",2017-02-01 00:00:00.000,"PC"
"40828922","245","CLM","P",2016-09-14 00:00:00.000,"PC"
"40885398","245","CLM","P",2016-09-29 00:00:00.000,"PC"
"40892086","245","CLM","P",2016-12-15 00:00:00.000,"PC"
"40892086","245","CLM","P",2016-09-29 00:00:00.000,"PC"
"40849975","245","CLM","P",2017-03-09 00:00:00.000,"PC"
"40849975","245","CLM","P",2016-09-15 00:00:00.000,"PC"
"40849975","245","CLM","P",2017-04-05 00:00:00.000,"PC"
"40849975","245","CLM","P",2016-12-06 00:00:00.000,"PC"
"40849975","245","CLM","P",2017-02-09 00:00:00.000,"PC"
"40829832","245","CLM","P",2016-09-20 00:00:00.000,"PC"
"40829832","245","CLM","P",2016-12-14 00:00:00.000,"PC"
"40825824","245","CLM","P",2017-01-11 00:00:00.000,"PC"
"40840814","245","CLM","P",2016-12-14 00:00:00.000,"PC"
"40826356","245","CLM","P",2016-11-15 00:00:00.000,"PC"
"40826356","245","CLM","P",2016-09-12 00:00:00.000,"PC"
"40826350","245","CLM","P",2016-11-08 00:00:00.000,"PC"
"40828922","245","CLM","P",2016-10-06 00:00:00.000,"PC"
"40834421","245","CLM","P",2017-01-30 00:00:00.000,"PC"
"40843846","245","CLM","P",2016-09-22 00:00:00.000,"PC"
"40890219","245","CLM","P",2017-03-02 00:00:00.000,"PC"
"40828041","245","CLM","P",2016-08-25 00:00:00.000,"PC"
"40889590","245","CLM","P",2017-02-01 00:00:00.000,"PC"
"40850442","245","CLM","P",2016-09-27 00:00:00.000,"PC"
"40890978","245","CLM","P",2017-01-30 00:00:00.000,"PC"
"40821242","245","CLM","P",2016-10-07 00:00:00.000,"PC"
"40844211","245","CLM","P",2017-04-05 00:00:00.000,"PC"
"40825246","245","CLM","P",2016-10-07 00:00:00.000,"PC"
"40830144","245","CLM","P",2017-04-05 00:00:00.000,"PC"
"40894603","245","CLM","P",2017-03-20 00:00:00.000,"PC"
"40826809","245","CLM","P",2017-02-15 00:00:00.000,"PC"
"40900286","245","CLM","P",2017-03-07 00:00:00.000,"PC"
"40825476","245","CLM","P",2016-12-09 00:00:00.000,"PC"
"40821232","245","CLM","P",2017-01-18 00:00:00.000,"PC"
"40821232","245","CLM","P",2017-01-20 00:00:00.000,"PC"
"40834780","245","CLM","P",2016-11-15 00:00:00.000,"PC"
"40888796","245","CLM","P",2017-03-09 00:00:00.000,"PC"
"40842581","245","CLM","P",2017-02-08 00:00:00.000,"PC"
"40800130","245","CLM","P",2016-09-14 00:00:00.000,"PC"
"40843297","245","CLM","P",2017-04-25 00:00:00.000,"PC"
"40888481","245","CLM","P",2016-10-24 00:00:00.000,"PC"
"40877577","245","CLM","P",2016-11-15 00:00:00.000,"PC"
"40888416","245","CLM","P",2016-08-25 00:00:00.000,"PC"
"40840933","245","CLM","P",2016-11-16 00:00:00.000,"PC"
"40892086","245","CLM","P",2017-01-11 00:00:00.000,"PC"
"40892086","245","CLM","P",2016-12-14 00:00:00.000,"PC"
"40843767","245","CLM","P",2016-11-04 00:00:00.000,"PC"
"40839493","245","CLM","P",2017-03-20 00:00:00.000,"PC"
"40862959","245","CLM","P",2016-09-09 00:00:00.000,"PC"
"40829832","245","CLM","P",2017-01-11 00:00:00.000,"PC"
"40829832","245","CLM","P",2017-01-18 00:00:00.000,"PC"
"40829832","245","CLM","P",2017-01-24 00:00:00.000,"PC"
"40829832","245","CLM","P",2016-10-24 00:00:00.000,"PC"
"40825824","245","CLM","P",2017-01-10 00:00:00.000,"PC"
"40840814","245","CLM","P",2016-09-07 00:00:00.000,"PC"
"40840814","245","CLM","P",2016-10-24 00:00:00.000,"PC"
"40846707","245","CLM","P",2016-12-14 00:00:00.000,"PC"
"40838933","245","CLM","P",2017-03-20 00:00:00.000,"PC"
"40892924","245","CLM","P",2017-04-18 00:00:00.000,"PC"
"40849975","245","CLM","P",2017-02-27 00:00:00.000,"PC"
"40880786","245","INS","P",2016-11-09 00:00:00.000,"PC"
"40880786","245","INS","P",2016-08-29 00:00:00.000,"PC"
"40880786","245","INS","P",2016-08-30 00:00:00.000,"PC"
"40862220","245","INS","P",2016-09-27 00:00:00.000,"PC"
"40846674","245","INS","P",2017-04-05 00:00:00.000,"PC"
"40846674","245","INS","P",2016-12-19 00:00:00.000,"PC"
"40880786","245","INS","P",2016-11-04 00:00:00.000,"PC"
"40827484","245","INS","P",2016-11-07 00:00:00.000,"PC"
"40843846","245","INS","P",2017-02-13 00:00:00.000,"PC"
"40825607","245","INS","P",2016-10-25 00:00:00.000,"PC"
"40826224","245","INS","P",2016-09-29 00:00:00.000,"PC"
"40862220","245","INS","P",2017-01-26 00:00:00.000,"PC"
"40874097","245","INS","P",2016-08-29 00:00:00.000,"PC"
"40818273","245","INS","P",2016-10-04 00:00:00.000,"PC"
"40826224","245","INS","P",2017-02-16 00:00:00.000,"PC"
"40826224","245","INS","P",2016-10-20 00:00:00.000,"PC"
"40889590","245","INS","P",2016-11-30 00:00:00.000,"PC"
"40867006","245","INS","P",2017-05-04 00:00:00.000,"PC"
"40850967","245","INS","P",2017-01-27 00:00:00.000,"PC"
"40829413","245","INS","P",2017-03-06 00:00:00.000,"PC"
"40829413","245","INS","P",2017-05-01 00:00:00.000,"PC"
"40830749","245","INS","P",2016-11-11 00:00:00.000,"PC"
"40850442","245","INS","P",2017-02-14 00:00:00.000,"PC"
"40850442","245","INS","P",2016-11-09 00:00:00.000,"PC"
"40815171","245","INS","P",2016-09-21 00:00:00.000,"PC"
"40818672","245","INS","P",2017-03-09 00:00:00.000,"PC"
"40846510","245","INS","P",2016-12-12 00:00:00.000,"PC"
"40829413","245","INS","P",2017-04-11 00:00:00.000,"PC"
"40829413","245","INS","P",2016-11-30 00:00:00.000,"PC"
