device_fk,sensor_type_id,sensor_type,sensor,metric_id,metric,measure_type_id,measure_type,value,timeperiod_id,timeperiod,window,start_time,end_time,last_updated,percent_value,base_value
13278,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.99,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 01:59:45.836,0.99,2
13278,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.99,2,"7 Days",1,2021-11-05 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.840,0.99,2
13278,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.99,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 01:59:45.833,0.99,2
13279,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",0.49,2,"7 Days",1,2021-09-19 02:00:00.000,2021-09-26 02:00:00.000,2021-10-03 02:00:07.830,0.49,2
13279,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.08,2,"7 Days",1,2021-09-19 02:00:00.000,2021-09-26 02:00:00.000,2021-10-03 02:00:07.830,0.08,2
13279,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.49,2,"7 Days",1,2021-09-19 02:00:00.000,2021-09-26 02:00:00.000,2021-10-03 02:00:07.833,0.49,2
13279,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.49,2,"7 Days",1,2021-09-19 02:00:00.000,2021-09-26 02:00:00.000,2021-10-03 02:00:07.826,0.49,2
13280,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",4.57,2,"7 Days",1,2021-11-05 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.866,4.57,2
13280,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",39.55,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 01:59:45.860,39.55,2
13280,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.83,2,"7 Days",1,2021-11-05 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.866,0.83,2
13280,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",1.67,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 01:59:45.860,1.67,2
13280,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",3.5,2,"7 Days",1,2021-11-05 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.870,3.5,2
13280,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",4,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 01:59:45.863,4,2
13280,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",4.01,2,"7 Days",1,2021-11-05 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.866,4.01,2
13280,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",4.12,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 01:59:45.856,4.12,2
13281,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",0.99,2,"7 Days",1,2021-11-05 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.793,0.99,2
13281,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",5.56,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 01:59:45.786,5.56,2
13281,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.15,2,"7 Days",1,2021-11-05 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.793,0.15,2
13281,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.3,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 01:59:45.786,0.3,2
13281,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.49,2,"7 Days",1,2021-11-05 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.796,0.49,2
13281,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.99,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 01:59:45.790,0.99,2
13281,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.49,2,"7 Days",1,2021-11-05 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.790,0.49,2
13281,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.99,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 01:59:45.783,0.99,2
13282,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",2.49,2,"7 Days",1,2021-11-05 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.816,2.49,2
13282,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",2,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 01:59:45.810,2,2
13282,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.33,2,"7 Days",1,2021-11-05 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.816,0.33,2
13282,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.28,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 01:59:45.813,0.28,2
13282,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.99,2,"7 Days",1,2021-11-05 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.820,0.99,2
13282,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.99,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 01:59:45.813,0.99,2
13282,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",2,2,"7 Days",1,2021-11-05 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.816,2,2
13282,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1.48,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 01:59:45.810,1.48,2
13341,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",334,2,"7 Days",1,2021-08-31 06:00:00.000,2021-09-07 06:00:00.000,2021-09-28 08:03:53.830,16.31,2
13341,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",334,2,"7 Days",1,2021-08-31 06:00:00.000,2021-09-07 06:00:00.000,2021-09-28 08:03:53.833,16.31,2
13341,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",334,2,"7 Days",1,2021-08-31 06:00:00.000,2021-09-07 06:00:00.000,2021-09-28 08:03:53.833,16.31,2
13341,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",334,2,"7 Days",1,2021-08-31 06:00:00.000,2021-09-07 06:00:00.000,2021-09-28 08:03:53.830,16.31,2
13799,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",1.42,2,"7 Days",1,2021-05-15 06:00:00.000,2021-05-22 06:00:00.000,2021-06-12 07:39:04.146,1.42,2
13799,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.86,2,"7 Days",1,2021-05-15 06:00:00.000,2021-05-22 06:00:00.000,2021-06-12 07:39:04.146,0.86,2
13799,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",1.08,2,"7 Days",1,2021-05-15 06:00:00.000,2021-05-22 06:00:00.000,2021-06-12 07:39:04.150,1.08,2
13799,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1.32,2,"7 Days",1,2021-05-15 06:00:00.000,2021-05-22 06:00:00.000,2021-06-12 07:39:04.146,1.32,2
14142,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",1.13,2,"7 Days",1,2021-09-29 06:00:00.000,2021-10-06 06:00:00.000,2021-10-27 07:47:12.690,1.13,2
14142,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",1.13,2,"7 Days",1,2021-09-29 06:00:00.000,2021-10-06 06:00:00.000,2021-10-27 07:47:12.690,1.13,2
14142,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",1.13,2,"7 Days",1,2021-09-29 06:00:00.000,2021-10-06 06:00:00.000,2021-10-27 07:47:12.693,1.13,2
14142,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1.13,2,"7 Days",1,2021-09-29 06:00:00.000,2021-10-06 06:00:00.000,2021-10-27 07:47:12.690,1.13,2
14479,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",60.22,2,"7 Days",1,2021-05-15 06:00:00.000,2021-05-22 06:00:00.000,2021-06-12 07:39:04.280,60.22,2
14479,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",11.88,2,"7 Days",1,2021-05-15 06:00:00.000,2021-05-22 06:00:00.000,2021-06-12 07:39:04.280,11.88,2
14479,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",18.42,2,"7 Days",1,2021-05-15 06:00:00.000,2021-05-22 06:00:00.000,2021-06-12 07:39:04.280,18.42,2
14479,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",60.22,2,"7 Days",1,2021-05-15 06:00:00.000,2021-05-22 06:00:00.000,2021-06-12 07:39:04.276,60.22,2
16324,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",1.59,2,"7 Days",1,2021-05-15 06:00:00.000,2021-05-22 06:00:00.000,2021-06-12 07:39:02.953,1.59,2
16324,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",1.3,2,"7 Days",1,2021-05-15 06:00:00.000,2021-05-22 06:00:00.000,2021-06-12 07:39:02.953,1.3,2
16324,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",1.46,2,"7 Days",1,2021-05-15 06:00:00.000,2021-05-22 06:00:00.000,2021-06-12 07:39:02.956,1.46,2
16324,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1.5,2,"7 Days",1,2021-05-15 06:00:00.000,2021-05-22 06:00:00.000,2021-06-12 07:39:02.953,1.5,2
16334,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",61.3,2,"7 Days",1,2021-05-15 06:00:00.000,2021-05-22 06:00:00.000,2021-06-12 07:39:03.106,61.3,2
16334,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",26.09,2,"7 Days",1,2021-05-15 06:00:00.000,2021-05-22 06:00:00.000,2021-06-12 07:39:03.110,26.09,2
16334,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",58.76,2,"7 Days",1,2021-05-15 06:00:00.000,2021-05-22 06:00:00.000,2021-06-12 07:39:03.110,58.76,2
16334,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",58.93,2,"7 Days",1,2021-05-15 06:00:00.000,2021-05-22 06:00:00.000,2021-06-12 07:39:03.106,58.93,2
16552,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",86.52,2,"7 Days",1,2021-08-16 06:00:00.000,2021-08-23 06:00:00.000,2021-09-13 07:45:09.613,86.52,2
16552,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",37.12,2,"7 Days",1,2021-08-16 06:00:00.000,2021-08-23 06:00:00.000,2021-09-13 07:45:09.616,37.12,2
16552,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",78.98,2,"7 Days",1,2021-08-16 06:00:00.000,2021-08-23 06:00:00.000,2021-09-13 07:45:09.616,78.98,2
16552,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",80.25,2,"7 Days",1,2021-08-16 06:00:00.000,2021-08-23 06:00:00.000,2021-09-13 07:45:09.613,80.25,2
16584,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",103.98,2,"7 Days",1,2021-05-14 13:17:00.000,2021-05-21 13:17:00.000,2021-06-11 13:23:06.223,103.98,2
16584,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",79.96,2,"7 Days",1,2021-05-14 13:17:00.000,2021-05-21 13:17:00.000,2021-06-11 13:23:06.226,79.96,2
16584,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",103.08,2,"7 Days",1,2021-05-14 13:17:00.000,2021-05-21 13:17:00.000,2021-06-11 13:23:06.226,103.08,2
16584,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",103.86,2,"7 Days",1,2021-05-14 13:17:00.000,2021-05-21 13:17:00.000,2021-06-11 13:23:06.223,103.86,2
16627,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",91.76,2,"7 Days",1,2021-05-06 06:00:00.000,2021-05-13 06:00:00.000,2021-06-03 07:38:47.943,91.76,2
16627,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",12.25,2,"7 Days",1,2021-05-06 06:00:00.000,2021-05-13 06:00:00.000,2021-06-03 07:38:47.943,12.25,2
16627,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",28.02,2,"7 Days",1,2021-05-06 06:00:00.000,2021-05-13 06:00:00.000,2021-06-03 07:38:47.946,28.02,2
16627,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",91.76,2,"7 Days",1,2021-05-06 06:00:00.000,2021-05-13 06:00:00.000,2021-06-03 07:38:47.943,91.76,2
16747,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",40.84,2,"7 Days",1,2021-07-09 06:00:00.000,2021-07-16 06:00:00.000,2021-08-06 07:42:38.276,40.84,2
16747,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",35.95,2,"7 Days",1,2021-07-09 06:00:00.000,2021-07-16 06:00:00.000,2021-08-06 07:42:38.276,35.95,2
16747,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",40.84,2,"7 Days",1,2021-07-09 06:00:00.000,2021-07-16 06:00:00.000,2021-08-06 07:42:38.276,40.84,2
16747,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",40.84,2,"7 Days",1,2021-07-09 06:00:00.000,2021-07-16 06:00:00.000,2021-08-06 07:42:38.273,40.84,2
16758,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",36.46,2,"7 Days",1,2021-08-20 06:00:00.000,2021-08-27 06:00:00.000,2021-09-17 07:45:07.466,36.46,2
16758,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",9.64,2,"7 Days",1,2021-08-20 06:00:00.000,2021-08-27 06:00:00.000,2021-09-17 07:45:07.466,9.64,2
16758,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",22.68,2,"7 Days",1,2021-08-20 06:00:00.000,2021-08-27 06:00:00.000,2021-09-17 07:45:07.470,22.68,2
16758,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",36.46,2,"7 Days",1,2021-08-20 06:00:00.000,2021-08-27 06:00:00.000,2021-09-17 07:45:07.466,36.46,2
16898,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",35.68,2,"7 Days",1,2021-09-10 06:00:00.000,2021-09-17 06:00:00.000,2021-10-08 07:46:30.983,35.68,2
16898,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",33.41,2,"7 Days",1,2021-09-10 06:00:00.000,2021-09-17 06:00:00.000,2021-10-08 07:46:30.986,33.41,2
16898,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",35.68,2,"7 Days",1,2021-09-10 06:00:00.000,2021-09-17 06:00:00.000,2021-10-08 07:46:30.986,35.68,2
16898,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",35.68,2,"7 Days",1,2021-09-10 06:00:00.000,2021-09-17 06:00:00.000,2021-10-08 07:46:30.983,35.68,2
11982,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",2051.68,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.803,50.09,4
11982,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",2024.11,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.806,49.42,4
11982,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",2046.03,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.806,49.95,4
11982,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",2050.27,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.803,50.06,4
11988,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",491.88,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.776,12.01,4
11988,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",489.22,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.780,11.94,4
11988,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",489.67,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.780,11.95,4
11988,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",490.81,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.776,11.98,4
11997,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",518.36,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.853,12.66,4
11997,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",509.03,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.856,12.43,4
11997,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",516.02,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.856,12.6,4
11997,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",517.55,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.853,12.64,4
13265,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",2407.16,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.880,58.77,4
13265,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",2329.74,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.880,56.88,4
13265,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",2398.21,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.883,58.55,4
13265,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",2402.34,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.880,58.65,4
13275,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",600.5,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.933,14.66,4
13275,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",598.36,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.933,14.61,4
13275,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",600.3,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.933,14.66,4
13275,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",600.32,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.930,14.66,4
13278,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",323.3,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:07.010,7.89,4
13278,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",322.71,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:07.010,7.88,4
13278,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",323.28,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:07.010,7.89,4
13278,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",323.28,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:07.006,7.89,4
13280,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",3904.45,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:07.033,95.32,4
13280,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",3873.02,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:07.036,94.56,4
13280,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",3898.12,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:07.036,95.17,4
13280,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",3902.31,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:07.033,95.27,4
13281,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",801.58,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.956,19.57,4
13281,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",770.63,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.960,18.81,4
13281,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",796.97,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.960,19.46,4
13281,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",798.19,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.956,19.49,4
13282,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",297.8,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.983,7.27,4
13282,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",295.62,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.983,7.22,4
13282,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",296.05,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.986,7.23,4
13282,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",296.09,2,"7 Days",2,2021-10-29 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.983,7.23,4
968,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",690,2,"7 Days",1,2021-08-31 06:00:00.000,2021-09-07 06:00:00.000,2021-09-28 08:03:52.953,16.85,4
968,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",690,2,"7 Days",1,2021-08-31 06:00:00.000,2021-09-07 06:00:00.000,2021-09-28 08:03:52.956,16.85,4
968,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",690,2,"7 Days",1,2021-08-31 06:00:00.000,2021-09-07 06:00:00.000,2021-09-28 08:03:52.956,16.85,4
968,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",690,2,"7 Days",1,2021-08-31 06:00:00.000,2021-09-07 06:00:00.000,2021-09-28 08:03:52.953,16.85,4
7564,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",0.77,2,"7 Days",1,2021-10-06 06:00:00.000,2021-10-13 06:00:00.000,2021-11-03 07:47:13.206,0.77,4
7564,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.22,2,"7 Days",1,2021-10-06 06:00:00.000,2021-10-13 06:00:00.000,2021-11-03 07:47:13.210,0.22,4
7564,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.74,2,"7 Days",1,2021-10-06 06:00:00.000,2021-10-13 06:00:00.000,2021-11-03 07:47:13.210,0.74,4
7564,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.75,2,"7 Days",1,2021-10-06 06:00:00.000,2021-10-13 06:00:00.000,2021-11-03 07:47:13.206,0.75,4
7564,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",2157.74,2,"7 Days",1,2021-10-06 06:00:00.000,2021-10-13 06:00:00.000,2021-11-03 08:07:26.046,52.68,4
7564,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",2144.19,2,"7 Days",1,2021-10-06 06:00:00.000,2021-10-13 06:00:00.000,2021-11-03 08:07:26.046,52.35,4
7564,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",2156.06,2,"7 Days",1,2021-10-06 06:00:00.000,2021-10-13 06:00:00.000,2021-11-03 08:07:26.050,52.64,4
7564,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",2156.17,2,"7 Days",1,2021-10-06 06:00:00.000,2021-10-13 06:00:00.000,2021-11-03 08:07:26.046,52.64,4
9553,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",4150,2,"7 Days",1,2021-08-31 06:00:00.000,2021-09-07 06:00:00.000,2021-09-28 08:03:52.280,101.32,4
9553,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",4148.42,2,"7 Days",1,2021-08-31 06:00:00.000,2021-09-07 06:00:00.000,2021-09-28 08:03:52.280,101.28,4
9553,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",4150,2,"7 Days",1,2021-08-31 06:00:00.000,2021-09-07 06:00:00.000,2021-09-28 08:03:52.283,101.32,4
9553,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",4150,2,"7 Days",1,2021-08-31 06:00:00.000,2021-09-07 06:00:00.000,2021-09-28 08:03:52.280,101.32,4
11982,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",2040.23,2,"7 Days",1,2021-11-05 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:06.810,49.81,4
11982,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",2030.51,2,"7 Days",1,2021-11-05 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:06.810,49.57,4
11982,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",2037.43,2,"7 Days",1,2021-11-05 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:06.813,49.74,4
11982,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",2038.63,2,"7 Days",1,2021-11-05 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:06.810,49.77,4
11988,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",491.72,2,"7 Days",1,2021-11-05 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:06.783,12,4
11988,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",490.16,2,"7 Days",1,2021-11-05 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:06.786,11.97,4
11988,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",490.85,2,"7 Days",1,2021-11-05 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:06.786,11.98,4
