last_discovered,device_pk,virtual_host_device_fk,chassis_u_location,chassis_device_id,chassis_device_name,vm_manager_device_fk,device_name,tags,in_service,service_level,device_type,device_subtype,virtual_subtype,device_serial,virtual_host,network_device,os_architecture,total_cpus,cores_per_cpu,threads_per_core,cpu_speed,total_cores,ram_mb,os_vendor,os_category,os_name,os_name_ver,os_name_norm,os_version,os_version_number,os_end_of_life,os_end_of_support,hdw_end_of_life,hdw_end_of_support,manufacturer,hardware_model,asset_number,bios_version,bios_revision,bios_release_date,storage_room,building_name,room_name,row_name,rack_name,size_ru,account,customer_department,cloud_service_provider,cloud_service_name,cloud_instance_id,cloud_instance_name,cloud_instance_type,cloud_instance_status,cloud_location,cloud_notes,software_discovered,services_discovered,application_components_discovered,mounts_discovered,mount_points,parts_discovered,network_shares,local_disk_count,used_space,total_space,total_free_space,cpu_model,cpu_manufacturer,cpu_string,disk_type,parts_count,dns_records,is_blade,is_hyperthreaded,is_os_discovered,is_software_discovered,is_network_device,is_cluster,is_container,number_ip_addresses_discovered,all_ips,all_labels,line_item_cost,po_cost,first_po_date,last_po_date,all_cost_centers,all_cost_center_descriptions
2021-04-02 23:41:32.170,9900,,"","","","","Rajeesh 2939","",True,"Production","physical","Generic","","",False,True,"",,,,,,,"","","Phone Load ID","Phone Load ID - SCCP45.9-2-1SR2S","Phone Load ID - SCCP45.9-2-1SR2S","SCCP45.9-2-1SR2S","","","",,,"Cisco Systems, Inc.","Dual Mode for iPhone","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-04-02 23:41:32.416,9901,,"","","","","Valerio.A 565","",True,"Production","physical","Generic","","",False,True,"",,,,,,,"","","Phone Load ID","Phone Load ID - SCCP42.9-2-1SR2S","Phone Load ID - SCCP42.9-2-1SR2S","SCCP42.9-2-1SR2S","","","",,,"Cisco Systems, Inc.","TelePresence 500-37","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-04-02 23:41:32.660,9902,,"","","","","ValerieG.L 2951","",True,"Production","physical","Generic","","",False,True,"",,,,,,,"","","Phone Load ID","Phone Load ID - SCCP45.9-2-1SR2S","Phone Load ID - SCCP45.9-2-1SR2S","SCCP45.9-2-1SR2S","","","",,,"Cisco Systems, Inc.","6945","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-04-02 23:41:32.903,9904,,"","","","","Roy Owyong 2937","",True,"Production","physical","Generic","","",False,True,"",,,,,,,"","","Phone Load ID","Phone Load ID - SCCP45.9-2-1SR2S","Phone Load ID - SCCP45.9-2-1SR2S","SCCP45.9-2-1SR2S","","","",,,"Cisco Systems, Inc.","7926","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-04-02 23:41:33.153,9905,,"","","","","Paul Fong 582","",True,"Production","physical","Generic","","",False,True,"",,,,,,,"","","Phone Load ID","Phone Load ID - SCCP45.9-2-1SR2S","Phone Load ID - SCCP45.9-2-1SR2S","SCCP45.9-2-1SR2S","","","",,,"Cisco Systems, Inc.","9971","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-04-02 23:41:33.396,9913,,"","","","","The Bridge 2007","",True,"Production","unknown","","","",False,True,"",,,,,,,"","","Phone Load ID","Phone Load ID - SCCP45.9-2-1SR2S","Phone Load ID - SCCP45.9-2-1SR2S","SCCP45.9-2-1SR2S","","","",,,"","","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-04-02 23:41:33.633,9915,,"","","","","Saiedah 2954","",True,"Production","unknown","","","",False,True,"",,,,,,,"","","Phone Load ID","Phone Load ID - SCCP45.9-2-1SR2S","Phone Load ID - SCCP45.9-2-1SR2S","SCCP45.9-2-1SR2S","","","",,,"","","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-04-02 23:41:33.880,9921,,"","","","","Vanetta.P 2924","",True,"Production","physical","Generic","","",False,True,"",,,,,,,"","","Phone Load ID","Phone Load ID - SCCP45.9-2-1SR2S","Phone Load ID - SCCP45.9-2-1SR2S","SCCP45.9-2-1SR2S","","","",,,"Cisco Systems, Inc.","7920","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-04-02 23:41:34.123,9922,,"","","","","Randy.C 2950","",True,"Production","physical","Generic","","",False,True,"",,,,,,,"","","Phone Load ID","Phone Load ID - SCCP45.9-2-1SR2S","Phone Load ID - SCCP45.9-2-1SR2S","SCCP45.9-2-1SR2S","","","",,,"Cisco Systems, Inc.","269X","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-04-02 23:41:34.366,9923,,"","","","","Waikwan 094","",True,"Production","physical","Generic","","",False,True,"",,,,,,,"","","Phone Load ID","Phone Load ID - SCCP45.9-2-1SR2S","Phone Load ID - SCCP45.9-2-1SR2S","SCCP45.9-2-1SR2S","","","",,,"Cisco Systems, Inc.","7970","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-04-02 23:41:34.610,9924,,"","","","","Philip.L 2966","",True,"Production","physical","Generic","","",False,True,"",,,,,,,"","","Phone Load ID","Phone Load ID - SCCP45.9-2-1SR2S","Phone Load ID - SCCP45.9-2-1SR2S","SCCP45.9-2-1SR2S","","","",,,"Cisco Systems, Inc.","1760","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-04-02 23:41:34.893,9926,,"","","","","Sawar 2920","",True,"Production","physical","Generic","","",False,True,"",,,,,,,"","","Phone Load ID","Phone Load ID - SCCP45.9-2-1SR2S","Phone Load ID - SCCP45.9-2-1SR2S","SCCP45.9-2-1SR2S","","","",,,"Cisco Systems, Inc.","7912","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-04-02 23:41:35.230,9927,,"","","","","The Bunker 2004","",True,"Production","physical","Generic","","",False,True,"",,,,,,,"","","Phone Load ID","Phone Load ID - SCCP45.9-2-1SR2S","Phone Load ID - SCCP45.9-2-1SR2S","SCCP45.9-2-1SR2S","","","",,,"Cisco Systems, Inc.","7902","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-04-02 23:41:35.593,9928,,"","","","","Rajesh Varman 2926","",True,"Production","unknown","","","",False,True,"",,,,,,,"","","Phone Load ID","Phone Load ID - SCCP45.9-2-1SR2S","Phone Load ID - SCCP45.9-2-1SR2S","SCCP45.9-2-1SR2S","","","",,,"","","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-04-02 23:41:36.033,9935,,"","","","","Rina 038","",True,"Production","physical","Rackable","","",False,True,"",,,,,,,"","","Phone Load ID","Phone Load ID - SCCP45.9-2-1SR2S","Phone Load ID - SCCP45.9-2-1SR2S","SCCP45.9-2-1SR2S","","","",,,"Cisco Systems, Inc.","2811","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-04-02 23:41:36.366,9938,,"","","","","Santosh 2919","",True,"Production","unknown","","","",False,True,"",,,,,,,"","","Phone Load ID","Phone Load ID - SCCP45.9-2-1SR2S","Phone Load ID - SCCP45.9-2-1SR2S","SCCP45.9-2-1SR2S","","","",,,"","","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-04-02 23:41:36.633,9940,,"","","","","C2K-FO1-6N","",True,"Production","cluster","","","",False,True,"",,,,,,,"","","ios","ios - 15.2(2)E8","ios - 15.2(2)E8","15.2(2)E8","","","",,,"","","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","Yes","No",0,"","",,"","","","",""
2021-04-02 23:41:36.883,9949,,"","","","","GA1-MDF01-FWE-01.csnzoo.com-cluster","",True,"Production","cluster","","","",False,True,"",,,,,,,"","","asa","asa - 9.1(6)11","asa - 9.1(6)11","9.1(6)11","","","",,,"","","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","Yes","No",0,"","",,"","","","",""
2021-04-02 23:41:37.133,9950,,"","","","","FTX2050W1D4","",True,"Production","physical","Rackable","","FTX2050W1D4",False,True,"",,,,,,,"","","asa","asa - 9.1(6)11","asa - 9.1(6)11","9.1(6)11","","","",,,"Cisco Systems, Inc.","ASA5525","","","","","","","","","",1,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-04-02 23:41:37.380,9953,,"","","","","N5k-FO1-1","",True,"Production","physical","Generic","","FOX1513GJXM",False,True,"",,,,,,,"","","nx-os","nx-os - 7.0(7)N1(1)","nx-os - 7.0(7)N1(1)","7.0(7)N1(1)","","","",,,"Cisco Systems, Inc.","N5K-C5596UP","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-04-02 23:41:37.626,9954,,"","","","","GA1-MDF01-CSW-01.csnzoo.com","",True,"Production","cluster","","","",False,True,"",,,,,,,"","","ios-xe","ios-xe - 03.03.05SE","ios-xe - 03.03.05SE","03.03.05SE","","","",,,"","","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","Yes","No",0,"","",,"","","","",""
2021-04-02 23:41:37.873,9957,,"","","","","CH-4500X-Core-SW.cityofperth.wa.gov.au","",True,"Production","cluster","","","",False,True,"",,,,,,,"","","ios-xe","ios-xe","ios-xe","","","","",,,"","","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","Yes","No",0,"","",,"","","","",""
2021-04-02 23:41:57.596,10265,,"","","","","fw01.t-tr2","",True,"Production","cluster","","","",False,True,"",,,,,,,"","","junos","junos - 12.3X48-D75.4","junos - 12.3X48-D75.4","12.3X48-D75.4","","","",,,"","","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","Yes","No",0,"","",,"","","","",""
2021-04-02 23:41:57.840,10266,,"","","","","fw01.t-tr2 - node1","",True,"Production","physical","Generic","","BUILTIN",False,True,"",,,,,,,"","","junos","junos","junos","","","","",,,"juniper","HM","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-04-02 23:41:58.080,10267,,"","","","","fw01.t-tr2 - node0","",True,"Production","unknown","","","",False,True,"",,,,,,,"","","junos","junos","junos","","","","",,,"","","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-02-19 05:07:06.246,10358,,"","","","","SINLMB01","",True,"Production","unknown","","","",False,True,"",,,,,,,"","","","","","","","","",,,"","","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","No","No","Yes","No","No",0,"","",,"","","","",""
2021-02-19 05:08:29.340,15481,,"","","","","test switch2","",True,"Production","physical","Rackable","","",False,True,"",,,,,,,"","","","","","","","","",,,"","24 Port Switch Model","","","","","","","","","",1,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","No","No","Yes","No","No",0,"","",,"","","","",""
2021-02-19 05:08:59.363,16279,,"","","","","test_test","",True,"Production","virtual","Other","Other","",False,True,"",,,,,,,"","","","","","","","","",,,"","","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","No","No","Yes","No","No",0,"","",,"","","","",""
2021-09-22 05:30:54.720,16762,,"","","","","10.10.47.105:161","",False,"Decommissioned","physical","Rackable","","",False,True,"",,,,,,,"","","alteon","alteon - 30.5.0.0","alteon - 30.5.0.0","30.5.0.0","","","",,,"radware","va","","","","","","","","","",1,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-10-07 07:56:34.076,16800,,"","","","","SCLTAG03SBC05A - 4007180117","",True,"Production","physical","Generic","","4007180117",False,True,"",,,,,,,"","","SBC Core","SBC Core - V07.02.05R002","SBC Core - V07.02.05R002","V07.02.05R002","","","",,,"Sonus","SBC 5400","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-10-07 07:56:34.276,16801,,"","","","","SCLTAG03SBC05B - 4040180255","",True,"Production","physical","Generic","","4040180255",False,True,"",,,,,,,"","","SBC Core","SBC Core - V07.02.05R002","SBC Core - V07.02.05R002","V07.02.05R002","","","",,,"Sonus","SBC 5400","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-02-19 05:06:24.566,372,,"","","","","chassis-01","",True,"Decommissioned","physical","Rackable","","ASDF1234",False,True,"",,,,,,,"","","","","","","","","",,,"Dell Inc.","M1000e","","","","","","New Haven","Corner Room","","CHI-DC1-05",10,"","Device42","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","No","No","Yes","No","No",0,"","",,"","","","",""
2021-02-19 05:06:24.640,375,,"","","","","chassis-02","",True,"Decommissioned","physical","Rackable","","",False,True,"",,,,,,,"","","","","","","","","",,,"Dell Inc.","M1000e","","","","","","New Haven","Corner Room","","CHI-DC1-01",10,"","Device42","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","No","No","Yes","No","No",0,"","",,"","","","",""
2021-09-23 13:01:17.023,14467,,"","","","","Blade Servers","",True,"Production","physical","Rackable","","",False,True,"",,,,,,,"","","","","","","","","",,,"fortinet","100D","","","","","IDF3","","","","",2,"","CEO Office","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","No","No","Yes","No","No",0,"","",,"","","","",""
2021-11-12 05:01:12.496,2904,,"","","","","pfsense.device42.pvt","",True,"Decommissioned","unknown","","","",False,True,"",,,,,,,"","","pfSense","pfSense - 2.3.3-RELEASE","pfSense - 2.3.3-RELEASE","2.3.3-RELEASE","","","",,,"","","","","","","","","","","",,"","","","","","","","","","","",249,"",,"",,"",,,,,"","","","",,"esx-017.device42.pvt | xenserver-001.device42.pvt | packstack-002.device42.pvt | pfsense.device42.pvt | @.device42.pvt | @.device42.pvt | @.device42.pvt | esx-014.device42.pvt | esx-015.device42.pvt | esxi-003.device42.pvt | esxi-015.device42.pvt | esxi-017.device42.pvt | kickstart.device42.pvt | nh-centos-05.device42.pvt","No","No","Yes","No","Yes","No","No",34,"10.42.0.1/32 | 151.181.77.100/32 | 151.181.77.101/32 | 151.181.77.102/32 | 151.181.77.103/32 | 151.181.77.104/32 | 151.181.77.105/32 | 151.181.77.106/32 | 151.181.77.107/32 | 151.181.77.108/32 | 151.181.77.109/32 | 151.181.77.110/32 | 151.181.77.111/32 | 151.181.77.112/32 | 151.181.77.113/32 | 151.181.77.114/32 | 151.181.77.115/32 | 151.181.77.116/32 | 151.181.77.117/32 | 151.181.77.118/32 | 151.181.77.119/32 | 151.181.77.120/32 | 151.181.77.121/32 | 151.181.77.122/32 | 151.181.77.123/32 | 151.181.77.126/32 | 151.181.77.127/32 | 151.181.77.66/32 | 151.181.77.96/32 | 151.181.77.97/32 | 151.181.77.98/32 | 151.181.77.99/32 | 192.168.11.1/32 | 50.234.220.202/32","bce0 | bce1_vlan10 | bce1_vlan20 | bce2",,"","","","",""
2021-11-12 05:08:14.726,4622,,"","","","","wh-lab-sw-02","demo",True,"Production","cluster","","","",False,True,"",,,,,,,"","","ios","ios - 12.2(50)SE2","ios - 12.2(50)SE2","12.2(50)SE2","","","",,,"","","","","","","","","","","",,"","","","","","","","","","","",1,"",,"",,"",,,,,"","","","",,"d42app.device42.pvt","No","No","Yes","No","Yes","Yes","No",1,"192.168.11.7/32","Vlan20",,"","","","",""
2021-11-12 05:07:16.576,4624,,"","","","","wh-lab-sw-01","",True,"Production","cluster","","","",False,True,"",,,,,,,"","","ios","ios - 12.2(40)SE","ios - 12.2(40)SE","12.2(40)SE","","","",,,"","","","","","","","","","","",,"","","","","","","","","","","",1,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","Yes","No",1,"192.168.11.4/32","Vlan20",,"","","","",""
2021-11-11 21:29:12.066,10466,,"","","","","openvms-mp","",True,"Production","physical","Generic","","40CTP5H0GJ",False,True,"",,,,,,,"","","hp","hp - E.03.32","hp - E.03.32","E.03.32","","","",,,"HP","hp.5.7.3.2","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",1,"10.42.10.116/32","ln0",,"","","","",""
2021-11-12 05:13:15.600,10472,13377,"","","","","f5-13.device42.pvt","",True,"Production","virtual","VMWare","VMWare","564D4476-717F-9C7F-9FE6423D8022",False,True,"",2,1,1,,2,4096,"","","f5","f5 - 13.1.0.7","f5 - 13.1.0.7","13.1.0.7","0.0.1","","",,,"","","","","","","","","","","",,"","","","","","","","","","","",6,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",2,"10.42.3.185/32 | 192.168.30.13/32","/Common/internal | mgmt",,"","","","",""
2021-11-12 05:13:23.553,10482,13313,"","","","","d42_netscaler","",True,"Production","virtual","VMWare","VMWare","HE2H81UJ47",False,True,"",2,1,1,,2,2048,"","","netscaler","netscaler - 12.0","netscaler - 12.0","12.0","Build 56.20.nc","","",,,"","","","","","","","","","","",,"","","","","","","","","","","",4,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",2,"10.42.3.111/32 | 192.168.30.10/32"," | Network adapter 1",,"","","","",""
2021-11-12 05:07:12.113,13701,,"","","","","CiscoPrimeTest","",True,"Production","physical","Generic","","FGL2341LPMK",False,True,"",,,,,,,"","","ios","ios - 8.5.140.0","ios - 8.5.140.0","8.5.140.0","","","",,,"Cisco Systems, Inc.","AIR-AP1815I-B-K9","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",57,"10.42.100.100/32 | 10.42.100.104/32 | 10.42.100.113/32 | 10.42.100.114/32 | 10.42.100.118/32 | 10.42.100.119/32 | 10.42.100.123/32 | 10.42.100.126/32 | 10.42.100.127/32 | 10.42.100.129/32 | 10.42.100.130/32 | 10.42.100.131/32 | 10.42.100.140/32 | 10.42.100.14/32 | 10.42.100.143/32 | 10.42.100.145/32 | 10.42.100.146/32 | 10.42.100.147/32 | 10.42.100.148/32 | 10.42.100.149/32 | 10.42.100.153/32 | 10.42.100.156/32 | 10.42.100.161/32 | 10.42.100.164/32 | 10.42.100.165/32 | 10.42.100.170/32 | 10.42.100.172/32 | 10.42.100.17/32 | 10.42.100.179/32 | 10.42.100.180/32 | 10.42.100.181/32 | 10.42.100.182/32 | 10.42.100.18/32 | 10.42.100.183/32 | 10.42.100.184/32 | 10.42.100.190/32 | 10.42.100.197/32 | 10.42.100.203/32 | 10.42.100.205/32 | 10.42.100.208/32 | 10.42.100.211/32 | 10.42.100.212/32 | 10.42.100.214/32 | 10.42.100.222/32 | 10.42.100.2/32 | 10.42.100.234/32 | 10.42.100.249/32 | 10.42.100.46/32 | 10.42.100.50/32 | 10.42.100.90/32 | 10.42.100.91/32 | 10.42.100.94/32 | 10.42.100.95/32 | 10.42.31.251/32 | 192.0.2.110.42.100.100/32 | 10.42.100.104/32 | 10.42.100.113/32 | 10.42.100.114/32 | 10.42.100.118/32 | 10.42.100.119/32 | 10.42.100.123/32 | 10.42.100.126/32 | 10.42.100.127/32 | 10.42.100.129/32 | 10.42.100.130/32 | 10.42.100.131/32 | 10.42.100.140/32 | 10.42.100.14/32 | 10.42.100.143/32 | 10.42.100.145/32 | 10.42.100.146/32 | 10.42.100.147/32 | 10.42.100.148/32 | 10.42.100.149/32 | 10.42.100.153/32 | 10.42.100.156/32 | 10.42.100.161/32 | 10.42.100.164/32 | 10.42.100.165/32 | 10.42.100.170/32 | 10.42.100.172/32 | 10.42.100.17/32 | 10.42.100.179/32 | 10.42.100.180/32 | 10.42.100.181/32 | 10.42.100.182/32 | 10.42.100.18/32 | 10.42.100.183/32 | 10.42.100.184/32 | 10.42.100.190/32 | 10.42.100.197/32 | 10.42.100.203/32 | 10.42.100.205/32 | 10.42.100.208/32 | 10.42.100.211/32 | 10.42.100.212/32 | 10.42.100.214/32 | 10.42.100.222/32 | 10.42.100.2/32 | 10.42.100.234/32 | 10.42.100.249/32 | 10.42.100.46/32 | 10.42.100.50/32 | 10.42.100.90/32 | 10.42.100.91/32 | 10.42.100.94/32 | 10.42.100.95/32 | 10.42.31.251/32 | 192.0.2.1/32 | 192.168.11.23/32 | 192.168.11.250/32"," | management | virtual",,"","","","",""
2021-05-26 19:36:51.653,15462,,"","","","","Leaf_1103","",True,"Production","physical","Generic","","FDO23071HL6",False,True,"",,,,,,,"","","nx-os","nx-os - 14.2(1j)","nx-os - 14.2(1j)","14.2(1j)","","","",,,"Cisco Systems, Inc.","N9K-C93180YC-FX","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",1,"10.42.255.68/32","",,"","","","",""
2021-11-11 21:29:12.106,16373,,"","","","","hp-ux-01-mp","",True,"Production","physical","Generic","","",False,True,"",,,,,,,"","","hp","hp - E.03.32","hp - E.03.32","E.03.32","","","",,,"HP","hp.5.7.3.2","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",1,"10.42.10.117/32","ln0",,"","","","",""
2021-10-07 07:56:34.460,16799,,"","","","","Sonus SBC Cluster-cluster","",True,"Production","cluster","","","",False,True,"",,,,,,,"","","","","","","","","",,,"","","","","","","","","","","",,"","","","","","","","","","","",,"",,"",,"",,,,,"","","","",,"","No","No","No","No","Yes","Yes","No",8,"10.210.44.2/32 | 10.210.44.3/32 | 10.26.56.2/32 | 10.26.58.2/32 | 10.42.83.181/32 | 205.196.0.66/32 | 205.196.0.67/32 | 209.119.42.209/32","",,"","","","",""
2021-11-12 05:07:15.853,4625,,"","","","","wh-lab-sw-01 - Switch 4","",True,"Production","physical","Rackable","","FOC1023Y1M5",False,True,"",,,,,,,"","","ios","ios - 12.2(40)SE","ios - 12.2(40)SE","12.2(40)SE","","","",,,"Cisco Systems, Inc.","WS-C3750G-24PS-S","","","","","","New Haven","NHDC1","1","NH-DC1-03",1,"","","","","","","","","","","",,"",,"",2,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-11-12 05:07:14.540,4626,,"","","","","wh-lab-sw-01 - Switch 1","",True,"Production","physical","Rackable","","FOC1252W6EW",False,True,"",,,,,,,"","","ios","ios - 12.2(40)SE","ios - 12.2(40)SE","12.2(40)SE","","","",,,"Cisco Systems, Inc.","WS-C3750G-48TS-S","","","","","","New Haven","NHDC1","","NH-DC-67",1,"","","","","","","","","","","",,"",,"",1,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-11-12 05:04:16.270,4684,,"","","","","juniper-wh-02","",True,"Production","cluster","","","",False,True,"",,,,,,,"","","junos","junos - 12.3R3.4","junos - 12.3R3.4","12.3R3.4","","","",,,"","","","","","","","","","","",,"","","","","","","","","","","",,"",,"",1,"",,,,,"","","","",,"juniper-wh-02.device42.pvt | serial-001.device42.pvt | lxc-host-001.device42.pvt | san-sw1.device42.pvt","No","No","Yes","No","Yes","Yes","No",1,"10.42.0.3/32","me0.0",,"","","","",""
2021-11-12 05:04:14.250,4685,,"","","","","juniper-wh-02 - BK0209384983","",True,"Production","physical","Generic","","BK0209384983",False,True,"",,,,,,,"","","junos","junos - 12.3R3.4","junos - 12.3R3.4","12.3R3.4","","","",,,"juniper","ex3200-48t","","","","","","","","","",,"","","","","","","","","","","",,"",,"",2,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-11-12 05:03:16.256,4686,,"","","","","juniper-wh-01","",True,"Production","cluster","","","",False,True,"",,,,,,,"","","junos","junos - 12.3R12.4","junos - 12.3R12.4","12.3R12.4","","","",,,"","","","","","","","","","","",,"","","","","","","","","","","",,"",,"",1,"",,,,,"","","","",,"vmware.device42.pvt | vmware-v1.device42.pvt | packstack-001.device42.pvt | esxi-001.device42.pvt | esxi-004.device42.pvt | esxi-005.device42.pvt | esxi-002.device42.pvt","No","No","Yes","No","Yes","Yes","No",1,"10.42.0.2/32","me0.0",,"","","","",""
2021-11-12 05:03:14.233,4687,,"","","","","juniper-wh-01 - BK0209476336","",True,"Production","physical","Generic","","BK0209476336",False,True,"",,,,,,,"","","junos","junos - 12.3R12.4","junos - 12.3R12.4","12.3R12.4","","","",,,"juniper","ex3200-48t","","","","","","","","","",,"","","","","","","","","","","",,"",,"",2,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-02-19 05:06:36.796,4745,,"","","","","ojm-n3548-B03-1","",True,"Decommissioned","physical","Generic","","FOC1810R0JY",True,True,"",,,,,,,"","","nx-os","nx-os - 6.0(2)A6(3)","nx-os - 6.0(2)A6(3)","6.0(2)A6(3)","","","",,,"Cisco Systems, Inc.","N3K-C3548P-10G","","","","","","","","","",,"","","","","","","","","","","",,"",,"",6,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-02-19 05:06:36.836,4746,,"","","","","RCJY-N7K1","",True,"Decommissioned","physical","Generic","","FXS1910Q1Y8",True,True,"",,,,,,,"","","nx-os","nx-os - 6.2(12)","nx-os - 6.2(12)","6.2(12)","","","",,,"Cisco Systems, Inc.","N77-C7706","","","","","","","","","",,"","","","","","","","","","","",,"",,"",12,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
2021-02-19 05:06:37.073,4752,,"","","","","sdc_n5596-pod1-02_n14","",True,"Decommissioned","physical","Generic","","FOX1730GE9G",True,True,"",,,,,,,"","","nx-os","nx-os - 5.2(1)N1(6)","nx-os - 5.2(1)N1(6)","5.2(1)N1(6)","","","",,,"Cisco Systems, Inc.","N5K-C5596UP","","","","","","","","","",,"","","","","","","","","","","",,"",,"",5,"",,,,,"","","","",,"","No","No","Yes","No","Yes","No","No",0,"","",,"","","","",""
