Latitude,Longitude
40.648214669,-73.946395661
40.648215183,-73.970651851
40.648220238,-73.904247314
40.648221492,-74.006436125
40.648223487,-73.961574244
40.648245443,-73.947656916
40.648250817,-74.015524545
40.648251442,-73.919933986
40.648281422,-73.948312753
40.64828388,-73.961595831
40.648298327,-73.949292935
40.648300729,-73.928060178
40.648303189,-73.961884112
40.648311512,-73.927746648
40.648311521,-73.927761063
40.648311878,-73.920005987
40.648319255,-73.960687688
40.648321721,-73.946406386
40.648325049,-73.9615886
40.648328615,-73.899375008
40.648330619,-73.927577255
40.648333298,-73.961631839
40.64834211,-73.948990194
40.648350056,-73.948345133
40.648381821,-73.967689567
40.648384822,-73.968615707
40.648392733,-73.979314977
40.648402325,-73.962875063
40.64841721,-73.958255157
40.648426983,-73.962734506
40.648434721,-73.947411718
40.64843821,-74.008302844
40.648445399,-74.01758949
40.64846194,-73.969599472
40.648473822,-73.948907209
40.648494619,-73.968637277
40.648497907,-73.97069497
40.648532494,-73.958262293
40.648551825,-73.94543321
40.648552115,-73.95225496
40.64855214,-73.98051495
40.648558227,-73.915223618
40.64856044,-73.9596605
40.648561495,-73.905338737
40.648567037,-73.923894045
40.648568332,-73.917800231
40.648572378,-73.923670611
40.648591193,-73.961289342
40.648593251,-73.980158175
40.648598749,-73.959325335
40.648599545,-73.92324895
40.648601513,-73.959379388
40.64860416,-73.967732704
40.648613168,-73.91528481
40.648617931,-73.959235231
40.648621425,-73.961408245
40.64864064,-73.915317209
40.648643157,-73.960737949
40.648650041,-73.899702458
40.648652421,-73.949332306
40.648654723,-73.962496537
40.648674572,-73.916679356
40.648695581,-73.915378401
40.648696349,-73.949357499
40.648702054,-73.91672617
40.648706628,-73.954236873
40.648707042,-74.010248864
40.648717268,-73.915010798
40.648720292,-73.954085509
40.648725797,-73.915410796
40.648729278,-73.949339455
40.648746914,-73.926142538
40.648746927,-73.92616416
40.648748363,-73.912553047
40.648748967,-73.957271145
40.648766397,-73.952712474
40.648792579,-74.001336967
40.648805574,-73.898653552
40.648808541,-73.928102875
40.648808585,-73.90541046
40.648815341,-73.951602504
40.648822602,-73.893204749
40.648831822,-73.951631322
40.648837685,-73.959721595
40.648856181,-73.950820475
40.648856897,-73.95971798
40.648856984,-73.878094419
40.648863256,-73.898700312
40.648870794,-73.96021528
40.648870797,-73.960222488
40.648872447,-73.950348379
40.648872453,-73.950362794
40.648895689,-73.960773837
40.648895896,-74.015110271
40.648905998,-73.903723794
40.648906883,-73.904786882
40.648909827,-73.892552341
40.648921125,-73.962986489
40.648924172,-73.94937174
40.648948616,-73.973001136
40.648950229,-73.959743149
40.648965044,-73.962993672
40.648969803,-73.960788209
40.648971078,-73.929061282
40.648977596,-73.980597711
40.648979933,-73.930073911
40.648991395,-73.95972871
40.649015617,-73.930077478
40.649016334,-73.960406189
40.649022681,-73.962982829
40.649033574,-73.962716149
40.64903362,-74.010807487
40.649034828,-73.958370089
40.649036405,-73.962982821
40.649042461,-73.929090036
40.649060394,-73.960827796
40.649060457,-73.947249058
40.649069235,-73.962651263
40.649069337,-73.962964784
40.64907358,-73.926199835
40.649076857,-73.960809768
40.649080233,-73.962708916
40.649107878,-73.924073613
40.649110561,-74.009845312
40.64911254,-73.960813351
40.649122172,-73.916956282
40.64912384,-73.92330961
40.649143453,-73.962986366
40.649146197,-74.01036425
40.64914629,-73.908930802
40.649148225,-73.960820537
40.649151186,-73.892357352
40.64915444,-73.963011585
40.649159297,-73.927187156
40.649166242,-73.976601148
40.649197099,-73.959288933
40.649204374,-73.913049761
40.649212828,-73.934023331
40.649218326,-73.94442723
40.649255279,-73.960842096
40.649278242,-73.943464989
40.649296196,-73.95284904
40.64929773,-73.929096972
40.649299796,-73.948445301
40.64930478,-73.927201412
40.649305596,-73.909067525
40.649309437,-73.934974616
40.64931531,-73.959815003
40.649318293,-73.96050331
40.649323989,-73.927194183
40.649333427,-73.92912216
40.649354268,-73.947508293
40.649362336,-73.960874467
40.649369112,-73.929125726
40.649388055,-74.005874057
40.649395279,-73.960888863
40.649407111,-74.008418283
40.649412762,-73.909218735
40.649412905,-74.000854081
40.649420994,-74.005838023
40.649428219,-73.960896051
40.649439918,-73.963076294
40.649453871,-74.006937161
40.649455189,-73.952351614
40.649464587,-73.928170638
40.649474389,-73.940534998
40.649490495,-73.930127432
40.649496362,-73.952355188
40.649514594,-73.929139986
40.649517326,-73.929118361
40.649537785,-73.931168859
40.649538311,-73.923323548
40.649554829,-73.895506359
40.649560488,-73.954823695
40.649561879,-73.930159791
40.649562722,-73.960921198
40.649566026,-74.011650846
40.649598453,-73.898241522
40.649600566,-73.967908804
40.649606694,-73.898248717
40.649608441,-73.921492773
40.649609387,-73.953551546
40.649616408,-73.976705499
40.649632377,-73.964099647
40.649644641,-73.891711488
40.649650553,-73.960917543
40.64965157,-73.949439659
40.649656782,-73.937687887
40.649669286,-73.952362272
40.649669887,-73.898320695
40.649680387,-73.959876047
40.649691022,-73.951828904
40.649714826,-74.001358608
40.649718111,-73.950978404
40.649734575,-73.95096758
40.649748131,-73.950574763
40.649749487,-73.961277858
40.649752279,-73.947547621
40.649758982,-73.950279249
40.649771035,-73.93581744
40.649777961,-73.949738674
40.649784762,-73.946560171
40.649817515,-73.952387393
40.649829887,-73.920213184
40.649833583,-73.934783106
40.649846032,-73.948498935
40.649847369,-73.897275339
40.649864667,-73.960978681
40.649871484,-73.965108566
40.649875923,-73.961803932
40.649905352,-73.952398141
40.649917786,-73.924371802
40.649928963,-73.913005571
40.64993156,-73.9494899
40.649933495,-73.961598485
40.650005691,-73.964175125
40.650009014,-73.966081507
40.650010329,-73.931910744
40.650025733,-73.891253193
40.650031157,-73.951309719
40.650031819,-73.952898973
40.650037696,-73.941759771
40.65004834,-73.931211577
40.650078451,-73.922454422
40.650081515,-73.961007384
40.650087942,-74.006483153
40.650098576,-74.011023885
40.650108139,-73.958650513
40.650118254,-73.943684107
40.650118901,-73.929881718
40.650124609,-73.958654106
40.650130762,-74.01715388
40.650141459,-73.918313631
40.65014389,-73.935042274
40.650145653,-74.00507409
40.650148177,-73.890125016
40.650155319,-73.891869225
40.65015868,-73.92339491
40.650163303,-73.891602533
40.650181235,-73.933153867
40.650187017,-73.929059989
40.650210166,-73.959976633
40.650215193,-73.897299999
40.650216023,-73.961046947
40.650216919,-73.933157435
40.650229449,-73.952913248
40.650230322,-73.928076116
40.650230777,-73.964218249
40.650252603,-73.933161003
40.650253689,-73.935056582
40.650267008,-73.890971706
40.650267877,-73.952916825
40.650293884,-73.949518455
40.650303849,-73.927149869
40.650307672,-73.974712375
40.650340587,-73.974611457
40.650343184,-73.973948362
40.650360937,-73.891613024
40.650384185,-73.963266771
40.650414827,-73.929048936
40.650415308,-73.957969209
40.650417282,-74.007052581
40.650424964,-73.932202227
40.65042963,-73.952455428
40.650434378999996,-73.95757999
40.650437101,-73.957518724
40.650472896,-73.917358224
40.650473661,-73.940865654
40.650475066,-74.004090285
40.650480178,-74.010180665
40.650483175,-73.924317104
40.650488255,-73.962549563
40.650530476,-73.944725251
40.650536327,-73.930241658
40.650536733,-73.910950624
40.65054636,-74.005755235
40.650547785,-73.940894419
40.650566316,-73.929906475
40.650584783,-74.005816502
40.650594432,-73.914648029
40.650615943,-73.930270405
40.650623562,-73.929261337
40.650636713,-73.963291859
40.650638659,-73.953496772
40.650649546,-73.953269726
40.650660001,-73.979746729
40.650661977,-73.929243277
40.650668432,-73.952469673
40.650671139,-73.952379576
40.650672978,-73.965165807
40.650698746,-73.940890681
40.650701115,-73.935102996
40.650705727,-73.920579723
40.65070988,-73.94119339
40.650725452,-73.950992079
40.650725457,-73.95100289
40.650726858,-74.013571868
40.650728549,-73.945665676
40.650735733,-74.006068781
40.650737422,-73.922785205
40.650738418,-73.916359645
40.65074897,-73.962426887
40.650755925,-73.930266655
40.650760972,-73.950613654
40.650765905,-73.933207338
40.650789571,-73.947031463
40.650823561,-73.920302091
40.650847615,-73.961918697
40.650880815,-74.011272677
40.650882205,-73.930298957
40.650886915,-73.964653957
40.650890765,-73.952483929
40.650891966,-74.009348251
40.650899574,-73.947492662
40.650900629,-73.920611925
40.65091028,-73.936104648
40.650922491,-74.003319099
40.650930542,-73.938021851
40.650948603,-73.946674561
40.650956699,-73.946375439
40.650982774,-73.869304456
40.650991136,-73.912928507
40.650993885,-73.964405237
40.651013914,-73.945470838
40.651015174,-74.012573672
40.651018371,-73.955860604
40.651022519,-73.952494647
40.651024919,-73.945524886
40.651037455,-73.928341928
40.651053594,-74.012634944
40.651068358,-73.944526596
40.651068753,-73.921620792
40.651072804,-74.012667382
40.651076803,-73.925473254
40.651080858,-73.892451542
40.65108211,-73.944584245
40.651083785,-74.012652969
40.65109222,-73.948624107
40.651102995,-74.012685407
40.651110511,-73.960138265
40.651114588,-73.94364002
40.651123318,-73.934234066
40.651125531,-73.964073617
40.651135909,-73.932280788
40.65113845,-73.947669061
40.651141237,-74.01426028
40.651152301,-73.915566287
40.651170738,-73.926424556
40.651171593,-73.932284356
40.651174939,-74.005250755
40.651185535,-73.889946721
40.651190603,-73.947672624
40.651196064,-73.927404765
40.651207252,-73.892595491
40.651212066,-73.940980322
40.651212224,-73.936136794
40.65122975,-73.963810482
40.651237385,-73.94793927
40.651266561,-73.917948267
40.651275958,-73.919595201
40.651278479,-73.92328551
40.651280698,-73.960170597
40.651317045,-74.013071057
40.651326184,-73.956909112
40.651326797,-73.921670942
40.651339429,-74.008541057
40.651342541,-73.956613588
40.651346419,-73.981051104
40.651358711,-73.933091422
40.651364314,-74.005564303
40.651366864,-73.928399235
40.651383619,-73.949647368
40.651391615,-73.937927723
40.651397033,-73.937794376
40.651410535,-73.954984614
40.651424001,-73.936915017
40.65143327,-73.975814719
40.651435054,-73.9545161
40.651438497,-74.003744376
40.6514569,-73.954234987
40.651467422,-73.936017623
40.651477232,-73.913284651
40.651478652,-73.953719624
40.651484726,-74.010645712
40.651486606,-73.935963547
40.651489537,-73.953485368
40.651492423,-73.961273243
40.651505796,-73.922539255
40.651509706,-73.955910732
40.651511728,-73.92319875
40.651513526,-73.935022921
40.651514185,-73.953348405
40.65151691,-73.953301553
40.651523304,-74.008869029
40.6515236,-73.949640055
40.651530017,-73.935062547
40.651549747,-73.946753365
40.651552275,-73.926442154
40.651555194,-73.960220887
40.651563069,-73.952079821
40.651579789,-73.959910943
40.651582222,-73.959024398
40.651582229,-73.945776699
40.651593025,-73.951513997
40.651601929,-73.914866574
40.651602833,-73.937686069
40.651613703,-73.962815615
40.651617176,-73.965143691
40.651617914,-73.945783878
40.651623818,-73.960235262
40.651628887,-73.959035181
40.651633856,-73.950713916
40.65164405,-73.920012803
40.651646464,-73.932323516
40.651646802,-74.009092484
40.651647459,-73.950432806
40.651659865,-73.961301977
40.65166167,-73.921684964
40.651672102,-73.950292238
40.651688171,-74.006097698
40.651706197,-73.931224283
40.651724882,-73.979213037
40.651753838,-74.009229444
40.651761314,-73.953593294
40.651764651,-73.948533493
40.651767559,-74.009254673
40.651773224,-73.955961012
40.651773663,-73.890727786
40.65178373,-73.962357832
40.651801366,-73.944839521
40.651802944,-73.962357821
40.651810951,-73.908271264
40.651818718,-73.960292807
40.651819169,-73.941974447
40.651830059,-73.961355936
40.651830385,-73.937199337
40.651847009,-73.962815485
40.651866222,-73.962815474
40.651866544,-73.912693114
40.651875936,-73.945808895
40.651877226,-73.962891149
40.651878447,-73.913918408
40.651879345,-73.918931365
40.651879551,-73.931952083
40.6518878,-73.931977301
40.651899622,-73.974603656
40.651905919,-73.913950807
40.651908879,-73.959103482
40.65192702,-74.005009356
40.65195418,-73.963201037
40.651962041,-73.908429626
40.651972751,-73.919050179
40.65197934,-73.964660585
40.651993837,-73.979029156
40.65199546,-74.008155528
40.652002589,-73.941030077
40.652006284,-74.010108821
40.652009761,-73.965410172
40.65201468,-73.973612551
40.652015412,-73.909975608
40.652017822,-73.929115704
40.652021969,-73.931429378
40.652039708,-73.94390232
40.652039889,-73.975919011
40.652042882,-73.910004402
40.65206119,-74.009989902
40.652070353,-73.910033196
40.652072845,-73.965258777
40.652092891,-73.930690513
40.652110662,-73.963294652
40.652116571,-73.943920275
40.652122203,-73.975778431
40.652134357,-73.941065999
40.652138413,-73.964256868
40.652144947,-73.959150187
40.652155879,-73.951928033
40.652163093,-73.933368113
40.65216398,-73.958645634
40.652175064,-73.951859546
40.652179338,-74.00846188
40.65218045,-73.958649228
40.652186043,-73.951859538
40.652186488,-73.931148107
40.652195719,-73.928286626
40.652197485,-73.931176927
40.652201184,-73.928246977
40.65220499,-73.958198729
40.652210438,-73.958083402
40.652229429,-73.95747794
40.652234876,-73.957362613
40.652240321,-73.957243681
40.652248513,-73.957128352
40.652257022,-73.944885995
40.652257032,-73.944907618
40.652259532,-73.957236461
40.652268163,-73.910270785
40.652270367,-73.920743639
40.652290441,-73.935274436
40.652313846,-73.973547563
40.65231875,-73.927515264
40.652321395,-73.92735669
40.652324131,-73.927342272
40.652330282,-74.00871417
40.652346749,-74.008739399
40.652349455,-73.955510147
40.652353467,-73.94015042
40.652363579,-73.975007113
40.652369042,-73.949751137
40.652373963,-73.955009192
40.652376928,-73.973338513
40.652392244,-73.92654574
40.652396542,-73.943927247
40.652397263,-73.910393143
40.652401147,-73.954338852
40.652403801,-73.954111805
40.652408623,-73.926405171
40.652414826,-73.954227122
40.652420159,-73.953834295
40.652420342,-73.947841042
40.652422882,-73.953780235
40.652425201,-73.959964493
40.652433771,-73.953556787
40.652433906,-73.953891948
40.652444795,-73.9536685
40.652446538,-73.925608671
40.652452825,-73.953163951
40.652453717,-73.942979378
40.652461129,-73.953333327
40.65246317,-73.978895665
40.652467678,-74.006317606
40.652479774,-73.930473878
40.652480926,-73.937249179
40.652490029,-73.957063327
40.652497951,-73.924476994
40.652504438,-73.9401647
40.652504591,-73.952226904
40.652507147,-73.910511924
40.652510575,-73.931486538
40.65251648,-73.88683437
40.652523765,-73.952133189
40.652534543,-73.951650261
40.65253462,-73.910544322
40.652537389,-73.951891719
40.652537692,-73.918364755
40.652539458,-73.957124562
40.652540114,-73.951844867
40.652557566,-73.886747807
40.652564552,-73.951217773
40.652569938,-73.950972704
40.652570082,-73.95131147
40.652574835,-73.933410949
40.652576201,-73.914695948
40.652580797,-73.91349945
40.652584994,-73.942035047
40.652594456,-73.950540219
40.652594581,-73.950832134
40.652602754,-73.950687973
40.652608076,-73.950298749
40.652610778,-73.950201441
40.652621821,-73.950349193
40.652626883,-74.006162654
40.652632574,-73.975035844
40.652636618,-73.96016258
40.652639277,-73.95269171
40.652644504,-73.910663103
40.65265947,-73.955135135
40.652676129,-73.9490049
40.652678853,-73.948958047
40.65271065,-73.959939094
40.652713389,-73.952698865
40.652719424,-73.9615212
40.652722538,-73.948439052
40.652725481,-74.009344904
40.652731235,-73.938236412
40.652736239,-73.912165806
40.652744156,-73.947685821
40.652744306,-73.94801738
40.652746879,-73.947638968
40.652761726,-73.965063808
40.652775453,-73.965071008
40.652788589,-73.919960976
40.652798712,-73.914944333
40.652803963,-73.952687989
40.65280703,-73.931518669
40.652815134,-73.918674351
40.652831407,-73.946420783
40.652842702,-73.931500612
40.65285404,-73.961885116
40.652855802,-73.945764853
40.652860089,-73.963614987
40.652877735,-73.945710776
40.652913478,-73.930520277
40.65291541,-73.975612363
40.652923046,-73.912378191
40.652926629,-73.944636772
40.652929196,-73.957066649
40.65294633,-73.92183482
40.652949467,-73.926595582
40.652951907,-73.930523841
40.652952193,-73.911015875
40.652956274,-74.005838332
40.652981851,-73.913920588
40.652993932,-73.961611139
40.652995527,-73.925658514
40.653000147,-73.943422192
40.653000165,-73.91642168
40.653023276,-73.930530974
40.653024841,-73.96382032
40.653035987,-73.933460943
40.653036055,-73.949822713
40.653049171,-73.942650913
40.653057382,-73.92371233
40.653070217,-73.952713028
40.653085275,-73.956079075
40.653091818,-73.921856273
40.653093454,-74.006915915
40.653097101,-73.978282799
40.653108771,-73.911177842
40.653110172,-73.887669472
40.653117502,-73.954255471
40.653125116,-73.952720197
40.65312959,-73.909714623
40.653162547,-73.909739806
40.653184244,-73.974895084
40.653197293,-73.962357034
40.653197622,-74.008862044
40.653201068,-73.929514483
40.653202171,-73.911278628
40.653275182,-73.929521612
40.653281861,-73.911397451
40.653281868,-73.922832715
40.653302454,-73.938805304
40.653306486,-73.960573028
40.653334977,-73.938030429
40.653336483,-73.952766898
40.653342928,-73.962854294
40.653343147,-73.937911492
40.653349309,-73.929550365
40.653351054,-74.011914593
40.653361527,-73.91148384
40.653387026,-73.912525343
40.653397959,-74.009262107
40.653424771,-73.936592375
40.65344395,-73.93653109
40.653457669,-73.911581019
40.653461505,-73.949844017
40.653469084,-73.962533474
40.653471267,-73.922846912
40.653474803,-73.955476961
40.653484698,-73.952759585
40.653485491,-73.915736324
40.653490226,-73.92665265
40.653496478,-73.915747122
40.653502019,-73.962526247
40.65350985,-73.911620593
40.653510293,-73.954983198
40.653514818,-73.981176626
40.653523405,-73.918839269
40.653540641,-73.963131688
40.653546796,-73.91700123
40.653554718,-73.938325748
40.653559232,-73.953804676
40.65356223,-73.954438967
40.65356726,-73.946964387
40.653567686,-73.954356073
40.65359096,-73.977241098
40.653596075,-73.944055981
40.653598016,-73.908535499
40.653606447,-73.962915414
40.653618709,-73.958630317
40.65363313,-73.960616082
40.653639785,-73.933366639
40.653639787,-73.933370242
40.653643312,-73.910286955
40.653651357,-73.977298741
40.653666243,-73.918994065
40.653669693,-73.932876472
40.653675012,-73.962745991
40.653688119,-73.922868285
40.653692477,-73.957693244
40.653702175,-73.93210159
40.653707937,-73.962709933
40.653719171,-74.008321521
40.653719751,-73.95722111
40.653738754,-73.956658881
40.653753829,-73.93126542
40.653759403,-73.946982254
40.653759824,-73.942160165
40.653762141,-73.931395154
40.653769393,-73.888154896
40.653771885,-73.913303293
40.653775957,-73.922875391
40.653783908,-73.931074379
40.653790783,-73.949623928
40.653791357,-73.977381584
40.653809665,-73.955473134
40.653811552,-73.960648412
40.653832825,-73.930263438
40.653839671,-73.954993787
40.653839672,-73.954997391
40.653847945,-73.955094692
40.653849648,-73.918294674
40.653850688,-73.955091087
40.653861481,-73.954615357
40.653872384,-73.95442434
40.653875158,-73.954496417
40.653880561,-73.954280176
40.653889771,-73.929128131
40.653898023,-73.929156954
40.653910564,-73.953804432
40.653913288,-73.953753975
40.65391874,-73.953660268
40.653924192,-73.953566561
40.653932386,-73.953465645
40.653932415,-73.922882418
40.653935094,-73.953375544
40.653937417,-73.959509486
40.653948837,-73.953422386
40.653951581,-73.953422384
40.653955459,-74.003845428
40.653961321,-73.976325565
40.653976042,-73.952827713
40.653979429,-73.961970968
40.653984853,-73.927545889
40.653993851,-73.964144151
40.654009322,-73.927174654
40.654016893,-73.952052831
40.654019721,-73.952251047
40.654022323,-73.951908668
40.654025068,-73.951908666
40.654030619,-73.952056425
40.654031093,-73.941244522
40.654044715,-73.926720515
40.654058211,-73.926363708
40.654063272,-73.951378855
40.654069937,-73.961761887
40.6540801,-73.926255564
40.654087527,-73.885105402
40.654093198,-73.950751742
40.654093301,-73.950993208
40.65409877,-73.950946353
40.654101664,-73.925642865
40.654109666,-73.95075173
40.654112391,-73.950704877
40.654131459,-73.950366089
40.654133459,-73.91232975
40.654140476,-73.930652346
40.654150483,-73.949929994
40.65415516,-73.962169087
40.654166081,-73.961992486
40.654178875,-73.910711504
40.654199438,-73.924053402
40.65420234,-73.949259616
40.654203049,-73.977251701
40.654209714,-73.936476302
40.654214032,-73.977273322
40.654223706,-73.961945601
40.654231129,-73.959566972
40.654235343,-74.005827632
40.654254135,-73.948459493
40.654260686,-73.939377458
40.654264922,-73.948030611
40.65427581,-73.961805016
40.654275945,-73.94812791
40.654278279,-73.922914454
40.654278327,-73.931675733
40.654281298,-73.961801409
40.6542813,-73.961805013
40.6543032,-73.947702618
40.654313005,-73.917576914
40.654316196,-73.922157574
40.654316744,-73.931657674
40.654321448,-73.917868827
40.65432464,-73.952852694
40.654345382,-73.949973096
40.654366391,-73.961815777
40.654391845,-73.95621877
40.654393617,-73.931690031
40.654399116,-73.936497746
40.654433104,-74.001585755
40.65444911,-73.962961798
40.654457918,-73.949973011
40.654504535,-73.93361445
40.654525679,-73.962089589
40.654528331,-73.961808476
40.654535,-73.97642267
40.654572903,-73.943413651
40.654576984,-73.935520893
40.65459364,-73.952881336
40.654597375,-73.94294511
40.654607166,-73.980725818
40.654632859,-73.96249678
40.654639133,-73.924860198
40.654656591,-73.980837528
40.65465817,-74.001960576
40.654659398,-73.907474467
40.654666521,-73.949972855
40.654675451,-73.925840446
40.654683784,-73.979363483
40.654732547,-73.950322394
40.654740755,-73.97592164
40.654747363,-73.952917267
40.654757169,-73.916895208
40.654759206,-73.915922123
40.654760916,-73.980978054
40.654777897,-73.931707658
40.654778444,-73.915954535
40.654784559,-73.950001598
40.654789228,-73.927790088
40.654811775,-74.005240229
40.65481208,-73.924899647
40.654815572,-73.979583287
40.654817312,-73.956286967
40.654844723,-73.9287523
40.654848519,-73.979637337
40.654866086,-73.927797213
40.654866667,-74.00532673
40.654882432,-73.961880353
40.654882915,-73.973344719
40.654884211,-73.979691386
40.654886179,-73.924885148
40.65489232,-73.958719628
40.654907419,-73.919756609
40.654916675,-73.917323887
40.654917159,-73.97974904
40.654925859,-73.926827668
40.65493115,-73.914595628
40.654946895,-73.95783661
40.65495862,-73.914624425
40.654974274,-73.957649183
40.654976091,-73.919832211
40.654977002,-73.957602329
40.654985186,-73.957465371
40.654987111,-73.923933573
40.654987913,-73.957418517
40.654989481,-73.9618875
40.655005449,-73.953104494
40.655008771,-73.905070099
40.655013563,-73.914689227
40.655019066,-73.91470724
40.655022062,-73.947110995
40.655028282,-73.919889813
40.655050878,-73.924902982
40.655057241,-73.935379872
40.65506963,-73.943254652
40.655070244,-73.885190206
40.65507303,-73.888015758
40.65512976,-73.955101038
40.655131364,-73.907304423
40.655137199,-73.91485125
40.655145242,-73.90414367
40.655145624,-73.922906244
40.65514879,-73.954632501
40.655149148,-73.920026621
40.655156021,-73.980127391
40.655162013,-73.918801235
40.655167372,-73.922592668
40.655167816,-73.954160361
40.655171469,-73.933530894
40.655171528,-73.920635675
40.655181467,-73.953976546
40.655183479,-73.980188651
40.655184855,-73.920062618
40.655184996,-73.933192102
40.655199787,-73.897375218
40.655201375,-73.933037112
40.655211452,-73.953461149
40.655248306,-74.001430801
40.655249675,-73.952960161
40.655262512,-73.91358247
40.65527474,-73.931772022
40.655277375,-73.918916424
40.655279016,-73.913629301
40.655285199,-73.959778971
40.6552875,-73.917712664
40.655296081,-73.952340234
40.655297925,-73.924927933
40.655299218,-73.922736677
40.655311803,-73.97657016
40.655313194,-74.015136952
40.655325938,-73.951536513
40.655332926,-73.916004293
40.655334163,-73.951514882
40.655348571,-73.926852433
40.655350902,-73.930615047
40.655355931,-73.951064362
40.655364137,-73.885391527
40.655367061,-73.930103257
40.655370933,-73.915431203
40.655372401,-73.951067954
40.655372885,-73.940454055
40.655375216,-73.929973503
40.655380575,-73.95092739
40.655386025,-73.950833681
40.655394198,-73.950689513
40.655396922,-73.950642659
40.655424121,-73.950065992
40.655437691,-74.001780397
40.65544333,-73.929148105
40.655445848,-73.949536181
40.655448782,-73.929086831
40.655457562,-73.978015331
40.655465818,-73.913838094
40.655470489,-73.949395605
40.655477493,-73.922534644
40.655478534,-73.948966717
40.655482567,-73.897450468
40.655482811,-73.952545532
40.655483257,-73.922941894
40.655485751,-73.960305041
40.655489897,-73.938525786
40.655499458,-73.952978005
40.655516545,-73.927710012
40.65552687,-73.886187742
40.655532399,-73.922548996
40.655532857,-73.927461315
40.6555447,-73.956340551
40.655551877,-73.92715495
40.655590581,-73.911862912
40.655592433,-73.918079901
40.65559279,-73.926747647
40.655620324,-73.922685848
40.655624331,-74.002090351
40.655625723,-73.952992333
40.655635476,-73.95008025
40.655647082,-73.925806929
40.655652052,-73.950328917
40.655672001,-73.95917686
40.65568566,-73.958993045
40.655685744,-73.959230913
40.655691202,-73.959140808
40.655696666,-73.959068723
40.655696839,-73.952386801
40.655699382,-73.979528955
40.655700322,-73.91545241
40.655707622,-73.979561389
40.655717822,-73.950087396
40.655732329,-73.979579402
40.655733464,-73.954722205
40.655738728,-73.923251548
40.655744529,-73.954942045
40.655746405,-73.952776004
40.655749695,-73.923233515
40.655750054,-73.919737576
40.655751191,-73.958041533
40.655753916,-73.95798747
40.655755704,-73.92401559
40.655758995,-73.95009097
40.655759556,-73.930088429
40.655790193,-73.918270673
40.655799036,-73.915318934
40.65580018,-73.950119771
40.655802696,-74.003859951
40.655811436,-73.879912577
40.655811951,-73.914226886
40.655822135,-73.920771856
40.655825931,-73.981222827
40.655827014,-73.937613647
40.655833669,-73.93009556
40.655838002,-73.937631657
40.65584135,-73.950116136
40.6558444,-73.879937746
40.655846247,-73.932776972
40.655857041,-73.962524924
40.655864913,-73.931847104
40.655903336,-73.931839856
40.655905411,-73.922137699
40.655911207,-73.904348001
40.655912237,-73.955651934
40.655913952,-73.960348035
40.655913953,-73.960351639
40.655925872,-73.955421264
40.655930052,-73.914327648
40.65595052,-73.955280689
40.655955796,-73.895651308
40.655966787,-73.954765296
40.655972986,-73.949856545
40.655973742,-73.958657689
40.655977691,-73.954574272
40.655981727,-73.929832307
40.655998202,-73.903345943
40.656002819,-73.8930563
40.656018115,-73.95994792
40.656057601,-73.932787571
40.656081382,-73.953053281
40.656088677,-73.89690532
40.656089252,-73.980159549
40.656091297,-73.939076656
40.656095525,-73.91920736
40.656103924,-73.962074276
40.656106469,-73.931872086
40.656108852,-73.904372946
40.656118555,-73.93376782
40.656121233,-73.938593681
40.656121436,-73.925045941
40.656133963,-73.908243695
40.656138238,-73.910182686
40.65614911,-73.977308703
40.656169443,-73.90799136
40.656172915,-73.937721446
40.656173929,-73.91019345
40.656183937,-73.937800725
40.656186601,-73.955356216
40.656188305,-73.959987463
40.656192655,-73.929147309
40.656193609,-73.897611559
40.656195413,-73.933774952
40.656200446,-73.899136077
40.65620605,-73.893182117
40.656207428,-73.930870047
40.656209616,-73.91020061
40.656243584,-73.918980123
40.656245307,-73.910211374
40.656248069,-73.910232995
40.65625465,-73.936607706
40.656265243,-73.922530125
40.656266626,-73.999203497
40.656268707,-73.908557066
40.65627937,-73.908160601
40.656279436,-73.923229302
40.656282349,-73.881411032
40.656287949,-73.90859308
40.65628819,-73.932834192
40.656296708,-73.89326847
40.65632295,-73.911227624
40.656351454,-73.920158531
40.656380283,-73.980653224
40.65638067,-73.918763711
40.656381053,-73.908319041
40.656388064,-73.910247223
40.656392648,-73.973791024
40.656393177,-73.925056448
40.656398942,-73.921358638
40.656399784,-73.953071077
40.656419489,-73.908329801
40.656437953,-73.897676058
40.656455177,-73.90833696
40.656457904,-73.908315332
40.656472796,-73.925088795
40.656480163,-73.912218543
40.656481898,-73.897708428
40.656485689,-73.895816268
40.656493595,-73.908326095
40.656527416,-73.893426682
40.65653057,-73.976984204
40.656532031,-73.908336854
40.65653742,-73.931907686
40.656546162,-73.905449947
40.656546586,-73.956448019
40.656547638,-73.880487909
40.656551541,-73.912236469
40.65655477,-73.879431893
40.656556142,-73.918489585
40.65655742,-73.924378691
40.656564991,-73.908365642
40.656572069,-73.958560008
40.656578995,-73.895798102
40.656579529,-73.998907956
40.656583996,-73.927283571
40.656589976,-73.912247231
40.656592613,-73.905193989
40.656598076,-73.905161545
40.65659936,-73.958127498
40.656616632,-73.953096153
40.656621296,-73.958066214
40.656622935,-73.91227602
40.656624145,-73.903503617
40.656643661,-73.930559641
40.65664511,-74.008289449
40.656654031,-73.957514765
40.656662242,-73.896799915
40.656664967,-73.896778286
40.656671636,-73.960711599
40.656677533,-73.908372696
40.656681765,-73.978173508
40.65668224,-73.880592187
