SKDate,Year_,Quarter_,Month_,Day_,create_date,update_date
3275,2011,4,12,2011-12-19 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3276,2011,4,12,2011-12-20 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3277,2011,4,12,2011-12-21 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3278,2011,4,12,2011-12-22 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3279,2011,4,12,2011-12-23 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3280,2011,4,12,2011-12-24 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3281,2011,4,12,2011-12-25 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3282,2011,4,12,2011-12-26 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3283,2011,4,12,2011-12-27 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3284,2011,4,12,2011-12-28 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3285,2011,4,12,2011-12-29 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3286,2011,4,12,2011-12-30 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3287,2011,4,12,2011-12-31 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3623,2012,4,12,2012-12-01 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3624,2012,4,12,2012-12-02 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3625,2012,4,12,2012-12-03 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3626,2012,4,12,2012-12-04 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3627,2012,4,12,2012-12-05 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3628,2012,4,12,2012-12-06 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3629,2012,4,12,2012-12-07 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3630,2012,4,12,2012-12-08 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3631,2012,4,12,2012-12-09 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3632,2012,4,12,2012-12-10 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3633,2012,4,12,2012-12-11 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3634,2012,4,12,2012-12-12 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3635,2012,4,12,2012-12-13 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3636,2012,4,12,2012-12-14 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3637,2012,4,12,2012-12-15 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3638,2012,4,12,2012-12-16 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3639,2012,4,12,2012-12-17 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3640,2012,4,12,2012-12-18 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3641,2012,4,12,2012-12-19 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3642,2012,4,12,2012-12-20 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3643,2012,4,12,2012-12-21 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3644,2012,4,12,2012-12-22 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3645,2012,4,12,2012-12-23 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3646,2012,4,12,2012-12-24 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3647,2012,4,12,2012-12-25 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3648,2012,4,12,2012-12-26 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3649,2012,4,12,2012-12-27 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3650,2012,4,12,2012-12-28 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3651,2012,4,12,2012-12-29 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3652,2012,4,12,2012-12-30 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3653,2012,4,12,2012-12-31 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3988,2013,4,12,2013-12-01 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3989,2013,4,12,2013-12-02 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3990,2013,4,12,2013-12-03 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3991,2013,4,12,2013-12-04 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3992,2013,4,12,2013-12-05 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3993,2013,4,12,2013-12-06 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3994,2013,4,12,2013-12-07 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3995,2013,4,12,2013-12-08 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3996,2013,4,12,2013-12-09 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3997,2013,4,12,2013-12-10 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3998,2013,4,12,2013-12-11 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3999,2013,4,12,2013-12-12 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4000,2013,4,12,2013-12-13 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4001,2013,4,12,2013-12-14 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4002,2013,4,12,2013-12-15 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4003,2013,4,12,2013-12-16 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4004,2013,4,12,2013-12-17 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4005,2013,4,12,2013-12-18 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4006,2013,4,12,2013-12-19 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4007,2013,4,12,2013-12-20 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4008,2013,4,12,2013-12-21 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4009,2013,4,12,2013-12-22 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4010,2013,4,12,2013-12-23 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4011,2013,4,12,2013-12-24 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4012,2013,4,12,2013-12-25 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4013,2013,4,12,2013-12-26 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4014,2013,4,12,2013-12-27 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4015,2013,4,12,2013-12-28 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4016,2013,4,12,2013-12-29 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4017,2013,4,12,2013-12-30 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4018,2013,4,12,2013-12-31 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4353,2014,4,12,2014-12-01 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4354,2014,4,12,2014-12-02 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4355,2014,4,12,2014-12-03 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4356,2014,4,12,2014-12-04 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4357,2014,4,12,2014-12-05 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4358,2014,4,12,2014-12-06 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4359,2014,4,12,2014-12-07 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4360,2014,4,12,2014-12-08 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4361,2014,4,12,2014-12-09 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4362,2014,4,12,2014-12-10 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4363,2014,4,12,2014-12-11 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4364,2014,4,12,2014-12-12 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4365,2014,4,12,2014-12-13 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4366,2014,4,12,2014-12-14 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4367,2014,4,12,2014-12-15 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4368,2014,4,12,2014-12-16 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4369,2014,4,12,2014-12-17 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4370,2014,4,12,2014-12-18 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4371,2014,4,12,2014-12-19 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4372,2014,4,12,2014-12-20 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4373,2014,4,12,2014-12-21 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4374,2014,4,12,2014-12-22 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4375,2014,4,12,2014-12-23 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4376,2014,4,12,2014-12-24 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4377,2014,4,12,2014-12-25 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4378,2014,4,12,2014-12-26 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4379,2014,4,12,2014-12-27 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4380,2014,4,12,2014-12-28 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4381,2014,4,12,2014-12-29 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4382,2014,4,12,2014-12-30 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4383,2014,4,12,2014-12-31 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3196,2011,4,10,2011-10-01 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3197,2011,4,10,2011-10-02 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3198,2011,4,10,2011-10-03 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3199,2011,4,10,2011-10-04 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3200,2011,4,10,2011-10-05 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3201,2011,4,10,2011-10-06 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3202,2011,4,10,2011-10-07 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3203,2011,4,10,2011-10-08 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3204,2011,4,10,2011-10-09 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3205,2011,4,10,2011-10-10 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3206,2011,4,10,2011-10-11 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3207,2011,4,10,2011-10-12 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3208,2011,4,10,2011-10-13 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3209,2011,4,10,2011-10-14 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3210,2011,4,10,2011-10-15 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3211,2011,4,10,2011-10-16 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3212,2011,4,10,2011-10-17 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3213,2011,4,10,2011-10-18 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3214,2011,4,10,2011-10-19 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3215,2011,4,10,2011-10-20 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3216,2011,4,10,2011-10-21 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3217,2011,4,10,2011-10-22 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3218,2011,4,10,2011-10-23 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3219,2011,4,10,2011-10-24 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3220,2011,4,10,2011-10-25 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3221,2011,4,10,2011-10-26 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3222,2011,4,10,2011-10-27 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3223,2011,4,10,2011-10-28 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3224,2011,4,10,2011-10-29 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3225,2011,4,10,2011-10-30 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3226,2011,4,10,2011-10-31 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3562,2012,4,10,2012-10-01 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3563,2012,4,10,2012-10-02 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3564,2012,4,10,2012-10-03 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3565,2012,4,10,2012-10-04 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3566,2012,4,10,2012-10-05 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3567,2012,4,10,2012-10-06 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3568,2012,4,10,2012-10-07 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3569,2012,4,10,2012-10-08 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3570,2012,4,10,2012-10-09 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3571,2012,4,10,2012-10-10 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3572,2012,4,10,2012-10-11 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3573,2012,4,10,2012-10-12 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3574,2012,4,10,2012-10-13 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3575,2012,4,10,2012-10-14 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3576,2012,4,10,2012-10-15 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3577,2012,4,10,2012-10-16 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3578,2012,4,10,2012-10-17 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3579,2012,4,10,2012-10-18 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3580,2012,4,10,2012-10-19 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3581,2012,4,10,2012-10-20 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3582,2012,4,10,2012-10-21 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3583,2012,4,10,2012-10-22 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3584,2012,4,10,2012-10-23 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3585,2012,4,10,2012-10-24 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3586,2012,4,10,2012-10-25 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3587,2012,4,10,2012-10-26 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3588,2012,4,10,2012-10-27 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3589,2012,4,10,2012-10-28 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3590,2012,4,10,2012-10-29 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3591,2012,4,10,2012-10-30 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3592,2012,4,10,2012-10-31 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3927,2013,4,10,2013-10-01 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3928,2013,4,10,2013-10-02 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3929,2013,4,10,2013-10-03 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3930,2013,4,10,2013-10-04 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3931,2013,4,10,2013-10-05 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3932,2013,4,10,2013-10-06 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3933,2013,4,10,2013-10-07 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3934,2013,4,10,2013-10-08 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3935,2013,4,10,2013-10-09 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3936,2013,4,10,2013-10-10 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3937,2013,4,10,2013-10-11 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3938,2013,4,10,2013-10-12 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3939,2013,4,10,2013-10-13 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3940,2013,4,10,2013-10-14 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3941,2013,4,10,2013-10-15 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3942,2013,4,10,2013-10-16 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3943,2013,4,10,2013-10-17 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3944,2013,4,10,2013-10-18 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3945,2013,4,10,2013-10-19 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3946,2013,4,10,2013-10-20 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3947,2013,4,10,2013-10-21 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3948,2013,4,10,2013-10-22 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3949,2013,4,10,2013-10-23 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3950,2013,4,10,2013-10-24 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3951,2013,4,10,2013-10-25 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3952,2013,4,10,2013-10-26 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3953,2013,4,10,2013-10-27 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3954,2013,4,10,2013-10-28 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3955,2013,4,10,2013-10-29 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3956,2013,4,10,2013-10-30 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3957,2013,4,10,2013-10-31 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4292,2014,4,10,2014-10-01 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4293,2014,4,10,2014-10-02 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4294,2014,4,10,2014-10-03 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4295,2014,4,10,2014-10-04 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4296,2014,4,10,2014-10-05 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4297,2014,4,10,2014-10-06 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4298,2014,4,10,2014-10-07 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4299,2014,4,10,2014-10-08 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4300,2014,4,10,2014-10-09 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4301,2014,4,10,2014-10-10 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4302,2014,4,10,2014-10-11 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4303,2014,4,10,2014-10-12 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4304,2014,4,10,2014-10-13 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4305,2014,4,10,2014-10-14 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4306,2014,4,10,2014-10-15 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4307,2014,4,10,2014-10-16 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4308,2014,4,10,2014-10-17 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4309,2014,4,10,2014-10-18 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4310,2014,4,10,2014-10-19 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4311,2014,4,10,2014-10-20 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4312,2014,4,10,2014-10-21 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4313,2014,4,10,2014-10-22 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4314,2014,4,10,2014-10-23 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4315,2014,4,10,2014-10-24 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4316,2014,4,10,2014-10-25 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4317,2014,4,10,2014-10-26 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4318,2014,4,10,2014-10-27 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4319,2014,4,10,2014-10-28 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4320,2014,4,10,2014-10-29 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4321,2014,4,10,2014-10-30 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4322,2014,4,10,2014-10-31 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3043,2011,2,5,2011-05-01 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3044,2011,2,5,2011-05-02 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3045,2011,2,5,2011-05-03 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3046,2011,2,5,2011-05-04 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3047,2011,2,5,2011-05-05 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3048,2011,2,5,2011-05-06 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3049,2011,2,5,2011-05-07 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3050,2011,2,5,2011-05-08 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3051,2011,2,5,2011-05-09 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3052,2011,2,5,2011-05-10 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3053,2011,2,5,2011-05-11 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3054,2011,2,5,2011-05-12 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3055,2011,2,5,2011-05-13 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3056,2011,2,5,2011-05-14 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3057,2011,2,5,2011-05-15 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3058,2011,2,5,2011-05-16 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3059,2011,2,5,2011-05-17 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3060,2011,2,5,2011-05-18 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3061,2011,2,5,2011-05-19 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3062,2011,2,5,2011-05-20 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3063,2011,2,5,2011-05-21 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3064,2011,2,5,2011-05-22 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3065,2011,2,5,2011-05-23 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
