customer_id,recency,frequency,monetary,R,F,M,rfm_value,Score,RFM_status
1612,68,2,2932.82,2,4,2,242,8,"Gold"
1649,72,3,3089.37,2,4,2,242,8,"Gold"
1690,17,9,2570.5400000000009,4,1,3,413,8,"Gold"
1700,70,6,1483.48,2,2,4,224,8,"Gold"
1771,40,6,2670.15,3,2,3,323,8,"Gold"
1776,35,6,2607.63,3,2,3,323,8,"Gold"
1857,88,4,3240.23,2,4,2,242,8,"Gold"
1877,81,6,1507.82,2,2,4,224,8,"Gold"
1878,33,6,2755.93,3,2,3,323,8,"Gold"
1888,88,4,3288.04,2,4,2,242,8,"Gold"
1914,13,8,2248.17,4,1,3,413,8,"Gold"
1929,46,6,1912.36,3,2,3,323,8,"Gold"
1940,77,4,3259.41,2,4,2,242,8,"Gold"
1973,48,4,3371.69,2,4,2,242,8,"Gold"
2007,24,3,4150.16,3,4,1,341,8,"Gold"
2008,30,7,2365.360000000001,3,2,3,323,8,"Gold"
2018,36,7,2335.54,3,2,3,323,8,"Gold"
2172,30,4,5407.15,3,4,1,341,8,"Gold"
2175,59,4,3173.95,2,4,2,242,8,"Gold"
2212,42,6,2722.72,3,2,3,323,8,"Gold"
2234,58,6,1719.16,2,2,4,224,8,"Gold"
2253,85,6,1783.37,2,2,4,224,8,"Gold"
2285,40,7,1796.29,3,2,3,323,8,"Gold"
2343,63,3,3275.66,2,4,2,242,8,"Gold"
2381,30,7,2731.88,3,2,3,323,8,"Gold"
2399,39,6,2724.93,3,2,3,323,8,"Gold"
2497,47,4,2981.39,2,4,2,242,8,"Gold"
2507,48,4,3467.88,2,4,2,242,8,"Gold"
2534,46,7,1900.9299999999989,3,2,3,323,8,"Gold"
2607,6,8,1943.51,4,1,3,413,8,"Gold"
2650,26,6,2394.8200000000011,3,2,3,323,8,"Gold"
2672,16,8,2415.1600000000012,4,1,3,413,8,"Gold"
2732,17,9,2787.95,4,1,3,413,8,"Gold"
2803,31,6,2743.41,3,2,3,323,8,"Gold"
2839,18,8,2693.04,4,1,3,413,8,"Gold"
2871,21,6,2345.94,3,2,3,323,8,"Gold"
2899,31,6,2554.49,3,2,3,323,8,"Gold"
2916,25,7,2509.8,3,2,3,323,8,"Gold"
2931,58,6,1700.55,2,2,4,224,8,"Gold"
2981,53,6,1260.26,2,2,4,224,8,"Gold"
2997,32,6,2035.02,3,2,3,323,8,"Gold"
3028,54,4,2978.23,2,4,2,242,8,"Gold"
3030,25,7,2713.38,3,2,3,323,8,"Gold"
3138,70,4,3168.15,2,4,2,242,8,"Gold"
3141,71,7,1696.39,2,2,4,224,8,"Gold"
3150,88,7,1234.13,2,2,4,224,8,"Gold"
3174,25,6,2346.62,3,2,3,323,8,"Gold"
3183,12,8,2059.05,4,1,3,413,8,"Gold"
3214,69,4,2969.77,2,4,2,242,8,"Gold"
3294,63,4,2826.89,2,4,2,242,8,"Gold"
3297,59,6,1521.43,2,2,4,224,8,"Gold"
3352,38,6,2788.69,3,2,3,323,8,"Gold"
3430,64,7,1653.02,2,2,4,224,8,"Gold"
10,44,5,3358.2800000000011,3,3,2,332,8,"Gold"
21,7,5,4229.41,4,3,1,431,8,"Gold"
67,117,5,1203.29,1,3,4,134,8,"Gold"
79,48,5,1860.29,2,3,3,233,8,"Gold"
175,65,5,2170.54,2,3,3,233,8,"Gold"
181,51,5,2365.24,2,3,3,233,8,"Gold"
189,4,5,5329.98,4,3,1,431,8,"Gold"
208,28,5,3342.02,3,3,2,332,8,"Gold"
227,27,5,3906.03,3,3,2,332,8,"Gold"
243,75,5,2193.55,2,3,3,233,8,"Gold"
252,63,5,2597.64,2,3,3,233,8,"Gold"
269,169,5,1668.85,1,3,4,134,8,"Gold"
312,14,5,4570.38,4,3,1,431,8,"Gold"
349,167,5,1669.26,1,3,4,134,8,"Gold"
356,62,5,2358,2,3,3,233,8,"Gold"
360,9,5,5070.23,4,3,1,431,8,"Gold"
371,10,5,5004.52,4,3,1,431,8,"Gold"
386,67,5,2415.97,2,3,3,233,8,"Gold"
477,36,5,3375.06,3,3,2,332,8,"Gold"
532,29,5,2963.81,3,3,2,332,8,"Gold"
588,20,5,3603.85,3,3,2,332,8,"Gold"
597,62,5,1830.39,2,3,3,233,8,"Gold"
667,20,5,3802.78,3,3,2,332,8,"Gold"
821,34,5,2925.75,3,3,2,332,8,"Gold"
873,32,5,3226.46,3,3,2,332,8,"Gold"
888,69,5,2278.7,2,3,3,233,8,"Gold"
929,57,5,2540.349999999999,2,3,3,233,8,"Gold"
970,34,5,2840.81,3,3,2,332,8,"Gold"
1019,43,5,2842.9,3,3,2,332,8,"Gold"
1051,180,5,1294.69,1,3,4,134,8,"Gold"
1092,203,5,1245.27,1,3,4,134,8,"Gold"
1096,56,5,2086.85,2,3,3,233,8,"Gold"
1107,49,5,1843.57,2,3,3,233,8,"Gold"
1125,30,5,2839.93,3,3,2,332,8,"Gold"
1128,27,5,3388.35,3,3,2,332,8,"Gold"
1136,36,5,3394.099999999999,3,3,2,332,8,"Gold"
1195,20,5,3463.81,3,3,2,332,8,"Gold"
1236,42,5,3588.56,3,3,2,332,8,"Gold"
1260,67,5,2195.24,2,3,3,233,8,"Gold"
1314,28,5,2894.17,3,3,2,332,8,"Gold"
1375,83,5,1849.91,2,3,3,233,8,"Gold"
1418,87,5,1983.97,2,3,3,233,8,"Gold"
1462,82,5,2331.52,2,3,3,233,8,"Gold"
1479,70,5,2530.6,2,3,3,233,8,"Gold"
1486,33,5,3681.51,3,3,2,332,8,"Gold"
1582,56,5,1914.2,2,3,3,233,8,"Gold"
1636,41,5,3274.29,3,3,2,332,8,"Gold"
1642,85,5,2307.49,2,3,3,233,8,"Gold"
1651,98,5,694.38,1,3,4,134,8,"Gold"
1657,62,5,2675.72,2,3,3,233,8,"Gold"
1697,25,5,3042.48,3,3,2,332,8,"Gold"
1720,24,5,3538.05,3,3,2,332,8,"Gold"
1859,77,5,2355.59,2,3,3,233,8,"Gold"
1902,53,5,2134.099999999999,2,3,3,233,8,"Gold"
1915,62,5,2568.05,2,3,3,233,8,"Gold"
1926,6,5,4911.09,4,3,1,431,8,"Gold"
2062,43,5,3465.41,3,3,2,332,8,"Gold"
2195,3,5,4139.25,4,3,1,431,8,"Gold"
2244,64,5,1796,2,3,3,233,8,"Gold"
2263,36,5,3371.48,3,3,2,332,8,"Gold"
2312,29,5,3280.61,3,3,2,332,8,"Gold"
2315,153,5,600.75999999999976,1,3,4,134,8,"Gold"
2317,54,5,2715.29,2,3,3,233,8,"Gold"
2349,55,5,2500.26,2,3,3,233,8,"Gold"
2354,37,5,3458.15,3,3,2,332,8,"Gold"
2377,8,5,4707.5499999999993,4,3,1,431,8,"Gold"
2403,151,5,965.84999999999991,1,3,4,134,8,"Gold"
2480,43,5,3382.400000000001,3,3,2,332,8,"Gold"
2491,106,5,1588.9,1,3,4,134,8,"Gold"
2496,197,5,707.56000000000017,1,3,4,134,8,"Gold"
2539,41,5,2862.41,3,3,2,332,8,"Gold"
2555,2,5,5495.54,4,3,1,431,8,"Gold"
2639,32,5,3676.22,3,3,2,332,8,"Gold"
2674,45,5,3478.14,3,3,2,332,8,"Gold"
2681,51,5,2561.48,2,3,3,233,8,"Gold"
2798,155,5,799.84999999999991,1,3,4,134,8,"Gold"
2808,7,5,5190.91,4,3,1,431,8,"Gold"
2933,96,5,1241.68,1,3,4,134,8,"Gold"
3016,1,5,4253.5,4,3,1,431,8,"Gold"
3026,93,5,1434.95,1,3,4,134,8,"Gold"
3034,49,5,2661.28,2,3,3,233,8,"Gold"
3047,35,5,3909.14,3,3,2,332,8,"Gold"
3095,37,5,2799.49,3,3,2,332,8,"Gold"
3132,24,5,3426.54,3,3,2,332,8,"Gold"
3188,117,5,1363.16,1,3,4,134,8,"Gold"
3218,217,5,1526.81,1,3,4,134,8,"Gold"
3278,23,5,3216.13,3,3,2,332,8,"Gold"
3306,41,5,3473.13,3,3,2,332,8,"Gold"
3307,17,5,4311.99,4,3,1,431,8,"Gold"
3325,46,5,3028.2,3,3,2,332,8,"Gold"
3331,37,5,3159.58,3,3,2,332,8,"Gold"
3368,30,5,3153.48,3,3,2,332,8,"Gold"
3373,45,5,4048.46,3,3,2,332,8,"Gold"
3380,64,5,2793.81,2,3,3,233,8,"Gold"
3394,20,5,4073.2,3,3,2,332,8,"Gold"
3404,52,5,2729.79,2,3,3,233,8,"Gold"
3434,65,5,1831.51,2,3,3,233,8,"Gold"
3474,72,5,2358.99,2,3,3,233,8,"Gold"
64,4,5,546.67999999999972,4,3,4,434,11,"Silver"
101,9,4,2589.89,4,4,3,443,11,"Silver"
106,2,3,2513.69,4,4,3,443,11,"Silver"
143,14,4,2474.77,4,4,3,443,11,"Silver"
199,16,4,2650.53,4,4,3,443,11,"Silver"
203,12,5,1481.12,4,3,4,434,11,"Silver"
216,17,4,2152.05,4,4,3,443,11,"Silver"
236,7,4,2434.64,4,4,3,443,11,"Silver"
253,18,5,1191.29,4,3,4,434,11,"Silver"
256,1,5,1728.66,4,3,4,434,11,"Silver"
258,19,5,1642.58,4,3,4,434,11,"Silver"
281,10,4,2233.67,4,4,3,443,11,"Silver"
309,10,4,2208.58,4,4,3,443,11,"Silver"
316,12,4,2158.71,4,4,3,443,11,"Silver"
409,14,4,2267.84,4,4,3,443,11,"Silver"
520,17,5,819.26,4,3,4,434,11,"Silver"
559,7,4,1824.48,4,4,3,443,11,"Silver"
612,2,4,2074.34,4,4,3,443,11,"Silver"
649,12,5,263.53999999999991,4,3,4,434,11,"Silver"
1078,19,5,899.97,4,3,4,434,11,"Silver"
1079,18,4,2306.99,4,4,3,443,11,"Silver"
1120,2,5,912.94000000000028,4,3,4,434,11,"Silver"
1159,7,4,2352.2800000000011,4,4,3,443,11,"Silver"
1161,13,4,2669.74,4,4,3,443,11,"Silver"
1167,11,4,2641.93,4,4,3,443,11,"Silver"
1216,8,4,2156.72,4,4,3,443,11,"Silver"
1253,5,4,1948.45,4,4,3,443,11,"Silver"
1333,8,3,1924.18,4,4,3,443,11,"Silver"
1399,17,4,2234.62,4,4,3,443,11,"Silver"
1408,11,3,2731.09,4,4,3,443,11,"Silver"
1504,6,5,713.22,4,3,4,434,11,"Silver"
1607,2,5,1681.02,4,3,4,434,11,"Silver"
1633,18,3,2548.92,4,4,3,443,11,"Silver"
1648,14,4,2124.93,4,4,3,443,11,"Silver"
1705,16,4,2109.79,4,4,3,443,11,"Silver"
1886,7,4,2434.76,4,4,3,443,11,"Silver"
1895,8,5,541.13,4,3,4,434,11,"Silver"
1944,6,5,1345.75,4,3,4,434,11,"Silver"
1963,10,2,1828.47,4,4,3,443,11,"Silver"
2042,12,3,2006.18,4,4,3,443,11,"Silver"
2075,5,4,2302.54,4,4,3,443,11,"Silver"
2108,13,3,2077.3,4,4,3,443,11,"Silver"
2168,3,3,1863.53,4,4,3,443,11,"Silver"
2236,2,3,2123.71,4,4,3,443,11,"Silver"
2306,7,4,2513.78,4,4,3,443,11,"Silver"
2396,1,4,2198.08,4,4,3,443,11,"Silver"
2714,9,5,1252.46,4,3,4,434,11,"Silver"
2746,9,3,2316.34,4,4,3,443,11,"Silver"
2748,7,4,2059.83,4,4,3,443,11,"Silver"
2773,5,4,2293.13,4,4,3,443,11,"Silver"
2967,11,3,2466.28,4,4,3,443,11,"Silver"
3065,6,5,1367.38,4,3,4,434,11,"Silver"
3096,16,3,2717.099999999999,4,4,3,443,11,"Silver"
3114,4,4,1942.45,4,4,3,443,11,"Silver"
3282,17,4,2504.28,4,4,3,443,11,"Silver"
3386,8,4,2522.69,4,4,3,443,11,"Silver"
3452,3,2,1820.57,4,4,3,443,11,"Silver"
3475,4,4,2515.14,4,4,3,443,11,"Silver"
3487,11,3,1837.75,4,4,3,443,11,"Silver"
3494,5,4,2755.11,4,4,3,443,11,"Silver"
45,44,3,1048.15,3,4,4,344,11,"Silver"
190,30,4,704.2800000000002,3,4,4,344,11,"Silver"
222,21,2,1428.06,3,4,4,344,11,"Silver"
225,38,3,1587.55,3,4,4,344,11,"Silver"
251,39,4,1210,3,4,4,344,11,"Silver"
266,33,4,1742.83,3,4,4,344,11,"Silver"
291,41,2,605.01,3,4,4,344,11,"Silver"
376,44,3,368.17000000000007,3,4,4,344,11,"Silver"
496,46,4,1310.77,3,4,4,344,11,"Silver"
527,44,2,1694.76,3,4,4,344,11,"Silver"
554,39,3,1670.67,3,4,4,344,11,"Silver"
632,42,3,1726.61,3,4,4,344,11,"Silver"
654,29,3,1374.9,3,4,4,344,11,"Silver"
798,22,3,1691.81,3,4,4,344,11,"Silver"
809,46,4,492.7399999999999,3,4,4,344,11,"Silver"
1059,23,2,1618.83,3,4,4,344,11,"Silver"
1100,46,3,1051.23,3,4,4,344,11,"Silver"
1193,37,4,962.2199999999998,3,4,4,344,11,"Silver"
1273,24,3,1551.75,3,4,4,344,11,"Silver"
1288,23,4,1524.58,3,4,4,344,11,"Silver"
1312,27,4,1292.6,3,4,4,344,11,"Silver"
1343,21,3,1317.16,3,4,4,344,11,"Silver"
1344,22,3,628.56999999999994,3,4,4,344,11,"Silver"
1370,27,4,839.27000000000021,3,4,4,344,11,"Silver"
1371,27,4,1270.94,3,4,4,344,11,"Silver"
1431,20,4,955.44,3,4,4,344,11,"Silver"
1455,33,4,1659.49,3,4,4,344,11,"Silver"
1466,34,3,978.42000000000007,3,4,4,344,11,"Silver"
1603,24,4,1488.17,3,4,4,344,11,"Silver"
1634,30,4,1537.06,3,4,4,344,11,"Silver"
1671,44,4,1221.85,3,4,4,344,11,"Silver"
1685,26,2,677.18000000000006,3,4,4,344,11,"Silver"
1730,21,3,418.04000000000008,3,4,4,344,11,"Silver"
1734,26,2,923,3,4,4,344,11,"Silver"
1841,37,3,1677.08,3,4,4,344,11,"Silver"
1869,42,4,1623.43,3,4,4,344,11,"Silver"
1928,35,2,879.4799999999999,3,4,4,344,11,"Silver"
1931,24,3,384.06999999999988,3,4,4,344,11,"Silver"
1956,34,4,1267.19,3,4,4,344,11,"Silver"
1987,43,4,1781.36,3,4,4,344,11,"Silver"
1989,23,4,1659.64,3,4,4,344,11,"Silver"
2126,26,4,594.06,3,4,4,344,11,"Silver"
2137,21,4,1433.8,3,4,4,344,11,"Silver"
2198,26,3,1152.9,3,4,4,344,11,"Silver"
2215,20,2,327.23,3,4,4,344,11,"Silver"
2239,33,2,736.73,3,4,4,344,11,"Silver"
2261,36,4,1465.16,3,4,4,344,11,"Silver"
2278,35,4,279.77999999999992,3,4,4,344,11,"Silver"
2320,25,3,1690.96,3,4,4,344,11,"Silver"
2332,32,4,651.63999999999987,3,4,4,344,11,"Silver"
2362,46,3,959.32,3,4,4,344,11,"Silver"
2477,41,1,802.26,3,4,4,344,11,"Silver"
2500,24,3,766.42000000000007,3,4,4,344,11,"Silver"
2546,20,4,974.54,3,4,4,344,11,"Silver"
2586,20,3,1145.04,3,4,4,344,11,"Silver"
2631,28,3,866.46,3,4,4,344,11,"Silver"
2636,31,3,407.96000000000009,3,4,4,344,11,"Silver"
2692,41,3,854.2399999999999,3,4,4,344,11,"Silver"
2694,30,4,1536.9,3,4,4,344,11,"Silver"
2707,44,3,1323.22,3,4,4,344,11,"Silver"
2749,35,1,327.9799999999999,3,4,4,344,11,"Silver"
2760,32,4,1617.96,3,4,4,344,11,"Silver"
2789,25,2,549.09,3,4,4,344,11,"Silver"
2855,40,2,63.830000000000013,3,4,4,344,11,"Silver"
2903,27,3,1370.8,3,4,4,344,11,"Silver"
2906,46,4,1408.35,3,4,4,344,11,"Silver"
2971,28,3,1511.32,3,4,4,344,11,"Silver"
2996,22,3,1751.72,3,4,4,344,11,"Silver"
3011,36,4,1349.76,3,4,4,344,11,"Silver"
3056,20,4,1246.69,3,4,4,344,11,"Silver"
3124,39,3,401.5,3,4,4,344,11,"Silver"
3136,26,4,1210.21,3,4,4,344,11,"Silver"
3140,41,3,673.21,3,4,4,344,11,"Silver"
3155,44,4,1250.08,3,4,4,344,11,"Silver"
3244,22,4,1007.13,3,4,4,344,11,"Silver"
3302,21,4,1428.22,3,4,4,344,11,"Silver"
3305,40,2,124.79,3,4,4,344,11,"Silver"
3357,36,4,1441,3,4,4,344,11,"Silver"
3400,27,4,1402.9,3,4,4,344,11,"Silver"
3444,40,2,1447.98,3,4,4,344,11,"Silver"
3469,39,3,320.18999999999988,3,4,4,344,11,"Silver"
51,56,8,4855.4,2,1,1,211,4,"Platinum"
75,61,8,4979.94,2,1,1,211,4,"Platinum"
198,59,9,6631.8700000000008,2,1,1,211,4,"Platinum"
255,58,11,6813.82,2,1,1,211,4,"Platinum"
385,79,9,5220.52,2,1,1,211,4,"Platinum"
426,60,8,5302.9000000000015,2,1,1,211,4,"Platinum"
438,52,8,7692.39,2,1,1,211,4,"Platinum"
446,53,8,5363.2999999999993,2,1,1,211,4,"Platinum"
490,54,9,4593.01,2,1,1,211,4,"Platinum"
506,57,10,6985.24,2,1,1,211,4,"Platinum"
579,53,9,4204.6,2,1,1,211,4,"Platinum"
607,59,10,7137.62,2,1,1,211,4,"Platinum"
692,51,9,5027.49,2,1,1,211,4,"Platinum"
853,65,9,7263.6599999999989,2,1,1,211,4,"Platinum"
919,81,9,4458.89,2,1,1,211,4,"Platinum"
938,62,9,4819.0299999999988,2,1,1,211,4,"Platinum"
986,76,8,4272.97,2,1,1,211,4,"Platinum"
1003,48,9,5300.380000000001,2,1,1,211,4,"Platinum"
1227,62,12,4101.8600000000006,2,1,1,211,4,"Platinum"
1243,71,10,5127.4300000000012,2,1,1,211,4,"Platinum"
1258,53,8,5441.22,2,1,1,211,4,"Platinum"
1482,69,12,9269.16,2,1,1,211,4,"Platinum"
1641,64,9,4326.2000000000007,2,1,1,211,4,"Platinum"
1670,61,9,5073.9599999999991,2,1,1,211,4,"Platinum"
1686,79,10,5672.8499999999995,2,1,1,211,4,"Platinum"
1801,66,8,4098.59,2,1,1,211,4,"Platinum"
1832,85,8,5739.5699999999988,2,1,1,211,4,"Platinum"
1980,74,8,4822.39,2,1,1,211,4,"Platinum"
2001,87,8,5347.87,2,1,1,211,4,"Platinum"
2019,53,8,4781.23,2,1,1,211,4,"Platinum"
2045,56,9,5224.6900000000014,2,1,1,211,4,"Platinum"
2144,68,8,5253.88,2,1,1,211,4,"Platinum"
2202,59,10,5090.6100000000006,2,1,1,211,4,"Platinum"
2309,54,12,7161.9900000000007,2,1,1,211,4,"Platinum"
2336,75,9,5853.82,2,1,1,211,4,"Platinum"
2353,82,10,4842.52,2,1,1,211,4,"Platinum"
2459,54,11,4737.3,2,1,1,211,4,"Platinum"
2463,65,8,5972.6200000000008,2,1,1,211,4,"Platinum"
2572,80,8,4558.42,2,1,1,211,4,"Platinum"
2580,65,8,5690.4500000000007,2,1,1,211,4,"Platinum"
2602,72,8,4240.08,2,1,1,211,4,"Platinum"
2615,56,9,5517.1200000000008,2,1,1,211,4,"Platinum"
2630,63,10,4794.58,2,1,1,211,4,"Platinum"
2635,69,8,5178.5599999999986,2,1,1,211,4,"Platinum"
2637,55,11,11222.65,2,1,1,211,4,"Platinum"
2662,63,9,6500.2999999999993,2,1,1,211,4,"Platinum"
2701,53,9,4863.4699999999993,2,1,1,211,4,"Platinum"
2753,68,11,5203.18,2,1,1,211,4,"Platinum"
2853,82,8,4610.5999999999995,2,1,1,211,4,"Platinum"
2861,74,8,4518.27,2,1,1,211,4,"Platinum"
2874,61,11,7910.31,2,1,1,211,4,"Platinum"
2894,87,9,7544.0800000000017,2,1,1,211,4,"Platinum"
2951,86,9,4729.73,2,1,1,211,4,"Platinum"
2989,71,9,6845.0599999999986,2,1,1,211,4,"Platinum"
3015,47,9,6616.3599999999988,2,1,1,211,4,"Platinum"
3103,60,8,5040.88,2,1,1,211,4,"Platinum"
3146,55,8,6856.0900000000011,2,1,1,211,4,"Platinum"
3184,69,8,5310.3000000000011,2,1,1,211,4,"Platinum"
3296,65,11,4920.72,2,1,1,211,4,"Platinum"
3360,58,8,4179.51,2,1,1,211,4,"Platinum"
3387,83,8,5318.6900000000014,2,1,1,211,4,"Platinum"
3405,53,9,6167.7100000000009,2,1,1,211,4,"Platinum"
3406,47,10,5463.6399999999994,2,1,1,211,4,"Platinum"
3460,56,9,8321.8100000000013,2,1,1,211,4,"Platinum"
3465,73,10,4946.67,2,1,1,211,4,"Platinum"
131,206,6,5494.9100000000008,1,2,1,121,4,"Platinum"
135,116,7,4549.5,1,2,1,121,4,"Platinum"
196,147,8,3738,1,1,2,112,4,"Platinum"
247,113,7,4913.16,1,2,1,121,4,"Platinum"
275,133,6,4126.6,1,2,1,121,4,"Platinum"
299,93,7,6897.92,1,2,1,121,4,"Platinum"
325,134,6,4465.08,1,2,1,121,4,"Platinum"
330,108,6,5296.7999999999993,1,2,1,121,4,"Platinum"
369,102,8,3931.77,1,1,2,112,4,"Platinum"
392,102,7,5025.3100000000013,1,2,1,121,4,"Platinum"
509,90,6,4389.73,1,2,1,121,4,"Platinum"
525,120,8,3584.83,1,1,2,112,4,"Platinum"
528,135,7,4175.1500000000015,1,2,1,121,4,"Platinum"
841,151,7,8330.0899999999983,1,2,1,121,4,"Platinum"
865,122,7,4261,1,2,1,121,4,"Platinum"
905,106,8,3553.28,1,1,2,112,4,"Platinum"
920,91,6,4144.1900000000014,1,2,1,121,4,"Platinum"
943,113,6,5300.95,1,2,1,121,4,"Platinum"
1138,125,6,5174.44,1,2,1,121,4,"Platinum"
1147,166,6,4173.67,1,2,1,121,4,"Platinum"
1285,119,7,5553.4,1,2,1,121,4,"Platinum"
1376,90,6,4576.53,1,2,1,121,4,"Platinum"
1397,138,6,4563.95,1,2,1,121,4,"Platinum"
1447,98,7,4553.86,1,2,1,121,4,"Platinum"
1533,105,8,3968.52,1,1,2,112,4,"Platinum"
1661,219,6,5880.33,1,2,1,121,4,"Platinum"
1726,118,6,4476.97,1,2,1,121,4,"Platinum"
1779,130,6,5042,1,2,1,121,4,"Platinum"
1901,128,7,5809.11,1,2,1,121,4,"Platinum"
1959,142,8,3479.2199999999989,1,1,2,112,4,"Platinum"
1964,103,6,4239.32,1,2,1,121,4,"Platinum"
2185,137,7,5144.3600000000006,1,2,1,121,4,"Platinum"
2275,122,6,5688.2899999999991,1,2,1,121,4,"Platinum"
2388,114,7,5387.6500000000015,1,2,1,121,4,"Platinum"
2510,112,6,5681.2999999999993,1,2,1,121,4,"Platinum"
2594,92,6,4895.55,1,2,1,121,4,"Platinum"
2655,158,6,4527.9400000000014,1,2,1,121,4,"Platinum"
2824,123,6,5278.02,1,2,1,121,4,"Platinum"
2857,114,6,5373.63,1,2,1,121,4,"Platinum"
2982,118,7,6366.75,1,2,1,121,4,"Platinum"
3212,100,7,7666.65,1,2,1,121,4,"Platinum"
3268,133,6,4250.46,1,2,1,121,4,"Platinum"
3417,96,8,3975.14,1,1,2,112,4,"Platinum"
3432,107,8,3707.7,1,1,2,112,4,"Platinum"
3450,99,6,5577.0600000000013,1,2,1,121,4,"Platinum"
3461,137,7,4233.2,1,2,1,121,4,"Platinum"
97,103,8,4911.2099999999991,1,1,1,111,3,"Platinum"
343,104,9,5193.5599999999986,1,1,1,111,3,"Platinum"
469,102,10,4177.21,1,1,1,111,3,"Platinum"
473,116,9,8364.66,1,1,1,111,3,"Platinum"
565,105,10,7079.07,1,1,1,111,3,"Platinum"
1043,155,8,6933.5500000000011,1,1,1,111,3,"Platinum"
1307,91,9,4526.73,1,1,1,111,3,"Platinum"
1887,106,10,8034.7100000000009,1,1,1,111,3,"Platinum"
1932,90,8,4328.4699999999993,1,1,1,111,3,"Platinum"
1951,119,8,4514.84,1,1,1,111,3,"Platinum"
1954,101,8,4938.2800000000007,1,1,1,111,3,"Platinum"
1988,135,8,6006.4,1,1,1,111,3,"Platinum"
1992,141,10,6658.8900000000012,1,1,1,111,3,"Platinum"
2121,90,9,4204.3,1,1,1,111,3,"Platinum"
2140,99,8,4700.15,1,1,1,111,3,"Platinum"
2221,95,8,4651.2599999999993,1,1,1,111,3,"Platinum"
2570,94,8,4420.4500000000007,1,1,1,111,3,"Platinum"
2610,113,8,5598.91,1,1,1,111,3,"Platinum"
2654,109,9,5504.95,1,1,1,111,3,"Platinum"
2885,95,9,4839.41,1,1,1,111,3,"Platinum"
3003,112,9,5168.1399999999994,1,1,1,111,3,"Platinum"
3113,110,8,4144.86,1,1,1,111,3,"Platinum"
3221,112,9,4743.61,1,1,1,111,3,"Platinum"
3280,135,8,6881.0800000000017,1,1,1,111,3,"Platinum"
100,12,2,877.4,4,4,4,444,12,"Silver"
126,12,3,1096.46,4,4,4,444,12,"Silver"
149,19,4,1680.66,4,4,4,444,12,"Silver"
155,9,3,1088.42,4,4,4,444,12,"Silver"
202,19,3,1295.91,4,4,4,444,12,"Silver"
218,15,4,1476.17,4,4,4,444,12,"Silver"
351,12,2,1438.62,4,4,4,444,12,"Silver"
481,15,2,1617.21,4,4,4,444,12,"Silver"
589,11,3,1397.9,4,4,4,444,12,"Silver"
675,1,3,1396.62,4,4,4,444,12,"Silver"
689,13,3,541.32999999999993,4,4,4,444,12,"Silver"
705,12,4,502.12,4,4,4,444,12,"Silver"
826,5,4,1454.61,4,4,4,444,12,"Silver"
834,19,4,722.3,4,4,4,444,12,"Silver"
876,17,3,1171.02,4,4,4,444,12,"Silver"
885,8,3,863.67999999999984,4,4,4,444,12,"Silver"
900,13,4,780.7,4,4,4,444,12,"Silver"
966,14,4,527.74,4,4,4,444,12,"Silver"
985,15,4,1690.91,4,4,4,444,12,"Silver"
1035,14,3,485.46000000000021,4,4,4,444,12,"Silver"
1087,15,3,1521.57,4,4,4,444,12,"Silver"
1108,13,4,1338.61,4,4,4,444,12,"Silver"
1121,8,2,327.07000000000022,4,4,4,444,12,"Silver"
1148,9,3,1689.75,4,4,4,444,12,"Silver"
1197,8,4,1559.130000000001,4,4,4,444,12,"Silver"
1203,8,1,830.2399999999999,4,4,4,444,12,"Silver"
1242,18,2,1085.74,4,4,4,444,12,"Silver"
1265,8,4,1195.61,4,4,4,444,12,"Silver"
1341,11,4,1213.75,4,4,4,444,12,"Silver"
1359,13,2,1550.82,4,4,4,444,12,"Silver"
1414,19,2,630.21,4,4,4,444,12,"Silver"
1456,9,4,874.93,4,4,4,444,12,"Silver"
1485,5,2,526.79000000000008,4,4,4,444,12,"Silver"
1495,4,2,575.15000000000009,4,4,4,444,12,"Silver"
1538,2,4,222.78,4,4,4,444,12,"Silver"
1564,14,3,493.17,4,4,4,444,12,"Silver"
1565,10,2,1182.38,4,4,4,444,12,"Silver"
1584,3,2,1323.66,4,4,4,444,12,"Silver"
1655,17,3,1337.55,4,4,4,444,12,"Silver"
1703,4,4,761.46999999999991,4,4,4,444,12,"Silver"
1794,2,4,1713.79,4,4,4,444,12,"Silver"
1810,7,2,168.45,4,4,4,444,12,"Silver"
1910,18,3,907.45,4,4,4,444,12,"Silver"
1978,14,3,231.70999999999989,4,4,4,444,12,"Silver"
2032,6,2,978.76,4,4,4,444,12,"Silver"
2122,9,3,1303.18,4,4,4,444,12,"Silver"
2128,14,2,1596.3,4,4,4,444,12,"Silver"
2241,18,4,1454.39,4,4,4,444,12,"Silver"
2330,5,3,1203.34,4,4,4,444,12,"Silver"
2389,9,3,1030.19,4,4,4,444,12,"Silver"
2436,17,4,1700.17,4,4,4,444,12,"Silver"
2451,18,3,1602.82,4,4,4,444,12,"Silver"
2452,10,4,1147.86,4,4,4,444,12,"Silver"
2533,19,3,1710.62,4,4,4,444,12,"Silver"
2713,1,2,755.30000000000007,4,4,4,444,12,"Silver"
2719,11,3,1101.08,4,4,4,444,12,"Silver"
2731,4,4,1513.52,4,4,4,444,12,"Silver"
2817,16,3,1616.56,4,4,4,444,12,"Silver"
2823,13,4,1636.08,4,4,4,444,12,"Silver"
