SessionID,Title,Description,SpeakerRole,Speaker,Level,HasDownLoads,SpeakerUrl,Abstract,SessionUrl,Track,DL,LevelNo,DownLoads,speakers,EventID
90661,Move Over Dexter! We are Building a Enterprise Machine Learning Lab!,"Dexter and Dee Dee are at it again!  They managed to save the city with his super intellect and sister's hyperactive charm.  We won't have to keep our lab a secret as you attend this session.  Learn how to build your own Machine Learning Lab, without the keeping it underground.  We will cover the fundational knowledge to get started because you don't want you blowing up things in production.  Learn step-by-step in my demo to build a full lab so you too can save the city…or at least get started with Machine Learning today.","DBA, KMC of USC",PEIXIN WANG,Intermediate,False,http://www.sqlsaturday.com/847/Speakers/Details.aspx?name=peixin-wang&amp;spid=6307,"Dexter and Dee Dee are at it again!  They managed to save the city with his super intellect and sister's hyperactive charm.  We won't have to keep our lab a secret as you attend this session.  Learn how to build your own Machine Learning Lab, without the keeping it underground.  We will cover the fundational knowledge to get started because you don't want you blowing up things in production.  Learn step-by-step in my demo to build a full lab so you too can save the city…or at least get started with Machine Learning today.",http://www.sqlsaturday.com/847/Sessions/Details.aspx?sid=90661,DATA ANALYTICS,,2,No,[Table],847
89197,Cloudy with a Chance of Data,"The 'Cloud"" is here.  With it, there are many options for storing and processing data.  What does it mean?  Why should you be interested in this conversation?  How can a cloud solution compare to an ""on-prem"" solution?  We will discuss these questions and more. The focus of this session will be on the options available in Azure from Azure SQL DB to Azure SQL Data Lake, but we will also touch on AWS and Google Cloud options to put the options in context.","Sr. Consultant, Microsoft",Rick Heiges,Beginner,False,http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=rick-heiges&amp;spid=1483,"The """"Cloud"" is here.  With it, there are many options for storing and processing data.  What does it mean?  Why should you be interested in this conversation?  How can a cloud solution compare to an ""on-prem"" solution?  We will discuss these questions and more. The focus of this session will be on the options available in Azure from Azure SQL DB to Azure SQL Data Lake, but we will also touch on AWS and Google Cloud options to put the options in context.",http://www.sqlsaturday.com/846/Sessions/Details.aspx?sid=89197,AZURE / CLOUD / BIG DATA,,1,No,[Table],846
88003,Are you following SQL Server Development Best Practices?,"Coding is always a fun but challenging job. Developers do not only have to execute the right output based on the business requirement but also need to maintain right coding standards by using the optimum use of variable sizes and keeping in view the other best practices. The session will cover the key best practices which developers can follow and get benefited.
Many of us already may have been using these steps already but for those who are new to the development process or want to brush up, the session is for you.","Database Architect, AON",Sourav Mukherjee,Beginner,False,http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=sourav-mukherjee&amp;spid=6181,Coding is always a fun but challenging job. Developers do not only have to execute the right output based on the business requirement but also need to maintain right coding standards by using the optimum use of variable sizes and keeping in view the other best practices. The session will cover the key best practices which developers can follow and get benefited.,http://www.sqlsaturday.com/827/Sessions/Details.aspx?sid=88003,ENTERPRISE DATABASE ADMINISTRATION DEPLOYMENT,,1,No,[Table],827
86525,The Dark Side of Data,"Sabemos que mais de 90% dos dados no mundo de hoje foram criados apenas nos últimos dois anos e que dia pos dia dados estão vazando (e muito!) O que acontece quando suas informações vazam? 

À medida que o mundo se torna cada vez mais conectado, o uso dessa massa de dados se expande para diversas necessidades e frentes de negócios, para o bem e para o mal. Como acontece com todas as novas tecnologias, a segurança parece ser uma reflexão tardia, na melhor das hipóteses. Você é um DBA? Como você protege seu banco? Você realmente está seguro? 

Veremos nessa sessão como obter segurança no armazenamento de dados e como novas regulações tornam o tema ainda mais sensível para as empresas.","Cloud Manager, REDBELT",Fernando Andreazi,Beginner,False,http://www.sqlsaturday.com/817/Speakers/Details.aspx?name=fernando-andreazi&amp;spid=6007,Sabemos que mais de 90% dos dados no mundo de hoje foram criados apenas nos últimos dois anos e que dia pos dia dados estão vazando (e muito!) O que acontece quando suas informações vazam?,http://www.sqlsaturday.com/817/Sessions/Details.aspx?sid=86525,OTHER,,1,No,[Table],817
89842,Data Science Tips and Tricks using Python and SQL,"The practice of Data Science has arrived and as data professionals we're on the forefront of this change. The data we collect can now be used in new and exciting ways, providing more value than ever before. 

To get started in this field, a number of tools and methodologies must be employed to help you achieve predictive analytics success with your data. In this session, we will start by providing an introduction to Python, quickly becoming the defacto programming language for data scientists who want to create enterprise-ready solutions.

Carlos will then cover predictive analytics using T-SQL and Python, providing a practical understanding of what it takes to develop your own predictive models making the most of the expertise you already have. The session includes an overview of definitions, concepts and terminology, successful applications of predictive analytics, and how predictive analytics fits into an analytics environment.","Sr. Managing Partner / Architect, Datalere",Carlos Bossy,Beginner,False,https://www.sqlsaturday.com/830/Speakers/Details.aspx?name=carlos-bossy&amp;spid=113,"The practice of Data Science has arrived and as data professionals we're on the forefront of this change. The data we collect can now be used in new and exciting ways, providing more value than ever before.",http://www.sqlsaturday.com/830/Sessions/Details.aspx?sid=89842,ADVANCED ANALYSIS TECHNIQUES,,1,No,[Table],830
87231,Relational Design Critique,"The process of designing a relational database is not overly complex, and may be done by almost anyone on the development team. The process requires one to take the time to understand the requirements, when they exist, and apply a straightforward set of transforms to produce table structures that meets the needs. The tough part is that the process requires time and experience, neither of which anyone has enough of. In this session, to help the attendee differentiate right-enough designs from overly simple or overly complex designs, we will look at a variety of database snippets, each inspired from a real life design. We will discuss the pros and cons of the approach taken, and consider possible remediations to learn from a failure that was made by someone else.","Data Architect, drsql.org",Louis Davidson,Beginner,False,http://www.sqlsaturday.com/820/Speakers/Details.aspx?name=louis-davidson&amp;spid=74,"The process of designing a relational database is not overly complex, and may be done by almost anyone on the development team. The process requires one to take the time to understand the requirements, when they exist, and apply a straightforward set of transforms to produce table structures that meets the needs. The tough part is that the process requires time and experience, neither of which anyone has enough of. In this session, to help the attendee differentiate right-enough designs from overly simple or overly complex designs, we will look at a variety of database snippets, each inspired from a real life design. We will discuss the pros and cons of the approach taken, and consider possible remediations to learn from a failure that was made by someone else.",http://www.sqlsaturday.com/820/Sessions/Details.aspx?sid=87231,STRATEGY AND ARCHITECTURE,,1,No,[Table],820
89440,Utilizing Azure DevOps on a BI Project,"DevOps has historically been a term associated with software engineering, but did you know it can have a number of benefits in the BI space? Using Azure DevOps, code changes and ETL pipelines can be managed and deployed in a partially or fully automated, repeatable process. In doing so, bugs and integration issues can be detected and resolved early, while also saving time in doing manual migrations.

In this session, we will explore the intersect between Azure DevOps and BI, the tools needed to implement, and a real-life example of how it all works together.","Senior Data Engineer, Insight",Liz Barrett,Beginner,False,https://www.sqlsaturday.com/863/Speakers/Details.aspx?name=liz-barrett&amp;spid=6927,"DevOps has historically been a term associated with software engineering, but did you know it can have a number of benefits in the BI space? Using Azure DevOps, code changes and ETL pipelines can be managed and deployed in a partially or fully automated, repeatable process. In doing so, bugs and integration issues can be detected and resolved early, while also saving time in doing manual migrations.",http://www.sqlsaturday.com/863/Sessions/Details.aspx?sid=89440,BUILD,,1,No,[Table],863
86810,Extended Events: What are they and How do I use them,Extended Events are an essential part of properly monitoring and every DBA should know what they are and how to use them.  This session will cover the basics of Extended events as well as an introduction to the system_health session.  This session will give someone who has never used Extended events before the skills to start using them!,,Dave Bland,Beginner,False,http://www.sqlsaturday.com/820/Speakers/Details.aspx?name=dave-bland&amp;spid=2087,Extended Events are an essential part of properly monitoring and every DBA should know what they are and how to use them.  This session will cover the basics of Extended events as well as an introduction to the system_health session.  This session will give someone who has never used Extended events before the skills to start using them!,http://www.sqlsaturday.com/820/Sessions/Details.aspx?sid=86810,ENTERPRISE DATABASE ADMINISTRATION DEPLOYMENT,,1,No,[Table],820
86691,Azure SQL DB and PowerBI the Best friends,"Since PowerBI is a great tool for telling us Data stories, and Azure SQL DB is the easiest place to hold DATA, Both are very good friends....","DBA Manager, etoro",Pini Krisher,Intermediate,False,https://www.sqlsaturday.com/830/Speakers/Details.aspx?name=pini-krisher&amp;spid=5521,"Since PowerBI is a great tool for telling us Data stories, and Azure SQL DB is the easiest place to hold DATA, Both are very good friends....",http://www.sqlsaturday.com/830/Sessions/Details.aspx?sid=86691,CLOUD APPLICATION DEVELOPMENT DEPLOYMENT,,2,No,[Table],830
87775,Effective Communication and Self Promotion for the IT Introvert (YOU!),"Self-promotion is often confused with bragging, but most of the time it is the best tool to advance your career. In this session we talk about how self-promoting is the first step to creating your brand. Many IT Professionals struggle with how to stand out in a room, be noticed in a pile of resumes or maneuver for promotions. By learning to network and communicate effectively, these hurdles are converted into advancement ladders.  Self-Promotion and Networking are skills and therefore can be taught and learned. We will discuss ways to use social media, communities and other avenues to increase your brands visibility online. Equally important is your ability to interact with co-workers, clients and management face to face.  We will discuss ways to meet and network with other individuals and give you the tools to stand out from your peers.  Building and engaging with a large network will increase your worth to both your current and future employer.  Transform into a Networking Master.","DBA, Sutter Health",Mitchell Bottel,Beginner,False,https://www.sqlsaturday.com/830/Speakers/Details.aspx?name=mitchell-bottel&amp;spid=6820,"Self-promotion is often confused with bragging, but most of the time it is the best tool to advance your career. In this session we talk about how self-promoting is the first step to creating your brand. Many IT Professionals struggle with how to stand out in a room, be noticed in a pile of resumes or maneuver for promotions. By learning to network and communicate effectively, these hurdles are converted into advancement ladders.  Self-Promotion and Networking are skills and therefore can be taught and learned. We will discuss ways to use social media, communities and other avenues to increase your brands visibility online. Equally important is your ability to interact with co-workers, clients and management face to face.  We will discuss ways to meet and network with other individuals and give you the tools to stand out from your peers.  Building and engaging with a large network will increase your worth to both your current and future employer.  Transform into a Networking Master.",http://www.sqlsaturday.com/830/Sessions/Details.aspx?sid=87775,PROFESSIONAL DEVELOPMENT,,1,No,[Table],830
86485,Graph Databases on CosmosDB,"Vamos abordar nessa sessão o banco de dados baseado em Grafos (Graph Database), suas diferenças em relação ao banco de dados Relacional, quando utilizar e como implementar através do Azure Cosmos DB.","Sr. Database Admin, Neogrid Software",Bruno Feldman,Intermediate,False,http://www.sqlsaturday.com/817/Speakers/Details.aspx?name=bruno-feldman&amp;spid=4409,"Vamos abordar nessa sessão o banco de dados baseado em Grafos (Graph Database), suas diferenças em relação ao banco de dados Relacional, quando utilizar e como implementar através do Azure Cosmos DB.",http://www.sqlsaturday.com/817/Sessions/Details.aspx?sid=86485,CLOUD APPLICATION DEVELOPMENT DEPLOYMENT,,2,No,[Table],817
86718,A Beginners Guide to Transactions,"This session is for the absolute beginner to learn the basics of Transactions and will answer questions such as, What is a Transaction? What are the ACID properties of a Transaction? How does the Transaction Log work to provide consistency to a database? What is a checkpoint? Are dirty pages bad or good? What is a lock? The session is led by an expert Microsoft Certified Trainer (MCT) and former Microsoft MVP who regularly teaches SQL Server certification courses.","Senior Technical Instructor, New Horizons",John Deardurff,Beginner,False,http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=john-deardurff&amp;spid=1678,"This session is for the absolute beginner to learn the basics of Transactions and will answer questions such as, What is a Transaction? What are the ACID properties of a Transaction? How does the Transaction Log work to provide consistency to a database? What is a checkpoint? Are dirty pages bad or good? What is a lock? The session is led by an expert Microsoft Certified Trainer (MCT) and former Microsoft MVP who regularly teaches SQL Server certification courses.",http://www.sqlsaturday.com/827/Sessions/Details.aspx?sid=86718,APPLICATION DATABASE DEVELOPMENT,,1,No,[Table],827
87946,PowerBI + Azure + Forms + Flow + Sharepoint - Dados em tempo real analisando sentimentos da platéia,"Utilizando apps presentes no Office 365, essa DEMO irá construir um formulário (Microsoft Forms) para garantir o input de dados em um Real-time data set (Microsoft Flow), que será visualizado em tempo real no PowrBI para o público presente.","CEO, Planilheiros",Fernando Garcia,Advanced,False,https://www.sqlsaturday.com/819/Speakers/Details.aspx?name=fernando-garcia&amp;spid=6520,"Utilizando apps presentes no Office 365, essa DEMO irá construir um formulário (Microsoft Forms) para garantir o input de dados em um Real-time data set (Microsoft Flow), que será visualizado em tempo real no Power BI para o público presente.",http://www.sqlsaturday.com/819/Sessions/Details.aspx?sid=87946,BI INFORMATION DELIVERY,,3,No,[Table],819
88492,Migrating our old SQL Server to the modern platform,"En esta pre-conference trabajaremos sobre los pasos para migrar nuestro viejo SQL Server (desde SQL Server 2005 en adelante) hacia una plataforma de datos más moderna y en la nube. Veremos todas las opciones disponibles y realizaremos los pasos para llevar a cabo la migración en forma éxitosa.

Para registrarse a este pre-conference debes ir a este link:
https://welcu.com/metric-learning/preconf-migrating-old-sql-server","DBA Manager, Mediterranean Shipping Company",Javier Villegas,Intermediate,False,https://www.sqlsaturday.com/836/Speakers/Details.aspx?name=javier-villegas&amp;spid=2423,En esta pre-conference trabajaremos sobre los pasos para migrar nuestro viejo SQL Server (desde SQL Server 2005 en adelante) hacia una plataforma de datos más moderna y en la nube. Veremos todas las opciones disponibles y realizaremos los pasos para llevar a cabo la migración en forma éxitosa.,http://www.sqlsaturday.com/836/Sessions/Details.aspx?sid=88492,DATABASES,,2,No,[Table],836
89296,Azure IoT: An interactive demo,"The Internet of Things (IoT) is one of the most talked about emerging technologies nowadays. But what is it and how can it help by business? Most importantly, how do I get started? In this presentation, we will do an interactive demo with a Raspberry PI and a Microsoft Sphere MCU along with several sensors and components to capture and analyze data from a connected device in Azure IoT Hub and IoT Central. Learn how to connect, monitor and manage connected devices using Azure IoT Hub. We will also discuss how Azure IoT Edge can simplify secure deployment of complex event processing, ML, and AI functionality to connected devices to reduce the latency of decision making.","Data Analytics Practice Lead, AgileThought",Jose Chinchilla,Beginner,False,http://www.sqlsaturday.com/820/Speakers/Details.aspx?name=jose-chinchilla&amp;spid=60,"The Internet of Things (IoT) is one of the most talked about emerging technologies nowadays. But what is it and how can it help by business? Most importantly, how do I get started? In this presentation, we will do an interactive demo with a Raspberry PI and a Microsoft Sphere MCU along with several sensors and components to capture and analyze data from a connected device in Azure IoT Hub and IoT Central. Learn how to connect, monitor and manage connected devices using Azure IoT Hub. We will also discuss how Azure IoT Edge can simplify secure deployment of complex event processing, ML, and AI functionality to connected devices to reduce the latency of decision making.",http://www.sqlsaturday.com/820/Sessions/Details.aspx?sid=89296,ANALYTICS AND VISUALIZATION,,1,No,[Table],820
86591,What's New in SQL Server 2019: 100% Demos,"You haven't installed SQL Server 2019 yet, and you don't want to sit through a bunch of slides. You want to see a series of real-world demos focusing on the features of SQL Server 2019 that will make your users happier with as little work as possible on your part. You don't have time to rewrite all your queries or learn new languages - you just want the database to go faster.

I'm Brent Ozar, and I'll give you the whirlwind tour. I'll focus on just the features that make the biggest bang for the buck, things you can implement right away and see a noticeable difference. I'll show you what kinds of code will benefit the most so you can go back to the office and have an honest discussion with management about what to expect.

No slides here - not even an about-me slide. Let's dive into some queries!","Microsoft Certified Master of SQL Server, Brent Ozar Unlimited",Brent Ozar,Intermediate,False,http://www.sqlsaturday.com/823/Speakers/Details.aspx?name=brent-ozar&amp;spid=242,"You haven't installed SQL Server 2019 yet, and you don't want to sit through a bunch of slides. You want to see a series of real-world demos focusing on the features of SQL Server 2019 that will make your users happier with as little work as possible on your part. You don't have time to rewrite all your queries or learn new languages - you just want the database to go faster.",http://www.sqlsaturday.com/823/Sessions/Details.aspx?sid=86591,ENTERPRISE DATABASE ADMINISTRATION DEPLOYMENT,,2,No,[Table],823
90919,Setting up a test lab with Hyper-V,"So, you want to play with SQL server and/or Windows Server but you don't have extra hardware lying around. In this session I'll go over creating the necessary virtual networking and virtual machines to allow you to do this and protect your local network from possible harm.","DBA, Unicorn Computing",Jay Falck,Beginner,False,https://www.sqlsaturday.com/840/Speakers/Details.aspx?name=jay-falck&amp;spid=6267,"So, you want to play with SQL server and/or Windows Server but you don't have extra hardware lying around. In this session I'll go over creating the necessary virtual networking and virtual machines to allow you to do this and protect your local network from possible harm.",http://www.sqlsaturday.com/840/Sessions/Details.aspx?sid=90919,STRATEGY AND ARCHITECTURE,,1,No,[Table],840
90688,Integrating PowerBI and Azure Data Lake with dataflows and CDM Folders,"PowrBI dataflows are powered by Azure Data Lake Storage gen2, but by default the PowrBI service manages the storage details. This is great for self-service data preparation and analyst-driven reuse, but PowrBI doesn’t stop there. Through its support for CDM Folders, PowrBI dataflows integrate with a wide range of Azure data services.

In this session, PowrBI program manager Matthew Roche will explore integration scenarios between PowrBI dataflows, Azure Data Lake Storage gen2, and additional Azure services such as Azure Data Factory. If you want to bridge the worlds of IT and self-service, and to enable easy reuse in both directions, this is a session you to not want to miss.","Senior Program Manager, Microsoft",Matthew Roche,Intermediate,False,https://www.sqlsaturday.com/851/Speakers/Details.aspx?name=matthew-roche&amp;spid=804,"Power BI dataflows are powered by Azure Data Lake Storage gen2, but by default the Power BI service manages the storage details. This is great for self-service data preparation and analyst-driven reuse, but Power BI doesn’t stop there. Through its support for CDM Folders, Power BI dataflows integrate with a wide range of Azure data services.",http://www.sqlsaturday.com/851/Sessions/Details.aspx?sid=90688,"BI PLATFORM ARCHITECTURE, DEVELOPMENT ADMINISTRATION",,2,No,[Table],851
87465,Desafios e tendências na utilização de bancos de dados para soluções de Internet das Coisas,"O objetivo desta palestra é apresentar uma introdução sobre o tema da Internet das Coisas (IoT), em seguida apresentar os princípios da aplicação de bancos de dados na criação de soluções de IoT. Contextualizada a relação entre as duas tecnologias, apresentar os impactos que esse tipo de integração trás para as atuais ferramentas de bancos de dados relacionais e não relacionais. E por fim, apresentar estudos de casos que ilustrem soluções para os desafios impostos pelas soluções de IoT com bancos de dados.","Professor, Universidade da Região de Joinville UNIVILLE",Walter Coan,Intermediate,False,http://www.sqlsaturday.com/817/Speakers/Details.aspx?name=walter-coan&amp;spid=6856,"O objetivo desta palestra é apresentar uma introdução sobre o tema da Internet das Coisas (IoT), em seguida apresentar os princípios da aplicação de bancos de dados na criação de soluções de IoT. Contextualizada a relação entre as duas tecnologias, apresentar os impactos que esse tipo de integração trás para as atuais ferramentas de bancos de dados relacionais e não relacionais. E por fim, apresentar estudos de casos que ilustrem soluções para os desafios impostos pelas soluções de IoT com bancos de dados.",http://www.sqlsaturday.com/817/Sessions/Details.aspx?sid=87465,APPLICATION DATABASE DEVELOPMENT,,2,No,[Table],817
89721,PowerBI Governance 101,"Deploying an enterprise business intelligence solution is no small task but one of the most important factors to consider in order to have a successful roll-out of a self-service analytics tool like PowrBI is governance. In this session, we'll discuss why governance is so important for a successful PowrBI deployment, what are the components of PowrBI that require governance, and how to govern your PowrBI environment. By the end of this session, the audience should have a clearer understanding of governance in the context of PowrBI.","Data Platform Solution Architect, Microsoft",Dustin Ryan,Beginner,False,http://www.sqlsaturday.com/820/Speakers/Details.aspx?name=dustin-ryan&amp;spid=5749,"Deploying an enterprise business intelligence solution is no small task but one of the most important factors to consider in order to have a successful roll-out of a self-service analytics tool like Power BI is governance. In this session, we'll discuss why governance is so important for a successful Power BI deployment, what are the components of Power BI that require governance, and how to govern your Power BI environment. By the end of this session, the audience should have a clearer understanding of governance in the context of Power BI.",http://www.sqlsaturday.com/820/Sessions/Details.aspx?sid=89721,"BI PLATFORM ARCHITECTURE, DEVELOPMENT ADMINISTRATION",,1,No,[Table],820
90566,Migrate Your Database with Distributed AGs,"You find yourself needing to migrate to new hardware or new operating system. If you're running SQL Server 2016+, you're in luck! Distributed Availability Groups (AGs) may just be the solution you want.

In this session I will explain the purpose and usages of Distributed AGs, create a Distributed AG and the associated AGs, and perform a mock data center migration.

NOTE: This session expects that attendees are already familiar with Availability Groups.","Senior Database Administrator, Paymetric",Elizabeth Noble,Intermediate,False,https://www.sqlsaturday.com/863/Speakers/Details.aspx?name=elizabeth-noble&amp;spid=5460,"You find yourself needing to migrate to new hardware or new operating system. If you're running SQL Server 2016+, you're in luck! Distributed Availability Groups (AGs) may just be the solution you want.",http://www.sqlsaturday.com/863/Sessions/Details.aspx?sid=90566,BUILD,,2,No,[Table],863
87655,Implementing a Hybrid Data Warehouse,"The last couple of years have seen the emergency of ""Big Data"", ""Cloud"" and ""Internet of Things"". Subsequently, Gartner at the 2016 Gartner Summit in Barcelona declared the Enterprise data warehouse (EDW) as dead. Which of course is silly. Sensible companies don't just throw money out of the window. But they need to adapt and change when new opportunities arrive. Enter the hybrid data warehouse. Combining the power of big data and cloud with your trusty EDW. This session will take a look at a few different approaches to a hybrid data warehouse, with components such as SQLServer 2016, Azure Data Lake, HDInsight, Azure Analysis Services, Azure SQL Data warehouse and Polybase, with some scenarios where the approaches might become relevant. And some pitfalls you need to know about along the way.","Managing consultant, Capgemini",Johan Ludvig Brattås,Beginner,False,http://www.sqlsaturday.com/823/Speakers/Details.aspx?name=johan-ludvig-brattas&amp;spid=2498,"The last couple of years have seen the emergency of ""Big Data"", ""Cloud"" and ""Internet of Things"". Subsequently, Gartner at the 2016 Gartner Summit in Barcelona declared the Enterprise data warehouse (EDW) as dead. Which of course is silly. Sensible companies don't just throw money out of the window. But they need to adapt and change when new opportunities arrive. Enter the hybrid data warehouse. Combining the power of big data and cloud with your trusty EDW. This session will take a look at a few different approaches to a hybrid data warehouse, with components such as SQLServer 2016, Azure Data Lake, HDInsight, Azure Analysis Services, Azure SQL Data warehouse and Polybase, with some scenarios where the approaches might become relevant. And some pitfalls you need to know about along the way.",http://www.sqlsaturday.com/823/Sessions/Details.aspx?sid=87655,"BI PLATFORM ARCHITECTURE, DEVELOPMENT ADMINISTRATION",,1,No,[Table],823
88279,AzureVM + Log Shipping + Automation = Bargain Basement DR Solution (How To),"Operating on a budget can result in some creative solutions. Recently I've come up with a creative solution for traditional on-premise client-server solutions that allows for full redundancy in the cloud, but at a budget price. This is accomplished through VMs, copying of logs to Blob Storage, automation of hydration, updates  de-allocation.  It may be a bit of a Rube Goldberg machine, but it works! The result is an extremely pro-rated and affordable DR solution that is within 1 hour or less of production in restorability. Come to this session to learn more about the hurdles faced when putting this solution together and to brainstorm together how it can even be improved.","Managing Partner, Mindy Curnutt &amp; Associates Consulting",Mindy Curnutt,Intermediate,False,http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=mindy-curnutt&amp;spid=844,"Operating on a budget can result in some creative solutions. Recently I've come up with a creative solution for traditional on-premise client-server solutions that allows for full redundancy in the cloud, but at a budget price. This is accomplished through VMs, copying of logs to Blob Storage, automation of hydration, updates & de-allocation.  It may be a bit of a Rube Goldberg machine, but it works! The result is an extremely pro-rated and affordable DR solution that is within 1 hour or less of production in restorability. Come to this session to learn more about the hurdles faced when putting this solution together and to brainstorm together how it can even be improved.",http://www.sqlsaturday.com/827/Sessions/Details.aspx?sid=88279,ENTERPRISE DATABASE ADMINISTRATION DEPLOYMENT,,2,No,[Table],827
90287,Introduction to DAX,"Many people use PowrBI without tapping into the true power of DAX. Some think that DAX is an advanced topic, used only by power users, but anyone can learn DAX. Come to this session to see easy and accessible ways to implement DAX in your work with PowrBI. We'll simplify difficult topics like how to use Time Intelligence, CALCULATE, ALL, and FILTER. We'll learn the difference between functions with similar names, so you'll know when and when not to use them.","Partner, Crafting Bytes",Ike Ellis,Beginner,False,http://www.sqlsaturday.com/847/Speakers/Details.aspx?name=ike-ellis&amp;spid=169,"Many people use Power BI without tapping into the true power of DAX. Some think that DAX is an advanced topic, used only by power users, but anyone can learn DAX. Come to this session to see easy and accessible ways to implement DAX in your work with Power BI. We'll simplify difficult topics like how to use Time Intelligence, CALCULATE, ALL, and FILTER. We'll learn the difference between functions with similar names, so you'll know when and when not to use them.",http://www.sqlsaturday.com/847/Sessions/Details.aspx?sid=90287,DATA ANALYTICS,,1,No,[Table],847
87514,"3 Ways for Getting Data from SharePoint : SSIS, Excel and Access","Need to report on some data from SharePoint? We will look at three different techniques to pull data from a SharePoint Server. We will start with SSIS and the SharePoint List Source and Destinations. Next, We will use Excel to connect to various SharePoint lists (both online and on premise), and finally We will use Microsoft Access to do the same thing (and throw in the capability to do updates as well). At the end of the talk, We will have three different ways to get data from SharePoint.","Microsoft Certified Trainer, Developer, and Admin, DSA, Inc.",David Patrick,Intermediate,False,http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=david-patrick&amp;spid=1207,"Need to report on some data from SharePoint? We will look at three different techniques to pull data from a SharePoint Server. We will start with SSIS and the SharePoint List Source and Destinations. Next, We will use Excel to connect to various SharePoint lists (both online and on premise), and finally We will use Microsoft Access to do the same thing (and throw in the capability to do updates as well). At the end of the talk, We will have three different ways to get data from SharePoint.",http://www.sqlsaturday.com/839/Sessions/Details.aspx?sid=87514,APPLICATION DATABASE DEVELOPMENT,,2,No,[Table],839
89279,Managing and Architecting Azure Data Platform,"In this daylong session, we’ll review all the various infrastructure components that make up the Microsoft Azure platform. When it comes to moving SQL Server systems into the Azure platform having a solid understanding of the Azure infrastructure will make migrations successful and making support solutions much easier. You will learn about building IaaS solutions to support SQL Server as well as managing Platform as a Service offerings like Azure SQL Database.

Designing your Azure infrastructure properly from the beginning is extremely important. An improperly designed and configured infrastructure will provide performance problems, manageability problems, and can be difficult to resolve without downtime.

As Azure scales around the world many more companies, no matter where they are located, will be begin moving services from on-premises data centers into the Azure Cloud, and a solid foundation is key to successful migrations","Consultant, Denny Cherry &amp; Associates Consulting",John Morehouse,Beginner,False,http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=john-morehouse&amp;spid=770,"In this daylong session, we’ll review all the various infrastructure components that make up the Microsoft Azure platform. When it comes to moving SQL Server systems into the Azure platform having a solid understanding of the Azure infrastructure will make migrations successful and making support solutions much easier. You will learn about building IaaS solutions to support SQL Server as well as managing Platform as a Service offerings like Azure SQL Database.",http://www.sqlsaturday.com/839/Sessions/Details.aspx?sid=89279,CLOUD APPLICATION DEVELOPMENT DEPLOYMENT,,1,No,[Table],839
87030,What is CI/CD for databases or how to automate DB changes,"In the world of agile software development, the database development process introduces some challenges to the application development process. The delivery of changes at database level tends to be a different and separated process of the application delivery process or even an entirely manual process. This contributes to the perspective that the database is a bottleneck in the agile process.
In this session, I will show how to build a deployment pipeline capable of delivering database and application changes. The pipeline includes the following steps: source control, continuous integration and continuous delivery. I will share methods and strategies that allow bringing together databases and applications in the delivery process reducing the delivery pain. 
The main goal is to understand that applications and databases can and should share the same deployment pipeline and that this pipeline will allow you not be afraid of making database changes.","Senior SQL Developer, Intellias",Taras Kloba,Intermediate,False,http://www.sqlsaturday.com/823/Speakers/Details.aspx?name=taras-kloba&amp;spid=5383,"In the world of agile software development, the database development process introduces some challenges to the application development process. The delivery of changes at database level tends to be a different and separated process of the application delivery process or even an entirely manual process. This contributes to the perspective that the database is a bottleneck in the agile process.",http://www.sqlsaturday.com/823/Sessions/Details.aspx?sid=87030,ENTERPRISE DATABASE ADMINISTRATION DEPLOYMENT,,2,No,[Table],823
90289,SQL Server in AWS - Where to begin,"This session will discuss your options for running SQL server in AWS, the easy way (and the hard way) to configure High Availability and how to ensure your Disaster Recovery needs are also met. 
We will also look at strategies for moving your data into AWS.
Done right there is rarely an ""Easy"" button for solid infrastructure choices but this session will get you well on the way!","Principal Architect, House of Brick Technologies",Phil Ekins,Beginner,False,http://www.sqlsaturday.com/842/Speakers/Details.aspx?name=phil-ekins&amp;spid=4340,"This session will discuss your options for running SQL server in AWS, the easy way (and the hard way) to configure High Availability and how to ensure your Disaster Recovery needs are also met.",http://www.sqlsaturday.com/842/Sessions/Details.aspx?sid=90289,STRATEGY AND ARCHITECTURE,,1,No,[Table],842
88340,Using Database Replication to Make Your Oracle Data Available in SQLServer,"Learn how to use database replication tools to help ""unlock"" the data in your Oracle databases and make it available in SQLServer.  This talk will cover the basics of database replication and how it can be used to move data between different database platforms.  The talk will include a survey of available tools and methodologies and discuss the pros and cons of the various methodologies.","Database Sales Engineer, Quest Software",Clay Jackson,Beginner,False,https://www.sqlsaturday.com/843/Speakers/Details.aspx?name=clay-jackson&amp;spid=5569,"Learn how to use database replication tools to help ""unlock"" the data in your Oracle databases and make it available in SQLServer.  This talk will cover the basics of database replication and how it can be used to move data between different database platforms.  The talk will include a survey of available tools and methodologies and discuss the pros and cons of the various methodologies.",http://www.sqlsaturday.com/843/Sessions/Details.aspx?sid=88340,BI INFONUAGIQUE,,1,No,[Table],843
