EventID,SessionID,Track,Title,Description,SpeakerRole,Speaker,Level,DownloadLinks,HasDownLoads,SpeakerUrl,Track.1,Abstract,speakers
832,88274,"Application  Database Development","Execution plans ... where do I start?","SQL (the language) is not a third generation language, where the developer tells the computer every step it needs to take. It is a declarative language that specifies the required results. SQL Server itself will figure out what steps it takes to get to those results. Most of the time, that works very well.

But sometimes it doesn't. Sometimes a query takes too much time. You need to find out why, so you can fix it. That's where the execution plan comes in. In the execution plan, SQL Server exposes exactly which steps it took for your query, so you can see why it's slow.

However, execution plans can be daunting to the uninitiated. Especially for complex queries. Where do you even start?

In this session you will learn how to obtain execution plans. and how to start reading and understanding them.","Database Consultant, JuTi Holding BV","Hugo Kornelis"," Beginner","[List]","No","http://www.sqlsaturday.com/832/Speakers/Details.aspx?name=hugo-kornelis&amp;spid=796"," Application & Database Development","SQL (the language) is not a third generation language, where the developer tells the computer every step it needs to take. It is a declarative language that specifies the required results. SQL Server itself will figure out what steps it takes to get to those results. Most of the time, that works very well.","[Table]"
832,89778,"Strategy and Architecture","Architecting SQL Server environments for Mission Critical and High Performance","Mission critical SQL Servers require right architecture to satisfy SLAs, high availability, and disaster recovery requirements for your critical IT operational data environment. The ability to scale up these environments, to provide the level of performance required by OLTP and provide adequate resources is a significant operational challenge.","Sr. SQL Server DBA, Wayfair","Marcelo Fernandes"," Beginner","[List]","No","http://www.sqlsaturday.com/832/Speakers/Details.aspx?name=marcelo-fernandes&amp;spid=1506"," Strategy and Architecture","Mission critical SQL Servers require right architecture to satisfy SLAs, high availability, and disaster recovery requirements for your critical IT operational data environment. The ability to scale up these environments, to provide the level of performance required by OLTP and provide adequate resources is a significant operational challenge.","[Table]"
836,87285,"Databases","Nuevas Caracterísiticas de SQL Server 2019","SQL Server 2019 trae diferentes mejoras y características nuevas para el mundo del BI y Analytics, así como para el mundo de las BD transaccionales. Dentro de las novedades se encuentran 'Big Data Clusters', que nos permite ejecutar módulos the advanced analytics y machine learning con Spark. También hay mejoras en consultas de grafos, intelligent query processing, Data discovery y classification, así como muchas otras mejoras. Discutiremos lo nuevo y veremos algunos ejemplos de SQL Server 2019 en acción.","Jefe de Inteligencia Corporativa, Larra&amp;#237;n Vial","Kamal Valero"," Beginner","[List]","No","https://www.sqlsaturday.com/836/Speakers/Details.aspx?name=kamal-valero&amp;spid=4656"," Databases","SQL Server 2019 trae diferentes mejoras y características nuevas para el mundo del BI y Analytics, así como para el mundo de las BD transaccionales. Dentro de las novedades se encuentran 'Big Data Clusters', que nos permite ejecutar módulos the advanced analytics y machine learning con Spark. También hay mejoras en consultas de grafos, intelligent query processing, Data discovery y classification, así como muchas otras mejoras. Discutiremos lo nuevo y veremos algunos ejemplos de SQL Server 2019 en acción.","[Table]"
836,89344,"Data Science  AI","AZURE y la Industria 4.0","Se estima que para el año 2022 alrededor del 40% de los procesos operativos de las industrias tendrá la capacidad de aprender y ser autónomos, esto gracias a los grandes avances en inteligencia artificial, pero por sobre todo a la capacidad de los dispositivos de estar conectados directamente a la nube enviando enormes cantidades de datos en tiempo real. Es aquí donde AZURE juega y jugará un papel importante, dadas las capacidades que nos ofrece para capturar esos datos, procesarlos y administrarlos con sus servicios de IoT y Cognitive Services.","ARQUITECT DATA PLATFORM, XEREVRO","Hector Meza"," Beginner","[List]","No","https://www.sqlsaturday.com/836/Speakers/Details.aspx?name=hector-meza&amp;spid=5962"," Data Science & AI","Se estima que para el año 2022 alrededor del 40% de los procesos operativos de las industrias tendrá la capacidad de aprender y ser autónomos, esto gracias a los grandes avances en inteligencia artificial, pero por sobre todo a la capacidad de los dispositivos de estar conectados directamente a la nube enviando enormes cantidades de datos en tiempo real. Es aquí donde AZURE juega y jugará un papel importante, dadas las capacidades que nos ofrece para capturar esos datos, procesarlos y administrarlos con sus servicios de IoT y Cognitive Services.","[Table]"
836,90543,"Business Intelligence","Open Data Initiative / CDM Power BI Data Flow","La idea es comentar sobre la iniciativa Open Data Microsoft + SAP + Adobe y mostrar un ejemplo práctico mediante Power BI Data Flow (CDM).","Solution Architect / Team Leader, Arkano","Mauricio Gamboa"," Beginner","[List]","No","https://www.sqlsaturday.com/836/Speakers/Details.aspx?name=mauricio-gamboa&amp;spid=6988"," Business Intelligence","La idea es comentar sobre la iniciativa Open Data Microsoft + SAP + Adobe y mostrar un ejemplo práctico mediante Power BI Data Flow (CDM).","[Table]"
836,89450,"Databases","Nueva Solución para DBA - SQLWatch","Presidente de la comunidad PASS Chile y actualmente soy Jefe de proyectos de Dataplatform en Cuatroi, donde tengo una experiencia de mas de 10 años en las tecnologia de base de datos y mision critica, gestionando diversos servicios y plataforma de continuidad operativa en la infraestructura de base de datos multiplataforma y en puedo destacar a varios clientes en que prestado mis servicios profesionales.","DBA, PASSCHILE","Carlos Farias"," Beginner","[List]","No","https://www.sqlsaturday.com/836/Speakers/Details.aspx?name=carlos-farias&amp;spid=5618"," Databases","Presidente de la comunidad PASS Chile y actualmente soy Jefe de proyectos de Dataplatform en Cuatroi, donde tengo una experiencia de mas de 10 años en las tecnologia de base de datos y mision critica, gestionando diversos servicios y plataforma de continuidad operativa en la infraestructura de base de datos multiplataforma y en puedo destacar a varios clientes en que prestado mis servicios profesionales.","[Table]"
839,87623,"BI Platform Architecture, Development  Administration","Do Your Data Visualizations Need A Makeover?","Do you ever look at your data visualizations and feel that they are lackluster? Have you made a report using the latest chart types, but you still can’t gain adoption from your target audience? Lots of people feel this way, but they can’t quite identify what should be changed or how to change it. This session will help you identify signs that it’s time to give your data visualizations a makeover and provide practical tips for improving your reports and dashboards. We’ll discuss how simple changes in design choices related to color, chart types, chart formatting, and report layout can make a big difference in creating clear and engaging visualizations with common analysis tools like Power BI and Excel.","Consultant, Denny Cherry &amp; Associates","Meagan Longoria"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=meagan-longoria&amp;spid=1177"," BI Platform Architecture, Development & Administration","Do you ever look at your data visualizations and feel that they are lackluster? Have you made a report using the latest chart types, but you still can’t gain adoption from your target audience? Lots of people feel this way, but they can’t quite identify what should be changed or how to change it. This session will help you identify signs that it’s time to give your data visualizations a makeover and provide practical tips for improving your reports and dashboards. We’ll discuss how simple changes in design choices related to color, chart types, chart formatting, and report layout can make a big difference in creating clear and engaging visualizations with common analysis tools like Power BI and Excel.","[Table]"
839,87814,"Application  Database Development","I/O Tuning 101","One of the most common problems I have encountered as a DBA is the complaints from users that a particular query is slow, just one query.  Many times one that used to run in acceptable time, but that over time has slowed down substantially.

In this session we will show some of the causes for this, with emphasis on I/O requests being too high for the query.  

First part of the session will explain how to find these numbers, looking at a few queries with some major performance issues, including explaining why they have a problem.

The second part will focus on how to reduce I/O requests.

All of this can be done without the need for any 3rd party tools, all within the scope of what is available to SQL Server, all versions, all editions, including Azure.","Database Engineer, ChannelAdvisor","Anders Pedersen"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=anders-pedersen&amp;spid=4902"," Application & Database Development","One of the most common problems I have encountered as a DBA is the complaints from users that a particular query is slow, just one query.  Many times one that used to run in acceptable time, but that over time has slowed down substantially.","[Table]"
839,87478,"Application  Database Development","Relational Design Critique","The process of designing a relational database is not overly complex, and may be done by almost anyone on the development team. The process requires one to take the time to understand the requirements, when they exist, and apply a straightforward set of transforms to produce table structures that meets the needs. The tough part is that the process requires time and experience, neither of which anyone has enough of. In this session, to help the attendee differentiate right-enough designs from overly simple or overly complex designs, we will look at a variety of database snippets, each inspired from a real life design. We will discuss the pros and cons of the approach taken, and consider possible remediations to learn from a failure that was made by someone else.","Data Architect, drsql.org","Louis Davidson"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=louis-davidson&amp;spid=74"," Application & Database Development","The process of designing a relational database is not overly complex, and may be done by almost anyone on the development team. The process requires one to take the time to understand the requirements, when they exist, and apply a straightforward set of transforms to produce table structures that meets the needs. The tough part is that the process requires time and experience, neither of which anyone has enough of. In this session, to help the attendee differentiate right-enough designs from overly simple or overly complex designs, we will look at a variety of database snippets, each inspired from a real life design. We will discuss the pros and cons of the approach taken, and consider possible remediations to learn from a failure that was made by someone else.","[Table]"
839,87261,"Application  Database Development","Database Project Makes Deployment Consistent","The deployment process is frustrating; an object is missing, an object is deployed in the wrong order or an incorrect version. Deploying to multiple environments like Dev, QA, UAT, and Prod is a challenge whether on-premise or in the cloud. Source controlling database objects is paramount. Team development is required. Database code will only be deployed when changed. Proper security deployment will be repeatable per environment. Together, let us discover how using Database Project will help us with consistent releases. Deployments can cause you trouble but we will share a reliable deployment and version control process. Let’s see how Database Project can help us accomplish this goal.","Database Architect, KPA","Thomas Norman"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=thomas-norman&amp;spid=407"," Application & Database Development","The deployment process is frustrating; an object is missing, an object is deployed in the wrong order or an incorrect version. Deploying to multiple environments like Dev, QA, UAT, and Prod is a challenge whether on-premise or in the cloud. Source controlling database objects is paramount. Team development is required. Database code will only be deployed when changed. Proper security deployment will be repeatable per environment. Together, let us discover how using Database Project will help us with consistent releases. Deployments can cause you trouble but we will share a reliable deployment and version control process. Let’s see how Database Project can help us accomplish this goal.","[Table]"
839,88258,"Application  Database Development","DevOps, Continuous Integration  Automated Testing: Rule them all","Do you want to make your deployments risk free? Do you want to deliver business values to your customers faster? Do you want to increase the efficiency of your Team? Are your application and database deployment separate processes? Do you encounter issues while deploying your database changes? Do you want to automate your testing process? Is your database slowing you down?

If the answer to any of the above questions is a Yes, then this presentation is for YOU. 
Come join me in this 60 min session to understand the problems with traditional database development, why organizations are moving towards achieving Continuous Integration and Database DevOps, the problems it tries to solve and learn about the toolsets which will assist you in this journey towards painless database deployments.","Solution Architect, EBSCO Industries, Birmingham, AL","Samir Behara"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=samir-behara&amp;spid=5382"," Application & Database Development","Do you want to make your deployments risk free? Do you want to deliver business values to your customers faster? Do you want to increase the efficiency of your Team? Are your application and database deployment separate processes? Do you encounter issues while deploying your database changes? Do you want to automate your testing process? Is your database slowing you down?","[Table]"
839,88304,"Enterprise Database Administration  Deployment","Whoa! Backup, what happened? The Basics of Backups","This session will start with performing a basic backup and restore of a database and then discuss the difference between FULL, Differential and Transaction backups. From there I will discuss many of the available options for backups, including backups of specific database files, to multiple files and different restore options.

Many DBAs still setup their backups via a GUI and “fire and forget” and don’t think about backups and restores until too late. This session will show you while that works in many cases, for larger or more complex databases, or databases with specialized HA requirements, the out of the box solution may be far from optimal.","Chief Problem Solver, Green Mountain Software","Greg Moore"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=greg-moore&amp;spid=2826"," Enterprise Database Administration & Deployment","This session will start with performing a basic backup and restore of a database and then discuss the difference between FULL, Differential and Transaction backups. From there I will discuss many of the available options for backups, including backups of specific database files, to multiple files and different restore options.","[Table]"
839,89064,"BI Platform Architecture, Development  Administration","Create Pixel Perfect Reports: The Story of Paginated Reports","Back in 2003 Microsoft released an addition to SQL Server 2000 named SQL Server Reporting Services (SSRS).  This is a story of the journey of the BI Engine that could. From updates, to periods or rest and updates again. Not only has it been updated, but new features, capabilities and event a new project has been born from its humble beginnings. Now, paginated reports, the only type of report that was available when SSRS was initially released, are available in both on-premises and cloud-based solutions.  Join this session to experience the journey of SSRS and how to create and deploy reports across all the different products available in the Microsoft Ecosystem.","Principal Program Manager, Microsoft","Patrick LeBlanc"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=patrick-leblanc&amp;spid=46"," BI Platform Architecture, Development & Administration","Back in 2003 Microsoft released an addition to SQL Server 2000 named SQL Server Reporting Services (SSRS).  This is a story of the journey of the BI Engine that could. From updates, to periods or rest and updates again. Not only has it been updated, but new features, capabilities and event a new project has been born from its humble beginnings. Now, paginated reports, the only type of report that was available when SSRS was initially released, are available in both on-premises and cloud-based solutions.  Join this session to experience the journey of SSRS and how to create and deploy reports across all the different products available in the Microsoft Ecosystem.","[Table]"
839,89279,"Cloud Application Development  Deployment","Managing and Architecting Azure Data Platform","In this daylong session, we’ll review all the various infrastructure components that make up the Microsoft Azure platform. When it comes to moving SQL Server systems into the Azure platform having a solid understanding of the Azure infrastructure will make migrations successful and making support solutions much easier. You will learn about building IaaS solutions to support SQL Server as well as managing Platform as a Service offerings like Azure SQL Database.

Designing your Azure infrastructure properly from the beginning is extremely important. An improperly designed and configured infrastructure will provide performance problems, manageability problems, and can be difficult to resolve without downtime.

As Azure scales around the world many more companies, no matter where they are located, will be begin moving services from on-premises data centers into the Azure Cloud, and a solid foundation is key to successful migrations","Consultant, Denny Cherry &amp; Associates Consulting","John Morehouse"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=john-morehouse&amp;spid=770"," Cloud Application Development & Deployment","In this daylong session, we’ll review all the various infrastructure components that make up the Microsoft Azure platform. When it comes to moving SQL Server systems into the Azure platform having a solid understanding of the Azure infrastructure will make migrations successful and making support solutions much easier. You will learn about building IaaS solutions to support SQL Server as well as managing Platform as a Service offerings like Azure SQL Database.","[Table]"
839,91268,"Cloud Application Development  Deployment","Getting started with Azure SQL Database: What You Need To Know!","Azure SQL Database offers a way quickly spin up new databases with minimal management requirements. However, the number of differences between on-premises SQL Server and Azure SQL Database can be overwhelming. Even worse, with DBaaS it’s not clear who is responsible for what anymore. In this session, we will cover all the basic steps of getting your first Azure SQL Database instance spun up. We’ll cover common gotchas, like firewall settings and resource locks. We’ll also dive into some more advanced options with templates, allowing you to make your processes reproducible. By the end of this presentation, you’ll understand if Azure SQL Database is the right choice for you and your needs. You’ll understand how it can simplify management and allow you to scale easily. Finally, you’ll have the confidence to go and create your own instance with ease.","Cloud Solutions Architect, RDX","Jim Donahoe"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=jim-donahoe&amp;spid=4633"," Cloud Application Development & Deployment","Azure SQL Database offers a way quickly spin up new databases with minimal management requirements. However, the number of differences between on-premises SQL Server and Azure SQL Database can be overwhelming. Even worse, with DBaaS it’s not clear who is responsible for what anymore. In this session, we will cover all the basic steps of getting your first Azure SQL Database instance spun up. We’ll cover common gotchas, like firewall settings and resource locks. We’ll also dive into some more advanced options with templates, allowing you to make your processes reproducible. By the end of this presentation, you’ll understand if Azure SQL Database is the right choice for you and your needs. You’ll understand how it can simplify management and allow you to scale easily. Finally, you’ll have the confidence to go and create your own instance with ease.","[Table]"
839,91692,"Enterprise Database Administration  Deployment","Intro to Azure Data Studio","Azure Data Studio is a cross-platform database tool for data professionals using the Microsoft family of on-premises and cloud data platforms on Windows, MacOS, and Linux. Azure Data Studio offers a modern editor experience with Intellisense, code snippets, source control integration, and an integrated terminal. It is engineered with the data platform user in mind, with built in charting of query result sets and customizable dashboards. Built on the Electron framework, Azure Data Studio is highly extensible and offers a large library of community-authored extensions as well as access to many of the extension available for Visual Studio Code.

Release 1.5.1 (March 2019) adds support for PostgreSQL and updated support for SQL Server 2019 (pre-release). It also includes support for SQL Notebooks, bringing the persistent, interactive presentation of Jupyter Notebooks to SQL Server, Postgres, and other supported languages.","Consultant, Flamm Consulting, Inc.","Eric Flamm"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=eric-flamm&amp;spid=4233"," Enterprise Database Administration & Deployment","Azure Data Studio is a cross-platform database tool for data professionals using the Microsoft family of on-premises and cloud data platforms on Windows, MacOS, and Linux. Azure Data Studio offers a modern editor experience with Intellisense, code snippets, source control integration, and an integrated terminal. It is engineered with the data platform user in mind, with built in charting of query result sets and customizable dashboards. Built on the Electron framework, Azure Data Studio is highly extensible and offers a large library of community-authored extensions as well as access to many of the extension available for Visual Studio Code.","[Table]"
839,91723,"Enterprise Database Administration  Deployment","Back to Basics: SQL Server Configuration with dbatools and dbachecks","Automating the configuration of SQL Server instances and being able to check the configuration for standard configuration is an important role for any DBA when you have lots of instances.  But how can we automate the configuration easily?  How can we check to make sure the proper configuration is in place and hasn’t changed?

In this session, we will look at how to configure your SQL Server Instances using PowerShell and the dbatools module.  Then we will look at how to use dbachecks to confirm the configuration of our instances and how to check for changes in the future of the configuration.  

Attendees will see how easy it to use PowerShell via dbatools to configure their SQL Server instances.  Attendees will see how easy it is to use PowerShell via dbachecks and PowerBI to see if their servers are configured properly.  Attendees will be given a set of scripts that take back to use to configure and test the configuration of their SQL Server instances.","Database Superhero, FM:Systems","Tracy Boggiano"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=tracy-boggiano&amp;spid=4479"," Enterprise Database Administration & Deployment","Automating the configuration of SQL Server instances and being able to check the configuration for standard configuration is an important role for any DBA when you have lots of instances.  But how can we automate the configuration easily?  How can we check to make sure the proper configuration is in place and hasn’t changed?","[Table]"
839,88668,"Enterprise Database Administration  Deployment","Practical Monitoring of TempDB","While TempDB make look like any other database it’s usage patterns are typically unique and require a special type of monitoring to stay ahead of any potential performance or space issues. This session is packed with demo’s that will outline what aspects of TempDB you need to pay attention to and exactly how to monitor for them. We will discuss what you can do to tune this database to match your workload and allow for proper scaling over time and different work patterns you may encounter. If you want peak performance from your SQL Serve Instance you need to ensure TempDB is up to the challenge. Come see exactly what those challenges are and what you can do to be ready for them.","Senior Technical Subject Matter Expert, B3 Group Inc.","Andrew Kelly"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=andrew-kelly&amp;spid=354"," Enterprise Database Administration & Deployment","While TempDB make look like any other database it’s usage patterns are typically unique and require a special type of monitoring to stay ahead of any potential performance or space issues. This session is packed with demo’s that will outline what aspects of TempDB you need to pay attention to and exactly how to monitor for them. We will discuss what you can do to tune this database to match your workload and allow for proper scaling over time and different work patterns you may encounter. If you want peak performance from your SQL Serve Instance you need to ensure TempDB is up to the challenge. Come see exactly what those challenges are and what you can do to be ready for them.","[Table]"
839,90705,"BI Platform Architecture, Development  Administration","Visualize Your Transaction Log","The SQL transaction log can be a mystery to many DBAs.  We live in the age of visualizations, so let's visualize the log!  In this session, we will examine the purpose and organization of the transaction log and will explore the log through a unique visualization tool.  We will consider common performance issues that are related to the logging mechanism and how to overcome these problems.  Finally, we will discuss some techniques to monitor the log so that potential performance problems can be addressed pro-actively.","","Brian Hansen"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=brian-hansen&amp;spid=4810"," BI Platform Architecture, Development & Administration","The SQL transaction log can be a mystery to many DBAs.  We live in the age of visualizations, so let's visualize the log!  In this session, we will examine the purpose and organization of the transaction log and will explore the log through a unique visualization tool.  We will consider common performance issues that are related to the logging mechanism and how to overcome these problems.  Finally, we will discuss some techniques to monitor the log so that potential performance problems can be addressed pro-actively.","[Table]"
839,87283,"BI Platform Architecture, Development  Administration","Data Collection and Usage: Illegal or Unethical?","Data collection and usage is all around us, it is what we do. But is what we do with the data ethical? Are we collecting and processing biased data?  We will take a look at ethical data collection and usage, what it means to your models and forecasts, and how being aware of possible biases can impact your bottom line. You might be training on extremely biased data and not know it, skewing your forecasts in the wrong direction.","Data Science, TidwellTidbits","Angela Tidwell"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=angela-tidwell&amp;spid=5970"," BI Platform Architecture, Development & Administration","Data collection and usage is all around us, it is what we do. But is what we do with the data ethical? Are we collecting and processing biased data?  We will take a look at ethical data collection and usage, what it means to your models and forecasts, and how being aware of possible biases can impact your bottom line. You might be training on extremely biased data and not know it, skewing your forecasts in the wrong direction.","[Table]"
839,87570,"Professional Development","Networking 101: Getting Ready for a SQL Event","Looking to get the most out of your SQL Saturday, PASS Summit, or local user group meeting? Plan ahead!  Events aren't just about learning new things, they're about meeting new people, networking with peers, and learning different approaches to common issues.

In this session, we'll go over steps you can take before, during and after the event to maximize the amount of great stuff you'll take away at the end (besides cool vendor swag).  Not just keeping up on new technologies, but meeting new people, getting leads on solutions/opportunities, and an appreciation for the community you're in and what it has to offer.","Business Intelligence Developer, Applegate Farms","Matt Cushing"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=matt-cushing&amp;spid=6149"," Professional Development","Looking to get the most out of your SQL Saturday, PASS Summit, or local user group meeting? Plan ahead!  Events aren't just about learning new things, they're about meeting new people, networking with peers, and learning different approaches to common issues.","[Table]"
839,87456,"Cloud Application Development  Deployment","Build Intelligent Applications with Azure Cognitive Service","Microsoft Cognitive Services enables developers with powerful set of APIs that can be used to develop intelligent apps with powerful algorithms, using just a few lines of code.The API enables developers to easily add intelligent features – such as emotion and video detection; facial, speech and vision recognition; and speech and language understanding – into their applications with minimum effort. This session will show case how to get started with the API and how it can be integrated with your application","Solution Architect, Bank of America Merrill Lynch","Bhakthi Liyanage"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=bhakthi-liyanage&amp;spid=5748"," Cloud Application Development & Deployment","Microsoft Cognitive Services enables developers with powerful set of APIs that can be used to develop intelligent apps with powerful algorithms, using just a few lines of code.The API enables developers to easily add intelligent features – such as emotion and video detection; facial, speech and vision recognition; and speech and language understanding – into their applications with minimum effort. This session will show case how to get started with the API and how it can be integrated with your application","[Table]"
839,88969,"Application  Database Development","SQL Joins - Deep Dive into the Shallow Waters","You’ve already learned how to do SELECT from a table. You’ve joined tables together and you think you know how to code SQL now. But there are even more gems hidden within a connection of two tables.
In this session, we will review different types of Join predicates, such as LEFT, RIGHT FULL, etc., visually differ them from each other and compare their results. We also will go deeper to research different techniques of using joined sub-queries and functions, and after this session your knowledge on how to write SQL queries will Rock.","SQL Engineer, SMC LLC","Slava Murygin"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=slava-murygin&amp;spid=3371"," Application & Database Development","You’ve already learned how to do SELECT from a table. You’ve joined tables together and you think you know how to code SQL now. But there are even more gems hidden within a connection of two tables.","[Table]"
839,87314,"Enterprise Database Administration  Deployment","Extended Events: What are they and How do I use them","Extended Events are an essential part of properly monitoring and every DBA should know what they are and how to use them.  This session will cover the basics of Extended events as well as an introduction to the system_health session.  This session will give someone who has never used Extended events before the skills to start using them!","","Dave Bland"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=dave-bland&amp;spid=2087"," Enterprise Database Administration & Deployment","Extended Events are an essential part of properly monitoring and every DBA should know what they are and how to use them.  This session will cover the basics of Extended events as well as an introduction to the system_health session.  This session will give someone who has never used Extended events before the skills to start using them!","[Table]"
839,88518,"Professional Development","Whipping Away Stress","Did you know stress releases chemicals into the blood? These chemicals give more energy and strength, which can be a positive if the stress is caused by physical danger. But this can also be a negative, if the stress is in response to something emotional and there is no way to release the extra energy and strength. Need stress management techniques? Stressed out? Learn how to cope and ultimately whip stress away.","CEO, Smarty Pants Village","Karlyn LeBlanc"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=karlyn-leblanc&amp;spid=4367"," Professional Development","Did you know stress releases chemicals into the blood? These chemicals give more energy and strength, which can be a positive if the stress is caused by physical danger. But this can also be a negative, if the stress is in response to something emotional and there is no way to release the extra energy and strength. Need stress management techniques? Stressed out? Learn how to cope and ultimately whip stress away.","[Table]"
839,87258,"Enterprise Database Administration  Deployment","Using Modular Scripts to Perform SQL Compliance Audits in Seconds","Security audits such as PCI, STIG, or HIPAA, are important and can be complicated. Depending on the requirements it can take considerable time to gather the information needed.
In this session, we will go over some scripts that are used for compliance audits that make it easy to collect the information required. Even when there are multiple SQL Servers, these scripts and processes can quickly and easily identify where to focus efforts to ensure compliance. Through heavy demonstration and discussion, you will leave with a better equipped to understand and obtain compliance within your SQL Server environment.","Lead DBA, The Motley Fool","Chris Bell"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=chris-bell&amp;spid=1101"," Enterprise Database Administration & Deployment","Security audits such as PCI, STIG, or HIPAA, are important and can be complicated. Depending on the requirements it can take considerable time to gather the information needed.","[Table]"
839,87820,"BI Platform Architecture, Development  Administration","Exploring Machine Learning Tasks and Statistical Data Analysis","This session will explore how to apply the various categories and types of Machine Learning algorithms to common data science tasks, along with explaining the corresponding statistical methods being implemented by those algorithms.","CTO Solution Architect, Buchanan-Edwards","Jon Tupitza"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=jon-tupitza&amp;spid=2508"," BI Platform Architecture, Development & Administration","This session will explore how to apply the various categories and types of Machine Learning algorithms to common data science tasks, along with explaining the corresponding statistical methods being implemented by those algorithms.","[Table]"
839,89278,"Enterprise Database Administration  Deployment","Data Encryption for DBAs","It seems more lately than not, there are daily stories of a data breach somewhere. Data security is one of the most critical things a data professional should be aware of. Now, there are several ways of implementing data security in today's world. SQL Server comes with several native data encryption methods that you can use. In this session, we will explore the basics of data encryption, how to implement some of them, some gotchas as well as some of the newer features of data encryption in newer versions.","Consultant, Denny Cherry &amp; Associates Consulting","John Morehouse"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=john-morehouse&amp;spid=770"," Enterprise Database Administration & Deployment","It seems more lately than not, there are daily stories of a data breach somewhere. Data security is one of the most critical things a data professional should be aware of. Now, there are several ways of implementing data security in today's world. SQL Server comes with several native data encryption methods that you can use. In this session, we will explore the basics of data encryption, how to implement some of them, some gotchas as well as some of the newer features of data encryption in newer versions.","[Table]"
839,90000,"Enterprise Database Administration  Deployment","Getting Started with PowerShell Basics for SQL Server Administration","Overview of PowerShell Basics and how to manage SQL server using PowerShell scripts. In this session you will learn the basics on building scripts using PowerShell and then learn the basics of using PowerShell for SQL server administration.","Project / SharePoint Consultant, Wharton Computer Consulting, Inc.","Michael Wharton"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=michael-wharton&amp;spid=2853"," Enterprise Database Administration & Deployment","Overview of PowerShell Basics and how to manage SQL server using PowerShell scripts. In this session you will learn the basics on building scripts using PowerShell and then learn the basics of using PowerShell for SQL server administration.","[Table]"
839,87929,"Enterprise Database Administration  Deployment","SQL Server and Docker","Containers are everywhere.  If server virtualization dominated the past decade, then this one belongs to the containers.  Name any product, and the chances are there is a container image of that product ready to be deployed at a moment's notice.  Containers can be used for hosting any type of application, and in this session, we'll take a look at what you need to know to get started with containers with respect to SQL Server (2019, 2017 and prev versions), and address some of the common questions that come up during this setup.","Sr Applications Database Architect","Azhagappan Arunachalam"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=azhagappan-arunachalam&amp;spid=1903"," Enterprise Database Administration & Deployment","Containers are everywhere.  If server virtualization dominated the past decade, then this one belongs to the containers.  Name any product, and the chances are there is a container image of that product ready to be deployed at a moment's notice.  Containers can be used for hosting any type of application, and in this session, we'll take a look at what you need to know to get started with containers with respect to SQL Server (2019, 2017 and prev versions), and address some of the common questions that come up during this setup.","[Table]"
839,87449,"Application  Database Development","Profiling Your Data","Have you ever started a warehouse or ETL project and realized that the data wasn't as ""clean"" as you were told?  If only you had profiled your data before you started then you wouldn't have to rework design elements, change code or redesign your database.  In this session we will talk about what data profiling is, why you should do it and how you can do it with tools that are already included in the SQL Server BI stack.","VP Reporting &amp; Analytics, SQL Data Partners, LLC","Angela Henry"," Beginner","[List]","No","http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=angela-henry&amp;spid=1785"," Application & Database Development","Have you ever started a warehouse or ETL project and realized that the data wasn't as ""clean"" as you were told?  If only you had profiled your data before you started then you wouldn't have to rework design elements, change code or redesign your database.  In this session we will talk about what data profiling is, why you should do it and how you can do it with tools that are already included in the SQL Server BI stack.","[Table]"
