Source.Name,date,Country,cases_total,cases_recovered,cases_fatal,cases_active,day,N,GDP_per_Capita,health_exp_percgdp,Hosp_beds,PP,susceptible,infected,removed,I_time
"Country_China.csv",2020-03-23 00:00:00.000,"China",81498,72814,3274,5410,62,1439000000,10216.6,5.35,4.3,3.7595552466991,1438918502,5410,76088,20377634.8934347
"Country_China.csv",2020-03-24 00:00:00.000,"China",81591,73280,3281,5030,63,1439000000,10216.6,5.35,4.3,3.4954829742877,1438918409,5030,76561,16813403.9056934
"Country_China.csv",2020-03-25 00:00:00.000,"China",81661,73773,3285,4603,64,1439000000,10216.6,5.35,4.3,3.19874913134121,1438918339,4603,77058,13857449.4431433
"Country_China.csv",2020-03-26 00:00:00.000,"China",81782,74181,3291,4310,65,1439000000,10216.6,5.35,4.3,2.99513551077137,1438918218,4310,77472,11410978.3422458
"Country_China.csv",2020-03-27 00:00:00.000,"China",81897,74720,3296,3881,66,1439000000,10216.6,5.35,4.3,2.69701181375956,1438918103,3881,78016,9389549.62632002
"Country_China.csv",2020-03-28 00:00:00.000,"China",81999,75100,3299,3600,67,1439000000,10216.6,5.35,4.3,2.50173731758165,1438918001,3600,78399,7721585.5216341
"Country_China.csv",2020-03-29 00:00:00.000,"China",82122,75582,3304,3236,68,1439000000,10216.6,5.35,4.3,2.24878387769284,1438917878,3236,78886,6346803.99183025
"Country_China.csv",2020-03-30 00:00:00.000,"China",82198,75923,3308,2967,69,1439000000,10216.6,5.35,4.3,2.06184850590688,1438917802,2967,79231,5214697.66976843
"Country_China.csv",2020-03-31 00:00:00.000,"China",82279,76206,3309,2764,70,1439000000,10216.6,5.35,4.3,1.92077831827658,1438917721,2764,79515,4283118.71136327
"Country_China.csv",2020-04-01 00:00:00.000,"China",82361,76405,3316,2640,71,1439000000,10216.6,5.35,4.3,1.83460736622655,1438917639,2640,79721,3517011.97761722
"Country_China.csv",2020-04-02 00:00:00.000,"China",82432,76565,3322,2545,72,1439000000,10216.6,5.35,4.3,1.7685892981237,1438917568,2545,79887,2887297.24853243
"Country_China.csv",2020-04-03 00:00:00.000,"China",82511,76760,3326,2425,73,1439000000,10216.6,5.35,4.3,1.68519805420431,1438917489,2425,80086,2369901.81580594
"Country_China.csv",2020-04-04 00:00:00.000,"China",82543,76946,3330,2267,74,1439000000,10216.6,5.35,4.3,1.57539958304378,1438917457,2267,80276,1944933.00623372
"Country_China.csv",2020-04-05 00:00:00.000,"China",82602,77207,3333,2062,75,1439000000,10216.6,5.35,4.3,1.43293954134816,1438917398,2062,80540,1595974.64293231
"Country_China.csv",2020-04-06 00:00:00.000,"China",82665,77310,3335,2020,76,1439000000,10216.6,5.35,4.3,1.40375260597637,1438917335,2020,80645,1309495.20503673
"Country_China.csv",2020-04-07 00:00:00.000,"China",82718,77410,3335,1973,77,1439000000,10216.6,5.35,4.3,1.37109103544128,1438917282,1973,80745,1074351.15282139
"Country_China.csv",2020-04-08 00:00:00.000,"China",82809,77567,3337,1905,78,1439000000,10216.6,5.35,4.3,1.32383599722029,1438917191,1905,80904,881372.299938258
"Country_China.csv",2020-04-09 00:00:00.000,"China",82883,77679,3339,1865,79,1439000000,10216.6,5.35,4.3,1.29603891591383,1438917117,1865,81018,723017.176220878
"Country_China.csv",2020-04-10 00:00:00.000,"China",82941,77791,3340,1810,80,1439000000,10216.6,5.35,4.3,1.25781792911744,1438917059,1810,81131,593086.727676398
"Country_China.csv",2020-04-11 00:00:00.000,"China",83014,77877,3343,1794,81,1439000000,10216.6,5.35,4.3,1.24669909659486,1438916986,1794,81220,486487.512167297
"Country_China.csv",2020-04-12 00:00:00.000,"China",83134,77956,3343,1835,82,1439000000,10216.6,5.35,4.3,1.27519110493398,1438916866,1835,81299,399035.926084505
"Country_China.csv",2020-04-13 00:00:00.000,"China",83213,78039,3345,1829,83,1439000000,10216.6,5.35,4.3,1.27102154273801,1438916787,1829,81384,327296.581236064
"Country_China.csv",2020-04-14 00:00:00.000,"China",83306,78200,3345,1761,84,1439000000,10216.6,5.35,4.3,1.22376650451703,1438916694,1761,81545,268449.170812883
"Country_China.csv",2020-04-15 00:00:00.000,"China",83356,78311,3346,1699,85,1439000000,10216.6,5.35,4.3,1.18068102849201,1438916644,1699,81657,220178.742613718
"Country_China.csv",2020-04-16 00:00:00.000,"China",83403,78401,3346,1656,86,1439000000,10216.6,5.35,4.3,1.15079916608756,1438916597,1656,81747,180585.440684618
"Country_China.csv",2020-04-17 00:00:00.000,"China",83760,77552,4636,1572,87,1439000000,10216.6,5.35,4.3,1.09242529534399,1438916240,1572,82188,148110.275259053
"Country_China.csv",2020-04-18 00:00:00.000,"China",83787,77614,4636,1537,88,1439000000,10216.6,5.35,4.3,1.06810284920083,1438916213,1537,82250,121474.08218101
"Country_China.csv",2020-04-19 00:00:00.000,"China",83805,77690,4636,1479,89,1439000000,10216.6,5.35,4.3,1.02779708130646,1438916195,1479,82326,99627.3942286736
"Country_China.csv",2020-04-20 00:00:00.000,"China",83817,77745,4636,1436,90,1439000000,10216.6,5.35,4.3,0.997915218902015,1438916183,1436,82381,81709.2489114565
"Country_China.csv",2020-04-21 00:00:00.000,"China",83853,77799,4636,1418,91,1439000000,10216.6,5.35,4.3,0.985406532314107,1438916147,1418,82435,67013.3682501947
"Country_China.csv",2020-04-22 00:00:00.000,"China",83868,77861,4636,1371,92,1439000000,10216.6,5.35,4.3,0.952744961779013,1438916132,1371,82497,54960.3972113723
"Country_China.csv",2020-04-23 00:00:00.000,"China",83884,77983,4636,1265,93,1439000000,10216.6,5.35,4.3,0.879082696316887,1438916116,1265,82619,45075.1092009623
"Country_China.csv",2020-04-24 00:00:00.000,"China",83899,78109,4636,1154,94,1439000000,10216.6,5.35,4.3,0.801945795691452,1438916101,1154,82745,36967.7050105639
"Country_China.csv",2020-04-25 00:00:00.000,"China",83909,78175,4636,1098,95,1439000000,10216.6,5.35,4.3,0.763029881862405,1438916091,1098,82811,30318.4638272296
"Country_China.csv",2020-04-26 00:00:00.000,"China",83912,78277,4637,998,96,1439000000,10216.6,5.35,4.3,0.693537178596247,1438916088,998,82914,24865.1493092008
"Country_China.csv",2020-04-27 00:00:00.000,"China",83918,78374,4637,907,97,1439000000,10216.6,5.35,4.3,0.630298818624044,1438916082,907,83011,20392.6787544085
"Country_China.csv",2020-04-28 00:00:00.000,"China",83940,78422,4637,881,98,1439000000,10216.6,5.35,4.3,0.612230715774844,1438916060,881,83059,16724.6458966087
"Country_China.csv",2020-04-29 00:00:00.000,"China",83944,78474,4637,833,99,1439000000,10216.6,5.35,4.3,0.578874218207088,1438916056,833,83111,13716.3680741652
"Country_China.csv",2020-04-30 00:00:00.000,"China",83956,78523,4637,796,100,1439000000,10216.6,5.35,4.3,0.55316191799861,1438916044,796,83160,11249.1824332069
"Country_China.csv",2020-05-01 00:00:00.000,"China",83959,78573,4637,749,101,1439000000,10216.6,5.35,4.3,0.520500347463516,1438916041,749,83210,9225.76701716022
"Country_China.csv",2020-05-02 00:00:00.000,"China",83959,78586,4637,736,102,1439000000,10216.6,5.35,4.3,0.511466296038916,1438916041,736,83223,7566.30347950688
"Country_China.csv",2020-05-03 00:00:00.000,"China",83964,78684,4637,643,103,1439000000,10216.6,5.35,4.3,0.44683808200139,1438916036,643,83321,6205.32918787524
"Country_China.csv",2020-05-04 00:00:00.000,"China",83966,78792,4637,537,104,1439000000,10216.6,5.35,4.3,0.373175816539263,1438916034,537,83429,5089.15554887881
"Country_China.csv",2020-05-05 00:00:00.000,"China",83968,78870,4637,461,105,1439000000,10216.6,5.35,4.3,0.320361362056984,1438916032,461,83507,4173.75053878524
"Country_China.csv",2020-05-06 00:00:00.000,"China",83970,78929,4637,404,106,1439000000,10216.6,5.35,4.3,0.280750521195274,1438916030,404,83566,3423.0018764788
"Country_China.csv",2020-05-07 00:00:00.000,"China",83975,78977,4637,361,107,1439000000,10216.6,5.35,4.3,0.250868658790827,1438916025,361,83614,2807.29268279591
"Country_China.csv",2020-05-08 00:00:00.000,"China",83976,78993,4637,346,108,1439000000,10216.6,5.35,4.3,0.240444753300903,1438916024,346,83630,2302.33319137942
"Country_China.csv",2020-05-09 00:00:00.000,"China",83990,79127,4637,226,109,1439000000,10216.6,5.35,4.3,0.157053509381515,1438916010,226,83764,1888.20260397456
"Country_China.csv",2020-05-10 00:00:00.000,"China",84010,79167,4637,206,110,1439000000,10216.6,5.35,4.3,0.143154968728284,1438915990,206,83804,1548.56328888765
"Country_China.csv",2020-05-11 00:00:00.000,"China",84011,79198,4637,176,111,1439000000,10216.6,5.35,4.3,0.122307157748436,1438915989,176,83835,1270.01626903124
"Country_China.csv",2020-05-12 00:00:00.000,"China",84018,79222,4637,159,112,1439000000,10216.6,5.35,4.3,0.11049339819319,1438915982,159,83859,1041.57266734933
"Country_China.csv",2020-05-13 00:00:00.000,"China",84024,79246,4637,141,113,1439000000,10216.6,5.35,4.3,0.0979847116052815,1438915976,141,83883,854.220200450324
"Country_China.csv",2020-05-14 00:00:00.000,"China",84029,79261,4637,131,114,1439000000,10216.6,5.35,4.3,0.0910354412786657,1438915971,131,83898,700.567645456741
"Country_China.csv",2020-05-15 00:00:00.000,"China",84038,79281,4637,120,115,1439000000,10216.6,5.35,4.3,0.0833912439193885,1438915962,120,83918,574.553264526078
"Country_China.csv",2020-05-16 00:00:00.000,"China",84044,79293,4638,113,116,1439000000,10216.6,5.35,4.3,0.0785267546907575,1438915956,113,83931,471.205663054352
"Country_China.csv",2020-05-17 00:00:00.000,"China",84054,79306,4638,110,117,1439000000,10216.6,5.35,4.3,0.0764419735927728,1438915946,110,83944,386.447669828113
"Country_China.csv",2020-05-18 00:00:00.000,"China",84063,79310,4638,115,118,1439000000,10216.6,5.35,4.3,0.0799166087560806,1438915937,115,83948,316.935490670043
"Country_China.csv",2020-05-19 00:00:00.000,"China",84063,79310,4638,115,119,1439000000,10216.6,5.35,4.3,0.0799166087560806,1438915937,115,83948,259.926792250341
"Country_China.csv",2020-05-20 00:00:00.000,"China",84063,79310,4638,115,120,1439000000,10216.6,5.35,4.3,0.0799166087560806,1438915937,115,83948,213.172516948062
"Country_China.csv",2020-05-21 00:00:00.000,"China",84063,79310,4638,115,121,1439000000,10216.6,5.35,4.3,0.0799166087560806,1438915937,115,83948,174.828154454292
"Country_China.csv",2020-05-22 00:00:00.000,"China",84081,79332,4638,111,122,1439000000,10216.6,5.35,4.3,0.0771369006254343,1438915919,111,83970,143.380974625486
"Country_China.csv",2020-05-23 00:00:00.000,"China",84084,79335,4638,111,123,1439000000,10216.6,5.35,4.3,0.0771369006254343,1438915916,111,83973,117.590349079352
"Country_China.csv",2020-05-24 00:00:00.000,"China",84095,79343,4638,114,124,1439000000,10216.6,5.35,4.3,0.079221681723419,1438915905,114,83981,96.4388066566106
"Country_China.csv",2020-05-25 00:00:00.000,"China",84102,79352,4638,112,125,1439000000,10216.6,5.35,4.3,0.0778318276580959,1438915898,112,83990,79.0918935689287
"Country_China.csv",2020-05-26 00:00:00.000,"China",84103,79358,4638,107,126,1439000000,10216.6,5.35,4.3,0.074357192494788,1438915897,107,83996,64.8652530607177
"Country_China.csv",2020-05-27 00:00:00.000,"China",84106,79367,4638,101,127,1439000000,10216.6,5.35,4.3,0.0701876302988186,1438915894,101,84005,53.1976267898602
"Country_China.csv",2020-05-28 00:00:00.000,"China",84106,79371,4638,97,128,1439000000,10216.6,5.35,4.3,0.0674079221681723,1438915894,97,84009,43.6287126624407
"Country_China.csv",2020-05-29 00:00:00.000,"China",84123,79382,4638,103,129,1439000000,10216.6,5.35,4.3,0.0715774843641418,1438915877,103,84020,35.78100524338
"Country_China.csv",2020-05-30 00:00:00.000,"China",84128,79386,4638,104,130,1439000000,10216.6,5.35,4.3,0.0722724113968033,1438915872,104,84024,29.3449028216726
"Country_China.csv",2020-05-31 00:00:00.000,"China",84146,79389,4638,119,131,1439000000,10216.6,5.35,4.3,0.0826963168867269,1438915854,119,84027,24.0664932229644
"Country_China.csv",2020-06-01 00:00:00.000,"China",84154,79398,4638,118,132,1439000000,10216.6,5.35,4.3,0.0820013898540653,1438915846,118,84036,19.7375366538648
"Country_China.csv",2020-06-02 00:00:00.000,"China",84161,79400,4638,123,133,1439000000,10216.6,5.35,4.3,0.0854760250173732,1438915839,123,84038,16.1872504289897
"Country_China.csv",2020-06-03 00:00:00.000,"China",84160,79404,4638,118,134,1439000000,10216.6,5.35,4.3,0.0820013898540653,1438915840,118,84042,13.2755713527477
"Country_China.csv",2020-06-04 00:00:00.000,"China",84171,79415,4638,118,135,1439000000,10216.6,5.35,4.3,0.0820013898540653,1438915829,118,84053,10.8876300736933
"Country_China.csv",2020-06-05 00:00:00.000,"China",84177,79420,4638,119,136,1439000000,10216.6,5.35,4.3,0.0826963168867269,1438915823,119,84058,8.92921934651509
"Country_China.csv",2020-06-06 00:00:00.000,"China",84186,79424,4638,124,137,1439000000,10216.6,5.35,4.3,0.0861709520500347,1438915814,124,84062,7.32307743216539
"Country_China.csv",2020-06-07 00:00:00.000,"China",84191,79434,4638,119,138,1439000000,10216.6,5.35,4.3,0.0826963168867269,1438915809,119,84072,6.00584003772085
"Country_China.csv",2020-06-08 00:00:00.000,"China",84195,79444,4638,113,139,1439000000,10216.6,5.35,4.3,0.0785267546907575,1438915805,113,84082,4.92554050942382
"Country_China.csv",2020-06-09 00:00:00.000,"China",84198,79451,4638,109,140,1439000000,10216.6,5.35,4.3,0.0757470465601112,1438915802,109,84089,4.03955968658681
"Country_China.csv",2020-06-10 00:00:00.000,"China",84209,79456,4638,115,141,1439000000,10216.6,5.35,4.3,0.0799166087560806,1438915791,115,84094,3.31294452413394
"Country_China.csv",2020-06-11 00:00:00.000,"China",84216,79464,4638,114,142,1439000000,10216.6,5.35,4.3,0.079221681723419,1438915784,114,84102,2.71702914882658
"Country_China.csv",2020-06-12 00:00:00.000,"China",84228,79472,4638,118,143,1439000000,10216.6,5.35,4.3,0.0820013898540653,1438915772,118,84110,2.22830395760875
"Country_China.csv",2020-06-13 00:00:00.000,"China",84286,79475,4638,173,144,1439000000,10216.6,5.35,4.3,0.120222376650452,1438915714,173,84113,1.82748813318063
"Country_UK.csv",2020-03-01 00:00:00.000,"United Kingdom",94,0,8,86,1,67886000,42328.9,10,2.5,1.26682968506025,67885906,86,8,86
"Country_UK.csv",2020-03-02 00:00:00.000,"United Kingdom",134,0,8,126,2,67886000,42328.9,10,2.5,1.8560527943906,67885866,126,8,110.799635390402
"Country_UK.csv",2020-03-03 00:00:00.000,"United Kingdom",189,0,8,181,3,67886000,42328.9,10,2.5,2.66623456971982,67885811,181,8,142.750595696906
"Country_UK.csv",2020-03-04 00:00:00.000,"United Kingdom",246,0,8,238,4,67886000,42328.9,10,2.5,3.50587750051557,67885754,238,8,183.915011375027
"Country_UK.csv",2020-03-05 00:00:00.000,"United Kingdom",295,0,8,287,5,67886000,42328.9,10,2.5,4.22767580944525,67885705,287,8,236.949664960903
"Country_UK.csv",2020-03-06 00:00:00.000,"United Kingdom",374,1,8,365,6,67886000,42328.9,10,2.5,5.37666087263942,67885626,365,9,305.277100234392
"Country_UK.csv",2020-03-07 00:00:00.000,"United Kingdom",429,2,18,409,7,67886000,42328.9,10,2.5,6.02480629290281,67885571,409,20,393.306997672225
"Country_UK.csv",2020-03-08 00:00:00.000,"United Kingdom",483,2,18,463,8,67886000,42328.9,10,2.5,6.82025749049878,67885517,463,20,506.720083095245
"Country_UK.csv",2020-03-09 00:00:00.000,"United Kingdom",630,3,18,609,9,67886000,42328.9,10,2.5,8.97092183955455,67885370,609,21,652.834791236862
"Country_UK.csv",2020-03-10 00:00:00.000,"United Kingdom",889,7,19,863,10,67886000,42328.9,10,2.5,12.7124885838023,67885111,863,26,841.079155746718
"Country_UK.csv",2020-03-11 00:00:00.000,"United Kingdom",1301,7,19,1275,11,67886000,42328.9,10,2.5,18.7814866099048,67884699,1275,26,1083.59831449883
"Country_UK.csv",2020-03-12 00:00:00.000,"United Kingdom",1790,9,19,1762,12,67886000,42328.9,10,2.5,25.9552779660018,67884210,1762,28,1396.03726667411
"Country_UK.csv",2020-03-13 00:00:00.000,"United Kingdom",2270,10,19,2241,13,67886000,42328.9,10,2.5,33.0112247002327,67883730,2241,29,1798.54862361185
"Country_UK.csv",2020-03-14 00:00:00.000,"United Kingdom",2634,29,19,2586,14,67886000,42328.9,10,2.5,38.093274018207,67883366,2586,48,2317.08954313772
"Country_UK.csv",2020-03-15 00:00:00.000,"United Kingdom",3077,43,19,3015,15,67886000,42328.9,10,2.5,44.412691865775,67882923,3015,62,2985.09121181657
"Country_UK.csv",2020-03-16 00:00:00.000,"United Kingdom",3692,66,21,3605,16,67886000,42328.9,10,2.5,53.1037327283976,67882308,3605,87,3845.60663038116
"Country_UK.csv",2020-03-17 00:00:00.000,"United Kingdom",4462,83,53,4326,17,67886000,42328.9,10,2.5,63.7244792740771,67881538,4326,136,4954.07291261235
"Country_UK.csv",2020-03-18 00:00:00.000,"United Kingdom",5468,118,68,5282,18,67886000,42328.9,10,2.5,77.8069115870724,67880532,5282,186,6381.86195954812
"Country_UK.csv",2020-03-19 00:00:00.000,"United Kingdom",6534,164,68,6302,19,67886000,42328.9,10,2.5,92.8321008749963,67879466,6302,232,8220.84184941833
"Country_UK.csv",2020-03-20 00:00:00.000,"United Kingdom",7792,196,68,7528,20,67886000,42328.9,10,2.5,110.891789175971,67878208,7528,264,10589.2311303068
"Country_UK.csv",2020-03-21 00:00:00.000,"United Kingdom",9007,254,68,8685,21,67886000,42328.9,10,2.5,127.935067613352,67876993,8685,322,13639.1036481004
"Country_UK.csv",2020-03-22 00:00:00.000,"United Kingdom",10395,289,67,10039,22,67886000,42328.9,10,2.5,147.880269864184,67875605,10039,356,17565.9968193841
"Country_UK.csv",2020-03-23 00:00:00.000,"United Kingdom",12744,365,67,12312,23,67886000,42328.9,10,2.5,181.362873051881,67873256,12312,432,22621.1888416414
"Country_UK.csv",2020-03-24 00:00:00.000,"United Kingdom",15126,513,140,14473,24,67886000,42328.9,10,2.5,213.195651533453,67870874,14473,653,29127.3483042127
"Country_UK.csv",2020-03-25 00:00:00.000,"United Kingdom",17843,704,140,16999,25,67886000,42328.9,10,2.5,250.405090887665,67868157,16999,844,37498.4195811598
"Country_UK.csv",2020-03-26 00:00:00.000,"United Kingdom",20970,886,150,19934,26,67886000,42328.9,10,2.5,293.639336534779,67865030,19934,1036,48264.7868911684
"Country_UK.csv",2020-03-27 00:00:00.000,"United Kingdom",24219,1174,151,22894,27,67886000,42328.9,10,2.5,337.241846625225,67861781,22894,1325,62104.9375431468
"Country_UK.csv",2020-03-28 00:00:00.000,"United Kingdom",27062,1466,151,25445,28,67886000,42328.9,10,2.5,374.819550422768,67858938,25445,1617,79885.0216797185
"Country_UK.csv",2020-03-29 00:00:00.000,"United Kingdom",29954,1679,151,28124,29,67886000,42328.9,10,2.5,414.282768170168,67856046,28124,1830,102707.795048353
"Country_UK.csv",2020-03-30 00:00:00.000,"United Kingdom",34281,2053,171,32057,30,67886000,42328.9,10,2.5,472.218130395074,67851719,32057,2224,131972.35980328
"Country_UK.csv",2020-03-31 00:00:00.000,"United Kingdom",38815,2457,179,36179,31,67886000,42328.9,10,2.5,532.937571811566,67847185,36179,2636,169445.821681316
"Country_UK.csv",2020-04-01 00:00:00.000,"United Kingdom",43789,3130,179,40480,32,67886000,42328.9,10,2.5,596.293786642312,67842211,40480,3309,217346.950045414
"Country_UK.csv",2020-04-02 00:00:00.000,"United Kingdom",48718,3787,192,44739,33,67886000,42328.9,10,2.5,659.031317208261,67837282,44739,3979,278440.127289736
"Country_UK.csv",2020-04-03 00:00:00.000,"United Kingdom",53699,4524,208,48967,34,67886000,42328.9,10,2.5,721.312199864479,67832301,48967,4732,356134.726158755
"Country_UK.csv",2020-04-04 00:00:00.000,"United Kingdom",57772,5281,215,52276,35,67886000,42328.9,10,2.5,770.055681583832,67828228,52276,5496,454579.286384857
"Country_UK.csv",2020-04-05 00:00:00.000,"United Kingdom",61422,5882,229,55311,36,67886000,42328.9,10,2.5,814.762985004272,67824578,55311,6111,578731.304209414
"Country_UK.csv",2020-04-06 00:00:00.000,"United Kingdom",66738,6452,287,59999,37,67886000,42328.9,10,2.5,883.819933417789,67819262,59999,6739,734370.977612481
"Country_UK.csv",2020-04-07 00:00:00.000,"United Kingdom",72224,7557,325,64342,38,67886000,42328.9,10,2.5,947.794832513331,67813776,64342,7882,928009.175897535
"Country_UK.csv",2020-04-08 00:00:00.000,"United Kingdom",77387,8589,345,68453,39,67886000,42328.9,10,2.5,1008.35223757476,67808613,68453,8934,1166622.67202564
"Country_UK.csv",2020-04-09 00:00:00.000,"United Kingdom",82293,9706,359,72228,40,67886000,42328.9,10,2.5,1063.96016851781,67803707,72228,10065,1457127.62818791
"Country_UK.csv",2020-04-10 00:00:00.000,"United Kingdom",86660,10829,588,75243,41,67886000,42328.9,10,2.5,1108.37286038358,67799340,75243,11417,1805501.09001283
"Country_UK.csv",2020-04-11 00:00:00.000,"United Kingdom",90273,11673,622,77978,42,67886000,42328.9,10,2.5,1148.66099048405,67795727,77978,12295,2215483.40688561
"Country_UK.csv",2020-04-12 00:00:00.000,"United Kingdom",93812,12330,626,80856,43,67886000,42328.9,10,2.5,1191.05559320037,67792188,80856,12956,2686878.29343676
"Country_UK.csv",2020-04-13 00:00:00.000,"United Kingdom",98017,13055,304,84658,44,67886000,42328.9,10,2.5,1247.06124974222,67787983,84658,13359,3213624.43882571
"Country_UK.csv",2020-04-14 00:00:00.000,"United Kingdom",102365,14135,323,87907,45,67886000,42328.9,10,2.5,1294.92089679757,67783635,87907,14458,3782037.98542012
"Country_UK.csv",2020-04-15 00:00:00.000,"United Kingdom",107465,15019,368,92078,46,67886000,42328.9,10,2.5,1356.36213652299,67778535,92078,15387,4369854.61018866
"Country_UK.csv",2020-04-16 00:00:00.000,"United Kingdom",112808,16059,375,96374,47,67886000,42328.9,10,2.5,1419.64469846507,67773192,96374,16434,4946784.57321919
"Country_UK.csv",2020-04-17 00:00:00.000,"United Kingdom",117798,16973,394,100431,48,67886000,42328.9,10,2.5,1479.4066523289,67768202,100431,17367,5477079.79410324
"Country_UK.csv",2020-04-18 00:00:00.000,"United Kingdom",122534,18081,414,104039,49,67886000,42328.9,10,2.5,1532.5545767905,67763466,104039,18495,5924031.37589772
"Country_UK.csv",2020-04-19 00:00:00.000,"United Kingdom",126394,18514,436,107444,50,67886000,42328.9,10,2.5,1582.71219397225,67759606,107444,18950,6255529.09577001
"Country_UK.csv",2020-04-20 00:00:00.000,"United Kingdom",131260,19090,446,111724,51,67886000,42328.9,10,2.5,1645.75906667059,67754740,111724,19536,6449224.4618667
"Country_UK.csv",2020-04-21 00:00:00.000,"United Kingdom",136035,20314,638,115083,52,67886000,42328.9,10,2.5,1695.23907727661,67749965,115083,20952,6495829.73591535
"Country_UK.csv",2020-04-22 00:00:00.000,"United Kingdom",141540,21171,683,119686,53,67886000,42328.9,10,2.5,1763.0439265828,67744460,119686,21854,6399711.55448248
"Country_UK.csv",2020-04-23 00:00:00.000,"United Kingdom",146708,21855,712,124141,54,67886000,42328.9,10,2.5,1828.66865038447,67739292,124141,22567,6176891.09657002
"Country_UK.csv",2020-04-24 00:00:00.000,"United Kingdom",151689,22873,724,128092,55,67886000,42328.9,10,2.5,1886.86916300857,67734311,128092,23597,5851343.09448487
"Country_UK.csv",2020-04-25 00:00:00.000,"United Kingdom",155453,23689,774,130990,56,67886000,42328.9,10,2.5,1929.55837727956,67730547,130990,24463,5450771.26738693
"Country_UK.csv",2020-04-26 00:00:00.000,"United Kingdom",158926,24053,778,134095,57,67886000,42328.9,10,2.5,1975.29682114133,67727074,134095,24831,5002855.81177623
"Country_UK.csv",2020-04-27 00:00:00.000,"United Kingdom",163630,24376,807,138447,58,67886000,42328.9,10,2.5,2039.40429543647,67722370,138447,25183,4532538.76707715
"Country_UK.csv",2020-04-28 00:00:00.000,"United Kingdom",168357,25347,813,142197,59,67886000,42328.9,10,2.5,2094.64396193619,67717643,142197,26160,4060474.42077046
"Country_UK.csv",2020-04-29 00:00:00.000,"United Kingdom",173807,26118,857,146832,60,67886000,42328.9,10,2.5,2162.92018972984,67712193,146832,26975,3602483.11564967
"Country_UK.csv",2020-04-30 00:00:00.000,"United Kingdom",178771,26754,859,151158,61,67886000,42328.9,10,2.5,2226.64466900392,67707229,151158,27613,3169719.61690286
"Country_UK.csv",2020-05-01 00:00:00.000,"United Kingdom",183501,27454,892,155155,62,67886000,42328.9,10,2.5,2285.52278820375,67702499,155155,28346,2769259.87202595
"Country_UK.csv",2020-05-02 00:00:00.000,"United Kingdom",186731,28039,896,157796,63,67886000,42328.9,10,2.5,2324.42624399729,67699269,157796,28935,2404868.78966525
"Country_UK.csv",2020-05-03 00:00:00.000,"United Kingdom",189708,28292,901,160515,64,67886000,42328.9,10,2.5,2364.47868485402,67696292,160515,29193,2077788.08006732
"Country_UK.csv",2020-05-04 00:00:00.000,"United Kingdom",193091,28565,910,163616,65,67886000,42328.9,10,2.5,2410.15820640486,67692909,163616,29475,1787450.4628666
"Country_UK.csv",2020-05-05 00:00:00.000,"United Kingdom",196780,29290,926,166564,66,67886000,42328.9,10,2.5,2453.5839495625,67689220,166564,30216,1532076.26308276
"Country_UK.csv",2020-05-06 00:00:00.000,"United Kingdom",200616,29937,934,169745,67,67886000,42328.9,10,2.5,2500.441917332,67685384,169745,30871,1309144.50566842
"Country_UK.csv",2020-05-07 00:00:00.000,"United Kingdom",204387,30395,970,173022,68,67886000,42328.9,10,2.5,2548.71402056389,67681613,173022,31365,1115745.97586156
"Country_UK.csv",2020-05-08 00:00:00.000,"United Kingdom",207439,30975,997,175467,69,67886000,42328.9,10,2.5,2584.7302831217,67678561,175467,31972,948835.915224468
"Country_UK.csv",2020-05-09 00:00:00.000,"United Kingdom",209589,31250,1001,177338,70,67886000,42328.9,10,2.5,2612.29119406063,67676411,177338,32251,805406.244131514
"Country_UK.csv",2020-05-10 00:00:00.000,"United Kingdom",211911,31467,1002,179442,71,67886000,42328.9,10,2.5,2643.28432961141,67674089,179442,32469,682595.862908041
"Country_UK.csv",2020-05-11 00:00:00.000,"United Kingdom",215500,31655,1015,182830,72,67886000,42328.9,10,2.5,2693.19152697169,67670500,182830,32670,577755.319789478
"Country_UK.csv",2020-05-12 00:00:00.000,"United Kingdom",218895,32270,1023,185602,73,67886000,42328.9,10,2.5,2734.02468844828,67667105,185602,33293,488479.091852974
"Country_UK.csv",2020-05-13 00:00:00.000,"United Kingdom",222195,32718,1032,188445,74,67886000,42328.9,10,2.5,2775.90372094394,67663805,188445,33750,412615.468308122
"Country_UK.csv",2020-05-14 00:00:00.000,"United Kingdom",224813,33071,1043,190699,75,67886000,42328.9,10,2.5,2809.1064431547,67661187,190699,34114,348262.315695025
"Country_UK.csv",2020-05-15 00:00:00.000,"United Kingdom",227334,33422,1047,192865,76,67886000,42328.9,10,2.5,2841.01287452494,67658666,192865,34469,293753.347801108
"Country_UK.csv",2020-05-16 00:00:00.000,"United Kingdom",229406,33833,1058,194515,77,67886000,42328.9,10,2.5,2865.31832778482,67656594,194515,34891,247639.397990176
"Country_UK.csv",2020-05-17 00:00:00.000,"United Kingdom",231232,33900,1058,196274,78,67886000,42328.9,10,2.5,2891.22941401762,67654768,196274,34958,208667.742070816
"Country_UK.csv",2020-05-18 00:00:00.000,"United Kingdom",233809,34046,1090,198673,79,67886000,42328.9,10,2.5,2926.56806999971,67652191,198673,35136,175760.622388802
"Country_UK.csv",2020-05-19 00:00:00.000,"United Kingdom",236867,34547,1099,201221,80,67886000,42328.9,10,2.5,2964.10158206405,67649133,201221,35646,147994.467581151
